ticker,WMT US Equity
2000-05-23,-0.3268
2000-05-24,-0.5464
2000-05-25,-3.2967
2000-05-26,-1.8182
2000-05-30,-1.1574
2000-05-31,7.9625
2000-06-01,-1.0846
2000-06-02,3.6184
2000-06-05,0.4233
2000-06-06,-1.7913999999999999
2000-06-07,-0.6438
2000-06-08,-1.7279
2000-06-09,-5.0549
2000-06-12,-2.3148
2000-06-13,4.2654
2000-06-14,0.3364
2000-06-15,0.6803
2000-06-16,-2.9279
2000-06-19,0.9281
2000-06-20,0.2299
2000-06-21,-1.0321
2000-06-22,-2.6651
2000-06-23,2.3810000000000002
2000-06-26,0.0
2000-06-27,5.6977
2000-06-28,-1.4576
2000-06-29,-3.3212
2000-06-30,6.4665
2000-07-03,-1.3014999999999999
2000-07-05,0.2198
2000-07-06,0.8772
2000-07-07,7.0652
2000-07-10,-0.5076
2000-07-11,1.2245
2000-07-12,-1.6129
2000-07-13,-3.0738
2000-07-14,0.6342
2000-07-17,2.0483
2000-07-18,-1.0808
2000-07-19,-0.1041
2000-07-20,0.0
2000-07-21,-0.5208
2000-07-24,-3.7696
2000-07-25,3.0468
2000-07-26,-0.7392
2000-07-27,2.234
2000-07-28,-2.2893
2000-07-31,-5.8573
2000-08-01,-1.3575
2000-08-02,-0.8028
2000-08-03,-0.3468
2000-08-04,-1.7401
2000-08-07,4.1322
2000-08-08,4.5351
2000-08-09,-6.9414
2000-08-10,-4.8951
2000-08-11,2.2059
2000-08-14,1.4388
2000-08-15,-2.4823
2000-08-16,-3.1515
2000-08-17,0.1252
2000-08-18,1.75
2000-08-21,-3.6855
2000-08-22,0.2551
2000-08-23,0.0
2000-08-24,0.6361
2000-08-25,2.1492
2000-08-28,-1.9802
2000-08-29,-0.1263
2000-08-30,-2.0228
2000-08-31,-1.6774
2000-09-01,2.3622
2000-09-05,2.0513
2000-09-06,0.5025
2000-09-07,2.0
2000-09-08,2.2059
2000-09-11,4.3165
2000-09-12,-0.6897
2000-09-13,-0.1204
2000-09-14,-2.5522
2000-09-15,-0.9524
2000-09-18,1.4423
2000-09-19,-5.4502
2000-09-20,-2.7569
2000-09-21,3.0928
2000-09-22,1.0
2000-09-25,-2.9703
2000-09-26,-3.3163
2000-09-27,1.5831
2000-09-28,0.9091
2000-09-29,-0.9009
2000-10-02,-3.8961
2000-10-03,-0.9459
2000-10-04,0.6821
2000-10-05,-0.1355
2000-10-06,-1.2212
2000-10-09,-0.8242
2000-10-10,2.7701000000000002
2000-10-11,-2.2911
2000-10-12,-2.6207000000000003
2000-10-13,1.983
2000-10-16,5.1389
2000-10-17,-2.7741
2000-10-18,1.6303999999999998
2000-10-19,2.2727
2000-10-20,-2.6144
2000-10-23,1.6107
2000-10-24,2.2457
2000-10-25,-5.0388
2000-10-26,-5.4422
2000-10-27,-0.4317
2000-10-30,1.1561
2000-10-31,3.7143
2000-11-01,2.8926
2000-11-02,3.7483
2000-11-03,-2.1935000000000002
2000-11-06,3.4301
2000-11-07,-0.1276
2000-11-08,-0.3831
2000-11-09,-3.3333
2000-11-10,-7.2943999999999996
2000-11-13,3.7196
2000-11-14,3.4483
2000-11-15,4.5333
2000-11-16,-1.5306
2000-11-17,0.6477
2000-11-20,-1.4157
2000-11-21,-1.5666
2000-11-22,-2.6525
2000-11-24,-1.4986
2000-11-27,9.1286
2000-11-28,-0.6337
2000-11-29,5.8673
2000-11-30,0.6024
2000-12-01,-1.9162
2000-12-04,5.1282
2000-12-05,2.6713
2000-12-06,-0.7919
2000-12-07,0.3421
2000-12-08,-1.0227
2000-12-11,-5.6257
2000-12-12,0.9732
2000-12-13,-3.012
2000-12-14,1.4907
2000-12-15,-2.3256
2000-12-18,1.3784
2000-12-19,-5.068
2000-12-20,2.0781
2000-12-21,5.7471
2000-12-22,1.4493
2000-12-26,-3.5714
2000-12-27,3.8272
2000-12-28,0.7134
2000-12-29,0.3542
2001-01-02,1.4118
2001-01-03,8.4687
2001-01-04,-3.8503
2001-01-05,-4.0044
2001-01-08,0.0
2001-01-09,-2.2016
2001-01-10,-2.0142
2001-01-11,0.4837
2001-01-12,1.9254
2001-01-16,3.3058
2001-01-17,-1.3714
2001-01-18,-1.6221999999999999
2001-01-19,-4.2403
2001-01-22,3.444
2001-01-23,1.5457999999999998
2001-01-24,0.2342
2001-01-25,0.9346
2001-01-26,-0.6944
2001-01-29,1.0723
2001-01-30,-0.7934
2001-01-31,5.6350999999999996
2001-02-01,-1.9365999999999999
2001-02-02,-1.6876
2001-02-05,-1.6801
2001-02-06,-1.1887
2001-02-07,2.7443999999999997
2001-02-08,-4.3176
2001-02-09,-3.6329000000000002
2001-02-12,6.0516
2001-02-13,1.2161
2001-02-14,-2.0333
2001-02-15,-1.8868
2001-02-16,0.6923
2001-02-20,1.9862
2001-02-21,-5.9738
2001-02-22,-1.0157
2001-02-23,1.167
2001-02-26,1.5712000000000002
2001-02-27,-0.1566
2001-02-28,-1.7651
2001-03-01,-3.4937
2001-03-02,1.1998
2001-03-05,-1.1243
2001-03-06,2.4395
2001-03-07,2.3209
2001-03-08,1.8738000000000001
2001-03-09,-1.6844000000000001
2001-03-12,-4.8641
2001-03-13,1.0143
2001-03-14,-3.2787
2001-03-15,1.3771
2001-03-16,-1.9226999999999999
2001-03-19,0.9589
2001-03-20,1.0553
2001-03-21,1.0443
2001-03-22,-2.898
2001-03-23,1.4069
2001-03-26,4.2674
2001-03-27,1.3911
2001-03-28,-1.2527
2001-03-29,1.9331
2001-03-30,-0.2371
2001-04-02,0.2772
2001-04-03,-2.8632999999999997
2001-04-04,1.3824
2001-04-05,1.3435000000000001
2001-04-06,1.385
2001-04-09,-1.8345
2001-04-10,1.0735999999999999
2001-04-11,-1.1998
2001-04-12,-1.0551
2001-04-16,-1.3078
2001-04-17,0.3874
2001-04-18,7.0877
2001-04-19,-0.4362
2001-04-20,-1.5048
2001-04-23,0.6382
2001-04-24,-3.7279
2001-04-25,1.1377
2001-04-26,1.1249
2001-04-27,3.103
2001-04-30,-2.0632
2001-05-01,3.4016
2001-05-02,-0.785
2001-05-03,0.0377
2001-05-04,-0.1507
2001-05-07,-1.8295
2001-05-08,-0.1345
2001-05-09,-0.7503
2001-05-10,3.5472
2001-05-11,1.2729
2001-05-14,0.4621
2001-05-15,-4.3238
2001-05-16,-0.6731
2001-05-17,0.213
2001-05-18,0.541
2001-05-21,2.2291
2001-05-22,0.6015
2001-05-23,-1.8685
2001-05-24,0.7045
2001-05-25,-3.1953
2001-05-29,0.0195
2001-05-30,0.5077
2001-05-31,0.544
2001-06-01,-0.058
2001-06-04,-1.4114
2001-06-05,0.608
2001-06-06,-1.0721
2001-06-07,0.6897
2001-06-08,-0.1566
2001-06-11,-1.5484
2001-06-12,0.6769
2001-06-13,-0.8305
2001-06-14,-1.2961
2001-06-15,-2.7273
2001-06-18,0.7684
2001-06-19,0.7007
2001-06-20,2.0671
2001-06-21,1.3052000000000001
2001-06-22,-0.9316
2001-06-25,-1.9607999999999999
2001-06-26,0.2041
2001-06-27,-1.222
2001-06-28,1.7938
2001-06-29,-1.1545
2001-07-02,1.9466999999999999
2001-07-03,-1.0653
2001-07-05,-1.2597
2001-07-06,-2.5926
2001-07-09,1.9223
2001-07-10,-1.5544
2001-07-11,2.8421
2001-07-12,6.1411999999999995
2001-07-13,2.0251
2001-07-16,1.0964
2001-07-17,-0.2431
2001-07-18,1.1809
2001-07-19,0.4631
2001-07-20,0.0922
2001-07-23,-2.3029
2001-07-24,0.132
2001-07-25,3.7664999999999997
2001-07-26,0.726
2001-07-27,-0.1622
2001-07-30,0.8482
2001-07-31,0.0358
2001-08-01,-1.5920999999999998
2001-08-02,1.7814999999999999
2001-08-03,-1.0716
2001-08-06,-1.6068
2001-08-07,1.0642
2001-08-08,-0.9985
2001-08-09,-0.6602
2001-08-10,-1.0522
2001-08-13,-2.6119
2001-08-14,0.3065
2001-08-15,-0.6875
2001-08-16,-0.5962
2001-08-17,-1.7218
2001-08-20,1.5551
2001-08-21,-3.1983
2001-08-22,0.6007
2001-08-23,-0.9952
2001-08-24,2.4326
2001-08-27,-1.0991
2001-08-28,-0.5755
2001-08-29,-1.8961999999999999
2001-08-30,-3.1536
2001-08-31,0.9454
2001-09-04,0.8325
2001-09-05,1.4447999999999999
2001-09-06,-3.6216
2001-09-07,-2.4277
2001-09-10,0.0216
2001-09-17,-4.8237
2001-09-18,3.0682
2001-09-19,0.3749
2001-09-20,-0.308
2001-09-21,-1.4346
2001-09-24,5.8665
2001-09-25,2.3689
2001-09-26,2.2314
2001-09-27,-0.1819
2001-09-28,0.2227
2001-10-01,0.5253
2001-10-02,4.5016
2001-10-03,1.4038
2001-10-04,-2.3326000000000002
2001-10-05,1.7476
2001-10-08,-2.4618
2001-10-09,1.8979
2001-10-10,2.9762
2001-10-11,-0.261
2001-10-12,-1.103
2001-10-15,1.0964
2001-10-16,-0.6358
2001-10-17,-1.7313
2001-10-18,-0.6128
2001-10-19,2.1387
2001-10-22,0.0566
2001-10-23,-0.8107
2001-10-24,-0.2471
2001-10-25,1.5625
2001-10-26,0.2251
2001-10-29,-2.8454
2001-10-30,-2.5048
2001-10-31,1.581
2001-11-01,1.6341999999999999
2001-11-02,1.3974
2001-11-05,1.7557
2001-11-06,1.9295
2001-11-07,-2.0386
2001-11-08,1.2635
2001-11-09,1.1009
2001-11-12,0.8711
2001-11-13,-1.0435
2001-11-14,0.5091
2001-11-15,1.3025
2001-11-16,-1.6071
2001-11-19,1.1797
2001-11-20,-0.0897
2001-11-21,-1.0413000000000001
2001-11-23,1.2337
2001-11-26,-0.0896
2001-11-27,-1.2018
2001-11-28,-0.1452
2001-11-29,-0.6364
2001-11-30,0.9149
2001-12-03,-1.0335
2001-12-04,1.081
2001-12-05,2.5376
2001-12-06,-1.6793
2001-12-07,-0.5034
2001-12-10,-1.9335
2001-12-11,-0.3501
2001-12-12,0.4623
2001-12-13,-1.7854
2001-12-14,1.3118
2001-12-17,3.3111
2001-12-18,-0.1253
2001-12-19,1.0219
2001-12-20,-0.0355
2001-12-21,2.3285
2001-12-24,-0.7643
2001-12-26,1.7854
2001-12-27,0.3783
2001-12-28,-0.0343
2001-12-31,-1.371
2002-01-02,0.8688
2002-01-03,-0.1206
2002-01-04,-0.6554
2002-01-07,-0.3646
2002-01-08,0.7841
2002-01-09,-2.4896
2002-01-10,1.0638
2002-01-11,-2.1053
2002-01-14,-0.0717
2002-01-15,1.9907
2002-01-16,-1.5474
2002-01-17,1.3752
2002-01-18,-0.7223
2002-01-22,2.9459
2002-01-23,3.1891
2002-01-24,-0.3174
2002-01-25,-2.1284
2002-01-28,0.3938
2002-01-29,-1.228
2002-01-30,3.1773
2002-01-31,0.3849
2002-02-01,-1.2004
2002-02-04,-0.6075
2002-02-05,-0.1698
2002-02-06,0.1361
2002-02-07,-0.8322
2002-02-08,1.3016
2002-02-11,1.8597000000000001
2002-02-12,-0.249
2002-02-13,0.0333
2002-02-14,0.6154
2002-02-15,-0.7605
2002-02-19,-1.2327
2002-02-20,1.2312
2002-02-21,-0.7831
2002-02-22,0.6717
2002-02-25,1.1676
2002-02-26,2.3908
2002-02-27,0.2415
2002-02-28,-0.3855
2002-03-01,1.2901
2002-03-04,0.2707
2002-03-05,-3.5249
2002-03-06,0.2304
2002-03-07,1.3136
2002-03-08,1.329
2002-03-11,0.016
2002-03-12,-0.4798
2002-03-13,-0.3857
2002-03-14,0.4517
2002-03-15,2.3767
2002-03-18,-0.3137
2002-03-19,-0.1416
2002-03-20,-0.323
2002-03-21,-1.5511
2002-03-22,-0.2412
2002-03-25,-1.2409
2002-03-26,1.4523
2002-03-27,-0.2734
2002-03-28,-1.129
2002-04-01,-2.8385
2002-04-02,-1.0578
2002-04-03,-0.56
2002-04-04,1.1604
2002-04-05,-0.2362
2002-04-08,1.0822
2002-04-09,0.5353
2002-04-10,0.782
2002-04-11,-0.6604
2002-04-12,1.7617
2002-04-15,-2.1231
2002-04-16,0.1168
2002-04-17,-1.1833
2002-04-18,-1.9228
2002-04-19,1.3414
2002-04-22,-2.3418
2002-04-23,0.8688
2002-04-24,-1.0336
2002-04-25,-0.7833
2002-04-26,-2.1053
2002-04-29,0.7168
2002-04-30,-0.605
2002-05-01,1.6827999999999999
2002-05-02,-0.2641
2002-05-03,-2.4713
2002-05-06,-2.2805
2002-05-07,1.8892
2002-05-08,2.5086
2002-05-09,-2.4827
2002-05-10,-2.4186
2002-05-13,2.5717
2002-05-14,4.2696
2002-05-15,-1.0803
2002-05-16,2.7832
2002-05-17,-0.0343
2002-05-20,-0.9086
2002-05-21,-2.0761
2002-05-22,0.3534
2002-05-23,-0.8627
2002-05-24,-1.4029
2002-05-28,-1.3148
2002-05-29,-0.4745
2002-05-30,-0.9903
2002-05-31,0.2037
2002-06-03,-1.756
2002-06-04,1.5992
2002-06-05,1.7778
2002-06-06,-1.5648
2002-06-07,0.61
2002-06-10,3.6193
2002-06-11,0.0887
2002-06-12,3.2772
2002-06-13,-3.0875
2002-06-14,0.7965
2002-06-17,2.3881
2002-06-18,0.4116
2002-06-19,-1.819
2002-06-20,-1.5851
2002-06-21,-2.6903
2002-06-24,1.4005
2002-06-25,-1.1659
2002-06-26,0.9437
2002-06-27,3.7397
2002-06-28,-4.662
2002-07-01,-1.1089
2002-07-02,-1.8014999999999999
2002-07-03,3.0326
2002-07-05,1.7442
2002-07-08,-0.7143
2002-07-09,-1.7086000000000001
2002-07-10,-1.6284999999999998
2002-07-11,0.7813
2002-07-12,-2.4548
2002-07-15,1.1164
2002-07-16,-6.6617
2002-07-17,-3.2678
2002-07-18,-1.7409
2002-07-19,-1.9194
2002-07-22,-4.086
2002-07-23,1.1211
2002-07-24,6.2971
2002-07-25,-1.9607999999999999
2002-07-26,2.5106
2002-07-29,2.802
2002-07-30,-0.8278
2002-07-31,0.1221
2002-08-01,-3.6193999999999997
2002-08-02,-2.7426
2002-08-05,-1.0846
2002-08-06,3.6842
2002-08-07,2.3266
2002-08-08,1.6742
2002-08-09,0.0203
2002-08-12,-1.6057000000000001
2002-08-13,0.6197
2002-08-14,8.0271
2002-08-15,3.9718999999999998
2002-08-16,-1.6816
2002-08-19,1.6732
2002-08-20,-1.6639
2002-08-21,0.5764
2002-08-22,0.2958
2002-08-23,-1.9539
2002-08-26,0.3948
2002-08-27,-0.5243
2002-08-28,0.5271
2002-08-29,-0.3745
2002-08-30,0.5263
2002-09-03,-3.0105
2002-09-04,0.9061
2002-09-05,-2.6748
2002-09-06,3.6121
2002-09-09,0.9473
2002-09-10,2.8153
2002-09-11,-1.0588
2002-09-12,-1.9926
2002-09-13,2.4096
2002-09-16,0.6434
2002-09-17,-0.895
2002-09-18,0.3594
2002-09-19,-1.2505
2002-09-20,1.8622
2002-09-23,-3.8391
2002-09-24,-2.1103
2002-09-25,1.0682
2002-09-26,3.2091
2002-09-27,-4.5988
2002-09-30,-3.9032
2002-10-01,5.0162
2002-10-02,-0.7542
2002-10-03,-0.4287
2002-10-04,1.272
2002-10-07,-2.7053000000000003
2002-10-08,4.4687
2002-10-09,-3.5361000000000002
2002-10-10,1.7737
2002-10-11,4.2409
2002-10-14,0.5945
2002-10-15,3.952
2002-10-16,0.835
2002-10-17,-2.5194
2002-10-18,1.717
2002-10-21,0.2132
2002-10-22,-0.5319
2002-10-23,2.0143
2002-10-24,-1.328
2002-10-25,1.5229
2002-10-28,-2.1978
2002-10-29,0.7134
2002-10-30,-4.7282
2002-10-31,-0.4647
2002-11-01,1.8674
2002-11-04,-2.0165
2002-11-05,1.8148
2002-11-06,-0.147
2002-11-07,-0.6257
2002-11-08,0.0556
2002-11-11,-1.9062999999999999
2002-11-12,1.6038000000000001
2002-11-13,2.0984
2002-11-14,1.0731
2002-11-15,-0.144
2002-11-18,-3.2618
2002-11-19,-1.4158
2002-11-20,2.7967
2002-11-21,-0.8272
2002-11-22,-0.3522
2002-11-25,0.1116
2002-11-26,-1.0777
2002-11-27,3.0053
2002-11-29,-1.7141
2002-12-02,0.8905
2002-12-03,-0.8275
2002-12-04,0.9457
2002-12-05,-2.6084
2002-12-06,0.0377
2002-12-09,-2.2436
2002-12-10,1.2343
2002-12-11,-0.9335
2002-12-12,-1.1923
2002-12-13,-1.6349
2002-12-16,2.7701000000000002
2002-12-17,-1.9253
2002-12-18,-0.9521
2002-12-19,-0.4367
2002-12-20,1.256
2002-12-23,-2.3627000000000002
2002-12-24,0.2218
2002-12-26,0.1207
2002-12-27,-1.2058
2002-12-30,3.0106
2002-12-31,-0.2567
2003-01-02,2.158
2003-01-03,-3.1008
2003-01-06,0.38
2003-01-07,0.538
2003-01-08,-0.9314
2003-01-09,3.8608000000000002
2003-01-10,-0.5778
2003-01-13,-0.6587
2003-01-14,0.2535
2003-01-15,-1.595
2003-01-16,-0.5732
2003-01-17,-0.6561
2003-01-21,-1.9212
2003-01-22,-1.9180000000000001
2003-01-23,1.0401
2003-01-24,-2.6148
2003-01-27,-0.4228
2003-01-28,2.293
2003-01-29,-0.166
2003-01-30,-1.1019
2003-01-31,0.4835
2003-02-03,0.5649
2003-02-04,-1.9139
2003-02-05,-0.8696
2003-02-06,0.107
2003-02-07,0.0
2003-02-10,0.4916
2003-02-11,0.4892
2003-02-12,1.2698
2003-02-13,-0.4389
2003-02-14,3.1696
2003-02-18,-0.1424
2003-02-19,-0.6316
2003-02-20,-1.4148
2003-02-21,1.7055
2003-02-24,-2.5766999999999998
2003-02-25,1.6583
2003-02-26,-1.2389000000000001
2003-02-27,0.6899
2003-02-28,-0.2076
2003-03-03,-0.5618
2003-03-04,-1.8622999999999998
2003-03-05,2.0896
2003-03-06,-1.0025
2003-03-07,1.5190000000000001
2003-03-10,-2.0574
2003-03-11,-0.7002
2003-03-12,1.4957
2003-03-13,4.3158
2003-03-14,-0.3835
2003-03-17,5.2877
2003-03-18,0.5388
2003-03-19,1.7033
2003-03-20,0.1131
2003-03-21,2.9373
2003-03-24,-3.9327
2003-03-25,1.8088
2003-03-26,-0.2618
2003-03-27,0.3938
2003-03-28,-0.7658
2003-03-31,-2.0704
2003-04-01,0.7496
2003-04-02,3.1477
2003-04-03,-0.037
2003-04-04,1.0176
2003-04-07,-0.5128
2003-04-08,0.4418
2003-04-09,-1.5762
2003-04-10,1.6387
2003-04-11,-2.9314999999999998
2003-04-14,2.2461
2003-04-15,2.0676
2003-04-16,-1.3565
2003-04-17,1.5952
2003-04-21,-0.776
2003-04-22,1.837
2003-04-23,-0.0179
2003-04-24,-1.5541
2003-04-25,-0.1996
2003-04-28,1.9818
2003-04-29,0.8736
2003-04-30,-0.4595
2003-05-01,-0.6747
2003-05-02,0.3754
2003-05-05,-1.0151
2003-05-06,0.5937
2003-05-07,-1.4845
2003-05-08,-0.1271
2003-05-09,1.4361
2003-05-12,1.6129
2003-05-13,-2.134
2003-05-14,-2.8654
2003-05-15,-0.2597
2003-05-16,-1.5625
2003-05-19,-0.8503
2003-05-20,0.648
2003-05-21,-0.4166
2003-05-22,0.5895
2003-05-23,-1.7013
2003-05-27,0.9615
2003-05-28,1.619
2003-05-29,-1.0122
2003-05-30,-0.3787
2003-06-02,-0.2851
2003-06-03,0.7434
2003-06-04,1.9111
2003-06-05,1.4111
2003-06-06,-1.4647000000000001
2003-06-09,-0.0557
2003-06-10,1.8033000000000001
2003-06-11,1.1505
2003-06-12,-0.6499
2003-06-13,-1.7263
2003-06-16,2.1635
2003-06-17,-0.3439
2003-06-18,0.4904
2003-06-19,-1.3577
2003-06-20,-0.4221
2003-06-23,-0.9583
2003-06-24,1.7492
2003-06-25,-0.9144
2003-06-26,0.3876
2003-06-27,-1.0848
2003-06-30,-0.2416
2003-07-01,1.267
2003-07-02,2.5391
2003-07-03,-1.3817
2003-07-07,2.893
2003-07-08,0.2653
2003-07-09,-1.6578
2003-07-10,-0.2331
2003-07-11,1.6178
2003-07-14,0.2123
2003-07-15,1.1827
2003-07-16,-1.1689
2003-07-17,-1.5004
2003-07-18,2.1505
2003-07-21,-1.8246
2003-07-22,1.6798
2003-07-23,-0.703
2003-07-24,-1.5398
2003-07-25,1.0067
2003-07-28,-0.0534
2003-07-29,-1.193
2003-07-30,0.7389
2003-07-31,0.0179
2003-08-01,-1.1447
2003-08-04,1.0132
2003-08-05,-0.9493
2003-08-06,0.7957
2003-08-07,2.2605
2003-08-08,1.3509
2003-08-11,-0.1212
2003-08-12,1.9064
2003-08-13,-1.2415
2003-08-14,-0.2411
2003-08-15,0.2935
2003-08-18,1.4114
2003-08-19,-0.0679
2003-08-20,-0.1698
2003-08-21,0.6975
2003-08-22,-1.3347
2003-08-25,1.1985999999999999
2003-08-26,0.0
2003-08-27,0.0169
2003-08-28,0.3214
2003-08-29,-0.2192
2003-09-02,1.2675
2003-09-03,0.1001
2003-09-04,0.1667
2003-09-05,-1.9807000000000001
2003-09-08,-0.5094
2003-09-09,-2.6114
2003-09-10,-0.368
2003-09-11,1.1434
2003-09-12,-0.0348
2003-09-15,0.4697
2003-09-16,1.1602000000000001
2003-09-17,-1.4207
2003-09-18,1.5628
2003-09-19,-0.5984
2003-09-22,-1.8404
2003-09-23,0.9637
2003-09-24,-1.7355
2003-09-25,0.4769
2003-09-26,-0.1582
2003-09-29,0.757
2003-09-30,-2.4112999999999998
2003-10-01,2.1665
2003-10-02,0.1577
2003-10-03,0.7361
2003-10-06,0.8873
2003-10-07,1.5692
2003-10-08,-0.6452
2003-10-09,0.7519
2003-10-10,-0.9159
2003-10-13,0.9072
2003-10-14,0.6446
2003-10-15,-0.4382
2003-10-16,0.5417
2003-10-17,-0.9261
2003-10-20,0.2719
2003-10-21,-0.0508
2003-10-22,-1.2379
2003-10-23,0.7898
2003-10-24,-1.0051
2003-10-27,-0.5507
2003-10-28,1.6785
2003-10-29,0.1532
2003-10-30,-0.085
2003-10-31,0.2551
2003-11-03,0.1527
2003-11-04,-0.6436
2003-11-05,-1.2615
2003-11-06,1.1913
2003-11-07,-0.3242
2003-11-10,-0.5135
2003-11-11,0.2753
2003-11-12,-0.5491
2003-11-13,-4.2097999999999995
2003-11-14,-0.9366
2003-11-17,0.0
2003-11-18,-0.5091
2003-11-19,0.8955
2003-11-20,-0.2536
2003-11-21,-0.4721
2003-11-24,2.3171
2003-11-25,-0.0713
2003-11-26,-0.6067
2003-11-28,-0.1077
2003-12-01,-2.0489
2003-12-02,-2.7156000000000002
2003-12-03,-0.6224
2003-12-04,0.6263
2003-12-05,0.8676
2003-12-08,-0.1496
2003-12-09,-1.4794
2003-12-10,0.6463
2003-12-11,-0.2644
2003-12-12,-0.587
2003-12-15,-3.3524
2003-12-16,1.2810000000000001
2003-12-17,1.1675
2003-12-18,1.3487
2003-12-19,-0.4753
2003-12-22,1.3754
2003-12-23,-0.5653
2003-12-24,-0.6254
2003-12-26,0.1526
2003-12-29,0.7235
2003-12-30,-0.2268
2003-12-31,0.5116
2004-01-02,-1.4138
2004-01-05,-0.3442
2004-01-06,2.3407999999999998
2004-01-07,0.2625
2004-01-08,-0.4114
2004-01-09,-1.6147
2004-01-12,0.2099
2004-01-13,0.4761
2004-01-14,0.7202
2004-01-15,0.6586
2004-01-16,-0.0187
2004-01-20,-0.991
2004-01-21,0.9443
2004-01-22,-0.5051
2004-01-23,1.9367999999999999
2004-01-26,0.7379
2004-01-27,-0.3296
2004-01-28,-2.1312
2004-01-29,2.2714
2004-01-30,-1.1564
2004-02-02,1.5598999999999998
2004-02-03,0.5851
2004-02-04,0.6908
2004-02-05,1.5526
2004-02-06,2.3644
2004-02-09,-0.4515
2004-02-10,0.3664
2004-02-11,-0.7996
2004-02-12,-0.1577
2004-02-13,-1.1583
2004-02-17,2.1307
2004-02-18,-0.5563
2004-02-19,2.0629
2004-02-20,1.7986
2004-02-23,1.0432
2004-02-24,-0.1665
2004-02-25,-0.1168
2004-02-26,-0.8016
2004-02-27,0.2694
2004-03-01,1.4943
2004-03-02,-1.4888
2004-03-03,1.3602
2004-03-04,1.1431
2004-03-05,-1.3268
2004-03-08,0.3652
2004-03-09,-0.2977
2004-03-10,-2.5216
2004-03-11,-1.4636
2004-03-12,1.0017
2004-03-15,-0.9918
2004-03-16,0.1209
2004-03-17,0.8798
2004-03-18,1.0111
2004-03-19,-0.5769
2004-03-22,-0.8532
2004-03-23,0.1893
2004-03-24,0.6356
2004-03-25,2.1168
2004-03-26,-0.6854
2004-03-29,1.2119
2004-03-30,-0.2162
2004-03-31,-0.5167
2004-04-01,-2.2449
2004-04-02,0.4284
2004-04-05,0.0683
2004-04-06,0.648
2004-04-07,-1.7621
2004-04-08,-2.2249
2004-04-12,1.1466
2004-04-13,-1.5173
2004-04-14,1.6823000000000001
2004-04-15,0.6444
2004-04-16,1.1248
2004-04-19,-0.1198
2004-04-20,-0.4626
2004-04-21,0.4303
2004-04-22,0.4284
2004-04-23,0.6314
2004-04-26,-1.4075
2004-04-27,0.7912
2004-04-28,-1.058
2004-04-29,-0.7071
2004-04-30,-0.9901
2004-05-03,-0.807
2004-05-04,-0.9551
2004-05-05,-0.25
2004-05-06,-2.2914
2004-05-07,-1.2459
2004-05-10,2.449
2004-05-11,-1.2495
2004-05-12,0.9719
2004-05-13,0.3451
2004-05-14,-0.3439
2004-05-17,-0.6538
2004-05-18,0.9324
