ticker,SCS US Equity
2000-05-22,2.1978
2000-05-23,-1.0753
2000-05-24,3.2609
2000-05-25,1.0526
2000-05-26,1.0417
2000-05-30,-1.0309
2000-05-31,2.0833
2000-06-01,1.0204
2000-06-02,0.5051
2000-06-05,2.5126
2000-06-06,5.3922
2000-06-07,1.3953
2000-06-08,-5.5046
2000-06-09,10.1942
2000-06-12,3.5242
2000-06-13,-2.5532
2000-06-14,0.8734
2000-06-15,0.4329
2000-06-16,2.5862
2000-06-19,0.0
2000-06-20,-0.8403
2000-06-21,0.8475
2000-06-22,2.521
2000-06-23,4.918
2000-06-26,0.0
2000-06-27,0.0
2000-06-28,1.4687999999999999
2000-06-29,8.5271
2000-06-30,-2.8571
2000-07-03,2.9412000000000003
2000-07-05,-1.0714
2000-07-06,-1.083
2000-07-07,-2.1898
2000-07-10,-1.4925
2000-07-11,2.2727
2000-07-12,1.4815
2000-07-13,0.7299
2000-07-14,-2.1739
2000-07-17,-0.7407
2000-07-18,1.1194
2000-07-19,1.107
2000-07-20,0.0
2000-07-21,0.365
2000-07-24,-2.5455
2000-07-25,1.1194
2000-07-26,-0.369
2000-07-27,0.3704
2000-07-28,0.369
2000-07-31,0.0
2000-08-01,2.9412000000000003
2000-08-02,-3.2143
2000-08-03,1.845
2000-08-04,-0.7246
2000-08-07,-0.365
2000-08-08,0.7326
2000-08-09,-2.5455
2000-08-10,5.2239
2000-08-11,2.4823
2000-08-14,0.346
2000-08-15,-2.4138
2000-08-16,1.0601
2000-08-17,0.0
2000-08-18,-1.7483
2000-08-21,-1.7793999999999999
2000-08-22,-1.087
2000-08-23,-1.4652
2000-08-24,1.1152
2000-08-25,-0.3676
2000-08-28,-3.321
2000-08-29,-0.7634
2000-08-30,-0.3846
2000-08-31,2.3166
2000-09-01,2.2641999999999998
2000-09-05,1.476
2000-09-06,0.0
2000-09-07,-1.0909
2000-09-08,0.0
2000-09-11,1.1029
2000-09-12,-1.0909
2000-09-13,0.0
2000-09-14,2.5735
2000-09-15,-1.7921
2000-09-18,-3.6496
2000-09-19,-2.2727
2000-09-20,-0.7752
2000-09-21,0.0
2000-09-22,-3.125
2000-09-25,5.6452
2000-09-26,0.7634
2000-09-27,-0.0909
2000-09-28,3.0534
2000-09-29,-0.7407
2000-10-02,-3.7313
2000-10-03,1.1628
2000-10-04,1.1494
2000-10-05,0.7576
2000-10-06,-0.3759
2000-10-09,2.2641999999999998
2000-10-10,3.69
2000-10-11,-1.7793999999999999
2000-10-12,-0.7246
2000-10-13,-2.9196999999999997
2000-10-16,0.3759
2000-10-17,-4.4944
2000-10-18,0.3922
2000-10-19,6.25
2000-10-20,0.0
2000-10-23,-0.7353
2000-10-24,-0.7407
2000-10-25,-1.8657
2000-10-26,2.2814
2000-10-27,-1.1152
2000-10-30,0.7519
2000-10-31,5.2239
2000-11-01,-1.7730000000000001
2000-11-02,-1.083
2000-11-03,-0.7299
2000-11-06,0.0
2000-11-07,-1.8382
2000-11-08,0.3745
2000-11-09,1.4925
2000-11-10,-2.5735
2000-11-13,-0.3774
2000-11-14,0.3788
2000-11-15,-1.1320999999999999
2000-11-16,1.9083999999999999
2000-11-17,-1.8727
2000-11-20,1.5267
2000-11-21,-1.1278
2000-11-22,-3.4221
2000-11-24,0.3937
2000-11-27,-1.9607999999999999
2000-11-28,-5.6
2000-11-29,-10.1695
2000-11-30,1.8868
2000-12-01,1.8519
2000-12-04,8.6364
2000-12-05,3.7657
2000-12-06,-2.4194
2000-12-07,-1.6529
2000-12-08,-4.2017
2000-12-11,-2.193
2000-12-12,-1.7936999999999999
2000-12-13,-0.4566
2000-12-14,-0.4587
2000-12-15,-1.3825
2000-12-18,3.7382999999999997
2000-12-19,-2.7027
2000-12-20,-2.3148
2000-12-21,-2.8436
2000-12-22,1.9512
2000-12-26,-2.3923
2000-12-27,-0.1176
2000-12-28,7.9208
2000-12-29,1.8349
2001-01-02,-1.3514
2001-01-03,3.1963
2001-01-04,1.7699
2001-01-05,0.4348
2001-01-08,-2.5974
2001-01-09,-0.4444
2001-01-10,-1.7856999999999998
2001-01-11,0.9091
2001-01-12,-1.8018
2001-01-16,1.3761
2001-01-17,2.2624
2001-01-18,2.2124
2001-01-19,1.2987
2001-01-22,0.8547
2001-01-23,1.2711999999999999
2001-01-24,-1.2551999999999999
2001-01-25,-2.1186
2001-01-26,-0.4329
2001-01-29,2.6783
2001-01-30,-2.5745
2001-01-31,3.9638
2001-02-01,-3.01
2001-02-02,2.2759
2001-02-05,-2.8994999999999997
2001-02-06,0.625
2001-02-07,5.9351
2001-02-08,-3.9088000000000003
2001-02-09,0.339
2001-02-12,0.6757
2001-02-13,-1.6779
2001-02-14,-0.4096
2001-02-15,5.8944
2001-02-16,-1.6181
2001-02-20,0.0
2001-02-21,-0.9868
2001-02-22,-2.3256
2001-02-23,-1.4285999999999999
2001-02-26,-0.6211
2001-02-27,-1.3889
2001-02-28,0.3521
2001-03-01,-4.6316
2001-03-02,-3.9735
2001-03-05,-0.3831
2001-03-06,3.8462
2001-03-07,-1.7778
2001-03-08,1.81
2001-03-09,-1.4815
2001-03-12,-0.9023
2001-03-13,-0.9863
2001-03-14,-1.3027
2001-03-15,-0.2329
2001-03-16,0.0
2001-03-19,1.1673
2001-03-20,0.3846
2001-03-21,-0.7663
2001-03-22,-1.5444
2001-03-23,0.3922
2001-03-26,0.2344
2001-03-27,-1.7927
2001-03-28,0.0794
2001-03-29,-0.4
2001-03-30,-2.8112
2001-04-02,0.3306
2001-04-03,-1.9769
2001-04-04,-4.6218
2001-04-05,3.0837
2001-04-06,2.5641
2001-04-09,0.4167
2001-04-10,0.0
2001-04-11,1.3277999999999999
2001-04-12,-0.9009
2001-04-16,-3.719
2001-04-17,2.5751
2001-04-18,1.2551999999999999
2001-04-19,-1.2397
2001-04-20,3.682
2001-04-23,-0.8071
2001-04-24,-0.7323
2001-04-25,1.9672
2001-04-26,-1.1254
2001-04-27,0.8943
2001-04-30,-0.1612
2001-05-01,-0.565
2001-05-02,1.5422
2001-05-03,1.4388
2001-05-04,2.6005000000000003
2001-05-07,-0.8449
2001-05-08,-0.4648
2001-05-09,1.5564
2001-05-10,2.2989
2001-05-11,3.1461
2001-05-14,0.0726
2001-05-15,0.2903
2001-05-16,0.2171
2001-05-17,1.1552
2001-05-18,2.4981999999999998
2001-05-21,-2.507
2001-05-22,-0.5714
2001-05-23,-3.0172
2001-05-24,0.6667
2001-05-25,-0.6623
2001-05-29,-0.5185
2001-05-30,-1.3403
2001-05-31,1.2075
2001-06-01,-2.1626
2001-06-04,5.1829
2001-06-05,4.2029
2001-06-06,-6.8149999999999995
2001-06-07,0.597
2001-06-08,-1.1869
2001-06-11,-0.1502
2001-06-12,2.1805
2001-06-13,-1.3981
2001-06-14,-2.9104
2001-06-15,0.6918
2001-06-18,-1.4504000000000001
2001-06-19,-0.6197
2001-06-20,-2.5721
2001-06-21,-2.7199999999999998
2001-06-22,-0.0822
2001-06-25,1.07
2001-06-26,-1.6287
2001-06-27,-0.0828
2001-06-28,0.1672
2001-06-29,-0.2504
2001-07-02,0.5021
2001-07-03,1.5819999999999999
2001-07-05,0.5738
2001-07-06,-0.7335
2001-07-09,-1.3957
2001-07-10,0.8326
2001-07-11,0.2477
2001-07-12,7.2488
2001-07-13,2.765
2001-07-16,-2.7653
2001-07-17,0.3075
2001-07-18,0.1533
2001-07-19,0.8416
2001-07-20,0.7587
2001-07-23,3.8404
2001-07-24,-0.5076
2001-07-25,4.5918
2001-07-26,-4.1115
2001-07-27,0.5814
2001-07-30,8.3815
2001-07-31,2.6667
2001-08-01,-2.5974
2001-08-02,-3.2667
2001-08-03,0.6203
2001-08-06,0.0
2001-08-07,-1.4384000000000001
2001-08-08,-0.278
2001-08-09,-0.3484
2001-08-10,0.6993
2001-08-13,-0.4861
2001-08-14,1.4655
2001-08-15,-1.6505999999999998
2001-08-16,0.0
2001-08-17,-0.8392
2001-08-20,-1.4104
2001-08-21,-1.2876
2001-08-22,-0.3623
2001-08-23,-5.4545
2001-08-24,4.9231
2001-08-27,-1.4663
2001-08-28,-1.7856999999999998
2001-08-29,3.7121
2001-08-30,0.4383
2001-08-31,-0.3636
2001-09-04,-0.292
2001-09-05,-2.7086
2001-09-06,-1.8058999999999998
2001-09-07,-0.6897
2001-09-10,3.3951000000000002
2001-09-17,-3.806
2001-09-18,0.5431
2001-09-19,-4.2438
2001-09-20,-5.3183
2001-09-21,2.9787
2001-09-24,0.0826
2001-09-25,-1.7341
2001-09-26,7.563
2001-09-27,-6.6406
2001-09-28,6.1655
2001-10-01,-2.0684
2001-10-02,1.8683999999999998
2001-10-03,0.7177
2001-10-04,1.2668
2001-10-05,-3.8311
2001-10-08,0.4065
2001-10-09,2.834
2001-10-10,0.7087
2001-10-11,0.3909
2001-10-12,-2.648
2001-10-15,3.44
2001-10-16,-1.3921000000000001
2001-10-17,2.6667
2001-10-18,-2.5974
2001-10-19,-1.6471
2001-10-22,0.7974
2001-10-23,1.0285
2001-10-24,0.4699
2001-10-25,-1.0133
2001-10-26,-1.5748
2001-10-29,1.52
2001-10-30,1.2608
2001-10-31,1.5564
2001-11-01,-3.0651
2001-11-02,-0.6324
2001-11-05,-0.1591
2001-11-06,-0.1594
2001-11-07,1.0375
2001-11-08,1.5008
2001-11-09,-1.0895
2001-11-12,0.3934
2001-11-13,1.0188
2001-11-14,0.6206
2001-11-15,1.6962000000000002
2001-11-16,2.8810000000000002
2001-11-19,0.958
2001-11-20,-1.4599
2001-11-21,-0.3704
2001-11-23,0.5948
2001-11-26,0.3695
2001-11-27,1.1046
2001-11-28,0.2185
2001-11-29,1.5988
2001-11-30,1.7167
2001-12-03,0.8439
2001-12-04,0.0
2001-12-05,-1.6736
2001-12-06,-2.2695
2001-12-07,0.2177
2001-12-10,-2.6068
2001-12-11,0.0743
2001-12-12,-1.0401
2001-12-13,-1.5766
2001-12-14,0.0763
2001-12-17,-1.6768
2001-12-18,2.3256
2001-12-19,1.4394
2001-12-20,-1.643
2001-12-21,-0.1519
2001-12-24,1.5209000000000001
2001-12-26,0.7491
2001-12-27,4.5353
2001-12-28,1.6429
2001-12-31,3.4434
2002-01-02,-4.0082
2002-01-03,4.954
2002-01-04,2.1578
2002-01-07,-0.462
2002-01-08,3.382
2002-01-09,-1.1546
2002-01-10,0.9734
2002-01-11,-0.8997
2002-01-14,0.5837
2002-01-15,0.1289
2002-01-16,0.9659
2002-01-17,-0.5102
2002-01-18,1.2821
2002-01-22,-1.5190000000000001
2002-01-23,1.6067
2002-01-24,-3.5421
2002-01-25,2.8197
2002-01-28,0.8291
2002-01-29,-0.1265
2002-01-30,-1.3933
2002-01-31,0.8992
2002-02-01,-0.8275
2002-02-04,-1.7972000000000001
2002-02-05,-3.268
2002-02-06,0.1351
2002-02-07,-0.7422
2002-02-08,1.9714
2002-02-11,-0.1333
2002-02-12,-2.2029
2002-02-13,-0.8191
2002-02-14,1.0323
2002-02-15,-1.4304999999999999
2002-02-19,-0.2073
2002-02-20,0.2078
2002-02-21,-0.1382
2002-02-22,0.4152
2002-02-25,3.5148
2002-02-26,2.0639
2002-02-27,-0.1957
2002-02-28,-0.8497
2002-03-01,2.5049
2002-03-04,-0.3215
2002-03-05,0.5161
2002-03-06,3.0167
2002-03-07,5.6075
2002-03-08,1.6519
2002-03-11,-2.1474
2002-03-12,-2.7877
2002-03-13,2.2575
2002-03-14,1.4916
2002-03-15,3.7625
2002-03-18,-3.8527
2002-03-19,-0.3536
2002-03-20,-4.1987
2002-03-21,3.0864
2002-03-22,0.2994
2002-03-25,-3.3433
2002-03-26,1.9148
2002-03-27,-1.4545
2002-03-28,3.3951000000000002
2002-04-01,-1.5522
2002-04-02,0.4245
2002-04-03,-2.2947
2002-04-04,-0.1236
2002-04-05,0.8663
2002-04-08,3.3742
2002-04-09,-1.6617
2002-04-10,-1.3277
2002-04-11,0.0
2002-04-12,-0.9174
2002-04-15,-1.2346
2002-04-16,4.125
2002-04-17,-1.3205
2002-04-18,-1.6423
2002-04-19,0.4947
2002-04-22,1.6615
2002-04-23,0.5448
2002-04-24,-0.1806
2002-04-25,-0.1206
2002-04-26,-3.0797
2002-04-29,1.3084
2002-04-30,2.706
2002-05-01,2.9939999999999998
2002-05-02,-1.3953
2002-05-03,1.1203
2002-05-06,-1.4577
2002-05-07,-0.2367
2002-05-08,0.5931
2002-05-09,-0.9434
2002-05-10,0.119
2002-05-13,-2.7943
2002-05-14,3.4862
2002-05-15,-0.3546
2002-05-16,-0.6524
2002-05-17,-0.7761
2002-05-20,-1.3237
2002-05-21,0.4268
2002-05-22,-1.8822
2002-05-23,2.9084
2002-05-24,-1.5032999999999999
2002-05-28,-1.7094
2002-05-29,-0.3106
2002-05-30,-1.3707
2002-05-31,0.4422
2002-06-03,-0.9434
2002-06-04,-1.0794
2002-06-05,0.8344
2002-06-06,-0.4456
2002-06-07,0.8951
2002-06-10,-1.9645000000000001
2002-06-11,-1.6806999999999999
2002-06-12,1.5779
2002-06-13,0.4531
2002-06-14,-0.9021
2002-06-17,0.1951
2002-06-18,0.9085
2002-06-19,-4.5016
2002-06-20,-2.6936
2002-06-21,-3.6677999999999997
2002-06-24,-1.1494
2002-06-25,0.2907
2002-06-26,-5.0
2002-06-27,-0.4577
2002-06-28,2.5286999999999997
2002-07-01,0.2242
2002-07-02,-2.1723
2002-07-03,-3.5221999999999998
2002-07-05,5.5556
2002-07-08,4.5113
2002-07-09,-2.7338
2002-07-10,-1.9969999999999999
2002-07-11,-1.8868
2002-07-12,1.1538
2002-07-15,2.7376
2002-07-16,-3.0348
2002-07-17,-0.7634
2002-07-18,-1.9231
2002-07-19,4.3137
2002-07-22,-5.8647
2002-07-23,-1.0383
2002-07-24,3.7127
2002-07-25,-1.323
2002-07-26,-1.0252
2002-07-29,8.7649
2002-07-30,-1.3919000000000001
2002-07-31,0.2229
2002-08-01,-2.8169
2002-08-02,-1.7544
2002-08-05,-3.3385
2002-08-06,1.3655
2002-08-07,1.5055
2002-08-08,3.2006
2002-08-09,-0.3026
2002-08-12,0.3794
2002-08-13,-3.2502
2002-08-14,1.5625
2002-08-15,1.0
2002-08-16,2.818
2002-08-19,-1.037
2002-08-20,1.6467
2002-08-21,-3.1664
2002-08-22,0.6844
2002-08-23,-2.3414
2002-08-26,-1.0828
2002-08-27,4.8475
2002-08-28,-1.1931
2002-08-29,-5.1321
2002-08-30,-0.8751
2002-09-03,-1.6854
2002-09-04,2.0408
2002-09-05,2.7199999999999998
2002-09-06,2.4143
2002-09-09,1.9011
2002-09-10,2.9851
2002-09-11,-1.7391
2002-09-12,-4.1298
2002-09-13,-0.3846
2002-09-16,-0.0772
2002-09-17,0.0
2002-09-18,-2.473
2002-09-19,6.5769
2002-09-20,-3.5688
2002-09-23,-4.7803
2002-09-24,-10.1215
2002-09-25,-1.3514
2002-09-26,0.0
2002-09-27,-0.3653
2002-09-30,-3.5023
2002-10-01,0.6686
2002-10-02,-6.2619
2002-10-03,2.2267
2002-10-04,-2.4752
2002-10-07,-11.4721
2002-10-08,-1.9495
2002-10-09,2.924
2002-10-10,2.2727
2002-10-11,5.5556
2002-10-14,-1.0526
2002-10-15,2.1277
2002-10-16,-3.0208
2002-10-17,2.0408
2002-10-18,-2.6316
2002-10-21,5.7297
2002-10-22,-4.1922
2002-10-23,4.0555
2002-10-24,-1.0256
2002-10-25,-0.9326
2002-10-28,-2.3013
2002-10-29,-3.6403
2002-10-30,1.5556
2002-10-31,-0.3282
2002-11-01,-3.0735
2002-11-04,2.6048
2002-11-05,4.8565000000000005
2002-11-06,3.5789
2002-11-07,-2.9472
2002-11-08,-2.6178
2002-11-11,-3.7634
2002-11-12,1.5642
2002-11-13,0.0
2002-11-14,-0.9901
2002-11-15,1.8889
2002-11-18,-0.5453
2002-11-19,1.5351
2002-11-20,2.5918
2002-11-21,3.1579
2002-11-22,1.7347000000000001
2002-11-25,6.0181
2002-11-26,-2.5544000000000002
2002-11-27,1.4563
2002-11-29,2.488
2002-12-02,-1.4006
2002-12-03,3.125
2002-12-04,-1.7447
2002-12-05,-0.2804
2002-12-06,-0.4686
2002-12-09,-1.8832
2002-12-10,0.2879
2002-12-11,0.2871
2002-12-12,0.9542
2002-12-13,0.189
2002-12-16,1.4151
2002-12-17,2.3256
2002-12-18,-0.6364
2002-12-19,-1.9213
2002-12-20,-2.1455
2002-12-23,-0.6673
2002-12-24,-0.7678
2002-12-26,2.5145
2002-12-27,0.4717
2002-12-30,0.661
2002-12-31,2.8143000000000002
2003-01-02,0.365
2003-01-03,-0.7273
2003-01-06,0.7326
2003-01-07,-0.0909
2003-01-08,-0.182
2003-01-09,-0.0912
2003-01-10,-0.5474
2003-01-13,2.3853
2003-01-14,0.9857
2003-01-15,-0.2662
2003-01-16,-1.7793999999999999
2003-01-17,-0.4529
2003-01-21,-2.1838
2003-01-22,-0.5581
2003-01-23,1.7774
2003-01-24,-2.5735
2003-01-27,0.1887
2003-01-28,0.2825
2003-01-29,1.3146
2003-01-30,-4.5412
2003-01-31,2.233
2003-02-03,-0.5698
2003-02-04,-3.0564
2003-02-05,2.4631
2003-02-06,-1.4423
2003-02-07,-2.5366
2003-02-10,1.7017
2003-02-11,-2.6574999999999998
2003-02-12,-4.0445
2003-02-13,1.1591
2003-02-14,-2.6042
2003-02-18,-1.3904
2003-02-19,-0.8677
2003-02-20,-0.547
2003-02-21,0.11
2003-02-24,-1.0989
2003-02-25,0.5556
2003-02-26,-0.9945
2003-02-27,2.4554
2003-02-28,0.3268
2003-03-03,5.646
2003-03-04,-2.3638
2003-03-05,-2.1053
2003-03-06,1.0753
2003-03-07,0.5319
2003-03-10,-0.2116
2003-03-11,-1.2725
2003-03-12,-1.0741
2003-03-13,1.1944
2003-03-14,-1.5021
2003-03-17,-1.3072
2003-03-18,6.4018
2003-03-19,-5.083
2003-03-20,-0.3279
2003-03-21,1.4254
2003-03-24,-2.1622
2003-03-25,4.9724
2003-03-26,0.7368
2003-03-27,0.8359
2003-03-28,0.9326
2003-03-31,-1.9506999999999999
2003-04-01,4.0838
2003-04-02,-5.3644
2003-04-03,-0.4278
2003-04-04,-2.7927
2003-04-07,0.3315
2003-04-08,-2.3128
2003-04-09,-2.0293
2003-04-10,-0.5754
2003-04-11,0.1157
2003-04-14,0.9249
2003-04-15,1.0309
2003-04-16,0.1134
2003-04-17,0.7928
2003-04-21,1.4607
2003-04-22,1.9933999999999998
2003-04-23,2.2801
2003-04-24,-1.4862
2003-04-25,-1.7241
2003-04-28,1.9737
2003-04-29,4.8387
2003-04-30,-1.641
2003-05-01,-2.8154
2003-05-02,6.7597000000000005
2003-05-05,3.1156
2003-05-06,3.1189
2003-05-07,-2.0794
2003-05-08,-4.9228
2003-05-09,1.5228000000000002
2003-05-12,-0.1
2003-05-13,0.0
2003-05-14,-0.4004
2003-05-15,0.201
2003-05-16,1.8054000000000001
2003-05-19,-4.1379
2003-05-20,0.2055
2003-05-21,0.9231
2003-05-22,0.813
2003-05-23,0.8065
2003-05-27,0.0
2003-05-28,-0.1
2003-05-29,0.6006
2003-05-30,3.0846
2003-06-02,2.3166
2003-06-03,1.4151
2003-06-04,3.3487999999999998
2003-06-05,-0.9901
2003-06-06,0.0909
2003-06-09,0.3633
2003-06-10,-0.543
2003-06-11,6.0055
2003-06-12,2.9185
2003-06-13,-1.3344
2003-06-16,1.1834
2003-06-17,-0.8354
2003-06-18,0.9267
2003-06-19,-0.1669
2003-06-20,2.0067
2003-06-23,1.8852
2003-06-24,-8.93
2003-06-25,-2.3852
2003-06-26,4.5249
2003-06-27,-2.684
2003-06-30,4.6263
2003-07-01,1.7856999999999998
2003-07-02,2.005
2003-07-03,-1.3992
2003-07-07,0.0
2003-07-08,1.419
2003-07-09,0.823
2003-07-10,-1.6327
2003-07-11,1.2448
2003-07-14,0.4918
2003-07-15,-0.9788
2003-07-16,0.9061
2003-07-17,-1.7959
2003-07-18,-0.0831
2003-07-21,-0.7488
2003-07-22,0.0838
2003-07-23,0.67
2003-07-24,-0.6656
2003-07-25,-1.34
2003-07-28,0.0849
2003-07-29,-0.7634
2003-07-30,0.2564
2003-07-31,1.023
2003-08-01,-1.9409
2003-08-04,-2.0654
2003-08-05,-1.4938
2003-08-06,1.1597
2003-08-07,-1.2346
2003-08-08,0.0893
2003-08-11,-0.5352
2003-08-12,0.7175
2003-08-13,3.74
2003-08-14,0.8584
2003-08-15,-0.6809
2003-08-18,-1.2852999999999999
2003-08-19,-0.6076
2003-08-20,2.1834
2003-08-21,0.0855
2003-08-22,0.5124
2003-08-25,-0.4248
2003-08-26,-0.8532
2003-08-27,0.1721
2003-08-28,1.0309
2003-08-29,0.6803
2003-09-02,-0.3378
2003-09-03,2.2034
2003-09-04,0.995
2003-09-05,0.0821
2003-09-08,-0.9024
2003-09-09,-0.0828
2003-09-10,-0.0829
2003-09-11,-0.0829
2003-09-12,0.249
2003-09-15,-0.2483
2003-09-16,5.9751
2003-09-17,6.1081
2003-09-18,-2.8044000000000002
2003-09-19,-0.0759
2003-09-22,0.0
2003-09-23,-1.8997000000000002
2003-09-24,-3.9504
2003-09-25,-3.3871
2003-09-26,-0.6678
2003-09-29,-0.9244
2003-09-30,-0.0848
2003-10-01,-0.3396
2003-10-02,0.5963
2003-10-03,0.0847
2003-10-06,0.5076
2003-10-07,-0.2538
2003-10-08,-0.3393
2003-10-09,0.9362
2003-10-10,-0.9275
2003-10-13,0.1702
2003-10-14,0.0
2003-10-15,-0.085
2003-10-16,0.0
2003-10-17,0.0
2003-10-20,0.3401
2003-10-21,0.0
2003-10-22,-1.3559
2003-10-23,-0.0859
2003-10-24,-1.4617
2003-10-27,-1.0471
2003-10-28,-0.97
2003-10-29,0.1781
2003-10-30,2.4
2003-10-31,1.9965000000000002
2003-11-03,-0.4255
2003-11-04,1.6239
2003-11-05,0.1682
2003-11-06,0.084
2003-11-07,1.9295
2003-11-10,-3.1276
2003-11-11,2.124
2003-11-12,1.0815
2003-11-13,-0.9877
2003-11-14,-1.4963
2003-11-17,1.097
2003-11-18,-0.6678
2003-11-19,-0.7563
2003-11-20,0.0
2003-11-21,-0.1693
2003-11-24,2.9686
2003-11-25,0.4942
2003-11-26,2.2951
2003-11-28,-0.641
2003-12-01,12.9032
2003-12-02,-5.2143
2003-12-03,0.0754
2003-12-04,3.238
2003-12-05,-3.7199
2003-12-08,0.2273
2003-12-09,-0.1512
2003-12-10,-0.8327
2003-12-11,-1.9847000000000001
2003-12-12,2.8037
2003-12-15,1.5909
2003-12-16,-0.522
2003-12-17,0.8246
2003-12-18,2.7509
2003-12-19,2.026
2003-12-22,1.5603
2003-12-23,-2.6536
2003-12-24,-0.0717
2003-12-26,-0.1436
2003-12-29,4.1697
2003-12-30,0.4831
2003-12-31,-0.9655
2004-01-02,-0.0696
2004-01-05,-3.0662
2004-01-06,0.647
2004-01-07,-0.0714
2004-01-08,0.0715
2004-01-09,-2.2143
2004-01-12,0.2922
2004-01-13,-0.5827
2004-01-14,-1.685
2004-01-15,2.31
2004-01-16,-2.1122
2004-01-20,5.2083
2004-01-21,-0.9194
2004-01-22,0.0
2004-01-23,-1.2848
2004-01-26,0.7231
2004-01-27,-1.005
2004-01-28,0.145
2004-01-29,-1.0138
2004-01-30,-0.2926
2004-02-02,0.0
2004-02-03,-0.8804
2004-02-04,3.4789
2004-02-05,-2.3605
2004-02-06,2.4908
2004-02-09,2.2873
2004-02-10,-1.4675
2004-02-11,-0.1418
2004-02-12,-0.6392
2004-02-13,-2.4303
2004-02-17,1.0256
2004-02-18,-1.0877
2004-02-19,-0.8065
2004-02-20,0.5174
2004-02-23,1.5441
2004-02-24,0.0
2004-02-25,-0.0724
2004-02-26,1.8115999999999999
2004-02-27,0.3559
2004-03-01,1.7730000000000001
2004-03-02,0.3484
2004-03-03,-1.6667
2004-03-04,1.4123999999999999
2004-03-05,-0.766
2004-03-08,-1.6842000000000001
2004-03-09,-0.4283
2004-03-10,-0.1434
2004-03-11,-2.8715
2004-03-12,1.8477000000000001
2004-03-15,-0.1451
2004-03-16,-2.2529
2004-03-17,3.5688
2004-03-18,-0.8615
2004-03-19,-1.4482
2004-03-22,-1.0287
2004-03-23,-1.8559999999999999
2004-03-24,-1.059
2004-03-25,-0.2294
2004-03-26,2.6054
2004-03-29,0.0747
2004-03-30,-2.8358
2004-03-31,-0.1536
2004-04-01,0.3077
2004-04-02,3.3128
2004-04-05,-2.7591
2004-04-06,-1.4571
2004-04-07,0.0
2004-04-08,1.1673
2004-04-12,0.0769
2004-04-13,-0.3843
2004-04-14,-0.8488
2004-04-15,1.2451
2004-04-16,3.382
2004-04-19,-2.3792
2004-04-20,-0.5331
2004-04-21,0.6891
2004-04-22,0.7605
2004-04-23,0.0755
2004-04-26,-3.0166
2004-04-27,-0.0778
2004-04-28,-1.6341999999999999
2004-04-29,-2.8481
2004-04-30,0.0814
2004-05-03,2.7664999999999997
2004-05-04,-1.0293
2004-05-05,-0.4
2004-05-06,-2.008
2004-05-07,-1.9672
2004-05-10,-1.5886
2004-05-11,1.1045
2004-05-12,-1.2605
2004-05-13,0.5106
2004-05-14,-1.2701
2004-05-17,-2.2298
2004-05-18,1.3158
2004-05-19,-0.1732
