ticker,RZT US Equity
2000-05-26,1.1628
2000-05-30,-3.4483
2000-05-31,-9.5238
2000-06-01,-1.3158
2000-06-02,2.6667
2000-06-05,6.4935
2000-06-06,-2.439
2000-06-07,2.5
2000-06-08,-4.878
2000-06-09,1.2821
2000-06-12,-3.7975
2000-06-13,2.6316
2000-06-14,1.2821
2000-06-15,1.2658
2000-06-16,0.0
2000-06-19,2.5
2000-06-20,-2.439
2000-06-21,2.5
2000-06-22,0.0
2000-06-23,-1.2195
2000-06-26,1.2346
2000-06-27,0.0
2000-06-28,-2.439
2000-06-29,1.25
2000-06-30,1.2346
2000-07-03,0.0
2000-07-05,-1.2195
2000-07-06,1.2346
2000-07-07,-2.439
2000-07-10,0.0
2000-07-11,0.0
2000-07-12,0.0
2000-07-13,3.75
2000-07-14,1.2048
2000-07-17,2.3810000000000002
2000-07-18,-4.6512
2000-07-19,7.3171
2000-07-20,6.8182
2000-07-21,-2.1277
2000-07-24,-1.087
2000-07-25,10.989
2000-07-26,-3.9604
2000-07-27,-1.0309
2000-07-28,0.0
2000-07-31,0.0
2000-08-01,0.0
2000-08-02,1.0417
2000-08-03,-1.0309
2000-08-04,-1.0417
2000-08-07,1.0526
2000-08-08,0.0
2000-08-09,-4.1667
2000-08-10,2.1739
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,2.1277
2000-08-16,-2.0833
2000-08-17,0.0
2000-08-18,0.0
2000-08-21,-4.2553
2000-08-22,-3.3333
2000-08-23,4.5977
2000-08-24,3.2967
2000-08-25,1.0638
2000-08-28,-3.1579
2000-08-29,0.0
2000-08-30,1.087
2000-08-31,1.0753
2000-09-01,-1.0638
2000-09-05,6.4516
2000-09-07,1.0101
2000-09-08,4.0
2000-09-11,0.0
2000-09-12,2.8846
2000-09-13,-2.8037
2000-09-14,1.9231
2000-09-15,-0.9434
2000-09-18,-4.7619
2000-09-19,-2.0
2000-09-20,5.102
2000-09-21,-2.9126
2000-09-22,0.0
2000-09-25,1.0
2000-09-26,-0.9901
2000-09-27,-1.0
2000-09-28,-1.0101
2000-09-29,5.102
2000-10-02,-1.9417
2000-10-03,-2.9703
2000-10-04,1.0204
2000-10-05,1.0101
2000-10-06,0.0
2000-10-09,-1.0
2000-10-10,-2.0202
2000-10-11,0.0
2000-10-12,0.0
2000-10-13,-1.0309
2000-10-16,0.0
2000-10-17,2.0833
2000-10-18,-7.1429
2000-10-19,-3.2967
2000-10-20,6.8182
2000-10-23,7.4468
2000-10-24,-5.9406
2000-10-25,-1.0526
2000-10-26,-6.383
2000-10-27,9.0909
2000-10-30,0.0
2000-10-31,4.1667
2000-11-01,-2.0
2000-11-02,0.0
2000-11-03,5.102
2000-11-06,0.0
2000-11-07,8.7379
2000-11-08,-1.7856999999999998
2000-11-09,1.8182
2000-11-10,1.7856999999999998
2000-11-13,-1.7544
2000-11-14,-1.7856999999999998
2000-11-15,0.0
2000-11-16,0.0
2000-11-17,-3.6364
2000-11-20,-1.8868
2000-11-21,5.7692
2000-11-24,-1.8182
2000-11-27,0.9259
2000-11-28,8.2569
2000-11-29,0.8475
2000-11-30,-5.8824
2000-12-01,1.7856999999999998
2000-12-04,0.8772
2000-12-05,0.8696
2000-12-06,-3.4483
2000-12-07,0.0
2000-12-08,-3.5714
2000-12-11,2.7778
2000-12-12,0.9009
2000-12-13,-1.7856999999999998
2000-12-14,-1.8182
2000-12-15,-6.4815
2000-12-18,-2.9703
2000-12-19,-2.0408
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,2.0833
2000-12-26,-1.0204
2000-12-27,1.0309
2000-12-28,-1.0204
2000-12-29,1.0309
2001-01-02,-1.0204
2001-01-03,1.0309
2001-01-04,0.0
2001-01-05,4.0816
2001-01-08,1.9607999999999999
2001-01-09,8.6538
2001-01-10,0.0
2001-01-11,-0.885
2001-01-12,5.3571
2001-01-16,4.2373
2001-01-17,2.439
2001-01-18,-9.5238
2001-01-19,0.0
2001-01-22,-1.7544
2001-01-23,0.0
2001-01-24,-0.8929
2001-01-25,4.5045
2001-01-26,0.0
2001-01-29,2.7586
2001-01-30,-3.2215
2001-01-31,1.8031000000000001
2001-02-01,-2.5886
2001-02-02,4.1958
2001-02-05,-6.0403
2001-02-06,8.2857
2001-02-07,-1.0554
2001-02-08,0.0
2001-02-09,3.4667
2001-02-12,3.0928
2001-02-13,-2.375
2001-02-14,8.1946
2001-02-15,6.0355
2001-02-16,0.4464
2001-02-20,-3.3333
2001-02-21,0.6897
2001-02-22,1.0274
2001-02-23,-3.9548
2001-02-26,4.0
2001-02-27,-4.4118
2001-02-28,4.142
2001-03-01,-3.4091
2001-03-02,3.5294
2001-03-05,-1.7045
2001-03-06,0.4624
2001-03-07,1.8412
2001-03-08,0.0
2001-03-09,-1.3559
2001-03-12,-3.7801
2001-03-13,-0.4762
2001-03-14,-0.1196
2001-03-15,1.7964
2001-03-16,-2.7058999999999997
2001-03-19,2.1765
2001-03-20,-2.3669000000000002
2001-03-21,0.6061
2001-03-22,-1.6867
2001-03-23,0.4902
2001-03-26,-0.6098
2001-03-27,3.0675
2001-03-28,0.0
2001-03-29,1.7856999999999998
2001-03-30,0.0
2001-04-02,-0.9357
2001-04-03,0.3542
2001-04-04,-1.4118
2001-04-05,1.1933
2001-04-06,-1.533
2001-04-09,-0.5988
2001-04-10,2.2892
2001-04-11,3.0624
2001-04-12,-1.9428999999999998
2001-04-16,-0.3497
2001-04-17,-1.2865
2001-04-18,2.4882
2001-04-19,0.578
2001-04-20,2.2989
2001-04-23,-1.1236
2001-04-24,7.9545
2001-04-25,4.3158
2001-04-26,-0.6054
2001-04-27,-1.5228000000000002
2001-04-30,-2.0619
2001-05-01,1.2631999999999999
2001-05-02,5.6133
2001-05-03,-0.3937
2001-05-04,0.8893
2001-05-07,3.9177
2001-05-08,2.3563
2001-05-09,1.2891
2001-05-10,0.0
2001-05-11,9.0909
2001-05-14,-0.75
2001-05-15,4.1142
2001-05-16,-3.2258
2001-05-17,0.0
2001-05-18,3.75
2001-05-21,-1.2048
2001-05-22,1.3820999999999999
2001-05-23,4.2501999999999995
2001-05-24,0.0
2001-05-25,-4.2308
2001-05-29,-1.2048
2001-05-30,-1.5447
2001-05-31,1.0735
2001-06-01,4.4118
2001-06-04,-3.6776
2001-06-05,-2.6807
2001-06-06,-4.8414
2001-06-07,-7.9825
2001-06-08,-2.0019
2001-06-11,-6.5175
2001-06-12,17.5858
2001-06-13,1.2389000000000001
2001-06-14,-2.535
2001-06-15,-4.4843
2001-06-18,0.3756
2001-06-19,1.6838
2001-06-20,-0.644
2001-06-21,2.6852
2001-06-22,5.5005
2001-06-25,-6.1538
2001-06-26,2.5501
2001-06-27,-2.7531
2001-06-28,2.7397
2001-06-29,2.2222
2001-07-02,-2.8696
2001-07-03,0.6267
2001-07-05,-1.6904
2001-07-06,0.905
2001-07-09,-0.8072
2001-07-10,-1.085
2001-07-11,-0.0914
2001-07-12,-1.1894
2001-07-13,0.0926
2001-07-16,4.6253
2001-07-17,-1.8568
2001-07-18,1.982
2001-07-19,-0.6184
2001-07-20,0.0
2001-07-23,-2.2222
2001-07-24,-0.4545
2001-07-25,0.6393
2001-07-26,0.2722
2001-07-27,-19.0045
2001-07-30,1.1173
2001-07-31,5.8564
2001-08-01,-2.9228
2001-08-02,0.0
2001-08-03,-3.3333
2001-08-06,-2.8921
2001-08-07,-1.7182
2001-08-08,2.9138
2001-08-09,1.6987999999999999
2001-08-10,0.1114
2001-08-13,-1.0011
2001-08-14,-2.2472
2001-08-15,-2.069
2001-08-16,3.5211
2001-08-17,-0.907
2001-08-20,-1.2586
2001-08-21,-2.8969
2001-08-22,-5.2506
2001-08-23,-3.0227
2001-08-24,0.6494
2001-08-27,2.8387000000000002
2001-08-28,-2.0075
2001-08-29,0.5122
2001-08-30,1.0191
2001-08-31,-1.6393
2001-09-04,0.3846
2001-09-05,0.5109
2001-09-06,-2.7954
2001-09-07,-5.098
2001-09-10,0.4132
2001-09-17,-32.7846
2001-09-18,1.8367
2001-09-19,-5.8116
2001-09-20,-3.8298
2001-09-21,-12.6106
2001-09-24,-1.2658
2001-09-25,-2.5641
2001-09-26,-4.2105
2001-09-27,-12.0879
2001-09-28,-6.25
2001-10-01,-10.0
2001-10-02,18.1481
2001-10-03,12.8527
2001-10-04,14.4444
2001-10-05,-2.9126
2001-10-08,6.25
2001-10-09,-5.8824
2001-10-10,5.0
2001-10-11,9.0476
2001-10-12,4.5852
2001-10-15,0.6263
2001-10-16,-1.8672
2001-10-17,-6.1311
2001-10-18,-3.1532
2001-10-19,6.9767
2001-10-22,9.7826
2001-10-23,5.9406
2001-10-24,-0.9346
2001-10-25,0.0
2001-10-26,1.6981000000000002
2001-10-29,-12.8015
2001-10-30,-4.6809
2001-10-31,3.7946
2001-11-01,7.0968
2001-11-02,0.6024
2001-11-05,0.0
2001-11-06,-1.1976
2001-11-07,-9.0909
2001-11-08,-0.4444
2001-11-09,0.0
2001-11-12,-0.6696
2001-11-13,0.0
2001-11-14,0.6742
2001-11-15,0.6696
2001-11-16,1.9956
2001-11-19,15.2174
2001-11-20,-1.5093999999999999
2001-11-21,-2.2989
2001-11-23,1.3725
2001-11-26,-3.4816
2001-11-27,0.2004
2001-11-28,-2.0
2001-11-29,5.102
2001-11-30,-1.7476
2001-12-03,-4.1502
2001-12-04,1.8557000000000001
2001-12-05,5.4656
2001-12-06,6.5259
2001-12-07,1.982
2001-12-10,-1.7668
2001-12-11,-6.4748
2001-12-12,0.0
2001-12-13,-1.9231
2001-12-14,-0.3922
2001-12-17,-0.1969
2001-12-18,-1.5779
2001-12-19,-4.4088
2001-12-20,4.8218
2001-12-21,1.4
2001-12-24,-0.3945
2001-12-26,5.9406
2001-12-27,-5.2336
2001-12-28,0.1972
2001-12-31,-6.2992
2002-01-02,2.9412000000000003
2002-01-03,0.8163
2002-01-04,-0.8097
2002-01-07,-0.6122
2002-01-08,4.7228
2002-01-09,11.7647
2002-01-10,1.7544
2002-01-11,3.7931
2002-01-14,7.9734
2002-01-15,-0.6154
2002-01-16,-3.2508
2002-01-17,1.6
2002-01-18,-1.5748
2002-01-22,-1.6
2002-01-23,0.4878
2002-01-24,-3.7217000000000002
2002-01-25,1.0084
2002-01-28,4.3261
2002-01-29,2.3923
2002-01-30,4.3614
2002-01-31,0.7463
2002-02-01,-2.963
2002-02-04,-4.5802
2002-02-05,4.48
2002-02-06,1.072
2002-02-07,-1.6667
2002-02-08,5.547
2002-02-11,-1.4599
2002-02-12,-3.7037
2002-02-13,3.8462
2002-02-14,-3.7037
2002-02-15,1.5385
2002-02-19,-1.3636
2002-02-20,1.3825
2002-02-21,-0.7576
2002-02-22,-0.7634
2002-02-25,-1.5385
2002-02-26,-1.4062999999999999
2002-02-27,0.6339
2002-02-28,0.315
2002-03-01,2.3548
2002-03-04,-0.9202
2002-03-05,2.322
2002-03-06,1.9667
2002-03-07,0.1484
2002-03-08,1.7778
2002-03-11,6.9869
2002-03-12,-2.0408
2002-03-13,-0.6944
2002-03-14,2.0979
2002-03-15,0.6849
2002-03-18,0.6803
2002-03-19,-4.0541
2002-03-20,0.4225
2002-03-21,2.5244999999999997
2002-03-22,-3.5568
2002-03-25,-6.6667
2002-03-26,5.0152
2002-03-27,2.7496
2002-03-28,2.8169
2002-04-01,-2.0548
2002-04-02,2.0979
2002-04-03,-2.4657999999999998
2002-04-04,1.1236
2002-04-05,1.3889
2002-04-08,-1.3699
2002-04-09,-0.6944
2002-04-10,2.0979
2002-04-11,-1.3699
2002-04-12,4.0278
2002-04-15,1.0681
2002-04-16,4.0951
2002-04-17,0.8883
2002-04-18,1.0063
2002-04-19,-0.3736
2002-04-22,-0.25
2002-04-23,0.8772
2002-04-24,-0.3727
2002-04-25,-1.995
2002-04-26,-5.0891
2002-04-29,1.7426
2002-04-30,3.4256
2002-05-01,2.5478
2002-05-02,-0.6211
2002-05-03,-0.625
2002-05-06,-0.6289
2002-05-07,-0.2532
2002-05-08,0.0
2002-05-09,-3.5533
2002-05-10,-4.6053
2002-05-13,-0.9655
2002-05-14,4.3175
2002-05-15,3.4713
2002-05-16,-2.5806
2002-05-17,0.0
2002-05-20,-1.5894
2002-05-21,-3.7685
2002-05-22,-1.1189
2002-05-23,-1.4144
2002-05-24,-3.1564
2002-05-28,-4.4444
2002-05-29,-1.0853
2002-05-30,1.8809
2002-05-31,-1.5385
2002-06-03,1.5625
2002-06-04,1.8462
2002-06-05,-1.6616
2002-06-06,-0.9217
2002-06-07,3.876
2002-06-10,-2.9851
2002-06-11,-1.6923
2002-06-12,1.252
2002-06-13,-0.3091
2002-06-14,0.7752
2002-06-17,-1.0769
2002-06-18,2.7994
2002-06-19,-0.1513
2002-06-20,-2.2727
2002-06-21,1.3953
2002-06-24,-1.9878
2002-06-25,2.1841
2002-06-26,-0.7634
2002-06-27,-6.1538
2002-06-28,-6.5574
2002-07-01,-8.5965
2002-07-02,-4.6065000000000005
2002-07-03,3.0181
2002-07-05,4.1016
2002-07-08,7.5047
2002-07-09,-10.6457
2002-07-10,-0.1953
2002-07-11,-3.1311
2002-07-12,3.6364
2002-07-15,-4.8733
2002-07-16,-1.6393
2002-07-17,-1.25
2002-07-18,-2.9536
2002-07-19,3.2609
2002-07-22,-4.2105
2002-07-23,-5.4945
2002-07-24,-4.4186
2002-07-25,9.4891
2002-07-26,1.1111
2002-07-29,1.5385
2002-07-30,4.1126
2002-07-31,-3.7422
2002-08-01,-3.8877
2002-08-02,-2.9213
2002-08-05,-9.7222
2002-08-06,2.5641
2002-08-07,-0.75
2002-08-08,0.5038
2002-08-09,0.2506
2002-08-12,-6.25
2002-08-13,-1.6
2002-08-14,0.271
2002-08-15,6.4865
2002-08-16,6.599
2002-08-19,1.1905000000000001
2002-08-20,-2.3529
2002-08-21,-3.6145
2002-08-22,1.75
2002-08-23,-2.457
2002-08-26,-3.0227
2002-08-27,2.5974
2002-08-28,3.7975
2002-08-29,-5.3659
2002-08-30,5.6701
2002-09-03,-7.3171
2002-09-04,5.2632
2002-09-05,0.75
2002-09-06,-1.9851
2002-09-09,3.2911
2002-09-10,-1.9607999999999999
2002-09-11,-1.0
2002-09-12,3.2828
2002-09-13,-2.2005
2002-09-16,3.0
2002-09-17,-1.6989999999999998
2002-09-18,1.4815
2002-09-19,0.0
2002-09-20,-3.4063
2002-09-23,-3.0227
2002-09-24,3.6364
2002-09-25,1.2530999999999999
2002-09-26,0.0
2002-09-27,-2.2277
2002-09-30,1.5190000000000001
2002-10-01,4.7382
2002-10-02,-0.2381
2002-10-03,0.4773
2002-10-04,-10.6888
2002-10-07,-4.2553
2002-10-08,6.9444
2002-10-09,1.2987
2002-10-10,-4.6154
2002-10-11,1.0753
2002-10-14,1.0638
2002-10-15,0.0
2002-10-16,11.8421
2002-10-17,-1.1764999999999999
2002-10-18,1.9048
2002-10-21,6.5421
2002-10-22,6.3596
2002-10-23,-3.0928
2002-10-24,0.8511
2002-10-25,-1.8987
2002-10-28,-3.2258
2002-10-29,-7.7778
2002-10-30,1.2048
2002-10-31,1.4285999999999999
2002-11-01,-0.2347
2002-11-04,0.0
2002-11-05,0.2353
2002-11-06,0.2347
2002-11-07,6.5574
2002-11-08,0.0
2002-11-11,-0.4396
2002-11-12,-4.415
2002-11-13,0.0
2002-11-14,-5.3118
2002-11-15,2.6829
2002-11-18,0.9501
2002-11-19,-2.8235
2002-11-20,1.2107
2002-11-21,0.4785
2002-11-22,0.9524
2002-11-25,0.0
2002-11-26,0.2358
2002-11-27,-1.1764999999999999
2002-11-29,-2.3810000000000002
2002-12-02,3.6585
2002-12-03,-3.2941
2002-12-04,0.9732
2002-12-05,-8.4337
2002-12-06,4.7368
2002-12-09,-4.7739
2002-12-10,-3.9577999999999998
2002-12-11,-2.1978
2002-12-12,2.2472
2002-12-13,-1.0989
2002-12-16,0.0
2002-12-17,-2.7778
2002-12-18,-0.5714
2002-12-19,4.5977
2002-12-20,-2.1978
2002-12-23,1.1236
2002-12-24,6.9444
2002-12-26,-2.5974
2002-12-27,0.0
2002-12-30,0.0
2002-12-31,0.5333
2003-01-02,3.4483
2003-01-03,0.0
2003-01-06,2.0513
2003-01-07,0.5025
2003-01-08,0.25
2003-01-09,0.2494
2003-01-10,-0.4975
2003-01-13,0.0
2003-01-14,3.0
2003-01-15,0.7282
2003-01-16,1.2048
2003-01-17,0.0
2003-01-21,-2.3810000000000002
2003-01-22,-1.2195
2003-01-23,0.7407
2003-01-24,-1.9607999999999999
2003-01-27,-0.25
2003-01-28,0.2506
2003-01-29,-1.25
2003-01-30,-1.2658
2003-01-31,-0.7692
2003-02-03,1.5504
2003-02-04,-1.5267
2003-02-05,0.7752
2003-02-06,-0.5128
2003-02-07,3.866
2003-02-10,-0.7444
2003-02-11,-1.25
2003-02-12,0.0
2003-02-13,-7.3418
2003-02-14,6.2842
2003-02-18,2.8278
2003-02-19,-6.25
2003-02-20,-6.9333
2003-02-21,-1.1461000000000001
2003-02-24,-1.1594
2003-02-25,2.0528
2003-02-26,3.7356
2003-02-27,-3.3241
2003-02-28,-0.5731
2003-03-03,2.0173
2003-03-04,-2.2599
2003-03-05,-0.8671
2003-03-06,-5.8309
2003-03-07,2.4768
2003-03-10,-7.855
2003-03-11,5.5738
2003-03-12,-6.8323
2003-03-13,0.0
2003-03-14,-0.6667
2003-03-17,-0.6711
2003-03-18,3.0405
2003-03-19,8.1967
2003-03-20,-1.5152
2003-03-21,-1.2308
2003-03-24,-0.3115
2003-03-25,-1.25
2003-03-26,-1.5823
2003-03-27,0.9646
2003-03-28,-3.1847
2003-03-31,1.9737
2003-04-01,-3.5484
2003-04-02,0.6689
2003-04-03,1.3289
2003-04-04,-1.6393
2003-04-07,0.0
2003-04-08,1.3333
2003-04-09,-0.6579
2003-04-10,-2.3179
2003-04-11,0.0
2003-04-14,-1.6949
2003-04-15,2.7586
2003-04-16,-1.0067
2003-04-17,-1.0169
2003-04-21,0.6849
2003-04-22,3.0612
2003-04-23,0.0
2003-04-24,3.9604
2003-04-25,-1.5873
2003-04-28,-2.5806
2003-04-29,-0.6623
2003-04-30,1.3333
2003-05-01,-0.9868
2003-05-02,0.0
2003-05-05,-0.9967
2003-05-06,-2.0134
2003-05-07,2.0548
2003-05-08,0.6711
2003-05-09,0.3333
2003-05-12,24.2525
2003-05-13,-2.6738
2003-05-14,-4.9451
2003-05-15,4.0462
2003-05-16,2.7778
2003-05-19,0.0
2003-05-20,5.4054
2003-05-21,1.2821
2003-05-22,-1.2658
2003-05-23,3.8462
2003-05-27,0.2469
2003-05-28,-1.4778
2003-05-29,-2.75
2003-05-30,4.1131
2003-06-02,-1.2346
2003-06-03,-0.25
2003-06-04,2.2556
2003-06-05,-0.7353
2003-06-06,-1.2346
2003-06-09,2.0
2003-06-10,-1.2255
2003-06-11,0.4963
2003-06-12,0.4938
2003-06-13,0.0
2003-06-16,0.9828
2003-06-17,-0.7299
2003-06-18,7.598
2003-06-19,1.3667
2003-06-20,-3.8202
2003-06-23,-4.2056000000000004
2003-06-24,1.9512
2003-06-25,3.8278
2003-06-26,2.3041
2003-06-27,-0.4505
2003-06-30,-0.2262
2003-07-01,-3.6281
2003-07-02,2.5882
2003-07-03,0.0
2003-07-07,2.9817
2003-07-08,8.2405
2003-07-09,8.0247
2003-07-10,-2.8571
2003-07-11,-2.549
2003-07-14,0.2012
2003-07-15,0.2008
2003-07-16,0.2004
2003-07-17,-3.4
2003-07-18,0.8282
2003-07-21,1.6427
2003-07-22,1.0101
2003-07-23,1.4
2003-07-24,-0.5917
2003-07-25,0.1984
2003-07-28,-0.9901
2003-07-29,-0.2
2003-07-30,-1.6032
2003-07-31,-1.833
2003-08-01,-0.4149
2003-08-04,6.25
2003-08-05,1.9607999999999999
2003-08-06,-4.6154
2003-08-07,-1.8145
2003-08-08,2.6694
2003-08-11,-1.0
2003-08-12,0.6061
2003-08-13,0.4016
2003-08-14,-0.4
2003-08-15,-0.2008
2003-08-18,0.4024
2003-08-19,-0.2004
2003-08-20,0.8032
2003-08-21,1.5936
2003-08-22,1.9607999999999999
2003-08-25,-0.9615
2003-08-26,0.0
2003-08-27,3.4951
2003-08-28,2.2514
2003-08-29,0.1835
2003-09-02,-0.9158
2003-09-03,0.7394
2003-09-04,0.0
2003-09-05,0.1835
2003-09-08,0.5495
2003-09-09,0.0
2003-09-10,0.5464
2003-09-11,1.4493
2003-09-12,-0.7143
2003-09-15,1.0791
2003-09-16,3.3808
2003-09-17,-1.8933
2003-09-18,7.0175
2003-09-19,0.8197
2003-09-22,1.7886
2003-09-23,6.3898
2003-09-24,1.0511
2003-09-25,-3.4175
2003-09-26,-1.8462
2003-09-29,1.5674000000000001
2003-09-30,1.8519
2003-10-01,3.7879
2003-10-02,1.0219
2003-10-03,2.0231
2003-10-06,0.7082
2003-10-07,1.8284
2003-10-08,-4.6961
2003-10-09,2.029
2003-10-10,0.7102
2003-10-13,0.141
2003-10-14,0.8451
2003-10-15,-0.9777
2003-10-16,0.5642
2003-10-17,0.561
2003-10-20,1.1158
2003-10-21,0.8276
2003-10-22,-1.6416
2003-10-23,-0.6954
2003-10-24,0.0
2003-10-27,0.1401
2003-10-28,-0.6993
2003-10-29,0.9859
2003-10-30,3.3473
2003-10-31,-1.2146
2003-11-03,0.5464
2003-11-04,2.3098
2003-11-05,0.3984
2003-11-06,-0.7937
2003-11-07,0.6667
2003-11-10,-0.2649
2003-11-11,-1.328
2003-11-12,-0.4038
2003-11-13,1.3514
2003-11-14,0.8
2003-11-17,0.5291
2003-11-18,-0.7895
2003-11-19,1.1936
2003-11-20,0.3932
