ticker,TFCFA US Equity
2004-05-19,-0.1816
2004-05-20,-1.1522000000000001
2004-05-21,0.4294
2004-05-24,0.8552
2004-05-25,2.1199
2004-05-26,0.8304
2004-05-27,0.5882
2004-05-28,-0.4094
2004-06-01,-0.8221
2004-06-02,0.4737
2004-06-03,-2.1803
2004-06-04,1.3554
2004-06-07,2.318
2004-06-08,-1.1327
2004-06-09,-2.0564
2004-06-10,1.1698
2004-06-14,-1.5713
2004-06-15,0.9036
2004-06-16,-0.2985
2004-06-17,0.2994
2004-06-18,0.6866
2004-06-21,-0.1779
2004-06-22,-0.9801
2004-06-23,-2.4595000000000002
2004-06-24,0.4305
2004-06-25,0.4899
2004-06-28,-0.0609
2004-06-29,-0.3049
2004-06-30,0.5505
2004-07-01,0.2433
2004-07-02,0.3641
2004-07-06,-0.6046
2004-07-07,0.6995
2004-07-08,-2.235
2004-07-09,0.7105
2004-07-12,0.5521
2004-07-13,0.3051
2004-07-14,-0.6387
2004-07-15,0.2143
2004-07-16,1.4966
2004-07-19,0.0602
2004-07-20,-0.8421
2004-07-21,-2.6388
2004-07-22,0.6854
2004-07-23,-1.1448
2004-07-26,-0.0939
2004-07-27,-0.2193
2004-07-28,-0.5651
2004-07-29,0.6315
2004-07-30,-0.3138
2004-08-02,0.0315
2004-08-03,0.7552
2004-08-04,-4.4972
2004-08-05,-0.7521
2004-08-06,-0.6919
2004-08-09,0.365
2004-08-10,0.4959
2004-08-11,-1.9737
2004-08-12,0.0
2004-08-13,1.443
2004-08-16,0.5954
2004-08-17,-0.6248
2004-08-18,0.6618
2004-08-19,-1.0191
2004-08-20,2.2916
2004-08-23,-1.1364
2004-08-24,-1.3465
2004-08-25,-0.9987
2004-08-26,-0.3026
2004-08-27,-0.0675
2004-08-30,0.0
2004-08-31,0.405
2004-09-01,-0.1681
2004-09-02,-0.0337
2004-09-03,-1.6503999999999999
2004-09-07,1.4384000000000001
2004-09-08,1.1816
2004-09-09,-0.2336
2004-09-10,1.0033
2004-09-13,0.4967
2004-09-14,3.959
2004-09-15,1.9083999999999999
2004-09-16,1.623
2004-09-17,-0.0921
2004-09-20,-0.5226
2004-09-21,0.7726
2004-09-22,-3.2505
2004-09-23,-0.3487
2004-09-24,-0.6361
2004-09-27,0.064
2004-09-28,-0.1919
2004-09-29,1.0897000000000001
2004-09-30,-0.6658
2004-10-01,0.2553
2004-10-04,2.8971999999999998
2004-10-05,-0.8045
2004-10-06,0.2495
2004-10-07,-1.1201
2004-10-08,-0.1888
2004-10-11,0.8512
2004-10-12,-0.9378
2004-10-13,0.5996
2004-10-14,0.0627
2004-10-15,0.627
2004-10-18,-0.4984
2004-10-19,-1.4402
2004-10-20,-0.8577
2004-10-21,-1.1535
2004-10-22,-1.8801
2004-10-25,3.2375
2004-10-26,1.44
2004-10-27,2.1136
2004-10-28,-0.8341
2004-10-29,-2.0561
2004-11-01,-0.6997
2004-11-02,5.253
2004-11-03,4.6257
2004-11-04,2.2688
2004-11-05,1.0239
2004-11-08,-3.7161999999999997
2004-11-09,1.1111
2004-11-10,0.9735
2004-11-11,-0.334
2004-11-12,1.4943
2004-11-15,1.0193
2004-11-16,-1.1771
2004-11-17,3.2331
2004-11-18,-0.9341
2004-11-19,-0.2219
2004-11-22,-1.0561
2004-11-23,-1.5169000000000001
2004-11-24,0.9127
2004-11-26,-0.1131
2004-11-29,0.1698
2004-11-30,-0.0565
2004-12-01,1.7524
2004-12-02,-0.3889
2004-12-03,-1.0039
2004-12-06,-0.338
2004-12-07,-0.7914
2004-12-08,-1.8803
2004-12-09,0.7549
2004-12-10,1.9020000000000001
2004-12-13,1.1312
2004-12-14,-0.4474
2004-12-15,3.2022
2004-12-16,-0.871
2004-12-17,2.4163
2004-12-20,-1.0188
2004-12-21,0.7042
2004-12-22,-0.3228
2004-12-23,0.1079
2004-12-27,0.1078
2004-12-28,0.8616
2004-12-29,-0.5339
2004-12-30,0.1074
2004-12-31,0.0536
2005-01-03,0.268
2005-01-04,-2.1379
2005-01-05,-0.9285
2005-01-06,-1.323
2005-01-07,-1.3966
2005-01-10,-2.9462
2005-01-11,-1.1675
2005-01-12,1.9492
2005-01-13,-1.2167
2005-01-14,-1.1144
2005-01-18,0.2966
2005-01-19,-1.0053
2005-01-20,-0.5974
2005-01-21,1.6226
2005-01-24,-0.3548
2005-01-25,-0.3561
2005-01-26,1.1316
2005-01-27,-0.3534
2005-01-28,-1.0047
2005-01-31,1.4925
2005-02-01,-0.5882
2005-02-02,0.7101
2005-02-03,-1.8801
2005-02-04,2.0958
2005-02-07,-0.2346
2005-02-08,-0.8818
2005-02-09,-0.5931
2005-02-10,0.7757
2005-02-11,0.6513
2005-02-14,-1.1176
2005-02-15,0.4164
2005-02-16,0.4147
2005-02-17,0.118
2005-02-18,-0.5893
2005-02-22,-2.786
2005-02-23,0.6098
2005-02-24,-0.1818
2005-02-25,1.9428999999999998
2005-02-28,-0.8934
2005-03-01,-0.4808
2005-03-02,1.4493
2005-03-03,2.8571
2005-03-04,1.6782
2005-03-07,-0.1138
2005-03-08,-1.3105
2005-03-09,-0.6351
2005-03-10,0.4067
2005-03-11,-0.2894
2005-03-14,0.9286
2005-03-15,0.346
2005-03-16,-0.2299
2005-03-17,1.7856999999999998
2005-03-18,1.8676
2005-03-21,-0.6111
2005-03-22,-2.3477
2005-03-23,-0.9159
2005-03-24,-0.4622
2005-03-28,-0.6965
2005-03-29,-1.3442
2005-03-30,1.5995
2005-03-31,-1.3411
2005-04-01,0.1773
2005-04-04,-1.6519
2005-04-05,0.5999
2005-04-06,-0.2385
2005-04-07,1.6139000000000001
2005-04-08,-1.0588
2005-04-11,-0.1189
2005-04-12,0.2381
2005-04-13,-1.0689
2005-04-14,-2.2209
2005-04-15,-1.7802
2005-04-18,0.625
2005-04-19,-0.2484
2005-04-20,-0.6849
2005-04-21,1.9436
2005-04-22,-1.9064999999999999
2005-04-25,-0.4389
2005-04-26,-1.7631999999999999
2005-04-27,-0.7692
2005-04-28,-1.1628
2005-04-29,-0.1307
2005-05-02,1.0471
2005-05-03,-0.2591
2005-05-04,2.7922000000000002
2005-05-05,-1.2634
2005-05-06,-2.1169000000000002
2005-05-09,2.9471
2005-05-10,-1.9683000000000002
2005-05-11,-0.7772
2005-05-12,0.0
2005-05-13,0.718
2005-05-16,-0.9721
2005-05-17,-0.589
2005-05-18,1.2508
2005-05-19,0.3251
2005-05-20,-1.1017
2005-05-23,2.0315
2005-05-24,3.0186
2005-05-25,0.4364
2005-05-26,0.0
2005-05-27,1.4898
2005-05-31,-1.3456000000000001
2005-06-01,-0.248
2005-06-02,0.1243
2005-06-03,-0.5587
2005-06-06,0.9988
2005-06-07,0.1854
2005-06-08,0.6169
2005-06-09,1.1036
2005-06-10,-1.8193000000000001
2005-06-13,2.903
2005-06-14,-0.6603
2005-06-15,0.7855
2005-06-16,0.4197
2005-06-17,1.4925
2005-06-20,-0.6471
2005-06-21,-0.5329
2005-06-22,0.4762
2005-06-23,-1.4218
2005-06-24,1.5625
2005-06-27,-2.6036
2005-06-28,-0.3038
2005-06-29,-0.6094
2005-06-30,-0.7971
2005-07-01,-0.309
2005-07-05,0.372
2005-07-06,-0.7412
2005-07-07,-0.3111
2005-07-08,1.186
2005-07-11,0.3085
2005-07-12,0.7995
2005-07-13,1.7694
2005-07-14,0.3597
2005-07-15,-0.5974
2005-07-18,-0.4207
2005-07-19,-0.2414
2005-07-20,0.363
2005-07-21,0.0603
2005-07-22,0.4819
2005-07-25,-0.6595
2005-07-26,0.5432
2005-07-27,-0.12
2005-07-28,-0.4207
2005-07-29,-1.1467
2005-08-01,0.3053
2005-08-02,-0.6695
2005-08-03,-0.7353
2005-08-04,0.0
2005-08-05,-0.4938
2005-08-08,-0.4963
2005-08-09,0.7481
2005-08-10,1.6089
2005-08-11,3.5323
2005-08-12,0.7647
2005-08-15,-0.1751
2005-08-16,-1.4035
2005-08-17,-0.0593
2005-08-18,-0.4154
2005-08-19,-1.0727
2005-08-22,0.1807
2005-08-23,-0.7817
2005-08-24,-1.2121
2005-08-25,0.5521
2005-08-26,0.061
2005-08-29,-0.3049
2005-08-30,-1.5291000000000001
2005-08-31,0.6832
2005-09-01,-0.3085
2005-09-02,-1.052
2005-09-06,2.6266
2005-09-07,0.6703
2005-09-08,0.1816
2005-09-09,-0.6042
2005-09-12,-0.4863
2005-09-13,-1.227
2005-09-14,-1.4285999999999999
2005-09-15,0.063
2005-09-16,1.1335
2005-09-19,-0.3736
2005-09-20,-1.3125
2005-09-21,-1.9633
2005-09-22,0.0646
2005-09-23,-0.9038
2005-09-26,0.3257
2005-09-27,-1.039
2005-09-28,-0.1312
2005-09-29,1.3141
2005-09-30,1.1025
2005-10-03,-1.1546
2005-10-04,-1.1032
2005-10-05,-1.1811
2005-10-06,0.2656
2005-10-07,-0.7947
2005-10-10,-0.3338
2005-10-11,-0.5358
2005-10-12,-1.0101
2005-10-13,1.4285999999999999
2005-10-14,0.4695
2005-10-17,-0.2003
2005-10-18,-0.2676
2005-10-19,-0.1341
2005-10-20,-1.0745
2005-10-21,-1.4257
2005-10-24,2.0661
2005-10-25,-1.8893
2005-10-26,-0.2751
2005-10-27,-2.4828
2005-10-28,-0.3536
2005-10-31,1.1356
2005-11-01,-0.0702
2005-11-02,1.264
2005-11-03,-0.208
2005-11-04,-1.5288
2005-11-07,2.3994
2005-11-08,-0.1378
2005-11-09,0.4831
2005-11-10,0.7555
2005-11-11,1.7723
2005-11-14,-0.8038
2005-11-15,-1.2154
2005-11-16,-1.2303
2005-11-17,-0.4152
2005-11-18,0.8339
2005-11-21,1.9986000000000002
2005-11-22,1.2838
2005-11-23,0.8005
2005-11-25,-0.1985
2005-11-28,0.1989
2005-11-29,-0.7942
2005-11-30,-1.2008
2005-12-01,2.0257
2005-12-02,0.1324
2005-12-05,0.1322
2005-12-06,0.7921
2005-12-07,0.3929
2005-12-08,1.696
2005-12-09,1.0263
2005-12-12,0.5079
2005-12-13,1.1371
2005-12-14,-0.6871
2005-12-15,0.0
2005-12-16,-0.1258
2005-12-19,-0.063
2005-12-20,-1.3862999999999999
2005-12-21,-1.278
2005-12-22,1.8123
2005-12-23,0.0
2005-12-27,-1.2079
2005-12-28,-0.3218
2005-12-29,1.162
2005-12-30,-0.7658
2006-01-03,-1.0289
2006-01-04,0.7797
2006-01-05,-1.6763
2006-01-06,1.7048999999999999
2006-01-09,2.1277
2006-01-10,1.6414
2006-01-11,0.6211
2006-01-12,-1.358
2006-01-13,1.2516
2006-01-17,1.2361
2006-01-18,-1.2821
2006-01-19,0.8658
2006-01-20,-1.0423
2006-01-23,-0.062
2006-01-24,0.248
2006-01-25,-1.9171
2006-01-26,-1.0719
2006-01-27,0.6373
2006-01-30,-0.4433
2006-01-31,0.2545
2006-02-01,-0.0635
2006-02-02,-0.5079
2006-02-03,-0.1276
2006-02-06,1.3418999999999999
2006-02-07,-0.8827
2006-02-08,0.7634
2006-02-09,-1.7045
2006-02-10,1.2203
2006-02-13,0.2538
2006-02-14,2.3418
2006-02-15,-0.7421
2006-02-16,-0.0623
2006-02-17,-0.187
2006-02-21,0.0625
2006-02-22,0.6866
2006-02-23,0.744
2006-02-24,-0.1846
2006-02-27,0.2466
2006-02-28,0.123
2006-03-01,0.5528
2006-03-02,-0.0611
2006-03-03,1.467
2006-03-06,-0.7229
2006-03-07,-0.2427
2006-03-08,0.7299
2006-03-09,-0.2415
2006-03-10,1.0291
2006-03-13,0.7789
2006-03-14,0.5967
2006-03-15,-0.1186
2006-03-16,-0.3563
2006-03-17,-0.5364
2006-03-20,-0.8987
2006-03-21,-0.6046
2006-03-22,0.6691
2006-03-23,-0.3021
2006-03-24,-0.3636
2006-03-27,0.5474
2006-03-28,-0.1815
2006-03-29,0.0
2006-03-30,0.8485
2006-03-31,-0.1803
2006-04-03,0.602
2006-04-04,0.3591
2006-04-05,0.5963
2006-04-06,0.5928
2006-04-07,0.1768
2006-04-10,0.0
2006-04-11,-1.0588
2006-04-12,0.5945
2006-04-13,-0.2364
2006-04-17,-0.2962
2006-04-18,0.3565
2006-04-19,-0.8289
2006-04-20,-0.4179
2006-04-21,-0.06
2006-04-24,0.12
2006-04-25,0.1797
2006-04-26,0.8971
2006-04-27,1.2448
2006-04-28,0.4684
2006-05-01,-0.3497
2006-05-02,0.4678
2006-05-03,0.9313
2006-05-04,1.8454000000000002
2006-05-05,0.7361
2006-05-08,-0.1686
2006-05-09,0.7883
2006-05-10,0.5587
2006-05-11,3.2222
2006-05-12,-0.9688
2006-05-15,1.3587
2006-05-16,2.4665
2006-05-17,-0.8373
2006-05-18,-0.3166
2006-05-19,0.3176
2006-05-22,-1.2665
2006-05-23,-0.3207
2006-05-24,-0.0536
2006-05-25,0.5901
2006-05-26,1.3333
2006-05-30,-0.6842
2006-05-31,1.0599
2006-06-01,1.9927000000000001
2006-06-02,0.3599
2006-06-05,-1.6905999999999999
2006-06-06,-0.2084
2006-06-07,-0.5744
2006-06-08,-1.0504
2006-06-09,-0.2654
2006-06-12,-0.3193
2006-06-13,-1.8153000000000001
2006-06-14,0.435
2006-06-15,2.9237
2006-06-16,-0.6312
2006-06-19,0.0529
2006-06-20,1.3228
2006-06-21,-0.8877
2006-06-22,-1.8439999999999999
2006-06-23,0.2147
2006-06-26,0.2142
2006-06-27,-0.7483
2006-06-28,1.8309
2006-06-29,1.4807000000000001
2006-06-30,-0.0521
2006-07-03,0.365
2006-07-05,-1.2987
2006-07-06,-0.3158
2006-07-07,0.3168
2006-07-10,0.3158
2006-07-11,0.2623
2006-07-12,1.0466
2006-07-13,-0.725
2006-07-14,-2.3996
2006-07-17,-0.1603
2006-07-18,0.3212
2006-07-19,0.1067
2006-07-20,-1.226
2006-07-21,-1.8349
2006-07-24,2.4189
2006-07-25,1.4493
2006-07-26,0.4762
2006-07-27,0.4213
2006-07-28,0.9439
2006-07-31,-0.0519
2006-08-01,-0.052
2006-08-02,0.364
2006-08-03,-1.2435
2006-08-04,-0.0525
2006-08-07,-0.3675
2006-08-08,1.8967
2006-08-09,-1.1892
2006-08-10,-0.6279
2006-08-11,-2.317
2006-08-14,0.6469
2006-08-15,0.6427
2006-08-16,-0.1064
2006-08-17,-0.1598
2006-08-18,-0.1067
2006-08-21,0.4808
2006-08-22,-0.5316
2006-08-23,-0.9621
2006-08-24,0.3778
2006-08-25,-0.1613
2006-08-28,0.9693
2006-08-29,1.8667
2006-08-30,-0.1047
2006-08-31,-0.2621
2006-09-01,1.2612
2006-09-05,-1.2455
2006-09-06,-1.4188
2006-09-07,-0.3731
2006-09-08,0.9631
2006-09-11,-1.7488000000000001
2006-09-12,1.6234
2006-09-13,-0.639
2006-09-14,1.0718
2006-09-15,2.386
2006-09-18,-1.1393
2006-09-19,-0.1572
2006-09-20,0.7345
2006-09-21,-0.625
2006-09-22,-0.5765
2006-09-25,1.6341999999999999
2006-09-26,2.4378
2006-09-27,-0.8101
2006-09-28,-0.9699
2006-09-29,1.2887
2006-10-02,-1.5267
2006-10-03,0.8269
2006-10-04,0.3075
2006-10-05,0.8687
2006-10-06,1.0638
2006-10-09,1.0526
2006-10-10,0.7937
2006-10-11,-0.8366
2006-10-12,2.134
2006-10-13,0.3887
2006-10-16,0.9197
2006-10-17,0.8153
2006-10-18,0.0951
2006-10-19,0.5228
2006-10-20,-1.0402
2006-10-23,0.8122
2006-10-24,-0.5213
2006-10-25,-0.2382
2006-10-26,0.8596
2006-10-27,-1.2311
2006-10-30,0.8629
2006-10-31,-0.903
2006-11-01,-1.7266
2006-11-02,0.1464
2006-11-03,-0.0975
2006-11-06,1.9512
2006-11-07,-1.1005
2006-11-08,1.3546
2006-11-09,1.5752000000000002
2006-11-10,1.5977000000000001
2006-11-13,-0.4163
2006-11-14,0.1858
2006-11-15,-0.3245
2006-11-16,-0.3721
2006-11-17,-0.7003
2006-11-20,-0.7992
2006-11-21,-0.6635
2006-11-22,0.7634
2006-11-24,-0.8996
2006-11-27,-2.1978
2006-11-28,-0.5374
2006-11-29,0.6876
2006-11-30,0.4878
2006-12-01,-0.5825
2006-12-04,2.6855
2006-12-05,0.0476
2006-12-06,-1.0456
2006-12-07,3.074
2006-12-08,0.7922
2006-12-11,-1.202
2006-12-12,-0.8891
2006-12-13,0.4721
2006-12-14,-0.7049
2006-12-15,0.284
2006-12-18,1.0854
2006-12-19,1.5406
2006-12-20,-0.9195
2006-12-21,0.1392
2006-12-22,-0.2317
2006-12-26,-0.6038
2006-12-27,1.6355
2006-12-28,-0.2299
2006-12-29,-1.0138
2007-01-03,-0.0466
2007-01-04,-0.9781
2007-01-05,0.0
2007-01-08,1.1759
2007-01-09,1.6272
2007-01-10,2.6075
2007-01-11,0.7133
2007-01-12,-0.3099
2007-01-16,1.0213
2007-01-17,-0.8352
2007-01-18,1.7730000000000001
2007-01-19,0.2178
2007-01-22,-0.9996
2007-01-23,1.8876
2007-01-24,0.3878
2007-01-25,-1.2446
2007-01-26,-0.4781
2007-01-29,-0.3493
2007-01-30,1.0955
2007-01-31,0.7802
2007-02-01,-0.2151
2007-02-02,0.5172
2007-02-05,-1.4151
2007-02-06,-0.0435
2007-02-07,1.5666
2007-02-08,2.5707
2007-02-09,-1.8797000000000001
2007-02-12,-1.7029
2007-02-13,1.6457000000000002
2007-02-14,0.3409
2007-02-15,-0.2123
2007-02-16,0.1702
2007-02-20,1.8692
2007-02-21,-1.1676
2007-02-22,0.0
2007-02-23,-0.3797
2007-02-26,-0.7624
2007-02-27,-4.5241
2007-02-28,0.7152
2007-03-01,-1.4203000000000001
2007-03-02,-0.8555
2007-03-05,-1.317
2007-03-06,2.439
2007-03-07,-0.4043
2007-03-08,1.6689
2007-03-09,-0.2662
2007-03-12,1.5125
2007-03-13,-1.362
2007-03-14,-0.0445
2007-03-15,-0.3565
2007-03-16,0.3131
2007-03-19,1.5604
2007-03-20,0.9219
2007-03-21,1.9139
2007-03-22,-0.4268
2007-03-23,-0.8573
2007-03-26,-0.735
2007-03-27,-0.9146
2007-03-28,-1.011
2007-03-29,1.7318
2007-03-30,0.9166
2007-04-02,0.7353
2007-04-03,1.1164
2007-04-04,-1.1465
2007-04-05,0.3436
2007-04-09,0.4709
2007-04-10,0.5539
2007-04-11,-0.339
2007-04-12,0.0
2007-04-13,0.1701
2007-04-16,0.764
2007-04-17,-0.2106
2007-04-18,-0.4643
2007-04-19,-1.7812000000000001
2007-04-20,0.3886
2007-04-23,0.129
2007-04-24,-0.7302
2007-04-25,0.9087
2007-04-26,-0.5146
2007-04-27,-1.5516999999999999
2007-04-30,-1.9702
2007-05-01,-4.1983
2007-05-02,0.6527
2007-05-03,0.3242
2007-05-04,0.9695
2007-05-07,1.0059
2007-05-08,-1.5392000000000001
2007-05-09,-1.931
2007-05-10,-0.3282
2007-05-11,1.0818
2007-05-14,1.1633
2007-05-15,-0.092
2007-05-16,0.3223
2007-05-17,-0.2754
2007-05-18,1.4726
2007-05-21,1.2698
2007-05-22,0.2687
2007-05-23,0.1787
2007-05-24,-1.5604
2007-05-25,1.2681
2007-05-29,-0.7603
2007-05-30,1.0816
2007-05-31,-1.5158
2007-06-01,2.2182
2007-06-04,-0.0443
2007-06-05,-0.4431
2007-06-06,-0.7566
2007-06-07,-1.3453
2007-06-08,0.0
2007-06-11,1.0455
2007-06-12,-2.1592000000000002
2007-06-13,0.8736
2007-06-14,2.3701
2007-06-15,-0.935
2007-06-18,-1.1236
2007-06-19,0.3636
2007-06-20,0.0906
2007-06-21,-0.0905
2007-06-22,-2.1286
2007-06-25,0.9255
2007-06-26,-1.3755
2007-06-27,-0.6044
2007-06-28,0.1871
2007-06-29,-0.9804
2007-07-02,0.33
2007-07-03,-1.0808
2007-07-05,2.8029
2007-07-06,-0.3235
2007-07-09,0.7881
2007-07-10,-2.1619
2007-07-11,1.6925
2007-07-12,2.0342
2007-07-13,-0.4531
2007-07-16,-0.0455
2007-07-17,2.3679
2007-07-18,0.5338
2007-07-19,0.885
2007-07-20,-0.3947
2007-07-23,0.044
2007-07-24,-1.4085
2007-07-25,-0.9375
2007-07-26,-2.6589
2007-07-27,-2.5463
2007-07-30,1.0451
2007-07-31,-0.7052
2007-08-01,0.5682
2007-08-02,0.2825
2007-08-03,-2.77
2007-08-06,1.1106
2007-08-07,-1.5282
2007-08-08,1.6489
2007-08-09,-0.7156
2007-08-10,-1.3936
2007-08-13,1.5107
2007-08-14,-3.6486
2007-08-15,-0.8969
2007-08-16,-0.553
2007-08-17,3.8928000000000003
2007-08-20,-0.8273
2007-08-21,-0.1472
2007-08-22,0.4914
2007-08-23,-0.2445
2007-08-24,2.598
2007-08-27,-0.1433
2007-08-28,-4.3062000000000005
2007-08-29,2.15
2007-08-30,-1.8599999999999999
2007-08-31,0.8978
2007-09-04,2.8176
2007-09-05,-2.3077
2007-09-06,4.6752
2007-09-07,-0.7992
2007-09-10,-0.2844
2007-09-11,0.3337
2007-09-12,-0.2375
2007-09-13,-0.5238
2007-09-14,-1.1967
2007-09-17,0.4845
2007-09-18,3.3750999999999998
2007-09-19,2.0056
2007-09-20,-1.0517
2007-09-21,2.3567
2007-09-24,-1.8058999999999998
2007-09-25,-0.7816
2007-09-26,2.4096
2007-09-27,-0.181
2007-09-28,-0.3173
2007-10-01,1.8645
2007-10-02,0.3571
2007-10-03,-0.9786
2007-10-04,-0.3594
2007-10-05,3.7872
2007-10-08,-0.6082
2007-10-09,0.6993
2007-10-10,-0.1302
2007-10-11,-0.0435
2007-10-12,0.0435
2007-10-15,-1.7384
2007-10-16,-1.6364
2007-10-17,0.4047
2007-10-18,-1.2091
2007-10-19,-3.8078
2007-10-22,1.0839
2007-10-23,1.6317
2007-10-24,-0.5505
2007-10-25,-0.5074
2007-10-26,0.5563
2007-10-29,0.4149
2007-10-30,-1.2397
2007-10-31,0.7438
2007-11-01,-1.5228000000000002
2007-11-02,-0.6092
2007-11-05,-1.1315
2007-11-06,2.7659000000000002
2007-11-07,-2.9234
2007-11-08,2.9159
2007-11-09,-1.2076
2007-11-12,-4.1843
2007-11-13,3.7291
2007-11-14,-1.2772000000000001
2007-11-15,-0.7187
2007-11-16,0.1448
2007-11-19,-1.8313000000000001
2007-11-20,1.5218
2007-11-21,-2.6112
2007-11-23,1.291
2007-11-26,-3.2843
2007-11-27,2.3315
2007-11-28,4.0119
2007-11-29,-1.0476
2007-11-30,1.3956
2007-12-03,-0.4746
2007-12-04,-2.5751
2007-12-05,0.7342
2007-12-06,2.6239
2007-12-07,0.3314
2007-12-10,-1.0382
2007-12-11,-2.0505
2007-12-12,1.2658
2007-12-13,-0.4808
2007-12-14,-2.029
2007-12-17,-1.2327
2007-12-18,1.1482999999999999
2007-12-19,-0.0494
2007-12-20,1.1358
2007-12-21,2.8809
2007-12-24,-0.9967
2007-12-26,1.0067
2007-12-27,-1.7086000000000001
2007-12-28,-0.5311
2007-12-31,-0.534
2008-01-02,-2.3426
2008-01-03,0.4498
2008-01-04,-3.1343
2008-01-07,-0.9759
2008-01-08,-3.1639
2008-01-09,2.9995000000000003
2008-01-10,1.3001
2008-01-11,-1.8994
2008-01-14,2.0408
2008-01-15,-1.8974
2008-01-16,2.3523
2008-01-17,-4.0858
2008-01-18,-0.4792
2008-01-22,-0.5886
2008-01-23,1.5608
2008-01-24,2.4907
2008-01-25,-3.1541
2008-01-28,1.0678
2008-01-29,1.6376
2008-01-30,-2.027
2008-01-31,0.0
2008-02-01,2.9708
2008-02-04,-0.3091
2008-02-05,1.292
2008-02-06,0.4082
2008-02-07,1.2703
2008-02-08,-1.4551
2008-02-11,-0.6619
2008-02-12,-0.7176
2008-02-13,-0.6195
2008-02-14,-0.3636
2008-02-15,1.1992
2008-02-19,-0.7728
2008-02-20,-0.5192
2008-02-21,-1.6701000000000001
2008-02-22,1.1677
2008-02-25,2.2036
2008-02-26,-0.5133
2008-02-27,0.774
2008-02-28,-1.6897
2008-02-29,-4.1146
2008-03-03,0.3802
2008-03-04,0.7576
2008-03-05,0.5371
2008-03-06,-1.1218
2008-03-07,-1.5667
2008-03-10,-1.5917
2008-03-11,2.3503
2008-03-12,1.5309
2008-03-13,-0.4847
2008-03-14,-2.7597
2008-03-17,0.0
2008-03-18,2.8381
2008-03-19,0.2165
2008-03-20,-0.7559
2008-03-24,3.1556
2008-03-25,0.9494
2008-03-26,-1.4107
2008-03-27,-1.2189
2008-03-28,-1.3948
2008-03-31,2.0131
2008-04-01,4.48
2008-04-02,0.0
2008-04-03,0.2042
2008-04-04,-1.9868000000000001
2008-04-07,1.7151999999999998
2008-04-08,-1.6352
2008-04-09,-1.6104
2008-04-10,-0.264
2008-04-11,-2.4881
2008-04-14,-4.6145
2008-04-15,-1.0245
2008-04-16,1.3801
2008-04-17,2.5525
2008-04-18,2.4336
2008-04-21,-0.324
2008-04-22,-2.7086
2008-04-23,-0.9465
2008-04-24,-0.1124
2008-04-25,0.1688
2008-04-28,-1.0112
2008-04-29,0.454
2008-04-30,1.1299
2008-05-01,2.9609
2008-05-02,0.9224
2008-05-05,0.0
2008-05-06,1.0753
2008-05-07,-2.0213
2008-05-08,2.2801
2008-05-09,-1.8577
2008-05-12,0.9194
2008-05-13,2.4652
2008-05-14,-0.6799
2008-05-15,1.0532
2008-05-16,0.2084
2008-05-19,0.156
2008-05-20,-0.8827
2008-05-21,-1.1001
2008-05-22,0.9004
2008-05-23,-2.5197000000000003
2008-05-27,1.6694
2008-05-28,-0.6886
2008-05-29,-2.1333
2008-05-30,-2.1798
2008-06-02,-0.7799
2008-06-03,-0.1684
2008-06-04,0.8999
2008-06-05,1.728
2008-06-06,-4.9863
2008-06-09,-0.2884
2008-06-10,0.1157
2008-06-11,-0.4622
2008-06-12,0.5223
2008-06-13,3.8106
2008-06-16,-1.0011
2008-06-17,-2.4157
2008-06-18,-1.0363
2008-06-19,-0.8726
2008-06-20,-4.5775
2008-06-23,-0.984
2008-06-24,-0.0621
2008-06-25,2.3617
2008-06-26,-3.8859
2008-06-27,-2.5268
2008-06-30,-2.5275
2008-07-01,-1.3298
2008-07-02,-2.8975999999999997
2008-07-03,1.0409
2008-07-07,-1.0302
2008-07-08,2.7065
2008-07-09,-2.8378
2008-07-10,1.2517
2008-07-11,-1.7856999999999998
2008-07-14,-0.7692
2008-07-15,0.4228
2008-07-16,1.2631999999999999
2008-07-17,0.0
2008-07-18,-0.5544
2008-07-21,-0.9756
2008-07-22,0.2111
2008-07-23,3.7921
2008-07-24,-1.2854999999999999
2008-07-25,-0.0685
2008-07-28,-5.487
2008-07-29,2.6851000000000003
2008-07-30,0.8481
2008-07-31,-0.9811
2008-08-01,-1.2031
2008-08-04,0.8596
2008-08-05,4.6875
2008-08-06,-5.4953
2008-08-07,-3.2304
2008-08-08,2.6706
2008-08-11,-1.1561
2008-08-12,-1.6813
2008-08-13,1.6357
2008-08-14,1.9020000000000001
2008-08-15,-0.1436
2008-08-18,-1.5097
2008-08-19,-1.8248
2008-08-20,-0.3717
2008-08-21,0.5224
2008-08-22,2.8211
2008-08-25,-1.1552
2008-08-26,-0.1461
2008-08-27,0.2926
2008-08-28,3.4282
2008-08-29,-0.141
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-3.6017
2008-09-05,-1.8315000000000001
2008-09-08,5.0
2008-09-09,-1.8558
2008-09-10,0.3636
2008-09-11,2.1739
2008-09-12,0.2128
2008-09-15,-3.9632
2008-09-16,-2.0634
2008-09-17,-6.2453
2008-09-18,4.6549
2008-09-19,5.2914
2008-09-22,-5.8267
2008-09-23,-0.5414
2008-09-24,-2.1773
2008-09-25,4.1335
2008-09-26,-0.6107
2008-09-29,-9.6006
2008-09-30,1.8692
2008-10-01,-0.5838
2008-10-02,-5.9564
2008-10-03,-2.8546
2008-10-06,-2.0202
