ticker,DNA US Equity
2000-05-24,-3.9063
2000-05-25,8.4011
2000-05-26,2.625
2000-05-30,1.827
2000-05-31,2.7512
2000-06-01,0.6985
2000-06-02,0.9249
2000-06-05,19.1867
2000-06-06,0.7208
2000-06-07,-2.8626
2000-06-08,-1.6699000000000002
2000-06-09,6.9431
2000-06-12,2.3821
2000-06-13,3.3303
2000-06-14,-0.1325
2000-06-15,-2.7409
2000-06-16,-3.8182
2000-06-19,2.0794
2000-06-20,5.5556
2000-06-21,9.1228
2000-06-22,-0.9646
2000-06-23,-2.5568
2000-06-26,0.6664
2000-06-27,0.1655
2000-06-28,3.7588
2000-06-29,1.9108
2000-06-30,7.4365
2000-07-03,-1.1044
2000-07-05,1.6176
2000-07-06,-2.1346
2000-07-07,2.329
2000-07-10,0.8309
2000-07-11,-0.8957
2000-07-12,-5.0615
2000-07-13,-6.2072
2000-07-14,4.9127
2000-07-17,-4.9536
2000-07-18,0.8143
2000-07-19,-2.9887
2000-07-20,1.6653
2000-07-21,0.4505
2000-07-24,-2.3645
2000-07-25,-1.8789
2000-07-26,3.3191
2000-07-27,0.659
2000-07-28,-2.455
2000-07-31,2.0973
2000-08-01,2.7938
2000-08-02,0.5995
2000-08-03,0.8343
2000-08-04,3.4673
2000-08-07,0.9925
2000-08-08,3.9191000000000003
2000-08-09,2.6851000000000003
2000-08-10,-7.0318
2000-08-11,-0.2661
2000-08-14,1.8674
2000-08-15,-1.0849
2000-08-16,-1.059
2000-08-17,-0.9174
2000-08-18,0.0
2000-08-21,1.8519
2000-08-22,3.6364
2000-08-23,0.731
2000-08-24,4.4267
2000-08-25,5.7679
2000-08-28,-3.9422
2000-08-29,0.4788
2000-08-30,2.0422
2000-08-31,1.6678
2000-09-01,0.4265
2000-09-05,-4.247
2000-09-06,-7.4719
2000-09-07,-1.1431
2000-09-08,1.7530999999999999
2000-09-11,-5.5718
2000-09-12,-3.1056
2000-09-13,-0.3205
2000-09-14,3.3838
2000-09-15,0.5759
2000-09-18,-3.7495000000000003
2000-09-19,2.8112
2000-09-20,2.4609
2000-09-21,3.5456
2000-09-22,4.0501
2000-09-25,4.1754999999999995
2000-09-26,-1.6644
2000-09-27,1.6926
2000-09-28,0.5095
2000-09-29,0.4055
2000-10-02,-3.0629
2000-10-03,-2.5694
2000-10-04,-1.675
2000-10-05,-0.7974
2000-10-06,-5.0055
2000-10-09,0.3846
2000-10-10,-6.0153
2000-10-11,-2.8129
2000-10-12,-9.0604
2000-10-13,-0.6458
2000-10-16,9.0065
2000-10-17,1.7888
2000-10-18,-0.9623
2000-10-19,2.7461
2000-10-20,0.5757
2000-10-23,6.6639
2000-10-24,-4.2545
2000-10-25,1.5211999999999999
2000-10-26,-2.8391
2000-10-27,1.2175
2000-10-30,-1.6038000000000001
2000-10-31,7.5795
2000-11-01,2.7273
2000-11-02,5.0147
2000-11-03,-4.4944
2000-11-06,6.7647
2000-11-07,-3.0303
2000-11-08,-1.4205
2000-11-09,-2.0173
2000-11-10,-6.5441
2000-11-13,-11.6444
2000-11-14,6.1443
2000-11-15,7.7181
2000-11-16,-6.1526
2000-11-17,-3.7344
2000-11-20,-9.8276
2000-11-21,0.956
2000-11-22,-1.1364
2000-11-24,11.8774
2000-11-27,2.7397
2000-11-28,-8.6667
2000-11-29,-1.0036
2000-11-30,0.3687
2000-12-01,5.4178
2000-12-04,-0.3484
2000-12-05,8.3916
2000-12-06,-0.6452
2000-12-07,-2.2727
2000-12-08,5.1495
2000-12-11,8.0569
2000-12-12,-5.9211
2000-12-13,-1.9425
2000-12-14,-3.8035
2000-12-15,5.6837
2000-12-18,0.3897
2000-12-19,0.3106
2000-12-20,-7.7399000000000004
2000-12-21,2.349
2000-12-22,4.0984
2000-12-26,1.9685000000000001
2000-12-27,3.4749
2000-12-28,0.1493
2000-12-29,-2.8316
2001-01-02,-1.8405
2001-01-03,-3.4375
2001-01-04,-4.3689
2001-01-05,-9.8139
2001-01-08,-6.9418
2001-01-09,2.621
2001-01-10,5.0098
2001-01-11,0.0935
2001-01-12,2.4299
2001-01-16,-1.9161000000000001
2001-01-17,-5.8605
2001-01-18,-4.0514
2001-01-19,-12.6674
2001-01-22,2.7123
2001-01-23,3.7887
2001-01-24,3.5398
2001-01-25,2.1368
2001-01-26,2.3013
2001-01-29,1.4315
2001-01-30,-0.3226
2001-01-31,-4.1262
2001-02-01,-1.0633
2001-02-02,5.5954
2001-02-05,-1.6155
2001-02-06,2.2824
2001-02-07,-1.2683
2001-02-08,-3.9024
2001-02-09,-3.5195
2001-02-12,3.4725
2001-02-13,-5.0847
2001-02-14,1.9643000000000002
2001-02-15,-2.5919
2001-02-16,2.3013
2001-02-20,-1.8453
2001-02-21,-1.9696
2001-02-22,-1.4612
2001-02-23,0.5561
2001-02-26,1.3825
2001-02-27,-3.1818
2001-02-28,-1.4085
2001-03-01,-0.7619
2001-03-02,0.1919
2001-03-05,-2.2031
2001-03-06,0.4897
2001-03-07,-1.0721
2001-03-08,-6.4039
2001-03-09,-1.0526
2001-03-12,-5.9574
2001-03-13,3.8462
2001-03-14,-0.6536
2001-03-15,3.6184
2001-03-16,-5.2487
2001-03-19,6.0978
2001-03-20,-1.0526
2001-03-21,-4.7872
2001-03-22,-2.2346
2001-03-23,8.4571
2001-03-26,1.1591
2001-03-27,1.9792
2001-03-28,-1.9407999999999999
2001-03-29,0.75
2001-03-30,4.4251
2001-04-02,-9.703
2001-04-03,-4.9342
2001-04-04,-4.8443000000000005
2001-04-05,10.303
2001-04-06,0.5495
2001-04-09,1.2022
2001-04-10,1.4903
2001-04-11,-3.7029
2001-04-12,0.884
2001-04-16,5.1479
2001-04-17,4.6875
2001-04-18,11.6617
2001-04-19,1.5862
2001-04-20,-8.7719
2001-04-23,-3.8462
2001-04-24,-2.0
2001-04-25,4.0816
2001-04-26,-0.1961
2001-04-27,0.0982
2001-04-30,3.0422
2001-05-01,0.1905
2001-05-02,2.6616
2001-05-03,-5.4074
2001-05-04,5.7165
2001-05-07,-2.963
2001-05-08,-0.6679
2001-05-09,2.3439
2001-05-10,-2.0086
2001-05-11,-3.0651
2001-05-14,-5.0593
2001-05-15,-4.2465
2001-05-16,5.4348
2001-05-17,5.0515
2001-05-18,2.316
2001-05-21,2.7431
2001-05-22,-3.342
2001-05-23,-3.9985
2001-05-24,2.9175
2001-05-25,-0.2933
2001-05-29,-1.451
2001-05-30,-2.5269
2001-05-31,2.1637
2001-06-01,0.999
2001-06-04,5.3412
2001-06-05,5.2394
2001-06-06,-0.9636
2001-06-07,-0.9009
2001-06-08,0.3636
2001-06-11,-3.9855
2001-06-12,-1.1320999999999999
2001-06-13,2.0802
2001-06-14,-3.9073
2001-06-15,1.6537
2001-06-18,-1.5694
2001-06-19,2.1583
2001-06-20,6.1667
2001-06-21,-0.3765
2001-06-22,0.9538
2001-06-25,-3.0481
2001-06-26,-1.8202
2001-06-27,2.5655
2001-06-28,3.1587
2001-06-29,-2.4779
2001-07-02,3.0672
2001-07-03,1.2502
2001-07-05,-5.0957
2001-07-06,-1.0445
2001-07-09,-3.5
2001-07-10,-15.8511
2001-07-11,-2.5086
2001-07-12,-5.9649
2001-07-13,0.0
2001-07-16,-3.8557
2001-07-17,0.8538
2001-07-18,4.0277
2001-07-19,-3.5758
2001-07-20,1.023
2001-07-23,0.0
2001-07-24,-1.8481
2001-07-25,5.5455
2001-07-26,0.4399
2001-07-27,3.163
2001-07-30,-1.1320999999999999
2001-07-31,0.9065
2001-08-01,1.7021
2001-08-02,-0.6509
2001-08-03,0.0234
2001-08-06,0.3041
2001-08-07,-2.8685
2001-08-08,-1.9207999999999998
2001-08-09,2.5949
2001-08-10,0.3579
2001-08-13,2.7104
2001-08-14,4.8611
2001-08-15,-0.6623
2001-08-16,-1.4444
2001-08-17,-1.8940000000000001
2001-08-20,-1.7467000000000001
2001-08-21,-0.5848
2001-08-22,3.5294
2001-08-23,9.3182
2001-08-24,-3.3264
2001-08-27,2.6452
2001-08-28,-3.5198
2001-08-29,2.6059
2001-08-30,1.4815
2001-08-31,-4.2753
2001-09-04,-1.22
2001-09-05,0.2426
2001-09-06,-3.1903
2001-09-07,0.1364
2001-09-10,1.1348
2001-09-17,-3.5009
2001-09-18,-4.3023
2001-09-19,-1.5796000000000001
2001-09-20,1.7284000000000002
2001-09-21,-3.2039
2001-09-24,-2.2066
2001-09-25,3.7179
2001-09-26,3.3375
2001-09-27,7.2727
2001-09-28,-1.8733
2001-10-01,2.2727
2001-10-02,0.5778
2001-10-03,0.9722
2001-10-04,-5.5799
2001-10-05,-3.8007
2001-10-08,-1.2045
2001-10-09,2.414
2001-10-10,-2.8571
2001-10-11,8.5784
2001-10-12,1.2415
2001-10-15,2.0067
2001-10-16,-0.5246
2001-10-17,-2.7906
2001-10-18,0.0226
2001-10-19,6.1243
2001-10-22,6.3671
2001-10-23,-4.9049
2001-10-24,3.5789
2001-10-25,9.126
2001-10-26,4.7122
2001-10-29,-4.7492
2001-10-30,-1.9795
2001-10-31,-0.4572
2001-11-01,1.8182
2001-11-02,-1.203
2001-11-05,2.4353
2001-11-06,-0.6501
2001-11-07,1.8881999999999999
2001-11-08,-8.2569
2001-11-09,6.66
2001-11-12,1.2563
2001-11-13,2.4074
2001-11-14,0.5606
2001-11-15,-0.2877
2001-11-16,-0.2885
2001-11-19,2.4778000000000002
2001-11-20,-2.2237999999999998
2001-11-21,-0.4513
2001-11-23,2.3753
2001-11-26,2.214
2001-11-27,-1.3169
2001-11-28,-2.1598
2001-11-29,1.1486
2001-11-30,1.9340000000000002
2001-12-03,-1.6536
2001-12-04,0.7257
2001-12-05,1.9153
2001-12-06,-1.2069
2001-12-07,-1.0471
2001-12-10,-3.4568
2001-12-11,-1.3336000000000001
2001-12-12,-0.9628
2001-12-13,-0.3552
2001-12-14,-0.9381
2001-12-17,4.1856
2001-12-18,0.1636
2001-12-19,0.1996
2001-12-20,-0.7426
2001-12-21,0.365
2001-12-24,-0.6727
2001-12-26,-0.1647
2001-12-27,0.0
2001-12-28,1.7968
2001-12-31,-2.2875
2002-01-02,0.3687
2002-01-03,-3.3976
2002-01-04,1.1027
2002-01-07,1.0154
2002-01-08,0.5212
2002-01-09,-1.3889
2002-01-10,0.6573
2002-01-11,-0.653
2002-01-14,-2.6291
2002-01-15,-1.4079
2002-01-16,-0.6651
2002-01-17,-4.293
2002-01-18,-1.8723999999999998
2002-01-22,0.7549
2002-01-23,4.1207
2002-01-24,-1.0594
2002-01-25,0.5051
2002-01-28,-0.9045
2002-01-29,-2.1501
2002-01-30,0.0207
2002-01-31,2.487
2002-02-01,1.092
2002-02-04,-1.5803
2002-02-05,0.5285
2002-02-06,-2.9923
2002-02-07,-2.2509
2002-02-08,2.8785
2002-02-11,0.5596
2002-02-12,2.9678
2002-02-13,-1.3811
2002-02-14,1.2381
2002-02-15,-0.7418
2002-02-19,-3.2317
2002-02-20,1.1897
2002-02-21,-1.6089
2002-02-22,-1.6771
2002-02-25,1.2793
2002-02-26,2.6316
2002-02-27,-1.7436
2002-02-28,-1.4614
2002-03-01,0.6568
2002-03-04,3.7676
2002-03-05,-0.6085
2002-03-06,2.6531000000000002
2002-03-07,2.4056
2002-03-08,-1.4754
2002-03-11,-0.7882
2002-03-12,-0.6951
2002-03-13,0.5
2002-03-14,0.0995
2002-03-15,2.2862999999999998
2002-03-18,3.6151999999999997
2002-03-19,-1.0505
2002-03-20,-1.4787
2002-03-21,3.3288
2002-03-22,0.0745
2002-03-25,-2.8656
2002-03-26,-1.7433
2002-03-27,-0.3704
2002-03-28,-1.272
2002-04-01,2.3786
2002-04-02,-0.9681
2002-04-03,-0.3519
2002-04-04,-3.8846
2002-04-05,-8.7569
2002-04-08,-4.1387
2002-04-09,-4.2007
2002-04-10,5.0426
2002-04-11,-12.4536
2002-04-12,3.3377
2002-04-15,-1.615
2002-04-16,0.964
2002-04-17,1.4452
2002-04-18,1.679
2002-04-19,-2.1516
2002-04-22,-2.8381
2002-04-23,-1.1053
2002-04-24,2.049
2002-04-25,-2.8683
2002-04-26,-4.0268
2002-04-29,-0.6993
2002-04-30,0.0
2002-05-01,-1.1268
2002-05-02,0.0285
2002-05-03,-0.1709
2002-05-06,-6.99
2002-05-07,-3.0675
2002-05-08,8.2278
2002-05-09,-4.0643
2002-05-10,-2.0116
2002-05-13,4.3546
2002-05-14,8.7928
2002-05-15,3.2877
2002-05-16,-2.7851
2002-05-17,4.3656
2002-05-20,-0.6536
2002-05-21,-5.0789
2002-05-22,2.0238
2002-05-23,6.3859
2002-05-24,-4.0868
2002-05-28,-0.3995
2002-05-29,-2.2727
2002-05-30,-2.3256
2002-05-31,-0.5602
2002-06-03,-3.8028
2002-06-04,0.7028
2002-06-05,1.7738
2002-06-06,-3.1429
2002-06-07,-0.295
2002-06-10,1.7751000000000001
2002-06-11,-8.2849
2002-06-12,-1.7433
2002-06-13,1.2903
2002-06-14,3.5987
2002-06-17,7.1319
2002-06-18,-3.1851
2002-06-19,0.8002
2002-06-20,-2.4405
2002-06-21,-0.6932
2002-06-24,5.736
2002-06-25,-2.2675
2002-06-26,-0.1468
2002-06-27,1.3235000000000001
2002-06-28,-2.7576
2002-07-01,-3.7313
2002-07-02,-7.1318
2002-07-03,-4.1736
2002-07-05,3.4843
2002-07-08,-1.5152
2002-07-09,-7.1795
2002-07-10,-6.0773
2002-07-11,10.3529
2002-07-12,5.7214
2002-07-15,-1.1764999999999999
2002-07-16,1.9048
2002-07-17,6.4753
2002-07-18,-4.8589
2002-07-19,1.318
2002-07-22,-3.9024
2002-07-23,-3.2487
2002-07-24,5.4565
2002-07-25,1.8242
2002-07-26,1.7915
2002-07-29,7.04
2002-07-30,3.1988
2002-07-31,0.6663
2002-08-01,-5.036
2002-08-02,0.697
2002-08-05,-5.5071
2002-08-06,1.0828
2002-08-07,3.8752
2002-08-08,4.4889
2002-08-09,1.4514
2002-08-12,1.4306
2002-08-13,-3.6671
2002-08-14,2.0498
2002-08-15,0.3156
2002-08-16,1.516
2002-08-19,-4.142
2002-08-20,2.8807
2002-08-21,1.7143000000000002
2002-08-22,3.6517
2002-08-23,-2.439
2002-08-26,-2.3611
2002-08-27,-3.5562
2002-08-28,-1.1799
2002-08-29,0.5373
2002-08-30,-2.6425
2002-09-03,-5.5809999999999995
2002-09-04,2.8747
2002-09-05,-1.4129
2002-09-06,0.9554
2002-09-09,0.9464
2002-09-10,-9.7188
2002-09-11,1.0038
2002-09-12,-2.159
2002-09-13,6.5849
2002-09-16,1.3145
2002-09-17,2.9840999999999998
2002-09-18,-1.2598
2002-09-19,-3.5088
2002-09-20,-0.595
2002-09-23,-3.5584
2002-09-24,4.1034
2002-09-25,6.0947
2002-09-26,0.7181
2002-09-27,-0.775
2002-09-30,1.9369
2002-10-01,0.521
2002-10-02,-4.5732
2002-10-03,1.0224
2002-10-04,-1.771
2002-10-07,1.2878
2002-10-08,3.4647
2002-10-09,-2.0584
2002-10-10,-2.8858
2002-10-11,0.9367
2002-10-14,4.48
2002-10-15,2.2665
2002-10-16,-1.3178
2002-10-17,3.5205
2002-10-18,0.2345
2002-10-21,-0.5557
2002-10-22,-2.7058999999999997
2002-10-23,1.0883
2002-10-24,-3.0203
2002-10-25,2.1585
2002-10-28,0.5735
2002-10-29,-0.8103
2002-10-30,3.177
2002-10-31,-0.0293
2002-11-01,0.9094
2002-11-04,2.7035
2002-11-05,2.321
2002-11-06,-0.2213
2002-11-07,-2.606
2002-11-08,-1.7933
2002-11-11,1.1594
2002-11-12,0.8596
2002-11-13,0.2557
2002-11-14,1.6719
2002-11-15,-1.1706
2002-11-18,1.2408
2002-11-19,-0.9471
2002-11-20,0.4781
2002-11-21,-0.5877
2002-11-22,-0.3378
2002-11-25,-1.8362
2002-11-26,-7.0504
2002-11-27,2.6316
2002-11-29,-0.4525
2002-12-02,3.8182
2002-12-03,-2.0724
2002-12-04,0.149
2002-12-05,-1.0119
2002-12-06,2.6759
2002-12-09,-0.4392
2002-12-10,-2.4118
2002-12-11,0.9042
2002-12-12,3.1959
2002-12-13,-1.534
2002-12-16,-0.6467
2002-12-17,2.071
2002-12-18,1.5072
2002-12-19,-1.9132
2002-12-20,1.8923
2002-12-23,2.7143
2002-12-24,-2.9485
2002-12-26,0.0287
2002-12-27,-4.2407
2002-12-30,-1.3166
2002-12-31,0.5458
2003-01-02,2.8346999999999998
2003-01-03,0.6158
2003-01-06,1.2824
2003-01-07,-0.7194
2003-01-08,-0.9565
2003-01-09,0.8194
2003-01-10,2.4964
2003-01-13,2.8037
2003-01-14,0.3306
2003-01-15,-3.3224
2003-01-16,11.3604
2003-01-17,-0.6631
2003-01-21,0.1027
2003-01-22,0.0256
2003-01-23,-0.3846
2003-01-24,-2.677
2003-01-27,-2.1952
2003-01-28,0.8653
2003-01-29,-1.3405
2003-01-30,-0.625
2003-01-31,0.4649
2003-02-03,-0.9254
2003-02-04,-0.8242
2003-02-05,-1.4681
2003-02-06,-0.0843
2003-02-07,0.9285
2003-02-10,0.0
2003-02-11,-0.1951
2003-02-12,-1.2570000000000001
2003-02-13,-1.9802
2003-02-14,0.8658
2003-02-18,2.9471
2003-02-19,-0.7782
2003-02-20,-0.5322
2003-02-21,1.8023
2003-02-24,-1.9917
2003-02-25,1.2983
2003-02-26,-2.0619
2003-02-27,0.3698
2003-02-28,0.2268
2003-03-03,-0.3959
2003-03-04,-0.5395
2003-03-05,1.1703999999999999
2003-03-06,-0.9312
2003-03-07,0.6836
2003-03-10,-0.9901
2003-03-11,-6.0286
2003-03-12,-1.1858
2003-03-13,0.2462
2003-03-14,-0.9822
2003-03-17,3.6888
2003-03-18,6.4574
2003-03-19,2.1904
2003-03-20,-3.4074999999999998
2003-03-21,0.3414
2003-03-24,-2.3249
2003-03-25,2.2061
2003-03-26,-0.7384
2003-03-27,0.8584
2003-03-28,0.7092
2003-03-31,-1.3803
2003-04-01,0.0286
2003-04-02,3.6551
2003-04-03,1.9284
2003-04-04,-1.7027
2003-04-07,-1.0448
2003-04-08,2.1117
2003-04-09,-0.898
2003-04-10,-3.9264
2003-04-11,0.0286
2003-04-14,1.2857
2003-04-15,0.141
2003-04-16,-0.9014
2003-04-17,1.3075999999999999
2003-04-21,-0.5331
2003-04-22,2.1439
2003-04-23,2.7064
2003-04-24,0.968
2003-04-25,-3.0626
2003-04-28,2.967
2003-04-29,1.3874
2003-04-30,-0.0263
2003-05-01,2.0005
2003-05-02,-0.4129
2003-05-05,-0.1037
2003-05-06,-2.153
2003-05-07,-2.2534
2003-05-08,-2.6309
2003-05-09,3.2033
2003-05-12,2.2132
2003-05-13,0.5281
2003-05-14,1.077
2003-05-15,4.08
2003-05-16,-5.3683
2003-05-19,44.723
2003-05-20,0.2552
2003-05-21,2.0004
2003-05-22,4.8315
2003-05-23,3.6224
2003-05-27,4.7924
2003-05-28,-1.5348000000000002
2003-05-29,-4.3423
2003-05-30,4.1071
2003-06-02,6.5804
2003-06-03,-0.7193
2003-06-04,6.3849
2003-06-05,4.5119
2003-06-06,-2.593
2003-06-09,-2.7178
2003-06-10,1.1461000000000001
2003-06-11,5.2691
2003-06-12,-0.8342
2003-06-13,-1.0855
2003-06-16,2.332
2003-06-17,2.3727
2003-06-18,-2.4093
2003-06-19,-0.6172
2003-06-20,0.3375
2003-06-23,-4.3326
2003-06-24,0.7736
2003-06-25,0.0698
2003-06-26,1.4644
2003-06-27,1.1684
2003-06-30,-2.0109
2003-07-01,-0.3744
2003-07-02,2.3243
2003-07-03,-0.5033
2003-07-07,3.2809
2003-07-08,1.2442
2003-07-09,1.1636
2003-07-10,0.168
2003-07-11,-0.5032
2003-07-14,0.9466
2003-07-15,0.4624
2003-07-16,0.4731
2003-07-17,-1.3617
2003-07-18,0.6838
2003-07-21,0.6151
2003-07-22,-1.299
2003-07-23,1.8452
2003-07-24,-0.7855
2003-07-25,-0.2554
2003-07-28,4.4809
2003-07-29,0.4901
2003-07-30,-2.5728999999999997
2003-07-31,1.0638
2003-08-01,-1.3003
2003-08-04,-1.9197
2003-08-05,-3.7994
2003-08-06,0.6782
2003-08-07,0.1189
2003-08-08,-0.5409
2003-08-11,0.4775
2003-08-12,2.4026
2003-08-13,-1.9595
2003-08-14,0.3024
2003-08-15,1.2716
2003-08-18,1.9159000000000002
2003-08-19,1.5495999999999999
2003-08-20,-0.0625
2003-08-21,2.015
2003-08-22,-1.0305
2003-08-25,-0.5206
2003-08-26,-2.1807
2003-08-27,0.828
2003-08-28,0.7581
2003-08-29,-0.4389
2003-09-02,2.3174
2003-09-03,-1.2063
2003-09-04,1.2335
2003-09-05,-0.6154
2003-09-08,3.4303
2003-09-09,1.2332
2003-09-10,-2.4837
2003-09-11,2.0012
2003-09-12,-0.761
2003-09-15,-0.4074
2003-09-16,0.409
2003-09-17,1.9051
2003-09-18,1.5285
2003-09-19,1.5866
2003-09-22,-0.3306
2003-09-23,-0.0343
2003-09-24,-5.2059
2003-09-25,-0.4345
2003-09-26,-2.5458
2003-09-29,-0.4851
2003-09-30,0.175
2003-10-01,-0.5241
2003-10-02,2.2328
2003-10-03,-2.0613
2003-10-06,-1.2779
2003-10-07,0.8883
2003-10-08,-0.9434
2003-10-09,4.1016
2003-10-10,-1.6223
2003-10-13,0.9299
2003-10-14,0.7371
2003-10-15,-1.7927
2003-10-16,-0.3849
2003-10-17,-1.4211
2003-10-20,-1.7324000000000002
2003-10-21,1.8273000000000001
2003-10-22,-1.9714
2003-10-23,2.0111
2003-10-24,0.8467
2003-10-27,0.0251
2003-10-28,2.4806
2003-10-29,0.3178
2003-10-30,-1.1089
2003-10-31,1.0105
2003-11-03,-1.1834
2003-11-04,1.2346
2003-11-05,1.2805
2003-11-06,1.6857
2003-11-07,0.6394
2003-11-10,-4.0593
2003-11-11,-0.1962
2003-11-12,2.2241
2003-11-13,2.0075
2003-11-14,-1.2845
2003-11-17,1.2772999999999999
2003-11-18,-1.8859
2003-11-19,0.7929
2003-11-20,-1.0369
2003-11-21,-0.4456
2003-11-24,2.9398
2003-11-25,-0.8462
2003-11-26,-0.6993
2003-11-28,0.6207
2003-12-01,1.1032
2003-12-02,1.2554
2003-12-03,0.4867
2003-12-04,-1.3838
2003-12-05,0.3859
2003-12-08,0.5242
2003-12-09,-0.2549
2003-12-10,0.1278
2003-12-11,1.1138
2003-12-12,0.7458
2003-12-15,0.9112
2003-12-16,0.8465
2003-12-17,2.0705
2003-12-18,0.1096
2003-12-19,0.7229
2003-12-22,0.1196
2003-12-23,1.5532
2003-12-24,1.7647
2003-12-26,-0.5465
2003-12-29,-0.5072
2003-12-30,0.2655
2003-12-31,-0.8792
2004-01-02,0.2351
2004-01-05,-1.3221
2004-01-06,-0.2269
2004-01-07,0.8989
2004-01-08,-2.6296
2004-01-09,-0.981
2004-01-12,0.9128
2004-01-13,-0.4413
2004-01-14,0.4654
2004-01-15,1.4447999999999999
2004-01-16,0.8371
2004-01-20,-0.4744
2004-01-21,2.2641
2004-01-22,1.6208
2004-01-23,0.6984
2004-01-26,1.4182000000000001
2004-01-27,-1.7556
2004-01-28,-1.9532
2004-01-29,1.8968
2004-01-30,-0.6864
2004-02-02,0.5236
2004-02-03,0.625
2004-02-04,-0.4244
2004-02-05,-0.1767
2004-02-06,0.5207
2004-02-09,0.0311
2004-02-10,0.9529
2004-02-11,0.4925
2004-02-12,-0.3471
2004-02-13,0.6557
2004-02-17,-0.3562
2004-02-18,-1.6547
2004-02-19,-1.1217
2004-02-20,0.1261
2004-02-23,-0.0734
2004-02-24,-0.9449
2004-02-25,1.8336000000000001
2004-02-26,7.3064
2004-02-27,4.646
2004-03-01,-1.5201
2004-03-02,-0.9412
2004-03-03,3.3159
2004-03-04,0.938
2004-03-05,3.1979
2004-03-08,-1.1124
2004-03-09,-2.598
2004-03-10,-1.4665
2004-03-11,-1.3674
2004-03-12,1.575
2004-03-15,-2.3677
2004-03-16,-0.5706
2004-03-17,2.1712
2004-03-18,-0.234
2004-03-19,-1.6139999999999999
2004-03-22,-2.5846
2004-03-23,-1.2923
2004-03-24,2.0432
2004-03-25,2.3327999999999998
2004-03-26,-1.5577999999999999
2004-03-29,1.264
2004-03-30,0.7718
2004-03-31,0.0567
2004-04-01,2.9106
2004-04-02,1.6529
2004-04-05,0.2529
2004-04-06,-0.7479
2004-04-07,-1.5433
2004-04-08,3.2734
2004-04-12,-1.2946
2004-04-13,-1.6735
2004-04-14,-0.4508
2004-04-15,0.2495
2004-04-16,0.2765
2004-04-19,2.9600999999999997
2004-04-20,2.3214
2004-04-21,1.0035
2004-04-22,1.7797
2004-04-23,0.348
2004-04-26,11.6478
2004-04-27,-5.1822
2004-04-28,-0.6792
2004-04-29,-1.9308
2004-04-30,0.7383
2004-05-03,-0.285
2004-05-04,-0.9392
2004-05-05,3.2894
2004-05-06,-2.5141999999999998
2004-05-07,-2.6118
2004-05-10,-2.5641
2004-05-11,3.063
2004-05-12,2.0092
2004-05-13,0.6976
2004-05-14,-0.4238
2004-05-17,-1.9152
2004-05-18,0.6342
2004-05-19,-1.0779
2004-05-20,0.3185
2004-05-21,-0.3844
2004-05-24,-0.5871
2004-05-25,0.3544
2004-05-26,2.3205
2004-05-27,-1.6434
