ticker,HE US Equity
2000-05-26,1.0676
2000-05-30,1.4085
2000-05-31,-1.9097
2000-06-01,0.177
2000-06-02,0.53
2000-06-05,-3.6907
2000-06-06,0.5474
2000-06-07,0.5445
2000-06-08,-0.1805
2000-06-09,2.3508
2000-06-12,-0.53
2000-06-13,0.8881
2000-06-14,-2.6408
2000-06-15,2.8933
2000-06-16,-0.3515
2000-06-19,0.1764
2000-06-20,0.1761
2000-06-21,-1.4060000000000001
2000-06-22,-2.3173
2000-06-23,2.1898
2000-06-26,0.1786
2000-06-27,-3.0303
2000-06-28,1.2868
2000-06-29,-1.2704
2000-06-30,-3.4926
2000-07-03,4.1905
2000-07-05,0.3656
2000-07-06,0.1821
2000-07-07,1.2727
2000-07-10,1.2567
2000-07-11,-0.8865
2000-07-12,0.1789
2000-07-13,-0.1786
2000-07-14,-6.0823
2000-07-17,-1.1429
2000-07-18,-1.3487
2000-07-19,0.0
2000-07-20,-0.1953
2000-07-21,-1.3699
2000-07-24,-0.5952
2000-07-25,0.3992
2000-07-26,-0.1988
2000-07-27,0.3984
2000-07-28,0.0
2000-07-31,0.7937
2000-08-01,0.9843
2000-08-02,0.3899
2000-08-03,1.7476
2000-08-04,0.7634
2000-08-07,0.2367
2000-08-08,-0.6292
2000-08-09,-0.969
2000-08-10,0.2446
2000-08-11,2.489
2000-08-14,0.1905
2000-08-15,0.0
2000-08-16,-0.1901
2000-08-17,-0.5714
2000-08-18,-0.5747
2000-08-21,-1.3487
2000-08-22,0.9766
2000-08-23,1.354
2000-08-24,-0.3817
2000-08-25,-0.9579
2000-08-28,0.3868
2000-08-29,-0.3854
2000-08-30,-0.1934
2000-08-31,1.5504
2000-09-01,0.1908
2000-09-05,0.7619
2000-09-06,2.8355
2000-09-07,0.3676
2000-09-08,1.5339
2000-09-11,0.53
2000-09-12,-0.415
2000-09-13,0.1802
2000-09-14,-0.7194
2000-09-15,2.4118
2000-09-18,-2.1781
2000-09-19,-2.7125
2000-09-20,-0.3717
2000-09-21,-1.306
2000-09-22,2.8355
2000-09-25,-0.5515
2000-09-26,1.2939
2000-09-27,-0.1825
2000-09-28,1.8282
2000-09-29,0.2357
2000-10-02,-0.7725
2000-10-03,-1.8051
2000-10-04,-1.2868
2000-10-05,-1.8622
2000-10-06,1.518
2000-10-09,-0.9346
2000-10-10,1.1320999999999999
2000-10-11,0.9328
2000-10-12,-0.3697
2000-10-13,0.5566
2000-10-16,-0.1845
2000-10-17,-0.7394
2000-10-18,-1.6760000000000002
2000-10-19,0.1894
2000-10-20,0.189
2000-10-23,0.7547
2000-10-24,-2.4345
2000-10-25,-0.7678
2000-10-26,-0.7737
2000-10-27,3.3138
2000-10-30,4.1509
2000-10-31,-4.529
2000-11-01,1.7078
2000-11-02,0.0
2000-11-03,0.3731
2000-11-06,-1.1152
2000-11-07,0.5639
2000-11-08,0.3738
2000-11-09,1.4748999999999999
2000-11-10,-1.3084
2000-11-13,0.7576
2000-11-14,-0.9398
2000-11-15,1.7078
2000-11-16,-0.1866
2000-11-17,0.7477
2000-11-20,-0.1855
2000-11-21,-0.7435
2000-11-22,0.1873
2000-11-24,0.1869
2000-11-27,-0.5597
2000-11-28,-0.1876
2000-11-29,1.5038
2000-11-30,0.7407
2000-12-01,2.0221
2000-12-04,0.0
2000-12-05,1.2612999999999999
2000-12-06,-0.7117
2000-12-07,-0.5376
2000-12-08,1.2612999999999999
2000-12-11,-0.7117
2000-12-12,0.1792
2000-12-13,-0.8945
2000-12-14,-1.2635
2000-12-15,1.0969
2000-12-18,-0.5425
2000-12-19,0.5455
2000-12-20,0.0
2000-12-21,2.3508
2000-12-22,1.4134
2000-12-26,2.6132
2000-12-27,0.1698
2000-12-28,1.6949
2000-12-29,-0.8333
2001-01-02,-1.6806999999999999
2001-01-03,-0.3419
2001-01-04,-5.8319
2001-01-05,-1.8215
2001-01-08,2.4119
2001-01-09,0.3623
2001-01-10,1.6245
2001-01-11,-2.1314
2001-01-12,0.726
2001-01-16,-1.6216
2001-01-17,0.3663
2001-01-18,0.5474
2001-01-19,0.9074
2001-01-22,-0.3597
2001-01-23,1.2635
2001-01-24,1.2478
2001-01-25,2.2887
2001-01-26,0.1721
2001-01-29,1.8557000000000001
2001-01-30,-0.5128
2001-01-31,-1.9533
2001-02-01,-0.4151
2001-02-02,-0.5279
2001-02-05,2.067
2001-02-06,0.4652
2001-02-07,0.8172
2001-02-08,0.5134
2001-02-09,0.0
2001-02-12,0.8602
2001-02-13,0.4336
2001-02-14,-0.7285
2001-02-15,-2.093
2001-02-16,1.166
2001-02-20,0.0274
2001-02-21,0.3841
2001-02-22,-1.0659
2001-02-23,-1.4641
2001-02-26,1.5419
2001-02-27,1.2147999999999999
2001-02-28,0.2455
2001-03-01,-0.6803
2001-03-02,0.1096
2001-03-05,-0.7115
2001-03-06,0.0276
2001-03-07,-0.1929
2001-03-08,-0.0276
2001-03-09,0.5247
2001-03-12,0.0
2001-03-13,0.7692
2001-03-14,-2.5354
2001-03-15,0.6993
2001-03-16,-1.0278
2001-03-19,0.1403
2001-03-20,-0.5045
2001-03-21,-1.3521
2001-03-22,-1.3421
2001-03-23,0.4342
2001-03-26,2.2767
2001-03-27,0.3099
2001-03-28,-0.5056
2001-03-29,2.4845
2001-03-30,1.7906
2001-04-02,-0.406
2001-04-03,0.5978
2001-04-04,-0.054
2001-04-05,-0.1892
2001-04-06,-1.7059
2001-04-09,1.9559
2001-04-10,1.8643999999999998
2001-04-11,-1.4854
2001-04-12,0.1616
2001-04-16,-0.8871
2001-04-17,0.0542
2001-04-18,-2.0602
2001-04-19,0.6089
2001-04-20,-0.6878
2001-04-23,0.4986
2001-04-24,0.7993
2001-04-25,1.3946
2001-04-26,1.1057
2001-04-27,-0.5335
2001-04-30,-0.295
2001-05-01,0.3228
2001-05-02,-1.3405
2001-05-03,0.0
2001-05-04,2.5815
2001-05-07,-0.6887
2001-05-08,-1.5471
2001-05-09,-0.5236
2001-05-10,-0.3047
2001-05-11,0.5835
2001-05-14,-0.0829
2001-05-15,-0.3594
2001-05-16,1.1099
2001-05-17,0.0823
2001-05-18,0.4936
2001-05-21,-0.2183
2001-05-22,-0.1914
2001-05-23,-0.137
2001-05-24,0.1646
2001-05-25,0.0
2001-05-29,1.5064
2001-05-30,-0.027
2001-05-31,0.054
2001-06-01,0.2158
2001-06-04,0.7806
2001-06-05,-0.4274
2001-06-06,0.0536
2001-06-07,-0.0536
2001-06-08,0.0536
2001-06-11,0.3217
2001-06-12,1.55
2001-06-13,0.2632
2001-06-14,-2.1785
2001-06-15,0.3488
2001-06-18,0.8021
2001-06-19,0.7958
2001-06-20,0.6579
2001-06-21,-1.9085
2001-06-22,-0.4531
2001-06-25,-0.9371
2001-06-26,1.4865
2001-06-27,1.4381
2001-06-28,0.0263
2001-06-29,0.2625
2001-07-02,-0.7853
2001-07-03,0.6069
2001-07-05,0.3409
2001-07-06,0.8887
2001-07-09,0.2332
2001-07-10,1.3439999999999999
2001-07-11,-1.6067
2001-07-12,-0.0778
2001-07-13,-0.3891
2001-07-16,-0.4427
2001-07-17,1.7002000000000002
2001-07-18,-0.2058
2001-07-19,-1.1856
2001-07-20,-1.1998
2001-07-23,-2.3231
2001-07-24,-0.6757
2001-07-25,2.8571
2001-07-26,1.9841
2001-07-27,-0.3891
2001-07-30,1.0417
2001-07-31,0.9021
2001-08-01,0.5109
2001-08-02,0.7624
2001-08-03,0.6305
2001-08-06,-0.5514
2001-08-07,0.9577
2001-08-08,-0.1248
2001-08-09,1.3201
2001-08-10,0.0251
2001-08-13,-0.4008
2001-08-14,0.503
2001-08-15,-0.1752
2001-08-16,1.0278
2001-08-17,-0.0496
2001-08-20,0.3724
2001-08-21,1.0141
2001-08-22,0.5632
2001-08-23,-0.3896
2001-08-24,-0.22
2001-08-27,-1.4209
2001-08-28,-0.7455
2001-08-29,0.1002
2001-08-30,-0.2001
2001-08-31,-0.5514
2001-09-04,0.8569
2001-09-05,-0.7496
2001-09-06,0.3525
2001-09-07,0.7526
2001-09-10,1.1454
2001-09-17,-1.034
2001-09-18,-0.4975
2001-09-19,0.6
2001-09-20,-1.3418999999999999
2001-09-21,-1.6373
2001-09-24,-1.3316
2001-09-25,0.571
2001-09-26,-0.9806
2001-09-27,-0.2867
2001-09-28,1.9341
2001-10-01,-1.8974
2001-10-02,2.0387
2001-10-03,2.2029
2001-10-04,-0.5263
2001-10-05,-0.1008
2001-10-08,-0.3026
2001-10-09,-1.2902
2001-10-10,0.205
2001-10-11,-0.5882
2001-10-12,0.5917
2001-10-15,0.7161
2001-10-16,-0.1016
2001-10-17,-1.3472
2001-10-18,-0.7472
2001-10-19,1.7652999999999999
2001-10-22,0.2806
2001-10-23,-2.3149
2001-10-24,-2.0052
2001-10-25,1.1693
2001-10-26,0.0
2001-10-29,-0.683
2001-10-30,-0.767
2001-10-31,-0.7996
2001-11-01,1.3165
2001-11-02,1.2464
2001-11-05,0.9429
2001-11-06,1.453
2001-11-07,-0.5115
2001-11-08,-0.0771
2001-11-09,-0.4183
2001-11-12,-0.105
2001-11-13,-0.9198
2001-11-14,-0.6631
2001-11-15,0.1335
2001-11-16,-0.24
2001-11-19,-0.2138
2001-11-20,0.9912
2001-11-21,-0.9284
2001-11-23,0.9639
2001-11-26,-0.8486
2001-11-27,-0.4012
2001-11-28,-0.3222
2001-11-29,1.6972
2001-11-30,-0.9272
2001-12-03,1.2299
2001-12-04,0.0264
2001-12-05,-0.0792
2001-12-06,0.1586
2001-12-07,2.4538
2001-12-10,0.1803
2001-12-11,-1.7738
2001-12-12,-0.0523
2001-12-13,-0.2357
2001-12-14,-0.21
2001-12-17,1.3940000000000001
2001-12-18,1.2451
2001-12-19,1.7679
2001-12-20,-0.2769
2001-12-21,0.5049
2001-12-24,1.2308
2001-12-26,0.2978
2001-12-27,0.3958
2001-12-28,0.1971
2001-12-31,-0.9346
2002-01-02,0.3227
2002-01-03,0.297
2002-01-04,0.0247
2002-01-07,-0.7153
2002-01-08,-0.9193
2002-01-09,0.0502
2002-01-10,1.3784
2002-01-11,-0.1236
2002-01-14,-0.7673
2002-01-15,0.873
2002-01-16,0.7666
2002-01-17,-0.0245
2002-01-18,-1.08
2002-01-22,-1.0918
2002-01-23,1.2042
2002-01-24,0.4214
2002-01-25,0.6912
2002-01-28,1.3729
2002-01-29,-0.7255
2002-01-30,1.1206
2002-01-31,-0.0241
2002-02-01,1.3012000000000001
2002-02-04,0.8563
2002-02-05,0.3538
2002-02-06,-0.1175
2002-02-07,0.2118
2002-02-08,0.2348
2002-02-11,0.2577
2002-02-12,0.972
2002-02-13,-0.0235
2002-02-14,-1.1273
2002-02-15,-0.1188
2002-02-19,-0.8561
2002-02-20,1.1034
2002-02-21,-1.6133
2002-02-22,2.0979
2002-02-25,-0.496
2002-02-26,1.0681
2002-02-27,0.9864
2002-02-28,-0.3721
2002-03-01,0.887
2002-03-04,1.7584
2002-03-05,0.0227
2002-03-06,0.0227
2002-03-07,-0.7045
2002-03-08,-0.618
2002-03-11,-0.6909
2002-03-12,-0.7885
2002-03-13,-0.935
2002-03-14,0.4011
2002-03-15,-0.5875
2002-03-18,2.1513
2002-03-19,0.648
2002-03-20,-0.8048
2002-03-21,1.7385000000000002
2002-03-22,-0.6835
2002-03-25,0.4359
2002-03-26,0.9822
2002-03-27,-0.1357
2002-03-28,-0.3171
2002-04-01,0.4317
2002-04-02,1.0633
2002-04-03,-1.4775
2002-04-04,1.4542
2002-04-05,0.4479
2002-04-08,-0.1784
2002-04-09,-0.1117
2002-04-10,1.8559999999999999
2002-04-11,0.0878
2002-04-12,1.4258
2002-04-15,-0.6272
2002-04-16,-0.0435
2002-04-17,1.8071000000000002
2002-04-18,-1.0907
2002-04-19,0.7568
2002-04-22,0.6652
2002-04-23,-0.0213
2002-04-24,-1.3006
2002-04-25,0.4537
2002-04-26,-1.1828
2002-04-29,0.914
2002-04-30,1.8761999999999999
2002-05-01,-0.5927
2002-05-02,0.937
2002-05-03,0.0422
2002-05-06,-0.4218
2002-05-07,0.4235
2002-05-08,1.6449
2002-05-09,-0.6726
2002-05-10,-1.6293
2002-05-13,0.4087
2002-05-14,0.6213
2002-05-15,0.0426
2002-05-16,-1.5535
2002-05-17,-0.281
2002-05-20,0.9105
2002-05-21,-0.623
2002-05-22,0.1081
2002-05-23,0.5398
2002-05-24,-0.6443
2002-05-28,-1.7726
2002-05-29,0.3741
2002-05-30,-0.0439
2002-05-31,-0.0877
2002-06-03,-2.0417
2002-06-04,-0.4034
2002-06-05,-1.3951
2002-06-06,-3.2405
2002-06-07,-0.3774
2002-06-10,1.3731
2002-06-11,-0.397
2002-06-12,0.9144
2002-06-13,-1.0688
2002-06-14,1.0333
2002-06-17,1.5807
2002-06-18,1.0297
2002-06-19,-1.5855000000000001
2002-06-20,-0.5984
2002-06-21,2.5932
2002-06-24,-2.0763
2002-06-25,-0.7836
2002-06-26,-0.7666
2002-06-27,-0.0234
2002-06-28,-0.3746
2002-07-01,2.1622
2002-07-02,-1.3573
2002-07-03,-2.0756
2002-07-05,0.4525
2002-07-08,-1.1617
2002-07-09,-2.7345
2002-07-10,-3.058
2002-07-11,1.9588
2002-07-12,-2.3204000000000002
2002-07-15,2.4521
2002-07-16,-2.5679
2002-07-17,-0.2047
2002-07-18,-1.5641
2002-07-19,-2.6048
2002-07-22,-2.5408
2002-07-23,-2.7168
2002-07-24,6.2623
2002-07-25,1.991
2002-07-26,2.2904999999999998
2002-07-29,1.3995
2002-07-30,4.6424
2002-07-31,2.6859
2002-08-01,-3.036
2002-08-02,2.4085
2002-08-05,-2.3989
2002-08-06,2.6747
2002-08-07,2.6754
2002-08-08,1.6
2002-08-09,-1.9849
2002-08-12,2.7235
2002-08-13,-2.1074
2002-08-14,3.4491
2002-08-15,0.4252
2002-08-16,-1.5152
2002-08-19,1.5611000000000002
2002-08-20,0.3119
2002-08-21,2.1541
2002-08-22,0.1739
2002-08-23,-0.8464
2002-08-26,1.6415
2002-08-27,-0.9905
2002-08-28,-1.4788999999999999
2002-08-29,-0.6402
2002-08-30,0.1111
2002-09-03,-2.1305
2002-09-04,0.0454
2002-09-05,-0.2493
2002-09-06,0.3181
2002-09-09,-0.453
2002-09-10,-1.661
2002-09-11,-0.5784
2002-09-12,-0.5353
2002-09-13,2.3163
2002-09-16,-0.3887
2002-09-17,-2.3416
2002-09-18,1.9981
2002-09-19,-1.4519
2002-09-20,0.2105
2002-09-23,-1.2135
2002-09-24,-1.3938
2002-09-25,0.8385
2002-09-26,2.7321999999999997
2002-09-27,-1.272
2002-09-30,0.9604
2002-10-01,2.1578
2002-10-02,-1.2264
2002-10-03,0.7128
2002-10-04,-1.0959
2002-10-07,0.7849
2002-10-08,1.4201
2002-10-09,-1.1066
2002-10-10,3.8593
2002-10-11,-0.7476
2002-10-14,-0.8418
2002-10-15,2.7927
2002-10-16,-2.1734
2002-10-17,2.1995
2002-10-18,0.0
2002-10-21,2.087
2002-10-22,-0.362
2002-10-23,1.6884000000000001
2002-10-24,-0.2312
2002-10-25,0.3581
2002-10-28,-0.7557
2002-10-29,0.2538
2002-10-30,0.5063
2002-10-31,0.4828
2002-11-01,0.6894
2002-11-04,0.9544
2002-11-05,-1.3152
2002-11-06,-0.5414
2002-11-07,-2.7218999999999998
2002-11-08,-1.9415
2002-11-11,0.1112
2002-11-12,-1.1111
2002-11-13,-0.3371
2002-11-14,0.3833
2002-11-15,2.1339
2002-11-18,-2.2432
2002-11-19,-0.2925
2002-11-20,0.2256
2002-11-21,-0.9005
2002-11-22,-0.4089
2002-11-25,0.5018
2002-11-26,-1.498
2002-11-27,-0.3687
2002-11-29,-0.5319
2002-12-02,-0.93
2002-12-03,-0.2582
2002-12-04,-1.3647
2002-12-05,0.7156
2002-12-06,-0.2842
2002-12-09,-0.1425
2002-12-10,0.2379
2002-12-11,0.8306
2002-12-12,0.4942
2002-12-13,0.7494
2002-12-16,-0.0697
2002-12-17,0.6281
2002-12-18,0.4623
2002-12-19,-0.2761
2002-12-20,1.7997
2002-12-23,-0.6346
2002-12-24,0.0228
2002-12-26,0.821
2002-12-27,-1.1988
2002-12-30,0.1832
2002-12-31,0.5027
2003-01-02,1.296
2003-01-03,-0.3591
2003-01-06,3.4242
2003-01-07,-2.9840999999999998
2003-01-08,0.8756
2003-01-09,0.0445
2003-01-10,-0.2225
2003-01-13,-1.0033
2003-01-14,0.2928
2003-01-15,0.3144
2003-01-16,0.0
2003-01-17,-1.6566
2003-01-21,-1.4796
2003-01-22,-1.4556
2003-01-23,0.9379
2003-01-24,-0.1161
2003-01-27,-2.9535
2003-01-28,-0.2876
2003-01-29,-1.0815
2003-01-30,-0.8746
2003-01-31,1.0784
2003-02-03,1.7944
2003-02-04,-0.5955
2003-02-05,-0.4313
2003-02-06,0.0
2003-02-07,-1.2515
2003-02-10,-0.9993
2003-02-11,-0.8
2003-02-12,-1.9657
2003-02-13,0.6684
2003-02-14,0.332
2003-02-18,0.2036
2003-02-19,-0.1524
2003-02-20,1.1193
2003-02-21,1.6855
2003-02-24,-1.1628
2003-02-25,0.3004
2003-02-26,-0.8984
2003-02-27,0.5288
2003-02-28,-0.3006
2003-03-03,2.0854
2003-03-04,0.4676
2003-03-05,0.3185
2003-03-06,0.1709
2003-03-07,-0.4388
2003-03-10,-0.1959
2003-03-11,-0.1227
2003-03-12,-0.1474
2003-03-13,0.5412
2003-03-14,0.0734
2003-03-17,0.2445
2003-03-18,0.439
2003-03-19,-0.2671
2003-03-20,-0.4139
2003-03-21,1.1247
2003-03-24,-0.1209
2003-03-25,0.8715
2003-03-26,0.096
2003-03-27,-1.2707
2003-03-28,-0.0243
2003-03-31,-0.9959
2003-04-01,-0.6624
2003-04-02,-0.5927
2003-04-03,-0.6708
2003-04-04,0.3252
2003-04-07,0.349
2003-04-08,-0.1988
2003-04-09,0.3236
2003-04-10,0.6203
2003-04-11,-0.4686
2003-04-14,0.3469
2003-04-15,0.8642
2003-04-16,-0.2938
2003-04-17,-0.0491
2003-04-21,0.3685
2003-04-22,-2.0803
2003-04-23,0.4749
2003-04-24,0.2736
2003-04-25,0.9923
2003-04-28,1.4984
2003-04-29,-0.605
2003-04-30,0.6818
2003-05-01,-1.5960999999999999
2003-05-02,0.1229
2003-05-05,-0.0736
2003-05-06,1.0563
2003-05-07,0.3889
2003-05-08,-0.0242
2003-05-09,0.5655
2003-05-12,0.1222
2003-05-13,-0.757
2003-05-14,-0.4429
2003-05-15,1.4335
2003-05-16,2.0468
2003-05-19,-0.8596
2003-05-20,0.9393
2003-05-21,1.5748
2003-05-22,1.2215
2003-05-23,3.9684
2003-05-27,3.9509
2003-05-28,-1.5246
2003-05-29,-1.0685
2003-05-30,0.9478
2003-06-02,0.5022
2003-06-03,0.2824
2003-06-04,0.2383
2003-06-05,-1.4048
2003-06-06,-0.8549
2003-06-09,0.199
2003-06-10,0.4192
2003-06-11,0.0879
2003-06-12,0.9001
2003-06-13,-1.7624
2003-06-16,1.8605
2003-06-17,-0.8263
2003-06-18,0.9866
2003-06-19,-0.4125
2003-06-20,0.4578
2003-06-23,-0.7378
2003-06-24,0.1312
2003-06-25,0.393
2003-06-26,-0.0217
2003-06-27,-0.5438
2003-06-30,0.2843
2003-07-01,-0.3272
2003-07-02,0.0438
2003-07-03,-0.3281
2003-07-07,0.2853
2003-07-08,-0.4376
2003-07-09,-0.8132
2003-07-10,-0.9971
2003-07-11,-0.2238
2003-07-14,-0.4711
2003-07-15,-1.7579
2003-07-16,-0.4588
2003-07-17,0.0691
2003-07-18,0.8061
2003-07-21,-0.3884
2003-07-22,-2.0872
2003-07-23,0.0937
2003-07-24,1.0531
2003-07-25,0.3937
2003-07-28,-0.4383
2003-07-29,-1.3207
2003-07-30,-0.047
2003-07-31,-0.094
2003-08-01,-0.0705
2003-08-04,-0.7529
2003-08-05,-0.6638
2003-08-06,0.6921
2003-08-07,0.2607
2003-08-08,-0.4319
2003-08-11,-0.506
2003-08-12,1.2109
2003-08-13,-0.4068
2003-08-14,-0.024
2003-08-15,1.1295
2003-08-18,-0.1901
2003-08-19,0.0476
2003-08-20,0.6663
2003-08-21,0.5674
2003-08-22,-1.2694
2003-08-25,1.2381
2003-08-26,-0.2352
2003-08-27,0.8487
2003-08-28,-0.0234
2003-08-29,0.491
2003-09-02,0.9074
2003-09-03,0.8301
2003-09-04,0.0915
2003-09-05,0.0457
2003-09-08,-0.0228
2003-09-09,-0.6624
2003-09-10,0.023
2003-09-11,1.0115
2003-09-12,0.6827
2003-09-15,-0.1582
2003-09-16,0.5207
2003-09-17,-0.045
2003-09-18,0.0451
2003-09-19,-0.0901
2003-09-22,-0.8115
2003-09-23,0.4545
2003-09-24,-0.4977
2003-09-25,-0.864
2003-09-26,0.2294
2003-09-29,0.2288
2003-09-30,-0.6164
2003-10-01,0.5973
2003-10-02,0.5252
2003-10-03,-0.0454
2003-10-06,1.0
2003-10-07,-0.36
2003-10-08,-0.542
2003-10-09,0.2044
2003-10-10,-0.3626
2003-10-13,-0.1365
2003-10-14,0.4327
2003-10-15,-0.7937
2003-10-16,0.0
2003-10-17,0.2286
2003-10-20,0.0228
2003-10-21,0.342
2003-10-22,0.4999
2003-10-23,0.5426
2003-10-24,0.1124
2003-10-27,0.8086
2003-10-28,0.2451
2003-10-29,-0.0889
2003-10-30,1.2236
2003-10-31,0.5934
2003-11-03,0.8521
2003-11-04,0.0
2003-11-05,-0.4549
2003-11-06,-0.2829
2003-11-07,-1.1062
2003-11-10,0.7159
2003-11-11,0.4442
2003-11-12,0.0885
2003-11-13,1.7455
2003-11-14,-0.4343
2003-11-17,-1.8103
2003-11-18,-0.6664
2003-11-19,0.8945
2003-11-20,-0.5762
2003-11-21,0.0892
2003-11-24,1.5367
2003-11-25,0.0439
2003-11-26,0.3947
2003-11-28,0.6552
2003-12-01,0.0434
2003-12-02,0.0867
2003-12-03,-0.3467
2003-12-04,1.0872
2003-12-05,-0.4947
2003-12-08,0.3891
2003-12-09,-1.0121
2003-12-10,-0.5003
2003-12-11,0.1749
2003-12-12,0.4147
2003-12-15,0.2825
2003-12-16,0.0
2003-12-17,0.0433
2003-12-18,0.8232
2003-12-19,0.0859
2003-12-22,0.8158
2003-12-23,0.1917
2003-12-24,0.085
2003-12-26,-0.0425
2003-12-29,0.6373
2003-12-30,0.95
2003-12-31,-0.941
2004-01-02,0.0633
2004-01-05,0.2321
2004-01-06,0.1473
2004-01-07,0.8617
2004-01-08,0.125
2004-01-09,0.4579
2004-01-12,0.145
2004-01-13,-0.2689
2004-01-14,1.5972
2004-01-15,-0.49
2004-01-16,-0.1847
2004-01-20,1.0689
2004-01-21,0.4474
2004-01-22,1.6602999999999999
2004-01-23,0.5776
2004-01-26,-1.4059
2004-01-27,0.0803
2004-01-28,1.3446
2004-01-29,0.6535
2004-01-30,-0.0393
2004-02-02,0.8463
2004-02-03,0.5074
2004-02-04,-0.9903
2004-02-05,0.2942
2004-02-06,1.095
2004-02-09,0.0387
2004-02-10,1.1155
2004-02-11,-0.0387
2004-02-12,0.0194
2004-02-13,-0.3097
2004-02-17,0.3301
2004-02-18,1.2967
2004-02-19,0.0573
2004-02-20,-1.3366
2004-02-23,-0.4451
2004-02-24,0.2333
2004-02-25,0.7564
2004-02-26,0.4812
2004-02-27,1.4368
2004-03-01,1.3031
2004-03-02,-0.3356
2004-03-03,-0.9727
2004-03-04,-0.0756
2004-03-05,0.6994
2004-03-08,-0.0939
2004-03-09,-0.6201
2004-03-10,-1.9474
2004-03-11,-0.887
2004-03-12,0.1751
2004-03-15,-0.0777
2004-03-16,0.5053
2004-03-17,0.6962
2004-03-18,-0.6722
2004-03-19,0.2514
2004-03-22,-1.0608
2004-03-23,-0.1559
2004-03-24,-0.7224
2004-03-25,0.9046
2004-03-26,-0.0974
2004-03-29,0.9754
2004-03-30,0.0193
2004-03-31,0.1352
2004-04-01,0.8102
2004-04-02,-0.4975
2004-04-05,-0.0385
2004-04-06,-0.0577
2004-04-07,-0.4812
2004-04-08,-0.4836
2004-04-12,-2.5462
2004-04-13,-1.5756000000000001
2004-04-14,-0.9321
2004-04-15,-0.0614
2004-04-16,0.8596
2004-04-19,-0.6696
2004-04-20,0.3064
2004-04-21,-0.1833
2004-04-22,2.4281
2004-04-23,0.3386
2004-04-26,0.8934
2004-04-27,-0.0394
2004-04-28,-0.0787
2004-04-29,-1.4775
2004-04-30,-0.4999
2004-05-03,0.6833
2004-05-04,0.1198
2004-05-05,0.3987
2004-05-06,-0.8539
2004-05-07,-3.0825
2004-05-10,-2.6574999999999998
2004-05-11,0.215
2004-05-12,-0.236
2004-05-13,-0.1505
2004-05-14,-0.646
2004-05-17,0.3684
2004-05-18,0.7126
2004-05-19,-0.2573
2004-05-20,1.0533
2004-05-21,-0.0638
2004-05-24,1.3197
2004-05-25,1.1975
2004-05-26,0.2699
2004-05-27,0.6211
2004-05-28,0.0206
2004-06-01,0.1851
2004-06-02,0.0205
2004-06-03,-0.4722
2004-06-04,0.6394
2004-06-07,0.9633
2004-06-08,-0.6293
2004-06-09,-0.8989
2004-06-10,0.4947
2004-06-14,1.1282
2004-06-15,1.1359
2004-06-16,0.6819
2004-06-17,0.3984
