ticker,ANN US Equity
2000-05-22,-0.9368
2000-05-23,5.4374
2000-05-24,-7.8475
2000-05-25,0.7299
2000-05-26,-0.4831
2000-05-30,-0.9709
2000-05-31,1.9607999999999999
2000-06-01,13.7019
2000-06-02,4.0169
2000-06-05,-0.6098
2000-06-06,-2.454
2000-06-07,4.1929
2000-06-08,0.2012
2000-06-09,1.004
2000-06-12,-4.5725999999999996
2000-06-13,1.875
2000-06-14,-0.2045
2000-06-15,1.6393
2000-06-16,-1.6129
2000-06-19,0.0
2000-06-20,-0.2049
2000-06-21,-3.2854
2000-06-22,1.4862
2000-06-23,-3.1381
2000-06-26,-0.216
2000-06-27,9.7403
2000-06-28,-2.5641
2000-06-29,1.2146
2000-06-30,6.0
2000-07-03,-3.5849
2000-07-05,-0.7828
2000-07-06,4.5365
2000-07-07,4.1509
2000-07-10,7.971
2000-07-11,1.1745
2000-07-12,1.4925
2000-07-13,-0.3268
2000-07-14,3.1148
2000-07-17,-3.6566
2000-07-18,-2.3102
2000-07-19,-13.5135
2000-07-20,-1.1719
2000-07-21,-2.7668
2000-07-24,-1.626
2000-07-25,7.2314
2000-07-26,-1.3487
2000-07-27,-3.5156
2000-07-28,-6.4777000000000005
2000-07-31,-2.1645
2000-08-01,-0.885
2000-08-02,1.1161
2000-08-03,14.7903
2000-08-04,-0.5769
2000-08-07,4.6422
2000-08-08,4.4362
2000-08-09,1.4159
2000-08-10,-1.7452
2000-08-11,0.5329
2000-08-14,1.0601
2000-08-15,-1.5734
2000-08-16,-3.3748
2000-08-17,-2.9412000000000003
2000-08-18,4.9242
2000-08-21,0.722
2000-08-22,4.4803
2000-08-23,3.259
2000-08-24,-3.6545
2000-08-25,-0.3448
2000-08-28,-2.4221
2000-08-29,0.3546
2000-08-30,1.5901
2000-08-31,0.1739
2000-09-01,2.2569
2000-09-05,4.9236
2000-09-06,4.2071
2000-09-07,-1.3975
2000-09-08,9.6063
2000-09-11,0.2874
2000-09-12,-5.0143
2000-09-13,4.5249
2000-09-14,2.1645
2000-09-15,-0.1412
2000-09-18,-3.819
2000-09-19,-0.7353
2000-09-20,-1.1852
2000-09-21,3.1484
2000-09-22,0.2907
2000-09-25,-0.7246
2000-09-26,-8.1752
2000-09-27,-7.3132
2000-09-28,10.2916
2000-09-29,-4.3546
2000-10-02,1.3008
2000-10-03,-2.8891999999999998
2000-10-04,3.8017
2000-10-05,-8.2803
2000-10-06,-3.6458
2000-10-09,0.1802
2000-10-10,-5.9353
2000-10-11,-5.3537
2000-10-12,-3.8384
2000-10-13,-0.8403
2000-10-16,9.322
2000-10-17,-5.4264
2000-10-18,-3.4836
2000-10-19,10.6157
2000-10-20,-7.6775
2000-10-23,1.2474
2000-10-24,-1.232
2000-10-25,-6.4449
2000-10-26,-6.8889
2000-10-27,-2.3866
2000-10-30,4.89
2000-10-31,11.8881
2000-11-01,-3.5417
2000-11-02,17.2786
2000-11-03,-2.0258
2000-11-06,0.7519
2000-11-07,-1.4925
2000-11-08,4.1667
2000-11-09,2.3636
2000-11-10,-3.5524
2000-11-13,5.8932
2000-11-14,8.5217
2000-11-15,0.4808
2000-11-16,-3.3493
2000-11-17,2.9703
2000-11-20,-4.4872
2000-11-21,-2.0134
2000-11-22,5.1370000000000005
2000-11-24,-2.7687
2000-11-27,1.5074999999999998
2000-11-28,-20.7921
2000-11-29,-1.875
2000-11-30,-29.5117
2000-12-01,0.0
2000-12-04,2.1084
2000-12-05,3.8348
2000-12-06,-6.25
2000-12-07,-5.1515
2000-12-08,5.1118
2000-12-11,4.5593
2000-12-12,2.6163
2000-12-13,0.2833
2000-12-14,-5.3672
2000-12-15,-3.5821
2000-12-18,0.3096
2000-12-19,-5.8642
2000-12-20,4.2623
2000-12-21,-3.4591
2000-12-22,13.0293
2000-12-26,2.0173
2000-12-27,11.5819
2000-12-28,5.0633
2000-12-29,-3.8554
2001-01-02,-2.7569
2001-01-03,16.7526
2001-01-04,-1.1038000000000001
2001-01-05,-5.5804
2001-01-08,1.6548
2001-01-09,3.7209
2001-01-10,-0.2242
2001-01-11,4.7191
2001-01-12,0.6438
2001-01-16,-4.6908
2001-01-17,-0.2237
2001-01-18,-2.6906
2001-01-19,-2.5346
2001-01-22,5.2009
2001-01-23,-0.8989
2001-01-24,-5.8957
2001-01-25,5.3012
2001-01-26,1.373
2001-01-29,2.9345
2001-01-30,0.7018
2001-01-31,2.2648
2001-02-01,-4.4974
2001-02-02,-3.7103
2001-02-05,1.5191
2001-02-06,-1.3869
2001-02-07,2.5167
2001-02-08,-4.7292
2001-02-09,-2.4252000000000002
2001-02-12,2.835
2001-02-13,0.7553
2001-02-14,1.1994
2001-02-15,-1.3333
2001-02-16,1.3514
2001-02-20,-0.7037
2001-02-21,-4.6624
2001-02-22,-1.6432
2001-02-23,1.8695
2001-02-26,4.8809000000000005
2001-02-27,-0.1117
2001-02-28,-3.7272
2001-03-01,-1.5486
2001-03-02,0.2359
2001-03-05,-4.1977
2001-03-06,2.7846
2001-03-07,4.5817
2001-03-08,6.5905000000000005
2001-03-09,-2.7877
2001-03-12,-1.875
2001-03-13,1.2364
2001-03-14,-0.4441
2001-03-15,3.3457
2001-03-16,-0.7554
2001-03-19,0.5437
2001-03-20,-0.8652
2001-03-21,-3.3091
2001-03-22,1.0154
2001-03-23,4.7655
2001-03-26,-3.0917
2001-03-27,1.7602
2001-03-28,-6.3063
2001-03-29,3.6923
2001-03-30,-1.5208
2001-04-02,-1.1299
2001-04-03,-3.3524
2001-04-04,-0.3153
2001-04-05,0.435
2001-04-06,-2.3622
2001-04-09,1.0484
2001-04-10,1.1572
2001-04-11,-1.2229
2001-04-12,8.8259
2001-04-16,-7.3394
2001-04-17,1.9802
2001-04-18,3.7282
2001-04-19,0.7113
2001-04-20,0.5204
2001-04-23,0.2219
2001-04-24,-1.9926
2001-04-25,1.2801
2001-04-26,3.7546
2001-04-27,-0.215
2001-04-30,-2.1544
2001-05-01,10.0917
2001-05-02,-0.5
2001-05-03,-0.3685
2001-05-04,1.7485
2001-05-07,-2.2802
2001-05-08,2.2996
2001-05-09,3.3058
2001-05-10,5.312
2001-05-11,0.8812
2001-05-14,0.0
2001-05-15,3.8554
2001-05-16,5.5684000000000005
2001-05-17,4.3681
2001-05-18,-1.2898
2001-05-21,2.1867
2001-05-22,0.7829
2001-05-23,-5.4894
2001-05-24,-0.7671
2001-05-25,1.4633
2001-05-29,-2.8026999999999997
2001-05-30,-3.1635
2001-05-31,-1.3588
2001-06-01,3.4584
2001-06-04,-2.2663
2001-06-05,5.8261
2001-06-06,-2.0542
2001-06-07,3.887
2001-06-08,-1.4536
2001-06-11,-1.7482
2001-06-12,0.1112
2001-06-13,-2.5271
2001-06-14,-0.8547
2001-06-15,-0.2586
2001-06-18,2.7082
2001-06-19,1.8513
2001-06-20,0.0551
2001-06-21,4.1839
2001-06-22,-4.8877
2001-06-25,-0.1944
2001-06-26,-2.8667
2001-06-27,-1.1461000000000001
2001-06-28,2.1739
2001-06-29,1.5603
2001-07-02,-1.3408
2001-07-03,-0.1133
2001-07-05,-4.7619
2001-07-06,-5.3571
2001-07-09,-0.4088
2001-07-10,-4.3259
2001-07-11,3.6304
2001-07-12,4.3949
2001-07-13,3.7828
2001-07-16,-4.027
2001-07-17,1.3783
2001-07-18,-1.8127
2001-07-19,0.8923
2001-07-20,0.2745
2001-07-23,-0.2129
2001-07-24,-4.907
2001-07-25,2.7244
2001-07-26,-1.1544
2001-07-27,1.6414
2001-07-30,-1.5528
2001-07-31,1.2618
2001-08-01,-2.8971999999999998
2001-08-02,-3.7536
2001-08-03,0.0667
2001-08-06,-5.2632
2001-08-07,2.8833
2001-08-08,-2.0164
2001-08-09,10.5685
2001-08-10,-1.5142
2001-08-13,0.8328
2001-08-14,9.7522
2001-08-15,1.013
2001-08-16,0.4871
2001-08-17,-3.9635
2001-08-20,4.1271
2001-08-21,-6.1021
2001-08-22,-0.3948
2001-08-23,-3.9634
2001-08-24,7.5556
2001-08-27,-0.1181
2001-08-28,1.3889
2001-08-29,0.0291
2001-08-30,-2.3893
2001-08-31,0.0
2001-09-04,-2.0597
2001-09-05,0.6096
2001-09-06,-1.545
2001-09-07,-6.1538
2001-09-10,-0.2623
2001-09-17,-15.7133
2001-09-18,-0.546
2001-09-19,0.0
2001-09-20,-4.9804
2001-09-21,-4.7049
2001-09-24,2.8584
2001-09-25,2.3158
2001-09-26,-5.7613
2001-09-27,-5.2838
2001-09-28,1.0604
2001-10-01,-0.5474
2001-10-02,8.0275
2001-10-03,5.4777000000000005
2001-10-04,-1.7713
2001-10-05,3.9344
2001-10-08,0.5521
2001-10-09,-8.9804
2001-10-10,5.9457
2001-10-11,4.8394
2001-10-12,-4.1893
2001-10-15,-2.0243
2001-10-16,3.3884
2001-10-17,-4.1167
2001-10-18,-2.5844
2001-10-19,2.3962
2001-10-22,-1.7969
2001-10-23,0.6809
2001-10-24,-2.2823
2001-10-25,0.4325
2001-10-26,1.6364999999999998
2001-10-29,-2.9661
2001-10-30,-5.3712
2001-10-31,1.5228000000000002
2001-11-01,4.3182
2001-11-02,5.2288
2001-11-05,-0.2484
2001-11-06,1.0793
2001-11-07,0.2053
2001-11-08,0.4098
2001-11-09,2.2041
2001-11-12,0.2396
2001-11-13,4.5817
2001-11-14,2.819
2001-11-15,1.445
2001-11-16,-4.6749
2001-11-19,3.5632
2001-11-20,-1.1099
2001-11-21,0.0374
2001-11-23,2.4682
2001-11-26,2.0073
2001-11-27,-0.8945
2001-11-28,-1.083
2001-11-29,-1.2409
2001-11-30,0.7761
2001-12-03,4.1437
2001-12-04,1.5493000000000001
2001-12-05,6.8655
2001-12-06,3.6989
2001-12-07,-3.2854
2001-12-10,-3.2028
2001-12-11,-4.2447
2001-12-12,1.7103000000000002
2001-12-13,2.9513
2001-12-14,-2.0
2001-12-17,0.6803
2001-12-18,3.5135
2001-12-19,3.6554
2001-12-20,4.5655
2001-12-21,3.7037
2001-12-24,-2.2358000000000002
2001-12-26,2.4651
2001-12-27,-0.8116
2001-12-28,1.3442
2001-12-31,0.9227
2002-01-02,0.0
2002-01-03,3.3143000000000002
2002-01-04,2.5719
2002-01-07,-4.4217
2002-01-08,0.677
2002-01-09,-1.9053
2002-01-10,2.485
2002-01-11,-1.7559
2002-01-14,-1.7021
2002-01-15,1.5873
2002-01-16,-2.1023
2002-01-17,0.5514
2002-01-18,-1.0678
2002-01-22,0.7001
2002-01-23,5.3013
2002-01-24,1.458
2002-01-25,-0.949
2002-01-28,3.8872
2002-01-29,-2.7141
2002-01-30,4.5504
2002-01-31,0.3886
2002-02-01,-2.1935000000000002
2002-02-04,-1.9261
2002-02-05,2.9863
2002-02-06,-0.5225
2002-02-07,7.5105
2002-02-08,2.0029
2002-02-11,-1.2213
2002-02-12,1.0909
2002-02-13,2.6619
2002-02-14,-0.0234
2002-02-15,-2.6168
2002-02-19,-2.5911999999999997
2002-02-20,-0.8374
2002-02-21,0.5713
2002-02-22,1.0373
2002-02-25,2.6888
2002-02-26,-0.2142
2002-02-27,0.1908
2002-02-28,-2.0
2002-03-01,-0.9232
2002-03-04,0.3923
2002-03-05,-3.3952
2002-03-06,3.6662
2002-03-07,5.0
2002-03-08,-0.8595
2002-03-11,-0.4217
2002-03-12,1.2706
2002-03-13,-2.3002000000000002
2002-03-14,1.0464
2002-03-15,0.0235
2002-03-18,0.5647
2002-03-19,2.6439
2002-03-20,-0.9118
2002-03-21,-1.6333
2002-03-22,-2.2685
2002-03-25,1.2443
2002-03-26,1.9381
2002-03-27,1.7621
2002-03-28,-1.5265
2002-04-01,-2.2212
2002-04-02,-5.3478
2002-04-03,1.775
2002-04-04,3.4635
2002-04-05,2.6828
2002-04-08,1.4798
2002-04-09,1.7088
2002-04-10,3.1586
2002-04-11,-2.3018
2002-04-12,0.2445
2002-04-15,-0.1996
2002-04-16,1.9329
2002-04-17,0.2833
2002-04-18,0.9128
2002-04-19,0.6677
2002-04-22,-1.9683000000000002
2002-04-23,0.3928
2002-04-24,-4.1304
2002-04-25,0.7483
2002-04-26,-1.9356
2002-04-29,-0.8492
2002-04-30,0.625
2002-05-01,1.1042
2002-05-02,0.273
2002-05-03,-1.248
2002-05-06,-2.8033
2002-05-07,7.3286
2002-05-08,1.6520000000000001
2002-05-09,4.377
2002-05-10,-2.9478999999999997
2002-05-13,3.123
2002-05-14,2.3854
2002-05-15,-1.2561
2002-05-16,0.4103
2002-05-17,-0.8991
2002-05-20,-1.8763
2002-05-21,-3.5196
2002-05-22,-1.7968
2002-05-23,5.489
2002-05-24,-0.3469
2002-05-28,-3.1013
2002-05-29,-4.0823
2002-05-30,-3.6432
2002-05-31,0.636
2002-06-03,-2.7388
2002-06-04,-1.6245
2002-06-05,3.0459
2002-06-06,-4.5584
2002-06-07,5.0373
2002-06-10,-1.7762
2002-06-11,-2.3508
2002-06-12,-0.1111
2002-06-13,-4.6348
2002-06-14,0.6998
2002-06-17,1.9304999999999999
2002-06-18,0.7197
2002-06-19,-0.7898
2002-06-20,0.6065
2002-06-21,0.7913
2002-06-24,-4.8598
2002-06-25,-0.668
2002-06-26,-2.2943
2002-06-27,2.0243
2002-06-28,0.754
2002-07-01,-0.1969
2002-07-02,-1.4207
2002-07-03,-1.5612
2002-07-05,5.124
2002-07-08,0.9284
2002-07-09,2.453
2002-07-10,-2.731
2002-07-11,-2.1154
2002-07-12,-0.4322
2002-07-15,-3.1965
2002-07-16,-1.9567999999999999
2002-07-17,-3.5759
2002-07-18,-1.6818
2002-07-19,-0.9649
2002-07-22,-3.4544
2002-07-23,-4.1284
2002-07-24,17.9426
2002-07-25,-5.4361
2002-07-26,5.3196
2002-07-29,11.2016
2002-07-30,-2.2711
2002-07-31,-6.8966
2002-08-01,-2.8986
2002-08-02,-5.5141
2002-08-05,0.4827
2002-08-06,5.8952
2002-08-07,-0.4948
2002-08-08,9.2416
2002-08-09,3.4522
2002-08-12,0.0
2002-08-13,0.8801
2002-08-14,3.2352
2002-08-15,-2.4648
2002-08-16,-0.9025
2002-08-19,2.8051
2002-08-20,1.1694
2002-08-21,3.3275
2002-08-22,-1.8643999999999998
2002-08-23,-0.829
2002-08-26,-0.0697
2002-08-27,-7.6333
2002-08-28,0.3774
2002-08-29,1.8797000000000001
2002-08-30,-1.476
2002-09-03,-6.2172
2002-09-04,1.8371
2002-09-05,-3.7255000000000003
2002-09-06,6.6802
2002-09-09,4.0092
2002-09-10,-1.4684
2002-09-11,-2.0119
2002-09-12,-2.6616
2002-09-13,0.5859
2002-09-16,2.0194
2002-09-17,-2.6646
2002-09-18,2.2683
2002-09-19,-2.3327
2002-09-20,-0.8614
2002-09-23,-3.3965
2002-09-24,-1.4309
2002-09-25,4.5209
2002-09-26,-0.4762
2002-09-27,-2.8308999999999997
2002-09-30,-5.4986
2002-10-01,-4.7764
2002-10-02,-0.684
2002-10-03,-2.8926
2002-10-04,4.0189
2002-10-07,-6.3636
2002-10-08,5.8252
2002-10-09,-4.1284
2002-10-10,5.9809
2002-10-11,7.1783
2002-10-14,-0.0421
2002-10-15,1.5592000000000001
2002-10-16,-2.4896
2002-10-17,7.3617
2002-10-18,3.0519
2002-10-21,-0.3462
2002-10-22,-5.6349
2002-10-23,-1.8405
2002-10-24,-3.125
2002-10-25,6.4086
2002-10-28,-2.9911
2002-10-29,1.25
2002-10-30,-3.4156
2002-10-31,-0.1704
2002-11-01,5.1643
2002-11-04,-7.3052
2002-11-05,1.5762
2002-11-06,-0.6466
2002-11-07,1.0846
2002-11-08,0.4292
2002-11-11,-2.1368
2002-11-12,2.2707
2002-11-13,3.544
2002-11-14,3.299
2002-11-15,-1.6367
2002-11-18,-2.5974
2002-11-19,-1.5417
2002-11-20,4.105
2002-11-21,3.0488
2002-11-22,-5.7199
2002-11-25,1.2134
2002-11-26,-4.8367
2002-11-27,6.212
2002-11-29,-2.863
2002-12-02,-1.8105
2002-12-03,-4.1595
2002-12-04,-1.5659999999999998
2002-12-05,-0.9091
2002-12-06,2.3394
2002-12-09,-2.8238
2002-12-10,1.845
2002-12-11,-1.087
2002-12-12,-0.2747
2002-12-13,-3.9486
2002-12-16,4.3499
2002-12-17,-0.5955
2002-12-18,-3.318
2002-12-19,0.572
2002-12-20,-2.3697
2002-12-23,-3.4951
2002-12-24,0.1006
2002-12-26,0.8543
2002-12-27,-0.847
2002-12-30,3.0151
2002-12-31,-0.3902
2003-01-02,5.3379
2003-01-03,-2.9754
2003-01-06,0.0958
2003-01-07,1.484
2003-01-08,-2.5
2003-01-09,1.9836
2003-01-10,0.5693
2003-01-13,-2.4528
2003-01-14,3.4816
2003-01-15,-3.8318
2003-01-16,0.6317
2003-01-17,-2.2211
2003-01-21,-4.5926
2003-01-22,-0.3623
2003-01-23,4.987
2003-01-24,-7.4715
2003-01-27,-3.5829
2003-01-28,1.553
2003-01-29,3.3315
2003-01-30,-1.1628
2003-01-31,-0.4813
2003-02-03,-1.0747
2003-02-04,0.7605
2003-02-05,-2.3181
2003-02-06,7.7815
2003-02-07,-1.6385
2003-02-10,1.6137000000000001
2003-02-11,-2.4078
2003-02-12,2.1522
2003-02-13,-0.5139
2003-02-14,3.0992
2003-02-18,2.5551
2003-02-19,-3.7616
2003-02-20,1.3706
2003-02-21,1.9529
2003-02-24,-3.2417
2003-02-25,0.8629
2003-02-26,-3.7744999999999997
2003-02-27,2.4059
2003-02-28,-0.9193
2003-03-03,-1.9072
2003-03-04,-1.4714
2003-03-05,-0.64
2003-03-06,4.1868
2003-03-07,0.4637
2003-03-10,-2.2564
2003-03-11,-1.6263999999999998
2003-03-12,-5.8667
2003-03-13,2.0963
2003-03-14,1.8313000000000001
2003-03-17,4.7411
2003-03-18,-0.6243
2003-03-19,3.1414
2003-03-20,-1.2690000000000001
2003-03-21,2.982
2003-03-24,-4.2436
2003-03-25,4.9009
2003-03-26,1.3917
2003-03-27,0.0
2003-03-28,-0.8333
2003-03-31,1.4828999999999999
2003-04-01,-0.8768
2003-04-02,5.8477
2003-04-03,3.4819
2003-04-04,-0.9421
2003-04-07,0.7246
2003-04-08,-1.7536
2003-04-09,-2.5172
2003-04-10,2.77
2003-04-11,-0.4568
2003-04-14,0.5048
2003-04-15,1.5525
2003-04-16,-2.0683
2003-04-17,3.0762
2003-04-21,-1.2918
2003-04-22,7.2202
2003-04-23,0.2104
2003-04-24,-0.042
2003-04-25,-2.9412000000000003
2003-04-28,2.2078
2003-04-29,-0.0424
2003-04-30,0.2542
2003-05-01,-3.2122
2003-05-02,1.0044
2003-05-05,0.0432
2003-05-06,-0.9075
2003-05-07,-0.3053
2003-05-08,0.8749
2003-05-09,0.9107
2003-05-12,7.0907
2003-05-13,-0.6421
2003-05-14,-4.2811
2003-05-15,-1.2658
2003-05-16,-1.7094
2003-05-19,-2.3913
2003-05-20,0.7127
2003-05-21,-1.548
2003-05-22,1.5274
2003-05-23,1.9026999999999998
2003-05-27,2.3448
2003-05-28,3.9457
2003-05-29,-0.449
2003-05-30,4.838
2003-06-02,2.8158
2003-06-03,1.7497
2003-06-04,1.8317999999999999
2003-06-05,4.5521
2003-06-06,2.177
2003-06-09,-4.4674
2003-06-10,2.518
2003-06-11,1.0526
2003-06-12,0.3819
2003-06-13,-1.4182000000000001
2003-06-16,4.3158
2003-06-17,-0.0673
2003-06-18,-2.2888
2003-06-19,-1.3779
2003-06-20,-2.2702999999999998
2003-06-23,0.0715
2003-06-24,1.0714
2003-06-25,0.7067
2003-06-26,2.6316
2003-06-27,-1.7094
2003-06-30,0.6957
2003-07-01,-0.1036
2003-07-02,0.9682
2003-07-03,-1.1644
2003-07-07,2.6334
2003-07-08,3.1398
2003-07-09,-1.7675999999999998
2003-07-10,-5.4648
2003-07-11,0.3525
2003-07-14,1.4752
2003-07-15,-0.5192
2003-07-16,-1.183
2003-07-17,-3.0282
2003-07-18,1.053
2003-07-21,0.3593
2003-07-22,1.6827999999999999
2003-07-23,1.6549
2003-07-24,-3.3599
2003-07-25,-0.7885
2003-07-28,1.3367
2003-07-29,-1.426
2003-07-30,0.3617
2003-07-31,1.8018
2003-08-01,-1.9468999999999999
2003-08-04,5.5957
2003-08-05,-0.547
2003-08-06,0.7219
2003-08-07,5.2901
2003-08-08,2.9173
2003-08-11,-1.0709
2003-08-12,4.6482
2003-08-13,0.3955
2003-08-14,1.9697
2003-08-15,-0.1783
2003-08-18,0.9229
2003-08-19,-0.59
2003-08-20,0.0
2003-08-21,0.1484
2003-08-22,-4.3556
2003-08-25,1.2082
2003-08-26,0.4285
2003-08-27,2.3468
2003-08-28,1.0423
2003-08-29,0.2063
2003-09-02,0.8824
2003-09-03,1.3703
2003-09-04,-4.803
2003-09-05,-2.4169
2003-09-08,0.5573
2003-09-09,-3.5406
2003-09-10,0.5426
2003-09-11,0.8571
2003-09-12,1.6682000000000001
2003-09-15,-1.0526
2003-09-16,1.0638
2003-09-17,4.0248
2003-09-18,-0.5357
2003-09-19,-1.8552
2003-09-22,-0.1524
2003-09-23,4.0305
2003-09-24,-3.7276
2003-09-25,-1.4329
2003-09-26,-1.9487
2003-09-29,-2.2397
2003-09-30,3.7109
2003-10-01,2.6757999999999997
2003-10-02,-0.4848
2003-10-03,2.8928000000000003
2003-10-06,0.6215
2003-10-07,0.7059
2003-10-08,-0.7009
2003-10-09,2.3529
2003-10-10,2.2989
2003-10-13,1.7135
2003-10-14,0.0276
2003-10-15,-0.7454
2003-10-16,-0.1391
2003-10-17,-0.5571
2003-10-20,0.0
2003-10-21,0.8683
2003-10-22,-3.2769
2003-10-23,1.4929999999999999
2003-10-24,-2.4045
2003-10-27,2.058
2003-10-28,2.2437
2003-10-29,0.9722
2003-10-30,-0.8803
2003-10-31,-0.6384
2003-11-03,2.7933
2003-11-04,-1.2772000000000001
2003-11-05,0.3854
2003-11-06,-0.8226
2003-11-07,0.0553
2003-11-10,0.8566
2003-11-11,0.7397
2003-11-12,0.4623
2003-11-13,1.2723
2003-11-14,-0.5079
2003-11-17,-0.7254
2003-11-18,-1.0825
2003-11-19,0.301
2003-11-20,1.1729
2003-11-21,1.1593
2003-11-24,1.919
2003-11-25,2.6673999999999998
2003-11-26,0.3821
2003-11-28,0.8374
2003-12-01,2.1641
2003-12-02,-0.2463
2003-12-03,-1.4815
2003-12-04,-2.4812
2003-12-05,-0.9252
2003-12-08,0.2594
2003-12-09,-1.2937
2003-12-10,-1.73
2003-12-11,3.3075
2003-12-12,-0.8521
2003-12-15,-4.0365
2003-12-16,-2.4695
2003-12-17,3.951
2003-12-18,0.9101
2003-12-19,-0.2653
2003-12-22,-1.0106
2003-12-23,0.7523
2003-12-24,-0.4
2003-12-26,1.8742
2003-12-29,1.0512
2003-12-30,1.9506000000000001
2003-12-31,-0.5102
2004-01-02,-3.5641
2004-01-05,2.0473
2004-01-06,3.1787
2004-01-07,1.0101
2004-01-08,-0.75
2004-01-09,-1.0076
2004-01-12,0.7379
2004-01-13,0.9093
2004-01-14,0.9262
2004-01-15,0.0744
2004-01-16,0.1735
2004-01-20,1.4349
2004-01-21,1.0732
2004-01-22,-1.11
2004-01-23,-0.122
2004-01-26,1.2216
2004-01-27,-1.0379
2004-01-28,-3.2439
2004-01-29,0.5798
2004-01-30,1.5038
2004-02-02,1.4074
2004-02-03,0.4139
2004-02-04,-0.582
2004-02-05,0.6098
2004-02-06,3.4667
2004-02-09,-1.1715
2004-02-10,0.1185
2004-02-11,4.736
2004-02-12,0.52
2004-02-13,-1.2146
2004-02-17,2.3679
2004-02-18,-0.3114
2004-02-19,-1.8072
2004-02-20,1.4542
2004-02-23,-1.2318
2004-02-24,1.8141
2004-02-25,1.0022
2004-02-26,0.7718
2004-02-27,0.2188
2004-03-01,2.5545999999999998
2004-03-02,-2.5548
2004-03-03,-1.5731000000000002
2004-03-04,-0.0444
2004-03-05,0.3331
2004-03-08,-0.5976
2004-03-09,-0.7125
2004-03-10,-3.5658
2004-03-11,-2.3256
2004-03-12,3.1189999999999998
2004-03-15,-2.2397
2004-03-16,-1.0628
2004-03-17,0.4297
2004-03-18,-1.0221
2004-03-19,1.0327
2004-03-22,-1.7114
2004-03-23,0.0242
2004-03-24,0.8221
2004-03-25,3.2854
2004-03-26,0.534
2004-03-29,-2.5404
2004-03-30,2.7014
2004-03-31,-1.246
2004-04-01,-2.3131
2004-04-02,-0.7654
2004-04-05,2.0969
2004-04-06,1.1568
2004-04-07,-1.4002
2004-04-08,-2.3432
2004-04-12,2.8841
2004-04-13,-2.8269
2004-04-14,-0.1212
2004-04-15,1.4806
2004-04-16,1.9613
2004-04-19,-1.0321
2004-04-20,-1.9199000000000002
2004-04-21,1.1358
2004-04-22,0.908
2004-04-23,-0.5446
2004-04-26,-0.5714
2004-04-27,1.6044
2004-04-28,-2.3097
2004-04-29,-2.6297
2004-04-30,0.4212
2004-05-03,2.0232
2004-05-04,-0.3386
2004-05-05,1.092
2004-05-06,-1.4642
2004-05-07,-4.1413
2004-05-10,-1.8296999999999999
2004-05-11,0.9319
2004-05-12,2.1544
2004-05-13,0.6277
2004-05-14,0.6737
2004-05-17,-2.7014
2004-05-18,2.1651
2004-05-19,1.1468
2004-05-20,-0.1972
2004-05-21,0.3458
2004-05-24,1.0091
