ticker,PKE US Equity
2000-05-23,1.3089
2000-05-24,-2.584
2000-05-25,1.3263
2000-05-26,-2.0942
2000-05-30,1.0695000000000001
2000-05-31,6.0847
2000-06-01,0.7481
2000-06-02,3.7129
2000-06-05,5.9666
2000-06-06,1.1261
2000-06-07,-4.2316
2000-06-08,0.2326
2000-06-09,-0.464
2000-06-12,-3.0303
2000-06-13,-0.2404
2000-06-14,2.6506
2000-06-15,2.3474
2000-06-16,0.0
2000-06-19,0.2294
2000-06-20,5.2632
2000-06-21,1.5217
2000-06-22,2.7837
2000-06-23,-5.0
2000-06-26,2.193
2000-06-27,11.3734
2000-06-28,7.7071
2000-06-29,-0.5367
2000-06-30,4.0522
2000-07-03,3.9411
2000-07-05,-3.3333
2000-07-06,1.5516999999999999
2000-07-07,2.2071
2000-07-10,1.8272
2000-07-11,2.2838
2000-07-12,1.1164
2000-07-13,-2.0505
2000-07-14,0.161
2000-07-17,0.6431
2000-07-18,-2.0767
2000-07-19,-0.1631
2000-07-20,0.1634
2000-07-21,-4.7308
2000-07-24,-0.8562
2000-07-25,-0.1727
2000-07-26,-2.0761
2000-07-27,-1.4134
2000-07-28,-2.509
2000-07-31,-0.5515
2000-08-01,0.1848
2000-08-02,4.059
2000-08-03,-2.1277
2000-08-04,-1.4493
2000-08-07,5.3309
2000-08-08,0.0
2000-08-09,-1.2216
2000-08-10,2.8269
2000-08-11,2.0619
2000-08-14,-2.0202
2000-08-15,3.7801
2000-08-16,0.8278
2000-08-17,2.1346
2000-08-18,4.8232
2000-08-21,0.9202
2000-08-22,-0.9119
2000-08-23,-2.1471999999999998
2000-08-24,0.1567
2000-08-25,1.0955
2000-08-28,-0.1548
2000-08-29,0.0
2000-08-30,-1.3953
2000-08-31,1.1006
2000-09-01,0.9331
2000-09-05,-1.5408
2000-09-06,2.6604
2000-09-07,1.6768
2000-09-08,4.6477
2000-09-11,-1.0029
2000-09-12,4.0521
2000-09-13,3.7552
2000-09-14,1.8767
2000-09-15,-1.4474
2000-09-18,-5.0734
2000-09-19,2.391
2000-09-20,1.6484
2000-09-21,-0.6757
2000-09-22,4.898
2000-09-25,6.096
2000-09-26,3.5452
2000-09-27,3.4238
2000-09-28,5.4795
2000-09-29,-3.6797
2000-10-02,-0.2247
2000-10-03,-2.3649
2000-10-04,-2.5375
2000-10-05,-0.5917
2000-10-06,-3.6905
2000-10-09,1.6069
2000-10-10,-5.2311
2000-10-11,2.9525
2000-10-12,-2.2444
2000-10-13,2.4234999999999998
2000-10-16,7.3474
2000-10-17,-4.9884
2000-10-18,0.1758
2000-10-19,4.1514
2000-10-20,11.9578
2000-10-23,-0.733
2000-10-24,3.27
2000-10-25,-3.5751
2000-10-26,-0.2119
2000-10-27,6.5817
2000-10-30,1.7928
2000-10-31,3.4247
2000-11-01,-1.3245
2000-11-02,6.3279
2000-11-03,3.9675000000000002
2000-11-06,1.2142
2000-11-07,-3.9417
2000-11-08,-7.5825
2000-11-09,-0.9653
2000-11-10,-5.117
2000-11-13,2.6193999999999997
2000-11-14,-2.7027
2000-11-15,10.3395
2000-11-16,-0.8392
2000-11-17,-1.5514999999999999
2000-11-20,-6.5903
2000-11-21,3.681
2000-11-22,-7.8402
2000-11-24,4.9759
2000-11-27,0.3058
2000-11-28,-10.8232
2000-11-29,6.4957
2000-11-30,-8.9888
2000-12-01,-2.6455
2000-12-04,-3.0797
2000-12-05,14.3925
2000-12-06,-2.2876
2000-12-07,-2.8428
2000-12-08,0.1721
2000-12-11,9.1065
2000-12-12,-6.1417
2000-12-13,-5.0336
2000-12-14,3.3569
2000-12-15,-2.906
2000-12-18,-0.3521
2000-12-19,-41.3428
2000-12-20,34.9398
2000-12-21,-3.7946
2000-12-22,-1.6240999999999999
2000-12-26,2.3585
2000-12-27,7.8341
2000-12-28,7.6838
2000-12-29,-2.3857
2001-01-02,-8.554
2001-01-03,4.8998
2001-01-04,7.431
2001-01-05,-1.7787
2001-01-08,-5.0302
2001-01-09,2.1186
2001-01-10,4.1494
2001-01-11,6.3745
2001-01-12,1.8727
2001-01-16,-2.7574
2001-01-17,7.9395
2001-01-18,4.028
2001-01-19,1.0101
2001-01-22,-3.0
2001-01-23,-2.4055
2001-01-24,-0.1761
2001-01-25,-1.2346
2001-01-26,0.1786
2001-01-29,3.8146
2001-01-30,3.5714
2001-01-31,-3.183
2001-02-01,4.1918
2001-02-02,2.051
2001-02-05,-1.5718
2001-02-06,0.5236
2001-02-07,-2.0052
2001-02-08,1.249
2001-02-09,-2.7034000000000002
2001-02-12,-2.8595
2001-02-13,-1.4163000000000001
2001-02-14,0.0845
2001-02-15,3.3774
2001-02-16,-6.4253
2001-02-20,-0.6401
2001-02-21,-2.7818
2001-02-22,-3.6446
2001-02-23,5.1891
2001-02-26,2.6746
2001-02-27,-2.8654
2001-02-28,-12.0977
2001-03-01,-0.8475
2001-03-02,-4.6154
2001-03-05,0.0
2001-03-06,6.8100000000000005
2001-03-07,6.9128
2001-03-08,-7.0935
2001-03-09,-3.8851
2001-03-12,-5.6591000000000005
2001-03-13,-6.4829
2001-03-14,0.0
2001-03-15,3.3865
2001-03-16,-9.0559
2001-03-19,-5.8475
2001-03-20,2.1602
2001-03-21,-3.7445
2001-03-22,-2.9748
2001-03-23,13.2075
2001-03-26,-1.375
2001-03-27,0.338
2001-03-28,-4.4211
2001-03-29,-4.185
2001-03-30,3.908
2001-04-02,-1.8584
2001-04-03,1.8936
2001-04-04,-2.6549
2001-04-05,10.4545
2001-04-06,-6.9136
2001-04-09,1.5070999999999999
2001-04-10,6.7686
2001-04-11,5.317
2001-04-12,-2.9126
2001-04-16,0.4
2001-04-17,-0.1992
2001-04-18,10.8982
2001-04-19,6.5515
2001-04-20,-3.2095
2001-04-23,-0.5236
2001-04-24,-0.3509
2001-04-25,-1.0211
2001-04-26,3.2016999999999998
2001-04-27,0.2068
2001-04-30,-19.1606
2001-05-01,-1.0638
2001-05-02,3.2258
2001-05-03,-2.0
2001-05-04,-0.2976
2001-05-07,-1.919
2001-05-08,-0.4348
2001-05-09,-2.4017
2001-05-10,-1.7896999999999998
2001-05-11,-0.2733
2001-05-14,2.3298
2001-05-15,-0.4464
2001-05-16,-2.6906
2001-05-17,4.1475
2001-05-18,3.5398
2001-05-21,2.8205
2001-05-22,1.8288
2001-05-23,-2.2449
2001-05-24,-3.1733000000000002
2001-05-25,-0.0431
2001-05-29,-4.4003
2001-05-30,-2.843
2001-05-31,0.6503
2001-06-01,1.5228000000000002
2001-06-04,2.0455
2001-06-05,0.8463
2001-06-06,0.9276
2001-06-07,1.4442
2001-06-08,0.302
2001-06-11,-2.3656
2001-06-12,0.0441
2001-06-13,1.2328999999999999
2001-06-14,-3.3928
2001-06-15,4.6826
2001-06-18,-3.7849
2001-06-19,0.0894
2001-06-20,-1.2952
2001-06-21,8.5973
2001-06-22,-1.0417
2001-06-25,-0.8421
2001-06-26,2.3355
2001-06-27,0.8299
2001-06-28,1.358
2001-06-29,7.1864
2001-07-02,-4.6591000000000005
2001-07-03,-2.4293
2001-07-05,-2.2449
2001-07-06,-4.3841
2001-07-09,0.7424
2001-07-10,-2.6875
2001-07-11,-0.6682
2001-07-12,9.8655
2001-07-13,-1.1837
2001-07-16,-4.1718
2001-07-17,1.5086
2001-07-18,0.7643
2001-07-19,-0.5478
2001-07-20,3.6017
2001-07-23,-1.8405
2001-07-24,-2.0417
2001-07-25,-1.4037
2001-07-26,3.5375
2001-07-27,1.875
2001-07-30,-0.0409
2001-07-31,0.8592
2001-08-01,1.6227
2001-08-02,0.998
2001-08-03,-0.1581
2001-08-06,-1.0293
2001-08-07,1.4
2001-08-08,-0.3945
2001-08-09,0.2772
2001-08-10,-0.079
2001-08-13,-1.3043
2001-08-14,0.0801
2001-08-15,-0.1601
2001-08-16,-0.2004
2001-08-17,-3.4137
2001-08-20,2.079
2001-08-21,-0.6517
2001-08-22,4.551
2001-08-23,-1.3725
2001-08-24,0.5964
2001-08-27,-0.5929
2001-08-28,0.5964
2001-08-29,-0.9881
2001-08-30,-0.1996
2001-08-31,0.2
2001-09-04,0.4391
2001-09-05,-5.3259
2001-09-06,-2.9807
2001-09-07,-0.476
2001-09-10,-2.1304
2001-09-17,-0.7108
2001-09-18,-1.0291
2001-09-19,-1.8083
2001-09-20,-0.9669
2001-09-21,-6.5551
2001-09-24,4.9751
2001-09-25,-2.8436
2001-09-26,-2.439
2001-09-27,3.5
2001-09-28,5.0725
2001-10-01,-5.2874
2001-10-02,0.534
2001-10-03,4.5872
2001-10-04,1.8467
2001-10-05,-3.1364
2001-10-08,0.7977
2001-10-09,-2.2346
2001-10-10,-0.0952
2001-10-11,4.8618
2001-10-12,0.6818
2001-10-15,-2.4831
2001-10-16,3.5185
2001-10-17,1.1628
2001-10-18,-4.9514
2001-10-19,2.0
2001-10-22,0.228
2001-10-23,2.8207
2001-10-24,3.7611
2001-10-25,5.1173
2001-10-26,-2.2312
2001-10-29,-2.4896
2001-10-30,-3.8298
2001-10-31,-1.1062
2001-11-01,1.5659999999999998
2001-11-02,2.9074999999999998
2001-11-05,2.3545
2001-11-06,2.4676
2001-11-07,-2.4082
2001-11-08,-1.2965
2001-11-09,1.4407
2001-11-12,-1.8378999999999999
2001-11-13,6.383
2001-11-14,5.6
2001-11-15,-1.4773
2001-11-16,-0.2307
2001-11-19,1.3487
2001-11-20,-1.1407
2001-11-21,-2.5
2001-11-23,1.4596
2001-11-26,0.1166
2001-11-27,4.2718
2001-11-28,-1.3035
2001-11-29,-1.1320999999999999
2001-11-30,-3.626
2001-12-03,-2.5743
2001-12-04,3.252
2001-12-05,6.2205
2001-12-06,0.0741
2001-12-07,1.0
2001-12-10,-3.0803
2001-12-11,0.0757
2001-12-12,-0.7561
2001-12-13,-2.8571
2001-12-14,-3.1373
2001-12-17,5.2632
2001-12-18,-1.9231
2001-12-19,0.0392
2001-12-20,-2.3128
2001-12-21,4.7352
2001-12-24,0.5747
2001-12-26,-0.5714
2001-12-27,1.8774
2001-12-28,-1.3538999999999999
2001-12-31,0.8789
2002-01-02,2.3485
2002-01-03,0.111
2002-01-04,1.8484
2002-01-07,-1.2704
2002-01-08,-0.3676
2002-01-09,-1.2177
2002-01-10,-0.5977
2002-01-11,-1.8037999999999998
2002-01-14,-3.3678
2002-01-15,3.7624
2002-01-16,-1.145
2002-01-17,1.4285999999999999
2002-01-18,-1.1039
2002-01-22,2.5789
2002-01-23,1.5009000000000001
2002-01-24,-0.5915
2002-01-25,-1.4504000000000001
2002-01-28,-0.3774
2002-01-29,-3.0303
2002-01-30,2.7344
2002-01-31,0.7605
2002-02-01,-1.5093999999999999
2002-02-04,-1.5326
2002-02-05,-0.8171
2002-02-06,0.0392
2002-02-07,-1.9607999999999999
2002-02-08,2.4
2002-02-11,1.9922
2002-02-12,-0.6128
2002-02-13,0.578
2002-02-14,-2.4904
2002-02-15,2.8291
2002-02-19,-6.1521
2002-02-20,5.0489
2002-02-21,-3.1008
2002-02-22,2.8
2002-02-25,2.7237
2002-02-26,-1.6667
2002-02-27,-1.9646
2002-02-28,-0.7859
2002-03-01,2.8119
2002-03-04,3.0817
2002-03-05,0.3363
2002-03-06,2.3464
2002-03-07,4.6943
2002-03-08,2.5374
2002-03-11,-1.3559
2002-03-12,-2.8179
2002-03-13,-0.7426
2002-03-14,0.7481
2002-03-15,0.4243
2002-03-18,2.3239
2002-03-19,0.4818
2002-03-20,-0.5137
2002-03-21,2.5818
2002-03-22,-0.3691
2002-03-25,-0.6399
2002-03-26,0.8475
2002-03-27,-1.1092
2002-03-28,-1.4276
2002-04-01,1.8965999999999998
2002-04-02,-1.9289
2002-04-03,-0.3106
2002-04-04,-0.4846
2002-04-05,-0.313
2002-04-08,1.2238
2002-04-09,0.0
2002-04-10,0.1036
2002-04-11,-2.0014
2002-04-12,2.0423
2002-04-15,-0.138
2002-04-16,0.3455
2002-04-17,0.7576
2002-04-18,3.4176
2002-04-19,-0.4296
2002-04-22,-1.1948
2002-04-23,-0.0672
2002-04-24,0.1681
2002-04-25,-0.2685
2002-04-26,-0.4038
2002-04-29,0.2703
2002-04-30,1.9205
2002-05-01,2.9091
2002-05-02,0.2249
2002-05-03,-2.2756
2002-05-06,-1.6726999999999999
2002-05-07,-0.4003
2002-05-08,2.6457
2002-05-09,-1.9576
2002-05-10,-2.4958
2002-05-13,1.843
2002-05-14,4.2225
2002-05-15,1.1254
2002-05-16,-0.4769
2002-05-17,-0.7987
2002-05-20,-2.0934
2002-05-21,-2.1053
2002-05-22,1.2769
2002-05-23,0.4313
2002-05-24,-2.2134
2002-05-28,2.1622
2002-05-29,-0.959
2002-05-30,0.1336
2002-05-31,-1.1337
2002-06-03,-5.059
2002-06-04,0.0
2002-06-05,-1.5986
2002-06-06,-1.6968
2002-06-07,0.0734
2002-06-10,0.8073
2002-06-11,-1.0921
2002-06-12,1.2146
2002-06-13,-4.8364
2002-06-14,0.8789
2002-06-17,1.1364
2002-06-18,0.2247
2002-06-19,-3.5127
2002-06-20,-0.4648
2002-06-21,4.2802
2002-06-24,-4.291
2002-06-25,0.9747
2002-06-26,1.1583
2002-06-27,-1.9083999999999999
2002-06-28,3.1128
2002-07-01,-3.0189
2002-07-02,-2.4903
2002-07-03,0.4
2002-07-05,4.502
2002-07-08,-2.5925000000000002
2002-07-09,-3.2094
2002-07-10,-4.5693
2002-07-11,-1.7372999999999998
2002-07-12,1.6385999999999998
2002-07-15,-2.0789
2002-07-16,-1.6463999999999999
2002-07-17,0.6608
2002-07-18,-1.9694
2002-07-19,-0.4464
2002-07-22,-3.8117
2002-07-23,-5.8741
2002-07-24,-1.3373
2002-07-25,-0.1506
2002-07-26,-0.7039
2002-07-29,4.557
2002-07-30,1.5011999999999999
2002-07-31,-4.5802
2002-08-01,2.25
2002-08-02,-4.89
2002-08-05,-1.7995
2002-08-06,3.6649000000000003
2002-08-07,2.5253
2002-08-08,4.4335
2002-08-09,-1.0849
2002-08-12,-1.8121
2002-08-13,-1.3113000000000001
2002-08-14,-1.0335
2002-08-15,0.9448
2002-08-16,0.9852
2002-08-19,1.1707
2002-08-20,-2.1215
2002-08-21,9.8522
2002-08-22,1.3453
2002-08-23,-2.6549
2002-08-26,2.2727
2002-08-27,-3.1111
2002-08-28,-3.1193
2002-08-29,2.8409
2002-08-30,-1.4733
2002-09-03,-6.0748
2002-09-04,7.4627
2002-09-05,-5.0926
2002-09-06,3.4146
2002-09-09,-2.8302
2002-09-10,0.2427
2002-09-11,-1.0169
2002-09-12,-2.8865
2002-09-13,1.2594
2002-09-16,-2.1891
2002-09-17,-1.3733
2002-09-18,-0.4642
2002-09-19,-5.5440000000000005
2002-09-20,0.4388
2002-09-23,-5.243
2002-09-24,-2.4784
2002-09-25,1.0638
2002-09-26,-0.7018
2002-09-27,-2.2379
2002-09-30,0.6024
2002-10-01,-2.8743
2002-10-02,1.233
2002-10-03,-1.9487999999999999
2002-10-04,-6.4596
2002-10-07,-2.3333
2002-10-08,-4.4369
2002-10-09,0.0
2002-10-10,0.8571
2002-10-11,7.7904
2002-10-14,-1.774
2002-10-15,5.6856
2002-10-16,-4.557
2002-10-17,0.5305
2002-10-18,-1.2533
2002-10-21,2.5384
2002-10-22,3.9088000000000003
2002-10-23,4.7022
2002-10-24,-1.7964
2002-10-25,1.8293
2002-10-28,1.0778
2002-10-29,1.4809999999999999
2002-10-30,5.1372
2002-10-31,0.2221
2002-11-01,4.2659
2002-11-04,6.5887
2002-11-05,-4.7358
2002-11-06,-0.157
2002-11-07,-3.0398
2002-11-08,0.2162
2002-11-11,-3.7756
2002-11-12,4.5404
2002-11-13,-2.4129
2002-11-14,4.3956
2002-11-15,0.1579
2002-11-18,1.4188
2002-11-19,0.0
2002-11-20,2.0725
2002-11-21,4.1624
2002-11-22,1.2671000000000001
2002-11-25,2.0212
2002-11-26,-0.2358
2002-11-27,2.6005000000000003
2002-11-29,-0.6452
2002-12-02,2.6902
2002-12-03,-1.5356999999999998
2002-12-04,-2.7982
2002-12-05,-3.7754
2002-12-06,-1.4223
2002-12-09,-4.0796
2002-12-10,0.7261
2002-12-11,-1.7508
2002-12-12,1.6771
2002-12-13,-1.0309
2002-12-16,-1.0417
2002-12-17,-1.0
2002-12-18,-1.3822
2002-12-19,3.3962
2002-12-20,3.2847
2002-12-23,1.0096
2002-12-24,0.0
2002-12-26,0.6497
2002-12-27,0.0497
2002-12-30,-4.4169
2002-12-31,0.0
2003-01-02,4.0625
2003-01-03,-1.7017
2003-01-06,0.8656
2003-01-07,1.7163
2003-01-08,-3.7221
2003-01-09,0.0
2003-01-10,0.1031
2003-01-13,0.4119
2003-01-14,-0.7692
2003-01-15,-2.584
2003-01-16,-1.061
2003-01-17,-4.6113
2003-01-21,-0.2248
2003-01-22,-2.8169
2003-01-23,0.2899
2003-01-24,-1.4451
2003-01-27,-0.5865
2003-01-28,-0.59
2003-01-29,-1.4837
2003-01-30,-2.1084
2003-01-31,0.0
2003-02-03,-0.9231
2003-02-04,-1.1801
2003-02-05,2.137
2003-02-06,-0.3077
2003-02-07,-3.0864
2003-02-10,3.5032
2003-02-11,-3.5692
2003-02-12,-2.5526
2003-02-13,0.131
2003-02-14,0.7194
2003-02-18,2.2727
2003-02-19,0.6349
2003-02-20,-0.1262
2003-02-21,-0.1263
2003-02-24,-0.1265
2003-02-25,-1.8366
2003-02-26,-1.0323
2003-02-27,0.0652
2003-02-28,0.0
2003-03-03,-0.9121
2003-03-04,-0.0657
2003-03-05,-1.4474
2003-03-06,-1.0681
2003-03-07,-0.8772
2003-03-10,-1.4976
2003-03-11,-1.5204
2003-03-12,-1.5439
2003-03-13,2.6372
2003-03-14,4.9306
2003-03-17,3.3752
2003-03-18,-1.0883
2003-03-19,0.9061
2003-03-20,-1.4753
2003-03-21,5.3385
2003-03-24,-5.7478
2003-03-25,3.2131
2003-03-26,-1.8424
2003-03-27,-1.2298
2003-03-28,-0.7864
2003-03-31,0.0
2003-04-01,-0.9247
2003-04-02,3.6667
2003-04-03,2.9582
2003-04-04,-1.8738000000000001
2003-04-07,3.3866
2003-04-08,-2.0396
2003-04-09,0.9464
2003-04-10,0.0
2003-04-11,-2.5
2003-04-14,2.9487
2003-04-15,1.4944
2003-04-16,-1.8405
2003-04-17,0.4375
2003-04-21,4.6049
2003-04-22,1.1303
2003-04-23,-1.1764999999999999
2003-04-24,-0.8929
2003-04-25,-0.3003
2003-04-28,3.3133
2003-04-29,2.0408
2003-04-30,1.9428999999999998
2003-05-01,0.6166
2003-05-02,9.4708
2003-05-05,-1.1196
2003-05-06,1.2352
2003-05-07,-14.0824
2003-05-08,2.6627
2003-05-09,0.0
2003-05-12,0.0576
2003-05-13,-2.0737
2003-05-14,-0.5882
2003-05-15,-0.2959
2003-05-16,-1.1869
2003-05-19,3.6036
2003-05-20,-4.1159
2003-05-21,-0.1814
2003-05-22,0.2423
2003-05-23,3.0211
2003-05-27,0.4692
2003-05-28,0.5254
2003-05-29,0.9872
2003-05-30,4.0828
2003-06-02,0.9945
2003-06-03,-1.8599999999999999
2003-06-04,0.3344
2003-06-05,0.2222
2003-06-06,-0.0554
2003-06-09,-0.1109
2003-06-10,1.6101999999999999
2003-06-11,3.388
2003-06-12,-1.1628
2003-06-13,-2.5667999999999997
2003-06-16,2.36
2003-06-17,0.8579
2003-06-18,2.0734
2003-06-19,-1.8229
2003-06-20,0.9549
2003-06-23,0.3678
2003-06-24,0.0
2003-06-25,0.0524
2003-06-26,-0.8373
2003-06-27,5.0132
2003-06-30,0.2513
2003-07-01,0.7018
2003-07-02,0.0999
2003-07-03,-2.7431
2003-07-07,2.5641
2003-07-08,4.05
2003-07-09,3.2677
2003-07-10,-3.6296
2003-07-11,1.4003
2003-07-14,0.0952
2003-07-15,-0.8088
2003-07-16,-0.0959
2003-07-17,-2.8805
2003-07-18,-1.0875
2003-07-21,-2.5987
2003-07-22,2.5141
2003-07-23,-0.1502
2003-07-24,-0.5013
2003-07-25,0.7053
2003-07-28,2.9015
2003-07-29,0.9723
2003-07-30,1.5888
2003-07-31,1.0427
2003-08-01,-1.8293
2003-08-04,-3.01
2003-08-05,-3.202
2003-08-06,-1.2723
2003-08-07,0.4124
2003-08-08,-0.462
2003-08-11,1.083
2003-08-12,0.9184
2003-08-13,2.5278
2003-08-14,-1.1341
2003-08-15,2.8928000000000003
2003-08-18,4.4595
2003-08-19,4.7332
2003-08-20,-1.9495
2003-08-21,2.8016
2003-08-22,-7.4725
2003-08-25,5.2732
2003-08-26,-0.1805
2003-08-27,2.8481
2003-08-28,2.6374
2003-08-29,-1.8415
2003-09-02,5.5846
2003-09-03,-0.2066
2003-09-04,0.3727
2003-09-05,0.33
2003-09-08,0.7401
2003-09-09,-1.3878
2003-09-10,-2.4007
2003-09-11,-5.2163
2003-09-12,2.6398
2003-09-15,2.0052
2003-09-16,2.1368
2003-09-17,2.7197
2003-09-18,-0.4481
2003-09-19,0.3682
2003-09-22,-0.8969
2003-09-23,0.9872
2003-09-24,-0.1629
2003-09-25,-2.8152
2003-09-26,-2.3929
2003-09-29,0.0
2003-09-30,-2.1505
2003-10-01,1.0989
2003-10-02,0.4348
2003-10-03,3.1169000000000002
2003-10-06,-1.8939
2003-10-07,3.3891
2003-10-08,-1.4523
2003-10-09,3.5368
2003-10-10,1.7487
2003-10-13,0.1199
2003-10-14,-0.1996
2003-10-15,0.4
2003-10-16,-0.6773
2003-10-17,-0.722
2003-10-20,-0.6061
2003-10-21,0.7724
2003-10-22,-3.1868
2003-10-23,-0.0833
2003-10-24,-2.9608
2003-10-27,2.7073
2003-10-28,2.3013
2003-10-29,1.0225
2003-10-30,-0.5263
2003-10-31,-0.2849
2003-11-03,2.449
2003-11-04,0.5976
2003-11-05,-0.3168
2003-11-06,0.1986
2003-11-07,0.119
2003-11-10,-3.4455
2003-11-11,2.7892
2003-11-12,0.7183
2003-11-13,-1.1886
2003-11-14,-1.5638
2003-11-17,-1.7515
2003-11-18,0.3317
2003-11-19,2.5207
2003-11-20,0.0403
2003-11-21,-0.5641
2003-11-24,2.7147
2003-11-25,0.5128
2003-11-26,0.2355
2003-11-28,0.0392
2003-12-01,4.1879
2003-12-02,-1.5026000000000002
2003-12-03,-3.6995
2003-12-04,0.9901
2003-12-05,-3.0196
2003-12-08,1.4153
2003-12-09,-4.7448
2003-12-10,-1.2558
2003-12-11,5.7652
2003-12-12,-0.2004
2003-12-15,-6.0643
2003-12-16,4.1043
2003-12-17,-0.4517
2003-12-18,3.7541
2003-12-19,-1.1928
2003-12-22,0.1207
2003-12-23,4.5016
2003-12-24,-1.1538
2003-12-26,3.463
2003-12-29,3.4599
2003-12-30,-1.4904
2003-12-31,-2.2509
2004-01-02,2.6803
2004-01-05,4.0074
2004-01-06,1.7321
2004-01-07,0.9053
2004-01-08,0.069
2004-01-09,-3.4138
2004-01-12,6.3906
2004-01-13,1.2752
2004-01-14,-1.5905
2004-01-15,-2.5589
2004-01-16,0.2419
2004-01-20,0.5515
2004-01-21,-0.9256
2004-01-22,-2.9758
2004-01-23,2.0685000000000002
2004-01-26,0.2795
2004-01-27,-2.7178
2004-01-28,-4.9069
2004-01-29,0.0
2004-01-30,1.3183
2004-02-02,0.4089
2004-02-03,-3.184
2004-02-04,-5.5449
2004-02-05,4.2105
2004-02-06,0.8547
2004-02-09,0.1541
2004-02-10,1.6923
2004-02-11,-1.475
2004-02-12,-2.8791
2004-02-13,5.1383
2004-02-17,3.609
2004-02-18,-2.0319
2004-02-19,-3.5185
2004-02-20,0.0768
2004-02-23,-3.529
2004-02-24,2.9821
2004-02-25,1.3514
2004-02-26,-1.5238
2004-02-27,3.4816
2004-03-01,-0.9346
2004-03-02,-3.1698
2004-03-03,-0.4287
2004-03-04,0.7436
2004-03-05,-0.4662
2004-03-08,-2.42
2004-03-09,-0.56
2004-03-10,-2.2124
2004-03-11,-3.4965
2004-03-12,6.266
2004-03-15,-5.8163
2004-03-16,-1.6183999999999998
2004-03-17,4.1126
2004-03-18,1.2474
2004-03-19,-2.6694
2004-03-22,-1.0127
2004-03-23,-0.1279
2004-03-24,0.939
2004-03-25,2.6216
2004-03-26,0.206
2004-03-29,2.7961
2004-03-30,0.4
2004-03-31,0.7968
2004-04-01,0.9881
2004-04-02,2.1526
2004-04-05,0.7663
2004-04-06,-0.7605
2004-04-07,0.0383
2004-04-08,0.3064
2004-04-12,0.3062
2004-04-13,-3.1667
2004-04-14,0.2758
2004-04-15,-1.611
2004-04-16,-1.3578000000000001
2004-04-19,0.1619
2004-04-20,-2.1827
2004-04-21,1.1157
2004-04-22,1.1443
2004-04-23,-0.6061
2004-04-26,-0.6504
2004-04-27,0.4501
2004-04-28,-3.8289
2004-04-29,-0.593
2004-04-30,0.4261
2004-05-03,-0.1697
2004-05-04,1.4025
2004-05-05,-0.5448
2004-05-06,-1.0535
2004-05-07,-1.6183999999999998
2004-05-10,-2.7706
2004-05-11,2.2707
2004-05-12,-0.3047
2004-05-13,0.0
2004-05-14,-1.7467000000000001
2004-05-17,-2.9333
2004-05-18,2.0147
2004-05-19,1.167
2004-05-20,1.8634
2004-05-21,0.392
2004-05-24,3.6875999999999998
2004-05-25,4.0167
2004-05-26,-0.2011
