ticker,838852Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-5.296
2000-01-04,-3.9474
2000-01-05,0.6849
2000-01-06,0.6803
2000-01-07,2.7027
2000-01-10,-2.9605
2000-01-11,-3.0508
2000-01-12,-1.7483
2000-01-13,4.2705
2000-01-14,3.0717
2000-01-18,0.6623
2000-01-19,-0.3289
2000-01-20,0.0
2000-01-21,1.6502
2000-01-24,-1.2987
2000-01-25,0.0
2000-01-26,7.2368
2000-01-27,1.227
2000-01-28,-0.1212
2000-01-31,1.5244
2000-02-01,6.9069
2000-02-02,0.2809
2000-02-03,2.8011
2000-02-04,0.0
2000-02-07,-4.3597
2000-02-08,-2.5641
2000-02-09,-3.5088
2000-02-10,-0.9091
2000-02-11,-2.4465
2000-02-14,-2.5078
2000-02-15,0.6431
2000-02-16,0.9585
2000-02-17,-2.2152
2000-02-18,-4.5306999999999995
2000-02-22,1.0169
2000-02-23,-1.3423
2000-02-24,-6.1224
2000-02-25,3.6231999999999998
2000-02-28,2.7972
2000-02-29,2.3810000000000002
2000-03-01,11.2957
2000-03-02,0.8955
2000-03-03,-2.3669000000000002
2000-03-06,-9.3939
2000-03-07,-9.0301
2000-03-08,5.5147
2000-03-09,2.439
2000-03-10,-0.6803
2000-03-13,-1.0274
2000-03-14,1.3841
2000-03-15,11.2628
2000-03-16,6.4417
2000-03-17,1.1527
2000-03-20,-9.9715
2000-03-21,1.2658
2000-03-22,5.3125
2000-03-23,3.8576
2000-03-24,-2.0
2000-03-27,-5.2478
2000-03-28,-0.6154
2000-03-29,0.9288
2000-03-30,4.6012
2000-03-31,7.9179
2000-04-03,-2.9891
2000-04-04,3.0812
2000-04-05,-3.8043
2000-04-06,5.6497
2000-04-07,2.9412000000000003
2000-04-10,-4.1558
2000-04-11,0.0
2000-04-12,0.542
2000-04-13,-4.8518
2000-04-14,-0.2833
2000-04-17,1.1364
2000-04-18,0.5618
2000-04-19,-9.4972
2000-04-20,-6.4815
2000-04-24,0.33
2000-04-25,1.3158
2000-04-26,-0.974
2000-04-27,0.5246
2000-04-28,1.9672
2000-05-01,0.6431
2000-05-02,-0.9585
2000-05-03,-1.9355
2000-05-04,-5.9211
2000-05-05,-0.3497
2000-05-08,4.5614
2000-05-09,-3.6913
2000-05-10,-4.1812
2000-05-11,0.3636
2000-05-12,1.087
2000-05-15,2.509
2000-05-16,2.0979
2000-05-17,1.7123
2000-05-18,1.0101
2000-05-19,0.0
2000-05-22,-0.3333
2000-05-23,-1.0033
