ticker,UBT US Equity
2010-06-15,-1.0385
2010-06-16,1.0864
2010-06-17,1.7587000000000002
2010-06-18,-0.264
2010-06-21,-0.6258
2010-06-22,2.3856
2010-06-23,1.4902
2010-06-24,-1.3052000000000001
2010-06-25,0.862
2010-06-28,1.8848
2010-06-29,2.2521
2010-06-30,1.2361
2010-07-01,0.4218
2010-07-02,-1.7906
2010-07-06,1.7219
2010-07-07,-2.2349
2010-07-08,-1.2772999999999999
2010-07-09,-1.148
2010-07-12,-0.1392
2010-07-13,-1.6606999999999998
2010-07-14,2.1138
2010-07-15,1.8618999999999999
2010-07-16,1.0672
2010-07-19,-1.1683
2010-07-20,0.2387
2010-07-21,3.4244
2010-07-22,-2.2366
2010-07-23,-2.1868
2010-07-26,-0.4013
2010-07-27,-1.6692
2010-07-28,0.3044
2010-07-29,0.1984
2010-07-30,2.9703
2010-08-02,-2.5792
2010-08-03,1.0334
2010-08-04,-1.4895
2010-08-05,1.0337
2010-08-06,2.1016
2010-08-09,-0.656
2010-08-10,0.3415
2010-08-11,2.7116
2010-08-12,-0.4418
2010-08-13,2.5519
2010-08-16,4.8253
2010-08-17,-1.1043
2010-08-18,0.5322
2010-08-19,3.1454
2010-08-20,-0.2214
2010-08-23,-0.0303
2010-08-24,3.3498
2010-08-25,-0.808
2010-08-26,2.1039
2010-08-27,-5.8897
2010-08-30,3.9127
2010-08-31,2.208
2010-09-01,-4.0988
2010-09-02,-2.1621
2010-09-03,-2.3435
2010-09-07,3.9154
2010-09-08,-1.5901999999999998
2010-09-09,-3.8493
2010-09-10,-0.9527
2010-09-13,0.8105
2010-09-14,1.9512
2010-09-15,-2.8498
2010-09-16,-1.5261
2010-09-17,0.3188
2010-09-20,1.1614
2010-09-21,2.7841
2010-09-22,1.6313
2010-09-23,0.8738
2010-09-24,-2.7247
2010-09-27,3.3083
2010-09-28,1.371
2010-09-29,-0.7368
2010-09-30,-0.1729
2010-10-01,-0.9269
2010-10-04,0.4421
2010-10-05,-1.1566
2010-10-06,2.5474
2010-10-07,-1.5147
2010-10-08,-0.9023
2010-10-11,0.031
2010-10-12,-1.9963
2010-10-13,-0.4327
2010-10-14,-2.7772
2010-10-15,-2.4749
2010-10-18,1.744
2010-10-19,0.934
2010-10-20,0.4681
2010-10-21,-2.2754
2010-10-22,1.2529
2010-10-25,0.6351
2010-10-26,-3.1556
2010-10-27,-1.6517
2010-10-28,0.4684
2010-10-29,1.7852999999999999
2010-11-01,-0.7373
2010-11-02,2.4648
2010-11-03,-3.7566
2010-11-04,1.4837
2010-11-05,-3.4076
2010-11-08,0.8266
2010-11-09,-4.2714
2010-11-10,0.1074
2010-11-11,0.0
2010-11-12,-1.1327
2010-11-15,-3.9976000000000003
2010-11-16,4.6084
2010-11-17,-0.8617
2010-11-18,0.5386
2010-11-19,1.1689
2010-11-22,0.9508
2010-11-23,0.9895
2010-11-24,-3.5061
2010-11-26,2.5814
2010-11-29,1.8485
2010-11-30,0.9133
2010-12-01,-4.0961
2010-12-02,-0.7985
2010-12-03,-1.5734
2010-12-06,2.7757
2010-12-07,-4.1958
2010-12-08,-2.0136
2010-12-09,0.9376
2010-12-10,-1.0688
2010-12-13,0.7846
2010-12-14,-3.1266
2010-12-15,-2.4766
2010-12-16,1.2427
2010-12-17,3.8959
2010-12-20,-0.3467
2010-12-21,1.134
2010-12-22,-1.185
2010-12-23,-0.5663
2010-12-27,1.9569
2010-12-28,-3.9411
2010-12-29,3.3435
2010-12-30,-0.1933
2010-12-31,2.1051
2011-01-03,-1.3028
2011-01-04,0.1922
2011-01-05,-4.2466
2011-01-06,0.5595
2011-01-07,1.3698000000000001
2011-01-10,0.8764
2011-01-11,-1.0507
2011-01-12,-1.4835
2011-01-13,1.6049
2011-01-14,-1.1861
2011-01-18,-0.9557
2011-01-19,1.4219
2011-01-20,-2.6109999999999998
2011-01-21,1.2957
2011-01-24,0.1875
2011-01-25,2.0187
2011-01-26,-2.9878
2011-01-27,0.6889
2011-01-28,1.0598
2011-01-31,-1.3673
2011-02-01,-0.9287
2011-02-02,-0.0408
2011-02-03,-1.6987999999999999
2011-02-04,-1.9356
2011-02-07,0.8318
2011-02-08,-1.7338
2011-02-09,1.5794000000000001
2011-02-10,-2.1011
2011-02-11,2.6898999999999997
2011-02-14,0.3344
2011-02-15,0.6943
2011-02-16,-0.5792
2011-02-17,0.1942
2011-02-18,-0.4153
2011-02-22,2.8639
2011-02-23,0.8244
2011-02-24,1.1796
2011-02-25,1.1526
2011-02-28,0.4453
2011-03-01,0.5868
2011-03-02,-3.0334
2011-03-03,-2.1123
2011-03-04,1.6389
2011-03-07,-1.1421999999999999
2011-03-08,-1.3049
2011-03-09,1.9419
2011-03-10,3.3531
2011-03-11,-1.1137
2011-03-14,-0.0661
2011-03-15,2.963
2011-03-16,2.1968
2011-03-17,-1.3828
2011-03-18,0.4716
2011-03-21,-1.1545
2011-03-22,0.6033
2011-03-23,-0.1886
2011-03-24,-1.4604
2011-03-25,-0.624
2011-03-28,0.3663
2011-03-29,-1.6162999999999998
2011-03-30,1.4706000000000001
2011-03-31,-0.3395
2011-04-01,1.0481
2011-04-04,0.2204
2011-04-05,-0.7891
2011-04-06,-2.9927
2011-04-07,-0.4636
2011-04-08,-0.9858
2011-04-11,0.0495
2011-04-12,2.126
2011-04-13,1.2069
2011-04-14,0.0
2011-04-15,2.4664
2011-04-18,0.6178
2011-04-19,0.8827
2011-04-20,-1.3188
2011-04-21,-0.1285
2011-04-25,0.8106
2011-04-26,1.8761999999999999
2011-04-27,-1.9293
2011-04-28,1.4052
2011-04-29,0.6425
2011-05-02,0.2629
2011-05-03,1.0362
2011-05-04,0.9885
2011-05-05,1.921
2011-05-06,-0.8643
2011-05-09,-0.218
2011-05-10,-1.2621
2011-05-11,1.1062
2011-05-12,-1.3251
2011-05-13,1.6632
2011-05-16,1.2967
2011-05-17,1.9859
2011-05-18,-2.6158
2011-05-19,0.0361
2011-05-20,0.0
2011-05-23,0.9031
2011-05-24,0.7637
2011-05-25,-0.8148
2011-05-26,1.6215000000000002
2011-05-27,-0.235
2011-05-31,0.6006
2011-06-01,2.634
2011-06-02,-3.6386
2011-06-03,1.1245
2011-06-06,-1.3812
2011-06-07,0.7596
2011-06-08,1.5667
2011-06-09,-0.7191
2011-06-10,1.3435000000000001
2011-06-13,-0.8646
2011-06-14,-3.0698
2011-06-15,3.4909
2011-06-16,1.0085
2011-06-17,-0.872
2011-06-20,0.1295
2011-06-21,-0.7191
2011-06-22,-0.092
2011-06-23,1.6232
2011-06-24,-0.8072
2011-06-27,-2.4994
2011-06-28,-1.8599999999999999
2011-06-29,-1.2878
2011-06-30,-0.3938
2011-07-01,-0.4325
2011-07-05,0.6081
2011-07-06,0.8635
2011-07-07,-0.6115
2011-07-08,3.0023
2011-07-11,2.7595
2011-07-12,0.8254
2011-07-13,0.5534
2011-07-14,-2.3162
2011-07-15,-0.1643
2011-07-18,-1.7989000000000002
2011-07-19,4.1212
2011-07-20,-2.3252
2011-07-21,-1.6247
2011-07-22,1.4668
2011-07-25,-1.8820000000000001
2011-07-26,1.19
2011-07-27,0.0119
2011-07-28,0.6295
2011-07-29,3.8598
2011-08-01,2.2957
2011-08-02,5.866
2011-08-03,0.5037
2011-08-04,6.8132
2011-08-05,-5.5477
2011-08-08,6.4272
2011-08-09,0.6418
2011-08-10,6.0586
2011-08-11,-9.5937
2011-08-12,3.638
2011-08-15,-1.8748
2011-08-16,2.9808
2011-08-17,3.4161
2011-08-18,3.9732
2011-08-19,1.7541
2011-08-22,-0.5805
2011-08-23,-2.2824
2011-08-24,-6.0692
2011-08-25,2.1917
2011-08-26,2.0936
2011-08-29,-2.9652
2011-08-30,3.2559
2011-08-31,-2.9596
2011-09-01,4.0475
2011-09-02,6.3647
2011-09-06,2.1463
2011-09-07,-3.6645
2011-09-08,1.6925
2011-09-09,2.0504
2011-09-12,0.3531
2011-09-13,-2.8315
2011-09-14,1.4656
2011-09-15,-2.872
2011-09-16,1.1897
2011-09-19,4.0719
2011-09-20,0.4652
2011-09-21,6.9086
2011-09-22,7.5137
2011-09-23,-3.5987
2011-09-26,-3.3
2011-09-27,-3.0266
2011-09-28,-0.1115
2011-09-29,1.2514
2011-09-30,5.0382
2011-10-03,5.3136
2011-10-04,-1.8359999999999999
2011-10-05,-1.8994
2011-10-06,-3.6875999999999998
2011-10-07,-1.5114999999999998
2011-10-10,-2.7500999999999998
2011-10-11,-0.7771
2011-10-12,-2.8338
2011-10-13,1.7449
2011-10-14,-2.6868
2011-10-17,3.4072
2011-10-18,-1.2255
2011-10-19,-0.1068
2011-10-20,-1.242
2011-10-21,-2.1737
2011-10-24,0.1107
2011-10-25,5.196
2011-10-26,-3.3791
2011-10-27,-6.8106
2011-10-28,2.0022
2011-10-31,7.9306
2011-11-01,6.6873000000000005
2011-11-02,-2.2856
2011-11-03,-2.8084
2011-11-04,0.2093
2011-11-07,1.3012000000000001
2011-11-08,-2.7355
2011-11-09,4.3286999999999995
2011-11-10,-2.8676
2011-11-11,-1.2951
2011-11-14,3.0073
2011-11-15,-0.1187
2011-11-16,1.6952
2011-11-17,1.7448000000000001
2011-11-18,-0.0766
2011-11-21,1.1876
2011-11-22,2.1048999999999998
2011-11-23,2.1283
2011-11-25,-3.0134
2011-11-28,-0.2471
2011-11-29,-1.2909
2011-11-30,-3.5736
2011-12-01,-0.6939
2011-12-02,2.5965
2011-12-05,-0.178
2011-12-06,-1.9848
2011-12-07,0.7989
2011-12-08,2.4092000000000002
2011-12-09,-4.1762
2011-12-12,2.1271
2011-12-13,1.9811
2011-12-14,3.8851
2011-12-15,-0.68
2011-12-16,2.225
2011-12-19,2.5843
2011-12-20,-5.0099
2011-12-21,-2.54
2011-12-22,0.5749
2011-12-23,-2.5151
2011-12-27,1.2652999999999999
2011-12-28,3.7687
2011-12-29,0.253
2011-12-30,0.5269
2012-01-03,-3.0046
2012-01-04,-2.2148
2012-01-05,-0.5604
2012-01-06,1.5575999999999999
2012-01-09,-0.1464
2012-01-10,-0.5094
2012-01-11,2.5679
2012-01-12,-0.1361
2012-01-13,1.9238
2012-01-17,0.8992
2012-01-18,-2.3494
2012-01-19,-2.9527
2012-01-20,-2.1488
2012-01-23,-1.0643
2012-01-24,0.1159
2012-01-25,-0.212
2012-01-26,2.274
2012-01-27,0.7857
2012-01-30,2.2529
2012-01-31,2.4167
2012-02-01,-2.2629
2012-02-02,-0.0685
2012-02-03,-4.2299
2012-02-06,1.9624000000000001
2012-02-07,-2.5022
2012-02-08,0.0801
2012-02-09,-1.4558
2012-02-10,2.7354000000000003
2012-02-13,-0.0474
2012-02-14,1.1381999999999999
2012-02-15,-0.3986
2012-02-16,-1.6086
2012-02-17,0.008
2012-02-21,-2.1611
2012-02-22,2.274
2012-02-23,0.1992
2012-02-24,1.1771
2012-02-27,1.9888
2012-02-28,-0.7322
2012-02-29,-1.1026
2012-03-01,-1.8293
2012-03-02,1.5434999999999999
2012-03-05,-1.3862999999999999
2012-03-06,2.1405
2012-03-07,-1.1338
2012-03-08,-1.8507
2012-03-09,0.1048
2012-03-12,0.2737
2012-03-13,-3.3395
2012-03-14,-5.174
2012-03-15,0.1927
2012-03-16,0.3846
2012-03-19,-2.2640000000000002
2012-03-20,0.5346
2012-03-21,2.3772
2012-03-22,0.538
2012-03-23,1.8871
2012-03-26,-1.0149
2012-03-27,1.5550000000000002
2012-03-28,-0.4627
2012-03-29,1.7412
2012-03-30,-3.5059
2012-04-02,1.059
2012-04-03,-3.3566
2012-04-04,2.768
2012-04-05,1.3982
2012-04-09,4.4751
2012-04-10,2.4291
2012-04-11,-2.1628
2012-04-12,-1.0859
2012-04-13,3.3165
2012-04-16,-0.3637
2012-04-17,-0.0555
2012-04-18,0.4684
2012-04-19,0.5769
2012-04-20,-0.3379
2012-04-23,1.6004
2012-04-24,-1.1484
2012-04-25,-1.1539
2012-04-26,0.8577
2012-04-27,0.4654
2012-04-30,-0.1654
2012-05-01,-1.0755
2012-05-02,1.365
2012-05-03,0.0705
2012-05-04,1.729
2012-05-07,-0.0308
2012-05-08,0.8154
2012-05-09,0.2747
2012-05-10,-0.2663
2012-05-11,1.1903
2012-05-14,2.7899000000000003
2012-05-15,0.8509
2012-05-16,0.611
2012-05-17,3.8288
2012-05-18,-0.0947
2012-05-21,-0.4725
2012-05-22,-2.0182
2012-05-23,1.1006
2012-05-24,-0.4383
2012-05-25,0.497
2012-05-29,-0.6641
2012-05-30,5.377
2012-05-31,1.9033
2012-06-01,5.0073
2012-06-04,-1.5516999999999999
2012-06-05,-2.4475
2012-06-06,-4.2953
2012-06-07,0.2196
2012-06-08,-0.3835
2012-06-11,1.1136
2012-06-12,-1.8899
2012-06-13,1.9263
2012-06-14,-0.1224
2012-06-15,1.3477000000000001
2012-06-18,1.0074
2012-06-19,-2.625
2012-06-20,0.8371
2012-06-21,1.2609
2012-06-22,-2.8086
2012-06-25,2.8606
2012-06-26,-0.9349
2012-06-27,0.5132
2012-06-28,0.7658
2012-06-29,-2.84
2012-07-02,2.3878
2012-07-03,-1.9165999999999999
2012-07-05,0.7789
2012-07-06,2.0475
2012-07-09,1.7008
2012-07-10,0.5357
2012-07-11,0.052
2012-07-12,1.3898
2012-07-13,-0.205
2012-07-16,1.0141
2012-07-17,-1.5516999999999999
2012-07-18,-0.1278
2012-07-19,-0.349
2012-07-20,2.2309
2012-07-23,0.8374
2012-07-24,1.7992
2012-07-25,0.3213
2012-07-26,-1.5646
2012-07-27,-3.9299
2012-07-30,1.5034
2012-07-31,0.3927
2012-08-01,-1.2631000000000001
2012-08-02,1.3439999999999999
2012-08-03,-3.2324
2012-08-06,0.0396
2012-08-07,-2.468
2012-08-08,-0.9202
2012-08-09,-0.1775
2012-08-10,0.944
2012-08-13,-0.0813
2012-08-14,-2.9164
2012-08-15,-2.5919
2012-08-16,-1.7572
2012-08-17,0.7957
2012-08-20,0.3259
2012-08-21,0.9096
2012-08-22,3.3052
2012-08-23,0.7618
2012-08-24,-0.2887
2012-08-27,1.3648
2012-08-28,0.3674
2012-08-29,-1.2197
2012-08-30,1.3443
2012-08-31,2.68
2012-09-04,-0.2452
2012-09-05,-0.6792
2012-09-06,-3.2198
2012-09-07,-0.9211
2012-09-10,0.1943
2012-09-11,-0.8558
2012-09-12,-2.6008
2012-09-13,-0.588
2012-09-14,-5.5828
2012-09-17,2.4446
2012-09-18,1.2528000000000001
2012-09-19,0.928
2012-09-20,0.5546
2012-09-21,0.479
2012-09-24,1.3145
2012-09-25,1.9532
2012-09-26,2.1116
2012-09-27,-1.3832
2012-09-28,0.4027
2012-10-01,0.6362
2012-10-02,-0.4948
2012-10-03,-0.0138
2012-10-04,-2.2379
2012-10-05,-2.5717
2012-10-08,1.4938
2012-10-09,-0.4944
2012-10-10,1.775
2012-10-11,0.9172
2012-10-12,0.7271
2012-10-15,-0.5358
2012-10-16,-2.5874
2012-10-17,-1.9341
2012-10-18,-1.3148
2012-10-19,2.8571
2012-10-22,-1.1802
2012-10-23,2.3449
2012-10-24,-1.4373
2012-10-25,-1.3860999999999999
2012-10-26,3.0015
2012-10-31,1.3788
2012-11-01,-1.332
2012-11-02,-0.1421
2012-11-05,1.0531
2012-11-06,-1.6195
2012-11-07,3.3209
2012-11-08,3.1449
2012-11-09,0.2955
2012-11-12,0.0402
2012-11-13,0.6024
2012-11-14,0.2661
2012-11-15,-0.0664
2012-11-16,-0.3397
2012-11-19,-1.0583
2012-11-20,-1.9798
2012-11-21,-0.1511
2012-11-23,-0.1947
2012-11-26,0.7604
2012-11-27,0.8758
2012-11-28,-0.2035
2012-11-29,-0.068
2012-11-30,-0.4761
2012-12-03,-0.0547
2012-12-04,1.135
2012-12-05,0.3379
2012-12-06,-0.0268
2012-12-07,-1.7252999999999998
2012-12-10,0.5623
2012-12-11,-1.0775
2012-12-12,-2.3025
2012-12-13,0.0
2012-12-14,1.5947
2012-12-17,-2.8615
2012-12-18,-2.2165
2012-12-19,0.7054
2012-12-20,-0.1051
2012-12-21,1.9769999999999999
2012-12-24,-0.114
2012-12-26,0.5851
2012-12-27,0.8087
2012-12-28,0.8023
2012-12-31,-2.9182
2013-01-02,-2.747
2013-01-03,-2.6619
2013-01-04,0.6837
2013-01-07,0.006
2013-01-08,1.2448
2013-01-09,-0.2072
2013-01-10,-0.5376
2013-01-11,1.3376000000000001
2013-01-14,-0.1938
2013-01-15,0.965
2013-01-16,0.5293
2013-01-17,-1.9158
2013-01-18,1.3567
2013-01-22,0.3369
2013-01-23,-0.1107
2013-01-24,-0.7685
2013-01-25,-2.7218999999999998
2013-01-28,-0.7567
2013-01-29,-1.0762
2013-01-30,-0.3717
2013-01-31,0.7463
2013-02-01,-2.1451000000000002
2013-02-04,2.3025
2013-02-05,-1.5724
2013-02-06,1.1276
2013-02-07,0.0929
2013-02-08,-0.1027
2013-02-11,1.0166
2013-02-12,-1.4367
2013-02-13,-1.0936
2013-02-14,1.5728
2013-02-15,-0.6658
2013-02-19,-0.8854
2013-02-20,0.6731
2013-02-21,1.0621
2013-02-22,0.4949
2013-02-25,3.5225
2013-02-26,-0.9433
2013-02-27,-0.7128
2013-02-28,0.3926
2013-03-01,0.9332
2013-03-04,-0.832
2013-03-05,-0.855
2013-03-06,-1.476
2013-03-07,-1.6160999999999999
2013-03-08,-2.0964
2013-03-11,0.1262
2013-03-12,1.3740999999999999
2013-03-13,-0.1496
2013-03-14,-0.7174
2013-03-15,0.8419
2013-03-18,1.6061
2013-03-19,1.5915
2013-03-20,-2.0259
2013-03-21,1.447
2013-03-22,0.6437
2013-03-25,-0.589
2013-03-26,0.396
2013-03-27,1.4982
2013-03-28,-1.0243
2013-04-01,1.6131
2013-04-02,-0.8087
2013-04-03,2.0082
2013-04-04,2.161
2013-04-05,3.9249
2013-04-08,-1.2533
2013-04-09,-0.4659
2013-04-10,-2.6809
2013-04-11,0.0425
2013-04-12,3.1188
2013-04-15,1.5967
2013-04-16,-1.4323000000000001
2013-04-17,0.9594
2013-04-18,0.8243
2013-04-19,-0.6097
2013-04-22,0.3207
2013-04-23,-0.8895
2013-04-24,0.5889
2013-04-25,-0.7252
2013-04-26,1.7137
2013-04-29,-0.6766
2013-04-30,0.1529
2013-05-01,1.9849999999999999
2013-05-02,-0.1143
2013-05-03,-4.9274000000000004
2013-05-06,-0.4586
2013-05-07,-0.6192
2013-05-08,0.1159
2013-05-09,-0.0504
2013-05-10,-2.411
2013-05-13,-1.5875
2013-05-14,-2.2763
2013-05-15,1.3266
2013-05-16,2.1468
2013-05-17,-2.622
2013-05-20,-0.0626
2013-05-21,1.5776
2013-05-22,-2.9403
2013-05-23,0.8389
2013-05-24,0.3389
2013-05-28,-4.9593
2013-05-29,2.0969
2013-05-30,-0.4874
2013-05-31,-0.4853
2013-06-03,0.8551
2013-06-04,-1.1565
2013-06-05,2.26
2013-06-06,-0.3448
2013-06-07,-3.4319
2013-06-10,-1.0717
2013-06-11,1.9679
2013-06-12,-2.3982
2013-06-13,2.6468
2013-06-14,0.1773
2013-06-17,-1.4961
2013-06-18,0.1143
2013-06-19,-1.7715999999999998
2013-06-20,-2.9298
2013-06-21,-3.3191
2013-06-24,0.3718
2013-06-25,-1.7807
2013-06-26,1.454
2013-06-27,2.0882
2013-06-28,0.9559
2013-07-01,0.6874
2013-07-02,-0.1877
2013-07-03,-0.7353
2013-07-05,-6.8045
2013-07-08,1.5712000000000002
2013-07-09,0.6042
2013-07-10,-1.8487
2013-07-11,2.2116
2013-07-12,-0.1623
2013-07-15,0.4949
2013-07-16,1.5384
2013-07-17,0.3717
2013-07-18,-2.504
2013-07-19,3.3822
2013-07-22,0.3324
2013-07-23,-1.1683
2013-07-24,-2.5053
2013-07-25,-0.0543
2013-07-26,1.3035999999999999
2013-07-29,-1.577
2013-07-30,-0.1592
2013-07-31,0.6548
2013-08-01,-3.6682
2013-08-02,1.9696
2013-08-05,-1.0118
2013-08-06,-0.0372
2013-08-07,2.0636
2013-08-08,0.1275
2013-08-09,0.2913
2013-08-12,-1.0704
2013-08-13,-3.0803
2013-08-14,0.0757
2013-08-15,-2.1361
2013-08-16,-1.0817
2013-08-19,-1.7165
2013-08-20,1.8258999999999999
2013-08-21,-2.439
2013-08-22,1.54
2013-08-23,3.0234
2013-08-26,0.6214
2013-08-27,2.6981
2013-08-28,-1.9543
2013-08-29,1.5215
2013-08-30,0.4461
2013-09-03,-2.8682
2013-09-04,-0.5887
2013-09-05,-2.6273999999999997
2013-09-06,0.866
2013-09-09,0.2146
2013-09-10,-0.9738
2013-09-11,0.5311
2013-09-12,0.5476
2013-09-13,0.6224
2013-09-16,-1.4304999999999999
2013-09-17,1.7651
2013-09-18,2.5631
2013-09-19,-1.7005
2013-09-20,1.1182
2013-09-23,1.3233
2013-09-24,2.3675
2013-09-25,0.603
2013-09-26,-1.0686
2013-09-27,-0.0549
2013-09-30,-0.1832
2013-10-01,-0.4405
2013-10-02,-0.0295
2013-10-03,-0.0258
2013-10-04,-0.2029
2013-10-07,0.8318
2013-10-08,-0.0293
2013-10-09,-1.2625
2013-10-10,-0.01
2013-10-11,-0.056
2013-10-14,-1.7097
2013-10-15,0.0945
2013-10-16,2.2667
2013-10-17,2.0502
2013-10-18,0.2353
2013-10-21,-0.7042
2013-10-22,2.164
2013-10-23,1.0858
2013-10-24,-0.7748
2013-10-25,0.6564
2013-10-28,-0.7755
2013-10-29,0.0089
2013-10-30,-0.9681
2013-10-31,0.5739
2013-11-01,-2.3903
2013-11-04,0.1462
2013-11-05,-2.427
2013-11-06,0.2992
2013-11-07,1.5432000000000001
2013-11-08,-4.5864
2013-11-11,-0.6948
2013-11-12,0.6221
2013-11-13,0.7512
2013-11-14,1.2044
2013-11-15,0.4345
2013-11-18,1.1849
2013-11-19,-1.3383
2013-11-20,-3.5795
2013-11-21,0.4148
2013-11-22,1.8246
2013-11-25,0.516
2013-11-26,0.8175
2013-11-27,-0.0566
2013-11-29,0.1321
2013-12-02,-1.8843
2013-12-03,0.7874
2013-12-04,-2.0389
2013-12-05,-0.5621
2013-12-06,0.7805
2013-12-09,0.2717
2013-12-10,1.8767
2013-12-11,-1.077
2013-12-12,-1.0424
2013-12-13,0.7747
2013-12-16,-0.7495
2013-12-17,0.89
2013-12-18,-0.7668
2013-12-19,-0.2248
2013-12-20,2.8284000000000002
2013-12-23,-0.3965
2013-12-24,-2.2382
2013-12-26,-0.7179
2013-12-27,-0.5277
2013-12-30,1.2574
2013-12-31,-1.3776
2014-01-02,0.8656
2014-01-03,0.0
2014-01-06,0.7412
2014-01-07,0.6583
2014-01-08,-1.2118
2014-01-09,1.7173
2014-01-10,2.4073
2014-01-13,1.0661
2014-01-14,-0.8692
2014-01-15,-0.1866
2014-01-16,0.8972
2014-01-17,1.0745
2014-01-21,0.202
2014-01-22,0.1643
2014-01-23,1.9177
2014-01-24,1.4332
2014-01-27,-1.2719
2014-01-28,0.3042
2014-01-29,1.6768
2014-01-30,-1.1123
2014-01-31,1.9764
2014-02-03,2.3834
2014-02-04,-2.0221
2014-02-05,-1.7955
2014-02-06,-1.0502
2014-02-07,0.1963
2014-02-10,0.4453
2014-02-11,-0.9044
2014-02-12,-1.2706
2014-02-13,1.3413
2014-02-14,-0.1789
2014-02-18,0.5967
2014-02-19,-0.8069
2014-02-20,-0.6285
2014-02-21,1.1023
2014-02-24,-0.3932
2014-02-25,1.597
2014-02-26,1.148
2014-02-27,1.0302
2014-02-28,0.242
2014-03-03,1.3620999999999999
2014-03-04,-3.0119
2014-03-05,0.2292
2014-03-06,-1.7147999999999999
2014-03-07,-1.1928
2014-03-10,0.1261
2014-03-11,0.4679
2014-03-12,1.5404
2014-03-13,2.4872
2014-03-14,0.2238
2014-03-17,-1.5282
2014-03-18,0.5927
2014-03-19,-1.4392
2014-03-20,-0.2639
2014-03-21,1.9579
2014-03-24,1.4011
2014-03-25,-0.3924
2014-03-26,1.2713999999999999
2014-03-27,0.8287
2014-03-28,-0.6971
2014-03-31,-0.7844
2014-04-01,-1.6684
2014-04-02,-1.0907
2014-04-03,0.7352
2014-04-04,1.3553
2014-04-07,1.2344
2014-04-08,0.4403
2014-04-09,-1.1128
2014-04-10,2.1313
2014-04-11,1.5278
2014-04-14,-0.4754
2014-04-15,1.0326
2014-04-16,0.3254
2014-04-17,-2.0375
2014-04-21,-0.1997
2014-04-22,0.6002
2014-04-23,1.0607
2014-04-24,0.4674
2014-04-25,0.3836
2014-04-28,-1.0732
2014-04-29,-0.1315
2014-04-30,0.7406
2014-05-01,1.8788
2014-05-02,1.4897
2014-05-05,-1.2917
2014-05-06,0.9132
2014-05-07,-0.8893
2014-05-08,-0.676
2014-05-09,-0.6754
2014-05-12,-0.8596
2014-05-13,1.6528
2014-05-14,2.2054
2014-05-15,1.5173999999999999
2014-05-16,-0.3931
2014-05-19,-1.5888
2014-05-20,0.4905
2014-05-21,-1.1811
2014-05-22,-0.4303
2014-05-23,1.1686
2014-05-27,1.0285
2014-05-28,2.5842
2014-05-29,-0.9618
2014-05-30,-0.2929
2014-06-02,-1.3451
2014-06-03,-2.5388
2014-06-04,-0.1126
2014-06-05,0.2576
2014-06-06,-0.0803
2014-06-09,-0.1607
