ticker,PRE US Equity
2000-05-25,-1.8152
2000-05-26,0.3361
2000-05-30,0.5025
2000-05-31,-1.0
2000-06-01,0.6734
2000-06-02,0.6689
2000-06-05,-0.9967
2000-06-06,0.8389
2000-06-07,0.6656
2000-06-08,-1.8182
2000-06-09,0.5051
2000-06-12,-1.1724999999999999
2000-06-13,0.5085
2000-06-14,3.3727
2000-06-15,-0.3263
2000-06-16,-0.982
2000-06-19,2.314
2000-06-20,-2.2617
2000-06-21,-2.1488
2000-06-22,-1.8580999999999999
2000-06-23,-1.7212
2000-06-26,-0.1751
2000-06-27,-0.3509
2000-06-28,0.3521
2000-06-29,-0.1754
2000-06-30,-0.3515
2000-07-03,-1.4109
2000-07-05,1.4311
2000-07-06,1.0582
2000-07-07,2.9668
2000-07-10,-1.0169
2000-07-11,-0.6849
2000-07-12,1.8965999999999998
2000-07-13,0.846
2000-07-14,1.0067
2000-07-17,-1.3289
2000-07-18,0.0
2000-07-19,0.5051
2000-07-20,0.1675
2000-07-21,0.6689
2000-07-24,-2.3256
2000-07-25,0.0
2000-07-26,3.0612
2000-07-27,5.2805
2000-07-28,-0.1567
2000-07-31,-0.471
2000-08-01,-0.7886
2000-08-02,-0.7949
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,4.0064
2000-08-08,3.3898
2000-08-09,-1.9374
2000-08-10,-0.304
2000-08-11,0.0
2000-08-14,1.5244
2000-08-15,-0.1502
2000-08-16,-0.1504
2000-08-17,1.0542
2000-08-18,-0.2742
2000-08-21,-1.9548999999999999
2000-08-22,0.0
2000-08-23,0.3067
2000-08-24,-0.1529
2000-08-25,-0.4594
2000-08-28,-1.2308
2000-08-29,-1.2461
2000-08-30,1.2618
2000-08-31,4.5171
2000-09-01,-0.2981
2000-09-05,1.3453
2000-09-06,0.1475
2000-09-07,0.8837
2000-09-08,0.0
2000-09-11,0.146
2000-09-12,0.8746
2000-09-13,4.7688
2000-09-14,4.0
2000-09-15,0.5305
2000-09-18,-3.6939
2000-09-19,1.0959
2000-09-20,2.0325
2000-09-21,-0.9296
2000-09-22,0.5362
2000-09-25,-1.4667
2000-09-26,0.8119
2000-09-27,0.0
2000-09-28,-0.1342
2000-09-29,2.0161
2000-10-02,3.6891
2000-10-03,1.5248
2000-10-04,-0.2503
2000-10-05,5.8971
2000-10-06,-3.0806
2000-10-09,-2.0782
2000-10-10,1.1236
2000-10-11,0.0
2000-10-12,-3.0864
2000-10-13,2.4204
2000-10-16,-0.995
2000-10-17,-0.1256
2000-10-18,-0.1258
2000-10-19,-0.2519
2000-10-20,1.0101
2000-10-23,0.25
2000-10-24,8.2294
2000-10-25,-0.8065
2000-10-26,-0.5807
2000-10-27,1.1682
2000-10-30,0.6928
2000-10-31,0.0
2000-11-01,-0.9174
2000-11-02,-2.8935
2000-11-03,0.0
2000-11-06,0.4768
2000-11-07,5.1008
2000-11-08,-0.3386
2000-11-09,1.4723
2000-11-10,1.7856999999999998
2000-11-13,-3.0702
2000-11-14,-0.2262
2000-11-15,-2.0408
2000-11-16,-0.6944
2000-11-17,0.4848
2000-11-20,-0.2331
2000-11-21,-2.6869
2000-11-22,-0.3601
2000-11-24,0.6024
2000-11-27,0.1198
2000-11-28,-0.5981
2000-11-29,0.6017
2000-11-30,0.9569
2000-12-01,0.4739
2000-12-04,0.1179
2000-12-05,0.7067
2000-12-06,1.0526
2000-12-07,0.9259
2000-12-08,2.4083
2000-12-11,-0.4479
2000-12-12,-2.2497
2000-12-13,-1.1507
2000-12-14,0.1164
2000-12-15,-0.2326
2000-12-18,3.9627
2000-12-19,0.0
2000-12-20,-1.6816
2000-12-21,-0.114
2000-12-22,4.6804
2000-12-26,2.3991
2000-12-27,2.8754
2000-12-28,0.7246
2000-12-29,0.3083
2001-01-02,-4.7131
2001-01-03,-1.5053999999999998
2001-01-04,-8.6245
2001-01-05,-2.27
2001-01-08,5.1345
2001-01-09,-5.6977
2001-01-10,2.0962
2001-01-11,-0.9662
2001-01-12,-6.0976
2001-01-16,1.2987
2001-01-17,-0.1282
2001-01-18,2.9525
2001-01-19,0.1247
2001-01-22,3.8605
2001-01-23,-4.5564
2001-01-24,0.3769
2001-01-25,0.0
2001-01-26,0.1252
2001-01-29,0.6
2001-01-30,-0.7555
2001-01-31,-1.7628
2001-02-01,0.7341
2001-02-02,1.0121
2001-02-05,2.1844
2001-02-06,0.0
2001-02-07,0.6276
2001-02-08,2.1243
2001-02-09,-1.4313
2001-02-12,3.0978
2001-02-13,-2.7793
2001-02-14,2.1055
2001-02-15,-1.2357
2001-02-16,0.0962
2001-02-20,-2.8846
2001-02-21,-2.1782
2001-02-22,1.2348
2001-02-23,0.02
2001-02-26,2.7589
2001-02-27,2.1401
2001-02-28,0.5905
2001-03-01,0.3787
2001-03-02,-0.8678
2001-03-05,-0.8183
2001-03-06,0.2494
2001-03-07,0.4019
2001-03-08,0.0762
2001-03-09,0.1143
2001-03-12,-1.6362
2001-03-13,-0.6963
2001-03-14,-4.5578
2001-03-15,0.7755
2001-03-16,-1.0531
2001-03-19,-0.4707
2001-03-20,-0.0206
2001-03-21,-3.9901
2001-03-22,-1.7781
2001-03-23,2.6827
2001-03-26,1.9541
2001-03-27,0.1042
2001-03-28,-0.8117
2001-03-29,2.4969
2001-03-30,0.8598
2001-04-02,-0.1218
2001-04-03,-1.8492
2001-04-04,-1.0973
2001-04-05,3.0982
2001-04-06,-2.7208
2001-04-09,1.2315
2001-04-10,1.4021
2001-04-11,0.1423
2001-04-12,0.2437
2001-04-16,-0.3241
2001-04-17,-0.0406
2001-04-18,0.9351
2001-04-19,0.9466
2001-04-20,-0.4389
2001-04-23,-0.9619
2001-04-24,-3.3792
2001-04-25,0.1885
2001-04-26,0.5644
2001-04-27,1.8498999999999999
2001-04-30,0.0612
2001-05-01,0.3059
2001-05-02,-0.5897
2001-05-03,0.1636
2001-05-04,0.0613
2001-05-07,-0.3265
2001-05-08,5.5487
2001-05-09,4.3647
2001-05-10,1.7658
2001-05-11,-0.5114
2001-05-14,-0.6976
2001-05-15,0.3882
2001-05-16,1.5838
2001-05-17,-0.3807
2001-05-18,0.7825
2001-05-21,2.2142
2001-05-22,-1.8999000000000001
2001-05-23,-0.8869
2001-05-24,-0.7852
2001-05-25,-0.6074
2001-05-29,0.0
2001-05-30,-0.1852
2001-05-31,-0.6494
2001-06-01,-0.1494
2001-06-04,0.3366
2001-06-05,0.1678
2001-06-06,2.3446
2001-06-07,0.4
2001-06-08,0.7787
2001-06-11,-0.1258
2001-06-12,1.5653000000000001
2001-06-13,0.9743
2001-06-14,-1.5789
2001-06-15,1.2833999999999999
2001-06-18,-1.0208
2001-06-19,-0.2667
2001-06-20,-0.4279
2001-06-21,-0.0895
2001-06-22,-2.0609
2001-06-25,-3.2022
2001-06-26,1.0397
2001-06-27,2.4696
2001-06-28,0.3104
2001-06-29,0.8373
2001-07-02,-0.1264
2001-07-03,-0.0542
2001-07-05,-1.5371000000000001
2001-07-06,-0.6061
2001-07-09,-0.0924
2001-07-10,-1.4611
2001-07-11,-1.5953
2001-07-12,1.564
2001-07-13,1.0329
2001-07-16,-0.9294
2001-07-17,-0.1501
2001-07-18,0.6201
2001-07-19,-3.6041
2001-07-20,-0.4456
2001-07-23,-2.16
2001-07-24,-0.358
2001-07-25,0.0
2001-07-26,0.519
2001-07-27,0.4766
2001-07-30,0.7905
2001-07-31,-2.451
2001-08-01,1.8291
2001-08-02,0.1579
2001-08-03,-1.9510999999999998
2001-08-06,1.4271
2001-08-07,3.1906
2001-08-08,-1.2291
2001-08-09,0.1556
2001-08-10,-0.0777
2001-08-13,-0.7189
2001-08-14,0.2348
2001-08-15,-0.3905
2001-08-16,-1.1956
2001-08-17,-1.1902
2001-08-20,-1.272
2001-08-21,2.3517
2001-08-22,-0.4595
2001-08-23,1.2646
2001-08-24,-0.2973
2001-08-27,-1.5905
2001-08-28,0.404
2001-08-29,-0.7042
2001-08-30,-0.6079
2001-08-31,0.6116
2001-09-04,-1.1145
2001-09-05,-0.041
2001-09-06,-0.246
2001-09-07,-2.1578
2001-09-10,0.231
2001-09-17,-22.2339
2001-09-18,-8.111
2001-09-19,1.9062000000000001
2001-09-20,0.1439
2001-09-21,-1.6379000000000001
2001-09-24,6.1058
2001-09-25,10.1322
2001-09-26,4.375
2001-09-27,7.5449
2001-09-28,4.8998
2001-10-01,-2.3355
2001-10-02,1.8477999999999999
2001-10-03,7.0864
2001-10-04,-4.126
2001-10-05,0.4158
2001-10-08,-1.9048
2001-10-09,6.374
2001-10-10,-0.8929
2001-10-11,4.1041
2001-10-12,0.0
2001-10-15,1.9231
2001-10-16,1.5093999999999999
2001-10-17,-1.1152
2001-10-18,-3.0075
2001-10-19,-2.8295
2001-10-22,3.5301
2001-10-23,-2.1383
2001-10-24,-0.1378
2001-10-25,-0.5717
2001-10-26,-0.0397
2001-10-29,-3.6097
2001-10-30,-0.1029
2001-10-31,-4.2225
2001-11-01,3.7419000000000002
2001-11-02,2.6327
2001-11-05,1.4946
2001-11-06,1.592
2001-11-07,0.8031
2001-11-08,-2.021
2001-11-09,-3.3717
2001-11-12,0.4516
2001-11-13,-2.2885
2001-11-14,-1.422
2001-11-15,-0.297
2001-11-16,5.1915
2001-11-19,-0.6306
2001-11-20,2.7636
2001-11-21,-1.0956
2001-11-23,1.5106000000000002
2001-11-26,1.746
2001-11-27,1.014
2001-11-28,-2.8958
2001-11-29,3.1014
2001-11-30,-0.6942
2001-12-03,-0.4854
2001-12-04,1.0732
2001-12-05,-1.2934
2001-12-06,-1.2322
2001-12-07,0.5941
2001-12-10,-2.9134
2001-12-11,0.4663
2001-12-12,0.5045
2001-12-13,-1.8876
2001-12-14,1.5350000000000001
2001-12-17,1.411
2001-12-18,0.5565
2001-12-19,1.3441
2001-12-20,-0.6046
2001-12-21,0.0981
2001-12-24,0.4313
2001-12-26,2.2057
2001-12-27,0.7448
2001-12-28,0.6635
2001-12-31,1.6949
2002-01-02,-1.2963
2002-01-03,-2.2514
2002-01-04,-1.286
2002-01-07,-1.225
2002-01-08,-1.7717
2002-01-09,-1.6032
2002-01-10,0.1018
2002-01-11,0.5697
2002-01-14,-2.0838
2002-01-15,2.7273
2002-01-16,-1.5286
2002-01-17,-0.3472
2002-01-18,0.7174
2002-01-22,-0.1832
2002-01-23,-1.3456000000000001
2002-01-24,2.9345
2002-01-25,3.433
2002-01-28,-0.9317
2002-01-29,-1.1755
2002-01-30,0.0793
2002-01-31,1.0103
2002-02-01,0.8041
2002-02-04,-1.3618999999999999
2002-02-05,-0.789
2002-02-06,0.0199
2002-02-07,0.974
2002-02-08,1.5748
2002-02-11,1.2597
2002-02-12,1.1482999999999999
2002-02-13,5.9603
2002-02-14,0.1429
2002-02-15,0.0896
2002-02-19,-2.5962
2002-02-20,0.3493
2002-02-21,-1.5571000000000002
2002-02-22,0.2419
2002-02-25,0.7611
2002-02-26,1.3265
2002-02-27,1.6181999999999999
2002-02-28,1.2704
2002-03-01,-0.8834
2002-03-04,1.016
2002-03-05,1.5528
2002-03-06,0.4865
2002-03-07,-3.2682
2002-03-08,-1.8591
2002-03-11,-0.6922
2002-03-12,-0.5869
2002-03-13,0.4613
2002-03-14,1.9835
2002-03-15,-0.7744
2002-03-18,-0.2541
2002-03-19,-2.0742
2002-03-20,-2.1182
2002-03-21,3.4169
2002-03-22,-0.8811
2002-03-25,-2.7778
2002-03-26,0.4762
2002-03-27,1.6493
2002-03-28,1.8277
2002-04-01,-1.1355
2002-04-02,0.0371
2002-04-03,0.0
2002-04-04,1.2407
2002-04-05,0.0549
2002-04-08,0.9872
2002-04-09,2.7697000000000003
2002-04-10,0.229
2002-04-11,-1.0545
2002-04-12,0.4973
2002-04-15,-1.4668999999999999
2002-04-16,-0.3767
2002-04-17,0.9543
2002-04-18,0.0
2002-04-19,-0.214
2002-04-22,0.0894
2002-04-23,-0.2679
2002-04-24,-1.0922
2002-04-25,-2.1723
2002-04-26,-0.6477
2002-04-29,-2.2164
2002-04-30,2.819
2002-05-01,-0.2223
2002-05-02,-2.5993
2002-05-03,0.5528
2002-05-06,0.9479
2002-05-07,-3.0235
2002-05-08,0.5422
2002-05-09,-0.8089
2002-05-10,-0.9709
2002-05-13,0.4706
2002-05-14,-0.2342
2002-05-15,-0.2347
2002-05-16,-2.2353
2002-05-17,1.083
2002-05-20,-1.1706
2002-05-21,-1.325
2002-05-22,-0.6104
2002-05-23,2.9654
2002-05-24,3.7
2002-05-28,-0.3857
2002-05-29,1.3940000000000001
2002-05-30,-3.0934
2002-05-31,-0.532
2002-06-03,-1.6442
2002-06-04,0.9063
2002-06-05,-0.7585
2002-06-06,-0.8447
2002-06-07,0.7302
2002-06-10,0.7249
2002-06-11,-2.399
2002-06-12,-0.4506
2002-06-13,-0.5144
2002-06-14,0.455
2002-06-17,4.2207
2002-06-18,1.5606
2002-06-19,-0.7975
2002-06-20,-0.5686
2002-06-21,0.9663
2002-06-24,-0.4688
2002-06-25,-2.865
2002-06-26,-1.7778
2002-06-27,-1.2546
2002-06-28,1.9579
2002-07-01,-0.9193
2002-07-02,-1.4433
2002-07-03,-4.6025
2002-07-05,2.9605
2002-07-08,-0.3195
2002-07-09,-0.9615
2002-07-10,-2.589
2002-07-11,1.2182
2002-07-12,1.4661
2002-07-15,0.3019
2002-07-16,-1.3115
2002-07-17,-1.9607999999999999
2002-07-18,-7.4444
2002-07-19,0.0
2002-07-22,-1.3205
2002-07-23,-1.8005
2002-07-24,5.4262
2002-07-25,1.0576
2002-07-26,2.814
2002-07-29,8.2561
2002-07-30,0.3343
2002-07-31,0.5831
2002-08-01,0.207
2002-08-02,-3.6157
2002-08-05,-3.5798
2002-08-06,-0.0667
2002-08-07,3.337
2002-08-08,4.9516
2002-08-09,1.9897
2002-08-12,-0.7442
2002-08-13,-2.9382
2002-08-14,2.9228
2002-08-15,-2.8803
2002-08-16,0.8145
2002-08-19,-1.2637
2002-08-20,1.4478
2002-08-21,-3.0196
2002-08-22,0.8584
2002-08-23,-0.1277
2002-08-26,-0.5326
2002-08-27,-1.7991000000000001
2002-08-28,-2.9661999999999997
2002-08-29,1.933
2002-08-30,-0.86
2002-09-03,-3.2028
2002-09-04,1.3787
2002-09-05,0.408
2002-09-06,2.8668
2002-09-09,0.0658
2002-09-10,0.1974
2002-09-11,0.0219
2002-09-12,2.4289
2002-09-13,2.7558
2002-09-16,1.2682
2002-09-17,-1.4576
2002-09-18,1.1458
2002-09-19,-2.1421
2002-09-20,-0.021
2002-09-23,-0.6526
2002-09-24,-2.2039
2002-09-25,2.8386
2002-09-26,3.0341
2002-09-27,-3.1697
2002-09-30,1.7529
2002-10-01,2.5322
2002-10-02,-4.332
2002-10-03,-2.7719
2002-10-04,-1.8498
2002-10-07,-0.1109
2002-10-08,3.3962
2002-10-09,-7.793
2002-10-10,5.1222
2002-10-11,8.5271
2002-10-14,-2.6939
2002-10-15,9.0604
2002-10-16,-0.3846
2002-10-17,2.6254999999999997
2002-10-18,-0.0188
2002-10-21,0.2822
2002-10-22,-1.4071
2002-10-23,-0.9515
2002-10-24,1.8252000000000002
2002-10-25,2.6038
2002-10-28,-0.6436
2002-10-29,-2.8318
2002-10-30,0.1524
2002-10-31,0.7988
2002-11-01,-0.7547
2002-11-04,-7.7947
2002-11-05,1.2371
2002-11-06,1.8534000000000002
2002-11-07,-3.4793
2002-11-08,-3.7705
2002-11-11,1.1841
2002-11-12,1.383
2002-11-13,0.2728
2002-11-14,0.879
2002-11-15,0.5187
2002-11-18,-0.3096
2002-11-19,-0.3934
2002-11-20,2.6606
2002-11-21,0.8147
2002-11-22,1.3737
2002-11-25,-1.0562
2002-11-26,-0.2618
2002-11-27,1.1914
2002-11-29,0.9579
2002-12-02,-0.0395
2002-12-03,-1.0283
2002-12-04,0.5594
2002-12-05,0.3576
2002-12-06,-0.297
2002-12-09,-0.0993
2002-12-10,1.3715
2002-12-11,1.9412
2002-12-12,-0.1731
2002-12-13,-1.4066
2002-12-16,0.4495
2002-12-17,-0.0778
2002-12-18,0.2726
2002-12-19,-0.2718
2002-12-20,0.8567
2002-12-23,0.8687
2002-12-24,0.0191
2002-12-26,0.3636
2002-12-27,-1.8112
2002-12-30,0.2136
2002-12-31,0.4069
2003-01-02,2.2385
2003-01-03,0.2076
2003-01-06,1.9778
2003-01-07,-0.628
2003-01-08,-0.4833
2003-01-09,1.0086
2003-01-10,0.2034
2003-01-13,-0.5905
2003-01-14,0.7054
2003-01-15,0.1843
2003-01-16,-1.9319
2003-01-17,-0.3565
2003-01-21,-1.431
2003-01-22,0.1528
2003-01-23,1.2397
2003-01-24,-5.7837
2003-01-27,0.3999
2003-01-28,0.1195
2003-01-29,-0.2387
2003-01-30,-0.2991
2003-01-31,1.0
2003-02-03,1.901
2003-02-04,-2.6428000000000003
2003-02-05,-0.02
2003-02-06,-0.9583
2003-02-07,0.5846
2003-02-10,-0.2806
2003-02-11,0.1206
2003-02-12,-1.124
2003-02-13,0.4872
2003-02-14,2.404
2003-02-18,0.5524
2003-02-19,-0.824
2003-02-20,-0.7959
2003-02-21,0.0802
2003-02-24,-0.4609
2003-02-25,-0.5436
2003-02-26,-0.8704
2003-02-27,1.1844000000000001
2003-02-28,0.6054
2003-03-03,-1.3841999999999999
2003-03-04,-1.0171
2003-03-05,0.7604
2003-03-06,-0.5099
2003-03-07,-0.1845
2003-03-10,-1.4582
2003-03-11,-3.6682
2003-03-12,-2.6395
2003-03-13,2.6667
2003-03-14,2.1645
2003-03-17,2.2669
2003-03-18,0.5179
2003-03-19,1.3603
2003-03-20,0.6507
2003-03-21,1.1111
2003-03-24,-0.7992
2003-03-25,0.423
2003-03-26,0.2808
2003-03-27,0.38
2003-03-28,0.8368
2003-03-31,-0.7113
2003-04-01,2.5473
2003-04-02,1.3972
2003-04-03,0.6699
2003-04-04,1.2928
2003-04-07,-0.0563
2003-04-08,0.2066
2003-04-09,0.3561
2003-04-10,0.6349
2003-04-11,-0.0928
2003-04-14,0.5758
2003-04-15,0.277
2003-04-16,0.0
2003-04-17,0.6446
2003-04-21,0.366
2003-04-22,6.928
2003-04-23,-0.0512
2003-04-24,-3.3947
2003-04-25,-0.671
2003-04-28,-2.2222
2003-04-29,-0.6182
2003-04-30,-2.1222
2003-05-01,2.1308
2003-05-02,0.0732
2003-05-05,-1.0424
2003-05-06,-3.5298
2003-05-07,0.7471
2003-05-08,-0.6845
2003-05-09,0.2106
2003-05-12,1.6431
2003-05-13,-1.6541000000000001
2003-05-14,0.0191
2003-05-15,0.0191
2003-05-16,0.8789
2003-05-19,-2.3674
2003-05-20,0.291
2003-05-21,0.7737
2003-05-22,0.5597
2003-05-23,0.1152
2003-05-27,1.2462
2003-05-28,-0.3598
2003-05-29,-0.7032
2003-05-30,1.6651
2003-06-02,1.2236
2003-06-03,-3.8125
2003-06-04,-0.7927
2003-06-05,1.5202
2003-06-06,-0.7487
2003-06-09,-3.675
2003-06-10,1.3052000000000001
2003-06-11,1.4866
2003-06-12,2.3437
2003-06-13,0.0
2003-06-16,2.958
2003-06-17,0.8341
2003-06-18,-0.7353
2003-06-19,-3.7037
2003-06-20,-0.5769
2003-06-23,-1.354
2003-06-24,0.9804
2003-06-25,-0.3301
2003-06-26,0.8182
2003-06-27,-0.6957
2003-06-30,-0.5449
2003-07-01,0.1565
2003-07-02,0.9181
2003-07-03,-0.4065
2003-07-07,0.0389
2003-07-08,0.544
2003-07-09,-0.1546
2003-07-10,-2.3031
2003-07-11,-0.0792
2003-07-14,1.6059
2003-07-15,0.0585
2003-07-16,-0.4485
2003-07-17,-0.4505
2003-07-18,0.9445
2003-07-21,0.3119
2003-07-22,0.0777
2003-07-23,-4.0194
2003-07-24,-1.5779999999999998
2003-07-25,-0.1028
2003-07-28,0.5556
2003-07-29,0.0
2003-07-30,-1.1663999999999999
2003-07-31,0.1449
2003-08-01,-1.3231
2003-08-04,-0.4609
2003-08-05,5.0516
2003-08-06,1.7431
2003-08-07,0.7877
2003-08-08,0.762
2003-08-11,-0.097
2003-08-12,0.0388
2003-08-13,-0.5821
2003-08-14,0.0
2003-08-15,-0.4098
2003-08-18,0.2352
2003-08-19,0.176
2003-08-20,0.4098
2003-08-21,-0.7626
2003-08-22,-1.064
2003-08-25,-0.0199
2003-08-26,-0.1594
2003-08-27,-0.3192
2003-08-28,-0.1801
2003-08-29,0.1805
2003-09-02,0.04
2003-09-03,0.04
2003-09-04,-0.8
2003-09-05,-0.8871
2003-09-08,0.0203
2003-09-09,-0.1424
2003-09-10,-1.1813
2003-09-11,0.0824
2003-09-12,-0.9473
2003-09-15,-0.9771
2003-09-16,4.8499
2003-09-17,-1.1614
2003-09-18,1.5194
2003-09-19,0.439
2003-09-22,-1.053
2003-09-23,0.7631
2003-09-24,-1.1758
2003-09-25,-1.2099
2003-09-26,1.3676
2003-09-29,0.7652
2003-09-30,1.259
2003-10-01,0.9078
2003-10-02,1.2713
2003-10-03,2.0857
2003-10-06,-0.5108
2003-10-07,-0.3042
2003-10-08,-0.0572
2003-10-09,-0.2863
2003-10-10,-0.4402
2003-10-13,1.7877999999999998
2003-10-14,1.2465
2003-10-15,-0.6715
2003-10-16,0.1878
2003-10-17,-1.8744
2003-10-20,-0.1719
2003-10-21,2.6024000000000003
2003-10-22,1.0071
2003-10-23,-0.0369
2003-10-24,-0.7204
2003-10-27,0.5023
2003-10-28,0.4443
2003-10-29,1.0874
2003-10-30,-1.5497
2003-10-31,0.5
2003-11-03,1.6952
2003-11-04,-0.3443
2003-11-05,0.3455
2003-11-06,0.3805
2003-11-07,-1.6787
2003-11-10,0.2203
2003-11-11,0.1832
2003-11-12,0.2011
2003-11-13,0.6387
2003-11-14,-0.7797
2003-11-17,-0.8406
2003-11-18,0.4239
2003-11-19,-0.2936
2003-11-20,-1.1292
2003-11-21,0.543
2003-11-24,1.9367
2003-11-25,0.8769
2003-11-26,1.0503
2003-11-28,-0.1434
2003-12-01,0.5025
2003-12-02,-1.25
2003-12-03,0.0362
2003-12-04,0.1808
2003-12-05,0.7037
2003-12-08,1.1467
2003-12-09,0.6554
2003-12-10,-1.9359
2003-12-11,0.3769
2003-12-12,0.7152
2003-12-15,-0.7634
2003-12-16,-0.0537
2003-12-17,0.1969
2003-12-18,0.6788
2003-12-19,0.1952
2003-12-22,0.2125
2003-12-23,1.0779
2003-12-24,-0.1399
2003-12-26,0.1401
2003-12-29,1.3986
2003-12-30,-0.0517
2003-12-31,0.138
2004-01-02,-0.0517
2004-01-05,0.1206
2004-01-06,-0.4132
2004-01-07,-0.0864
2004-01-08,-0.5536
2004-01-09,-0.5219
2004-01-12,1.9937
2004-01-13,0.2572
2004-01-14,1.5906
2004-01-15,0.3199
2004-01-16,-0.4028
2004-01-20,0.5729
2004-01-21,-0.1843
2004-01-22,-0.235
2004-01-23,-1.7497
2004-01-26,0.2397
2004-01-27,-0.2562
2004-01-28,-1.3700999999999999
2004-01-29,1.3891
2004-01-30,0.3425
2004-02-02,0.8705
2004-02-03,1.2183
2004-02-04,-0.8693
2004-02-05,-1.1804000000000001
2004-02-06,2.3038
2004-02-09,-0.2669
2004-02-10,-3.5625
2004-02-11,-1.214
2004-02-12,-0.7198
2004-02-13,0.0
2004-02-17,0.0354
2004-02-18,-1.0783
2004-02-19,0.881
2004-02-20,-0.6951
2004-02-23,-0.4128
2004-02-24,-0.6488
2004-02-25,-0.7981
2004-02-26,0.9142
2004-02-27,0.0906
2004-03-01,0.5431
2004-03-02,1.8005
2004-03-03,-0.1946
2004-03-04,-0.319
2004-03-05,-0.0889
2004-03-08,-0.089
2004-03-09,-0.5165
2004-03-10,-1.7186
2004-03-11,-0.6193
2004-03-12,0.2016
2004-03-15,-1.6827999999999999
2004-03-16,0.0744
2004-03-17,1.0969
2004-03-18,0.5885
2004-03-19,0.585
2004-03-22,-0.9269
2004-03-23,-0.3302
2004-03-24,-0.6074
2004-03-25,2.8704
2004-03-26,0.0
2004-03-29,1.6381999999999999
2004-03-30,0.1594
2004-03-31,-0.1768
2004-04-01,1.8423
2004-04-02,0.0522
2004-04-05,2.0515
2004-04-06,-0.8348
2004-04-07,-0.4638
2004-04-08,-0.397
2004-04-12,0.4159
2004-04-13,-1.7429000000000001
2004-04-14,0.1581
2004-04-15,-0.1578
2004-04-16,0.3161
2004-04-19,-0.5602
2004-04-20,-1.0563
2004-04-21,0.5516
2004-04-22,0.6901
2004-04-23,-1.0896
2004-04-26,-1.1016
2004-04-27,2.7129
2004-04-28,-0.3323
2004-04-29,0.7371
2004-04-30,-0.1742
2004-05-03,0.0873
2004-05-04,-0.6452
2004-05-05,0.0527
2004-05-06,-1.07
2004-05-07,-2.5355
2004-05-10,-0.1092
2004-05-11,0.3824
2004-05-12,0.5987
2004-05-13,-0.4689
2004-05-14,-0.2537
2004-05-17,0.0182
2004-05-18,-0.563
2004-05-19,0.8219
2004-05-20,-0.3099
2004-05-21,0.1828
2004-05-24,-0.0548
2004-05-25,0.7487
2004-05-26,0.3988
2004-05-27,0.9027
2004-05-28,-0.0179
2004-06-01,0.0
2004-06-02,0.8411
2004-06-03,-0.142
2004-06-04,0.6931
2004-06-07,0.1765
2004-06-08,-0.229
2004-06-09,0.1942
