ticker,TSI US Equity
2000-05-26,-0.5917
2000-05-30,-0.5952
2000-05-31,0.5988
2000-06-01,1.1905000000000001
2000-06-02,0.0
2000-06-05,0.5882
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,0.0
2000-06-09,0.0
2000-06-12,-1.1696
2000-06-13,0.5917
2000-06-14,0.0
2000-06-15,-0.5882
2000-06-16,1.7751000000000001
2000-06-19,-0.5814
2000-06-20,0.5848
2000-06-21,0.5814
2000-06-22,-0.578
2000-06-23,0.0
2000-06-26,0.5814
2000-06-27,0.0
2000-06-28,-0.3699
2000-06-29,-0.5917
2000-06-30,0.0
2000-07-03,0.5952
2000-07-05,-1.1834
2000-07-06,1.1976
2000-07-07,0.5917
2000-07-10,0.5882
2000-07-11,0.0
2000-07-12,0.0
2000-07-13,0.5848
2000-07-14,1.7442
2000-07-17,3.4286
2000-07-18,-2.2099
2000-07-19,-0.565
2000-07-20,1.7045
2000-07-21,-1.6760000000000002
2000-07-24,0.0
2000-07-25,0.5682
2000-07-26,-2.2599
2000-07-27,-1.1561
2000-07-28,0.5848
2000-07-31,-1.1628
2000-08-01,-0.5882
2000-08-02,-2.9586
2000-08-03,-0.6098
2000-08-04,1.227
2000-08-07,0.6061
2000-08-08,1.2048
2000-08-09,1.1905000000000001
2000-08-10,0.5882
2000-08-11,0.5848
2000-08-14,-1.1628
2000-08-15,1.1764999999999999
2000-08-16,0.5814
2000-08-17,0.0
2000-08-18,0.578
2000-08-21,1.7241
2000-08-22,-1.1299
2000-08-23,1.7143000000000002
2000-08-24,-0.5618
2000-08-25,0.0
2000-08-28,1.6949
2000-08-29,0.0
2000-08-30,-0.5556
2000-08-31,1.6760000000000002
2000-09-01,1.0989
2000-09-05,2.1739
2000-09-06,1.5957
2000-09-07,-0.5236
2000-09-08,-2.1053
2000-09-11,0.0
2000-09-12,0.5376
2000-09-13,0.5348
2000-09-14,0.5319
2000-09-15,0.0
2000-09-18,0.5291
2000-09-19,0.5263
2000-09-20,0.0
2000-09-21,-0.5236
2000-09-22,0.0
2000-09-25,1.0526
2000-09-26,0.0
2000-09-27,1.2292
2000-09-28,0.5236
2000-09-29,0.5208
2000-10-02,-1.0363
2000-10-03,0.5236
2000-10-04,-0.5208
2000-10-05,-1.0471
2000-10-06,-1.5873
2000-10-09,-1.0753
2000-10-10,-0.5435
2000-10-11,-4.918
2000-10-12,-4.023
2000-10-13,0.0
2000-10-16,7.1856
2000-10-17,3.352
2000-10-18,-1.6216
2000-10-19,1.0989
2000-10-20,-2.1739
2000-10-23,1.1111
2000-10-24,0.0
2000-10-25,0.0
2000-10-26,-1.0989
2000-10-27,-0.5556
2000-10-30,2.2346
2000-10-31,0.5464
2000-11-01,0.0
2000-11-02,1.087
2000-11-03,0.0
2000-11-06,-0.5376
2000-11-07,0.0
2000-11-08,-0.5405
2000-11-09,-1.087
2000-11-10,-1.0989
2000-11-13,-0.5556
2000-11-14,0.5587
2000-11-15,-0.5556
2000-11-16,0.0
2000-11-17,-1.1173
2000-11-20,0.0
2000-11-21,0.0
2000-11-22,-1.6949
2000-11-24,-1.1494
2000-11-27,0.0
2000-11-28,0.0
2000-11-29,-1.7442
2000-11-30,-4.142
2000-12-01,3.7037
2000-12-04,0.5952
2000-12-05,0.5917
2000-12-06,0.0
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,-2.3529
2000-12-12,1.2048
2000-12-13,-0.5952
2000-12-14,0.5988
2000-12-15,-0.5952
2000-12-18,2.3952
2000-12-19,4.6784
2000-12-20,-0.5587
2000-12-21,-0.5618
2000-12-22,6.2147
2000-12-26,-0.5319
2000-12-27,1.861
2000-12-28,-1.2346
2000-12-29,3.75
2001-01-02,-4.8193
2001-01-03,0.0
2001-01-04,0.6329
2001-01-05,0.0
2001-01-08,-0.6289
2001-01-09,0.6329
2001-01-10,1.8868
2001-01-11,3.7037
2001-01-12,2.3810000000000002
2001-01-16,2.3256
2001-01-17,-2.2727
2001-01-18,-1.1628
2001-01-19,-0.5882
2001-01-22,-2.9586
2001-01-23,1.8293
2001-01-24,2.9939999999999998
2001-01-25,0.5814
2001-01-26,0.0
2001-01-29,-0.578
2001-01-30,0.3721
2001-01-31,0.5561
2001-02-01,-0.4608
2001-02-02,0.8333
2001-02-05,-0.551
2001-02-06,0.277
2001-02-07,-0.4604
2001-02-08,0.555
2001-02-09,-0.46
2001-02-12,-1.2015
2001-02-13,-0.5613
2001-02-14,-5.8325
2001-02-15,4.4955
2001-02-16,-0.2868
2001-02-20,-3.5475
2001-02-21,1.4910999999999999
2001-02-22,-0.0979
2001-02-23,0.4902
2001-02-26,-0.9756
2001-02-27,0.0
2001-02-28,0.197
2001-03-01,3.2448
2001-03-02,0.9524
2001-03-05,-3.3019
2001-03-06,-0.0976
2001-03-07,-1.1719
2001-03-08,1.2846
2001-03-09,-0.878
2001-03-12,-0.8858
2001-03-13,1.7875
2001-03-14,-0.3902
2001-03-15,-1.5671
2001-03-16,0.597
2001-03-19,-0.7913
2001-03-20,-0.1994
2001-03-21,0.3996
2001-03-22,-1.4925
2001-03-23,0.6061
2001-03-26,-0.1004
2001-03-27,-0.5025
2001-03-28,-2.0202
2001-03-29,-0.1054
2001-03-30,1.7932000000000001
2001-04-02,-0.829
2001-04-03,-0.418
2001-04-04,-0.2099
2001-04-05,0.2103
2001-04-06,0.0
2001-04-09,-1.3641
2001-04-10,2.5532
2001-04-11,1.1411
2001-04-12,1.9487
2001-04-16,0.503
2001-04-17,2.4024
2001-04-18,0.782
2001-04-19,1.3578999999999999
2001-04-20,-0.3828
2001-04-23,-1.9212
2001-04-24,-0.4897
2001-04-25,2.8543
2001-04-26,-0.4785
2001-04-27,0.6731
2001-04-30,-0.5731
2001-05-01,0.3842
2001-05-02,-2.9665
2001-05-03,1.0848
2001-05-04,-0.4878
2001-05-07,-0.3922
2001-05-08,0.5906
2001-05-09,-0.1957
2001-05-10,0.6863
2001-05-11,-0.1947
2001-05-14,1.9512
2001-05-15,0.4785
2001-05-16,0.7619
2001-05-17,0.0
2001-05-18,0.6616
2001-05-21,-0.4695
2001-05-22,-0.1887
2001-05-23,-0.0945
2001-05-24,-0.1892
2001-05-25,-0.3791
2001-05-29,-0.666
2001-05-30,-0.7663
2001-05-31,0.7722
2001-06-01,0.3831
2001-06-04,0.3817
2001-06-05,0.4753
2001-06-06,1.7029
2001-06-07,-0.8372
2001-06-08,0.5629
2001-06-11,-0.653
2001-06-12,0.8451
2001-06-13,-1.3035
2001-06-14,-0.3774
2001-06-15,0.1894
2001-06-18,-0.0945
2001-06-19,-0.8515
2001-06-20,-9.542
2001-06-21,9.1772
2001-06-22,0.4831
2001-06-25,0.6731
2001-06-26,0.2865
2001-06-27,-10.857099999999999
2001-06-28,0.0
2001-06-29,1.0929
2001-07-02,-1.0811
2001-07-03,-1.0929
2001-07-05,-1.5470000000000002
2001-07-06,-1.1223
2001-07-09,-2.3837
2001-07-10,-0.5814
2001-07-11,0.3509
2001-07-12,1.9814
2001-07-13,4.0
2001-07-16,-1.2088
2001-07-17,-0.6674
2001-07-18,-1.9037
2001-07-19,1.5981999999999998
2001-07-20,0.3371
2001-07-23,-1.5676999999999999
2001-07-24,-0.9101
2001-07-25,-1.2629000000000001
2001-07-26,1.8605
2001-07-27,1.1416
2001-07-30,-1.4673
2001-07-31,-0.1145
2001-08-01,-1.1468
2001-08-02,-0.232
2001-08-03,-1.2791000000000001
2001-08-06,-2.0024
2001-08-07,-4.0865
2001-08-08,-0.3759
2001-08-09,1.7610000000000001
2001-08-10,0.2472
2001-08-13,-0.9864
2001-08-14,0.2491
2001-08-15,0.7453
2001-08-16,0.8631
2001-08-17,1.5892
2001-08-20,0.361
2001-08-21,0.3597
2001-08-22,0.2389
2001-08-23,-0.1192
2001-08-24,1.1933
2001-08-27,-0.8255
2001-08-28,-0.5945
2001-08-29,0.1196
2001-08-30,-0.5974
2001-08-31,-0.2404
2001-09-04,-0.241
2001-09-05,-0.4831
2001-09-06,-0.8495
2001-09-07,-0.9792
2001-09-10,-0.8653
2001-09-17,-0.4988
2001-09-18,-0.5013
2001-09-19,-6.1713000000000005
2001-09-20,-2.0134
2001-09-21,-1.3699
2001-09-24,4.1667
2001-09-25,1.3333
2001-09-26,1.4474
2001-09-27,-0.5333
2001-09-28,0.4021
2001-10-01,-1.8692
2001-10-02,2.0408
2001-10-03,1.8667
2001-10-04,0.7853
2001-10-05,-0.6494
2001-10-08,-0.7843
2001-10-09,0.3953
2001-10-10,1.1811
2001-10-11,1.5564
2001-10-12,1.1494
2001-10-15,1.7677
2001-10-16,0.4963
2001-10-17,0.6173
2001-10-18,-0.6135
2001-10-19,0.4938
2001-10-22,0.86
2001-10-23,0.3654
2001-10-24,0.1214
2001-10-25,0.3636
2001-10-26,0.2415
2001-10-29,1.2048
2001-10-30,-1.1905000000000001
2001-10-31,0.3614
2001-11-01,1.0804
2001-11-02,1.9002
2001-11-05,0.0
2001-11-06,-0.6993
2001-11-07,0.0
2001-11-08,0.1174
2001-11-09,0.2345
2001-11-12,-0.117
2001-11-13,0.5855
2001-11-14,-0.2328
2001-11-15,1.1669
2001-11-16,0.9227
2001-11-19,-0.2286
2001-11-20,0.1145
2001-11-21,0.5721
2001-11-23,0.1138
2001-11-26,-0.2273
2001-11-27,0.4556
2001-11-28,-0.2268
2001-11-29,-1.25
2001-11-30,-0.1151
2001-12-03,-3.2258
2001-12-04,3.5714
2001-12-05,0.8046
2001-12-06,0.114
2001-12-07,0.0
2001-12-10,0.1139
2001-12-11,-0.3413
2001-12-12,0.3425
2001-12-13,-0.1138
2001-12-14,0.3417
2001-12-17,-0.1135
2001-12-18,0.0
2001-12-19,-0.5682
2001-12-20,0.0
2001-12-21,0.8
2001-12-24,0.2268
2001-12-26,0.3394
2001-12-27,0.3464
2001-12-28,-1.0357
2001-12-31,-0.5814
2002-01-02,-0.7018
2002-01-03,0.7067
2002-01-04,0.0
2002-01-07,0.4678
2002-01-08,1.5133999999999999
2002-01-09,-0.5734
2002-01-10,2.0761
2002-01-11,-0.339
2002-01-14,0.3401
2002-01-15,0.226
2002-01-16,0.2255
2002-01-17,-0.1125
2002-01-18,-0.4505
2002-01-22,-0.6787
2002-01-23,1.5945
2002-01-24,0.3363
2002-01-25,0.1117
2002-01-28,-1.7856999999999998
2002-01-29,0.0
2002-01-30,0.1136
2002-01-31,0.0
2002-02-01,0.7946
2002-02-04,-0.9009
2002-02-05,0.5682
2002-02-06,-0.791
2002-02-07,-0.2278
2002-02-08,-0.3425
2002-02-11,0.1145
2002-02-12,-0.6865
2002-02-13,0.8065
2002-02-14,-0.8
2002-02-15,0.4608
2002-02-19,-0.2294
2002-02-20,-1.7241
2002-02-21,-0.8187
2002-02-22,-0.9434
2002-02-25,2.9762
2002-02-26,0.0
2002-02-27,-2.3121
2002-02-28,0.5917
2002-03-01,2.0
2002-03-04,-0.2307
2002-03-05,1.1561
2002-03-06,0.3429
2002-03-07,1.139
2002-03-08,2.2523
2002-03-11,-0.3304
2002-03-12,-0.7735
2002-03-13,-0.2227
2002-03-14,1.7856999999999998
2002-03-15,-0.7675
2002-03-18,1.326
2002-03-19,0.0
2002-03-20,-0.8724
2002-03-21,-0.22
2002-03-22,0.0
2002-03-25,0.1103
2002-03-26,1.5419
2002-03-27,-0.6659
2002-03-28,-2.2346
2002-04-01,0.0
2002-04-02,-1.2570999999999999
2002-04-03,-1.6204
2002-04-04,2.1176
2002-04-05,1.8433000000000002
2002-04-08,-3.2805
2002-04-09,0.3509
2002-04-10,0.8159
2002-04-11,0.578
2002-04-12,2.9885
2002-04-15,-0.1116
2002-04-16,-0.3352
2002-04-17,-1.2332
2002-04-18,-0.681
2002-04-19,-1.1429
2002-04-22,-1.0405
2002-04-23,1.285
2002-04-24,1.4994
2002-04-25,0.5682
2002-04-26,0.565
2002-04-29,-1.1236
2002-04-30,0.5682
2002-05-01,0.0
2002-05-02,1.3559
2002-05-03,-1.1148
2002-05-06,0.5637
2002-05-07,0.3363
2002-05-08,-0.8939
2002-05-09,-0.1127
2002-05-10,-0.1129
2002-05-13,-2.3729
2002-05-14,1.3889
2002-05-15,0.0
2002-05-16,-2.0548
2002-05-17,1.6317
2002-05-20,-1.6055000000000001
2002-05-21,0.2331
2002-05-22,0.3488
2002-05-23,-2.2016
2002-05-24,1.0664
2002-05-28,1.8757000000000001
2002-05-29,-0.8055
2002-05-30,-1.3921000000000001
2002-05-31,1.1764999999999999
2002-06-03,-2.6744
2002-06-04,0.3584
2002-06-05,-3.5714
2002-06-06,-0.6173
2002-06-07,1.8634
2002-06-10,-0.8537
2002-06-11,-0.615
2002-06-12,-1.6089
2002-06-13,-4.4025
2002-06-14,-3.5526
2002-06-17,-0.8186
2002-06-18,-0.9629
2002-06-19,1.3889
2002-06-20,-0.274
2002-06-21,1.3736
2002-06-24,-2.5745
2002-06-25,2.2253
2002-06-26,-1.9048
2002-06-27,-2.4286
2002-06-28,-8.3455
2002-07-01,-8.9457
2002-07-02,-2.6316
2002-07-03,2.7027
2002-07-05,8.9474
2002-07-08,-8.2126
2002-07-09,-0.5263
2002-07-10,-7.4074
2002-07-11,8.9524
2002-07-12,1.5734
2002-07-15,-4.3029
2002-07-16,1.6187
2002-07-17,-1.9468999999999999
2002-07-18,0.722
2002-07-19,-1.4337
2002-07-22,-4.0
2002-07-23,-11.7424
2002-07-24,0.8584
2002-07-25,-11.2766
2002-07-26,0.2398
2002-07-29,5.2632
2002-07-30,-0.4545
2002-07-31,0.2283
2002-08-01,-2.7335000000000003
2002-08-02,0.2342
2002-08-05,-4.6729
2002-08-06,1.7157
2002-08-07,2.4096
2002-08-08,0.7059
2002-08-09,-1.1682
2002-08-12,0.4728
2002-08-13,-2.8235
2002-08-14,3.632
2002-08-15,-1.4019
2002-08-16,0.4739
2002-08-19,2.1226
2002-08-20,2.3095
2002-08-21,3.8375
2002-08-22,-1.3043
2002-08-23,-1.9824000000000002
2002-08-26,6.7416
2002-08-27,-0.8421
2002-08-28,-3.3970000000000002
2002-08-29,6.3736
2002-08-30,-2.8926
2002-09-03,-4.4681
2002-09-04,-0.6682
2002-09-05,-1.1211
2002-09-06,1.5873
2002-09-09,-2.2321
2002-09-10,3.653
2002-09-11,0.8811
2002-09-12,0.4367
2002-09-13,1.087
2002-09-16,1.2903
2002-09-17,-0.2123
2002-09-18,-0.4255
2002-09-19,-2.1368
2002-09-20,-1.9651
2002-09-23,-3.118
2002-09-24,-2.069
2002-09-25,0.7042
2002-09-26,0.9324
2002-09-27,-1.4563
2002-09-30,0.7389
2002-10-01,-0.7335
2002-10-02,-1.4778
2002-10-03,1.25
2002-10-04,0.0
2002-10-07,-1.7284000000000002
2002-10-08,0.0
2002-10-09,-7.2864
2002-10-10,5.6911000000000005
2002-10-11,4.359
2002-10-14,-0.2457
2002-10-15,3.9409
2002-10-16,-4.0284
2002-10-17,0.2469
2002-10-18,1.2315
2002-10-21,-0.4866
2002-10-22,-1.2225
2002-10-23,0.495
2002-10-24,0.7389
2002-10-25,1.2225
2002-10-28,0.2415
2002-10-29,-1.4458
2002-10-30,1.2225
2002-10-31,1.4493
2002-11-01,2.3810000000000002
2002-11-04,2.7907
2002-11-05,-1.81
2002-11-06,2.5346
2002-11-07,-2.2472
2002-11-08,-0.4598
2002-11-11,-1.3857
2002-11-12,0.7026
2002-11-13,0.4651
2002-11-14,0.6944
2002-11-15,-0.4598
2002-11-18,-1.8476
2002-11-19,-0.2353
2002-11-20,-0.4717
2002-11-21,4.0284
2002-11-22,0.2278
2002-11-25,2.2727
2002-11-26,-1.1111
2002-11-27,4.4944
2002-11-29,-0.6452
2002-12-02,-0.2165
2002-12-03,-0.2169
2002-12-04,-2.1739
2002-12-05,-1.1111
2002-12-06,1.1236
2002-12-09,-3.3333
2002-12-10,0.9195
2002-12-11,-1.139
2002-12-12,2.5346
2002-12-13,-0.2247
2002-12-16,-1.3514
2002-12-17,-1.3699
2002-12-18,-1.1574
2002-12-19,0.7026
2002-12-20,-0.2326
2002-12-23,1.3986
2002-12-24,1.1494
2002-12-26,-0.463
2002-12-27,-1.3953
2002-12-30,-2.1226
2002-12-31,0.241
2003-01-02,4.3269
2003-01-03,0.4608
2003-01-06,2.7523
2003-01-07,0.0
2003-01-08,-0.8929
2003-01-09,1.3514
2003-01-10,2.2222
2003-01-13,-1.5217
2003-01-14,1.5453000000000001
2003-01-15,-1.3043
2003-01-16,0.2203
2003-01-17,1.0989
2003-01-21,-1.7391
2003-01-22,0.2212
2003-01-23,-0.2208
2003-01-24,-3.0973
2003-01-27,1.3699
2003-01-28,1.3514
2003-01-29,-0.8889
2003-01-30,-1.5695000000000001
2003-01-31,2.0501
2003-02-03,0.8929
2003-02-04,-1.1062
2003-02-05,-0.6711
2003-02-06,-0.9009
2003-02-07,1.3636
2003-02-10,-2.2422
2003-02-11,-0.6881
2003-02-12,-1.6166
2003-02-13,2.5822000000000003
2003-02-14,0.0
2003-02-18,2.746
2003-02-19,-2.2272
2003-02-20,-1.139
2003-02-21,0.2304
2003-02-24,2.069
2003-02-25,-0.6757
2003-02-26,2.9478
2003-02-27,1.5419
2003-02-28,-0.2169
2003-03-03,-0.4348
2003-03-04,0.8734
2003-03-05,-1.5152
2003-03-06,-1.3187
2003-03-07,2.2272
2003-03-10,-1.0893
2003-03-11,1.1013
2003-03-12,0.2179
2003-03-13,1.087
2003-03-14,-0.6452
2003-03-17,-0.6494
2003-03-18,0.8715
2003-03-19,0.432
2003-03-20,-0.4301
2003-03-21,2.3758
2003-03-24,-2.7426
2003-03-25,0.4338
2003-03-26,1.5119
2003-03-27,3.8961
2003-03-28,0.0
2003-03-31,-2.0833
2003-04-01,1.7021
2003-04-02,-0.4184
2003-04-03,0.0
2003-04-04,0.4202
2003-04-07,0.8368
2003-04-08,-0.6224
2003-04-09,1.0438
2003-04-10,-0.4132
2003-04-11,0.2075
2003-04-14,-0.207
2003-04-15,1.6598000000000002
2003-04-16,0.4082
2003-04-17,0.813
2003-04-21,-1.0081
2003-04-22,1.4257
2003-04-23,-0.8032
2003-04-24,-1.0121
2003-04-25,-3.681
2003-04-28,-0.2123
2003-04-29,2.766
2003-04-30,0.6211
2003-05-01,-1.8519
2003-05-02,1.8868
2003-05-05,-0.2058
2003-05-06,-2.0619
2003-05-07,0.0
2003-05-08,1.2631999999999999
2003-05-09,-0.2079
2003-05-12,-1.25
2003-05-13,0.8439
2003-05-14,-1.2551999999999999
2003-05-15,0.2119
2003-05-16,1.9026999999999998
2003-05-19,-3.112
2003-05-20,0.8565
2003-05-21,1.6985000000000001
2003-05-22,-1.6701000000000001
2003-05-23,0.6369
2003-05-27,1.4768
2003-05-28,0.0
2003-05-29,1.6632
2003-05-30,-0.6135
2003-06-02,0.0
2003-06-03,0.0
2003-06-04,1.2346
2003-06-05,0.2033
2003-06-06,0.6085
2003-06-09,-0.2016
2003-06-10,-1.0101
2003-06-11,-1.4285999999999999
2003-06-12,2.4845
2003-06-13,-0.8081
2003-06-16,1.222
2003-06-17,-0.4024
2003-06-18,-1.2121
2003-06-19,-0.818
2003-06-20,1.8557000000000001
2003-06-23,-0.8097
2003-06-24,-0.8163
2003-06-25,1.0288
2003-06-26,-1.8557000000000001
2003-06-27,-0.2101
2003-06-30,-0.2105
2003-07-01,-1.2658
2003-07-02,0.4274
2003-07-03,1.0638
2003-07-07,0.2105
2003-07-08,-0.8403
2003-07-09,-0.2119
2003-07-10,-0.4246
2003-07-11,1.2793
2003-07-14,1.2631999999999999
2003-07-15,-0.2079
2003-07-16,-1.6667
2003-07-17,-2.3305
2003-07-18,-2.82
2003-07-21,-1.1161
2003-07-22,1.5800999999999998
2003-07-23,-1.1111
2003-07-24,0.4494
2003-07-25,1.5659999999999998
2003-07-28,-2.2026
2003-07-29,-0.2252
2003-07-30,0.2257
2003-07-31,1.1261
2003-08-01,0.2227
2003-08-04,0.2222
2003-08-05,-0.8869
2003-08-06,0.4474
2003-08-07,-0.6682
2003-08-08,-0.6726
2003-08-11,0.0
2003-08-12,0.4515
2003-08-13,-0.6742
2003-08-14,0.6787
2003-08-15,0.0
2003-08-18,-0.8989
2003-08-19,0.0
2003-08-20,0.6803
2003-08-21,0.9009
2003-08-22,-1.7856999999999998
2003-08-25,0.9091
2003-08-26,0.9009
2003-08-27,0.0
2003-08-28,-0.2232
2003-08-29,-0.4474
2003-09-02,0.8989
2003-09-03,0.4454
2003-09-04,-0.2217
2003-09-05,0.8889
2003-09-08,0.6608
2003-09-09,-1.7505
2003-09-10,-1.1136
2003-09-11,0.9009
2003-09-12,-0.2232
2003-09-15,2.2371
2003-09-16,1.9694
2003-09-17,0.8584
2003-09-18,0.0
2003-09-19,-1.2766
2003-09-22,-0.431
2003-09-23,0.2165
2003-09-24,0.8639
2003-09-25,-1.4989
2003-09-26,-0.2174
2003-09-29,-0.2198
2003-09-30,-0.2203
2003-10-01,-0.6623
2003-10-02,0.8889
2003-10-03,-0.4405
2003-10-06,0.2212
2003-10-07,0.4415
2003-10-08,1.3187
2003-10-09,0.6508
2003-10-10,0.8621
2003-10-13,-1.2821
2003-10-14,-0.8658
2003-10-15,-0.655
2003-10-16,0.2198
2003-10-17,-0.4386
2003-10-20,0.8811
2003-10-21,-0.4367
2003-10-22,-0.6579
2003-10-23,-0.4415
2003-10-24,0.2217
2003-10-27,0.4425
2003-10-28,0.2203
2003-10-29,-0.4396
2003-10-30,1.3245
2003-10-31,0.6536
2003-11-03,-0.4329
2003-11-04,-0.2174
2003-11-05,-0.2179
2003-11-06,0.4367
2003-11-07,0.0
2003-11-10,0.0
2003-11-11,-0.2174
2003-11-12,0.8715
2003-11-13,1.5119
2003-11-14,0.4255
2003-11-17,-1.0593
2003-11-18,-0.2141
2003-11-19,2.1459
2003-11-20,0.8403
2003-11-21,0.4167
2003-11-24,1.8672
2003-11-25,0.8147
2003-11-26,-1.4141
2003-11-28,0.0
2003-12-01,0.4098
2003-12-02,0.6122
2003-12-03,-1.217
2003-12-04,0.4107
2003-12-05,-0.6135
2003-12-08,0.823
2003-12-09,-0.2041
2003-12-10,-1.227
2003-12-11,1.2422
2003-12-12,-0.818
2003-12-15,0.4124
2003-12-16,0.8214
2003-12-17,1.4257
2003-12-18,0.4016
2003-12-19,-1.0
2003-12-22,-0.404
2003-12-23,1.8256000000000001
2003-12-24,-1.2048
2003-12-26,1.626
2003-12-29,-1.2
2003-12-30,1.0121
2003-12-31,-0.2004
2004-01-02,-0.4016
2004-01-05,0.4032
2004-01-06,0.2008
2004-01-07,0.2004
2004-01-08,0.8
2004-01-09,0.1984
2004-01-12,2.9703
2004-01-13,-2.1154
2004-01-14,3.1434
2004-01-15,0.0
2004-01-16,1.1429
2004-01-20,-0.1883
2004-01-21,0.3774
2004-01-22,-0.3759
2004-01-23,0.0
2004-01-26,-1.8868
2004-01-27,0.7692
2004-01-28,0.9542
2004-01-29,-2.8355
2004-01-30,1.5564
2004-02-02,-0.7663
2004-02-03,0.0
2004-02-04,0.3861
2004-02-05,0.0
2004-02-06,1.1538
2004-02-09,-0.1901
2004-02-10,-0.1905
2004-02-11,1.145
2004-02-12,1.3208
2004-02-13,-3.352
2004-02-17,0.7707
2004-02-18,-1.1472
2004-02-19,-2.3211
2004-02-20,0.7921
2004-02-23,-1.3752
2004-02-24,-0.7968
2004-02-25,1.004
2004-02-26,0.5964
2004-02-27,0.3953
2004-03-01,0.9843
2004-03-02,-0.3899
2004-03-03,-0.3914
2004-03-04,-0.1965
2004-03-05,0.3937
2004-03-08,-0.3922
2004-03-09,0.1969
2004-03-10,-0.5894
2004-03-11,-0.3953
2004-03-12,1.1905000000000001
2004-03-15,-1.7647
2004-03-16,0.1996
2004-03-17,-0.1992
2004-03-18,0.1996
2004-03-19,-0.3984
2004-03-22,-0.2
2004-03-23,-0.6012
2004-03-24,-0.4032
2004-03-25,1.2146
2004-03-26,-0.2
2004-03-29,0.2004
2004-03-30,0.0
2004-03-31,-0.2016
2004-04-01,1.2121
2004-04-02,1.5968
2004-04-05,1.5716999999999999
2004-04-06,-1.7408000000000001
2004-04-07,-1.1811
2004-04-08,0.3984
2004-04-12,2.1825
2004-04-13,-2.9126
2004-04-14,1.4
2004-04-15,0.5917
2004-04-16,-2.9412000000000003
2004-04-19,0.0
2004-04-20,-1.8182
2004-04-21,-1.6461000000000001
2004-04-22,1.2551999999999999
2004-04-23,-0.8264
2004-04-26,0.4167
2004-04-27,0.6224
2004-04-28,-0.8247
2004-04-29,-0.2079
2004-04-30,0.2083
2004-05-03,0.2079
2004-05-04,0.6224
2004-05-05,-0.4124
2004-05-06,-0.4141
2004-05-07,-3.5343
2004-05-10,-5.3879
2004-05-11,2.5057
2004-05-12,1.3333
2004-05-13,0.4386
2004-05-14,0.0
2004-05-17,-0.8734
2004-05-18,0.4405
2004-05-19,0.8772
2004-05-20,0.0
2004-05-21,0.8696
2004-05-24,0.0
2004-05-25,1.2931
2004-05-26,-0.4255
2004-05-27,0.4274
2004-05-28,0.0
2004-06-01,0.0
2004-06-02,0.8511
2004-06-03,0.8439
2004-06-04,2.0921
2004-06-07,0.0
2004-06-08,0.4098
2004-06-09,0.0
2004-06-10,0.2041
2004-06-14,-1.4257
