ticker,EXP US Equity
2000-05-24,-1.7682
2000-05-25,-1.2
2000-05-26,-1.6194
2000-05-30,0.4115
2000-05-31,-1.6393
2000-06-01,1.0417
2000-06-02,1.4433
2000-06-05,1.626
2000-06-06,-2.2
2000-06-07,-0.6135
2000-06-08,-1.8519
2000-06-09,-1.0482
2000-06-12,-1.0593
2000-06-13,-1.2848
2000-06-14,-2.82
2000-06-15,-5.1339
2000-06-16,-0.7059
2000-06-19,-4.0284
2000-06-20,-2.963
2000-06-21,-4.0712
2000-06-22,-1.3263
2000-06-23,-1.3978
2000-06-26,-1.6393
2000-06-27,-1.3889
2000-06-28,3.3803
2000-06-29,-0.545
2000-06-30,-0.5479
2000-07-03,2.7548
2000-07-05,-0.2681
2000-07-06,-1.3441
2000-07-07,-0.545
2000-07-10,-1.0959
2000-07-11,-0.277
2000-07-12,-0.2778
2000-07-13,0.2786
2000-07-14,0.2778
2000-07-17,2.2161
2000-07-18,-0.542
2000-07-19,-1.0899
2000-07-20,0.2755
2000-07-21,0.2747
2000-07-24,-0.274
2000-07-25,0.2747
2000-07-26,5.2055
2000-07-27,4.1667
2000-07-28,-3.0
2000-07-31,1.0309
2000-08-01,1.0204
2000-08-02,-0.5051
2000-08-03,-3.5533
2000-08-04,-0.7895
2000-08-07,-4.5093
2000-08-08,5.8333
2000-08-09,0.5249
2000-08-10,0.5222
2000-08-11,4.6753
2000-08-14,2.7295
2000-08-15,0.4831
2000-08-16,1.9231
2000-08-17,4.2453
2000-08-18,-2.2624
2000-08-21,-3.7037
2000-08-22,1.9231
2000-08-23,-0.9434
2000-08-24,0.0
2000-08-25,-1.1905000000000001
2000-08-28,-0.7229
2000-08-29,-0.9709
2000-08-30,0.0
2000-08-31,1.2255
2000-09-01,-0.2421
2000-09-05,1.4563
2000-09-06,-0.4785
2000-09-07,-2.4038
2000-09-08,1.4778
2000-09-11,0.9709
2000-09-12,1.6827
2000-09-13,-0.4728
2000-09-14,-1.9002
2000-09-15,0.0
2000-09-18,-2.9055999999999997
2000-09-19,-2.4938000000000002
2000-09-20,-2.046
2000-09-21,-1.5666
2000-09-22,0.7958
2000-09-25,4.4737
2000-09-26,-5.0378
2000-09-27,-0.5305
2000-09-28,2.6667
2000-09-29,3.3247
2000-10-02,0.2519
2000-10-03,0.0
2000-10-04,-2.2613
2000-10-05,-4.8843
2000-10-06,-2.7027
2000-10-09,2.5
2000-10-10,-0.542
2000-10-11,-0.545
2000-10-12,-1.0959
2000-10-13,0.554
2000-10-16,0.8264
2000-10-17,-0.5464
2000-10-18,-0.8242
2000-10-19,0.831
2000-10-20,0.8242
2000-10-23,-0.8174
2000-10-24,1.3736
2000-10-25,3.523
2000-10-26,0.7853
2000-10-27,1.8182
2000-10-30,2.0408
2000-10-31,3.75
2000-11-01,-0.4819
2000-11-02,1.937
2000-11-03,-0.2375
2000-11-06,0.4762
2000-11-07,0.7109
2000-11-08,-0.2353
2000-11-09,-0.2358
2000-11-10,-0.9456
2000-11-13,-2.6253
2000-11-14,1.4706000000000001
2000-11-15,1.6907999999999999
2000-11-16,-1.6627
2000-11-17,-0.7246
2000-11-20,-1.7032
2000-11-21,0.7426
2000-11-22,0.0
2000-11-24,1.9656
2000-11-27,-2.6506
2000-11-28,-2.4752
2000-11-29,-1.5228000000000002
2000-11-30,-2.0619
2000-12-01,3.9474
2000-12-04,-2.0253
2000-12-05,1.8088
2000-12-06,-0.2538
2000-12-07,-1.5267
2000-12-08,0.7752
2000-12-11,8.7179
2000-12-12,-4.4811
2000-12-13,-1.2346
2000-12-14,-2.0
2000-12-15,-5.3571
2000-12-18,-1.3477000000000001
2000-12-19,3.8251
2000-12-20,2.3684
2000-12-21,2.8278
2000-12-22,4.0
2000-12-26,-0.9615
2000-12-27,3.3981
2000-12-28,4.4601
2000-12-29,-1.6179999999999999
2001-01-02,0.4577
2001-01-03,5.9226
2001-01-04,2.7957
2001-01-05,-0.4184
2001-01-08,-3.1513
2001-01-09,1.0846
2001-01-10,1.7167
2001-01-11,-0.6329
2001-01-12,1.6985000000000001
2001-01-16,0.2088
2001-01-17,0.4167
2001-01-18,-0.8299
2001-01-19,-2.7197
2001-01-22,-4.3011
2001-01-23,1.1236
2001-01-24,1.1111
2001-01-25,0.0
2001-01-26,-0.6593
2001-01-29,-0.531
2001-01-30,1.2456
2001-01-31,-2.6362
2001-02-01,3.213
2001-02-02,1.4341
2001-02-05,0.4138
2001-02-06,-1.4423
2001-02-07,0.1742
2001-02-08,1.2174
2001-02-09,1.134
2001-02-12,-0.5097
2001-02-13,0.4781
2001-02-14,-1.0537
2001-02-15,1.3054000000000001
2001-02-16,0.0
2001-02-20,0.2374
2001-02-21,-0.3721
2001-02-22,-0.3396
2001-02-23,-0.954
2001-02-26,-0.0344
2001-02-27,0.1376
2001-02-28,0.8591
2001-03-01,1.7036
2001-03-02,4.6901
2001-03-05,4.672
2001-03-06,-1.2229
2001-03-07,1.6713
2001-03-08,-0.274
2001-03-09,0.7937
2001-03-12,-0.0606
2001-03-13,-1.3939
2001-03-14,-1.8132000000000001
2001-03-15,-4.0689
2001-03-16,-1.2072
2001-03-19,0.7266
2001-03-20,-0.1967
2001-03-21,-1.6097000000000001
2001-03-22,-2.6043
2001-03-23,0.6171
2001-03-26,0.5111
2001-03-27,-1.3559
2001-03-28,-0.756
2001-03-29,-1.4543
2001-03-30,-1.0892
2001-04-02,-2.0641
2001-04-03,-2.6163
2001-04-04,2.0522
2001-04-05,1.5356
2001-04-06,-0.144
2001-04-09,0.3967
2001-04-10,1.5805
2001-04-11,-0.9901
2001-04-12,-0.0357
2001-04-16,-0.786
2001-04-17,0.6842
2001-04-18,1.7167
2001-04-19,1.09
2001-04-20,-2.087
2001-04-23,-2.1314
2001-04-24,4.2105
2001-04-25,-1.2191
2001-04-26,1.3399
2001-04-27,-1.1134
2001-04-30,0.5278
2001-05-01,-0.14
2001-05-02,0.2454
2001-05-03,-1.1189
2001-05-04,0.1061
2001-05-07,1.3776
2001-05-08,-2.439
2001-05-09,-0.7143
2001-05-10,-2.9856
2001-05-11,-1.3719000000000001
2001-05-14,1.3158
2001-05-15,3.8961
2001-05-16,-1.0
2001-05-17,1.5512000000000001
2001-05-18,3.3037
2001-05-21,1.3755
2001-05-22,0.5767
2001-05-23,-1.855
2001-05-24,-0.5842
2001-05-25,0.6913
2001-05-29,0.0
2001-05-30,-2.5060000000000002
2001-05-31,-0.2817
2001-06-01,0.9534
2001-06-04,1.8188
2001-06-05,1.0993
2001-06-06,0.2379
2001-06-07,0.3729
2001-06-08,0.9119
2001-06-11,0.2343
2001-06-12,-0.3339
2001-06-13,0.3685
2001-06-14,0.968
2001-06-15,0.7273
2001-06-18,-0.5907
2001-06-19,-0.1321
2001-06-20,0.5289
2001-06-21,1.2167
2001-06-22,-0.065
2001-06-25,0.9443
2001-06-26,3.4516
2001-06-27,3.0246
2001-06-28,-0.0908
2001-06-29,-1.545
2001-07-02,5.0154
2001-07-03,-0.9669
2001-07-05,1.9822
2001-07-06,-2.2338
2001-07-09,0.2967
2001-07-10,-1.7751000000000001
2001-07-11,2.1084
2001-07-12,1.8289
2001-07-13,0.6663
2001-07-16,-3.1079
2001-07-17,-2.5839
2001-07-18,-0.2744
2001-07-19,0.8254
2001-07-20,4.3056
2001-07-23,-3.5465
2001-07-24,-3.8577
2001-07-25,1.0658
2001-07-26,1.1787
2001-07-27,0.7971
2001-07-30,1.5815000000000001
2001-07-31,-1.1976
2001-08-01,1.2121
2001-08-02,0.509
2001-08-03,-0.2085
2001-08-06,-0.597
2001-08-07,-1.3514
2001-08-08,0.4566
2001-08-09,-0.6061
2001-08-10,0.4878
2001-08-13,-3.125
2001-08-14,5.1989
2001-08-15,-3.3641
2001-08-16,-0.7702
2001-08-17,-0.7141
2001-08-20,-1.5009000000000001
2001-08-21,1.1111
2001-08-22,-1.0989
2001-08-23,-0.2222
2001-08-24,1.8136
2001-08-27,-0.3125
2001-08-28,-0.094
2001-08-29,0.0
2001-08-30,-0.502
2001-08-31,0.7884
2001-09-04,0.0
2001-09-05,-0.9074
2001-09-06,-0.3789
2001-09-07,1.458
2001-09-10,0.906
2001-09-17,-2.4768
2001-09-18,-1.9048
2001-09-19,-0.9709
2001-09-20,-4.7712
2001-09-21,-4.324
2001-09-24,3.1261
2001-09-25,-0.4181
2001-09-26,0.7348
2001-09-27,2.5356
2001-09-28,0.1016
2001-10-01,-1.8613
2001-10-02,-0.2759
2001-10-03,-0.2766
2001-10-04,-0.9015
2001-10-05,2.4493
2001-10-08,-2.1516
2001-10-09,-0.1745
2001-10-10,0.8741
2001-10-11,1.9064
2001-10-12,-3.7415000000000003
2001-10-15,1.3780999999999999
2001-10-16,4.1826
2001-10-17,-4.6504
2001-10-18,0.5263
2001-10-19,1.9895
2001-10-22,1.4374
2001-10-23,0.8772
2001-10-24,0.3344
2001-10-25,2.4333
2001-10-26,3.6446
2001-10-29,2.7002
2001-10-30,-0.3057
2001-10-31,0.8893
2001-11-01,0.6079
2001-11-02,0.1511
2001-11-05,0.0905
2001-11-06,-1.3261
2001-11-07,-0.2749
2001-11-08,0.3063
2001-11-09,0.0
2001-11-12,-0.2137
2001-11-13,-0.8568
2001-11-14,0.6173
2001-11-15,-0.9202
2001-11-16,-0.9288
2001-11-19,-0.1875
2001-11-20,-1.8159
2001-11-21,0.7653
2001-11-23,1.7405
2001-11-26,-3.0482
2001-11-27,0.9945
2001-11-28,-1.6836
2001-11-29,1.2924
2001-11-30,-5.1037
2001-12-03,2.6555
2001-12-04,0.1965
2001-12-05,1.9935
2001-12-06,0.6408
2001-12-07,-0.9869
2001-12-10,-2.0579
2001-12-11,-2.5606999999999998
2001-12-12,3.5714
2001-12-13,0.6181
2001-12-14,0.388
2001-12-17,0.3226
2001-12-18,2.8939
2001-12-19,-3.4375
2001-12-20,1.3592
2001-12-21,-0.6066
2001-12-24,1.1886
2001-12-26,0.5714
2001-12-27,1.4205
2001-12-28,0.3112
2001-12-31,-0.5585
2002-01-02,-0.156
2002-01-03,2.4063
2002-01-04,0.1526
2002-01-07,-1.0969
2002-01-08,0.6161
2002-01-09,0.7348
2002-01-10,0.6079
2002-01-11,-2.145
2002-01-14,0.0926
2002-01-15,0.1851
2002-01-16,-1.7856999999999998
2002-01-17,0.4702
2002-01-18,-0.0624
2002-01-22,4.8704
2002-01-23,1.1908
2002-01-24,0.2942
2002-01-25,-0.4987
2002-01-28,-1.6804000000000001
2002-01-29,0.4498
2002-01-30,0.7463
2002-01-31,1.9259
2002-02-01,-0.2907
2002-02-04,-2.1866
2002-02-05,0.4173
2002-02-06,-3.5916
2002-02-07,-5.2648
2002-02-08,2.3724
2002-02-11,4.7619
2002-02-12,-2.7273
2002-02-13,-0.3115
2002-02-14,-2.1875
2002-02-15,1.0863
2002-02-19,2.9077
2002-02-20,0.2764
2002-02-21,-1.2864
2002-02-22,0.1241
2002-02-25,0.6198
2002-02-26,-1.2934999999999999
2002-02-27,1.3105
2002-02-28,0.0924
2002-03-01,3.6
2002-03-04,-0.9207
2002-03-05,1.9184999999999999
2002-03-06,1.4412
2002-03-07,-0.116
2002-03-08,4.3541
2002-03-11,0.4451
2002-03-12,2.6862
2002-03-13,-0.4045
2002-03-14,-0.2708
2002-03-15,-0.1358
2002-03-18,1.4138
2002-03-19,-3.4853
2002-03-20,0.8333
2002-03-21,0.4959
2002-03-22,-0.0822
2002-03-25,1.2637
2002-03-26,-0.0271
2002-03-27,3.9349
2002-03-28,3.8642
2002-04-01,0.3017
2002-04-02,-0.3759
2002-04-03,-3.044
2002-04-04,0.4152
2002-04-05,-0.1034
2002-04-08,2.1728
2002-04-09,1.2658
2002-04-10,3.125
2002-04-11,-0.5818
2002-04-12,1.1948
2002-04-15,0.1205
2002-04-16,0.4813
2002-04-17,-1.4849999999999999
2002-04-18,1.1427
2002-04-19,-0.2404
2002-04-22,1.012
2002-04-23,-0.6679
2002-04-24,1.6571
2002-04-25,0.3307
2002-04-26,0.0471
2002-04-29,0.3766
2002-04-30,2.8839
2002-05-01,1.0939
2002-05-02,1.1722
2002-05-03,-1.4037
2002-05-06,1.2655
2002-05-07,0.4463
2002-05-08,-2.4439
2002-05-09,1.8218999999999999
2002-05-10,-1.2525
2002-05-13,-0.3171
2002-05-14,1.7496
2002-05-15,0.3796
2002-05-16,-1.8687
2002-05-17,1.4056
2002-05-20,-0.5142
2002-05-21,0.0
2002-05-22,-3.0562
2002-05-23,2.3876
2002-05-24,-0.6113
2002-05-28,-1.9362
2002-05-29,-0.9059
2002-05-30,-1.8987
2002-05-31,-0.1912
2002-06-03,-1.197
2002-06-04,-1.7204000000000002
2002-06-05,-1.1834
2002-06-06,-1.1976
2002-06-07,0.5051
2002-06-10,1.8843999999999999
2002-06-11,-0.1233
2002-06-12,-0.1235
2002-06-13,-2.3239
2002-06-14,-2.3032
2002-06-17,-0.0777
2002-06-18,-0.4926
2002-06-19,0.0
2002-06-20,0.3127
2002-06-21,-0.3896
2002-06-24,-3.7076000000000002
2002-06-25,-2.2505
2002-06-26,0.0
2002-06-27,0.111
2002-06-28,0.859
2002-07-01,5.467
2002-07-02,-4.1678
2002-07-03,-0.2175
2002-07-05,2.0158
2002-07-08,-1.6021
2002-07-09,-2.7137000000000002
2002-07-10,-3.7657
2002-07-11,-2.1739
2002-07-12,-1.4815
2002-07-15,4.0902
2002-07-16,-2.3404
2002-07-17,0.355
2002-07-18,-0.059
2002-07-19,-0.3245
2002-07-22,-1.4797
2002-07-23,-1.7423
2002-07-24,4.066
2002-07-25,1.2631999999999999
2002-07-26,2.0598
2002-07-29,5.4576
2002-07-30,0.8895
2002-07-31,-0.8549
2002-08-01,-0.3503
2002-08-02,-4.5971
2002-08-05,-1.3605
2002-08-06,4.023
2002-08-07,-0.0552
2002-08-08,0.691
2002-08-09,1.647
2002-08-12,-0.108
2002-08-13,-3.4874
2002-08-14,3.2213
2002-08-15,3.6364
2002-08-16,1.3092
2002-08-19,4.032
2002-08-20,-1.3665
2002-08-21,-0.2267
2002-08-22,0.9846
2002-08-23,-3.5
2002-08-26,-0.2332
2002-08-27,0.3116
2002-08-28,-1.8897
2002-08-29,1.4776
2002-08-30,-4.3162
2002-09-03,-3.9946
2002-09-04,2.0379
2002-09-05,-1.2483
2002-09-06,-1.2921
2002-09-09,1.5936
2002-09-10,-0.2801
2002-09-11,-0.927
2002-09-12,2.6935000000000002
2002-09-13,-0.3589
2002-09-16,-0.4433
2002-09-17,-0.0835
2002-09-18,-0.9192
2002-09-19,-1.0121
2002-09-20,1.5337
2002-09-23,-1.6806999999999999
2002-09-24,-3.7037
2002-09-25,3.9941
2002-09-26,0.4836
2002-09-27,-1.6138
2002-09-30,2.7338
2002-10-01,2.1849
2002-10-02,2.2478
2002-10-03,-0.7775
2002-10-04,-1.1078000000000001
2002-10-07,-4.4809
2002-10-08,-1.9165
2002-10-09,-7.2616
2002-10-10,3.6792
2002-10-11,5.2472
2002-10-14,-1.1527
2002-10-15,5.0437
2002-10-16,-2.1649
2002-10-17,3.234
2002-10-18,-2.9953
2002-10-21,-0.9348
2002-10-22,-5.2617
2002-10-23,-2.8373
2002-10-24,-1.5222
2002-10-25,0.347
2002-10-28,1.5404
2002-10-29,2.6935000000000002
2002-10-30,-1.7787
2002-10-31,4.8189
2002-11-01,2.0498
2002-11-04,0.4304
2002-11-05,1.4285999999999999
2002-11-06,2.5352
2002-11-07,-3.4341
2002-11-08,0.2276
2002-11-11,0.4825
2002-11-12,0.7345
2002-11-13,0.3646
2002-11-14,2.6823
2002-11-15,-0.2177
2002-11-18,-0.9817
2002-11-19,-2.0931
2002-11-20,-0.7032
2002-11-21,1.4163999999999999
2002-11-22,0.419
2002-11-25,0.6954
2002-11-26,-3.2597
2002-11-27,3.2267
2002-11-29,-0.166
2002-12-02,-1.6348
2002-12-03,0.5915
2002-12-04,-0.8961
2002-12-05,0.0283
2002-12-06,-1.4123999999999999
2002-12-09,0.6313
2002-12-10,1.939
2002-12-11,-1.3427
2002-12-12,1.6728
2002-12-13,0.3904
2002-12-16,-0.7222
2002-12-17,0.1959
2002-12-18,-1.6755
2002-12-19,0.2556
2002-12-20,1.983
2002-12-23,-0.3611
2002-12-24,-0.2509
2002-12-26,1.5651000000000002
2002-12-27,-3.9626
2002-12-30,0.4011
2002-12-31,0.3139
2003-01-02,0.9673
2003-01-03,0.789
2003-01-06,-1.5935000000000001
2003-01-07,-1.5625
2003-01-08,-0.9235
2003-01-09,2.5342000000000002
2003-01-10,-0.0284
2003-01-13,0.7104
2003-01-14,1.3826
2003-01-15,0.0557
2003-01-16,0.0
2003-01-17,-1.3352
2003-01-21,1.0713
2003-01-22,-1.8689
2003-01-23,-1.5065
2003-01-24,-1.8182
2003-01-27,-1.8225
2003-01-28,1.5868
2003-01-29,0.8842
2003-01-30,-2.7169
2003-01-31,1.8018
2003-02-03,-2.2419000000000002
2003-02-04,0.2112
2003-02-05,1.0238
2003-02-06,-1.8479999999999999
2003-02-07,-1.4576
2003-02-10,0.7088
2003-02-11,0.2754
2003-02-12,0.3052
2003-02-13,-0.9735
2003-02-14,0.6144
2003-02-18,3.7557
2003-02-19,-1.2655
2003-02-20,-1.1623999999999999
2003-02-21,2.8346999999999998
2003-02-24,0.7038
2003-02-25,1.3687
2003-02-26,-2.0971
2003-02-27,-1.7019
2003-02-28,-1.194
2003-03-03,1.2991
2003-03-04,-0.9245
2003-03-05,1.8061
2003-03-06,0.5618
2003-03-07,1.4702
2003-03-10,-1.5648
2003-03-11,-1.3836
2003-03-12,1.5522
2003-03-13,1.4109
2003-03-14,-0.6957
2003-03-17,3.0648
2003-03-18,2.4073
2003-03-19,-0.719
2003-03-20,1.1421000000000001
2003-03-21,2.3134
2003-03-24,-1.0243
2003-03-25,0.7625
2003-03-26,-3.2432
2003-03-27,0.3631
2003-03-28,0.1113
2003-03-31,0.0834
2003-04-01,1.3889
2003-04-02,2.0548
2003-04-03,1.6107
2003-04-04,-1.321
2003-04-07,2.008
2003-04-08,-0.9186
2003-04-09,0.1325
2003-04-10,0.2646
2003-04-11,-2.1108
2003-04-14,2.2911
2003-04-15,0.6588
2003-04-16,0.1309
2003-04-17,-0.2092
2003-04-21,-2.7247
2003-04-22,3.178
2003-04-23,0.0
2003-04-24,-1.3312
2003-04-25,0.3704
2003-04-28,0.4744
2003-04-29,0.3673
2003-04-30,1.0193
2003-05-01,-0.4916
2003-05-02,1.3521
2003-05-05,-0.7183
2003-05-06,0.491
2003-05-07,0.0
2003-05-08,0.1543
2003-05-09,0.2824
2003-05-12,-1.9969000000000001
2003-05-13,2.0899
2003-05-14,-0.2047
2003-05-15,0.0513
2003-05-16,0.0769
2003-05-19,-2.9449
2003-05-20,-0.5541
2003-05-21,0.1592
2003-05-22,0.106
2003-05-23,-0.1588
2003-05-27,0.053
2003-05-28,0.106
2003-05-29,0.1323
2003-05-30,3.1977
2003-06-02,0.7682
2003-06-03,-2.1601
2003-06-04,0.5195
2003-06-05,3.3592
2003-06-06,0.2
2003-06-09,0.0749
2003-06-10,0.4737
2003-06-11,0.1241
2003-06-12,-0.1487
2003-06-13,-0.2234
2003-06-16,3.9801
2003-06-17,0.3589
2003-06-18,-2.4076
2003-06-19,0.3664
2003-06-20,1.9956
2003-06-23,-3.9895
2003-06-24,-0.6718
2003-06-25,0.0752
2003-06-26,0.0501
2003-06-27,0.3252
2003-06-30,-0.0249
2003-07-01,0.1247
2003-07-02,0.1495
2003-07-03,0.7214
2003-07-07,1.9758
2003-07-08,3.8992
2003-07-09,1.8648
2003-07-10,-2.9748
2003-07-11,-1.8868
2003-07-14,-2.1635
2003-07-15,0.7371
2003-07-16,-3.6585
2003-07-17,-1.0886
2003-07-18,-2.9946
2003-07-21,0.9763
2003-07-22,8.231
2003-07-23,0.9174
2003-07-24,1.8182
2003-07-25,-0.0235
2003-07-28,0.47
2003-07-29,4.9591
2003-07-30,0.4012
2003-07-31,-0.111
2003-08-01,-2.2222
2003-08-04,-0.5909
2003-08-05,-1.2346
2003-08-06,0.8102
2003-08-07,-0.5741
2003-08-08,0.5312
2003-08-11,1.3094000000000001
2003-08-12,2.0408
2003-08-13,-0.1111
2003-08-14,0.1112
2003-08-15,1.3333
2003-08-18,-1.2061
2003-08-19,2.1088
2003-08-20,-1.5217
2003-08-21,-0.1987
2003-08-22,-2.0128
2003-08-25,0.2032
2003-08-26,-0.5181
2003-08-27,1.8569
2003-08-28,-0.0667
2003-08-29,-0.2225
2003-09-02,0.3344
2003-09-03,1.3333
2003-09-04,-0.2412
2003-09-05,0.2418
2003-09-08,0.9868
2003-09-09,1.0858
2003-09-10,-2.6638
2003-09-11,-0.7062
2003-09-12,2.6673
2003-09-15,-0.1948
2003-09-16,1.5184
2003-09-17,1.453
2003-09-18,-0.4844
2003-09-19,1.4815
2003-09-22,0.4175
2003-09-23,-1.8711
2003-09-24,-1.589
2003-09-25,-2.8202
2003-09-26,-0.576
2003-09-29,2.6292
2003-09-30,-3.0178
2003-10-01,4.4997
2003-10-02,-0.557
2003-10-03,0.1723
2003-10-06,-0.2151
2003-10-07,0.0
2003-10-08,-0.2155
2003-10-09,0.6479
2003-10-10,-0.1502
2003-10-13,5.9531
2003-10-14,0.6897
2003-10-15,-0.3022
2003-10-16,1.0305
2003-10-17,-0.1
2003-10-20,0.4805
2003-10-21,1.4744
2003-10-22,-1.0995
2003-10-23,0.2581
2003-10-24,0.198
2003-10-27,0.6917
2003-10-28,0.5888
2003-10-29,2.9268
2003-10-30,0.9668
2003-10-31,1.2017
2003-11-03,-1.1688
2003-11-04,-0.2253
2003-11-05,1.6745
2003-11-06,1.8135
2003-11-07,2.6898999999999997
2003-11-10,-2.2301
2003-11-11,-1.0681
2003-11-12,0.5306
2003-11-13,0.091
2003-11-14,-0.982
2003-11-17,-0.2755
2003-11-18,0.6814
2003-11-19,-1.2621
2003-11-20,4.7795
2003-11-21,2.4576000000000002
2003-11-24,1.9845000000000002
2003-11-25,-0.1861
2003-11-26,-0.6103
2003-11-28,-0.0512
2003-12-01,1.1604
2003-12-02,-1.2146
2003-12-03,-0.1025
2003-12-04,2.1368
2003-12-05,-1.9414
2003-12-08,1.1274
2003-12-09,-0.7939
2003-12-10,-2.8605
2003-12-11,3.4181
2003-12-12,0.1525
2003-12-15,-0.4569
2003-12-16,-1.2241
2003-12-17,1.8072
2003-12-18,-0.3719
2003-12-19,-1.2388
2003-12-22,-0.6873
2003-12-23,2.5952
2003-12-24,1.1804000000000001
2003-12-26,0.0
2003-12-29,0.8667
2003-12-30,0.9584
2003-12-31,-1.3584
2004-01-02,-0.448
2004-01-05,-0.0167
2004-01-06,-0.05
2004-01-07,0.9006
2004-01-08,-0.3967
2004-01-09,4.2317
2004-01-12,-2.3587
2004-01-13,-1.947
2004-01-14,-2.7762000000000002
2004-01-15,2.3638
2004-01-16,5.4868
2004-01-20,-2.8722
2004-01-21,2.1457
2004-01-22,-0.4766
2004-01-23,-1.0465
2004-01-26,2.4915
2004-01-27,3.4977
2004-01-28,-2.0784
2004-01-29,-3.365
2004-01-30,-0.9107
2004-02-02,-3.9467
2004-02-03,0.4128
2004-02-04,1.1398
2004-02-05,2.4386
2004-02-06,1.6411
2004-02-09,-0.6742
2004-02-10,2.9832
2004-02-11,-0.2949
2004-02-12,-0.9047
2004-02-13,-0.9831
2004-02-17,-1.2589000000000001
2004-02-18,-0.5028
2004-02-19,0.018
2004-02-20,0.1444
2004-02-23,-1.2793
2004-02-24,0.365
2004-02-25,2.8369
2004-02-26,1.1671
2004-02-27,1.9927000000000001
2004-03-01,1.2339
2004-03-02,-0.7957
2004-03-03,-0.4778
2004-03-04,-0.5487
2004-03-05,-0.931
2004-03-08,0.8702
2004-03-09,-0.6211
2004-03-10,-2.2917
2004-03-11,-0.8529
2004-03-12,-0.5376
2004-03-15,-0.9009
2004-03-16,0.0364
2004-03-17,1.8538999999999999
2004-03-18,-0.6959
2004-03-19,0.0359
2004-03-22,-0.6646
2004-03-23,0.7091
2004-03-24,-0.5055
2004-03-25,0.2903
2004-03-26,1.7006999999999999
2004-03-29,1.8324
2004-03-30,3.9657999999999998
2004-03-31,-1.1091
2004-04-01,1.5293
2004-04-02,-0.7531
2004-04-05,0.9275
2004-04-06,0.6182
2004-04-07,-0.7307
2004-04-08,-0.8866
2004-04-12,0.7595
2004-04-13,0.6198
2004-04-14,-0.3662
2004-04-15,1.4536
2004-04-16,-0.2141
2004-04-19,-0.9738
2004-04-20,0.5833
2004-04-21,0.4308
2004-04-22,3.5143
2004-04-23,-0.7491
2004-04-26,0.3533
2004-04-27,1.5362
2004-04-28,2.5846999999999998
2004-04-29,-0.4455
2004-04-30,1.3889
2004-05-03,-0.9132
2004-05-04,0.4762
2004-05-05,-0.8867
2004-05-06,-0.1234
2004-05-07,-2.9653
2004-05-10,-2.276
2004-05-11,0.7329
2004-05-12,-0.5659
2004-05-13,-0.3252
2004-05-14,1.1256
2004-05-17,-1.1937
2004-05-18,1.3388
2004-05-19,0.4833
2004-05-20,-0.4329
2004-05-21,-0.0483
2004-05-24,0.8539
2004-05-25,2.3962
2004-05-26,0.1248
2004-05-27,2.976
2004-05-28,0.923
2004-06-01,1.6492
