ticker,CSL US Equity
2000-05-23,-0.2899
2000-05-24,-0.2907
2000-05-25,-1.7492999999999999
2000-05-26,-1.3353
2000-05-30,2.2556
2000-05-31,-2.2059
2000-06-01,0.7519
2000-06-02,8.3582
2000-06-05,-0.1377
2000-06-06,-1.2414
2000-06-07,0.9777
2000-06-08,1.6598000000000002
2000-06-09,1.7687
2000-06-12,-1.2032
2000-06-13,-0.406
2000-06-14,1.9022000000000001
2000-06-15,3.0667
2000-06-16,2.5873
2000-06-19,-5.5485
2000-06-20,-2.5366999999999997
2000-06-21,3.6986
2000-06-22,-0.3963
2000-06-23,1.4588999999999999
2000-06-26,-1.1764999999999999
2000-06-27,3.4392
2000-06-28,-0.2558
2000-06-29,2.0513
2000-06-30,-9.5791
2000-07-03,5.5922
2000-07-05,3.9474
2000-07-06,-2.1519
2000-07-07,-0.5175
2000-07-10,2.6008
2000-07-11,-0.6337
2000-07-12,0.3827
2000-07-13,0.5083
2000-07-14,-1.1378
2000-07-17,-1.7903
2000-07-18,-1.6926999999999999
2000-07-19,0.9272
2000-07-20,1.4436
2000-07-21,-3.6223
2000-07-24,-3.2215
2000-07-25,3.6061
2000-07-26,-1.4726
2000-07-27,-1.2227999999999999
2000-07-28,-0.1376
2000-07-31,-0.2755
2000-08-01,-0.2762
2000-08-02,1.5234999999999999
2000-08-03,0.8186
2000-08-04,-1.0825
2000-08-07,1.3679999999999999
2000-08-08,-0.9447
2000-08-09,-2.0436
2000-08-10,0.1391
2000-08-11,3.75
2000-08-14,-1.7403
2000-08-15,-0.3815
2000-08-16,-0.2747
2000-08-17,-0.2755
2000-08-18,-1.6575
2000-08-21,-1.1236
2000-08-22,-0.2841
2000-08-23,-1.1396
2000-08-24,2.3055
2000-08-25,-0.1408
2000-08-28,0.4231
2000-08-29,3.2303
2000-08-30,-1.2245
2000-08-31,0.9642
2000-09-01,0.0
2000-09-05,0.1364
2000-09-06,1.3624
2000-09-07,-2.6882
2000-09-08,0.2762
2000-09-11,0.6887
2000-09-12,-2.3256
2000-09-13,0.5602
2000-09-14,-0.6964
2000-09-15,1.5428
2000-09-18,-2.7624
2000-09-19,-4.9716000000000005
2000-09-20,0.4484
2000-09-21,-1.9344999999999999
2000-09-22,-2.5797
2000-09-25,2.0249
2000-09-26,0.916
2000-09-27,-0.3026
2000-09-28,2.7314
2000-09-29,-1.9202
2000-10-02,-2.259
2000-10-03,5.3929
2000-10-04,-1.7544
2000-10-05,-3.4226
2000-10-06,-1.3867
2000-10-09,-0.3125
2000-10-10,-2.1944
2000-10-11,-0.4808
2000-10-12,-1.4493
2000-10-13,4.5752
2000-10-16,3.5938
2000-10-17,-6.4857
2000-10-18,0.4839
2000-10-19,2.4077
2000-10-20,-1.8809
2000-10-23,-1.5974
2000-10-24,0.8117
2000-10-25,-1.7713
2000-10-26,3.7705
2000-10-27,-1.4218
2000-10-30,4.6474
2000-10-31,1.9908000000000001
2000-11-01,-0.7508
2000-11-02,3.7821
2000-11-03,-1.6035
2000-11-06,0.7407
2000-11-07,2.3529
2000-11-08,2.5862
2000-11-09,-0.9804
2000-11-10,-4.9505
2000-11-13,4.0179
2000-11-14,-0.5436
2000-11-15,2.1676
2000-11-16,-2.9703
2000-11-17,0.2915
2000-11-20,-2.6163
2000-11-21,0.7463
2000-11-22,-0.4444
2000-11-24,2.0833
2000-11-27,0.7289
2000-11-28,-2.6048999999999998
2000-11-29,0.0
2000-11-30,0.5944
2000-12-01,0.1477
2000-12-04,1.6223999999999998
2000-12-05,3.193
2000-12-06,-1.6878
2000-12-07,-1.4306
2000-12-08,1.3062
2000-12-11,-5.0143
2000-12-12,-4.5249
2000-12-13,0.6319
2000-12-14,-3.1397
2000-12-15,-1.1345
2000-12-18,0.8197
2000-12-19,1.4634
2000-12-20,-5.609
2000-12-21,3.2258
2000-12-22,6.4145
2000-12-26,-2.0093
2000-12-27,4.2587
2000-12-28,3.3283
2000-12-29,0.5857
2001-01-02,-2.6201
2001-01-03,4.4843
2001-01-04,-1.2876
2001-01-05,-3.9130000000000003
2001-01-08,-1.6591
2001-01-09,-1.8405
2001-01-10,-0.625
2001-01-11,0.0
2001-01-12,1.5723
2001-01-16,-0.9288
2001-01-17,1.5625
2001-01-18,-0.6154
2001-01-19,-0.6192
2001-01-22,-0.7788
2001-01-23,1.0989
2001-01-24,-0.3106
2001-01-25,0.3115
2001-01-26,-0.3106
2001-01-29,0.6106
2001-01-30,0.867
2001-01-31,-1.2770000000000001
2001-02-01,0.4975
2001-02-02,-0.5693
2001-02-05,0.6721
2001-02-06,0.2473
2001-02-07,-0.962
2001-02-08,-12.4533
2001-02-09,-0.9957
2001-02-12,3.0172
2001-02-13,-1.1437
2001-02-14,-1.1851
2001-02-15,2.6422
2001-02-16,0.2518
2001-02-20,-1.5350000000000001
2001-02-21,-1.8424
2001-02-22,-2.8299
2001-02-23,-0.9807
2001-02-26,5.5522
2001-02-27,-2.4453
2001-02-28,0.5538
2001-03-01,1.7391
2001-03-02,-0.8832
2001-03-05,0.8048
2001-03-06,1.6538
2001-03-07,-1.4586000000000001
2001-03-08,-0.854
2001-03-09,-0.1723
2001-03-12,-2.1858
2001-03-13,0.2352
2001-03-14,-0.3813
2001-03-15,0.4122
2001-03-16,-1.6129
2001-03-19,-0.2086
2001-03-20,-2.718
2001-03-21,-3.4387
2001-03-22,-0.159
2001-03-23,-0.9554
2001-03-26,2.6367000000000003
2001-03-27,-0.2506
2001-03-28,-0.6595
2001-03-29,1.3279
2001-03-30,1.7785
2001-04-02,0.7051
2001-04-03,-1.9787
2001-04-04,0.2174
2001-04-05,3.0369
2001-04-06,-0.7519
2001-04-09,1.9394
2001-04-10,-0.327
2001-04-11,-0.3281
2001-04-12,2.6332
2001-04-16,-0.2915
2001-04-17,-1.1696
2001-04-18,4.2899
2001-04-19,0.0
2001-04-20,-3.1206
2001-04-23,1.0249
2001-04-24,1.0435
2001-04-25,1.4056
2001-04-26,3.4229
2001-04-27,1.2582
2001-04-30,-0.1891
2001-05-01,1.1908
2001-05-02,-1.0431
2001-05-03,-0.6216
2001-05-04,0.7615
2001-05-07,0.2969
2001-05-08,0.0538
2001-05-09,2.7434
2001-05-10,1.2304
2001-05-11,0.1552
2001-05-14,-0.3357
2001-05-15,0.2591
2001-05-16,0.1299
2001-05-17,1.6861000000000002
2001-05-18,0.7908
2001-05-21,-0.329
2001-05-22,0.6348
2001-05-23,-1.6149
2001-05-24,-0.1282
2001-05-25,-1.2327
2001-05-29,0.416
2001-05-30,0.0518
2001-05-31,1.7081
2001-06-01,1.7303
2001-06-04,0.025
2001-06-05,-0.05
2001-06-06,-0.4503
2001-06-07,-1.6084
2001-06-08,-0.5875
2001-06-11,-1.3618000000000001
2001-06-12,-0.0781
2001-06-13,-2.5026
2001-06-14,-1.4439
2001-06-15,-2.089
2001-06-18,-0.8867
2001-06-19,-1.5655999999999999
2001-06-20,-0.3692
2001-06-21,-0.9122
2001-06-22,-4.0564
2001-06-25,-1.4693
2001-06-26,3.5606
2001-06-27,-0.0882
2001-06-28,1.0882
2001-06-29,1.4548
2001-07-02,1.2618
2001-07-03,0.0283
2001-07-05,0.2548
2001-07-06,-1.0449
2001-07-09,0.8847
2001-07-10,-1.471
2001-07-11,0.0
2001-07-12,2.9572000000000003
2001-07-13,0.1115
2001-07-16,-0.39
2001-07-17,3.6353
2001-07-18,-2.1856
2001-07-19,0.4138
2001-07-20,-1.6758
2001-07-23,-2.4588
2001-07-24,-3.2655
2001-07-25,2.3097
2001-07-26,2.8365
2001-07-27,-0.591
2001-07-30,0.7078
2001-07-31,1.6025
2001-08-01,-1.0515
2001-08-02,0.6711
2001-08-03,0.6389
2001-08-06,-0.2484
2001-08-07,-0.3044
2001-08-08,-0.1388
2001-08-09,1.0283
2001-08-10,1.1554
2001-08-13,-0.4079
2001-08-14,-1.7204000000000002
2001-08-15,0.8614
2001-08-16,2.2444
2001-08-17,-1.355
2001-08-20,0.5769
2001-08-21,0.4097
2001-08-22,-0.3264
2001-08-23,-0.9279
2001-08-24,1.5152
2001-08-27,-0.0271
2001-08-28,-1.9001000000000001
2001-08-29,0.7194
2001-08-30,-1.7856999999999998
2001-08-31,-1.1189
2001-09-04,2.2348
2001-09-05,-0.083
2001-09-06,-1.08
2001-09-07,-4.2553
2001-09-10,0.0877
2001-09-17,-8.0339
2001-09-18,-0.0953
2001-09-19,-4.5151
2001-09-20,-9.5904
2001-09-21,-2.7624
2001-09-24,9.6591
2001-09-25,2.0725
2001-09-26,0.0
2001-09-27,-4.6024
2001-09-28,-0.5676
2001-10-01,-1.1773
2001-10-02,5.1986
2001-10-03,4.1181
2001-10-04,-0.6592
2001-10-05,-0.5972
2001-10-08,-2.4032
2001-10-09,-0.0342
2001-10-10,4.858
2001-10-11,3.5888999999999998
2001-10-12,-0.9764
2001-10-15,0.986
2001-10-16,-0.8819
2001-10-17,-2.7328
2001-10-18,-0.7514
2001-10-19,1.0533
2001-10-22,2.5407
2001-10-23,-1.6518000000000002
2001-10-24,-0.3553
2001-10-25,-1.1994
2001-10-26,3.5105
2001-10-29,-3.4548
2001-10-30,-1.0177
2001-10-31,-0.8955
2001-11-01,0.5355
2001-11-02,1.4314
2001-11-05,-0.5907
2001-11-06,1.8157999999999999
2001-11-07,1.1673
2001-11-08,1.2821
2001-11-09,-0.1266
2001-11-12,-0.5703
2001-11-13,0.8923
2001-11-14,3.3797
2001-11-15,0.9225
2001-11-16,-0.2133
2001-11-19,3.9695
2001-11-20,-0.6167
2001-11-21,-1.6253
2001-11-23,1.7122000000000002
2001-11-26,-0.4725
2001-11-27,0.6528
2001-11-28,-1.8868
2001-11-29,2.0433
2001-11-30,-1.1779
2001-12-03,-1.3707
2001-12-04,2.2659000000000002
2001-12-05,4.6972000000000005
2001-12-06,0.4515
2001-12-07,-0.0281
2001-12-10,-3.1189
2001-12-11,-0.29
2001-12-12,0.669
2001-12-13,-0.0289
2001-12-14,-2.052
2001-12-17,2.9802
2001-12-18,2.7221
2001-12-19,-0.5579
2001-12-20,-1.094
2001-12-21,2.4957
2001-12-24,1.6602000000000001
2001-12-26,1.9325
2001-12-27,-0.0801
2001-12-28,1.1224
2001-12-31,-2.2727
2002-01-02,-2.3526
2002-01-03,2.4647
2002-01-04,0.8649
2002-01-07,-1.9293
2002-01-08,0.8197
2002-01-09,-1.1111
2002-01-10,-1.3702
2002-01-11,-0.9447
2002-01-14,0.9257
2002-01-15,0.0
2002-01-16,-2.7237
2002-01-17,1.8857
2002-01-18,-3.5895
2002-01-22,0.0582
2002-01-23,1.9767000000000001
2002-01-24,0.9977
2002-01-25,1.5806
2002-01-28,0.3334
2002-01-29,-2.9355
2002-01-30,3.3096
2002-01-31,-1.2428
2002-02-01,1.538
2002-02-04,-1.3495
2002-02-05,-0.9213
2002-02-06,-0.9862
2002-02-07,-2.675
2002-02-08,0.0877
2002-02-11,2.3371
2002-02-12,2.9403
2002-02-13,2.9118
2002-02-14,-2.4932
2002-02-15,1.3341
2002-02-19,-1.5085
2002-02-20,1.8378999999999999
2002-02-21,-1.3946
2002-02-22,1.9967000000000001
2002-02-25,1.0332
2002-02-26,1.2917
2002-02-27,0.0531
2002-02-28,-0.4249
2002-03-01,1.4667
2002-03-04,5.4665
2002-03-05,0.1744
2002-03-06,2.2139
2002-03-07,1.4845
2002-03-08,0.7914
2002-03-11,-0.1903
2002-03-12,0.3337
2002-03-13,0.2376
2002-03-14,-0.6874
2002-03-15,0.1193
2002-03-18,0.4529
2002-03-19,1.7561
2002-03-20,-0.653
2002-03-21,1.7136
2002-03-22,-1.0616
2002-03-25,-0.8397
2002-03-26,1.2703
2002-03-27,1.4634
2002-03-28,0.0916
2002-04-01,-0.7548
2002-04-02,-0.7375
2002-04-03,-0.6037
2002-04-04,-0.5373
2002-04-05,2.2311
2002-04-08,-0.0459
2002-04-09,0.2988
2002-04-10,1.2374
2002-04-11,-1.6976
2002-04-12,-0.1612
2002-04-15,-0.5996
2002-04-16,1.7865
2002-04-17,-1.5272000000000001
2002-04-18,-2.8241
2002-04-19,-0.7623
2002-04-22,-1.6803
2002-04-23,-0.1709
2002-04-24,-1.7852999999999999
2002-04-25,1.1952
2002-04-26,-1.4026
2002-04-29,-0.7736
2002-04-30,1.8359999999999999
2002-05-01,0.568
2002-05-02,1.7191
2002-05-03,-0.338
2002-05-06,-3.1734
2002-05-07,1.4261
2002-05-08,1.11
2002-05-09,-0.5611
2002-05-10,-0.8587
2002-05-13,-0.1237
2002-05-14,4.0634
2002-05-15,-0.0238
2002-05-16,-1.9148
2002-05-17,0.7077
2002-05-20,-1.6235
2002-05-21,-2.9557
2002-05-22,-0.9645
2002-05-23,0.7432
2002-05-24,-0.5088
2002-05-28,-0.1278
2002-05-29,-2.6114
2002-05-30,-2.4711
2002-05-31,0.1617
2002-06-03,-3.6868
2002-06-04,0.0279
2002-06-05,0.838
2002-06-06,-2.4377
2002-06-07,-0.6246
2002-06-10,0.7143
2002-06-11,4.766
2002-06-12,11.2375
2002-06-13,-0.1947
2002-06-14,1.0
2002-06-17,3.7914
2002-06-18,0.9772
2002-06-19,-1.3364
2002-06-20,1.4713
2002-06-21,1.2658
2002-06-24,0.3182
2002-06-25,0.0227
2002-06-26,-2.6501
2002-06-27,2.3731999999999998
2002-06-28,2.2273
2002-07-01,-0.6892
2002-07-02,-3.1341
2002-07-03,-2.8195
2002-07-05,3.1153
2002-07-08,-2.2601
2002-07-09,-0.8023
2002-07-10,-3.1874000000000002
2002-07-11,-0.86
2002-07-12,1.5366
2002-07-15,-3.1486
2002-07-16,1.5373
2002-07-17,3.028
2002-07-18,0.6986
2002-07-19,-4.1388
2002-07-22,-1.7469000000000001
2002-07-23,-3.3528000000000002
2002-07-24,4.0736
2002-07-25,4.0404
2002-07-26,-0.534
2002-07-29,7.6135
2002-07-30,-3.356
2002-07-31,1.2905
2002-08-01,0.5096
2002-08-02,-4.4711
2002-08-05,-2.8951000000000002
2002-08-06,6.2112
2002-08-07,3.6491
2002-08-08,-1.7151999999999998
2002-08-09,0.2985
2002-08-12,0.7784
2002-08-13,-1.2721
2002-08-14,3.3134
2002-08-15,-0.8129
2002-08-16,2.2789
2002-08-19,1.7207
2002-08-20,0.0651
2002-08-21,0.2384
2002-08-22,0.8432
2002-08-23,-2.2942
2002-08-26,2.9405
2002-08-27,-1.7054
2002-08-28,-3.0145
2002-08-29,-1.2746
2002-08-30,1.4723
2002-09-03,-5.1339
2002-09-04,2.3294
2002-09-05,-2.4373
2002-09-06,2.3097
2002-09-09,-0.2534
2002-09-10,-0.3002
2002-09-11,2.1774
2002-09-12,-0.272
2002-09-13,0.0455
2002-09-16,-1.5678
2002-09-17,-0.3463
2002-09-18,-1.0424
2002-09-19,-4.1667
2002-09-20,-0.8061
2002-09-23,-6.427
2002-09-24,-1.7105000000000001
2002-09-25,-0.4016
2002-09-26,3.2796
2002-09-27,-3.9823
2002-09-30,-0.5693
2002-10-01,0.4635
2002-10-02,-4.0163
2002-10-03,3.0534
2002-10-04,-4.4993
2002-10-07,-4.9124
2002-10-08,5.287
2002-10-09,-6.3128
2002-10-10,4.4717
2002-10-11,5.1011
2002-10-14,-3.7936
2002-10-15,12.3514
2002-10-16,-7.0968
2002-10-17,2.6389
2002-10-18,-1.3801999999999999
2002-10-21,3.7321999999999997
2002-10-22,-3.4920999999999998
2002-10-23,-1.1787
2002-10-24,-1.7198
2002-10-25,0.254
2002-10-28,-2.1959
2002-10-29,2.1877
2002-10-30,1.4085
2002-10-31,3.5278
2002-11-01,2.4685
2002-11-04,0.5761
2002-11-05,0.9633
2002-11-06,3.146
2002-11-07,-1.975
2002-11-08,-0.051
2002-11-11,-1.7607
2002-11-12,0.0779
2002-11-13,0.3893
2002-11-14,1.9519
2002-11-15,0.9179
2002-11-18,-1.8444
2002-11-19,-0.2317
2002-11-20,1.1868
2002-11-21,4.8955
2002-11-22,-0.7049
2002-11-25,0.8568
2002-11-26,-2.3786
2002-11-27,4.1273
2002-11-29,-0.8357
2002-12-02,-0.6261
2002-12-03,0.315
2002-12-04,1.0628
2002-12-05,-0.6931
2002-12-06,2.3586
2002-12-09,-0.7759
2002-12-10,1.3507
2002-12-11,0.3507
2002-12-12,-0.6757
2002-12-13,-2.0877
2002-12-16,0.7427
2002-12-17,-2.1165
2002-12-18,-2.0894
2002-12-19,-0.3226
2002-12-20,1.4439
2002-12-23,0.8589
2002-12-24,-0.9246
2002-12-26,3.3153
2002-12-27,-0.5705
2002-12-30,-1.8408
2002-12-31,0.7793
2003-01-02,3.4798999999999998
2003-01-03,-2.1485
2003-01-06,2.5060000000000002
2003-01-07,-2.4447
2003-01-08,-2.1002
2003-01-09,1.8771
2003-01-10,-1.0529
2003-01-13,1.4994
2003-01-14,2.0967
2003-01-15,0.0
2003-01-16,1.2368999999999999
2003-01-17,-1.9364
2003-01-21,-2.1391999999999998
2003-01-22,-1.2011
2003-01-23,2.1639
2003-01-24,-1.9752
2003-01-27,-2.2821
2003-01-28,-1.2422
2003-01-29,2.2893
2003-01-30,-3.3448
2003-01-31,3.8167999999999997
2003-02-03,0.6127
2003-02-04,-2.6066000000000003
2003-02-05,0.2001
2003-02-06,6.4903
2003-02-07,-2.3676
2003-02-10,1.4646
2003-02-11,-1.964
2003-02-12,-0.3379
2003-02-13,2.1434
2003-02-14,0.3337
2003-02-18,3.658
2003-02-19,-1.3291
2003-02-20,-0.6967
2003-02-21,0.4443
2003-02-24,-1.4435
2003-02-25,1.0395
2003-02-26,-1.8003
2003-02-27,3.4286
2003-02-28,-1.9106999999999998
2003-03-03,-0.9622
2003-03-04,-0.9716
2003-03-05,-0.2154
2003-03-06,-2.3741
2003-03-07,1.0808
2003-03-10,-2.819
2003-03-11,-0.7502
2003-03-12,-1.1338
2003-03-13,3.5168
2003-03-14,0.517
2003-03-17,4.7024
2003-03-18,1.3801
2003-03-19,0.5999
2003-03-20,-4.8165
2003-03-21,3.5663
2003-03-24,-2.6291
2003-03-25,-1.0514000000000001
2003-03-26,-1.6179999999999999
2003-03-27,-0.27
2003-03-28,0.6645
2003-03-31,-1.0024
2003-04-01,-0.4939
2003-04-02,4.2939
2003-04-03,-0.7615
2003-04-04,-1.6787
2003-04-07,3.0488
2003-04-08,-2.8402
2003-04-09,0.7308
2003-04-10,-0.4353
2003-04-11,-0.8016
2003-04-14,2.3017
2003-04-15,6.7736
2003-04-16,-1.6364
2003-04-17,2.6664
2003-04-21,0.3774
2003-04-22,1.5922
2003-04-23,-0.7836
2003-04-24,-0.8776
2003-04-25,-0.7747
2003-04-28,2.0522
2003-04-29,-0.1967
2003-04-30,-0.657
2003-05-01,-1.2346
2003-05-02,2.2321
2003-05-05,-0.8297
2003-05-06,1.1449
2003-05-07,-1.4802
2003-05-08,-0.1989
2003-05-09,0.4428
2003-05-12,0.3747
2003-05-13,-0.7905
2003-05-14,-0.6529
2003-05-15,-0.7164
2003-05-16,-1.7812999999999999
2003-05-19,-2.6170999999999998
2003-05-20,0.4008
2003-05-21,-0.4461
2003-05-22,0.5896
2003-05-23,0.0703
2003-05-27,3.1396
2003-05-28,0.3408
2003-05-29,-0.3396
2003-05-30,2.3853
2003-06-02,0.5103
2003-06-03,0.7064
2003-06-04,1.2495
2003-06-05,-1.4505
2003-06-06,-0.2636
2003-06-09,-0.5066
2003-06-10,0.0886
2003-06-11,1.4156
2003-06-12,-1.3086
2003-06-13,-1.9226999999999999
2003-06-16,2.5462
2003-06-17,-0.6812
2003-06-18,-0.5531
2003-06-19,-0.6007
2003-06-20,-0.4924
2003-06-23,-2.2492
2003-06-24,0.4372
2003-06-25,0.8247
2003-06-26,-0.818
2003-06-27,-1.5349
2003-06-30,-1.9079000000000002
2003-07-01,1.2334
2003-07-02,1.687
2003-07-03,-0.6452
2003-07-07,4.3367
2003-07-08,0.7113
2003-07-09,-0.1545
2003-07-10,-3.4483
2003-07-11,1.7628
2003-07-14,0.6524
2003-07-15,-1.7658
2003-07-16,1.1832
2003-07-17,-1.0569
2003-07-18,0.5227
2003-07-21,-0.4974
2003-07-22,1.1360999999999999
2003-07-23,-0.1123
2003-07-24,-0.3374
2003-07-25,-0.835
2003-07-28,-0.2048
2003-07-29,-0.8666
2003-07-30,0.069
2003-07-31,0.5747
2003-08-01,-0.8
2003-08-04,0.4147
2003-08-05,-0.5048
2003-08-06,-0.5766
2003-08-07,0.8119
2003-08-08,0.092
2003-08-11,0.4598
2003-08-12,0.4805
2003-08-13,0.5238
2003-08-14,0.1359
2003-08-15,1.6516
2003-08-18,-1.2525
2003-08-19,1.1552
2003-08-20,-0.6046
2003-08-21,1.1039
2003-08-22,-1.8494000000000002
2003-08-25,0.1362
2003-08-26,-0.5668
2003-08-27,1.0488
2003-08-28,0.8348
2003-08-29,1.7901
2003-09-02,0.7474
2003-09-03,0.24
2003-09-04,-1.2843
2003-09-05,-1.8302
2003-09-08,2.2462
2003-09-09,-0.3735
2003-09-10,-2.4256
2003-09-11,0.9266
2003-09-12,1.1644
2003-09-15,-1.1067
2003-09-16,2.5067
2003-09-17,-1.5284
2003-09-18,0.8204
2003-09-19,-0.1539
2003-09-22,-0.4405
2003-09-23,0.3097
2003-09-24,-0.9704
2003-09-25,-1.3363
2003-09-26,0.0903
2003-09-29,-0.0677
2003-09-30,-1.5572
2003-10-01,2.9344
2003-10-02,0.7795
2003-10-03,0.0221
2003-10-06,0.8838
2003-10-07,0.7446
2003-10-08,1.087
2003-10-09,0.0215
2003-10-10,0.3225
2003-10-13,-0.2143
2003-10-14,0.494
2003-10-15,13.0156
2003-10-16,-1.6074000000000002
2003-10-17,0.6535
2003-10-20,1.2603
2003-10-21,1.3954
2003-10-22,-1.99
2003-10-23,1.2713
2003-10-24,0.5621
2003-10-27,3.7824
2003-10-28,3.5907
2003-10-29,-1.0225
2003-10-30,1.9085999999999999
2003-10-31,-1.4605000000000001
2003-11-03,0.837
2003-11-04,-0.83
2003-11-05,0.6103
2003-11-06,1.5078
2003-11-07,-1.5537
2003-11-10,-1.4567999999999999
2003-11-11,0.1936
2003-11-12,2.0025
2003-11-13,0.2928
2003-11-14,-1.3565
2003-11-17,0.2621
2003-11-18,-2.1436
2003-11-19,-0.8905
2003-11-20,0.0898
2003-11-21,0.5925
2003-11-24,2.5343999999999998
2003-11-25,2.698
2003-11-26,0.9153
2003-11-28,-1.1589
2003-12-01,2.7866999999999997
2003-12-02,-0.0496
2003-12-03,1.0089
2003-12-04,-0.1965
2003-12-05,-0.1148
2003-12-08,-0.9855
2003-12-09,-0.0829
2003-12-10,-2.0422
2003-12-11,2.2034
2003-12-12,1.2106
2003-12-15,-1.2781
2003-12-16,-0.7137
2003-12-17,-0.0167
2003-12-18,2.8089
2003-12-19,-1.6099999999999999
2003-12-22,1.157
2003-12-23,-0.8824
2003-12-24,1.0715
2003-12-26,-0.5872
2003-12-29,0.7383
2003-12-30,-0.3094
2003-12-31,-0.5718
2004-01-02,0.1807
2004-01-05,0.5577
2004-01-06,1.3700999999999999
2004-01-07,0.4827
2004-01-08,0.6405
2004-01-09,-0.0955
2004-01-12,0.3663
2004-01-13,-0.0952
2004-01-14,0.6989
2004-01-15,-0.5521
2004-01-16,-0.0952
2004-01-20,-0.4604
2004-01-21,-0.4306
2004-01-22,-1.0091
2004-01-23,-0.4854
2004-01-26,0.1951
2004-01-27,-1.0224
2004-01-28,-1.9510999999999998
2004-01-29,-1.99
2004-01-30,-0.7678
2004-02-02,-0.6706
2004-02-03,-0.2077
2004-02-04,-1.0061
2004-02-05,0.9287
2004-02-06,1.2674
2004-02-09,3.4288
2004-02-10,-2.9836
2004-02-11,1.0593
2004-02-12,-0.4057
2004-02-13,-0.8318
2004-02-17,1.5464
2004-02-18,-2.4535
2004-02-19,-0.4683
2004-02-20,-0.2788
2004-02-23,-0.2272
2004-02-24,-0.578
2004-02-25,0.2467
2004-02-26,0.0879
2004-02-27,0.0
2004-03-01,-0.0527
2004-03-02,-0.2284
2004-03-03,-0.8628
2004-03-04,-0.0888
2004-03-05,0.0889
2004-03-08,-0.0355
2004-03-09,-0.0533
2004-03-10,-1.6888999999999998
2004-03-11,-1.0669
2004-03-12,2.1751
2004-03-15,-2.0572
2004-03-16,0.0548
2004-03-17,2.7747
2004-03-18,0.1066
2004-03-19,1.2952
2004-03-22,-0.2803
2004-03-23,-0.3864
2004-03-24,-1.0051
2004-03-25,1.5675
2004-03-26,-0.8769
2004-03-29,1.9992999999999999
2004-03-30,-0.4337
2004-03-31,-1.3066
2004-04-01,1.8357999999999999
2004-04-02,0.1213
2004-04-05,0.9349
2004-04-06,-0.2573
2004-04-07,0.0688
2004-04-08,-0.0344
2004-04-12,0.7908
2004-04-13,-0.6993
2004-04-14,0.2576
2004-04-15,8.1377
2004-04-16,-0.8714
2004-04-19,2.2695
2004-04-20,-4.5007
2004-04-21,2.1109
2004-04-22,-0.4327
2004-04-23,-1.8027
2004-04-26,1.0982
2004-04-27,-1.1997
2004-04-28,-1.1487
2004-04-29,-0.2324
2004-04-30,-1.4143
2004-05-03,1.8565
2004-05-04,-2.1541
2004-05-05,0.8467
2004-05-06,-0.806
2004-05-07,-3.3181
2004-05-10,-1.681
2004-05-11,0.8905
2004-05-12,-1.0415
