ticker,AVT US Equity
2000-05-22,-0.3578
2000-05-23,-1.9748999999999999
2000-05-24,-0.9158
2000-05-25,-0.9242
2000-05-26,1.306
2000-05-30,2.7624
2000-05-31,-0.8065
2000-06-01,3.523
2000-06-02,8.0279
2000-06-05,-2.504
2000-06-06,-3.0655
2000-06-07,-1.1111
2000-06-08,0.9507
2000-06-09,0.9418
2000-06-12,-4.4105
2000-06-13,3.7267
2000-06-14,-3.4731
2000-06-15,-0.5329
2000-06-16,-2.0536
2000-06-19,3.464
2000-06-20,-0.5286
2000-06-21,-2.2143
2000-06-22,-0.9058
2000-06-23,-4.1133
2000-06-26,-1.7159
2000-06-27,-7.3715
2000-06-28,1.5707
2000-06-29,-7.6289
2000-06-30,5.7757
2000-07-03,3.7193
2000-07-05,-7.0193
2000-07-06,4.3764
2000-07-07,4.4025
2000-07-10,2.008
2000-07-11,1.1811
2000-07-12,1.2646
2000-07-13,0.2882
2000-07-14,6.8008
2000-07-17,0.7175
2000-07-18,-1.1576
2000-07-19,-5.3153
2000-07-20,1.0466
2000-07-21,-3.7664999999999997
2000-07-24,-3.0333
2000-07-25,1.6145
2000-07-26,-2.4826
2000-07-27,-4.888
2000-07-28,-3.9615
2000-07-31,1.5608
2000-08-01,0.2195
2000-08-02,0.4381
2000-08-03,2.181
2000-08-04,-0.7471
2000-08-07,4.4086
2000-08-08,-7.518
2000-08-09,0.1114
2000-08-10,-7.7864
2000-08-11,2.2919
2000-08-14,1.6509
2000-08-15,-0.116
2000-08-16,6.0395
2000-08-17,0.9858
2000-08-18,2.6029999999999998
2000-08-21,-1.2685
2000-08-22,-0.2141
2000-08-23,0.0
2000-08-24,3.3262
2000-08-25,1.8692
2000-08-28,-2.3445
2000-08-29,4.9061
2000-08-30,-2.4876
2000-08-31,-2.2449
2000-09-01,1.9832999999999998
2000-09-05,0.6141
2000-09-06,-5.9003
2000-09-07,8.4324
2000-09-08,0.3988
2000-09-11,0.2979
2000-09-12,0.9901
2000-09-13,-1.3333
2000-09-14,1.8923999999999999
2000-09-15,-0.6843
2000-09-18,-3.4449
2000-09-19,-0.4077
2000-09-20,1.3306
2000-09-21,-0.9091
2000-09-22,-3.7717
2000-09-25,1.589
2000-09-26,-1.7727
2000-09-27,-0.7431
2000-09-28,1.4973
2000-09-29,-4.3203
2000-10-02,1.7621
2000-10-03,-5.4113
2000-10-04,2.9748
2000-10-05,0.6667
2000-10-06,-4.415
2000-10-09,1.6166
2000-10-10,-5.4545
2000-10-11,-1.4423
2000-10-12,-2.439
2000-10-13,9.0
2000-10-16,-0.6881
2000-10-17,-8.0831
2000-10-18,-1.5074999999999998
2000-10-19,8.6735
2000-10-20,3.0516
2000-10-23,1.8223
2000-10-24,-3.5794
2000-10-25,-6.4965
2000-10-26,4.9628
2000-10-27,0.4728
2000-10-30,0.2353
2000-10-31,0.939
2000-11-01,-2.3256
2000-11-02,1.4285999999999999
2000-11-03,0.939
2000-11-06,6.2791
2000-11-07,0.2188
2000-11-08,-3.9301
2000-11-09,-2.7273
2000-11-10,-0.2336
2000-11-13,1.4052
2000-11-14,1.3857
2000-11-15,0.2278
2000-11-16,-1.8182
2000-11-17,1.6204
2000-11-20,-17.3121
2000-11-21,-16.8044
2000-11-22,-3.6424
2000-11-24,4.811
2000-11-27,0.3279
2000-11-28,-2.6144
2000-11-29,-0.6711
2000-11-30,-4.7297
2000-12-01,2.8369
2000-12-04,1.3793
2000-12-05,6.1224
2000-12-06,-7.0513
2000-12-07,-3.4483
2000-12-08,11.0714
2000-12-11,3.2154
2000-12-12,4.3614
2000-12-13,-1.7313
2000-12-14,-1.5244
2000-12-15,-3.096
2000-12-18,-2.5559
2000-12-19,-0.9836
2000-12-20,-4.9669
2000-12-21,-1.3937
2000-12-22,7.7739
2000-12-26,-1.9672
2000-12-27,9.3645
2000-12-28,3.0581
2000-12-29,2.0772
2001-01-02,-5.814
2001-01-03,14.8148
2001-01-04,5.3763
2001-01-05,-5.6122
2001-01-08,1.0811
2001-01-09,0.2674
2001-01-10,1.6
2001-01-11,0.7874
2001-01-12,0.0
2001-01-16,-1.3021
2001-01-17,0.2639
2001-01-18,6.8421
2001-01-19,-1.9704000000000002
2001-01-22,1.005
2001-01-23,3.7313
2001-01-24,0.7194
2001-01-25,-4.0476
2001-01-26,2.9777
2001-01-29,2.0916
2001-01-30,1.6239
2001-01-31,2.1553
2001-02-01,-2.801
2001-02-02,-2.2829
2001-02-05,-0.3447
2001-02-06,2.3444
2001-02-07,-2.178
2001-02-08,2.572
2001-02-09,-1.6467
2001-02-12,0.3425
2001-02-13,-1.0618
2001-02-14,0.6899
2001-02-15,4.7583
2001-02-16,-5.6323
2001-02-20,-3.6581
2001-02-21,-2.2382
2001-02-22,1.7170999999999998
2001-02-23,0.9244
2001-02-26,1.4337
2001-02-27,-3.6906
2001-02-28,-0.1223
2001-03-01,2.449
2001-03-02,2.2709
2001-03-05,2.8438
2001-03-06,5.3788
2001-03-07,-1.2221
2001-03-08,2.802
2001-03-09,-2.6549
2001-03-12,-3.9636
2001-03-13,5.1874
2001-03-14,-2.1778
2001-03-15,-1.9926
2001-03-16,-5.497
2001-03-19,3.5458
2001-03-20,-5.9254
2001-03-21,-3.681
2001-03-22,-8.1953
2001-03-23,-0.555
2001-03-26,0.4651
2001-03-27,1.713
2001-03-28,-3.0496
2001-03-29,-1.4085
2001-03-30,-2.3810000000000002
2001-04-02,-3.0732
2001-04-03,-2.0131
2001-04-04,-0.8731
2001-04-05,6.5285
2001-04-06,-4.2802
2001-04-09,0.6606
2001-04-10,6.9662
2001-04-11,4.0585
2001-04-12,1.8141
2001-04-16,-3.118
2001-04-17,-4.5977
2001-04-18,11.8072
2001-04-19,4.5259
2001-04-20,-1.9794
2001-04-23,-3.2394
2001-04-24,-1.5217
2001-04-25,3.532
2001-04-26,3.4115
2001-04-27,2.8866
2001-04-30,2.2445
2001-05-01,3.5672
2001-05-02,0.1136
2001-05-03,-3.8941
2001-05-04,2.4784
2001-05-07,-1.5354999999999999
2001-05-08,-0.1949
2001-05-09,-1.9531
2001-05-10,-0.3984
2001-05-11,-0.08
2001-05-14,-0.8407
2001-05-15,0.5652
2001-05-16,4.175
2001-05-17,1.3487
2001-05-18,-0.076
2001-05-21,5.8219
2001-05-22,0.5034
2001-05-23,-4.6512
2001-05-24,-1.8761999999999999
2001-05-25,-1.9885000000000002
2001-05-29,-4.4089
2001-05-30,-2.0408
2001-05-31,2.6667
2001-06-01,1.2987
2001-06-04,-0.2003
2001-06-05,2.5291
2001-06-06,-0.5482
2001-06-07,3.4646
2001-06-08,-7.5342
2001-06-11,-0.2058
2001-06-12,-2.268
2001-06-13,-2.384
2001-06-14,-1.5178
2001-06-15,0.8366
2001-06-18,0.0
2001-06-19,-6.3319
2001-06-20,-2.0513
2001-06-21,-0.9995
2001-06-22,-0.3846
2001-06-25,-0.1448
2001-06-26,-0.435
2001-06-27,2.6699
2001-06-28,2.8369
2001-06-29,3.0805
2001-07-02,-0.9813
2001-07-03,0.9459
2001-07-05,-0.7586
2001-07-06,-3.6421
2001-07-09,0.14
2001-07-10,-4.1938
2001-07-11,0.2432
2001-07-12,5.8224
2001-07-13,-0.4585
2001-07-16,-2.1188
2001-07-17,0.9882
2001-07-18,-2.6095
2001-07-19,3.8278
2001-07-20,-1.4747
2001-07-23,2.2451
2001-07-24,-1.7383
2001-07-25,1.1639
2001-07-26,1.2885
2001-07-27,2.6806
2001-07-30,3.0531
2001-07-31,2.5762
2001-08-01,3.1812
2001-08-02,3.2454
2001-08-03,0.7466
2001-08-06,-1.9111
2001-08-07,-0.3181
2001-08-08,-2.2337
2001-08-09,-0.0408
2001-08-10,2.2857
2001-08-13,-0.1596
2001-08-14,1.3189
2001-08-15,-0.3945
2001-08-16,-1.1881
2001-08-17,-2.1643
2001-08-20,0.6964
2001-08-21,-0.7323
2001-08-22,-0.3279
2001-08-23,-0.7813
2001-08-24,2.5694
2001-08-27,4.2424
2001-08-28,-0.2713
2001-08-29,-2.4096
2001-08-30,-2.4293
2001-08-31,-1.7143000000000002
2001-09-04,-2.8239
2001-09-05,-4.0598
2001-09-06,-0.4454
2001-09-07,-3.6242
2001-09-10,2.4141
2001-09-17,-9.2108
2001-09-18,-3.5571
2001-09-19,-0.6753
2001-09-20,-6.9038
2001-09-21,-1.1236
2001-09-24,4.2614
2001-09-25,0.436
2001-09-26,-3.9609
2001-09-27,-0.452
2001-09-28,3.235
2001-10-01,-3.1336
2001-10-02,-0.1703
2001-10-03,5.0597
2001-10-04,2.3810000000000002
2001-10-05,0.1586
2001-10-08,1.847
2001-10-09,0.1036
2001-10-10,3.6231999999999998
2001-10-11,6.044
2001-10-12,-0.8479
2001-10-15,-3.848
2001-10-16,1.334
2001-10-17,-2.6816
2001-10-18,-1.9539
2001-10-19,3.3214
2001-10-22,3.2146
2001-10-23,0.6229
2001-10-24,-0.619
2001-10-25,2.7791
2001-10-26,0.2331
2001-10-29,-2.093
2001-10-30,-3.5629
2001-10-31,1.6256
2001-11-01,4.7019
2001-11-02,1.6667
2001-11-05,-0.7741
2001-11-06,3.0289
2001-11-07,-0.7572
2001-11-08,0.763
2001-11-09,-0.49
2001-11-12,-0.4029
2001-11-13,3.2809
2001-11-14,0.087
2001-11-15,0.2174
2001-11-16,-0.8677
2001-11-19,1.7505
2001-11-20,-2.3226
2001-11-21,0.4844
2001-11-23,0.5697
2001-11-26,4.0959
2001-11-27,-1.0465
2001-11-28,-1.4382
2001-11-29,1.8883999999999999
2001-11-30,0.0421
2001-12-03,0.4211
2001-12-04,1.0482
2001-12-05,6.39
2001-12-06,3.1981
2001-12-07,-1.3605
2001-12-10,-2.2989
2001-12-11,-0.5882
2001-12-12,2.071
2001-12-13,-4.9612
2001-12-14,2.8956
2001-12-17,-1.1494
2001-12-18,1.0425
2001-12-19,-2.7778
2001-12-20,-3.102
2001-12-21,2.5695
2001-12-24,0.5749
2001-12-26,0.98
2001-12-27,3.1541
2001-12-28,1.568
2001-12-31,-1.6982
2002-01-02,0.7067
2002-01-03,3.8986
2002-01-04,2.1388
2002-01-07,-1.1756
2002-01-08,0.5576
2002-01-09,-3.3272
2002-01-10,-2.6769
2002-01-11,-2.947
2002-01-14,-2.2672
2002-01-15,0.0414
2002-01-16,-1.2422
2002-01-17,0.0419
2002-01-18,0.0
2002-01-22,-3.6882
2002-01-23,3.7859
2002-01-24,1.2579
2002-01-25,3.5611
2002-01-28,2.599
2002-01-29,-1.8706
2002-01-30,1.6680000000000001
2002-01-31,4.1016
2002-02-01,-2.0263
2002-02-04,-0.8426
2002-02-05,-0.8111
2002-02-06,-0.3115
2002-02-07,-1.875
2002-02-08,0.3185
2002-02-11,4.0079
2002-02-12,0.2289
2002-02-13,-0.3045
2002-02-14,-1.26
2002-02-15,-0.8507
2002-02-19,-0.858
2002-02-20,1.1015
2002-02-21,-2.7237
2002-02-22,3.44
2002-02-25,2.8228999999999997
2002-02-26,-1.2411
2002-02-27,0.7616
2002-02-28,-0.7559
2002-03-01,1.409
2002-03-04,3.0417
2002-03-05,1.9679
2002-03-06,0.965
2002-03-07,-0.0708
2002-03-08,2.9401
2002-03-11,-1.927
2002-03-12,-1.7544
2002-03-13,-1.7856999999999998
2002-03-14,-0.3636
2002-03-15,1.0219
2002-03-18,-0.7225
2002-03-19,0.5459
2002-03-20,-1.3753
2002-03-21,0.1468
2002-03-22,-0.7695
2002-03-25,-3.4712
2002-03-26,2.7927
2002-03-27,0.2977
2002-03-28,0.4082
2002-04-01,0.5913
2002-04-02,-1.3226
2002-04-03,-2.271
2002-04-04,3.2381
2002-04-05,1.0701
2002-04-08,-0.5476
2002-04-09,0.5874
2002-04-10,3.7226
2002-04-11,-2.8501
2002-04-12,-0.9055
2002-04-15,-0.0365
2002-04-16,3.7294
2002-04-17,-0.282
2002-04-18,-0.3535
2002-04-19,-1.0287
2002-04-22,-2.0789
2002-04-23,0.7687
2002-04-24,-5.7392
2002-04-25,0.5395
2002-04-26,-2.6064
2002-04-29,-0.669
2002-04-30,1.5055
2002-05-01,-1.5222
2002-05-02,-2.6159
2002-05-03,-1.9536
2002-05-06,-1.5774
2002-05-07,-0.2952
2002-05-08,4.0609
2002-05-09,-2.9268
2002-05-10,-2.5544000000000002
2002-05-13,3.1371
2002-05-14,4.75
2002-05-15,-0.7955
2002-05-16,-0.6816
2002-05-17,1.1304
2002-05-20,-1.5968
2002-05-21,-1.9473
2002-05-22,-0.1655
2002-05-23,0.4559
2002-05-24,-2.434
2002-05-28,-0.5497
2002-05-29,-1.8707
2002-05-30,0.7366
2002-05-31,-0.5161
2002-06-03,-5.8798
2002-06-04,1.0565
2002-06-05,-0.5455
2002-06-06,-1.5082
2002-06-07,-1.7168999999999999
2002-06-10,2.3135
2002-06-11,-5.6299
2002-06-12,-7.335
2002-06-13,2.4274
2002-06-14,3.9154999999999998
2002-06-17,3.4705
2002-06-18,-1.6291
2002-06-19,-2.6790000000000003
2002-06-20,-2.1522
2002-06-21,-0.3069
2002-06-24,2.1036
2002-06-25,1.407
2002-06-26,0.0
2002-06-27,3.4192
2002-06-28,5.3666
2002-07-01,-1.7734999999999999
2002-07-02,-9.6296
2002-07-03,-1.5880999999999998
2002-07-05,9.5783
2002-07-08,-4.5131
2002-07-09,-0.6468
2002-07-10,-3.0045
2002-07-11,4.5431
2002-07-12,-0.642
2002-07-15,-3.1809
2002-07-16,-1.1807
2002-07-17,-0.2078
2002-07-18,-1.1452
2002-07-19,-0.4213
2002-07-22,-4.2306
2002-07-23,-3.3683
2002-07-24,-2.5714
2002-07-25,-3.2258
2002-07-26,-3.6364
2002-07-29,9.434
2002-07-30,-1.4368
2002-07-31,-2.6239
2002-08-01,-3.7725
2002-08-02,-4.2937
2002-08-05,-6.697
2002-08-06,4.1812
2002-08-07,2.4749
2002-08-08,5.2872
2002-08-09,-1.4879
2002-08-12,-3.0208
2002-08-13,-5.1914
2002-08-14,5.2019
2002-08-15,4.164
2002-08-16,4.3098
2002-08-19,1.8563
2002-08-20,-0.823
2002-08-21,1.8376000000000001
2002-08-22,1.8626
2002-08-23,-4.1714
2002-08-26,-0.4174
2002-08-27,-4.9701
2002-08-28,0.126
2002-08-29,-0.2517
2002-08-30,-2.3344
2002-09-03,-5.4264
2002-09-04,1.9125999999999999
2002-09-05,-5.2279
2002-09-06,1.8388
2002-09-09,-0.8333
2002-09-10,2.3109
2002-09-11,-2.3956
2002-09-12,-3.8569
2002-09-13,0.2918
2002-09-16,-1.8182
2002-09-17,-0.8148
2002-09-18,-3.1367
2002-09-19,0.2313
2002-09-20,-0.6923
2002-09-23,-5.8869
2002-09-24,-4.4444
2002-09-25,2.584
2002-09-26,-0.8396
2002-09-27,-4.4877
2002-09-30,-4.344
2002-10-01,2.9657
2002-10-02,-2.3402
2002-10-03,-14.6544
2002-10-04,-9.8272
2002-10-07,-20.9581
2002-10-08,5.303
2002-10-09,-4.7482
2002-10-10,-0.6042
2002-10-11,-5.9271
2002-10-14,0.1616
2002-10-15,1.2903
2002-10-16,-5.0955
2002-10-17,2.6846
2002-10-18,1.3072
2002-10-21,22.5806
2002-10-22,-3.9474
2002-10-23,2.8767
2002-10-24,6.5245999999999995
2002-10-25,10.5
2002-10-28,4.4118
2002-10-29,-1.1918
2002-10-30,3.3991
2002-10-31,-1.3786
2002-11-01,-1.0753
2002-11-04,7.2826
2002-11-05,0.1013
2002-11-06,3.8462
2002-11-07,-10.039
2002-11-08,-5.8505
2002-11-11,-3.2221
2002-11-12,6.4209
2002-11-13,-2.0112
2002-11-14,4.7891
2002-11-15,0.2176
2002-11-18,4.2345
2002-11-19,0.3125
2002-11-20,1.8692
2002-11-21,13.2518
2002-11-22,5.4905
2002-11-25,13.0546
2002-11-26,-1.5093999999999999
2002-11-27,8.046
2002-11-29,0.3546
2002-12-02,-5.2297
2002-12-03,-3.5794
2002-12-04,-8.7394
2002-12-05,-2.6271
2002-12-06,-1.9146999999999998
2002-12-09,-5.1464
2002-12-10,6.3611
2002-12-11,-0.9675
2002-12-12,3.0195
2002-12-13,0.0
2002-12-16,1.1207
2002-12-17,3.7511
2002-12-18,-5.9162
2002-12-19,-2.7948
2002-12-20,1.7071
2002-12-23,-0.1767
2002-12-24,-1.4159
2002-12-26,-0.9874
2002-12-27,-1.7226
2002-12-30,-0.8303
2002-12-31,0.7442
2003-01-02,6.0942
2003-01-03,-1.7406000000000001
2003-01-06,4.9601
2003-01-07,1.2658
2003-01-08,-3.3333
2003-01-09,-0.0862
2003-01-10,6.7299
2003-01-13,-0.1617
2003-01-14,1.6194
2003-01-15,-4.2231
2003-01-16,-4.3261
2003-01-17,-4.3478
2003-01-21,-2.2727
2003-01-22,-0.8372
2003-01-23,-0.8443
2003-01-24,1.6082999999999998
2003-01-27,-0.7449
2003-01-28,1.0319
2003-01-29,-3.4355
2003-01-30,-2.2115
2003-01-31,2.1632
2003-02-03,4.8123000000000005
2003-02-04,-1.8365
2003-02-05,-0.0935
2003-02-06,-0.7491
2003-02-07,-1.5093999999999999
2003-02-10,1.341
2003-02-11,-2.4575
2003-02-12,-1.8411
2003-02-13,-4.1461
2003-02-14,0.8239
2003-02-18,4.3922
2003-02-19,0.7828
2003-02-20,-0.4854
2003-02-21,0.5854
2003-02-24,-2.9098
2003-02-25,0.1998
2003-02-26,-2.2931
2003-02-27,3.0612
2003-02-28,1.9802
2003-03-03,-3.3981
2003-03-04,-0.603
2003-03-05,-1.2133
2003-03-06,0.8188
2003-03-07,2.0305
2003-03-10,-3.2836
2003-03-11,-1.1317
2003-03-12,4.2664
2003-03-13,4.6906
2003-03-14,-2.8599
2003-03-17,10.4024
2003-03-18,-2.2222
2003-03-19,-1.0
2003-03-20,1.9284
2003-03-21,2.7027
2003-03-24,-4.386
2003-03-25,0.4587
2003-03-26,-1.3699
2003-03-27,0.0
2003-03-28,-0.463
2003-03-31,-2.5116
2003-04-01,-0.3817
2003-04-02,6.5134
2003-04-03,-3.2374
2003-04-04,-1.3941
2003-04-07,2.0735
2003-04-08,-0.831
2003-04-09,-0.838
2003-04-10,1.784
2003-04-11,-2.7675
2003-04-14,4.649
2003-04-15,-0.272
2003-04-16,2.4545
2003-04-17,3.7267
2003-04-21,2.6518
2003-04-22,3.1667
2003-04-23,5.6543
2003-04-24,-2.7523
2003-04-25,-2.4371
2003-04-28,2.2561999999999998
2003-04-29,1.182
2003-04-30,-0.7009
2003-05-01,-2.2745
2003-05-02,0.4013
2003-05-05,-0.2398
2003-05-06,-0.1603
2003-05-07,0.321
2003-05-08,0.0
2003-05-09,1.2
2003-05-12,2.3715
2003-05-13,-3.6292999999999997
2003-05-14,-0.0801
2003-05-15,-0.9623
2003-05-16,1.2146
2003-05-19,-4.96
2003-05-20,-0.2525
2003-05-21,0.0
2003-05-22,0.3376
2003-05-23,0.0841
2003-05-27,4.0336
2003-05-28,3.4733
2003-05-29,0.1561
2003-05-30,6.0016
2003-06-02,-0.8088
2003-06-03,-0.6672
2003-06-04,2.1642
2003-06-05,-0.8766
2003-06-06,3.3161
2003-06-09,-5.8488
2003-06-10,5.1515
2003-06-11,-4.1787
2003-06-12,0.3759
2003-06-13,-6.1423
2003-06-16,5.0279
2003-06-17,-3.8754
2003-06-18,0.6324
2003-06-19,-1.3354
2003-06-20,-4.6178
2003-06-23,0.1669
2003-06-24,-0.8333
2003-06-25,0.6723
2003-06-26,2.2538
2003-06-27,1.1429
2003-06-30,2.3406000000000002
2003-07-01,1.7349999999999999
2003-07-02,2.8682
2003-07-03,-1.6579000000000002
2003-07-07,2.9885
2003-07-08,-0.4464
2003-07-09,2.3916
2003-07-10,-5.9124
2003-07-11,3.9566
2003-07-14,2.3881
2003-07-15,-1.2391
2003-07-16,1.107
2003-07-17,-2.4818
2003-07-18,0.4491
2003-07-21,-0.7452
2003-07-22,1.8018
2003-07-23,-0.4425
2003-07-24,2.963
2003-07-25,-1.5108000000000001
2003-07-28,6.0628
2003-07-29,-0.4132
2003-07-30,-0.4149
2003-07-31,0.0
2003-08-01,0.0
2003-08-04,0.9028
2003-08-05,-5.3682
2003-08-06,-1.4545
2003-08-07,-7.7491
2003-08-08,2.88
2003-08-11,2.6439
2003-08-12,3.7879
2003-08-13,0.365
2003-08-14,3.1273
2003-08-15,-0.5642
2003-08-18,4.3972
2003-08-19,6.5217
2003-08-20,-0.1913
2003-08-21,8.3067
2003-08-22,0.944
2003-08-25,-3.7405
2003-08-26,-1.7608000000000001
2003-08-27,3.8937
2003-08-28,4.6996
2003-08-29,2.5568
2003-09-02,1.4958
2003-09-03,-2.8384
2003-09-04,3.427
2003-09-05,-1.358
2003-09-08,2.9185
2003-09-09,-2.0867
2003-09-10,-5.7377
2003-09-11,1.0435
2003-09-12,2.6965
2003-09-15,-1.5642
2003-09-16,2.0999
2003-09-17,0.5559
2003-09-18,0.4975
2003-09-19,0.165
2003-09-22,-3.0752
2003-09-23,0.6799
2003-09-24,-3.0388
2003-09-25,-1.1608
2003-09-26,-2.4662
2003-09-29,4.0337
2003-09-30,-4.3981
2003-10-01,1.8159999999999998
2003-10-02,-0.4162
2003-10-03,3.9403
2003-10-06,1.0339
2003-10-07,1.5350000000000001
2003-10-08,1.7357
2003-10-09,1.8162
2003-10-10,1.027
2003-10-13,0.0
2003-10-14,-0.4815
2003-10-15,-0.9677
2003-10-16,-0.3257
2003-10-17,-2.2876
2003-10-20,1.1706
2003-10-21,1.5427
2003-10-22,-3.6896
2003-10-23,-1.9718
2003-10-24,-0.4023
2003-10-27,1.4426
2003-10-28,4.6075
2003-10-29,-0.3263
2003-10-30,1.8549
2003-10-31,3.91
2003-11-03,4.1753
2003-11-04,4.1564
2003-11-05,2.2803
2003-11-06,-0.5574
2003-11-07,1.7282
2003-11-10,-3.4435000000000002
2003-11-11,-1.8545
2003-11-12,4.312
2003-11-13,-1.6256
2003-11-14,-3.2578
2003-11-17,-4.5388
2003-11-18,3.1697
2003-11-19,1.338
2003-11-20,-1.3692
2003-11-21,1.4378
2003-11-24,1.4663
2003-11-25,1.8304
2003-11-26,0.2365
2003-11-28,0.6607
2003-12-01,1.5939999999999999
2003-12-02,0.1384
2003-12-03,1.659
2003-12-04,0.9973
2003-12-05,-2.9623
2003-12-08,2.6827
2003-12-09,-3.5586
2003-12-10,0.7473
2003-12-11,3.5234
2003-12-12,-0.3583
2003-12-15,-5.1685
2003-12-16,0.4265
2003-12-17,0.5191
2003-12-18,0.6573
2003-12-19,-0.1866
2003-12-22,-0.7477
2003-12-23,0.2354
2003-12-24,-0.3288
2003-12-26,-0.5184
2003-12-29,3.5054
2003-12-30,-0.2288
2003-12-31,-0.6422
2004-01-02,-1.6159
2004-01-05,1.1262
2004-01-06,-0.0464
2004-01-07,-1.1142
2004-01-08,3.7559
2004-01-09,4.5701
2004-01-12,3.2021
2004-01-13,-0.7547
2004-01-14,2.1969
2004-01-15,2.315
2004-01-16,4.3232
2004-01-20,-1.1232
2004-01-21,-0.235
2004-01-22,-1.6883
2004-01-23,1.7971
2004-01-26,-0.1569
2004-01-27,0.4715
2004-01-28,0.0782
2004-01-29,-4.4158
2004-01-30,7.7269
2004-02-02,-2.3529
2004-02-03,-1.166
2004-02-04,-1.7696
2004-02-05,-0.0801
2004-02-06,0.1603
2004-02-09,-0.44
2004-02-10,0.4419
2004-02-11,0.92
2004-02-12,-2.0214
2004-02-13,1.1731
2004-02-17,1.1595
2004-02-18,-0.9881
2004-02-19,-2.7146
2004-02-20,-2.5441000000000003
2004-02-23,-2.9474
2004-02-24,-0.3905
2004-02-25,0.5662
2004-02-26,2.4686
2004-02-27,-0.4649
2004-03-01,-4.8408
2004-03-02,2.5435
2004-03-03,-0.4787
2004-03-04,0.1312
2004-03-05,2.2707
2004-03-08,-2.9889
2004-03-09,-1.0123
2004-03-10,-0.9782
2004-03-11,-0.6736
2004-03-12,1.0398
2004-03-15,-3.311
2004-03-16,1.8047
2004-03-17,3.3182
2004-03-18,-1.0119
2004-03-19,-0.5333
2004-03-22,-3.0384
2004-03-23,0.3226
2004-03-24,2.7561
2004-03-25,5.3643
2004-03-26,1.2304
2004-03-29,1.3831
2004-03-30,1.0335
2004-03-31,0.2046
2004-04-01,2.0825
2004-04-02,4.0
2004-04-05,-1.2692
2004-04-06,0.1169
2004-04-07,-0.0778
2004-04-08,0.5452
2004-04-12,-0.1549
2004-04-13,-3.2196
2004-04-14,-0.2405
2004-04-15,-1.5267
2004-04-16,-1.7136
2004-04-19,2.5322
2004-04-20,-2.996
2004-04-21,1.3773
2004-04-22,2.7172
2004-04-23,0.3607
2004-04-26,-1.4377
2004-04-27,-2.5122
2004-04-28,-4.1978
2004-04-29,-2.5597
2004-04-30,-3.6509
2004-05-03,-1.6636
2004-05-04,2.4436
2004-05-05,0.8257
2004-05-06,0.2275
2004-05-07,0.3631
2004-05-10,-1.8544
2004-05-11,2.7189
2004-05-12,-2.8712
2004-05-13,0.6928
2004-05-14,-1.1009
2004-05-17,-1.3451
2004-05-18,3.5261
2004-05-19,1.0899
2004-05-20,-0.9434
2004-05-21,-0.2721
2004-05-24,1.819
2004-05-25,0.0447
2004-05-26,1.3393
2004-05-27,1.63
2004-05-28,1.4304000000000001
2004-06-01,-0.9829
