ticker,ETS US Equity
2000-05-23,-2.2222
2000-05-24,-2.2727
2000-05-25,1.1628
2000-05-26,0.5747
2000-05-30,6.2857
2000-05-31,-1.6129
2000-06-01,1.0929
2000-06-02,-1.0811
2000-06-05,0.0
2000-06-06,-1.9125999999999999
2000-06-07,0.8357
2000-06-08,-0.8287
2000-06-09,4.7354
2000-06-12,-12.1343
2000-06-13,6.2429
2000-06-14,1.7094
2000-06-15,0.2801
2000-06-16,0.0
2000-06-19,3.352
2000-06-20,-0.5405
2000-06-21,-2.7174
2000-06-22,-7.2626
2000-06-23,1.2048
2000-06-26,3.8689999999999998
2000-06-27,0.2865
2000-06-28,2.8571
2000-06-29,13.3333
2000-06-30,-0.9804
2000-07-03,0.495
2000-07-05,-4.4335
2000-07-06,3.0928
2000-07-07,2.25
2000-07-10,-5.1345
2000-07-11,3.3505
2000-07-12,4.2394
2000-07-13,9.3301
2000-07-14,6.7834
2000-07-17,1.0246
2000-07-18,-4.6653
2000-07-19,-2.9787
2000-07-20,1.5351
2000-07-21,4.9676
2000-07-24,-8.2305
2000-07-25,-1.3453
2000-07-26,-0.4545
2000-07-27,-2.2831
2000-07-28,-7.9439
2000-07-31,6.0914
2000-08-01,0.0
2000-08-02,-1.9139
2000-08-03,0.7317
2000-08-04,6.5375
2000-08-07,2.5
2000-08-08,-0.6652
2000-08-09,0.2232
2000-08-10,1.3363
2000-08-11,0.2198
2000-08-14,1.7544
2000-08-15,3.8792999999999997
2000-08-16,9.5436
2000-08-17,7.9545
2000-08-18,-2.4012000000000002
2000-08-21,2.8198
2000-08-22,1.2238
2000-08-23,-1.3817
2000-08-24,0.7005
2000-08-25,2.2609
2000-08-28,-2.2109
2000-08-29,-1.0435
2000-08-30,-3.5149
2000-08-31,9.1645
2000-09-01,-0.8865
2000-09-05,-3.0303
2000-09-06,-2.7778
2000-09-07,3.9286
2000-09-08,-3.6082
2000-09-11,1.2478
2000-09-12,-8.8028
2000-09-13,3.8609999999999998
2000-09-14,1.6729
2000-09-15,-3.4735
2000-09-18,-2.2727
2000-09-19,2.7132
2000-09-20,1.8868
2000-09-21,-5.1852
2000-09-22,-3.125
2000-09-25,8.0645
2000-09-26,-5.7836
2000-09-27,-2.9703
2000-09-28,-0.4082
2000-09-29,-3.2787
2000-10-02,-2.1186
2000-10-03,0.4329
2000-10-04,-1.7241
2000-10-05,2.6316
2000-10-06,-10.0427
2000-10-09,1.1876
2000-10-10,2.3474
2000-10-11,-4.8165
2000-10-12,-1.4458
2000-10-13,11.0024
2000-10-16,3.0837
2000-10-17,-7.6923
2000-10-18,-6.713
2000-10-19,8.1886
2000-10-20,5.7339
2000-10-23,-2.82
2000-10-24,0.2232
2000-10-25,-6.6815
2000-10-26,0.716
2000-10-27,3.3175
2000-10-30,-5.7339
2000-10-31,5.5961
2000-11-01,-0.9217
2000-11-02,1.1628
2000-11-03,1.6092
2000-11-06,1.5836999999999999
2000-11-07,2.0045
2000-11-08,-7.4236
2000-11-09,-1.1792
2000-11-10,-7.8759
2000-11-13,-3.886
2000-11-14,3.504
2000-11-15,-0.5208
2000-11-16,-6.0209
2000-11-17,0.2786
2000-11-20,-8.3333
2000-11-21,-1.5152
2000-11-22,-7.0769
2000-11-24,2.649
2000-11-27,-2.2580999999999998
2000-11-28,-10.231
2000-11-29,-5.5147
2000-11-30,-1.9455
2000-12-01,1.5873
2000-12-04,0.0
2000-12-05,6.6406
2000-12-06,7.6923
2000-12-07,-9.8639
2000-12-08,4.5283
2000-12-11,-0.361
2000-12-12,-2.5362
2000-12-13,1.1152
2000-12-14,0.0
2000-12-15,-5.8824
2000-12-18,-10.9375
2000-12-19,-2.6316
2000-12-20,-13.5135
2000-12-21,9.375
2000-12-22,13.3333
2000-12-26,5.042
2000-12-27,5.2
2000-12-28,-5.7034
2000-12-29,-2.8226
2001-01-02,-6.2241
2001-01-03,16.3717
2001-01-04,-3.0418
2001-01-05,-6.2745
2001-01-08,1.6736
2001-01-09,11.9342
2001-01-10,5.1471
2001-01-11,5.5944
2001-01-12,-4.3046
2001-01-16,-0.346
2001-01-17,4.1667
2001-01-18,-2.3333
2001-01-19,2.7304
2001-01-22,-2.3256
2001-01-23,9.1837
2001-01-24,-3.1153
2001-01-25,0.0
2001-01-26,8.0386
2001-01-29,-8.5714
2001-01-30,-0.5208
2001-01-31,7.8534
2001-02-01,6.7476
2001-02-02,-7.4125
2001-02-05,-3.8802
2001-02-06,-0.9709
2001-02-07,-9.9587
2001-02-08,-1.0315
2001-02-09,-10.249
2001-02-12,3.1612999999999998
2001-02-13,-1.1882
2001-02-14,6.962
2001-02-15,3.6686
2001-02-16,-13.8699
2001-02-20,-6.0305
2001-02-21,1.1989
2001-02-22,0.8362
2001-02-23,0.0691
2001-02-26,0.8287
2001-02-27,-7.1918
2001-02-28,-0.738
2001-03-01,1.8587
2001-03-02,-5.1095
2001-03-05,3.6923
2001-03-06,3.4866
2001-03-07,-0.3584
2001-03-08,-3.741
2001-03-09,-3.0643
2001-03-12,-7.8643
2001-03-13,1.4226
2001-03-14,-2.6403
2001-03-15,-3.3898
2001-03-16,-5.3509
2001-03-19,6.5802
2001-03-20,-1.3913
2001-03-21,-1.2346
2001-03-22,10.982099999999999
2001-03-23,0.1609
2001-03-26,-0.6426
2001-03-27,-0.3234
2001-03-28,-10.8678
2001-03-29,8.7352
2001-03-30,7.9498
2001-04-02,-8.1395
2001-04-03,-5.4008
2001-04-04,-4.2819
2001-04-05,10.904
2001-04-06,-2.521
2001-04-09,8.1897
2001-04-10,3.6653000000000002
2001-04-11,5.1499
2001-04-12,6.7251
2001-04-16,-7.5342
2001-04-17,0.3704
2001-04-18,8.1181
2001-04-19,6.3481
2001-04-20,1.6046
2001-04-23,-8.1491
2001-04-24,-1.0316
2001-04-25,-1.3204
2001-04-26,2.4648
2001-04-27,4.5361
2001-04-30,3.0901
2001-05-01,1.4031
2001-05-02,13.2075
2001-05-03,-8.2222
2001-05-04,4.6005
2001-05-07,2.5463
2001-05-08,0.6208
2001-05-09,-3.4212
2001-05-10,-1.3357
2001-05-11,0.0
2001-05-14,-2.884
2001-05-15,2.4848
2001-05-16,4.9675
2001-05-17,5.9155
2001-05-18,1.7553
2001-05-21,5.5933
2001-05-22,5.6436
2001-05-23,-3.702
2001-05-24,2.5304
2001-05-25,-3.3697
2001-05-29,-3.9293
2001-05-30,-6.6973
2001-05-31,6.3562
2001-06-01,-1.5971
2001-06-04,0.7853
2001-06-05,8.0519
2001-06-06,-4.0865
2001-06-07,5.2632
2001-06-08,-4.6667
2001-06-11,-6.5934
2001-06-12,1.0695000000000001
2001-06-13,-3.3333
2001-06-14,-5.8566
2001-06-15,-0.0581
2001-06-18,0.349
2001-06-19,3.5362
2001-06-20,1.7917
2001-06-21,3.7404
2001-06-22,-1.6966999999999999
2001-06-25,2.2114
2001-06-26,2.7441
2001-06-27,-0.4622
2001-06-28,8.6171
2001-06-29,8.5511
2001-07-02,-2.8446
2001-07-03,0.6306
2001-07-05,-2.5962
2001-07-06,-4.5956
2001-07-09,8.863199999999999
2001-07-10,-3.0531
2001-07-11,2.6928
2001-07-12,6.2222
2001-07-13,2.2594
2001-07-16,-2.8232
2001-07-17,-3.1579
2001-07-18,-8.5652
2001-07-19,4.6125
2001-07-20,3.4091
2001-07-23,-1.9341
2001-07-24,-8.7853
2001-07-25,-6.4373000000000005
2001-07-26,-0.2101
2001-07-27,3.6842
2001-07-30,-3.8071
2001-07-31,-2.0053
2001-08-01,4.4696
2001-08-02,7.2165
2001-08-03,-0.2404
2001-08-06,-0.0075
2001-08-07,-0.5091
2001-08-08,0.731
2001-08-09,1.5239
2001-08-10,-3.5025
2001-08-13,-0.5185
2001-08-14,3.0529
2001-08-15,-0.6503
2001-08-16,-4.4364
2001-08-17,-0.6849
2001-08-20,-29.5785
2001-08-21,-0.8705
2001-08-22,7.5741
2001-08-23,-1.0204
2001-08-24,5.1546
2001-08-27,4.902
2001-08-28,-2.8037
2001-08-29,-2.0192
2001-08-30,-5.79
2001-08-31,5.7292
2001-09-04,-4.1379
2001-09-05,-4.9332
2001-09-06,-0.5405
2001-09-07,-4.8913
2001-09-10,-1.6
2001-09-17,-7.4332
2001-09-18,-9.0339
2001-09-19,-0.6897
2001-09-20,0.6944
2001-09-21,-6.4828
2001-09-24,1.7699
2001-09-25,-1.4493
2001-09-26,-6.1765
2001-09-27,-2.0376
2001-09-28,3.2
2001-10-01,-6.9767
2001-10-02,2.5
2001-10-03,6.9919
2001-10-04,-6.383
2001-10-05,14.4481
2001-10-08,9.9291
2001-10-09,-5.0323
2001-10-10,1.7663
2001-10-11,10.1469
2001-10-12,5.5758
2001-10-15,-1.9518
2001-10-16,6.089
2001-10-17,-4.9669
2001-10-18,-4.9942
2001-10-19,0.978
2001-10-22,10.1695
2001-10-23,-2.1978
2001-10-24,3.3708
2001-10-25,0.4348
2001-10-26,-2.0563
2001-10-29,-8.2873
2001-10-30,-3.8554
2001-10-31,-0.2506
2001-11-01,9.2965
2001-11-02,-1.1494
2001-11-05,3.2558
2001-11-06,2.2523
2001-11-07,1.6520000000000001
2001-11-08,1.4085
2001-11-09,-0.641
2001-11-12,2.1505
2001-11-13,4.0
2001-11-14,1.2146
2001-11-15,4.3
2001-11-16,1.0547
2001-11-19,0.5693
2001-11-20,-3.3019
2001-11-21,-2.439
2001-11-23,-0.5
2001-11-26,0.201
2001-11-27,1.8054000000000001
2001-11-28,-0.4926
2001-11-29,-1.9802
2001-11-30,0.101
2001-12-03,2.1191
2001-12-04,7.2134
2001-12-05,6.8203
2001-12-06,-1.0354
2001-12-07,2.5282999999999998
2001-12-10,-3.0612
2001-12-11,3.5088
2001-12-12,-4.9153
2001-12-13,-8.6453
2001-12-14,2.439
2001-12-17,-1.9048
2001-12-18,-0.7767
2001-12-19,-2.3483
2001-12-20,-9.8196
2001-12-21,-8.3333
2001-12-24,4.8485
2001-12-26,0.0
2001-12-27,-2.8902
2001-12-28,3.8095
2001-12-31,1.4908000000000001
2002-01-02,1.6949
2002-01-03,13.5556
2002-01-04,-1.7612999999999999
2002-01-07,2.0916
2002-01-08,-0.4878
2002-01-09,-0.9804
2002-01-10,-0.297
2002-01-11,3.4757
2002-01-14,4.6065000000000005
2002-01-15,0.4587
2002-01-16,-1.9178
2002-01-17,0.0
2002-01-18,-3.1657
2002-01-22,-3.6538
2002-01-23,-0.6986
2002-01-24,0.603
2002-01-25,0.3996
2002-01-28,4.4776
2002-01-29,1.1429
2002-01-30,1.7891
2002-01-31,1.9426
2002-02-01,-1.9964
2002-02-04,-61.1111
2002-02-05,-4.7619
2002-02-06,23.25
2002-02-07,-5.6795
2002-02-08,-0.4301
2002-02-11,8.2073
2002-02-12,-7.1856
2002-02-13,-1.0753
2002-02-14,-2.1739
2002-02-15,0.0
2002-02-19,-10.0
2002-02-20,0.7407
2002-02-21,-4.4118
2002-02-22,8.9744
2002-02-25,-12.0
2002-02-26,1.6042999999999998
2002-02-27,-4.4737
2002-02-28,-2.2039
2002-03-01,5.6338
2002-03-04,9.6
2002-03-05,7.5426
2002-03-06,4.5249
2002-03-07,0.8658
2002-03-08,6.6524
2002-03-11,-4.829
2002-03-12,-9.0909
2002-03-13,2.3256
2002-03-14,1.8182
2002-03-15,2.6786
2002-03-18,-7.6087
2002-03-19,5.8824
2002-03-20,-2.2222
2002-03-21,-3.4091
2002-03-22,1.4118
2002-03-25,-1.1601
2002-03-26,-0.939
2002-03-27,1.6588
2002-03-28,-1.3986
2002-04-01,-5.2009
2002-04-02,-2.4938000000000002
2002-04-03,2.3018
2002-04-04,3.5
2002-04-05,-67.6329
2002-04-08,7.4627
2002-04-09,-9.0278
2002-04-10,6.1068999999999996
2002-04-11,-7.1942
2002-04-12,0.7752
2002-04-15,-13.8462
2002-04-16,16.9643
2002-04-17,5.3435
2002-04-18,8.6957
2002-04-19,-3.3333
2002-04-22,-10.3448
2002-04-23,-11.538499999999999
2002-04-24,1.7391
2002-04-25,1.7094
2002-04-26,-1.6806999999999999
2002-04-29,-8.547
2002-04-30,2.8037
2002-05-01,7.2727
2002-05-02,-5.0847
2002-05-03,-5.3571
2002-05-06,-4.717
2002-05-07,2.9703
2002-05-08,12.5
2002-05-09,-4.2735
2002-05-10,0.8929
2002-05-13,6.1947
2002-05-14,18.3333
2002-05-15,-4.9296
2002-05-16,5.1852
2002-05-17,22.5352
2002-05-20,6.8966
2002-05-21,-7.5269
2002-05-22,4.6512
2002-05-23,0.0
2002-05-24,-2.7778
2002-05-28,-2.2857
2002-05-29,-2.3392
2002-05-30,2.3952
2002-05-31,0.0
2002-06-03,-1.1696
2002-06-04,-0.5917
2002-06-05,-1.1905000000000001
2002-06-06,-7.8313
2002-06-07,-7.1895
2002-06-10,1.4085
2002-06-11,0.0
2002-06-12,-1.3889
2002-06-13,9.1549
2002-06-14,10.9677
2002-06-17,-6.9767
2002-06-18,-9.375
2002-06-19,-13.7931
2002-06-20,2.4
2002-06-21,-3.9063
2002-06-24,21.1382
2002-06-25,1.3423
2002-06-26,-7.947
2002-06-27,23.0216
2002-06-28,4.0936
2002-07-01,-15.7303
2002-07-02,-3.3333
2002-07-03,-3.4483
2002-07-05,-2.1429
2002-07-08,2.1898
2002-07-09,0.0
2002-07-10,-8.5714
2002-07-11,1.5625
2002-07-12,0.0
2002-07-15,-6.9231
2002-07-16,3.3058
2002-07-17,4.0
2002-07-18,3.0769
2002-07-19,-11.9403
2002-07-22,0.8475
2002-07-23,-7.563
2002-07-24,-4.5455
2002-07-25,-11.4286
2002-07-26,-3.2258
2002-07-29,-5.5556
2002-07-30,5.8824
2002-07-31,36.6667
2002-08-01,-4.878
2002-08-02,0.0
2002-08-05,-11.1111
2002-08-06,4.8077
2002-08-07,-1.8349
2002-08-08,-3.7382999999999997
2002-08-09,-3.8834999999999997
2002-08-12,-12.1212
2002-08-13,0.0
2002-08-14,-1.1494
2002-08-15,-6.9767
2002-08-16,3.75
2002-08-19,14.4578
2002-08-20,9.473700000000001
2002-08-21,11.538499999999999
2002-08-22,3.4483
2002-08-23,-5.0
2002-08-26,-3.5088
2002-08-27,-8.1818
2002-08-28,0.0
2002-08-29,0.9901
2002-08-30,-0.9804
2002-09-03,-0.9901
2002-09-04,13.0
2002-09-05,-4.4248
2002-09-06,-4.6296
2002-09-09,0.9709
2002-09-10,5.7692
2002-09-11,-2.7273
2002-09-12,7.4766
2002-09-13,9.5652
2002-09-16,0.7937
2002-09-17,5.5118
2002-09-18,-8.9552
2002-09-19,-5.7377
2002-09-20,2.6087
2002-09-23,-6.7797
2002-09-24,-10.9091
2002-09-25,5.102
2002-09-26,-1.9417
2002-09-27,4.9505
2002-09-30,22.6415
2002-10-01,-16.9231
2002-10-02,-0.9259
2002-10-03,-1.8692
2002-10-04,0.0
2002-10-07,-9.5238
2002-10-08,-10.526299999999999
2002-10-09,0.0
2002-10-10,2.3529
2002-10-11,1.1494
2002-10-14,7.9545
2002-10-15,-7.3684
2002-10-16,-5.6818
2002-10-17,14.4578
2002-10-18,3.1579
2002-10-21,-1.0204
2002-10-22,-8.2474
2002-10-23,0.0
2002-10-24,5.618
2002-10-25,4.2553
2002-10-28,-2.0408
2002-10-29,3.125
2002-10-30,10.101
2002-10-31,11.0092
2002-11-01,1.6529
2002-11-04,-6.5041
2002-11-05,-3.4783
2002-11-06,5.4054
2002-11-07,-2.5641
2002-11-08,-1.7544
2002-11-11,0.0
2002-11-12,3.5714
2002-11-13,-1.7241
2002-11-14,8.7719
2002-11-15,-2.4194
2002-11-18,-3.3058
2002-11-19,3.4188
2002-11-20,4.1322
2002-11-21,7.1429
2002-11-22,1.4815
2002-11-25,9.4891
2002-11-26,4.6667
2002-11-27,1.9108
2002-11-29,3.125
2002-12-02,-4.2424
2002-12-03,-4.4304
2002-12-04,1.3245
2002-12-05,-1.9607999999999999
2002-12-06,2.0
2002-12-09,-11.7647
2002-12-10,-3.7037
2002-12-11,7.6923
2002-12-12,-5.7143
2002-12-13,0.0
2002-12-16,11.3636
2002-12-17,8.8435
2002-12-18,8.125
2002-12-19,0.578
2002-12-20,0.5747
2002-12-23,4.0
2002-12-24,-4.9451
2002-12-26,2.8902
2002-12-27,-6.7416
2002-12-30,-3.6145
2002-12-31,-2.5
2003-01-02,7.0513
2003-01-03,-0.5988
2003-01-06,-1.8072
2003-01-07,0.0
2003-01-08,2.454
2003-01-09,4.7904
2003-01-10,-5.7143
2003-01-13,1.8182
2003-01-14,7.1429
2003-01-15,6.6667
2003-01-16,-8.8542
2003-01-17,3.4286
2003-01-21,1.105
2003-01-22,-3.2787
2003-01-23,6.7797
2003-01-24,-6.8783
2003-01-27,-1.7045
2003-01-28,-1.1561
2003-01-29,4.0936
2003-01-30,-1.6854
2003-01-31,-2.2857
2003-02-03,2.3392
2003-02-04,-1.1429
2003-02-05,0.0
2003-02-06,-1.7341
2003-02-07,1.1764999999999999
2003-02-10,-0.5814
2003-02-11,-1.1696
2003-02-12,1.1834
2003-02-13,2.3392
2003-02-14,0.0
2003-02-18,7.4286
2003-02-19,1.0638
2003-02-20,-2.6316
2003-02-21,0.5405
2003-02-24,-1.6129
2003-02-25,-1.6393
2003-02-26,-2.7778
2003-02-27,20.5714
2003-02-28,-0.4739
2003-03-03,1.9048
2003-03-04,0.4673
2003-03-05,-2.3256
2003-03-06,-4.2857
2003-03-07,-0.4975
2003-03-10,-3.0
2003-03-11,-5.1546
2003-03-12,-5.4348
2003-03-13,3.4483
2003-03-14,1.6667
2003-03-17,6.5574
2003-03-18,1.0256
2003-03-19,1.0152
2003-03-20,2.0101
2003-03-21,-1.4778
2003-03-24,-5.0
2003-03-25,5.2632
2003-03-26,-1.5
2003-03-27,1.5228000000000002
2003-03-28,-5.5
2003-03-31,-2.1164
2003-04-01,2.7027
2003-04-02,4.7368
2003-04-03,0.5025
2003-04-04,0.5
2003-04-07,1.99
2003-04-08,1.9512
2003-04-09,0.4785
2003-04-10,-9.5238
2003-04-11,5.2632
2003-04-14,0.5
2003-04-15,-0.995
2003-04-16,-0.5025
2003-04-17,2.0202
2003-04-21,0.495
2003-04-22,0.4926
2003-04-23,1.4706000000000001
2003-04-24,-3.3816
2003-04-25,7.5
2003-04-28,0.4651
2003-04-29,7.8704
2003-04-30,3.0043
2003-05-01,-2.0833
2003-05-02,2.5532
2003-05-05,-1.2448
2003-05-06,0.8403
2003-05-07,0.4167
2003-05-08,3.7344
2003-05-09,2.0
2003-05-12,5.8824
2003-05-13,0.3704
2003-05-14,14.0221
2003-05-15,5.8252
2003-05-16,4.2813
2003-05-19,-4.6921
2003-05-20,-0.3077
2003-05-21,-2.1605
2003-05-22,0.9464
2003-05-23,4.6875
2003-05-27,2.3881
2003-05-28,-1.7492999999999999
2003-05-29,3.8576
2003-05-30,-0.8571
2003-06-02,-4.0346
2003-06-03,-3.3033
2003-06-04,2.4845
2003-06-05,-0.303
2003-06-06,-3.6474
2003-06-09,-0.3155
2003-06-10,3.7975
2003-06-11,0.3049
2003-06-12,-0.304
2003-06-13,-0.9146
2003-06-16,2.7692
2003-06-17,7.7844
2003-06-18,0.8333
2003-06-19,-7.989
2003-06-20,-0.5988
2003-06-23,-4.8193
2003-06-24,-1.5823
2003-06-25,2.5723000000000003
2003-06-26,-2.8213
2003-06-27,-2.9032
2003-06-30,0.6645
2003-07-01,4.9505
2003-07-02,6.6038
2003-07-03,0.59
2003-07-07,11.437
2003-07-08,3.4211
2003-07-09,-1.0178
2003-07-10,1.0283
2003-07-11,-1.0178
2003-07-14,1.5424
2003-07-15,2.2785
2003-07-16,-2.4752
2003-07-17,-10.4061
2003-07-18,1.983
2003-07-21,-2.5
2003-07-22,5.698
2003-07-23,4.3126999999999995
2003-07-24,1.0336
2003-07-25,11.7647
2003-07-28,-0.2288
2003-07-29,-1.3761
2003-07-30,-1.1628
2003-07-31,9.1765
2003-08-01,0.2155
2003-08-04,-1.5053999999999998
2003-08-05,-4.1485
2003-08-06,-6.6059
2003-08-07,4.878
2003-08-08,4.6512
2003-08-11,0.0
2003-08-12,6.6667
2003-08-13,3.125
2003-08-14,-3.0303
2003-08-15,1.6667
2003-08-18,0.4098
2003-08-19,1.8367
2003-08-20,-1.6032
2003-08-21,1.6293
2003-08-22,1.4028
2003-08-25,-1.1858
2003-08-26,0.8
2003-08-27,4.1667
2003-08-28,7.619
2003-08-29,2.1239
2003-09-02,3.1196
2003-09-03,9.916
2003-09-04,-2.2936
2003-09-05,-1.4085
2003-09-08,0.6349
2003-09-09,-1.7349999999999999
2003-09-10,-5.7785
2003-09-11,1.7036
2003-09-12,-3.8526
2003-09-15,-4.1812
2003-09-16,10.7273
2003-09-17,1.8062
2003-09-18,-4.0323
2003-09-19,2.0168
2003-09-22,-3.2949
2003-09-23,-2.0443
2003-09-24,-6.087
2003-09-25,-2.2222
2003-09-26,3.2197
2003-09-29,4.5872
2003-09-30,-29.8246
2003-10-01,0.0
2003-10-02,1.75
2003-10-03,1.9656
2003-10-06,1.2048
2003-10-07,0.2381
2003-10-08,-4.2755
2003-10-09,0.4963
2003-10-10,-1.2346
2003-10-13,6.25
2003-10-14,-0.7059
2003-10-15,1.6588
2003-10-16,-1.3986
2003-10-17,-4.4917
2003-10-20,1.9802
2003-10-21,2.6699
2003-10-22,-5.2009
2003-10-23,-0.4988
2003-10-24,-3.2580999999999998
2003-10-27,4.4041
2003-10-28,0.4963
2003-10-29,-1.9752999999999998
2003-10-30,-1.5112999999999999
2003-10-31,-0.2558
2003-11-03,-1.2821
2003-11-04,1.8182
2003-11-05,7.1429
2003-11-06,6.9048
2003-11-07,-4.0089
2003-11-10,-3.2483
2003-11-11,-0.4796
2003-11-12,2.6506
2003-11-13,3.7559
2003-11-14,-1.5836999999999999
2003-11-17,-4.5977
2003-11-18,1.2048
2003-11-19,0.9524
2003-11-20,-2.1226
2003-11-21,-1.2048
2003-11-24,0.9756
2003-11-25,4.3478
2003-11-26,0.0
2003-11-28,-0.6944
2003-12-01,-1.3986
2003-12-02,0.0
2003-12-03,0.9456
2003-12-04,-2.3419
2003-12-05,-5.2758
2003-12-08,-2.5316
2003-12-09,-5.7143
2003-12-10,-3.0303
2003-12-11,8.5227
2003-12-12,3.9267
2003-12-15,-2.267
2003-12-16,-4.1237
2003-12-17,-0.5376
2003-12-18,2.1622
2003-12-19,-2.6455
2003-12-22,0.2717
2003-12-23,3.523
2003-12-24,0.7853
2003-12-26,-0.5195
2003-12-29,3.9164
2003-12-30,-4.5226
2003-12-31,-1.3158
2004-01-02,10.6667
2004-01-05,7.4699
2004-01-06,-0.2242
2004-01-07,0.6742
2004-01-08,7.1429
2004-01-09,3.125
2004-01-12,1.8182
2004-01-13,2.3810000000000002
2004-01-14,-1.5504
2004-01-15,-1.1811
2004-01-16,4.7809
2004-01-20,-0.1901
2004-01-21,1.1429
2004-01-22,-2.8249
2004-01-23,0.5814
2004-01-26,-1.5413999999999999
2004-01-27,1.7612999999999999
2004-01-28,-1.7308
2004-01-29,-9.9804
2004-01-30,-7.6087
2004-02-02,3.5294
2004-02-03,-0.6818
2004-02-04,-4.8055
2004-02-05,4.8077
2004-02-06,4.5872
2004-02-09,-3.7281
2004-02-10,3.6446
2004-02-11,3.2967
2004-02-12,8.2979
2004-02-13,-2.7504999999999997
2004-02-17,1.6162
2004-02-18,-3.5785
2004-02-19,0.2062
2004-02-20,-5.144
2004-02-23,-5.423
2004-02-24,-2.9817
2004-02-25,3.5461
2004-02-26,1.1416
2004-02-27,2.7088
2004-03-01,-1.0989
2004-03-02,-2.0
2004-03-03,-1.5873
2004-03-04,0.6912
2004-03-05,-2.5172
2004-03-08,-6.1033
2004-03-09,-17.5
2004-03-10,-4.2424
2004-03-11,0.9494
2004-03-12,1.2539
2004-03-15,-6.5015
2004-03-16,4.3046
2004-03-17,-1.2698
2004-03-18,-1.2862
2004-03-19,-17.5896
2004-03-22,-5.5336
2004-03-23,-2.0921
2004-03-24,-5.9829
2004-03-25,2.2727
2004-03-26,7.5556
2004-03-29,3.3058
2004-03-30,2.4
2004-03-31,-1.1719
2004-04-01,-3.9526
2004-04-02,7.4074
2004-04-05,-4.2146
2004-04-06,-0.8
2004-04-07,0.8065
2004-04-08,1.6
2004-04-12,1.1811
2004-04-13,-4.6693
2004-04-14,2.449
2004-04-15,1.5936
2004-04-16,-1.9607999999999999
2004-04-19,4.0
2004-04-20,-7.3077
2004-04-21,2.4896
2004-04-22,2.834
2004-04-23,3.1496
2004-04-26,-1.5267
2004-04-27,-1.1628
2004-04-28,-6.6667
2004-04-29,-4.6218
2004-04-30,-7.489
2004-05-03,-4.7619
2004-05-04,3.5
2004-05-05,-1.4493
2004-05-06,-0.4902
2004-05-07,-3.9409
2004-05-10,0.0
2004-05-11,1.5385
2004-05-12,-1.5152
2004-05-13,-3.5897
2004-05-14,-3.7234
2004-05-17,-7.1823
2004-05-18,7.1429
2004-05-19,0.0
2004-05-20,-5.0
2004-05-21,-1.7544
2004-05-24,7.7381
2004-05-25,12.7072
2004-05-26,-3.9215999999999998
2004-05-27,1.0204
2004-05-28,-1.0101
2004-06-01,1.5306
2004-06-02,-1.5074999999999998
2004-06-03,-8.1633
2004-06-04,2.2222
2004-06-07,7.0652
