ticker,ZNT US Equity
2000-05-24,0.5249
2000-05-25,-0.2611
2000-05-26,0.2618
2000-05-30,-1.5666
2000-05-31,0.7958
2000-06-01,0.7895
2000-06-02,0.2611
2000-06-05,-0.7813
2000-06-06,-0.2625
2000-06-07,1.0526
2000-06-08,-0.7813
2000-06-09,-0.2625
2000-06-12,0.0
2000-06-13,-0.2632
2000-06-14,0.5277
2000-06-15,-0.2625
2000-06-16,0.2632
2000-06-19,-0.2625
2000-06-20,-1.5789
2000-06-21,-0.8021
2000-06-22,-1.0782
2000-06-23,-0.545
2000-06-26,0.274
2000-06-27,0.5464
2000-06-28,-1.9022000000000001
2000-06-29,-9.1413
2000-06-30,3.6585
2000-07-03,-0.2941
2000-07-05,-0.295
2000-07-06,0.0
2000-07-07,2.071
2000-07-10,0.5797
2000-07-11,0.2882
2000-07-12,2.0115
2000-07-13,1.4085
2000-07-14,1.9444
2000-07-17,0.2725
2000-07-18,-0.2717
2000-07-19,0.0
2000-07-20,0.2725
2000-07-21,-0.2717
2000-07-24,-0.8174
2000-07-25,0.8242
2000-07-26,1.3624
2000-07-27,-0.2688
2000-07-28,1.6349
2000-07-31,0.8043
2000-08-01,-1.3298
2000-08-02,2.6954000000000002
2000-08-03,-1.8373
2000-08-04,0.2674
2000-08-07,0.2667
2000-08-08,0.0
2000-08-09,0.5319
2000-08-10,-0.7937
2000-08-11,0.5333
2000-08-14,0.7958
2000-08-15,-0.7895
2000-08-16,-0.2653
2000-08-17,-1.3298
2000-08-18,0.0
2000-08-21,-0.5391
2000-08-22,0.542
2000-08-23,0.2695
2000-08-24,-0.2688
2000-08-25,1.0782
2000-08-28,0.0
2000-08-29,-0.8
2000-08-30,0.0
2000-08-31,-0.2688
2000-09-01,-0.2695
2000-09-05,-0.8108
2000-09-06,0.545
2000-09-07,0.542
2000-09-08,-0.5391
2000-09-11,0.542
2000-09-12,0.0
2000-09-13,-0.2695
2000-09-14,0.2703
2000-09-15,-0.5391
2000-09-18,-0.271
2000-09-19,0.0
2000-09-20,0.0
2000-09-21,-1.087
2000-09-22,-2.4725
2000-09-25,-1.4085
2000-09-26,-0.8571
2000-09-27,-0.5764
2000-09-28,1.1594
2000-09-29,0.2865
2000-10-02,-4.0
2000-10-03,1.1905000000000001
2000-10-04,1.4706000000000001
2000-10-05,0.2899
2000-10-06,-0.289
2000-10-09,-3.1884
2000-10-10,0.0
2000-10-11,-0.5988
2000-10-12,1.2048
2000-10-13,-0.2976
2000-10-16,0.2985
2000-10-17,-3.5714
2000-10-18,0.3086
2000-10-19,2.1538
2000-10-20,0.3012
2000-10-23,-0.6006
2000-10-24,1.2085
2000-10-25,1.4925
2000-10-26,0.8824
2000-10-27,1.4577
2000-10-30,1.7442
2000-10-31,4.0
2000-11-01,0.8242
2000-11-02,1.0899
2000-11-03,0.8086
2000-11-06,0.2674
2000-11-07,0.8
2000-11-08,1.5873
2000-11-09,1.5625
2000-11-10,-2.3077
2000-11-13,0.5249
2000-11-14,0.5222
2000-11-15,1.2987
2000-11-16,0.2564
2000-11-17,-0.5115
2000-11-20,-0.2571
2000-11-21,-0.2577
2000-11-22,-1.0336
2000-11-24,0.7833
2000-11-27,0.0
2000-11-28,0.2591
2000-11-29,0.7752
2000-11-30,1.5385
2000-12-01,3.7879
2000-12-04,2.6764
2000-12-05,4.2654
2000-12-06,-0.9091
2000-12-07,4.3578
2000-12-08,2.8571
2000-12-11,0.641
2000-12-12,-1.4862
2000-12-13,0.2155
2000-12-14,-0.6452
2000-12-15,-1.5152
2000-12-18,1.5385
2000-12-19,-1.0823
2000-12-20,0.6565
2000-12-21,2.3913
2000-12-22,-0.4246
2000-12-26,-0.8529
2000-12-27,0.6452
2000-12-28,0.641
2000-12-29,-0.2123
2001-01-02,-3.4043
2001-01-03,0.8811
2001-01-04,-1.5284
2001-01-05,-0.2217
2001-01-08,0.2222
2001-01-09,-1.7738
2001-01-10,0.2257
2001-01-11,-0.9009
2001-01-12,-0.2273
2001-01-16,1.3667
2001-01-17,0.2247
2001-01-18,0.8969
2001-01-19,0.8889
2001-01-22,0.0
2001-01-23,3.0837
2001-01-24,1.7094
2001-01-25,-2.521
2001-01-26,0.6466
2001-01-29,1.9272
2001-01-30,1.6949
2001-01-31,1.0
2001-02-01,-1.1551
2001-02-02,-1.6694
2001-02-05,0.1698
2001-02-06,0.1695
2001-02-07,-1.8613
2001-02-08,-0.5517
2001-02-09,-0.4508
2001-02-12,3.9707
2001-02-13,-1.8090000000000002
2001-02-14,0.1365
2001-02-15,0.3407
2001-02-16,-1.0187
2001-02-20,-0.3431
2001-02-21,-0.8262
2001-02-22,-0.9025
2001-02-23,-0.3503
2001-02-26,-5.0967
2001-02-27,0.9259
2001-02-28,0.1835
2001-03-01,1.8315000000000001
2001-03-02,0.2158
2001-03-05,-0.0359
2001-03-06,0.1077
2001-03-07,-0.2869
2001-03-08,-0.8993
2001-03-09,-0.9074
2001-03-12,-3.4798999999999998
2001-03-13,1.8975
2001-03-14,-2.9795
2001-03-15,0.0
2001-03-16,-3.071
2001-03-19,2.5743
2001-03-20,1.1583
2001-03-21,-1.7176
2001-03-22,-2.9126
2001-03-23,-1.2
2001-03-26,-3.4413
2001-03-27,-3.1447
2001-03-28,0.1299
2001-03-29,0.6917
2001-03-30,1.331
2001-04-02,-0.8051
2001-04-03,0.8116
2001-04-04,0.1271
2001-04-05,2.4122
2001-04-06,0.0
2001-04-09,2.0661
2001-04-10,0.4858
2001-04-11,1.8131
2001-04-12,1.7016
2001-04-16,1.1673
2001-04-17,2.1154
2001-04-18,0.3766
2001-04-19,-2.439
2001-04-20,-1.0769
2001-04-23,-3.9657999999999998
2001-04-24,0.6073
2001-04-25,3.6217
2001-04-26,2.1359
2001-04-27,1.5354999999999999
2001-04-30,-0.3025
2001-05-01,3.6405
2001-05-02,-1.7563
2001-05-03,-2.6071
2001-05-04,4.3977
2001-05-07,-2.9304
2001-05-08,-1.9245
2001-05-09,1.4236
2001-05-10,-1.3277999999999999
2001-05-11,-0.4229
2001-05-14,3.0888
2001-05-15,0.5618
2001-05-16,-0.1862
2001-05-17,-0.4851
2001-05-18,-0.8249
2001-05-21,1.966
2001-05-22,-0.6303
2001-05-23,-1.306
2001-05-24,1.0208
2001-05-25,1.9835
2001-05-29,-0.7339
2001-05-30,-1.2939
2001-05-31,1.3109
2001-06-01,0.1848
2001-06-04,0.0
2001-06-05,0.738
2001-06-06,-0.3663
2001-06-07,-0.8088
2001-06-08,-0.2965
2001-06-11,0.0
2001-06-12,-0.3717
2001-06-13,0.5597
2001-06-14,-1.6698
2001-06-15,-0.1887
2001-06-18,0.8318
2001-06-19,0.1125
2001-06-20,1.3109
2001-06-21,1.1091
2001-06-22,-2.011
2001-06-25,-0.7463
2001-06-26,-0.5639
2001-06-27,2.2684
2001-06-28,0.5545
2001-06-29,-0.7353
2001-07-02,0.7407
2001-07-03,1.1029
2001-07-05,-0.1818
2001-07-06,0.2186
2001-07-09,3.5987
2001-07-10,1.1579
2001-07-11,-0.1041
2001-07-12,0.9028
2001-07-13,1.8582
2001-07-16,-0.6757
2001-07-17,1.3605
2001-07-18,-1.2752
2001-07-19,-0.7478
2001-07-20,-0.1712
2001-07-23,-1.3378999999999999
2001-07-24,-1.7732999999999999
2001-07-25,1.5929
2001-07-26,2.0906
2001-07-27,0.0
2001-07-30,0.6885
2001-07-31,2.5641
2001-08-01,-0.9667
2001-08-02,-0.0337
2001-08-03,-1.3468
2001-08-06,-1.9454
2001-08-07,1.2879
2001-08-08,-0.6873
2001-08-09,0.692
2001-08-10,-0.3436
2001-08-13,0.5172
2001-08-14,-0.8576
2001-08-15,0.692
2001-08-16,-0.0687
2001-08-17,0.0688
2001-08-20,1.0309
2001-08-21,-0.3401
2001-08-22,1.3652
2001-08-23,-0.4377
2001-08-24,0.4396
2001-08-27,-0.3367
2001-08-28,-0.1689
2001-08-29,0.6768
2001-08-30,1.3445
2001-08-31,-0.4975
2001-09-04,-1.8333
2001-09-05,-0.1698
2001-09-06,0.1361
2001-09-07,0.3736
2001-09-10,-1.5567
2001-09-17,-4.4345
2001-09-18,-0.6115
2001-09-19,-1.9182000000000001
2001-09-20,-1.8081
2001-09-21,-3.4198
2001-09-24,-0.428
2001-09-25,-1.3677000000000001
2001-09-26,-2.9318999999999997
2001-09-27,-1.0204
2001-09-28,1.4433
2001-10-01,-0.1626
2001-10-02,0.7329
2001-10-03,1.6572
2001-10-04,2.1869
2001-10-05,1.9455
2001-10-08,1.374
2001-10-09,-0.2259
2001-10-10,1.5093999999999999
2001-10-11,-0.7435
2001-10-12,0.5993
2001-10-15,-2.271
2001-10-16,-0.5714
2001-10-17,-2.1073
2001-10-18,0.5088
2001-10-19,0.2336
2001-10-22,2.1756
2001-10-23,-0.5703
2001-10-24,-0.3824
2001-10-25,0.1919
2001-10-26,0.1916
2001-10-29,-0.956
2001-10-30,-0.1949
2001-10-31,0.0391
2001-11-01,2.1866
2001-11-02,0.3057
2001-11-05,0.1905
2001-11-06,1.5209000000000001
2001-11-07,-0.9363
2001-11-08,-0.5671
2001-11-09,-1.1407
2001-11-12,-0.5769
2001-11-13,1.354
2001-11-14,1.9083999999999999
2001-11-15,-1.0861
2001-11-16,-0.7952
2001-11-19,0.3053
2001-11-20,-0.3044
2001-11-21,0.1527
2001-11-23,0.1524
2001-11-26,0.1903
2001-11-27,-0.076
2001-11-28,-0.6081
2001-11-29,0.0
2001-11-30,2.1033
2001-12-03,1.3483
2001-12-04,0.0
2001-12-05,0.3326
2001-12-06,0.1842
2001-12-07,-0.3676
2001-12-10,0.5535
2001-12-11,0.5505
2001-12-12,0.8394
2001-12-13,-1.0134
2001-12-14,2.5594
2001-12-17,-0.1783
2001-12-18,0.0
2001-12-19,1.25
2001-12-20,-0.5291
2001-12-21,2.305
2001-12-24,0.4853
2001-12-26,1.0693
2001-12-27,-0.2389
2001-12-28,-3.6948
2001-12-31,-0.746
2002-01-02,0.6084
2002-01-03,1.3874
2002-01-04,2.807
2002-01-07,-5.4266
2002-01-08,4.2945
2002-01-09,-1.3841
2002-01-10,1.4035
2002-01-11,0.346
2002-01-14,-0.3448
2002-01-15,0.346
2002-01-16,-0.3448
2002-01-17,0.2768
2002-01-18,-0.7937
2002-01-22,-3.8261
2002-01-23,-0.1808
2002-01-24,3.8043
2002-01-25,1.8848
2002-01-28,1.6101
2002-01-29,-1.7195
2002-01-30,3.1142
2002-01-31,2.0134
2002-02-01,-2.6316
2002-02-04,0.777
2002-02-05,0.9051
2002-02-06,-1.1628
2002-02-07,0.5042
2002-02-08,3.01
2002-02-11,-1.9481000000000002
2002-02-12,-0.4967
2002-02-13,0.4659
2002-02-14,-0.6293
2002-02-15,0.1
2002-02-19,-2.7639
2002-02-20,4.7945
2002-02-21,-4.5752
2002-02-22,1.5411000000000001
2002-02-25,-1.0793
2002-02-26,-0.9547
2002-02-27,0.3442
2002-02-28,0.5146
2002-03-01,1.3652
2002-03-04,-0.6734
2002-03-05,0.0
2002-03-06,1.6949
2002-03-07,-0.8333
2002-03-08,0.5042
2002-03-11,0.1003
2002-03-12,-0.1002
2002-03-13,0.1672
2002-03-14,0.8681
2002-03-15,0.1324
2002-03-18,0.4959
2002-03-19,0.0
2002-03-20,-1.25
2002-03-21,1.5989
2002-03-22,-0.3279
2002-03-25,-1.9737
2002-03-26,0.5034
2002-03-27,-0.6678
2002-03-28,-1.8487
2002-04-01,1.0274
2002-04-02,0.9153
2002-04-03,0.4367
2002-04-04,-0.6355
2002-04-05,-0.3702
2002-04-08,0.3378
2002-04-09,0.0
2002-04-10,1.3468
2002-04-11,-0.6645
2002-04-12,1.505
2002-04-15,-0.3295
2002-04-16,1.6529
2002-04-17,-1.1381999999999999
2002-04-18,-0.1645
2002-04-19,0.0
2002-04-22,0.0
2002-04-23,-0.626
2002-04-24,-0.1658
2002-04-25,2.0591
2002-04-26,-1.7572
2002-04-29,1.0354
2002-04-30,1.4876
2002-05-01,-0.2932
2002-05-02,1.3068
2002-05-03,1.0964
2002-05-06,0.0638
2002-05-07,-0.0638
2002-05-08,-0.4785
2002-05-09,-2.6282
2002-05-10,0.5925
2002-05-13,0.4254
2002-05-14,1.6618
2002-05-15,0.7051
2002-05-16,-0.0318
2002-05-17,0.1273
2002-05-20,-0.1272
2002-05-21,-1.6237
2002-05-22,0.5502
2002-05-23,1.384
2002-05-24,0.6667
2002-05-28,-0.0946
2002-05-29,-0.0947
2002-05-30,0.316
2002-05-31,-0.0945
2002-06-03,0.0315
2002-06-04,0.063
2002-06-05,0.7874
2002-06-06,-0.1563
2002-06-07,0.4069
2002-06-10,0.4988
2002-06-11,-1.83
2002-06-12,-0.158
2002-06-13,0.0316
2002-06-14,0.2531
2002-06-17,0.0316
2002-06-18,-1.041
2002-06-19,1.2113
2002-06-20,0.126
2002-06-21,0.2517
2002-06-24,0.0628
2002-06-25,-0.3763
2002-06-26,-0.2203
2002-06-27,-1.2618
2002-06-28,1.7572
2002-07-01,-2.5118
2002-07-02,-4.5733
2002-07-03,-1.4512
2002-07-05,-0.0685
2002-07-08,-0.1028
2002-07-09,-1.2349999999999999
2002-07-10,-3.3345000000000002
2002-07-11,-0.8264
2002-07-12,-1.2681
2002-07-15,-0.2569
2002-07-16,-2.5018000000000002
2002-07-17,0.0755
2002-07-18,-2.5263999999999998
2002-07-19,1.9342000000000001
2002-07-22,-0.5693
2002-07-23,-7.7863
2002-07-24,0.9934
2002-07-25,6.1475
2002-07-26,0.7722
2002-07-29,6.9732
2002-07-30,-1.0481
2002-07-31,0.4383
2002-08-01,-2.0
2002-08-02,-3.2282
2002-08-05,-2.6457
2002-08-06,2.4025
2002-08-07,2.0769
2002-08-08,1.055
2002-08-09,-3.0574
2002-08-12,0.5
2002-08-13,-4.1332
2002-08-14,4.5908
2002-08-15,-0.9542
2002-08-16,1.6956
2002-08-19,-0.1516
2002-08-20,-2.6565
2002-08-21,1.4425
2002-08-22,0.3075
2002-08-23,-0.3831
2002-08-26,4.0769
2002-08-27,-2.439
2002-08-28,-1.5152
2002-08-29,1.3462
2002-08-30,-1.3283
2002-09-03,-0.1923
2002-09-04,1.3487
2002-09-05,-1.9392
2002-09-06,0.4265
2002-09-09,1.5444
2002-09-10,0.3802
2002-09-11,-0.947
2002-09-12,-1.5295999999999998
2002-09-13,2.2136
2002-09-16,-3.0015
2002-09-17,-0.3134
2002-09-18,0.3929
2002-09-19,-0.3914
2002-09-20,0.9823
2002-09-23,-2.9183
2002-09-24,3.4068
2002-09-25,0.3876
2002-09-26,3.2819
2002-09-27,-0.2243
2002-09-30,-1.0116
2002-10-01,6.7373
2002-10-02,-2.6241
2002-10-03,-0.4006
2002-10-04,-1.0969
2002-10-07,-1.7375
2002-10-08,2.7088
2002-10-09,-1.7949000000000002
2002-10-10,2.5364
2002-10-11,1.1277
2002-10-14,1.4388
2002-10-15,2.8369
2002-10-16,-0.5862
2002-10-17,1.4221
2002-10-18,-0.1368
2002-10-21,0.8562
2002-10-22,-1.7657
2002-10-23,-0.1037
2002-10-24,-1.2111
2002-10-25,1.2259
2002-10-28,-1.0381
2002-10-29,1.049
2002-10-30,0.5236
2002-10-31,-2.7778
2002-11-01,0.5357
2002-11-04,-3.5524
2002-11-05,-0.221
2002-11-06,-1.698
2002-11-07,-4.0931
2002-11-08,-3.2498
2002-11-11,-2.1044
2002-11-12,-3.3072
2002-11-13,-0.3848
2002-11-14,2.9614000000000003
2002-11-15,-0.0417
2002-11-18,-0.7506
2002-11-19,0.6303
2002-11-20,0.0
2002-11-21,-0.0418
2002-11-22,-0.0835
2002-11-25,-0.0836
2002-11-26,0.0
2002-11-27,-1.046
2002-11-29,-0.4228
2002-12-02,1.4862
2002-12-03,1.9247
2002-12-04,2.6683
2002-12-05,-2.2391
2002-12-06,-3.1084
2002-12-09,0.3377
2002-12-10,6.647
2002-12-11,1.1834
2002-12-12,-0.9747
2002-12-13,-0.7874
2002-12-16,-0.7937
2002-12-17,-1.2
2002-12-18,-0.8097
2002-12-19,-0.2041
2002-12-20,-0.4499
2002-12-23,-1.3969
2002-12-24,-0.1667
2002-12-26,-0.7513
2002-12-27,-2.0185
2002-12-30,1.03
2002-12-31,-0.085
2003-01-02,2.0408
2003-01-03,-1.0833
2003-01-06,1.5164
2003-01-07,0.4149
2003-01-08,-0.4132
2003-01-09,-0.8299
2003-01-10,0.4184
2003-01-13,-0.4583
2003-01-14,-0.1674
2003-01-15,-2.7254
2003-01-16,-3.0172
2003-01-17,-4.4889
2003-01-21,1.4891
2003-01-22,-0.4585
2003-01-23,0.1382
2003-01-24,-0.138
2003-01-27,-0.2303
2003-01-28,-0.5078
2003-01-29,-0.6961
2003-01-30,-3.026
2003-01-31,2.8766
2003-02-03,2.3697
2003-02-04,-0.8333
2003-02-05,-1.9607999999999999
2003-02-06,-2.6189999999999998
2003-02-07,0.3423
2003-02-10,0.3899
2003-02-11,-5.3398
2003-02-12,3.8462
2003-02-13,-0.0494
2003-02-14,0.5435
2003-02-18,0.4914
2003-02-19,-1.3203
2003-02-20,-1.8335
2003-02-21,-0.3534
2003-02-24,-0.5572
2003-02-25,0.917
2003-02-26,0.9591
2003-02-27,-0.75
2003-02-28,0.806
2003-03-03,4.4478
2003-03-04,-1.4354
2003-03-05,4.2233
2003-03-06,1.4905
2003-03-07,-2.4323
2003-03-10,-4.0452
2003-03-11,-0.6863
2003-03-12,-0.0494
2003-03-13,0.3457
2003-03-14,2.1161
2003-03-17,-6.8434
2003-03-18,0.3104
2003-03-19,1.2893
2003-03-20,0.7128
2003-03-21,4.0445
2003-03-24,0.0972
2003-03-25,1.4563
2003-03-26,1.0526
2003-03-27,-0.5682
2003-03-28,1.1905000000000001
2003-03-31,0.9412
2003-04-01,2.331
2003-04-02,-0.4556
2003-04-03,-1.0526
2003-04-04,-0.555
2003-04-07,1.2093
2003-04-08,2.6195
2003-04-09,1.3883
2003-04-10,-0.1325
2003-04-11,0.6634
2003-04-14,1.5817
2003-04-15,0.4325
2003-04-16,0.2584
2003-04-17,1.8900000000000001
2003-04-21,1.2648
2003-04-22,1.1241
2003-04-23,3.5406
2003-04-24,-0.7952
2003-04-25,-1.0822
2003-04-28,1.3371
2003-04-29,-0.0404
2003-04-30,4.0404
2003-05-01,-0.4272
2003-05-02,2.4961
2003-05-05,0.9132
2003-05-06,1.2821
2003-05-07,0.5212
2003-05-08,-0.4815
2003-05-09,0.2977
2003-05-12,0.4082
2003-05-13,-0.2956
2003-05-14,2.0385
2003-05-15,-1.5619
2003-05-16,-1.2915
2003-05-19,-1.9813
2003-05-20,1.0679
2003-05-21,-0.1132
2003-05-22,-0.6422
2003-05-23,1.4828999999999999
2003-05-27,1.2364
2003-05-28,0.2221
2003-05-29,0.4431
2003-05-30,0.1838
2003-06-02,2.422
2003-06-03,0.9674
2003-06-04,0.6388
2003-06-05,1.1636
2003-06-06,0.244
2003-06-09,-2.3296
2003-06-10,1.7088
2003-06-11,1.9950999999999999
2003-06-12,2.0933
2003-06-13,-1.0084
2003-06-16,1.528
2003-06-17,0.5686
2003-06-18,0.3658
2003-06-19,-1.0603
2003-06-20,0.2344
2003-06-23,-3.6752000000000002
2003-06-24,-0.8325
2003-06-25,-1.2591999999999999
2003-06-26,0.9564
2003-06-27,1.5789
2003-06-30,-1.5544
2003-07-01,-0.7368
2003-07-02,0.4949
2003-07-03,0.1055
2003-07-07,-1.1244
2003-07-08,-1.3859
2003-07-09,0.0
2003-07-10,0.0
2003-07-11,0.5405
2003-07-14,-0.1792
2003-07-15,-0.8977
2003-07-16,0.5435
2003-07-17,-1.6216
2003-07-18,-1.3187
2003-07-21,-1.1878
2003-07-22,2.0661
2003-07-23,-2.5028
2003-07-24,0.6795
2003-07-25,1.3123
2003-07-28,-0.3331
2003-07-29,0.6313
2003-07-30,0.1862
2003-07-31,0.5576
2003-08-01,-0.5545
2003-08-04,-0.3717
2003-08-05,-2.2388
2003-08-06,0.8779
2003-08-07,-1.0216
2003-08-08,2.3318
2003-08-11,0.7471
2003-08-12,0.3708
2003-08-13,0.2955
2003-08-14,0.3683
2003-08-15,0.0
2003-08-18,0.0734
2003-08-19,0.0
2003-08-20,2.3468999999999998
2003-08-21,0.3225
2003-08-22,0.5714
2003-08-25,0.3196
2003-08-26,-0.531
2003-08-27,0.427
2003-08-28,1.4174
2003-08-29,1.153
2003-09-02,-0.4145
2003-09-03,-0.6243
2003-09-04,0.5585
2003-09-05,-1.2496
2003-09-08,0.703
2003-09-09,-0.8726
2003-09-10,-0.4225
2003-09-11,0.7072
2003-09-12,-1.3343
2003-09-15,0.6762
2003-09-16,2.5097
2003-09-17,1.8620999999999999
2003-09-18,-1.9634
2003-09-19,1.0704
2003-09-22,-1.2299
2003-09-23,-0.5534
2003-09-24,0.0
2003-09-25,-2.3652
2003-09-26,-0.7838
2003-09-29,0.5386
2003-09-30,-0.6429
2003-10-01,0.9705
2003-10-02,-0.2136
2003-10-03,3.6746
2003-10-06,0.5506
2003-10-07,-1.2663
2003-10-08,-1.7330999999999999
2003-10-09,0.0705
2003-10-10,-0.5287
2003-10-13,-0.5315
2003-10-14,0.9619
2003-10-15,-0.3529
2003-10-16,0.9915
2003-10-17,0.2104
2003-10-20,-0.3499
2003-10-21,-0.3511
2003-10-22,-1.1628
2003-10-23,0.3565
2003-10-24,-0.1776
2003-10-27,0.3915
2003-10-28,3.7221
2003-10-29,1.5379
2003-10-30,1.5954000000000002
2003-10-31,2.5727
2003-11-03,0.6515
2003-11-04,1.2945
2003-11-05,-1.1182
2003-11-06,2.0355
2003-11-07,-0.57
2003-11-10,-2.0701
2003-11-11,0.5854
2003-11-12,1.0669
2003-11-13,3.3269
2003-11-14,-0.4025
2003-11-17,-0.2798
2003-11-18,-1.4651
2003-11-19,0.3796
2003-11-20,-0.2836
2003-11-21,-0.0632
2003-11-24,-0.3163
2003-11-25,0.4759
2003-11-26,1.8944999999999999
2003-11-28,1.1776
2003-12-01,-2.0214
2003-12-02,0.5939
2003-12-03,-2.3306
2003-12-04,-0.5727
2003-12-05,0.32
2003-12-08,-0.7974
2003-12-09,-1.1254
2003-12-10,-1.3333
2003-12-11,0.5274
2003-12-12,1.4754
2003-12-15,-1.7771
2003-12-16,1.9737
2003-12-17,-1.6129
2003-12-18,0.5246
2003-12-19,0.8806
2003-12-22,2.9745
2003-12-23,0.6279
2003-12-24,-0.9984
2003-12-26,0.5043
2003-12-29,0.5017
2003-12-30,0.5304
2003-12-31,1.0242
2004-01-02,0.3994
2004-01-05,-0.3978
2004-01-06,-0.2151
2004-01-07,0.0616
2004-01-08,0.6154
2004-01-09,-1.8349
2004-01-12,1.9938
2004-01-13,0.1833
2004-01-14,0.4573
2004-01-15,1.6692
2004-01-16,-0.209
2004-01-20,5.9827
2004-01-21,-0.0847
2004-01-22,-0.7345
2004-01-23,0.7968
2004-01-26,0.2823
2004-01-27,-1.0417
2004-01-28,0.2845
2004-01-29,0.0
2004-01-30,-0.4857
2004-02-02,1.6364999999999998
2004-02-03,-0.2825
2004-02-04,-0.5099
2004-02-05,0.7403
2004-02-06,1.0741
2004-02-09,0.5034
2004-02-10,2.2538
2004-02-11,1.4966
2004-02-12,-0.4021
2004-02-13,-0.4038
2004-02-17,2.2702999999999998
2004-02-18,-0.1057
2004-02-19,-0.4497
2004-02-20,-1.5413000000000001
2004-02-23,-2.0243
2004-02-24,1.1019
2004-02-25,0.8174
2004-02-26,1.9729999999999999
2004-02-27,6.1754999999999995
2004-03-01,0.9486
2004-03-02,-2.7695
2004-03-03,2.2126
2004-03-04,1.1943
2004-03-05,-0.9835
2004-03-08,-1.3409
2004-03-09,1.1075
2004-03-10,-1.3692
2004-03-11,-1.5649
2004-03-12,1.9231
2004-03-15,-2.5157
2004-03-16,0.7742
2004-03-17,0.8451
2004-03-18,-0.3555
2004-03-19,-0.5607
2004-03-22,-3.3316
2004-03-23,-1.3521
2004-03-24,-0.43
2004-03-25,0.7827
2004-03-26,1.0712
2004-03-29,3.3386
2004-03-30,-0.0513
2004-03-31,0.5644
2004-04-01,2.2449
2004-04-02,-0.0749
2004-04-05,4.0699
2004-04-06,-0.4319
2004-04-07,1.2048
2004-04-08,-0.6667
2004-04-12,0.6711
2004-04-13,-2.3333
2004-04-14,-0.6582
2004-04-15,-0.6626
2004-04-16,3.3844
2004-04-19,-0.9558
2004-04-20,-1.2545
2004-04-21,2.883
2004-04-22,3.8946
2004-04-23,3.5657
2004-04-26,-0.5518
2004-04-27,-1.4647000000000001
2004-04-28,-1.8468
2004-04-29,2.194
2004-04-30,-2.5537
2004-05-03,5.0557
2004-05-04,0.2428
2004-05-05,-0.1321
2004-05-06,-3.0871
2004-05-07,-1.479
2004-05-10,-2.5404
2004-05-11,2.3697
2004-05-12,0.2083
2004-05-13,-0.4158
2004-05-14,1.8325
2004-05-17,-1.5718
2004-05-18,0.3934
2004-05-19,0.5994
2004-05-20,0.3896
2004-05-21,-0.7989
2004-05-24,1.1965
2004-05-25,2.8877
2004-05-26,0.0
2004-05-27,-0.9724
2004-05-28,3.1689
2004-06-01,4.2613
2004-06-02,0.0
2004-06-03,1.0373
2004-06-04,0.5749
2004-06-07,0.0
2004-06-08,-0.3267
