ticker,1620366D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-3.7671
2000-01-04,-3.9146
2000-01-05,2.5926
2000-01-06,7.0397
2000-01-07,1.3491
2000-01-10,3.1614
2000-01-11,-4.8387
2000-01-12,0.0
2000-01-13,0.339
2000-01-14,-1.0135
2000-01-18,-0.8532
2000-01-19,2.0654
2000-01-20,-2.0236
2000-01-21,-2.4096
2000-01-24,-1.5873
2000-01-25,-1.0753
2000-01-26,1.6303999999999998
2000-01-27,-3.7433
2000-01-28,3.5185
2000-01-31,0.1789
2000-02-01,-0.3571
2000-02-02,1.9713
2000-02-03,0.5272
2000-02-04,-2.2727
2000-02-07,-1.0733
2000-02-08,1.9891999999999999
2000-02-09,-3.7234
2000-02-10,0.9208
2000-02-11,-2.1898
2000-02-14,-0.9328
2000-02-15,-0.7533
2000-02-16,-3.4156
2000-02-17,-14.1454
2000-02-18,-2.0595
2000-02-22,2.1028000000000002
2000-02-23,4.5767
2000-02-24,-5.0328
2000-02-25,6.2212
2000-02-28,-0.6508
2000-02-29,8.2969
2000-03-01,0.4032
2000-03-02,6.8273
2000-03-03,1.3158
2000-03-06,-0.7421
2000-03-07,-5.6075
2000-03-08,-1.1881
2000-03-09,-3.006
2000-03-10,-2.2727
2000-03-13,-2.537
2000-03-14,2.82
2000-03-15,14.767900000000001
2000-03-16,10.1103
2000-03-17,0.0
2000-03-20,-4.1736
2000-03-21,0.3484
2000-03-22,-1.3889
2000-03-23,-1.4085
2000-03-24,-0.8929
2000-03-27,0.3604
2000-03-28,-2.5135
2000-03-29,2.7624
2000-03-30,7.3477
2000-03-31,2.5042
2000-04-03,0.6515
2000-04-04,-5.178
2000-04-05,0.1706
2000-04-06,2.8961
2000-04-07,2.8146
2000-04-10,0.6441
2000-04-11,-2.56
2000-04-12,5.7471
2000-04-13,-5.4348
2000-04-14,-6.5681
2000-04-17,-1.0545
2000-04-18,-0.1776
2000-04-19,1.2456
2000-04-20,0.1757
2000-04-24,1.5789
2000-04-25,-3.4542
2000-04-26,1.2522
2000-04-27,1.9435
2000-04-28,-1.7330999999999999
2000-05-01,2.8219
2000-05-02,3.6021
2000-05-03,-13.0795
2000-05-04,3.0476
2000-05-05,2.5878
2000-05-08,-0.3604
2000-05-09,-1.6275
2000-05-10,-4.0441
2000-05-11,2.1073
2000-05-12,1.3133
2000-05-15,-0.7407
2000-05-16,0.5597
2000-05-17,-2.0408
2000-05-18,0.0
2000-05-19,-3.0303
2000-05-22,-2.7344
