ticker,3059Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-3.3088
2000-01-04,-6.8441
2000-01-05,5.3061
2000-01-06,-4.845
2000-01-07,1.222
2000-01-10,3.6217
2000-01-11,-3.8834999999999997
2000-01-12,-0.6061
2000-01-13,-0.2033
2000-01-14,0.4073
2000-01-18,-2.4341
2000-01-19,-4.5738
2000-01-20,-3.268
2000-01-21,0.9009
2000-01-24,-4.9107
2000-01-25,-2.3474
2000-01-26,1.6827
2000-01-27,1.182
2000-01-28,0.9346
2000-01-31,3.7037
2000-02-01,3.125
2000-02-02,0.0
2000-02-03,1.7316
2000-02-04,0.4255
2000-02-07,-1.4830999999999999
2000-02-08,-0.6452
2000-02-09,-5.6277
2000-02-10,29.8165
2000-02-11,1.7668
2000-02-14,-4.1667
2000-02-15,-6.1594
2000-02-16,0.3861
2000-02-17,1.3462
2000-02-18,-4.1746
2000-02-22,36.2376
2000-02-23,1.5988
2000-02-24,-0.2861
2000-02-25,0.5739
2000-02-28,-0.2853
2000-02-29,0.1431
2000-03-01,0.0
2000-03-02,-0.1429
2000-03-03,-0.1431
2000-03-06,0.0
2000-03-07,0.0
2000-03-08,0.1433
2000-03-09,-0.1431
2000-03-10,0.0
2000-03-13,0.7163
2000-03-14,0.1422
2000-03-15,-0.2841
2000-03-16,0.2849
2000-03-17,0.0
2000-03-20,-0.142
2000-03-21,0.0
2000-03-22,0.569
2000-03-23,-0.2829
2000-03-24,0.1418
