ticker,LNV US Equity
2000-05-24,0.0
2000-05-25,1.5385
2000-05-26,0.0
2000-05-30,-1.5152
2000-05-31,0.7692
2000-06-01,0.7634
2000-06-02,2.6515
2000-06-05,1.845
2000-06-06,0.0
2000-06-07,-0.7246
2000-06-08,0.365
2000-06-09,1.4545
2000-06-12,1.0753
2000-06-13,1.7730000000000001
2000-06-14,0.0
2000-06-15,-2.439
2000-06-16,-0.3571
2000-06-19,1.4337
2000-06-20,3.1802
2000-06-21,-0.6849
2000-06-22,-0.6897
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,1.0417
2000-06-28,1.7182
2000-06-29,-1.3514
2000-06-30,2.3973
2000-07-03,-1.0033
2000-07-05,-2.027
2000-07-06,0.0
2000-07-07,1.7241
2000-07-10,0.339
2000-07-11,0.0
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,1.3514
2000-07-17,1.3333
2000-07-18,0.0
2000-07-19,-2.2368
2000-07-20,0.0
2000-07-21,2.0408
2000-07-24,-0.6667
2000-07-25,-0.3356
2000-07-26,-1.0101
2000-07-27,0.3401
2000-07-28,0.678
2000-07-31,-3.0303
2000-08-01,0.0
2000-08-02,0.3472
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,-1.0381
2000-08-08,-0.6993
2000-08-09,0.7042
2000-08-10,-0.6993
2000-08-11,0.7042
2000-08-14,-0.3497
2000-08-15,0.3509
2000-08-16,2.0979
2000-08-17,-1.3699
2000-08-18,0.0
2000-08-21,2.0833
2000-08-22,1.0204
2000-08-23,0.6734
2000-08-24,-0.3344
2000-08-25,0.3356
2000-08-28,-0.3344
2000-08-29,2.0134
2000-08-30,0.0
2000-08-31,-0.6579
2000-09-01,0.6623
2000-09-05,-0.3289
2000-09-06,0.0
2000-09-07,0.33
2000-09-08,0.0
2000-09-11,-0.3289
2000-09-12,0.0
2000-09-13,0.33
2000-09-14,0.0
2000-09-15,0.0
2000-09-18,-0.3289
2000-09-19,0.0
2000-09-20,-1.9802
2000-09-21,-1.0101
2000-09-22,-1.0204
2000-09-25,-0.3436
2000-09-26,0.3448
2000-09-27,-0.6873
2000-09-28,0.0
2000-09-29,1.7301
2000-10-02,-0.3401
2000-10-03,0.0
2000-10-04,1.0239
2000-10-05,-0.6757
2000-10-06,-1.3605
2000-10-09,2.7586
2000-10-10,-0.6711
2000-10-11,-0.6757
2000-10-12,-1.0204
2000-10-13,-1.7182
2000-10-16,-2.7972
2000-10-17,-3.9568
2000-10-18,-1.4232
2000-10-19,0.7692
2000-10-20,0.0
2000-10-23,3.8167999999999997
2000-10-24,0.3676
2000-10-25,-1.4652
2000-10-26,-1.8587
2000-10-27,0.7576
2000-10-30,0.7519
2000-10-31,4.1045
2000-11-01,0.3584
2000-11-02,0.7143
2000-11-03,0.0
2000-11-06,0.0
2000-11-07,0.7092
2000-11-08,0.7042
2000-11-09,-1.3986
2000-11-10,-1.7730000000000001
2000-11-13,-0.361
2000-11-14,-0.7246
2000-11-15,1.0949
2000-11-16,-0.722
2000-11-17,-0.3636
2000-11-20,-2.1898
2000-11-21,0.7463
2000-11-22,-0.7407
2000-11-24,0.7463
2000-11-27,-2.2222
2000-11-28,0.7576
2000-11-29,0.0
2000-11-30,-1.5038
2000-12-01,-1.145
2000-12-04,-5.7915
2000-12-05,-0.4098
2000-12-06,-3.7037
2000-12-07,0.8547
2000-12-08,1.2711999999999999
2000-12-11,-1.2551999999999999
2000-12-12,-0.8475
2000-12-13,2.5641
2000-12-14,-0.8333
2000-12-15,0.0
2000-12-18,3.3613
2000-12-19,-0.813
2000-12-20,-1.6393
2000-12-21,0.0
2000-12-22,-0.4167
2000-12-26,-0.8368
2000-12-27,-0.2194
2000-12-28,0.431
2000-12-29,1.2876
2001-01-02,-2.5423999999999998
2001-01-03,2.1739
2001-01-04,0.0
2001-01-05,-0.8511
2001-01-08,0.4292
2001-01-09,3.4188
2001-01-10,2.4793
2001-01-11,-0.4032
2001-01-12,2.0243
2001-01-16,0.7937
2001-01-17,0.3937
2001-01-18,-0.3922
2001-01-19,0.0
2001-01-22,-0.7874
2001-01-23,0.0
2001-01-24,0.7937
2001-01-25,-0.3937
2001-01-26,-0.3953
2001-01-29,0.5714
2001-01-30,0.6313
2001-01-31,0.3764
2001-02-01,0.0625
2001-02-02,0.0625
2001-02-05,0.4994
2001-02-06,0.3106
2001-02-07,-0.6192
2001-02-08,0.0
2001-02-09,0.1869
2001-02-12,-0.1866
2001-02-13,0.1869
2001-02-14,-0.4975
2001-02-15,0.3125
2001-02-16,0.0
2001-02-20,0.3115
2001-02-21,-0.1242
2001-02-22,-0.8085
2001-02-23,-0.3135
2001-02-26,-0.0629
2001-02-27,-0.0629
2001-02-28,-0.4408
2001-03-01,-0.253
2001-03-02,-0.1268
2001-03-05,0.0
2001-03-06,0.1905
2001-03-07,-0.1267
2001-03-08,0.2538
2001-03-09,-0.9494
2001-03-12,-1.9169
2001-03-13,0.0
2001-03-14,-1.5635
2001-03-15,0.5956
2001-03-16,-1.3158
2001-03-19,-0.6667
2001-03-20,-0.0671
2001-03-21,-2.2163
2001-03-22,-4.1896
2001-03-23,1.147
2001-03-26,0.0709
2001-03-27,-0.1416
2001-03-28,-0.3546
2001-03-29,-0.7117
2001-03-30,2.0789
2001-04-02,-1.6854
2001-04-03,-0.6429
2001-04-04,-2.0848
2001-04-05,1.6886999999999999
2001-04-06,0.1444
2001-04-09,-0.2163
2001-04-10,1.5173
2001-04-11,0.2847
2001-04-12,0.1419
2001-04-16,0.4252
2001-04-17,0.3529
2001-04-18,2.602
2001-04-19,0.7644
2001-04-20,0.0
2001-04-23,1.0345
2001-04-24,1.0922
2001-04-25,0.6077
2001-04-26,1.0067
2001-04-27,0.9967
2001-04-30,1.8420999999999998
2001-05-01,0.1938
2001-05-02,-0.0645
2001-05-03,-0.9677
2001-05-04,0.9772
2001-05-07,0.9677
2001-05-08,1.9169
2001-05-09,-0.3135
2001-05-10,0.9434
2001-05-11,-1.5575999999999999
2001-05-14,0.3797
2001-05-15,0.5044
2001-05-16,0.4391
2001-05-17,0.1874
2001-05-18,0.187
2001-05-21,1.1201
2001-05-22,-0.0615
2001-05-23,0.3695
2001-05-24,0.0613
2001-05-25,-0.6744
2001-05-29,0.9259
2001-05-30,-0.6116
2001-05-31,0.0
2001-06-01,-0.1846
2001-06-04,-0.4932
2001-06-05,-0.062
2001-06-06,-0.186
2001-06-07,0.3727
2001-06-08,0.0
2001-06-11,0.0
2001-06-12,0.3094
2001-06-13,-0.987
2001-06-14,-0.6231
2001-06-15,-0.627
2001-06-18,0.0
2001-06-19,-2.8391
2001-06-20,-0.5844
2001-06-21,-0.7838
2001-06-22,0.7242
2001-06-25,-0.3268
2001-06-26,-1.3115
2001-06-27,1.3289
2001-06-28,0.0
2001-06-29,0.0
2001-07-02,0.6557
2001-07-03,1.3681
2001-07-05,0.4499
2001-07-06,-0.064
2001-07-09,-0.064
2001-07-10,-0.7047
2001-07-11,1.6129
2001-07-12,0.0643
2001-07-13,0.3213
2001-07-16,0.2562
2001-07-17,0.0
2001-07-18,-0.3195
2001-07-19,0.3205
2001-07-20,-0.9585
2001-07-23,0.0
2001-07-24,0.0
2001-07-25,1.9355
2001-07-26,-0.9494
2001-07-27,1.1502
2001-07-30,-0.9476
2001-07-31,0.4464
2001-08-01,0.3175
2001-08-02,0.1266
2001-08-03,-0.4425
2001-08-06,-0.3175
2001-08-07,-0.5096
2001-08-08,-0.8963
2001-08-09,-0.5168
2001-08-10,0.3247
2001-08-13,-0.3236
2001-08-14,-0.4545
2001-08-15,-0.5219
2001-08-16,-0.3279
2001-08-17,0.0
2001-08-20,0.3289
2001-08-21,-0.1967
2001-08-22,-0.4599
2001-08-23,-0.066
2001-08-24,0.2642
2001-08-27,1.4493
2001-08-28,-0.3247
2001-08-29,-1.3029
2001-08-30,-0.33
2001-08-31,0.9934
2001-09-04,1.6393
2001-09-05,-1.6129
2001-09-06,0.9836
2001-09-07,0.0
2001-09-10,-0.7143
2001-09-17,-3.8587
2001-09-18,-1.3605
2001-09-19,-4.1379
2001-09-20,-2.1583
2001-09-21,0.0
2001-09-24,1.1029
2001-09-25,-0.1455
2001-09-26,-0.9468
2001-09-27,-0.0735
2001-09-28,1.1773
2001-10-01,0.0
2001-10-02,-0.3636
2001-10-03,-0.073
2001-10-04,0.8035
2001-10-05,-0.3623
2001-10-08,1.0909
2001-10-09,0.2158
2001-10-10,0.3589
2001-10-11,0.942
2001-10-12,0.5025
2001-10-15,-0.3571
2001-10-16,-0.2151
2001-10-17,0.6466
2001-10-18,-2.2127
2001-10-19,0.219
2001-10-22,0.2185
2001-10-23,0.218
2001-10-24,-0.8702
2001-10-25,0.2195
2001-10-26,-0.365
2001-10-29,0.0
2001-10-30,-0.2198
2001-10-31,-0.514
2001-11-01,1.4022000000000001
2001-11-02,-0.2911
2001-11-05,1.3139
2001-11-06,0.0
2001-11-07,0.5043
2001-11-08,0.0717
2001-11-09,-0.4298
2001-11-12,-0.2878
2001-11-13,0.4329
2001-11-14,0.5747
2001-11-15,1.4285999999999999
2001-11-16,-0.4225
2001-11-19,-0.4243
2001-11-20,-0.5682
2001-11-21,1.7856999999999998
2001-11-23,0.2105
2001-11-26,-0.8403
2001-11-27,-0.2119
2001-11-28,-0.4246
2001-11-29,0.5686
2001-11-30,-0.212
2001-12-03,0.6374
2001-12-04,-0.4222
2001-12-05,0.9894
2001-12-06,0.2099
2001-12-07,-0.2095
2001-12-10,-0.3499
2001-12-11,0.4916
2001-12-12,-0.4193
2001-12-13,-0.4912
2001-12-14,-0.2116
2001-12-17,0.3534
2001-12-18,0.0704
2001-12-19,0.2111
2001-12-20,-0.4916
2001-12-21,0.0
2001-12-24,0.0706
2001-12-26,0.7757
2001-12-27,0.0
2001-12-28,0.9922
2001-12-31,0.7719
2002-01-02,0.9749
2002-01-03,2.0
2002-01-04,0.4057
2002-01-07,0.3367
2002-01-08,0.0
2002-01-09,-1.2081
2002-01-10,0.4076
2002-01-11,0.1353
2002-01-14,0.0
2002-01-15,-0.6757
2002-01-16,0.4762
2002-01-17,-0.1354
2002-01-18,0.6102
2002-01-22,-0.9434
2002-01-23,-1.0204
2002-01-24,1.0309
2002-01-28,-0.4082
2002-01-29,0.0
2002-01-30,-0.1366
2002-01-31,0.2736
2002-02-01,0.0
2002-02-04,-0.6139
2002-02-05,0.3432
2002-02-06,-0.7524
2002-02-07,0.6203
2002-02-08,0.6849
2002-02-11,-0.6803
2002-02-12,-0.6164
2002-02-13,0.6203
2002-02-14,1.0274
2002-02-15,0.339
2002-02-19,-1.6892
2002-02-20,0.6873
2002-02-21,-0.8191
2002-02-22,0.8259
2002-02-25,0.273
2002-02-26,-1.2934
2002-02-27,-0.6897
2002-02-28,-0.3472
2002-03-01,-0.5575
2002-03-04,0.2102
2002-03-05,-0.3497
2002-03-06,0.4211
2002-03-07,-0.2795
2002-03-08,1.2614
2002-03-11,0.0
2002-03-12,-0.0692
2002-03-13,0.0693
2002-03-14,0.6228
2002-03-15,-0.2751
2002-03-18,0.3448
2002-03-19,0.3436
2002-03-20,0.0
2002-03-21,0.0
2002-03-22,1.2328999999999999
2002-03-25,0.4736
2002-03-26,0.0
2002-03-27,0.6734
2002-03-28,-0.6689
2002-04-01,0.3367
2002-04-02,1.0067
2002-04-03,-0.4651
2002-04-04,-1.2016
2002-04-05,-0.3378
2002-04-08,0.1356
2002-04-09,1.5572
2002-04-10,0.2
2002-04-11,0.3367
2002-04-12,-0.6711
2002-04-15,-0.3378
2002-04-16,0.0
2002-04-17,-0.339
2002-04-18,0.6803
2002-04-19,1.0135
2002-04-22,0.0
2002-04-23,0.0
2002-04-24,-1.0033
2002-04-25,0.3378
2002-04-26,1.0774
2002-04-29,-0.0666
2002-04-30,-0.9333
2002-05-01,-0.2019
2002-05-02,0.472
2002-05-03,-0.3356
2002-05-06,0.0
2002-05-07,-0.8754
2002-05-08,-0.2717
2002-05-09,0.8856
2002-05-10,-0.6752
2002-05-13,-0.2039
2002-05-14,-0.2044
2002-05-15,0.0
2002-05-16,-0.2048
2002-05-17,1.7784
2002-05-20,-1.4785
2002-05-21,-1.7734999999999999
2002-05-22,0.0
2002-05-23,0.0
2002-05-24,0.3472
2002-05-28,0.0
2002-05-29,0.0
2002-05-30,-0.0692
2002-05-31,0.0693
2002-06-03,-0.8304
2002-06-04,-0.5583
2002-06-05,-0.9123
2002-06-06,-0.1416
2002-06-07,-0.3546
2002-06-10,-0.0712
2002-06-11,-0.641
2002-06-12,0.2151
2002-06-13,-0.0715
2002-06-14,-0.5727
2002-06-17,-1.0079
2002-06-18,-0.1455
2002-06-19,0.5098
2002-06-20,-0.3623
2002-06-21,-0.9455
2002-06-24,-0.8811
2002-06-25,-0.5926
2002-06-26,-0.5216
2002-06-27,-0.3745
2002-06-28,-0.3008
2002-07-01,-2.187
2002-07-02,0.6939
2002-07-03,0.3063
2002-07-05,0.916
2002-07-08,-0.5295
2002-07-09,0.3802
2002-07-10,-1.1364
2002-07-11,0.7813
2002-07-12,-1.5504
2002-07-15,-3.0709
2002-07-16,0.3249
2002-07-17,-0.081
2002-07-18,-0.7293
2002-07-19,-0.2449
2002-07-22,-1.3912
2002-07-23,-4.9793
2002-07-24,-0.786
2002-07-25,1.6724999999999999
2002-07-26,3.29
2002-07-29,2.2632
2002-07-30,-0.1639
2002-07-31,-0.821
2002-08-01,-0.3311
2002-08-02,-0.8306
2002-08-05,-1.0888
2002-08-06,2.2862
2002-08-07,-0.2483
2002-08-08,0.4149
2002-08-09,-0.8264
2002-08-12,-0.1667
2002-08-13,-0.6678
2002-08-14,2.9412000000000003
2002-08-15,0.4082
2002-08-16,-0.2439
2002-08-19,-0.978
2002-08-20,0.6584
2002-08-21,-0.6541
2002-08-22,0.823
2002-08-23,0.0
2002-08-26,0.0
2002-08-27,0.4082
2002-08-28,0.0
2002-08-29,0.4065
2002-08-30,0.0
2002-09-03,-0.8907
2002-09-04,0.0817
2002-09-05,0.1633
2002-09-06,0.2445
2002-09-09,-0.4065
2002-09-10,-0.0816
2002-09-11,1.3072
2002-09-12,-0.8065
2002-09-13,0.0
2002-09-16,1.2195
2002-09-17,-0.8032
2002-09-18,-0.8097
2002-09-19,0.4082
2002-09-20,0.0
2002-09-23,-1.2195
2002-09-24,0.4115
2002-09-25,0.0
2002-09-26,-0.4098
2002-09-27,0.1646
2002-09-30,-0.2465
2002-10-01,-0.5766
2002-10-02,-0.58
2002-10-03,-0.5
2002-10-04,-0.335
2002-10-07,-0.4202
2002-10-08,0.0
2002-10-09,-4.6414
2002-10-10,-0.4525
2002-10-11,1.8182
2002-10-14,-1.3393
2002-10-15,0.6335
2002-10-16,0.2698
2002-10-17,-0.0897
2002-10-18,0.5386
2002-10-21,0.8036
2002-10-22,-0.7972
2002-10-23,3.3036
2002-10-24,-0.1729
2002-10-25,2.5974
2002-10-28,0.3376
2002-10-29,0.0841
2002-10-30,0.4202
2002-10-31,-0.8368
2002-11-01,-0.1688
2002-11-04,0.6762
2002-11-05,0.5877
2002-11-06,0.5843
2002-11-07,0.7469
2002-11-08,0.659
2002-11-11,-0.1637
2002-11-12,-1.0656
2002-11-13,-0.1657
2002-11-14,1.1618
2002-11-15,0.082
2002-11-18,1.0656
2002-11-19,0.9732
2002-11-20,-0.4016
2002-11-21,2.4194
2002-11-22,0.7087
2002-11-25,-0.7819
2002-11-26,1.2608
2002-11-27,-1.0895
2002-11-29,-0.0787
2002-12-02,0.9449
2002-12-03,-0.156
2002-12-04,0.0
2002-12-05,-0.3125
2002-12-06,1.8809
2002-12-09,-2.2308
2002-12-10,0.6294
2002-12-11,-1.4073
2002-12-12,1.3481
2002-12-13,-0.2347
2002-12-16,-0.1569
2002-12-17,-1.8068
2002-12-18,1.3599999999999999
2002-12-19,0.2368
2002-12-20,-0.9449
2002-12-23,0.3975
2002-12-24,-0.2375
2002-12-26,-0.2381
2002-12-27,-0.0812
2002-12-30,-1.7059
2002-12-31,-0.0826
2003-01-02,0.0827
2003-01-03,2.0661
2003-01-06,1.2146
2003-01-07,0.8
2003-01-08,0.1587
2003-01-09,-0.2377
2003-01-10,1.5091
2003-01-13,1.5649
2003-01-14,0.3852
2003-01-15,-1.6117
2003-01-16,0.624
2003-01-17,0.7752
2003-01-21,-1.1538
2003-01-22,1.0117
2003-01-23,-0.3082
2003-01-24,0.3864
2003-01-27,-1.0778
2003-01-28,-0.0778
2003-01-29,0.5452
2003-01-30,-0.6197
2003-01-31,0.8574
2003-02-03,-1.3138
2003-02-04,-0.4699
2003-02-05,0.0
2003-02-06,0.3934
2003-02-07,0.1567
2003-02-10,-0.2347
2003-02-11,1.7255
2003-02-12,-0.5397
2003-02-13,-0.9302
2003-02-14,-0.0782
2003-02-18,-0.1566
2003-02-19,1.1764999999999999
2003-02-20,0.0
2003-02-21,-0.5426
2003-02-24,-0.6235
2003-02-25,-0.7843
2003-02-26,-1.1067
2003-02-27,0.0799
2003-02-28,-1.5175999999999998
2003-03-03,-0.2433
2003-03-04,-0.4065
2003-03-05,-0.7347
2003-03-06,0.3289
2003-03-07,0.0
2003-03-10,-2.1311
2003-03-11,2.0101
2003-03-12,0.0
2003-03-13,3.0378
2003-03-14,-0.6375
2003-03-17,0.6415
2003-03-18,-0.8765
2003-03-19,1.2058
2003-03-20,-1.112
2003-03-21,1.1245
2003-03-24,0.8737
2003-03-25,-0.7087
2003-03-26,0.7137
2003-03-27,0.9449
2003-03-28,-0.39
2003-03-31,0.0783
2003-04-01,-1.4085
2003-04-02,1.0317
2003-04-03,1.7282
2003-04-04,0.0
2003-04-07,2.3166
2003-04-08,-0.6792
2003-04-09,0.8359
2003-04-10,0.2304
2003-04-11,-0.1533
2003-04-14,0.4605
2003-04-15,-0.3056
2003-04-16,-0.3831
2003-04-17,0.1538
2003-04-21,0.0768
2003-04-22,0.4605
2003-04-23,0.1528
2003-04-24,-0.2288
2003-04-25,0.7645
2003-04-28,-0.607
2003-04-29,2.0611
2003-04-30,-0.0748
2003-05-01,-0.9731
2003-05-02,1.2094
2003-05-05,0.7468
2003-05-06,-0.593
2003-05-07,0.1491
2003-05-08,0.7446
2003-05-09,-0.6652
2003-05-12,1.1161
2003-05-13,-0.6623
2003-05-14,-0.2963
2003-05-15,0.4458
2003-05-16,-0.7396
2003-05-19,-0.7452
2003-05-20,0.2252
2003-05-21,0.5243
2003-05-22,1.3413
2003-05-23,0.5882
2003-05-27,0.6579
2003-05-28,0.2905
2003-05-29,-0.2172
2003-05-30,1.2337
2003-06-02,-0.0717
2003-06-03,-0.6456
2003-06-04,0.7942
2003-06-05,-1.0029
2003-06-06,0.5065
2003-06-09,0.072
2003-06-10,0.2158
2003-06-11,0.0
2003-06-12,0.3589
2003-06-13,2.289
2003-06-16,0.3497
2003-06-17,-0.3484
2003-06-18,0.0
2003-06-19,1.1888
2003-06-20,0.2073
2003-06-23,-3.6552
2003-06-24,0.1432
2003-06-25,0.143
2003-06-26,0.2855
2003-06-27,-0.7117
2003-06-30,0.9319
2003-07-01,-0.2131
2003-07-02,-0.2135
2003-07-03,-0.2853
2003-07-07,0.5007
2003-07-08,0.1423
2003-07-09,-0.1421
2003-07-10,0.2174
2003-07-11,-0.7954
2003-07-14,0.656
2003-07-15,0.0724
2003-07-16,0.0
2003-07-17,-2.3155
2003-07-18,0.3704
2003-07-21,0.8856
2003-07-22,1.3168
2003-07-23,0.6498
2003-07-24,-0.2869
2003-07-25,0.0
2003-07-28,-2.1583
2003-07-29,1.0294
2003-07-30,-0.655
2003-07-31,0.293
2003-08-01,-1.0226
2003-08-04,1.107
2003-08-05,-0.365
2003-08-06,0.0
2003-08-07,-0.7326
2003-08-08,-0.5904
2003-08-11,0.1485
2003-08-12,-0.8154
2003-08-13,1.2706
2003-08-14,-1.476
2003-08-15,0.5243
2003-08-18,0.5961
2003-08-19,-0.2222
2003-08-20,0.9651
2003-08-21,-1.4706000000000001
2003-08-22,1.6418
2003-08-25,-0.2203
2003-08-26,0.2943
2003-08-27,-0.0734
2003-08-28,-0.1468
2003-08-29,-0.7353
2003-09-02,-0.1481
2003-09-03,-0.2226
2003-09-04,0.3717
2003-09-05,-0.0741
2003-09-08,0.0741
2003-09-09,0.6667
2003-09-10,-0.5151
2003-09-11,0.074
2003-09-12,1.7738
2003-09-15,-0.8715
2003-09-16,0.3663
2003-09-17,0.146
2003-09-18,0.1458
2003-09-19,-0.2911
2003-09-22,-7.4453
2003-09-23,-1.0252
2003-09-24,2.3904
2003-09-25,-0.3891
2003-09-26,0.0781
2003-09-29,0.7026
2003-09-30,0.6202
2003-10-01,0.7704
2003-10-02,-0.1529
2003-10-03,0.9188
2003-10-06,0.8346
2003-10-07,-0.301
2003-10-08,-0.2264
2003-10-09,-0.7564
2003-10-10,1.6768
2003-10-13,-0.2999
2003-10-14,-0.9023
2003-10-15,1.1381000000000001
2003-10-16,0.5352
2003-10-17,-1.1407
2003-10-20,0.3846
2003-10-21,0.2299
2003-10-22,1.2997
2003-10-23,0.8302
2003-10-24,0.7485
2003-10-27,0.5944
2003-10-28,-0.9601
2003-10-29,-1.1186
2003-10-30,0.3017
2003-10-31,-0.8271
2003-11-03,-0.3791
2003-11-04,0.8371
2003-11-05,-0.2264
2003-11-06,-0.9077
2003-11-07,-0.9924
2003-11-10,0.6168
2003-11-11,1.5326
2003-11-12,1.1320999999999999
2003-11-13,0.7463
2003-11-14,-0.3704
2003-11-17,-0.7435
2003-11-18,-1.3483
2003-11-19,0.6074
2003-11-20,0.3774
2003-11-21,-0.3008
2003-11-24,-0.3771
2003-11-25,0.757
2003-11-26,-1.3524
2003-11-28,0.5331
2003-12-01,0.0
2003-12-02,-0.7576
2003-12-03,-0.7634
2003-12-04,1.0769
2003-12-05,0.3044
2003-12-08,0.2276
2003-12-09,-1.514
2003-12-10,0.0
2003-12-11,0.6918
2003-12-12,0.9924
2003-12-15,-0.6047
2003-12-16,-0.6844
2003-12-17,-0.2297
2003-12-18,1.1512
2003-12-19,0.2276
2003-12-22,1.5897000000000001
2003-12-23,0.4471
2003-12-24,-0.0742
2003-12-26,0.1485
2003-12-29,0.3706
2003-12-30,0.4488
2003-12-31,0.5212
2004-01-02,0.3704
2004-01-05,0.0738
2004-01-06,2.1386
2004-01-07,0.361
2004-01-08,-0.4317
2004-01-09,0.4335
2004-01-12,-0.2878
2004-01-13,0.8658
2004-01-14,1.216
2004-01-15,-0.3534
2004-01-16,-0.5674
2004-01-20,-0.3566
2004-01-21,-0.3579
2004-01-22,2.0115
2004-01-23,-0.9859
2004-01-26,-0.569
2004-01-27,-0.0715
2004-01-28,0.0
2004-01-29,0.2863
2004-01-30,0.2141
2004-02-02,-0.8547
2004-02-03,-0.5029
2004-02-04,-0.2888
2004-02-05,0.2896
2004-02-06,1.6606
2004-02-09,0.142
2004-02-10,-1.1348
2004-02-11,-0.1435
2004-02-12,0.2155
2004-02-13,0.2867
2004-02-17,-0.2144
2004-02-18,-0.0716
2004-02-19,-0.1434
2004-02-20,0.3589
2004-02-23,0.1431
2004-02-24,-0.2857
2004-02-25,-0.1433
2004-02-26,0.4304
2004-02-27,0.5
2004-03-01,-0.4975
2004-03-02,0.2857
2004-03-03,0.641
2004-03-04,-0.92
2004-03-05,1.3571
2004-03-08,-0.4933
2004-03-09,-0.4958
2004-03-10,-0.6406
2004-03-11,-0.0716
2004-03-12,-0.3584
2004-03-15,-1.223
2004-03-16,0.7283
2004-03-17,-0.5785
2004-03-18,1.0909
2004-03-19,0.2158
2004-03-22,-1.2922
2004-03-23,-0.3636
2004-03-24,-0.365
2004-03-25,0.8791
2004-03-26,-0.1452
2004-03-29,-0.2182
2004-03-30,-1.2391
2004-03-31,0.738
2004-04-01,0.3663
2004-04-02,-0.146
2004-04-05,0.8041
2004-04-06,-0.4351
2004-04-07,0.6555
2004-04-08,-0.5065
2004-04-12,-0.1455
2004-04-13,-0.0728
2004-04-14,-0.4373
2004-04-15,-0.1483
2004-04-16,0.297
2004-04-19,-0.2221
2004-04-20,-0.1484
2004-04-21,-0.5944
2004-04-22,-0.5232
2004-04-23,-0.8264
2004-04-26,-1.2121
2004-04-27,-0.3067
2004-04-28,-3.6923
2004-04-29,-0.1597
2004-04-30,0.8
2004-05-03,1.4285999999999999
2004-05-04,0.5477
2004-05-05,0.6226
2004-05-06,-0.6187
2004-05-07,-0.0778
2004-05-10,-1.4798
2004-05-11,1.581
2004-05-12,-2.3346
2004-05-13,-1.0359
2004-05-14,0.2415
2004-05-17,-1.9277
2004-05-18,0.819
2004-05-19,0.7311
2004-05-20,1.6129
2004-05-21,0.5556
2004-05-24,-0.3157
2004-05-25,0.4751
2004-05-26,-0.1576
2004-05-27,0.6314
2004-05-28,0.0
2004-06-01,-0.7059
2004-06-02,0.0
2004-06-03,-0.7899
2004-06-04,1.1146
2004-06-07,0.8661
2004-06-08,0.7026
2004-06-09,-0.3876
2004-06-10,-0.0778
2004-06-14,-1.5575999999999999
2004-06-15,0.2373
2004-06-16,-0.0789
2004-06-17,0.0
2004-06-18,-1.0269
2004-06-21,0.0
2004-06-22,0.9577
2004-06-23,0.1581
2004-06-24,0.2368
2004-06-25,0.0
2004-06-28,-0.1575
