ticker,CW US Equity
2000-05-24,-2.1779
2000-05-25,-0.3711
2000-05-26,0.3724
2000-05-30,1.6698
2000-05-31,1.6423
2000-06-01,0.5386
2000-06-02,1.0714
2000-06-05,-0.53
2000-06-06,0.0
2000-06-07,-0.3552
2000-06-08,0.0
2000-06-09,-0.713
2000-06-12,2.5135
2000-06-13,1.5762
2000-06-14,1.5516999999999999
2000-06-15,0.3396
2000-06-16,3.0457
2000-06-19,2.4631
2000-06-20,0.9615
2000-06-21,-1.746
2000-06-22,-0.1616
2000-06-23,-3.0744
2000-06-26,-0.5008
2000-06-27,-0.5034
2000-06-28,-0.6745
2000-06-29,0.0
2000-06-30,0.9762
2000-07-03,0.2102
2000-07-05,-0.1678
2000-07-06,-0.8403
2000-07-07,-0.5085
2000-07-10,1.3629
2000-07-11,-0.1681
2000-07-12,0.3502
2000-07-13,0.0
2000-07-14,-1.1785
2000-07-17,1.0221
2000-07-18,1.1804000000000001
2000-07-19,0.0
2000-07-20,0.3333
2000-07-21,0.4983
2000-07-24,-1.3223
2000-07-25,2.6801
2000-07-26,0.6525
2000-07-27,0.0
2000-07-28,-0.4862
2000-07-31,1.1401
2000-08-01,2.4154999999999998
2000-08-02,2.044
2000-08-03,1.0786
2000-08-04,3.3537
2000-08-07,0.0
2000-08-08,1.0324
2000-08-09,0.5839
2000-08-10,0.5806
2000-08-11,1.2987
2000-08-14,0.7123
2000-08-15,-1.1315
2000-08-16,-0.4292
2000-08-17,1.1494
2000-08-18,0.0
2000-08-21,2.2727
2000-08-22,2.3611
2000-08-23,1.2212
2000-08-24,0.134
2000-08-25,-0.4016
2000-08-28,2.1505
2000-08-29,0.1316
2000-08-30,-1.1827
2000-08-31,-3.3245
2000-09-01,-0.2751
2000-09-05,-1.1034
2000-09-06,0.2789
2000-09-07,0.8345
2000-09-08,-0.4138
2000-09-11,-0.1385
2000-09-12,0.4161
2000-09-13,3.8674
2000-09-14,0.266
2000-09-15,-2.3872999999999998
2000-09-18,0.4076
2000-09-19,0.0
2000-09-20,-0.1353
2000-09-21,0.1355
2000-09-22,0.9472
2000-09-25,0.2681
2000-09-26,-0.1337
2000-09-27,0.1339
2000-09-28,0.6684
2000-09-29,0.2656
2000-10-02,1.0596
2000-10-03,3.8007999999999997
2000-10-04,0.1263
2000-10-05,-1.1349
2000-10-06,-1.9133
2000-10-09,-1.5605
2000-10-10,-2.3778
2000-10-11,-0.6766
2000-10-12,-1.3515
2000-10-13,2.3546
2000-10-16,1.2179
2000-10-17,-0.4011
2000-10-18,-1.0738
2000-10-19,-0.4071
2000-10-20,3.406
2000-10-23,0.9223
2000-10-24,0.5222
2000-10-25,-2.2078
2000-10-26,0.5312
2000-10-27,0.0
2000-10-30,-0.3963
2000-10-31,0.0
2000-11-01,1.9893999999999998
2000-11-02,1.9506000000000001
2000-11-03,1.2755
2000-11-06,2.267
2000-11-07,-1.8473000000000002
2000-11-08,-2.7603999999999997
2000-11-09,-1.9355
2000-11-10,-1.0526
2000-11-13,1.7287
2000-11-14,-0.915
2000-11-15,0.2639
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,1.1842
2000-11-21,0.3901
2000-11-22,1.0363
2000-11-24,0.5128
2000-11-27,-0.6378
2000-11-28,-0.8986
2000-11-29,1.9534
2000-11-30,-1.1465
2000-12-01,2.4485
2000-12-04,0.3774
2000-12-05,2.3810000000000002
2000-12-06,-1.5912
2000-12-07,-2.4876
2000-12-08,0.2551
2000-12-11,-2.6718
2000-12-12,-0.915
2000-12-13,-1.3193
2000-12-14,-3.3422
2000-12-15,0.2766
2000-12-18,0.0
2000-12-19,-0.1379
2000-12-20,-4.1436
2000-12-21,0.8646
2000-12-22,2.0
2000-12-26,-0.2801
2000-12-27,3.0899
2000-12-28,1.9074
2000-12-29,-0.5348
2001-01-02,1.8817
2001-01-03,5.8047
2001-01-04,1.7456
2001-01-05,-0.6127
2001-01-08,0.6165
2001-01-09,-2.9412000000000003
2001-01-10,0.0
2001-01-11,-0.2525
2001-01-12,-2.2785
2001-01-16,-1.8135
2001-01-17,0.1319
2001-01-18,1.7128
2001-01-19,-2.0725
2001-01-22,0.1323
2001-01-23,2.1136
2001-01-24,-1.0349
2001-01-25,-0.7843
2001-01-26,0.6588
2001-01-29,0.0838
2001-01-30,-0.0837
2001-01-31,-0.4817
2001-02-01,-0.7786
2001-02-02,0.2121
2001-02-05,0.0635
2001-02-06,0.4653
2001-02-07,1.4737
2001-02-08,-0.4564
2001-02-09,-0.792
2001-02-12,2.9202
2001-02-13,1.0002
2001-02-14,0.768
2001-02-15,0.2808
2001-02-16,0.5
2001-02-20,-0.597
2001-02-21,-0.3203
2001-02-22,-1.5063
2001-02-23,-1.1623
2001-02-26,-0.3507
2001-02-27,-0.4141
2001-02-28,-0.4158
2001-03-01,-1.357
2001-03-02,1.0582
2001-03-05,-0.2094
2001-03-06,1.2172
2001-03-07,-2.5917
2001-03-08,1.3197
2001-03-09,-0.4202
2001-03-12,-0.3165
2001-03-13,0.7196
2001-03-14,-1.0506
2001-03-15,-1.4865
2001-03-16,-1.3796
2001-03-19,0.0
2001-03-20,2.776
2001-03-21,-0.5317
2001-03-22,0.0641
2001-03-23,0.3205
2001-03-26,-0.5325
2001-03-27,-1.4133
2001-03-28,-0.1086
2001-03-29,-0.3044
2001-03-30,5.2345
2001-04-02,3.1088
2001-04-03,-1.005
2001-04-04,-2.132
2001-04-05,1.4523
2001-04-06,-0.409
2001-04-09,0.0821
2001-04-10,-0.636
2001-04-11,-0.6625
2001-04-12,-0.7503
2001-04-16,-3.6959
2001-04-17,0.6324
2001-04-18,1.8418
2001-04-19,-0.2553
2001-04-20,-2.709
2001-04-23,-0.9428
2001-04-24,0.5091
2001-04-25,0.6386
2001-04-26,-2.1882
2001-04-27,1.5659999999999998
2001-04-30,0.0
2001-05-01,-0.1101
2001-05-02,3.3076
2001-05-03,-0.2134
2001-05-04,0.7059
2001-05-07,0.5735
2001-05-08,-0.3168
2001-05-09,0.1271
2001-05-10,0.2962
2001-05-11,-1.5823
2001-05-14,-0.2572
2001-05-15,-1.1391
2001-05-16,0.0
2001-05-17,-0.3261
2001-05-18,0.9815
2001-05-21,-0.54
2001-05-22,-0.76
2001-05-23,-0.2188
2001-05-24,0.3509
2001-05-25,-0.2185
2001-05-29,2.6719
2001-05-30,1.5998
2001-05-31,0.5669
2001-06-01,1.8789
2001-06-04,1.5369000000000002
2001-06-05,-0.1009
2001-06-06,-1.0101
2001-06-07,-0.7143
2001-06-08,-2.1583
2001-06-11,0.6303
2001-06-12,-0.8351
2001-06-13,3.3684
2001-06-14,-1.4257
2001-06-15,1.157
2001-06-18,-1.3479999999999999
2001-06-19,0.5176
2001-06-20,4.6344
2001-06-21,0.315
2001-06-22,0.2747
2001-06-25,-1.7417
2001-06-26,-1.2149
2001-06-27,1.1089
2001-06-28,2.4925
2001-06-29,4.4747
2001-07-02,-4.6555
2001-07-03,-1.0937999999999999
2001-07-05,-0.4739
2001-07-06,-0.8929
2001-07-09,-0.2002
2001-07-10,-0.7021
2001-07-11,0.4646
2001-07-12,0.7661
2001-07-13,0.2201
2001-07-16,-3.4737
2001-07-17,1.3444
2001-07-18,0.3061
2001-07-19,0.2035
2001-07-20,1.0152
2001-07-23,-1.9095
2001-07-24,-1.5574
2001-07-25,1.4571
2001-07-26,2.2774
2001-07-27,0.0
2001-07-30,-0.0201
2001-07-31,-0.2809
2001-08-01,0.8048
2001-08-02,-0.6986
2001-08-03,-0.201
2001-08-06,0.3021
2001-08-07,-0.1606
2001-08-08,-0.9453
2001-08-09,-0.3046
2001-08-10,1.7311999999999999
2001-08-13,-0.2002
2001-08-14,-0.3009
2001-08-15,0.0
2001-08-16,-0.1006
2001-08-17,0.7049
2001-08-20,-2.4
2001-08-21,-0.9221
2001-08-22,0.2068
2001-08-23,-0.7224
2001-08-24,-0.104
2001-08-27,0.3122
2001-08-28,0.4149
2001-08-29,-0.3099
2001-08-30,0.3109
2001-08-31,0.0
2001-09-04,-1.5495999999999999
2001-09-05,-1.4689999999999999
2001-09-06,-0.639
2001-09-07,-3.537
2001-09-10,2.7778
2001-09-17,-3.3514
2001-09-18,2.4609
2001-09-19,-4.7598
2001-09-20,-3.4846
2001-09-21,-4.1568
2001-09-24,1.6109
2001-09-25,0.3659
2001-09-26,0.486
2001-09-27,5.5623000000000005
2001-09-28,6.7583
2001-10-01,-1.3948
2001-10-02,-1.6322
2001-10-03,1.1062
2001-10-04,-0.9409
2001-10-05,1.0603
2001-10-08,1.5301
2001-10-09,-2.4758
2001-10-10,-0.5519
2001-10-11,1.5537999999999998
2001-10-12,-0.9836
2001-10-15,-0.2649
2001-10-16,1.5537999999999998
2001-10-17,0.2404
2001-10-18,0.1744
2001-10-19,1.7631999999999999
2001-10-22,-1.2833999999999999
2001-10-23,0.4334
2001-10-24,1.6181
2001-10-25,4.2463
2001-10-26,2.3218
2001-10-29,-1.9705
2001-10-30,-5.0761
2001-10-31,-0.9626
2001-11-01,0.6263
2001-11-02,-2.5542
2001-11-05,0.022
2001-11-06,-1.8939
2001-11-07,-1.459
2001-11-08,0.0
2001-11-09,-0.6606
2001-11-12,-0.1147
2001-11-13,-0.6887
2001-11-14,0.0231
2001-11-15,0.4622
2001-11-16,1.0582
2001-11-19,1.1381999999999999
2001-11-20,-1.8231000000000002
2001-11-21,-0.5044
2001-11-23,1.3825
2001-11-26,-0.0682
2001-11-27,0.7505
2001-11-28,-2.0316
2001-11-29,-2.3041
2001-11-30,0.0
2001-12-03,-1.4386999999999999
2001-12-04,0.2632
2001-12-05,1.5513
2001-12-06,-0.9434
2001-12-07,1.1905000000000001
2001-12-10,-0.3529
2001-12-11,2.2432
2001-12-12,0.2309
2001-12-13,-0.4608
2001-12-14,0.6944
2001-12-17,1.1494
2001-12-18,1.0227
2001-12-19,0.8099
2001-12-20,0.8703
2001-12-21,3.8717
2001-12-24,0.1065
2001-12-26,0.1277
2001-12-27,0.935
2001-12-28,1.1789
2001-12-31,-0.645
2002-01-02,0.0419
2002-01-03,-0.942
2002-01-04,-0.6762
2002-01-07,-1.5106000000000002
2002-01-08,-0.4537
2002-01-09,-0.6076
2002-01-10,0.4148
2002-01-11,-0.3044
2002-01-14,0.5671
2002-01-15,0.8458
2002-01-16,-0.3441
2002-01-17,1.8343
2002-01-18,0.0212
2002-01-22,0.9534
2002-01-23,0.063
2002-01-24,-0.5663
2002-01-25,-0.0844
2002-01-28,-1.4355
2002-01-29,-0.7282
2002-01-30,2.3731999999999998
2002-01-31,-0.6322
2002-02-01,-0.5302
2002-02-04,-1.5991
2002-02-05,1.7335
2002-02-06,3.5144
2002-02-07,2.3663
2002-02-08,0.804
2002-02-11,0.8973
2002-02-12,3.3597
2002-02-13,2.4857
2002-02-14,1.3993
2002-02-15,1.8767
2002-02-19,2.7813
2002-02-20,1.8977
2002-02-21,-0.4656
2002-02-22,-0.0347
2002-02-25,3.5529
2002-02-26,1.8243
2002-02-27,1.0848
2002-02-28,0.813
2002-03-01,0.8065
2002-03-04,0.752
2002-03-05,-0.27
2002-03-06,0.7166
2002-03-07,-0.0791
2002-03-08,0.1582
2002-03-11,-0.0316
2002-03-12,-0.6795
2002-03-13,-0.6046
2002-03-14,-0.5923
2002-03-15,0.0805
2002-03-18,1.3677000000000001
2002-03-19,-0.3968
2002-03-20,-0.8127
2002-03-21,-0.1446
2002-03-22,1.3677000000000001
2002-03-25,-0.7143
2002-03-26,1.5188000000000001
2002-03-27,4.3622
2002-03-28,0.3471
2002-04-01,1.5038
2002-04-02,2.4593
2002-04-03,0.9109
2002-04-04,-1.7768000000000002
2002-04-05,-0.5835
2002-04-08,0.5136
2002-04-09,2.0438
2002-04-10,2.2175
2002-04-11,-0.3506
2002-04-12,2.7445
2002-04-15,-0.274
2002-04-16,0.8379
2002-04-17,-1.7845
2002-04-18,-1.1096
2002-04-19,3.2258
2002-04-22,-0.6793
2002-04-23,0.2462
2002-04-24,-0.1638
2002-04-25,3.0755
2002-04-26,-1.3791
2002-04-29,0.5782
2002-04-30,1.9251
2002-05-01,0.0131
2002-05-02,1.3377
2002-05-03,1.7212
2002-05-06,-0.2545
2002-05-07,1.1607
2002-05-08,-0.063
2002-05-09,-0.7065
2002-05-10,-1.5121
2002-05-13,-0.2709
2002-05-14,1.9405000000000001
2002-05-15,0.1904
2002-05-16,-2.2166
2002-05-17,-0.7772
2002-05-20,-1.6319
2002-05-21,-1.2608
2002-05-22,-1.8817
2002-05-23,0.274
2002-05-24,-1.776
2002-05-28,0.6676
2002-05-29,-0.8704
2002-05-30,0.0697
2002-05-31,-0.8357
2002-06-03,-2.177
2002-06-04,-0.2297
2002-06-05,0.8778
2002-06-06,0.428
2002-06-07,1.2074
2002-06-10,0.2105
2002-06-11,0.3641
2002-06-12,0.3349
2002-06-13,-0.5563
2002-06-14,0.2098
2002-06-17,0.4885
2002-06-18,0.6944
2002-06-19,0.1517
2002-06-20,1.7078
2002-06-21,2.2343
2002-06-24,0.1325
2002-06-25,-0.9127
2002-06-26,3.6577
2002-06-27,1.2234
2002-06-28,1.7812000000000001
2002-07-01,-4.3125
2002-07-02,-1.7896999999999998
2002-07-03,-1.9021
2002-07-05,2.3051
2002-07-08,-1.9483000000000001
2002-07-09,-0.6894
2002-07-10,-3.2258
2002-07-11,-1.6209
2002-07-12,0.1433
2002-07-15,-1.5308000000000002
2002-07-16,-1.54
2002-07-17,1.5198
2002-07-18,0.0727
2002-07-19,-3.1227
2002-07-22,-3.3733
2002-07-23,-2.4825
2002-07-24,5.6484
2002-07-25,0.0452
2002-07-26,-1.7913999999999999
2002-07-29,4.5371
2002-07-30,-0.3812
2002-07-31,-1.678
2002-08-01,-0.8234
2002-08-02,-3.3057
2002-08-05,-0.562
2002-08-06,1.4914
2002-08-07,-0.232
2002-08-08,-1.5504
2002-08-09,-1.2126000000000001
2002-08-12,-1.2434
2002-08-13,-4.5198
2002-08-14,-1.1834
2002-08-15,-1.7964
2002-08-16,0.8014
2002-08-19,1.9703
2002-08-20,-1.7458
2002-08-21,3.0705999999999998
2002-08-22,-1.0209
2002-08-23,-2.9422
2002-08-26,-1.2195
2002-08-27,-1.4990999999999999
2002-08-28,-2.6679
2002-08-29,2.1707
2002-08-30,-1.1522999999999999
2002-09-03,-1.6393
2002-09-04,2.3148
2002-09-05,0.5792
2002-09-06,2.6633
2002-09-09,3.1902
2002-09-10,-2.497
2002-09-11,-0.2091
2002-09-12,-1.4141
2002-09-13,-0.301
2002-09-16,-0.3197
2002-09-17,-1.9957
2002-09-18,0.7455
2002-09-19,-1.3175
2002-09-20,1.1339
2002-09-23,-1.1935
2002-09-24,-1.153
2002-09-25,0.7221
2002-09-26,5.4228
2002-09-27,-0.5057
2002-09-30,4.7844
2002-10-01,4.3653
2002-10-02,-2.8365
2002-10-03,-1.0391
2002-10-04,-4.0
2002-10-07,1.5451000000000001
2002-10-08,-4.6846
2002-10-09,-4.9327
2002-10-10,1.5093999999999999
2002-10-11,2.5093
2002-10-14,-0.4533
2002-10-15,3.9162
2002-10-16,-3.3392
2002-10-17,1.8364
2002-10-18,-0.1964
2002-10-21,2.9875
2002-10-22,-0.2953
2002-10-23,2.6829
2002-10-24,-2.528
2002-10-25,0.7833
2002-10-28,-0.0173
2002-10-29,3.403
2002-10-30,3.5249
2002-10-31,-0.2259
2002-11-01,3.5096
2002-11-04,-3.1875
2002-11-05,0.7101
2002-11-06,4.4872
2002-11-07,3.681
2002-11-08,2.5592
2002-11-11,-1.6299000000000001
2002-11-12,0.8065
2002-11-13,0.1455
2002-11-14,-3.3842
2002-11-15,0.2706
2002-11-18,-2.3838
2002-11-19,-1.2594
2002-11-20,1.1821
2002-11-21,0.5073
2002-11-22,0.3977
2002-11-25,-1.7367
2002-11-26,-0.3101
2002-11-27,-0.2333
2002-11-29,-3.9063
2002-12-02,3.252
2002-12-03,0.126
2002-12-04,-2.1705
2002-12-05,-1.1093
2002-12-06,0.7804
2002-12-09,1.7906
2002-12-10,0.6339
2002-12-11,0.3937
2002-12-12,-0.0157
2002-12-13,-1.9611
2002-12-16,0.4161
2002-12-17,0.4143
2002-12-18,-0.0159
2002-12-19,0.0159
2002-12-20,3.8724
2002-12-23,0.2445
2002-12-24,-1.7985
2002-12-26,-0.6984
2002-12-27,0.3282
2002-12-30,0.405
2002-12-31,-0.9775
2003-01-02,3.4159
2003-01-03,-1.5152
2003-01-06,1.8462
2003-01-07,-1.5106000000000002
2003-01-08,-0.046
2003-01-09,-1.1048
2003-01-10,-1.2568
2003-01-13,-2.4199
2003-01-14,1.4493
2003-01-15,-0.9524
2003-01-16,0.2404
2003-01-17,-1.3589
2003-01-21,-0.7131
2003-01-22,-3.6076
2003-01-23,-2.7942
2003-01-24,-2.8746
2003-01-27,-0.3946
2003-01-28,-0.2521
2003-01-29,-0.9569
2003-01-30,-4.4841
2003-01-31,3.9122
2003-02-03,-0.7163
2003-02-04,0.3515
2003-02-05,-1.3272
2003-02-06,0.878
2003-02-07,-1.7593
2003-02-10,0.0566
2003-02-11,1.639
2003-02-12,-1.8536000000000001
2003-02-13,0.5666
2003-02-14,-0.2817
2003-02-18,1.6761
2003-02-19,0.0556
2003-02-20,-0.6849
2003-02-21,2.3299
2003-02-24,-1.8215
2003-02-25,0.1855
2003-02-26,-0.4259
2003-02-27,1.0787
2003-02-28,0.46
2003-03-03,0.8242
2003-03-04,-0.5268
2003-03-05,0.9131
2003-03-06,-0.0181
2003-03-07,0.9955
2003-03-10,-0.5376
2003-03-11,0.5766
2003-03-12,-0.1254
2003-03-13,5.2735
2003-03-14,1.8742999999999999
2003-03-17,2.0237
2003-03-18,-1.9672
2003-03-19,-0.7191
2003-03-20,1.7349
2003-03-21,-2.3179
2003-03-24,-1.1017
2003-03-25,-0.1028
2003-03-26,0.1887
2003-03-27,1.3699
2003-03-28,1.4358
2003-03-31,0.7494
2003-04-01,3.5041
2003-04-02,0.6068
2003-04-03,-1.9683000000000002
2003-04-04,0.4372
2003-04-07,0.403
2003-04-08,-1.0918
2003-04-09,-3.9773
2003-04-10,0.0339
2003-04-11,-0.2033
2003-04-14,1.1885
2003-04-15,-0.7047
2003-04-16,0.7604
2003-04-17,1.6099
2003-04-21,0.6932
2003-04-22,-0.672
2003-04-23,-2.4587
2003-04-24,-3.079
2003-04-25,-4.0321
2003-04-28,8.8578
2003-04-29,0.5347
2003-04-30,0.133
2003-05-01,1.8256999999999999
2003-05-02,0.5705
2003-05-05,-2.6742
2003-05-06,-2.831
2003-05-07,1.5596
2003-05-08,-2.9699999999999998
2003-05-09,4.313
2003-05-12,-0.2167
2003-05-13,-0.0334
2003-05-14,-1.8051
2003-05-15,-0.0851
2003-05-16,-3.5775
2003-05-19,-1.7845
2003-05-20,-2.4465
2003-05-21,3.227
2003-05-22,0.0357
2003-05-23,-0.8036
2003-05-27,1.6922000000000001
2003-05-28,-0.6019
2003-05-29,1.4248
2003-05-30,3.9508
2003-06-02,0.0
2003-06-03,-1.9426
2003-06-04,2.1532999999999998
2003-06-05,0.6745
2003-06-06,1.005
2003-06-09,-0.4975
2003-06-10,0.1667
2003-06-11,0.1664
2003-06-12,0.5482
2003-06-13,-0.793
2003-06-16,2.6311
2003-06-17,0.5192
2003-06-18,0.0807
2003-06-19,0.0323
2003-06-20,0.6772
2003-06-23,-0.2242
2003-06-24,3.6116
2003-06-25,-1.9365
2003-06-26,-0.8689
2003-06-27,1.4183
2003-06-30,-0.6914
2003-07-01,0.3956
2003-07-02,2.2853
2003-07-03,-0.7704
2003-07-07,-0.9317
2003-07-08,0.1254
2003-07-09,-0.047
2003-07-10,-0.4239
2003-07-11,-0.3626
2003-07-14,0.7911
2003-07-15,0.7849
2003-07-16,0.0779
2003-07-17,-0.6226
2003-07-18,0.8457
2003-07-21,-2.0811
2003-07-22,1.6653
2003-07-23,-1.8721
2003-07-24,0.0
2003-07-25,0.0
2003-07-28,-0.2385
2003-07-29,-1.6733
2003-07-30,2.107
2003-07-31,-0.4762
2003-08-01,0.1914
2003-08-04,0.2865
2003-08-05,0.2381
2003-08-06,-0.6334
2003-08-07,-0.2072
2003-08-08,0.4471
2003-08-11,1.1924
2003-08-12,0.8641
2003-08-13,0.919
2003-08-14,1.4663
2003-08-15,0.6237
2003-08-18,1.2698
2003-08-19,1.4032
2003-08-20,1.0894
2003-08-21,-0.3349
2003-08-22,-0.4237
2003-08-25,0.9538
2003-08-26,-1.1628
2003-08-27,0.3088
2003-08-28,0.2052
2003-08-29,-0.5121
2003-09-02,0.6618
2003-09-03,0.2922
2003-09-04,-1.1653
2003-09-05,-1.6212
2003-09-08,1.7528000000000001
2003-09-09,-1.5607
2003-09-10,-1.8845
2003-09-11,0.8384
2003-09-12,0.7559
2003-09-15,0.5401
2003-09-16,2.3728
2003-09-17,0.8017
2003-09-18,1.316
2003-09-19,0.471
2003-09-22,0.6535
2003-09-23,0.4234
2003-09-24,0.1546
2003-09-25,-0.3649
2003-09-26,0.1549
2003-09-29,0.1125
2003-09-30,-0.8007
2003-10-01,0.6655
2003-10-02,-1.3363
2003-10-03,1.3687
2003-10-06,0.6329
2003-10-07,0.2096
2003-10-08,1.4644
2003-10-09,1.3195999999999999
2003-10-10,0.8004
2003-10-13,0.5384
2003-10-14,0.5355
2003-10-15,-0.1731
2003-10-16,-0.294
2003-10-17,-0.8043
2003-10-20,0.0541
2003-10-21,0.1216
2003-10-22,-1.2546
2003-10-23,-0.1093
2003-10-24,0.041
2003-10-27,1.1347
2003-10-28,0.027
2003-10-29,0.0
2003-10-30,1.2162
2003-10-31,-1.2016
2003-11-03,0.8243
2003-11-04,0.0536
2003-11-05,0.5894
2003-11-06,1.5448
2003-11-07,0.3016
2003-11-10,-2.7197
2003-11-11,0.2151
2003-11-12,0.2548
2003-11-13,1.0836
2003-11-14,0.1191
2003-11-17,0.2644
2003-11-18,0.1318
2003-11-19,1.58
2003-11-20,2.4109
2003-11-21,-1.1897
2003-11-24,0.0256
2003-11-25,2.4459
2003-11-26,1.55
2003-11-28,0.8247
2003-12-01,1.3307
2003-12-02,-0.9036
2003-12-03,1.3131
2003-12-04,-0.7697
2003-12-05,0.6787
2003-12-08,1.4205
2003-12-09,-0.2849
2003-12-10,0.0357
2003-12-11,3.8196
2003-12-12,0.8023
2003-12-15,-2.2399
2003-12-16,4.4429
2003-12-17,-0.5457
2003-12-18,2.7880000000000003
2003-12-19,0.1089
2003-12-22,-0.7835
2003-12-23,2.0399
2003-12-24,-0.8383
2003-12-26,0.672
2003-12-29,1.7010999999999998
2003-12-30,-2.3714
2003-12-31,-2.3856
2004-01-02,-0.2
2004-01-05,-0.0223
2004-01-06,0.1113
2004-01-07,-0.1335
2004-01-08,-1.5590000000000002
2004-01-09,0.9955
2004-01-12,4.3683
2004-01-13,0.3434
2004-01-14,2.5241
2004-01-15,-0.5842
2004-01-16,-0.4827
2004-01-20,-0.5694
2004-01-21,-1.2301
2004-01-22,-0.5798
2004-01-23,1.9222000000000001
2004-01-26,1.78
2004-01-27,0.3748
2004-01-28,-3.7544
2004-01-29,-1.3362
2004-01-30,-0.284
2004-02-02,-0.7448
2004-02-03,1.5228000000000002
2004-02-04,-2.8043
2004-02-05,2.5945
2004-02-06,2.3545
2004-02-09,-1.065
2004-02-10,1.9376
2004-02-11,1.056
2004-02-12,0.5225
2004-02-13,-3.5135
2004-02-17,4.9343
2004-02-18,-1.6221999999999999
2004-02-19,-0.8558
2004-02-20,-1.1579
2004-02-23,-1.4058
2004-02-24,0.4537
2004-02-25,3.871
2004-02-26,-0.7453
2004-02-27,0.1669
2004-03-01,0.8955
2004-03-02,-1.9401000000000002
2004-03-03,1.0103
2004-03-04,-1.2503
2004-03-05,-0.1688
2004-03-08,-0.5707
2004-03-09,-1.148
2004-03-10,-1.0753
2004-03-11,-0.1739
2004-03-12,2.0688
2004-03-15,-3.1363
2004-03-16,-1.3877
2004-03-17,0.1564
2004-03-18,0.1338
2004-03-19,0.4454
2004-03-22,0.133
2004-03-23,-0.31
2004-03-24,0.3998
2004-03-25,1.5265
2004-03-26,-0.2179
2004-03-29,1.8780999999999999
2004-03-30,1.1360999999999999
2004-03-31,-0.6571
2004-04-01,1.3441
2004-04-02,1.8947
2004-04-05,1.5495999999999999
2004-04-06,-1.9329
2004-04-07,0.0415
2004-04-08,-1.1635
2004-04-12,0.7778
2004-04-13,-0.1877
2004-04-14,-2.069
2004-04-15,2.3261
2004-04-16,1.0428
2004-04-19,-1.7130999999999998
2004-04-20,-0.672
2004-04-21,0.6342
2004-04-22,1.0294
2004-04-23,-0.0416
2004-04-26,0.8945
2004-04-27,-0.1443
2004-04-28,-0.4749
2004-04-29,-1.0373
2004-04-30,-1.2579
2004-05-03,0.4459
2004-05-04,0.3382
2004-05-05,-0.8426
2004-05-06,-0.7223
2004-05-07,-0.749
2004-05-10,-1.3799000000000001
2004-05-11,1.4429
2004-05-12,0.6466
2004-05-13,-1.1349
2004-05-14,1.6028
2004-05-17,-2.1531000000000002
2004-05-18,0.9586
2004-05-19,-0.259
2004-05-20,0.3462
2004-05-21,0.1294
2004-05-24,0.3445
2004-05-25,1.8455
2004-05-26,0.0843
2004-05-27,-0.2105
2004-05-28,-0.7384
