ticker,SFYWQ US Equity
2000-05-23,-1.8182
2000-05-24,-2.6455
2000-05-25,0.5435
2000-05-26,6.4865
2000-05-30,1.5228000000000002
2000-05-31,2.75
2000-06-01,-1.9465
2000-06-02,-6.4516
2000-06-05,-1.3263
2000-06-06,1.0753
2000-06-07,3.4574
2000-06-08,5.3985
2000-06-09,4.878
2000-06-12,5.1163
2000-06-13,0.0
2000-06-14,3.3186
2000-06-15,-2.1413
2000-06-16,-0.2188
2000-06-19,-4.1667
2000-06-20,-2.746
2000-06-21,-2.1176
2000-06-22,-3.6058
2000-06-23,-1.995
2000-06-26,1.0178
2000-06-27,0.7557
2000-06-28,-1.0
2000-06-29,4.798
2000-06-30,9.3976
2000-07-03,-6.8282
2000-07-05,-6.8558
2000-07-06,-2.2843
2000-07-07,1.5584
2000-07-10,0.7673
2000-07-11,3.5533
2000-07-12,0.0
2000-07-13,-2.9412000000000003
2000-07-14,-4.5455
2000-07-17,-2.6455
2000-07-18,-2.1739
2000-07-19,-2.2222
2000-07-20,-1.1364
2000-07-21,-2.5862
2000-07-24,-1.4748999999999999
2000-07-25,-1.1976
2000-07-26,2.1212
2000-07-27,4.451
2000-07-28,0.5682
2000-07-31,-0.8475
2000-08-01,5.4131
2000-08-02,3.5135
2000-08-03,0.0
2000-08-04,0.2611
2000-08-07,1.5625
2000-08-08,3.0769
2000-08-09,1.2438
2000-08-10,-0.2457
2000-08-11,2.9557
2000-08-14,0.0
2000-08-15,-0.4785
2000-08-16,1.6827
2000-08-17,3.5461
2000-08-18,-2.7397
2000-08-21,-1.4085
2000-08-22,-0.2381
2000-08-23,2.3866
2000-08-24,-0.2331
2000-08-25,-2.3364
2000-08-28,4.067
2000-08-29,-1.1494
2000-08-30,-3.0233
2000-08-31,11.0312
2000-09-01,3.0238
2000-09-05,5.2411
2000-09-06,8.167300000000001
2000-09-07,4.6041
2000-09-08,-0.5282
2000-09-11,1.5929
2000-09-12,4.007
2000-09-13,1.34
2000-09-14,5.7851
2000-09-15,2.3438
2000-09-18,-3.0534
2000-09-19,-11.6535
2000-09-20,10.3387
2000-09-21,-2.4233000000000002
2000-09-22,1.6556
2000-09-25,4.0717
2000-09-26,1.252
2000-09-27,-1.7002000000000002
2000-09-28,0.7862
2000-09-29,3.7441
2000-10-02,-0.6015
2000-10-03,1.5129000000000001
2000-10-04,-2.5335
2000-10-05,-2.5994
2000-10-06,-2.9827
2000-10-09,0.9709
2000-10-10,5.4487
2000-10-11,3.1915
2000-10-12,0.2946
2000-10-13,-3.6711
2000-10-16,-0.7622
2000-10-17,-3.6866
2000-10-18,-3.8278
2000-10-19,-2.4876
2000-10-20,1.5306
2000-10-23,-5.8626000000000005
2000-10-24,-4.2705
2000-10-25,-7.6208
2000-10-26,4.2254
2000-10-27,-3.4749
2000-10-30,-1.4
2000-10-31,5.4767
2000-11-01,8.2692
2000-11-02,-1.421
2000-11-03,-6.8468
2000-11-06,-4.0619
2000-11-07,1.0081
2000-11-08,-2.9939999999999998
2000-11-09,-1.4403000000000001
2000-11-10,4.3841
2000-11-13,-4.4
2000-11-14,3.9749
2000-11-15,5.6338
2000-11-16,1.9048
2000-11-17,-4.486
2000-11-20,-4.6967
2000-11-21,9.8563
2000-11-22,4.1121
2000-11-24,0.7181
2000-11-27,-0.1783
2000-11-28,-4.4643
2000-11-29,-6.5421
2000-11-30,-2.0
2000-12-01,6.3265
2000-12-04,1.5354999999999999
2000-12-05,2.8355
2000-12-06,2.0221
2000-12-07,3.7838000000000003
2000-12-08,1.7361
2000-12-11,0.1706
2000-12-12,-2.0443
2000-12-13,-2.087
2000-12-14,-2.3091
2000-12-15,-0.7273
2000-12-18,2.5641
2000-12-19,1.4285999999999999
2000-12-20,-6.162
2000-12-21,-0.7505
2000-12-22,-0.189
2000-12-26,8.9015
2000-12-27,6.9565
2000-12-28,2.7641999999999998
2000-12-29,-4.7468
2001-01-02,-3.8205999999999998
2001-01-03,-2.9361
2001-01-04,-8.7189
2001-01-05,-0.1949
2001-01-08,4.1016
2001-01-09,-5.6285
2001-01-10,3.5785
2001-01-11,2.8791
2001-01-12,0.0
2001-01-16,4.8507
2001-01-17,-6.7616
2001-01-18,-8.3969
2001-01-19,2.9167
2001-01-22,5.8704
2001-01-23,7.2658
2001-01-24,-1.7825
2001-01-25,1.0889
2001-01-26,0.7181
2001-01-29,1.7896999999999998
2001-01-30,0.5884
2001-01-31,-4.1504
2001-02-01,-1.2206
2001-02-02,1.3828
2001-02-05,1.1608
2001-02-06,-2.1515
2001-02-07,0.6743
2001-02-08,0.5533
2001-02-09,1.8824
2001-02-12,-0.8812
2001-02-13,1.8927
2001-02-14,1.3228
2001-02-15,3.6944
2001-02-16,-1.5537
2001-02-20,-4.6531
2001-02-21,-0.1142
2001-02-22,-5.6571
2001-02-23,0.6965
2001-02-26,1.9548999999999999
2001-02-27,-2.3599
2001-02-28,-2.719
2001-03-01,0.9317
2001-03-02,5.7846
2001-03-05,0.0873
2001-03-06,2.0052
2001-03-07,0.9687
2001-03-08,1.8622999999999998
2001-03-09,-0.1108
2001-03-12,-5.1581
2001-03-13,0.4678
2001-03-14,-0.4948
2001-03-15,-3.4221
2001-03-16,-2.1805
2001-03-19,0.5573
2001-03-20,6.5271
2001-03-21,-4.6243
2001-03-22,-0.7576
2001-03-23,-1.2214
2001-03-26,1.7002000000000002
2001-03-27,-3.4347
2001-03-28,-2.2033
2001-03-29,-1.8668
2001-03-30,5.0836
2001-04-02,-7.9276
2001-04-03,-1.0508
2001-04-04,3.7683999999999997
2001-04-05,3.9617
2001-04-06,-1.556
2001-04-09,2.5806
2001-04-10,3.3019
2001-04-11,-2.8919
2001-04-12,0.3135
2001-04-16,1.5937000000000001
2001-04-17,-1.5995
2001-04-18,-4.9078
2001-04-19,-7.9553
2001-04-20,1.75
2001-04-23,3.5451
2001-04-24,-0.2373
2001-04-25,3.6696999999999997
2001-04-26,3.4087
2001-04-27,1.4263
2001-04-30,-0.4375
2001-05-01,-2.7307
2001-05-02,-8.8416
2001-05-03,3.0088
2001-05-04,-0.2749
2001-05-07,5.7547
2001-05-08,-0.7168
2001-05-09,0.2954
2001-05-10,-0.0982
2001-05-11,0.7534
2001-05-14,8.0949
2001-05-15,3.9699
2001-05-16,0.5207
2001-05-17,2.3022
2001-05-18,2.0816
2001-05-21,1.5981999999999998
2001-05-22,-3.987
2001-05-23,-4.2655
2001-05-24,0.6787
2001-05-25,-0.3517
2001-05-29,0.7059
2001-05-30,-3.6215
2001-05-31,1.5455
2001-06-01,3.1334
2001-06-04,1.9676
2001-06-05,2.3553
2001-06-06,-3.4932
2001-06-07,-2.5855
2001-06-08,2.4771
2001-06-11,0.1439
2001-06-12,3.9655
2001-06-13,-1.99
2001-06-14,-1.8049
2001-06-15,-0.3446
2001-06-18,-0.6916
2001-06-19,1.0157
2001-06-20,-4.7687
2001-06-21,-2.5641
2001-06-22,-2.9721
2001-06-25,-3.8289999999999997
2001-06-26,2.8865
2001-06-27,-1.8704
2001-06-28,-5.1594
2001-06-29,4.4006
2001-07-02,-4.7461
2001-07-03,1.7422
2001-07-05,2.3973
2001-07-06,0.1338
2001-07-09,-5.177
2001-07-10,-1.3737
2001-07-11,-6.2143
2001-07-12,1.5232
2001-07-13,0.6377
2001-07-16,-5.8889
2001-07-17,7.2475
2001-07-18,-0.2954
2001-07-19,2.8148
2001-07-20,3.8545
2001-07-23,4.4745
2001-07-24,-0.9628
2001-07-25,5.5984
2001-07-26,1.1111
2001-07-27,2.1978
2001-07-30,-1.7204000000000002
2001-07-31,-2.3757
2001-08-01,-1.0567
2001-08-02,0.6472
2001-08-03,-0.7074
2001-08-06,-2.2021
2001-08-07,-1.6225
2001-08-08,-2.9283
2001-08-09,0.7282
2001-08-10,-0.0344
2001-08-13,1.4118
2001-08-14,1.7997
2001-08-15,4.4029
2001-08-16,-2.524
2001-08-17,-1.7044000000000001
2001-08-20,-4.3681
2001-08-21,-2.5105
2001-08-22,-3.9699999999999998
2001-08-23,-3.5382
2001-08-24,4.8649000000000004
2001-08-27,0.0368
2001-08-28,-3.7541
2001-08-29,-4.0153
2001-08-30,-1.7928
2001-08-31,-5.8418
2001-09-04,9.0047
2001-09-05,0.1976
2001-09-06,2.7218999999999998
2001-09-07,-2.0737
2001-09-10,1.2157
2001-09-17,0.7361
2001-09-18,-5.7692
2001-09-19,-6.5306
2001-09-20,0.524
2001-09-21,0.9991
2001-09-24,-1.5053999999999998
2001-09-25,-3.2314
2001-09-26,-10.6498
2001-09-27,4.0909
2001-09-28,0.0485
2001-10-01,-1.3094000000000001
2001-10-02,2.2113
2001-10-03,-3.125
2001-10-04,7.9404
2001-10-05,-1.7931
2001-10-08,-0.4213
2001-10-09,1.3164
2001-10-10,8.0742
2001-10-11,0.5152
2001-10-12,0.8543
2001-10-15,-3.8543
2001-10-16,5.4626
2001-10-17,-2.2556
2001-10-18,-3.8889
2001-10-19,0.4891
2001-10-22,0.177
2001-10-23,-0.9717
2001-10-24,-0.0892
2001-10-25,9.375
2001-10-26,-0.1224
2001-10-29,1.3895
2001-10-30,-3.0633
2001-10-31,-1.6632
2001-11-01,0.9302
2001-11-02,-3.142
2001-11-05,-0.8218
2001-11-06,-3.7942
2001-11-07,-0.4986
2001-11-08,-0.2278
2001-11-09,1.4155
2001-11-12,-4.0973
2001-11-13,0.3286
2001-11-14,-2.059
2001-11-15,-13.139
2001-11-16,11.3861
2001-11-19,-5.1852
2001-11-20,3.4375
2001-11-21,-2.7694
2001-11-23,1.45
2001-11-26,-5.462
2001-11-27,-0.6479
2001-11-28,-1.0326
2001-11-29,0.659
2001-11-30,-0.2182
2001-12-03,-0.5467
2001-12-04,2.0891
2001-12-05,-0.1616
2001-12-06,-1.0787
2001-12-07,0.7634
2001-12-10,-0.974
2001-12-11,-0.9836
2001-12-12,-3.4215999999999998
2001-12-13,-0.4571
2001-12-14,-0.7463
2001-12-17,-0.4049
2001-12-18,7.4332
2001-12-19,4.5946
2001-12-20,-2.739
2001-12-21,2.5505
2001-12-24,0.1554
2001-12-26,4.5008
2001-12-27,2.5743
2001-12-28,2.4614
2001-12-31,-4.8516
2002-01-02,0.0
2002-01-03,0.0
2002-01-04,-1.9802
2002-01-07,2.2727
2002-01-08,0.6914
2002-01-09,0.9318
2002-01-10,-0.3887
2002-01-11,-3.4634
2002-01-14,-0.9601
2002-01-15,-2.1429
2002-01-16,-0.9385
2002-01-17,-5.0526
2002-01-18,-1.8847
2002-01-22,-0.678
2002-01-23,0.0569
2002-01-24,2.3309
2002-01-25,0.2222
2002-01-28,-2.8825
2002-01-29,-2.3973
2002-01-30,1.6959
2002-01-31,2.0702
2002-02-01,-2.5352
2002-02-04,-1.9653
2002-02-05,-1.1203
2002-02-06,-0.4174
2002-02-07,0.0
2002-02-08,4.7904
2002-02-11,-2.8
2002-02-12,1.2934
2002-02-13,0.058
2002-02-14,-1.9142000000000001
2002-02-15,-4.7901
2002-02-19,-0.6211
2002-02-20,1.1875
2002-02-21,-3.9531
2002-02-22,0.4502
2002-02-25,6.7862
2002-02-26,1.9784000000000002
2002-02-27,-0.823
2002-02-28,6.9354
2002-03-01,-4.102
2002-03-04,2.4277
2002-03-05,0.1693
2002-03-06,4.2817
2002-03-07,4.5921
2002-03-08,0.8781
2002-03-11,-4.3011
2002-03-12,-0.428
2002-03-13,1.1284
2002-03-14,0.1594
2002-03-15,-0.7958
2002-03-18,1.4973
2002-03-19,1.3699
2002-03-20,0.0
2002-03-21,-0.2079
2002-03-22,-2.7083
2002-03-25,2.5161
2002-03-26,-0.7311
2002-03-27,4.9448
2002-03-28,-1.2530999999999999
2002-04-01,2.8426
2002-04-02,1.3327
2002-04-03,-3.02
2002-04-04,-2.4611
2002-04-05,-0.2575
2002-04-08,0.413
2002-04-09,-6.9409
2002-04-10,4.7514
2002-04-11,-3.481
2002-04-12,0.0
2002-04-15,-0.1639
2002-04-16,2.3536
2002-04-17,0.9091
2002-04-18,0.7419
2002-04-19,1.5255
2002-04-22,-0.5699
2002-04-23,-0.9901
2002-04-24,-3.3158
2002-04-25,0.1089
2002-04-26,0.5438
2002-04-29,-0.2704
2002-04-30,2.8742
2002-05-01,-5.4296
2002-05-02,-9.0301
2002-05-03,-0.9191
2002-05-06,-2.2263
2002-05-07,-2.2138
2002-05-08,1.5524
2002-05-09,-1.2102
2002-05-10,0.0
2002-05-13,-1.5474
2002-05-14,2.4885
2002-05-15,-0.3834
2002-05-16,-1.2829
2002-05-17,-3.5088
2002-05-20,0.0673
2002-05-21,-1.8843
2002-05-22,-1.0288
2002-05-23,2.5641
2002-05-24,3.3108
2002-05-28,0.7194
2002-05-29,-3.1169000000000002
2002-05-30,0.2681
2002-05-31,-1.9385
2002-06-03,0.818
2002-06-04,-1.2847
2002-06-05,-0.6849
2002-06-06,-5.5172
2002-06-07,2.4088
2002-06-10,-4.2053
2002-06-11,0.0744
2002-06-12,3.2714
2002-06-13,2.6638
2002-06-14,-0.1403
2002-06-17,5.3371
2002-06-18,-0.6667
2002-06-19,-2.349
2002-06-20,1.9931
2002-06-21,0.4043
2002-06-24,0.2685
2002-06-25,2.4096
2002-06-26,-0.719
2002-06-27,1.975
2002-06-28,1.9367
2002-07-01,-3.5465
2002-07-02,-2.1668
2002-07-03,-0.6711
2002-07-05,1.1486
2002-07-08,-1.4696
2002-07-09,-1.5593
2002-07-10,-0.7576
2002-07-11,-2.3595
2002-07-12,-1.1372
2002-07-15,-2.8756
2002-07-16,0.2961
2002-07-17,2.7306
2002-07-18,-3.7356
2002-07-19,-3.7313
2002-07-22,-9.0698
2002-07-23,-1.2788
2002-07-24,9.9309
2002-07-25,-9.348
2002-07-26,3.8994999999999997
2002-07-29,4.2535
2002-07-30,1.2
2002-07-31,4.8221
2002-08-01,-3.997
2002-08-02,-1.7282
2002-08-05,-4.1567
2002-08-06,6.422
2002-08-07,-2.8997
2002-08-08,4.9233
2002-08-09,1.4615
2002-08-12,0.0
2002-08-13,-2.5019
2002-08-14,1.7885
2002-08-15,1.6806999999999999
2002-08-16,-0.9016
2002-08-19,3.8666
2002-08-20,0.0
2002-08-21,0.6569
2002-08-22,1.5954000000000002
2002-08-23,-3.0692
2002-08-26,0.1473
2002-08-27,0.5147
2002-08-28,-0.951
2002-08-29,-3.5451
2002-08-30,0.7657
2002-09-03,-5.2432
2002-09-04,2.2454
2002-09-05,-0.0784
2002-09-06,0.0
2002-09-09,-1.9623
2002-09-10,1.6013
2002-09-11,-2.2853
2002-09-12,-3.2258
2002-09-13,2.25
2002-09-16,-2.771
2002-09-17,-2.7661
2002-09-18,-2.931
2002-09-19,-0.2664
2002-09-20,-2.1371
2002-09-23,-0.8189
2002-09-24,-3.8532
2002-09-25,2.0992
2002-09-26,2.9907
2002-09-27,-1.9964
2002-09-30,-3.7037
2002-10-01,1.3462
2002-10-02,-0.4744
2002-10-03,-0.0953
2002-10-04,-7.6336
2002-10-07,-3.9256
2002-10-08,-4.3011
2002-10-09,-13.4831
2002-10-10,-7.1429
2002-10-11,-4.8951
2002-10-14,3.2353
2002-10-15,5.4131
2002-10-16,-2.027
2002-10-17,2.069
2002-10-18,-4.7297
2002-10-21,0.5674
2002-10-22,-1.6925
2002-10-23,0.4304
2002-10-24,-1.4285999999999999
2002-10-25,0.0
2002-10-28,1.3043
2002-10-29,1.5737
2002-10-30,2.2535
2002-10-31,-0.8264
2002-11-01,0.8333
2002-11-04,2.3416
2002-11-05,0.6729
2002-11-06,7.6203
2002-11-07,6.2112
2002-11-08,-0.9357
2002-11-11,-2.0071
2002-11-12,-0.8434
2002-11-13,-2.7946999999999997
2002-11-14,0.875
2002-11-15,6.5675
2002-11-18,-0.814
2002-11-19,-3.0481
2002-11-20,3.9903
2002-11-21,-1.1628
2002-11-22,1.2941
2002-11-25,6.8525
2002-11-26,-2.1739
2002-11-27,1.0
2002-11-29,1.8702
2002-12-02,-1.1879
2002-12-03,6.5574
2002-12-04,-4.9231
2002-12-05,-1.8338999999999999
2002-12-06,7.1429
2002-12-09,-4.8205
2002-12-10,2.4784
2002-12-11,1.0515
2002-12-12,6.0354
2002-12-13,-3.3366
2002-12-16,-0.1015
2002-12-17,-3.252
2002-12-18,-1.2605
2002-12-19,4.1489
2002-12-20,-1.43
2002-12-23,1.0363
2002-12-24,2.1538
2002-12-26,0.2008
2002-12-27,-1.3026
2002-12-30,-2.5381
2002-12-31,0.7292
2003-01-02,0.8273
2003-01-03,-1.1282
2003-01-06,-0.8299
2003-01-07,-3.8703
2003-01-08,-4.3526
2003-01-09,0.3413
2003-01-10,0.5669
2003-01-13,1.0147
2003-01-14,-0.6696
2003-01-15,2.9213
2003-01-16,5.8952
2003-01-17,0.0
2003-01-21,-0.6186
2003-01-22,1.1411
2003-01-23,0.1026
2003-01-24,-0.5123
2003-01-27,-3.2956
2003-01-28,0.213
2003-01-29,3.6132
2003-01-30,-2.9744
2003-01-31,0.4228
2003-02-03,-0.5263
2003-02-04,2.0106
2003-02-05,-0.2075
2003-02-06,0.0
2003-02-07,-1.2474
2003-02-10,0.0
2003-02-11,-1.1579
2003-02-12,-0.426
2003-02-13,-1.2833999999999999
2003-02-14,-1.8418
2003-02-18,4.415
2003-02-19,-4.7569
2003-02-20,1.3319
2003-02-21,1.2048
2003-02-24,3.0303
2003-02-25,-0.2101
2003-02-26,-1.2631999999999999
2003-02-27,0.6397
2003-02-28,-1.3771
2003-03-03,-2.2556
2003-03-04,-0.6593
2003-03-05,-0.4425
2003-03-06,1.3333
2003-03-07,0.1096
2003-03-10,-0.1095
2003-03-11,0.2193
2003-03-12,-1.5316999999999998
2003-03-13,-3.3333
2003-03-14,0.1149
2003-03-17,0.2296
2003-03-18,0.1145
2003-03-19,-0.3432
2003-03-20,2.1814
2003-03-21,-0.4494
2003-03-24,-1.2415
2003-03-25,0.8
2003-03-26,-1.8141
2003-03-27,2.5404
2003-03-28,-0.1126
2003-03-31,-4.0586
2003-04-01,5.7579
2003-04-02,-5.2222
2003-04-03,-2.4619
2003-04-04,0.0
2003-04-07,1.0817
2003-04-08,-1.0702
2003-04-09,-6.6106
2003-04-10,2.7027
2003-04-11,-1.0025
2003-04-14,-2.7848
2003-04-15,0.1302
2003-04-16,-1.1703999999999999
2003-04-17,1.5789
2003-04-21,0.2591
2003-04-22,4.2636
2003-04-23,1.9827
2003-04-24,-2.3086
2003-04-25,-0.4975
2003-04-28,1.75
2003-04-29,0.7371
2003-04-30,1.4634
2003-05-01,2.524
2003-05-02,1.2896
2003-05-05,0.9259
2003-05-06,-1.3761
2003-05-07,5.814
2003-05-08,-0.3297
2003-05-09,1.4333
2003-05-12,3.1522
2003-05-13,2.9505
2003-05-14,0.5118
2003-05-15,2.444
2003-05-16,0.0
2003-05-19,-0.2982
2003-05-20,0.0997
2003-05-21,4.9801
2003-05-22,1.2334
2003-05-23,3.2802
2003-05-27,2.6316
2003-05-28,-0.5305
2003-05-29,-2.7556000000000003
2003-05-30,8.3181
2003-06-02,-0.9283
2003-06-03,-0.3407
2003-06-04,1.453
2003-06-05,-0.2527
2003-06-06,-1.1824
2003-06-09,0.0
2003-06-10,0.8547
2003-06-11,1.7797
2003-06-12,1.0824
2003-06-13,-4.86
2003-06-16,-2.1645
2003-06-17,1.2389000000000001
2003-06-18,-0.4371
2003-06-19,-1.3169
2003-06-20,-1.3345
2003-06-23,-0.8115
2003-06-24,0.0
2003-06-25,0.0
2003-06-26,-0.0909
2003-06-27,-0.455
2003-06-30,0.5484
2003-07-01,-0.4545
2003-07-02,-0.0913
2003-07-03,0.5484
2003-07-07,-1.0909
2003-07-08,0.0919
2003-07-09,0.7346
2003-07-10,0.2735
2003-07-11,1.1818
2003-07-14,1.4376
2003-07-15,0.2657
2003-07-16,-0.1767
2003-07-17,0.0
2003-07-18,0.6195
2003-07-21,-1.6711
2003-07-22,-0.7156
2003-07-23,-2.4324
2003-07-24,0.7387
2003-07-25,3.8497
2003-07-28,-1.0591
2003-07-29,-0.0892
2003-07-30,-0.0893
2003-07-31,0.8043
2003-08-01,-1.0638
2003-08-04,-1.8817
2003-08-05,-2.8311
2003-08-06,3.0075
2003-08-07,8.7591
2003-08-08,-3.0201
2003-08-11,-0.6055
2003-08-12,1.8277
2003-08-13,1.453
2003-08-14,1.0952
2003-08-15,0.4167
2003-08-18,0.9959
2003-08-19,2.3829000000000002
2003-08-20,-0.4815
2003-08-21,4.9193999999999996
2003-08-22,-3.9969
2003-08-25,-0.4003
2003-08-26,2.09
2003-08-27,-2.3622
2003-08-28,5.1613
2003-08-29,-1.0735999999999999
2003-09-02,-0.9302
2003-09-03,1.6432
2003-09-04,6.1586
2003-09-05,-1.0152
2003-09-08,3.2234
2003-09-09,-1.5614
2003-09-10,-2.3071
2003-09-11,-0.2214
2003-09-12,0.0
2003-09-15,-0.5178
2003-09-16,1.8587
2003-09-17,0.073
2003-09-18,-1.5316999999999998
2003-09-19,0.8889
2003-09-22,0.0
2003-09-23,5.6535
2003-09-24,1.2509000000000001
2003-09-25,-3.0199
2003-09-26,-3.3970000000000002
2003-09-29,2.4908
2003-09-30,0.8578
2003-10-01,0.7796
2003-10-02,1.1955
2003-10-03,3.8916
2003-10-06,-2.2074
2003-10-07,0.684
2003-10-08,-0.1359
2003-10-09,-0.2041
2003-10-10,-0.4772
2003-10-13,0.6164
2003-10-14,-0.6127
2003-10-15,-2.8082000000000003
2003-10-16,1.6209
2003-10-17,-1.1096
2003-10-20,-2.3843
2003-10-21,-0.3592
2003-10-22,-1.5141
2003-10-23,-0.4392
2003-10-24,-0.2206
2003-10-27,1.1791
2003-10-28,1.2382
2003-10-29,-0.3597
2003-10-30,-0.9386
2003-10-31,1.312
2003-11-03,0.2878
2003-11-04,-0.7174
2003-11-05,0.7948
2003-11-06,1.7921
2003-11-07,1.0563
2003-11-10,-1.7422
2003-11-11,-1.7021
2003-11-12,2.4531
2003-11-13,-0.0704
2003-11-14,0.4228
2003-11-17,-0.7719
2003-11-18,-0.7072
2003-11-19,-1.567
2003-11-20,-0.1447
2003-11-21,0.2899
2003-11-24,1.7341
2003-11-25,0.4261
2003-11-26,1.4851
2003-11-28,-1.115
2003-12-01,2.3256
2003-12-02,-0.4132
2003-12-03,-0.6224
2003-12-04,1.6006
2003-12-05,1.3699
2003-12-08,2.2973
2003-12-09,0.7926
2003-12-10,2.8178
2003-12-11,0.0637
2003-12-12,3.5032
2003-12-15,-1.1077
2003-12-16,2.1157
2003-12-17,3.1079
2003-12-18,1.9504000000000001
2003-12-19,-0.6377
2003-12-22,-0.7001
2003-12-23,0.0
2003-12-24,-0.5288
2003-12-26,0.5316
2003-12-29,5.5229
2003-12-30,0.2227
2003-12-31,-6.3889
2004-01-02,1.8397999999999999
2004-01-05,5.4779
2004-01-06,-1.105
2004-01-07,-2.067
2004-01-08,-0.8557
2004-01-09,2.9344
2004-01-12,4.8072
2004-01-13,0.0
2004-01-14,-2.88
2004-01-15,1.7024
2004-01-16,-1.5659
2004-01-20,4.2238
2004-01-21,1.5789
2004-01-22,-1.9689
2004-01-23,1.5856
2004-01-26,-1.717
2004-01-27,-4.288
2004-01-28,-4.2588
2004-01-29,-2.253
2004-01-30,-1.4184
2004-02-02,-0.7794
2004-02-03,0.0
2004-02-04,-3.0211
2004-02-05,-0.9346
2004-02-06,1.6352
2004-02-09,4.8267
2004-02-10,1.83
2004-02-11,4.9855
2004-02-12,-0.2761
2004-02-13,-1.6058
2004-02-17,2.8137
2004-02-18,0.3284
2004-02-19,-1.8003
2004-02-20,0.3333
2004-02-23,-2.4917
2004-02-24,0.2271
2004-02-25,0.8499
2004-02-26,0.1685
2004-02-27,6.562
2004-03-01,3.1579
2004-03-02,-1.5306
2004-03-03,0.9845
2004-03-04,-0.4105
2004-03-05,3.1427
2004-03-08,-2.1479
2004-03-09,-0.8167
2004-03-10,-5.0952
2004-03-11,-0.705
2004-03-12,4.0415
2004-03-15,-3.3071
2004-03-16,0.38
2004-03-17,0.0541
2004-03-18,3.3514
2004-03-19,-2.1967
2004-03-22,-0.8021
2004-03-23,-3.1267
2004-03-24,-1.3356
2004-03-25,-1.692
2004-03-26,0.4016
2004-03-29,4.2857
2004-03-30,2.7945
2004-03-31,0.4797
2004-04-01,-0.6897
2004-04-02,0.641
2004-04-05,-0.3715
2004-04-06,0.1598
2004-04-07,-0.266
2004-04-08,0.2133
2004-04-12,4.0447
2004-04-13,-1.2788
2004-04-14,-0.8808
2004-04-15,2.9796
2004-04-16,6.599
2004-04-19,2.5714
2004-04-20,-3.8068999999999997
2004-04-21,2.0753
2004-04-22,3.6879
2004-04-23,-0.5928
2004-04-26,1.3761
2004-04-27,2.0362
2004-04-28,-2.306
2004-04-29,-1.498
2004-04-30,-0.0461
2004-05-03,4.8870000000000005
2004-05-04,-1.5385
2004-05-05,-0.4464
2004-05-06,0.0
2004-05-07,-5.2018
2004-05-10,-4.9196
2004-05-11,1.8408
2004-05-12,-1.319
2004-05-13,-1.0396
2004-05-14,1.8509
2004-05-17,-1.5716999999999999
2004-05-18,-1.9461
2004-05-19,0.3053
2004-05-20,0.4059
2004-05-21,1.1117
2004-05-24,2.1489
2004-05-25,3.7671
2004-05-26,-2.6403
