ticker,KMRTQ US Equity
2000-05-24,-2.3622
2000-05-25,-1.6129
2000-05-26,0.8197
2000-05-30,-0.813
2000-05-31,11.4754
2000-06-01,1.4706000000000001
2000-06-02,-0.7246
2000-06-05,-1.4599
2000-06-06,-6.6667
2000-06-07,-2.3810000000000002
2000-06-08,1.626
2000-06-09,-2.4
2000-06-12,1.127
2000-06-13,0.5066
2000-06-14,1.6129
2000-06-15,-2.3810000000000002
2000-06-16,-0.813
2000-06-19,-1.6393
2000-06-20,-3.3333
2000-06-21,-0.8621
2000-06-22,-3.4783
2000-06-23,-0.9009
2000-06-26,-0.9091
2000-06-27,2.7523
2000-06-28,-1.7295
2000-06-29,-0.0572
2000-06-30,-0.9091
2000-07-03,0.0
2000-07-05,-0.9174
2000-07-06,0.0
2000-07-07,5.5556
2000-07-10,0.0
2000-07-11,0.0
2000-07-12,14.0351
2000-07-13,-5.3846
2000-07-14,-1.626
2000-07-17,-0.8264
2000-07-18,0.0
2000-07-19,2.5
2000-07-20,-0.813
2000-07-21,-2.459
2000-07-24,-5.042
2000-07-25,4.4248
2000-07-26,-5.0847
2000-07-27,0.0
2000-07-28,3.5714
2000-07-31,-1.7241
2000-08-01,-0.8772
2000-08-02,0.0
2000-08-03,2.6549
2000-08-04,-1.7241
2000-08-07,0.8772
2000-08-08,1.7391
2000-08-09,-1.7094
2000-08-10,0.8696
2000-08-11,1.7241
2000-08-14,-0.8475
2000-08-15,-4.2735
2000-08-16,0.0
2000-08-17,2.6786
2000-08-18,-4.3478
2000-08-21,1.8182
2000-08-22,7.1429
2000-08-23,-0.8333
2000-08-24,-4.2017
2000-08-25,0.0
2000-08-28,1.7544
2000-08-29,-1.7241
2000-08-30,-0.8772
2000-08-31,-0.608
2000-09-01,0.6117
2000-09-05,-1.7699
2000-09-06,-1.8018
2000-09-07,4.5872
2000-09-08,-1.7544
2000-09-11,-0.8929
2000-09-12,0.9009
2000-09-13,-0.8929
2000-09-14,-1.8018
2000-09-15,0.9174
2000-09-18,-1.8182
2000-09-19,-3.7037
2000-09-20,-6.7308
2000-09-21,-2.0619
2000-09-22,-3.1579
2000-09-25,-6.5217
2000-09-26,12.7907
2000-09-27,-1.0309
2000-09-28,-2.0833
2000-09-29,3.1915
2000-10-02,-2.0619
2000-10-03,-1.0526
2000-10-04,1.0638
2000-10-05,-1.0526
2000-10-06,3.1915
2000-10-09,0.0
2000-10-10,4.1237
2000-10-11,-4.9505
2000-10-12,-2.0833
2000-10-13,1.0638
2000-10-16,1.0526
2000-10-17,0.0
2000-10-18,-1.0417
2000-10-19,0.0
2000-10-20,-3.1579
2000-10-23,1.087
2000-10-24,1.0753
2000-10-25,-1.0638
2000-10-26,-1.0753
2000-10-27,3.2609
2000-10-30,0.0
2000-10-31,0.0
2000-11-01,2.1053
2000-11-02,4.1237
2000-11-03,-0.9901
2000-11-06,-3.0
2000-11-07,-1.0309
2000-11-08,-1.0417
2000-11-09,-2.1053
2000-11-10,0.0
2000-11-13,3.2258
2000-11-14,4.1667
2000-11-15,1.0
2000-11-16,-1.9802
2000-11-17,-1.0101
2000-11-20,0.0
2000-11-21,-1.0204
2000-11-22,0.0
2000-11-24,0.0
2000-11-27,-3.0928
2000-11-28,2.1277
2000-11-29,-1.0417
2000-11-30,-7.3684
2000-12-01,2.2727
2000-12-04,5.5556
2000-12-05,0.0
2000-12-06,-3.1579
2000-12-07,-3.2609
2000-12-08,3.3708
2000-12-11,-4.3478
2000-12-12,1.1364
2000-12-13,0.0
2000-12-14,-5.618
2000-12-15,1.1905000000000001
2000-12-18,-1.1764999999999999
2000-12-19,-1.1905000000000001
2000-12-20,-2.4096
2000-12-21,3.7037
2000-12-22,0.0
2000-12-26,-2.3810000000000002
2000-12-27,0.0
2000-12-28,-1.2195
2000-12-29,4.9383
2001-01-02,2.3529
2001-01-03,0.0
2001-01-04,13.7931
2001-01-05,5.0505
2001-01-08,0.9615
2001-01-09,-2.8571
2001-01-10,0.9804
2001-01-11,0.0
2001-01-12,5.8252
2001-01-16,11.9266
2001-01-17,-6.5574
2001-01-18,12.2807
2001-01-19,-1.5625
2001-01-22,1.5873
2001-01-23,3.125
2001-01-24,1.5152
2001-01-25,-6.7164
2001-01-26,0.0
2001-01-29,-2.7199999999999998
2001-01-30,12.3684
2001-01-31,2.459
2001-02-01,5.0286
2001-02-02,-3.9173
2001-02-05,-2.9445
2001-02-06,-1.5169000000000001
2001-02-07,5.3318
2001-02-08,-1.6873
2001-02-09,-3.6612999999999998
2001-02-12,3.8005
2001-02-13,2.9748
2001-02-14,-2.6667
2001-02-15,5.0228
2001-02-16,-3.4783
2001-02-20,3.1532
2001-02-21,-2.7293
2001-02-22,3.7037
2001-02-23,-0.5411
2001-02-26,2.2851
2001-02-27,1.2766
2001-02-28,-1.7856999999999998
2001-03-01,0.107
2001-03-02,-0.641
2001-03-05,-0.4301
2001-03-06,0.6479
2001-03-07,1.9313
2001-03-08,1.4737
2001-03-09,-0.4149
2001-03-12,-4.6875
2001-03-13,-0.6557
2001-03-14,-4.0704
2001-03-15,0.4587
2001-03-16,-0.3425
2001-03-19,1.3746
2001-03-20,0.904
2001-03-21,-2.3516
2001-03-22,-1.3761
2001-03-23,0.6977
2001-03-26,4.2725
2001-03-27,2.99
2001-03-28,0.0
2001-03-29,3.7634
2001-03-30,-2.5907
2001-04-02,0.8511
2001-04-03,-2.8481
2001-04-04,-0.3257
2001-04-05,0.6536
2001-04-06,-2.1645
2001-04-09,-0.3319
2001-04-10,-3.4406
2001-04-11,0.5747
2001-04-12,0.5714
2001-04-16,0.4545
2001-04-17,-2.4887
2001-04-18,6.7285
2001-04-19,1.6303999999999998
2001-04-20,-0.6417
2001-04-23,-0.8611
2001-04-24,-2.4973
2001-04-25,2.784
2001-04-26,0.1083
2001-04-27,6.2771
2001-04-30,1.833
2001-05-01,2.7
2001-05-02,3.7975
2001-05-03,0.0
2001-05-04,-1.1257
2001-05-07,1.0436
2001-05-08,0.0
2001-05-09,-1.5962
2001-05-10,4.771
2001-05-11,-4.918
2001-05-14,0.5747
2001-05-15,-3.8095
2001-05-16,0.297
2001-05-17,4.4423
2001-05-18,4.7259
2001-05-21,9.4765
2001-05-22,-1.4839
2001-05-23,-3.5145999999999997
2001-05-24,-0.2602
2001-05-25,-0.5217
2001-05-29,0.5245
2001-05-30,-2.0
2001-05-31,0.0887
2001-06-01,-2.039
2001-06-04,-0.905
2001-06-05,-0.9132
2001-06-06,-1.0138
2001-06-07,1.4898
2001-06-08,2.7523
2001-06-11,-2.8571
2001-06-12,-0.6434
2001-06-13,5.4579
2001-06-14,-0.3509
2001-06-15,0.0
2001-06-18,0.088
2001-06-19,2.4626
2001-06-20,-2.4034
2001-06-21,3.7819000000000003
2001-06-22,0.0
2001-06-25,-4.8305
2001-06-26,-2.5824
2001-06-27,-1.5539
2001-06-28,2.1356
2001-06-29,4.2727
2001-07-02,1.3078
2001-07-03,-0.3442
2001-07-05,-1.2953000000000001
2001-07-06,-5.1619
2001-07-09,-0.8303
2001-07-10,-1.3953
2001-07-11,-1.1320999999999999
2001-07-12,7.1565
2001-07-13,1.1576
2001-07-16,0.0
2001-07-17,-0.3521
2001-07-18,2.7385
2001-07-19,-1.2898
2001-07-20,-3.3101
2001-07-23,-3.5135
2001-07-24,-1.1204
2001-07-25,1.0387
2001-07-26,3.4579
2001-07-27,1.355
2001-07-30,0.8021
2001-07-31,2.2989
2001-08-01,0.9507
2001-08-02,5.1370000000000005
2001-08-03,3.013
2001-08-06,-0.7905
2001-08-07,4.8606
2001-08-08,-0.9119
2001-08-09,-4.2945
2001-08-10,0.1603
2001-08-13,2.64
2001-08-14,-0.1559
2001-08-15,-0.3903
2001-08-16,-0.3918
2001-08-17,-5.5075
2001-08-20,6.5779
2001-08-21,-3.75
2001-08-22,-1.7856999999999998
2001-08-23,-9.338799999999999
2001-08-24,-6.6545
2001-08-27,4.0039
2001-08-28,0.0
2001-08-29,-0.939
2001-08-30,-4.5498
2001-08-31,-0.2979
2001-09-04,1.3944
2001-09-05,-1.9646
2001-09-06,-4.3086
2001-09-07,-5.6545
2001-09-10,1.3319
2001-09-17,-9.529
2001-09-18,-14.0436
2001-09-19,2.8169
2001-09-20,-8.2192
2001-09-21,-5.3731
2001-09-24,5.9937000000000005
2001-09-25,8.631
2001-09-26,-3.8356
2001-09-27,1.567
2001-09-28,-1.9635
2001-10-01,0.0
2001-10-02,3.0043
2001-10-03,9.0278
2001-10-04,-3.1847
2001-10-05,1.3158
2001-10-08,-1.6883
2001-10-09,-2.1136
2001-10-10,-0.8097
2001-10-11,4.4898
2001-10-12,-5.599
2001-10-15,2.069
2001-10-16,5.4054
2001-10-17,-6.0256
2001-10-18,2.3192
2001-10-19,0.0
2001-10-22,-2.5333
2001-10-23,-0.1368
2001-10-24,-3.8356
2001-10-25,-4.2735
2001-10-26,-1.7856999999999998
2001-10-29,-5.9091000000000005
2001-10-30,-7.5684000000000005
2001-10-31,6.7943999999999996
2001-11-01,-0.4894
2001-11-02,0.8197
2001-11-05,6.9919
2001-11-06,3.9514
2001-11-07,-1.3158
2001-11-08,-2.0741
2001-11-09,-1.6641
2001-11-12,-5.2308
2001-11-13,-0.8117
2001-11-14,1.3093
2001-11-15,2.5848
2001-11-16,-1.5748
2001-11-19,5.6
2001-11-20,-0.6061
2001-11-21,0.1524
2001-11-23,4.2618
2001-11-26,0.0
2001-11-27,-6.8613
2001-11-28,-4.7022
2001-11-29,1.1513
2001-11-30,-0.813
2001-12-03,-4.7541
2001-12-04,4.8193
2001-12-05,2.7915
2001-12-06,-4.1534
2001-12-07,0.6667
2001-12-10,0.3311
2001-12-11,-0.165
2001-12-12,-0.1653
2001-12-13,-0.1656
2001-12-14,-4.1459
2001-12-17,-10.8997
2001-12-18,-0.7767
2001-12-19,-0.1957
2001-12-20,1.9607999999999999
2001-12-21,-3.6538
2001-12-24,2.7944
2001-12-26,0.7767
2001-12-27,0.9634
2001-12-28,2.6718
2001-12-31,1.487
2002-01-02,-13.1868
2002-01-03,-13.7131
2002-01-04,15.1589
2002-01-07,5.7325
2002-01-08,1.4056
2002-01-09,-4.9505
2002-01-10,-12.5
2002-01-11,-21.4286
2002-01-14,-13.9394
2002-01-15,-13.7324
2002-01-16,-34.6939
2002-01-17,-2.5
2002-01-18,11.538499999999999
2002-01-22,-59.7701
2002-01-23,27.1429
2002-01-24,4.4944
2002-01-25,-8.6022
2002-01-28,8.2353
2002-01-29,33.6957
2002-01-30,13.0081
2002-01-31,7.1942
2002-02-01,4.0268
2002-02-04,-14.1935
2002-02-05,-21.8045
2002-02-06,-9.6154
2002-02-07,1.0638
2002-02-08,4.2105
2002-02-11,1.0101
2002-02-12,-4.0
2002-02-13,-2.0833
2002-02-14,-5.3191
2002-02-15,11.236
2002-02-19,4.0404
2002-02-20,9.7087
2002-02-21,8.8496
2002-02-22,-8.9431
2002-02-25,1.7856999999999998
2002-02-26,-0.8772
2002-02-27,0.885
2002-02-28,-2.6316
2002-03-01,-0.9009
2002-03-04,0.9091
2002-03-05,-1.8018
2002-03-06,0.9174
2002-03-07,12.7273
2002-03-08,4.0323
2002-03-11,12.4031
2002-03-12,9.6552
2002-03-13,11.9497
2002-03-14,-14.0449
2002-03-15,-8.4967
2002-03-18,12.1429
2002-03-19,5.0955
2002-03-20,1.8182
2002-03-21,2.3810000000000002
2002-03-22,-1.1628
2002-03-25,0.0
2002-03-26,-0.5882
2002-03-27,-1.1834
2002-03-28,-4.1916
2002-04-01,-6.25
2002-04-02,-2.6667
2002-04-03,-2.0548
2002-04-04,-4.1958
2002-04-05,-6.5693
2002-04-08,-6.25
2002-04-09,1.6667
2002-04-10,12.2951
2002-04-11,-2.9196999999999997
2002-04-12,3.7594
2002-04-15,1.4493
2002-04-16,5.0
2002-04-17,3.4013999999999998
2002-04-18,-6.5789
2002-04-19,0.0
2002-04-22,-4.2254
2002-04-23,-1.4706000000000001
2002-04-24,7.4627
2002-04-25,-4.1667
2002-04-26,-2.1739
2002-04-29,-6.6667
2002-04-30,6.3492
2002-05-01,-6.7164
2002-05-02,-4.8
2002-05-03,0.0
2002-05-06,-3.3613
2002-05-07,4.3478
2002-05-08,0.0
2002-05-09,-2.5
2002-05-10,-0.8547
2002-05-13,2.5862
2002-05-14,2.521
2002-05-15,-4.0984
2002-05-16,-5.1282
2002-05-17,-4.5045
2002-05-20,4.717
2002-05-21,5.4054
2002-05-22,-2.5641
2002-05-23,1.7544
2002-05-24,-4.3103
2002-05-28,0.0
2002-05-29,-3.6036
2002-05-30,0.9346
2002-05-31,-2.7778
2002-06-03,0.9524
2002-06-04,-1.8868
2002-06-05,-0.9615
2002-06-06,-9.7087
2002-06-07,-2.1505
2002-06-10,6.5934
2002-06-11,4.1237
2002-06-12,-3.9604
2002-06-13,-6.1856
2002-06-14,2.1978
2002-06-17,-4.3011
2002-06-18,-3.3708
2002-06-19,1.1628
2002-06-20,-3.4483
2002-06-21,2.3810000000000002
2002-06-24,10.4651
2002-06-25,-1.0526
2002-06-26,-6.383
2002-06-27,5.6818
2002-06-28,10.7527
2002-07-01,-7.767
2002-07-02,-6.3158
2002-07-03,-4.4944
2002-07-05,-3.5294
2002-07-08,-1.2195
2002-07-09,0.0
2002-07-10,-2.4691
2002-07-11,-24.0506
2002-07-12,-5.0
2002-07-15,-8.7719
2002-07-16,25.0
2002-07-17,9.2308
2002-07-18,0.0
2002-07-19,-5.6338
2002-07-22,2.9851
2002-07-23,-13.0435
2002-07-24,5.0
2002-07-25,1.5873
2002-07-26,-3.125
2002-07-29,11.2903
2002-07-30,2.8986
2002-07-31,1.4085
2002-08-01,-2.7778
2002-08-02,-5.7143
2002-08-05,1.5152
2002-08-06,-2.9851
2002-08-07,4.6154
2002-08-08,0.0
2002-08-09,-4.4118
2002-08-12,-4.6154
2002-08-13,-1.6129
2002-08-14,-1.6393
2002-08-15,-16.6667
2002-08-16,12.0
2002-08-19,7.1429
2002-08-20,6.6667
2002-08-21,12.5
2002-08-22,-4.1667
2002-08-23,0.0
2002-08-26,1.4493
2002-08-27,-2.8571
2002-08-28,-2.9412000000000003
2002-08-29,-1.5152
2002-08-30,0.0
2002-09-03,-1.5385
2002-09-04,3.125
2002-09-05,-4.5455
2002-09-06,1.5873
2002-09-09,-4.6875
2002-09-10,0.0
2002-09-11,0.0
2002-09-12,-1.6393
2002-09-13,1.6667
2002-09-16,-3.2787
2002-09-17,-11.8644
2002-09-18,1.9231
2002-09-19,-3.7736
2002-09-20,0.0
2002-09-23,-7.8431
2002-09-24,-8.5106
2002-09-25,6.9767
2002-09-26,4.3478
2002-09-27,2.0833
2002-09-30,0.0
2002-10-01,6.1224
2002-10-02,-5.7692
2002-10-03,-4.0816
2002-10-04,-6.383
2002-10-07,-6.8182
2002-10-08,-2.439
2002-10-09,-5.0
2002-10-10,5.2632
2002-10-11,17.5
2002-10-14,2.1277
2002-10-15,10.4167
2002-10-16,-5.6604
2002-10-17,4.0
2002-10-18,-3.8462
2002-10-21,6.0
2002-10-22,-3.7736
2002-10-23,3.9215999999999998
2002-10-24,0.0
2002-10-25,13.2075
2002-10-28,16.6667
2002-10-29,-1.4285999999999999
2002-10-30,-8.6957
2002-10-31,-1.5873
2002-11-01,-3.2258
2002-11-04,-1.6667
2002-11-05,1.6949
2002-11-06,5.0
2002-11-07,-3.1746
2002-11-08,3.2787
2002-11-11,-4.7619
2002-11-12,1.6667
2002-11-13,-1.6393
2002-11-14,-1.6667
2002-11-15,0.0
2002-11-18,0.0
2002-11-19,-1.6949
2002-11-20,0.0
2002-11-21,-3.4483
2002-11-22,1.7856999999999998
2002-11-25,-1.7544
2002-11-26,-1.7856999999999998
2002-11-27,7.2727
2002-11-29,15.2542
2002-12-02,4.4118
2002-12-03,-11.2676
2002-12-04,-6.3492
2002-12-05,-3.3898
2002-12-06,-1.7544
2002-12-09,-3.5714
2002-12-10,0.0
2002-12-11,1.8519
2002-12-12,7.2727
2002-12-13,-3.3898
2002-12-16,1.7544
2002-12-17,-32.7586
2002-12-18,-10.2564
2002-12-19,-17.1429
2002-12-20,2.7586
2002-12-23,0.6711
2002-12-24,1.6667
2002-12-26,-1.3115
2002-12-27,-8.6379
2002-12-30,-17.4545
2002-12-31,-11.8943
2003-01-02,25.0
2003-01-03,7.6
2003-01-06,-10.7807
2003-01-07,0.8333
2003-01-08,-2.0661
2003-01-09,-0.4219
2003-01-10,3.8136
2003-01-13,4.4898
2003-01-14,-33.5937
2003-01-15,-4.7059
2003-01-16,8.642
2003-01-17,-5.6818
2003-01-21,-15.0602
2003-01-22,6.383
2003-01-23,-4.6667
2003-01-24,-3.4965
2003-01-27,-27.5362
2003-01-28,14.0
2003-01-29,14.0351
2003-01-30,0.0
2003-01-31,0.0
2003-02-03,-0.7692
2003-02-04,-1.5504
2003-02-05,-10.2362
2003-02-06,0.8772
2003-02-07,2.6087
2003-02-10,-5.9322
2003-02-11,3.6036
2003-02-12,-3.4783
2003-02-13,-5.4054
2003-02-14,2.8571
2003-02-18,-3.7037
2003-02-19,0.9615
2003-02-20,9.5238
2003-02-21,7.8261
2003-02-24,13.7097
2003-02-25,2.8369
2003-02-26,-3.4483
2003-02-27,0.7143
2003-02-28,-1.4184
2003-03-03,-3.5971
2003-03-04,-1.4925
2003-03-05,-2.2727
2003-03-06,-0.7752
2003-03-07,-3.125
2003-03-10,-3.2258
2003-03-11,-9.1667
2003-03-12,-0.9174
2003-03-13,-0.9259
2003-03-14,5.6075
2003-03-17,0.0
2003-03-18,0.0
2003-03-19,-2.6549
2003-03-20,0.9091
2003-03-21,9.9099
2003-03-24,-4.0984
2003-03-25,0.0
2003-03-26,-5.9829
2003-03-27,0.0
2003-03-28,-1.8182
2003-03-31,3.7037
2003-04-01,-1.7856999999999998
2003-04-02,-0.9091
2003-04-03,-4.5872
2003-04-04,-2.4038
2003-04-07,-9.8522
2003-04-08,-1.6393
2003-04-09,-3.3333
2003-04-10,-6.8966
2003-04-11,1.2346
2003-04-14,-12.1951
2003-04-15,-18.0556
2003-04-16,8.4746
2003-04-17,1.5625
2003-04-21,1.5385
2003-04-22,27.2727
2003-04-23,66.6667
2003-04-24,-27.1429
2003-04-25,-17.647100000000002
2003-04-28,8.3333
2003-04-29,-3.2967
2003-04-30,-27.2727
2003-05-01,20.3125
2003-05-02,-7.7922
2003-05-05,-1.4085
2003-05-06,42.8571
