ticker,MGI US Equity
2004-11-10,0.1627
2004-11-11,1.2453
2004-11-12,5.5615
2004-11-15,0.304
2004-11-16,-0.101
2004-11-17,0.9606
2004-11-18,-1.4021
2004-11-19,1.3713
2004-11-22,1.2024
2004-11-23,-1.5347
2004-11-24,3.4691
2004-11-26,2.2838
2004-11-29,1.1876
2004-11-30,0.4225
2004-12-01,-0.4208
2004-12-02,-1.4554
2004-12-03,1.6675
2004-12-06,0.0937
2004-12-07,-3.9326
2004-12-08,1.6082
2004-12-09,0.2398
2004-12-10,0.0478
2004-12-13,-2.8693999999999997
2004-12-14,0.4924
2004-12-15,2.0098
2004-12-16,0.6728
2004-12-17,1.8616000000000001
2004-12-20,-1.8276
2004-12-21,0.2387
2004-12-22,1.9048
2004-12-23,0.5607
2004-12-27,-1.0223
2004-12-28,-0.939
2004-12-29,0.0
2004-12-30,-0.5687
2004-12-31,0.7626
2005-01-03,-0.8988
2005-01-04,-1.3841999999999999
2005-01-05,-0.3872
2005-01-06,0.6803
2005-01-07,-1.0135
2005-01-10,0.195
2005-01-11,0.7299
2005-01-12,0.8696
2005-01-13,-0.1916
2005-01-14,2.6871
2005-01-18,-0.6542
2005-01-19,-0.7056
2005-01-20,-0.4263
2005-01-21,-0.9515
2005-01-24,-0.8646
2005-01-25,-0.5814
2005-01-26,0.2437
2005-01-27,-6.4171
2005-01-28,1.4545
2005-01-31,-0.6656
2005-02-01,0.5155
2005-02-02,2.0513
2005-02-03,0.7538
2005-02-04,-0.4489
2005-02-07,0.1002
2005-02-08,-0.7508
2005-02-09,-1.1599
2005-02-10,0.4592
2005-02-11,1.3205
2005-02-14,0.1003
2005-02-15,1.1017
2005-02-16,2.2288
2005-02-17,-0.3876
2005-02-18,-1.5564
2005-02-22,0.1482
2005-02-23,-1.1347
2005-02-24,0.8483
2005-02-25,-0.6927
2005-02-28,2.5411
2005-03-01,-1.0204
2005-03-02,0.7855
2005-03-03,2.2406
2005-03-04,0.9052
2005-03-07,-0.8971
2005-03-08,-2.001
2005-03-09,-0.0486
2005-03-10,-0.4864
2005-03-11,0.6843
2005-03-14,0.2427
2005-03-15,-0.4358
2005-03-16,2.1411
2005-03-17,-1.2863
2005-03-18,-3.4749
2005-03-21,-0.1
2005-03-22,-0.2503
2005-03-23,0.2007
2005-03-24,-1.6524999999999999
2005-03-28,-2.6477
2005-03-29,0.523
2005-03-30,-0.8845
2005-03-31,-0.8399
2005-04-01,-0.847
2005-04-04,-0.7475
2005-04-05,-0.5379
2005-04-06,-0.3245
2005-04-07,-0.217
2005-04-08,-0.5438
2005-04-11,-0.9295
2005-04-12,-0.8278
2005-04-13,-0.1669
2005-04-14,0.6132
2005-04-15,-0.554
2005-04-18,2.507
2005-04-19,-0.5978
2005-04-20,0.8201
2005-04-21,5.1518
2005-04-22,-1.3409
2005-04-25,1.15
2005-04-26,0.155
2005-04-27,0.3612
2005-04-28,-0.2057
2005-04-29,-0.0515
2005-05-02,-0.0515
2005-05-03,-1.8566
2005-05-04,0.3678
2005-05-05,-0.0524
2005-05-06,0.0524
2005-05-09,-0.5236
2005-05-10,-0.1053
2005-05-11,-0.1054
2005-05-12,-0.4219
2005-05-13,-2.0127
2005-05-16,0.2703
2005-05-17,-0.9164
2005-05-18,0.0
2005-05-19,0.6529
2005-05-20,0.0
2005-05-23,2.1622
2005-05-24,-1.3228
2005-05-25,-1.0724
2005-05-26,-0.271
2005-05-27,0.7609
2005-05-31,0.0539
2005-06-01,3.8814
2005-06-02,1.7125
2005-06-03,-1.3776
2005-06-06,1.6555
2005-06-07,-0.5089
2005-06-08,0.1023
2005-06-09,0.9709
2005-06-10,1.417
2005-06-13,-0.2994
2005-06-14,0.1502
2005-06-15,-0.4
2005-06-16,0.9538
2005-06-17,-0.6464
2005-06-20,0.8008
2005-06-21,-0.1986
2005-06-22,0.4975
2005-06-23,0.1485
2005-06-24,-3.3613
2005-06-27,-3.5806
2005-06-28,3.183
2005-06-29,-2.0051
2005-06-30,0.3148
2005-07-01,1.9874
2005-07-05,0.8718
2005-07-06,-1.0676
2005-07-07,2.1583
2005-07-08,3.4708
2005-07-11,0.9723
2005-07-12,3.1777
2005-07-13,-2.2399
2005-07-14,-3.7709
2005-07-15,-0.6448
2005-07-18,-1.5476999999999999
2005-07-19,0.4057
2005-07-20,1.4141
2005-07-21,2.8386
2005-07-22,1.9855
2005-07-25,-0.6648
2005-07-26,0.956
2005-07-27,-0.3314
2005-07-28,1.1876
2005-07-29,-1.2207
2005-08-01,-1.1407
2005-08-02,0.4808
2005-08-03,0.622
2005-08-04,0.2853
2005-08-05,0.569
2005-08-08,0.4243
2005-08-09,-1.1737
2005-08-10,-3.8005
2005-08-11,2.1235
2005-08-12,-0.0967
2005-08-15,1.8877000000000002
2005-08-16,-0.9501
2005-08-17,-0.3357
2005-08-18,-1.0106
2005-08-19,0.8264
2005-08-22,0.9161
2005-08-23,-1.0989
2005-08-24,-1.4493
2005-08-25,1.8627
2005-08-26,-0.9143
2005-08-29,0.4371
2005-08-30,-1.9342000000000001
2005-08-31,2.3669000000000002
2005-09-01,-0.1927
2005-09-02,1.7856999999999998
2005-09-06,-0.2371
2005-09-07,1.1407
2005-09-08,-0.8459
2005-09-09,0.6161
2005-09-12,-0.0471
2005-09-13,-2.5448
2005-09-14,-1.8384
2005-09-15,-0.0986
2005-09-16,3.2560000000000002
2005-09-19,-1.29
2005-09-20,-1.3069
2005-09-21,-1.4713
2005-09-22,0.4978
2005-09-23,0.7429
2005-09-26,2.2616
2005-09-27,0.7692
2005-09-28,0.6679
2005-09-29,2.4171
2005-09-30,0.4627
2005-10-03,-1.2437
2005-10-04,-1.3993
2005-10-05,-2.649
2005-10-06,2.8183
2005-10-07,0.6616
2005-10-10,1.3146
2005-10-11,-1.8999000000000001
2005-10-12,-0.6613
2005-10-13,-1.0937000000000001
2005-10-14,2.0673
2005-10-17,-0.6594
2005-10-18,-1.138
2005-10-19,2.2062
2005-10-20,9.1037
2005-10-21,1.1613
2005-10-24,2.3384
2005-10-25,1.0802
2005-10-26,1.1508
2005-10-27,-1.5847
2005-10-28,0.7432
2005-10-31,-0.4098
2005-11-01,1.9342000000000001
2005-11-02,0.2826
2005-11-03,1.2882
2005-11-04,0.4769
2005-11-07,1.6218
2005-11-08,-0.1557
2005-11-09,-0.1949
2005-11-10,2.2266
2005-11-11,-0.1911
2005-11-14,-0.536
2005-11-15,-1.8860999999999999
2005-11-16,-0.6277
2005-11-17,2.6451000000000002
2005-11-18,-1.1154
2005-11-21,2.7227
2005-11-22,-0.6437
2005-11-23,-1.0671
2005-11-25,1.2711999999999999
2005-11-28,-0.6466
2005-11-29,0.4594
2005-11-30,-1.3719999999999999
2005-12-01,1.7388
2005-12-02,0.6077
2005-12-05,2.6425
2005-12-06,0.1839
2005-12-07,-0.7342
2005-12-08,-1.5901999999999998
2005-12-09,0.9395
2005-12-12,0.5957
2005-12-13,0.185
2005-12-14,0.5179
2005-12-15,0.2208
2005-12-16,-0.2203
2005-12-19,-1.325
2005-12-20,-1.7904
2005-12-21,0.7216
2005-12-22,1.5083
2005-12-23,0.7429
2005-12-27,-3.9823
2005-12-28,3.2258
2005-12-29,-2.7157999999999998
2005-12-30,-0.2677
2006-01-03,-4.2178
2006-01-04,0.8006
2006-01-05,1.5091
2006-01-06,0.626
2006-01-09,1.5163
2006-01-10,1.4171
2006-01-11,0.7931
2006-01-12,-1.7610000000000001
2006-01-13,-0.3051
2006-01-17,-1.8363
2006-01-18,-0.2338
2006-01-19,0.9766
2006-01-20,-3.4043
2006-01-23,1.5619
2006-01-24,3.9826
2006-01-25,-3.7163
2006-01-26,7.4045
2006-01-27,0.11
2006-01-30,-1.3553
2006-01-31,-1.3739
2006-02-01,2.4849
2006-02-02,-1.1389
2006-02-03,0.1115
2006-02-06,0.5197
2006-02-07,-1.2186
2006-02-08,3.028
2006-02-09,0.0363
2006-02-10,0.5441
2006-02-13,-1.3348
2006-02-14,0.7678
2006-02-15,-0.9071
2006-02-16,2.4899
2006-02-17,-1.0718
2006-02-21,0.0361
2006-02-22,1.444
2006-02-23,-1.1388
2006-02-24,1.5479
2006-02-27,1.8433000000000002
2006-02-28,-0.2088
2006-03-01,1.151
2006-03-02,-1.4483
2006-03-03,-0.8747
2006-03-06,-0.5648
2006-03-07,-0.994
2006-03-08,1.0039
2006-03-09,-1.9879
2006-03-10,2.1369
2006-03-13,-1.383
2006-03-14,2.3013
2006-03-15,1.9332
2006-03-16,0.7942
2006-03-17,1.4388
2006-03-20,-0.7768
2006-03-21,0.1021
2006-03-22,2.4141
2006-03-23,-0.166
2006-03-24,0.9977
2006-03-27,-0.2634
2006-03-28,0.066
2006-03-29,2.2765
2006-03-30,-0.0968
2006-03-31,-0.8072
2006-04-03,0.3255
2006-04-04,1.5899
2006-04-05,1.5969
2006-04-06,-2.3891999999999998
2006-04-07,-1.1272
2006-04-10,-0.8469
2006-04-11,-1.8397000000000001
2006-04-12,0.6024
2006-04-13,1.5635
2006-04-17,1.2119
2006-04-18,2.7832
2006-04-19,0.8816
2006-04-20,8.9263
2006-04-21,1.9771
2006-04-24,-4.1585
2006-04-25,0.4691
2006-04-26,-0.5836
2006-04-27,-0.0587
2006-04-28,-0.4405
2006-05-01,0.6785
2006-05-02,1.4064
2006-05-03,-0.0867
2006-05-04,2.3424
2006-05-05,1.0172
2006-05-08,0.4196
2006-05-09,0.8357
2006-05-10,-0.8287
2006-05-11,-3.454
2006-05-12,-1.7311
2006-05-15,0.734
2006-05-16,-0.4372
2006-05-17,-0.9075
2006-05-18,0.0886
2006-05-19,0.5608
2006-05-22,-0.2642
2006-05-23,-0.4709
2006-05-24,-0.3844
2006-05-25,2.9682
2006-05-26,0.7207
2006-05-30,-1.6314
2006-05-31,1.7748
2006-06-01,2.3442
2006-06-02,-0.6983
2006-06-05,-3.3474
2006-06-06,0.1455
2006-06-07,-0.6393
2006-06-08,0.7897
2006-06-09,-1.3349
2006-06-12,-4.3824
2006-06-13,-3.5989
2006-06-14,0.5431
2006-06-15,4.3850999999999996
2006-06-16,0.8219
2006-06-19,-1.5399
2006-06-20,-1.3493
2006-06-21,4.0721
2006-06-22,-3.7037
2006-06-23,2.5434
2006-06-26,1.6939
2006-06-27,-4.9375
2006-06-28,-1.1264
2006-06-29,2.0886
2006-06-30,5.2387
2006-07-03,-2.7982
2006-07-05,-3.0909
2006-07-06,2.5641
2006-07-07,-1.6463
2006-07-10,-0.217
2006-07-11,-0.5902
2006-07-12,-0.9375
2006-07-13,-3.9116999999999997
2006-07-14,-0.1313
2006-07-17,-0.4931
2006-07-18,4.0634
2006-07-19,2.4444
2006-07-20,-0.3099
2006-07-21,-5.3155
2006-07-24,0.9849
2006-07-25,-1.7555
2006-07-26,-0.2316
2006-07-27,-1.0614
2006-07-28,3.1847
2006-07-31,-0.4224
2006-08-01,-1.5008
2006-08-02,-1.1924
2006-08-03,-0.1341
2006-08-04,-0.9063
2006-08-07,0.0339
2006-08-08,-2.0318
2006-08-09,0.4839
2006-08-10,0.9976
2006-08-11,-0.9196
2006-08-14,1.4094
2006-08-15,2.1017
2006-08-16,2.7556000000000003
2006-08-17,-0.0969
2006-08-18,-0.194
2006-08-21,-2.5599
2006-08-22,2.6272
2006-08-23,-1.2962
2006-08-24,-1.5102
2006-08-25,-0.5667
2006-08-28,0.0335
2006-08-29,2.4798999999999998
2006-08-30,2.0275
2006-08-31,0.641
2006-09-01,0.9236
2006-09-05,2.5876
2006-09-06,-3.5066
2006-09-07,-0.4782
2006-09-08,-0.1922
2006-09-11,1.2837
2006-09-12,2.3764
2006-09-13,1.888
2006-09-14,-1.0949
2006-09-15,1.9064999999999999
2006-09-18,-5.7936
2006-09-19,-0.5125
2006-09-20,-2.4469
2006-09-21,-4.7855
2006-09-22,-2.5997
2006-09-25,2.2776
2006-09-26,2.6444
2006-09-27,-0.7458
2006-09-28,-0.2391
2006-09-29,-0.5135
2006-10-02,-1.0668
2006-10-03,-3.2348
2006-10-04,0.5751
2006-10-05,-0.6433
2006-10-06,0.7194
2006-10-09,0.4643
2006-10-10,0.1066
2006-10-11,0.1776
2006-10-12,2.375
2006-10-13,0.8657
2006-10-16,0.4463
2006-10-17,1.0253
2006-10-18,3.6874000000000002
2006-10-19,7.6672
2006-10-20,-0.1212
2006-10-23,0.8495
2006-10-24,-0.722
2006-10-25,4.8788
2006-10-26,1.0402
2006-10-27,-2.1733000000000002
2006-10-30,0.4677
2006-10-31,-0.4655
2006-11-01,-0.4969
2006-11-02,0.7638
2006-11-03,-0.379
2006-11-06,0.6731
2006-11-07,-0.8721
2006-11-08,-0.7331
2006-11-09,-2.0384
2006-11-10,0.4825
2006-11-13,-0.3301
2006-11-14,0.542
2006-11-15,-0.2695
2006-11-16,-3.8739
2006-11-17,-0.5311
2006-11-20,1.4447
2006-11-21,1.7647
2006-11-22,-2.5555
2006-11-24,-0.2498
2006-11-27,-4.1941
2006-11-28,-1.3721
2006-11-29,-0.3975
2006-11-30,1.43
2006-12-01,-1.082
2006-12-04,1.4584
2006-12-05,-0.196
2006-12-06,-0.3601
2006-12-07,2.1682
2006-12-08,0.6109
2006-12-11,0.5113
2006-12-12,-0.6995
2006-12-13,0.5764
2006-12-14,1.6582
2006-12-15,-1.3801999999999999
2006-12-18,-0.6997
2006-12-19,-0.0961
2006-12-20,0.9298
2006-12-21,-0.5083
2006-12-22,-0.5428
2006-12-26,0.4815
2006-12-27,1.5335
2006-12-28,-1.6362
2006-12-29,0.3199
2007-01-03,-0.0957
2007-01-04,-0.4788
2007-01-05,-4.6183
2007-01-08,-0.1009
2007-01-09,-0.9424
2007-01-10,1.9367999999999999
2007-01-11,-1.9333
2007-01-12,-0.8838
2007-01-16,1.0974
2007-01-17,-0.2714
2007-01-18,-2.0748
2007-01-19,0.3126
2007-01-22,0.9695
2007-01-23,1.5089000000000001
2007-01-24,-0.6757
2007-01-25,-3.1973
2007-01-26,0.8082
2007-01-29,-0.0697
2007-01-30,5.511
2007-01-31,-0.8595
2007-02-01,1.9673
2007-02-02,-1.3407
2007-02-05,-1.7899
2007-02-06,-1.0125
2007-02-07,1.3638
2007-02-08,-1.48
2007-02-09,0.3414
2007-02-12,-0.6125
2007-02-13,0.4451
2007-02-14,-0.1363
2007-02-15,-0.1024
2007-02-16,-1.8791
2007-02-20,2.4373
2007-02-21,1.1217
2007-02-22,3.1261
2007-02-23,-0.4889
2007-02-26,-0.2948
2007-02-27,-2.7595
2007-02-28,1.5541
2007-03-01,-0.0665
2007-03-02,-1.7976
2007-03-05,-1.1864
2007-03-06,1.8868
2007-03-07,-0.6397
2007-03-08,-1.0505
2007-03-09,-0.7192
2007-03-12,-1.7247
2007-03-13,-3.0537
2007-03-14,0.0724
2007-03-15,1.0511
2007-03-16,-0.5739
2007-03-19,1.0462
2007-03-20,0.4998
2007-03-21,2.2025
2007-03-22,-0.3128
2007-03-23,-0.3487
2007-03-26,-0.9447
2007-03-27,0.2826
2007-03-28,-1.5851
2007-03-29,0.0716
2007-03-30,-0.7153
2007-04-02,1.585
2007-04-03,0.2482
2007-04-04,-1.0966
2007-04-05,0.7868
2007-04-09,-0.7097
2007-04-10,-0.6076
2007-04-11,-2.3731999999999998
2007-04-12,0.0737
2007-04-13,0.8097
2007-04-16,2.9938000000000002
2007-04-17,-0.4254
2007-04-18,-1.6019999999999999
2007-04-19,6.1867
2007-04-20,-0.0341
2007-04-23,-0.3067
2007-04-24,-1.5385
2007-04-25,0.5903
2007-04-26,0.3797
2007-04-27,-0.3439
2007-04-30,-1.8979
2007-05-01,0.3869
2007-05-02,0.8059
2007-05-03,1.0428
2007-05-04,-0.0688
2007-05-07,-0.9983
2007-05-08,1.1127
2007-05-09,-1.5131000000000001
2007-05-10,2.7584
2007-05-11,0.3398
2007-05-14,-0.5418
2007-05-15,-2.6217
2007-05-16,0.1748
2007-05-17,0.4538
2007-05-18,0.7992
2007-05-21,0.8962
2007-05-22,-0.0683
2007-05-23,-0.4786
2007-05-24,-1.855
2007-05-25,-0.21
2007-05-29,0.4911
2007-05-30,0.2792
2007-05-31,1.4271
2007-06-01,0.7207
2007-06-04,0.7155
2007-06-05,-1.3194
2007-06-06,-1.6798
2007-06-07,-1.569
2007-06-08,0.4605
2007-06-11,0.0
2007-06-12,-0.2468
2007-06-13,0.2474
2007-06-14,1.095
2007-06-15,1.3277
2007-06-18,0.1034
2007-06-19,-0.8612
2007-06-20,-0.5559
2007-06-21,-1.6073
2007-06-22,-0.3906
2007-06-25,-0.6417
2007-06-26,-0.7176
2007-06-27,0.2168
2007-06-28,0.9737
2007-06-29,-0.1786
2007-07-02,4.7227
2007-07-03,2.0499
2007-07-05,0.4687
2007-07-06,0.2999
2007-07-09,-0.4319
2007-07-10,-3.2366
2007-07-11,1.1034
2007-07-12,2.1146
2007-07-13,-0.668
2007-07-16,1.2441
2007-07-17,-0.0332
2007-07-18,-0.5648
2007-07-19,-3.4414
2007-07-20,0.3114
2007-07-23,0.8969
2007-07-24,-2.1197
2007-07-25,-0.1048
2007-07-26,-2.1678
2007-07-27,-3.8956
2007-07-30,-0.1859
2007-07-31,-4.6572
2007-08-01,-6.3697
2007-08-02,-0.6678
2007-08-03,-4.1176
2007-08-06,0.7888
2007-08-07,2.4783
2007-08-08,3.2669
2007-08-09,2.5061999999999998
2007-08-10,-2.5251
2007-08-13,0.5757
2007-08-14,-6.991
2007-08-15,-2.1978
2007-08-16,-5.0337
2007-08-17,2.6976
2007-08-20,-0.1843
2007-08-21,0.0923
2007-08-22,1.0609
2007-08-23,3.2405
2007-08-24,-2.2546
2007-08-27,-1.99
2007-08-28,-2.3996
2007-08-29,2.3168
2007-08-30,-2.8651
2007-08-31,1.1893
2007-09-04,3.9962
2007-09-05,-0.7233
2007-09-06,-1.867
2007-09-07,-3.6195
2007-09-10,-0.4815
2007-09-11,0.387
2007-09-12,-0.5301
2007-09-13,-1.2627
2007-09-14,-0.0984
2007-09-17,-1.6741000000000001
2007-09-18,3.8057
2007-09-19,2.5084
2007-09-20,0.9412
2007-09-21,-1.0256
2007-09-24,-0.5652
2007-09-25,0.0474
2007-09-26,2.3674
2007-09-27,3.2377
2007-09-28,1.2097
2007-10-01,1.992
2007-10-02,0.5642
2007-10-03,0.6905
2007-10-04,-1.2859
2007-10-05,2.3013
2007-10-08,-0.7216
2007-10-09,3.5484999999999998
2007-10-10,-0.4129
2007-10-11,0.4561
2007-10-12,0.2476
2007-10-15,-2.676
2007-10-16,-3.8494
2007-10-17,-0.7479
2007-10-18,-11.4362
2007-10-19,-6.2562999999999995
2007-10-22,-3.5770999999999997
2007-10-23,5.5371
2007-10-24,-1.9937
2007-10-25,-6.7987
2007-10-26,-10.7984
2007-10-29,1.803
2007-10-30,1.2650000000000001
2007-10-31,-0.3748
2007-11-01,-5.2038
2007-11-02,6.6138
2007-11-05,-2.3573
2007-11-06,0.1271
2007-11-07,-5.9645
2007-11-08,8.8394
2007-11-09,1.3019
2007-11-12,-5.0796
2007-11-13,4.1908
2007-11-14,-0.1238
2007-11-15,-0.6196
2007-11-16,-7.3566
2007-11-19,-3.0956
2007-11-20,0.2778
2007-11-21,-3.7396000000000003
2007-11-23,2.6619
2007-11-26,-3.9243
2007-11-27,9.1904
2007-11-28,6.012
2007-11-29,-7.1204
2007-11-30,4.749
2007-12-03,-4.2746
2007-12-04,-5.2097
2007-12-05,7.3519
2007-12-06,-1.9282
2007-12-07,-1.2881
2007-12-10,7.2802
2007-12-11,-4.7375
2007-12-12,0.4704
2007-12-13,15.906
2007-12-14,-8.6277
2007-12-17,-1.0139
2007-12-18,0.064
2007-12-19,0.6398
2007-12-20,-8.0102
2007-12-21,7.6019
2007-12-24,2.0552
2007-12-26,0.1888
2007-12-27,-3.8317
2007-12-28,-0.5879
2007-12-31,0.9855
2008-01-02,-7.1568
2008-01-03,-5.1156
2008-01-04,-6.13
2008-01-07,4.406
2008-01-08,-6.104
2008-01-09,12.5201
2008-01-10,1.4979
2008-01-11,-9.6978
2008-01-14,-5.2918
2008-01-15,-49.4659
2008-01-16,-9.4309
2008-01-17,-13.1059
2008-01-18,-11.3636
2008-01-22,-3.9627
2008-01-23,13.1068
2008-01-24,6.4378
2008-01-25,5.0403
2008-01-28,3.071
2008-01-29,5.5866
2008-01-30,-13.2275
2008-01-31,8.5366
2008-02-01,18.3521
2008-02-04,-5.6962
2008-02-05,-6.2081
2008-02-06,-0.7156
2008-02-07,2.5225
2008-02-08,-2.9877000000000002
2008-02-11,-3.8043
2008-02-12,-7.533
2008-02-13,0.0
2008-02-14,-1.6293
2008-02-15,-5.176
2008-02-19,0.0
2008-02-20,6.7686
2008-02-21,-3.4765
2008-02-22,-4.0254
2008-02-25,7.5055
2008-02-26,-2.4641
2008-02-27,-3.3684
2008-02-28,-19.39
2008-02-29,-1.0811
2008-03-03,-10.929
2008-03-04,0.9202
2008-03-05,-24.3161
2008-03-06,1.6064
2008-03-07,1.9763
2008-03-10,9.3023
2008-03-11,-11.7021
2008-03-12,-11.245
2008-03-13,6.7873
2008-03-14,-15.2542
2008-03-17,-3.0
2008-03-18,-17.5258
2008-03-19,-1.875
2008-03-20,8.9172
2008-03-24,4.0936
2008-03-25,30.8989
2008-03-26,-1.2876
2008-03-27,-13.4783
2008-03-28,0.0
2008-03-31,-6.5327
2008-04-01,-10.2151
2008-04-02,0.5988
2008-04-03,-8.3333
2008-04-04,5.1948
2008-04-07,0.6173
2008-04-08,11.6564
2008-04-09,-0.5495
2008-04-10,-7.7348
2008-04-11,-4.7904
2008-04-14,-5.6604
2008-04-15,2.0
2008-04-16,-0.6536
2008-04-17,3.2895
2008-04-18,0.0
2008-04-21,-0.6369
2008-04-22,-3.8462
2008-04-23,-1.3333
2008-04-24,10.1351
2008-04-25,-1.8405
2008-04-28,-3.125
2008-04-29,-1.9355
2008-04-30,1.9737
2008-05-01,-3.2258
2008-05-02,5.3333
2008-05-05,7.5949
2008-05-06,13.5294
2008-05-07,-8.8083
2008-05-08,15.3409
2008-05-09,-9.3596
2008-05-12,2.1739
2008-05-13,-5.8511
2008-05-14,-7.9096
2008-05-15,7.362
2008-05-16,0.5714
2008-05-19,-2.8409
2008-05-20,-0.5848
2008-05-21,-5.2941
2008-05-22,3.1056
2008-05-23,-4.8193
2008-05-27,1.2658
2008-05-28,1.875
2008-05-29,-1.8405
2008-05-30,-15.0
2008-06-02,3.6765
2008-06-03,7.0922
2008-06-04,0.0
2008-06-05,5.9603
2008-06-06,-8.125
2008-06-09,-2.0408
2008-06-10,4.1667
2008-06-11,-6.0
2008-06-12,2.1277
2008-06-13,-3.4722
2008-06-16,-2.8777
2008-06-17,-5.1852
2008-06-18,-7.8125
2008-06-19,-2.5423999999999998
2008-06-20,-10.4348
2008-06-23,10.6796
2008-06-24,-0.8882
2008-06-25,-5.2993
2008-06-26,-5.6075
2008-06-27,-8.9109
2008-06-30,-1.9565000000000001
2008-07-01,24.1685
2008-07-02,-12.5
2008-07-03,2.0408
2008-07-07,-1.0
2008-07-08,7.0707
2008-07-09,2.8302
2008-07-10,17.4312
2008-07-11,-10.9375
2008-07-14,-1.7544
2008-07-15,5.3571
2008-07-16,-5.0847
2008-07-17,5.3571
2008-07-18,-3.3898
2008-07-21,0.0
2008-07-22,9.6491
2008-07-23,6.4
2008-07-24,3.7594
2008-07-25,-5.0725
2008-07-28,-3.0534
2008-07-29,3.9370000000000003
2008-07-30,12.8788
2008-07-31,-7.3826
2008-08-01,6.5217
2008-08-04,-1.3605
2008-08-05,-1.3793
2008-08-06,0.6993
2008-08-07,-2.7778
2008-08-08,20.7143
2008-08-11,12.426
2008-08-12,0.5263
2008-08-13,-1.5707
2008-08-14,-7.9787
2008-08-15,2.3121
2008-08-18,6.7797
2008-08-19,-2.1164
2008-08-20,-4.8649000000000004
2008-08-21,-3.4091
2008-08-22,0.5882
2008-08-25,1.7544
2008-08-26,-2.8736
2008-08-27,-0.5917
2008-08-28,4.1667
2008-08-29,-2.8571
2008-09-02,4.1176
2008-09-03,6.7797
2008-09-04,2.6455
2008-09-05,-5.1546
2008-09-08,5.4348
2008-09-09,-2.5773
2008-09-10,-7.4074
2008-09-11,-5.1429
2008-09-12,7.8313
2008-09-15,-8.9385
2008-09-16,-3.0675
2008-09-17,-9.4937
2008-09-18,6.993
2008-09-19,-3.268
2008-09-22,0.0
2008-09-23,-2.7027
2008-09-24,-0.6944
2008-09-25,4.1958
2008-09-26,-4.698
2008-09-29,12.6761
2008-09-30,-11.25
2008-10-01,4.2254
2008-10-02,-4.7297
2008-10-03,-2.8369
2008-10-06,-8.0292
2008-10-07,7.9365
2008-10-08,-9.5588
2008-10-09,30.0813
2008-10-10,-28.75
2008-10-13,7.0175
2008-10-14,4.918
2008-10-15,-3.9063
2008-10-16,0.813
2008-10-17,-0.8065
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,-3.2419000000000002
2008-10-23,-4.2117
2008-10-24,-11.4035
2008-10-27,2.9703
2008-10-28,-2.8846
2008-10-29,3.9604
2008-10-30,3.8095
2008-10-31,-0.9174
2008-11-03,5.5556
2008-11-04,3.5088
2008-11-05,-3.3898
2008-11-06,-9.6491
2008-11-07,-4.8544
