ticker,RYN US Equity
2000-05-22,-1.8813
2000-05-23,-4.7198
2000-05-24,1.548
2000-05-25,-2.1341
2000-05-26,-0.3115
2000-05-30,0.625
2000-05-31,0.0
2000-06-01,-0.6211
2000-06-02,1.0937999999999999
2000-06-05,-0.9274
2000-06-06,-1.4041000000000001
2000-06-07,-0.5127
2000-06-08,-1.1236
2000-06-09,0.6494
2000-06-12,-3.3871
2000-06-13,2.5042
2000-06-14,5.2117
2000-06-15,-0.6192
2000-06-16,-1.5575999999999999
2000-06-19,-2.5316
2000-06-20,-1.2987
2000-06-21,-1.3158
2000-06-22,-0.5
2000-06-23,-1.5074999999999998
2000-06-26,-0.6803
2000-06-27,1.3699
2000-06-28,1.6892
2000-06-29,3.3223
2000-06-30,-7.717
2000-07-03,6.446
2000-07-05,-0.6547
2000-07-06,0.4942
2000-07-07,0.4918
2000-07-10,2.1207
2000-07-11,5.1118
2000-07-12,-0.7599
2000-07-13,2.6034
2000-07-14,-4.3284
2000-07-17,0.0
2000-07-18,-2.6521
2000-07-19,-0.8013
2000-07-20,3.7157
2000-07-21,0.0
2000-07-24,0.0
2000-07-25,-2.4922
2000-07-26,-0.4792
2000-07-27,0.9631
2000-07-28,1.1129
2000-07-31,2.3585
2000-08-01,-1.0753
2000-08-02,0.4658
2000-08-03,0.3091
2000-08-04,-2.0031
2000-08-07,1.8868
2000-08-08,2.3148
2000-08-09,2.4133
2000-08-10,-3.9764
2000-08-11,3.2209
2000-08-14,-0.5944
2000-08-15,-1.9432
2000-08-16,1.2195
2000-08-17,1.3554
2000-08-18,-1.1887
2000-08-21,-1.5038
2000-08-22,-1.2214
2000-08-23,-1.0819
2000-08-24,2.8125
2000-08-25,1.5198
2000-08-28,-2.3952
2000-08-29,-0.1534
2000-08-30,1.5361
2000-08-31,0.6051
2000-09-01,0.4511
2000-09-05,1.4969999999999999
2000-09-06,2.177
2000-09-07,-2.9112
2000-09-08,-1.4993
2000-09-11,-1.2177
2000-09-12,-0.9245
2000-09-13,-0.1555
2000-09-14,-0.4673
2000-09-15,-2.3474
2000-09-18,-0.1603
2000-09-19,-0.321
2000-09-20,-2.7375
2000-09-21,-1.9868000000000001
2000-09-22,2.5338000000000003
2000-09-25,-4.4481
2000-09-26,-1.2069
2000-09-27,0.8726
2000-09-28,1.3841
2000-09-29,-1.8771
2000-10-02,-2.087
2000-10-03,1.2433
2000-10-04,1.7544
2000-10-05,-2.2414
2000-10-06,-0.3527
2000-10-09,-1.0619
2000-10-10,-1.7889
2000-10-11,0.7286
2000-10-12,-2.8933
2000-10-13,0.9311
2000-10-16,0.1845
2000-10-17,-4.9724
2000-10-18,1.938
2000-10-19,0.1901
2000-10-20,0.1898
2000-10-23,-2.4621
2000-10-24,4.466
2000-10-25,-1.6729
2000-10-26,-0.189
2000-10-27,0.3788
2000-10-30,8.1132
2000-10-31,-1.7452
2000-11-01,-3.3748
2000-11-02,1.4706000000000001
2000-11-03,1.6303999999999998
2000-11-06,0.0
2000-11-07,0.8913
2000-11-08,-0.53
2000-11-09,-1.2433
2000-11-10,0.3597
2000-11-13,1.6129
2000-11-14,-0.7055
2000-11-15,1.5986
2000-11-16,-2.4476
2000-11-17,0.3584
2000-11-20,-0.7143
2000-11-21,1.259
2000-11-22,0.0
2000-11-24,1.5986
2000-11-27,-1.2238
2000-11-28,-0.885
2000-11-29,1.6071
2000-11-30,0.3515
2000-12-01,-0.3503
2000-12-04,3.6907
2000-12-05,1.6949
2000-12-06,-1.2067
2000-12-07,-0.3407
2000-12-08,2.735
2000-12-11,0.0
2000-12-12,-0.4992
2000-12-13,0.0
2000-12-14,-2.1739
2000-12-15,-2.735
2000-12-18,1.9332
2000-12-19,-1.2069
2000-12-20,-1.5707
2000-12-21,3.1915
2000-12-22,4.811
2000-12-26,3.4426
2000-12-27,0.317
2000-12-28,2.8436
2000-12-29,-2.1505
2001-01-02,-3.7677
2001-01-03,4.4046
2001-01-04,1.5625
2001-01-05,-2.4615
2001-01-08,2.0505
2001-01-09,-3.2457
2001-01-10,1.1182
2001-01-11,2.2117
2001-01-12,-1.8547
2001-01-16,8.3465
2001-01-17,-4.9419
2001-01-18,0.0
2001-01-19,-1.3761
2001-01-22,2.4806
2001-01-23,0.4539
2001-01-24,-1.0542
2001-01-25,2.2831
2001-01-26,-1.6369
2001-01-29,1.8336000000000001
2001-01-30,2.1631
2001-01-31,-0.2559
2001-02-01,2.2393
2001-02-02,-0.6845
2001-02-05,0.023
2001-02-06,0.9417
2001-02-07,-1.1832
2001-02-08,-0.7138
2001-02-09,0.2551
2001-02-12,-0.879
2001-02-13,1.4002
2001-02-14,-0.6904
2001-02-15,1.9699
2001-02-16,-1.4318
2001-02-20,-0.5303
2001-02-21,-3.8016
2001-02-22,-0.6988
2001-02-23,-1.553
2001-02-26,3.1797
2001-02-27,-0.3583
2001-02-28,0.7912
2001-03-01,-3.3777
2001-03-02,0.6155
2001-03-05,1.9085
2001-03-06,0.7203
2001-03-07,3.5042
2001-03-08,0.2787
2001-03-09,-1.5979999999999999
2001-03-12,-4.0951
2001-03-13,-1.4479
2001-03-14,-1.7429999999999999
2001-03-15,1.4192
2001-03-16,-0.5497
2001-03-19,1.7337
2001-03-20,-0.5927
2001-03-21,-2.6087
2001-03-22,-2.8061
2001-03-23,1.811
2001-03-26,4.0217
2001-03-27,1.1152
2001-03-28,-2.3039
2001-03-29,-1.0788
2001-03-30,4.7426
2001-04-02,-3.2688
2001-04-03,1.627
2001-04-04,-0.0246
2001-04-05,0.5174
2001-04-06,-2.6471
2001-04-09,1.9889000000000001
2001-04-10,1.7033
2001-04-11,-0.5825
2001-04-12,0.1465
2001-04-16,0.0731
2001-04-17,-0.268
2001-04-18,2.6136
2001-04-19,0.976
2001-04-20,-2.3338
2001-04-23,0.1931
2001-04-24,-0.0964
2001-04-25,1.4227
2001-04-26,1.6404999999999998
2001-04-27,1.3333
2001-04-30,1.2235
2001-05-01,-0.3421
2001-05-02,-0.1602
2001-05-03,-0.871
2001-05-04,2.8439
2001-05-07,-1.5737
2001-05-08,0.3883
2001-05-09,0.0
2001-05-10,1.1377
2001-05-11,-1.1249
2001-05-14,-0.5688
2001-05-15,1.4416
2001-05-16,1.3535
2001-05-17,0.3116
2001-05-18,-0.5325
2001-05-21,0.3792
2001-05-22,-0.2667
2001-05-23,-1.1141
2001-05-24,-0.2929
2001-05-25,-0.1356
2001-05-29,0.6563
2001-05-30,0.045
2001-05-31,0.5393
2001-06-01,1.6987
2001-06-04,-0.1538
2001-06-05,0.5723
2001-06-06,1.4664
2001-06-07,0.3261
2001-06-08,-0.6717
2001-06-11,-0.829
2001-06-12,0.9899
2001-06-13,-0.8277
2001-06-14,-1.4716
2001-06-15,0.2006
2001-06-18,-0.8899
2001-06-19,0.1571
2001-06-20,1.2999
2001-06-21,-0.0221
2001-06-22,0.2655
2001-06-25,-1.567
2001-06-26,2.0628
2001-06-27,0.1757
2001-06-28,0.4167
2001-06-29,1.4414
2001-07-02,-0.7535
2001-07-03,-0.0217
2001-07-05,-0.6509
2001-07-06,-0.3057
2001-07-09,0.4819
2001-07-10,-1.3298
2001-07-11,0.8175
2001-07-12,0.8109
2001-07-13,0.4348
2001-07-16,-1.4719
2001-07-17,1.0325
2001-07-18,-0.3479
2001-07-19,0.1527
2001-07-20,-0.4357
2001-07-23,-1.0284
2001-07-24,-1.7245
2001-07-25,1.1249
2001-07-26,0.2002
2001-07-27,0.8215
2001-07-30,0.1321
2001-07-31,1.7154
2001-08-01,0.0432
2001-08-02,0.0216
2001-08-03,-0.605
2001-08-06,-0.1957
2001-08-07,-0.0436
2001-08-08,-0.7409
2001-08-09,0.6586
2001-08-10,1.4613
2001-08-13,-0.1505
2001-08-14,1.4855
2001-08-15,0.1273
2001-08-16,0.0847
2001-08-17,0.0423
2001-08-20,0.4867
2001-08-21,-0.8212
2001-08-22,-0.2335
2001-08-23,0.681
2001-08-24,0.613
2001-08-27,-1.6806999999999999
2001-08-28,-0.0214
2001-08-29,-0.2137
2001-08-30,-0.8353
2001-08-31,0.432
2001-09-04,0.4301
2001-09-05,0.5567
2001-09-06,0.2129
2001-09-07,-3.3833
2001-09-10,-2.039
2001-09-17,-8.5068
2001-09-18,0.7913
2001-09-19,-3.8763
2001-09-20,-4.5687
2001-09-21,0.2942
2001-09-24,3.6532999999999998
2001-09-25,-0.3602
2001-09-26,-0.6197
2001-09-27,0.0779
2001-09-28,5.0623
2001-10-01,-2.9899
2001-10-02,2.1651
2001-10-03,0.7729
2001-10-04,-0.5195
2001-10-05,1.4922
2001-10-08,-2.4994
2001-10-09,1.0053
2001-10-10,2.6375
2001-10-11,2.303
2001-10-12,0.4265
2001-10-15,0.4011
2001-10-16,-0.2115
2001-10-17,-2.261
2001-10-18,-0.1928
2001-10-19,0.4587
2001-10-22,2.1149
2001-10-23,0.0706
2001-10-24,2.1872
2001-10-25,1.2658
2001-10-26,1.0909
2001-10-29,-3.1025
2001-10-30,-0.4872
2001-10-31,-0.2565
2001-11-01,0.4441
2001-11-02,1.536
2001-11-05,-0.1834
2001-11-06,0.6659
2001-11-07,-0.5474
2001-11-08,1.3991
2001-11-09,0.6786
2001-11-12,-1.3479999999999999
2001-11-13,1.4575
2001-11-14,2.0875
2001-11-15,0.6157
2001-11-16,-0.0219
2001-11-19,0.5027
2001-11-20,-1.0004
2001-11-21,-0.5931
2001-11-23,0.3094
2001-11-26,1.3439
2001-11-27,0.5217
2001-11-28,-0.9083
2001-11-29,0.6984
2001-11-30,-0.8886
2001-12-03,-0.0656
2001-12-04,0.8753
2001-12-05,0.7375
2001-12-06,0.6891
2001-12-07,-1.2931
2001-12-10,1.9651
2001-12-11,2.3555
2001-12-12,2.7197
2001-12-13,-3.2587
2001-12-14,0.6316
2001-12-17,1.4435
2001-12-18,0.7837
2001-12-19,0.0614
2001-12-20,-1.5133
2001-12-21,-0.9551
2001-12-24,1.3627
2001-12-26,1.3444
2001-12-27,0.0
2001-12-28,3.0204
2001-12-31,-0.0198
2002-01-02,-1.6444999999999999
2002-01-03,1.7325
2002-01-04,1.2871000000000001
2002-01-07,-1.5053999999999998
2002-01-08,-1.2703
2002-01-09,2.3321
2002-01-10,-0.5108
2002-01-11,-0.9676
2002-01-14,-6.2812
2002-01-15,3.1064
2002-01-16,-1.2588
2002-01-17,1.7764
2002-01-18,-2.0534
2002-01-22,1.3627
2002-01-23,1.5305
2002-01-24,0.0204
2002-01-25,0.998
2002-01-28,2.5207
2002-01-29,-4.3863
2002-01-30,2.6743
2002-01-31,-0.3206
2002-02-01,-1.5074999999999998
2002-02-04,-1.1837
2002-02-05,0.4337
2002-02-06,-0.7197
2002-02-07,-0.9321
2002-02-08,3.387
2002-02-11,1.7997999999999998
2002-02-12,-1.2118
2002-02-13,1.5283
2002-02-14,-2.2579000000000002
2002-02-15,0.0608
2002-02-19,-1.0328
2002-02-20,2.6806
2002-02-21,-2.0327
2002-02-22,2.7664999999999997
2002-02-25,-1.2668
2002-02-26,-0.5613
2002-02-27,1.129
2002-02-28,0.8373
2002-03-01,1.9375
2002-03-04,2.5989
2002-03-05,-2.4386
2002-03-06,1.0463
2002-03-07,0.6179
2002-03-08,-1.3049
2002-03-11,0.4278
2002-03-12,1.2004
2002-03-13,-1.6644
2002-03-14,2.1206
2002-03-15,1.4668999999999999
2002-03-18,0.4506
2002-03-19,1.1215
2002-03-20,-2.5507999999999997
2002-03-21,0.3035
2002-03-22,-1.7398
2002-03-25,-1.02
2002-03-26,2.8971
2002-03-27,-0.4157
2002-03-28,1.1006
2002-04-01,-0.7132
2002-04-02,-0.189
2002-04-03,0.0947
2002-04-04,0.2838
2002-04-05,1.434
2002-04-08,0.7999
2002-04-09,0.1476
2002-04-10,2.2849
2002-04-11,-1.0989
2002-04-12,1.4572
2002-04-15,0.377
2002-04-16,1.717
2002-04-17,0.3517
2002-04-18,-1.4544000000000001
2002-04-19,0.729
2002-04-22,-0.7061
2002-04-23,-0.4978
2002-04-24,0.0536
2002-04-25,1.1607
2002-04-26,0.1059
2002-04-29,0.2998
2002-04-30,3.147
2002-05-01,-5.0281
2002-05-02,1.1665
2002-05-03,-0.0532
2002-05-06,-0.6567
2002-05-07,0.0715
2002-05-08,0.1964
2002-05-09,0.5167
2002-05-10,-2.4818
2002-05-13,1.2543
2002-05-14,3.7882
2002-05-15,-0.9168
2002-05-16,-0.8554
2002-05-17,-1.4263
2002-05-20,-1.0539
2002-05-21,-0.7041
2002-05-22,-1.2182
2002-05-23,0.681
2002-05-24,-1.6636
2002-05-28,-1.8218999999999999
2002-05-29,1.4581
2002-05-30,-1.7544
2002-05-31,-0.228
2002-06-03,-2.6657
2002-06-04,-1.0172
2002-06-05,1.581
2002-06-06,-1.3715
2002-06-07,-0.298
2002-06-10,0.2391
2002-06-11,-1.4708999999999999
2002-06-12,0.8271
2002-06-13,0.1601
2002-06-14,-0.02
2002-06-17,1.2987
2002-06-18,0.3945
2002-06-19,0.5305
2002-06-20,-1.3094000000000001
2002-06-21,2.4752
2002-06-24,0.3092
2002-06-25,-1.5411000000000001
2002-06-26,-3.3262
2002-06-27,-1.8417
2002-06-28,1.299
2002-07-01,-0.8752
2002-07-02,-0.1027
2002-07-03,-0.9661
2002-07-05,2.7397
2002-07-08,-1.2727
2002-07-09,-0.4706
2002-07-10,-1.9737
2002-07-11,-1.8456000000000001
2002-07-12,3.6966
2002-07-15,-0.0618
2002-07-16,-1.134
2002-07-17,0.5422
2002-07-18,-0.3319
2002-07-19,-4.308
2002-07-22,-1.9356
2002-07-23,-1.4416
2002-07-24,5.198
2002-07-25,0.6417
2002-07-26,-1.5303
2002-07-29,7.0581
2002-07-30,-2.6814999999999998
2002-07-31,2.7553
2002-08-01,0.8266
2002-08-02,-3.9792
2002-08-05,-0.6872
2002-08-06,2.0969
2002-08-07,1.1501000000000001
2002-08-08,1.7259
2002-08-09,0.1996
2002-08-12,-0.2789
2002-08-13,-1.1985999999999999
2002-08-14,0.8492
2002-08-15,-0.5012
2002-08-16,-0.7858
2002-08-19,2.6198
2002-08-20,0.3958
2002-08-21,-0.4534
2002-08-22,-0.2178
2002-08-23,-0.4763
2002-08-26,0.2792
2002-08-27,-1.5112
2002-08-28,-2.2411
2002-08-29,-0.4957
2002-08-30,1.0793
2002-09-03,-2.423
2002-09-04,0.4419
2002-09-05,-3.5827
2002-09-06,1.2821
2002-09-09,0.7135
2002-09-10,-0.0215
2002-09-11,-0.2577
2002-09-12,-1.1195
2002-09-13,-0.9144
2002-09-16,-0.1538
2002-09-17,-1.8266
2002-09-18,-0.0448
2002-09-19,-3.4313000000000002
2002-09-20,1.4166
2002-09-23,-2.0838
2002-09-24,-4.8176
2002-09-25,4.4226
2002-09-26,0.9412
2002-09-27,-1.2121
2002-09-30,-1.109
2002-10-01,1.4794
2002-10-02,-2.3748
2002-10-03,-3.5645
2002-10-04,-2.8472
2002-10-07,-0.5913
2002-10-08,-0.6982
2002-10-09,-3.2813
2002-10-10,1.7771
2002-10-11,4.8942
2002-10-14,0.3531
2002-10-15,6.2076
2002-10-16,-2.5083
2002-10-17,3.4223
2002-10-18,-0.2582
2002-10-21,2.3529
2002-10-22,-3.4483
2002-10-23,1.619
2002-10-24,-2.5773
2002-10-25,1.1304
2002-10-28,0.1189
2002-10-29,-0.7126
2002-10-30,-1.0766
2002-10-31,2.0073
2002-11-01,-1.0906
2002-11-04,-0.0479
2002-11-05,0.1439
2002-11-06,1.0297
2002-11-07,-1.4932
2002-11-08,-2.0452
2002-11-11,-2.0388
2002-11-12,0.8024
2002-11-13,0.4478
2002-11-14,3.4423
2002-11-15,0.0718
2002-11-18,-0.0239
2002-11-19,0.0479
2002-11-20,1.1959
2002-11-21,4.3489
2002-11-22,1.0419
2002-11-25,-1.2553
2002-11-26,-0.7946
2002-11-27,5.103
2002-11-29,0.7185
2002-12-02,-0.454
2002-12-03,-1.8241
2002-12-04,-1.4156
2002-12-05,-0.718
2002-12-06,-0.2486
2002-12-09,-2.8772
2002-12-10,2.1171
2002-12-11,1.4974
2002-12-12,-0.2724
2002-12-13,-1.4565000000000001
2002-12-16,4.1109
2002-12-17,-1.9077
2002-12-18,-0.9272
2002-12-19,0.8217
2002-12-20,1.2678
2002-12-23,0.0894
2002-12-24,-0.1564
2002-12-26,1.1186
2002-12-27,-1.6372
2002-12-30,0.3149
2002-12-31,1.4574
2003-01-02,1.6575
2003-01-03,0.3043
2003-01-06,0.2601
2003-01-07,-1.1241
2003-01-08,-1.9021
2003-01-09,0.8469
2003-01-10,1.7238
2003-01-13,-0.4345
2003-01-14,-0.7201
2003-01-15,-0.3736
2003-01-16,0.0662
2003-01-17,-1.0582
2003-01-21,-2.0722
2003-01-22,-1.7065000000000001
2003-01-23,0.0463
2003-01-24,-0.7404
2003-01-27,-3.1469
2003-01-28,0.9386
2003-01-29,1.7167
2003-01-30,-2.1097
2003-01-31,1.4847000000000001
2003-02-03,1.0854
2003-02-04,-0.0934
2003-02-05,-0.4907
2003-02-06,-0.2348
2003-02-07,-0.4001
2003-02-10,-0.1654
2003-02-11,-0.1183
2003-02-12,-1.2085
2003-02-13,-0.048
2003-02-14,-1.1279
2003-02-18,1.966
2003-02-19,-0.4523
2003-02-20,-1.1717
2003-02-21,2.976
2003-02-24,-2.0912
2003-02-25,0.6
2003-02-26,1.0735
2003-02-27,-0.236
2003-02-28,0.5914
2003-03-03,0.5174
2003-03-04,-2.2461
2003-03-05,0.5505
2003-03-06,-1.9281000000000001
2003-03-07,1.7233
2003-03-10,-2.6715
2003-03-11,1.3848
2003-03-12,-0.7561
2003-03-13,2.9246
2003-03-14,0.0955
2003-03-17,3.1489
2003-03-18,1.3645
2003-03-19,2.099
2003-03-20,-0.514
2003-03-21,3.3243
2003-03-24,-4.1739
2003-03-25,1.3158
2003-03-26,-1.3883
2003-03-27,-1.4078
2003-03-28,1.7734
2003-03-31,-0.2942
2003-04-01,1.271
2003-04-02,2.3532
2003-04-03,-0.8977
2003-04-04,0.707
2003-04-07,1.4699
2003-04-08,-0.0216
2003-04-09,0.0865
2003-04-10,-0.3241
2003-04-11,1.3439999999999999
2003-04-14,2.0535
2003-04-15,-1.5301
2003-04-16,-2.1499
2003-04-17,1.501
2003-04-21,0.4072
2003-04-22,3.2231
2003-04-23,-0.8892
2003-04-24,-0.1669
2003-04-25,1.9226999999999999
2003-04-28,0.7997
2003-04-29,1.3832
2003-04-30,1.0433
2003-05-01,-1.4893
2003-05-02,0.6652
2003-05-05,-0.6207
2003-05-06,1.7328000000000001
2003-05-07,-0.0198
2003-05-08,-0.6537
2003-05-09,1.6949
2003-05-12,0.7451
2003-05-13,-2.1214
2003-05-14,-1.2726
2003-05-15,2.0947
2003-05-16,-0.4932
2003-05-19,-4.0048
2003-05-20,0.3304
2003-05-21,-0.3294
2003-05-22,3.2838
2003-05-23,0.9598
2003-05-27,1.2082
2003-05-28,0.4305
2003-05-29,-1.2276
2003-05-30,1.8544
2003-06-02,0.6198
2003-06-03,-1.1165
2003-06-04,2.0051
2003-06-05,-0.1718
2003-06-06,0.1147
2003-06-09,-2.0813
2003-06-10,1.014
2003-06-11,3.3398
2003-06-12,0.5604
2003-06-13,-2.8887
2003-06-16,3.099
2003-06-17,-1.1689
2003-06-18,-1.7178
2003-06-19,-0.6017
2003-06-20,-0.2034
2003-06-23,-0.5822
2003-06-24,-0.0586
2003-06-25,0.0
2003-06-26,-0.2051
2003-06-27,-0.5872
2003-06-30,-2.5399000000000003
2003-07-01,-0.1818
2003-07-02,2.1250999999999998
2003-07-03,-0.8918
2003-07-07,2.1896
2003-07-08,-0.8218
2003-07-09,-0.6807
2003-07-10,-2.0858
2003-07-11,2.1607
2003-07-14,-0.2681
2003-07-15,0.9558
2003-07-16,-1.4793
2003-07-17,0.0901
2003-07-18,1.7702
2003-07-21,-0.2064
2003-07-22,6.4106
2003-07-23,-1.8046
2003-07-24,-0.6785
2003-07-25,1.3378999999999999
2003-07-28,-1.9382000000000001
2003-07-29,-0.888
2003-07-30,1.1272
2003-07-31,-0.4573
2003-08-01,-0.7752
2003-08-04,2.3727
2003-08-05,-2.7699
2003-08-06,1.4826
2003-08-07,-0.8594
2003-08-08,0.5201
2003-08-11,0.23
2003-08-12,0.1434
2003-08-13,1.6322999999999999
2003-08-14,-1.268
2003-08-15,0.0
2003-08-18,0.5137
2003-08-19,-0.0852
2003-08-20,11.992
2003-08-21,-0.6597
2003-08-22,-0.3831
2003-08-25,1.1026
2003-08-26,-0.4311
2003-08-27,0.0764
2003-08-28,0.2036
2003-08-29,0.6604
2003-09-02,0.5551
2003-09-03,0.2509
2003-09-04,0.1001
2003-09-05,-0.7002
2003-09-08,0.9066
2003-09-09,-0.402
2003-09-10,-0.9082
2003-09-11,0.0764
2003-09-12,0.9921
2003-09-15,1.0327
2003-09-16,0.9723
2003-09-17,-0.7654
2003-09-18,1.7168
2003-09-19,0.5137
2003-09-22,-1.0221
2003-09-23,0.8114
2003-09-24,-1.3171
2003-09-25,-0.2224
2003-09-26,-0.2725
2003-09-29,0.5464
2003-09-30,0.2964
2003-10-01,1.6749
2003-10-02,-0.5814
2003-10-03,0.2193
2003-10-06,0.6565
2003-10-07,0.1932
2003-10-08,1.4706000000000001
2003-10-09,-0.2138
2003-10-10,-0.5714
2003-10-13,0.6944
2003-10-14,0.0951
2003-10-15,0.0238
2003-10-16,0.9739
2003-10-17,-0.494
2003-10-20,0.0709
2003-10-21,-1.9607999999999999
2003-10-22,-1.3976
2003-10-23,0.7576
2003-10-24,0.1953
2003-10-27,0.5848
2003-10-28,1.5262
2003-10-29,0.2147
2003-10-30,0.2381
2003-10-31,-0.1188
2003-11-03,2.497
2003-11-04,-0.6961
2003-11-05,-0.9579
2003-11-06,0.7549
2003-11-07,-1.3346
2003-11-10,-0.1187
2003-11-11,-0.1901
2003-11-12,3.3857
2003-11-13,0.9565
2003-11-14,-0.5685
2003-11-17,-0.4356
2003-11-18,-0.9571
2003-11-19,-1.4909
2003-11-20,-0.3924
2003-11-21,0.3658
2003-11-24,1.4858
2003-11-25,1.0497
2003-11-26,1.2849
2003-11-28,0.081
2003-12-01,1.8069
2003-12-02,-1.0596
2003-12-03,-0.2677
2003-12-04,2.3624
2003-12-05,-1.3375
2003-12-08,2.1265
2003-12-09,-0.8589
2003-12-10,0.9451
2003-12-11,-0.2601
2003-12-12,-0.9126
2003-12-15,0.2895
2003-12-16,0.9446
2003-12-17,0.8838
2003-12-18,2.6024000000000003
2003-12-19,0.2009
2003-12-22,1.4035
2003-12-23,0.2224
2003-12-24,0.2466
2003-12-26,-0.0984
2003-12-29,0.6156
2003-12-30,0.8321
2003-12-31,0.7524
2004-01-02,0.1686
2004-01-05,-0.7696
2004-01-06,-0.8725
2004-01-07,0.7824
2004-01-08,-0.2426
2004-01-09,-2.7481
2004-01-12,0.7002
2004-01-13,-0.9933
2004-01-14,1.5800999999999998
2004-01-15,0.0741
2004-01-16,-0.0247
2004-01-20,0.3702
2004-01-21,0.9343
2004-01-22,-0.341
2004-01-23,0.4155
2004-01-26,3.7975
2004-01-27,0.7505
2004-01-28,-3.9572000000000003
2004-01-29,-2.4479
2004-01-30,-1.8634
2004-02-02,2.9873
2004-02-03,0.6637
2004-02-04,-2.2222
2004-02-05,0.3996
2004-02-06,2.1642
2004-02-09,-0.073
2004-02-10,0.2193
2004-02-11,1.1427
2004-02-12,-0.3606
2004-02-13,-0.193
2004-02-17,1.4020000000000001
2004-02-18,0.6436
2004-02-19,-0.6395
2004-02-20,0.0477
2004-02-23,0.8101
2004-02-24,1.0399
2004-02-25,1.2398
2004-02-26,-0.9704
2004-02-27,0.4666
2004-03-01,0.7896
2004-03-02,0.8065
2004-03-03,0.3429
2004-03-04,0.6834
2004-03-05,0.8597
2004-03-08,0.0449
2004-03-09,-0.2242
2004-03-10,-2.5034
2004-03-11,-0.8637
2004-03-12,0.4945
2004-03-15,-1.4527
2004-03-16,0.1427
2004-03-17,3.5138
2004-03-18,0.1147
2004-03-19,-0.8018
2004-03-22,-2.8176
2004-03-23,0.3327
2004-03-24,-1.7527
2004-03-25,3.1823
2004-03-26,-1.0514000000000001
2004-03-29,1.8418
2004-03-30,1.3216
2004-03-31,0.0229
2004-04-01,-0.8007
2004-04-02,0.1614
2004-04-05,-3.3157
2004-04-06,-2.1672
2004-04-07,-0.9494
2004-04-08,0.0
2004-04-12,-0.7127
2004-04-13,-1.7822
2004-04-14,-0.2268
2004-04-15,0.6315
2004-04-16,2.9116
2004-04-19,-0.8293
2004-04-20,-2.4348
2004-04-21,-0.0504
2004-04-22,2.4464
2004-04-23,-0.4677
2004-04-26,-0.2473
2004-04-27,-0.0992
2004-04-28,-1.9111
2004-04-29,-1.8978000000000002
2004-04-30,0.5932
2004-05-03,2.6667
2004-05-04,-0.2747
2004-05-05,0.4257
2004-05-06,-0.3242
2004-05-07,-2.3266999999999998
2004-05-10,-0.9221
2004-05-11,1.0858
2004-05-12,-0.2046
2004-05-13,-0.1281
2004-05-14,1.7963
2004-05-17,-0.9831
2004-05-18,1.7821
2004-05-19,-1.0005
2004-05-20,0.3032
2004-05-21,0.6549
2004-05-24,0.976
2004-05-25,1.1896
