ticker,PTBTQ US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-05-23,-3.5714
2000-05-24,-9.4017
2000-05-25,-0.9434
2000-05-26,-3.8095
2000-05-30,-0.33
2000-05-31,-1.6556
2000-06-01,-1.6835
2000-06-02,-1.7123
2000-06-05,0.3484
2000-06-06,-1.3889
2000-06-07,-1.7606000000000002
2000-06-08,-1.4337
2000-06-09,-4.7273
2000-06-12,5.7252
2000-06-13,1.083
2000-06-14,2.1429
2000-06-15,-0.6993
2000-06-16,-0.7042
2000-06-19,1.0638
2000-06-20,0.0
2000-06-21,-3.8596
2000-06-22,-1.8248
2000-06-23,-0.7435
2000-06-26,1.1236
2000-06-27,0.3704
2000-06-28,0.0
2000-06-29,-1.476
2000-06-30,-4.1199
2000-07-03,5.0781
2000-07-05,-1.487
2000-07-06,0.3774
2000-07-07,-1.1278
2000-07-10,1.5209000000000001
2000-07-11,1.8727
2000-07-12,5.5147
2000-07-13,5.2265
2000-07-14,-2.649
2000-07-17,0.6803
2000-07-18,1.3514
2000-07-19,-1.3333
2000-07-20,-1.3514
2000-07-21,4.1096
2000-07-24,0.0
2000-07-25,0.6579
2000-07-26,2.2876
2000-07-27,0.0
2000-07-28,-2.5559
2000-07-31,0.9836
2000-08-01,2.5974
2000-08-02,-0.3165
2000-08-03,1.2698
2000-08-04,-2.1944
2000-08-07,1.9231
2000-08-08,0.6289
2000-08-09,5.0
2000-08-10,-2.5595
2000-08-11,3.0769
2000-08-14,-2.0896
2000-08-15,-0.6098
2000-08-16,1.227
2000-08-17,-0.6061
2000-08-18,-1.2195
2000-08-21,-1.5432000000000001
2000-08-22,0.9404
2000-08-23,-1.2422
2000-08-24,-0.3145
2000-08-25,0.3155
2000-08-28,-1.2579
2000-08-29,-1.2739
2000-08-30,-0.9677
2000-08-31,3.5831
2000-09-01,-3.7736
2000-09-05,1.9607999999999999
2000-09-06,3.2051
2000-09-07,-2.1739
2000-09-08,-2.5397
2000-09-11,-2.2801
2000-09-12,0.0
2000-09-13,-4.6667
2000-09-14,-2.0979
2000-09-15,-2.8571
2000-09-18,0.0
2000-09-19,-0.7353
2000-09-20,-5.5556
2000-09-21,0.0
2000-09-22,-3.1373
2000-09-25,-4.4534
2000-09-26,-1.2711999999999999
2000-09-27,-0.4292
2000-09-28,1.2931
2000-09-29,-2.5532
2000-10-02,-6.5502
2000-10-03,0.9346
2000-10-04,5.0926
2000-10-05,-0.4405
2000-10-06,3.5398
2000-10-09,-2.5641
2000-10-10,-1.7544
2000-10-11,1.7856999999999998
2000-10-12,0.4386
2000-10-13,1.7467000000000001
2000-10-16,-2.1459
2000-10-17,1.7544
2000-10-18,3.0172
2000-10-19,4.6025
2000-10-20,-2.8
2000-10-23,-0.4115
2000-10-24,-0.4132
2000-10-25,-3.7344
2000-10-26,2.5862
2000-10-27,0.4202
2000-10-30,3.7657
2000-10-31,0.4032
2000-11-01,-0.8032
2000-11-02,4.6154
2000-11-03,3.5156
2000-11-06,-1.8868
2000-11-07,-0.7692
2000-11-08,5.0388
2000-11-09,-0.738
2000-11-10,-1.487
2000-11-13,2.2641999999999998
2000-11-14,-1.845
2000-11-15,6.015
2000-11-16,-3.9007
2000-11-17,-1.845
2000-11-20,-0.3759
2000-11-21,-3.0189
2000-11-22,-3.8911
2000-11-24,0.0
2000-11-27,-0.4049
2000-11-28,-5.6911000000000005
2000-11-29,-1.2931
2000-11-30,-6.5502
2000-12-01,9.3458
2000-12-04,4.7009
2000-12-05,1.6327
2000-12-06,-4.4177
2000-12-07,-2.9412000000000003
2000-12-08,6.4935
2000-12-11,0.813
2000-12-12,-4.0323
2000-12-13,-0.8403
2000-12-14,-2.5423999999999998
2000-12-15,-5.6522
2000-12-18,6.9124
2000-12-19,3.0172
2000-12-20,0.4184
2000-12-21,4.5833
2000-12-22,2.7888
2000-12-26,3.1008
2000-12-27,-2.6316
2000-12-28,1.5444
