ticker,LTC US Equity
2000-05-25,0.0
2000-05-26,0.0
2000-05-30,1.0417
2000-05-31,2.0619
2000-06-01,5.0505
2000-06-02,3.8462
2000-06-05,7.4074
2000-06-06,6.0345
2000-06-07,-4.065
2000-06-08,-5.9322
2000-06-09,1.8018
2000-06-12,3.5398
2000-06-13,-8.8547
2000-06-14,-1.9607999999999999
2000-06-15,-2.0
2000-06-16,-5.102
2000-06-19,3.2258
2000-06-20,0.0
2000-06-21,2.0833
2000-06-22,2.0408
2000-06-23,-1.0
2000-06-26,-2.0202
2000-06-27,1.0309
2000-06-28,2.0408
2000-06-29,-6.0
2000-06-30,1.3298
2000-07-03,-0.2625
2000-07-05,2.1053
2000-07-06,1.0309
2000-07-07,-1.0204
2000-07-10,2.0619
2000-07-11,-1.0101
2000-07-12,-2.0408
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,0.0
2000-07-18,-1.0417
2000-07-19,1.0526
2000-07-20,0.0
2000-07-21,0.0
2000-07-24,0.0
2000-07-25,0.0
2000-07-26,-1.0417
2000-07-27,-2.1053
2000-07-28,1.0753
2000-07-31,0.0
2000-08-01,-1.0638
2000-08-02,0.0
2000-08-03,-1.0753
2000-08-04,2.1739
2000-08-07,0.0
2000-08-08,3.1915
2000-08-09,0.0
2000-08-10,-1.0309
2000-08-11,-1.0417
2000-08-14,1.0526
2000-08-15,4.1667
2000-08-16,0.0
2000-08-17,0.0
2000-08-18,-7.0
2000-08-21,-26.8817
2000-08-22,-4.4118
2000-08-23,0.0
2000-08-24,7.6923
2000-08-25,-5.7143
2000-08-28,-10.6061
2000-08-29,8.4746
2000-08-30,4.6875
2000-08-31,-2.9851
2000-09-01,-1.5385
2000-09-05,-1.5625
2000-09-06,-1.5873
2000-09-07,0.0
2000-09-08,-1.6129
2000-09-11,1.6393
2000-09-12,-1.6129
2000-09-13,-4.918
2000-09-14,-13.7931
2000-09-15,14.0
2000-09-18,1.7544
2000-09-19,-3.4483
2000-09-20,0.0
2000-09-21,-0.6429
2000-09-22,0.0
2000-09-25,0.0
2000-09-26,0.0
2000-09-27,-5.8824
2000-09-28,6.25
2000-09-29,9.8039
2000-10-02,-3.5714
2000-10-03,-1.8519
2000-10-04,-3.7736
2000-10-05,0.0
2000-10-06,0.0
2000-10-09,1.9607999999999999
2000-10-10,-1.9231
2000-10-11,0.0
2000-10-12,-1.9607999999999999
2000-10-13,0.0
2000-10-16,16.0
2000-10-17,-6.8966
2000-10-18,0.0
2000-10-19,0.0
2000-10-20,0.0
2000-10-23,-1.8519
2000-10-24,-1.8868
2000-10-25,1.9231
2000-10-26,-1.8868
2000-10-27,0.0
2000-10-30,1.9231
2000-10-31,5.6604
2000-11-01,16.0714
2000-11-02,7.6923
2000-11-03,2.8571
2000-11-06,-5.5556
2000-11-07,5.8824
2000-11-08,-2.7778
2000-11-09,-2.8571
2000-11-10,0.0
2000-11-13,0.0
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,0.0
2000-11-17,-2.9412000000000003
2000-11-20,3.0303
2000-11-21,-4.4118
2000-11-22,-3.0769
2000-11-24,0.0
2000-11-27,-1.5873
2000-11-28,1.6129
2000-11-29,-4.7619
2000-11-30,-3.3333
2000-12-01,-6.8966
2000-12-04,0.0
2000-12-05,-1.8519
2000-12-06,-1.8868
2000-12-07,-5.7692
2000-12-08,8.1633
2000-12-11,5.6604
2000-12-12,0.0
2000-12-13,0.0
2000-12-14,7.1429
2000-12-15,1.6667
2000-12-18,6.5574
2000-12-19,0.0
2000-12-20,-3.0769
2000-12-21,-7.9365
2000-12-22,-1.7241
2000-12-26,-1.7544
2000-12-27,-1.7856999999999998
2000-12-28,-1.8182
2000-12-29,5.5556
2001-01-02,1.7544
2001-01-03,5.1724
2001-01-04,4.918
2001-01-05,-1.5625
2001-01-08,-3.1746
2001-01-09,0.0
2001-01-10,1.6393
2001-01-11,0.0
2001-01-12,0.0
2001-01-16,1.6129
2001-01-17,6.3492
2001-01-18,11.9403
2001-01-19,-5.3333
2001-01-22,-1.4085
2001-01-23,4.2857
2001-01-24,2.7397
2001-01-25,-2.6667
2001-01-26,0.0
2001-01-29,-0.274
2001-01-30,3.0769
2001-01-31,-0.4264
2001-02-01,-4.2827
2001-02-02,-3.5794
2001-02-05,-3.2483
2001-02-06,-0.2398
2001-02-07,-0.2404
2001-02-08,2.1687
2001-02-09,-0.7075
2001-02-12,-0.9501
2001-02-13,0.2398
2001-02-14,-0.9569
2001-02-15,0.2415
2001-02-16,0.0
2001-02-20,-2.4096
2001-02-21,-1.2346
2001-02-22,2.5
2001-02-23,0.2439
2001-02-26,1.4599
2001-02-27,-2.6379
2001-02-28,-0.9852
2001-03-01,1.4925
2001-03-02,-0.9804
2001-03-05,-0.7426
2001-03-06,1.2469000000000001
2001-03-07,0.4926
2001-03-08,-0.4902
2001-03-09,3.4483
2001-03-12,-3.5714
2001-03-13,0.4938
2001-03-14,-1.9656
2001-03-15,-2.2556
2001-03-16,2.3077
2001-03-19,-1.2530999999999999
2001-03-20,-0.5076
2001-03-21,0.5102
2001-03-22,0.2538
2001-03-23,0.2532
2001-03-26,1.0101
2001-03-27,1.0
2001-03-28,-0.495
2001-03-29,-1.7412999999999998
2001-03-30,1.0127
2001-04-02,-5.2632
2001-04-03,-4.2328
2001-04-04,0.8287
2001-04-05,0.5479
2001-04-06,2.1798
2001-04-09,-0.2667
2001-04-10,0.2674
2001-04-11,-1.8667
2001-04-12,4.8913
2001-04-16,1.5544
2001-04-17,3.5714
2001-04-18,3.4483
2001-04-19,3.0952
2001-04-20,-0.4619
2001-04-23,-5.8004999999999995
2001-04-24,-6.4039
2001-04-25,4.4737
2001-04-26,-0.7557
2001-04-27,-1.0152
2001-04-30,1.2821
2001-05-01,-3.038
2001-05-02,0.5222
2001-05-03,-0.5195
2001-05-04,0.2611
2001-05-07,0.0
2001-05-08,1.0417
2001-05-09,0.7732
2001-05-10,-0.2558
2001-05-11,1.2821
2001-05-14,4.0506
2001-05-15,0.2433
2001-05-16,-0.4854
2001-05-17,-0.7317
2001-05-18,-0.7371
2001-05-21,0.2475
2001-05-22,1.2346
2001-05-23,2.6829
2001-05-24,2.3753
2001-05-25,-0.464
2001-05-29,2.7972
2001-05-30,-0.2268
2001-05-31,-1.5909
2001-06-01,-1.3857
2001-06-04,0.0
2001-06-05,7.4940999999999995
2001-06-06,-1.5251000000000001
2001-06-07,2.8761
2001-06-08,3.0108
2001-06-11,2.9228
2001-06-12,4.0568
2001-06-13,-0.1949
2001-06-14,-2.7344
2001-06-15,-1.6064
2001-06-18,-4.0816
2001-06-19,-0.6383
2001-06-20,-5.7816
2001-06-21,0.6818
2001-06-22,-0.2257
2001-06-25,8.5973
2001-06-26,-1.25
2001-06-27,-2.9536
2001-06-28,0.0
2001-06-29,-1.087
2001-07-02,0.6593
2001-07-03,1.7467000000000001
2001-07-05,0.8584
2001-07-06,-1.2766
2001-07-09,-1.0776
2001-07-10,-1.5251000000000001
2001-07-11,0.4425
2001-07-12,2.4229
2001-07-13,2.1505
2001-07-16,2.9474
2001-07-17,0.818
2001-07-18,-4.2596
2001-07-19,-5.5085
2001-07-20,0.0
2001-07-23,0.4484
2001-07-24,-1.3393
2001-07-25,4.0724
2001-07-26,-1.087
2001-07-27,0.4396
2001-07-30,-0.8753
2001-07-31,1.766
2001-08-01,0.2169
2001-08-02,1.0823
2001-08-03,1.0707
2001-08-06,1.0593
2001-08-07,0.6289
2001-08-08,1.0417
2001-08-09,-1.6495
2001-08-10,0.6289
2001-08-13,1.25
2001-08-14,1.6461000000000001
2001-08-15,-0.2024
2001-08-16,-1.0142
2001-08-17,-1.8443
2001-08-20,2.0877
2001-08-21,-1.0225
2001-08-22,-0.2066
2001-08-23,0.6211
2001-08-24,-0.4115
2001-08-27,-3.3058
2001-08-28,-1.9231
2001-08-29,-1.9607999999999999
2001-08-30,1.1111
2001-08-31,0.8791
2001-09-04,-0.6536
2001-09-05,-0.2193
2001-09-06,15.3846
2001-09-07,0.9524
2001-09-10,0.566
2001-09-17,-2.8143000000000002
2001-09-18,-1.5444
2001-09-19,-1.3725
2001-09-20,-1.5905
2001-09-21,0.0
2001-09-24,1.2121
2001-09-25,1.996
2001-09-26,-0.7828
2001-09-27,-0.5917
2001-09-28,1.7856999999999998
2001-10-01,-1.5594999999999999
2001-10-02,0.5941
2001-10-03,1.7717
2001-10-04,4.4487
2001-10-05,-0.9259
2001-10-08,4.2991
2001-10-09,0.0
2001-10-10,-0.3584
2001-10-11,0.1799
2001-10-12,0.5386
2001-10-15,0.0
2001-10-16,0.7143
2001-10-17,0.3546
2001-10-18,0.7067
2001-10-19,-0.3509
2001-10-22,-0.1761
2001-10-23,0.5291
2001-10-24,8.0702
2001-10-25,-4.0584
2001-10-26,2.0305
2001-10-29,-1.3267
2001-10-30,0.8403
2001-10-31,-6.6667
2001-11-01,5.3571
2001-11-02,-1.6949
2001-11-05,7.069
2001-11-06,-2.4154999999999998
2001-11-07,0.0
2001-11-08,0.8251
2001-11-09,-0.1637
2001-11-12,-0.8197
2001-11-13,1.8182
2001-11-14,-0.6494
2001-11-15,-1.1438
2001-11-16,3.3058
2001-11-19,-2.88
2001-11-20,2.1417
2001-11-21,-1.6129
2001-11-23,-0.4918
2001-11-26,2.8007
2001-11-27,-3.5256
2001-11-28,-3.6545
2001-11-29,3.4483
2001-11-30,0.0
2001-12-03,-0.8333
2001-12-04,2.3529
2001-12-05,0.1642
2001-12-06,-0.1639
2001-12-07,-1.4778
2001-12-10,-0.5
2001-12-11,1.5074999999999998
2001-12-12,-0.165
2001-12-13,0.0
2001-12-14,3.3058
2001-12-17,2.24
2001-12-18,3.4429
2001-12-19,-0.1513
2001-12-20,-1.8182
2001-12-21,-1.5432000000000001
2001-12-24,1.4107
2001-12-26,3.4003
2001-12-27,0.1495
2001-12-28,-2.8358
2001-12-31,-2.4577999999999998
2002-01-02,10.2362
2002-01-03,2.0
2002-01-04,1.5406
2002-01-07,0.5517
2002-01-08,1.6461000000000001
2002-01-09,4.4534
2002-01-10,-4.2636
2002-01-11,-1.6194
2002-01-14,-2.4691
2002-01-15,5.3446
2002-01-16,0.8011
2002-01-17,0.0
2002-01-18,-2.1192
2002-01-22,-1.3532
2002-01-23,-1.9203999999999999
2002-01-24,1.5385
2002-01-25,1.2397
2002-01-28,-1.6327
2002-01-29,-0.1383
2002-01-30,-1.662
2002-01-31,1.6901000000000002
2002-02-01,-1.108
2002-02-04,-1.8207
2002-02-05,-2.9957000000000003
2002-02-06,-1.4706000000000001
2002-02-07,-2.9851
2002-02-08,2.3077
2002-02-11,4.6617
2002-02-12,-5.0287
2002-02-13,1.2103
2002-02-14,0.0
2002-02-15,-0.5979
2002-02-19,0.7519
2002-02-20,-1.194
2002-02-21,-0.6042
2002-02-22,1.5198
2002-02-25,-0.7485
2002-02-26,-1.0558
2002-02-27,1.2195
2002-02-28,0.9036
2002-03-01,-2.2388
2002-03-04,1.6794
2002-03-05,-0.6006
2002-03-06,-0.7553
2002-03-07,0.4566
2002-03-08,0.0
2002-03-11,0.0
2002-03-12,0.7576
2002-03-13,0.3008
2002-03-14,1.0495
2002-03-15,-0.2967
2002-03-18,4.3155
2002-03-19,3.709
2002-03-20,0.4127
2002-03-21,0.5556
2002-03-22,-1.5192999999999999
2002-03-25,-1.2623
2002-03-26,2.983
2002-03-27,4.2759
2002-03-28,4.2328
2002-04-01,-0.3807
2002-04-02,-1.1465
2002-04-03,-3.2216
2002-04-04,1.5979
2002-04-05,5.1114
2002-04-08,2.6185
2002-04-09,-1.7010999999999998
2002-04-10,-0.3708
2002-04-11,-1.3648
2002-04-12,-0.6289
2002-04-15,1.1392
2002-04-16,-1.0013
2002-04-17,0.885
2002-04-18,0.2506
2002-04-19,-0.125
2002-04-22,0.7509
2002-04-23,-0.6211
2002-04-24,-0.875
2002-04-25,2.5221
2002-04-26,0.984
2002-04-29,-3.1669
2002-04-30,2.8931
2002-05-01,0.1222
2002-05-02,-0.1221
2002-05-03,-0.8557
2002-05-06,0.1233
2002-05-07,1.7241
2002-05-08,1.5737999999999999
2002-05-09,-2.2646
2002-05-10,-0.6098
2002-05-13,0.7362
2002-05-14,0.9744
2002-05-15,-0.2413
2002-05-16,1.5718999999999999
2002-05-17,-1.1905000000000001
2002-05-20,-1.8072
2002-05-21,-0.6135
2002-05-22,-2.4691
2002-05-23,1.7722
2002-05-24,-1.7412999999999998
2002-05-28,3.5443
2002-05-29,-2.0782
2002-05-30,1.3733
2002-05-31,1.4778
2002-06-03,-3.2767
2002-06-04,-0.3764
2002-06-05,1.3854
2002-06-06,-0.8696
2002-06-07,0.1253
2002-06-10,-0.6258
2002-06-11,0.7557
2002-06-12,-1.875
2002-06-13,0.7643
2002-06-14,0.3793
2002-06-17,-1.1335
2002-06-18,2.4204
2002-06-19,1.3682
2002-06-20,1.7178
2002-06-21,0.1221
2002-06-24,-0.122
2002-06-25,2.5641
2002-06-26,-3.4524
2002-06-27,2.0962
2002-06-28,2.657
2002-07-01,2.3529
2002-07-02,-8.046
2002-07-03,0.0
2002-07-05,-0.25
2002-07-08,-0.1253
2002-07-09,-0.2509
2002-07-10,-0.1258
2002-07-11,0.3778
2002-07-12,-0.8783
2002-07-15,-1.8987
2002-07-16,0.2581
2002-07-17,-1.5444
2002-07-18,-6.2745
2002-07-19,-7.9498
2002-07-22,-2.4242
2002-07-23,-7.6087
2002-07-24,8.4034
2002-07-25,7.907
2002-07-26,3.7356
2002-07-29,7.2022
2002-07-30,0.5168
2002-07-31,-3.7275
2002-08-01,-3.7382999999999997
2002-08-02,1.9417
2002-08-05,-8.1633
2002-08-06,7.7036999999999995
2002-08-07,4.5392
2002-08-08,0.0
2002-08-09,-0.6579
2002-08-12,-3.1788
2002-08-13,-0.684
2002-08-14,4.6832
2002-08-15,-0.9211
2002-08-16,1.0624
2002-08-19,0.3942
2002-08-20,1.4398
2002-08-21,-2.9677
2002-08-22,-1.5957
2002-08-23,0.0
2002-08-26,2.027
2002-08-27,-4.9007
2002-08-28,-0.4178
2002-08-29,4.6154
2002-08-30,-3.7433
2002-09-03,-1.3889
2002-09-04,0.1408
2002-09-05,-3.7975
2002-09-06,5.848
2002-09-09,-3.3149
2002-09-10,0.4286
2002-09-11,1.7069999999999999
2002-09-12,-3.3566
2002-09-13,1.5918999999999999
2002-09-16,0.4274
2002-09-17,-0.5674
2002-09-18,0.9986
2002-09-19,15.2542
2002-09-20,-0.7444
2002-09-23,0.0
2002-09-24,0.625
2002-09-25,0.2484
2002-09-26,0.2478
2002-09-27,0.8653
2002-09-30,-0.4902
2002-10-01,2.2167
2002-10-02,0.8434
2002-10-03,0.3584
2002-10-04,-1.0714
2002-10-07,-1.6846999999999999
2002-10-08,-0.4896
2002-10-09,0.738
2002-10-10,0.3663
2002-10-11,0.0
2002-10-14,-1.0949
2002-10-15,1.968
2002-10-16,-1.6888
2002-10-17,1.8405
2002-10-18,-24.0964
2002-10-21,-0.1587
2002-10-22,0.318
2002-10-23,1.1094
2002-10-24,-3.4483
2002-10-25,2.1104
2002-10-28,-1.2719
2002-10-29,0.0
2002-10-30,0.6441
2002-10-31,0.16
2002-11-01,1.5974
2002-11-04,-1.2579
2002-11-05,2.2293
2002-11-06,3.7382999999999997
2002-11-07,0.0
2002-11-08,1.2012
2002-11-11,-4.1543
2002-11-12,-0.4644
2002-11-13,-0.311
2002-11-14,-0.312
2002-11-15,-2.1909
2002-11-18,-1.92
2002-11-19,0.0
2002-11-20,2.2838
2002-11-21,0.4785
2002-11-22,-0.6349
2002-11-25,2.3962
2002-11-26,1.7161
2002-11-27,5.6748
2002-11-29,-2.7576
2002-12-02,4.0299
2002-12-03,-1.0043
2002-12-04,0.0
2002-12-05,-2.1739
2002-12-06,2.5185
2002-12-09,-1.7341
2002-12-10,0.7353
2002-12-11,-0.146
2002-12-12,1.7544
2002-12-13,-2.1552
2002-12-16,2.3495
2002-12-17,-1.2912
2002-12-18,-3.0523
2002-12-19,1.0654
2002-12-20,0.3012
2002-12-23,1.952
2002-12-24,-0.5891
2002-12-26,-1.037
2002-12-27,-1.1976
2002-12-30,0.303
2002-12-31,1.5106000000000002
2003-01-02,1.6369
2003-01-03,-2.6353999999999997
2003-01-06,3.4586
2003-01-07,-2.3256
2003-01-08,-0.1488
2003-01-09,1.4903
2003-01-10,1.4684
2003-01-13,-1.013
2003-01-14,3.0702
2003-01-15,-0.5674
2003-01-16,0.8559
2003-01-17,-0.9901
2003-01-21,-2.2857
2003-01-22,0.5848
2003-01-23,-1.3081
2003-01-24,-2.9455
2003-01-27,-2.8832
2003-01-28,-0.9375
2003-01-29,-0.6309
2003-01-30,-3.3333
2003-01-31,1.8062
2003-02-03,1.6129
2003-02-04,-0.1587
2003-02-05,0.9539
2003-02-06,0.0
2003-02-07,-2.0472
2003-02-10,-5.9486
2003-02-11,-0.5128
2003-02-12,-5.8419
2003-02-13,0.1825
2003-02-14,1.0929
2003-02-18,7.9279
2003-02-19,5.1753
2003-02-20,0.0
2003-02-21,-1.5873
2003-02-24,-3.3871
2003-02-25,2.0033
2003-02-26,-0.1637
2003-02-27,3.2787
2003-02-28,3.1746
2003-03-03,1.0769
2003-03-04,0.4566
2003-03-05,1.8182
2003-03-06,-1.7856999999999998
2003-03-07,-0.303
2003-03-10,-3.9514
2003-03-11,2.5316
2003-03-12,0.3086
2003-03-13,2.3077
2003-03-14,-2.1053
2003-03-17,1.8433000000000002
2003-03-18,-0.4525
2003-03-19,1.2121
2003-03-20,1.0638
2003-03-21,-1.8045
2003-03-24,2.144
2003-03-25,1.9489999999999998
2003-03-26,-3.3824
2003-03-27,-0.3044
2003-03-28,-3.8167999999999997
2003-03-31,-0.1587
2003-04-01,-0.4769
2003-04-02,3.0351
2003-04-03,0.6202
2003-04-04,-1.0786
2003-04-07,1.5575999999999999
2003-04-08,0.9202
2003-04-09,-2.2796
2003-04-10,-2.6439
2003-04-11,-0.7987
2003-04-14,14.9758
2003-04-15,3.2213
2003-04-16,0.9498
2003-04-17,0.4032
2003-04-21,-0.8032
2003-04-22,1.3495
2003-04-23,1.1984
2003-04-24,0.6579
2003-04-25,-1.8300999999999998
2003-04-28,1.3316
2003-04-29,1.1827
2003-04-30,0.0
2003-05-01,0.0
2003-05-02,-0.1299
2003-05-05,0.2601
2003-05-06,1.297
2003-05-07,-0.128
2003-05-08,-0.3846
2003-05-09,0.7722
2003-05-12,0.0
2003-05-13,1.0217
2003-05-14,0.1264
2003-05-15,2.1465
2003-05-16,-2.9666
2003-05-19,-1.2739
2003-05-20,0.129
2003-05-21,0.0
2003-05-22,1.1598
2003-05-23,0.7643
2003-05-27,-0.5057
2003-05-28,0.1271
2003-05-29,0.6345
2003-05-30,3.2787
2003-06-02,-0.4884
2003-06-03,1.8405
2003-06-04,2.0482
2003-06-05,-0.2361
2003-06-06,0.5917
2003-06-09,3.5294
2003-06-10,0.2273
2003-06-11,-0.907
2003-06-12,0.6865
2003-06-13,1.1364
2003-06-16,3.1461
2003-06-17,-0.3268
2003-06-18,-0.4372
2003-06-19,-2.3438
2003-06-20,-1.6
2003-06-23,-1.626
2003-06-24,3.0697
2003-06-25,2.6346
2003-06-26,2.1205
2003-06-27,0.0
2003-06-30,4.3716
2003-07-01,-0.2094
2003-07-02,0.8395
2003-07-03,-0.8325
2003-07-07,-0.5247
2003-07-08,0.1055
2003-07-09,-0.4215
2003-07-10,-1.5873
2003-07-11,0.7527
2003-07-14,1.3874
2003-07-15,0.5263
2003-07-16,0.5236
2003-07-17,-1.6667
2003-07-18,1.8008
2003-07-21,-1.0406
2003-07-22,0.9464
2003-07-23,1.4583
2003-07-24,-0.8214
2003-07-25,-0.4141
2003-07-28,1.0395
2003-07-29,1.9546999999999999
2003-07-30,1.4127
2003-07-31,-0.2985
2003-08-01,-0.1996
2003-08-04,0.1
2003-08-05,-1.5984
2003-08-06,1.5228000000000002
2003-08-07,2.5
2003-08-08,-0.7805
2003-08-11,1.5733000000000001
2003-08-12,0.6776
2003-08-13,-0.9615
2003-08-14,0.9709
2003-08-15,-1.0577
2003-08-18,0.4859
2003-08-19,0.5803
2003-08-20,0.3846
2003-08-21,-0.3831
2003-08-22,0.2885
2003-08-25,-3.2598
2003-08-26,1.0902
2003-08-27,2.2549
2003-08-28,1.6299000000000001
2003-08-29,0.4717
2003-09-02,0.4695
2003-09-03,1.8692
2003-09-04,0.0
2003-09-05,1.6514
2003-09-08,1.083
2003-09-09,-0.8929
2003-09-10,-1.3514
2003-09-11,2.9224
2003-09-12,0.7098
2003-09-15,0.6167
2003-09-16,2.4518
2003-09-17,0.7692
2003-09-18,-0.2577
2003-09-19,1.1197
2003-09-22,-0.1704
2003-09-23,-0.0853
2003-09-24,-1.1956
2003-09-25,-1.1236
2003-09-26,-0.7867
2003-09-29,1.5859
2003-09-30,0.4337
2003-10-01,2.2453
2003-10-02,0.3378
2003-10-03,0.7576
2003-10-06,0.1671
2003-10-07,-0.0834
2003-10-08,-1.6694
2003-10-09,0.9338
2003-10-10,-0.7569
2003-10-13,1.6101999999999999
2003-10-14,0.0834
2003-10-15,-0.3333
2003-10-16,0.6689
2003-10-17,-0.3322
2003-10-20,-0.3333
2003-10-21,-0.9197
2003-10-22,-0.1688
2003-10-23,0.0845
2003-10-24,-1.9426
2003-10-27,3.0146
2003-10-28,0.0836
2003-10-29,-1.2530999999999999
2003-10-30,0.5922
2003-10-31,-0.4205
2003-11-03,0.5068
2003-11-04,0.4202
2003-11-05,1.2551999999999999
2003-11-06,-0.8264
2003-11-07,-0.3333
2003-11-10,-2.4247
2003-11-11,-0.7712
2003-11-12,1.1226
2003-11-13,3.1597
2003-11-14,0.6623
2003-11-17,0.7401
2003-11-18,1.5510000000000002
2003-11-19,2.09
2003-11-20,1.2598
2003-11-21,-0.2333
2003-11-24,4.5986
2003-11-25,2.459
2003-11-26,1.8909
2003-11-28,0.4996
2003-12-01,0.7812
2003-12-02,0.6342
2003-12-03,0.07
2003-12-04,0.9797
2003-12-05,-0.7623
2003-12-08,1.6061
2003-12-09,0.2749
2003-12-10,-0.6854
2003-12-11,1.7943
2003-12-12,-1.1525
2003-12-15,0.6859
2003-12-16,-1.2943
2003-12-17,0.0
2003-12-18,2.4579
2003-12-19,-0.6169
2003-12-22,-0.9655
2003-12-23,0.2786
2003-12-24,0.0
2003-12-26,0.2083
2003-12-29,1.7325
2003-12-30,0.4087
2003-12-31,0.0
2004-01-02,-0.5427
2004-01-05,2.1146
2004-01-06,-0.8684
2004-01-07,-0.2022
2004-01-08,-0.0675
2004-01-09,-0.8108
2004-01-12,0.4768
2004-01-13,-0.6102
2004-01-14,-0.1364
2004-01-15,-0.4781
2004-01-16,0.2059
2004-01-20,0.2055
2004-01-21,-0.2734
2004-01-22,0.5483
2004-01-23,-0.8862
2004-01-26,0.9629
2004-01-27,0.0681
2004-01-28,-0.3404
2004-01-29,0.2049
2004-01-30,-0.1363
2004-02-02,-0.6826
2004-02-03,0.6873
2004-02-04,-0.1365
2004-02-05,0.4785
2004-02-06,2.3810000000000002
2004-02-09,0.7973
2004-02-10,1.7798
2004-02-11,1.2953000000000001
2004-02-12,-0.8951
2004-02-13,0.2581
2004-02-17,-0.6435
2004-02-18,1.6192
2004-02-19,6.4372
2004-02-20,-3.7725
2004-02-23,-1.0579
2004-02-24,4.717
2004-02-25,0.3003
2004-02-26,0.8982
2004-02-27,0.3561
2004-03-01,2.5429
2004-03-02,-1.4994
2004-03-03,0.1171
2004-03-04,-0.4094
2004-03-05,0.411
2004-03-08,-0.117
2004-03-09,-0.5855
2004-03-10,-1.1779
2004-03-11,0.1192
2004-03-12,1.131
2004-03-15,-0.7652
2004-03-16,0.7117
2004-03-17,1.5312000000000001
2004-03-18,-0.2943
2004-03-19,-1.1216
2004-03-22,-1.4925
2004-03-23,3.3333
2004-03-24,1.7595
2004-03-25,1.3833
2004-03-26,-0.1137
2004-03-29,1.4798
2004-03-30,-0.0561
2004-03-31,1.6274
2004-04-01,2.6505
2004-04-02,0.5917
2004-04-05,-6.3102
2004-04-06,-5.8219
2004-04-07,4.2424
2004-04-08,-1.3953
2004-04-12,-0.9434
2004-04-13,-6.5476
2004-04-14,-2.1019
2004-04-15,1.4964
2004-04-16,2.4359
2004-04-19,-1.627
2004-04-20,2.1628
2004-04-21,-0.934
2004-04-22,0.9428
2004-04-23,-0.6227
2004-04-26,-0.3759
2004-04-27,0.9434
2004-04-28,-0.1869
2004-04-29,-1.0612
2004-04-30,-1.8296999999999999
2004-05-03,0.2571
2004-05-04,2.6923
2004-05-05,1.9351
2004-05-06,-0.1837
2004-05-07,-2.638
2004-05-10,-1.7013
2004-05-11,-0.641
2004-05-12,-2.9032
2004-05-13,-1.6611
2004-05-14,-1.4865
2004-05-17,1.7833
2004-05-18,1.9542000000000002
2004-05-19,-1.9167
2004-05-20,7.8167
2004-05-21,-2.5625
2004-05-24,2.3092
2004-05-25,2.5705
2004-05-26,0.1834
2004-05-27,1.2203
2004-05-28,-1.1453
2004-06-01,-1.2805
2004-06-02,0.8647
2004-06-03,-2.9394
2004-06-04,0.0
2004-06-07,1.1987
2004-06-08,-0.2494
2004-06-09,-1.8125
2004-06-10,1.7823
