ticker,OMG US Equity
2000-05-24,2.0408
2000-05-25,-1.5
2000-05-26,-0.3807
2000-05-30,1.4013
2000-05-31,-1.7588
2000-06-01,1.6623999999999999
2000-06-02,-0.5031
2000-06-05,1.6435
2000-06-06,-0.3731
2000-06-07,-3.4956
2000-06-08,-9.0556
2000-06-09,0.7112
2000-06-12,-0.565
2000-06-13,0.0
2000-06-14,2.1307
2000-06-15,-0.4172
2000-06-16,-1.8155999999999999
2000-06-19,-0.9957
2000-06-20,-3.0172
2000-06-21,2.3704
2000-06-22,-0.8683
2000-06-23,-0.7299
2000-06-26,0.5882
2000-06-27,0.5848
2000-06-28,1.4535
2000-06-29,-1.0029
2000-06-30,1.8813
2000-07-03,2.1307
2000-07-05,-1.2517
2000-07-06,-2.3944
2000-07-07,1.5873
2000-07-10,0.0
2000-07-11,-0.142
2000-07-12,0.1422
2000-07-13,-1.1364
2000-07-14,-1.4368
2000-07-17,-1.4577
2000-07-18,-1.4793
2000-07-19,-0.9009
2000-07-20,0.0
2000-07-21,-1.8182
2000-07-24,0.1543
2000-07-25,13.2512
2000-07-26,0.6803
2000-07-27,-1.0811
2000-07-28,1.3660999999999999
2000-07-31,2.2911
2000-08-01,-0.9223
2000-08-02,-1.5957
2000-08-03,0.2703
2000-08-04,0.8086
2000-08-07,-0.2674
2000-08-08,-0.9383
2000-08-09,-0.1353
2000-08-10,-1.897
2000-08-11,2.2099
2000-08-14,-0.5405
2000-08-15,1.3587
2000-08-16,1.1743000000000001
2000-08-17,1.328
2000-08-18,-0.5242
2000-08-21,-0.3953
2000-08-22,-0.1323
2000-08-23,-2.5166
2000-08-24,2.038
2000-08-25,0.2663
2000-08-28,-0.5312
2000-08-29,0.534
2000-08-30,0.1328
2000-08-31,0.5305
2000-09-01,0.0
2000-09-05,0.5277
2000-09-06,1.5748
2000-09-07,-0.7752
2000-09-08,-2.0833
2000-09-11,2.7926
2000-09-12,-1.0349
2000-09-13,-0.6536
2000-09-14,-1.9737
2000-09-15,0.2685
2000-09-18,-0.9371
2000-09-19,0.8108
2000-09-20,-5.8981
2000-09-21,-0.4274
2000-09-22,-3.2904
2000-09-25,1.6272
2000-09-26,-0.8734
2000-09-27,-0.5874
2000-09-28,5.0222
2000-09-29,-1.8284
2000-10-02,-2.0057
2000-10-03,3.8012
2000-10-04,1.6901000000000002
2000-10-05,-2.3546
2000-10-06,-0.1418
2000-10-09,0.2841
2000-10-10,-1.5581
2000-10-11,3.1655
2000-10-12,-2.5105
2000-10-13,0.4292
2000-10-16,3.4188
2000-10-17,-3.0303
2000-10-18,0.5682
2000-10-19,0.8475
2000-10-20,1.6806999999999999
2000-10-23,-2.2039
2000-10-24,0.0
2000-10-25,-3.3803
2000-10-26,1.1662
2000-10-27,3.0259
2000-10-30,2.9371
2000-10-31,0.5435
2000-11-01,-0.2703
2000-11-02,1.084
2000-11-03,0.2681
2000-11-06,1.2032
2000-11-07,0.3963
2000-11-08,0.0
2000-11-09,-0.7895
2000-11-10,-1.8568
2000-11-13,2.1622
2000-11-14,0.2646
2000-11-15,0.3641
2000-11-16,-1.7128
2000-11-17,0.4021
2000-11-20,-1.6021
2000-11-21,0.4071
2000-11-22,-1.8919000000000001
2000-11-24,1.6529
2000-11-27,-1.084
2000-11-28,0.137
2000-11-29,1.7784
2000-11-30,-1.3441
2000-12-01,2.1798
2000-12-04,0.9333
2000-12-05,4.6235
2000-12-06,-1.0101
2000-12-07,2.0408
2000-12-08,0.5
2000-12-11,1.6169
2000-12-12,-0.1224
2000-12-13,-1.8382
2000-12-14,0.0
2000-12-15,-0.4994
2000-12-18,-3.1368
2000-12-19,-0.5181
2000-12-20,-1.9531
2000-12-21,3.0544
2000-12-22,4.8969000000000005
2000-12-26,2.9484
2000-12-27,4.7733
2000-12-28,2.7335000000000003
2000-12-29,-3.1042
2001-01-02,-3.5469
2001-01-03,3.4401
2001-01-04,0.0
2001-01-05,-4.3578
2001-01-08,1.6787
2001-01-09,-3.3019
2001-01-10,-0.122
2001-01-11,-1.3431
2001-01-12,-1.4851
2001-01-16,1.005
2001-01-17,-5.4726
2001-01-18,2.3684
2001-01-19,-1.1568
2001-01-22,0.6502
2001-01-23,-0.2584
2001-01-24,0.0
2001-01-25,1.0363
2001-01-26,-1.5385
2001-01-29,-0.1042
2001-01-30,1.585
2001-01-31,-0.2258
2001-02-01,-1.3374
2001-02-02,-0.3128
2001-02-05,4.6025
2001-02-06,0.6
2001-02-07,2.0875
2001-02-08,-0.6621
2001-02-09,0.7646
2001-02-12,3.2101
2001-02-13,-0.5655
2001-02-14,-0.9858
2001-02-15,0.9789
2001-02-16,-2.7941000000000003
2001-02-20,1.5838999999999999
2001-02-21,-1.2511999999999999
2001-02-22,-2.1442
2001-02-23,-0.8964
2001-02-26,0.9045
2001-02-27,-0.1992
2001-02-28,1.1976
2001-03-01,-0.8284
2001-03-02,2.9435000000000002
2001-03-05,1.0433
2001-03-06,0.8604
2001-03-07,0.2844
2001-03-08,2.0794
2001-03-09,1.2963
2001-03-12,-1.3528
2001-03-13,0.2595
2001-03-14,-1.1091
2001-03-15,-2.243
2001-03-16,-2.4857
2001-03-19,2.1569
2001-03-20,2.1305
2001-03-21,0.7517
2001-03-22,-0.5783
2001-03-23,1.5197
2001-03-26,-0.4805
2001-03-27,-0.2228
2001-03-28,-1.5074999999999998
2001-03-29,-2.6833
2001-03-30,3.3981
2001-04-02,-0.0939
2001-04-03,-3.1767
2001-04-04,-0.6989
2001-04-05,3.8123
2001-04-06,-3.8418
2001-04-09,1.9585
2001-04-10,0.6531
2001-04-11,-0.9542
2001-04-12,0.6358
2001-04-16,-0.9382
2001-04-17,1.2756
2001-04-18,0.2863
2001-04-19,-1.6175000000000002
2001-04-20,-2.5145
2001-04-23,0.0
2001-04-24,-0.7937
2001-04-25,2.8
2001-04-26,2.3152
2001-04-27,5.3432
2001-04-30,-1.2635
2001-05-01,1.0969
2001-05-02,0.0181
2001-05-03,-0.5605
2001-05-04,2.9273
2001-05-07,-2.5789999999999997
2001-05-08,1.4506000000000001
2001-05-09,1.5907
2001-05-10,0.2815
2001-05-11,1.6842000000000001
2001-05-14,1.1042
2001-05-15,2.0478
2001-05-16,4.5652
2001-05-17,0.641
2001-05-18,-0.9554
2001-05-21,-0.7878
2001-05-22,-0.0162
2001-05-23,-2.7553
2001-05-24,-1.2
2001-05-25,1.4845
2001-05-29,1.8949
2001-05-30,-0.4731
2001-05-31,1.6227
2001-06-01,-1.2903
2001-06-04,2.0588
2001-06-05,0.5443
2001-06-06,0.2389
2001-06-07,0.6513
2001-06-08,-1.6414
2001-06-11,0.1284
2001-06-12,-2.2436
2001-06-13,1.7213
2001-06-14,-1.3699
2001-06-15,-0.915
2001-06-18,0.2639
2001-06-19,-0.2467
2001-06-20,0.4946
2001-06-21,-3.5275
2001-06-22,-0.6633
2001-06-25,-4.4684
2001-06-26,0.8065
2001-06-27,0.6222
2001-06-28,0.8834
2001-06-29,-1.4886
2001-07-02,0.6222
2001-07-03,0.1767
2001-07-05,1.5873
2001-07-06,-1.5625
2001-07-09,0.1411
2001-07-10,0.2113
2001-07-11,-0.5448
2001-07-12,2.898
2001-07-13,-1.0132
2001-07-16,-1.4573
2001-07-17,0.0
2001-07-18,0.5282
2001-07-19,0.5254
2001-07-20,-0.1916
2001-07-23,0.0175
2001-07-24,-2.2688
2001-07-25,1.9643000000000002
2001-07-26,-0.3152
2001-07-27,-0.2987
2001-07-30,0.4405
2001-07-31,2.6316
2001-08-01,2.9915000000000003
2001-08-02,-0.6971
2001-08-03,0.6184
2001-08-06,-0.3322
2001-08-07,-0.0833
2001-08-08,-0.5838
2001-08-09,2.5168
2001-08-10,1.8822
2001-08-13,0.4016
2001-08-14,0.016
2001-08-15,-0.6399
2001-08-16,0.0323
2001-08-17,1.371
2001-08-20,-1.9889000000000001
2001-08-21,4.7078
2001-08-22,-0.3256
2001-08-23,-0.2955
2001-08-24,1.7005
2001-08-27,0.9357
2001-08-28,-0.4255
2001-08-29,-0.7173
2001-08-30,-2.2291
2001-08-31,2.3742
2001-09-04,-0.2765
2001-09-05,-1.0473
2001-09-06,-0.856
2001-09-07,-4.3171
2001-09-10,0.5742
2001-09-17,-6.9331
2001-09-18,-2.2787
2001-09-19,-0.4664
2001-09-20,-7.2806
2001-09-21,-2.449
2001-09-24,4.8018
2001-09-25,4.4867
2001-09-26,-1.0189
2001-09-27,0.4963
2001-09-28,0.6036
2001-10-01,0.7455
2001-10-02,-1.1009
2001-10-03,1.7518
2001-10-04,0.9864
2001-10-05,-0.3729
2001-10-08,0.2674
2001-10-09,1.7067
2001-10-10,0.5069
2001-10-11,2.7826
2001-10-12,-0.0846
2001-10-15,0.508
2001-10-16,-1.9714
2001-10-17,0.8938
2001-10-18,3.4923
2001-10-19,-4.0329
2001-10-22,1.0635
2001-10-23,0.628
2001-10-24,-1.4168
2001-10-25,0.8554
2001-10-26,1.374
2001-10-29,-0.4183
2001-10-30,-0.3697
2001-10-31,2.1250999999999998
2001-11-01,-1.0735
2001-11-02,-1.1686
2001-11-05,-1.1824
2001-11-06,1.6239
2001-11-07,1.3457
2001-11-08,-0.3817
2001-11-09,-0.4499
2001-11-12,0.4184
2001-11-13,1.1667
2001-11-14,0.0494
2001-11-15,1.4851
2001-11-16,-0.2276
2001-11-19,0.5541
2001-11-20,0.9238
2001-11-21,-1.4774
2001-11-23,0.8965
2001-11-26,-1.5347
2001-11-27,-1.1485
2001-11-28,-1.1618
2001-11-29,-1.5953
2001-11-30,3.6689
2001-12-03,0.2798
2001-12-04,1.7236
2001-12-05,3.4371
2001-12-06,-0.312
2001-12-07,-1.1737
2001-12-10,-1.9794
2001-12-11,0.3877
2001-12-12,1.6575
2001-12-13,-2.3429
2001-12-14,0.2918
2001-12-17,-0.2101
2001-12-18,2.8507
2001-12-19,-2.5984
2001-12-20,1.4551
2001-12-21,2.6295
2001-12-24,-0.8696
2001-12-26,3.0858
2001-12-27,-1.6107
2001-12-28,1.5753
2001-12-31,0.6386
2002-01-02,-3.3238
2002-01-03,0.0469
2002-01-04,0.7498
2002-01-07,-0.2481
2002-01-08,0.6994
2002-01-09,-0.7409
2002-01-10,-0.2332
2002-01-11,-0.7014
2002-01-14,-0.361
2002-01-15,-1.2287
2002-01-16,-1.2759
2002-01-17,-1.454
2002-01-18,3.2787
2002-01-22,-1.0
2002-01-23,2.6134
2002-01-24,-0.1563
2002-01-25,3.2864
2002-01-28,0.3788
2002-01-29,-3.3962
2002-01-30,3.4063
2002-01-31,1.0879
2002-02-01,-1.8235999999999999
2002-02-04,-0.1218
2002-02-05,-4.1159
2002-02-06,-0.6518
2002-02-07,-1.3602
2002-02-08,0.9085
2002-02-11,0.209
2002-02-12,-0.1604
2002-02-13,-0.1125
2002-02-14,-0.0161
2002-02-15,2.0595
2002-02-19,0.0473
2002-02-20,0.6475
2002-02-21,-0.0471
2002-02-22,0.2355
2002-02-25,2.2709
2002-02-26,0.781
2002-02-27,1.7475
2002-02-28,-0.2389
2002-03-01,-0.0449
2002-03-04,-0.2546
2002-03-05,0.6006
2002-03-06,2.3881
2002-03-07,-0.1312
2002-03-08,0.7298
2002-03-11,-0.1014
2002-03-12,-1.2765
2002-03-13,1.3077
2002-03-14,0.7977
2002-03-15,0.0863
2002-03-18,-1.5239
2002-03-19,0.3212
2002-03-20,0.844
2002-03-21,0.2165
2002-03-22,-1.2095
2002-03-25,-2.434
2002-03-26,0.8216
2002-03-27,5.3341
2002-03-28,1.7021
2002-04-01,-0.2766
2002-04-02,1.2483
2002-04-03,-2.3973
2002-04-04,-0.0842
2002-04-05,0.9271
2002-04-08,-0.3479
2002-04-09,-0.6285
2002-04-10,0.0843
2002-04-11,-2.7523999999999997
2002-04-12,-0.231
2002-04-15,-1.6644999999999999
2002-04-16,-1.1039
2002-04-17,-1.1758
2002-04-18,-2.1084
2002-04-19,-0.0154
2002-04-22,-2.2927
2002-04-23,-1.8898000000000001
2002-04-24,1.5088
2002-04-25,2.198
2002-04-26,4.4407
2002-04-29,-1.9704000000000002
2002-04-30,0.8765
2002-05-01,-0.4494
2002-05-02,2.2874
2002-05-03,-0.8386
2002-05-06,-2.3739
2002-05-07,3.3435
2002-05-08,-0.1618
2002-05-09,-0.5892
2002-05-10,-1.3039
2002-05-13,-0.7506
2002-05-14,1.6488
2002-05-15,0.7143
2002-05-16,-0.7995
2002-05-17,0.0448
2002-05-20,-0.1193
2002-05-21,0.8066
2002-05-22,1.052
2002-05-23,0.1466
2002-05-24,-0.4978
2002-05-28,-2.2218999999999998
2002-05-29,-1.4447
2002-05-30,-0.1374
2002-05-31,0.3058
2002-06-03,-2.439
2002-06-04,-0.7031
2002-06-05,1.967
2002-06-06,0.571
2002-06-07,3.5906000000000002
2002-06-10,0.5925
2002-06-11,0.4123
2002-06-12,0.2346
2002-06-13,-1.229
2002-06-14,-2.5033
2002-06-17,-4.1325
2002-06-18,1.4422
2002-06-19,0.9217
2002-06-20,-0.805
2002-06-21,2.138
2002-06-24,-1.2987
2002-06-25,0.6192
2002-06-26,-3.0769
2002-06-27,-1.8094999999999999
2002-06-28,0.2263
2002-07-01,1.2097
2002-07-02,-2.7888
2002-07-03,-0.9508
2002-07-05,2.4661
2002-07-08,0.6138
2002-07-09,-2.071
2002-07-10,-4.4262
2002-07-11,-2.1441
2002-07-12,-2.0158
2002-07-15,-4.4723
2002-07-16,1.4981
2002-07-17,1.7528000000000001
2002-07-18,-0.816
2002-07-19,-2.925
2002-07-22,-5.4049
2002-07-23,0.4977
2002-07-24,5.2892
2002-07-25,1.1289
2002-07-26,-1.4884
2002-07-29,3.5694
2002-07-30,-14.2779
2002-07-31,-2.5739
2002-08-01,3.3406000000000002
2002-08-02,-3.9721
2002-08-05,-3.8504
2002-08-06,3.2952
2002-08-07,2.9685
2002-08-08,1.6566
2002-08-09,1.9471
2002-08-12,-0.2491
2002-08-13,-2.1852
2002-08-14,2.8085
2002-08-15,2.6982
2002-08-16,-0.5659
2002-08-19,2.561
2002-08-20,-0.6738
2002-08-21,0.3591
2002-08-22,4.6322
2002-08-23,-0.646
2002-08-26,0.6885
2002-08-27,0.3799
2002-08-28,-2.0246
2002-08-29,3.0127
2002-08-30,-1.1436
2002-09-03,-5.4618
2002-09-04,3.6108000000000002
2002-09-05,-3.7173
2002-09-06,3.6799
2002-09-09,3.3553
2002-09-10,3.3965
2002-09-11,-0.2904
2002-09-12,-2.5300000000000002
2002-09-13,-0.5229
2002-09-16,-0.6946
2002-09-17,-2.9679
2002-09-18,0.526
2002-09-19,-1.5310000000000001
2002-09-20,-13.8949
2002-09-23,0.0
2002-09-24,-2.3086
2002-09-25,0.9593
2002-09-26,0.3476
2002-09-27,-1.6166
2002-09-30,0.4695
2002-10-01,1.6355
2002-10-02,-1.1494
2002-10-03,-1.2791000000000001
2002-10-04,-3.0624
2002-10-07,-3.0863
2002-10-08,-0.0752
2002-10-09,-6.1481
2002-10-10,1.4973
2002-10-11,4.7682
2002-10-14,-1.4332
2002-10-15,0.4847
2002-10-16,-4.6458
2002-10-17,-2.6358
2002-10-18,-11.813
2002-10-21,-4.031
2002-10-22,-0.1616
2002-10-23,0.8738
2002-10-24,1.5399
2002-10-25,-2.3064999999999998
2002-10-28,-0.0647
2002-10-29,-71.0356
2002-10-30,-16.3128
2002-10-31,-13.3511
2002-11-01,-0.6163
2002-11-04,4.6512
2002-11-05,-5.7778
2002-11-06,-1.7296
2002-11-07,5.6
2002-11-08,-16.2121
2002-11-11,-15.1899
2002-11-12,4.2644
2002-11-13,9.2025
2002-11-14,-3.9326
2002-11-15,-2.924
2002-11-18,-2.4096
2002-11-19,-6.1728
2002-11-20,-10.9649
2002-11-21,4.6798
2002-11-22,2.3529
2002-11-25,1.1494
2002-11-26,30.6818
2002-11-27,3.4783
2002-11-29,18.6555
2002-12-02,7.6487
2002-12-03,1.8420999999999998
2002-12-04,5.5556
2002-12-05,-6.6095
2002-12-06,-6.291
2002-12-09,6.993
2002-12-10,3.0065
2002-12-11,1.5228000000000002
2002-12-12,-5.75
2002-12-13,-11.8037
2002-12-16,-1.0526
2002-12-17,2.2796
2002-12-18,-2.6746
2002-12-19,-0.7634
2002-12-20,-5.3846
2002-12-23,3.0894
2002-12-24,-0.1577
2002-12-26,5.3712
2002-12-27,1.1994
2002-12-30,-2.5185
2002-12-31,4.5593
2003-01-02,-0.7267
2003-01-03,-4.246
2003-01-06,2.4465
2003-01-07,-2.6866
2003-01-08,-3.8344
2003-01-09,1.2759
2003-01-10,28.189
2003-01-13,12.8993
2003-01-14,1.197
2003-01-15,1.9355
2003-01-16,-0.8439
2003-01-17,3.7234
2003-01-21,0.7179
2003-01-22,-3.7678000000000003
2003-01-23,1.5873
2003-01-24,-2.3958
2003-01-27,-7.0438
2003-01-28,4.5924
2003-01-29,-0.7684
2003-01-30,-1.1062
2003-01-31,-1.6779
2003-02-03,2.9579
2003-02-04,-5.3039
2003-02-05,-2.217
2003-02-06,-2.6253
2003-02-07,-2.6961
2003-02-10,-3.5263999999999998
2003-02-11,2.8721
2003-02-12,2.0305
2003-02-13,-5.0995
2003-02-14,-1.7038
2003-02-18,0.4
2003-02-19,-1.992
2003-02-20,-1.7614999999999998
2003-02-21,26.2069
2003-02-24,-4.6995000000000005
2003-02-25,0.8028
2003-02-26,-3.0717
2003-02-27,-1.6432
2003-02-28,0.9547
2003-03-03,2.1277
2003-03-04,-3.3565
2003-03-05,-0.7186
2003-03-06,-5.0663
2003-03-07,0.1271
2003-03-10,-2.5381
2003-03-11,4.1667
2003-03-12,-1.625
2003-03-13,1.7789000000000001
2003-03-14,-0.2497
2003-03-17,4.1302
2003-03-18,3.9663
2003-03-19,9.0173
2003-03-20,4.9841
2003-03-21,-1.0101
2003-03-24,-5.2041
2003-03-25,2.2605
2003-03-26,-1.6842000000000001
2003-03-27,-0.9636
2003-03-28,-1.8378
2003-03-31,-3.6344
2003-04-01,4.6857
2003-04-02,6.2227
2003-04-03,-0.8222
2003-04-04,1.0363
2003-04-07,-2.359
2003-04-08,-2.9412000000000003
2003-04-09,6.8182
2003-04-10,-0.4053
2003-04-11,-1.0173
2003-04-14,1.9527
2003-04-15,1.1089
2003-04-16,3.4895
2003-04-17,10.0193
2003-04-21,1.1384
2003-04-22,-0.2597
2003-04-23,6.7708
2003-04-24,2.1138
2003-04-25,0.7962
2003-04-28,-3.4755
2003-04-29,-3.0278
2003-04-30,-1.6034000000000002
2003-05-01,6.518
2003-05-02,3.0596
2003-05-05,2.4219
2003-05-06,1.9069
2003-05-07,2.2455
2003-05-08,1.9766
2003-05-09,1.2922
2003-05-12,0.9922
2003-05-13,1.3333
2003-05-14,-3.1856
2003-05-15,-3.0758
2003-05-16,2.8782
2003-05-19,-5.0933
2003-05-20,1.5873
2003-05-21,1.4881
2003-05-22,-1.7595
2003-05-23,-1.1194
2003-05-27,3.3962
2003-05-28,1.8248
2003-05-29,2.3656
2003-05-30,1.3305
2003-06-02,2.9026
2003-06-03,5.3727
2003-06-04,7.2658
2003-06-05,-2.2579000000000002
2003-06-06,-6.079
2003-06-09,-4.7249
2003-06-10,1.019
2003-06-11,2.0846999999999998
2003-06-12,3.4256
2003-06-13,-2.2293
2003-06-16,-1.1075
2003-06-17,-0.3953
2003-06-18,-0.1984
2003-06-19,0.1988
2003-06-20,-0.7275
2003-06-23,-1.7322
2003-06-24,-1.9661
2003-06-25,-0.2075
2003-06-26,-1.1088
2003-06-27,1.4716
2003-06-30,1.7265000000000001
2003-07-01,0.2716
2003-07-02,-1.4895
2003-07-03,0.3436
2003-07-07,-1.0959
2003-07-08,1.4543
2003-07-09,0.0
2003-07-10,-4.3686
2003-07-11,1.0707
2003-07-14,1.4830999999999999
2003-07-15,0.5567
2003-07-16,-0.2768
2003-07-17,-2.7065
2003-07-18,2.9244
2003-07-21,-0.4158
2003-07-22,0.2088
2003-07-23,1.1111
2003-07-24,-1.8544
2003-07-25,1.3996
2003-07-28,0.4141
2003-07-29,3.299
2003-07-30,-12.9075
2003-07-31,6.2643
2003-08-01,-2.8756
2003-08-04,-3.6269
2003-08-05,0.1536
2003-08-06,-5.2914
2003-08-07,-2.834
2003-08-08,5.75
2003-08-11,0.9456
2003-08-12,1.4052
2003-08-13,-0.9238
2003-08-14,-0.0777
2003-08-15,1.4774
2003-08-18,-1.3027
2003-08-19,3.1056
2003-08-20,-0.5271
2003-08-21,1.2869
2003-08-22,-1.8685
2003-08-25,-0.9901
2003-08-26,0.9231
2003-08-27,2.1341
2003-08-28,1.3433
2003-08-29,-0.7364
2003-09-02,4.6736
2003-09-03,5.8115
2003-09-04,3.282
2003-09-05,-2.0104
2003-09-08,-2.1178
2003-09-09,1.2847
2003-09-10,0.2003
2003-09-11,-0.0666
2003-09-12,1.6667
2003-09-15,-1.6393
2003-09-16,0.6667
2003-09-17,1.5894
2003-09-18,-0.1956
2003-09-19,2.7433
2003-09-22,-3.4329
2003-09-23,1.3167
2003-09-24,-2.5341
2003-09-25,-2.1333
2003-09-26,-0.6131
2003-09-29,1.5764
2003-09-30,-1.2146
2003-10-01,1.4344000000000001
2003-10-02,0.6734
2003-10-03,0.6689
2003-10-06,1.2625
2003-10-07,1.5748
2003-10-08,-0.0646
2003-10-09,0.1293
2003-10-10,0.2582
2003-10-13,0.4507
2003-10-14,5.3846
2003-10-15,1.5207000000000002
2003-10-16,0.6591
2003-10-17,-3.2738
2003-10-20,-1.3538000000000001
2003-10-21,1.5596
2003-10-22,-1.7199
2003-10-23,0.375
2003-10-24,0.934
2003-10-27,1.9741
2003-10-28,2.4198
2003-10-29,2.7761
2003-10-30,11.2069
2003-10-31,-7.4935
2003-11-03,1.7877
2003-11-04,5.1592
2003-11-05,2.8706
2003-11-06,4.7184
2003-11-07,4.4089
2003-11-10,-4.2691
2003-11-11,0.1454
2003-11-12,4.0658
2003-11-13,3.0233
2003-11-14,2.8442
2003-11-17,2.9412000000000003
2003-11-18,2.3454
2003-11-19,-2.375
2003-11-20,-8.0666
2003-11-21,6.3138
2003-11-24,2.5328
2003-11-25,2.0017
2003-11-26,1.7537
2003-11-28,-0.6565
2003-12-01,2.974
2003-12-02,2.2463
2003-12-03,-1.8831
2003-12-04,1.4394
2003-12-05,-2.0102
2003-12-08,1.3677000000000001
2003-12-09,-3.2143
2003-12-10,-4.797
2003-12-11,3.8329
2003-12-12,2.7375
2003-12-15,-3.149
2003-12-16,0.5419
2003-12-17,1.8242
2003-12-18,1.5878999999999999
2003-12-19,1.9639
2003-12-22,1.022
2003-12-23,1.5564
2003-12-24,-0.1533
2003-12-26,0.307
2003-12-29,1.5685
2003-12-30,-0.565
2003-12-31,-0.7955
2004-01-02,-0.1145
2004-01-05,8.1422
2004-01-06,5.5143
2004-01-07,2.8476
2004-01-08,5.5049
2004-01-09,-1.2967
2004-01-12,3.2218
2004-01-13,-2.2727
2004-01-14,2.8837
2004-01-15,-1.1151
2004-01-16,-0.3353
2004-01-20,7.6453
2004-01-21,-4.2045
2004-01-22,-0.2372
2004-01-23,0.5648
2004-01-26,-1.8622999999999998
2004-01-27,2.1988
2004-01-28,-4.5682
2004-01-29,-1.7912
2004-01-30,1.1006
2004-02-02,1.2442
2004-02-03,-3.7481
2004-02-04,-11.9374
2004-02-05,6.0167
2004-02-06,2.5641
2004-02-09,4.5333
2004-02-10,0.9885
2004-02-11,2.8734
2004-02-12,-1.2891
2004-02-13,-4.5709
2004-02-17,0.6191
2004-02-18,-0.0648
2004-02-19,-4.7959
2004-02-20,2.2124
2004-02-23,-1.4319
2004-02-24,1.9931999999999999
2004-02-25,0.53
2004-02-26,0.6919
2004-02-27,0.5236
2004-03-01,4.6224
2004-03-02,-2.3024
2004-03-03,0.1911
2004-03-04,0.6357
2004-03-05,0.1263
2004-03-08,-1.4826
2004-03-09,-6.0519
2004-03-10,-2.6585
2004-03-11,-1.5056
2004-03-12,3.1283
2004-03-15,-3.3781
2004-03-16,-3.7103
2004-03-17,3.7051
2004-03-18,-0.8574
2004-03-19,1.3333
2004-03-22,-4.4097
2004-03-23,1.3765
2004-03-24,-0.9174
2004-03-25,3.6667
2004-03-26,1.2504
2004-03-29,3.0346
2004-03-30,1.8151000000000002
2004-03-31,2.2536
2004-04-01,-1.7105000000000001
2004-04-02,4.3507
2004-04-05,1.0584
2004-04-06,-0.8886
2004-04-07,0.1921
2004-04-08,-2.5887000000000002
2004-04-12,1.5091999999999999
2004-04-13,-4.7188
2004-04-14,-2.7476000000000003
2004-04-15,-0.3139
2004-04-16,0.035
2004-04-19,1.1193
2004-04-20,-3.9779
2004-04-21,0.4323
2004-04-22,3.9813
2004-04-23,0.207
2004-04-26,-2.0998
2004-04-27,-0.4923
2004-04-28,-4.6996
2004-04-29,-2.3359
2004-04-30,-3.3789
2004-05-03,-2.947
2004-05-04,2.2267
2004-05-05,11.6832
2004-05-06,-2.4468
2004-05-07,-3.4533
2004-05-10,-3.991
2004-05-11,2.0392
2004-05-12,-0.6149
2004-05-13,0.8507
2004-05-14,-3.4893
2004-05-17,-3.6551
2004-05-18,4.7835
2004-05-19,0.6297
2004-05-20,-2.0336
2004-05-21,-0.2395
2004-05-24,0.0
2004-05-25,6.1224
