ticker,DCI US Equity
2000-05-22,0.7813
2000-05-23,-3.6176
2000-05-24,2.9491
2000-05-25,-1.0104
2000-05-26,-2.1108
2000-05-30,0.0
2000-05-31,-1.3477000000000001
2000-06-01,1.3660999999999999
2000-06-02,0.8086
2000-06-05,-1.0695000000000001
2000-06-06,-0.2703
2000-06-07,-0.271
2000-06-08,-0.5435
2000-06-09,-0.8197
2000-06-12,-2.4793
2000-06-13,-1.4123999999999999
2000-06-14,-3.1519
2000-06-15,1.7751000000000001
2000-06-16,-1.1628
2000-06-19,1.4706000000000001
2000-06-20,-3.4783
2000-06-21,0.6006
2000-06-22,-0.597
2000-06-23,-0.3003
2000-06-26,-0.6024
2000-06-27,-2.1212
2000-06-28,0.6192
2000-06-29,-1.2308
2000-06-30,-1.5575999999999999
2000-07-03,-1.2658
2000-07-05,1.9231
2000-07-06,0.6289
2000-07-07,-0.625
2000-07-10,0.3145
2000-07-11,0.0
2000-07-12,0.0
2000-07-13,0.3135
2000-07-14,2.1875
2000-07-17,-2.1407
2000-07-18,0.0
2000-07-19,-0.9375
2000-07-20,0.3155
2000-07-21,-1.2579
2000-07-24,-0.9554
2000-07-25,0.0
2000-07-26,0.6431
2000-07-27,-0.9585
2000-07-28,-1.2903
2000-07-31,0.3268
2000-08-01,1.3029
2000-08-02,1.6077
2000-08-03,2.2152
2000-08-04,-0.3096
2000-08-07,0.9317
2000-08-08,3.3846
2000-08-09,0.5952
2000-08-10,1.1834
2000-08-11,2.6316
2000-08-14,2.849
2000-08-15,-0.277
2000-08-16,0.2778
2000-08-17,-0.277
2000-08-18,-0.2778
2000-08-21,-0.8357
2000-08-22,-3.8989000000000003
2000-08-23,-1.173
2000-08-24,0.0
2000-08-25,0.2967
2000-08-28,-0.5917
2000-08-29,1.1905000000000001
2000-08-30,-1.4706000000000001
2000-08-31,0.8955
2000-09-01,3.5503
2000-09-05,1.7143000000000002
2000-09-06,-0.2809
2000-09-07,2.2535
2000-09-08,0.2755
2000-09-11,0.2747
2000-09-12,2.7397
2000-09-13,1.8667
2000-09-14,-0.7853
2000-09-15,-7.3879
2000-09-18,-1.7094
2000-09-19,-2.8986
2000-09-20,0.2985
2000-09-21,-0.5952
2000-09-22,-0.8982
2000-09-25,-1.5106000000000002
2000-09-26,-1.8405
2000-09-27,3.125
2000-09-28,5.1515
2000-09-29,1.4409
2000-10-02,-0.8523
2000-10-03,-1.4327
2000-10-04,1.1628
2000-10-05,-1.1494
2000-10-06,-0.8721
2000-10-09,-3.2258
2000-10-10,-0.9091
2000-10-11,0.0
2000-10-12,-0.3058
2000-10-13,1.5337
2000-10-16,-1.5106000000000002
2000-10-17,-1.227
2000-10-18,0.3106
2000-10-19,2.4768
2000-10-20,0.3021
2000-10-23,2.7108
2000-10-24,-2.6393
2000-10-25,1.8072
2000-10-26,2.6627
2000-10-27,-1.7290999999999999
2000-10-30,3.5191
2000-10-31,2.5496
2000-11-01,1.3812
2000-11-02,1.0899
2000-11-03,0.0
2000-11-06,1.3477000000000001
2000-11-07,-0.7979
2000-11-08,-0.2681
2000-11-09,-0.2688
2000-11-10,-3.7736
2000-11-13,-0.5602
2000-11-14,3.0986
2000-11-15,0.2732
2000-11-16,-1.0899
2000-11-17,2.7548
2000-11-20,0.2681
2000-11-21,-0.2674
2000-11-22,-1.8767
2000-11-24,0.8197
2000-11-27,3.794
2000-11-28,1.6188
2000-11-29,2.0619
2000-11-30,0.5051
2000-12-01,-1.2563
2000-12-04,1.2723
2000-12-05,2.0101
2000-12-06,-0.2463
2000-12-07,1.2346
2000-12-08,9.2683
2000-12-11,-3.7946
2000-12-12,-4.1763
2000-12-13,-0.7264
2000-12-14,-0.9756
2000-12-15,-6.4039
2000-12-18,3.9474
2000-12-19,0.2532
2000-12-20,-3.2828
2000-12-21,4.6997
2000-12-22,3.7406
2000-12-26,-0.2404
2000-12-27,9.6386
2000-12-28,1.0989
2000-12-29,-3.2609
2001-01-02,-4.4944
2001-01-03,6.3529
2001-01-04,3.3186
2001-01-05,-4.0685
2001-01-08,-0.4464
2001-01-09,-4.4843
2001-01-10,6.5728
2001-01-11,-0.4405
2001-01-12,1.3274
2001-01-16,-6.5502
2001-01-17,4.2056000000000004
2001-01-18,0.0
2001-01-19,0.2242
2001-01-22,-3.132
2001-01-23,2.5404
2001-01-24,-0.2252
2001-01-25,-0.6772
2001-01-26,-0.6818
2001-01-29,-0.2288
2001-01-30,2.6055
2001-01-31,-0.2146
2001-02-01,-0.3943
2001-02-02,-0.8636
2001-02-05,0.726
2001-02-06,0.5405
2001-02-07,0.3584
2001-02-08,-0.6429
2001-02-09,-0.647
2001-02-12,3.3647
2001-02-13,0.245
2001-02-14,0.419
2001-02-15,0.4172
2001-02-16,-1.2812000000000001
2001-02-20,0.7366
2001-02-21,-1.8279999999999998
2001-02-22,-0.4267
2001-02-23,-4.7857
2001-02-26,-2.8507
2001-02-27,0.4633
2001-02-28,2.2675
2001-03-01,0.6013
2001-03-02,1.2701
2001-03-05,-0.2213
2001-03-06,3.1423
2001-03-07,0.3584
2001-03-08,1.0714
2001-03-09,-0.9894
2001-03-12,-0.7495
2001-03-13,-4.0633
2001-03-14,0.6747
2001-03-15,-2.1221
2001-03-16,-1.9399
2001-03-19,3.7626
2001-03-20,-2.0561
2001-03-21,-2.2137000000000002
2001-03-22,0.6245
2001-03-23,1.2413
2001-03-26,-0.8429
2001-03-27,1.6229
2001-03-28,-4.3346
2001-03-29,2.3449999999999998
2001-03-30,3.6505
2001-04-02,-3.0348
2001-04-03,-3.4003
2001-04-04,0.4
2001-04-05,5.1394
2001-04-06,-2.3872999999999998
2001-04-09,0.0388
2001-04-10,0.3492
2001-04-11,0.1547
2001-04-12,0.7722
2001-04-16,-1.6092
2001-04-17,1.2072
2001-04-18,1.5775000000000001
2001-04-19,2.9924
2001-04-20,-2.2067
2001-04-23,0.0376
2001-04-24,0.5639
2001-04-25,4.6729
2001-04-26,-0.0357
2001-04-27,0.8932
2001-04-30,-1.983
2001-05-01,1.0477
2001-05-02,0.6793
2001-05-03,0.9233
2001-05-04,2.5686
2001-05-07,-1.0977999999999999
2001-05-08,-1.1793
2001-05-09,0.2808
2001-05-10,0.175
2001-05-11,-0.7338
2001-05-14,0.3168
2001-05-15,0.1053
2001-05-16,1.6824
2001-05-17,3.5505
2001-05-18,2.4301
2001-05-21,3.0224
2001-05-22,0.0158
2001-05-23,-1.9285
2001-05-24,-3.1593
2001-05-25,-1.1651
2001-05-29,-3.5029
2001-05-30,0.5236
2001-05-31,0.9375
2001-06-01,1.032
2001-06-04,-0.034
2001-06-05,1.124
2001-06-06,-1.0778
2001-06-07,0.0
2001-06-08,-0.2383
2001-06-11,-0.3072
2001-06-12,-1.027
2001-06-13,2.3867
2001-06-14,-3.1081
2001-06-15,1.6736
2001-06-18,0.3429
2001-06-19,0.4785
2001-06-20,1.9388
2001-06-21,-1.1678
2001-06-22,-2.4308
2001-06-25,-0.7958
2001-06-26,3.9414
2001-06-27,0.2013
2001-06-28,0.134
2001-06-29,4.1806
2001-07-02,0.6421
2001-07-03,2.4242
2001-07-05,-1.526
2001-07-06,-1.012
2001-07-09,-0.3514
2001-07-10,1.3466
2001-07-11,1.2971
2001-07-12,2.4984
2001-07-13,0.3961
2001-07-16,-0.4856
2001-07-17,0.366
2001-07-18,-1.2458
2001-07-19,1.0769
2001-07-20,-1.1872
2001-07-23,-1.756
2001-07-24,-1.8188
2001-07-25,-0.9901
2001-07-26,2.4194
2001-07-27,-0.8189
2001-07-30,-1.556
2001-07-31,-0.6452
2001-08-01,0.3247
2001-08-02,-0.0647
2001-08-03,-0.0648
2001-08-06,-2.4303
2001-08-07,-0.3985
2001-08-08,-1.2337
2001-08-09,2.4646
2001-08-10,-1.1532
2001-08-13,4.0667
2001-08-14,-1.3453
2001-08-15,0.5519
2001-08-16,0.0969
2001-08-17,-1.0323
2001-08-20,-0.9452
2001-08-21,0.0
2001-08-22,-0.0823
2001-08-23,-0.9244
2001-08-24,1.2995999999999999
2001-08-27,0.4934
2001-08-28,0.0
2001-08-29,-1.4729999999999999
2001-08-30,-0.6645
2001-08-31,-0.1672
2001-09-04,-0.335
2001-09-05,0.0336
2001-09-06,-1.2097
2001-09-07,-2.3810000000000002
2001-09-10,-0.6969
2001-09-17,-4.2105
2001-09-18,0.4029
2001-09-19,2.043
2001-09-20,-1.6804000000000001
2001-09-21,0.0
2001-09-24,4.3636
2001-09-25,-0.3484
2001-09-26,-5.8392
2001-09-27,3.4905
2001-09-28,3.4087
2001-10-01,0.0
2001-10-02,0.5552
2001-10-03,1.1042
2001-10-04,1.9113
2001-10-05,-1.3731
2001-10-08,-0.2377
2001-10-09,1.838
2001-10-10,3.9773
2001-10-11,0.1286
2001-10-12,-0.321
2001-10-15,-1.095
2001-10-16,1.1071
2001-10-17,-0.161
2001-10-18,-3.129
2001-10-19,1.9314
2001-10-22,0.8167
2001-10-23,2.3007
2001-10-24,1.8054999999999999
2001-10-25,0.7156
2001-10-26,1.143
2001-10-29,-3.482
2001-10-30,-1.2658
2001-10-31,1.1218
2001-11-01,1.1727
2001-11-02,1.3471
2001-11-05,0.9892
2001-11-06,1.4692
2001-11-07,-0.0905
2001-11-08,2.7174
2001-11-09,0.823
2001-11-12,0.2624
2001-11-13,1.3667
2001-11-14,0.8319
2001-11-15,-0.4552
2001-11-16,1.1718
2001-11-19,1.5253999999999999
2001-11-20,-0.3617
2001-11-21,-1.7593
2001-11-23,2.1887
2001-11-26,1.5577
2001-11-27,0.5204
2001-11-28,-0.9673
2001-11-29,1.8473000000000002
2001-11-30,-1.4618
2001-12-03,-0.0549
2001-12-04,1.9790999999999999
2001-12-05,1.9946000000000002
2001-12-06,-1.0307
2001-12-07,1.4686
2001-12-10,-0.9474
2001-12-11,0.8236
2001-12-12,1.3702
2001-12-13,-1.7156
2001-12-14,1.7191
2001-12-17,2.1841
2001-12-18,1.9847000000000001
2001-12-19,0.2745
2001-12-20,-2.9609
2001-12-21,1.641
2001-12-24,0.4036
2001-12-26,-1.005
2001-12-27,0.203
2001-12-28,-0.304
2001-12-31,-1.3211
2002-01-02,-0.9784
2002-01-03,-0.312
2002-01-04,0.5999
2002-01-07,-3.3186
2002-01-08,0.0268
2002-01-09,-0.8847
2002-01-10,0.0541
2002-01-11,-2.0005
2002-01-14,-3.1724
2002-01-15,-3.4188
2002-01-16,-0.59
2002-01-17,4.8961
2002-01-18,-1.9236
2002-01-22,-1.5864
2002-01-23,1.4068
2002-01-24,2.6012
2002-01-25,2.7887
2002-01-28,0.4659
2002-01-29,-0.5456
2002-01-30,1.4536
2002-01-31,0.0541
2002-02-01,-1.4861
2002-02-04,-0.3566
2002-02-05,-1.3487
2002-02-06,-0.9487
2002-02-07,-1.831
2002-02-08,0.4304
2002-02-11,1.2286
2002-02-12,1.5524
2002-02-13,-0.5559
2002-02-14,-2.2638
2002-02-15,-0.0286
2002-02-19,-0.143
2002-02-20,0.487
2002-02-21,-1.7713999999999999
2002-02-22,1.8034
2002-02-25,-0.0571
2002-02-26,1.3436
2002-02-27,1.7489
2002-02-28,0.2218
2002-03-01,6.473
2002-03-04,2.1044
2002-03-05,0.7888
2002-03-06,2.8528000000000002
2002-03-07,-0.9327
2002-03-08,0.5203
2002-03-11,0.4437
2002-03-12,0.2699
2002-03-13,-1.6153
2002-03-14,0.4229
2002-03-15,0.0248
2002-03-18,2.6498
2002-03-19,1.3028
2002-03-20,-1.2622
2002-03-21,-0.0241
2002-03-22,-1.6888
2002-03-25,-1.7913999999999999
2002-03-26,0.9245
2002-03-27,0.1238
2002-03-28,-0.5687
2002-04-01,-0.3482
2002-04-02,1.0482
2002-04-03,-0.7162
2002-04-04,0.796
2002-04-05,2.4186
2002-04-08,-0.0241
2002-04-09,0.3856
2002-04-10,1.2005
2002-04-11,0.4745
2002-04-12,3.4947
2002-04-15,0.867
2002-04-16,0.8822
2002-04-17,-2.9821
2002-04-18,-0.6471
2002-04-19,-0.2791
2002-04-22,-3.429
2002-04-23,0.9179
2002-04-24,-1.2685
2002-04-25,1.2848
2002-04-26,0.4787
2002-04-29,0.0476
2002-04-30,2.7381
2002-05-01,0.0
2002-05-02,-0.3244
2002-05-03,-0.372
2002-05-06,-2.1004
2002-05-07,0.7151
2002-05-08,-0.1183
2002-05-09,-0.4028
2002-05-10,-2.3317
2002-05-13,1.9731999999999998
2002-05-14,1.6484
2002-05-15,-0.47
2002-05-16,-0.6612
2002-05-17,1.0934
2002-05-20,-0.3527
2002-05-21,-2.3124000000000002
2002-05-22,0.8696
2002-05-23,1.2236
2002-05-24,-0.0237
2002-05-28,-0.2845
2002-05-29,-2.7342
2002-05-30,-4.5466
2002-05-31,1.2036
2002-06-03,-2.252
2002-06-04,-2.7958
2002-06-05,0.8256
2002-06-06,-1.8225
2002-06-07,-0.0269
2002-06-10,0.1346
2002-06-11,0.9406
2002-06-12,1.4643
2002-06-13,-2.9126
2002-06-14,0.0541
2002-06-17,4.8622
2002-06-18,0.747
2002-06-19,0.4602
2002-06-20,-1.9598
2002-06-21,-1.1682
2002-06-24,-2.4166
2002-06-25,-1.0767
2002-06-26,-2.6667
2002-06-27,-0.1118
2002-06-28,-1.9312
2002-07-01,0.5993
2002-07-02,0.0284
2002-07-03,-0.5105
2002-07-05,3.3352
2002-07-08,-0.1931
2002-07-09,-3.2338
2002-07-10,-1.2568
2002-07-11,-3.4134
2002-07-12,-0.3294
2002-07-15,0.7212
2002-07-16,-1.8197999999999999
2002-07-17,-0.6989
2002-07-18,0.6732
2002-07-19,-2.0061
2002-07-22,-2.8536
2002-07-23,-2.4266
2002-07-24,5.6283
2002-07-25,1.0533
2002-07-26,-0.4905
2002-07-29,5.0216
2002-07-30,-1.144
2002-07-31,-0.5341
2002-08-01,-1.79
2002-08-02,-3.0984
2002-08-05,-1.4107
2002-08-06,2.3847
2002-08-07,2.4845
2002-08-08,1.5758
2002-08-09,0.9547
2002-08-12,-0.5319
2002-08-13,-1.634
2002-08-14,1.2081
2002-08-15,2.2978
2002-08-16,-1.2252
2002-08-19,4.1347
2002-08-20,0.0284
2002-08-21,-0.8081
2002-08-22,3.3811
2002-08-23,-0.6652
2002-08-26,-0.1116
2002-08-27,3.743
2002-08-28,-0.35
2002-08-29,1.324
2002-08-30,0.8533
2002-09-03,-3.1994
2002-09-04,1.3657
2002-09-05,-1.9402
2002-09-06,3.3251
2002-09-09,0.0532
2002-09-10,-1.1962
2002-09-11,0.3228
2002-09-12,-1.3677000000000001
2002-09-13,0.3806
2002-09-16,1.571
2002-09-17,-2.4
2002-09-18,0.4645
2002-09-19,-3.3451
2002-09-20,0.2532
2002-09-23,-0.4771
2002-09-24,-1.5510000000000002
2002-09-25,0.5729
2002-09-26,3.1045
2002-09-27,-3.3702
2002-09-30,-1.8582
2002-10-01,1.7186
2002-10-02,-0.0859
2002-10-03,-1.5476999999999999
2002-10-04,-4.1921
2002-10-07,-1.2762
2002-10-08,0.3693
2002-10-09,-2.9745
2002-10-10,4.9620999999999995
2002-10-11,2.1078
2002-10-14,0.3539
2002-10-15,5.1425
2002-10-16,-4.8351
2002-10-17,3.8473
2002-10-18,-1.3292
2002-10-21,-10.7481
2002-10-22,0.289
2002-10-23,-0.9926
2002-10-24,3.2018
2002-10-25,0.0313
2002-10-28,-3.3208
2002-10-29,0.1944
2002-10-30,0.7762
2002-10-31,1.3158
2002-11-01,2.8825
2002-11-04,1.1392
2002-11-05,-0.1522
2002-11-06,2.1341
2002-11-07,0.5373
2002-11-08,-0.5344
2002-11-11,-1.7313
2002-11-12,0.486
2002-11-13,0.5139
2002-11-14,2.7368
2002-11-15,1.9906000000000001
2002-11-18,-1.6360999999999999
2002-11-19,-0.3793
2002-11-20,1.4938
2002-11-21,0.0289
2002-11-22,2.5678
2002-11-25,3.263
2002-11-26,-1.4982
2002-11-27,3.9408
2002-11-29,-0.2133
2002-12-02,-0.6948
2002-12-03,-1.7761
2002-12-04,-1.0685
2002-12-05,-1.5231
2002-12-06,0.0562
2002-12-09,-0.787
2002-12-10,-0.6232
2002-12-11,0.4561
2002-12-12,-0.2838
2002-12-13,-1.2521
2002-12-16,2.3631
2002-12-17,-0.8446
2002-12-18,-0.5963
2002-12-19,-0.1143
2002-12-20,1.8587
2002-12-23,0.3369
2002-12-24,-1.0352999999999999
2002-12-26,0.6785
2002-12-27,-1.7692
2002-12-30,2.3442
2002-12-31,0.5587
2003-01-02,1.3889
2003-01-03,-0.3836
2003-01-06,-0.5226
2003-01-07,-0.6912
2003-01-08,-1.3085
2003-01-09,1.9464000000000001
2003-01-10,-1.4665
2003-01-13,-0.0842
2003-01-14,-0.3373
2003-01-15,-0.5922
2003-01-16,0.766
2003-01-17,-0.9291
2003-01-21,-0.1989
2003-01-22,-1.9077
2003-01-23,1.4224
2003-01-24,-1.6027
2003-01-27,-1.7743
2003-01-28,-1.5694
2003-01-29,1.2335
2003-01-30,-0.2972
2003-01-31,1.1923
2003-02-03,-1.4727999999999999
2003-02-04,0.1196
2003-02-05,-0.8659
2003-02-06,-1.3855
2003-02-07,0.3971
2003-02-10,-1.1256
2003-02-11,-0.2769
2003-02-12,0.3085
2003-02-13,-0.1846
2003-02-14,0.6163
2003-02-18,3.2159
2003-02-19,-1.9585
2003-02-20,0.3329
2003-02-21,0.8748
2003-02-24,-1.4653
2003-02-25,1.8513
2003-02-26,0.1192
2003-02-27,2.2978
2003-02-28,1.6627999999999998
2003-03-03,-0.4878
2003-03-04,-1.0092
2003-03-05,-0.0291
2003-03-06,-1.1072
2003-03-07,1.4437
2003-03-10,-1.8298
2003-03-11,0.1479
2003-03-12,-0.4136
2003-03-13,3.1741
2003-03-14,1.1213
2003-03-17,1.9335
2003-03-18,1.6457000000000002
2003-03-19,-1.3721
2003-03-20,1.0851
2003-03-21,1.3763
2003-03-24,-2.6879999999999997
2003-03-25,1.1161
2003-03-26,-0.8002
2003-03-27,-0.4172
2003-03-28,0.9218
2003-03-31,1.2455
2003-04-01,-0.0273
2003-04-02,2.5431
2003-04-03,0.5333
2003-04-04,-0.6631
2003-04-07,2.9907
2003-04-08,1.1149
2003-04-09,1.2308
2003-04-10,-1.0132
2003-04-11,0.4862
2003-04-14,1.2223
2003-04-15,0.2013
2003-04-16,-0.3515
2003-04-17,-1.7889
2003-04-21,1.8471
2003-04-22,0.932
2003-04-23,0.7487
2003-04-24,-0.1486
2003-04-25,-2.7537000000000003
2003-04-28,2.1429
2003-04-29,-0.6993
2003-04-30,0.4024
2003-05-01,-0.977
2003-05-02,1.4672
2003-05-05,-0.0499
2003-05-06,0.9978
2003-05-07,0.2223
2003-05-08,-0.1725
2003-05-09,0.7159
2003-05-12,0.3922
2003-05-13,-1.0986
2003-05-14,-0.6171
2003-05-15,0.1987
2003-05-16,-0.5949
2003-05-19,-0.7232
2003-05-20,1.3564
2003-05-21,0.2726
2003-05-22,-0.3716
2003-05-23,0.8951
2003-05-27,1.6263999999999998
2003-05-28,0.1455
2003-05-29,0.678
2003-05-30,0.8899
2003-06-02,1.9546999999999999
2003-06-03,-1.3561
2003-06-04,1.2799
2003-06-05,0.3042
2003-06-06,2.2865
2003-06-09,-1.9161000000000001
2003-06-10,1.5349
2003-06-11,-0.1603
2003-06-12,1.4453
2003-06-13,0.294
2003-06-16,1.7136
2003-06-17,-0.0887
2003-06-18,0.3994
2003-06-19,-0.7735
2003-06-20,0.245
2003-06-23,-2.1773
2003-06-24,-0.2498
2003-06-25,0.4554
2003-06-26,0.3853
2003-06-27,-0.5419
2003-06-30,0.9081
2003-07-01,1.1474
2003-07-02,1.0231
2003-07-03,0.044
2003-07-07,1.2544
2003-07-08,1.6301
2003-07-09,0.6202
2003-07-10,-0.7864
2003-07-11,-0.5784
2003-07-14,0.0862
2003-07-15,0.1076
2003-07-16,-0.9677
2003-07-17,-1.1944
2003-07-18,3.033
2003-07-21,-0.384
2003-07-22,1.3919000000000001
2003-07-23,1.6473
2003-07-24,-0.374
2003-07-25,0.1877
2003-07-28,0.5412
2003-07-29,-1.0145
2003-07-30,2.1334
2003-07-31,-0.1638
2003-08-01,-0.2462
2003-08-04,-0.0823
2003-08-05,-0.7203
2003-08-06,0.3939
2003-08-07,-1.6932
2003-08-08,-0.189
2003-08-11,-0.463
2003-08-12,-0.0423
2003-08-13,-0.0635
2003-08-14,2.0741
2003-08-15,1.7208999999999999
2003-08-18,2.5683
2003-08-19,0.0
2003-08-20,-0.1292
2003-08-21,1.6348
2003-08-22,0.6669
2003-08-25,0.643
2003-08-26,-0.0968
2003-08-27,1.7635999999999998
2003-08-28,3.3137
2003-08-29,1.1982
2003-09-02,3.3333
2003-09-03,1.4983
2003-09-04,-0.5731
2003-09-05,-2.4803
2003-09-08,1.5583
2003-09-09,-0.2293
2003-09-10,-2.8991
2003-09-11,2.312
2003-09-12,-0.8363
2003-09-15,1.4355
2003-09-16,2.0343
2003-09-17,-1.8377
2003-09-18,0.989
2003-09-19,-0.4722
2003-09-22,-0.8259
2003-09-23,-0.7796
2003-09-24,-1.0357
2003-09-25,-2.3457
2003-09-26,-1.8108
2003-09-29,1.9571
2003-09-30,-0.5168
2003-10-01,1.6698
2003-10-02,-0.8029
2003-10-03,2.6122
2003-10-06,-0.5558
2003-10-07,0.5048
2003-10-08,1.2018
2003-10-09,0.4077
2003-10-10,-0.4943
2003-10-13,1.1531
2003-10-14,0.3157
2003-10-15,0.6993
2003-10-16,-1.2153
2003-10-17,0.3515
2003-10-20,0.0
2003-10-21,0.3678
2003-10-22,-1.8321
2003-10-23,0.9776
2003-10-24,-1.0209
2003-10-27,1.9385
2003-10-28,-0.1745
2003-10-29,0.769
2003-10-30,0.4683
2003-10-31,-1.2256
2003-11-03,1.2233
2003-11-04,0.7597
2003-11-05,1.2166
2003-11-06,0.9819
2003-11-07,0.3185
2003-11-10,-1.8549
2003-11-11,-1.0897000000000001
2003-11-12,0.7058
2003-11-13,-0.4786
2003-11-14,-1.3397000000000001
2003-11-17,-0.2437
2003-11-18,-1.082
2003-11-19,-1.4291
2003-11-20,-0.9128
2003-11-21,-0.3793
2003-11-24,0.7978
2003-11-25,3.4359
2003-11-26,0.8522
2003-11-28,0.9312
2003-12-01,1.4352
2003-12-02,-0.32
2003-12-03,1.3856
2003-12-04,1.3583
2003-12-05,0.0659
2003-12-08,0.181
2003-12-09,0.2464
2003-12-10,0.0164
2003-12-11,0.0328
2003-12-12,-0.4586
2003-12-15,-1.0695999999999999
2003-12-16,-0.316
2003-12-17,-0.4505
2003-12-18,0.1676
2003-12-19,-0.1339
2003-12-22,-1.0389
2003-12-23,0.6773
2003-12-24,-0.5886
2003-12-26,0.3214
2003-12-29,0.4722
2003-12-30,-0.7553
2003-12-31,0.0507
2004-01-02,-0.9128
2004-01-05,-0.6824
2004-01-06,0.8073
2004-01-07,0.5282
2004-01-08,0.0339
2004-01-09,-1.5927
2004-01-12,-1.7389999999999999
2004-01-13,-0.7535
2004-01-14,0.2825
2004-01-15,-0.1761
2004-01-16,0.97
2004-01-20,0.0
2004-01-21,0.9782
2004-01-22,-0.5016
2004-01-23,-0.8345
2004-01-26,-0.0526
2004-01-27,-2.3855
2004-01-28,-3.6658
2004-01-29,0.0746
2004-01-30,0.6897
2004-02-02,-0.2407
2004-02-03,-0.668
2004-02-04,-1.5505
2004-02-05,-1.2524
2004-02-06,2.5173
2004-02-09,1.5745
2004-02-10,0.4613
2004-02-11,-0.6796
2004-02-12,0.5178
2004-02-13,-6.8997
2004-02-17,0.6917
2004-02-18,-0.3533
2004-02-19,0.6711
2004-02-20,1.0196
2004-02-23,-1.087
2004-02-24,0.3532
2004-02-25,1.095
2004-02-26,0.5029
2004-02-27,9.7575
2004-03-01,0.6488
2004-03-02,-0.4704
2004-03-03,1.2078
2004-03-04,-2.5423999999999998
2004-03-05,2.9104
2004-03-08,-1.0174
2004-03-09,-1.7247
2004-03-10,-0.5495
2004-03-11,-3.8146
2004-03-12,2.891
2004-03-15,-1.6931
2004-03-16,0.4031
2004-03-17,1.4964
2004-03-18,-1.1865999999999999
2004-03-19,-0.5277
2004-03-22,-2.9815
2004-03-23,2.3756
2004-03-24,-0.7366
2004-03-25,-0.9647
2004-03-26,1.0865
2004-03-29,-0.1483
2004-03-30,-1.4848
2004-03-31,-0.0377
2004-04-01,0.7162
2004-04-02,2.8817
2004-04-05,0.6184
2004-04-06,-0.3977
2004-04-07,0.1452
2004-04-08,0.2175
2004-04-12,1.085
2004-04-13,-2.576
2004-04-14,-1.065
2004-04-15,1.0022
2004-04-16,0.1103
2004-04-19,0.8811
2004-04-20,0.0728
2004-04-21,0.9455
2004-04-22,2.0533
2004-04-23,0.0
2004-04-26,0.9531
2004-04-27,-0.3846
2004-04-28,-1.7901
2004-04-29,-2.6805
2004-04-30,0.7345
2004-05-03,-1.5312000000000001
2004-05-04,-0.2592
2004-05-05,0.2227
2004-05-06,-1.3333
2004-05-07,-1.6517
2004-05-10,-1.2977
2004-05-11,1.2761
2004-05-12,-0.7255
2004-05-13,0.4231
2004-05-14,0.4596
2004-05-17,-1.4487
2004-05-18,0.9284
2004-05-19,-1.3032
2004-05-20,0.466
2004-05-21,1.1983
2004-05-24,1.4515
2004-05-25,2.8614
