ticker,DIS US Equity
2000-05-22,-0.4566
2000-05-23,-1.9878
2000-05-24,-1.8721
2000-05-25,1.2719
2000-05-26,0.157
2000-05-30,5.0157
2000-05-31,0.7463
2000-06-01,-1.037
2000-06-02,-3.1437
2000-06-05,0.4637
2000-06-06,0.6154
2000-06-07,-1.682
2000-06-08,0.6221
2000-06-09,2.7821
2000-06-12,-2.0489
2000-06-13,-1.2857
2000-06-14,1.3997
2000-06-15,3.0675
2000-06-16,-1.9344999999999999
2000-06-19,1.8209
2000-06-20,-0.4471
2000-06-21,0.0
2000-06-22,-0.5988
2000-06-23,-4.5181000000000004
2000-06-26,2.2082
2000-06-27,-1.2346
2000-06-28,-2.1094
2000-06-29,0.8779
2000-06-30,-1.7405
2000-07-03,-0.6441
2000-07-05,-1.2966
2000-07-06,-1.4778
2000-07-07,1.3333
2000-07-10,-0.4934
2000-07-11,-4.7934
2000-07-12,0.1736
2000-07-13,2.9463
2000-07-14,0.8418
2000-07-17,-2.3372
2000-07-18,-2.2222
2000-07-19,3.4965
2000-07-20,4.3919
2000-07-21,-3.0744
2000-07-24,-2.1703
2000-07-25,2.3891
2000-07-26,1.5
2000-07-27,-0.1642
2000-07-28,-0.3289
2000-07-31,1.8152
2000-08-01,2.4311
2000-08-02,1.5823
2000-08-03,5.9190000000000005
2000-08-04,-0.1471
2000-08-07,-3.2401
2000-08-08,0.761
2000-08-09,-1.6616
2000-08-10,-0.4608
2000-08-11,0.3086
2000-08-14,0.7692
2000-08-15,-1.0687
2000-08-16,-1.5432000000000001
2000-08-17,0.7837
2000-08-18,-2.6439
2000-08-21,-1.7572
2000-08-22,-1.3008
2000-08-23,-1.318
2000-08-24,1.1686
2000-08-25,0.6601
2000-08-28,-0.1639
2000-08-29,0.9852
2000-08-30,-0.1626
2000-08-31,1.5168
2000-09-01,0.1102
2000-09-05,-0.9615
2000-09-06,3.5599
2000-09-07,3.75
2000-09-08,-3.012
2000-09-11,-0.7764
2000-09-12,-3.2864
2000-09-13,3.5599
2000-09-14,-1.5625
2000-09-15,-0.4762
2000-09-18,-1.9139
2000-09-19,-0.3252
2000-09-20,-2.9364
2000-09-21,-0.1681
2000-09-22,0.8418
2000-09-25,0.3339
2000-09-26,0.3328
2000-09-27,-0.3317
2000-09-28,3.3278
2000-09-29,-1.4493
2000-10-02,0.9804
2000-10-03,1.7799
2000-10-04,1.4308
2000-10-05,2.9781
2000-10-06,-0.9132
2000-10-09,0.6144
2000-10-10,1.0687
2000-10-11,-2.568
2000-10-12,-3.2558
2000-10-13,1.9231
2000-10-16,-3.7736
2000-10-17,-7.3529
2000-10-18,0.1764
2000-10-19,-1.5845
2000-10-20,4.1145
2000-10-23,-0.5155
2000-10-24,0.0
2000-10-25,-3.7997
2000-10-26,0.8977
2000-10-27,-2.3132
2000-10-30,1.6393
2000-10-31,2.6882
2000-11-01,2.2688
2000-11-02,1.8771
2000-11-03,2.0101
2000-11-06,-1.9704000000000002
2000-11-07,-0.5025
2000-11-08,-0.6734
2000-11-09,-15.5932
2000-11-10,1.8072
2000-11-13,-3.9448
2000-11-14,1.6427
2000-11-15,2.8283
2000-11-16,-2.947
2000-11-17,-2.2267
2000-11-20,-1.0352
2000-11-21,-1.6736
2000-11-22,-1.0638
2000-11-24,2.3656
2000-11-27,0.6303
2000-11-28,-0.2088
2000-11-29,-3.5564999999999998
2000-11-30,0.4338
2000-12-01,3.6717
2000-12-04,-1.875
2000-12-05,4.2463
2000-12-06,3.1283
2000-12-07,-2.5845000000000002
2000-12-08,1.0204
2000-12-11,-1.8182
2000-12-12,-0.2058
2000-12-13,-1.8557000000000001
2000-12-14,-2.521
2000-12-15,1.2931
2000-12-18,-0.2128
2000-12-19,-0.6397
2000-12-20,-7.0815
2000-12-21,2.3095
2000-12-22,-4.5147
2000-12-26,1.8913
2000-12-27,5.1044
2000-12-28,1.5453000000000001
2000-12-29,0.6522
2001-01-02,-3.4557
2001-01-03,11.1857
2001-01-04,2.8169
2001-01-05,-1.3699
2001-01-08,-4.3651
2001-01-09,0.0
2001-01-10,0.8299
2001-01-11,-2.8807
2001-01-12,6.9915
2001-01-16,4.7524999999999995
2001-01-17,0.9452
2001-01-18,-0.7491
2001-01-19,-1.3208
2001-01-22,-4.7801
2001-01-23,-3.6145
2001-01-24,1.6667
2001-01-25,-1.4344000000000001
2001-01-26,-0.8316
2001-01-29,3.3795
2001-01-30,0.2596
2001-01-31,-1.4563
2001-02-01,3.4483
2001-02-02,-2.3810000000000002
2001-02-05,-1.0407
2001-02-06,3.8778
2001-02-07,-1.9298
2001-02-08,3.6452
2001-02-09,-0.5602
2001-02-12,1.7527
2001-02-13,-3.1067
2001-02-14,-1.1111
2001-02-15,4.0449
2001-02-16,-1.2342
2001-02-20,-2.6867
2001-02-21,1.1557
2001-02-22,-1.6185
2001-02-23,-2.2580999999999998
2001-02-26,3.6304
2001-02-27,-2.0701
2001-02-28,0.6504
2001-03-01,-1.9708999999999999
2001-03-02,-1.1536
2001-03-05,-1.5338
2001-03-06,0.6773
2001-03-07,0.8409
2001-03-08,-0.4336
2001-03-09,-0.4355
2001-03-12,-7.4361
2001-03-13,1.8538999999999999
2001-03-14,-3.3191
2001-03-15,3.3592
2001-03-16,-1.7143000000000002
2001-03-19,1.7805
2001-03-20,-3.9272
2001-03-21,1.7466
2001-03-22,-1.4974
2001-03-23,3.1516
2001-03-26,0.3595
2001-03-27,4.5845
2001-03-28,-2.8767
2001-03-29,-0.9168
2001-03-30,1.7793999999999999
2001-04-02,-2.2028
2001-04-03,-3.1105
2001-04-04,0.0
2001-04-05,3.6162
2001-04-06,1.4601
2001-04-09,0.3861
2001-04-10,2.2727
2001-04-11,-2.1197
2001-04-12,1.6067
2001-04-16,0.2406
2001-04-17,2.8807
2001-04-18,6.3333
2001-04-19,-0.0627
2001-04-20,-1.6311
2001-04-23,-4.2411
2001-04-24,-4.8285
2001-04-25,7.8027
2001-04-26,2.3044000000000002
2001-04-27,-1.8718
2001-04-30,-2.1985
2001-05-01,0.9917
2001-05-02,2.2913
2001-05-03,-0.928
2001-05-04,-0.1615
2001-05-07,0.2588
2001-05-08,-1.3875
2001-05-09,-2.3233
2001-05-10,4.1206
2001-05-11,0.6113
2001-05-14,-1.0233
2001-05-15,0.4847
2001-05-16,3.0868
2001-05-17,1.4036
2001-05-18,0.2768
2001-05-21,5.1534
2001-05-22,0.6418
2001-05-23,-4.029
2001-05-24,0.5738
2001-05-25,-1.982
2001-05-29,-0.0613
2001-05-30,-2.5751
2001-05-31,-0.5035
2001-06-01,0.3163
2001-06-04,-0.3153
2001-06-05,-0.8539
2001-06-06,0.7974
2001-06-07,1.7405
2001-06-08,-0.9331
2001-06-11,-1.0675
2001-06-12,-0.0635
2001-06-13,-2.1912
2001-06-14,-3.0519
2001-06-15,-0.5358
2001-06-18,-2.2559
2001-06-19,-0.62
2001-06-20,1.3865
2001-06-21,2.906
2001-06-22,-3.0233
2001-06-25,-0.6852
2001-06-26,-2.5526
2001-06-27,-0.354
2001-06-28,0.675
2001-06-29,1.9407
2001-07-02,-0.5192
2001-07-03,-1.357
2001-07-05,-0.5644
2001-07-06,-1.7027
2001-07-09,-0.0722
2001-07-10,-2.1307
2001-07-11,3.321
2001-07-12,-1.3571
2001-07-13,2.0637
2001-07-16,-2.0929
2001-07-17,2.5362
2001-07-18,-4.5583
2001-07-19,0.5183
2001-07-20,-0.5525
2001-07-23,-0.4444
2001-07-24,-2.7157999999999998
2001-07-25,1.2237
2001-07-26,1.6245
2001-07-27,0.4833
2001-07-30,-1.5908
2001-07-31,-0.9398
2001-08-01,1.2144
2001-08-02,-0.6374
2001-08-03,0.3774
2001-08-06,0.8647
2001-08-07,1.7518
2001-08-08,-1.0256
2001-08-09,0.8142
2001-08-10,0.5874
2001-08-13,-0.5839
2001-08-14,-0.5874
2001-08-15,-1.6987
2001-08-16,-0.6386
2001-08-17,-3.0246
2001-08-20,0.9747
2001-08-21,-0.3861
2001-08-22,1.2016
2001-08-23,0.1532
2001-08-24,1.912
2001-08-27,-0.9381
2001-08-28,-2.4242
2001-08-29,-1.3587
2001-08-30,-3.0697
2001-08-31,3.2481
2001-09-04,1.1011
2001-09-05,-1.3613
2001-09-06,-3.4306
2001-09-07,-1.5516999999999999
2001-09-10,-2.1983
2001-09-17,-18.363
2001-09-18,-4.4156
2001-09-19,0.5435
2001-09-20,-8.2162
2001-09-21,5.2415
2001-09-24,0.1679
2001-09-25,-2.4581
2001-09-26,-0.1145
2001-09-27,0.6307
2001-09-28,6.0969
2001-10-01,-3.2223
2001-10-02,5.4384
2001-10-03,4.7895
2001-10-04,-3.0638
2001-10-05,-0.5181
2001-10-08,-2.5521000000000003
2001-10-09,2.0844
2001-10-10,1.0471
2001-10-11,2.8497
2001-10-12,-1.2091
2001-10-15,-2.3457
2001-10-16,0.0522
2001-10-17,-3.4447
2001-10-18,-3.2432
2001-10-19,3.2961
2001-10-22,0.3245
2001-10-23,-0.1617
2001-10-24,-0.432
2001-10-25,3.1453
2001-10-26,-1.6299000000000001
2001-10-29,-2.4586
2001-10-30,-0.4932
2001-10-31,2.3678
2001-11-01,1.291
2001-11-02,0.2124
2001-11-05,1.5368
2001-11-06,-2.1399
2001-11-07,-1.5467
2001-11-08,2.0585
2001-11-09,0.5839
2001-11-12,-1.2665
2001-11-13,2.0844
2001-11-14,1.1518
2001-11-15,5.0725
2001-11-16,2.266
2001-11-19,3.5645
2001-11-20,-1.0698
2001-11-21,-1.9746000000000001
2001-11-23,0.7194
2001-11-26,1.8571
2001-11-27,-1.496
2001-11-28,-4.0816
2001-11-29,0.2474
2001-11-30,1.0365
2001-12-03,-2.4426
2001-12-04,0.1502
2001-12-05,9.3
2001-12-06,4.1109
2001-12-07,-0.8429
2001-12-10,-3.2215
2001-12-11,3.5599
2001-12-12,-0.7143
2001-12-13,-2.8777
2001-12-14,-2.9167
2001-12-17,-0.8584
2001-12-18,0.8658
2001-12-19,-1.2876
2001-12-20,-0.7246
2001-12-21,0.6326
2001-12-24,-0.1451
2001-12-26,-0.2421
2001-12-27,1.9417
2001-12-28,-0.2381
2001-12-31,-1.0979
2002-01-02,3.5232
2002-01-03,3.1235
2002-01-04,2.6221
2002-01-07,2.4229
2002-01-08,-1.9785
2002-01-09,-4.344
2002-01-10,2.2477
2002-01-11,-1.8843
2002-01-14,-2.2862
2002-01-15,0.5147
2002-01-16,-4.5624
2002-01-17,3.6098
2002-01-18,-0.1883
2002-01-22,-0.566
2002-01-23,1.5655000000000001
2002-01-24,-0.9809
2002-01-25,2.7358000000000002
2002-01-28,1.6529
2002-01-29,-1.7614999999999998
2002-01-30,-1.6092
2002-01-31,-1.5888
2002-02-01,6.6002
2002-02-04,-3.4298
2002-02-05,0.5535
2002-02-06,-1.7431
2002-02-07,5.2754
2002-02-08,3.8581
2002-02-11,2.263
2002-02-12,-2.2965
2002-02-13,2.0085
2002-02-14,1.5501
2002-02-15,-1.4026
2002-02-19,-4.3515
2002-02-20,6.4304
2002-02-21,-2.4661
2002-02-22,-0.2528
2002-02-25,2.3236
2002-02-26,-1.3625
2002-02-27,1.5069
2002-02-28,-5.1546
2002-03-01,4.3043
2002-03-04,-1.7924
2002-03-05,2.0374
2002-03-06,0.4576
2002-03-07,-1.6149
2002-03-08,-0.0421
2002-03-11,0.7158
2002-03-12,-0.8779
2002-03-13,-1.0122
2002-03-14,0.1278
2002-03-15,3.4894
2002-03-18,0.7813
2002-03-19,-0.8568
2002-03-20,-1.2346
2002-03-21,-1.5417
2002-03-22,-0.7617
2002-03-25,-1.0661
2002-03-26,-1.4655
2002-03-27,0.1312
2002-03-28,0.8301
2002-04-01,-0.7799
2002-04-02,-0.6114
2002-04-03,-1.4060000000000001
2002-04-04,0.5348
2002-04-05,3.0142
2002-04-08,-0.5164
2002-04-09,-0.2163
2002-04-10,4.2479
2002-04-11,-2.4116
2002-04-12,2.2582
2002-04-15,-1.5
2002-04-16,1.0998
2002-04-17,0.8787
2002-04-18,1.2028
2002-04-19,2.2541
2002-04-22,-1.2425
2002-04-23,-0.5682
2002-04-24,0.0816
2002-04-25,1.9576
2002-04-26,-3.6
2002-04-29,-4.4813
2002-04-30,0.695
2002-05-01,4.2709
2002-05-02,-0.5792
2002-05-03,-1.7894
2002-05-06,-3.0085
2002-05-07,0.0
2002-05-08,4.1066
2002-05-09,-1.175
2002-05-10,-1.6985000000000001
2002-05-13,1.2959
2002-05-14,4.0512
2002-05-15,0.4098
2002-05-16,0.1224
2002-05-17,1.3045
2002-05-20,-1.6901000000000002
2002-05-21,-2.4151
2002-05-22,-1.6359
2002-05-23,1.6205
2002-05-24,-1.133
2002-05-28,-0.0849
2002-05-29,-2.0816
2002-05-30,0.7809
2002-05-31,-1.3775
2002-06-03,-1.7896
2002-06-04,-1.1556
2002-06-05,-0.5396
2002-06-06,-1.8987
2002-06-07,-0.2304
2002-06-10,1.5242
2002-06-11,-1.8197999999999999
2002-06-12,-1.9926
2002-06-13,-0.5201
2002-06-14,-0.0475
2002-06-17,2.3776
2002-06-18,1.9508
2002-06-19,-4.9658
2002-06-20,-6.232
2002-06-21,-1.5849
2002-06-24,-1.2987
2002-06-25,1.2105
2002-06-26,-1.092
2002-06-27,0.1577
2002-06-28,-0.7874
2002-07-01,-2.8571
2002-07-02,0.7625
2002-07-03,2.4324
2002-07-05,4.4327
2002-07-08,-3.9919000000000002
2002-07-09,-1.2631999999999999
2002-07-10,-2.5053
2002-07-11,2.2417
2002-07-12,-1.3369
2002-07-15,-2.5474
2002-07-16,-1.8354
2002-07-17,2.7762000000000002
2002-07-18,-2.6461
2002-07-19,-5.7758
2002-07-22,-4.4471
2002-07-23,-1.6981000000000002
2002-07-24,5.0544
2002-07-25,0.6699
2002-07-26,-3.2063
2002-07-29,8.4375
2002-07-30,0.5187
2002-07-31,1.6627999999999998
2002-08-01,-5.0761
2002-08-02,-9.0315
2002-08-05,-6.7929
2002-08-06,0.7708
2002-08-07,-3.338
2002-08-08,4.3165
2002-08-09,1.0345
2002-08-12,-2.8669000000000002
2002-08-13,-3.2326
2002-08-14,5.3014
2002-08-15,4.4828
2002-08-16,4.6865
2002-08-19,4.9811
2002-08-20,-1.2012
2002-08-21,2.7356
2002-08-22,2.7811
2002-08-23,-3.1088
2002-08-26,-0.9507
2002-08-27,-4.0192
2002-08-28,-3.75
2002-08-29,2.4026
2002-08-30,-0.5707
2002-09-03,-6.0587
2002-09-04,2.1045
2002-09-05,-1.8617
2002-09-06,4.065
2002-09-09,3.5156
2002-09-10,2.2013
2002-09-11,-0.4308
2002-09-12,-4.2027
2002-09-13,0.0
2002-09-16,2.0645
2002-09-17,1.0114
2002-09-18,-1.5019
2002-09-19,-5.9085
2002-09-20,2.9034
2002-09-23,-1.1155
2002-09-24,-2.1234
2002-09-25,4.6102
2002-09-26,3.046
2002-09-27,-4.1509
2002-09-30,-0.6562
2002-10-01,3.6988
2002-10-02,3.5032
2002-10-03,-1.5385
2002-10-04,-5.9375
2002-10-07,-6.0465
2002-10-08,3.6068
2002-10-09,-3.0717
2002-10-10,7.1831
2002-10-11,5.1248
2002-10-14,0.5
2002-10-15,4.1667
2002-10-16,-2.0896
2002-10-17,2.1341
2002-10-18,0.0
2002-10-21,3.7612
2002-10-22,-1.5535
2002-10-23,4.0327
2002-10-24,-2.2472
2002-10-25,3.3333
2002-10-28,-3.337
2002-10-29,-3.6249000000000002
2002-10-30,0.4776
2002-10-31,-0.7724
2002-11-01,1.976
2002-11-04,5.9894
2002-11-05,3.2133
2002-11-06,1.2346
2002-11-07,-3.1813
2002-11-08,-3.1763
2002-11-11,-1.7534
2002-11-12,1.0363
2002-11-13,1.9943
2002-11-14,1.2291
2002-11-15,2.2627
2002-11-18,-1.1873
2002-11-19,-0.71
2002-11-20,2.0352
2002-11-21,5.3908
2002-11-22,-0.1023
2002-11-25,0.5632
2002-11-26,-3.2077
2002-11-27,4.6291
2002-11-29,-0.3519
2002-12-02,-2.1695
2002-12-03,-4.3837
2002-12-04,-4.6386
2002-12-05,-0.2262
2002-12-06,-2.6644
2002-12-09,-1.8637000000000001
2002-12-10,1.1276
2002-12-11,0.1761
2002-12-12,0.0593
2002-12-13,-2.0747
2002-12-16,2.1792
2002-12-17,0.8886
2002-12-18,-2.936
2002-12-19,-1.9964
2002-12-20,1.6049
2002-12-23,1.0328
2002-12-24,-1.3229
2002-12-26,0.9141
2002-12-27,-3.3213
2002-12-30,0.1874
2002-12-31,1.6833
2003-01-02,5.8246
2003-01-03,0.5794
2003-01-06,5.1267
2003-01-07,-1.0959
2003-01-08,-2.0499
2003-01-09,2.2624
2003-01-10,0.3872
2003-01-13,0.8264
2003-01-14,0.929
2003-01-15,-2.5987999999999998
2003-01-16,0.3335
2003-01-17,-1.385
2003-01-21,-3.6517
2003-01-22,0.9913
2003-01-23,2.0785
2003-01-24,-3.2805
2003-01-27,-2.0468
2003-01-28,0.597
2003-01-29,1.2463
2003-01-30,-4.1618
2003-01-31,7.0336
2003-02-03,-0.2857
2003-02-04,-3.1519
2003-02-05,0.0
2003-02-06,0.5917
2003-02-07,-3.8235
2003-02-10,0.6728
2003-02-11,0.1215
2003-02-12,-1.0922
2003-02-13,-1.0429
2003-02-14,3.7198
2003-02-18,3.4071
2003-02-19,-2.6012
2003-02-20,0.0
2003-02-21,1.0089
2003-02-24,-2.4089
2003-02-25,0.9031
2003-02-26,-0.537
2003-02-27,-1.0198
2003-02-28,3.3939
2003-03-03,-1.524
2003-03-04,-4.4643
2003-03-05,-0.6854
2003-03-06,-1.7566000000000002
2003-03-07,0.3831
2003-03-10,-3.4351
2003-03-11,-1.054
2003-03-12,1.0652
2003-03-13,6.7194
2003-03-14,1.358
2003-03-17,3.5932
2003-03-18,-2.5279
2003-03-19,2.3522
2003-03-20,1.0018
2003-03-21,9.3349
2003-03-24,-7.1505
2003-03-25,1.6667
2003-03-26,-0.3392
2003-03-27,-0.2836
2003-03-28,0.6257
2003-03-31,-3.7875
2003-04-01,0.5288
2003-04-02,5.0847
2003-04-03,-1.8354
2003-04-04,-1.1898
2003-04-07,1.7202
2003-04-08,-3.4386
2003-04-09,-0.1751
2003-04-10,1.4035
2003-04-11,2.8834999999999997
2003-04-14,2.0179
2003-04-15,0.6044
2003-04-16,-1.7477
2003-04-17,2.279
2003-04-21,0.2717
2003-04-22,2.2763999999999998
2003-04-23,1.9607999999999999
2003-04-24,-3.0665
2003-04-25,-2.6273
2003-04-28,1.5969
2003-04-29,-0.6504
2003-04-30,1.8003
2003-05-01,0.3215
2003-05-02,0.9081
2003-05-05,-2.1175
2003-05-06,-0.1622
2003-05-07,-0.5417
2003-05-08,-1.0349
2003-05-09,2.6968
2003-05-12,2.0364
2003-05-13,-2.8361
2003-05-14,-1.0811
2003-05-15,0.8743
2003-05-16,-0.1083
2003-05-19,-3.3623
2003-05-20,0.1684
2003-05-21,0.1681
2003-05-22,1.3423
2003-05-23,0.6623
2003-05-27,3.4539
2003-05-28,3.0207
2003-05-29,-0.823
2003-05-30,1.9191
2003-06-02,2.1374
2003-06-03,-1.5446
2003-06-04,4.9089
2003-06-05,1.013
2003-06-06,1.6237
2003-06-09,-4.5113
2003-06-10,1.4764
2003-06-11,0.8729
2003-06-12,0.0
2003-06-13,-2.1635
2003-06-16,1.5725
2003-06-17,2.2738
2003-06-18,-2.5071
2003-06-19,-2.523
2003-06-20,1.1945999999999999
2003-06-23,-2.3119
2003-06-24,-1.1581
2003-06-25,-2.649
2003-06-26,1.5175
2003-06-27,-0.3093
2003-06-30,2.12
2003-07-01,0.7089
2003-07-02,1.6088
2003-07-03,-0.6927
2003-07-07,2.5411
2003-07-08,0.0972
2003-07-09,1.5534
2003-07-10,-1.7208
2003-07-11,1.3618999999999999
2003-07-14,2.2553
2003-07-15,0.1877
2003-07-16,-1.4052
2003-07-17,-1.0926
2003-07-18,0.9126
2003-07-21,-2.8558
2003-07-22,2.0088
2003-07-23,-1.0086
2003-07-24,1.1645
2003-07-25,2.1103
2003-07-28,2.9122
2003-07-29,0.639
2003-07-30,-1.6327
2003-07-31,1.0604
2003-08-01,2.7372
2003-08-04,-1.8206
2003-08-05,-2.5328
2003-08-06,-0.6497
2003-08-07,1.121
2003-08-08,0.8776
2003-08-11,0.9615
2003-08-12,1.8141
2003-08-13,0.2227
2003-08-14,0.2667
2003-08-15,-0.4876
2003-08-18,-0.2227
2003-08-19,-0.7589
2003-08-20,-1.1246
2003-08-21,-1.7288000000000001
2003-08-22,-0.8796
2003-08-25,-0.7473
2003-08-26,-1.8824
2003-08-27,-0.6235
2003-08-28,-2.027
2003-08-29,0.9852
2003-09-02,2.1951
2003-09-03,1.7661
2003-09-04,0.6567
2003-09-05,-1.2582
2003-09-08,0.8023
2003-09-09,-0.8427
2003-09-10,-2.7384
2003-09-11,0.3883
2003-09-12,-2.1277
2003-09-15,-0.6917
2003-09-16,1.6915
2003-09-17,-0.8317
2003-09-18,0.888
2003-09-19,0.1467
2003-09-22,-2.2949
2003-09-23,0.9495
2003-09-24,-1.9306999999999999
2003-09-25,2.524
2003-09-26,-1.1324
2003-09-29,0.996
2003-09-30,-0.5424
2003-10-01,3.2721999999999998
2003-10-02,0.5281
2003-10-03,1.6237
2003-10-06,-0.4229
2003-10-07,1.7461
2003-10-08,-0.4638
2003-10-09,1.9571
2003-10-10,-1.0055
2003-10-13,-0.7387
2003-10-14,2.093
2003-10-15,-0.9112
2003-10-16,0.6897
2003-10-17,-1.4612
2003-10-20,-0.139
2003-10-21,1.1137
2003-10-22,-0.7802
2003-10-23,1.0638
2003-10-24,-0.2288
2003-10-27,1.5596
2003-10-28,1.8067
2003-10-29,1.0204
2003-10-30,0.4831
2003-10-31,-1.049
2003-11-03,1.2367
2003-11-04,-0.7417
2003-11-05,1.1868
2003-11-06,1.6507
2003-11-07,0.0
2003-11-10,-1.0684
2003-11-11,-0.1296
2003-11-12,0.9516
2003-11-13,-0.0857
2003-11-14,-1.072
2003-11-17,-0.1734
2003-11-18,-2.2145
2003-11-19,1.1989
2003-11-20,-0.4827
2003-11-21,-0.4409
2003-11-24,1.1072
2003-11-25,0.7008
2003-11-26,0.3915
2003-11-28,0.0433
2003-12-01,0.3465
2003-12-02,-2.5464
2003-12-03,-3.2329
2003-12-04,1.6018
2003-12-05,-2.3874
2003-12-08,0.4615
2003-12-09,2.4345
2003-12-10,1.435
2003-12-11,1.071
2003-12-12,0.7506
2003-12-15,0.0438
2003-12-16,0.5256
2003-12-17,-0.0436
2003-12-18,0.8718
2003-12-19,0.3889
2003-12-22,0.9471
2003-12-23,0.0426
2003-12-24,-0.3836
2003-12-26,-0.6846
2003-12-29,1.1633
2003-12-30,-0.7666
2003-12-31,0.1288
2004-01-02,1.4574
2004-01-05,1.9856
2004-01-06,0.2486
2004-01-07,1.6529
2004-01-08,1.4634
2004-01-09,-0.3606
2004-01-12,0.0402
2004-01-13,-0.8039
2004-01-14,0.8914
2004-01-15,-0.3213
2004-01-16,0.1209
2004-01-20,-1.5292
2004-01-21,0.4495
2004-01-22,0.4882
2004-01-23,-2.6316
2004-01-26,1.4553
2004-01-27,-0.9836
2004-01-28,-2.0281
2004-01-29,3.2953
2004-01-30,-1.8405
2004-02-02,-0.8333
2004-02-03,-2.2689
2004-02-04,-0.3009
2004-02-05,0.0431
2004-02-06,0.6466
2004-02-09,1.7987
2004-02-10,1.3042
2004-02-11,14.6179
2004-02-12,1.4493
2004-02-13,-3.8571
2004-02-17,-0.0743
2004-02-18,-0.7063
2004-02-19,1.0857
2004-02-20,-1.6667
2004-02-23,0.7533
2004-02-24,-2.9533
2004-02-25,1.3096999999999999
2004-02-26,1.635
2004-02-27,-0.7482
2004-03-01,1.2816
2004-03-02,-0.4094
2004-03-03,-0.4111
2004-03-04,0.5629
2004-03-05,-1.194
2004-03-08,-0.9063
2004-03-09,-0.0381
2004-03-10,-2.9737
2004-03-11,-1.9646
2004-03-12,4.6091999999999995
2004-03-15,-2.9502
2004-03-16,0.5922
2004-03-17,1.2559
2004-03-18,-0.2713
2004-03-19,-1.3214000000000001
2004-03-22,-1.9299
2004-03-23,0.8032
2004-03-24,-1.3147
2004-03-25,1.1304
2004-03-26,0.1996
2004-03-29,0.3984
2004-03-30,-0.0794
2004-03-31,-0.7546
2004-04-01,1.4405999999999999
2004-04-02,2.3669000000000002
2004-04-05,2.1195
2004-04-06,0.3396
2004-04-07,-2.1813
2004-04-08,0.9227
2004-04-12,-2.0952
2004-04-13,-2.7237
2004-04-14,0.0
2004-04-15,-1.2
2004-04-16,0.8097
2004-04-19,0.241
2004-04-20,-0.641
2004-04-21,0.8065
2004-04-22,-0.48
2004-04-23,-0.9244
2004-04-26,-1.0953
2004-04-27,-0.8203
2004-04-28,-0.9512
2004-04-29,-1.0438
2004-04-30,-2.827
2004-05-03,0.4342
2004-05-04,-0.4756
2004-05-05,-0.0869
2004-05-06,-1.087
2004-05-07,-1.3187
2004-05-10,-1.5590000000000002
2004-05-11,3.9819
2004-05-12,0.087
2004-05-13,1.3043
2004-05-14,-0.2575
2004-05-17,-1.463
2004-05-18,-0.262
2004-05-19,0.7005
2004-05-20,0.2174
2004-05-21,-1.6052
2004-05-24,2.2928
