ticker,CULP US Equity
2000-05-30,-1.9607999999999999
2000-06-01,15.0
2000-06-02,-1.7391
2000-06-05,2.6549
2000-06-06,-1.7241
2000-06-07,0.0
2000-06-08,0.8772
2000-06-09,-3.4783
2000-06-12,0.9009
2000-06-13,-0.8929
2000-06-14,-2.7027
2000-06-15,-1.8519
2000-06-16,-1.8868
2000-06-19,0.0
2000-06-20,-3.8462
2000-06-21,-1.0
2000-06-22,0.0
2000-06-23,-5.0505
2000-06-26,-4.2553
2000-06-27,-2.2222
2000-06-28,-5.6818
2000-06-29,-1.2048
2000-06-30,0.6829
2000-07-03,-3.6585
2000-07-05,3.7975
2000-07-06,2.439
2000-07-07,0.0
2000-07-10,0.0
2000-07-11,0.0
2000-07-12,0.0
2000-07-13,3.5714
2000-07-14,1.1494
2000-07-17,2.2727
2000-07-18,5.5556
2000-07-19,1.0526
2000-07-20,0.0
2000-07-21,-6.25
2000-07-24,-1.1111
2000-07-25,-1.1236
2000-07-26,-1.1364
2000-07-27,5.7471
2000-07-28,1.087
2000-07-31,-2.1505
2000-08-01,0.0
2000-08-02,-1.0989
2000-08-03,-1.1111
2000-08-04,-1.1236
2000-08-07,0.0
2000-08-08,-1.1364
2000-08-09,2.2989
2000-08-10,-1.1236
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,2.2727
2000-08-16,0.0
2000-08-17,-3.3333
2000-08-18,4.5977
2000-08-21,-3.2967
2000-08-22,-1.1364
2000-08-23,-8.046
2000-08-24,-7.5
2000-08-25,-1.3514
2000-08-28,-4.1096
2000-08-29,-1.4285999999999999
2000-08-30,-2.8986
2000-08-31,1.4925
2000-09-01,-2.9412000000000003
2000-09-05,1.5152
2000-09-06,1.4925
2000-09-07,-1.4706000000000001
2000-09-08,0.0
2000-09-11,2.9851
2000-09-12,-1.4493
2000-09-13,0.0
2000-09-14,-1.4706000000000001
2000-09-15,1.4925
2000-09-18,-2.9412000000000003
2000-09-19,-1.5152
2000-09-20,0.0
2000-09-21,3.0769
2000-09-22,-5.9701
2000-09-25,1.5873
2000-09-26,-4.6875
2000-09-27,1.6393
2000-09-28,-3.2258
2000-09-29,6.6667
2000-10-02,-6.25
2000-10-03,0.0
2000-10-04,0.0
2000-10-05,5.9333
2000-10-06,6.3492
2000-10-09,0.0
2000-10-11,-2.9851
2000-10-12,-6.1538
2000-10-13,4.918
2000-10-16,0.0
2000-10-17,0.0
2000-10-18,-6.25
2000-10-19,0.0
2000-10-20,5.0
2000-10-23,1.5873
2000-10-24,-4.6875
2000-10-25,0.0
2000-10-26,6.5574
2000-10-27,-4.6154
2000-10-30,1.6129
2000-10-31,0.0
2000-11-01,-4.7619
2000-11-02,0.0
2000-11-03,-5.0
2000-11-06,7.0175
2000-11-07,1.6393
2000-11-08,-4.8387
2000-11-09,-1.6949
2000-11-10,1.7241
2000-11-13,0.0
2000-11-14,3.3898
2000-11-15,-4.918
2000-11-16,1.7241
2000-11-17,-8.4746
2000-11-20,-3.7037
2000-11-21,-1.9231
2000-11-22,-1.9607999999999999
2000-11-24,-20.0
2000-11-27,15.0
2000-11-28,0.0
2000-11-29,-4.3478
2000-11-30,0.0
2000-12-01,-2.2727
2000-12-04,-4.6512
2000-12-05,4.878
2000-12-06,0.0
2000-12-07,0.0
2000-12-08,-2.3256
2000-12-11,0.0
2000-12-12,0.0
2000-12-13,2.3810000000000002
2000-12-14,-4.6512
2000-12-15,-4.878
2000-12-18,-5.1282
2000-12-19,-16.2162
2000-12-20,3.2258
2000-12-21,-1.375
2000-12-22,3.2258
2000-12-26,9.375
2000-12-27,-5.7143
2000-12-28,9.0909
2000-12-29,-11.1111
2001-01-02,3.125
2001-01-03,9.0909
2001-01-04,5.5556
2001-01-05,7.8947
2001-01-08,-7.3171
2001-01-09,5.2632
2001-01-10,2.5
2001-01-11,7.3171
2001-01-12,2.2727
2001-01-16,4.4444
2001-01-17,23.4043
2001-01-18,3.4483
2001-01-19,10.0
2001-01-22,-3.0303
2001-01-23,-1.5625
2001-01-24,-1.5873
2001-01-25,-3.2258
2001-01-26,-3.3333
2001-01-29,-4.8276
2001-01-30,-2.029
2001-01-31,-3.8462
2001-02-01,3.0769
2001-02-02,1.4925
2001-02-05,-1.4706000000000001
2001-02-06,4.7761
2001-02-07,-3.1339
2001-02-08,-1.7647
2001-02-09,-1.1976
2001-02-12,6.0606
2001-02-13,-1.4285999999999999
2001-02-14,-4.6377
2001-02-15,-4.2553
2001-02-16,-4.7619
2001-02-20,6.6667
2001-02-21,-2.5
2001-02-22,-0.641
2001-02-23,0.0
2001-02-26,-1.6129
2001-02-27,-0.6557
2001-02-28,-0.9901
2001-03-01,0.0
2001-03-02,-3.3333
2001-03-05,1.7241
2001-03-06,0.0
2001-03-07,0.0
2001-03-08,0.0
2001-03-09,0.0
2001-03-12,2.7119
2001-03-13,-2.6403
2001-03-14,-5.0847
2001-03-15,-1.7856999999999998
2001-03-16,-1.8182
2001-03-19,-7.4074
2001-03-20,10.8
2001-03-21,4.6931
2001-03-22,1.7241
2001-03-23,-1.6949
2001-03-26,3.4483
2001-03-27,1.0
2001-03-30,0.6601
2001-04-02,0.0
2001-04-03,-1.6393
2001-04-04,0.0
2001-04-05,0.0
2001-04-06,1.6667
2001-04-09,-1.6393
2001-04-10,3.3333
2001-04-11,-1.6129
2001-04-12,6.5574
2001-04-16,0.0
2001-04-17,1.5385
2001-04-18,7.5758
2001-04-19,4.2254
2001-04-20,1.3514
2001-04-23,-2.6667
2001-04-24,8.2192
2001-04-25,16.4557
2001-04-26,13.0435
2001-04-27,-4.8077
2001-04-30,-4.0404
2001-05-01,-11.5789
2001-05-02,0.0
2001-05-03,-4.7619
2001-05-04,2.5
2001-05-07,-2.439
2001-05-08,-5.0
2001-05-09,0.0
2001-05-10,-3.9474
2001-05-11,-1.3699
2001-05-14,-8.0556
2001-05-15,7.2508
2001-05-16,2.8169
2001-05-17,9.589
2001-05-18,-5.0
2001-05-21,-2.6316
2001-05-22,-5.4054
2001-05-23,-1.7143000000000002
2001-05-24,-0.8721
2001-05-25,7.0381
2001-05-29,-2.7397
2001-05-30,-5.3521
2001-05-31,2.3810000000000002
2001-06-01,1.7442
2001-06-04,-1.4285999999999999
2001-06-05,-7.2464
2001-06-06,30.0
2001-06-07,-1.4423
2001-06-08,4.878
2001-06-11,-0.2326
2001-06-12,-4.4289
2001-06-13,-1.9512
2001-06-14,2.2388
2001-06-15,9.7324
2001-06-18,0.0
2001-06-19,-3.7694
2001-06-20,-2.0737
2001-06-21,-9.4118
2001-06-22,9.0909
2001-06-25,2.3810000000000002
2001-06-26,-1.3953
2001-06-27,-2.1226
2001-06-28,3.6145
2001-06-29,4.6512
2001-07-02,4.8889
2001-07-03,-1.4830999999999999
2001-07-05,1.0753
2001-07-06,-2.1277
2001-07-09,-4.3478
2001-07-10,0.6818
2001-07-11,2.2573
2001-07-12,-2.2075
2001-07-13,-3.386
2001-07-16,-6.5421
2001-07-17,1.25
2001-07-18,0.0
2001-07-19,-3.7037
2001-07-20,-0.7692
2001-07-24,4.6512
2001-07-25,0.9877
2001-07-26,-2.445
2001-07-27,-1.0025
2001-07-30,-1.2658
2001-07-31,3.5897
2001-08-01,0.2475
2001-08-02,1.2346
2001-08-03,-1.4634
2001-08-06,-0.9901
2001-08-07,1.25
2001-08-08,-2.2222
2001-08-10,1.0101
2001-08-13,-1.25
2001-08-14,2.5316
2001-08-15,-0.2469
2001-08-16,0.2475
2001-08-17,0.0
2001-08-20,-0.7407
2001-08-21,0.7463
2001-08-22,0.0
2001-08-23,1.2346
2001-08-24,-1.2195
2001-08-27,1.2346
2001-08-28,0.4878
2001-08-29,-0.4854
2001-08-30,-2.439
2001-08-31,-1.0
2001-09-04,-0.2525
2001-09-05,-3.7975
2001-09-06,2.6316
2001-09-10,-1.2821
2001-09-17,-5.1948
2001-09-18,-10.9589
2001-09-19,-16.9231
2001-09-20,-10.0
2001-09-21,-1.2346
2001-09-24,10.0
2001-09-25,19.3182
2001-09-26,-4.7619
2001-09-27,0.0
2001-09-28,5.0
2001-10-01,-3.1746
2001-10-02,-1.6393
2001-10-03,-6.6667
2001-10-04,3.5714
2001-10-05,0.0
2001-10-08,-4.4828
2001-10-09,-0.722
2001-10-10,3.6364
2001-10-11,-10.526299999999999
2001-10-12,1.9607999999999999
2001-10-15,-3.8462
2001-10-16,8.0
2001-10-17,0.0
2001-10-18,-7.7778
2001-10-19,4.0161
2001-10-22,-1.5444
2001-10-23,1.9607999999999999
2001-10-24,-3.8462
2001-10-25,-2.0
2001-10-26,6.1224
2001-10-29,-5.7692
2001-10-30,0.0
2001-10-31,1.2245
2001-11-01,-2.4194
2001-11-02,-1.6529
2001-11-05,-1.6806999999999999
2001-11-06,-2.1368
2001-11-07,0.4367
2001-11-08,0.8696
2001-11-09,-3.4483
2001-11-12,-5.3571
2001-11-13,10.8491
2001-11-14,8.5106
2001-11-15,0.0
2001-11-16,-1.9607999999999999
2001-11-19,8.0
2001-11-20,27.7778
2001-11-21,16.2319
2001-11-23,-2.7431
2001-11-26,-5.3846
2001-11-27,-2.439
2001-11-28,1.3889
2001-11-29,2.7397
2001-11-30,0.0
2001-12-03,1.3333
2001-12-04,-3.9474
2001-12-05,1.3699
2001-12-06,-0.2703
2001-12-07,0.271
2001-12-10,4.3243
2001-12-11,6.2176
2001-12-12,-1.2195
2001-12-13,0.0
2001-12-14,0.0
2001-12-17,-2.4691
2001-12-18,1.2658
2001-12-19,-1.0
2001-12-20,-0.2525
2001-12-21,0.2532
2001-12-24,-1.5152
2001-12-26,-2.5641
2001-12-27,-1.8420999999999998
2001-12-28,4.5576
2001-12-31,-2.5641
2002-01-02,5.2632
2002-01-03,-1.25
2002-01-04,0.0
2002-01-07,2.5316
2002-01-08,6.1728
2002-01-09,9.3023
2002-01-10,6.5957
2002-01-11,-2.1955999999999998
2002-01-14,-2.0408
2002-01-15,0.2083
2002-01-16,2.9106
2002-01-17,1.8182
2002-01-18,-1.5873
2002-01-22,-1.2097
2002-01-23,0.0
2002-01-24,4.0816
2002-01-25,-1.7647
2002-01-28,0.7984
2002-01-29,2.1782
2002-01-30,1.7442
2002-01-31,5.7143
2002-02-01,6.3063
2002-02-04,3.8983
2002-02-05,1.1419
2002-02-06,1.6129
2002-02-07,2.6984
2002-02-08,-0.3091
2002-02-11,4.6512
2002-02-12,8.1481
2002-02-13,-15.0685
2002-02-14,-3.2258
2002-02-15,3.3333
2002-02-19,3.871
2002-02-20,-0.6211
2002-02-21,-2.9688
2002-02-22,-4.8309
2002-02-25,1.5228000000000002
2002-02-26,6.3333
2002-02-27,0.7837
2002-02-28,4.0435
2002-03-01,4.4843
2002-03-04,5.8655
2002-03-05,-4.0541
2002-03-06,0.7042
2002-03-07,1.3986
2002-03-08,-1.3793
2002-03-11,-0.6993
2002-03-12,2.1127
2002-03-13,4.5517
2002-03-14,4.6174
2002-03-15,9.0794
2002-03-18,4.5087
2002-03-19,-0.4425
2002-03-20,-2.8889
2002-03-21,-3.8902
2002-03-22,6.0714
2002-03-25,1.0101
2002-03-26,0.0
2002-03-27,-0.1111
2002-03-28,-0.1112
2002-04-01,10.8018
2002-04-02,2.0101
2002-04-03,0.197
2002-04-04,-10.0295
2002-04-05,9.7268
2002-04-08,0.0
2002-04-09,5.5777
2002-04-10,-2.8302
2002-04-11,-3.8834999999999997
2002-04-12,1.0101
2002-04-15,-4.9
2002-04-16,4.3113
2002-04-17,-7.3589
2002-04-18,-0.6529
2002-04-19,2.4096
2002-04-22,0.5348
2002-04-23,4.4681
2002-04-24,-1.222
2002-04-25,-3.5052
2002-04-26,-0.641
2002-04-29,-2.1505
2002-04-30,-0.8791
2002-05-01,-3.2151
2002-05-02,-1.4891
2002-05-03,5.814
2002-05-06,7.1429
2002-05-07,1.5385
2002-05-08,-3.0303
2002-05-09,3.6458
2002-05-10,-1.005
2002-05-13,3.0457
2002-05-14,2.4631
2002-05-15,1.0577
2002-05-16,-0.7612
2002-05-17,2.0134
2002-05-20,3.3835
2002-05-21,-1.0
2002-05-22,-0.3673
2002-05-23,-2.3041
2002-05-24,9.0566
2002-05-28,-0.9516
2002-05-29,0.0
2002-05-30,4.3668
2002-05-31,6.6109
2002-06-03,4.5526
2002-06-04,-3.3033
2002-06-05,4.8137
2002-06-06,1.8519
2002-06-07,3.2727
2002-06-10,3.8731999999999998
2002-06-11,-1.0169
2002-06-12,-2.7397
2002-06-13,-8.5211
2002-06-14,-0.3079
2002-06-17,7.3359
2002-06-18,1.8705
2002-06-19,-0.0706
2002-06-20,-0.9894
2002-06-21,-5.3533
2002-06-24,2.5641
2002-06-25,4.6324
2002-06-26,1.8974
2002-06-27,10.3448
2002-06-28,0.6875
2002-07-01,0.5587
2002-07-02,-1.5432000000000001
2002-07-03,3.1348
2002-07-05,5.7143
2002-07-08,-10.5233
2002-07-09,-5.5913
2002-07-10,2.1103
2002-07-11,2.6667
2002-07-12,-5.8442
2002-07-15,7.2414
2002-07-16,-23.4727
2002-07-17,-4.2857
2002-07-18,4.302
2002-07-19,-12.8788
2002-07-22,-7.2464
2002-07-23,6.25
2002-07-24,-1.9607999999999999
2002-07-25,7.1
2002-07-26,6.4426
2002-07-29,9.7368
2002-07-30,-1.6787
2002-07-31,6.5041
2002-08-01,-0.916
2002-08-02,-15.1772
2002-08-05,4.9046
2002-08-06,9.5238
2002-08-07,0.0
2002-08-08,-1.2648
2002-08-09,-0.5604
2002-08-12,-6.3607
2002-08-13,-1.1178
2002-08-14,1.7391
2002-08-15,1.7094
2002-08-16,4.3697
2002-08-19,10.7085
2002-08-20,5.5273
2002-08-21,-2.1365
2002-08-22,-0.5634
2002-08-23,-5.2408
2002-08-26,2.3916
2002-08-27,-1.8248
2002-08-28,-35.6877
2002-08-29,6.9364
2002-08-30,7.027
2002-09-03,-0.5051
2002-09-04,0.1015
2002-09-05,-0.3043
2002-09-06,-5.3917
2002-09-09,0.9677
2002-09-10,-1.065
2002-09-11,0.2153
2002-09-12,-0.2148
2002-09-13,-3.014
2002-09-16,4.6615
2002-09-17,6.0445
2002-09-18,-1.0
2002-09-19,-2.5253
2002-09-20,-3.6269
2002-09-23,-3.5484
2002-09-24,5.7971
2002-09-25,-1.4752
2002-09-26,1.0695000000000001
2002-09-27,-4.2328
2002-09-30,-6.0773
2002-10-01,-3.5294
2002-10-02,-8.5366
2002-10-03,-1.8667
2002-10-04,-8.5598
2002-10-07,-27.9346
2002-10-08,18.5567
2002-10-09,-26.9565
2002-10-10,4.7619
2002-10-11,-0.9091
2002-10-14,-8.4862
2002-10-15,25.3133
2002-10-16,6.4
2002-10-17,1.8797000000000001
2002-10-18,1.476
2002-10-21,-4.5455
2002-10-22,7.8095
2002-10-23,20.4947
2002-10-24,-11.8768
2002-10-25,8.1531
2002-10-28,1.0769
2002-10-29,3.5008
2002-10-30,4.4118
2002-10-31,0.7042
2002-11-01,5.5944
2002-11-04,-5.9603
2002-11-05,-0.7042
2002-11-06,-0.7092
2002-11-07,5.2857
2002-11-08,3.3921
2002-11-11,0.3937
2002-11-12,0.0
2002-11-13,-0.6536
2002-11-14,5.9211
2002-11-15,0.0
2002-11-18,-3.8509
2002-11-19,-8.5271
2002-11-20,11.1582
2002-11-21,11.4358
2002-11-22,4.2189
2002-11-25,0.2188
2002-11-26,-6.1135
2002-11-27,4.0698
2002-11-29,-0.5587
2002-12-02,3.3708
2002-12-03,-5.4348
2002-12-04,1.8391
2002-12-05,-0.4515
2002-12-06,12.8118
2002-12-09,-8.2412
2002-12-10,0.9858
2002-12-11,3.3623
2002-12-12,-2.7282
2002-12-13,-2.3731999999999998
2002-12-16,2.9834
2002-12-17,-0.2146
2002-12-18,-4.3011
2002-12-19,-4.4944
2002-12-20,2.9412000000000003
2002-12-23,1.1429
2002-12-24,-1.6949
2002-12-26,0.5747
2002-12-27,-5.0286
2002-12-30,4.0915
2002-12-31,-1.7341
2003-01-02,1.7647
2003-01-03,0.1156
2003-01-06,1.6166
2003-01-07,-1.1364
2003-01-08,-1.7241
2003-01-09,1.9883
2003-01-10,-1.7202
2003-01-13,-5.951
2003-01-14,-6.3275
2003-01-15,-1.3245
2003-01-16,-1.745
2003-01-17,-1.6393
2003-01-21,-2.2222
2003-01-22,-2.1307
2003-01-23,3.193
2003-01-24,1.1252
2003-01-27,-3.338
2003-01-28,2.3022
2003-01-29,2.6723
2003-01-30,-3.5616
2003-01-31,1.9886
2003-02-03,3.6212
2003-02-04,4.1667
2003-02-05,3.0968
2003-02-06,-2.378
2003-02-07,-1.9231
2003-02-10,-1.4379
2003-02-11,5.1724
2003-02-12,-2.5221
2003-02-13,-2.5873
2003-02-14,-1.1952
2003-02-18,2.957
2003-02-19,-4.5692
2003-02-20,0.9576
2003-02-21,-1.7614999999999998
2003-02-24,-3.8621
2003-02-25,-3.7302999999999997
2003-02-26,-10.8793
2003-02-27,1.6722000000000001
2003-02-28,-1.3158
2003-03-03,0.0
2003-03-04,0.6667
2003-03-05,-5.6291
2003-03-06,-3.5088
2003-03-07,-7.6364
2003-03-10,0.1969
2003-03-11,-5.6974
2003-03-12,-1.0417
2003-03-13,-2.1053
2003-03-14,-4.3011
2003-03-17,6.7416
2003-03-18,-5.2632
2003-03-19,0.0
2003-03-20,-3.3333
2003-03-21,-0.4598
2003-03-24,-3.6952
2003-03-25,-2.6379
2003-03-26,-1.9704000000000002
2003-03-27,-3.0151
2003-03-28,4.9223
2003-03-31,10.1235
2003-04-01,32.5112
2003-04-02,5.4146
2003-04-03,-1.2841
2003-04-04,-3.5772
2003-04-07,-2.0236
2003-04-08,-5.852
2003-04-09,0.0
2003-04-10,-0.5484
2003-04-11,4.5956
2003-04-14,5.4482
2003-04-15,-0.8333
2003-04-16,-5.042
2003-04-17,8.8496
2003-04-21,-1.3008
2003-04-22,1.4827
2003-04-23,-11.526
2003-04-24,-0.5505
2003-04-25,-7.7491
2003-04-28,2.6
2003-04-29,1.3645
2003-04-30,0.0
2003-05-01,1.1538
2003-05-02,7.7947
2003-05-05,-5.6437
2003-05-06,7.4766
2003-05-07,8.0
2003-05-08,-2.8986
2003-05-09,-1.99
2003-05-12,2.0305
2003-05-13,-0.6633
2003-05-14,-3.6728
2003-05-15,1.7330999999999999
2003-05-16,0.1704
2003-05-19,-2.0408
2003-05-20,-0.6944
2003-05-21,-2.2727
2003-05-22,-0.3578
2003-05-23,0.3591
2003-05-27,2.5045
2003-05-28,-0.5236
2003-05-29,5.2632
2003-05-30,-2.5
2003-06-02,-1.3675
2003-06-03,0.5199
2003-06-04,5.0
2003-06-05,10.0164
2003-06-06,6.7164
2003-06-09,-4.1958
2003-06-10,-4.8175
2003-06-11,0.4601
2003-06-12,7.1756
2003-06-13,-4.5584
2003-06-16,-0.2985
2003-06-17,-1.1976
2003-06-18,-1.3636
2003-06-19,6.1444
2003-06-20,1.3025
2003-06-23,-1.8571
2003-06-24,-1.4556
2003-06-25,-5.0222
2003-06-26,6.5319
2003-06-27,2.4818
2003-06-30,-1.7094
2003-07-01,-0.8696
2003-07-02,7.8947
2003-07-03,3.6585
2003-07-07,-3.1373
2003-07-08,1.2146
2003-07-09,0.1333
2003-07-10,-2.2636
2003-07-11,5.4496
2003-07-14,-3.7468
2003-07-15,-3.0872
2003-07-16,3.8781
2003-07-17,3.3333
2003-07-18,0.0
2003-07-21,-2.9677
2003-07-22,-1.8617
2003-07-23,0.6775
2003-07-24,-1.3458999999999999
2003-07-25,5.457
2003-07-28,-2.9754
2003-07-29,3.2
2003-07-30,-3.7468
2003-07-31,1.3423
2003-08-01,-1.7219
2003-08-04,-2.1563
2003-08-05,1.2397
2003-08-06,0.8163
2003-08-07,0.0
2003-08-08,-1.0796000000000001
2003-08-11,-1.6371
2003-08-12,2.6352
2003-08-13,-3.1081
2003-08-14,-0.9763
2003-08-15,3.2394
2003-08-18,-0.5457
2003-08-19,-1.9203999999999999
2003-08-20,2.9371
2003-08-21,4.3478
2003-08-22,-2.7344
2003-08-25,-0.6693
2003-08-26,-5.6604
2003-08-27,18.2857
2003-08-28,3.3816
2003-08-29,0.1168
2003-09-02,-0.2334
2003-09-03,-2.4561
2003-09-04,4.9161
2003-09-05,6.0571
2003-09-08,3.0172
2003-09-09,5.1255
2003-09-10,-5.8706
2003-09-11,-1.2685
2003-09-12,0.6424
2003-09-15,-1.9149
2003-09-16,0.6508
2003-09-17,0.0
2003-09-18,1.4009
2003-09-19,4.7821
2003-09-22,-0.4057
2003-09-23,1.833
2003-09-24,1.6
2003-09-25,-5.5118
2003-09-26,-3.75
2003-09-29,-1.5152
2003-09-30,1.0989
2003-10-01,-2.1739
2003-10-02,1.6667
2003-10-03,1.3115
2003-10-06,0.863
2003-10-07,0.4278
2003-10-08,0.5325
2003-10-09,-2.5423999999999998
2003-10-10,-1.8477999999999999
2003-10-13,0.6645
2003-10-14,3.8504
2003-10-15,1.1653
2003-10-16,14.2408
2003-10-17,-0.55
2003-10-20,0.4608
2003-10-21,-2.3853
2003-10-22,-0.8459
2003-10-23,-1.8009
2003-10-24,2.3166
2003-10-27,0.6604
2003-10-28,-2.5305
2003-10-29,-0.3846
2003-10-30,0.1931
2003-10-31,3.2755
2003-11-03,3.9179
2003-11-04,0.0898
2003-11-05,-1.0762
2003-11-06,-1.4506000000000001
2003-11-07,-3.4039
2003-11-10,2.1905
2003-11-11,-1.5843
2003-11-12,1.7992
2003-11-13,0.7442
2003-11-14,-1.2004
2003-11-17,0.0
2003-11-18,-1.6822
2003-11-19,-1.4259
2003-11-20,-2.7001
2003-11-21,1.9822
2003-11-24,6.414
2003-11-25,5.0228
2003-11-26,-1.7391
2003-11-28,-0.354
2003-12-01,4.3517
2003-12-02,-0.8511
2003-12-03,0.0
2003-12-04,-2.8326000000000002
2003-12-05,0.6184
2003-12-08,1.9315
2003-12-09,-4.3928
2003-12-10,-3.3333
2003-12-11,2.9823
2003-12-12,1.81
2003-12-15,1.6888999999999998
2003-12-16,-2.3601
2003-12-17,0.7162
2003-12-18,1.4222000000000001
2003-12-19,-5.6968
2003-12-22,3.4387
2003-12-23,-2.2462
2003-12-24,-0.7353
2003-12-26,-0.1852
2003-12-29,-1.0204
2003-12-30,0.3749
2003-12-31,1.774
2004-01-02,-0.0917
2004-01-05,-0.551
2004-01-06,0.831
2004-01-07,-2.1978
2004-01-08,5.8052
2004-01-09,0.177
2004-01-12,5.5654
2004-01-13,-1.2551999999999999
2004-01-14,2.8814
2004-01-15,-3.6244
2004-01-16,1.9658
2004-01-20,0.4191
2004-01-21,2.0868
2004-01-22,0.0818
2004-01-23,-0.2451
2004-01-26,-1.638
2004-01-27,0.1665
2004-01-28,-0.3325
2004-01-29,-4.2535
2004-01-30,0.6969
2004-02-02,0.4325
2004-02-03,1.2059
2004-02-04,0.8511
2004-02-05,-5.4008
2004-02-06,4.3711
2004-02-09,0.5983
2004-02-10,-1.0195
2004-02-11,0.2575
2004-02-12,-3.6814999999999998
2004-02-13,-0.8
2004-02-17,-1.4337
2004-02-18,3.2727
2004-02-19,-4.2254
2004-02-20,3.4007
2004-02-23,0.4444
2004-02-24,0.708
2004-02-25,-13.7083
2004-02-26,2.2403
2004-02-27,4.0837
2004-03-01,0.6699
2004-03-02,1.9011
2004-03-03,2.7052
2004-03-04,-3.5422000000000002
2004-03-05,-0.6591
2004-03-08,1.4218
2004-03-09,-0.9346
2004-03-10,-3.3019
2004-03-11,2.439
2004-03-12,-1.7143000000000002
2004-03-15,-2.0349
2004-03-16,-1.088
2004-03-17,-3.8
2004-03-18,1.5593
2004-03-19,1.5352999999999999
2004-03-22,-5.8468
2004-03-23,1.4989
2004-03-24,3.0591
2004-03-25,1.3306
2004-03-26,2.1212
2004-03-29,1.2859
2004-03-30,0.9766
2004-03-31,-0.3868
2004-04-01,-2.1359
2004-04-02,-1.2897
2004-04-05,-0.5025
2004-04-06,2.0202
2004-04-07,2.4752
2004-04-08,2.8986
2004-04-12,0.1878
2004-04-13,1.2184
2004-04-14,-0.463
2004-04-15,0.0
2004-04-16,1.8605
2004-04-19,-1.8265
2004-04-20,-1.8605
2004-04-21,-1.8009
2004-04-22,2.7992
2004-04-23,-2.723
2004-04-26,0.2896
2004-04-27,-0.385
2004-04-28,-9.1787
2004-04-29,-0.5319
2004-04-30,-7.9144
2004-05-03,4.5296
2004-05-04,0.3333
2004-05-05,-0.3322
2004-05-06,0.0
2004-05-07,-0.1111
2004-05-10,-1.3348
2004-05-11,-0.2255
2004-05-12,0.0
2004-05-13,-19.435
2004-05-14,0.9818
2004-05-17,2.7778
2004-05-18,0.6757
2004-05-19,-0.5369
2004-05-20,0.5398
2004-05-21,0.4027
2004-05-24,0.1337
2004-05-25,-1.8692
2004-05-26,1.0884
2004-05-27,0.5384
2004-05-28,-0.9371
2004-06-01,-2.027
2004-06-02,0.4138
2004-06-03,-1.0989
2004-06-04,-3.8889
2004-06-07,-3.1792
2004-06-08,1.4925
2004-06-09,2.9412000000000003
2004-06-10,3.5714
2004-06-14,3.3103
2004-06-15,4.2724
2004-06-16,-0.7682
2004-06-17,-11.7419
2004-06-18,2.4854
2004-06-21,1.5692
2004-06-22,6.0393
2004-06-23,-3.3113
2004-06-24,-0.6849
