ticker,3493Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-0.8547
2000-01-04,-1.2931
2000-01-05,2.1834
2000-01-06,2.5641
2000-01-07,2.0833
2000-01-10,3.2653
2000-01-11,-2.7668
2000-01-12,-0.813
2000-01-13,1.6393
2000-01-14,0.0
2000-01-18,0.0
2000-01-19,-2.0161
2000-01-20,0.823
2000-01-21,-0.8163
2000-01-24,-1.2346
2000-01-25,0.4167
2000-01-26,-0.8299
2000-01-27,-1.272
2000-01-28,0.4329
2000-01-31,-0.8621
2000-02-01,0.8696
2000-02-02,0.8621
2000-02-03,2.1368
2000-02-04,-0.8368
2000-02-07,0.0
2000-02-08,0.4219
2000-02-09,0.0
2000-02-10,0.0
2000-02-11,13.0252
2000-02-14,0.3717
2000-02-15,-0.3704
2000-02-16,-0.3717
2000-02-17,0.0
2000-02-18,0.3731
2000-02-22,-0.3717
2000-02-23,0.0
2000-02-24,0.0
2000-02-25,0.0
2000-02-28,0.3731
2000-02-29,0.3717
2000-03-01,-0.3704
2000-03-02,0.0
2000-03-03,0.3717
2000-03-06,0.0
2000-03-07,0.7407
2000-03-08,-0.3676
2000-03-09,0.738
2000-03-10,-0.7326
2000-03-13,0.0
2000-03-14,0.369
2000-03-15,0.3676
2000-03-16,0.0
2000-03-17,1.0989
2000-03-20,-0.7246
2000-03-21,0.7299
2000-03-22,-0.3623
2000-03-23,0.7273
2000-03-24,-0.361
2000-03-27,0.3623
2000-03-28,-0.361
2000-03-29,0.7971
2000-03-30,-0.3636
2000-03-31,1.8248
2000-04-03,-1.4337
2000-04-04,0.7273
2000-04-05,0.361
2000-04-06,1.4388
2000-04-07,0.3546
2000-04-10,1.4134
2000-04-11,0.3484
2000-04-12,0.6944
2000-04-13,0.6897
2000-04-14,-1.0274
2000-04-17,1.0381
2000-04-18,-0.3425
2000-04-19,0.6873
2000-04-20,-0.3413
2000-04-24,0.3425
2000-04-25,-0.6826
2000-04-26,0.0
2000-04-27,0.0
2000-04-28,0.3436
2000-05-01,0.6849
2000-05-02,0.0
2000-05-03,1.0204
2000-05-04,0.0
2000-05-05,0.3367
2000-05-08,-0.6711
2000-05-09,1.0135
2000-05-10,-0.3344
2000-05-11,0.3356
2000-05-12,0.3344
2000-05-15,-0.3333
2000-05-16,0.3344
2000-05-17,0.3333
2000-05-18,0.0
2000-05-19,-0.3322
2000-05-22,-0.3333
2000-05-23,0.0
2000-05-24,-1.3378
2000-05-25,-1.6949
2000-05-26,-0.3448
2000-05-30,0.6204
2000-05-31,-0.2583
2000-06-01,-0.5398
2000-06-02,0.3472
2000-06-05,-0.346
2000-06-06,0.6944
2000-06-07,0.3448
2000-06-08,0.3436
2000-06-09,-0.3425
2000-06-12,1.7182
2000-06-13,0.0
2000-06-14,-2.027
2000-06-15,-0.3448
2000-06-16,0.0
2000-06-19,0.346
