ticker,FSS US Equity
2000-05-24,2.6059
2000-05-25,-2.8571
2000-05-26,-0.3268
2000-05-30,3.9344
2000-05-31,-2.5237
2000-06-01,3.2362
2000-06-02,-0.3135
2000-06-05,1.5723
2000-06-06,-0.3096
2000-06-07,-0.3106
2000-06-08,-2.8037
2000-06-09,-2.2436
2000-06-12,-0.9836
2000-06-13,0.6623
2000-06-14,-0.6579
2000-06-15,0.6623
2000-06-16,-1.9737
2000-06-19,-1.0067
2000-06-20,-2.0339
2000-06-21,0.692
2000-06-22,-1.0309
2000-06-23,1.0417
2000-06-26,0.3436
2000-06-27,-0.3425
2000-06-28,1.3746
2000-06-29,-3.3898
2000-06-30,-7.3684
2000-07-03,6.8182
2000-07-05,-1.7730000000000001
2000-07-06,-1.083
2000-07-07,1.0949
2000-07-10,1.083
2000-07-11,3.9286
2000-07-12,1.7182
2000-07-13,1.3514
2000-07-14,1.6667
2000-07-17,-1.3115
2000-07-18,-2.3256
2000-07-19,0.6803
2000-07-20,5.4054
2000-07-21,-1.9231
2000-07-24,0.3268
2000-07-25,3.5831
2000-07-26,0.3145
2000-07-27,-1.8809
2000-07-28,-2.5559
2000-07-31,4.2623
2000-08-01,-0.6289
2000-08-02,4.4304
2000-08-03,1.0606
2000-08-04,-1.1994
2000-08-07,1.9727000000000001
2000-08-08,1.6369
2000-08-09,2.1962
2000-08-10,-0.8596
2000-08-11,0.578
2000-08-14,0.8621
2000-08-15,-2.2678
2000-08-16,-1.4706000000000001
2000-08-17,0.0
2000-08-18,3.5821
2000-08-21,1.4409
2000-08-22,0.0
2000-08-23,-0.2841
2000-08-24,0.2849
2000-08-25,-0.5682
2000-08-28,-1.7143000000000002
2000-08-29,0.2907
2000-08-30,-0.8696
2000-08-31,0.8772
2000-09-01,2.029
2000-09-05,0.5682
2000-09-06,1.4123999999999999
2000-09-07,0.8357
2000-09-08,0.5525
2000-09-11,-1.0989
2000-09-12,-3.0556
2000-09-13,-2.0057
2000-09-14,0.5848
2000-09-15,-1.1628
2000-09-18,-3.2353
2000-09-19,1.8237
2000-09-20,-0.597
2000-09-21,-0.6006
2000-09-22,-2.719
2000-09-25,-1.5528
2000-09-26,-0.6309
2000-09-27,-2.2222
2000-09-28,5.1948
2000-09-29,-1.8519
2000-10-02,0.3145
2000-10-03,0.0
2000-10-04,1.5674000000000001
2000-10-05,2.1605
2000-10-06,-1.5106000000000002
2000-10-09,1.8405
2000-10-10,-1.8072
2000-10-11,0.0
2000-10-12,-0.9202
2000-10-13,4.0248
2000-10-16,-0.2976
2000-10-17,0.0
2000-10-18,0.8955
2000-10-19,5.9172
2000-10-20,1.3966
2000-10-23,0.8264
2000-10-24,3.5519
2000-10-25,0.7916
2000-10-26,-5.4974
2000-10-27,3.3241
2000-10-30,-0.5362
2000-10-31,0.8086
2000-11-01,-1.8717000000000001
2000-11-02,2.4523
2000-11-03,-0.266
2000-11-06,-0.2667
2000-11-07,0.0
2000-11-08,-1.6042999999999998
2000-11-09,-0.2717
2000-11-10,-2.7248
2000-11-13,0.8403
2000-11-14,-0.5556
2000-11-15,0.5587
2000-11-16,-0.8333
2000-11-17,-0.5602
2000-11-20,0.2817
2000-11-21,-0.2809
2000-11-22,-1.1268
2000-11-24,0.5698
2000-11-27,-0.2833
2000-11-28,-0.8523
2000-11-29,-1.4327
2000-11-30,-0.2907
2000-12-01,1.1662
2000-12-04,-1.4409
2000-12-05,1.462
2000-12-06,1.4409
2000-12-07,-0.8523
2000-12-08,1.4327
2000-12-11,-0.565
2000-12-12,-0.2841
2000-12-13,-4.2621
2000-12-14,-2.7027
2000-12-15,-7.4074
2000-12-18,-2.0
2000-12-19,-2.7211
2000-12-20,-3.4965
2000-12-21,1.087
2000-12-22,5.7348
2000-12-26,0.339
2000-12-27,7.4324
2000-12-28,0.3145
2000-12-29,-1.5674000000000001
2001-01-02,-1.2739
2001-01-03,6.129
2001-01-04,-0.304
2001-01-05,-3.6585
2001-01-08,-1.8987
2001-01-09,0.3226
2001-01-10,2.2508
2001-01-11,1.5723
2001-01-12,-0.3096
2001-01-16,0.9317
2001-01-17,4.0
2001-01-18,-0.2959
2001-01-19,0.2967
2001-01-22,-0.5917
2001-01-23,0.5952
2001-01-24,-1.1834
2001-01-25,-1.7964
2001-01-26,2.1341
2001-01-29,5.1701
2001-01-30,-0.8629
2001-01-31,1.0536
2001-02-01,-0.4986
2001-02-02,-0.2278
2001-02-05,-0.0457
2001-02-06,0.0914
2001-02-07,3.2862
2001-02-08,-0.5303
2001-02-09,1.6437
2001-02-12,0.3934
2001-02-13,-2.9168
2001-02-14,1.5695000000000001
2001-02-15,2.4724
2001-02-16,-0.3016
2001-02-20,-2.7658
2001-02-21,2.7111
2001-02-22,-1.3414
2001-02-23,0.0
2001-02-26,2.6316
2001-02-27,-2.1368
2001-02-28,-3.2751
2001-03-01,0.4063
2001-03-02,4.5414
2001-03-05,0.2151
2001-03-06,0.6438
2001-03-07,-1.0661
2001-03-08,-0.2586
2001-03-09,3.7165
2001-03-12,-0.9167
2001-03-13,1.7031
2001-03-14,-3.3764
2001-03-15,-1.5531000000000001
2001-03-16,-7.2305
2001-03-19,1.3226
2001-03-20,-1.6317
2001-03-21,-2.3697
2001-03-22,-7.7184
2001-03-23,3.1562
2001-03-26,-0.5609
2001-03-27,-2.0
2001-03-28,0.8373
2001-03-29,-1.9201000000000001
2001-03-30,3.3333
2001-04-02,-0.7168
2001-04-03,0.2579
2001-04-04,-1.0802
2001-04-05,5.9802
2001-04-06,-0.6379
2001-04-09,1.284
2001-04-10,0.9264
2001-04-11,-1.6425
2001-04-12,2.4558
2001-04-16,0.4314
2001-04-17,-0.2387
2001-04-18,2.9187
2001-04-19,0.6509
2001-04-20,-1.2471
2001-04-23,4.0225
2001-04-24,0.045
2001-04-25,1.3483
2001-04-26,2.2173
2001-04-27,-1.3014999999999999
2001-04-30,0.5275
2001-05-01,0.5247
2001-05-02,0.8699
2001-05-03,-0.8624
2001-05-04,1.5659
2001-05-07,0.6852
2001-05-08,1.1484
2001-05-09,0.2523
2001-05-10,0.3775
2001-05-11,-3.2595
2001-05-14,0.8639
2001-05-15,2.3983
2001-05-16,0.0
2001-05-17,0.3764
2001-05-18,-0.4583
2001-05-21,1.9255
2001-05-22,0.616
2001-05-23,-2.2041
2001-05-24,-0.4591
2001-05-25,-0.3774
2001-05-29,-2.8199
2001-05-30,-2.5119
2001-05-31,0.0
2001-06-01,4.398
2001-06-04,-0.8511
2001-06-05,0.0
2001-06-06,-1.9313
2001-06-07,-0.7877
2001-06-08,0.794
2001-06-11,-0.5252
2001-06-12,-1.1659
2001-06-13,0.1347
2001-06-14,-0.4484
2001-06-15,0.4054
2001-06-18,-1.3458999999999999
2001-06-19,-1.5462
2001-06-20,0.1386
2001-06-21,1.9373
2001-06-22,-1.086
2001-06-25,-1.1894
2001-06-26,3.0093
2001-06-27,1.5281
2001-06-28,0.664
2001-06-29,3.2102
2001-07-02,-1.7894999999999999
2001-07-03,1.5184
2001-07-05,0.8547
2001-07-06,-4.661
2001-07-09,-1.6444
2001-07-10,1.2201
2001-07-11,1.8304
2001-07-12,3.025
2001-07-13,0.5106
2001-07-16,-1.9475
2001-07-17,2.5042999999999997
2001-07-18,-8.4246
2001-07-19,1.5638999999999998
2001-07-20,-0.7246
2001-07-23,-1.7336
2001-07-24,-1.4392
2001-07-25,-0.9892
2001-07-26,2.8068999999999997
2001-07-27,0.4165
2001-07-30,-2.212
2001-07-31,-0.5655
2001-08-01,0.1896
2001-08-02,-0.0946
2001-08-03,1.5625
2001-08-06,-1.5851
2001-08-07,1.0895
2001-08-08,-0.5623
2001-08-09,-0.8954
2001-08-10,0.3804
2001-08-13,-0.4263
2001-08-14,0.0476
2001-08-15,-0.6182
2001-08-16,-1.6745999999999999
2001-08-17,-2.3844
2001-08-20,-0.0499
2001-08-21,0.399
2001-08-22,1.9374
2001-08-23,-0.5848
2001-08-24,2.6961
2001-08-27,-1.1933
2001-08-28,-0.0483
2001-08-29,0.5317
2001-08-30,-0.5288
2001-08-31,-0.0483
2001-09-04,0.3385
2001-09-05,-0.9157
2001-09-06,-2.8696
2001-09-07,-4.1062
2001-09-10,-2.7676
2001-09-17,8.9281
2001-09-18,-5.5805
2001-09-19,-1.0554
2001-09-20,0.0
2001-09-21,-7.36
2001-09-24,3.5694
2001-09-25,-0.7226
2001-09-26,-0.8959
2001-09-27,-2.5423999999999998
2001-09-28,2.2609
2001-10-01,2.6077
2001-10-02,1.6575
2001-10-03,0.8152
2001-10-04,3.0189
2001-10-05,-1.4652
2001-10-08,-0.3717
2001-10-09,-0.5864
2001-10-10,4.2359
2001-10-11,2.572
2001-10-12,-2.1063
2001-10-15,3.0738
2001-10-16,4.175
2001-10-17,-1.5744
2001-10-18,-4.6533999999999995
2001-10-19,1.5252
2001-10-22,-0.9514
2001-10-23,1.3145
2001-10-24,-0.2994
2001-10-25,4.8549
2001-10-26,0.2864
2001-10-29,-4.1409
2001-10-30,-1.8371
2001-10-31,2.4785
2001-11-01,1.7769
2001-11-02,2.0854
2001-11-05,-0.6176
2001-11-06,2.3423
2001-11-07,0.5138
2001-11-08,-6.5056
2001-11-09,4.6223
2001-11-12,-0.2375
2001-11-13,2.1905
2001-11-14,1.7707000000000002
2001-11-15,-3.8004
2001-11-16,-0.5236
2001-11-19,2.201
2001-11-20,-2.1536
2001-11-21,-1.6745999999999999
2001-11-23,0.7299
2001-11-26,0.3382
2001-11-27,0.7703
2001-11-28,0.43
2001-11-29,3.235
2001-11-30,-2.3502
2001-12-03,-0.6607
2001-12-04,3.7055
2001-12-05,1.3284
2001-12-06,0.8137
2001-12-07,-0.0897
2001-12-10,-2.7828
2001-12-11,0.1385
2001-12-12,-0.438
2001-12-13,-2.3832
2001-12-14,1.1967
2001-12-17,0.2365
2001-12-18,0.2832
2001-12-19,5.6941
2001-12-20,-4.9421
2001-12-21,2.5761
2001-12-24,1.1872
2001-12-26,2.0307
2001-12-27,0.9288
2001-12-28,-0.4382
2001-12-31,-1.9806
2002-01-02,-0.8083
2002-01-03,0.2263
2002-01-04,0.4517
2002-01-07,-0.6295
2002-01-08,1.1764999999999999
2002-01-09,-1.2075
2002-01-10,-0.3622
2002-01-11,-3.4074999999999998
2002-01-14,-1.4581
2002-01-15,-3.4368
2002-01-16,1.5324
2002-01-17,3.408
2002-01-18,-0.6591
2002-01-22,2.1327
2002-01-23,0.8817
2002-01-24,0.966
2002-01-25,3.0524
2002-01-28,1.061
2002-01-29,-1.1374
2002-01-30,1.9468999999999999
2002-01-31,2.474
2002-02-01,0.6353
2002-02-04,-2.6936
2002-02-05,0.8218
2002-02-06,0.8151
2002-02-07,-2.5532
2002-02-08,3.2751
2002-02-11,0.8457
2002-02-12,-2.5577
2002-02-13,1.5491000000000001
2002-02-14,-0.678
2002-02-15,1.5358
2002-02-19,-0.1681
2002-02-20,2.399
2002-02-21,-2.7949
2002-02-22,2.0296
2002-02-25,2.9838
2002-02-26,-0.2414
2002-02-27,-0.7664
2002-02-28,5.2846
2002-03-01,3.2819
2002-03-04,-1.7944
2002-03-05,1.2562
2002-03-06,-0.4135
2002-03-07,-0.906
2002-03-08,0.9524
2002-03-11,-0.9434
2002-03-12,-2.0952
2002-03-13,-2.5098000000000003
2002-03-14,1.0056
2002-03-15,-0.3982
2002-03-18,0.2399
2002-03-19,-0.7579
2002-03-20,-2.291
2002-03-21,-1.4809
2002-03-22,-0.0835
2002-03-25,-2.0059
2002-03-26,2.4307
2002-03-27,0.2082
2002-03-28,-1.4541
2002-04-01,0.0843
2002-04-02,-0.5476
2002-04-03,-1.9483000000000001
2002-04-04,3.2829
2002-04-05,1.1711
2002-04-08,2.9764
2002-04-09,0.2007
2002-04-10,0.3606
2002-04-11,-2.3952
2002-04-12,-3.2720000000000002
2002-04-15,-0.1691
2002-04-16,0.3388
2002-04-17,-0.8864
2002-04-18,-3.4497
2002-04-19,0.5734
2002-04-22,-0.0439
2002-04-23,-0.0878
2002-04-24,-2.9864
2002-04-25,3.3499
2002-04-26,-0.5694
2002-04-29,-0.4405
2002-04-30,1.7699
2002-05-01,0.0435
2002-05-02,1.5211000000000001
2002-05-03,-0.3425
2002-05-06,1.4175
2002-05-07,0.8047
2002-05-08,0.7563
2002-05-09,-2.0851
2002-05-10,1.1073
2002-05-13,1.2637
2002-05-14,1.0815
2002-05-15,0.0
2002-05-16,3.6214
2002-05-17,-0.8737
2002-05-20,0.0
2002-05-21,0.5208
2002-05-22,0.279
2002-05-23,0.6359
2002-05-24,1.5403
2002-05-28,0.2334
2002-05-29,-0.0776
2002-05-30,-0.8155
2002-05-31,-0.9397
2002-06-03,-0.1581
2002-06-04,0.6334
2002-06-05,-0.118
2002-06-06,-0.3939
2002-06-07,1.7398
2002-06-10,-0.2332
2002-06-11,0.039
2002-06-12,1.0204
2002-06-13,-1.9037
2002-06-14,-1.7426
2002-06-17,0.7255
2002-06-18,1.8808
2002-06-19,0.1571
2002-06-20,-1.451
2002-06-21,-0.1194
2002-06-24,0.1594
2002-06-25,-0.2387
2002-06-26,0.4785
2002-06-27,-3.2143
2002-06-28,-1.599
2002-07-01,-0.4167
2002-07-02,-1.7155
2002-07-03,0.4257
2002-07-05,3.8576
2002-07-08,-5.0204
2002-07-09,0.6016
2002-07-10,-3.7591
2002-07-11,1.9529999999999998
2002-07-12,0.8272
2002-07-15,-0.3886
2002-07-16,1.3437000000000001
2002-07-17,0.5133
2002-07-18,-1.5319
2002-07-19,-2.809
2002-07-22,-1.9564
2002-07-23,-3.4920999999999998
2002-07-24,-1.9737
2002-07-25,4.2186
2002-07-26,-1.5638999999999998
2002-07-29,1.0748
2002-07-30,-2.1729
2002-07-31,-1.1342
2002-08-01,0.3824
2002-08-02,-2.8095
2002-08-05,-2.2048
2002-08-06,2.5551
2002-08-07,1.2702
2002-08-08,2.6048999999999998
2002-08-09,0.5172
2002-08-12,-1.4032
2002-08-13,-2.8937
2002-08-14,2.5892
2002-08-15,0.0
2002-08-16,0.0
2002-08-19,3.3333
2002-08-20,-1.6129
2002-08-21,1.2178
2002-08-22,1.8047
2002-08-23,-2.2727
2002-08-26,2.2326
2002-08-27,-1.9563000000000001
2002-08-28,-0.9281
2002-08-29,-0.8899
2002-08-30,-1.7957999999999998
2002-09-03,-2.4062
2002-09-04,4.4379
2002-09-05,-2.9745
2002-09-06,1.6545
2002-09-09,-0.7659
2002-09-10,-1.3025
2002-09-11,-0.7897
2002-09-12,-1.6915
2002-09-13,-1.4676
2002-09-16,-0.3082
2002-09-17,-1.4941
2002-09-18,-1.0983
2002-09-19,-3.9661999999999997
2002-09-20,2.4229
2002-09-23,-0.3226
2002-09-24,-1.726
2002-09-25,1.921
2002-09-26,3.608
2002-09-27,-3.6902
2002-09-30,-0.5936
2002-10-01,2.823
2002-10-02,-3.8543
2002-10-03,-0.8786
2002-10-04,-1.385
2002-10-07,-1.9101
2002-10-08,-1.2027
2002-10-09,-5.6812000000000005
2002-10-10,1.1678
2002-10-11,4.2527
2002-10-14,1.5152
2002-10-15,3.6739
2002-10-16,-4.0975
2002-10-17,2.3672
2002-10-18,-2.4817
2002-10-21,5.1475
2002-10-22,-3.6304
2002-10-23,-2.1119
2002-10-24,-0.9913
2002-10-25,1.7079
2002-10-28,-3.7638
2002-10-29,0.2407
2002-10-30,-1.6206
2002-10-31,3.0506
2002-11-01,3.3156
2002-11-04,0.5158
2002-11-05,-2.6226000000000003
2002-11-06,1.0539
2002-11-07,-1.7961
2002-11-08,-0.531
2002-11-11,-4.1518
2002-11-12,1.4851
2002-11-13,2.8659
2002-11-14,4.4458
2002-11-15,0.6243
2002-11-18,-1.0152
2002-11-19,-0.3989
2002-11-20,0.5721
2002-11-21,1.7065000000000001
2002-11-22,-1.0626
2002-11-25,2.7699
2002-11-26,-1.3201
2002-11-27,7.4136
2002-11-29,-1.6087
2002-12-02,3.1118
2002-12-03,-4.757
2002-12-04,-0.1074
2002-12-05,-2.0968
2002-12-06,0.8786
2002-12-09,-2.0142
2002-12-10,0.7222
2002-12-11,2.0408
2002-12-12,-0.8743
2002-12-13,-2.0397
2002-12-16,2.87
2002-12-17,-0.1641
2002-12-18,-1.2055
2002-12-19,-0.2219
2002-12-20,2.2235
2002-12-23,2.1207
2002-12-24,-0.852
2002-12-26,0.9667
2002-12-27,-2.0213
2002-12-30,1.5201
2002-12-31,3.8503
2003-01-02,2.0082
2003-01-03,-0.2019
2003-01-06,1.4163000000000001
2003-01-07,-1.4963
2003-01-08,-3.6456
2003-01-09,2.7325
2003-01-10,-1.0742
2003-01-13,-0.7756
2003-01-14,0.3648
2003-01-15,-1.3498999999999999
2003-01-16,0.2105
2003-01-17,-7.458
2003-01-21,-2.1566
2003-01-22,-3.2483
2003-01-23,0.1199
2003-01-24,-1.2575
2003-01-27,-1.8193000000000001
2003-01-28,-0.1853
2003-01-29,2.7228
2003-01-30,-2.3494
2003-01-31,0.1234
2003-02-03,-0.3081
2003-02-04,-0.309
2003-02-05,-1.2399
2003-02-06,-1.7577
2003-02-07,-3.1310000000000002
2003-02-10,-0.066
2003-02-11,0.7261
2003-02-12,-2.0315
2003-02-13,-0.7358
2003-02-14,0.876
2003-02-18,2.004
2003-02-19,-2.3576
2003-02-20,-1.8779
2003-02-21,1.0253
2003-02-24,-3.5183
2003-02-25,3.0154
2003-02-26,-0.6127
2003-02-27,2.1233
2003-02-28,-3.5547
2003-03-03,1.5299
2003-03-04,-3.2877
2003-03-05,-1.4163999999999999
2003-03-06,-1.796
2003-03-07,5.7791
2003-03-10,-2.5587999999999997
2003-03-11,0.9226
2003-03-12,-0.5706
2003-03-13,2.0086
2003-03-14,0.0703
2003-03-17,3.3029
2003-03-18,-0.2721
2003-03-19,1.5689
2003-03-20,-0.1343
2003-03-21,0.807
2003-03-24,-2.8019
2003-03-25,2.059
2003-03-26,-1.4795
2003-03-27,-0.7509
2003-03-28,1.7194
2003-03-31,-3.9892
2003-04-01,3.3099
2003-04-02,4.0218
2003-04-03,-0.7864
2003-04-04,-2.7741
2003-04-07,5.7745
2003-04-08,-1.6699000000000002
2003-04-09,0.2613
2003-04-10,0.2606
2003-04-11,-0.2599
2003-04-14,2.215
2003-04-15,2.0395
2003-04-16,0.9994
2003-04-17,2.0408
2003-04-21,1.0303
2003-04-22,4.6791
2003-04-23,-0.8596
2003-04-24,-2.0809
2003-04-25,-1.3577
2003-04-28,2.0347
2003-04-29,1.4076
2003-04-30,-0.0578
2003-05-01,-1.4468
2003-05-02,2.5837
2003-05-05,-0.229
2003-05-06,-0.3442
2003-05-07,-1.5544
2003-05-08,-0.5848
2003-05-09,0.2941
2003-05-12,1.6421999999999999
2003-05-13,-1.9042
2003-05-14,0.0
2003-05-15,0.3529
2003-05-16,-2.4032999999999998
2003-05-19,-3.003
2003-05-20,1.3003
2003-05-21,-0.0611
2003-05-22,-0.7951
2003-05-23,2.4044
2003-05-27,3.9133
2003-05-28,-0.0579
2003-05-29,0.8696
2003-05-30,3.908
2003-06-02,0.3872
2003-06-03,1.2671999999999999
2003-06-04,1.0881
2003-06-05,1.1841
2003-06-06,2.1277
2003-06-09,-2.5
2003-06-10,1.1218
2003-06-11,0.3737
2003-06-12,-0.5319
2003-06-13,-1.2299
2003-06-16,2.3822
2003-06-17,0.6346
2003-06-18,-0.8933
2003-06-19,-1.9088
2003-06-20,0.0
2003-06-23,-1.9459
2003-06-24,-2.0397
2003-06-25,1.0129
2003-06-26,0.7799
2003-06-27,-0.7186
2003-06-30,-2.1715
2003-07-01,2.6181
2003-07-02,0.9429
2003-07-03,-0.7143
2003-07-07,1.2728
2003-07-08,1.3660999999999999
2003-07-09,0.593
2003-07-10,-1.8221
2003-07-11,1.1463
2003-07-14,1.1333
2003-07-15,0.1601
2003-07-16,-0.6393
2003-07-17,-0.8043
2003-07-18,1.2432
2003-07-21,-0.5873
2003-07-22,4.2965
2003-07-23,0.3605
2003-07-24,-0.6157
2003-07-25,2.8394
2003-07-28,0.1506
2003-07-29,0.802
2003-07-30,-0.547
2003-07-31,-0.25
2003-08-01,0.1504
2003-08-04,-2.8028
2003-08-05,-2.9866
2003-08-06,-0.2654
2003-08-07,-1.5434
2003-08-08,-0.8108
2003-08-11,0.0545
2003-08-12,0.1634
2003-08-13,0.9244
2003-08-14,2.4784
2003-08-15,1.7349999999999999
2003-08-18,0.9819
2003-08-19,2.2518000000000002
2003-08-20,-0.4004
2003-08-21,0.5025
2003-08-22,-1.25
2003-08-25,0.7595
2003-08-26,-1.8593
2003-08-27,0.9729
2003-08-28,0.5578
2003-08-29,1.3616
2003-09-02,1.2438
2003-09-03,0.8354
2003-09-04,0.1462
2003-09-05,-1.4112
2003-09-08,2.1718
2003-09-09,-2.657
2003-09-10,-3.5088
2003-09-11,0.8312
2003-09-12,2.8851
2003-09-15,-0.2003
2003-09-16,0.9533
2003-09-17,-1.1928
2003-09-18,1.9115
2003-09-19,0.2468
2003-09-22,-3.5451
2003-09-23,-2.195
2003-09-24,-1.9832999999999998
2003-09-25,-13.738
2003-09-26,-5.8025
2003-09-29,0.5242
2003-09-30,-2.8683
2003-10-01,1.8121
2003-10-02,-1.1206
2003-10-03,0.0
2003-10-06,0.7333
2003-10-07,0.4633
2003-10-08,0.9881
2003-10-09,-0.5871
2003-10-10,-0.853
2003-10-13,-0.728
2003-10-14,-2.5333
2003-10-15,0.0
2003-10-16,-0.1368
2003-10-17,0.5479
2003-10-20,-4.6322
2003-10-21,-0.2857
2003-10-22,-0.4298
2003-10-23,0.8633
2003-10-24,-0.4993
2003-10-27,0.3584
2003-10-28,1.2857
2003-10-29,1.8336000000000001
2003-10-30,2.0776
2003-10-31,0.3392
2003-11-03,0.2705
2003-11-04,0.1349
2003-11-05,0.0673
2003-11-06,1.0767
2003-11-07,-0.1332
2003-11-10,-2.1333
2003-11-11,-0.4087
2003-11-12,2.1204
2003-11-13,0.6698
2003-11-14,0.5988
2003-11-17,-0.7275
2003-11-18,1.4657
2003-11-19,0.9849
2003-11-20,-1.3004
2003-11-21,-1.1858
2003-11-24,1.3333
2003-11-25,1.0526
2003-11-26,-0.7161
2003-11-28,-0.6557
2003-12-01,0.9241
2003-12-02,0.0654
2003-12-03,0.3922
2003-12-04,1.9531
2003-12-05,-0.0639
2003-12-08,1.1502
2003-12-09,1.0739
2003-12-10,-0.3125
2003-12-11,2.3344
2003-12-12,0.4316
2003-12-15,-0.3069
2003-12-16,0.1847
2003-12-17,0.9219
2003-12-18,1.5225
2003-12-19,1.0198
2003-12-22,3.6223
2003-12-23,1.0888
2003-12-24,-0.907
2003-12-26,0.1144
2003-12-29,1.5429
2003-12-30,1.0129
2003-12-31,-2.3955
2004-01-02,1.7694
2004-01-05,1.1778
2004-01-06,-0.8315
2004-01-07,1.4533
2004-01-08,0.0
2004-01-09,-2.2039
2004-01-12,1.2958
2004-01-13,1.3348
2004-01-14,3.0735
2004-01-15,0.1597
2004-01-16,0.2127
2004-01-20,0.6897
2004-01-21,-0.843
2004-01-22,0.9564
2004-01-23,0.1579
2004-01-26,-0.1576
2004-01-27,0.0
2004-01-28,-1.6316000000000002
2004-01-29,0.5886
2004-01-30,-1.5957
2004-02-02,2.1622
2004-02-03,-0.4233
2004-02-04,-2.5505
2004-02-05,1.8538999999999999
2004-02-06,1.4454
2004-02-09,-0.4222
2004-02-10,0.6359
2004-02-11,0.5793
2004-02-12,-0.7853
2004-02-13,-1.3193
2004-02-17,1.2299
2004-02-18,0.6339
2004-02-19,-0.1575
2004-02-20,-0.4732
2004-02-23,-0.9509
2004-02-24,-0.8
2004-02-25,-0.1075
2004-02-26,0.3229
2004-02-27,1.1266
2004-03-01,1.3263
2004-03-02,-0.4712
2004-03-03,-0.0526
2004-03-04,0.0526
2004-03-05,0.8943
2004-03-08,-0.1564
2004-03-09,-0.3133
2004-03-10,-0.4715
2004-03-11,-0.6316
2004-03-12,1.7572
2004-03-15,-0.8373
2004-03-16,-0.3166
2004-03-17,2.0646
2004-03-18,-0.3631
2004-03-19,-0.3123
2004-03-22,-0.2089
2004-03-23,0.2093
2004-03-24,0.1044
2004-03-25,1.7736
2004-03-26,1.3326
2004-03-29,1.1634
2004-03-30,-0.75
2004-03-31,0.0
2004-04-01,-0.2015
2004-04-02,1.4134
2004-04-05,0.2987
2004-04-06,-0.3474
2004-04-07,0.2988
2004-04-08,1.3406
2004-04-12,0.098
2004-04-13,-3.7199999999999998
2004-04-14,1.4235
2004-04-15,-0.3008
2004-04-16,0.7039
2004-04-19,0.8487
2004-04-20,-5.9406
2004-04-21,0.7895
2004-04-22,-0.0522
2004-04-23,-0.3135
2004-04-26,-1.4675
2004-04-27,0.0
2004-04-28,-2.0745
2004-04-29,-1.195
2004-04-30,0.055
2004-05-03,0.3846
2004-05-04,1.0947
2004-05-05,-1.0828
2004-05-06,-0.9305
2004-05-07,-0.5525
2004-05-10,-2.0
2004-05-11,2.2109
2004-05-12,0.2773
2004-05-13,-0.719
2004-05-14,-0.8914
2004-05-17,-2.6419
2004-05-18,0.2887
2004-05-19,-0.8636
2004-05-20,-0.5226
2004-05-21,0.3503
2004-05-24,1.1053
2004-05-25,1.2083
2004-05-26,2.274
2004-05-27,-0.7782
