ticker,LBYYQ US Equity
2000-05-23,-0.8529
2000-05-24,1.5053999999999998
2000-05-25,-0.6356
2000-05-26,2.1322
2000-05-30,0.8351
2000-05-31,0.207
2000-06-01,-0.2066
2000-06-02,0.207
2000-06-05,0.0
2000-06-06,-0.4132
2000-06-07,-1.0373
2000-06-08,0.4193
2000-06-09,0.0
2000-06-12,-1.0438
2000-06-13,0.211
2000-06-14,0.0
2000-06-15,-2.7368
2000-06-16,0.0
2000-06-19,-1.0823
2000-06-20,-0.4376
2000-06-21,-0.4396
2000-06-22,-1.1038000000000001
2000-06-23,-3.5714
2000-06-26,3.7037
2000-06-27,-1.3393
2000-06-28,8.5973
2000-06-29,2.5
2000-06-30,4.4207
2000-07-03,1.2165
2000-07-05,-1.9231
2000-07-06,0.1961
2000-07-07,-1.7612999999999999
2000-07-10,-3.1873
2000-07-11,1.2346
2000-07-12,1.2195
2000-07-13,0.8032
2000-07-14,1.1952
2000-07-17,1.3780000000000001
2000-07-18,0.1942
2000-07-19,-1.5504
2000-07-20,1.5748
2000-07-21,-0.1938
2000-07-24,0.0
2000-07-25,-0.3883
2000-07-26,-0.5848
2000-07-27,-0.7843
2000-07-28,-1.1858
2000-07-31,-0.2
2000-08-01,-0.2004
2000-08-02,1.8072
2000-08-03,-1.9724
2000-08-04,1.2072
2000-08-07,1.1928
2000-08-08,0.0
2000-08-09,-0.7859
2000-08-10,-2.1782
2000-08-11,-1.3765
2000-08-14,1.2346
2000-08-15,0.0
2000-08-16,0.4065
2000-08-17,0.8097
2000-08-18,-0.6024
2000-08-21,0.6061
2000-08-22,0.6024
2000-08-23,0.1996
2000-08-24,-0.7968
2000-08-25,-0.4016
2000-08-28,-0.2016
2000-08-29,1.6162
2000-08-30,0.994
2000-08-31,3.3465
2000-09-01,-4.1905
2000-09-05,1.9881
2000-09-06,0.7797
2000-09-07,0.0
2000-09-08,-0.7737
2000-09-11,0.5848
2000-09-12,-0.5814
2000-09-13,-1.1696
2000-09-14,-0.1972
2000-09-15,-1.581
2000-09-18,-1.6064
2000-09-19,-3.4694
2000-09-20,-1.2685
2000-09-21,3.212
2000-09-22,-0.4149
2000-09-25,-2.2917
2000-09-26,1.7058
2000-09-27,2.5157
2000-09-28,2.2495
2000-09-29,-0.4
2000-10-02,-2.6104000000000003
2000-10-03,-0.4124
2000-10-04,-0.8282
2000-10-05,0.0
2000-10-06,-1.0438
2000-10-09,0.211
2000-10-10,-0.8421
2000-10-11,-1.4862
2000-10-12,-0.8621
2000-10-13,0.6522
2000-10-16,0.0
2000-10-17,-0.6479
2000-10-18,-0.8696
2000-10-19,-0.4386
2000-10-20,0.0
2000-10-23,-0.2203
2000-10-24,-1.1038000000000001
2000-10-25,-2.0089
2000-10-26,-3.4169
2000-10-27,1.6509
2000-10-30,0.0
2000-10-31,1.1601
2000-11-01,5.7339
2000-11-02,3.4707
2000-11-03,0.2096
2000-11-06,1.2551999999999999
2000-11-07,-0.6198
2000-11-08,1.4553
2000-11-09,-0.4098
2000-11-10,-2.8395
2000-11-13,-2.1231
2000-11-14,1.0846
2000-11-15,-1.9313
2000-11-16,-2.1882
2000-11-17,-0.2237
2000-11-20,0.6726
2000-11-21,0.6682
2000-11-22,-0.885
2000-11-24,0.2232
2000-11-27,0.2227
2000-11-28,0.4444
2000-11-29,1.3274
2000-11-30,-0.4367
2000-12-01,0.0
2000-12-04,2.4123
2000-12-05,3.212
2000-12-06,0.6224
2000-12-07,-5.3608
2000-12-08,1.9607999999999999
2000-12-11,2.1368
2000-12-12,-0.4184
2000-12-13,-1.0504
2000-12-14,-0.8493
2000-12-15,0.0
2000-12-18,-1.7130999999999998
2000-12-19,-1.0893
2000-12-20,0.0
2000-12-21,1.3216
2000-12-22,1.5217
2000-12-26,-0.6424
2000-12-27,-1.7241
2000-12-28,6.1404
2000-12-29,0.4132
2001-01-02,-4.321
2001-01-03,3.2258
2001-01-04,-3.3333
2001-01-05,-0.8621
2001-01-08,-0.8696
2001-01-09,2.4123
2001-01-10,-1.7130999999999998
2001-01-11,3.0501
2001-01-12,-0.2114
2001-01-16,8.4746
2001-01-17,-3.5156
2001-01-18,1.8218999999999999
2001-01-19,-1.5905
2001-01-22,0.404
2001-01-23,5.6338
2001-01-24,2.2857
2001-01-25,-5.5866
2001-01-26,0.789
2001-01-29,0.6027
2001-01-30,-1.1827
2001-01-31,-0.4409
2001-02-01,-0.6643
2001-02-02,-0.4777
2001-02-05,0.32
2001-02-06,0.4785
2001-02-07,1.2698
2001-02-08,-0.4702
2001-02-09,-0.1575
2001-02-12,3.9432
2001-02-13,-2.003
2001-02-14,-1.3007
2001-02-15,0.3765
2001-02-16,-2.6258
2001-02-20,0.7223
2001-02-21,-0.4792
2001-02-22,2.2151
2001-02-23,0.0314
2001-02-26,0.9733
2001-02-27,0.9328
2001-02-28,-2.4954
2001-03-01,-0.4739
2001-03-02,0.5714
2001-03-05,-1.1048
2001-03-06,2.1385
2001-03-07,1.7187999999999999
2001-03-08,0.1843
2001-03-09,-0.276
2001-03-12,-3.0135
2001-03-13,0.9829
2001-03-14,2.2606
2001-03-15,-1.443
2001-03-16,-3.4268
2001-03-19,1.6129
2001-03-20,-4.7619
2001-03-21,-1.7
2001-03-22,-2.3059
2001-03-23,1.9091
2001-03-26,1.3283
2001-03-27,-4.5378
2001-03-28,-1.3732
2001-03-29,1.2496
2001-03-30,5.2891
2001-04-02,-3.215
2001-04-03,-2.7682
2001-04-04,-0.1068
2001-04-05,5.4507
2001-04-06,-0.8108
2001-04-09,-1.0218
2001-04-10,1.5485
2001-04-11,-0.8811
2001-04-12,1.3675
2001-04-16,-1.6863000000000001
2001-04-17,2.5728999999999997
2001-04-18,-0.4682
2001-04-19,-1.1089
2001-04-20,0.2379
2001-04-23,-0.8814
2001-04-24,0.8892
2001-04-25,1.6271
2001-04-26,4.9033
2001-04-27,4.7695
2001-04-30,1.9423
2001-05-01,0.1489
2001-05-02,-0.1189
2001-05-03,-1.3393
2001-05-04,-0.5732
2001-05-07,0.4248
2001-05-08,0.3776
2001-05-09,-1.5083
2001-05-10,1.1026
2001-05-11,-0.9694
2001-05-14,0.0918
2001-05-15,1.3142
2001-05-16,1.0558
2001-05-17,2.0896
2001-05-18,0.3801
2001-05-21,-0.3495
2001-05-22,-0.7308
2001-05-23,-1.9435
2001-05-24,-3.7538
2001-05-25,1.4041000000000001
2001-05-29,-2.0615
2001-05-30,-1.6651
2001-05-31,-1.1182
2001-06-01,-2.2294
2001-06-04,3.7013
2001-06-05,3.9834
2001-06-06,0.4597
2001-06-07,0.7627
2001-06-08,0.3633
2001-06-11,-1.2066
2001-06-12,0.8244
2001-06-13,1.1205
2001-06-14,-2.366
2001-06-15,-0.4601
2001-06-18,5.3929
2001-06-19,-1.3158
2001-06-20,3.7333
2001-06-21,5.6841
2001-06-22,-1.8919000000000001
2001-06-25,5.7851
2001-06-26,5.599
2001-06-27,2.0962
2001-06-28,-3.3333
2001-06-29,-0.7746
2001-07-02,-2.0398
2001-07-03,-2.0051
2001-07-05,-1.1018
2001-07-06,-1.565
2001-07-09,-2.5869
2001-07-10,-0.4703
2001-07-11,-1.751
2001-07-12,1.6973
2001-07-13,-1.7803
2001-07-16,0.2549
2001-07-17,1.2711999999999999
2001-07-18,0.1395
2001-07-19,1.2535
2001-07-20,-0.3576
2001-07-23,2.1535
2001-07-24,-1.7838
2001-07-25,-3.825
2001-07-26,0.4292
2001-07-27,-0.4274
2001-07-30,-0.1144
2001-07-31,-1.6040999999999999
2001-08-01,0.0291
2001-08-02,0.9895
2001-08-03,-1.0086
2001-08-06,-2.4745
2001-08-07,-0.1045
2001-08-08,-2.0665
2001-08-09,-0.6116
2001-08-10,1.6923
2001-08-13,-0.4539
2001-08-14,1.1854
2001-08-15,1.532
2001-08-16,0.5917
2001-08-17,4.2647
2001-08-20,1.5514999999999999
2001-08-21,-1.1111
2001-08-22,3.1461
2001-08-23,-0.463
2001-08-24,1.2312
2001-08-27,2.4865
2001-08-28,-0.7648
2001-08-29,-0.3189
2001-08-30,0.7731
2001-08-31,0.7937
2001-09-04,-1.0499
2001-09-05,0.6631
2001-09-06,-1.502
2001-09-07,-1.2039
2001-09-10,-5.3886
2001-09-17,-4.4076
2001-09-18,-4.1617
2001-09-19,-7.8101
2001-09-20,-2.6771000000000003
2001-09-21,0.2089
2001-09-24,9.2773
2001-09-25,7.4722
2001-09-26,-0.3846
2001-09-27,-4.5144
2001-09-28,0.311
2001-10-01,-1.2403
2001-10-02,-1.0989
2001-10-03,1.9048
2001-10-04,-1.6199
2001-10-05,-2.1532999999999998
2001-10-08,1.3916
2001-10-09,-9.9904
2001-10-10,-0.7092
2001-10-11,3.8929
2001-10-12,0.2063
2001-10-15,-1.0292
2001-10-16,-3.3622
2001-10-17,-0.3587
2001-10-18,7.4514
2001-10-19,-1.1724999999999999
2001-10-22,0.0
2001-10-23,-1.6949
2001-10-24,0.8621
2001-10-25,4.2735
2001-10-26,1.9672
2001-10-29,-0.1608
2001-10-30,-0.3221
2001-10-31,1.454
2001-11-01,2.0382
2001-11-02,-0.437
2001-11-05,-2.8213
2001-11-06,2.0161
2001-11-07,2.3772
2001-11-08,-1.1764999999999999
2001-11-09,-4.7306
2001-11-12,0.4604
2001-11-13,-1.8003
2001-11-14,4.3333
2001-11-15,3.3546
2001-11-16,0.1546
2001-11-19,2.4691
2001-11-20,-1.0542
2001-11-21,-0.5784
2001-11-23,-0.4899
2001-11-26,2.1538
2001-11-27,-0.4518
2001-11-28,-2.6324
2001-11-29,0.6837
2001-11-30,1.8519
2001-12-03,-0.4545
2001-12-04,0.761
2001-12-05,3.0514
2001-12-06,1.9642
2001-12-07,1.0638
2001-12-10,0.4267
2001-12-11,-0.6232
2001-12-12,-1.9384000000000001
2001-12-13,-2.7616
2001-12-14,1.6442
2001-12-17,1.4706000000000001
2001-12-18,0.4348
2001-12-19,-2.3665
2001-12-20,-2.1283
2001-12-21,0.4228
2001-12-24,-0.2105
2001-12-26,-3.5564
2001-12-27,3.8125
2001-12-28,-1.2643
2001-12-31,-0.4573
2002-01-02,-1.3783
2002-01-03,0.6211
2002-01-04,5.1543
2002-01-07,-2.2601
2002-01-08,-5.7658000000000005
2002-01-09,1.3384
2002-01-10,3.1761
2002-01-11,3.3222
2002-01-14,-2.6549
2002-01-15,0.7576
2002-01-16,0.6015
2002-01-17,-0.6876
2002-01-18,-1.8662999999999998
2002-01-22,-0.4294
2002-01-23,2.4338
2002-01-24,0.4511
2002-01-25,0.2994
2002-01-28,2.1493
2002-01-29,0.6721
2002-01-30,1.7417
2002-01-31,-1.4264999999999999
2002-02-01,-0.2894
2002-02-04,-2.7576
2002-02-05,0.2985
2002-02-06,-1.6369
2002-02-07,-0.1815
2002-02-08,-1.1822
2002-02-11,1.227
2002-02-12,3.4848
2002-02-13,-0.4392
2002-02-14,-2.8529
2002-02-15,-0.1665
2002-02-19,-1.8237
2002-02-20,0.0
2002-02-21,-2.9412000000000003
2002-02-22,0.7974
2002-02-25,2.8481
2002-02-26,1.8769
2002-02-27,2.235
2002-02-28,-1.3294000000000001
2002-03-01,3.7425
2002-03-04,3.0592
2002-03-05,-1.1201
2002-03-06,-0.0283
2002-03-07,1.8414000000000001
2002-03-08,-0.2782
2002-03-11,0.1395
2002-03-12,0.4178
2002-03-13,-2.0804
2002-03-14,2.8329
2002-03-15,1.8733
2002-03-18,-1.271
2002-03-19,1.0956
2002-03-20,1.5714000000000001
2002-03-21,3.3876
2002-03-22,0.1032
2002-03-25,-2.7835
2002-03-26,2.9958
2002-03-27,-0.3861
2002-03-28,-0.4651
2002-04-01,0.3375
2002-04-02,2.9754
2002-04-03,-3.392
2002-04-04,-1.4564
2002-04-05,-2.7448
2002-04-08,-0.2714
2002-04-09,-0.1633
2002-04-10,-0.109
2002-04-11,-4.4202
2002-04-12,-0.0856
2002-04-15,0.8857
2002-04-16,3.795
2002-04-17,-2.9468
2002-04-18,-3.1487
2002-04-19,0.8708
2002-04-22,0.0863
2002-04-23,0.4888
2002-04-24,4.578
2002-04-25,2.3256
2002-04-26,3.0749
2002-04-29,0.7782
2002-04-30,0.6435
2002-05-01,0.1535
2002-05-02,0.5618
2002-05-03,1.5744
2002-05-06,-0.4375
2002-05-07,-0.8805
2002-05-08,-1.0152
2002-05-09,-0.2051
2002-05-10,-3.2631
2002-05-13,-1.2483
2002-05-14,3.0124
2002-05-15,-1.6188
2002-05-16,-2.5478
2002-05-17,1.0349
2002-05-20,-0.1348
2002-05-21,-1.2686
2002-05-22,-0.2187
2002-05-23,-0.137
2002-05-24,-0.9602
2002-05-28,-0.277
2002-05-29,0.2778
2002-05-30,-0.4986
2002-05-31,-3.6748
2002-06-03,-0.7225
2002-06-04,-1.7467000000000001
2002-06-05,2.2222
2002-06-06,-2.7536
2002-06-07,0.7452
2002-06-10,1.1834
2002-06-11,1.6082
2002-06-12,1.1799
2002-06-13,-1.1377
2002-06-14,0.4028
2002-06-17,1.1461000000000001
2002-06-18,-2.5779
2002-06-19,-0.2035
2002-06-20,0.3497
2002-06-21,1.1905000000000001
2002-06-24,-0.5739
2002-06-25,-0.5195
2002-06-26,0.029
2002-06-27,-1.2471
2002-06-28,0.1468
2002-07-01,-1.6129
2002-07-02,-3.1297
2002-07-03,-2.4615
2002-07-05,2.8391
2002-07-08,-0.9202
2002-07-09,0.2477
2002-07-10,-0.4015
2002-07-11,-0.3411
2002-07-12,-2.9247
2002-07-15,0.1603
2002-07-16,-2.56
2002-07-17,-0.6897
2002-07-18,-4.4312000000000005
2002-07-19,-3.4256
2002-07-22,-1.6482
2002-07-23,-0.5464
2002-07-24,0.9524
2002-07-25,3.2293
2002-07-26,4.1828
2002-07-29,5.2632
2002-07-30,-1.6667
2002-07-31,-3.1943
2002-08-01,3.7037
2002-08-02,-2.1104
2002-08-05,4.063
2002-08-06,0.0
2002-08-07,-0.2236
2002-08-08,-0.7365
2002-08-09,1.6129
2002-08-12,1.4285999999999999
2002-08-13,2.5978
2002-08-14,0.7932
2002-08-15,1.6343999999999999
2002-08-16,-2.9184
2002-08-19,-0.8896
2002-08-20,-1.1142
2002-08-21,-1.4085
2002-08-22,0.0
2002-08-23,-0.1587
2002-08-26,0.159
2002-08-27,-0.1587
2002-08-28,-2.2258
2002-08-29,1.1057
2002-08-30,-2.2194
2002-09-03,-1.5461
2002-09-04,2.4056
2002-09-05,-1.7945
2002-09-06,1.6611
2002-09-09,2.2876
2002-09-10,0.0
2002-09-11,1.1182
2002-09-12,-1.2006000000000001
2002-09-13,-0.8954
2002-09-16,1.1294
2002-09-17,2.8079
2002-09-18,0.5897
2002-09-19,-1.8820999999999999
2002-09-20,-0.2516
2002-09-23,-1.7970000000000002
2002-09-24,-2.9856
2002-09-25,3.5738
2002-09-26,3.1949
2002-09-27,-4.0248
2002-09-30,2.7742
2002-10-01,-1.2555
2002-10-02,-13.1596
2002-10-03,-0.0366
2002-10-04,0.7689
2002-10-07,1.6352
2002-10-08,0.1073
2002-10-09,-0.8929
2002-10-10,-0.5405
2002-10-11,3.2609
2002-10-14,1.7544
2002-10-15,-0.0345
2002-10-16,-1.6557
2002-10-17,2.4202
2002-10-18,-0.5137
2002-10-21,1.9621
2002-10-22,-2.2957
2002-10-23,0.1728
2002-10-24,-1.0003
2002-10-25,-1.1847
2002-10-28,0.1058
2002-10-29,-0.1057
2002-10-30,0.8463
2002-10-31,-1.3636
2002-11-01,-0.8862
2002-11-04,-0.7332
2002-11-05,-0.9754
2002-11-06,2.116
2002-11-07,-3.93
2002-11-08,-0.8925
2002-11-11,-3.1895
2002-11-12,-1.5891
2002-11-13,0.5514
2002-11-14,-3.8386
2002-11-15,0.2037
2002-11-18,-2.5202999999999998
2002-11-19,-0.2085
2002-11-20,0.794
2002-11-21,2.6534
2002-11-22,1.8982
2002-11-25,1.7835999999999999
2002-11-26,-0.1168
2002-11-27,0.4678
2002-11-29,-0.1164
2002-12-02,0.8159
2002-12-03,0.4239
2002-12-04,-0.4221
2002-12-05,-0.8863
2002-12-06,1.0886
2002-12-09,-2.7308
2002-12-10,3.9937
2002-12-11,1.3308
2002-12-12,-0.1876
2002-12-13,-0.7519
2002-12-16,0.8712
2002-12-17,-1.9527
2002-12-18,-1.4937
2002-12-19,-2.0218
2002-12-20,0.4762
2002-12-23,0.5529
2002-12-24,0.5499
2002-12-26,-0.3125
2002-12-27,0.9013
2002-12-30,0.233
2002-12-31,0.7361
2003-01-02,2.0769
2003-01-03,1.7332
2003-01-06,0.7778
2003-01-07,-3.3444
2003-01-08,-2.2814
2003-01-09,0.7782
2003-01-10,1.3900000000000001
2003-01-13,-0.6093
2003-01-14,-0.7663
2003-01-15,0.9266
2003-01-16,-1.8745
2003-01-17,1.3645
2003-01-21,-2.6923
2003-01-22,-1.1858
2003-01-23,-0.44
2003-01-24,-0.7232
2003-01-27,-1.295
2003-01-28,-1.353
2003-01-29,-1.2884
2003-01-30,-2.3579
2003-01-31,2.8029
2003-02-03,-2.4748
2003-02-04,2.2796
2003-02-05,-2.7754
2003-02-06,-2.2491
2003-02-07,-0.9735
2003-02-10,1.6606999999999998
2003-02-11,0.2208
2003-02-12,-0.9251
2003-02-13,-0.3112
2003-02-14,0.5798
2003-02-18,10.6874
2003-02-19,1.0016
2003-02-20,0.1983
2003-02-21,0.5542
2003-02-24,0.0394
2003-02-25,-0.1574
2003-02-26,-1.2219
2003-02-27,1.237
2003-02-28,-1.2612999999999999
2003-03-03,-0.2395
2003-03-04,-0.2001
2003-03-05,-0.3609
2003-03-06,-0.6439
2003-03-07,0.4455
2003-03-10,-1.129
2003-03-11,0.4894
2003-03-12,1.0552
2003-03-13,-0.1606
2003-03-14,0.362
2003-03-17,0.0802
2003-03-18,-0.2803
2003-03-19,2.3293
2003-03-20,0.7849
2003-03-21,-0.8567
2003-03-24,-0.2357
2003-03-25,0.0
2003-03-26,-2.2047
2003-03-27,-1.8519
2003-03-28,2.1329
2003-03-31,-1.2048
2003-04-01,0.6911
2003-04-02,-1.9378
2003-04-03,0.741
2003-04-04,0.5721
2003-04-07,-1.0158
2003-04-08,-0.1232
2003-04-09,-1.8085
2003-04-10,0.0419
2003-04-11,0.5439
2003-04-14,0.3745
2003-04-15,2.8192
2003-04-16,-0.0403
2003-04-17,1.8556
2003-04-21,-1.2673
2003-04-22,-0.0802
2003-04-23,0.281
2003-04-24,0.6805
2003-04-25,-4.9304
2003-04-28,1.2129
2003-04-29,-2.0661
2003-04-30,-5.1477
2003-05-01,-1.2456
2003-05-02,1.3514
2003-05-05,-2.5778
2003-05-06,0.0456
2003-05-07,3.0096
2003-05-08,0.8411
2003-05-09,0.3512
2003-05-12,0.2625
2003-05-13,-0.829
2003-05-14,-0.3535
2003-05-15,0.5765
2003-05-16,-6.0847
2003-05-19,3.2394
2003-05-20,-0.1364
2003-05-21,-1.9581
2003-05-22,-2.3688000000000002
2003-05-23,0.4757
2003-05-27,-0.5682
2003-05-28,0.619
2003-05-29,-0.7099
2003-05-30,2.4786
2003-06-02,-1.3953
2003-06-03,2.783
2003-06-04,1.698
2003-06-05,1.9856
2003-06-06,0.3982
2003-06-09,-1.4102999999999999
2003-06-10,2.7716
2003-06-11,1.6529
2003-06-12,2.0539
2003-06-13,-0.2935
2003-06-16,3.1119
2003-06-17,0.8972
2003-06-18,-0.5255
2003-06-19,-1.4628
2003-06-20,-1.8969
2003-06-23,-2.396
2003-06-24,0.4737
2003-06-25,-2.6147
2003-06-26,-1.4085
2003-06-27,2.0536
2003-06-30,-0.6999
2003-07-01,2.7313
2003-07-02,3.3877
2003-07-03,-0.2489
2003-07-07,2.7443
2003-07-08,1.6997
2003-07-09,1.9499
2003-07-10,5.2303
2003-07-11,6.3056
2003-07-14,0.4885
2003-07-15,-2.8125
2003-07-16,0.0357
2003-07-17,-3.1071
2003-07-18,0.516
2003-07-21,1.1368
2003-07-22,-1.0152
2003-07-23,-1.978
2003-07-24,1.8685
2003-07-25,2.091
2003-07-28,3.4495
2003-07-29,-1.4588
2003-07-30,-1.3394
2003-07-31,-0.6788
2003-08-01,-0.5755
2003-08-04,1.3025
2003-08-05,-0.5357
2003-08-06,-0.1441
2003-08-07,-2.2014
2003-08-08,-0.369
2003-08-11,0.6667
2003-08-12,2.3547000000000002
2003-08-13,0.683
2003-08-14,-1.5709
2003-08-15,0.1814
2003-08-18,0.7241
2003-08-19,-0.2876
2003-08-20,1.478
2003-08-21,2.4867
2003-08-22,-4.8527000000000005
2003-08-25,2.8051
2003-08-26,-0.4252
2003-08-27,-1.9217
2003-08-28,0.2903
2003-08-29,-0.4703
2003-09-02,3.4896
2003-09-03,0.9835
2003-09-04,2.4348
2003-09-05,-1.7657
2003-09-08,1.6246
2003-09-09,0.3741
2003-09-10,-1.4571
2003-09-11,0.8941
2003-09-12,-0.9543
2003-09-15,-0.0344
2003-09-16,0.1721
2003-09-17,0.756
2003-09-18,-1.4666000000000001
2003-09-19,1.073
2003-09-22,-0.7534
2003-09-23,1.7943
2003-09-24,-1.5593
2003-09-25,-0.9986
2003-09-26,-0.6957
2003-09-29,-1.8564
2003-09-30,-0.7495
2003-10-01,0.899
2003-10-02,-1.9243999999999999
2003-10-03,2.689
2003-10-06,1.9108
2003-10-07,0.6944
2003-10-08,-1.0
2003-10-09,0.5921
2003-10-10,-1.385
2003-10-13,0.7725
2003-10-14,2.5784000000000002
2003-10-15,0.8832
2003-10-16,-0.101
2003-10-17,-2.73
2003-10-20,-0.6237
2003-10-21,0.7671
2003-10-22,-2.3875
2003-10-23,-0.7444
2003-10-24,-1.4285999999999999
2003-10-27,-0.7246
2003-10-28,-2.8467000000000002
2003-10-29,1.2772000000000001
2003-10-30,-0.7789
2003-10-31,-0.5981
2003-11-03,5.3027
2003-11-04,1.6071
2003-11-05,-0.2822
2003-11-06,0.9904
2003-11-07,-0.3503
2003-11-10,-0.2812
2003-11-11,-1.6566999999999998
2003-11-12,0.8961
2003-11-13,2.6643
2003-11-14,-3.0796
2003-11-17,-1.1067
2003-11-18,0.9386
2003-11-19,1.6452
2003-11-20,-1.4426
2003-11-21,0.8925
2003-11-24,2.6185
2003-11-25,1.2759
2003-11-26,-0.2383
2003-11-28,0.0341
2003-12-01,-0.4435
2003-12-02,-1.0281
2003-12-03,-2.6316
2003-12-04,3.6984
2003-12-05,-2.2291
2003-12-08,-0.8067
2003-12-09,-0.9547
2003-12-10,-0.2142
2003-12-11,2.1467
2003-12-12,-0.0701
2003-12-15,-2.0329
2003-12-16,1.0733
2003-12-17,-0.1062
2003-12-18,0.567
2003-12-19,0.0705
2003-12-22,0.3521
2003-12-23,0.807
2003-12-24,0.7658
2003-12-26,0.1382
2003-12-29,0.5864
2003-12-30,0.3772
2003-12-31,-2.699
2004-01-02,0.2107
2004-01-05,-0.3153
2004-01-06,-1.5817
2004-01-07,0.0
2004-01-08,3.4643
2004-01-09,-0.3107
2004-01-12,0.4155
2004-01-13,0.0
2004-01-14,-0.3793
2004-01-15,1.1769
2004-01-16,-0.6158
2004-01-20,3.7522
2004-01-21,-0.2322
2004-01-22,-1.0642
2004-01-23,0.1008
2004-01-26,1.8805
2004-01-27,1.0218
2004-01-28,-3.2626
2004-01-29,-0.5059
2004-01-30,-2.1695
2004-02-02,-1.0742
2004-02-03,0.3503
2004-02-04,-2.5829
2004-02-05,-0.0717
2004-02-06,1.8286
2004-02-09,-1.0211
2004-02-10,1.7431999999999999
2004-02-11,-1.6434
2004-02-12,-0.0714
2004-02-13,-1.3567
2004-02-17,1.1219999999999999
2004-02-18,0.9306
2004-02-19,-3.2624
2004-02-20,4.6554
2004-02-23,-2.4518
2004-02-24,-1.0772
2004-02-25,0.0
2004-02-26,0.6534
2004-02-27,2.344
2004-03-01,1.938
2004-03-02,-0.6913
2004-03-03,-1.1138
2004-03-04,-0.2464
2004-03-05,-0.1764
2004-03-08,-1.3432
2004-03-09,-0.0358
2004-03-10,-1.9713
2004-03-11,-1.7185000000000001
2004-03-12,0.4464
2004-03-15,-0.1481
2004-03-16,-1.7062
2004-03-17,0.2264
2004-03-18,0.1506
2004-03-19,-4.1353
2004-03-22,-2.9412000000000003
2004-03-23,-0.202
2004-03-24,-0.8097
2004-03-25,-0.2041
2004-03-26,-0.5317
2004-03-29,3.9474
2004-03-30,-0.2373
2004-03-31,2.8152
2004-04-01,0.5785
2004-04-02,-0.115
2004-04-05,0.3839
2004-04-06,-1.1855
2004-04-07,0.2322
2004-04-08,-0.0772
2004-04-12,1.3524
2004-04-13,-0.1144
2004-04-14,0.1145
2004-04-15,1.2962
2004-04-16,-0.2635
2004-04-19,2.3774
2004-04-20,-4.4969
2004-04-21,2.6631
2004-04-22,1.6917
2004-04-23,-1.4418
2004-04-26,2.8132
2004-04-27,-1.8242
2004-04-28,-1.4121000000000001
2004-04-29,-1.2439
2004-04-30,-0.1145
2004-05-03,-1.4903
2004-05-04,1.2413
2004-05-05,-0.3448
2004-05-06,-1.6148
2004-05-07,-2.9308
2004-05-10,0.2415
2004-05-11,0.0402
2004-05-12,1.2846
2004-05-13,-1.308
2004-05-14,0.3213
2004-05-17,-1.9215
2004-05-18,0.6122
2004-05-19,-1.8256000000000001
2004-05-20,1.7355
