ticker,MDU US Equity
2000-05-24,3.2353
2000-05-25,-0.8547
2000-05-26,0.2874
2000-05-30,2.2923
2000-05-31,2.2409
2000-06-01,-0.274
2000-06-02,-1.3736
2000-06-05,-0.5571
2000-06-06,-1.2997
2000-06-07,2.5788
2000-06-08,-0.5587
2000-06-09,0.8427
2000-06-12,-2.507
2000-06-13,0.5714
2000-06-14,1.4205
2000-06-15,0.0
2000-06-16,0.5602
2000-06-19,0.0
2000-06-20,-3.0641
2000-06-21,0.5747
2000-06-22,-3.1429
2000-06-23,1.4748999999999999
2000-06-26,0.5814
2000-06-27,0.289
2000-06-28,3.4582
2000-06-29,-2.2284
2000-06-30,-1.3533
2000-07-03,3.6823
2000-07-05,-1.1142
2000-07-06,3.0986
2000-07-07,1.0929
2000-07-10,0.2703
2000-07-11,-0.5391
2000-07-12,0.813
2000-07-13,1.0753
2000-07-14,-0.7979
2000-07-17,-0.8043
2000-07-18,-1.3514
2000-07-19,0.274
2000-07-20,1.9125999999999999
2000-07-21,-1.0724
2000-07-24,-3.252
2000-07-25,1.1204
2000-07-26,1.662
2000-07-27,0.2725
2000-07-28,-2.4457
2000-07-31,3.6212
2000-08-01,-1.3441
2000-08-02,0.545
2000-08-03,3.794
2000-08-04,-1.3054999999999999
2000-08-07,0.7937
2000-08-08,1.8373
2000-08-09,3.6082
2000-08-10,1.2438
2000-08-11,1.9656
2000-08-14,-0.4819
2000-08-15,0.0
2000-08-16,-1.4527999999999999
2000-08-17,-0.4914
2000-08-18,-2.2222
2000-08-21,-1.0101
2000-08-22,-1.2755
2000-08-23,1.0336
2000-08-24,0.5115
2000-08-25,-1.2723
2000-08-28,-0.5155
2000-08-29,-1.0363
2000-08-30,2.6178
2000-08-31,2.0408
2000-09-01,-0.5
2000-09-05,0.7538
2000-09-06,1.7456
2000-09-07,1.7157
2000-09-08,-1.6867
2000-09-11,4.4118
2000-09-12,4.1127
2000-09-13,-2.5
2000-09-14,-0.2331
2000-09-15,-0.2336
2000-09-18,-1.4052
2000-09-19,1.4252
2000-09-20,-0.7026
2000-09-21,-2.8302
2000-09-22,3.3981
2000-09-25,0.0
2000-09-26,1.6432
2000-09-27,3.4642
2000-09-28,3.125
2000-09-29,3.0303
2000-10-02,-3.3613
2000-10-03,0.8696
2000-10-04,-2.5862
2000-10-05,-2.2124
2000-10-06,0.4525
2000-10-09,0.2252
2000-10-10,-0.6742
2000-10-11,0.905
2000-10-12,0.2242
2000-10-13,4.0268
2000-10-16,1.9355
2000-10-17,-2.5316
2000-10-18,-0.2165
2000-10-19,0.6508
2000-10-20,1.0776
2000-10-23,0.6397
2000-10-24,-2.1186
2000-10-25,-2.8139
2000-10-26,0.4454
2000-10-27,0.4435
2000-10-30,2.8698
2000-10-31,0.4292
2000-11-01,-1.0684
2000-11-02,0.0
2000-11-03,-1.0799
2000-11-06,0.2183
2000-11-07,0.4357
2000-11-08,0.2169
2000-11-09,-1.0823
2000-11-10,0.8753
2000-11-13,0.2169
2000-11-14,-0.4329
2000-11-15,0.4348
2000-11-16,0.2165
2000-11-17,1.2959
2000-11-20,1.2793
2000-11-21,0.2105
2000-11-22,0.6303
2000-11-24,1.6701000000000001
2000-11-27,5.7495
2000-11-28,-2.9126
2000-11-29,-1.2
2000-11-30,-1.6194
2000-12-01,-1.2346
2000-12-04,-0.4167
2000-12-05,0.0
2000-12-06,-1.2551999999999999
2000-12-07,1.2711999999999999
2000-12-08,0.4184
2000-12-11,0.0
2000-12-12,-0.725
2000-12-13,-0.4228
2000-12-14,-1.2739
2000-12-15,1.0753
2000-12-18,0.2128
2000-12-19,0.4246
2000-12-20,-0.2114
2000-12-21,1.4830999999999999
2000-12-22,0.2088
2000-12-26,2.2917
2000-12-27,4.277
2000-12-28,3.125
2000-12-29,-1.5152
2001-01-02,-2.6923
2001-01-03,0.0
2001-01-04,-4.1502
2001-01-05,0.0
2001-01-08,0.6186
2001-01-09,-1.4344000000000001
2001-01-10,0.6237
2001-01-11,-0.8264
2001-01-12,-1.0417
2001-01-16,-2.3158
2001-01-17,-0.8621
2001-01-18,-0.8696
2001-01-19,-0.8772
2001-01-22,-1.7699
2001-01-23,3.1532
2001-01-24,-0.4367
2001-01-25,0.0
2001-01-26,3.0702
2001-01-29,2.7744999999999997
2001-01-30,-0.6293
2001-01-31,-3.3333
2001-02-01,2.1724
2001-02-02,-0.3712
2001-02-05,1.626
2001-02-06,-0.0333
2001-02-07,-1.0003
2001-02-08,-0.3031
2001-02-09,-1.1824
2001-02-12,2.5299
2001-02-13,-0.7669
2001-02-14,0.3696
2001-02-15,-1.4729999999999999
2001-02-16,-0.6456
2001-02-20,-0.6498
2001-02-21,-0.5852
2001-02-22,0.0
2001-02-23,-1.3158
2001-02-26,-0.3158
2001-02-27,-0.8096
2001-02-28,0.4258
2001-03-01,-0.2827
2001-03-02,1.63
2001-03-05,-0.9414
2001-03-06,-0.6688
2001-03-07,2.0
2001-03-08,3.8866
2001-03-09,6.1678
2001-03-12,-1.4285999999999999
2001-03-13,0.8696
2001-03-14,-2.6181
2001-03-15,2.8197
2001-03-16,0.1594
2001-03-19,0.9869
2001-03-20,-0.4729
2001-03-21,-1.3304
2001-03-22,-1.0594
2001-03-23,0.7138
2001-03-26,2.6095
2001-03-27,7.6923
2001-03-28,1.3411
2001-03-29,-0.4028
2001-03-30,3.1774
2001-04-02,0.9798
2001-04-03,1.1921
2001-04-04,0.2192
2001-04-05,-0.6014
2001-04-06,-1.2651
2001-04-09,2.3955
2001-04-10,3.2372
2001-04-11,-0.9223
2001-04-12,1.2766
2001-04-16,-1.3918
2001-04-17,1.1984
2001-04-18,0.2632
2001-04-19,-1.1024
2001-04-20,-0.4777
2001-04-23,1.1467
2001-04-24,2.4255
2001-04-25,0.7722
2001-04-26,2.7586
2001-04-27,-0.4474
2001-04-30,-0.1248
2001-05-01,-0.325
2001-05-02,-2.1821
2001-05-03,-0.4103
2001-05-04,3.2441
2001-05-07,-1.1222
2001-05-08,-0.6305
2001-05-09,-0.3807
2001-05-10,-0.6369
2001-05-11,-0.1026
2001-05-14,-0.0257
2001-05-15,-1.027
2001-05-16,-0.2335
2001-05-17,0.65
2001-05-18,0.0517
2001-05-21,1.6008
2001-05-22,-2.4142
2001-05-23,-1.276
2001-05-24,0.3957
2001-05-25,-2.6536999999999997
2001-05-29,-0.8367
2001-05-30,-0.9799
2001-05-31,0.3299
2001-06-01,0.5205
2001-06-04,0.0273
2001-06-05,-0.1907
2001-06-06,-1.7199
2001-06-07,-1.9722
2001-06-08,-0.9634
2001-06-11,0.1717
2001-06-12,0.4284
2001-06-13,-0.4293
2001-06-14,-3.3918
2001-06-15,1.2793999999999999
2001-06-18,0.3231
2001-06-19,-0.4392
2001-06-20,0.5882
2001-06-21,-2.924
2001-06-22,-2.4096
2001-06-25,-1.2346
2001-06-26,-0.3125
2001-06-27,0.0313
2001-06-28,1.7549000000000001
2001-06-29,-2.5562
2001-07-02,0.5057
2001-07-03,2.2327
2001-07-05,0.2768
2001-07-06,-0.1534
2001-07-09,-0.9217
2001-07-10,-0.5271
2001-07-11,0.3429
2001-07-12,0.1864
2001-07-13,-0.093
2001-07-16,-1.1794
2001-07-17,-0.8166
2001-07-18,-2.7232
2001-07-19,-1.6276000000000002
2001-07-20,-1.0589
2001-07-23,-0.7692
2001-07-24,-4.2804
2001-07-25,2.1127
2001-07-26,1.0345
2001-07-27,0.785
2001-07-30,1.5239
2001-07-31,1.3009
2001-08-01,1.1525
2001-08-02,0.3906
2001-08-03,-1.751
2001-08-06,-2.1452
2001-08-07,1.3491
2001-08-08,-1.7637
2001-08-09,0.1694
2001-08-10,0.744
2001-08-13,-0.6378
2001-08-14,3.4797000000000002
2001-08-15,0.4897
2001-08-16,0.2924
2001-08-17,-1.5225
2001-08-20,1.5131999999999999
2001-08-21,-2.7544
2001-08-22,2.1326
2001-08-23,-1.6313
2001-08-24,-0.4975
2001-08-27,-2.3333
2001-08-28,-1.6040999999999999
2001-08-29,-0.4509
2001-08-30,-0.6969
2001-08-31,-0.0702
2001-09-04,0.0
2001-09-05,-1.4396
2001-09-06,-0.6056
2001-09-07,-1.0753
2001-09-10,-1.8115999999999999
2001-09-17,-3.0517
2001-09-18,-1.6891
2001-09-19,-1.0933
2001-09-20,-2.4872
2001-09-21,-3.6842
2001-09-24,-3.1106
2001-09-25,0.2169
2001-09-26,-1.2987
2001-09-27,0.8772
2001-09-28,1.6087
2001-10-01,-0.0856
2001-10-02,4.9251000000000005
2001-10-03,2.0408
2001-10-04,2.04
2001-10-05,0.4312
2001-10-08,-0.0781
2001-10-09,-0.4297
2001-10-10,1.0985
2001-10-11,1.0477
2001-10-12,-1.6129
2001-10-15,-1.1319
2001-10-16,4.0268
2001-10-17,-1.2524
2001-10-18,-1.7294
2001-10-19,1.9163000000000001
2001-10-22,-0.1535
2001-10-23,-0.1537
2001-10-24,-9.6613
2001-10-25,5.1981
2001-10-26,0.3645
2001-10-29,-1.6141999999999999
2001-10-30,-2.42
2001-10-31,2.1858
2001-11-01,0.9461
2001-11-02,-1.6707
2001-11-05,1.6162
2001-11-06,-0.6933
2001-11-07,0.616
2001-11-08,1.7959
2001-11-09,-0.1604
2001-11-12,-0.6426
2001-11-13,1.0509
2001-11-14,-0.52
2001-11-15,-1.6084
2001-11-16,1.1443
2001-11-19,-0.0808
2001-11-20,1.1727
2001-11-21,-0.3597
2001-11-23,1.8452
2001-11-26,0.0788
2001-11-27,-1.1806
2001-11-28,-2.0311
2001-11-29,1.2195
2001-11-30,-1.3655
2001-12-03,1.7915
2001-12-04,0.84
2001-12-05,1.1503
2001-12-06,0.1961
2001-12-07,4.775
2001-12-10,-1.1207
2001-12-11,-4.0423
2001-12-12,1.5892
2001-12-13,-2.0336
2001-12-14,1.9162
2001-12-17,-0.0392
2001-12-18,-0.1176
2001-12-19,2.7462
2001-12-20,0.2291
2001-12-21,2.6286
2001-12-24,2.1158
2001-12-26,0.7997
2001-12-27,-0.1082
2001-12-28,1.1191
2001-12-31,0.4998
2002-01-02,-1.0302
2002-01-03,-0.6461
2002-01-04,1.6257000000000001
2002-01-07,-0.1066
2002-01-08,-0.8541
2002-01-09,0.1795
2002-01-10,0.3225
2002-01-11,-0.9643
2002-01-14,0.4327
2002-01-15,1.149
2002-01-16,-1.1360000000000001
2002-01-17,0.6104
2002-01-18,-0.9279
2002-01-22,-1.2608
2002-01-23,1.058
2002-01-24,0.8303
2002-01-25,1.8618000000000001
2002-01-28,-0.6327
2002-01-29,-1.9455
2002-01-30,0.469
2002-01-31,0.4668
2002-02-01,1.1078999999999999
2002-02-04,-1.2725
2002-02-05,-0.8235
2002-02-06,0.6137
2002-02-07,-0.1076
2002-02-08,0.8261
2002-02-11,0.0713
2002-02-12,0.178
2002-02-13,1.2793
2002-02-14,-1.0877
2002-02-15,0.2128
2002-02-19,-0.531
2002-02-20,-0.0356
2002-02-21,-1.1392
2002-02-22,1.5484
2002-02-25,1.0638
2002-02-26,-0.1053
2002-02-27,1.405
2002-02-28,0.9699
2002-03-01,1.9211
2002-03-04,-1.1444
2002-03-05,-1.0895
2002-03-06,1.5835
2002-03-07,-0.3389
2002-03-08,-0.544
2002-03-11,0.8547
2002-03-12,1.7966
2002-03-13,0.4027
2002-03-14,-0.9024
2002-03-15,0.3373
2002-03-18,-0.0672
2002-03-19,0.1682
2002-03-20,-0.7388
2002-03-21,0.8119
2002-03-22,0.2013
2002-03-25,0.067
2002-03-26,1.7738
2002-03-27,1.6442
2002-03-28,0.2912
2002-04-01,1.2258
2002-04-02,1.0198
2002-04-03,-0.9148
2002-04-04,0.2547
2002-04-05,0.0318
2002-04-08,2.3175
2002-04-09,-0.1551
2002-04-10,2.3617
2002-04-11,-1.6697
2002-04-12,-1.7907
2002-04-15,0.4401
2002-04-16,1.5335999999999999
2002-04-17,2.0345
2002-04-18,0.1511
2002-04-19,0.5732
2002-04-22,-1.1698
2002-04-23,-2.7314
2002-04-24,-5.6162
2002-04-25,-2.4463
2002-04-26,-1.2538
2002-04-29,-1.3384
2002-04-30,1.3216999999999999
2002-05-01,-0.6179
2002-05-02,0.2763
2002-05-03,0.4134
2002-05-06,-1.5436999999999999
2002-05-07,-0.1394
2002-05-08,1.6747999999999998
2002-05-09,0.6863
2002-05-10,0.6476
2002-05-13,0.3048
2002-05-14,0.844
2002-05-15,-0.4687
2002-05-16,-1.4464000000000001
2002-05-17,0.4096
2002-05-20,1.2916
2002-05-21,-1.1409
2002-05-22,0.6789
2002-05-23,1.6521
2002-05-24,0.8292
2002-05-28,-0.6579
2002-05-29,-1.4238
2002-05-30,-0.168
2002-05-31,0.8412
2002-06-03,-2.0687
2002-06-04,0.6474
2002-06-05,-0.6432
2002-06-06,-0.6814
2002-06-07,1.5779999999999998
2002-06-10,-2.0601
2002-06-11,-1.5862
2002-06-12,2.3313
2002-06-13,-1.8639999999999999
2002-06-14,0.4221
2002-06-17,0.5254
2002-06-18,1.324
2002-06-19,-1.1348
2002-06-20,-1.0435
2002-06-21,-0.5975
2002-06-24,-2.2277
2002-06-25,-1.0127
2002-06-26,-4.6767
2002-06-27,0.1916
2002-06-28,0.5738
2002-07-01,1.6356000000000002
2002-07-02,-4.0793
2002-07-03,-0.5462
2002-07-05,0.4315
2002-07-08,-1.7187999999999999
2002-07-09,-1.9475
2002-07-10,-4.7426
2002-07-11,-0.766
2002-07-12,-1.8439
2002-07-15,2.7523
2002-07-16,-0.4252
2002-07-17,-1.2810000000000001
2002-07-18,-0.0433
2002-07-19,-5.106
2002-07-22,-1.3224
2002-07-23,-7.6248000000000005
2002-07-24,-6.4532
2002-07-25,3.4225
2002-07-26,4.2399000000000004
2002-07-29,4.5635
2002-07-30,3.8899
2002-07-31,3.0137
2002-08-01,-0.3103
2002-08-02,-1.7341
2002-08-05,-2.0814
2002-08-06,3.281
2002-08-07,3.8479
2002-08-08,0.8186
2002-08-09,0.8547
2002-08-12,0.9322
2002-08-13,-2.6448
2002-08-14,2.6304
2002-08-15,0.4202
2002-08-16,1.2971
2002-08-19,1.1152
2002-08-20,0.4493
2002-08-21,2.2773
2002-08-22,3.34
2002-08-23,-1.6545
2002-08-26,2.3474
2002-08-27,-0.6881
2002-08-28,-5.7352
2002-08-29,-0.8167
2002-08-30,-0.6587
2002-09-03,-1.2018
2002-09-04,2.2651
2002-09-05,-1.4766
2002-09-06,2.2481
2002-09-09,-2.9723
2002-09-10,-1.6366
2002-09-11,-2.1121
2002-09-12,-0.044
2002-09-13,2.7753
2002-09-16,0.6429
2002-09-17,-1.0221
2002-09-18,-0.043
2002-09-19,-2.8411999999999997
2002-09-20,-1.7723
2002-09-23,0.7217
2002-09-24,-0.9404
2002-09-25,0.5877
2002-09-26,4.7191
2002-09-27,-2.2747
2002-09-30,0.2635
2002-10-01,0.219
2002-10-02,3.3654
2002-10-03,0.5497
2002-10-04,-3.995
2002-10-07,-1.5769
2002-10-08,-1.6021
2002-10-09,-3.9349
2002-10-10,4.0019
2002-10-11,1.9919
2002-10-14,-0.4439
2002-10-15,0.3121
2002-10-16,-3.6889
2002-10-17,3.461
2002-10-18,0.8029
2002-10-21,1.8584
2002-10-22,-1.8245
2002-10-23,6.5044
2002-10-24,1.7034
2002-10-25,0.6536
2002-10-28,-0.4464
2002-10-29,-2.2014
2002-10-30,2.7095000000000002
2002-10-31,0.1218
2002-11-01,0.9323
2002-11-04,1.2048
2002-11-05,-0.4762
2002-11-06,-0.7177
2002-11-07,-0.7229
2002-11-08,-1.4563
2002-11-11,-1.2315
2002-11-12,-1.0391
2002-11-13,-1.932
2002-11-14,3.0407
2002-11-15,2.2028
2002-11-18,0.0
2002-11-19,-1.5859999999999999
2002-11-20,-1.5702
2002-11-21,0.8396
2002-11-22,0.3331
2002-11-25,1.9917
2002-11-26,-0.3255
2002-11-27,-0.2857
2002-11-29,0.4503
2002-12-02,0.7335
2002-12-03,-0.0405
2002-12-04,-0.4047
2002-12-05,0.5282
2002-12-06,-0.1617
2002-12-09,-0.1215
2002-12-10,0.2837
2002-12-11,1.3878
2002-12-12,1.409
2002-12-13,0.0397
2002-12-16,1.5873
2002-12-17,0.4297
2002-12-18,-0.7779
2002-12-19,-0.6664
2002-12-20,1.026
2002-12-23,1.4453
2002-12-24,-1.7328000000000001
2002-12-26,0.7053
2002-12-27,-0.5837
2002-12-30,0.5871
2002-12-31,0.428
2003-01-02,1.4336
2003-01-03,1.0313
2003-01-06,2.949
2003-01-07,-2.6809
2003-01-08,0.3774
2003-01-09,0.188
2003-01-10,-1.1257
2003-01-13,-0.8729
2003-01-14,-0.4594
2003-01-15,0.5385
2003-01-16,1.0329
2003-01-17,-0.7952
2003-01-21,-0.3435
2003-01-22,-1.149
2003-01-23,1.4723
2003-01-24,-1.4891
2003-01-27,-2.6744
2003-01-28,5.2967
2003-01-29,1.5507
2003-01-30,-1.1173
2003-01-31,1.0546
2003-02-03,1.1927
2003-02-04,-0.663
2003-02-05,-0.6303
2003-02-06,-0.6716
2003-02-07,-1.5026000000000002
2003-02-10,-0.0763
2003-02-11,-0.8779
2003-02-12,-3.5811
2003-02-13,1.4377
2003-02-14,0.2756
2003-02-18,-0.0393
2003-02-19,-0.2749
2003-02-20,1.024
2003-02-21,2.807
2003-02-24,-0.0758
2003-02-25,0.4554
2003-02-26,0.2267
2003-02-27,-0.2639
2003-02-28,1.9274
2003-03-03,-0.2595
2003-03-04,0.1859
2003-03-05,-0.2226
2003-03-06,-1.2644
2003-03-07,1.8079
2003-03-10,-0.185
2003-03-11,-0.593
2003-03-12,0.8277
2003-03-13,1.8657
2003-03-14,-1.3187
2003-03-17,0.2227
2003-03-18,1.4074
2003-03-19,0.2922
2003-03-20,-0.1821
2003-03-21,-0.073
2003-03-24,-1.4239
2003-03-25,1.7037
2003-03-26,-1.2746
2003-03-27,2.1763
2003-03-28,1.4801
2003-03-31,-0.6759
2003-04-01,0.6447
2003-04-02,1.032
2003-04-03,0.0352
2003-04-04,-0.5634
2003-04-07,-0.4249
2003-04-08,0.6046
2003-04-09,-0.1414
2003-04-10,-0.885
2003-04-11,0.0714
2003-04-14,0.8208
2003-04-15,0.5664
2003-04-16,-1.1616
2003-04-17,-0.3205
2003-04-21,2.1793
2003-04-22,2.3427
2003-04-23,1.2641
2003-04-24,-1.3158
2003-04-25,0.4786
2003-04-28,1.4631
2003-04-29,-1.7438
2003-04-30,1.5699999999999998
2003-05-01,-0.672
2003-05-02,1.2854999999999999
2003-05-05,0.2004
2003-05-06,-0.7667
2003-05-07,0.0672
2003-05-08,-0.47
2003-05-09,1.1804000000000001
2003-05-12,0.0333
2003-05-13,-0.5665
2003-05-14,-0.5027
2003-05-15,2.4587
2003-05-16,0.4931
2003-05-19,-0.229
2003-05-20,0.918
2003-05-21,0.5523
2003-05-22,1.0662
2003-05-23,2.3018
2003-05-27,-0.3125
2003-05-28,-2.0376
2003-05-29,0.064
2003-05-30,2.9421
2003-06-02,1.3357999999999999
2003-06-03,0.9503
2003-06-04,1.2451
2003-06-05,-1.0198
2003-06-06,-0.0303
2003-06-09,-0.7275
2003-06-10,2.229
2003-06-11,0.1805
2003-06-12,0.6006
2003-06-13,-1.194
2003-06-16,2.4471
2003-06-17,0.2359
2003-06-18,-0.8238
2003-06-19,0.4153
2003-06-20,-1.7429999999999999
2003-06-23,-0.8118
2003-06-24,0.3941
2003-06-25,0.7246
2003-06-26,0.5695
2003-06-27,-0.8644
2003-06-30,0.6915
2003-07-01,0.5076
2003-07-02,0.9507
2003-07-03,0.4414
2003-07-07,0.0
2003-07-08,1.2892000000000001
2003-07-09,-1.6778
2003-07-10,-1.0003
2003-07-11,0.3863
2003-07-14,-0.6809
2003-07-15,-1.9969999999999999
2003-07-16,-1.2774
2003-07-17,-3.4504
2003-07-18,2.9355
2003-07-21,-2.2319
2003-07-22,0.8244
2003-07-23,-0.4088
2003-07-24,-0.5999
2003-07-25,0.413
2003-07-28,0.2847
2003-07-29,-0.1262
2003-07-30,0.0632
2003-07-31,0.1263
2003-08-01,-1.5131999999999999
2003-08-04,0.032
2003-08-05,-1.248
2003-08-06,-0.1944
2003-08-07,1.1364
2003-08-08,1.0273
2003-08-11,0.7309
2003-08-12,1.6719
2003-08-13,-0.031
2003-08-14,0.031
2003-08-15,1.3961999999999999
2003-08-18,-0.0918
2003-08-19,1.0107
2003-08-20,1.5464
2003-08-21,-0.0299
2003-08-22,-0.1792
2003-08-25,0.3591
2003-08-26,0.1789
2003-08-27,0.8929
2003-08-28,0.236
2003-08-29,-0.0883
2003-09-02,0.8837
2003-09-03,1.8102
2003-09-04,-0.3155
2003-09-05,-0.8918
2003-09-08,0.7547
2003-09-09,-0.677
2003-09-10,-1.6657
2003-09-11,-0.1486
2003-09-12,0.0
2003-09-15,0.5952
2003-09-16,0.8284
2003-09-17,-1.1737
2003-09-18,0.9501
2003-09-19,0.1471
2003-09-22,-0.7048
2003-09-23,0.8577
2003-09-24,-0.4106
2003-09-25,-1.119
2003-09-26,-0.1787
2003-09-29,1.7303
2003-09-30,-0.9384
2003-10-01,1.3914
2003-10-02,1.2847
2003-10-03,0.2594
2003-10-06,0.575
2003-10-07,0.0572
2003-10-08,-0.0857
2003-10-09,0.7435
2003-10-10,0.4825
2003-10-13,0.2542
2003-10-14,-0.479
2003-10-15,0.2265
2003-10-16,0.5085
2003-10-17,-1.1242
2003-10-20,-0.7959
2003-10-21,0.8023
2003-10-22,0.0569
2003-10-23,-0.7955
2003-10-24,-2.2337
2003-10-27,0.4979
2003-10-28,-0.6995
2003-10-29,0.587
2003-10-30,0.1897
2003-10-31,-1.1359
2003-11-03,1.635
2003-11-04,-3.3043
2003-11-05,2.1583
2003-11-06,-0.132
2003-11-07,-0.9255
2003-11-10,-0.089
2003-11-11,0.8905
2003-11-12,2.6037
2003-11-13,-0.4731
2003-11-14,-0.3457
2003-11-17,-1.3443
2003-11-18,-0.4396
2003-11-19,1.6777
2003-11-20,-1.1724
2003-11-21,1.0105
2003-11-24,2.2184
2003-11-25,0.4255
2003-11-26,-0.1271
2003-11-28,0.4667
2003-12-01,0.8868
2003-12-02,-0.1674
2003-12-03,-0.4193
2003-12-04,0.2947
2003-12-05,0.7137
2003-12-08,1.0838
2003-12-09,-2.1443
2003-12-10,-1.1036
2003-12-11,0.9013
2003-12-12,0.1276
2003-12-15,0.7222
2003-12-16,0.3796
2003-12-17,-0.1261
2003-12-18,0.2524
2003-12-19,0.9232
2003-12-22,0.2079
2003-12-23,-0.5394
2003-12-24,0.1252
2003-12-26,-0.3333
2003-12-29,0.4599
2003-12-30,-0.3329
2003-12-31,-0.5846
2004-01-02,0.966
2004-01-05,0.0
2004-01-06,-0.1664
2004-01-07,0.0
2004-01-08,0.75
2004-01-09,0.3309
2004-01-12,-0.4534
2004-01-13,0.0828
2004-01-14,-0.1241
2004-01-15,-1.1185
2004-01-16,-0.0838
2004-01-20,0.6289
2004-01-21,0.1667
2004-01-22,-0.3328
2004-01-23,-0.2504
2004-01-26,0.4603
2004-01-27,0.2915
2004-01-28,-0.8721
2004-01-29,-0.7122
2004-01-30,-0.3376
2004-02-02,0.8044
2004-02-03,-2.5199
2004-02-04,0.4739
2004-02-05,0.5146
2004-02-06,0.0427
2004-02-09,0.9382
2004-02-10,0.0
2004-02-11,0.4647
2004-02-12,0.2944
2004-02-13,0.0839
2004-02-17,0.5027
2004-02-18,-0.3752
2004-02-19,-0.6276
2004-02-20,-1.6842000000000001
2004-02-23,-0.4283
2004-02-24,-0.3441
2004-02-25,0.82
2004-02-26,0.0
2004-02-27,-0.8134
2004-03-01,1.5537
2004-03-02,0.2125
2004-03-03,-0.8906
2004-03-04,-0.2995
2004-03-05,0.8155
2004-03-08,-0.2554
2004-03-09,-0.0854
2004-03-10,-0.6024
2004-03-11,-0.9957
2004-03-12,0.0
2004-03-15,-0.1312
2004-03-16,0.5254
2004-03-17,0.1307
2004-03-18,0.7829
2004-03-19,0.0863
2004-03-22,-1.5524
2004-03-23,0.8322
2004-03-24,-0.4778
2004-03-25,0.4801
2004-03-26,-0.0434
2004-03-29,1.3038
2004-03-30,0.7293
2004-03-31,0.0426
2004-04-01,1.1494
2004-04-02,-0.2525
2004-04-05,0.0
2004-04-06,-0.6329
2004-04-07,-0.4671
2004-04-08,-0.2986
2004-04-12,0.1284
2004-04-13,-2.6923
2004-04-14,-0.8344
2004-04-15,0.7529
2004-04-16,1.2308
2004-04-19,-1.129
2004-04-20,-2.3276
2004-04-21,2.2032
2004-04-22,2.5957
2004-04-23,-1.1149
2004-04-26,-0.2602
2004-04-27,0.0
2004-04-28,-0.2174
2004-04-29,-1.7865
2004-04-30,-0.6211
2004-05-03,0.1786
2004-05-04,0.4456
2004-05-05,0.3993
2004-05-06,0.3093
2004-05-07,-1.7621
2004-05-10,-0.8969
2004-05-11,0.362
2004-05-12,-0.541
2004-05-13,0.816
2004-05-14,0.7194
2004-05-17,-1.2054
2004-05-18,0.6778
2004-05-19,-0.3591
2004-05-20,0.3604
2004-05-21,0.4039
2004-05-24,1.6987
2004-05-25,2.7253
2004-05-26,0.2139
2004-05-27,-0.2989
2004-05-28,0.4283
2004-06-01,-0.2559
2004-06-02,0.5558
2004-06-03,-0.085
