ticker,EBF US Equity
2000-05-26,0.0
2000-05-30,0.0
2000-05-31,-1.6667
2000-06-01,0.0
2000-06-02,0.0
2000-06-05,1.6949
2000-06-06,-3.3333
2000-06-07,-3.4483
2000-06-08,-1.7856999999999998
2000-06-09,-1.8182
2000-06-12,10.1852
2000-06-13,3.3613
2000-06-14,0.0
2000-06-15,-0.813
2000-06-16,0.0
2000-06-19,0.0
2000-06-20,-3.2787
2000-06-21,4.2373
2000-06-22,2.439
2000-06-23,1.5873
2000-06-26,-2.3438
2000-06-27,-0.8
2000-06-28,2.4194
2000-06-29,0.0
2000-06-30,0.7874
2000-07-03,-0.7812
2000-07-05,-1.5748
2000-07-06,2.4
2000-07-07,-0.7812
2000-07-10,-0.7874
2000-07-11,0.7937
2000-07-12,0.0
2000-07-13,-1.1969
2000-07-14,2.439
2000-07-17,0.7937
2000-07-18,-0.7874
2000-07-19,0.0
2000-07-20,-0.7937
2000-07-21,-0.8
2000-07-24,3.2258
2000-07-25,-1.5625
2000-07-26,2.3810000000000002
2000-07-27,-0.7752
2000-07-28,-1.5625
2000-07-31,1.5873
2000-08-01,-1.5625
2000-08-02,1.5873
2000-08-03,-0.7812
2000-08-04,0.7874
2000-08-07,-1.5625
2000-08-08,0.7937
2000-08-09,-3.1496
2000-08-10,0.813
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,0.0
2000-08-16,4.8387
2000-08-17,4.6154
2000-08-18,-1.4706000000000001
2000-08-21,-2.2388
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,-2.2901
2000-08-25,1.5625
2000-08-28,-2.3077
2000-08-29,0.0
2000-08-30,0.7874
2000-08-31,-1.5625
2000-09-01,-0.7937
2000-09-05,0.0
2000-09-06,-0.8
2000-09-07,0.8065
2000-09-08,-3.2
2000-09-11,0.8264
2000-09-12,0.0
2000-09-13,-0.8197
2000-09-14,0.0
2000-09-15,0.8264
2000-09-18,-0.8197
2000-09-19,-1.6529
2000-09-20,-0.8403
2000-09-21,0.8475
2000-09-22,-0.8403
2000-09-25,-5.0847
2000-09-26,2.6786
2000-09-27,1.7391
2000-09-28,1.7094
2000-09-29,1.6806999999999999
2000-10-02,0.8264
2000-10-03,-0.8197
2000-10-04,-3.3058
2000-10-05,-0.8547
2000-10-06,-0.8621
2000-10-09,-1.7391
2000-10-10,-3.5398
2000-10-11,1.8349
2000-10-12,-0.4685
2000-10-13,-1.8519
2000-10-16,3.7736
2000-10-17,1.8182
2000-10-18,-0.8929
2000-10-19,0.0
2000-10-20,1.8018
2000-10-23,0.885
2000-10-24,0.8772
2000-10-25,0.8696
2000-10-26,-0.8621
2000-10-27,-1.7391
2000-10-30,2.6549
2000-10-31,0.8621
2000-11-01,0.8547
2000-11-02,-0.8475
2000-11-03,1.7094
2000-11-06,1.6806999999999999
2000-11-07,0.8264
2000-11-08,0.0
2000-11-09,-0.8197
2000-11-10,-1.6529
2000-11-13,0.0
2000-11-14,-2.521
2000-11-15,0.0
2000-11-16,3.4483
2000-11-17,0.8333
2000-11-20,-1.6529
2000-11-21,-1.6806999999999999
2000-11-22,3.4188
2000-11-24,0.8264
2000-11-27,-3.2787
2000-11-28,3.3898
2000-11-29,-0.8197
2000-11-30,-4.1322
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,2.5862
2000-12-06,0.8403
2000-12-07,1.6667
2000-12-08,-0.8197
2000-12-11,-3.3058
2000-12-12,1.7094
2000-12-13,-0.8403
2000-12-14,0.0
2000-12-15,-1.6949
2000-12-18,0.8621
2000-12-19,-0.8547
2000-12-20,-2.5862
2000-12-21,-0.885
2000-12-22,3.5714
2000-12-26,-2.5862
2000-12-27,1.7699
2000-12-28,1.7391
2000-12-29,0.8547
2001-01-02,1.6949
2001-01-03,3.3333
2001-01-04,-0.8065
2001-01-05,0.813
2001-01-08,0.0
2001-01-09,0.0
2001-01-10,-2.0323
2001-01-11,0.8403
2001-01-12,-0.8333
2001-01-16,0.8403
2001-01-17,-0.8333
2001-01-18,-2.521
2001-01-19,-2.5862
2001-01-22,2.6549
2001-01-23,3.4483
2001-01-24,-2.5
2001-01-25,0.0
2001-01-26,0.8547
2001-01-29,-1.0169
2001-01-30,0.6849
2001-01-31,1.2245
2001-02-01,2.1505
2001-02-02,0.3947
2001-02-05,0.3932
2001-02-06,-1.9582000000000002
2001-02-07,2.5300000000000002
2001-02-08,0.0
2001-02-09,-1.5584
2001-02-12,-0.3958
2001-02-13,0.3974
2001-02-14,-0.2639
2001-02-15,2.5132
2001-02-16,-1.9355
2001-02-20,0.6579
2001-02-21,0.5229
2001-02-22,0.13
2001-02-23,0.6494
2001-02-26,1.2903
2001-02-27,5.7325
2001-02-28,1.6867
2001-03-01,-1.6588
2001-03-02,-3.6145
2001-03-05,-0.125
2001-03-06,-0.2503
2001-03-07,2.2585
2001-03-08,2.5766999999999998
2001-03-09,0.0
2001-03-12,-1.9139
2001-03-13,2.439
2001-03-14,-1.1905000000000001
2001-03-15,-3.253
2001-03-16,-0.3736
2001-03-19,0.375
2001-03-20,0.6227
2001-03-21,-0.495
2001-03-22,-2.9851
2001-03-23,-0.3846
2001-03-26,-0.2574
2001-03-27,0.3871
2001-03-28,-0.3856
2001-03-29,0.9032
2001-03-30,3.5806
2001-04-02,3.3333
2001-04-03,-0.7168
2001-04-04,-2.5271
2001-04-05,-0.9877
2001-04-06,-2.7431
2001-04-09,0.2564
2001-04-10,-0.2558
2001-04-11,2.3718
2001-04-12,1.5326
2001-04-16,0.5031
2001-04-17,-2.2528
2001-04-18,0.5122
2001-04-19,0.6369
2001-04-20,-1.7722
2001-04-23,-2.5773
2001-04-24,-0.1323
2001-04-25,0.6623
2001-04-26,-0.1316
2001-04-27,1.1858
2001-04-30,2.9948
2001-05-01,-0.3793
2001-05-02,1.6497000000000002
2001-05-03,1.4981
2001-05-04,1.722
2001-05-07,2.4184
2001-05-08,1.771
2001-05-09,-0.8121
2001-05-10,0.5848
2001-05-11,0.0
2001-05-14,2.3256
2001-05-15,0.5682
2001-05-16,1.3559
2001-05-17,0.3344
2001-05-18,0.0
2001-05-21,-1.1111
2001-05-22,-1.7978
2001-05-23,0.1144
2001-05-24,0.4571
2001-05-25,2.3891
2001-05-29,-1.1111
2001-05-30,-1.1236
2001-05-31,-1.0227
2001-06-01,-1.0333
2001-06-04,-2.3202
2001-06-05,-0.2375
2001-06-06,-1.1905000000000001
2001-06-07,3.012
2001-06-08,-1.7544
2001-06-11,-0.5952
2001-06-12,1.1976
2001-06-13,2.9586
2001-06-14,-1.4943
2001-06-15,-0.2334
2001-06-18,-1.7544
2001-06-19,-0.8333
2001-06-20,0.7203
2001-06-21,0.9535
2001-06-22,0.1181
2001-06-25,-6.25
2001-06-26,-0.7547
2001-06-27,-3.1686
2001-06-28,6.0209
2001-06-29,-2.4691
2001-07-02,3.1646
2001-07-03,-0.3681
2001-07-05,3.202
2001-07-06,0.5967
2001-07-09,1.1862
2001-07-10,5.51
2001-07-11,1.1111
2001-07-12,-0.4945
2001-07-13,-1.6854
2001-07-16,1.7143000000000002
2001-07-17,-1.1236
2001-07-18,1.1364
2001-07-19,0.3371
2001-07-20,-0.3359
2001-07-23,0.0
2001-07-24,-2.2472
2001-07-25,-0.5747
2001-07-26,-0.578
2001-07-27,0.1163
2001-07-30,2.2067
2001-07-31,0.5682
2001-08-01,0.113
2001-08-02,-0.1129
2001-08-03,-2.7119
2001-08-06,0.9292
2001-08-07,0.1151
2001-08-08,0.0
2001-08-09,0.0
2001-08-10,0.1149
2001-08-13,0.1148
2001-08-14,1.0321
2001-08-15,0.454
2001-08-16,0.0
2001-08-17,-0.791
2001-08-20,1.3667
2001-08-21,0.0
2001-08-22,-0.1124
2001-08-23,-0.4499
2001-08-24,0.0
2001-08-27,0.904
2001-08-28,1.3437999999999999
2001-08-29,0.221
2001-08-30,-0.2205
2001-08-31,-0.663
2001-09-04,0.0
2001-09-05,-1.4461
2001-09-06,0.9029
2001-09-07,-0.4474
2001-09-10,0.1124
2001-09-17,-2.3569
2001-09-18,0.5747
2001-09-19,-2.6286
2001-09-20,-6.6901
2001-09-21,1.8868
2001-09-24,0.1235
2001-09-25,1.603
2001-09-26,3.034
2001-09-27,-0.4711
2001-09-28,1.3018
2001-10-01,-3.0374
2001-10-02,1.0843
2001-10-03,-0.4768
2001-10-04,1.7964
2001-10-05,0.4706
2001-10-08,-0.4684
2001-10-09,3.4118
2001-10-10,0.9101
2001-10-11,1.3529
2001-10-12,0.1669
2001-10-15,-2.4859
2001-10-16,1.7381
2001-10-17,-0.3417
2001-10-18,-1.2570999999999999
2001-10-19,1.1574
2001-10-22,0.1144
2001-10-23,0.3429
2001-10-24,-0.9112
2001-10-25,0.0
2001-10-26,0.5747
2001-10-29,1.4857
2001-10-30,-0.6757
2001-10-31,0.2268
2001-11-01,-2.7149
2001-11-02,0.1163
2001-11-05,-1.0453
2001-11-06,-0.2347
2001-11-07,2.1176
2001-11-08,0.2304
2001-11-09,-0.3448
2001-11-12,0.0
2001-11-13,1.1534
2001-11-14,0.9122
2001-11-15,2.8249
2001-11-16,-0.4396
2001-11-19,-0.6623
2001-11-20,-0.5556
2001-11-21,-0.5587
2001-11-23,-0.2247
2001-11-26,2.9279
2001-11-27,-2.9539999999999997
2001-11-28,2.9312
2001-11-29,0.2191
2001-11-30,3.9344
2001-12-03,0.9464
2001-12-04,-3.6458
2001-12-05,0.5405
2001-12-06,0.0
2001-12-07,-1.6129
2001-12-10,0.4372
2001-12-11,3.9173
2001-12-12,-2.6178
2001-12-13,-2.4731
2001-12-14,0.5513
2001-12-17,3.6184
2001-12-18,0.2116
2001-12-19,-1.1616
2001-12-20,-1.1752
2001-12-21,0.2162
2001-12-24,1.1865999999999999
2001-12-26,1.0661
2001-12-27,1.6878
2001-12-28,-1.971
2001-12-31,1.5873
2002-01-02,-0.1042
2002-01-03,1.6684
2002-01-04,0.0
2002-01-07,1.2308
2002-01-08,-3.3435
2002-01-09,1.2579
2002-01-10,1.087
2002-01-11,0.5203
2002-01-14,1.0352
2002-01-15,-0.4098
2002-01-16,0.5144
2002-01-17,-0.1024
2002-01-18,0.0
2002-01-22,-0.6148
2002-01-23,-0.1031
2002-01-24,0.6192
2002-01-25,-0.8205
2002-01-28,0.1034
2002-01-29,0.7231
2002-01-30,-0.1026
2002-01-31,1.9506999999999999
2002-02-01,-0.9063
2002-02-04,-0.9146
2002-02-05,1.8462
2002-02-06,0.1007
2002-02-07,-0.4024
2002-02-08,3.5354
2002-02-11,-0.2927
2002-02-12,-1.7612999999999999
2002-02-13,-0.3984
2002-02-14,2.8
2002-02-15,0.8755
2002-02-19,0.0
2002-02-20,1.2536
2002-02-21,-1.4285999999999999
2002-02-22,1.9324
2002-02-25,-0.6635
2002-02-26,1.145
2002-02-27,-2.5472
2002-02-28,2.7106
2002-03-01,-1.6965
2002-03-04,3.5475
2002-03-05,0.7407
2002-03-06,0.6434
2002-03-07,-0.274
2002-03-08,-0.9158
2002-03-11,-0.4621
2002-03-12,-1.1142
2002-03-13,3.9436999999999998
2002-03-14,0.3613
2002-03-15,-0.45
2002-03-18,1.8083
2002-03-19,2.8419
2002-03-20,-1.209
2002-03-21,0.1748
2002-03-22,-2.2688
2002-03-25,4.1071
2002-03-26,1.1149
2002-03-27,2.2053
2002-03-28,1.4938
2002-04-01,2.5348
2002-04-02,-3.6683
2002-04-03,3.5596
2002-04-04,-1.279
2002-04-05,-0.2429
2002-04-08,-2.0292
2002-04-09,0.6628
2002-04-10,2.4691
2002-04-11,2.0482
2002-04-12,1.5936
2002-04-15,1.098
2002-04-16,3.6462
2002-04-17,-1.9461
2002-04-18,1.374
2002-04-19,-2.1084
2002-04-22,2.2308
2002-04-23,-0.0752
2002-04-24,-0.6777
2002-04-25,-1.1372
2002-04-26,0.1534
2002-04-29,-4.1348
2002-04-30,3.0351
2002-05-01,3.876
2002-05-02,3.7313
2002-05-03,0.7194
2002-05-06,-0.2857
2002-05-07,0.6447
2002-05-08,-2.0641
2002-05-09,0.0727
2002-05-10,-0.5084
2002-05-13,-0.7299
2002-05-14,0.2206
2002-05-15,0.4402
2002-05-16,1.8992
2002-05-17,0.0
2002-05-20,0.3584
2002-05-21,-0.4286
2002-05-22,0.0
2002-05-23,0.2152
2002-05-24,-0.7874
2002-05-28,1.7316
2002-05-29,-0.7801
2002-05-30,-0.5004
2002-05-31,0.5747
2002-06-03,-2.5714
2002-06-04,1.0264
2002-06-05,-2.7576
2002-06-06,-4.9254
2002-06-07,1.2559
2002-06-10,-2.9457
2002-06-11,1.7572
2002-06-12,0.3925
2002-06-13,1.5636999999999999
2002-06-14,-2.2325
2002-06-17,2.3622
2002-06-18,0.3077
2002-06-19,-2.2239
2002-06-20,2.0392
2002-06-21,0.0
2002-06-24,4.0738
2002-06-25,-3.3235
2002-06-26,-2.3682
2002-06-27,-4.1471
2002-06-28,6.5306
2002-07-01,7.2797
2002-07-02,-0.7857
2002-07-03,0.432
2002-07-05,2.9391
2002-07-08,-2.7855
2002-07-09,-0.2149
2002-07-10,-2.7279
2002-07-11,-2.1771
2002-07-12,-2.2901
2002-07-15,-2.1875
2002-07-16,-0.7188
2002-07-17,-3.218
2002-07-18,-0.665
2002-07-19,-1.1715
2002-07-22,-1.6088
2002-07-23,-2.6677999999999997
2002-07-24,-1.6799
2002-07-25,1.4388
2002-07-26,5.9397
2002-07-29,7.113
2002-07-30,-1.9531
2002-07-31,-1.1952
2002-08-01,-1.129
2002-08-02,-2.5285
2002-08-05,-5.0209
2002-08-06,5.4626
2002-08-07,0.1671
2002-08-08,-0.7506
2002-08-09,-0.8403
2002-08-12,-0.0847
2002-08-13,-2.0356
2002-08-14,7.2727
2002-08-15,1.2913999999999999
2002-08-16,-2.7888
2002-08-19,-0.4098
2002-08-20,-1.3992
2002-08-21,1.419
2002-08-22,-1.2346
2002-08-23,-1.6667
2002-08-26,0.0
2002-08-27,0.1695
2002-08-28,-0.423
2002-08-29,1.9541
2002-08-30,-0.75
2002-09-03,-1.3434
2002-09-04,1.7021
2002-09-05,-2.3431
2002-09-06,3.1705
2002-09-09,0.6645
2002-09-10,2.3102
2002-09-11,2.8226
2002-09-12,-0.3137
2002-09-13,0.5507
2002-09-16,0.3912
2002-09-17,-2.2603
2002-09-18,3.5088
2002-09-19,-4.4684
2002-09-20,0.8065
2002-09-23,0.0
2002-09-24,-0.08
2002-09-25,2.482
2002-09-26,1.9531
2002-09-27,-3.295
2002-09-30,3.4073
2002-10-01,-0.6897
2002-10-02,0.8488
2002-10-03,-0.0765
2002-10-04,-1.7610999999999999
2002-10-07,-2.7279999999999998
2002-10-08,-3.766
2002-10-09,-1.0824
2002-10-10,2.1465
2002-10-11,3.5058
2002-10-14,0.0
2002-10-15,6.371
2002-10-16,-3.6391
2002-10-17,-0.8655
2002-10-18,-5.0
2002-10-21,1.5873
2002-10-22,-2.5493
2002-10-23,2.8692
2002-10-24,-1.1485
2002-10-25,2.5726
2002-10-28,-2.0227
2002-10-29,5.6978
2002-10-30,-0.3906
2002-10-31,0.3922
2002-11-01,-1.875
2002-11-04,4.2994
2002-11-05,-1.2977
2002-11-06,2.3202
2002-11-07,-3.7037
2002-11-08,-1.8838
2002-11-11,-1.3599999999999999
2002-11-12,2.2709
2002-11-13,-1.9033
2002-11-14,-0.5659
2002-11-15,0.813
2002-11-18,-2.0161
2002-11-19,1.9752999999999998
2002-11-20,0.0807
2002-11-21,-2.9839
2002-11-22,1.33
2002-11-25,3.5275
2002-11-26,0.2377
2002-11-27,0.0
2002-11-29,-2.2925
2002-12-02,-0.9709
2002-12-03,-2.7778
2002-12-04,0.3361
2002-12-05,0.0838
2002-12-06,-2.5105
2002-12-09,-2.7468
2002-12-10,5.0309
2002-12-11,-1.3445
2002-12-12,0.5963
2002-12-13,0.7621
2002-12-16,-0.084
2002-12-17,0.7569
2002-12-18,-2.5042
2002-12-19,0.1712
2002-12-20,0.0
2002-12-23,-0.0855
2002-12-24,1.4542
2002-12-26,-1.855
2002-12-27,-1.2027
2002-12-30,0.087
2002-12-31,0.9557
2003-01-02,3.2702
2003-01-03,4.5
2003-01-06,3.11
2003-01-07,-0.3867
2003-01-08,0.0776
2003-01-09,2.3274
2003-01-10,-2.1986
2003-01-13,-2.093
2003-01-14,-0.9897
2003-01-15,-2.834
2003-01-16,-0.9167
2003-01-17,0.0841
2003-01-21,-2.437
2003-01-22,-3.6176
2003-01-23,-2.4129
2003-01-24,4.2125
2003-01-27,-1.8453
2003-01-28,2.8648
2003-01-29,0.4352
2003-01-30,-4.6794
2003-01-31,0.9091
2003-02-03,1.8919000000000001
2003-02-04,1.3263
2003-02-05,1.9197
2003-02-06,-0.2568
2003-02-07,2.3176
2003-02-10,0.2517
2003-02-11,-2.2594
2003-02-12,0.3425
2003-02-13,-1.5358
2003-02-14,2.9463
2003-02-18,0.8418
2003-02-19,-1.2521
2003-02-20,0.4227
2003-02-21,1.3468
2003-02-24,-2.7409
2003-02-25,1.7933
2003-02-26,-1.4262000000000001
2003-02-27,-1.1064
2003-02-28,-2.5818
2003-03-03,0.7067
2003-03-04,-2.4561
2003-03-05,1.1691
2003-03-06,0.1778
2003-03-07,-0.0887
2003-03-10,-1.5986
2003-03-11,0.6318
2003-03-12,-1.3453
2003-03-13,1.2727
2003-03-14,-0.0898
2003-03-17,1.5274
2003-03-18,-1.8584
2003-03-19,1.8936
2003-03-20,0.177
2003-03-21,3.7986
2003-03-24,-1.8723
2003-03-25,1.1275
2003-03-26,-1.5436999999999999
2003-03-27,3.0488
2003-03-28,-1.268
2003-03-31,-2.9966
2003-04-01,2.8244
2003-04-02,0.6009
2003-04-03,-0.8532
2003-04-04,-1.8933
2003-04-07,1.8420999999999998
2003-04-08,-2.9285
2003-04-09,-0.7098
2003-04-10,-0.6256
2003-04-11,1.1241
2003-04-14,1.4426999999999999
2003-04-15,0.2667
2003-04-16,1.4184
2003-04-17,2.0105
2003-04-21,0.4284
2003-04-22,2.3891
2003-04-23,2.0833
2003-04-24,-0.0816
2003-04-25,-0.5719
2003-04-28,3.3689
2003-04-29,-1.2719
2003-04-30,0.6441
2003-05-01,1.6
2003-05-02,0.315
2003-05-05,1.3344
2003-05-06,2.5562
2003-05-07,-3.3233
2003-05-08,-3.0469
2003-05-09,0.6446
2003-05-12,-1.2810000000000001
2003-05-13,-0.6488
2003-05-14,-0.3265
2003-05-15,0.9828
2003-05-16,0.5677
2003-05-19,-2.7419000000000002
2003-05-20,1.2438
2003-05-21,0.0
2003-05-22,-0.4914
2003-05-23,4.0329
2003-05-27,3.481
2003-05-28,1.5291000000000001
2003-05-29,0.0
2003-05-30,2.4849
2003-06-02,2.2777
2003-06-03,-2.8017
2003-06-04,3.3999
2003-06-05,-0.2859
2003-06-06,0.0
2003-06-09,-0.0717
2003-06-10,0.7174
2003-06-11,0.4274
2003-06-12,1.4184
2003-06-13,-0.3497
2003-06-16,2.8772
2003-06-17,-0.955
2003-06-18,-0.6198
2003-06-19,0.4851
2003-06-20,-0.3448
2003-06-23,-1.7301
2003-06-24,2.6056
2003-06-25,-0.5491
2003-06-26,1.7252999999999998
2003-06-27,-2.2388
2003-06-30,0.9715
2003-07-01,2.6804
2003-07-02,2.5435
2003-07-03,-2.0888
2003-07-07,0.6667
2003-07-08,-0.4636
2003-07-09,0.9315
2003-07-10,-2.3072
2003-07-11,1.8556
2003-07-14,0.6024
2003-07-15,-0.1331
2003-07-16,-0.1999
2003-07-17,-4.6729
2003-07-18,-0.3501
2003-07-21,-1.0541
2003-07-22,-0.4972
2003-07-23,1.7130999999999998
2003-07-24,-0.0702
2003-07-25,0.9129
2003-07-28,0.4871
2003-07-29,0.277
2003-07-30,-1.5192999999999999
2003-07-31,1.4727000000000001
2003-08-01,0.3455
2003-08-04,-0.4821
2003-08-05,-0.4844
2003-08-06,0.4868
2003-08-07,1.0381
2003-08-08,-1.0959
2003-08-11,0.4155
2003-08-12,1.0345
2003-08-13,-0.6143
2003-08-14,0.2747
2003-08-15,-0.137
2003-08-18,0.5487
2003-08-19,0.955
2003-08-20,0.2027
2003-08-21,0.3372
2003-08-22,-0.8065
2003-08-25,0.813
2003-08-26,-0.5376
2003-08-27,-0.1351
2003-08-28,-0.203
2003-08-29,0.2034
2003-09-02,0.406
2003-09-03,0.2695
2003-09-04,0.0
2003-09-05,-0.2016
2003-09-08,0.8754
2003-09-09,-0.7343
2003-09-10,-1.1432
2003-09-11,0.0
2003-09-12,-0.4762
2003-09-15,-0.8886
2003-09-16,-0.8276
2003-09-17,-0.2086
2003-09-18,-0.1394
2003-09-19,-0.1396
2003-09-22,-0.559
2003-09-23,0.2811
2003-09-24,-4.7652
2003-09-25,-0.3679
2003-09-26,-1.9202
2003-09-29,2.1837
2003-09-30,-1.1791
2003-10-01,4.2506
2003-10-02,-0.7153
2003-10-03,2.2334
2003-10-06,-0.4933
2003-10-07,1.2748
2003-10-08,-0.6993
2003-10-09,2.3239
2003-10-10,1.5485
2003-10-13,0.6849
2003-10-14,0.7483
2003-10-15,-0.4051
2003-10-16,-0.678
2003-10-17,-1.0922
2003-10-20,-0.069
2003-10-21,0.5525
2003-10-22,-1.2363
2003-10-23,-1.669
2003-10-24,0.3536
2003-10-27,0.0705
2003-10-28,2.3239
2003-10-29,0.8259
2003-10-30,-1.843
2003-10-31,-0.1391
2003-11-03,1.532
2003-11-04,-0.1372
2003-11-05,0.9615
2003-11-06,-0.1361
2003-11-07,0.4087
2003-11-10,0.0678
2003-11-11,-1.4915
2003-11-12,1.5141
2003-11-13,0.5424
2003-11-14,-3.2367
2003-11-17,-2.23
2003-11-18,-0.0713
2003-11-19,0.9986
2003-11-20,2.1186
2003-11-21,1.1757
2003-11-24,0.8202
2003-11-25,0.8136
2003-11-26,0.4707
2003-11-28,-1.071
2003-12-01,1.4885
2003-12-02,-0.6
2003-12-03,-1.4755
2003-12-04,0.953
2003-12-05,-0.0674
2003-12-08,1.1471
2003-12-09,0.0667
2003-12-10,0.0
2003-12-11,2.0
2003-12-12,4.0523
2003-12-15,-3.2663
2003-12-16,1.9481000000000002
2003-12-17,0.1911
2003-12-18,1.78
2003-12-19,-0.7495
2003-12-22,0.0
2003-12-23,-1.1957
2003-12-24,-0.1274
2003-12-26,0.6378
2003-12-29,-2.5349
2003-12-30,-2.8609
2003-12-31,2.4096
2004-01-02,3.0719
2004-01-05,-0.3805
2004-01-06,0.8275
2004-01-07,0.947
2004-01-08,-0.1876
2004-01-09,-0.8772
2004-01-12,1.4539
2004-01-13,-0.5296
2004-01-14,0.3795
2004-01-15,0.3151
2004-01-16,0.0628
2004-01-20,0.4394
2004-01-21,-0.3125
2004-01-22,0.1881
2004-01-23,0.1877
2004-01-26,-0.9994
2004-01-27,0.8833
2004-01-28,-2.1263
2004-01-29,1.278
2004-01-30,0.3155
2004-02-02,0.566
2004-02-03,1.0006
2004-02-04,-0.9288
2004-02-05,-0.9375
2004-02-06,2.5237
2004-02-09,0.3692
2004-02-10,1.0423
2004-02-11,0.4248
2004-02-12,1.6918
2004-02-13,-3.0897
2004-02-17,0.5518
2004-02-18,-1.4634
2004-02-19,0.0
2004-02-20,-0.3713
2004-02-23,-0.9317
2004-02-24,0.1881
2004-02-25,0.7509
2004-02-26,2.6708
2004-02-27,1.8149
2004-03-01,-0.2377
2004-03-02,-0.0596
2004-03-03,-2.0262000000000002
2004-03-04,3.163
2004-03-05,-0.6486
2004-03-08,-1.6617
2004-03-09,-0.1207
2004-03-10,-1.7523
2004-03-11,-0.123
2004-03-12,2.7709
2004-03-15,-2.157
2004-03-16,-1.5309
2004-03-17,2.7984999999999998
2004-03-18,-1.9359
2004-03-19,-2.2824999999999998
2004-03-22,0.947
2004-03-23,0.5003
2004-03-24,-1.369
2004-03-25,2.2082
2004-03-26,-3.0247
2004-03-29,0.8912
2004-03-30,1.9558
2004-03-31,3.5891
2004-04-01,0.9558
2004-04-02,-0.355
2004-04-05,-0.5344
2004-04-06,-1.0149
2004-04-07,-0.0603
2004-04-08,-1.8105
2004-04-12,-0.6146
2004-04-13,0.3401
2004-04-14,0.56
2004-04-15,0.3094
2004-04-16,-0.6786
2004-04-19,-0.6211
2004-04-20,-0.625
2004-04-21,-0.566
2004-04-22,1.2650000000000001
2004-04-23,-0.5621
2004-04-26,0.7538
2004-04-27,0.0623
2004-04-28,-1.5575999999999999
2004-04-29,-1.2658
2004-04-30,-3.9103
2004-05-03,7.4049
2004-05-04,-1.3043
2004-05-05,-2.2026
2004-05-06,-1.094
2004-05-07,-1.4964
2004-05-10,-1.255
2004-05-11,0.5351
2004-05-12,2.7279
2004-05-13,1.943
2004-05-14,-0.3812
2004-05-17,-0.3189
2004-05-18,1.6635
2004-05-19,1.3216
2004-05-20,-4.1615
2004-05-21,-0.1944
2004-05-24,3.0519
2004-05-25,1.3233
2004-05-26,-2.6741
2004-05-27,-1.9169
2004-05-28,0.6515
2004-06-01,3.0421
2004-06-02,-1.4447
2004-06-03,-2.3582
2004-06-04,0.9138
2004-06-07,3.4929
2004-06-08,0.0
2004-06-09,-1.4375
2004-06-10,1.078
2004-06-14,-1.192
2004-06-15,0.1905
2004-06-16,-0.1267
2004-06-17,-0.7614
2004-06-18,-0.9591
