ticker,RHB US Equity
2000-05-24,3.1673999999999998
2000-05-25,-0.5848
2000-05-26,6.1765
2000-05-30,-1.385
2000-05-31,-3.3708
2000-06-01,-2.3256
2000-06-02,4.1667
2000-06-05,3.0
2000-06-06,-3.4674
2000-06-07,0.0
2000-06-08,0.1437
2000-06-09,-3.7302999999999997
2000-06-12,-1.9374
2000-06-13,0.6079
2000-06-14,3.3233
2000-06-15,0.0
2000-06-16,-2.193
2000-06-19,-1.0463
2000-06-20,-1.8127
2000-06-21,-3.3846
2000-06-22,0.6369
2000-06-23,-1.2658
2000-06-26,12.8205
2000-06-27,8.2386
2000-06-28,20.21
2000-06-29,-9.1703
2000-06-30,4.8077
2000-07-03,-1.8349
2000-07-05,8.1776
2000-07-06,-3.6717
2000-07-07,2.4664
2000-07-10,3.2823
2000-07-11,2.3305
2000-07-12,7.8675
2000-07-13,-1.3436
2000-07-14,0.0
2000-07-17,-0.3891
2000-07-18,-2.3438
2000-07-19,-2.0
2000-07-20,2.2449
2000-07-21,-5.5888
2000-07-24,-9.9366
2000-07-25,5.1643
2000-07-26,16.9643
2000-07-27,2.6718
2000-07-28,-1.6729
2000-07-31,7.5614
2000-08-01,-2.109
2000-08-02,-10.0539
2000-08-03,-1.3972
2000-08-04,2.2267
2000-08-07,1.1881
2000-08-08,-0.5871
2000-08-09,-0.3937
2000-08-10,-0.3953
2000-08-11,0.0
2000-08-14,-1.9841
2000-08-15,-9.1093
2000-08-16,-6.0134
2000-08-17,12.3223
2000-08-18,3.3755
2000-08-21,3.8776
2000-08-22,-0.9823
2000-08-23,-1.9841
2000-08-24,1.0121
2000-08-25,-0.6012
2000-08-28,4.4355
2000-08-29,-3.0888
2000-08-30,8.3665
2000-08-31,9.9265
2000-09-01,0.1672
2000-09-05,-3.6728
2000-09-06,1.9064
2000-09-07,5.7823
2000-09-08,-0.9646
2000-09-11,-0.487
2000-09-12,7.0147
2000-09-13,-1.8293
2000-09-14,2.1739
2000-09-15,0.4559
2000-09-18,1.6641
2000-09-19,3.2738
2000-09-20,-7.781
2000-09-21,1.0937999999999999
2000-09-22,0.7728
2000-09-25,-1.227
2000-09-26,-0.6211
2000-09-27,0.3125
2000-09-28,4.6729
2000-09-29,1.1905000000000001
2000-10-02,0.5882
2000-10-03,-0.1462
2000-10-04,1.0249
2000-10-05,6.087
2000-10-06,-2.7321999999999997
2000-10-09,3.0899
2000-10-10,-4.3597
2000-10-11,0.0
2000-10-12,-9.1168
2000-10-13,3.9185
2000-10-16,2.8658
2000-10-17,1.4663
2000-10-18,-0.8671
2000-10-19,2.6239
2000-10-20,3.4091
2000-10-23,-2.4725
2000-10-24,0.1408
2000-10-25,-8.8608
2000-10-26,1.6975
2000-10-27,0.607
2000-10-30,3.9215999999999998
2000-10-31,0.2903
2000-11-01,-5.0651
2000-11-02,-12.8049
2000-11-03,-0.3497
2000-11-06,-4.9123
2000-11-07,5.7196
2000-11-08,4.3629999999999995
2000-11-09,-3.3445
2000-11-10,-3.6332
2000-11-13,3.0521
2000-11-14,-2.439
2000-11-15,-7.3214
2000-11-16,11.368
2000-11-17,10.8997
2000-11-20,-3.9002
2000-11-21,4.7078
2000-11-22,-4.3411
2000-11-24,5.8347
2000-11-27,-3.5221999999999998
2000-11-28,6.9841
2000-11-29,1.6320000000000001
2000-11-30,1.0219
2000-12-01,3.4682
2000-12-04,-0.5587
2000-12-05,0.9831
2000-12-06,-0.4172
2000-12-07,-2.3743
2000-12-08,1.2876
2000-12-11,-4.8023
2000-12-12,-4.1543
2000-12-13,-0.1548
2000-12-14,-4.9612
2000-12-15,6.3622
2000-12-18,4.908
2000-12-19,0.731
2000-12-20,-2.0319
2000-12-21,10.2222
2000-12-22,0.5376
2000-12-26,9.893
2000-12-27,-3.163
2000-12-28,0.7538
2000-12-29,2.4938000000000002
2001-01-02,-16.3017
2001-01-03,7.4128
2001-01-04,-11.7727
2001-01-05,5.3681
2001-01-08,-4.8035
2001-01-09,0.4587
2001-01-10,5.0228
2001-01-11,-9.2754
2001-01-12,-3.3546
2001-01-16,4.4628
2001-01-17,-5.6962
2001-01-18,-11.0738
2001-01-19,-2.2641999999999998
2001-01-22,1.5444
2001-01-23,4.943
2001-01-24,-1.4493
2001-01-25,4.4118
2001-01-26,6.5141
2001-01-29,-1.9901
2001-01-30,5.2348
2001-01-31,-5.7692
2001-02-01,-3.9455999999999998
2001-02-02,-2.2663
2001-02-05,-2.1739
2001-02-06,9.5111
2001-02-07,5.79
2001-02-08,0.7928
2001-02-09,1.7001
2001-02-12,4.9152000000000005
2001-02-13,5.4697
2001-02-14,0.3382
2001-02-15,4.4944
2001-02-16,-2.5806
2001-02-20,-5.7395
2001-02-21,1.171
2001-02-22,-0.3472
2001-02-23,-1.3937
2001-02-26,9.3051
2001-02-27,-6.25
2001-02-28,5.7471
2001-03-01,-4.1304
2001-03-02,0.4762
2001-03-05,-5.3035
2001-03-06,5.8389
2001-03-07,-6.7778
2001-03-08,-2.4154999999999998
2001-03-09,2.4257
2001-03-12,-4.9058
2001-03-13,-5.3367
2001-03-14,-2.1477
2001-03-15,5.3498
2001-03-16,2.2135
2001-03-19,-2.6752000000000002
2001-03-20,0.7853
2001-03-21,-0.7792
2001-03-22,-4.712
2001-03-23,10.1648
2001-03-26,-1.2469000000000001
2001-03-27,-2.5
2001-03-28,-1.5798999999999999
2001-03-29,7.3947
2001-03-30,0.9556
2001-04-02,-1.0922
2001-04-03,-4.2945
2001-04-04,-2.5641
2001-04-05,5.3684
2001-04-06,-1.8481999999999998
2001-04-09,-0.2545
2001-04-10,0.2551
2001-04-11,-8.5496
2001-04-12,6.4274000000000004
2001-04-16,-3.1634
2001-04-17,0.7019
2001-04-18,4.2091
2001-04-19,-6.0972
2001-04-20,-1.9178
2001-04-23,-6.0056
2001-04-24,8.737
2001-04-25,2.2684
2001-04-26,3.9818
2001-04-27,-4.9602
2001-04-30,1.5413999999999999
2001-05-01,0.9321
2001-05-02,4.7493
2001-05-03,-4.2821
2001-05-04,-0.0263
2001-05-07,1.8952
2001-05-08,-1.3175
2001-05-09,0.7068
2001-05-10,-0.104
2001-05-11,6.063
2001-05-14,0.4661
2001-05-15,0.9524
2001-05-16,3.2656
2001-05-17,-1.1478
2001-05-18,-4.1469
2001-05-21,3.2138
2001-05-22,-1.3174000000000001
2001-05-23,0.2427
2001-05-24,0.5085
2001-05-25,2.3368
2001-05-29,-2.307
2001-05-30,1.2048
2001-05-31,3.5476
2001-06-01,1.1727
2001-06-04,-0.7045
2001-06-05,-1.0071
2001-06-06,6.1272
2001-06-07,-2.2439999999999998
2001-06-08,3.8556
2001-06-11,0.5365
2001-06-12,0.9178
2001-06-13,-3.786
2001-06-14,-4.2647
2001-06-15,2.1355
2001-06-18,2.8103
2001-06-19,-2.8428
2001-06-20,3.5336
2001-06-21,-0.3261
2001-06-22,-4.253
2001-06-25,1.5945
2001-06-26,1.9283000000000001
2001-06-27,3.2776
2001-06-28,1.9808
2001-06-29,0.6683
2001-07-02,-2.4896
2001-07-03,-1.2766
2001-07-05,-0.431
2001-07-06,-0.2165
2001-07-09,-1.41
2001-07-10,-0.5501
2001-07-11,3.5398
2001-07-12,6.8376
2001-07-13,0.18
2001-07-16,-0.2995
2001-07-17,1.5419
2001-07-18,-0.0197
2001-07-19,-2.3669000000000002
2001-07-20,0.1818
2001-07-23,-1.0889
2001-07-24,-3.4251
2001-07-25,-0.6755
2001-07-26,4.1445
2001-07-27,1.7347000000000001
2001-07-30,-0.1003
2001-07-31,-11.747
2001-08-01,-2.7304
2001-08-02,-2.924
2001-08-03,-3.6145
2001-08-06,-0.05
2001-08-07,-2.9515000000000002
2001-08-08,1.1598
2001-08-09,-2.9299
2001-08-10,-0.3675
2001-08-13,-0.1054
2001-08-14,0.6065
2001-08-15,3.4076
2001-08-16,2.6616
2001-08-17,-1.2346
2001-08-20,-1.75
2001-08-21,0.7634
2001-08-22,0.1263
2001-08-23,-0.1765
2001-08-24,4.0677
2001-08-27,-0.9226
2001-08-28,-2.965
2001-08-29,1.0101
2001-08-30,0.25
2001-08-31,1.0723
2001-09-04,-0.8389
2001-09-05,-0.4728
2001-09-06,-1.25
2001-09-07,-1.6456
2001-09-10,-0.9009
2001-09-17,-5.1948
2001-09-18,0.5479
2001-09-19,4.0872
2001-09-20,0.9162
2001-09-21,-3.7613
2001-09-24,4.0431
2001-09-25,3.5751
2001-09-26,2.5513
2001-09-27,4.878
2001-09-28,1.186
2001-10-01,-0.8044
2001-10-02,3.0816
2001-10-03,0.0225
2001-10-04,2.0899
2001-10-05,1.3427
2001-10-08,-2.6064
2001-10-09,-1.7618
2001-10-10,2.6334
2001-10-11,-3.2294
2001-10-12,1.0286
2001-10-15,0.905
2001-10-16,0.0673
2001-10-17,-4.4365
2001-10-18,1.0551
2001-10-19,1.6240999999999999
2001-10-22,1.1416
2001-10-23,-4.1309
2001-10-24,-3.3670999999999998
2001-10-25,-1.4376
2001-10-26,-1.3844
2001-10-29,-2.9832
2001-10-30,-35.4005
2001-10-31,1.6
2001-11-01,1.3780000000000001
2001-11-02,1.3592
2001-11-05,0.4981
2001-11-06,0.8006
2001-11-07,-1.2859
2001-11-08,-2.4904
2001-11-09,-3.7721
2001-11-12,-2.0008
2001-11-13,-0.4167
2001-11-14,-3.3473
2001-11-15,-3.6797
2001-11-16,4.9437999999999995
2001-11-19,6.6381
2001-11-20,-0.3213
2001-11-21,0.6044
2001-11-23,3.1638
2001-11-26,1.5916000000000001
2001-11-27,2.4073
2001-11-28,0.4851
2001-11-29,0.1857
2001-11-30,-1.5937999999999999
2001-12-03,-2.6365
2001-12-04,1.354
2001-12-05,-0.7634
2001-12-06,4.0385
2001-12-07,0.1848
2001-12-10,-1.4022000000000001
2001-12-11,2.3204000000000002
2001-12-12,0.0366
2001-12-13,-0.3291
2001-12-14,0.6236
2001-12-17,-0.8385
2001-12-18,-0.3676
2001-12-19,3.3579
2001-12-20,-0.3927
2001-12-21,2.509
2001-12-24,3.7063
2001-12-26,0.3034
2001-12-27,1.2437
2001-12-28,-0.5644
2001-12-31,-1.1686
2002-01-02,1.3514
2002-01-03,-3.4667
2002-01-04,-5.4558
2002-01-07,-1.6435
2002-01-08,0.0
2002-01-09,-1.7824
2002-01-10,-7.3724
2002-01-11,2.0408
2002-01-14,0.36
2002-01-15,4.0654
2002-01-16,5.8981
2002-01-17,1.8083
2002-01-18,-10.444
2002-01-22,-19.6747
2002-01-23,5.1852
2002-01-24,0.0469
2002-01-25,3.2848
2002-01-28,0.4089
2002-01-29,3.1673999999999998
2002-01-30,1.6228
2002-01-31,-0.6474
2002-02-01,2.3023
2002-02-04,-2.6752000000000002
2002-02-05,-1.7016
2002-02-06,-0.3551
2002-02-07,-1.8708
2002-02-08,4.2669
2002-02-11,0.3483
2002-02-12,-1.6052
2002-02-13,0.8377
2002-02-14,1.0931
2002-02-15,-1.0381
2002-02-19,-3.1906
2002-02-20,3.1603
2002-02-21,-0.2188
2002-02-22,-2.193
2002-02-25,2.4664
2002-02-26,0.4376
2002-02-27,-0.8715
2002-02-28,-2.1099
2002-03-01,1.0328
2002-03-04,0.0
2002-03-05,-4.1333
2002-03-06,4.9142
2002-03-07,4.0654
2002-03-08,2.7176
2002-03-11,3.0591
2002-03-12,1.1231
2002-03-13,0.0793
2002-03-14,0.6738
2002-03-15,3.9370000000000003
2002-03-18,1.8939
2002-03-19,-6.5056
2002-03-20,3.1014
2002-03-21,1.8126
2002-03-22,2.4242
2002-03-25,0.2219
2002-03-26,1.1439
2002-03-27,2.1525
2002-03-28,1.7856999999999998
2002-04-01,0.5263
2002-04-02,0.0
2002-04-03,1.9197
2002-04-04,0.1712
2002-04-05,0.8889
2002-04-08,-4.202
2002-04-09,0.9904
2002-04-10,1.366
2002-04-11,-4.4575
2002-04-12,-2.17
2002-04-15,-1.183
2002-04-16,-0.1122
2002-04-17,-0.6367
2002-04-18,2.9778000000000002
2002-04-19,-1.0249
2002-04-22,-1.4423
2002-04-23,0.3377
2002-04-24,-0.561
2002-04-25,-1.6548
2002-04-26,0.6119
2002-04-29,0.8742
2002-04-30,0.4145
2002-05-01,0.1876
2002-05-02,-0.7865
2002-05-03,-0.151
2002-05-06,1.3989
2002-05-07,0.2983
2002-05-08,-0.3346
2002-05-09,-0.4103
2002-05-10,0.0
2002-05-13,0.5993
2002-05-14,-0.0372
2002-05-15,0.0372
2002-05-16,-0.5585
2002-05-17,0.4118
2002-05-20,-0.0373
2002-05-21,0.0
2002-05-22,0.0
2002-05-23,-0.4849
2002-05-24,-0.7496
2002-05-28,-0.1133
2002-05-29,-0.2647
2002-05-30,0.0758
2002-05-31,0.947
2002-06-03,-2.6266
2002-06-04,-2.8516
2002-06-05,0.7537
2002-06-06,-1.5354
2002-06-07,-2.1192
2002-06-10,1.3889
2002-06-11,1.2086999999999999
2002-06-12,0.9952
2002-06-13,-0.8672
2002-06-14,-0.3976
2002-06-17,0.6786
2002-06-18,0.0397
2002-06-19,-0.1189
2002-06-20,-1.7856999999999998
2002-06-21,-1.5758
2002-06-24,-1.0673
2002-06-25,-3.3195
2002-06-26,0.4292
2002-06-27,2.3504
2002-06-28,0.334
2002-07-01,-6.2006
2002-07-02,-6.7879000000000005
2002-07-03,1.3803
2002-07-05,-4.8826
2002-07-08,3.0602
2002-07-09,1.0536
2002-07-10,-3.3649
2002-07-11,-0.4904
2002-07-12,3.0064
2002-07-15,-1.5311
2002-07-16,-6.2196
2002-07-17,0.1036
2002-07-18,-5.7453
2002-07-19,-5.2169
2002-07-22,-3.3604
2002-07-23,-2.2782
2002-07-24,4.2945
2002-07-25,-1.4118
2002-07-26,-0.895
2002-07-29,2.047
2002-07-30,3.3038
2002-07-31,11.2507
2002-08-01,3.1828
2002-08-02,-0.5473
2002-08-05,-0.9005
2002-08-06,0.6058
2002-08-07,-3.2614
2002-08-08,1.1411
2002-08-09,1.0256
2002-08-12,1.6751
2002-08-13,-3.0954
2002-08-14,2.5244999999999997
2002-08-15,0.1005
2002-08-16,7.0783
2002-08-19,3.5162
2002-08-20,3.0344
2002-08-21,2.0659
2002-08-22,2.4978
2002-08-23,0.4202
2002-08-26,2.5523
2002-08-27,-12.2399
2002-08-28,2.9754
2002-08-29,5.0113
2002-08-30,0.172
2002-09-03,-5.5794
2002-09-04,4.5
2002-09-05,-2.5663
2002-09-06,4.8661
2002-09-09,2.0009
2002-09-10,-3.172
2002-09-11,-0.9052
2002-09-12,0.7829
2002-09-13,3.1506
2002-09-16,-0.3766
2002-09-17,-1.764
2002-09-18,6.1992
2002-09-19,0.5233
2002-09-20,-2.8834999999999997
2002-09-23,-1.4021
2002-09-24,-5.1861
2002-09-25,-0.7499
2002-09-26,4.6667
2002-09-27,-1.2739
2002-09-30,-0.5161
2002-10-01,2.2049
2002-10-02,-1.6497000000000002
2002-10-03,-2.1505
2002-10-04,-3.5164999999999997
2002-10-07,-0.3645
2002-10-08,-8.6877
2002-10-09,0.0501
2002-10-10,3.8539
2002-10-11,3.0361
2002-10-14,0.0468
2002-10-15,4.3011
2002-10-16,-0.5827
2002-10-17,-1.8485
2002-10-18,-0.8728
2002-10-21,-1.6682000000000001
2002-10-22,4.8539
2002-10-23,0.6292
2002-10-24,-0.5806
2002-10-25,1.7969
2002-10-28,-5.1192
2002-10-29,-6.9302
2002-10-30,5.997
2002-10-31,-0.8487
2002-11-01,0.9035
2002-11-04,2.262
2002-11-05,-2.9032
2002-11-06,2.7527
2002-11-07,3.9723
2002-11-08,-5.7308
2002-11-11,0.377
2002-11-12,-0.6573
2002-11-13,-0.7561
2002-11-14,3.3333
2002-11-15,2.0276
2002-11-18,-0.5872
2002-11-19,-1.4993
2002-11-20,-5.4428
2002-11-21,0.6341
2002-11-22,1.0664
2002-11-25,-1.6307
2002-11-26,-0.5363
2002-11-27,0.1961
2002-11-29,0.1468
2002-12-02,-0.0977
2002-12-03,1.467
2002-12-04,2.6506
2002-12-05,-3.4742
2002-12-06,2.8696
2002-12-09,-1.513
2002-12-10,-1.9203000000000001
2002-12-11,-1.5173999999999999
2002-12-12,-3.0815
2002-12-13,-0.7179
2002-12-16,-1.0331
2002-12-17,0.9916
2002-12-18,0.8786
2002-12-19,-0.9221
2002-12-20,-2.5336
2002-12-23,3.2361
2002-12-24,0.2055
2002-12-26,-1.7949000000000002
2002-12-27,-0.2611
2002-12-30,-1.3089
2002-12-31,1.2202
2003-01-02,7.5472
2003-01-03,0.8772
2003-01-06,-2.3670999999999998
2003-01-07,-5.0965
2003-01-08,-1.4599
2003-01-09,1.3228
2003-01-10,-1.8277
2003-01-13,0.1064
2003-01-14,0.4251
2003-01-15,0.1587
2003-01-16,-0.1585
2003-01-17,-2.3810000000000002
2003-01-21,1.355
2003-01-22,0.5348
2003-01-23,2.1277
2003-01-24,-0.3125
2003-01-27,-4.3365
2003-01-28,-1.6931
2003-01-29,1.6667
2003-01-30,0.0
2003-01-31,-3.0055
2003-02-03,-0.2817
2003-02-04,0.2825
2003-02-05,-0.2817
2003-02-06,5.0847
2003-02-07,-3.4946
2003-02-10,-1.1142
2003-02-11,-0.5634
2003-02-12,-3.3428
2003-02-13,0.0586
2003-02-14,0.2343
2003-02-18,2.2794
2003-02-19,0.8571
2003-02-20,0.5666
2003-02-21,-0.2817
2003-02-24,-1.5253999999999999
2003-02-25,-1.3195999999999999
2003-02-26,0.8721
2003-02-27,0.4035
2003-02-28,0.6889
2003-03-03,-0.5131
2003-03-04,-0.4585
2003-03-05,0.5757
2003-03-06,0.2862
2003-03-07,0.4566
2003-03-10,-2.4432
2003-03-11,-2.1549
2003-03-12,-1.0119
2003-03-13,6.1335
2003-03-14,-6.2323
2003-03-17,5.8006
2003-03-18,-0.0571
2003-03-19,-0.5143
2003-03-20,-0.3446
2003-03-21,1.6138
2003-03-24,-1.3046
2003-03-25,2.931
2003-03-26,-1.4517
2003-03-27,1.983
2003-03-28,-1.2778
2003-03-31,0.4502
2003-04-01,2.521
2003-04-02,-1.6393
2003-04-03,2.5
2003-04-04,-2.0596
2003-04-07,0.4427
2003-04-08,0.2755
2003-04-09,-1.3736
2003-04-10,0.8357
2003-04-11,-0.7735
2003-04-14,0.7238
2003-04-15,-2.5427999999999997
2003-04-16,-3.063
2003-04-17,0.0585
2003-04-21,0.0
2003-04-22,-0.2339
2003-04-23,1.9929999999999999
2003-04-24,-0.8621
2003-04-25,1.5072
2003-04-28,-0.3998
2003-04-29,0.6307
2003-04-30,-0.3989
2003-05-01,-0.4577
2003-05-02,-0.2874
2003-05-05,1.3256000000000001
2003-05-06,-14.3914
2003-05-07,-1.0631
2003-05-08,-2.3506
2003-05-09,-0.0688
2003-05-12,1.4453
2003-05-13,0.1357
2003-05-14,-2.71
2003-05-15,0.3482
2003-05-16,-2.8452
2003-05-19,-0.1429
2003-05-20,-0.5722
2003-05-21,-0.7194
2003-05-22,0.1449
2003-05-23,1.2301
2003-05-27,0.143
2003-05-28,-0.7852
2003-05-29,-0.7194
2003-05-30,-0.3623
2003-06-02,0.7273
2003-06-03,0.0
2003-06-04,-0.361
2003-06-05,-0.7246
2003-06-06,-0.146
2003-06-09,-1.0234
2003-06-10,1.2555
2003-06-11,0.3647
2003-06-12,-1.0901
2003-06-13,-0.5878
2003-06-16,3.8433
2003-06-17,0.427
2003-06-18,1.2048
2003-06-19,-0.8403
2003-06-20,0.9887
2003-06-23,-1.7483
2003-06-24,1.5657999999999999
2003-06-25,-0.4905
2003-06-26,1.7606000000000002
2003-06-27,0.346
2003-06-30,1.0345
2003-07-01,-2.3891
2003-07-02,1.3986
2003-07-03,-1.7241
2003-07-07,1.8246
2003-07-08,2.8256
2003-07-09,-0.5362
2003-07-10,-0.3369
2003-07-11,0.8114
2003-07-14,-1.006
2003-07-15,2.439
2003-07-16,1.1905000000000001
2003-07-17,-1.3072
2003-07-18,-0.9934
2003-07-21,-2.4749
2003-07-22,4.2524
2003-07-23,1.9737
2003-07-24,2.2580999999999998
2003-07-25,0.9464
2003-07-28,1.1875
2003-07-29,3.3354
2003-07-30,-2.63
2003-07-31,-1.7802
2003-08-01,-2.9375
2003-08-04,-0.1932
2003-08-05,-3.8064999999999998
2003-08-06,0.2683
2003-08-07,0.3344
2003-08-08,0.1333
2003-08-11,-0.2663
2003-08-12,1.3351
2003-08-13,0.2635
2003-08-14,0.3942
2003-08-15,0.9162
2003-08-18,-1.751
2003-08-19,3.9604
2003-08-20,0.3175
2003-08-21,1.8354
2003-08-22,-3.6047000000000002
2003-08-25,1.4184
2003-08-26,0.1271
2003-08-27,-0.9524
2003-08-28,0.4487
2003-08-29,0.8296
2003-09-02,3.7975
2003-09-03,5.6098
2003-09-04,2.3672
2003-09-05,-0.1692
2003-09-08,1.1864
2003-09-09,-0.1675
2003-09-10,1.7896999999999998
2003-09-11,0.1099
2003-09-12,1.3172
2003-09-15,0.5417
2003-09-16,-0.8621
2003-09-17,-1.413
2003-09-18,1.5436
2003-09-19,-1.1944
2003-09-22,-1.978
2003-09-23,1.065
2003-09-24,-1.9967000000000001
2003-09-25,-1.0187
2003-09-26,-1.8868
2003-09-29,-0.1166
2003-09-30,-0.5251
2003-10-01,2.1701
2003-10-02,1.0333
2003-10-03,-0.6818
2003-10-06,-3.032
2003-10-07,3.5398
2003-10-08,-1.6524
2003-10-09,1.1587
2003-10-10,-0.2291
2003-10-13,0.7463
2003-10-14,0.4558
2003-10-15,-0.7941
2003-10-16,1.1435
2003-10-17,-2.4873
2003-10-20,2.8986
2003-10-21,-0.2817
2003-10-22,-1.6949
2003-10-23,4.7126
2003-10-24,0.6037
2003-10-27,-0.1091
2003-10-28,1.3654
2003-10-29,-2.4784
2003-10-30,-12.9834
2003-10-31,-0.8254
2003-11-03,-0.8323
2003-11-04,-1.2266
2003-11-05,-2.7451
2003-11-06,3.4274
2003-11-07,0.0
2003-11-10,1.1696
2003-11-11,-0.3854
2003-11-12,0.3868
2003-11-13,1.7983
2003-11-14,2.0189
2003-11-17,0.804
2003-11-18,1.9018000000000002
2003-11-19,0.0
2003-11-20,1.3847
2003-11-21,0.9501
2003-11-24,3.5294
2003-11-25,-0.3977
2003-11-26,2.3388
2003-11-28,-1.0033
2003-12-01,1.3514
2003-12-02,-0.7222
2003-12-03,7.7224
2003-12-04,-0.2078
2003-12-05,2.0822
2003-12-08,0.204
2003-12-09,-1.6284999999999998
2003-12-10,-0.4139
2003-12-11,3.7403
2003-12-12,3.4552
2003-12-15,-4.5499
2003-12-16,-0.3043
2003-12-17,1.0173
2003-12-18,1.1078000000000001
2003-12-19,-3.4363
2003-12-22,0.3094
2003-12-23,3.1362
2003-12-24,-3.0409
2003-12-26,2.8278
2003-12-29,3.25
2003-12-30,11.4286
2003-12-31,-7.6054
2004-01-02,3.3396
2004-01-05,0.5007
2004-01-06,0.2717
2004-01-07,4.2005
2004-01-08,0.9103
2004-01-09,-0.043
2004-01-12,-0.5157
2004-01-13,3.9309
2004-01-14,3.0756
2004-01-15,0.9677
2004-01-16,-2.1565
2004-01-20,0.1633
2004-01-21,1.0594999999999999
2004-01-22,0.4839
2004-01-23,-1.6854
2004-01-26,0.5714
2004-01-27,-0.1623
2004-01-28,-0.4472
2004-01-29,-2.0825
2004-01-30,0.0834
2004-02-02,3.75
2004-02-03,-2.0884
2004-02-04,-1.5997
2004-02-05,-6.6278
2004-02-06,1.25
2004-02-09,-2.3810000000000002
2004-02-10,0.542
2004-02-11,0.2695
2004-02-12,-0.8065
2004-02-13,-2.8004
2004-02-17,4.7862
2004-02-18,-0.9756
2004-02-19,0.5822
2004-02-20,-0.8905
2004-02-23,-0.1797
2004-02-24,0.0
2004-02-25,0.9001
2004-02-26,-1.2489
2004-02-27,0.4968
2004-03-01,-2.3371
2004-03-02,-2.2089
2004-03-03,1.4588
2004-03-04,0.6494
2004-03-05,1.8894
2004-03-08,-0.5427
2004-03-09,-1.0459
2004-03-10,-3.4467
2004-03-11,-3.3317
2004-03-12,-1.5263
2004-03-15,-2.65
2004-03-16,-3.3385
2004-03-17,2.1254
2004-03-18,1.4567999999999999
2004-03-19,4.359
2004-03-22,-4.3735
2004-03-23,1.2333
2004-03-24,-0.1523
2004-03-25,0.6609
2004-03-26,1.0606
2004-03-29,1.2494
2004-03-30,-1.2833
2004-03-31,-0.6
2004-04-01,3.169
2004-04-02,-0.4388
2004-04-05,1.3222
2004-04-06,-0.0967
2004-04-07,1.9352
2004-04-08,-1.7561
2004-04-12,0.0
2004-04-13,-1.256
2004-04-14,-2.544
2004-04-15,-1.7570000000000001
2004-04-16,-0.4599
2004-04-19,4.2094
2004-04-20,-3.4975
2004-04-21,2.0929
2004-04-22,4.55
2004-04-23,0.5739
2004-04-26,-2.5678
2004-04-27,-0.9273
2004-04-28,-0.4926
2004-04-29,0.0
2004-04-30,1.2376
2004-05-03,5.5257
2004-05-04,1.4828999999999999
2004-05-05,-0.9132
2004-05-06,8.341
2004-05-07,-0.7656
2004-05-10,-2.4003
2004-05-11,2.7229
2004-05-12,-0.5558
2004-05-13,3.1814
2004-05-14,0.4167
2004-05-17,-3.4025
2004-05-18,1.5893000000000002
2004-05-19,-1.9872999999999998
2004-05-20,1.1648
2004-05-21,-1.2793
2004-05-24,3.4557
2004-05-25,0.2088
