ticker,CJHBQ US Equity
2000-05-24,-3.1579
2000-05-25,1.087
2000-05-26,-2.1505
2000-05-30,6.5934
2000-05-31,-6.1856
2000-06-01,-3.2967
2000-06-02,6.8182
2000-06-05,1.0638
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,0.0
2000-06-09,3.1579
2000-06-12,-1.0204
2000-06-13,1.0309
2000-06-14,1.0204
2000-06-15,-6.0606
2000-06-16,-5.3763
2000-06-19,-2.2727
2000-06-20,-4.6512
2000-06-21,-3.6585
2000-06-22,-3.7975
2000-06-23,-2.6316
2000-06-26,1.3514
2000-06-27,4.0
2000-06-28,12.8205
2000-06-29,1.1364
2000-06-30,-12.3596
2000-07-03,11.538499999999999
2000-07-05,4.5977
2000-07-06,1.0989
2000-07-07,-1.087
2000-07-10,-1.0989
2000-07-11,-2.2222
2000-07-12,-1.1364
2000-07-13,-1.1494
2000-07-14,-4.6512
2000-07-17,-1.2195
2000-07-18,0.0
2000-07-19,2.4691
2000-07-20,1.2048
2000-07-21,-2.3810000000000002
2000-07-24,3.6585
2000-07-25,0.0
2000-07-26,9.4118
2000-07-27,-4.3011
2000-07-28,-1.1236
2000-07-31,-1.1364
2000-08-01,1.1494
2000-08-02,2.2727
2000-08-03,-7.7778
2000-08-04,0.0
2000-08-07,-3.6145
2000-08-08,7.5
2000-08-09,1.1628
2000-08-10,10.3448
2000-08-11,5.2083
2000-08-14,0.0
2000-08-15,0.0
2000-08-16,-2.9703
2000-08-17,1.0204
2000-08-18,-3.0303
2000-08-21,-5.2083
2000-08-22,0.0
2000-08-23,1.0989
2000-08-24,-1.087
2000-08-25,2.1978
2000-08-28,1.0753
2000-08-29,4.2553
2000-08-30,-3.0612
2000-08-31,11.5789
2000-09-01,-7.5472
2000-09-05,-4.0816
2000-09-06,-1.0638
2000-09-07,-3.2258
2000-09-08,-5.5556
2000-09-11,3.5294
2000-09-12,-13.6364
2000-09-13,2.6316
2000-09-14,1.2821
2000-09-15,5.0633
2000-09-18,-4.8193
2000-09-19,-3.7975
2000-09-20,0.0
2000-09-21,-3.9474
2000-09-22,2.7397
2000-09-25,-4.0
2000-09-26,-2.7778
2000-09-27,-1.4285999999999999
2000-09-28,1.4493
2000-09-29,-2.8571
2000-10-02,-7.3529
2000-10-03,-1.5873
2000-10-04,3.2258
2000-10-05,-3.125
2000-10-06,1.6129
2000-10-09,-7.9365
2000-10-10,-1.7241
2000-10-11,-3.5088
2000-10-12,1.8182
2000-10-13,-14.2857
2000-10-16,-2.0833
2000-10-17,2.1277
2000-10-18,10.4167
2000-10-19,-1.8868
2000-10-20,1.9231
2000-10-23,-1.8868
2000-10-24,1.9231
2000-10-25,0.0
2000-10-26,1.8868
2000-10-27,5.5556
2000-10-30,7.0175
2000-10-31,1.6393
2000-11-01,-6.4516
2000-11-02,-12.069
2000-11-03,-1.9607999999999999
2000-11-06,0.0
2000-11-07,2.0
2000-11-08,3.9215999999999998
2000-11-09,5.6604
2000-11-10,-1.7856999999999998
2000-11-13,0.0
2000-11-14,3.6364
2000-11-15,-7.0175
2000-11-16,1.8868
2000-11-17,1.8519
2000-11-20,-7.2727
2000-11-21,7.8431
2000-11-22,-3.6364
2000-11-24,1.8868
2000-11-27,0.0
2000-11-28,1.8519
2000-11-29,-5.4545
2000-11-30,-3.8462
2000-12-01,2.0
2000-12-04,0.0
2000-12-05,13.7255
2000-12-06,-13.7931
2000-12-07,0.0
2000-12-08,4.0
2000-12-11,1.9231
2000-12-12,1.8868
2000-12-13,-3.7037
2000-12-14,-7.6923
2000-12-15,-2.0833
2000-12-18,0.0
2000-12-19,-4.2553
2000-12-20,-2.2222
2000-12-21,-4.5455
2000-12-22,2.3810000000000002
2000-12-26,0.0
2000-12-27,2.3256
2000-12-28,9.0909
2000-12-29,-8.3333
2001-01-02,11.3636
2001-01-03,20.4082
2001-01-04,10.1695
2001-01-05,9.2308
2001-01-08,-2.8169
2001-01-09,2.8986
2001-01-10,12.6761
2001-01-11,12.5
2001-01-12,-1.1111
2001-01-16,-12.3596
2001-01-17,7.6923
2001-01-18,7.1429
2001-01-19,16.6667
2001-01-22,-0.9524
2001-01-23,0.0
2001-01-24,4.8077
2001-01-25,4.5872
2001-01-26,-1.7544
2001-01-29,3.5714
2001-01-30,-2.7586
2001-01-31,0.0
2001-02-01,-0.5674
2001-02-02,-3.5663
2001-02-05,-6.9527
2001-02-06,-5.5644
2001-02-07,-9.4276
2001-02-08,-2.974
2001-02-09,2.2989
2001-02-12,0.9363
2001-02-13,-7.0501
2001-02-14,17.764499999999998
2001-02-15,0.5085
2001-02-16,-0.3373
2001-02-20,-0.3384
2001-02-21,-4.4143
2001-02-22,-2.3091
2001-02-23,3.6364
2001-02-26,10.8772
2001-02-27,-6.8038
2001-02-28,-6.6213999999999995
2001-03-01,-4.1818
2001-03-02,2.6565
2001-03-05,1.2939
2001-03-06,-3.8321
2001-03-07,8.3491
2001-03-08,-5.4291
2001-03-09,-5.3704
2001-03-12,-6.6536
2001-03-13,10.0629
2001-03-14,-7.619
2001-03-15,4.7423
2001-03-16,-1.5748
2001-03-19,7.0
2001-03-20,-9.1589
2001-03-21,6.3786
2001-03-22,2.3211
2001-03-23,5.8601
2001-03-26,5.1786
2001-03-27,-3.2258
2001-03-28,-7.3684
2001-03-29,-2.4621
2001-03-30,0.0
2001-04-02,-1.165
2001-04-03,-0.7859
2001-04-04,-0.5941
2001-04-05,1.5936
2001-04-06,-3.9215999999999998
2001-04-09,0.0
2001-04-10,1.0204
2001-04-11,-1.2121
2001-04-12,0.2045
2001-04-16,1.6327
2001-04-17,-1.6064
2001-04-18,17.9592
2001-04-19,22.1453
2001-04-20,1.983
2001-04-23,-1.3889
2001-04-24,0.7042
2001-04-25,6.2937
2001-04-26,-2.3684
2001-04-27,9.1644
2001-04-30,-0.6173
2001-05-01,13.0435
2001-05-02,0.0
2001-05-03,-2.1978
2001-05-04,-1.1236
2001-05-07,2.6136
2001-05-08,-5.8693
2001-05-09,3.5294
2001-05-10,5.1136
2001-05-11,-4.0
2001-05-14,-0.9009
2001-05-15,-0.5682
2001-05-16,4.8
2001-05-17,19.5202
2001-05-18,0.6387
2001-05-21,0.0907
2001-05-22,-7.6087
2001-05-23,-8.3333
2001-05-24,8.5561
2001-05-25,-1.0836999999999999
2001-05-29,-0.3984
2001-05-30,1.7
2001-05-31,4.4248
2001-06-01,3.3898
2001-06-04,-0.1821
2001-06-05,-1.9161000000000001
2001-06-06,-4.7442
2001-06-07,4.4922
2001-06-08,0.3738
2001-06-11,-1.2104
2001-06-12,0.2828
2001-06-13,-9.3045
2001-06-14,-2.0725
2001-06-15,0.5291
2001-06-18,-6.8421
2001-06-19,8.1356
2001-06-20,14.4201
2001-06-21,6.3927
2001-06-22,-2.5751
2001-06-25,-2.2026
2001-06-26,-0.9009
2001-06-27,-0.0909
2001-06-28,0.091
2001-06-29,3.4545
2001-07-02,2.6362
2001-07-03,-3.4247
2001-07-05,1.2411
2001-07-06,-3.6778
2001-07-09,-0.1818
2001-07-10,-4.3716
2001-07-11,-5.2381
2001-07-12,12.0603
2001-07-13,-1.704
2001-07-16,0.0
2001-07-17,0.365
2001-07-18,-1.8182
2001-07-19,3.0556
2001-07-20,0.0898
2001-07-23,4.3088
2001-07-24,-5.3356
2001-07-25,-1.8182
2001-07-26,1.0185
2001-07-27,0.3666
2001-07-30,-0.5479
2001-07-31,0.0918
2001-08-01,2.7523
2001-08-02,0.4464
2001-08-03,1.8667
2001-08-06,-7.8534
2001-08-07,-9.0909
2001-08-08,9.375
2001-08-09,-1.9048
2001-08-10,-0.1942
2001-08-13,-1.3618999999999999
2001-08-14,-0.8876
2001-08-15,-4.4776
2001-08-16,1.4583
2001-08-17,-1.54
2001-08-20,1.147
2001-08-21,-2.8866
2001-08-22,-1.2739
2001-08-23,-1.0753
2001-08-24,11.3043
2001-08-27,2.0508
2001-08-28,-0.6699
2001-08-29,1.2524
2001-08-30,-0.2854
2001-08-31,0.1908
2001-09-04,-3.3333
2001-09-05,2.4631
2001-09-06,-3.2692
2001-09-07,-9.6421
2001-09-10,-0.9901
2001-09-17,-13.3333
2001-09-18,-2.5641
2001-09-19,-7.8947
2001-09-20,-7.1429
2001-09-21,-1.5385
2001-09-24,17.9687
2001-09-25,-6.4901
2001-09-26,-7.6487
2001-09-27,6.5951
2001-09-28,0.0
2001-10-01,2.446
2001-10-02,15.8708
2001-10-03,9.0909
2001-10-04,-6.0
2001-10-05,-1.8913
2001-10-08,-2.4096
2001-10-09,1.2346
2001-10-10,10.9756
2001-10-11,2.7473
2001-10-12,-2.4599
2001-10-15,-5.4825
2001-10-16,-0.232
2001-10-17,-12.7907
2001-10-18,-4.6667
2001-10-19,-1.6783000000000001
2001-10-22,0.7112
2001-10-23,7.4859
2001-10-24,0.657
2001-10-25,0.6527
2001-10-26,1.4267
2001-10-29,2.4297
2001-10-30,1.1236
2001-10-31,8.7654
2001-11-01,2.1566
2001-11-02,-0.2222
2001-11-05,8.1292
2001-11-06,1.7508
2001-11-07,0.8097
2001-11-08,0.4016
2001-11-09,-3.9
2001-11-12,3.8502
2001-11-13,8.2164
2001-11-14,8.5185
2001-11-15,-0.1706
2001-11-16,5.641
2001-11-19,0.3236
2001-11-20,-5.8065
2001-11-21,-7.9623
2001-11-23,5.3953
2001-11-26,0.0883
2001-11-27,-1.3228
2001-11-28,0.4468
2001-11-29,0.089
2001-11-30,7.2889
2001-12-03,-1.4085
2001-12-04,4.4538
2001-12-05,9.2518
2001-12-06,-0.7364
2001-12-07,-1.5579
2001-12-10,-3.5418
2001-12-11,-1.5625
2001-12-12,0.5556
2001-12-13,-0.9471
2001-12-14,7.3307
2001-12-17,-2.7468
2001-12-18,-1.9083999999999999
2001-12-19,1.9455
2001-12-20,-3.8167999999999997
2001-12-21,-1.9841
2001-12-24,0.8097
2001-12-26,1.3655
2001-12-27,-0.7924
2001-12-28,-1.5175999999999998
2001-12-31,-0.1622
2002-01-02,-4.6304
2002-01-03,1.3629
2002-01-04,-0.8403
2002-01-07,6.7797
2002-01-08,-4.3651
2002-01-09,-2.0747
2002-01-10,-1.3559
2002-01-11,-2.9210000000000003
2002-01-14,0.885
2002-01-15,-1.8420999999999998
2002-01-16,-1.8767
2002-01-17,2.1858
2002-01-18,0.9804
2002-01-22,-2.03
2002-01-23,6.7568
2002-01-24,0.3376
2002-01-25,3.0278
2002-01-28,-1.8776000000000002
2002-01-29,-2.2463
2002-01-30,0.0
2002-01-31,5.1915
2002-02-01,-4.1262
2002-02-04,-7.173
2002-02-05,-8.1818
2002-02-06,-3.4653
2002-02-07,-1.7436
2002-02-08,-2.0877
2002-02-11,6.0768
2002-02-12,0.3015
2002-02-13,0.1002
2002-02-14,-3.9039
2002-02-15,-1.4583
2002-02-19,2.0085
2002-02-20,1.0363
2002-02-21,-1.9487
2002-02-22,-1.2551999999999999
2002-02-25,0.7415
2002-02-26,2.6288
2002-02-27,-1.127
2002-02-28,-8.4974
2002-03-01,-4.53
2002-03-04,0.2372
2002-03-05,0.5917
2002-03-06,0.0
2002-03-07,-1.6471
2002-03-08,-0.7177
2002-03-11,-1.6867
2002-03-12,-0.1225
2002-03-13,-0.8589
2002-03-14,2.104
2002-03-15,-0.6061
2002-03-18,1.7073
2002-03-19,2.0384
2002-03-20,-0.7051
2002-03-21,2.3669000000000002
2002-03-22,-3.6994
2002-03-25,-5.4022
2002-03-26,8.5025
2002-03-27,-5.2632
2002-03-28,-1.2346
2002-04-01,0.0
2002-04-02,-1.0
2002-04-03,-3.1566
2002-04-04,-3.6506
2002-04-05,11.3667
2002-04-08,-1.5796000000000001
2002-04-09,0.0
2002-04-10,2.2222
2002-04-11,-0.3623
2002-04-12,5.0909
2002-04-15,2.8834999999999997
2002-04-16,5.3812
2002-04-17,-7.9787
2002-04-18,3.6994
2002-04-19,3.6789
2002-04-22,0.4301
2002-04-23,-3.6403
2002-04-24,-2.7778
2002-04-25,-6.5143
2002-04-26,1.467
2002-04-29,0.6024
2002-04-30,-0.5988
2002-05-01,1.0843
2002-05-02,1.3111
2002-05-03,1.1764999999999999
2002-05-06,-4.8837
2002-05-07,1.467
2002-05-08,2.4096
2002-05-09,-1.7647
2002-05-10,-2.7545
2002-05-13,-1.4778
2002-05-14,7.5
2002-05-15,7.6744
2002-05-16,-4.5356
2002-05-17,1.81
2002-05-20,1.1111
2002-05-21,-1.3187
2002-05-22,-0.3341
2002-05-23,-3.4637000000000002
2002-05-24,-2.1991
2002-05-28,-3.6686
2002-05-29,-0.4914
2002-05-30,-0.4938
2002-05-31,-0.4963
2002-06-03,-1.4963
2002-06-04,-8.2278
2002-06-05,0.6897
2002-06-06,-2.7397
2002-06-07,0.2817
2002-06-10,1.5449000000000002
2002-06-11,-3.0429
2002-06-12,4.2796
2002-06-13,-2.1888
2002-06-14,-6.2937
2002-06-17,-2.9851
2002-06-18,-22.0
2002-06-19,2.5641
2002-06-20,1.1538
2002-06-21,2.6616
2002-06-24,-1.2963
2002-06-25,-5.2533
2002-06-26,0.9901
2002-06-27,7.8431
2002-06-28,2.1818
2002-07-01,-2.4911
2002-07-02,-2.3723
2002-07-03,-6.5421
2002-07-05,1.6
2002-07-08,-6.4961
2002-07-09,2.7368
2002-07-10,-5.7377
2002-07-11,-7.8261
2002-07-12,1.1792
2002-07-15,-12.5874
2002-07-16,-8.5333
2002-07-17,-3.7901
2002-07-18,3.0303
2002-07-19,-2.9412000000000003
2002-07-22,-1.5152
2002-07-23,-7.0769
2002-07-24,2.649
2002-07-25,8.3871
2002-07-26,10.119
2002-07-29,12.1622
2002-07-30,3.8554
2002-07-31,-6.7285
2002-08-01,-15.4229
2002-08-02,-9.1176
2002-08-05,-10.356
2002-08-06,8.3032
2002-08-07,1.6667
2002-08-08,-5.9016
2002-08-09,12.1951
2002-08-12,-11.8012
2002-08-13,-10.5634
2002-08-14,13.3858
2002-08-15,4.5139
2002-08-16,-3.6545
2002-08-19,1.7241
2002-08-20,1.0169
2002-08-21,0.0
2002-08-22,3.3557
2002-08-23,-10.7143
2002-08-26,7.2727
2002-08-27,-2.3729
2002-08-28,-9.7222
2002-08-29,0.0
2002-08-30,3.0769
2002-09-03,-0.7463
2002-09-04,15.413499999999999
2002-09-05,-0.6515
2002-09-06,1.6393
2002-09-09,-2.5806
2002-09-10,-0.6623
2002-09-11,2.3333
2002-09-12,-9.772
2002-09-13,2.8881
2002-09-16,-2.807
2002-09-17,-5.0542
2002-09-18,-5.3232
2002-09-19,-11.245
2002-09-20,31.2217
2002-09-23,-17.931
2002-09-24,-7.563
2002-09-25,29.0909
2002-09-26,1.0563
2002-09-27,-9.4077
2002-09-30,13.0769
2002-10-01,-3.0612
2002-10-02,7.7193000000000005
2002-10-03,-16.6124
2002-10-04,-8.9844
2002-10-07,-7.2961
2002-10-08,7.4074
2002-10-09,-0.431
2002-10-10,3.4632
2002-10-11,-5.8577
2002-10-14,-6.6667
2002-10-15,17.1429
2002-10-16,-11.3821
2002-10-17,13.7615
2002-10-18,-7.6613
2002-10-21,5.2402
2002-10-22,-2.9046
2002-10-23,6.8376
2002-10-24,-3.2
2002-10-25,3.3058
2002-10-28,-4.8
2002-10-29,0.8403
2002-10-30,0.0
2002-10-31,-3.3333
2002-11-01,9.9138
2002-11-04,-1.9607999999999999
2002-11-05,-10.0
2002-11-06,4.0
2002-11-07,0.4274
2002-11-08,-5.5319
2002-11-11,-4.5045
2002-11-12,2.3585
2002-11-13,13.3641
2002-11-14,-6.9106
2002-11-15,18.7773
2002-11-18,41.9118
2002-11-19,-11.9171
2002-11-20,-2.6471
2002-11-21,9.0634
2002-11-22,-5.8172
2002-11-25,14.7059
2002-11-26,-12.5641
2002-11-27,11.437
2002-11-29,-3.9474
2002-12-02,-1.3699
2002-12-03,-6.3889
2002-12-04,0.2967
2002-12-05,-3.2544
2002-12-06,-0.6116
2002-12-09,-6.1538
2002-12-10,0.0
2002-12-11,-3.2787
2002-12-12,-1.0169
2002-12-13,-4.1096
2002-12-16,10.357099999999999
2002-12-17,2.2654
2002-12-18,1.8987
2002-12-19,-1.8634
2002-12-20,-1.8987
2002-12-23,-1.2903
2002-12-24,-4.902
2002-12-26,-0.3436
2002-12-27,0.3448
2002-12-30,-4.811
2002-12-31,2.8881
2003-01-02,0.3509
2003-01-03,-13.986
2003-01-06,16.2602
2003-01-07,3.1469
2003-01-08,-8.4746
2003-01-09,7.4074
2003-01-10,6.2069
2003-01-13,1.9481000000000002
2003-01-14,0.9554
2003-01-15,-3.4699999999999998
2003-01-16,-0.9804
2003-01-17,-1.6502
2003-01-21,2.349
2003-01-22,-0.9836
2003-01-23,-3.6424
2003-01-24,-1.0309
2003-01-27,1.7361
2003-01-28,2.3891
2003-01-29,2.3333
2003-01-30,-2.2801
2003-01-31,-1.6667
2003-02-03,-8.1356
2003-02-04,10.7011
2003-02-05,-6.6667
2003-02-06,-6.7857
2003-02-07,-3.4483
2003-02-10,-4.7619
2003-02-11,0.4167
2003-02-12,1.2448
2003-02-13,2.459
2003-02-14,-4.8
2003-02-18,5.042
2003-02-19,-2.0
2003-02-20,-2.0408
2003-02-21,-5.8333
2003-02-24,-0.4425
2003-02-25,-0.4444
2003-02-26,-1.7856999999999998
2003-02-27,3.1818
2003-02-28,-9.2511
2003-03-03,0.9709
2003-03-04,-0.9615
2003-03-05,-2.4272
2003-03-06,-7.4627
2003-03-07,4.8387
2003-03-10,-2.5641
2003-03-11,-3.1579
2003-03-12,-4.3478
2003-03-13,4.5455
2003-03-14,-7.0652
2003-03-17,11.1111
2003-03-18,-2.6316
2003-03-19,5.4054
2003-03-20,-9.7436
2003-03-21,10.7955
2003-03-24,-10.7692
2003-03-25,4.5977
2003-03-26,-7.6923
2003-03-27,2.3810000000000002
2003-03-28,7.5581
2003-03-31,-0.5405
2003-04-01,-4.8913
2003-04-02,1.7143000000000002
2003-04-03,1.6854
2003-04-04,11.0497
2003-04-07,4.4776
2003-04-08,-2.3810000000000002
2003-04-09,1.4634
2003-04-10,4.3269
2003-04-11,5.9908
2003-04-14,7.8261
2003-04-15,-6.0484
2003-04-16,-17.5966
2003-04-17,10.4167
2003-04-21,-0.9434
2003-04-22,4.7619
2003-04-23,-0.9091
2003-04-24,0.9174
2003-04-25,1.3636
2003-04-28,3.5874
2003-04-29,0.0
2003-04-30,4.7619
2003-05-01,-4.9587
2003-05-02,4.3478
2003-05-05,-3.3333
2003-05-06,6.0345
2003-05-07,-6.5041
2003-05-08,-2.1739
2003-05-09,6.6667
2003-05-12,-5.8333
2003-05-13,17.2566
2003-05-14,6.0377
2003-05-15,-3.9146
2003-05-16,-12.963
2003-05-19,-1.7021
2003-05-20,3.8961
2003-05-21,2.0833
2003-05-22,-4.0816
2003-05-23,12.766
2003-05-27,3.7736
2003-05-28,9.0909
2003-05-29,11.3333
2003-05-30,6.2874
2003-06-02,-1.4085
2003-06-03,-2.5714
2003-06-04,5.5718
2003-06-05,0.0
2003-06-06,1.1111
2003-06-09,4.3956
2003-06-10,8.4211
2003-06-11,15.534
2003-06-12,4.4118
2003-06-13,-7.4447
2003-06-16,-5.4348
2003-06-17,5.7471
2003-06-18,3.2609
2003-06-19,-2.9474
2003-06-20,-1.5184
2003-06-23,-9.6916
2003-06-24,-4.878
2003-06-25,2.0513
2003-06-26,-3.5176
2003-06-27,7.0313
2003-06-30,26.0341
2003-07-01,-2.8958
2003-07-02,12.9225
2003-07-03,7.2183
2003-07-07,-1.9704000000000002
2003-07-08,0.1675
2003-07-09,1.3378
2003-07-10,-4.9505
2003-07-11,1.5625
2003-07-14,2.3932
2003-07-15,-5.6761
2003-07-16,7.2566
2003-07-17,-3.7954
2003-07-18,0.5146
2003-07-21,-4.2661999999999995
2003-07-22,-1.426
2003-07-23,-6.6908
2003-07-24,-1.3566
2003-07-25,2.1611
2003-07-28,-2.8846
2003-07-29,1.3860999999999999
2003-07-30,16.2109
2003-07-31,9.0756
2003-08-01,-0.7704
2003-08-04,4.0373
2003-08-05,-2.9851
2003-08-06,-1.5385
2003-08-07,0.7813
2003-08-08,1.5504
2003-08-11,4.1221
2003-08-12,5.7185
2003-08-13,0.4161
2003-08-14,-0.4144
2003-08-15,3.3287
2003-08-18,-2.0134
2003-08-19,-6.1644
2003-08-20,-0.7299
2003-08-21,3.2353
2003-08-22,-3.9886
2003-08-25,0.8902
2003-08-26,-1.9118
2003-08-27,2.6987
2003-08-28,3.9416
2003-08-29,1.8258
2003-09-02,-4.5517
2003-09-03,0.8671
2003-09-04,-3.5817
2003-09-05,-0.2972
2003-09-08,-1.1923
2003-09-09,-1.81
2003-09-10,6.4516
2003-09-11,0.1443
2003-09-12,-3.7464
2003-09-15,-0.1497
2003-09-16,3.4483
2003-09-17,-3.6231999999999998
2003-09-18,4.0602
2003-09-19,-1.5896
2003-09-22,0.0
2003-09-23,3.6711
2003-09-24,0.0
2003-09-25,-5.0992
2003-09-26,-8.209
2003-09-29,5.3659
2003-09-30,-2.0062
2003-10-01,4.5669
2003-10-02,5.4217
2003-10-03,-1.0
2003-10-06,4.329
2003-10-07,0.0
2003-10-08,-1.9364
2003-10-09,2.2567
2003-10-10,-1.1034
2003-10-13,1.1158
2003-10-14,0.0
2003-10-15,-3.3103
2003-10-16,0.1427
2003-10-17,-2.1368
2003-10-20,-1.4556
2003-10-21,-2.5111
2003-10-22,3.4848
2003-10-23,10.8346
2003-10-24,-1.5852
2003-10-27,-2.5503
2003-10-28,-0.551
2003-10-29,0.277
2003-10-30,-1.9337
2003-10-31,0.0
2003-11-03,-3.5211
2003-11-04,4.9635
2003-11-05,0.5563
2003-11-06,0.9682
2003-11-07,-0.9589
2003-11-10,-0.1383
2003-11-11,-0.6925
2003-11-12,0.4184
2003-11-13,1.1111
2003-11-14,1.6484
2003-11-17,-8.1081
2003-11-18,-0.8824
2003-11-19,0.0
2003-11-20,-0.2967
2003-11-21,0.744
2003-11-24,-0.2954
2003-11-25,3.7037
2003-11-26,0.0
2003-11-28,3.1429
2003-12-01,-0.4155
2003-12-02,-1.2517
2003-12-03,1.1268
2003-12-04,1.1142
2003-12-05,-1.2397
2003-12-08,-1.2551999999999999
2003-12-09,2.1186
2003-12-10,-1.9364
2003-12-11,0.9873
2003-12-12,-0.2793
2003-12-15,0.5602
2003-12-16,0.2786
2003-12-17,1.1111
2003-12-18,1.0989
2003-12-19,-0.1359
2003-12-22,-1.3605
2003-12-23,2.069
2003-12-24,-3.6486
2003-12-26,2.1038
2003-12-29,1.6484
2003-12-30,-0.9459
2003-12-31,-4.502
2004-01-02,0.1429
2004-01-05,-0.428
2004-01-06,-1.4327
2004-01-07,2.3256
2004-01-08,-5.8239
2004-01-09,0.4525
2004-01-12,-1.6517
2004-01-13,0.7634
2004-01-14,-0.303
2004-01-15,1.6717
2004-01-16,-2.5411
2004-01-20,5.2147
2004-01-21,-0.8746
2004-01-22,7.5
2004-01-23,-0.4104
2004-01-26,-1.7856999999999998
2004-01-27,-0.6993
2004-01-28,-1.4085
2004-01-29,-3.5714
2004-01-30,-1.037
2004-02-02,1.6467
2004-02-03,-1.1782
2004-02-04,0.2981
2004-02-05,3.5661
2004-02-06,1.4346999999999999
2004-02-09,-2.5460000000000003
2004-02-10,31.4949
2004-02-11,-0.3311
2004-02-12,-1.9933999999999998
2004-02-13,-3.9548
2004-02-17,3.4118
2004-02-18,3.5267
2004-02-19,13.1868
2004-02-20,-3.8834999999999997
2004-02-23,-2.9293
2004-02-24,-3.2258
2004-02-25,5.914
2004-02-26,6.0914
2004-02-27,1.9139
2004-03-01,2.723
2004-03-02,0.9141
2004-03-03,-2.1739
2004-03-04,2.6852
2004-03-05,2.7051
2004-03-08,-2.4583
2004-03-09,-6.8407
2004-03-10,1.4493
2004-03-11,-2.0952
2004-03-12,3.8911
2004-03-15,-4.588
2004-03-16,-2.159
2004-03-17,0.1003
2004-03-18,-0.501
2004-03-19,-2.2155
2004-03-22,-0.5149
2004-03-23,3.8302
2004-03-24,-1.0967
2004-03-25,3.125
2004-03-26,-2.346
2004-03-29,4.1041
2004-03-30,1.3462
2004-03-31,0.5693
2004-04-01,1.6038000000000001
2004-04-02,2.5998
2004-04-05,-0.4525
2004-04-06,-1.0909
2004-04-07,-0.2757
2004-04-08,-2.765
2004-04-12,2.1801
2004-04-13,-1.6698
2004-04-14,-0.3774
2004-04-15,1.1364
2004-04-16,-1.779
2004-04-19,3.0505
2004-04-20,-0.2775
2004-04-21,0.0928
2004-04-22,1.8536000000000001
2004-04-23,-1.7288000000000001
2004-04-26,-2.2222
2004-04-27,8.3333
2004-04-28,-3.3217
2004-04-29,-1.6275
2004-04-30,0.0919
2004-05-03,-3.3976
2004-05-04,-2.5665
2004-05-05,2.5366
2004-05-06,-6.47
2004-05-07,0.3052
2004-05-10,-4.2596
2004-05-11,1.0593
2004-05-12,-1.4675
2004-05-13,-2.3404
2004-05-14,-0.3268
2004-05-17,-6.2295
2004-05-18,1.6317
2004-05-19,-1.0321
2004-05-20,1.5064
2004-05-21,3.7671
2004-05-24,2.4202
2004-05-25,4.7261
2004-05-26,-2.9744
2004-05-27,-0.6342
2004-05-28,-0.5319
2004-06-01,-0.4278
2004-06-02,-2.5779
