ticker,SR US Equity
2000-05-24,-0.9585
2000-05-25,-0.3226
2000-05-26,-0.6472
2000-05-30,0.6515
2000-05-31,1.9417
2000-06-01,-0.9524
2000-06-02,1.9231
2000-06-05,-1.5723
2000-06-06,0.0
2000-06-07,0.3195
2000-06-08,0.1146
2000-06-09,-0.3236
2000-06-12,-0.3247
2000-06-13,1.6287
2000-06-14,-0.641
2000-06-15,-1.6129
2000-06-16,0.6557
2000-06-19,0.0
2000-06-20,0.9772
2000-06-21,0.0
2000-06-22,-0.3226
2000-06-23,-0.9709
2000-06-26,1.3072
2000-06-27,-1.6129
2000-06-28,1.6393
2000-06-29,-1.6129
2000-06-30,1.0656
2000-07-03,3.4874
2000-07-05,-0.3135
2000-07-06,-1.8868
2000-07-07,0.0
2000-07-10,0.0
2000-07-11,1.9231
2000-07-12,-0.3145
2000-07-13,0.0
2000-07-14,-2.2082
2000-07-17,1.2903
2000-07-18,-0.6369
2000-07-19,0.0
2000-07-20,0.9615
2000-07-21,-0.3175
2000-07-24,-0.6369
2000-07-25,1.2821
2000-07-26,0.3165
2000-07-27,-0.9464
2000-07-28,0.0
2000-07-31,0.9554
2000-08-01,1.2618
2000-08-02,-0.9346
2000-08-03,0.6289
2000-08-04,0.0
2000-08-07,1.875
2000-08-08,-2.1471999999999998
2000-08-09,0.9404
2000-08-10,-2.1739
2000-08-11,0.3175
2000-08-14,1.5823
2000-08-15,1.5575999999999999
2000-08-16,1.8405
2000-08-17,0.0
2000-08-18,-0.6024
2000-08-21,-0.303
2000-08-22,-1.2158
2000-08-23,0.9231
2000-08-24,2.439
2000-08-25,1.1905000000000001
2000-08-28,-0.5882
2000-08-29,1.1834
2000-08-30,1.462
2000-08-31,-0.5764
2000-09-01,-0.8696
2000-09-05,-0.5848
2000-09-06,1.7647
2000-09-07,0.9711
2000-09-08,-2.6163
2000-09-11,2.3881
2000-09-12,1.7492999999999999
2000-09-13,0.5731
2000-09-14,0.8547
2000-09-15,1.1299
2000-09-18,0.2793
2000-09-19,0.2786
2000-09-20,0.0
2000-09-21,-2.7778
2000-09-22,-1.7143000000000002
2000-09-25,-1.1628
2000-09-26,-0.8824
2000-09-27,-0.5935
2000-09-28,2.3881
2000-09-29,0.8746
2000-10-02,-0.578
2000-10-03,3.7791
2000-10-04,0.8403
2000-10-05,0.5556
2000-10-06,0.5525
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-1.9231
2000-10-12,-1.6806999999999999
2000-10-13,4.2735
2000-10-16,-0.5464
2000-10-17,-3.2967
2000-10-18,1.4205
2000-10-19,2.2409
2000-10-20,-0.8219
2000-10-23,-1.105
2000-10-24,1.1173
2000-10-25,-2.4862
2000-10-26,2.2663
2000-10-27,-1.662
2000-10-30,-2.2535
2000-10-31,0.8646
2000-11-01,-0.2857
2000-11-02,3.1519
2000-11-03,-0.8333
2000-11-06,0.2801
2000-11-07,0.5587
2000-11-08,-0.2778
2000-11-09,1.9499
2000-11-10,-4.0984
2000-11-13,1.4245
2000-11-14,-0.5618
2000-11-15,1.6949
2000-11-16,-0.5556
2000-11-17,2.5140000000000002
2000-11-20,-0.8174
2000-11-21,1.9231
2000-11-22,0.0
2000-11-24,1.3477000000000001
2000-11-27,-0.5319
2000-11-28,-2.1390000000000002
2000-11-29,0.0
2000-11-30,-0.5464
2000-12-01,-0.8242
2000-12-04,0.277
2000-12-05,1.9337
2000-12-06,-2.439
2000-12-07,3.7111
2000-12-08,2.7174
2000-12-11,-2.1164
2000-12-12,-1.6216
2000-12-13,-1.9231
2000-12-14,0.8403
2000-12-15,0.5556
2000-12-18,2.7624
2000-12-19,-0.2688
2000-12-20,-0.2695
2000-12-21,-0.5405
2000-12-22,0.5435
2000-12-26,1.3514
2000-12-27,5.6
2000-12-28,-0.7576
2000-12-29,-4.8346
2001-01-02,0.5348
2001-01-03,4.7872
2001-01-04,-5.5838
2001-01-05,-2.4194
2001-01-08,-1.1019
2001-01-09,3.3426
2001-01-10,1.3477000000000001
2001-01-11,-1.0638
2001-01-12,-1.0753
2001-01-16,1.087
2001-01-17,-1.6129
2001-01-18,2.1858
2001-01-19,-4.2781
2001-01-22,-0.2793
2001-01-23,0.8403
2001-01-24,-1.1111
2001-01-25,2.2472
2001-01-26,0.0
2001-01-29,-0.6593
2001-01-30,-0.2212
2001-01-31,-5.765
2001-02-01,2.1176
2001-02-02,-0.4608
2001-02-05,-0.463
2001-02-06,1.3953
2001-02-07,0.6881
2001-02-08,-0.9112
2001-02-09,-0.2299
2001-02-12,1.3825
2001-02-13,2.2727
2001-02-14,1.0667
2001-02-15,0.044
2001-02-16,-1.0989
2001-02-20,1.1111
2001-02-21,-0.6593
2001-02-22,1.6372
2001-02-23,1.0013
2001-02-26,3.7069
2001-02-27,-2.3275
2001-02-28,1.4894
2001-03-01,-1.4675
2001-03-02,2.0851
2001-03-05,1.0838
2001-03-06,-0.4124
2001-03-07,0.6211
2001-03-08,0.2675
2001-03-09,0.0832
2001-03-12,-1.0395
2001-03-13,2.7311
2001-03-14,-2.863
2001-03-15,-0.8421
2001-03-16,-1.4862
2001-03-19,0.431
2001-03-20,-1.073
2001-03-21,0.0
2001-03-22,-0.8677
2001-03-23,1.5316999999999998
2001-03-26,0.8621
2001-03-27,0.8547
2001-03-28,-2.9661
2001-03-29,0.2183
2001-03-30,1.5251000000000001
2001-04-02,1.6309
2001-04-03,0.5912
2001-04-04,0.1259
2001-04-05,0.6289
2001-04-06,-2.7083
2001-04-09,1.7987
2001-04-10,0.3366
2001-04-11,0.0839
2001-04-12,-0.5027
2001-04-16,0.2526
2001-04-17,-0.042
2001-04-18,0.2101
2001-04-19,-0.2096
2001-04-20,-2.9412000000000003
2001-04-23,2.8139
2001-04-24,1.0526
2001-04-25,0.8333
2001-04-26,0.8264
2001-04-27,-2.459
2001-04-30,0.8403
2001-05-01,0.9167
2001-05-02,1.3625
2001-05-03,-0.7739
2001-05-04,2.422
2001-05-07,-3.4068
2001-05-08,0.0
2001-05-09,0.0
2001-05-10,-1.2863
2001-05-11,-2.2699
2001-05-14,0.6452
2001-05-15,0.641
2001-05-16,2.3355
2001-05-17,-0.6224
2001-05-18,0.0
2001-05-21,1.0438
2001-05-22,-0.6198
2001-05-23,-0.1663
2001-05-24,0.3748
2001-05-25,-1.0788
2001-05-29,-0.8389
2001-05-30,0.423
2001-05-31,0.674
2001-06-01,-0.5858
2001-06-04,1.2205
2001-06-05,0.3326
2001-06-06,0.4144
2001-06-07,0.227
2001-06-08,-0.6263
2001-06-11,0.9664
2001-06-12,-0.4994
2001-06-13,1.0038
2001-06-14,0.7039
2001-06-15,0.7401
2001-06-18,-0.4082
2001-06-19,0.6148
2001-06-20,1.7515
2001-06-21,1.2810000000000001
2001-06-22,-3.1225
2001-06-25,-0.8568
2001-06-26,2.3868
2001-06-27,0.9646
2001-06-28,1.4331
2001-06-29,-0.314
2001-07-02,-0.5906
2001-07-03,-0.2376
2001-07-05,-1.5482
2001-07-06,-2.621
2001-07-09,-0.7039
2001-07-10,-1.1676
2001-07-11,-0.8439
2001-07-12,0.1702
2001-07-13,-0.1699
2001-07-16,-0.8511
2001-07-17,0.8584
2001-07-18,-2.1277
2001-07-19,-0.6957
2001-07-20,0.2189
2001-07-23,-1.2669000000000001
2001-07-24,-1.9912
2001-07-25,0.9029
2001-07-26,1.2974999999999999
2001-07-27,0.0
2001-07-30,-0.3975
2001-07-31,-2.439
2001-08-01,0.9091
2001-08-02,4.0541
2001-08-03,-1.2987
2001-08-06,-0.8772
2001-08-07,-0.2212
2001-08-08,-1.3304
2001-08-09,1.573
2001-08-10,0.0
2001-08-13,2.2124
2001-08-14,2.1645
2001-08-15,0.0
2001-08-16,3.3898
2001-08-17,-0.3689
2001-08-20,0.9872
2001-08-21,-0.4073
2001-08-22,1.7995999999999999
2001-08-23,-1.1651
2001-08-24,-0.813
2001-08-27,-0.4098
2001-08-28,-0.3704
2001-08-29,0.9913
2001-08-30,-2.6585
2001-08-31,0.4202
2001-09-04,1.6736
2001-09-05,1.5638
2001-09-06,0.1621
2001-09-07,-3.5801
2001-09-10,1.0638
2001-09-17,-1.0526
2001-09-18,0.6809
2001-09-19,-0.2536
2001-09-20,-0.2119
2001-09-21,-2.2081
2001-09-24,3.7777
2001-09-25,-0.4184
2001-09-26,-1.2185
2001-09-27,-0.4679
2001-09-28,2.5641
2001-10-01,2.9167
2001-10-02,1.2146
2001-10-03,-0.64
2001-10-04,-0.7649
2001-10-05,-1.4199
2001-10-08,1.0288
2001-10-09,-0.5295
2001-10-10,1.1466
2001-10-11,0.3644
2001-10-12,-0.363
2001-10-15,-0.8097
2001-10-16,-0.6939
2001-10-17,-2.1784
2001-10-18,0.4202
2001-10-19,-0.2092
2001-10-22,-0.8805
2001-10-23,-0.1692
2001-10-24,-1.2711999999999999
2001-10-25,0.4292
2001-10-26,0.812
2001-10-29,-2.8826
2001-10-30,-0.2619
2001-10-31,-0.2188
2001-11-01,0.8333
2001-11-02,-0.3915
2001-11-05,1.0917
2001-11-06,3.4557
2001-11-07,0.2505
2001-11-08,-0.4165
2001-11-09,-1.7147999999999999
2001-11-12,0.4255
2001-11-13,0.2966
2001-11-14,3.0841
2001-11-15,-1.2295
2001-11-16,-0.4149
2001-11-19,2.0833
2001-11-20,-0.4082
2001-11-21,0.4508
2001-11-23,1.9176
2001-11-26,-0.9207
2001-11-27,-2.2222
2001-11-28,-1.6529
2001-11-29,4.2017
2001-11-30,-4.4355
2001-12-03,-2.1097
2001-12-04,3.8792999999999997
2001-12-05,-0.4564
2001-12-06,-0.1251
2001-12-07,-0.4382
2001-12-10,-0.7228
2001-12-11,0.8565
2001-12-12,-0.5945
2001-12-13,-0.4699
2001-12-14,0.8155
2001-12-17,1.7454
2001-12-18,-0.6276
2001-12-19,-0.4211
2001-12-20,-0.6342
2001-12-21,0.9787
2001-12-24,0.0843
2001-12-26,0.0
2001-12-27,-0.0421
2001-12-28,0.0421
2001-12-31,0.6316
2002-01-02,4.1841
2002-01-03,-0.7631
2002-01-04,-0.4452
2002-01-07,-1.4228
2002-01-08,1.6495
2002-01-09,-1.0142
2002-01-10,-0.4918
2002-01-11,-0.5354
2002-01-14,-0.207
2002-01-15,-0.2075
2002-01-16,-2.7027
2002-01-17,2.7778
2002-01-18,-2.7027
2002-01-22,-0.641
2002-01-23,0.2151
2002-01-24,-0.8155
2002-01-25,-1.3414
2002-01-28,0.7018
2002-01-29,-1.2195
2002-01-30,1.4109
2002-01-31,0.6087
2002-02-01,-1.0372
2002-02-04,0.2183
2002-02-05,-0.4357
2002-02-06,-1.3129
2002-02-07,-2.439
2002-02-08,4.5
2002-02-11,0.174
2002-02-12,0.0434
2002-02-13,1.7795
2002-02-14,-1.4925
2002-02-15,1.5152
2002-02-19,-2.7719
2002-02-20,4.0789
2002-02-21,-3.9191000000000003
2002-02-22,3.0263
2002-02-25,-0.3831
2002-02-26,-0.2137
2002-02-27,1.7130999999999998
2002-02-28,-2.5263
2002-03-01,0.432
2002-03-04,0.2151
2002-03-05,-0.0858
2002-03-06,2.878
2002-03-07,1.1482
2002-03-08,-0.6697
2002-03-11,-0.3371
2002-03-12,0.6342
2002-03-13,-1.2605
2002-03-14,2.0426
2002-03-15,-0.7506
2002-03-18,-0.042
2002-03-19,-1.0088
2002-03-20,-0.4246
2002-03-21,2.0896
2002-03-22,-0.7937
2002-03-25,-1.4737
2002-03-26,2.1368
2002-03-27,0.0837
2002-03-28,-2.592
2002-04-01,2.7897
2002-04-02,1.8789
2002-04-03,-1.0246
2002-04-04,-1.4493
2002-04-05,-2.1008
2002-04-08,3.2189
2002-04-09,0.6237
2002-04-10,0.6198
2002-04-11,-2.8747
2002-04-12,3.1712
2002-04-15,-3.5656
2002-04-16,3.0599
2002-04-17,-0.7835
2002-04-18,-0.0416
2002-04-19,0.0
2002-04-22,-1.0395
2002-04-23,1.1764999999999999
2002-04-24,-2.2841
2002-04-25,-0.085
2002-04-26,0.1701
2002-04-29,1.4013
2002-04-30,2.3869
2002-05-01,-0.409
2002-05-02,0.616
2002-05-03,1.0204
2002-05-06,-1.2121
2002-05-07,0.2454
2002-05-08,-0.2856
2002-05-09,-5.7692
2002-05-10,0.4342
2002-05-13,0.5188
2002-05-14,3.2258
2002-05-15,0.625
2002-05-16,-2.2774
2002-05-17,-1.1017
2002-05-20,0.8997
2002-05-21,-1.3163
2002-05-22,0.4733
2002-05-23,0.5996
2002-05-24,-0.1703
2002-05-28,2.1322
2002-05-29,-0.8351
2002-05-30,2.3158
2002-05-31,1.1522999999999999
2002-06-03,-2.3596
2002-06-04,0.2083
2002-06-05,-0.2079
2002-06-06,-0.3333
2002-06-07,0.0627
2002-06-10,-1.2288000000000001
2002-06-11,-1.2441
2002-06-12,-0.5213
2002-06-13,-2.8384
2002-06-14,1.1236
2002-06-17,2.1778
2002-06-18,-1.1309
2002-06-19,-3.2116
2002-06-20,1.5909
2002-06-21,2.6846
2002-06-24,0.0
2002-06-25,0.2179
2002-06-26,-0.0435
2002-06-27,3.9582
2002-06-28,-1.7572999999999999
2002-07-01,-0.9796
2002-07-02,-0.2151
2002-07-03,0.5172
2002-07-05,0.6003
2002-07-08,-2.387
2002-07-09,1.7904
2002-07-10,-2.1879
2002-07-11,-1.7544
2002-07-12,-2.0982
2002-07-15,-1.5048
2002-07-16,-2.3148
2002-07-17,1.4218
2002-07-18,-2.3364
2002-07-19,-3.11
2002-07-22,-1.5309
2002-07-23,-2.4574
2002-07-24,7.455
2002-07-25,2.9187
2002-07-26,3.9052
2002-07-29,1.745
2002-07-30,0.9675
2002-07-31,-0.6098
2002-08-01,-0.6573
2002-08-02,-3.176
2002-08-05,-2.9613
2002-08-06,2.1127
2002-08-07,1.6092
2002-08-08,2.0362
2002-08-09,0.6652
2002-08-12,2.467
2002-08-13,-1.5047000000000001
2002-08-14,3.23
2002-08-15,0.3805
2002-08-16,-0.1685
2002-08-19,4.6414
2002-08-20,-0.2419
2002-08-21,1.0509
2002-08-22,-0.32
2002-08-23,-2.0465
2002-08-26,1.3929
2002-08-27,-3.2323
2002-08-28,-1.2526
2002-08-29,0.0423
2002-08-30,1.8597000000000001
2002-09-03,-2.6971
2002-09-04,2.3454
2002-09-05,-1.25
2002-09-06,2.5316
2002-09-09,0.8436
2002-09-10,0.5379
2002-09-11,-2.2634
2002-09-12,-1.6842000000000001
2002-09-13,2.3555
2002-09-16,-1.6736
2002-09-17,-2.6383
2002-09-18,0.5245
2002-09-19,-2.6087
2002-09-20,0.2232
2002-09-23,0.8018
2002-09-24,1.1931
2002-09-25,5.0218
2002-09-26,3.7838000000000003
2002-09-27,-2.4439
2002-09-30,-4.3121
2002-10-01,3.2189
2002-10-02,-1.6632
2002-10-03,0.6342
2002-10-04,-1.8067
2002-10-07,-0.7274
2002-10-08,-1.4224
2002-10-09,-4.2414
2002-10-10,1.6438000000000001
2002-10-11,1.4376
2002-10-14,-0.7972
2002-10-15,1.7856999999999998
2002-10-16,-4.0789
2002-10-17,1.1888
2002-10-18,3.5246
2002-10-21,1.2658
2002-10-22,-1.1207
2002-10-23,1.0898
2002-10-24,-0.6037
2002-10-25,1.3014999999999999
2002-10-28,0.7281
2002-10-29,-0.5102
2002-10-30,0.4274
2002-10-31,0.4255
2002-11-01,1.6949
2002-11-04,0.9167
2002-11-05,-0.7019
2002-11-06,0.4158
2002-11-07,-1.2422
2002-11-08,0.6289
2002-11-11,-2.2917
2002-11-12,0.6397
2002-11-13,-2.2458
2002-11-14,0.5635
2002-11-15,-1.0776
2002-11-18,0.7407
2002-11-19,-0.519
2002-11-20,2.6087
2002-11-21,0.8475
2002-11-22,1.0924
2002-11-25,1.6209
2002-11-26,-0.0818
2002-11-27,-0.5321
2002-11-29,-1.6461000000000001
2002-12-02,-0.2092
2002-12-03,-0.6289
2002-12-04,-1.5190000000000001
2002-12-05,-0.1714
2002-12-06,0.6438
2002-12-09,1.1301
2002-12-10,1.7964
2002-12-11,0.0
2002-12-12,-0.3361
2002-12-13,-1.9815
2002-12-16,0.9032
2002-12-17,-0.0853
2002-12-18,-0.256
2002-12-19,0.4705
2002-12-20,-0.4683
2002-12-23,2.6518
2002-12-24,0.5
2002-12-26,0.6633
2002-12-27,-0.2471
2002-12-30,-0.2477
2002-12-31,0.1656
2003-01-02,0.9091
2003-01-03,-0.4914
2003-01-06,2.1399
2003-01-07,-1.6922000000000001
2003-01-08,0.6148
2003-01-09,-0.7332
2003-01-10,0.5334
2003-01-13,-0.6531
2003-01-14,-0.1643
2003-01-15,-2.1399
2003-01-16,-0.3364
2003-01-17,-0.4219
2003-01-21,-0.4237
2003-01-22,-0.2128
2003-01-23,0.6397
2003-01-24,0.0847
2003-01-27,-1.3124
2003-01-28,1.4586000000000001
2003-01-29,-0.8879
2003-01-30,-0.2986
2003-01-31,1.0697
2003-02-03,-1.1431
2003-02-04,0.8565
2003-02-05,-1.189
2003-02-06,-1.2033
2003-02-07,-2.7403
2003-02-10,0.8497
2003-02-11,-1.8625
2003-02-12,-1.0393
2003-02-13,0.8676
2003-02-14,1.5844
2003-02-18,-1.0695000000000001
2003-02-19,1.3514
2003-02-20,-1.1111
2003-02-21,1.573
2003-02-24,0.4425
2003-02-25,0.3084
2003-02-26,0.1318
2003-02-27,0.8772
2003-02-28,-1.087
2003-03-03,-0.6593
2003-03-04,0.6637
2003-03-05,1.0989
2003-03-06,-0.3478
2003-03-07,-0.1527
2003-03-10,-0.2217
2003-03-11,-1.6444
2003-03-12,-0.4971
2003-03-13,1.9527999999999999
2003-03-14,0.2227
2003-03-17,0.0
2003-03-18,0.8889
2003-03-19,1.1013
2003-03-20,1.3508
2003-03-21,2.3216
2003-03-24,-1.5126
2003-03-25,1.6212
2003-03-26,-2.4769
2003-03-27,-0.6027
2003-03-28,2.4253
2003-03-31,-1.9026999999999998
2003-04-01,2.3707
2003-04-02,0.7158
2003-04-03,-0.3763
2003-04-04,-0.3357
2003-04-07,-0.2105
2003-04-08,0.8439
2003-04-09,-0.5021
2003-04-10,-0.7569
2003-04-11,-0.4237
2003-04-14,0.8511
2003-04-15,1.0549
2003-04-16,-1.9624000000000001
2003-04-17,2.3424
2003-04-21,-0.7491
2003-04-22,0.0839
2003-04-23,-0.6284
2003-04-24,0.7589
2003-04-25,-1.046
2003-04-28,2.537
2003-04-29,-1.6495
2003-04-30,1.0482
2003-05-01,0.2075
2003-05-02,1.1594
2003-05-05,-0.2047
2003-05-06,-0.7383
2003-05-07,-0.6198
2003-05-08,-0.3326
2003-05-09,2.0025
2003-05-12,-1.0225
2003-05-13,1.8182
2003-05-14,-0.8523
2003-05-15,1.842
2003-05-16,-3.336
2003-05-19,1.5385
2003-05-20,1.2285
2003-05-21,0.2427
2003-05-22,1.7755999999999998
2003-05-23,2.5773
2003-05-27,3.0537
2003-05-28,-2.4756
2003-05-29,0.9615
2003-05-30,-0.9524
2003-06-02,1.3077
2003-06-03,2.0881
2003-06-04,1.1528
2003-06-05,0.0
2003-06-06,0.0368
2003-06-09,-0.8269
2003-06-10,0.3377
2003-06-11,0.1122
2003-06-12,0.523
2003-06-13,-1.4493
2003-06-16,3.8839
2003-06-17,0.363
2003-06-18,-1.4466999999999999
2003-06-19,-0.8807
2003-06-20,-0.7775
2003-06-23,-2.8731
2003-06-24,0.6531
2003-06-25,2.1374
2003-06-26,0.9342
2003-06-27,-2.2954
2003-06-30,1.5535999999999999
2003-07-01,0.1866
2003-07-02,0.5587
2003-07-03,-0.1481
2003-07-07,2.003
2003-07-08,1.3818
2003-07-09,1.4346999999999999
2003-07-10,-0.7779
2003-07-11,0.9266
2003-07-14,-2.3305
2003-07-15,0.6508
2003-07-16,-1.7601
2003-07-17,0.7313
2003-07-18,-0.5445
2003-07-21,-2.0073
2003-07-22,-0.5959
2003-07-23,-0.1124
2003-07-24,1.2753
2003-07-25,1.5556
2003-07-28,-2.2247
2003-07-29,0.2984
2003-07-30,0.4091
2003-07-31,1.1111
2003-08-01,-3.1868
2003-08-04,-1.8161
2003-08-05,-2.1195
2003-08-06,-1.0236
2003-08-07,4.3357
2003-08-08,-1.4487
2003-08-11,-0.4255
2003-08-12,3.9239
2003-08-13,0.9346
2003-08-14,-0.3704
2003-08-15,-0.9294
2003-08-18,1.8761999999999999
2003-08-19,1.6206
2003-08-20,1.3048
2003-08-21,0.2504
2003-08-22,-3.9971
2003-08-25,1.1152
2003-08-26,1.6176
2003-08-27,-1.5918999999999999
2003-08-28,1.7647
2003-08-29,-1.0838
2003-09-02,3.908
2003-09-03,-1.9332
2003-09-04,0.5018
2003-09-05,-0.4993
2003-09-08,1.2186
2003-09-09,-1.5758
2003-09-10,0.3642
2003-09-11,1.2337
2003-09-12,0.7885
2003-09-15,-1.4936
2003-09-16,2.13
2003-09-17,-0.2121
2003-09-18,0.0
2003-09-19,-0.4605
2003-09-22,-1.3523
2003-09-23,1.1905000000000001
2003-09-24,-2.246
2003-09-25,-2.5894
2003-09-26,1.5724
2003-09-29,0.8109
2003-09-30,-1.2431
2003-10-01,4.0355
2003-10-02,-0.1068
2003-10-03,1.1756
2003-10-06,1.2324
2003-10-07,0.8696
2003-10-08,-4.4828
2003-10-09,1.6968
2003-10-10,-0.7455
2003-10-13,1.8239999999999998
2003-10-14,1.0889
2003-10-15,-0.7644
2003-10-16,0.1401
2003-10-17,-1.4336
2003-10-20,0.7449
2003-10-21,-0.3521
2003-10-22,-0.53
2003-10-23,-0.3552
2003-10-24,-1.6042999999999998
2003-10-27,0.6522
2003-10-28,1.1519
2003-10-29,0.0
2003-10-30,-1.9573
2003-10-31,2.9038
2003-11-03,3.0688
2003-11-04,-1.8479999999999999
2003-11-05,0.5927
2003-11-06,1.0399
2003-11-07,-0.5146
2003-11-10,-0.1379
2003-11-11,-0.7942
2003-11-12,1.4619
2003-11-13,0.1715
2003-11-14,-1.8836
2003-11-17,-0.0698
2003-11-18,-0.8732
2003-11-19,2.5018000000000002
2003-11-20,-0.3094
2003-11-21,-0.2414
2003-11-24,1.1061
2003-11-25,-0.3419
2003-11-26,0.0
2003-11-28,0.3431
2003-12-01,0.7179
2003-12-02,-0.4752
2003-12-03,-0.8186
2003-12-04,-0.2751
2003-12-05,0.5172
2003-12-08,2.0926
2003-12-09,-2.1001
2003-12-10,-1.9097
2003-12-11,2.3009
2003-12-12,0.2768
2003-12-15,-1.5528
2003-12-16,0.666
2003-12-17,-1.0097
2003-12-18,1.6532
2003-12-19,-0.4152
2003-12-22,0.417
2003-12-23,3.218
2003-12-24,-0.6034
2003-12-26,0.2698
2003-12-29,-0.7736
2003-12-30,-1.0508
2003-12-31,-2.1925
2004-01-02,0.8757
2004-01-05,0.0
2004-01-06,-1.8056
2004-01-07,1.1315
2004-01-08,1.7483
2004-01-09,-1.6838
2004-01-12,1.5379
2004-01-13,0.1721
2004-01-14,0.0
2004-01-15,-0.5155
2004-01-16,-1.209
2004-01-20,1.049
2004-01-21,1.3495
2004-01-22,0.8194
2004-01-23,1.1514
2004-01-26,0.77
2004-01-27,0.1661
2004-01-28,-0.995
2004-01-29,-0.67
2004-01-30,0.3373
2004-02-02,0.8403
2004-02-03,0.8333
2004-02-04,-1.9504000000000001
2004-02-05,0.6406
2004-02-06,1.8425
2004-02-09,-1.1184
2004-02-10,1.6301
2004-02-11,0.2946
2004-02-12,-0.359
2004-02-13,-1.8014999999999999
2004-02-17,1.8679000000000001
2004-02-18,0.4584
2004-02-19,-0.2608
2004-02-20,-0.4902
2004-02-23,-0.7225
2004-02-24,1.3232
2004-02-25,0.7183
2004-02-26,0.1297
2004-02-27,0.259
2004-03-01,1.3884
2004-03-02,-0.7962
2004-03-03,0.1605
2004-03-04,1.0577
2004-03-05,0.0951
2004-03-08,-0.7605
2004-03-09,-0.7024
2004-03-10,-0.1951
2004-03-11,-1.4658
2004-03-12,2.4793
2004-03-15,-0.5161
2004-03-16,-0.454
2004-03-17,0.9772
2004-03-18,-1.2903
2004-03-19,-1.4706000000000001
2004-03-22,-0.0663
2004-03-23,0.3983
2004-03-24,-0.8264
2004-03-25,0.0
2004-03-26,-0.6667
2004-03-29,2.349
2004-03-30,-0.0656
2004-03-31,-0.5906
2004-04-01,2.2112
2004-04-02,1.001
2004-04-05,-0.8951
2004-04-06,-0.9677
2004-04-07,0.4886
2004-04-08,-0.3241
2004-04-12,-0.5528
2004-04-13,-2.8777
2004-04-14,-1.9529
2004-04-15,-1.6484
2004-04-16,0.9427
2004-04-19,-0.0346
2004-04-20,-3.1142
2004-04-21,0.8571
2004-04-22,1.2748
2004-04-23,-0.6643
2004-04-26,0.3168
2004-04-27,1.7544
2004-04-28,-2.2414
2004-04-29,-1.9048
2004-04-30,-0.7911
2004-05-03,-0.4349
2004-05-04,1.4197
2004-05-05,0.5025
2004-05-06,-0.4286
2004-05-07,-1.3271
2004-05-10,-3.1261
2004-05-11,0.9381
2004-05-12,-0.1859
2004-05-13,-1.2663
2004-05-14,-0.1886
2004-05-17,-0.907
2004-05-18,1.6400000000000001
2004-05-19,-1.6886
2004-05-20,0.9924
2004-05-21,0.5291
2004-05-24,0.0752
2004-05-25,0.864
2004-05-26,1.0056
2004-05-27,0.1106
2004-05-28,0.3315
2004-06-01,0.3304
