ticker,DQE US Equity
2000-05-23,0.4594
2000-05-24,1.0671
2000-05-25,-0.6033
2000-05-26,0.1517
2000-05-30,1.0606
2000-05-31,1.3493
2000-06-01,0.1479
2000-06-02,-0.1477
2000-06-05,-3.1065
2000-06-06,3.2061
2000-06-07,0.7988
2000-06-08,-0.2963
2000-06-09,1.1887
2000-06-12,0.8811
2000-06-13,0.4367
2000-06-14,-4.3478
2000-06-15,1.2121
2000-06-16,-0.5988
2000-06-19,0.9036
2000-06-20,1.6418
2000-06-21,0.1468
2000-06-22,-1.6129
2000-06-23,0.149
2000-06-26,0.1488
2000-06-27,-2.6746
2000-06-28,2.7481
2000-06-29,-2.2288
2000-06-30,-3.9514
2000-07-03,2.6898999999999997
2000-07-05,-1.849
2000-07-06,-2.9827
2000-07-07,1.1327
2000-07-10,1.44
2000-07-11,-0.1577
2000-07-12,-0.316
2000-07-13,-0.9509
2000-07-14,0.8
2000-07-17,-0.6349
2000-07-18,0.4792
2000-07-19,-0.318
2000-07-20,-0.1595
2000-07-21,-0.4792
2000-07-24,-1.1236
2000-07-25,0.0
2000-07-26,-1.2987
2000-07-27,0.0
2000-07-28,-1.9737
2000-07-31,-0.5034
2000-08-01,2.1922
2000-08-02,2.6403
2000-08-03,0.6833
2000-08-04,-1.6367
2000-08-07,1.6640000000000001
2000-08-08,-0.6786
2000-08-09,-0.1608
2000-08-10,0.5233
2000-08-11,1.7221
2000-08-14,0.9449
2000-08-15,0.312
2000-08-16,0.4666
2000-08-17,0.0
2000-08-18,0.774
2000-08-21,-1.5361
2000-08-22,-0.468
2000-08-23,0.7837
2000-08-24,-0.7776
2000-08-25,-1.2539
2000-08-28,1.9048
2000-08-29,1.4019
2000-08-30,-1.0753
2000-08-31,-0.1553
2000-09-01,-0.4666
2000-09-05,0.625
2000-09-06,1.5528
2000-09-07,0.367
2000-09-08,2.8269
2000-09-11,2.9831
2000-09-12,-1.353
2000-09-13,-0.7364
2000-09-14,-1.4837
2000-09-15,2.6074
2000-09-18,-1.3669
2000-09-19,-4.9107
2000-09-20,-0.4695
2000-09-21,-2.044
2000-09-22,2.7287
2000-09-25,0.4688
2000-09-26,0.1555
2000-09-27,-0.6211
2000-09-28,0.0
2000-09-29,0.3614
2000-10-02,0.574
2000-10-03,-1.8576000000000001
2000-10-04,-1.5773000000000001
2000-10-05,-1.9231
2000-10-06,-1.3072
2000-10-09,0.9934
2000-10-10,-0.6557
2000-10-11,-0.495
2000-10-12,-0.6633
2000-10-13,0.8347
2000-10-16,-1.9868000000000001
2000-10-17,-0.8446
2000-10-18,-3.7479
2000-10-19,-0.885
2000-10-20,0.3571
2000-10-23,-0.8897
2000-10-24,-0.1795
2000-10-25,-0.7194
2000-10-26,-1.4493
2000-10-27,0.5515
2000-10-30,3.2907
2000-10-31,-1.0619
2000-11-01,5.1878
2000-11-02,-1.3605
2000-11-03,-3.2759
2000-11-06,-3.3868
2000-11-07,-2.3985
2000-11-08,1.1342
2000-11-09,-0.7477
2000-11-10,-0.1883
2000-11-13,-0.3774
2000-11-14,-1.3258
2000-11-15,1.9194
2000-11-16,0.9416
2000-11-17,0.7463
2000-11-20,2.2222
2000-11-21,0.9058
2000-11-22,-1.6158000000000001
2000-11-24,0.0
2000-11-27,-2.5547
2000-11-28,1.4981
2000-11-29,3.321
2000-11-30,-1.25
2000-12-01,-1.4466999999999999
2000-12-04,-3.8532
2000-12-05,-0.3817
2000-12-06,0.5747
2000-12-07,1.8514
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,-2.0833
2000-12-13,1.354
2000-12-14,-1.9083999999999999
2000-12-15,-4.2802
2000-12-18,2.6423
2000-12-19,1.9802
2000-12-20,-0.5825
2000-12-21,2.3438
2000-12-22,-1.3359
2000-12-26,1.7408000000000001
2000-12-27,-0.5703
2000-12-28,0.956
2000-12-29,-0.7576
2001-01-02,-2.2901
2001-01-03,-0.3906
2001-01-04,-5.098
2001-01-05,-1.0331
2001-01-08,2.0877
2001-01-09,1.0225
2001-01-10,1.2146
2001-01-11,-3.8
2001-01-12,0.4158
2001-01-16,-0.6211
2001-01-17,-0.8333
2001-01-18,0.4202
2001-01-19,0.0
2001-01-22,1.046
2001-01-23,2.2774
2001-01-24,2.834
2001-01-25,0.5906
2001-01-26,0.0
2001-01-29,1.2916
2001-01-30,-0.7728
2001-01-31,-0.9034
2001-02-01,-0.8488
2001-02-02,-1.3633
2001-02-05,0.2893
2001-02-06,-0.1923
2001-02-07,0.9955
2001-02-08,1.2719
2001-02-09,2.6688
2001-02-12,1.3761
2001-02-13,-0.2715
2001-02-14,-0.3025
2001-02-15,-0.3337
2001-02-16,0.4566
2001-02-20,-2.4545
2001-02-21,1.2737
2001-02-22,-0.6135
2001-02-23,-2.0062
2001-02-26,1.2598
2001-02-27,1.8974
2001-02-28,-0.9463
2001-03-01,-0.6163
2001-03-02,0.2171
2001-03-05,-0.8973
2001-03-06,1.3113000000000001
2001-03-07,0.1233
2001-03-08,-0.4989
2001-03-09,0.3134
2001-03-12,-0.8435
2001-03-13,-1.1027
2001-03-14,-2.1982
2001-03-15,0.3257
2001-03-16,-0.3571
2001-03-19,0.3258
2001-03-20,-1.0393
2001-03-21,-1.5425
2001-03-22,-3.2
2001-03-23,-0.8264
2001-03-26,2.7778
2001-03-27,-0.0676
2001-03-28,-0.2028
2001-03-29,-0.4065
2001-03-30,-0.8503
2001-04-02,0.6175
2001-04-03,-1.9093
2001-04-04,-0.5909
2001-04-05,1.3636
2001-04-06,-1.2418
2001-04-09,1.8860999999999999
2001-04-10,3.5996
2001-04-11,-0.6949
2001-04-12,0.7664
2001-04-16,0.5952
2001-04-17,1.1834
2001-04-18,-3.4438
2001-04-19,-1.4468
2001-04-20,2.185
2001-04-23,0.2673
2001-04-24,0.5998
2001-04-25,2.3518
2001-04-26,-0.6472
2001-04-27,-1.6287
2001-04-30,0.7616
2001-05-01,-21.951999999999998
2001-05-02,-8.2105
2001-05-03,-1.8349
2001-05-04,-0.4673
2001-05-07,0.2817
2001-05-08,-1.6854
2001-05-09,0.0
2001-05-10,1.2857
2001-05-11,-0.6582
2001-05-14,0.284
2001-05-15,0.6135
2001-05-16,-0.7974
2001-05-17,1.1348
2001-05-18,2.9453
2001-05-21,1.1807
2001-05-22,1.7056
2001-05-23,1.8976
2001-05-24,1.6457000000000002
2001-05-25,0.9374
2001-05-29,-1.2241
2001-05-30,-0.3846
2001-05-31,2.4882
2001-06-01,-0.7953
2001-06-04,0.4219
2001-06-05,-0.3782
2001-06-06,-1.8558
2001-06-07,0.8753
2001-06-08,-0.4338
2001-06-11,1.6558000000000002
2001-06-12,0.2572
2001-06-13,-0.2993
2001-06-14,-1.3293
2001-06-15,0.4346
2001-06-18,0.8222
2001-06-19,-0.6867
2001-06-20,-0.3889
2001-06-21,-0.4338
2001-06-22,1.3072
2001-06-25,0.5161
2001-06-26,-0.9842
2001-06-27,1.9015
2001-06-28,-1.2299
2001-06-29,-3.392
2001-07-02,-0.2667
2001-07-03,-1.7825
2001-07-05,0.6806
2001-07-06,-1.6674
2001-07-09,-0.0917
2001-07-10,0.0917
2001-07-11,-3.2997
2001-07-12,-1.2322
2001-07-13,-0.7198
2001-07-16,0.8217
2001-07-17,-0.5753
2001-07-18,-2.3626
2001-07-19,0.642
2001-07-20,-1.2758
2001-07-23,-2.3857
2001-07-24,0.4073
2001-07-25,4.0061
2001-07-26,0.7314
2001-07-27,1.4037
2001-07-30,0.716
2001-07-31,-1.2796
2001-08-01,2.6404
2001-08-02,1.1693
2001-08-03,2.9126
2001-08-06,0.0449
2001-08-07,0.7634
2001-08-08,-0.1783
2001-08-09,0.4464
2001-08-10,0.3111
2001-08-13,-2.3926
2001-08-14,-5.5833
2001-08-15,-2.3077
2001-08-16,2.6083
2001-08-17,0.2398
2001-08-20,2.0096
2001-08-21,-1.6417000000000002
2001-08-22,1.0491
2001-08-23,-0.1888
2001-08-24,0.7092
2001-08-27,0.939
2001-08-28,-0.2326
2001-08-29,-0.8392
2001-08-30,0.141
2001-08-31,-0.4695
2001-09-04,1.7925
2001-09-05,0.4171
2001-09-06,-3.9225
2001-09-07,-1.1275
2001-09-10,3.6192
2001-09-17,-2.1531000000000002
2001-09-18,0.2934
2001-09-19,-0.7801
2001-09-20,-0.7371
2001-09-21,-1.9802
2001-09-24,0.6566
2001-09-25,-3.0105
2001-09-26,-2.2245
2001-09-27,3.0688
2001-09-28,-1.232
2001-10-01,0.8316
2001-10-02,0.8763
2001-10-03,0.1533
2001-10-04,1.1735
2001-10-05,2.6727
2001-10-08,-1.3261
2001-10-09,-1.8915
2001-10-10,0.2029
2001-10-11,0.7089
2001-10-12,-1.458
2001-10-15,-0.6633
2001-10-16,2.4653
2001-10-17,-0.1003
2001-10-18,-1.5554000000000001
2001-10-19,2.5994
2001-10-22,-1.0929
2001-10-23,-2.662
2001-10-24,-3.4056
2001-10-25,1.2286
2001-10-26,-0.4749
2001-10-29,-0.106
2001-10-30,-0.2123
2001-10-31,-0.5319
2001-11-01,-0.107
2001-11-02,-2.0343
2001-11-05,1.3115
2001-11-06,1.6181
2001-11-07,-1.4331
2001-11-08,0.9693
2001-11-09,-2.9333
2001-11-12,-2.6374
2001-11-13,0.4515
2001-11-14,-1.9101
2001-11-15,0.5155
2001-11-16,0.5128
2001-11-19,-0.6236
2001-11-20,-0.7986
2001-11-21,0.6901
2001-11-23,2.6271
2001-11-26,0.7234
2001-11-27,-0.221
2001-11-28,-0.7198
2001-11-29,-0.4462
2001-11-30,-1.2885
2001-12-03,-0.1135
2001-12-04,1.1364
2001-12-05,-0.1685
2001-12-06,-1.8008
2001-12-07,1.8203
2001-12-10,-1.1534
2001-12-11,-2.6837999999999997
2001-12-12,2.518
2001-12-13,-1.1696
2001-12-14,0.8876
2001-12-17,-0.9971
2001-12-18,6.872
2001-12-19,2.9933
2001-12-20,-2.2605
2001-12-21,2.9185
2001-12-24,0.6956
2001-12-26,0.9564
2001-12-27,1.7894999999999999
2001-12-28,-0.5171
2001-12-31,-1.6112
2002-01-02,4.0148
2002-01-03,-0.711
2002-01-04,0.2558
2002-01-07,-0.6122
2002-01-08,-1.3860000000000001
2002-01-09,-0.1041
2002-01-10,0.3127
2002-01-11,-0.7792
2002-01-14,1.8848
2002-01-15,0.3597
2002-01-16,0.8705
2002-01-17,0.9645
2002-01-18,-1.0558
2002-01-22,-1.1179000000000001
2002-01-23,1.6958
2002-01-24,-0.2021
2002-01-25,-0.2025
2002-01-28,0.8625
2002-01-29,-1.4588
2002-01-30,1.3272
2002-01-31,-2.5693
2002-02-01,-0.5171
2002-02-04,-0.4678
2002-02-05,1.2533
2002-02-06,-1.1346
2002-02-07,1.7214
2002-02-08,1.3846
2002-02-11,1.1634
2002-02-12,0.9
2002-02-13,-0.2478
2002-02-14,-0.5464
2002-02-15,0.05
2002-02-19,0.0
2002-02-20,0.3495
2002-02-21,-0.4478
2002-02-22,3.7481
2002-02-25,-0.9152
2002-02-26,-0.2431
2002-02-27,0.9259
2002-02-28,-1.014
2002-03-01,2.3902
2002-03-04,1.4769
2002-03-05,2.2066
2002-03-06,1.9752
2002-03-07,-1.3514
2002-03-08,1.2104
2002-03-11,0.276
2002-03-12,-1.7890000000000001
2002-03-13,0.0
2002-03-14,-1.2144
2002-03-15,-1.182
2002-03-18,1.0526
2002-03-19,0.2367
2002-03-20,0.5668
2002-03-21,2.5834
2002-03-22,-1.4194
2002-03-25,-1.3005
2002-03-26,-0.2353
2002-03-27,0.2358
2002-03-28,0.2824
2002-04-01,-1.3609
2002-04-02,0.666
2002-04-03,-0.9924
2002-04-04,-0.716
2002-04-05,-3.3654
2002-04-08,0.0
2002-04-09,-1.1443
2002-04-10,-0.8556
2002-04-11,-1.1168
2002-04-12,0.462
2002-04-15,0.2044
2002-04-16,0.204
2002-04-17,-1.7303
2002-04-18,-0.0518
2002-04-19,0.4663
2002-04-22,0.0
2002-04-23,-0.2063
2002-04-24,-0.9302
2002-04-25,0.3652
2002-04-26,-1.0915
2002-04-29,0.8933
2002-04-30,1.6667
2002-05-01,-1.6905999999999999
2002-05-02,2.0844
2002-05-03,0.6636
2002-05-06,-1.8256000000000001
2002-05-07,1.2913000000000001
2002-05-08,1.5808
2002-05-09,0.1506
2002-05-10,-0.4511
2002-05-13,-0.3021
2002-05-14,-8.5859
2002-05-15,-0.0552
2002-05-16,-1.2713999999999999
2002-05-17,-2.0717
2002-05-20,1.1435
2002-05-21,1.1871
2002-05-22,2.2346
2002-05-23,0.5464
2002-05-24,-0.9783
2002-05-28,-1.7563
2002-05-29,-1.3966
2002-05-30,1.3598
2002-05-31,-1.1738
2002-06-03,-1.6402999999999999
2002-06-04,1.2651
2002-06-05,-1.0789
2002-06-06,-3.5591
2002-06-07,0.7326
2002-06-10,-0.1212
2002-06-11,-1.1529
2002-06-12,0.6753
2002-06-13,-7.622
2002-06-14,-1.0561
2002-06-17,2.068
2002-06-18,-2.9412000000000003
2002-06-19,-3.7037
2002-06-20,-5.035
2002-06-21,3.9764
2002-06-24,0.9207
2002-06-25,-0.3509
2002-06-26,0.9155
2002-06-27,1.1165
2002-06-28,-3.3816
2002-07-01,3.5
2002-07-02,0.4141
2002-07-03,-2.9553000000000003
2002-07-05,0.8499
2002-07-08,-2.3876
2002-07-09,-1.0072
2002-07-10,-5.0872
2002-07-11,3.1394
2002-07-12,-1.8559999999999999
2002-07-15,1.3616
2002-07-16,-3.2836
2002-07-17,2.1605
2002-07-18,-4.3807
2002-07-19,-1.2638
2002-07-22,-0.88
2002-07-23,-8.8781
2002-07-24,6.9973
2002-07-25,5.6291
2002-07-26,-0.3135
2002-07-29,-1.7296
2002-07-30,6.08
2002-07-31,2.5641
2002-08-01,-4.4118
2002-08-02,2.1538
2002-08-05,-1.7319
2002-08-06,3.8314
2002-08-07,2.583
2002-08-08,1.0791
2002-08-09,-0.8541
2002-08-12,1.9383
2002-08-13,-1.6901000000000002
2002-08-14,4.5129
2002-08-15,-1.7135
2002-08-16,0.7671
2002-08-19,0.0
2002-08-20,-0.0692
2002-08-21,4.7783999999999995
2002-08-22,1.388
2002-08-23,-2.2816
2002-08-26,1.9346
2002-08-27,-1.8979
2002-08-28,-0.0667
2002-08-29,1.2684
2002-08-30,-1.0547
2002-09-03,-3.3977
2002-09-04,1.1034
2002-09-05,-1.0914
2002-09-06,4.8276
2002-09-09,2.8763
2002-09-10,-1.3654
2002-09-11,0.857
2002-09-12,-1.634
2002-09-13,3.4551
2002-09-16,-2.5048
2002-09-17,-2.0422
2002-09-18,1.4122
2002-09-19,-3.183
2002-09-20,3.0822
2002-09-23,-1.2625
2002-09-24,-2.2207
2002-09-25,2.2023
2002-09-26,3.7037
2002-09-27,-3.7013
2002-09-30,1.1463
2002-10-01,4.2667
2002-10-02,-0.8951
2002-10-03,-0.129
2002-10-04,-2.7778
2002-10-07,1.794
2002-10-08,-1.3054999999999999
2002-10-09,-7.0767
2002-10-10,7.0463
2002-10-11,-1.0638
2002-10-14,0.8065
2002-10-15,1.1333
2002-10-16,-2.9664
2002-10-17,2.9891
2002-10-18,0.5937
2002-10-21,3.4098
2002-10-22,-2.4731
2002-10-23,3.0559
2002-10-24,-1.1356
2002-10-25,0.8296
2002-10-28,0.0
2002-10-29,0.0
2002-10-30,1.2658
2002-10-31,-0.375
2002-11-01,-3.0113
2002-11-04,-1.0349
2002-11-05,-0.1961
2002-11-06,0.4584
2002-11-07,-2.6728
2002-11-08,-1.0717
2002-11-11,-0.1354
2002-11-12,-1.4915
2002-11-13,0.0
2002-11-14,-0.5506
2002-11-15,2.1453
2002-11-18,-0.1355
2002-11-19,0.1357
2002-11-20,1.4905
2002-11-21,0.0
2002-11-22,2.2697
2002-11-25,0.8486
2002-11-26,-2.3948
2002-11-27,-0.5305
2002-11-29,-2.0
2002-12-02,-0.6803
2002-12-03,-0.6849
2002-12-04,-0.6897
2002-12-05,2.2917
2002-12-06,-0.9504
2002-12-09,1.9191
2002-12-10,0.2052
2002-12-11,2.3891
2002-12-12,0.1333
2002-12-13,0.9321
2002-12-16,-1.847
2002-12-17,3.0242
2002-12-18,-1.3046
2002-12-19,0.9914
2002-12-20,0.7853
2002-12-23,-0.0649
2002-12-24,-0.1949
2002-12-26,0.9115
2002-12-27,-1.871
2002-12-30,0.526
2002-12-31,-0.327
2003-01-02,2.8871
2003-01-03,-0.8929
2003-01-06,6.1776
2003-01-07,-3.5758
2003-01-08,1.697
2003-01-09,1.1743000000000001
2003-01-10,0.0611
2003-01-13,-2.2589
2003-01-14,0.1874
2003-01-15,-1.1222
2003-01-16,-2.2699
2003-01-17,0.129
2003-01-21,0.5799
2003-01-22,-0.3844
2003-01-23,-0.3215
2003-01-24,-0.6452
2003-01-27,-3.3117
2003-01-28,0.0672
2003-01-29,-0.8054
2003-01-30,-4.9391
2003-01-31,-1.7793999999999999
2003-02-03,4.4203
2003-02-04,0.347
2003-02-05,0.899
2003-02-06,-0.4112
2003-02-07,-3.3035
2003-02-10,1.5657999999999999
2003-02-11,-3.0133
2003-02-12,-3.4682
2003-02-13,3.3683
2003-02-14,2.462
2003-02-18,-0.7774
2003-02-19,-1.4245
2003-02-20,-0.3613
2003-02-21,1.0877
2003-02-24,-0.5022
2003-02-25,1.2257
2003-02-26,-4.5584
2003-02-27,-0.4478
2003-02-28,1.1994
2003-03-03,0.0
2003-03-04,-0.3704
2003-03-05,-1.2639
2003-03-06,0.753
2003-03-07,-0.2285
2003-03-10,-1.5267
2003-03-11,-2.093
2003-03-12,1.0293
2003-03-13,1.0972
2003-03-14,-0.3876
2003-03-17,0.1556
2003-03-18,1.0878
2003-03-19,-0.1537
2003-03-20,1.4627
2003-03-21,-0.4552
2003-03-24,-1.6006
2003-03-25,0.3098
2003-03-26,-0.3861
2003-03-27,-4.5736
2003-03-28,2.1121
2003-03-31,-3.0231
2003-04-01,-0.8203
2003-04-02,1.4888
2003-04-03,1.63
2003-04-04,-0.9623
2003-04-07,1.7814
2003-04-08,0.0796
2003-04-09,0.7949
2003-04-10,0.7098
2003-04-11,0.7831
2003-04-14,0.2331
2003-04-15,-1.5504
2003-04-16,0.3937
2003-04-17,2.0392
2003-04-21,-0.2306
2003-04-22,1.0786
2003-04-23,1.1433
2003-04-24,2.11
2003-04-25,0.1476
2003-04-28,0.2948
2003-04-29,0.0735
2003-04-30,-0.1468
2003-05-01,0.4412
2003-05-02,3.1479
2003-05-05,0.7807
2003-05-06,-0.6338
2003-05-07,-0.567
2003-05-08,0.0
2003-05-09,2.5659
2003-05-12,0.0695
2003-05-13,-0.4861
2003-05-14,-0.2094
2003-05-15,1.6084
2003-05-16,0.8259
2003-05-19,-0.6826
2003-05-20,2.4742
2003-05-21,-2.2803
2003-05-22,5.3535
2003-05-23,4.9511
2003-05-27,1.4898
2003-05-28,-0.0612
2003-05-29,-0.2448
2003-05-30,0.8589
2003-06-02,0.9124
2003-06-03,0.0
2003-06-04,0.0
2003-06-05,-1.748
2003-06-06,-0.3067
2003-06-09,0.125
2003-06-10,1.3733
2003-06-11,-0.2463
2003-06-12,-3.1481
2003-06-13,-0.1912
2003-06-16,-0.1277
2003-06-17,0.1279
2003-06-18,0.5109
2003-06-19,-0.8259
2003-06-20,-0.2562
2003-06-23,-1.0276
2003-06-24,-2.0117
2003-06-25,1.5232
2003-06-26,-0.5219
2003-06-27,-0.7213
2003-06-30,-0.4624
2003-07-01,0.1991
2003-07-02,0.3974
2003-07-03,0.0
2003-07-07,-0.066
2003-07-08,-0.6601
2003-07-09,-0.6645
2003-07-10,-2.3411
2003-07-11,-0.411
2003-07-14,-1.7882
2003-07-15,-1.8207
2003-07-16,-0.0713
2003-07-17,-0.6424
2003-07-18,-0.5029
2003-07-21,0.361
2003-07-22,0.3597
2003-07-23,2.2939
2003-07-24,0.4905
2003-07-25,0.5579
2003-07-28,0.5548
2003-07-29,-0.4828
2003-07-30,1.1781
2003-07-31,-1.9178
2003-08-01,0.5587
2003-08-04,-0.6944
2003-08-05,-0.9091
2003-08-06,-1.1291
2003-08-07,0.9993
2003-08-08,-0.9894
2003-08-11,-0.7138
2003-08-12,1.3659
2003-08-13,-0.8511
2003-08-14,-1.216
2003-08-15,0.5793
2003-08-18,1.5119
2003-08-19,0.2128
2003-08-20,1.7692999999999999
2003-08-21,1.1822
2003-08-22,-0.8247
2003-08-25,0.4158
2003-08-26,0.0
2003-08-27,0.0
2003-08-28,0.6901
2003-08-29,1.0966
2003-09-02,2.4407
2003-09-03,0.9265
2003-09-04,-0.1311
2003-09-05,0.2626
2003-09-08,1.5062
2003-09-09,0.0656
2003-09-10,-0.5898
2003-09-11,-0.1978
2003-09-12,0.6605
2003-09-15,-0.4593
2003-09-16,-0.0659
2003-09-17,-0.5937
2003-09-18,1.1280999999999999
2003-09-19,0.3281
2003-09-22,-0.5232
2003-09-23,0.3945
2003-09-24,0.5239
2003-09-25,-1.9544000000000001
2003-09-26,1.5282
2003-09-29,2.7487
2003-09-30,-1.6561
2003-10-01,2.4611
2003-10-02,-0.2528
2003-10-03,1.3942
2003-10-06,0.375
2003-10-07,-0.8095
2003-10-08,-2.0088
2003-10-09,1.7297
2003-10-10,-1.0076
2003-10-13,-0.4453
2003-10-14,0.8307
2003-10-15,-0.8238
2003-10-16,-1.5335
2003-10-17,1.2979
2003-10-20,0.4484
2003-10-21,0.2551
2003-10-22,1.5267
2003-10-23,0.1253
2003-10-24,1.0638
2003-10-27,-0.6811
2003-10-28,-0.2494
2003-10-29,1.8125
2003-10-30,-1.0436
2003-10-31,-0.3102
2003-11-03,1.7424
2003-11-04,0.1835
2003-11-05,0.7937
2003-11-06,-0.6663
2003-11-07,2.5
2003-11-10,-0.3569
2003-11-11,0.1194
2003-11-12,0.7752
2003-11-13,0.355
2003-11-14,0.2358
2003-11-17,-1.0588
2003-11-18,-2.0809
2003-11-19,0.3643
2003-11-20,-0.363
2003-11-21,-0.2429
2003-11-24,3.5301
2003-11-25,1.8812
2003-11-26,-0.5193
2003-11-28,0.174
2003-12-01,1.7370999999999999
2003-12-02,2.1059
2003-12-03,-0.9476
2003-12-04,-0.1125
2003-12-05,1.2958
2003-12-08,-0.6118
2003-12-09,-1.8729
2003-12-10,0.694
2003-12-11,0.4021
2003-12-12,-0.2288
2003-12-15,0.6881
2003-12-16,-0.2278
2003-12-17,0.0571
2003-12-18,-1.312
2003-12-19,0.8671
2003-12-22,1.4327
2003-12-23,1.2429000000000001
2003-12-24,0.1674
2003-12-26,0.1114
2003-12-29,0.6121
2003-12-30,1.7146
2003-12-31,-0.2719
2004-01-02,-1.5812
2004-01-05,0.9972
2004-01-06,-0.9874
2004-01-07,1.108
2004-01-08,0.7123
2004-01-09,0.0544
2004-01-12,-0.4894
2004-01-13,-0.765
2004-01-14,0.2203
2004-01-15,-0.4396
2004-01-16,0.1104
2004-01-20,0.3859
2004-01-21,2.9654
2004-01-22,0.64
2004-01-23,0.8479
2004-01-26,-1.9443000000000001
2004-01-27,0.1072
2004-01-28,-0.1606
2004-01-29,-0.1072
2004-01-30,2.2008
2004-02-02,1.1029
2004-02-03,0.2078
2004-02-04,-2.281
2004-02-05,-0.2122
2004-02-06,0.2127
2004-02-09,0.9019
2004-02-10,1.2093
2004-02-11,0.5714
2004-02-12,0.2583
2004-02-13,0.6182
2004-02-17,1.3825
2004-02-18,-1.3636
2004-02-19,0.6144
2004-02-20,0.1018
2004-02-23,-0.0508
2004-02-24,-0.5086
2004-02-25,-1.0735999999999999
2004-02-26,0.7235
2004-02-27,2.2576
2004-03-01,2.0572
2004-03-02,0.4916
2004-03-03,-1.1252
2004-03-04,0.6432
2004-03-05,-0.1967
2004-03-08,-1.1823
2004-03-09,0.101
2004-03-10,-1.8659
2004-03-11,-0.668
2004-03-12,0.776
2004-03-15,-0.462
2004-03-16,0.361
2004-03-17,0.668
2004-03-18,-0.2552
2004-03-19,-0.6141
2004-03-22,-0.9784
2004-03-23,-0.208
2004-03-24,-0.7295
2004-03-25,0.21
2004-03-26,0.0
2004-03-29,-0.0524
2004-03-30,0.9958
2004-03-31,1.1936
2004-04-01,0.5128
2004-04-02,0.3571
2004-04-05,-0.1525
2004-04-06,-0.2546
2004-04-07,-1.2251
2004-04-08,-0.7752
2004-04-12,-1.4583
2004-04-13,-3.5412
2004-04-14,-1.2603
2004-04-15,1.1654
2004-04-16,1.1519
2004-04-19,3.0369
2004-04-20,-1.4737
2004-04-21,0.7479
2004-04-22,2.1209
2004-04-23,0.3634
2004-04-26,0.5691
2004-04-27,-0.9774
2004-04-28,0.4156
2004-04-29,-1.6037
2004-04-30,-1.3144
2004-05-03,1.2254
2004-05-04,-0.2105
2004-05-05,0.0527
2004-05-06,-0.5271
2004-05-07,-3.1797
2004-05-10,-2.2989
2004-05-11,0.2801
2004-05-12,0.1676
2004-05-13,-0.1673
2004-05-14,1.3966
2004-05-17,-2.4242
2004-05-18,1.1858
2004-05-19,-0.1674
2004-05-20,1.5651000000000002
2004-05-21,1.3759000000000001
2004-05-24,1.7915
2004-05-25,1.8667
2004-05-26,1.2565
2004-05-27,1.3444
2004-05-28,-1.8878
2004-06-01,-0.364
2004-06-02,0.7829
2004-06-03,-0.2589
2004-06-04,-0.1038
