ticker,HYI US Equity
2011-03-29,0.4264
2011-03-30,-0.1062
2011-03-31,0.9033
2011-04-01,0.0
2011-04-04,-0.2633
2011-04-05,0.1063
2011-04-06,0.2103
2011-04-07,0.1053
2011-04-08,-0.1577
2011-04-11,-0.4739
2011-04-12,-0.4762
2011-04-13,0.638
2011-04-14,0.1057
2011-04-15,-0.2111
2011-04-18,0.0
2011-04-19,0.8302
2011-04-20,0.0
2011-04-21,-0.1057
2011-04-25,-0.7937
2011-04-26,0.4587
2011-04-27,0.8707
2011-04-28,-0.3158
2011-04-29,0.8448
2011-05-02,0.2094
2011-05-03,0.209
2011-05-04,-0.2607
2011-05-05,-0.6064
2011-05-06,0.3997
2011-05-09,0.3143
2011-05-10,0.3133
2011-05-11,0.1041
2011-05-12,0.78
2011-05-13,0.3096
2011-05-16,0.3086
2011-05-17,0.3077
2011-05-18,-0.271
2011-05-19,-0.3616
2011-05-20,0.7258
2011-05-23,-0.8749
2011-05-24,0.2077
2011-05-25,0.3109
2011-05-26,0.3616
2011-05-27,0.7205
2011-05-31,0.1533
2011-06-01,-0.2041
2011-06-02,0.2045
2011-06-03,0.6122
2011-06-06,-0.8621
2011-06-07,-0.4604
2011-06-08,-0.4111
2011-06-09,1.3416000000000001
2011-06-10,-1.3747
2011-06-13,0.5902
2011-06-14,0.4911
2011-06-15,-1.0368
2011-06-16,-1.04
2011-06-17,-0.1787
2011-06-20,-0.8732
2011-06-21,0.1055
2011-06-22,0.0
2011-06-23,1.3793
2011-06-24,0.471
2011-06-27,0.4167
2011-06-28,0.5705
2011-06-29,-0.4126
2011-06-30,0.4661
2011-07-01,0.8247
2011-07-05,0.4601
2011-07-06,-0.1018
2011-07-07,-0.1019
2011-07-08,0.255
2011-07-11,-0.5086
2011-07-12,0.0511
2011-07-13,0.1533
2011-07-14,-1.0204
2011-07-15,-0.1031
2011-07-18,-0.258
2011-07-19,0.9829
2011-07-20,0.7018
2011-07-21,-0.3588
2011-07-22,-0.3086
2011-07-25,-1.7027999999999999
2011-07-26,-1.3123
2011-07-27,0.0
2011-07-28,0.8511
2011-07-29,-0.6329
2011-08-01,2.2293
2011-08-02,-0.3634
2011-08-03,0.0
2011-08-04,-5.211
2011-08-05,-4.1231
2011-08-08,-7.3394
2011-08-09,6.9307
2011-08-10,-0.463
2011-08-11,1.9186
2011-08-12,0.6845
2011-08-15,2.2663
2011-08-16,-0.0554
2011-08-17,1.5299
2011-08-18,-1.5356
2011-08-19,0.7267
2011-08-22,-1.2209
2011-08-23,1.1275
2011-08-24,-0.1705
2011-08-25,0.0
2011-08-26,0.8347
2011-08-29,0.4967
2011-08-30,0.5491
2011-08-31,0.6554
2011-09-01,0.3798
2011-09-02,0.9189
2011-09-06,-0.4285
2011-09-07,-0.1614
2011-09-08,-0.3125
2011-09-09,-0.4432
2011-09-12,-0.4886
2011-09-13,0.6001
2011-09-14,-0.1627
2011-09-15,-1.4123
2011-09-16,0.1653
2011-09-19,-0.8251
2011-09-20,-0.0555
2011-09-21,1.3707
2011-09-22,-3.6976
2011-09-23,0.5158
2011-09-26,-1.8244
2011-09-27,-0.7549
2011-09-28,0.7022
2011-09-29,-0.4648
2011-09-30,-3.3275
2011-10-03,-1.3889
2011-10-04,-4.4091000000000005
2011-10-05,2.5625
2011-10-06,1.3740999999999999
2011-10-07,0.9858
2011-10-10,3.7828
2011-10-11,1.4109
2011-10-12,1.4493
2011-10-13,-0.8
2011-10-14,1.6129
2011-10-17,-3.1746
2011-10-18,1.3466
2011-10-19,-1.7504
2011-10-20,0.2372
2011-10-21,1.1243
2011-10-24,0.7607
2011-10-25,1.6841
2011-10-26,-0.4569
2011-10-27,-0.2869
2011-10-28,2.1864
2011-10-31,0.2252
2011-11-01,0.2809
2011-11-02,0.4482
2011-11-03,0.6693
2011-11-04,0.554
2011-11-07,-1.4325
2011-11-08,0.8944
2011-11-09,0.0554
2011-11-10,-0.1107
2011-11-11,-0.6098
2011-11-14,-1.3385
2011-11-15,0.1131
2011-11-16,0.096
2011-11-17,-1.3083
2011-11-18,0.5764
2011-11-21,-2.0057
2011-11-22,0.4094
2011-11-23,-0.0582
2011-11-25,0.8159
2011-11-28,1.2717
2011-11-29,-1.2557
2011-11-30,0.5202
2011-12-01,-0.46
2011-12-02,1.0976
2011-12-05,-0.0571
2011-12-06,-0.2859
2011-12-07,0.2294
2011-12-08,1.0297
2011-12-09,-0.3398
2011-12-12,-0.625
2011-12-13,0.1715
2011-12-14,-1.6153
2011-12-15,-1.7553999999999998
2011-12-16,1.6080999999999999
2011-12-19,-3.0481
2011-12-20,0.4837
2011-12-21,-1.8652
2011-12-22,0.9197
2011-12-23,0.3038
2011-12-27,-0.1211
2011-12-28,-0.5238
2011-12-29,0.3437
2011-12-30,0.6075
2012-01-03,2.3551
2012-01-04,0.236
2012-01-05,1.8246
2012-01-06,0.6358
2012-01-09,0.8616
2012-01-10,0.5695
2012-01-11,1.0759
2012-01-12,1.0084
2012-01-13,0.3328
2012-01-17,0.8845
2012-01-18,0.3671
2012-01-19,-2.0362999999999998
2012-01-20,1.1236
2012-01-23,1.1667
2012-01-24,0.8237
2012-01-25,2.0697
2012-01-26,0.7471
2012-01-27,-0.1589
2012-01-30,-0.3183
2012-01-31,1.0644
2012-02-01,1.6851
2012-02-02,-0.2589
2012-02-03,0.0
2012-02-06,0.4621
2012-02-07,-0.8734
2012-02-08,0.4171
2012-02-09,-0.9346
2012-02-10,-0.3669
2012-02-13,0.6839
2012-02-14,0.6792
2012-02-15,-0.6383
2012-02-16,0.2105
2012-02-17,-0.4202
2012-02-21,-0.5802
2012-02-22,-0.3183
2012-02-23,-0.2661
2012-02-24,1.334
2012-02-27,-0.9479
2012-02-28,0.638
2012-02-29,-0.2588
2012-03-01,0.6127
2012-03-02,0.0174
2012-03-05,-0.0526
2012-03-06,-0.8952
2012-03-07,1.4878
2012-03-08,0.8901
2012-03-09,0.3114
2012-03-12,0.1552
2012-03-13,-0.4649
2012-03-14,-1.3492
2012-03-15,-0.1052
2012-03-16,-1.5271
2012-03-19,1.4973
2012-03-20,0.7376
2012-03-21,0.1412
2012-03-22,0.3158
2012-03-23,-0.9444
2012-03-26,0.7415
2012-03-27,1.4721
2012-03-28,0.7772
2012-03-29,0.7712
2012-03-30,0.4592
2012-04-02,-0.6094
2012-04-03,-0.1533
2012-04-04,-1.433
2012-04-05,-1.7134
2012-04-09,-0.8452
2012-04-10,-1.1188
2012-04-11,-0.1084
2012-04-12,1.4031
2012-04-13,-1.2234
2012-04-16,1.454
2012-04-17,0.0531
2012-04-18,-1.0239
2012-04-19,-0.5943
2012-04-20,0.5435
2012-04-23,-0.973
2012-04-24,-0.3275
2012-04-25,0.1095
2012-04-26,0.6018
2012-04-27,0.5438
2012-04-30,-0.0541
2012-05-01,0.8117
2012-05-02,-0.2147
2012-05-03,0.1076
2012-05-04,-0.4299
2012-05-07,-0.1619
2012-05-08,-0.1622
2012-05-09,0.7038
2012-05-10,0.8602
2012-05-11,0.1599
2012-05-14,0.3719
2012-05-15,-0.2114
2012-05-16,-0.1222
2012-05-17,-2.3056
2012-05-18,-1.5368
2012-05-21,1.3378
2012-05-22,-0.055
2012-05-23,0.6604
2012-05-24,-0.8201
2012-05-25,0.6064
2012-05-29,0.6027
2012-05-30,-0.1634
2012-05-31,0.0
2012-06-01,-0.4266
2012-06-04,-0.7222
2012-06-05,-0.4415
2012-06-06,1.4412
2012-06-07,-0.3279
2012-06-08,2.1382
2012-06-11,0.161
2012-06-12,1.8221
2012-06-13,-0.8947
2012-06-14,0.9559
2012-06-15,-1.1047
2012-06-18,-0.8511
2012-06-19,0.5901
2012-06-20,1.0933
2012-06-21,0.3721
2012-06-22,-0.5303
2012-06-25,-1.224
2012-06-26,-0.7008
2012-06-27,2.7144
2012-06-28,-0.4757
2012-06-29,-0.3717
2012-07-02,0.2132
2012-07-03,-0.0532
2012-07-05,0.2129
2012-07-06,0.3717
2012-07-09,2.0106
2012-07-10,0.5187
2012-07-11,0.6708
2012-07-12,-0.6663
2012-07-13,1.0836
2012-07-16,0.4084
2012-07-17,-0.5592
2012-07-18,-0.3323
2012-07-19,-0.7752
2012-07-20,0.1042
2012-07-23,0.052
2012-07-24,-0.156
2012-07-25,-1.1979
2012-07-26,0.6326
2012-07-27,0.2095
2012-07-30,-0.5227
2012-07-31,-0.1576
2012-08-01,1.5263
2012-08-02,0.5702
2012-08-03,0.3608
2012-08-06,-0.1541
2012-08-07,-0.1543
2012-08-08,0.1546
2012-08-09,-0.0514
2012-08-10,0.0515
2012-08-13,-1.1317
2012-08-14,0.3642
2012-08-15,0.5537
2012-08-16,0.1195
2012-08-17,0.309
2012-08-20,-0.77
2012-08-21,0.8795
2012-08-22,-0.3846
2012-08-23,0.1556
2012-08-24,0.3107
2012-08-27,-0.1033
2012-08-28,0.4651
2012-08-29,0.8745
2012-08-30,0.306
2012-08-31,0.3559
2012-09-04,0.152
2012-09-05,0.4047
2012-09-06,-0.3023
2012-09-07,0.5558
2012-09-10,-1.3065
2012-09-11,0.5601
2012-09-12,0.7089
2012-09-13,-1.4077
2012-09-14,0.306
2012-09-17,-0.7626
2012-09-18,0.5635
2012-09-19,0.3311
2012-09-20,-0.1535
2012-09-21,0.2561
2012-09-24,1.022
2012-09-25,-0.7587
2012-09-26,0.2039
2012-09-27,0.8647
2012-09-28,-0.2521
2012-10-01,0.2022
2012-10-02,-0.5045
2012-10-03,0.0
2012-10-04,-0.5071
2012-10-05,-0.3058
2012-10-08,-0.3067
2012-10-09,0.0513
2012-10-10,-1.9477
2012-10-11,0.3659
2012-10-12,0.9375
2012-10-15,-0.2064
2012-10-16,0.1551
2012-10-17,0.5937
2012-10-18,-0.4654
2012-10-19,-0.624
2012-10-22,-0.0516
2012-10-23,-0.4184
2012-10-24,0.105
2012-10-25,-0.6296
2012-10-26,-0.3696
2012-10-31,-1.5368
2012-11-01,0.2691
2012-11-02,0.2684
2012-11-05,0.0535
2012-11-06,0.6421
2012-11-07,-0.7974
2012-11-08,0.1072
2012-11-09,-0.3212
2012-11-12,-0.2148
2012-11-13,-1.6146
2012-11-14,-1.5864
2012-11-15,-2.279
2012-11-16,2.3322
2012-11-19,1.4452
2012-11-20,0.7397
2012-11-21,0.932
2012-11-23,0.4345
2012-11-26,-0.7031
2012-11-27,-0.3268
2012-11-28,-0.2186
2012-11-29,0.5476
2012-11-30,-0.0545
2012-12-03,0.8174
2012-12-04,-0.7027
2012-12-05,1.3065
2012-12-06,0.6985
2012-12-07,-2.0277
2012-12-10,-0.1246
2012-12-11,0.5065
2012-12-12,-0.4883
2012-12-13,-1.044
2012-12-14,0.2221
2012-12-17,-0.3324
2012-12-18,0.3335
2012-12-19,0.1662
2012-12-20,0.6637
2012-12-21,0.2198
2012-12-24,-0.4386
2012-12-26,0.1652
2012-12-27,0.5498
2012-12-28,-0.164
2012-12-31,0.3834
2013-01-02,1.8549
2013-01-03,-0.1071
2013-01-04,0.8043
2013-01-07,-0.0532
2013-01-08,0.6919
2013-01-09,0.1057
2013-01-10,0.7392
2013-01-11,0.0524
2013-01-14,0.1048
2013-01-15,-0.3663
2013-01-16,0.7878
2013-01-17,0.1575
2013-01-18,0.1048
2013-01-22,0.0
2013-01-23,-0.6283
2013-01-24,1.0537
2013-01-25,-0.4692
2013-01-28,-0.5762
2013-01-29,-0.4215
2013-01-30,-0.4762
2013-01-31,-0.2658
2013-02-01,0.7463
2013-02-04,0.0
2013-02-05,0.2116
2013-02-06,-0.4752
2013-02-07,0.0
2013-02-08,0.1061
2013-02-11,-0.106
2013-02-12,0.2653
2013-02-13,0.3175
2013-02-14,-0.4251
2013-02-15,0.5336
2013-02-19,-0.1592
2013-02-20,0.0532
2013-02-21,-0.3188
2013-02-22,0.0533
2013-02-25,-0.4262
2013-02-26,0.3745
2013-02-27,-0.1066
2013-02-28,-0.4269
2013-03-01,0.6967
2013-03-04,0.4258
2013-03-05,1.0599
2013-03-06,-0.3671
2013-03-07,-0.2632
2013-03-08,-0.3166
2013-03-11,0.847
2013-03-12,0.0
2013-03-13,0.2362
2013-03-14,0.0
2013-03-15,-1.4241
2013-03-18,1.3376000000000001
2013-03-19,0.3696
2013-03-20,-0.0526
2013-03-21,0.4737
2013-03-22,0.1572
2013-03-25,-0.1569
2013-03-26,-0.8905
2013-03-27,0.4228
2013-03-28,-0.0526
2013-04-01,0.5266
2013-04-02,0.0524
2013-04-03,-0.2094
2013-04-04,0.3148
2013-04-05,-0.3138
2013-04-08,-0.4145
2013-04-09,0.9957
2013-04-10,0.2087
2013-04-11,-0.2603
2013-04-12,0.2088
2013-04-15,-0.9896
2013-04-16,0.5786
2013-04-17,-0.0262
2013-04-18,0.9484
2013-04-19,-0.047
2013-04-22,-0.423
2013-04-23,0.7341
2013-04-24,0.7808
2013-04-25,0.1033
2013-04-26,0.516
2013-04-29,0.1027
2013-04-30,0.1538
2013-05-01,0.3584
2013-05-02,0.0
2013-05-03,-0.051
2013-05-06,-0.2552
2013-05-07,0.3071
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.102
2013-05-13,-0.1529
2013-05-14,0.1021
2013-05-15,0.357
2013-05-16,-0.2541
2013-05-17,-0.0509
2013-05-20,-0.5097
2013-05-21,0.1537
2013-05-22,-0.5371
2013-05-23,0.0518
2013-05-24,-0.7764
2013-05-28,-0.8868
2013-05-29,-1.3684
2013-05-30,-0.2134
2013-05-31,-1.7112
2013-06-03,0.2176
2013-06-04,-0.0543
2013-06-05,0.7061
2013-06-06,-0.5394
2013-06-07,-0.7592
2013-06-10,-0.9836
2013-06-11,-1.766
2013-06-12,-1.573
2013-06-13,1.5981999999999998
2013-06-14,1.0112
2013-06-17,-0.1669
2013-06-18,-0.1114
2013-06-19,-0.8366
2013-06-20,-1.6431
2013-06-21,0.6336
2013-06-24,-0.5152
2013-06-25,0.4603
2013-06-26,0.3436
2013-06-27,0.5708
2013-06-28,0.3405
2013-07-01,1.1312
2013-07-02,-0.9508
2013-07-03,0.1129
2013-07-05,-1.4664
2013-07-08,-0.1145
2013-07-09,-0.5158
2013-07-10,0.4608
2013-07-11,1.4908000000000001
2013-07-12,0.1695
2013-07-15,-0.282
2013-07-16,-0.7353
2013-07-17,1.1966
2013-07-18,0.3971
2013-07-19,-1.0734
2013-07-22,0.5711
2013-07-23,1.2493
2013-07-24,-1.1778
2013-07-25,0.8513
2013-07-26,1.7445
2013-07-29,-0.5531
2013-07-30,-0.5006
2013-07-31,0.2795
2013-08-01,-1.8952
2013-08-02,0.1705
2013-08-05,-0.9643
2013-08-06,0.0573
2013-08-07,-0.1145
2013-08-08,0.2865
2013-08-09,0.2857
2013-08-12,0.3419
2013-08-13,-0.2839
2013-08-14,0.0
2013-08-15,-0.2278
2013-08-16,-0.4566
2013-08-19,-1.0894
2013-08-20,0.3246
2013-08-21,-0.6125
2013-08-22,0.5272
2013-08-23,0.1166
2013-08-26,1.9207999999999998
2013-08-27,1.1993
2013-08-28,-0.5643
2013-08-29,-0.1135
2013-08-30,0.2841
2013-09-03,0.3399
2013-09-04,-0.847
2013-09-05,-1.3667
2013-09-06,0.9815
2013-09-09,0.0572
2013-09-10,0.4
2013-09-11,-0.0569
2013-09-12,-0.4556
2013-09-13,-0.0572
2013-09-16,1.0303
2013-09-17,0.0
2013-09-18,1.8697
2013-09-19,-0.6723
2013-09-20,-0.3948
2013-09-23,0.5096
2013-09-24,1.2394
2013-09-25,-0.5565
2013-09-26,0.0
2013-09-27,0.3917
2013-09-30,-0.4459
2013-10-01,0.3919
2013-10-02,-0.2789
2013-10-03,0.8949
2013-10-04,-1.1086
2013-10-07,-1.1771
2013-10-08,-0.4538
2013-10-09,0.7407
2013-10-10,0.3959
2013-10-11,0.2254
2013-10-14,-0.2248
2013-10-15,-0.7887
2013-10-16,1.1357
2013-10-17,0.7919
2013-10-18,-0.7856
2013-10-21,-0.3394
2013-10-22,0.6243
2013-10-23,0.7896
2013-10-24,0.056
2013-10-25,0.1119
2013-10-28,0.1676
2013-10-29,0.3346
2013-10-30,0.1668
2013-10-31,-1.0544
2013-11-01,0.4487
2013-11-04,0.5025
2013-11-05,-0.1667
2013-11-06,0.0
2013-11-07,-0.1669
2013-11-08,-1.0033
2013-11-11,0.0
2013-11-12,-0.0563
2013-11-13,0.8451
2013-11-14,-0.2793
2013-11-15,0.3361
2013-11-18,0.1675
2013-11-19,-0.1115
2013-11-20,-0.8371
2013-11-21,-0.8503
2013-11-22,0.0
2013-11-25,0.0572
2013-11-26,0.2857
2013-11-27,-0.057
2013-11-29,0.2851
2013-12-02,0.2843
2013-12-03,-0.5102
2013-12-04,0.0
2013-12-05,-0.057
2013-12-06,0.2851
2013-12-09,-0.1137
2013-12-10,-0.1138
2013-12-11,-0.057
2013-12-12,-0.057
2013-12-13,-0.1141
2013-12-16,0.1713
2013-12-17,0.3421
2013-12-18,0.8807
2013-12-19,-0.5105
2013-12-20,0.0
2013-12-23,1.4253
2013-12-24,0.787
2013-12-26,-0.3346
2013-12-27,-1.0632
2013-12-30,-0.3394
2013-12-31,0.5108
2014-01-02,0.847
2014-01-03,-0.3359
2014-01-06,-0.5618
2014-01-07,0.6215
2014-01-08,-0.1684
2014-01-09,0.3375
2014-01-10,0.0
2014-01-13,0.2803
2014-01-14,0.0
2014-01-15,0.2236
2014-01-16,0.5577
2014-01-17,0.8319
2014-01-21,0.6051
2014-01-22,-0.4647
2014-01-23,0.1106
2014-01-24,-0.8287
2014-01-27,-0.2228
2014-01-28,-0.6142
2014-01-29,-0.7865
2014-01-30,0.2831
2014-01-31,-0.3953
2014-02-03,0.0
2014-02-04,0.3968
2014-02-05,-0.1694
2014-02-06,0.6222
2014-02-07,0.6745
2014-02-10,0.5025
2014-02-11,0.0
2014-02-12,-0.2778
2014-02-13,0.7242
2014-02-14,0.1106
2014-02-18,-0.2762
2014-02-19,-0.5817
2014-02-20,0.2806
2014-02-21,0.2238
2014-02-24,-0.1117
2014-02-25,-0.0559
2014-02-26,0.0
2014-02-27,0.6711
2014-02-28,0.3333
2014-03-03,0.9413
2014-03-04,0.2194
2014-03-05,0.0
2014-03-06,-0.6021
2014-03-07,-0.2753
2014-03-10,0.8283
2014-03-11,-0.6024
2014-03-12,0.0
2014-03-13,-0.7163
2014-03-14,-0.0555
2014-03-17,0.111
2014-03-18,0.6656
2014-03-19,-0.3857
2014-03-20,-0.7238
2014-03-21,1.0095
2014-03-24,-1.166
2014-03-25,0.7303
2014-03-26,-0.2789
2014-03-27,-0.0559
2014-03-28,0.5036
2014-03-31,-0.4454
2014-04-01,0.0
2014-04-02,-0.2796
2014-04-03,0.2804
2014-04-04,0.4474
2014-04-07,-0.2227
2014-04-08,0.558
2014-04-09,0.2775
2014-04-10,-0.2767
2014-04-11,-0.111
2014-04-14,-0.2222
2014-04-15,-0.0557
2014-04-16,0.3926
2014-04-17,0.0559
2014-04-21,0.096
2014-04-22,0.4062
2014-04-23,0.1667
2014-04-24,-0.1109
2014-04-25,0.111
2014-04-28,-0.0555
2014-04-29,0.1665
2014-04-30,0.0554
2014-05-01,-0.3322
2014-05-02,0.1667
2014-05-05,-0.0555
2014-05-06,0.111
2014-05-07,0.0554
2014-05-08,0.1662
2014-05-09,0.2765
2014-05-12,-0.0552
2014-05-13,-0.2208
2014-05-14,0.1106
2014-05-15,-0.3867
2014-05-16,0.3695
2014-05-19,-0.0366
2014-05-20,-0.4422
2014-05-21,-0.2221
2014-05-22,0.1681
2014-05-23,-0.1678
2014-05-27,-0.3922
2014-05-28,-0.225
2014-05-29,-0.2255
2014-05-30,0.0
2014-06-02,-0.113
2014-06-03,-0.2828
2014-06-04,0.0567
2014-06-05,-0.0567
2014-06-06,0.0567
2014-06-09,0.0567
2014-06-10,0.3966
2014-06-11,0.1693
2014-06-12,0.0563
2014-06-13,0.2252
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.7303
2014-06-19,-0.0561
2014-06-20,0.0
2014-06-23,0.1684
2014-06-24,0.1682
2014-06-25,-0.1119
2014-06-26,0.1681
2014-06-27,0.1119
2014-06-30,0.0559
2014-07-01,-0.335
2014-07-02,-0.3922
2014-07-03,-0.3375
2014-07-07,0.0
2014-07-08,0.1129
2014-07-09,-0.1691
2014-07-10,-0.1694
2014-07-11,0.1697
2014-07-14,0.3388
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,-0.5096
2014-07-18,0.3415
2014-07-21,-0.4538
2014-07-22,0.3989
2014-07-23,0.1703
2014-07-24,0.1133
2014-07-25,-0.0566
2014-07-28,-0.1699
2014-07-29,0.0
2014-07-30,-1.021
2014-07-31,-1.0888
2014-08-01,-0.6952
2014-08-04,0.0583
2014-08-05,-0.758
2014-08-06,0.1763
2014-08-07,-0.2933
2014-08-08,0.2353
2014-08-11,0.5869
2014-08-12,0.4084
2014-08-13,-0.1743
2014-08-14,0.1048
2014-08-15,0.0116
2014-08-18,0.3488
2014-08-19,0.4635
2014-08-20,0.0
2014-08-21,-0.4643
2014-08-22,-0.2915
2014-08-25,0.117
2014-08-26,0.6425
2014-08-27,0.058
2014-08-28,-0.406
2014-08-29,0.0
2014-09-02,0.233
2014-09-03,0.1162
2014-09-04,-0.1748
2014-09-05,-0.2318
2014-09-08,-0.5828
2014-09-09,-0.1172
2014-09-10,0.4108
2014-09-11,-0.0584
2014-09-12,-0.117
2014-09-15,-0.3513
2014-09-16,-0.2938
2014-09-17,0.2357
2014-09-18,-0.1183
2014-09-19,0.1185
2014-09-22,-0.9467
2014-09-23,0.0597
2014-09-24,-0.0597
2014-09-25,-0.7766
2014-09-26,-0.1806
2014-09-29,-0.1809
2014-09-30,0.3625
2014-10-01,0.3612
2014-10-02,-0.4799
2014-10-03,-0.0603
2014-10-06,0.6031
2014-10-07,-0.4197
2014-10-08,0.1204
2014-10-09,-0.6615
2014-10-10,-0.4843
2014-10-13,-1.1557
2014-10-14,-0.2462
2014-10-15,-0.4318
2014-10-16,0.8055
2014-10-17,1.7824
2014-10-20,0.3623
2014-10-21,0.8424
2014-10-22,-0.537
2014-10-23,0.1812
2014-10-24,-0.3014
2014-10-27,-0.2418
2014-10-28,1.6364
2014-10-29,-0.4174
2014-10-30,-0.1198
2014-10-31,0.0
2014-11-03,-0.06
2014-11-04,-0.18
2014-11-05,-0.3005
2014-11-06,-0.1808
2014-11-07,-0.4831
2014-11-10,-0.4854
2014-11-11,0.2439
2014-11-12,0.0
2014-11-13,-0.6691
2014-11-14,-0.1829
2014-11-17,-0.3075
2014-11-18,-0.0615
2014-11-19,0.3079
2014-11-20,-0.2472
2014-11-21,0.4337
2014-11-24,-0.0617
2014-11-25,0.3086
2014-11-26,0.3077
2014-11-28,-0.1227
2014-12-01,-0.4914
2014-12-02,-0.3704
2014-12-03,-0.1239
2014-12-04,-0.1241
2014-12-05,-0.2484
2014-12-08,-0.8095
2014-12-09,-0.7533
2014-12-10,-0.5693
2014-12-11,-0.2545
2014-12-12,0.0
2014-12-15,-0.6378
2014-12-16,-0.5777
2014-12-17,1.6785
2014-12-18,0.9591
2014-12-19,0.1267
2014-12-22,-0.8855
2014-12-23,0.3829
2014-12-24,0.0
2014-12-26,0.5722
2014-12-29,-0.4425
2014-12-30,-0.381
2014-12-31,0.5099
2015-01-02,-0.1902
2015-01-05,-0.8259
2015-01-06,-0.2562
2015-01-07,0.6423
2015-01-08,1.8507
2015-01-09,-0.1253
2015-01-12,-0.5019
2015-01-13,0.0
2015-01-14,-1.0088
2015-01-15,0.0
2015-01-16,0.2548
2015-01-20,0.0
2015-01-21,0.1271
2015-01-22,0.0
2015-01-23,0.5112
2015-01-26,-0.0636
2015-01-27,-0.0942
2015-01-28,-0.4787
2015-01-29,0.7678
2015-01-30,-0.127
2015-02-02,0.0
2015-02-03,0.6993
2015-02-04,-0.2525
2015-02-05,0.8861
2015-02-06,0.2509
2015-02-09,0.1252
2015-02-10,0.75
2015-02-11,-0.1861
2015-02-12,-0.0622
2015-02-13,0.4353
2015-02-17,-0.805
2015-02-18,-0.2497
2015-02-19,-0.189
2015-02-20,0.1263
2015-02-23,0.5675
2015-02-24,0.1254
2015-02-25,0.0626
2015-02-26,0.6258
2015-02-27,-0.1244
2015-03-02,-0.0623
2015-03-03,-0.1246
2015-03-04,0.1871
2015-03-05,0.1245
2015-03-06,-0.7463
2015-03-09,0.0
2015-03-10,-0.6892
2015-03-11,-0.1262
2015-03-12,0.0
2015-03-13,-0.12
2015-03-16,1.5749
2015-03-17,0.0
2015-03-18,0.934
2015-03-19,-0.6211
2015-03-20,0.9375
2015-03-23,0.0
2015-03-24,0.9288
2015-03-25,0.1227
2015-03-26,-0.3064
2015-03-27,-0.1229
2015-03-30,0.6154
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,-0.0612
2015-04-06,0.612
2015-04-07,0.1825
2015-04-08,0.0
2015-04-09,0.0607
2015-04-10,-0.1214
2015-04-13,0.3038
2015-04-14,-0.0606
2015-04-15,0.5455
2015-04-16,-0.1214
2015-04-17,0.0042
2015-04-20,0.2388
2015-04-21,0.7879
2015-04-22,-0.3007
2015-04-23,0.3016
2015-04-24,-0.0601
2015-04-27,0.0602
2015-04-28,0.1203
2015-04-29,-0.5405
