ticker,232663Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,42.0939
2000-01-04,0.0
2000-01-05,-3.7037
2000-01-06,-3.0769
2000-01-07,-11.1111
2000-01-10,3.5714
2000-01-11,-1.7241
2000-01-12,-1.7544
2000-01-13,-2.6786
2000-01-14,-1.8349
2000-01-18,-0.9346
2000-01-19,-0.9434
2000-01-20,-8.5714
2000-01-21,0.0
2000-01-24,-3.125
2000-01-25,3.2258
2000-01-26,1.0417
2000-01-27,1.0309
2000-01-28,-4.0816
2000-01-31,-8.5106
2000-02-01,-5.814
2000-02-02,-3.7037
2000-02-03,-5.1282
2000-02-04,-1.3514
2000-02-07,0.0
2000-02-08,1.3699
2000-02-09,-2.7027
2000-02-10,-5.5556
2000-02-11,0.0
2000-02-14,8.8235
2000-02-15,5.4054
2000-02-16,-1.2821
2000-02-17,-16.8831
2000-02-18,0.0
2000-02-22,-4.6875
2000-02-23,-6.5574
2000-02-24,10.526299999999999
2000-02-25,-12.6984
2000-02-28,1.8182
2000-02-29,-8.9286
2000-03-01,3.9215999999999998
2000-03-02,-7.5472
2000-03-03,-6.1224
2000-03-06,-10.8696
2000-03-07,2.439
2000-03-08,0.0
2000-03-09,23.8095
2000-03-10,32.6923
2000-03-13,15.942
2000-03-14,-11.25
2000-03-15,2.8169
2000-03-16,1.3699
2000-03-17,0.0
2000-03-20,1.3514
2000-03-21,4.0
2000-03-22,-11.538499999999999
2000-03-23,4.3478
2000-03-24,-9.7222
2000-03-27,1.5385
2000-03-28,-6.0606
2000-03-29,8.0645
2000-03-30,-4.4776
2000-03-31,3.125
2000-04-03,0.0
2000-04-04,-1.5152
2000-04-05,1.5385
2000-04-06,7.5758
2000-04-07,0.0
2000-04-10,-1.4085
2000-04-11,-1.4285999999999999
2000-04-12,-4.3478
2000-04-13,1.5152
2000-04-14,-2.9851
2000-04-17,1.5385
2000-04-18,3.0303
2000-04-19,1.4706000000000001
2000-04-20,1.4493
2000-04-24,-5.7143
2000-04-25,-1.5152
2000-04-26,10.7692
2000-04-27,0.0
2000-04-28,-6.9444
2000-05-01,-1.4925
2000-05-02,-3.0303
2000-05-03,-10.9375
2000-05-04,-1.7544
2000-05-05,3.5714
2000-05-08,-1.7241
2000-05-09,-5.2632
2000-05-10,-3.7037
2000-05-11,-1.9231
2000-05-12,1.9607999999999999
2000-05-15,-1.9231
2000-05-16,-3.9215999999999998
2000-05-17,0.0
2000-05-18,-18.3673
2000-05-19,7.5
2000-05-22,18.6047
