ticker,HNR US Equity
2000-05-26,-4.878
2000-05-30,10.2564
2000-05-31,2.3256
2000-06-01,0.0
2000-06-02,2.2727
2000-06-05,0.0
2000-06-06,6.6667
2000-06-07,0.0
2000-06-08,-8.3333
2000-06-09,2.2727
2000-06-12,4.4444
2000-06-13,6.383
2000-06-14,0.0
2000-06-15,0.0
2000-06-16,0.0
2000-06-19,-2.0
2000-06-20,10.2041
2000-06-21,-1.8519
2000-06-22,-1.8868
2000-06-23,1.9231
2000-06-26,-1.8868
2000-06-27,0.0
2000-06-28,-5.7692
2000-06-29,-4.0816
2000-06-30,-4.2553
2000-07-03,2.2222
2000-07-05,4.3478
2000-07-06,4.1667
2000-07-07,-14.0
2000-07-10,0.0
2000-07-11,6.9767
2000-07-12,0.0
2000-07-13,-2.1739
2000-07-14,-2.2222
2000-07-17,4.5455
2000-07-18,0.0
2000-07-19,-4.3478
2000-07-20,-2.2727
2000-07-21,-2.3256
2000-07-24,0.0
2000-07-25,-9.5238
2000-07-26,-2.6316
2000-07-27,5.4054
2000-07-28,0.0
2000-07-31,-5.1282
2000-08-01,2.7027
2000-08-02,0.0
2000-08-03,-2.6316
2000-08-04,-2.7027
2000-08-07,-5.5556
2000-08-08,2.9412000000000003
2000-08-09,2.8571
2000-08-10,-8.3333
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,0.0
2000-08-16,0.0
2000-08-17,3.0303
2000-08-18,-2.9412000000000003
2000-08-21,0.0
2000-08-22,-3.0303
2000-08-23,0.0
2000-08-24,-3.125
2000-08-25,3.2258
2000-08-28,0.0
2000-08-29,6.25
2000-08-30,0.0
2000-08-31,0.0
2000-09-01,0.0
2000-09-05,0.0
2000-09-06,-2.9412000000000003
2000-09-07,9.0909
2000-09-08,0.0
2000-09-11,5.5556
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,2.6316
2000-09-15,0.0
2000-09-18,2.5641
2000-09-19,0.0
2000-09-20,0.0
2000-09-21,7.5
2000-09-22,4.6512
2000-09-25,-6.6667
2000-09-26,0.0
2000-09-27,-2.3810000000000002
2000-09-28,0.0
2000-09-29,2.439
2000-10-02,-4.7619
2000-10-03,2.5
2000-10-04,-4.878
2000-10-05,-2.5641
2000-10-06,10.526299999999999
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-9.5238
2000-10-12,5.2632
2000-10-13,-12.5
2000-10-16,0.0
2000-10-17,0.0
2000-10-18,0.0
2000-10-19,2.8571
2000-10-20,-5.5556
2000-10-23,0.0
2000-10-24,5.8824
2000-10-25,-5.5556
2000-10-26,-2.9412000000000003
2000-10-27,0.0
2000-10-30,0.0
2000-10-31,3.0303
2000-11-01,2.9412000000000003
2000-11-02,-5.7143
2000-11-03,-3.0303
2000-11-06,-3.125
2000-11-07,0.0
2000-11-08,-6.4516
2000-11-09,3.4483
2000-11-10,6.6667
2000-11-13,6.25
2000-11-14,-5.8824
2000-11-15,0.0
2000-11-16,-3.125
2000-11-17,-3.2258
2000-11-20,0.0
2000-11-21,-3.3333
2000-11-22,-10.3448
2000-11-24,0.0
2000-11-27,11.538499999999999
2000-11-28,-3.4483
2000-11-29,3.5714
2000-11-30,-13.7931
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,0.0
2000-12-06,-4.0
2000-12-07,8.3333
2000-12-08,0.0
2000-12-11,7.6923
2000-12-12,-3.5714
2000-12-13,-3.7037
2000-12-14,-3.8462
2000-12-15,-4.0
2000-12-18,0.0
2000-12-19,-4.1667
2000-12-20,8.6957
2000-12-21,4.0
2000-12-22,3.8462
2000-12-26,-18.5185
2000-12-27,22.7273
2000-12-28,-3.7037
2000-12-29,-3.8462
2001-01-02,4.0
2001-01-03,7.6923
2001-01-04,-3.5714
2001-01-05,0.0
2001-01-08,0.0
2001-01-09,18.5185
2001-01-10,6.25
2001-01-11,11.7647
2001-01-12,-2.6316
2001-01-16,-2.7027
2001-01-17,0.0
2001-01-18,0.0
2001-01-19,-13.8889
2001-01-22,3.2258
2001-01-23,-6.25
2001-01-24,3.3333
2001-01-25,3.2258
2001-01-26,0.0
2001-01-29,4.0
2001-01-30,7.2115
2001-01-31,-4.9327
2001-02-01,-1.4151
2001-02-02,-4.7847
2001-02-05,-1.5074999999999998
2001-02-06,-1.0204
2001-02-07,2.0619
2001-02-08,0.0
2001-02-09,6.0606
2001-02-12,-1.9048
2001-02-13,-3.3981
2001-02-14,-2.0101
2001-02-15,-12.8205
2001-02-16,8.2353
2001-02-20,1.6303999999999998
2001-02-21,-1.6042999999999998
2001-02-22,-2.7174
2001-02-23,-2.2346
2001-02-26,5.7143
2001-02-27,2.7027
2001-02-28,-5.7895
2001-03-01,-3.9106
2001-03-02,3.4884
2001-03-05,-4.4944
2001-03-06,4.1176
2001-03-07,-1.1299
2001-03-08,-1.1429
2001-03-09,2.3121
2001-03-12,-3.9548
2001-03-13,5.2941
2001-03-14,-1.6760000000000002
2001-03-15,7.9545
2001-03-16,-2.6316
2001-03-19,2.7027
2001-03-20,-0.5263
2001-03-21,-6.8783
2001-03-22,-3.9773
2001-03-23,11.2426
2001-03-26,6.383
2001-03-27,-4.0
2001-03-28,4.1667
2001-03-29,12.5
2001-03-30,4.0
2001-04-02,-10.2564
2001-04-03,-2.8571
2001-04-04,-4.4118
2001-04-05,-2.5641
2001-04-06,1.0526
2001-04-09,1.0417
2001-04-10,3.0928
2001-04-11,-3.0
2001-04-12,-1.5464
2001-04-16,8.9005
2001-04-17,8.1731
2001-04-18,0.0
2001-04-19,-2.2222
2001-04-20,4.0909
2001-04-23,4.3668
2001-04-24,0.4184
2001-04-25,-4.1667
2001-04-26,3.4783
2001-04-27,-3.3613
2001-04-30,0.0
2001-05-01,1.7391
2001-05-02,-2.9915000000000003
2001-05-03,5.7269
2001-05-04,0.4167
2001-05-07,-4.9793
2001-05-08,-9.1703
2001-05-09,3.3654
2001-05-10,-3.7209
2001-05-11,-0.4831
2001-05-14,1.9417
2001-05-15,1.9048
2001-05-16,-4.2056000000000004
2001-05-17,1.4634
2001-05-18,2.8846
2001-05-21,0.4673
2001-05-22,0.9302
2001-05-23,-4.6083
2001-05-24,0.9662
2001-05-25,0.0
2001-05-29,0.4785
2001-05-30,-2.3810000000000002
2001-05-31,0.0
2001-06-01,0.0
2001-06-04,-2.9268
2001-06-05,-1.005
2001-06-06,1.5228000000000002
2001-06-07,0.0
2001-06-08,0.5
2001-06-11,-2.9851
2001-06-12,-2.5641
2001-06-13,1.5789
2001-06-14,-4.6632
2001-06-15,-2.1739
2001-06-18,-5.0
2001-06-19,1.1696
2001-06-20,-7.5145
2001-06-21,5.625
2001-06-22,-5.9172
2001-06-25,-1.8868
2001-06-26,12.1795
2001-06-27,-5.7143
2001-06-28,-0.6061
2001-06-29,-1.2195
2001-07-02,4.321
2001-07-03,2.9586
2001-07-05,-1.7241
2001-07-06,-2.924
2001-07-09,2.4096
2001-07-10,0.0
2001-07-11,-0.5882
2001-07-12,-1.7751000000000001
2001-07-13,3.6145
2001-07-16,-8.7209
2001-07-17,-3.8217
2001-07-18,-0.6623
2001-07-19,-2.0
2001-07-20,2.7211
2001-07-23,2.649
2001-07-24,-3.871
2001-07-25,4.0268
2001-07-26,-2.5806
2001-07-27,2.649
2001-07-30,7.0968
2001-07-31,7.8313
2001-08-01,1.1173
2001-08-02,-1.6575
2001-08-03,0.5618
2001-08-06,-5.0279
2001-08-07,2.3529
2001-08-08,-2.2989
2001-08-09,-4.7059
2001-08-10,0.0
2001-08-13,-1.2346
2001-08-14,1.875
2001-08-15,2.454
2001-08-16,-2.3952
2001-08-17,-6.7485
2001-08-20,5.2632
2001-08-21,-1.875
2001-08-22,0.0
2001-08-23,3.8217
2001-08-24,-3.0675
2001-08-27,5.0633
2001-08-28,-1.2048
2001-08-29,-1.2195
2001-08-30,0.0
2001-08-31,1.8519
2001-09-04,3.0303
2001-09-05,-8.2353
2001-09-06,-1.9231
2001-09-07,-1.3072
2001-09-10,1.9868000000000001
2001-09-17,0.6494
2001-09-18,-3.2258
2001-09-19,-11.3333
2001-09-20,13.5338
2001-09-21,5.9603
2001-09-24,-0.625
2001-09-25,-3.1447
2001-09-26,0.0
2001-09-27,-18.8312
2001-09-28,14.4
2001-10-01,-4.8951
2001-10-02,-5.1471
2001-10-03,-3.1008
2001-10-04,0.0
2001-10-05,0.0
2001-10-08,3.2
2001-10-09,0.7752
2001-10-10,0.0
2001-10-11,-11.538499999999999
2001-10-12,13.0435
2001-10-15,0.0
2001-10-16,0.0
2001-10-17,-0.7692
2001-10-18,-3.876
2001-10-19,3.2258
2001-10-22,-0.7813
2001-10-23,-0.7874
2001-10-24,1.5873
2001-10-25,-2.3438
2001-10-26,2.4
2001-10-29,0.7813
2001-10-30,-1.5504
2001-10-31,-0.7874
2001-11-01,0.0
2001-11-02,3.1746
2001-11-05,-2.3077
2001-11-06,1.5748
2001-11-07,0.7752
2001-11-08,7.6923
2001-11-09,5.7143
2001-11-12,4.7297
2001-11-13,-9.6774
2001-11-14,10.7143
2001-11-15,-11.6129
2001-11-16,-0.7299
2001-11-19,-2.9412000000000003
2001-11-20,3.0303
2001-11-21,2.9412000000000003
2001-11-23,6.4286
2001-11-26,-2.6846
2001-11-27,1.3793
2001-11-28,-1.3605
2001-11-29,-6.2069
2001-11-30,1.4706000000000001
2001-12-03,-1.4493
2001-12-04,4.4118
2001-12-05,5.6338
2001-12-06,-2.0
2001-12-07,-4.0816
2001-12-10,-5.6738
2001-12-11,1.5038
2001-12-12,-3.7037
2001-12-13,0.7692
2001-12-14,2.2901
2001-12-17,0.7463
2001-12-18,5.1852
2001-12-19,-1.4085
2001-12-20,-9.2857
2001-12-21,2.3622
2001-12-24,4.6154
2001-12-26,0.7353
2001-12-27,2.1898
2001-12-28,-2.1429
2001-12-31,5.1095
2002-01-02,0.0
2002-01-03,-1.3889
2002-01-04,0.0
2002-01-07,3.5211
2002-01-08,5.4422
2002-01-09,3.871
2002-01-10,3.1056
2002-01-11,6.6265
2002-01-14,-1.1299
2002-01-15,-1.1429
2002-01-16,1.1561
2002-01-17,-1.1429
2002-01-18,-2.3121
2002-01-22,0.0
2002-01-23,-0.5917
2002-01-24,0.5952
2002-01-25,-2.9586
2002-01-28,-2.439
2002-01-29,-3.75
2002-01-30,-2.5974
2002-01-31,11.3333
2002-02-01,-1.1976
2002-02-04,0.0
2002-02-05,0.0
2002-02-06,0.0
2002-02-07,-1.2121
2002-02-08,0.0
2002-02-11,-1.8405
2002-02-12,0.0
2002-02-13,-1.25
2002-02-14,-1.8987
2002-02-15,3.2258
2002-02-19,-1.25
2002-02-20,1.2658
2002-02-21,0.0
2002-02-22,0.0
2002-02-25,5.0
2002-02-26,-1.1905000000000001
2002-02-27,9.6386
2002-02-28,48.3516
2002-03-01,11.4815
2002-03-04,2.99
2002-03-05,0.0
2002-03-06,1.9355
2002-03-07,2.8481
2002-03-08,0.3077
2002-03-11,7.362
2002-03-12,-5.1429
2002-03-13,4.2169
2002-03-14,-3.1792
2002-03-15,-0.597
2002-03-18,0.0
2002-03-19,20.1201
2002-03-20,-2.75
2002-03-21,1.2852999999999999
2002-03-22,2.0305
2002-03-25,0.2488
2002-03-26,-7.196
2002-03-27,-2.4064
2002-03-28,4.1096
2002-04-01,5.0
2002-04-02,2.5063
2002-04-03,-2.934
2002-04-04,-1.7631999999999999
2002-04-05,-3.0769
2002-04-08,5.5556
2002-04-09,-3.2580999999999998
2002-04-10,-2.3316
2002-04-11,0.2653
2002-04-12,0.2646
2002-04-15,1.5831
2002-04-16,4.9351
2002-04-17,5.198
2002-04-18,0.0
2002-04-19,1.1764999999999999
2002-04-22,15.5814
2002-04-23,-1.6097000000000001
2002-04-24,-3.681
2002-04-25,-0.2123
2002-04-26,-2.5532
2002-04-29,-2.8384
2002-04-30,0.0
2002-05-01,6.7416
2002-05-02,2.1053
2002-05-03,2.0619
2002-05-06,-2.0202
2002-05-07,-4.9485
2002-05-08,6.2907
2002-05-09,-0.4082
2002-05-10,-1.4344000000000001
2002-05-13,1.6632
2002-05-14,-0.6135
2002-05-15,-1.4403000000000001
2002-05-16,1.6701000000000001
2002-05-17,-1.8479999999999999
2002-05-20,1.6736
2002-05-21,0.823
2002-05-22,-5.102
2002-05-23,-0.2151
2002-05-24,0.0
2002-05-28,-5.1724
2002-05-29,1.1364
2002-05-30,-13.4831
2002-05-31,14.2857
2002-06-03,-4.5455
2002-06-04,0.9524
2002-06-05,2.3585
2002-06-06,-1.1521
2002-06-07,3.7296
2002-06-10,-3.3708
2002-06-11,-0.2326
2002-06-12,0.2331
2002-06-13,0.0
2002-06-14,-4.186
2002-06-17,5.5825
2002-06-18,2.9885
2002-06-19,3.5714
2002-06-20,-2.5862
2002-06-21,-2.6549
2002-06-24,2.2727
2002-06-25,-0.4444
2002-06-26,0.2232
2002-06-27,0.0
2002-06-28,11.3586
2002-07-01,-1.8
2002-07-02,-0.4073
2002-07-03,-0.818
2002-07-05,1.4433
2002-07-08,0.4065
2002-07-09,-1.0121
2002-07-10,-1.8405
2002-07-11,0.0
2002-07-12,1.875
2002-07-15,-1.8405
2002-07-16,-0.2083
2002-07-17,7.3069
2002-07-18,-1.751
2002-07-19,-4.9505
2002-07-22,0.4167
2002-07-23,-14.9378
2002-07-24,3.6585
2002-07-25,-2.8235
2002-07-26,-0.7264
2002-07-29,2.439
2002-07-30,-1.6667
2002-07-31,5.3269
2002-08-01,0.0
2002-08-02,-0.2299
2002-08-05,-5.2995
2002-08-06,2.1898
2002-08-07,-6.1905
2002-08-08,-7.868
2002-08-09,-3.5813
2002-08-12,-4.5714
2002-08-13,-3.8922
2002-08-14,10.9034
2002-08-15,-0.2809
2002-08-16,1.6901000000000002
2002-08-19,-0.277
2002-08-20,-0.8333
2002-08-21,5.042
2002-08-22,-0.2667
2002-08-23,-2.1390000000000002
2002-08-26,7.6503
2002-08-27,-3.5533
2002-08-28,-1.8420999999999998
2002-08-29,-3.2172
2002-08-30,2.2161
2002-09-03,-2.981
2002-09-04,3.9106
2002-09-05,-4.0323
2002-09-06,9.2437
2002-09-09,-1.0256
2002-09-10,1.0363
2002-09-11,-0.5128
2002-09-12,1.0309
2002-09-13,1.2755
2002-09-16,8.8161
2002-09-17,-2.7778
2002-09-18,2.3810000000000002
2002-09-19,-3.4884
2002-09-20,8.4337
2002-09-23,17.5556
2002-09-24,2.0794
2002-09-25,-0.9259
2002-09-26,0.0
2002-09-27,-0.3738
2002-09-30,1.8761999999999999
2002-10-01,13.2597
2002-10-02,0.9756
2002-10-03,0.3221
2002-10-04,-2.0867
2002-10-07,-3.9344
2002-10-08,4.6075
2002-10-09,-10.2773
2002-10-10,2.0
2002-10-11,3.3868
2002-10-14,3.4483
2002-10-15,0.8333
2002-10-16,-2.4793
2002-10-17,4.9153
2002-10-18,-0.8078
2002-10-21,1.1401
2002-10-22,-0.6441
2002-10-23,4.8622
2002-10-24,8.1917
2002-10-25,0.0
2002-10-28,-3.1429
2002-10-29,-7.5221
2002-10-30,6.0606
2002-10-31,0.4511
2002-11-01,1.7964
2002-11-04,-5.1471
2002-11-05,6.3566
2002-11-06,2.7697000000000003
2002-11-07,0.4255
2002-11-08,-1.4123999999999999
2002-11-11,-0.4298
2002-11-12,-0.7194
2002-11-13,-1.7391
2002-11-14,1.7699
2002-11-15,-1.1594
2002-11-18,3.2258
2002-11-19,2.6989
2002-11-20,4.2877
2002-11-21,-0.5305
2002-11-22,-2.9333
2002-11-25,-1.0989
2002-11-26,-1.8056
2002-11-27,4.9505
2002-11-29,-0.5391
2002-12-02,-2.168
2002-12-03,-0.277
2002-12-04,-0.8333
2002-12-05,1.4006
2002-12-06,3.453
2002-12-09,-8.5447
2002-12-10,-1.3139
2002-12-11,-1.0355
2002-12-12,0.1495
2002-12-13,-1.0448
2002-12-16,-5.7315000000000005
2002-12-17,-3.52
2002-12-18,-5.6385
2002-12-19,10.5448
2002-12-20,4.6105
2002-12-23,-1.2158
2002-12-24,-0.6154
2002-12-26,1.7027999999999999
2002-12-27,-3.3486000000000002
2002-12-30,3.622
2002-12-31,-1.9757
2003-01-02,0.6202
2003-01-03,1.3867
2003-01-06,-2.4316
2003-01-07,-3.1153
2003-01-08,-8.3601
2003-01-09,1.7544
2003-01-10,0.6897
2003-01-13,-3.2534
2003-01-14,1.9468999999999999
2003-01-15,1.9097
2003-01-16,-0.3407
2003-01-17,-5.9829
2003-01-21,-9.0909
2003-01-22,10.0
2003-01-23,5.8182
2003-01-24,-3.2646
2003-01-27,2.1314
2003-01-28,4.3478
2003-01-29,3.3333
2003-01-30,-8.7097
2003-01-31,6.0071
2003-02-03,0.8333
2003-02-04,3.3058
2003-02-05,3.84
2003-02-06,-2.4653
2003-02-07,0.9479
2003-02-10,-2.8169
2003-02-11,4.3478
2003-02-12,-4.9383
2003-02-13,1.2987
2003-02-14,0.1603
2003-02-18,-0.16
2003-02-19,-0.3205
2003-02-20,-1.9293
2003-02-21,-1.9672
2003-02-24,5.1839
2003-02-25,-1.4308
2003-02-26,-0.9677
2003-02-27,-0.8143
2003-02-28,-5.2545
2003-03-03,-6.2392
2003-03-04,-13.1238
2003-03-05,5.5319
2003-03-06,-4.2339
2003-03-07,-4.8421
2003-03-10,8.4071
2003-03-11,3.6734999999999998
2003-03-12,-1.9685000000000001
2003-03-13,-2.6104000000000003
2003-03-14,3.0928
2003-03-17,-1.2
2003-03-18,0.2024
2003-03-19,-1.6162
2003-03-20,0.4107
2003-03-21,-10.0204
2003-03-24,0.0
2003-03-25,3.4091
2003-03-26,2.1978
2003-03-27,1.9355
2003-03-28,0.211
2003-03-31,2.3158
2003-04-01,-0.2058
2003-04-02,-1.8557000000000001
2003-04-03,1.6806999999999999
2003-04-04,-5.7851
2003-04-07,1.9737
2003-04-08,-0.8602
2003-04-09,-3.4707
2003-04-10,0.2247
2003-04-11,2.0179
2003-04-14,3.0769
2003-04-15,-2.5586
2003-04-16,-8.0963
2003-04-17,12.381
2003-04-21,-3.6017
2003-04-22,4.3956
2003-04-23,3.7895
2003-04-24,-3.2454
2003-04-25,0.0
2003-04-28,0.0
2003-04-29,4.8218
2003-04-30,2.0
2003-05-01,1.7647
2003-05-02,3.8536
2003-05-05,6.679
2003-05-06,3.3043
2003-05-07,-1.6835
2003-05-08,-2.3973
2003-05-09,1.0526
2003-05-12,1.2153
2003-05-13,3.259
2003-05-14,0.4983
2003-05-15,0.3306
2003-05-16,-1.9769
2003-05-19,-2.1849
2003-05-20,-8.4192
2003-05-21,12.1951
2003-05-22,0.1672
2003-05-23,-1.8364
2003-05-27,1.7006999999999999
2003-05-28,-3.01
2003-05-29,0.6897
2003-05-30,1.8836
2003-06-02,0.1681
2003-06-03,3.3557
2003-06-04,0.974
2003-06-05,-1.2862
2003-06-06,2.2801
2003-06-09,-3.1847
2003-06-10,1.9737
2003-06-11,10.3226
2003-06-12,0.8772
2003-06-13,0.0
2003-06-16,-2.029
2003-06-17,-0.1479
2003-06-18,-2.963
2003-06-19,-4.1221
2003-06-20,-2.2293
2003-06-23,1.1401
2003-06-24,-1.2882
2003-06-25,-0.3263
2003-06-26,3.7643
2003-06-27,0.9464
2003-06-30,-0.4688
2003-07-01,0.471
2003-07-02,2.1875
2003-07-03,1.682
2003-07-07,3.1579
2003-07-08,1.7492999999999999
2003-07-09,-1.8625
2003-07-10,-2.1898
2003-07-11,-0.597
2003-07-14,2.1021
2003-07-15,-1.4706000000000001
2003-07-16,-2.2388
2003-07-17,6.8702
2003-07-18,-2.8571
2003-07-21,3.6765
2003-07-22,-0.5674
2003-07-23,-2.1398
2003-07-24,4.519
2003-07-25,-2.9289
2003-07-28,-1.4368
2003-07-29,-0.5831
2003-07-30,-0.2933
2003-07-31,-0.8824
2003-08-01,0.1484
2003-08-04,-1.1852
2003-08-05,-0.2999
2003-08-06,-0.3008
2003-08-07,-5.7315000000000005
2003-08-08,-8.32
2003-08-11,1.9197
2003-08-12,-0.6849
2003-08-13,-2.7586
2003-08-14,-1.0638
2003-08-15,2.3297
2003-08-18,3.3275
2003-08-19,3.0508
2003-08-20,0.0
2003-08-21,1.1513
2003-08-22,0.4878
2003-08-25,-0.1618
2003-08-26,0.1621
2003-08-27,-6.7961
2003-08-28,0.6944
2003-08-29,-0.1724
2003-09-02,3.6269
2003-09-03,0.0
2003-09-04,-1.8333
2003-09-05,-3.2258
2003-09-08,2.6316
2003-09-09,-1.3675
2003-09-10,1.2132
2003-09-11,1.3699
2003-09-12,0.0
2003-09-15,1.5203
2003-09-16,10.1498
2003-09-17,-3.9275
2003-09-18,-2.5157
2003-09-19,-2.2580999999999998
2003-09-22,0.495
2003-09-23,3.1199
2003-09-24,1.1146
2003-09-25,-1.5748
2003-09-26,-2.4
2003-09-29,1.6393
2003-09-30,-0.8065
2003-10-01,4.3902
2003-10-02,-1.0903
2003-10-03,6.2992
2003-10-06,-1.7778
2003-10-07,5.279
2003-10-08,1.5758999999999999
2003-10-09,0.141
2003-10-10,-1.4085
2003-10-13,0.0
2003-10-14,0.0
2003-10-15,-0.7143
2003-10-16,-0.1439
2003-10-17,-0.5764
2003-10-20,1.7391
2003-10-21,-1.2821
2003-10-22,-0.7215
2003-10-23,-1.5988
2003-10-24,0.4431
2003-10-27,1.0294
2003-10-28,0.4367
2003-10-29,1.4493
2003-10-30,-1.4285999999999999
2003-10-31,-1.1594
2003-11-03,-2.0528
2003-11-04,-0.2994
2003-11-05,5.8559
2003-11-06,2.695
2003-11-07,2.2099
2003-11-10,0.6757
2003-11-11,0.4027
2003-11-12,0.2674
2003-11-13,-2.5333
2003-11-14,-2.7359999999999998
2003-11-17,-0.1406
2003-11-18,-0.8451
2003-11-19,-0.5682
2003-11-20,0.4286
2003-11-21,-1.138
2003-11-24,3.8849
2003-11-25,-0.9695
2003-11-26,2.7972
2003-11-28,0.8163
2003-12-01,3.3738
2003-12-02,3.9164
2003-12-03,-2.2613
2003-12-04,7.7120999999999995
2003-12-05,1.1933
2003-12-08,-0.9434
2003-12-09,1.9048
2003-12-10,-2.9206
2003-12-11,2.1661
2003-12-12,8.5984
2003-12-15,-3.5792
2003-12-16,-0.1125
2003-12-17,0.2252
2003-12-18,2.1348
2003-12-19,-0.9901
2003-12-22,-0.2222
2003-12-23,-0.5568
2003-12-24,5.0392
2003-12-26,-0.9595
2003-12-29,7.1044
2003-12-30,0.7035
2003-12-31,-0.6986
2004-01-02,-3.1156
2004-01-05,3.527
2004-01-06,-2.4048
2004-01-07,-2.6694
2004-01-08,5.5907
2004-01-09,8.4915
2004-01-12,2.2099
2004-01-13,-0.9009
2004-01-14,2.0909
2004-01-15,-0.8905
2004-01-16,-0.6289
2004-01-20,3.7975
2004-01-21,0.6098
2004-01-22,-2.5108
2004-01-23,0.7993
2004-01-26,0.3524
2004-01-27,-1.6681
2004-01-28,-3.9286
2004-01-29,-0.3717
2004-01-30,1.959
2004-02-02,1.0979
2004-02-03,1.448
2004-02-04,-0.8921
2004-02-05,-0.7201
2004-02-06,0.6346
2004-02-09,-0.3604
2004-02-10,1.6275
2004-02-11,1.2456
2004-02-12,1.4938
2004-02-13,1.2987
2004-02-17,-1.0256
2004-02-18,-3.7997
2004-02-19,0.5386
2004-02-20,0.9821
2004-02-23,-1.2378
2004-02-24,0.6267
2004-02-25,-0.3559
2004-02-26,4.4643
2004-02-27,-0.1709
2004-03-01,-0.8562
2004-03-02,-0.0864
2004-03-03,2.7658
2004-03-04,6.6442
2004-03-05,0.1577
2004-03-08,-0.8661
2004-03-09,0.4766
2004-03-10,-1.581
2004-03-11,-3.6145
2004-03-12,4.0833
2004-03-15,-1.2810000000000001
2004-03-16,4.3796
2004-03-17,0.2331
2004-03-18,4.6512
2004-03-19,4.2963000000000005
2004-03-22,-2.2727
2004-03-23,-1.1628
2004-03-24,-0.3676
2004-03-25,1.476
2004-03-26,-1.0182
2004-03-29,1.4695
2004-03-30,3.1861
2004-03-31,2.5263
2004-04-01,1.9849
2004-04-02,4.0268
2004-04-05,-1.0968
2004-04-06,-1.8265
2004-04-07,0.8638
2004-04-08,0.9223
2004-04-12,1.1749
2004-04-13,0.0645
2004-04-14,-3.2882
2004-04-15,1.3333
2004-04-16,1.9079000000000002
2004-04-19,-0.1291
2004-04-20,-1.8746
2004-04-21,1.581
2004-04-22,2.4643
2004-04-23,-0.8861
2004-04-26,3.3205999999999998
2004-04-27,3.8319
2004-04-28,-1.25
2004-04-29,-2.9536
2004-04-30,2.1118
2004-05-03,3.4063
2004-05-04,-2.2941
2004-05-05,-0.5418
2004-05-06,-8.3535
2004-05-07,-7.4637
2004-05-10,-4.5682
2004-05-11,5.834
2004-05-12,-0.9187
2004-05-13,-1.8545
2004-05-14,2.1802
2004-05-17,-1.3514
2004-05-18,-3.0281
2004-05-19,-4.3866
2004-05-20,-4.7434
2004-05-21,5.7959
2004-05-24,-0.463
2004-05-25,0.8527
2004-05-26,-0.2306
2004-05-27,-1.0786
2004-05-28,-1.0903
2004-06-01,2.2835
2004-06-02,-1.5396
2004-06-03,-5.1603
2004-06-04,0.5771
2004-06-07,3.2787
2004-06-08,-1.746
2004-06-09,-1.2924
2004-06-10,4.6645
2004-06-14,-4.6129999999999995
2004-06-15,6.2295
2004-06-16,2.0833
