ticker,EMN US Equity
2000-05-22,2.3641
2000-05-23,-1.3857
2000-05-24,-1.4052
2000-05-25,-5.4632
2000-05-26,-1.5074999999999998
2000-05-30,-0.7653
2000-05-31,-6.2982
2000-06-01,4.3896
2000-06-02,-0.2628
2000-06-05,-2.8986
2000-06-06,1.8996
2000-06-07,1.8641999999999999
2000-06-08,-0.2614
2000-06-09,1.0485
2000-06-12,-1.0376
2000-06-13,0.1363
2000-06-14,1.7173
2000-06-15,-0.2597
2000-06-16,-1.0417
2000-06-19,-3.6842
2000-06-20,-0.9563
2000-06-21,1.3793
2000-06-22,0.0
2000-06-23,0.4082
2000-06-26,0.813
2000-06-27,4.3011
2000-06-28,-0.3061
2000-06-29,-1.8904999999999998
2000-06-30,0.6588
2000-07-03,3.2723
2000-07-05,0.3169
2000-07-06,-5.4959
2000-07-07,3.3422
2000-07-10,-0.6468
2000-07-11,3.776
2000-07-12,-1.5056
2000-07-13,1.5287
2000-07-14,-1.8820999999999999
2000-07-17,-2.1739
2000-07-18,0.5229
2000-07-19,-1.6905000000000001
2000-07-20,-0.9259
2000-07-21,1.3351
2000-07-24,-0.527
2000-07-25,-1.1921
2000-07-26,-1.2064
2000-07-27,2.8494
2000-07-28,-0.6596
2000-07-31,-0.3984
2000-08-01,-0.8
2000-08-02,-0.4032
2000-08-03,2.4291
2000-08-04,-9.6179
2000-08-07,3.207
2000-08-08,-0.565
2000-08-09,1.7045
2000-08-10,-1.5363
2000-08-11,1.8439999999999999
2000-08-14,0.0
2000-08-15,1.8801999999999999
2000-08-16,1.4354
2000-08-17,-0.9434
2000-08-18,0.2721
2000-08-21,-0.6784
2000-08-22,0.4781
2000-08-23,-1.9714
2000-08-24,0.1387
2000-08-25,0.1385
2000-08-28,-1.7981
2000-08-29,-0.4225
2000-08-30,-0.8487
2000-08-31,-1.5692
2000-09-01,-0.2899
2000-09-05,3.4884
2000-09-06,4.4944
2000-09-07,-2.5538
2000-09-08,-4.1379
2000-09-11,-0.4317
2000-09-12,-0.578
2000-09-13,1.968
2000-09-14,-2.2318
2000-09-15,-1.7673
2000-09-18,-2.099
2000-09-19,-1.6844999999999999
2000-09-20,-2.1807
2000-09-21,-1.5924
2000-09-22,-0.8091
2000-09-25,-2.9364
2000-09-26,-1.6806999999999999
2000-09-27,0.1709
2000-09-28,0.6826
2000-09-29,0.1695
2000-10-02,0.5076
2000-10-03,3.1987
2000-10-04,3.4258
2000-10-05,-0.7886
2000-10-06,-0.7949
2000-10-09,0.4808
2000-10-10,-1.1164
2000-10-11,-3.5484
2000-10-12,0.5017
2000-10-13,-4.9917
2000-10-16,6.4799
2000-10-17,-2.9605
2000-10-18,0.5085
2000-10-19,-1.5177
2000-10-20,2.0548
2000-10-23,0.5034
2000-10-24,4.5075
2000-10-25,-2.7157
2000-10-26,3.1199
2000-10-27,0.7962
2000-10-30,8.5308
2000-10-31,-0.1456
2000-11-01,-2.4781
2000-11-02,0.299
2000-11-03,2.2355
2000-11-06,0.4373
2000-11-07,0.5806
2000-11-08,0.1443
2000-11-09,-1.4409
2000-11-10,-0.731
2000-11-13,0.0
2000-11-14,3.6818999999999997
2000-11-15,1.1364
2000-11-16,-4.6348
2000-11-17,0.4418
2000-11-20,-1.3195999999999999
2000-11-21,0.2972
2000-11-22,-1.7778
2000-11-24,1.2066
2000-11-27,-0.149
2000-11-28,-0.8955
2000-11-29,3.7651
2000-11-30,0.2903
2000-12-01,2.7496
2000-12-04,-0.4225
2000-12-05,1.9802
2000-12-06,0.4161
2000-12-07,-0.4144
2000-12-08,1.5257
2000-12-11,0.2732
2000-12-12,1.4986
2000-12-13,-0.5315
2000-12-14,1.0899
2000-12-15,0.6739
2000-12-18,0.2677
2000-12-19,1.7356
2000-12-20,-3.6745
2000-12-21,3.2698
2000-12-22,2.7704
2000-12-26,0.8986
2000-12-27,3.4351
2000-12-28,0.369
2000-12-29,-4.4118
2001-01-02,-2.5641
2001-01-03,3.6842
2001-01-04,-0.5076
2001-01-05,-4.0816
2001-01-08,1.4628
2001-01-09,-3.2765
2001-01-10,0.271
2001-01-11,-2.4324
2001-01-12,0.277
2001-01-16,1.7955999999999999
2001-01-17,-0.6784
2001-01-18,-0.6831
2001-01-19,-2.2008
2001-01-22,0.2813
2001-01-23,0.1403
2001-01-24,-0.8403
2001-01-25,0.2825
2001-01-26,-2.6761
2001-01-29,3.6179
2001-01-30,3.9106
2001-01-31,0.4516
2001-02-01,0.5566
2001-02-02,0.7877
2001-02-05,2.1757
2001-02-06,-0.1447
2001-02-07,1.6562999999999999
2001-02-08,-0.1629
2001-02-09,-0.0204
2001-02-12,0.5101
2001-02-13,2.5173
2001-02-14,-1.6634
2001-02-15,3.2018
2001-02-16,-3.0634
2001-02-20,-0.2214
2001-02-21,-1.4727000000000001
2001-02-22,-0.6962
2001-02-23,1.0309
2001-02-26,6.1837
2001-02-27,-1.4990999999999999
2001-02-28,0.3902
2001-03-01,-1.8465
2001-03-02,1.3860999999999999
2001-03-05,1.6602000000000001
2001-03-06,0.1921
2001-03-07,2.7613
2001-03-08,-0.112
2001-03-09,0.6538
2001-03-12,-4.2501999999999995
2001-03-13,-0.252
2001-03-14,-1.9404
2001-03-15,-2.4785
2001-03-16,-0.6354
2001-03-19,2.9084
2001-03-20,0.1604
2001-03-21,-2.3414
2001-03-22,-2.9303
2001-03-23,0.2111
2001-03-26,3.8551
2001-03-27,1.359
2001-03-28,-0.4002
2001-03-29,-1.5069
2001-03-30,0.408
2001-04-02,1.7675999999999998
2001-04-03,-3.6734
2001-04-04,2.5285
2001-04-05,1.8597000000000001
2001-04-06,-2.3219
2001-04-09,3.2101
2001-04-10,5.2362
2001-04-11,-0.5799
2001-04-12,-0.2258
2001-04-16,1.056
2001-04-17,0.2986
2001-04-18,2.0651
2001-04-19,-1.3489
2001-04-20,-0.7576
2001-04-23,-0.8192
2001-04-24,0.7509
2001-04-25,-0.3354
2001-04-26,2.7108
2001-04-27,-1.7109999999999999
2001-04-30,-1.4074
2001-05-01,-0.9391
2001-05-02,1.6117
2001-05-03,-1.7727
2001-05-04,0.6269
2001-05-07,-0.7551
2001-05-08,-0.5516
2001-05-09,-0.4399
2001-05-10,1.2872
2001-05-11,-2.1434
2001-05-14,0.4264
2001-05-15,0.9265
2001-05-16,5.5651
2001-05-17,0.0906
2001-05-18,-0.2715
2001-05-21,-0.5082
2001-05-22,-2.0066
2001-05-23,-1.8615
2001-05-24,-2.8642
2001-05-25,0.332
2001-05-29,0.1362
2001-05-30,-2.0019
2001-05-31,0.238
2001-06-01,-0.8904
2001-06-04,1.3975
2001-06-05,0.7482
2001-06-06,-0.5472
2001-06-07,0.0
2001-06-08,0.5306
2001-06-11,-1.8569
2001-06-12,-0.0199
2001-06-13,1.1554
2001-06-14,-4.0127
2001-06-15,0.5795
2001-06-18,-0.2263
2001-06-19,0.7837
2001-06-20,0.7571
2001-06-21,-1.6044
2001-06-22,-2.3117
2001-06-25,-0.6972
2001-06-26,0.2766
2001-06-27,0.0
2001-06-28,0.5729
2001-06-29,0.4852
2001-07-02,-1.4907
2001-07-03,-1.1722
2001-07-05,0.7332
2001-07-06,-1.7769
2001-07-09,0.4359
2001-07-10,-1.9531
2001-07-11,-0.4427
2001-07-12,1.8008
2001-07-13,-1.0483
2001-07-16,-1.1476
2001-07-17,0.6698
2001-07-18,0.4657
2001-07-19,2.0751
2001-07-20,-0.4325
2001-07-23,-2.7802
2001-07-24,-3.3289
2001-07-25,2.4035
2001-07-26,1.3315000000000001
2001-07-27,-3.029
2001-07-30,-1.3551
2001-07-31,2.1653000000000002
2001-08-01,-0.2279
2001-08-02,0.7309
2001-08-03,0.4308
2001-08-06,-1.1063
2001-08-07,-1.0046
2001-08-08,-2.3985
2001-08-09,-0.6144
2001-08-10,1.3314
2001-08-13,-0.9855
2001-08-14,0.0948
2001-08-15,-0.9233
2001-08-16,-0.8124
2001-08-17,0.1205
2001-08-20,-0.6015
2001-08-21,0.3147
2001-08-22,-1.0135
2001-08-23,0.0244
2001-08-24,0.8774
2001-08-27,-1.0389
2001-08-28,-2.4657999999999998
2001-08-29,-1.7772000000000001
2001-08-30,-2.9817
2001-08-31,1.8913
2001-09-04,1.2374
2001-09-05,1.1204
2001-09-06,-1.1584
2001-09-07,-2.9299
2001-09-10,-1.6798
2001-09-17,-8.1578
2001-09-18,-0.8529
2001-09-19,-1.7799
2001-09-20,-5.9197
2001-09-21,-2.8891999999999998
2001-09-24,6.7769
2001-09-25,3.3746
2001-09-26,1.767
2001-09-27,3.0606
2001-09-28,3.6551
2001-10-01,-2.1212
2001-10-02,2.9834
2001-10-03,-0.2186
2001-10-04,-0.5752
2001-10-05,-0.4683
2001-10-08,-1.0241
2001-10-09,0.6432
2001-10-10,1.1114
2001-10-11,4.177
2001-10-12,0.5803
2001-10-15,-0.6294
2001-10-16,0.2903
2001-10-17,-3.8158
2001-10-18,-0.8208
2001-10-19,-2.4
2001-10-22,0.0283
2001-10-23,-0.7064
2001-10-24,-3.5003
2001-10-25,0.4718
2001-10-26,1.1154
2001-10-29,-1.045
2001-10-30,-0.176
2001-10-31,0.8228
2001-11-01,2.6523
2001-11-02,1.9306999999999999
2001-11-05,0.5014
2001-11-06,2.9656000000000002
2001-11-07,0.5114
2001-11-08,-0.1339
2001-11-09,-0.4291
2001-11-12,-1.6966999999999999
2001-11-13,3.1507
2001-11-14,0.0
2001-11-15,-0.1328
2001-11-16,2.1277
2001-11-19,2.8906
2001-11-20,-0.6074
2001-11-21,-1.3496000000000001
2001-11-23,-0.5421
2001-11-26,-0.2336
2001-11-27,-1.1446
2001-11-28,-1.1316
2001-11-29,-0.2129
2001-11-30,2.3473
2001-12-03,-2.2674
2001-12-04,1.2267000000000001
2001-12-05,1.3699
2001-12-06,-1.1954
2001-12-07,-5.0237
2001-12-10,1.9939
2001-12-11,2.8238
2001-12-12,0.2377
2001-12-13,-1.2527
2001-12-14,1.1606
2001-12-17,1.0139
2001-12-18,3.8035
2001-12-19,-0.7634
2001-12-20,-0.0513
2001-12-21,-0.59
2001-12-24,0.4645
2001-12-26,0.2055
2001-12-27,-0.0513
2001-12-28,0.0256
2001-12-31,0.0513
2002-01-02,-0.0513
2002-01-03,2.1026
2002-01-04,4.8217
2002-01-07,3.2583
2002-01-08,0.0928
2002-01-09,-0.1854
2002-01-10,-0.0232
2002-01-11,0.5807
2002-01-14,-3.4873
2002-01-15,-0.4786
2002-01-16,-6.3477
2002-01-17,-0.5135
2002-01-18,-1.3935
2002-01-22,-0.6019
2002-01-23,0.3423
2002-01-24,4.5657
2002-01-25,0.3513
2002-01-28,0.0
2002-01-29,-1.6004
2002-01-30,0.7624
2002-01-31,1.2863
2002-02-01,-1.6932
2002-02-04,-1.4691
2002-02-05,-2.7763
2002-02-06,1.1634
2002-02-07,-0.2352
2002-02-08,2.1745
2002-02-11,2.2564
2002-02-12,-1.2036
2002-02-13,1.4213
2002-02-14,-0.6507
2002-02-15,1.2594
2002-02-19,-1.3433
2002-02-20,0.8069
2002-02-21,0.5753
2002-02-22,0.7212
2002-02-25,2.5926
2002-02-26,2.2622999999999998
2002-02-27,1.2238
2002-02-28,2.3018
2002-03-01,1.6591
2002-03-04,4.0465
2002-03-05,-2.4925
2002-03-06,-0.4848
2002-03-07,0.2436
2002-03-08,-0.0663
2002-03-11,0.3316
2002-03-12,0.8152
2002-03-13,0.153
2002-03-14,0.2423
2002-03-15,1.5385
2002-03-18,1.0606
2002-03-19,1.4778
2002-03-20,2.2794
2002-03-21,0.0825
2002-03-22,-0.5773
2002-03-25,-1.1613
2002-03-26,2.1821
2002-03-27,0.5955
2002-03-28,-0.4082
2002-04-01,-1.6192
2002-04-02,-0.6875
2002-04-03,-1.4475
2002-04-04,-1.2984
2002-04-05,2.5446999999999997
2002-04-08,0.673
2002-04-09,0.8356
2002-04-10,1.5952
2002-04-11,-1.8556
2002-04-12,-0.5402
2002-04-15,-1.1489
2002-04-16,0.9298
2002-04-17,-0.0209
2002-04-18,-1.0052
2002-04-19,0.4443
2002-04-22,-2.8012
2002-04-23,-1.1701
2002-04-24,-0.2631
2002-04-25,-0.9233
2002-04-26,-1.775
2002-04-29,-2.1911
2002-04-30,1.8476
2002-05-01,0.0907
2002-05-02,2.3335
2002-05-03,0.1771
2002-05-06,-1.9447999999999999
2002-05-07,1.5326
2002-05-08,1.1987
2002-05-09,0.3071
2002-05-10,-0.5248
2002-05-13,-0.1759
2002-05-14,2.1361
2002-05-15,0.6684
2002-05-16,-1.178
2002-05-17,0.6935
2002-05-20,-0.7103
2002-05-21,0.737
2002-05-22,0.4089
2002-05-23,1.0287
2002-05-24,-0.6788
2002-05-28,-1.1747
2002-05-29,0.281
2002-05-30,-1.0776
2002-05-31,0.7625
2002-06-03,-1.8162
2002-06-04,0.1321
2002-06-05,1.1656
2002-06-06,-1.5434999999999999
2002-06-07,1.5676999999999999
2002-06-10,0.8696
2002-06-11,-1.681
2002-06-12,0.8549
2002-06-13,-1.163
2002-06-14,-1.7096
2002-06-17,3.9756
2002-06-18,-0.1738
2002-06-19,-0.9793
2002-06-20,0.2857
2002-06-21,-1.3807
2002-06-24,0.1556
2002-06-25,0.9541
2002-06-26,0.1978
2002-06-27,2.2154
2002-06-28,0.6438
2002-07-01,0.2132
2002-07-02,-2.1064
2002-07-03,-0.1304
2002-07-05,4.0479
2002-07-08,-0.7321
2002-07-09,-2.5074
2002-07-10,-3.4147
2002-07-11,-2.26
2002-07-12,0.1374
2002-07-15,-1.3489
2002-07-16,-4.102
2002-07-17,0.7733
2002-07-18,-0.1199
2002-07-19,-4.6339
2002-07-22,-3.7260999999999997
2002-07-23,0.3138
2002-07-24,10.6621
2002-07-25,2.8975
2002-07-26,-2.3352
2002-07-29,5.6728
2002-07-30,-3.7045
2002-07-31,2.0963
2002-08-01,-0.3159
2002-08-02,-4.9796
2002-08-05,-2.3106
2002-08-06,4.8769
2002-08-07,3.5573
2002-08-08,2.8963
2002-08-09,0.8073
2002-08-12,-1.71
2002-08-13,-1.2332
2002-08-14,2.5641
2002-08-15,-2.2826
2002-08-16,-0.2447
2002-08-19,2.6985
2002-08-20,-2.4104
2002-08-21,0.9568
2002-08-22,0.6171
2002-08-23,-2.0591
2002-08-26,0.2908
2002-08-27,1.1597
2002-08-28,-1.8298
2002-08-29,-0.2695
2002-08-30,1.0358
2002-09-03,-1.8498
2002-09-04,1.0899
2002-09-05,-2.0665
2002-09-06,3.211
2002-09-09,0.0
2002-09-10,0.8667
2002-09-11,-0.1763
2002-09-12,-1.4485999999999999
2002-09-13,-2.3745
2002-09-16,0.1621
2002-09-17,-1.1562999999999999
2002-09-18,-2.4333
2002-09-19,-2.9017
2002-09-20,1.2102
2002-09-23,-1.5129000000000001
2002-09-24,-3.5679
2002-09-25,3.0319
2002-09-26,2.1696
2002-09-27,-4.3202
2002-09-30,-2.6276
2002-10-01,6.1829
2002-10-02,-8.1668
2002-10-03,-1.9882
2002-10-04,-2.2752
2002-10-07,0.1122
2002-10-08,2.6058
2002-10-09,-3.4681
2002-10-10,5.6294
2002-10-11,2.6781
2002-10-14,-0.0261
2002-10-15,4.2525
2002-10-16,-3.2533
2002-10-17,3.285
2002-10-18,-3.2557
2002-10-21,-0.233
2002-10-22,-3.1396
2002-10-23,-0.0268
2002-10-24,-3.6442
2002-10-25,1.7241
2002-10-28,-0.6834
2002-10-29,-1.2386
2002-10-30,1.2542
2002-10-31,0.0275
2002-11-01,1.486
2002-11-04,-0.5694
2002-11-05,3.027
2002-11-06,4.0233
2002-11-07,-3.3842
2002-11-08,-0.6584
2002-11-11,-2.2800000000000002
2002-11-12,1.5464
2002-11-13,0.187
2002-11-14,1.6
2002-11-15,0.9186
2002-11-18,-0.052
2002-11-19,1.3531
2002-11-20,-7.6765
2002-11-21,3.0033
2002-11-22,-0.162
2002-11-25,-0.649
2002-11-26,-0.3811
2002-11-27,5.6556999999999995
2002-11-29,1.1896
2002-12-02,0.9967
2002-12-03,0.2024
2002-12-04,-7.399
2002-12-05,0.8454
2002-12-06,2.1363
2002-12-09,-2.9653
2002-12-10,0.9004
2002-12-11,0.8653
2002-12-12,-0.2984
2002-12-13,-1.2789
2002-12-16,4.1621
2002-12-17,-2.0376
2002-12-18,-1.3506
2002-12-19,-0.0548
2002-12-20,1.9178
2002-12-23,-0.4839
2002-12-24,-0.7834
2002-12-26,0.3539
2002-12-27,-1.5192999999999999
2002-12-30,0.8264
2002-12-31,0.4645
2003-01-02,2.6108000000000002
2003-01-03,-0.4241
2003-01-06,2.0761
2003-01-07,0.1304
2003-01-08,-0.599
2003-01-09,-2.8032
2003-01-10,2.8032
2003-01-13,-0.7079
2003-01-14,0.3433
2003-01-15,-2.1316
2003-01-16,0.0269
2003-01-17,-0.8065
2003-01-21,-2.1409
2003-01-22,-1.3016
2003-01-23,1.431
2003-01-24,-2.379
2003-01-27,-3.1737
2003-01-28,1.873
2003-01-29,-0.5745
2003-01-30,-1.9359
2003-01-31,0.8544
2003-02-03,-0.9641
2003-02-04,0.1475
2003-02-05,-0.6775
2003-02-06,-1.4531
2003-02-07,-1.0834
2003-02-10,1.004
2003-02-11,-2.0482
2003-02-12,-2.1525
2003-02-13,1.1628
2003-02-14,0.1864
2003-02-18,2.5116
2003-02-19,-1.7544
2003-02-20,-1.3547
2003-02-21,1.3421
2003-02-24,-1.6015000000000001
2003-02-25,-0.0626
2003-02-26,0.5324
2003-02-27,0.7165
2003-02-28,-0.433
2003-03-03,-1.0252
2003-03-04,-2.6679
2003-03-05,0.7417
2003-03-06,-1.6324999999999998
2003-03-07,0.1302
2003-03-10,-2.0474
2003-03-11,-1.5262
2003-03-12,-4.5485
2003-03-13,1.3984
2003-03-14,0.884
2003-03-17,4.4865
2003-03-18,2.0798
2003-03-19,1.6103
2003-03-20,-0.3881
2003-03-21,5.2597
2003-03-24,-4.5342
2003-03-25,0.3231
2003-03-26,-1.8357
2003-03-27,-2.1325
2003-03-28,-0.9387
2003-03-31,-1.8951
2003-04-01,0.138
2003-04-02,2.928
2003-04-03,-0.5355
2003-04-04,0.6057
2003-04-07,-0.3344
2003-04-08,-1.1745
2003-04-09,-1.562
2003-04-10,-0.1035
2003-04-11,-0.4834
2003-04-14,2.3247999999999998
2003-04-15,1.7294
2003-04-16,-2.3333
2003-04-17,0.0
2003-04-21,-0.8532
2003-04-22,2.4441
2003-04-23,0.8065
2003-04-24,-1.7332999999999998
2003-04-25,1.6621000000000001
2003-04-28,2.4358
2003-04-29,0.3257
2003-04-30,-0.8766
2003-05-01,-1.3102
2003-05-02,0.1991
2003-05-05,0.3312
2003-05-06,2.0469
2003-05-07,-1.8763999999999998
2003-05-08,-0.6924
2003-05-09,1.9256
2003-05-12,2.1173
2003-05-13,-1.1482999999999999
2003-05-14,-0.8712
2003-05-15,1.3672
2003-05-16,-0.7707
2003-05-19,-1.877
2003-05-20,0.4288
2003-05-21,1.642
2003-05-22,0.3554
2003-05-23,2.9619999999999997
2003-05-27,0.469
2003-05-28,0.1556
2003-05-29,-0.2486
2003-05-30,1.838
2003-06-02,2.0496
2003-06-03,-0.7194
2003-06-04,2.4758
2003-06-05,0.0295
2003-06-06,-1.1193
2003-06-09,-1.7873
2003-06-10,0.1517
2003-06-11,0.3331
2003-06-12,1.7130999999999998
2003-06-13,-2.5564
2003-06-16,1.8519
2003-06-17,-0.697
2003-06-18,-1.8004
2003-06-19,-0.7147
2003-06-20,-0.2191
2003-06-23,-0.1255
2003-06-24,-0.5025
2003-06-25,-1.0417
2003-06-26,0.8293
2003-06-27,-0.0316
2003-06-30,0.2215
2003-07-01,-0.6631
2003-07-02,0.445
2003-07-03,-0.3165
2003-07-07,1.746
2003-07-08,0.8736
2003-07-09,-0.0928
2003-07-10,-1.7957
2003-07-11,0.0315
2003-07-14,0.2836
2003-07-15,-1.0057
2003-07-16,1.2698
2003-07-17,0.815
2003-07-18,3.7002
2003-07-21,0.4798
2003-07-22,0.4178
2003-07-23,-0.5052
2003-07-24,-0.8363
2003-07-25,6.4759
2003-07-28,1.8388
2003-07-29,0.3611
2003-07-30,-0.3598
2003-07-31,0.8333
2003-08-01,-0.8264
2003-08-04,-0.7778
2003-08-05,-1.5398
2003-08-06,-0.3128
2003-08-07,-0.7131
2003-08-08,1.1204
2003-08-11,-0.5114
2003-08-12,0.2284
2003-08-13,-0.3134
2003-08-14,1.1432
2003-08-15,-0.5651
2003-08-18,0.5683
2003-08-19,2.2605
2003-08-20,0.1658
2003-08-21,0.9655
2003-08-22,-2.623
2003-08-25,-1.7957
2003-08-26,-0.5143
2003-08-27,0.201
2003-08-28,2.3502
2003-08-29,0.28
2003-09-02,0.5306
2003-09-03,0.5833
2003-09-04,-0.8837
2003-09-05,-0.3901
2003-09-08,0.6993
2003-09-09,-0.0278
2003-09-10,-1.4726
2003-09-11,0.3666
2003-09-12,0.5405
2003-09-15,-1.6412
2003-09-16,1.611
2003-09-17,-1.8969
2003-09-18,0.2886
2003-09-19,-0.9496
2003-09-22,-1.4817
2003-09-23,0.8552
2003-09-24,-1.6667
2003-09-25,-1.0705
2003-09-26,-1.3526
2003-09-29,1.1883
2003-09-30,0.8732
2003-10-01,0.0597
2003-10-02,-0.895
2003-10-03,-0.1505
2003-10-06,-0.3618
2003-10-07,-0.6657
2003-10-08,-0.2437
2003-10-09,-0.7328
2003-10-10,-0.8305
2003-10-13,0.6203
2003-10-14,-0.7398
2003-10-15,2.2671
2003-10-16,-0.0304
2003-10-17,-0.3949
2003-10-20,0.2135
2003-10-21,0.0304
2003-10-22,-1.9165999999999999
2003-10-23,1.0856
2003-10-24,-3.4673
2003-10-27,1.4622
2003-10-28,0.6266
2003-10-29,1.4321
2003-10-30,-1.3197999999999999
2003-10-31,0.9642
2003-11-03,-0.2465
2003-11-04,-0.4941
2003-11-05,0.1241
2003-11-06,-0.217
2003-11-07,7.2383
2003-11-10,-1.3615
2003-11-11,0.4993
2003-11-12,1.1105
2003-11-13,1.2139
2003-11-14,0.0286
2003-11-17,-1.2275
2003-11-18,-0.7803
2003-11-19,0.4078
2003-11-20,-0.7253
2003-11-21,0.4091
2003-11-24,1.979
2003-11-25,1.4269
2003-11-26,0.9004
2003-11-28,-0.5298
2003-12-01,3.5042999999999997
2003-12-02,0.1896
2003-12-03,0.1622
2003-12-04,0.9447
2003-12-05,-1.1764999999999999
2003-12-08,2.2998
2003-12-09,2.4861
2003-12-10,-1.3935
2003-12-11,1.23
2003-12-12,1.3598
2003-12-15,-0.5418
2003-12-16,-2.153
2003-12-17,0.8218
2003-12-18,-0.0789
2003-12-19,0.1579
2003-12-22,0.6831
2003-12-23,0.8612
2003-12-24,-0.2329
2003-12-26,0.9855
2003-12-29,1.1299
2003-12-30,-0.965
2003-12-31,1.359
2004-01-02,0.1771
2004-01-05,3.1818
2004-01-06,-1.0034
2004-01-07,-0.3461
2004-01-08,0.6202
2004-01-09,-1.9969999999999999
2004-01-12,1.0063
2004-01-13,-1.1208
2004-01-14,-0.2519
2004-01-15,-0.3788
2004-01-16,-1.0393
2004-01-20,1.2551
2004-01-21,-0.0759
2004-01-22,-0.6076
2004-01-23,-2.0632
2004-01-26,-0.4161
2004-01-27,-0.7574
2004-01-28,0.9211
2004-01-29,0.3911
2004-01-30,3.6104000000000003
2004-02-02,-0.5014
2004-02-03,0.0756
2004-02-04,-0.9315
2004-02-05,1.1436
2004-02-06,1.1558
2004-02-09,2.4342
2004-02-10,0.6305
2004-02-11,2.5542
2004-02-12,0.5874
2004-02-13,-1.2614
2004-02-17,1.3721
2004-02-18,-0.6768
2004-02-19,1.1278
2004-02-20,-1.0688
2004-02-23,0.6576
2004-02-24,-0.0467
2004-02-25,1.1905000000000001
2004-02-26,-0.692
2004-02-27,-1.626
2004-03-01,0.7084
2004-03-02,-0.891
2004-03-03,-0.6624
2004-03-04,-0.5477
2004-03-05,-0.455
2004-03-08,-0.0481
2004-03-09,-1.2995999999999999
2004-03-10,-2.8042
2004-03-11,0.4014
2004-03-12,1.0611
2004-03-15,-2.025
2004-03-16,0.6124
2004-03-17,0.9384
2004-03-18,-1.407
2004-03-19,0.7136
2004-03-22,-1.2905
2004-03-23,5.5883
2004-03-24,-1.2139
2004-03-25,3.4406
2004-03-26,-0.594
2004-03-29,1.8164
2004-03-30,0.2347
2004-03-31,-0.0468
2004-04-01,0.164
2004-04-02,2.1287
2004-04-05,-1.191
2004-04-06,0.6722
2004-04-07,-0.3224
2004-04-08,-0.1386
2004-04-12,0.694
2004-04-13,-1.6080999999999999
2004-04-14,-0.07
2004-04-15,-0.1168
2004-04-16,0.4912
2004-04-19,0.6052
2004-04-20,-1.851
2004-04-21,-0.2829
2004-04-22,3.948
2004-04-23,-0.2729
2004-04-26,-0.114
2004-04-27,-1.1872
2004-04-28,-1.317
2004-04-29,-1.0536
2004-04-30,0.7336
2004-05-03,1.0101
2004-05-04,2.7907
2004-05-05,0.0452
2004-05-06,-0.7463
2004-05-07,-1.4354
2004-05-10,-1.0402
2004-05-11,2.7096
2004-05-12,0.2047
2004-05-13,1.9064999999999999
2004-05-14,-0.6013
2004-05-17,-1.7029
2004-05-18,1.1853
2004-05-19,1.2841
2004-05-20,-0.4893
2004-05-21,1.1623
