ticker,AAT US Equity
2011-06-07,-0.0921
2011-06-08,-0.1843
2011-06-09,-0.2308
2011-06-10,-0.4165
2011-06-13,-0.0929
2011-06-14,2.0197
2011-06-15,-0.6906
2011-06-16,-0.3245
2011-06-17,0.8372
2011-06-20,0.5996
2011-06-21,1.3755
2011-06-22,-0.1809
2011-06-23,-1.1328
2011-06-24,2.4748
2011-06-27,-0.4919
2011-06-28,-0.2697
2011-06-29,1.5322
2011-06-30,-0.3551
2011-07-01,0.5791
2011-07-05,0.31
2011-07-06,1.1038000000000001
2011-07-07,0.393
2011-07-08,0.087
2011-07-11,-0.8692
2011-07-12,0.0
2011-07-13,-1.7974999999999999
2011-07-14,-2.7679
2011-07-15,4.27
2011-07-18,-1.8934
2011-07-19,-0.3591
2011-07-20,0.2252
2011-07-21,0.1798
2011-07-22,-0.1346
2011-07-25,0.3145
2011-07-26,1.1196
2011-07-27,-3.4101
2011-07-28,0.8712
2011-07-29,-0.0455
2011-08-01,-0.091
2011-08-02,-2.0938
2011-08-03,-0.8368
2011-08-04,-4.1725
2011-08-05,-2.1526
2011-08-08,-7.95
2011-08-09,1.5752000000000002
2011-08-10,-3.4225
2011-08-11,1.6058
2011-08-12,-0.8719
2011-08-15,8.1363
2011-08-16,-1.3726
2011-08-17,2.4742
2011-08-18,-7.0423
2011-08-19,-1.1364
2011-08-22,0.4926
2011-08-23,3.976
2011-08-24,-0.1048
2011-08-25,-1.9402
2011-08-26,0.8556
2011-08-29,4.1888
2011-08-30,0.2545
2011-08-31,2.132
2011-09-01,-1.6899
2011-09-02,-3.5895
2011-09-06,0.5768
2011-09-07,2.5547
2011-09-08,-1.1185
2011-09-09,-3.9074999999999998
2011-09-12,-0.3745
2011-09-13,2.2556
2011-09-14,0.8497
2011-09-15,0.0527
2011-09-16,2.5789
2011-09-19,-2.9246
2011-09-20,-0.6871
2011-09-21,-1.2772999999999999
2011-09-22,-1.9946000000000002
2011-09-23,0.11
2011-09-26,-1.3736
2011-09-27,2.8411999999999997
2011-09-28,-3.2503
2011-09-29,3.1915
2011-09-30,-2.6044
2011-10-03,-5.5153
2011-10-04,6.8396
2011-10-05,-2.4834
2011-10-06,0.7357
2011-10-07,-2.191
2011-10-10,2.0103
2011-10-11,-2.2523
2011-10-12,7.6613
2011-10-13,-1.8727
2011-10-14,1.8538999999999999
2011-10-17,-1.8737
2011-10-18,3.3279
2011-10-19,-2.1119
2011-10-20,0.5394
2011-10-21,3.809
2011-10-24,3.3592
2011-10-25,-1.8
2011-10-26,1.5274999999999999
2011-10-27,4.5135
2011-10-28,0.1919
2011-10-31,-2.9215
2011-11-01,-5.7227
2011-11-02,2.8257
2011-11-03,1.7812000000000001
2011-11-04,0.75
2011-11-07,-0.2481
2011-11-08,2.4876
2011-11-09,-4.6602
2011-11-10,1.0692
2011-11-11,2.1662
2011-11-14,-1.8738000000000001
2011-11-15,2.3116
2011-11-16,2.5540000000000003
2011-11-17,-1.9157
2011-11-18,1.416
2011-11-21,-0.4333
2011-11-22,-2.6112
2011-11-23,-1.4399
2011-11-25,-0.5038
2011-11-28,2.5316
2011-11-29,0.2963
2011-11-30,1.6248
2011-12-01,-0.969
2011-12-02,-1.1252
2011-12-05,0.9896
2011-12-06,0.049
2011-12-07,0.0
2011-12-08,-2.2527
2011-12-09,2.4048
2011-12-12,-0.7339
2011-12-13,-0.5421
2011-12-14,0.0
2011-12-15,2.0531
2011-12-16,0.9814
2011-12-19,-0.0486
2011-12-20,1.9445999999999999
2011-12-21,0.0954
2011-12-22,-1.4293
2011-12-23,0.0
2011-12-27,-0.3867
2011-12-28,-0.4367
2011-12-29,1.6082
2011-12-30,-1.6307
2012-01-03,1.999
2012-01-04,-3.2027
2012-01-05,1.1852
2012-01-06,-0.5857
2012-01-09,-2.2091
2012-01-10,1.9076
2012-01-11,2.1182
2012-01-12,-1.4472
2012-01-13,1.2726
2012-01-17,-0.0483
2012-01-18,2.6112
2012-01-19,0.0471
2012-01-20,0.0942
2012-01-23,0.9882
2012-01-24,0.0466
2012-01-25,-0.4658
2012-01-26,2.6205
2012-01-27,0.6384
2012-01-30,-0.4984
2012-01-31,0.8197
2012-02-01,2.2584
2012-02-02,-0.3534
2012-02-03,2.4379
2012-02-06,-1.7741
2012-02-07,0.4846
2012-02-08,-0.6576
2012-02-09,-1.8976
2012-02-10,-0.8097
2012-02-13,0.1814
2012-02-14,-2.2635
2012-02-15,0.139
2012-02-16,4.2091
2012-02-17,-0.0444
2012-02-21,0.3996
2012-02-22,-0.973
2012-02-23,-0.134
2012-02-24,0.3131
2012-02-27,-1.0254
2012-02-28,-1.1261
2012-02-29,-1.959
2012-03-01,-1.2082
2012-03-02,1.7873999999999999
2012-03-05,2.4954
2012-03-06,-1.1271
2012-03-07,-2.0064
2012-03-08,0.7445
2012-03-09,1.2009
2012-03-12,-0.9585
2012-03-13,3.4562
2012-03-14,-0.5845
2012-03-15,2.0805
2012-03-16,-0.3988
2012-03-19,1.3345
2012-03-20,-0.2634
2012-03-21,0.1761
2012-03-22,-0.5712
2012-03-23,1.4582
2012-03-26,0.1307
2012-03-27,-0.696
2012-03-28,-1.0512
2012-03-29,0.0885
2012-03-30,0.8403
2012-04-02,3.2456
2012-04-03,-2.0816
2012-04-04,-0.2169
2012-04-05,0.8261
2012-04-09,-2.7167
2012-04-10,-1.6844000000000001
2012-04-11,2.5248
2012-04-12,0.1319
2012-04-13,-1.4054
2012-04-16,1.2472
2012-04-17,1.6278000000000001
2012-04-18,-2.2944
2012-04-19,-0.3101
2012-04-20,1.6888999999999998
2012-04-23,-1.6608
2012-04-24,3.1111
2012-04-25,0.6466
2012-04-26,0.5996
2012-04-27,0.5109
2012-04-30,-0.4235
2012-05-01,0.2977
2012-05-02,2.1628
2012-05-03,-0.3736
2012-05-04,-1.9583
2012-05-07,1.615
2012-05-08,0.3346
2012-05-09,-0.5002
2012-05-10,0.4189
2012-05-11,-0.3338
2012-05-14,-1.2139
2012-05-15,0.678
2012-05-16,-0.463
2012-05-17,-1.4799
2012-05-18,-3.0043
2012-05-21,1.3274
2012-05-22,0.5677
2012-05-23,-1.5198
2012-05-24,1.3668
2012-05-25,0.0
2012-05-29,1.5224
2012-05-30,-2.485
2012-05-31,-0.7469
2012-06-01,-1.9035
2012-06-04,1.3538000000000001
2012-06-05,3.74
2012-06-06,1.2017
2012-06-07,-0.1272
2012-06-08,0.1274
2012-06-11,-2.7566
2012-06-12,0.4797
2012-06-13,-0.5642
2012-06-14,1.7621
2012-06-15,-0.0866
2012-06-18,1.3865
2012-06-19,0.812
2012-06-20,-0.6783
2012-06-21,-0.5975
2012-06-22,-1.6316000000000002
2012-06-25,1.4404
2012-06-26,0.5594
2012-06-27,0.7702
2012-06-28,0.2123
2012-06-29,2.7542
2012-07-02,1.6495
2012-07-03,1.1764999999999999
2012-07-05,-0.5613
2012-07-06,0.3226
2012-07-09,0.6833
2012-07-10,-0.3992
2012-07-11,-0.2405
2012-07-12,-0.0402
2012-07-13,0.0
2012-07-16,1.0048
2012-07-17,0.6367
2012-07-18,-0.3163
2012-07-19,-1.0313
2012-07-20,0.4409
2012-07-23,-1.7159
2012-07-24,0.4872
2012-07-25,0.5657
2012-07-26,2.2499000000000002
2012-07-27,1.6503
2012-07-30,2.3579
2012-07-31,-1.8127
2012-08-01,0.0
2012-08-02,-2.7308
2012-08-03,3.4401
2012-08-06,1.1086
2012-08-07,0.0378
2012-08-08,-0.6803
2012-08-09,-0.9132
2012-08-10,0.0768
2012-08-13,0.2302
2012-08-14,-1.4165
2012-08-15,0.0388
2012-08-16,0.1941
2012-08-17,1.976
2012-08-20,2.1657
2012-08-21,0.7066
2012-08-22,0.3693
2012-08-23,-0.1104
2012-08-24,0.4788
2012-08-27,-0.4032
2012-08-28,1.1042
2012-08-29,0.5096
2012-08-30,-1.1228
2012-08-31,-0.1465
2012-09-04,0.5869
2012-09-05,-0.5106
2012-09-06,2.4927
2012-09-07,-0.4292
2012-09-10,-1.2572
2012-09-11,-0.0364
2012-09-12,0.4367
2012-09-13,0.6937
2012-09-14,1.0152
2012-09-17,0.5025
2012-09-18,-0.4286
2012-09-19,-1.363
2012-09-20,-1.9636
2012-09-21,0.0
2012-09-24,0.7047
2012-09-25,-1.1786
2012-09-26,-0.41
2012-09-27,0.9356
2012-09-28,-0.6674
2012-10-01,0.224
2012-10-02,1.1173
2012-10-03,1.5470000000000002
2012-10-04,-0.4353
2012-10-05,0.8743
2012-10-08,-0.1806
2012-10-09,-1.1216
2012-10-10,0.9879
2012-10-11,0.5072
2012-10-12,0.0721
2012-10-15,0.1441
2012-10-16,1.5108000000000001
2012-10-17,-0.7087
2012-10-18,1.3919000000000001
2012-10-19,-1.5488
2012-10-22,-1.8949
2012-10-23,0.5466
2012-10-24,-0.4349
2012-10-25,-0.9101
2012-10-26,-0.8817
2012-10-31,0.7042
2012-11-01,0.184
2012-11-02,-0.2572
2012-11-05,-0.442
2012-11-06,1.5537999999999998
2012-11-07,0.1457
2012-11-08,-2.5827999999999998
2012-11-09,2.4272
2012-11-12,0.1823
2012-11-13,-1.3828
2012-11-14,-3.1365
2012-11-15,-0.8381
2012-11-16,1.383
2012-11-19,3.0315
2012-11-20,1.2137
2012-11-21,-0.327
2012-11-23,1.1301
2012-11-26,0.3965
2012-11-27,0.5386
2012-11-28,-1.0714
2012-11-29,-1.2995999999999999
2012-11-30,-0.4023
2012-12-03,-0.6978
2012-12-04,0.1849
2012-12-05,-0.443
2012-12-06,0.3708
2012-12-07,0.1847
2012-12-10,-0.1106
2012-12-11,0.1846
2012-12-12,-0.4422
2012-12-13,0.0
2012-12-14,-0.4849
2012-12-17,0.4498
2012-12-18,0.2612
2012-12-19,-0.4466
2012-12-20,2.6168
2012-12-21,0.1457
2012-12-24,-0.0364
2012-12-26,-0.6914
2012-12-27,0.5497
2012-12-28,-0.5466
2012-12-31,2.3452
2013-01-02,2.1482
2013-01-03,-1.8577
2013-01-04,0.8929
2013-01-07,0.2478
2013-01-08,0.2825
2013-01-09,0.3873
2013-01-10,-0.456
2013-01-11,-0.4581
2013-01-14,0.531
2013-01-15,0.1408
2013-01-16,0.2461
2013-01-17,0.5963
2013-01-18,-0.8717
2013-01-22,1.1959
2013-01-23,-0.8342
2013-01-24,0.701
2013-01-25,-0.4873
2013-01-28,0.1049
2013-01-29,3.0049
2013-01-30,-1.73
2013-01-31,-0.2416
2013-02-01,2.1107
2013-02-04,-0.1017
2013-02-05,-0.6784
2013-02-06,-0.1366
2013-02-07,0.2052
2013-02-08,0.6485
2013-02-11,0.2713
2013-02-12,0.6764
2013-02-13,-0.1344
2013-02-14,0.1009
2013-02-15,-0.336
2013-02-19,0.0674
2013-02-20,1.2466
2013-02-21,-1.1314
2013-02-22,2.5244
2013-02-25,-1.5102
2013-02-26,0.9333
2013-02-27,0.1321
2013-02-28,-0.2968
2013-03-01,1.0916
2013-03-04,1.3416000000000001
2013-03-05,1.8082
2013-03-06,-0.7295
2013-03-07,0.0958
2013-03-08,1.181
2013-03-11,0.6309
2013-03-12,-0.3135
2013-03-13,1.6667
2013-03-14,1.6189
2013-03-15,-1.5625
2013-03-18,0.5602
2013-03-19,-0.9904
2013-03-20,0.1563
2013-03-21,-0.4057
2013-03-22,0.5327
2013-03-25,0.4364
2013-03-26,0.4345
2013-03-27,-0.1545
2013-03-28,-0.9285
2013-04-01,0.4061
2013-04-02,1.1201
2013-04-03,0.5538
2013-04-04,1.53
2013-04-05,0.1808
2013-04-08,-0.1203
2013-04-09,-1.8976
2013-04-10,-0.0614
2013-04-11,2.0891
2013-04-12,0.1505
2013-04-15,-2.9748
2013-04-16,0.991
2013-04-17,-1.4413
2013-04-18,0.56
2013-04-19,2.2277
2013-04-22,-0.8172
2013-04-23,0.7934
2013-04-24,0.6661
2013-04-25,-1.5638999999999998
2013-04-26,-0.4277
2013-04-29,1.6569
2013-04-30,1.9016
2013-05-01,1.2441
2013-05-02,3.306
2013-05-03,0.4815
2013-05-06,-0.8174
2013-05-07,0.8525
2013-05-08,0.2818
2013-05-09,-1.1239
2013-05-10,-0.5399
2013-05-13,0.0
2013-05-14,0.3429
2013-05-15,0.0854
2013-05-16,-0.4836
2013-05-17,0.3431
2013-05-20,-0.2564
2013-05-21,1.114
2013-05-22,-3.4181
2013-05-23,1.3747
2013-05-24,0.2885
2013-05-28,-1.5823
2013-05-29,-2.8939
2013-05-30,-1.2944
2013-05-31,-1.7993000000000001
2013-06-03,1.087
2013-06-04,-2.2734
2013-06-05,0.1572
2013-06-06,3.0446
2013-06-07,-0.8833
2013-06-10,0.2459
2013-06-11,-1.5941
2013-06-12,-1.5888
2013-06-13,1.8801999999999999
2013-06-14,-1.2825
2013-06-17,0.0634
2013-06-18,1.9316
2013-06-19,-3.3861
2013-06-20,-3.9228
2013-06-21,-0.8701
2013-06-24,-1.1479
2013-06-25,2.1175
2013-06-26,0.5017
2013-06-27,3.5275
2013-06-28,-0.8036
2013-07-01,1.9767000000000001
2013-07-02,1.7477
2013-07-03,-0.1249
2013-07-05,0.8755
2013-07-08,0.527
2013-07-09,0.6167
2013-07-10,0.1839
2013-07-11,2.7837
2013-07-12,0.0595
2013-07-15,0.7139
2013-07-16,0.0886
2013-07-17,-0.5901
2013-07-18,0.4749
2013-07-19,-0.2659
2013-07-22,0.5628
2013-07-23,0.1178
2013-07-24,-2.3830999999999998
2013-07-25,1.2658
2013-07-26,0.1786
2013-07-29,-1.3666
2013-07-30,-0.4518
2013-07-31,-1.9667
2013-08-01,0.5247
2013-08-02,0.2149
2013-08-05,0.5821
2013-08-06,0.2437
2013-08-07,-1.1243
2013-08-08,-0.4917
2013-08-09,-0.1544
2013-08-12,-0.6186
2013-08-13,-0.8092
2013-08-14,-0.4393
2013-08-15,-1.5128
2013-08-16,-3.2
2013-08-19,-1.8843
2013-08-20,1.0445
2013-08-21,-1.067
2013-08-22,0.91
2013-08-23,0.7014
2013-08-26,-0.796
2013-08-27,0.0669
2013-08-28,-0.5346
2013-08-29,0.0672
2013-08-30,-0.6042
2013-09-03,-1.2158
2013-09-04,0.7179
2013-09-05,-1.5954000000000002
2013-09-06,1.1728
2013-09-09,1.8411
2013-09-10,-0.5691
2013-09-11,2.3232
2013-09-12,-0.8284
2013-09-13,0.9355
2013-09-16,0.5627
2013-09-17,-0.2304
2013-09-18,3.3652
2013-09-19,0.0319
2013-09-20,-1.3082
2013-09-23,-0.582
2013-09-24,0.0
2013-09-25,0.5528
2013-09-26,0.8085
2013-09-27,-0.3529
2013-09-30,-1.7708
2013-10-01,1.6059999999999999
2013-10-02,0.0323
2013-10-03,2.4508
2013-10-04,-2.4237
2013-10-07,0.4194
2013-10-08,-1.2207
2013-10-09,0.065
2013-10-10,3.4774
2013-10-11,1.005
2013-10-14,0.2799
2013-10-15,-0.6822
2013-10-16,1.4674
2013-10-17,2.4
2013-10-18,-0.2704
2013-10-21,-0.1205
2013-10-22,1.1463
2013-10-23,0.8351
2013-10-24,0.5324
2013-10-25,-0.0883
2013-10-28,-0.4711
2013-10-29,-0.1775
2013-10-30,0.1186
2013-10-31,-1.4506000000000001
2013-11-01,-0.3905
2013-11-04,1.3872
2013-11-05,-1.16
2013-11-06,-1.4445000000000001
2013-11-07,-2.626
2013-11-08,0.1568
2013-11-11,-1.0019
2013-11-12,-0.5376
2013-11-13,1.7488000000000001
2013-11-14,0.7813
2013-11-15,-0.062
2013-11-18,-0.3413
2013-11-19,-1.6501000000000001
2013-11-20,-0.3166
2013-11-21,2.0006
2013-11-22,-0.5915
2013-11-25,-0.0626
2013-11-26,-1.3162
2013-11-27,-0.6351
2013-11-29,-0.3196
2013-12-02,-0.4809
2013-12-03,2.4485
2013-12-04,-0.9119
2013-12-05,0.5395
2013-12-06,0.0316
2013-12-09,-0.0631
2013-12-10,-0.221
2013-12-11,-1.0759
2013-12-12,0.6443
2013-12-13,-0.9283
2013-12-16,0.6785
2013-12-17,0.6739
2013-12-18,2.7734
2013-12-19,-3.1328
2013-12-20,0.9606
2013-12-23,-0.444
2013-12-24,-0.1911
2013-12-26,0.6703
2013-12-27,0.3488
2013-12-30,0.7267
2013-12-31,-1.4115
2014-01-02,-0.5409
2014-01-03,1.5354999999999999
2014-01-06,-0.3151
2014-01-07,1.1378
2014-01-08,-1.7187999999999999
2014-01-09,-0.5723
2014-01-10,2.2386
2014-01-13,-1.0635
2014-01-14,1.1381999999999999
2014-01-15,0.0313
2014-01-16,0.1562
2014-01-17,-1.3417
2014-01-21,1.6762000000000001
2014-01-22,-0.1555
2014-01-23,1.1215
2014-01-24,-2.1565
2014-01-27,-1.039
2014-01-28,1.6227
2014-01-29,-1.7846
2014-01-30,4.5266
2014-01-31,2.0738
2014-02-03,-4.0932
2014-02-04,-0.3115
2014-02-05,-0.4375
2014-02-06,0.4708
2014-02-07,0.0625
2014-02-10,1.6235
2014-02-11,0.0614
2014-02-12,-0.0307
2014-02-13,0.9214
2014-02-14,1.5215999999999998
2014-02-18,0.2398
2014-02-19,0.5383
2014-02-20,0.5354
2014-02-21,-0.9467
2014-02-24,-0.5675
2014-02-25,0.0
2014-02-26,0.3304
2014-02-27,-0.5988
2014-02-28,-0.3916
2014-03-03,0.3326
2014-03-04,1.3261
2014-03-05,-0.5354
2014-03-06,-0.7775
2014-03-07,-1.0247
2014-03-10,-0.2436
2014-03-11,0.0916
2014-03-12,0.5185
2014-03-13,0.1833
2014-03-14,0.5793
2014-03-17,0.8184
2014-03-18,1.1425
2014-03-19,-0.7729
2014-03-20,-0.1498
2014-03-21,2.1302
2014-03-24,-1.7332999999999998
2014-03-25,-0.0299
2014-03-26,-1.1962
2014-03-27,0.3329
2014-03-28,1.3575
2014-03-31,0.4167
2014-04-01,1.393
2014-04-02,0.8185
2014-04-03,-1.6237
2014-04-04,-0.5305
2014-04-07,0.0
2014-04-08,-0.3259
2014-04-09,-0.4459
2014-04-10,-1.5228000000000002
2014-04-11,-0.94
2014-04-14,-0.0612
2014-04-15,1.4089
2014-04-16,0.604
2014-04-17,-0.1801
2014-04-21,0.391
2014-04-22,0.9886
2014-04-23,0.623
2014-04-24,-0.2948
2014-04-25,-0.7096
2014-04-28,0.3871
2014-04-29,1.0383
2014-04-30,-0.323
2014-05-01,0.0589
2014-05-02,2.0606
2014-05-05,-1.3268
2014-05-06,-0.8477
2014-05-07,1.6509
2014-05-08,0.29
2014-05-09,-0.0578
2014-05-12,-0.7523
2014-05-13,-0.0875
2014-05-14,-0.5544
2014-05-15,-0.5869
2014-05-16,1.3282
2014-05-19,-0.2039
2014-05-20,-0.9924
2014-05-21,-0.7665
2014-05-22,0.3565
2014-05-23,1.4506000000000001
2014-05-27,1.1088
2014-05-28,-0.4618
2014-05-29,0.029
2014-05-30,-0.5797
2014-06-02,-0.2332
2014-06-03,-0.0584
2014-06-04,0.4386
2014-06-05,1.8923
2014-06-06,-0.4286
2014-06-09,-0.8034
2014-06-10,-0.81
2014-06-11,-0.1167
2014-06-12,-0.4996
2014-06-13,0.0295
2014-06-16,0.2067
2014-06-17,0.4714
2014-06-18,0.7625
2014-06-19,0.7567
2014-06-20,-0.8088
2014-06-23,0.5242
2014-06-24,0.6373
2014-06-25,-0.4606
2014-06-26,-0.4049
2014-06-27,-0.2323
2014-06-30,0.553
2014-07-01,1.0709
2014-07-02,0.0286
2014-07-03,-0.9161
2014-07-07,-0.0867
2014-07-08,0.8386
2014-07-09,-0.1721
2014-07-10,0.4596
2014-07-11,-0.3432
2014-07-14,1.1478
2014-07-15,-0.2837
2014-07-16,0.9673
2014-07-17,-0.3099
2014-07-18,0.6218
2014-07-21,-0.4494
2014-07-22,0.7619
2014-07-23,-0.364
2014-07-24,-0.1405
2014-07-25,-0.2252
2014-07-28,0.9027
2014-07-29,-0.7828
2014-07-30,-1.5779
2014-07-31,-1.8322
2014-08-01,-0.2916
2014-08-04,0.9067
2014-08-05,-1.1884000000000001
2014-08-06,0.7334
2014-08-07,0.4659
2014-08-08,0.4928
2014-08-11,1.1249
2014-08-12,-0.5419
2014-08-13,1.0898
2014-08-14,0.1135
2014-08-15,-1.4168
2014-08-18,1.5522
2014-08-19,-0.0283
2014-08-20,-0.0566
2014-08-21,-0.2266
2014-08-22,-0.5963
2014-08-25,-0.457
2014-08-26,0.0861
2014-08-27,-0.2007
2014-08-28,0.0575
2014-08-29,0.6316
2014-09-02,0.3994
2014-09-03,0.7104
2014-09-04,-0.6772
2014-09-05,0.3977
2014-09-08,0.3679
2014-09-09,-0.5639
2014-09-10,-1.1908
2014-09-11,0.4043
2014-09-12,-2.9048
2014-09-15,-0.4443
2014-09-16,0.0595
2014-09-17,0.2081
2014-09-18,-1.0386
2014-09-19,0.5997
2014-09-22,-0.4769
2014-09-23,-0.5391
2014-09-24,0.3011
2014-09-25,-0.3002
2014-09-26,0.9335
2014-09-29,0.179
2014-09-30,-1.8166
2014-10-01,0.3336
2014-10-02,1.4813
2014-10-03,1.0426
2014-10-06,0.3833
2014-10-07,-0.7048
2014-10-08,2.7802
2014-10-09,-0.8345
2014-10-10,-0.1451
2014-10-13,-0.0872
2014-10-14,1.5998
2014-10-15,0.6585
2014-10-16,-0.0853
2014-10-17,-0.7686
2014-10-20,2.8399
2014-10-21,0.2789
2014-10-22,1.7246000000000001
2014-10-23,0.6563
2014-10-24,-0.2173
2014-10-27,0.599
2014-10-28,1.5968
2014-10-29,-0.0799
2014-10-30,1.3596
2014-10-31,0.8417
2014-11-03,0.5999
2014-11-04,-0.2333
2014-11-05,0.4418
2014-11-06,-0.8279
2014-11-07,0.1304
2014-11-10,0.7556
2014-11-11,0.7499
2014-11-12,0.2053
2014-11-13,0.4098
2014-11-14,-1.301
2014-11-17,0.5169
2014-11-18,-0.0257
2014-11-19,-0.8745
2014-11-20,0.2335
2014-11-21,-0.6213
2014-11-24,0.3907
2014-11-25,0.3373
2014-11-26,1.0344
2014-11-28,0.5887
2014-12-01,-1.6284999999999998
2014-12-02,1.1899
2014-12-03,0.1534
2014-12-04,0.3063
2014-12-05,-0.5089
2014-12-08,1.3043
2014-12-09,1.338
2014-12-10,-1.1647
2014-12-11,0.2028
2014-12-12,-1.0121
2014-12-15,-1.8149
2014-12-16,-0.3385
2014-12-17,2.1421
2014-12-18,0.4859
2014-12-19,0.6617
2014-12-22,1.0872
2014-12-23,0.4252
2014-12-24,0.1494
2014-12-26,0.7958
2014-12-29,0.2961
2014-12-30,-0.0492
2014-12-31,-2.0182
2015-01-02,1.4067
2015-01-05,1.1395
2015-01-06,0.7837
2015-01-07,1.8955
2015-01-08,0.5962
2015-01-09,0.166
2015-01-12,1.2544
2015-01-13,0.3506
2015-01-14,2.3061
2015-01-15,-0.7969
2015-01-16,1.8132000000000001
2015-01-20,-2.0063
2015-01-21,-0.115
2015-01-22,1.7273
2015-01-23,-0.6339
2015-01-26,1.9594
2015-01-27,-0.514
2015-01-28,0.292
2015-01-29,0.8959
2015-01-30,-1.4872
2015-02-02,-1.059
2015-02-03,-0.205
2015-02-04,-0.3651
2015-02-05,1.2597
2015-02-06,-3.6643
2015-02-09,-0.6574
2015-02-10,0.0236
2015-02-11,0.189
2015-02-12,1.3208
2015-02-13,-1.0242
2015-02-17,-0.0235
2015-02-18,1.6467
2015-02-19,-1.9903
2015-02-20,0.8028
2015-02-23,-0.2108
2015-02-24,-2.0188
2015-02-25,-1.126
2015-02-26,-1.1873
2015-02-27,0.5885
2015-03-02,0.7314
2015-03-03,0.847
2015-03-04,-0.48
2015-03-05,0.434
2015-03-06,-3.6975
2015-03-09,1.0721
2015-03-10,0.814
2015-03-11,0.6423
2015-03-12,2.7628
2015-03-13,-0.2141
2015-03-16,1.1922
2015-03-17,0.2592
2015-03-18,1.6451
2015-03-19,0.5318
2015-03-20,2.2539
2015-03-23,0.2249
2015-03-24,-0.9201
2015-03-25,-2.5141999999999998
2015-03-26,-0.3253
2015-03-27,0.373
2015-03-30,1.3237
2015-03-31,-0.8022
2015-04-01,-0.3004
2015-04-02,0.2086
2015-04-06,0.8094
2015-04-07,-1.8582
2015-04-08,-0.5143
2015-04-09,-1.1513
2015-04-10,0.0713
2015-04-13,-0.9739
2015-04-14,-0.1199
2015-04-15,-0.7685
2015-04-16,-0.1694
2015-04-17,-0.1697
2015-04-20,0.0243
2015-04-21,0.2428
2015-04-22,0.1453
2015-04-23,-0.0242
2015-04-24,0.3628
2015-04-27,0.5061
2015-04-28,-0.2638
2015-04-29,-1.8995
2015-04-30,-2.451
2015-05-01,1.206
2015-05-04,0.4717
2015-05-05,-2.9404
2015-05-06,0.0509
2015-05-07,2.2392
2015-05-08,0.5475
2015-05-11,-1.0396
2015-05-12,0.3002
2015-05-13,-1.2219
2015-05-14,1.3128
2015-05-15,1.0466
2015-05-18,0.4932
2015-05-19,0.0
2015-05-20,-0.0982
2015-05-21,-0.3685
2015-05-22,-0.3698
2015-05-26,-1.5590000000000002
2015-05-27,1.3575
2015-05-28,-0.6944
2015-05-29,-1.7233
2015-06-01,1.9567999999999999
2015-06-02,-1.2213
2015-06-03,-0.328
2015-06-04,0.1266
2015-06-05,-0.7332
2015-06-08,0.3566
2015-06-09,-0.5076
2015-06-10,0.9503
2015-06-11,1.0422
2015-06-12,-0.4025
