ticker,THG US Equity
2000-05-22,1.9397
2000-05-23,0.1057
2000-05-24,1.5838999999999999
2000-05-25,-2.3909000000000002
2000-05-26,0.3195
2000-05-30,0.1062
2000-05-31,-2.1209
2000-06-01,3.6836
2000-06-02,0.1045
2000-06-05,-3.2359
2000-06-06,-1.6181
2000-06-07,3.9474
2000-06-08,-5.2743
2000-06-09,0.2227
2000-06-12,0.6667
2000-06-13,2.2075
2000-06-14,-1.2959
2000-06-15,1.0941
2000-06-16,-4.1126
2000-06-19,2.3702
2000-06-20,-1.8742999999999999
2000-06-21,-1.1236
2000-06-22,1.5909
2000-06-23,0.6711
2000-06-26,-2.1111
2000-06-27,1.3620999999999999
2000-06-28,0.3359
2000-06-29,-1.0045
2000-06-30,-5.5242
2000-07-03,3.1026
2000-07-05,0.9259
2000-07-06,-0.6881
2000-07-07,2.7714
2000-07-10,0.3371
2000-07-11,-1.0078
2000-07-12,2.3756
2000-07-13,-1.4365
2000-07-14,1.1211
2000-07-17,-0.1109
2000-07-18,-0.7769
2000-07-19,0.3356
2000-07-20,1.6722000000000001
2000-07-21,-2.7412
2000-07-24,0.5637
2000-07-25,2.13
2000-07-26,3.5126
2000-07-27,3.0753
2000-07-28,-1.9546999999999999
2000-07-31,-0.7345
2000-08-01,-0.3171
2000-08-02,-0.8484
2000-08-03,-0.5348
2000-08-04,-0.5376
2000-08-07,1.5135
2000-08-08,4.8988
2000-08-09,-1.9289
2000-08-10,1.2422
2000-08-11,0.2045
2000-08-14,1.6327
2000-08-15,-0.8032
2000-08-16,-3.2389
2000-08-17,-0.2092
2000-08-18,-1.5723
2000-08-21,1.9169
2000-08-22,-1.3584
2000-08-23,-1.4830999999999999
2000-08-24,1.2903
2000-08-25,-0.8493
2000-08-28,2.8908
2000-08-29,0.7284
2000-08-30,4.3388
2000-08-31,-3.5644
2000-09-01,-0.8214
2000-09-05,0.0
2000-09-06,4.1408
2000-09-07,-2.9821
2000-09-08,1.4344000000000001
2000-09-11,0.5051
2000-09-12,-0.402
2000-09-13,-0.1009
2000-09-14,1.7172
2000-09-15,-0.7944
2000-09-18,-2.4024
2000-09-19,2.359
2000-09-20,-2.2044
2000-09-21,-0.8197
2000-09-22,2.2727
2000-09-25,-0.7071
2000-09-26,0.6104
2000-09-27,2.3256
2000-09-28,3.4585
2000-09-29,-2.2923
2000-10-02,2.346
2000-10-03,0.8596
2000-10-04,-0.947
2000-10-05,-1.1472
2000-10-06,-1.7408000000000001
2000-10-09,-1.3780000000000001
2000-10-10,-1.4969999999999999
2000-10-11,0.8105
2000-10-12,-4.0201
2000-10-13,2.3037
2000-10-16,-0.8188
2000-10-17,-0.4128
2000-10-18,-3.6269
2000-10-19,5.3763
2000-10-20,1.1224
2000-10-23,-1.8163
2000-10-24,5.8582
2000-10-25,0.6796
2000-10-26,-2.9894
2000-10-27,-1.6899
2000-10-30,2.9323
2000-10-31,-0.4931
2000-11-01,-0.0991
2000-11-02,0.0992
2000-11-03,-1.9822
2000-11-06,0.91
2000-11-07,0.9018
2000-11-08,0.0993
2000-11-09,0.2976
2000-11-10,0.7913
2000-11-13,-3.3366
2000-11-14,2.4365
2000-11-15,1.1893
2000-11-16,0.9794
2000-11-17,-0.097
2000-11-20,-0.4854
2000-11-21,-0.9756
2000-11-22,-4.335
2000-11-24,1.1329
2000-11-27,0.7128
2000-11-28,0.7078
2000-11-29,0.4016
2000-11-30,-0.7
2000-12-01,2.719
2000-12-04,1.1764999999999999
2000-12-05,0.3876
2000-12-06,1.3514
2000-12-07,4.9524
2000-12-08,3.4483
2000-12-11,-0.9649
2000-12-12,-0.7972
2000-12-13,-2.9464
2000-12-14,-1.012
2000-12-15,0.6506
2000-12-18,0.0923
2000-12-19,-3.69
2000-12-20,1.6284
2000-12-21,1.4138
2000-12-22,0.7435
2000-12-26,1.0148
2000-12-27,2.4657999999999998
2000-12-28,2.1390000000000002
2000-12-29,1.2216
2001-01-02,-7.2414
2001-01-03,0.0
2001-01-04,-7.0632
2001-01-05,-1.6
2001-01-08,0.9146
2001-01-09,-1.712
2001-01-10,1.4344000000000001
2001-01-11,-1.0101
2001-01-12,-3.5714
2001-01-16,2.7513
2001-01-17,-0.4119
2001-01-18,-0.8273
2001-01-19,-1.147
2001-01-22,4.3249
2001-01-23,-2.9323
2001-01-24,1.7708
2001-01-25,0.3071
2001-01-26,-0.8163
2001-01-29,1.1522999999999999
2001-01-30,-2.1318
2001-01-31,-3.6414999999999997
2001-02-01,1.8119
2001-02-02,1.3051
2001-02-05,-0.4852
2001-02-06,-3.4802
2001-02-07,0.6793
2001-02-08,-1.5571000000000002
2001-02-09,0.8787
2001-02-12,0.6098
2001-02-13,0.8312
2001-02-14,-0.7213
2001-02-15,-1.0379
2001-02-16,-0.3671
2001-02-20,-3.8596
2001-02-21,-3.5036
2001-02-22,1.3616
2001-02-23,-2.0149
2001-02-26,1.5994000000000002
2001-02-27,0.9183
2001-02-28,-1.2999
2001-03-01,0.1881
2001-03-02,1.2394
2001-03-05,-1.6324
2001-03-06,-0.0377
2001-03-07,-0.8112
2001-03-08,1.6545999999999998
2001-03-09,-1.4967
2001-03-12,-1.6524
2001-03-13,-0.0193
2001-03-14,-1.5646
2001-03-15,3.022
2001-03-16,-4.9524
2001-03-19,-0.1202
2001-03-20,-0.7022
2001-03-21,-1.172
2001-03-22,-2.6170999999999998
2001-03-23,1.2387
2001-03-26,4.0232
2001-03-27,-0.2791
2001-03-28,0.6198
2001-03-29,1.1325
2001-03-30,1.9449999999999998
2001-04-02,0.0193
2001-04-03,-4.5857
2001-04-04,0.0404
2001-04-05,2.1397
2001-04-06,-1.1858
2001-04-09,0.76
2001-04-10,1.6475
2001-04-11,-0.3905
2001-04-12,1.1566
2001-04-16,-1.1434
2001-04-17,-0.3725
2001-04-18,-5.2145
2001-04-19,3.4876
2001-04-20,-2.1264
2001-04-23,0.2664
2001-04-24,-1.8601999999999999
2001-04-25,4.145
2001-04-26,-0.3
2001-04-27,1.2839
2001-04-30,0.0198
2001-05-01,2.1188
2001-05-02,-0.0194
2001-05-03,-1.1637
2001-05-04,3.4144
2001-05-07,-0.1898
2001-05-08,2.6616
2001-05-09,-0.4259
2001-05-10,-0.7067
2001-05-11,-0.2248
2001-05-14,-0.6007
2001-05-15,0.661
2001-05-16,1.6886
2001-05-17,-0.369
2001-05-18,1.7593
2001-05-21,0.273
2001-05-22,-1.0526
2001-05-23,-0.2201
2001-05-24,0.0551
2001-05-25,0.3123
2001-05-29,0.6777
2001-05-30,-0.8004
2001-05-31,0.2201
2001-06-01,0.2745
2001-06-04,1.3504
2001-06-05,1.2063
2001-06-06,-1.2631000000000001
2001-06-07,-0.8108
2001-06-08,-0.0908
2001-06-11,-0.1818
2001-06-12,-0.4554
2001-06-13,0.4758
2001-06-14,-0.8924
2001-06-15,-0.2205
2001-06-18,0.0921
2001-06-19,1.2328000000000001
2001-06-20,0.2726
2001-06-21,0.0544
2001-06-22,-0.4529
2001-06-25,-0.6005
2001-06-26,0.4577
2001-06-27,1.1482
2001-06-28,1.6577
2001-06-29,1.9142000000000001
2001-07-02,-2.0
2001-07-03,-0.1065
2001-07-05,-0.9771
2001-07-06,-2.6372
2001-07-09,0.3317
2001-07-10,0.0918
2001-07-11,-1.8532
2001-07-12,1.2339
2001-07-13,0.868
2001-07-16,0.0366
2001-07-17,1.6654
2001-07-18,0.7021
2001-07-19,-2.0558
2001-07-20,-0.9856
2001-07-23,-1.0138
2001-07-24,-1.1173
2001-07-25,-0.0188
2001-07-26,0.3956
2001-07-27,-1.5385
2001-07-30,0.5907
2001-07-31,1.6291
2001-08-01,0.3728
2001-08-02,-2.4327
2001-08-03,-2.3601
2001-08-06,0.3899
2001-08-07,-0.6796
2001-08-08,-0.9971
2001-08-09,-1.3822999999999999
2001-08-10,-0.2002
2001-08-13,1.6653
2001-08-14,0.8486
2001-08-15,0.0
2001-08-16,0.4892
2001-08-17,-0.4869
2001-08-20,0.0
2001-08-21,-0.1957
2001-08-22,-0.7451
2001-08-23,3.5164
2001-08-24,1.0496
2001-08-27,0.0944
2001-08-28,-0.3396
2001-08-29,0.3408
2001-08-30,0.5094
2001-08-31,0.0
2001-09-04,0.4318
2001-09-05,0.0
2001-09-06,-2.9907
2001-09-07,-2.2351
2001-09-10,2.03
2001-09-17,-6.6061
2001-09-18,-0.5791
2001-09-19,-1.6018
2001-09-20,-5.5603
2001-09-21,-5.328
2001-09-24,7.9451
2001-09-25,-8.1051
2001-09-26,-3.1704
2001-09-27,4.0867
2001-09-28,6.0785
2001-10-01,-4.6823
2001-10-02,0.9591
2001-10-03,4.0315
2001-10-04,2.6726
2001-10-05,-4.3384
2001-10-08,-2.517
2001-10-09,2.1168
2001-10-10,-0.0456
2001-10-11,1.6408
2001-10-12,-1.9058000000000002
2001-10-15,2.0571
2001-10-16,-0.4703
2001-10-17,0.135
2001-10-18,-1.6854
2001-10-19,-3.3143000000000002
2001-10-22,1.8913
2001-10-23,-4.5244
2001-10-24,-1.045
2001-10-25,-1.2770000000000001
2001-10-26,-0.7214
2001-10-29,2.656
2001-10-30,-2.9290000000000003
2001-10-31,-1.9361000000000002
2001-11-01,0.3077
2001-11-02,0.0257
2001-11-05,1.2088
2001-11-06,-0.5845
2001-11-07,-0.3067
2001-11-08,0.4615
2001-11-09,-2.5778
2001-11-12,1.6766999999999999
2001-11-13,0.3607
2001-11-14,0.1027
2001-11-15,0.4104
2001-11-16,1.6858
2001-11-19,0.3517
2001-11-20,0.0751
2001-11-21,0.3502
2001-11-23,1.0967
2001-11-26,1.9477
2001-11-27,0.8948
2001-11-28,-0.9827
2001-11-29,4.3331
2001-11-30,-0.4872
2001-12-03,-1.8418999999999999
2001-12-04,0.9976
2001-12-05,0.7761
2001-12-06,0.9102
2001-12-07,-0.9713
2001-12-10,-2.5221999999999998
2001-12-11,-3.8093
2001-12-12,-0.3985
2001-12-13,-3.3508
2001-12-14,3.9845
2001-12-17,2.5131
2001-12-18,2.1845
2001-12-19,0.7838
2001-12-20,1.909
2001-12-21,0.1619
2001-12-24,-0.4849
2001-12-26,-0.58
2001-12-27,1.5636
2001-12-28,1.1489
2001-12-31,1.204
2002-01-02,-1.1223
2002-01-03,-0.681
2002-01-04,0.9143
2002-01-07,-1.4496
2002-01-08,0.1839
2002-01-09,-0.9406
2002-01-10,0.5327
2002-01-11,-1.4052
2002-01-14,-2.4766
2002-01-15,1.4614
2002-01-16,-0.2125
2002-01-17,0.6862
2002-01-18,-0.8696
2002-01-22,0.403
2002-01-23,1.157
2002-01-24,-0.6769
2002-01-25,1.3396
2002-01-28,-0.4174
2002-01-29,-0.7918
2002-01-30,-1.7606000000000002
2002-01-31,0.6452
2002-02-01,-0.1662
2002-02-04,-1.522
2002-02-05,-1.787
2002-02-06,-0.1721
2002-02-07,3.4729
2002-02-08,2.0947
2002-02-11,2.4714
2002-02-12,0.5688
2002-02-13,2.0588
2002-02-14,0.133
2002-02-15,-1.4611
2002-02-19,-2.7634
2002-02-20,2.634
2002-02-21,-2.5214
2002-02-22,-1.4319
2002-02-25,0.492
2002-02-26,1.0725
2002-02-27,0.0692
2002-02-28,0.2305
2002-03-01,-1.104
2002-03-04,2.4419
2002-03-05,0.1589
2002-03-06,1.3373
2002-03-07,-1.6104
2002-03-08,0.2955
2002-03-11,-0.884
2002-03-12,-0.2973
2002-03-13,-0.0688
2002-03-14,1.3312
2002-03-15,-0.2492
2002-03-18,-0.2044
2002-03-19,-0.8646
2002-03-20,-0.964
2002-03-21,2.0162
2002-03-22,-0.1817
2002-03-25,-1.2972000000000001
2002-03-26,0.9684
2002-03-27,2.0781
2002-03-28,0.4474
2002-04-01,-0.8909
2002-04-02,1.4607
2002-04-03,-2.1041
2002-04-04,1.6742
2002-04-05,0.2893
2002-04-08,2.0635
2002-04-09,1.413
2002-04-10,0.0
2002-04-11,-1.2647
2002-04-12,0.4342
2002-04-15,-0.4323
2002-04-16,0.4342
2002-04-17,0.8431
2002-04-18,-1.1576
2002-04-19,1.2145
2002-04-22,-0.7714
2002-04-23,0.1296
2002-04-24,-0.0863
2002-04-25,0.1079
2002-04-26,-0.8193
2002-04-29,0.0217
2002-04-30,8.4764
2002-05-01,0.3606
2002-05-02,-0.0799
2002-05-03,0.2198
2002-05-06,0.3389
2002-05-07,-1.2915
2002-05-08,-0.7649
2002-05-09,-0.3043
2002-05-10,-0.8952
2002-05-13,-4.4344
2002-05-14,1.826
2002-05-15,0.0422
2002-05-16,-0.2109
2002-05-17,0.3381
2002-05-20,-0.5265
2002-05-21,0.5717
2002-05-22,0.4842
2002-05-23,1.6132
2002-05-24,0.1237
2002-05-28,-1.1532
2002-05-29,-0.2917
2002-05-30,0.2716
2002-05-31,1.1669
2002-06-03,-1.8744
2002-06-04,-1.1965
2002-06-05,0.9135
2002-06-06,-0.9053
2002-06-07,0.17
2002-06-10,-0.3818
2002-06-11,-1.4689999999999999
2002-06-12,1.1236
2002-06-13,-1.7094
2002-06-14,0.6522
2002-06-17,1.4471
2002-06-18,2.2142
2002-06-19,0.2291
2002-06-20,0.4988
2002-06-21,0.2895
2002-06-24,-2.6186
2002-06-25,-1.6515
2002-06-26,-1.0118
2002-06-27,-0.8047
2002-06-28,1.2936
2002-07-01,-0.7576
2002-07-02,-0.9597
2002-07-03,-2.6866
2002-07-05,1.8104
2002-07-08,-0.6668
2002-07-09,-5.0123
2002-07-10,-7.6561
2002-07-11,-4.9745
2002-07-12,0.1879
2002-07-15,-2.1704
2002-07-16,-0.0274
2002-07-17,-3.8082000000000003
2002-07-18,-7.0635
2002-07-19,-1.6242999999999999
2002-07-22,-6.8847000000000005
2002-07-23,-14.3526
2002-07-24,2.3437
2002-07-25,1.5267
2002-07-26,2.0677
2002-07-29,5.267
2002-07-30,-1.4346
2002-07-31,-3.0884
2002-08-01,-4.7253
2002-08-02,-6.5359
2002-08-05,-3.7433
2002-08-06,4.1453
2002-08-07,0.8207
2002-08-08,0.3256
2002-08-09,1.501
2002-08-12,-4.1567
2002-08-13,-2.3353
2002-08-14,0.7686
2002-08-15,-1.0169
2002-08-16,2.3973
2002-08-19,2.0903
2002-08-20,0.0819
2002-08-21,-1.1457
2002-08-22,0.0828
2002-08-23,-0.7444
2002-08-26,-2.7083
2002-08-27,-1.7130999999999998
2002-08-28,-5.3595
2002-08-29,-2.1639
2002-08-30,4.7059
2002-09-03,-4.4944
2002-09-04,-0.1412
2002-09-05,-1.9792999999999998
2002-09-06,2.2596
2002-09-09,-0.7522
2002-09-10,1.1369
2002-09-11,2.2014
2002-09-12,-3.0705999999999998
2002-09-13,-0.2837
2002-09-16,-2.5605
2002-09-17,-5.9854
2002-09-18,0.1553
2002-09-19,-5.168
2002-09-20,-5.0136
2002-09-23,-1.3195999999999999
2002-09-24,-3.314
2002-09-25,-4.3897
2002-09-26,5.9748
2002-09-27,-16.0237
2002-09-30,-15.1943
2002-10-01,-5.25
2002-10-02,1.2313
2002-10-03,-29.8002
2002-10-04,20.6683
2002-10-07,-13.8462
2002-10-08,-0.8333
2002-10-09,-14.0456
2002-10-10,15.2235
2002-10-11,6.303
2002-10-14,-3.3067
2002-10-15,-5.5425
2002-10-16,-0.1248
2002-10-17,1.375
2002-10-18,3.2059
2002-10-21,3.9427
2002-10-22,-4.023
2002-10-23,-2.3952
2002-10-24,-0.6135
2002-10-25,1.2346
2002-10-28,3.6585
2002-10-29,-7.4118
2002-10-30,6.7344
2002-10-31,1.3094999999999999
2002-11-01,2.2327
2002-11-04,4.5977
2002-11-05,4.6154
2002-11-06,-1.4706000000000001
2002-11-07,-4.9041
2002-11-08,0.8969
2002-11-11,-3.4444
2002-11-12,-1.0357
2002-11-13,-1.7442
2002-11-14,1.7751000000000001
2002-11-15,-2.907
2002-11-18,4.1916
2002-11-19,-1.4943
2002-11-20,8.6348
2002-11-21,8.5929
2002-11-22,5.8358
2002-11-25,2.9907
2002-11-26,-2.9038
2002-11-27,4.7664
2002-11-29,-1.9625
2002-12-02,-0.8189
2002-12-03,-2.4771
2002-12-04,-0.7526
2002-12-05,-0.2844
2002-12-06,-2.5665
2002-12-09,-0.9756
2002-12-10,-0.4926
2002-12-11,-0.7921
2002-12-12,-1.5968
2002-12-13,-1.1156
2002-12-16,-0.4103
2002-12-17,-2.2657
2002-12-18,-0.9484
2002-12-19,0.1064
2002-12-20,-0.7439
2002-12-23,-1.1777
2002-12-24,1.1918
2002-12-26,-0.9636
2002-12-27,1.4054
2002-12-30,4.4776
2002-12-31,3.0612
2003-01-02,-0.099
2003-01-03,0.5946
2003-01-06,2.3645
2003-01-07,-3.5611
2003-01-08,-1.7964
2003-01-09,51.4228
2003-01-10,7.047
2003-01-13,-0.3762
2003-01-14,-2.6432
2003-01-15,6.2056000000000004
2003-01-16,-6.0864
2003-01-17,-3.1756
2003-01-21,-5.8902
2003-01-22,-0.4979
2003-01-23,-0.2859
2003-01-24,-3.2258
2003-01-27,-2.6667
2003-01-28,1.7504
2003-01-29,0.5984
2003-01-30,-4.461
2003-01-31,2.5681000000000003
2003-02-03,-0.8346
2003-02-04,1.4537
2003-02-05,-0.4525
2003-02-06,-2.2727
2003-02-07,3.7984
2003-02-10,0.8962
2003-02-11,2.5907
2003-02-12,-2.1645
2003-02-13,0.8112
2003-02-14,3.5113
2003-02-18,0.3534
2003-02-19,-0.0704
2003-02-20,-2.0437
2003-02-21,2.8777
2003-02-24,-2.9371
2003-02-25,-1.3689
2003-02-26,-2.9949
2003-02-27,5.7982
2003-02-28,0.7117
2003-03-03,0.7067
2003-03-04,-4.2807
2003-03-05,1.173
2003-03-06,-3.2609
2003-03-07,2.9213
2003-03-10,-3.6390000000000002
2003-03-11,-4.7583
2003-03-12,-1.5067
2003-03-13,4.5089
2003-03-14,1.6949
2003-03-17,2.2727
2003-03-18,1.4815
2003-03-19,0.6569
2003-03-20,1.7404
2003-03-21,2.851
2003-03-24,-2.8413
2003-03-25,2.7104
2003-03-26,-0.9722
2003-03-27,-0.7714
2003-03-28,-1.4134
2003-03-31,0.5735
2003-04-01,0.2851
2003-04-02,3.0561
2003-04-03,-2.7586
2003-04-04,0.7092
2003-04-07,-0.7042
2003-04-08,-0.3546
2003-04-09,-0.4982
2003-04-10,-1.216
2003-04-11,-0.4345
2003-04-14,2.1091
2003-04-15,1.4957
2003-04-16,0.8421
2003-04-17,2.366
2003-04-21,1.2916
2003-04-22,4.4966
2003-04-23,-0.8992
2003-04-24,-2.7868
2003-04-25,-1.2
2003-04-28,3.9811
2003-04-29,1.7521
2003-04-30,-2.4234999999999998
2003-05-01,2.9412000000000003
2003-05-02,3.1111
2003-05-05,-0.5542
2003-05-06,1.3622
2003-05-07,1.5272000000000001
2003-05-08,-0.5415
2003-05-09,-1.2099
2003-05-12,3.9804
2003-05-13,0.8245
2003-05-14,0.8762
2003-05-15,0.0
2003-05-16,1.1581
2003-05-19,-2.6330999999999998
2003-05-20,-1.2934
2003-05-21,-1.9059
2003-05-22,0.6072
2003-05-23,-1.4484
2003-05-27,1.2247
2003-05-28,2.2384
2003-05-29,-0.6509
2003-05-30,4.2883
2003-06-02,1.3135
2003-06-03,-0.7892
2003-06-04,5.2841000000000005
2003-06-05,-2.8063000000000002
2003-06-06,-1.3881000000000001
2003-06-09,-4.5608
2003-06-10,0.885
2003-06-11,-0.2924
2003-06-12,2.2287
2003-06-13,-1.0327
2003-06-16,2.8986
2003-06-17,-0.2254
2003-06-18,0.9034
2003-06-19,-4.5327
2003-06-20,3.3411
2003-06-23,-2.1554
2003-06-24,2.6667
2003-06-25,-0.6211
2003-06-26,1.0227
2003-06-27,0.9561
2003-06-30,0.2228
2003-07-01,-1.3897
2003-07-02,6.2007
2003-07-03,1.6454
2003-07-07,4.3342
2003-07-08,-0.4004
2003-07-09,0.402
2003-07-10,-1.0511
2003-07-11,-0.607
2003-07-14,2.2901
2003-07-15,1.4925
2003-07-16,3.4314
2003-07-17,-2.2749
2003-07-18,1.9884
2003-07-21,-2.6629
2003-07-22,-0.5862
2003-07-23,-1.3268
2003-07-24,2.5398
2003-07-25,2.0884
2003-07-28,-0.7612
2003-07-29,11.745
2003-07-30,-4.719
2003-07-31,0.5853
2003-08-01,-1.2086000000000001
2003-08-04,-2.1296
2003-08-05,-3.7037
2003-08-06,2.8846
2003-08-07,-1.1682
2003-08-08,1.0402
2003-08-11,0.7487
2003-08-12,2.2759
2003-08-13,1.4986
2003-08-14,1.4765
2003-08-15,-2.2487
2003-08-18,3.9693
2003-08-19,1.5617999999999999
2003-08-20,-0.4272
2003-08-21,1.0725
2003-08-22,-2.3345000000000002
2003-08-25,-0.8257
2003-08-26,2.8045999999999998
2003-08-27,-0.3836
2003-08-28,0.8986
2003-08-29,0.3817
2003-09-02,0.8027
2003-09-03,1.2154
2003-09-04,1.8634
2003-09-05,-1.3820999999999999
2003-09-08,0.5359
2003-09-09,0.041
2003-09-10,-2.0492
2003-09-11,0.4603
2003-09-12,-0.7913
2003-09-15,-1.9312
2003-09-16,3.2962
2003-09-17,0.5802
2003-09-18,2.5958
2003-09-19,-0.6426
2003-09-22,-1.0105
2003-09-23,1.2658
2003-09-24,-3.0645
2003-09-25,-0.4576
2003-09-26,-0.9611
2003-09-29,1.097
2003-09-30,-0.626
2003-10-01,3.7379
2003-10-02,-0.2024
2003-10-03,1.6227
2003-10-06,0.998
2003-10-07,0.9881
2003-10-08,0.3914
2003-10-09,1.3255
2003-10-10,-0.7311
2003-10-13,1.6667
2003-10-14,1.2581
2003-10-15,-1.5436999999999999
2003-10-16,0.9178
2003-10-17,-2.1978
2003-10-20,0.4649
2003-10-21,-0.1157
2003-10-22,-2.0849
2003-10-23,-1.1435
2003-10-24,-1.1966
2003-10-27,2.9875
2003-10-28,-0.784
2003-10-29,4.5437
2003-10-30,1.7006999999999999
2003-10-31,-1.0405
2003-11-03,6.0834
2003-11-04,-1.0619
2003-11-05,-2.0751
2003-11-06,0.5115
2003-11-07,-0.5453
2003-11-10,-2.0468
2003-11-11,-1.8284
2003-11-12,2.6986
2003-11-13,-0.2961
2003-11-14,-2.7468
2003-11-17,0.8779
2003-11-18,0.2649
2003-11-19,0.717
2003-11-20,-2.6976
2003-11-21,0.6931
2003-11-24,2.6769
2003-11-25,0.5587
2003-11-26,1.6296
2003-11-28,-0.328
2003-12-01,0.3656
2003-12-02,-0.5464
2003-12-03,-0.7326
2003-12-04,0.3321
2003-12-05,6.3994
2003-12-08,0.1383
2003-12-09,-0.0345
2003-12-10,-1.4848
2003-12-11,3.2247
2003-12-12,0.747
2003-12-15,-2.9997
2003-12-16,1.9805000000000001
2003-12-17,-0.3407
2003-12-18,3.2479
2003-12-19,0.3642
2003-12-22,1.5177
2003-12-23,-0.065
2003-12-24,0.2602
2003-12-26,0.2271
2003-12-29,1.1327
2003-12-30,0.128
2003-12-31,-1.6619000000000002
2004-01-02,0.2275
2004-01-05,1.7185000000000001
2004-01-06,-0.4463
2004-01-07,8.0692
2004-01-08,2.963
2004-01-09,-0.1439
2004-01-12,-1.6427
2004-01-13,1.5529
2004-01-14,-0.4616
2004-01-15,0.4348
2004-01-16,0.2886
2004-01-20,0.2878
2004-01-21,2.9555
2004-01-22,-0.3623
2004-01-23,-0.2238
2004-01-26,-0.4766
2004-01-27,-0.2817
2004-01-28,-1.9774
2004-01-29,-0.7205
2004-01-30,0.6676
2004-02-02,0.2884
2004-02-03,1.0063
2004-02-04,-1.3948
2004-02-05,2.194
2004-02-06,4.4633
2004-02-09,-0.4056
2004-02-10,0.9232
2004-02-11,1.4527999999999999
2004-02-12,0.053
2004-02-13,-1.5107
2004-02-17,1.1033
2004-02-18,-1.6236000000000002
2004-02-19,-1.0823
2004-02-20,0.4103
2004-02-23,-0.2996
2004-02-24,0.4372
2004-02-25,0.6257
2004-02-26,-0.2703
2004-02-27,-0.0271
2004-03-01,1.6811
2004-03-02,1.8399999999999999
2004-03-03,-0.1571
2004-03-04,0.3147
2004-03-05,-1.1764999999999999
2004-03-08,0.4762
2004-03-09,-2.2907
2004-03-10,-2.56
2004-03-11,-4.6184
2004-03-12,2.2904999999999998
2004-03-15,-2.466
2004-03-16,0.1162
2004-03-17,2.1771
2004-03-18,-0.7102
2004-03-19,-0.8011
2004-03-22,-3.4324
2004-03-23,-0.2987
2004-03-24,-1.1384
2004-03-25,1.8182
2004-03-26,-0.3571
2004-03-29,2.1505
2004-03-30,0.9942
2004-03-31,0.029
2004-04-01,1.1577
2004-04-02,-0.9442
2004-04-05,1.1843
2004-04-06,-1.1133
2004-04-07,-0.664
2004-04-08,0.4069
2004-04-12,3.1259
2004-04-13,-1.8243
2004-04-14,0.4002
2004-04-15,1.9931999999999999
2004-04-16,0.7817
2004-04-19,-0.3324
2004-04-20,-3.2518000000000002
2004-04-21,-1.1491
2004-04-22,2.7899000000000003
2004-04-23,-1.3854
2004-04-26,0.1433
2004-04-27,2.9201
2004-04-28,-1.7524
2004-04-29,-0.6795
2004-04-30,-0.9122
2004-05-03,2.0713
2004-05-04,-0.8737
2004-05-05,0.0
2004-05-06,-1.4785
2004-05-07,-2.8283
2004-05-10,-2.9997
2004-05-11,0.9798
2004-05-12,-2.8199
2004-05-13,0.156
2004-05-14,-1.3707
2004-05-17,-3.0006
