ticker,CVOVQ US Equity
2000-05-24,-0.6803
2000-05-25,-0.6849
2000-05-26,3.4483
2000-05-30,-0.6667
2000-05-31,0.6711
2000-06-01,-1.3333
2000-06-02,4.0541
2000-06-05,-1.9481000000000002
2000-06-06,-0.6623
2000-06-07,-6.0
2000-06-08,1.4184
2000-06-09,0.6993
2000-06-12,0.0
2000-06-13,-0.6944
2000-06-14,-2.0979
2000-06-15,5.7143
2000-06-16,1.3514
2000-06-19,-1.3333
2000-06-20,-3.3784
2000-06-21,-0.6993
2000-06-22,-1.4085
2000-06-23,-0.7143
2000-06-26,0.7194
2000-06-27,0.7143
2000-06-28,2.1277
2000-06-29,3.4722
2000-06-30,-7.2148
2000-07-03,6.3291
2000-07-05,2.7211
2000-07-06,-3.3113
2000-07-07,-0.6849
2000-07-10,0.0
2000-07-11,-0.6897
2000-07-12,0.0
2000-07-13,-2.7778
2000-07-14,-2.8571
2000-07-17,-11.7647
2000-07-18,-2.5
2000-07-19,-3.4188
2000-07-20,0.885
2000-07-21,0.0
2000-07-24,-0.8772
2000-07-25,0.0
2000-07-26,0.885
2000-07-27,-1.7544
2000-07-28,-2.6786
2000-07-31,3.6696999999999997
2000-08-01,-4.4248
2000-08-02,0.9259
2000-08-03,0.0
2000-08-04,0.9174
2000-08-07,-0.9091
2000-08-08,1.8349
2000-08-09,-3.6036
2000-08-10,-0.9346
2000-08-11,1.8868
2000-08-14,1.8519
2000-08-15,-2.7273
2000-08-16,-1.8692
2000-08-17,4.7619
2000-08-18,2.7273
2000-08-21,-5.3097
2000-08-22,4.6729
2000-08-23,2.6786
2000-08-24,-1.7391
2000-08-25,7.0796
2000-08-28,-4.9587
2000-08-29,-3.4783
2000-08-30,0.0
2000-08-31,4.5045
2000-09-01,0.0
2000-09-05,-0.8621
2000-09-06,1.7391
2000-09-07,-2.5641
2000-09-08,0.0
2000-09-11,-0.8772
2000-09-12,-4.4248
2000-09-13,1.8519
2000-09-14,-1.8182
2000-09-15,0.0
2000-09-18,1.8519
2000-09-19,3.6364
2000-09-20,-3.5088
2000-09-21,-0.9091
2000-09-22,-8.2569
2000-09-25,-1.0
2000-09-26,-4.0404
2000-09-27,-3.1579
2000-09-28,1.087
2000-09-29,-18.2796
2000-10-02,-2.6316
2000-10-03,-2.7027
2000-10-04,1.3889
2000-10-05,-5.4795
2000-10-06,-8.6957
2000-10-09,1.5873
2000-10-10,7.8125
2000-10-11,0.0
2000-10-12,-4.3478
2000-10-13,1.5152
2000-10-16,-7.4627
2000-10-17,9.6774
2000-10-18,2.9412000000000003
2000-10-19,0.0
2000-10-20,-1.4285999999999999
2000-10-23,4.3478
2000-10-24,2.7778
2000-10-25,1.3514
2000-10-26,-4.0
2000-10-27,1.3889
2000-10-30,2.7397
2000-10-31,5.3333
2000-11-01,-2.5316
2000-11-02,1.2987
2000-11-03,3.8462
2000-11-06,-2.4691
2000-11-07,-1.2658
2000-11-08,-1.2821
2000-11-09,-1.2987
2000-11-10,0.0
2000-11-13,0.0
2000-11-14,0.0
2000-11-15,-2.6316
2000-11-16,2.7027
2000-11-17,-1.3158
2000-11-20,0.0
2000-11-21,4.0
2000-11-22,0.0
2000-11-24,2.5641
2000-11-27,-2.5
2000-11-28,0.0
2000-11-29,2.5641
2000-11-30,-5.0
2000-12-01,1.3158
2000-12-04,-10.3896
2000-12-05,4.3478
2000-12-06,4.1667
2000-12-07,-5.3333
2000-12-08,-4.2254
2000-12-11,1.4706000000000001
2000-12-12,0.0
2000-12-13,4.3478
2000-12-14,-2.7778
2000-12-15,-8.5714
2000-12-18,7.8125
2000-12-19,-2.8986
2000-12-20,4.4776
2000-12-21,2.8571
2000-12-22,-1.3889
2000-12-26,-4.2254
2000-12-27,0.0
2000-12-28,8.8235
2000-12-29,-6.7568
2001-01-02,4.3478
2001-01-03,5.5556
2001-01-04,0.0
2001-01-05,0.0
2001-01-08,-1.3158
2001-01-09,1.3333
2001-01-10,15.7895
2001-01-11,-2.2727
2001-01-12,0.0
2001-01-16,-9.3023
2001-01-17,-2.5641
2001-01-18,-5.2632
2001-01-19,4.1667
2001-01-22,0.0
2001-01-23,5.3333
2001-01-24,-1.2658
2001-01-25,19.2308
2001-01-26,-2.1505
2001-01-29,0.2198
2001-01-30,-4.386
2001-01-31,12.844
2001-02-01,-2.2763999999999998
2001-02-02,0.0
2001-02-05,1.1647
2001-02-06,1.9737
2001-02-07,2.4194
2001-02-08,-1.4173
2001-02-09,0.3195
2001-02-12,2.8662
2001-02-13,0.774
2001-02-14,6.7588
2001-02-15,7.1942
2001-02-16,-5.3690999999999995
2001-02-20,3.5461
2001-02-21,-3.9726
2001-02-22,1.2839
2001-02-23,-0.7042
2001-02-26,0.7092
2001-02-27,-4.2254
2001-02-28,-4.4118
2001-03-01,-1.5385
2001-03-02,0.0
2001-03-05,-1.7187999999999999
2001-03-06,0.9539
2001-03-07,4.7244
2001-03-08,-0.3008
2001-03-09,-0.3017
2001-03-12,-2.4206
2001-03-13,-21.860500000000002
2001-03-14,1.1905000000000001
2001-03-15,6.8627
2001-03-16,-4.9541
2001-03-19,0.7722
2001-03-20,-1.7241
2001-03-21,1.3645
2001-03-22,0.9615
2001-03-23,-0.9524
2001-03-26,-3.0769
2001-03-27,0.1984
2001-03-28,0.396
2001-03-29,-2.1696
2001-03-30,-1.8145
2001-04-02,-0.4107
2001-04-03,0.0
2001-04-04,-4.1237
2001-04-05,6.8817
2001-04-06,-0.2012
2001-04-09,-3.2258
2001-04-10,0.8333
2001-04-11,-4.5455
2001-04-12,-3.8961
2001-04-16,5.8559
2001-04-17,0.8511
2001-04-18,2.3207
2001-04-19,2.0619
2001-04-20,-3.0303
2001-04-23,-4.1667
2001-04-24,0.0
2001-04-25,4.1304
2001-04-26,-1.8789
2001-04-27,5.1064
2001-04-30,-2.4291
2001-05-01,3.3195
2001-05-02,3.4137
2001-05-03,-6.2136
2001-05-04,1.8634
2001-05-07,-1.4228
2001-05-08,-0.4124
2001-05-09,-1.6562999999999999
2001-05-10,-0.4211
2001-05-11,-1.6913
2001-05-14,1.0753
2001-05-15,1.0638
2001-05-16,-3.5789
2001-05-17,-3.0568
2001-05-18,5.8559
2001-05-21,6.383
2001-05-22,-1.0
2001-05-23,-2.8283
2001-05-24,1.8711
2001-05-25,5.102
2001-05-29,-5.4369
2001-05-30,5.7495
2001-05-31,4.8544
2001-06-01,-2.4074
2001-06-04,11.0057
2001-06-05,6.3248
2001-06-06,-0.6431
2001-06-07,-1.2945
2001-06-08,-0.8197
2001-06-11,-8.9256
2001-06-12,8.892900000000001
2001-06-13,-19.1667
2001-06-14,0.0
2001-06-15,4.7423
2001-06-18,-1.3780000000000001
2001-06-19,0.0
2001-06-20,0.998
2001-06-21,-0.7905
2001-06-22,0.0
2001-06-25,0.0
2001-06-26,-7.3705
2001-06-27,6.2366
2001-06-28,-5.2632
2001-06-29,-9.188
2001-07-02,5.8824
2001-07-03,-2.2222
2001-07-05,-1.3636
2001-07-06,-1.6129
2001-07-09,1.171
2001-07-10,0.9259
2001-07-11,-1.6055000000000001
2001-07-12,2.5641
2001-07-13,-1.8182
2001-07-16,-0.6944
2001-07-17,5.3613
2001-07-18,-1.5487
2001-07-19,1.1236
2001-07-20,-2.0
2001-07-23,-1.5873
2001-07-24,-0.4608
2001-07-25,1.8519
2001-07-26,2.2727
2001-07-27,-2.8889
2001-07-30,-1.6018
2001-07-31,3.4884
2001-08-01,-3.3708
2001-08-02,0.9302
2001-08-03,1.6129
2001-08-06,-0.6803
2001-08-07,0.9132
2001-08-08,1.3575
2001-08-09,0.2232
2001-08-10,3.5635
2001-08-13,-3.4409
2001-08-14,1.3363
2001-08-15,0.0
2001-08-16,1.3187
2001-08-17,5.8568
2001-08-20,-0.6148
2001-08-21,4.5361
2001-08-22,0.9862
2001-08-23,3.3203
2001-08-24,0.189
2001-08-27,-0.9434
2001-08-28,0.0
2001-08-29,1.7143000000000002
2001-08-30,-1.4981
2001-08-31,-0.1901
2001-09-04,-3.8095
2001-09-05,-0.9901
2001-09-06,-0.2
2001-09-07,-8.6172
2001-09-10,13.3772
2001-09-17,-19.535800000000002
2001-09-18,8.1731
2001-09-19,-6.6667
2001-09-20,-6.1905
2001-09-21,-5.3299
2001-09-24,6.9705
2001-09-25,2.005
2001-09-26,-2.457
2001-09-27,0.5038
2001-09-28,-7.2682
2001-10-01,-0.8108
2001-10-02,4.9046
2001-10-03,1.5584
2001-10-04,2.3018
2001-10-05,-0.5
2001-10-08,1.2563
2001-10-09,-0.7444
2001-10-10,1.0
2001-10-11,-1.2376
2001-10-12,2.2556
2001-10-15,-0.7353
2001-10-16,0.9877
2001-10-17,0.2445
2001-10-18,-0.7317
2001-10-19,-0.4914
2001-10-22,1.9752999999999998
2001-10-23,-3.3898
2001-10-24,-1.0025
2001-10-25,-1.2658
2001-10-26,8.9744
2001-10-29,-5.4118
2001-10-30,-2.9851
2001-10-31,1.2821
2001-11-01,3.5443
2001-11-02,-1.467
2001-11-05,2.7295
2001-11-06,-1.2077
2001-11-07,-4.401
2001-11-08,-1.5345
2001-11-09,-1.2987
2001-11-12,-3.4211
2001-11-13,1.9074
2001-11-14,1.3369
2001-11-15,-0.7916
2001-11-16,5.0532
2001-11-19,-0.5063
2001-11-20,-0.7634
2001-11-21,-3.5897
2001-11-23,5.3191
2001-11-26,-1.5152
2001-11-27,1.5385
2001-11-28,-2.7778
2001-11-29,5.1948
2001-11-30,-2.4691
2001-12-03,-1.0127
2001-12-04,1.023
2001-12-05,0.0
2001-12-06,-0.7595
2001-12-07,-1.5306
2001-12-10,1.0363
2001-12-11,0.0
2001-12-12,5.641
2001-12-13,-1.6989999999999998
2001-12-14,-3.7037
2001-12-17,2.0513
2001-12-18,3.2663
2001-12-19,-1.2165
2001-12-20,3.6946
2001-12-21,6.8884
2001-12-24,0.0
2001-12-26,-0.2222
2001-12-27,0.2227
2001-12-28,0.8889
2001-12-31,-9.6916
2002-01-02,7.8049
2002-01-03,0.0
2002-01-04,0.905
2002-01-07,5.157
2002-01-08,11.7271
2002-01-09,0.1908
2002-01-10,7.619
2002-01-11,1.7699
2002-01-14,-0.1739
2002-01-15,2.7875
2002-01-16,-1.6949
2002-01-17,2.069
2002-01-18,1.6892
2002-01-22,-6.1462
2002-01-23,0.885
2002-01-24,7.193
2002-01-25,-5.2373
2002-01-28,2.7634
2002-01-29,-3.1933
2002-01-30,2.0833
2002-01-31,-1.8707
2002-02-01,-0.1733
2002-02-04,-2.9514
2002-02-05,-0.7156
2002-02-06,-5.4054
2002-02-07,-0.9524
2002-02-08,9.6154
2002-02-11,-6.1404
2002-02-12,2.8037
2002-02-13,-2.3636
2002-02-14,-5.0279
2002-02-15,-2.549
2002-02-19,2.8169
2002-02-20,-0.1957
2002-02-21,-1.5686
2002-02-22,1.5936
2002-02-25,6.6667
2002-02-26,2.0221
2002-02-27,-0.9009
2002-02-28,-4.3636
2002-03-01,2.0913
2002-03-04,-3.1657
2002-03-05,0.0
2002-03-06,1.9231
2002-03-07,-1.8868
2002-03-08,0.7692
2002-03-11,4.5802
2002-03-12,-0.365
2002-03-13,0.1832
2002-03-14,-0.3656
2002-03-15,0.7339
2002-03-18,0.1821
2002-03-19,5.4545
2002-03-20,-1.2069
2002-03-21,4.5375
2002-03-22,1.1686
2002-03-25,0.495
2002-03-26,0.0
2002-03-27,2.6273
2002-03-28,0.48
2002-04-01,-2.0701
2002-04-02,3.7398
2002-04-03,2.8213
2002-04-04,3.6585
2002-04-05,-0.2941
2002-04-08,0.295
2002-04-09,-7.6471
2002-04-10,9.8726
2002-04-11,-7.2464
2002-04-12,4.6875
2002-04-15,-2.2388
2002-04-16,1.5267
2002-04-17,-0.4511
2002-04-18,-0.3021
2002-04-19,-0.9091
2002-04-22,-1.3761
2002-04-23,1.3953
2002-04-24,1.3761
2002-04-25,0.0
2002-04-26,-2.7149
2002-04-29,-0.9302
2002-04-30,-2.0344
2002-05-01,0.0
2002-05-02,4.3131
2002-05-03,-0.6126
2002-05-06,-5.3929
2002-05-07,-0.6515
2002-05-08,1.9672
2002-05-09,-3.3762
2002-05-10,-1.1647
2002-05-13,8.5859
2002-05-14,-2.0155
2002-05-15,4.9051
2002-05-16,-4.3741
2002-05-17,-4.5741
2002-05-20,-1.3223
2002-05-21,-0.67
2002-05-22,-3.3727
2002-05-23,0.5236
2002-05-24,-7.9861
2002-05-28,-1.1320999999999999
2002-05-29,1.7176
2002-05-30,3.3771
2002-05-31,-2.9038
2002-06-03,-6.1682
2002-06-04,0.0
2002-06-05,5.5777
2002-06-06,-1.8868
2002-06-07,-0.7692
2002-06-10,-0.7752
2002-06-11,-1.3672
2002-06-12,1.7822
2002-06-13,-1.751
2002-06-14,-0.198
2002-06-17,2.9762
2002-06-18,3.0829
2002-06-19,-0.7477
2002-06-20,-4.5198
2002-06-21,-0.3945
2002-06-24,5.3465
2002-06-25,-2.2556
2002-06-26,-3.4615
2002-06-27,2.988
2002-06-28,0.5803
2002-07-01,-1.1538
2002-07-02,-0.7782
2002-07-03,-1.9607999999999999
2002-07-05,0.0
2002-07-08,-7.8
2002-07-09,-23.8612
2002-07-10,-17.3789
2002-07-11,-17.5862
2002-07-12,8.7866
2002-07-15,-7.6923
2002-07-16,-4.5833
2002-07-17,-6.1135
2002-07-18,-11.6279
2002-07-19,-7.3684
2002-07-22,8.5227
2002-07-23,-9.4241
2002-07-24,9.8266
2002-07-25,-2.1053
2002-07-26,4.3011
2002-07-29,2.0619
2002-07-30,-3.5354
2002-07-31,-18.3246
2002-08-01,2.5641
2002-08-02,0.0
2002-08-05,-15.625
2002-08-06,-5.1852
2002-08-07,-10.1563
2002-08-08,-8.6957
2002-08-09,0.0
2002-08-12,6.6667
2002-08-13,-6.25
2002-08-14,0.9524
2002-08-15,4.717
2002-08-16,7.2072
2002-08-19,5.042
2002-08-20,15.2
2002-08-21,9.0278
2002-08-22,0.6369
2002-08-23,-11.3924
2002-08-26,6.4286
2002-08-27,-8.0537
2002-08-28,-8.7591
2002-08-29,-13.6
2002-08-30,11.1111
2002-09-03,-7.5
2002-09-04,0.9009
2002-09-05,-3.5714
2002-09-06,12.963
2002-09-09,-4.918
2002-09-10,1.7241
2002-09-11,-1.6949
2002-09-12,-7.7586
2002-09-13,2.8037
2002-09-16,-5.4545
2002-09-17,-0.9615
2002-09-18,-3.8834999999999997
2002-09-19,2.0202
2002-09-20,1.9802
2002-09-23,-0.9709
2002-09-24,0.0
2002-09-25,0.9804
2002-09-26,10.6796
2002-09-27,-11.4035
2002-09-30,2.9703
2002-10-01,1.9231
2002-10-02,-2.8302
2002-10-03,11.6505
2002-10-04,0.0
2002-10-07,6.087
2002-10-08,13.1148
2002-10-09,-7.971
2002-10-10,6.2992
2002-10-11,-2.2222
2002-10-14,0.7576
2002-10-15,1.5038
2002-10-16,2.963
2002-10-17,1.4388
2002-10-18,-5.6738
2002-10-21,4.5113
2002-10-22,-3.5971
2002-10-23,8.9552
2002-10-24,1.3699
2002-10-25,6.7568
2002-10-28,-11.3924
2002-10-29,9.2857
2002-10-30,1.3072
2002-10-31,-2.5806
2002-11-01,-0.6623
2002-11-04,2.6667
2002-11-05,0.6494
2002-11-06,1.9355
2002-11-07,-3.1646
2002-11-08,-3.9215999999999998
2002-11-11,-3.4013999999999998
2002-11-12,1.4085
2002-11-13,0.0
2002-11-14,9.7222
2002-11-15,6.962
2002-11-18,6.5089
2002-11-19,1.1111
2002-11-20,1.0989
2002-11-21,5.9783
2002-11-22,3.5897
2002-11-25,5.9406
2002-11-26,-4.6729
2002-11-27,2.451
2002-11-29,0.4785
2002-12-02,-0.9524
2002-12-03,-2.4038
2002-12-04,0.9852
2002-12-05,-0.4878
2002-12-06,3.4314
2002-12-09,-3.7915
2002-12-10,2.9557
2002-12-11,0.9569
2002-12-12,0.4739
2002-12-13,-2.3585
2002-12-16,-0.4831
2002-12-17,3.8834999999999997
2002-12-18,-2.3364
2002-12-19,1.4354
2002-12-20,5.6604
2002-12-23,0.8929
2002-12-24,7.9646
2002-12-26,-0.4098
2002-12-27,8.642
2002-12-30,-1.5152
2002-12-31,-3.8462
2003-01-02,1.2
2003-01-03,-3.5573
2003-01-06,2.459
2003-01-07,-4.4
2003-01-08,-1.6736
2003-01-09,5.1064
2003-01-10,-2.0243
2003-01-13,4.1322
2003-01-14,1.1905000000000001
2003-01-15,-2.7451
2003-01-16,0.4032
2003-01-17,-3.2129
2003-01-21,0.4149
2003-01-22,-0.8264
2003-01-23,-2.5
2003-01-24,-9.8291
2003-01-27,-11.3744
2003-01-28,-1.0695000000000001
2003-01-29,4.3243
2003-01-30,-2.0725
2003-01-31,7.4074
2003-02-03,13.3005
2003-02-04,3.4783
2003-02-05,7.1429
2003-02-06,-1.9607999999999999
2003-02-07,-14.4
2003-02-10,16.822400000000002
2003-02-11,-7.6
2003-02-12,-1.7316
2003-02-13,-0.8811
2003-02-14,-5.7778
2003-02-18,0.0
2003-02-19,-0.9434
2003-02-20,2.3810000000000002
2003-02-21,3.7209
2003-02-24,0.8969
2003-02-25,-2.2222
2003-02-26,-0.9091
2003-02-27,-0.9174
2003-02-28,-0.9259
2003-03-03,6.0748
2003-03-04,3.9648
2003-03-05,4.2373
2003-03-06,-4.4715
2003-03-07,2.9787
2003-03-10,-1.2397
2003-03-11,-5.0209
2003-03-12,0.8811
2003-03-13,-2.1834
2003-03-14,-3.5714
2003-03-17,3.2407
2003-03-18,0.4484
2003-03-19,-6.6964
2003-03-20,-1.9139
2003-03-21,-2.439
2003-03-24,0.0
2003-03-25,2.5
2003-03-26,-1.9512
2003-03-27,4.4776
2003-03-28,-0.4762
2003-03-31,-2.8708
2003-04-01,1.9704000000000002
2003-04-02,0.4831
2003-04-03,0.0
2003-04-04,-1.4423
2003-04-07,0.9756
2003-04-08,1.9324
2003-04-09,1.8957000000000002
2003-04-10,1.3953
2003-04-11,5.9633
2003-04-14,1.2987
2003-04-15,4.2735
2003-04-16,-4.918
2003-04-17,-1.7241
2003-04-21,-3.5088
2003-04-22,1.8182
2003-04-23,0.4464
2003-04-24,-1.3333
2003-04-25,-0.9009
2003-04-28,4.5455
2003-04-29,4.3478
2003-04-30,17.5
2003-05-01,3.5461
2003-05-02,-5.8219
2003-05-05,7.6364
2003-05-06,5.7432
2003-05-07,-0.9585
2003-05-08,-1.6129
2003-05-09,0.9836
2003-05-12,0.0
2003-05-13,-0.974
2003-05-14,-5.5738
2003-05-15,-4.8611
2003-05-16,-15.6934
2003-05-19,0.0
2003-05-20,0.0
2003-05-21,0.4329
2003-05-22,2.1552
2003-05-23,7.5949
2003-05-27,4.3137
2003-05-28,6.015
2003-05-29,-1.7730000000000001
2003-05-30,6.1372
2003-06-02,0.3401
2003-06-03,1.6949
2003-06-04,-1.0
2003-06-05,0.0
2003-06-06,0.3367
2003-06-09,-1.0067
2003-06-10,1.3559
2003-06-11,1.3378
2003-06-12,-2.6403
2003-06-13,0.0
2003-06-16,-0.339
2003-06-17,3.0612
2003-06-18,-0.6601
2003-06-19,-3.6545
2003-06-20,0.0
2003-06-23,-4.8276
2003-06-24,-1.8115999999999999
2003-06-25,-1.107
2003-06-26,7.0896
2003-06-27,-1.0453
2003-06-30,-11.2676
2003-07-01,11.1111
2003-07-02,7.1429
2003-07-03,-4.6667
2003-07-07,2.4476
2003-07-08,0.3413
2003-07-09,2.0408
2003-07-10,-0.3333
2003-07-11,2.0067
2003-07-14,3.2787
2003-07-15,-1.9048
2003-07-16,0.3236
2003-07-17,-1.2903
2003-07-18,-0.3268
2003-07-21,-4.5902
2003-07-22,5.1546
2003-07-23,0.6536
2003-07-24,0.3247
2003-07-25,-6.4725
2003-07-28,-0.346
2003-07-29,0.3472
2003-07-30,0.0
2003-07-31,3.4602
2003-08-01,-1.3378
2003-08-04,0.339
2003-08-05,-1.0135
2003-08-06,-3.7542999999999997
2003-08-07,0.7092
2003-08-08,-2.8169
2003-08-11,1.4493
2003-08-12,3.5714
2003-08-13,-1.7241
2003-08-14,1.4035
2003-08-15,-2.4221
2003-08-18,6.7376000000000005
2003-08-19,7.309
2003-08-20,8.3591
2003-08-21,-4.5714
2003-08-22,-6.2874
2003-08-25,-2.8754
2003-08-26,9.5395
2003-08-27,3.6036
2003-08-28,2.6087
2003-08-29,-3.1073
2003-09-02,3.207
2003-09-03,-1.4123999999999999
2003-09-04,-1.1461000000000001
2003-09-05,-3.4783
2003-09-08,1.8018
2003-09-09,-0.885
2003-09-10,-3.2738
2003-09-11,6.4615
2003-09-12,-1.7341
2003-09-15,-2.0588
2003-09-16,2.4024
2003-09-17,-0.2933
2003-09-18,-3.8235
2003-09-19,4.893
2003-09-22,-2.0408
2003-09-23,5.6548
2003-09-24,-1.9718
2003-09-25,-2.2989
2003-09-26,0.0
2003-09-29,5.8824
2003-09-30,-2.7778
2003-10-01,3.4286
2003-10-02,3.0387
2003-10-03,5.3619
2003-10-06,1.0178
2003-10-07,-0.7557
2003-10-08,0.0
2003-10-09,1.5228000000000002
2003-10-10,2.5
2003-10-13,4.3902
2003-10-14,-3.0374
2003-10-15,-2.8916
2003-10-16,1.737
2003-10-17,-2.439
2003-10-20,0.5
2003-10-21,-0.2488
2003-10-22,-3.4913
2003-10-23,2.0672
2003-10-24,-3.2911
2003-10-27,6.0209
2003-10-28,4.4444
2003-10-29,-1.182
2003-10-30,0.4785
2003-10-31,-1.9048
2003-11-03,3.6408
2003-11-04,-5.8548
2003-11-05,-1.7412999999999998
2003-11-06,-1.7722
2003-11-07,-0.2577
2003-11-10,-2.8424
2003-11-11,0.0
2003-11-12,-1.5957
2003-11-13,-2.1622
2003-11-14,1.9337
2003-11-17,2.168
2003-11-18,-1.3263
2003-11-19,1.0753
2003-11-20,-0.5319
2003-11-21,-3.4759
2003-11-24,-0.277
2003-11-25,-0.5556
2003-11-26,6.4246
2003-11-28,-0.7874
2003-12-01,2.3810000000000002
2003-12-02,-3.6176
2003-12-03,-0.8043
2003-12-04,4.5946
2003-12-05,-1.0336
2003-12-08,1.3054999999999999
2003-12-09,0.2577
2003-12-10,-2.5707
2003-12-11,4.2216
2003-12-12,4.0506
2003-12-15,-2.6764
2003-12-16,0.75
2003-12-17,1.737
2003-12-18,1.2195
2003-12-19,-1.2048
2003-12-22,0.0
2003-12-23,1.4634
2003-12-24,-2.4038
2003-12-26,2.4631
2003-12-29,3.125
2003-12-30,0.0
2003-12-31,7.4592
2004-01-02,1.0846
2004-01-05,3.8627000000000002
2004-01-06,1.4463
2004-01-07,-1.0183
2004-01-08,-1.0288
2004-01-09,-1.8711
2004-01-12,2.7542
2004-01-13,0.2062
2004-01-14,0.2058
2004-01-15,-0.4107
2004-01-16,-0.8247
2004-01-20,2.2869
2004-01-21,-0.4065
2004-01-22,-4.2857
2004-01-23,-0.4264
2004-01-26,1.4989
2004-01-27,-2.7426
2004-01-28,-3.0369
2004-01-29,0.4474
2004-01-30,-2.6726
2004-02-02,-1.6018
2004-02-03,2.3256
2004-02-04,-2.7273
2004-02-05,-5.1402
2004-02-06,2.4631
2004-02-09,-0.7212
2004-02-10,6.0533
2004-02-11,-1.8265
2004-02-12,0.6977
2004-02-13,0.4619
2004-02-17,0.0
2004-02-18,-4.1379
2004-02-19,-0.7194
2004-02-20,0.2415
2004-02-23,-0.9639
2004-02-24,2.1898
2004-02-25,3.5714
2004-02-26,-4.8276
2004-02-27,0.7246
2004-03-01,2.8777
2004-03-02,-1.3986
2004-03-03,-2.1277
2004-03-04,1.6907999999999999
2004-03-05,1.4252
2004-03-08,-5.8548
2004-03-09,-6.4677
2004-03-10,-1.8617
2004-03-11,0.542
2004-03-12,5.3908
2004-03-15,-4.0921
2004-03-16,1.8667
2004-03-17,1.5707
2004-03-18,-0.7732
2004-03-19,-1.2987
2004-03-22,-1.3158
2004-03-23,4.0
2004-03-24,0.0
2004-03-25,1.5385
2004-03-26,5.8081
2004-03-29,4.7733
2004-03-30,-6.6059
2004-03-31,9.0244
2004-04-01,-1.7896999999999998
2004-04-02,2.5057
2004-04-05,-2.6667
2004-04-06,1.3699
2004-04-07,-3.1532
2004-04-08,2.5581
2004-04-12,1.5873
2004-04-13,-1.7856999999999998
2004-04-14,0.4545
2004-04-15,-8.371
2004-04-16,1.2346
2004-04-19,4.878
2004-04-20,-4.186
2004-04-21,3.8834999999999997
2004-04-22,0.7009
2004-04-23,0.0
2004-04-26,-0.232
2004-04-27,0.4651
2004-04-28,-1.6204
2004-04-29,-5.4118
2004-04-30,0.7463
2004-05-03,-11.8519
2004-05-04,1.9607999999999999
2004-05-05,-3.8462
2004-05-06,-6.8571
2004-05-07,-2.7607
2004-05-10,-6.9401
2004-05-11,5.4237
2004-05-12,-0.3215
2004-05-13,-1.6129
2004-05-14,3.9344
2004-05-17,7.2555
2004-05-18,-3.5294
2004-05-19,0.6098
2004-05-20,-5.4545
2004-05-21,-5.7692
2004-05-24,-1.0204
2004-05-25,6.1856
2004-05-26,0.0
2004-05-27,1.6181
2004-05-28,-1.5924
2004-06-01,-3.5599
2004-06-02,2.6846
2004-06-03,-0.3268
2004-06-04,-3.2787
2004-06-07,9.4915
2004-06-08,-3.7152
2004-06-09,-1.6077
2004-06-10,4.2484
