ticker,ABE US Equity
2000-05-23,-0.9524
2000-05-24,-1.9231
2000-05-25,2.451
2000-05-26,-1.4354
2000-05-30,3.8834999999999997
2000-05-31,0.4673
2000-06-01,4.186
2000-06-02,4.4643
2000-06-05,0.8547
2000-06-06,-0.8475
2000-06-07,1.2821
2000-06-08,-0.8439
2000-06-09,1.2766
2000-06-12,1.6806999999999999
2000-06-13,-0.8264
2000-06-14,-1.25
2000-06-15,1.2658
2000-06-16,-0.8333
2000-06-19,0.8403
2000-06-20,-0.4167
2000-06-21,0.8368
2000-06-22,0.0
2000-06-23,-1.6598000000000002
2000-06-26,-1.2658
2000-06-27,0.8547
2000-06-28,1.6949
2000-06-29,-1.6667
2000-06-30,0.4237
2000-07-03,3.3755
2000-07-05,-0.4082
2000-07-06,-1.6393
2000-07-07,3.3333
2000-07-10,0.8065
2000-07-11,0.8
2000-07-12,-1.5873
2000-07-13,-0.8065
2000-07-14,0.813
2000-07-17,2.0161
2000-07-18,-0.3953
2000-07-19,-0.7937
2000-07-20,-0.8
2000-07-21,-3.629
2000-07-24,-2.0921
2000-07-25,2.1368
2000-07-26,-1.2551999999999999
2000-07-27,-3.8136
2000-07-28,0.4405
2000-07-31,-2.6316
2000-08-01,0.0
2000-08-02,0.0
2000-08-03,0.0
2000-08-04,0.9009
2000-08-07,0.0
2000-08-08,0.0
2000-08-09,0.0
2000-08-10,0.8929
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,0.885
2000-08-16,0.4386
2000-08-17,0.4367
2000-08-18,0.0
2000-08-21,1.7391
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,-1.7094
2000-08-25,0.8696
2000-08-28,-1.7241
2000-08-29,-2.193
2000-08-30,0.0
2000-08-31,0.0
2000-09-01,1.3453
2000-09-05,1.7699
2000-09-06,0.8696
2000-09-07,-0.8621
2000-09-08,-3.0435
2000-09-11,-0.4484
2000-09-12,-1.8018
2000-09-13,-0.4587
2000-09-14,-0.4608
2000-09-15,-1.8519
2000-09-18,-1.4151
2000-09-19,-1.9139
2000-09-20,-1.4634
2000-09-21,2.4752
2000-09-22,-3.3816
2000-09-25,-2.0
2000-09-26,0.0
2000-09-27,-0.5102
2000-09-28,0.5128
2000-09-29,0.0
2000-10-02,-1.0204
2000-10-03,1.0309
2000-10-04,0.0
2000-10-05,-0.5102
2000-10-06,-1.0256
2000-10-09,0.0
2000-10-10,0.5181
2000-10-11,-2.0619
2000-10-12,-2.1053
2000-10-13,0.0
2000-10-16,2.1505
2000-10-17,-2.1053
2000-10-18,-4.3011
2000-10-19,6.7416
2000-10-20,-1.0526
2000-10-23,-0.5319
2000-10-24,2.6738
2000-10-25,-0.5208
2000-10-26,-1.0471
2000-10-27,1.5873
2000-10-30,-0.8125
2000-10-31,0.7092
2000-11-01,-2.8169
2000-11-02,1.4493
2000-11-03,0.7143
2000-11-06,1.4184
2000-11-07,0.6993
2000-11-08,0.0
2000-11-09,-2.7778
2000-11-10,0.7143
2000-11-13,-1.4184
2000-11-14,-0.7194
2000-11-15,-0.7246
2000-11-16,-0.7299
2000-11-17,-0.7353
2000-11-20,-4.4444
2000-11-21,0.0
2000-11-22,-1.5504
2000-11-24,-1.5748
2000-11-27,2.4
2000-11-28,-1.5625
2000-11-29,0.0
2000-11-30,-2.3810000000000002
2000-12-01,0.813
2000-12-04,0.0
2000-12-05,3.2258
2000-12-06,-0.7813
2000-12-07,0.0
2000-12-08,3.9370000000000003
2000-12-11,2.2727
2000-12-12,0.0
2000-12-13,0.7407
2000-12-14,-1.4706000000000001
2000-12-15,-2.9851
2000-12-18,-0.7692
2000-12-19,0.7752
2000-12-20,-5.3846
2000-12-21,-0.813
2000-12-22,1.6393
2000-12-26,4.8387
2000-12-27,1.5385
2000-12-28,0.7576
2000-12-29,-2.2556
2001-01-02,-3.0769
2001-01-03,6.3492
2001-01-04,2.2388
2001-01-05,-1.4599
2001-01-08,-0.7407
2001-01-09,0.7463
2001-01-10,2.963
2001-01-11,2.8777
2001-01-12,-0.6993
2001-01-16,0.0
2001-01-17,0.7042
2001-01-18,1.3986
2001-01-19,2.7586
2001-01-22,1.3423
2001-01-23,0.6623
2001-01-24,-0.6579
2001-01-25,0.0
2001-01-26,0.6623
2001-01-29,-0.9474
2001-01-30,0.4251
2001-01-31,0.5291
2001-02-01,0.0
2001-02-02,0.0
2001-02-05,-0.6316
2001-02-06,0.2119
2001-02-07,-4.334
2001-02-08,-0.442
2001-02-09,-2.2198
2001-02-12,2.1566
2001-02-13,-0.3333
2001-02-14,-0.1115
2001-02-15,0.6696
2001-02-16,-0.5543
2001-02-20,-3.3445
2001-02-21,-0.4614
2001-02-22,-1.2746
2001-02-23,0.2347
2001-02-26,0.2342
2001-02-27,-0.7009
2001-02-28,0.3529
2001-03-01,1.4068
2001-03-02,-1.5029
2001-03-05,1.4085
2001-03-06,1.8519
2001-03-07,-0.1136
2001-03-08,-0.7964
2001-03-09,-1.9495
2001-03-12,-2.3392
2001-03-13,-0.5988
2001-03-14,-2.4096
2001-03-15,0.6173
2001-03-16,-0.6135
2001-03-19,-0.6173
2001-03-20,-3.1056
2001-03-21,0.0
2001-03-22,-4.4872
2001-03-23,0.9396
2001-03-26,1.8617
2001-03-27,1.3054999999999999
2001-03-28,-2.5773
2001-03-29,-0.7937
2001-03-30,1.0667
2001-04-02,-2.1108
2001-04-03,-3.504
2001-04-04,-0.2793
2001-04-05,3.5014
2001-04-06,-1.8944999999999999
2001-04-09,0.4138
2001-04-10,3.9835000000000003
2001-04-11,1.7173
2001-04-12,0.7792
2001-04-16,2.0619
2001-04-17,-1.2626
2001-04-18,6.9054
2001-04-19,1.1962
2001-04-20,-1.3002
2001-04-23,-2.9939999999999998
2001-04-24,-1.2346
2001-04-25,0.375
2001-04-26,0.9963
2001-04-27,1.233
2001-04-30,2.5579
2001-05-01,0.9501
2001-05-02,0.3529
2001-05-03,-1.524
2001-05-04,0.0
2001-05-07,0.2381
2001-05-08,-0.2375
2001-05-09,-1.1905000000000001
2001-05-10,0.8434
2001-05-11,-1.4337
2001-05-14,-1.2121
2001-05-15,-0.6135
2001-05-16,0.4938
2001-05-17,0.7371
2001-05-18,-0.2439
2001-05-21,2.0782
2001-05-22,-0.1198
2001-05-23,-0.8393
2001-05-24,-0.4837
2001-05-25,-0.729
2001-05-29,-0.3672
2001-05-30,-1.7199
2001-05-31,0.25
2001-06-01,-0.4988
2001-06-04,0.2506
2001-06-05,1.875
2001-06-06,0.1227
2001-06-07,0.6127
2001-06-08,1.0962
2001-06-11,-0.9639
2001-06-12,0.8516
2001-06-13,0.2413
2001-06-14,-1.3237
2001-06-15,-0.4878
2001-06-18,-0.7353
2001-06-19,-0.2469
2001-06-20,-0.7426
2001-06-21,0.3741
2001-06-22,0.0
2001-06-25,0.6211
2001-06-26,0.0
2001-06-27,-1.2346
2001-06-28,0.25
2001-06-29,1.1222
2001-07-02,0.1233
2001-07-03,-0.3695
2001-07-05,-0.1236
2001-07-06,-0.3713
2001-07-09,-1.2422
2001-07-10,-2.2641999999999998
2001-07-11,-1.1583
2001-07-12,0.9115
2001-07-13,1.6774
2001-07-16,-0.5076
2001-07-17,-0.5102
2001-07-18,-1.5385
2001-07-19,0.2604
2001-07-20,-0.9091
2001-07-23,0.0
2001-07-24,-1.4417
2001-07-25,0.0
2001-07-26,0.0
2001-07-27,1.0638
2001-07-30,0.0
2001-07-31,0.6579
2001-08-01,-0.3922
2001-08-02,1.0499
2001-08-03,-1.2987
2001-08-06,0.5263
2001-08-07,-0.3927
2001-08-08,-1.0512
2001-08-09,-0.3984
2001-08-10,0.0
2001-08-13,0.1333
2001-08-14,1.1984
2001-08-15,0.0
2001-08-16,-1.4474
2001-08-17,-1.6021
2001-08-20,-1.4925
2001-08-21,0.0
2001-08-22,0.551
2001-08-23,-0.411
2001-08-24,0.9629
2001-08-27,0.0
2001-08-28,-0.9537
2001-08-29,0.0
2001-08-30,-2.3384
2001-08-31,0.0
2001-09-04,0.0
2001-09-05,-0.8451
2001-09-06,-1.9886
2001-09-07,-0.5797
2001-09-10,-1.0204
2001-09-17,-6.9219
2001-09-18,-1.1076
2001-09-19,-0.8
2001-09-20,-4.0323
2001-09-21,-1.8487
2001-09-24,5.3082
2001-09-25,-0.3252
2001-09-26,0.6525
2001-09-27,0.3241
2001-09-28,1.9386
2001-10-01,-2.3772
2001-10-02,0.1623
2001-10-03,1.6207
2001-10-04,2.3923
2001-10-05,-0.3115
2001-10-08,-3.125
2001-10-09,0.1613
2001-10-10,6.2802
2001-10-11,3.0303
2001-10-12,-2.9412000000000003
2001-10-15,-1.2121
2001-10-16,-1.227
2001-10-17,1.2422
2001-10-18,-1.5337
2001-10-19,-0.4673
2001-10-22,-0.626
2001-10-23,0.6299
2001-10-24,0.313
2001-10-25,0.624
2001-10-26,0.0
2001-10-29,0.7752
2001-10-30,-1.5385
2001-10-31,1.4062999999999999
2001-11-01,0.9245
2001-11-02,0.458
2001-11-05,3.1915
2001-11-06,-0.4418
2001-11-07,0.5917
2001-11-08,1.3235000000000001
2001-11-09,-0.1451
2001-11-12,0.0
2001-11-13,1.0174
2001-11-14,-0.7194
2001-11-15,0.2899
2001-11-16,1.0116
2001-11-19,-0.1431
2001-11-20,0.5731
2001-11-21,-0.2849
2001-11-23,-2.8571
2001-11-26,3.2353
2001-11-27,-1.567
2001-11-28,-1.4472
2001-11-29,-0.2937
2001-11-30,1.7673
2001-12-03,-0.7236
2001-12-04,1.4577
2001-12-05,3.1609
2001-12-06,-0.4178
2001-12-07,-0.5594
2001-12-10,0.9845
2001-12-11,1.6713
2001-12-12,-1.0959
2001-12-13,-0.831
2001-12-14,-2.095
2001-12-17,-0.1427
2001-12-18,-0.7143
2001-12-19,-1.1511
2001-12-20,0.1456
2001-12-21,-0.2907
2001-12-24,0.7289
2001-12-26,-0.4342
2001-12-27,0.5814
2001-12-28,1.1561
2001-12-31,0.7143
2002-01-02,2.4112999999999998
2002-01-03,0.4155
2002-01-04,-0.5517
2002-01-07,0.4161
2002-01-08,-0.2762
2002-01-09,-0.1385
2002-01-10,-1.387
2002-01-11,-0.4219
2002-01-14,0.565
2002-01-15,-0.5618
2002-01-16,-1.8362
2002-01-17,1.4388
2002-01-18,-0.4255
2002-01-22,-1.4245
2002-01-23,0.4335
2002-01-24,2.3022
2002-01-25,1.9691
2002-01-28,0.9655
2002-01-29,-2.7321999999999997
2002-01-30,-0.9831
2002-01-31,1.2766
2002-02-01,0.4202
2002-02-04,-0.8368
2002-02-05,-1.1252
2002-02-06,-0.7112
2002-02-07,-0.2865
2002-02-08,0.2874
2002-02-11,0.7163
2002-02-12,-0.8535
2002-02-13,1.0043
2002-02-14,2.2727
2002-02-15,-2.5
2002-02-19,-1.7094
2002-02-20,1.0145
2002-02-21,0.8608
2002-02-22,0.0
2002-02-25,2.4182
2002-02-26,-3.0556
2002-02-27,2.7221
2002-02-28,-1.3947
2002-03-01,0.9901
2002-03-04,2.8011
2002-03-05,-0.4087
2002-03-06,0.5472
2002-03-07,1.0884
2002-03-08,1.0767
2002-03-11,0.2663
2002-03-12,-1.7264
2002-03-13,-0.5405
2002-03-14,1.087
2002-03-15,-0.5376
2002-03-18,-0.8108
2002-03-19,0.1362
2002-03-20,0.6803
2002-03-21,-0.2703
2002-03-22,0.0
2002-03-25,-1.084
2002-03-26,0.0
2002-03-27,1.9178
2002-03-28,0.2688
2002-04-01,-0.8043
2002-04-02,0.6757
2002-04-03,-1.3423
2002-04-04,-0.2721
2002-04-05,1.2278
2002-04-08,-0.6739
2002-04-09,0.0
2002-04-10,-0.2714
2002-04-11,0.2721
2002-04-12,0.1357
2002-04-15,-1.7614999999999998
2002-04-16,2.3448
2002-04-17,-0.2695
2002-04-18,0.9459
2002-04-19,-0.1339
2002-04-22,0.0
2002-04-23,-0.8043
2002-04-24,0.5405
2002-04-25,-0.2688
2002-04-26,-1.6173
2002-04-29,0.411
2002-04-30,0.2729
2002-05-01,0.0
2002-05-02,1.3605
2002-05-03,0.4027
2002-05-06,-1.0695000000000001
2002-05-07,-1.7568000000000001
2002-05-08,2.8886
2002-05-09,-1.6042999999999998
2002-05-10,-0.8152
2002-05-13,2.0548
2002-05-14,1.3423
2002-05-15,-0.6623
2002-05-16,0.0
2002-05-17,0.8
2002-05-20,1.1905000000000001
2002-05-21,-2.3529
2002-05-22,-0.5355
2002-05-23,1.8843
2002-05-24,-0.9247
2002-05-28,-1.3333
2002-05-29,0.2703
2002-05-30,0.6739
2002-05-31,0.1339
2002-06-03,-0.2674
2002-06-04,-1.0724
2002-06-05,-0.271
2002-06-06,0.0
2002-06-07,-0.8152
2002-06-10,-0.6849
2002-06-11,0.0
2002-06-12,-1.2414
2002-06-13,0.2793
2002-06-14,-2.0891
2002-06-17,1.5647
2002-06-18,-1.1204
2002-06-19,-0.8499
2002-06-20,-1.4285999999999999
2002-06-21,-1.4493
2002-06-24,-2.0588
2002-06-25,0.9009
2002-06-26,-2.5298
2002-06-27,2.1374
2002-06-28,1.1958
2002-07-01,-1.034
2002-07-02,-1.9403000000000001
2002-07-03,-0.761
2002-07-05,4.6012
2002-07-08,-2.0528
2002-07-09,1.7964
2002-07-10,-2.2059
2002-07-11,-1.9548999999999999
2002-07-12,1.5337
2002-07-15,-1.0574
2002-07-16,1.374
2002-07-17,-0.1506
2002-07-18,-0.7541
2002-07-19,-1.3678
2002-07-22,-2.9276
2002-07-23,0.1587
2002-07-24,1.4263
2002-07-25,-3.9062
2002-07-26,0.1626
2002-07-29,6.0065
2002-07-30,2.144
2002-07-31,-4.048
2002-08-01,-2.3438
2002-08-02,-3.2
2002-08-05,-0.9917
2002-08-06,2.5042
2002-08-07,1.6287
2002-08-08,0.3205
2002-08-09,1.7572
2002-08-12,-4.8666
2002-08-13,0.8251
2002-08-14,0.8183
2002-08-15,1.7856999999999998
2002-08-16,2.0734
2002-08-19,-0.3125
2002-08-20,-1.0972
2002-08-21,0.317
2002-08-22,0.316
2002-08-23,-0.7874
2002-08-26,0.0
2002-08-27,-0.4762
2002-08-28,0.1595
2002-08-29,-1.1146
2002-08-30,0.6441
2002-09-03,-3.84
2002-09-04,0.9983
2002-09-05,-1.1532
2002-09-06,-0.6667
2002-09-09,2.0134
2002-09-10,-1.1513
2002-09-11,0.1664
2002-09-12,-1.1628
2002-09-13,-0.8403
2002-09-16,0.0
2002-09-17,0.5085
2002-09-18,0.0
2002-09-19,-2.1922
2002-09-20,-1.8965999999999998
2002-09-23,-2.109
2002-09-24,-1.0772
2002-09-25,1.6334
2002-09-26,1.0714
2002-09-27,-1.9435
2002-09-30,-0.7207
2002-10-01,1.6334
2002-10-02,-0.5357
2002-10-03,-1.2567
2002-10-04,1.2727
2002-10-07,-1.4363000000000001
2002-10-08,1.8215
2002-10-09,-1.7889
2002-10-10,1.0929
2002-10-11,0.9009
2002-10-14,-0.5357
2002-10-15,4.4883
2002-10-16,-1.7182
2002-10-17,1.3986
2002-10-18,-2.069
2002-10-21,1.7606000000000002
2002-10-22,-1.2111
2002-10-23,3.5026
2002-10-24,-0.5076
2002-10-25,-0.5102
2002-10-28,1.5385
2002-10-29,-1.6835
2002-10-30,1.3699
2002-10-31,0.8446
2002-11-01,-0.8375
2002-11-04,1.0135
2002-11-05,-0.6689
2002-11-06,-3.1987
2002-11-07,-2.6087
2002-11-08,2.3214
2002-11-11,-0.6981
2002-11-12,0.1757
2002-11-13,-1.4035
2002-11-14,2.3132
2002-11-15,1.2174
2002-11-18,0.8591
2002-11-19,0.5111
2002-11-20,0.0
2002-11-21,1.3559
2002-11-22,-1.0033
2002-11-25,2.1959
2002-11-26,-0.3306
2002-11-27,2.4876
2002-11-29,0.6472
2002-12-02,-0.4823
2002-12-03,0.1616
2002-12-04,-0.8065
2002-12-05,0.813
2002-12-06,-2.0968
2002-12-09,-1.1532
2002-12-10,-0.1667
2002-12-11,-0.8347
2002-12-12,-0.1684
2002-12-13,1.1804000000000001
2002-12-16,-0.8333
2002-12-17,-0.8403
2002-12-18,-1.0169
2002-12-19,-0.3425
2002-12-20,0.3436
2002-12-23,-0.5137
2002-12-24,1.5491000000000001
2002-12-26,-0.1695
2002-12-27,-1.3582
2002-12-30,-1.7212
2002-12-31,0.8757
2003-01-02,0.8681
2003-01-03,0.8606
2003-01-06,1.1945000000000001
2003-01-07,-0.3373
2003-01-08,-1.3536000000000001
2003-01-09,1.2006999999999999
2003-01-10,-0.678
2003-01-13,0.3413
2003-01-14,1.5306
2003-01-15,-1.34
2003-01-16,2.3769
2003-01-17,-3.4826
2003-01-21,-1.2027
2003-01-22,-1.3913
2003-01-23,1.2346
2003-01-24,-4.5296
2003-01-27,-0.365
2003-01-28,1.6484
2003-01-29,-0.9009
2003-01-30,0.0
2003-01-31,0.0
2003-02-03,-0.3636
2003-02-04,0.5474
2003-02-05,0.1815
2003-02-06,-0.3623
2003-02-07,-1.8182
2003-02-10,0.1852
2003-02-11,-1.1091
2003-02-12,-0.9346
2003-02-13,0.7547
2003-02-14,-0.3745
2003-02-18,1.5038
2003-02-19,-0.3704
2003-02-20,0.3717
2003-02-21,-0.1852
2003-02-24,0.0
2003-02-25,-0.9276
2003-02-26,0.0
2003-02-27,0.0
2003-02-28,-0.1873
2003-03-03,0.0
2003-03-04,-0.9381
2003-03-05,0.0
2003-03-06,-0.7576
2003-03-07,0.0
2003-03-10,-1.7176
2003-03-11,-0.1942
2003-03-12,0.3891
2003-03-13,1.938
2003-03-14,0.1901
2003-03-17,1.7078
2003-03-18,-0.7463
2003-03-19,-0.7519
2003-03-20,2.2727
2003-03-21,0.5556
2003-03-24,-2.7624
2003-03-25,1.3258
2003-03-26,2.0561
2003-03-27,-2.3810000000000002
2003-03-28,0.5629
2003-03-31,-1.4925
2003-04-01,1.7045
2003-04-02,2.4209
2003-04-03,-1.0909
2003-04-04,0.0
2003-04-07,2.2059
2003-04-08,-0.1799
2003-04-09,-2.8829000000000002
2003-04-10,-0.7421
2003-04-11,-0.7477
2003-04-14,1.6949
2003-04-15,2.5926
2003-04-16,-1.6245
2003-04-17,1.4679
2003-04-21,-0.5425
2003-04-22,0.0
2003-04-23,0.3636
2003-04-24,-0.5435
2003-04-25,-0.3643
2003-04-28,0.3656
2003-04-29,1.8215
2003-04-30,1.7889
2003-05-01,-1.2302
2003-05-02,1.4235
2003-05-05,0.0
2003-05-06,0.3509
2003-05-07,0.1748
2003-05-08,-0.1745
2003-05-09,1.049
2003-05-12,0.692
2003-05-13,-0.3436
2003-05-14,-0.5172
2003-05-15,1.0399
2003-05-16,-1.8868
2003-05-19,-1.5734
2003-05-20,-0.7105
2003-05-21,-0.5367
2003-05-22,0.7194
2003-05-23,1.6071
2003-05-27,2.9877000000000002
2003-05-28,0.8532
2003-05-29,-1.692
2003-05-30,0.1721
2003-06-02,5.1546
2003-06-03,-1.9607999999999999
2003-06-04,-0.6667
2003-06-05,0.6711
2003-06-06,0.6667
2003-06-09,-2.8146
2003-06-10,0.1704
2003-06-11,0.3401
2003-06-12,-0.1695
2003-06-13,0.3396
2003-06-16,1.692
2003-06-17,2.6622
2003-06-18,0.4862
2003-06-19,-1.4516
2003-06-20,-0.3273
2003-06-23,-0.6568
2003-06-24,0.4959
2003-06-25,0.1645
2003-06-26,0.3284
2003-06-27,0.491
2003-06-30,-0.8143
2003-07-01,0.0
2003-07-02,0.9852
2003-07-03,0.0
2003-07-07,1.3008
2003-07-08,0.321
2003-07-09,0.0
2003-07-10,-0.8
2003-07-11,-0.4839
2003-07-14,0.6483
2003-07-15,-0.161
2003-07-16,0.0
2003-07-17,-2.4194
2003-07-18,0.9917
2003-07-21,-0.1637
2003-07-22,0.0
2003-07-23,1.1475
2003-07-24,-0.9724
2003-07-25,0.1637
2003-07-28,2.451
2003-07-29,-0.319
2003-07-30,-0.64
2003-07-31,0.0
2003-08-01,-0.161
2003-08-04,-0.8065
2003-08-05,-0.9756
2003-08-06,0.821
2003-08-07,-0.1629
2003-08-08,-1.3051
2003-08-11,0.8264
2003-08-12,0.4918
2003-08-13,0.1631
2003-08-14,2.2801
2003-08-15,0.4777
2003-08-18,0.6339
2003-08-19,0.1575
2003-08-20,-0.7862
2003-08-21,1.2678
2003-08-22,-0.7825
2003-08-25,-0.6309
2003-08-26,0.0
2003-08-27,1.9048
2003-08-28,2.3364
2003-08-29,0.1522
2003-09-02,0.152
2003-09-03,1.214
2003-09-04,-0.2999
2003-09-05,-1.5038
2003-09-08,1.2214
2003-09-09,-1.5083
2003-09-10,-1.6844999999999999
2003-09-11,2.1807
2003-09-12,-0.9146
2003-09-15,-0.3077
2003-09-16,2.1605
2003-09-17,-0.1511
2003-09-18,0.6051
2003-09-19,-0.1504
2003-09-22,-0.753
2003-09-23,-1.0622
2003-09-24,-0.3067
2003-09-25,-1.2308
2003-09-26,-0.7788
2003-09-29,2.0408
2003-09-30,0.0
2003-10-01,0.6154
2003-10-02,1.3761
2003-10-03,2.5641
2003-10-06,-2.0588
2003-10-07,-0.1502
2003-10-08,-0.9023
2003-10-09,1.9727000000000001
2003-10-10,0.2976
2003-10-13,1.3353
2003-10-14,0.8785
2003-10-15,-0.4354
2003-10-16,0.5831
2003-10-17,-2.6087
2003-10-20,1.3393
2003-10-21,1.3216
2003-10-22,-0.7246
2003-10-23,-2.4818
2003-10-24,1.0479
2003-10-27,0.8889
2003-10-28,1.6153
2003-10-29,0.578
2003-10-30,-1.0057
2003-10-31,0.1451
2003-11-03,1.0145
2003-11-04,1.4346999999999999
2003-11-05,-0.2829
2003-11-06,0.1418
2003-11-07,0.0
2003-11-10,0.4249
2003-11-11,-1.9746000000000001
2003-11-12,0.2878
2003-11-13,-0.7174
2003-11-14,-0.578
2003-11-17,-1.1628
2003-11-18,-0.5882
2003-11-19,-1.4793
2003-11-20,0.3003
2003-11-21,0.8982
2003-11-24,0.5935
2003-11-25,-0.1475
2003-11-26,1.7725
2003-11-28,-0.5806
2003-12-01,2.1898
2003-12-02,0.1429
2003-12-03,-0.2853
2003-12-04,0.2861
2003-12-05,-1.5692
2003-12-08,1.0145
2003-12-09,-0.4304
2003-12-10,-1.1527
2003-12-11,0.4373
2003-12-12,0.1451
2003-12-15,0.4348
2003-12-16,1.0101
2003-12-17,-1.0
2003-12-18,1.5873
2003-12-19,0.142
2003-12-22,1.4184
2003-12-23,-0.6993
2003-12-24,0.7042
2003-12-26,-0.5594
2003-12-29,2.1097
2003-12-30,1.6529
2003-12-31,1.084
2004-01-02,0.5362
2004-01-05,4.0
2004-01-06,-0.5128
2004-01-07,2.8350999999999997
2004-01-08,3.6341
2004-01-09,0.3628
2004-01-12,4.5783000000000005
2004-01-13,-1.0369
2004-01-14,2.7939
2004-01-15,-1.2458
2004-01-16,-1.2615
2004-01-20,1.2776
2004-01-21,1.8349
2004-01-22,-0.3378
2004-01-23,-0.565
2004-01-26,0.2273
2004-01-27,-2.6077
2004-01-28,-5.0058
2004-01-29,-0.1225
2004-01-30,-0.6135
2004-02-02,-0.8642
2004-02-03,-0.3736
2004-02-04,-2.0
2004-02-05,0.3827
2004-02-06,3.939
2004-02-09,1.7115
2004-02-10,-0.8413
2004-02-11,0.3636
2004-02-12,0.7246
2004-02-13,-0.5995
2004-02-17,0.0
2004-02-18,0.4825
2004-02-19,-3.9616
2004-02-20,-1.375
2004-02-23,0.7605
2004-02-24,-1.1320999999999999
2004-02-25,-0.1272
2004-02-26,2.293
2004-02-27,2.8643
2004-03-01,0.4843
2004-03-02,2.1687
2004-03-03,0.4717
2004-03-04,-1.4085
2004-03-05,-1.4285999999999999
2004-03-08,0.9662
2004-03-09,-1.9139
2004-03-10,-3.6585
2004-03-11,-1.3924
2004-03-12,1.6688
2004-03-15,0.0
2004-03-16,0.1263
2004-03-17,2.2699
2004-03-18,-0.1233
2004-03-19,-0.1235
2004-03-22,-0.9889
2004-03-23,-0.1248
2004-03-24,0.375
2004-03-25,1.3699
2004-03-26,1.2285
2004-03-29,1.335
2004-03-30,-0.5988
2004-03-31,1.8072
2004-04-01,-1.1834
2004-04-02,2.0359
2004-04-05,2.4648
2004-04-06,0.2291
2004-04-07,-1.7143000000000002
2004-04-08,1.7442
2004-04-12,-1.7143000000000002
2004-04-13,0.5814
2004-04-14,-3.6994
2004-04-15,-0.3601
2004-04-16,0.9639
2004-04-19,-0.9547
2004-04-20,0.0
2004-04-21,-2.4096
2004-04-22,0.3704
2004-04-23,0.123
2004-04-26,-0.4914
2004-04-27,3.2099
2004-04-28,-3.11
2004-04-29,-5.1852
2004-04-30,2.6042
2004-05-03,-2.665
2004-05-04,1.6949
2004-05-05,0.7692
2004-05-06,-4.8346
2004-05-07,-2.8075
2004-05-10,-6.1898
2004-05-11,5.4252
2004-05-12,2.0862
2004-05-13,4.0872
2004-05-14,-6.4136
2004-05-17,0.2797
2004-05-18,-1.2551999999999999
2004-05-19,3.8136
2004-05-20,1.2245
2004-05-21,-0.4032
2004-05-24,2.0243
2004-05-25,-0.1323
2004-05-26,1.1921
2004-05-27,2.0942
2004-05-28,-0.5128
2004-06-01,-1.4175
2004-06-02,-0.2614
2004-06-03,-0.1311
2004-06-04,-0.2625
2004-06-07,1.9737
2004-06-08,1.8065
2004-06-09,-1.1407
