ticker,MUR US Equity
2000-05-24,0.1942
2000-05-25,-1.2597
2000-05-26,0.0
2000-05-30,-0.3925
2000-05-31,2.266
2000-06-01,0.4817
2000-06-02,-4.698
2000-06-05,-3.1187
2000-06-06,4.3614
2000-06-07,-1.8904999999999998
2000-06-08,0.1014
2000-06-09,-0.1013
2000-06-12,2.4341
2000-06-13,-0.495
2000-06-14,2.7861000000000002
2000-06-15,-0.2904
2000-06-16,1.165
2000-06-19,-2.8791
2000-06-20,-0.4941
2000-06-21,2.9791
2000-06-22,-4.8216
2000-06-23,2.229
2000-06-26,-0.1982
2000-06-27,-1.291
2000-06-28,-0.4024
2000-06-29,0.8081
2000-06-30,-4.6468
2000-07-03,2.3512
2000-07-05,-7.4949
2000-07-06,1.8868
2000-07-07,-0.1089
2000-07-10,1.8538999999999999
2000-07-11,2.5696
2000-07-12,1.8789
2000-07-13,-1.4344000000000001
2000-07-14,-0.5198
2000-07-17,-1.4628999999999999
2000-07-18,3.2874
2000-07-19,-0.4107
2000-07-20,-2.1649
2000-07-21,-3.2666
2000-07-24,-0.6536
2000-07-25,-1.6447
2000-07-26,3.3445
2000-07-27,3.3441
2000-07-28,0.1044
2000-07-31,0.5214
2000-08-01,2.5934
2000-08-02,0.2528
2000-08-03,-0.8069
2000-08-04,-0.6101
2000-08-07,2.8388999999999998
2000-08-08,-0.0249
2000-08-09,1.0945
2000-08-10,2.0669
2000-08-11,0.4365
2000-08-14,1.7866
2000-08-15,-1.8027
2000-08-16,2.9952
2000-08-17,1.4071
2000-08-18,-3.1452
2000-08-21,0.6686
2000-08-22,0.3795
2000-08-23,2.0794
2000-08-24,-1.5741
2000-08-25,-1.223
2000-08-28,1.2381
2000-08-29,2.4459
2000-08-30,-0.551
2000-08-31,-1.385
2000-09-01,0.7491
2000-09-05,-0.6506
2000-09-06,2.058
2000-09-07,-0.6416
2000-09-08,-1.5683
2000-09-11,2.343
2000-09-12,-0.9158
2000-09-13,-4.5287
2000-09-14,1.4521
2000-09-15,1.145
2000-09-18,0.0943
2000-09-19,-1.0368
2000-09-20,-0.8571
2000-09-21,-3.074
2000-09-22,-1.4371
2000-09-25,0.553
2000-09-26,1.9
2000-09-27,1.0795
2000-09-28,-0.7767
2000-09-29,1.4677
2000-10-02,-0.3857
2000-10-03,-1.8393000000000002
2000-10-04,-2.5641
2000-10-05,0.2024
2000-10-06,-1.1111
2000-10-09,1.0215
2000-10-10,5.3589
2000-10-11,2.3992
2000-10-12,1.3121
2000-10-13,-5.7354
2000-10-16,-0.7851
2000-10-17,1.5826
2000-10-18,-2.7264
2000-10-19,-0.2002
2000-10-20,2.4072
2000-10-23,-2.5465
2000-10-24,-2.5126
2000-10-25,-3.9175
2000-10-26,0.1073
2000-10-27,-3.1083
2000-10-30,0.6637
2000-10-31,1.8681
2000-11-01,2.589
2000-11-02,-3.2597
2000-11-03,0.8696
2000-11-06,-3.125
2000-11-07,2.1135
2000-11-08,1.3072
2000-11-09,-0.974
2000-11-10,-1.4208
2000-11-13,1.4412
2000-11-14,-0.2186
2000-11-15,2.6287000000000003
2000-11-16,1.3874
2000-11-17,-1.1579
2000-11-20,0.1065
2000-11-21,3.0851
2000-11-22,-1.6512
2000-11-24,1.1542
2000-11-27,-1.1411
2000-11-28,0.6296
2000-11-29,-6.1522
2000-11-30,-2.6667
2000-12-01,3.8813
2000-12-04,0.1099
2000-12-05,-4.1712
2000-12-06,1.1455
2000-12-07,1.4723
2000-12-08,0.6696
2000-12-11,0.3326
2000-12-12,-1.4365
2000-12-13,1.009
2000-12-14,-3.7736
2000-12-15,-0.8074
2000-12-18,5.1163
2000-12-19,1.2168
2000-12-20,-3.8251
2000-12-21,1.0227
2000-12-22,0.6749
2000-12-26,7.2626
2000-12-27,3.2292
2000-12-28,0.1009
2000-12-29,-2.5202
2001-01-02,1.0341
2001-01-03,-3.5824
2001-01-04,-1.6985000000000001
2001-01-05,0.0
2001-01-08,1.0799
2001-01-09,-2.1368
2001-01-10,-1.0917
2001-01-11,0.5519
2001-01-12,1.6465
2001-01-16,1.4039
2001-01-17,-3.3014
2001-01-18,-1.9824000000000002
2001-01-19,1.1236
2001-01-22,1.7778
2001-01-23,0.5459
2001-01-24,-1.6287
2001-01-25,4.8565000000000005
2001-01-26,-3.5789
2001-01-29,-1.4148
2001-01-30,0.3721
2001-01-31,2.2771
2001-02-01,-0.0518
2001-02-02,5.3359
2001-02-05,1.8852
2001-02-06,-1.6895
2001-02-07,1.8822
2001-02-08,2.7149
2001-02-09,2.2912
2001-02-12,0.4921
2001-02-13,0.2295
2001-02-14,1.145
2001-02-15,-1.9321000000000002
2001-02-16,0.5233
2001-02-20,-1.2402
2001-02-21,-0.5426
2001-02-22,-0.1403
2001-02-23,-1.1708
2001-02-26,2.1955
2001-02-27,-1.8237999999999999
2001-02-28,-0.8659
2001-03-01,0.0794
2001-03-02,1.9994
2001-03-05,2.1313
2001-03-06,0.6398
2001-03-07,1.4076
2001-03-08,1.9701
2001-03-09,-1.2734
2001-03-12,-2.6686
2001-03-13,-1.7517
2001-03-14,-3.1628
2001-03-15,0.5924
2001-03-16,0.5889
2001-03-19,0.7911
2001-03-20,0.7692
2001-03-21,-1.9318
2001-03-22,-2.4305
2001-03-23,2.6539
2001-03-26,1.3006
2001-03-27,2.5364
2001-03-28,-1.588
2001-03-29,0.962
2001-03-30,2.3205999999999998
2001-04-02,2.1628
2001-04-03,-0.3528
2001-04-04,3.3196
2001-04-05,2.2133
2001-04-06,0.4331
2001-04-09,3.3523
2001-04-10,1.6958
2001-04-11,-0.5823
2001-04-12,0.5325
2001-04-16,4.6081
2001-04-17,0.3924
2001-04-18,-1.1348
2001-04-19,-0.9438
2001-04-20,-0.1416
2001-04-23,1.7534999999999998
2001-04-24,2.2935
2001-04-25,0.3221
2001-04-26,-0.5433
2001-04-27,1.4029
2001-04-30,0.3918
2001-05-01,-2.378
2001-05-02,-5.9963
2001-05-03,-1.4618
2001-05-04,1.8071000000000002
2001-05-07,0.5762
2001-05-08,0.9662
2001-05-09,1.7436
2001-05-10,-1.1081
2001-05-11,-0.3127
2001-05-14,3.0061
2001-05-15,1.8399
2001-05-16,0.4859
2001-05-17,1.9466999999999999
2001-05-18,5.1447
2001-05-21,1.3302
2001-05-22,-1.1073
2001-05-23,-1.1082
2001-05-24,-1.4824
2001-05-25,0.4502
2001-05-29,0.3185
2001-05-30,-1.5873
2001-05-31,0.4182
2001-06-01,-1.3563
2001-06-04,2.2675
2001-06-05,0.0708
2001-06-06,-1.2139
2001-06-07,-2.5292
2001-06-08,-0.2815
2001-06-11,0.9451
2001-06-12,-0.1338
2001-06-13,-1.2176
2001-06-14,-0.1109
2001-06-15,0.0
2001-06-18,-0.9872
2001-06-19,0.3365
2001-06-20,-0.7452
2001-06-21,-3.7667
2001-06-22,0.4421
2001-06-25,-0.0259
2001-06-26,-0.2202
2001-06-27,-3.4004
2001-06-28,-2.7946
2001-06-29,1.7277
2001-07-02,-0.5435
2001-07-03,1.1066
2001-07-05,1.0134
2001-07-06,-0.4548
2001-07-09,-3.1443
2001-07-10,1.0405
2001-07-11,-1.2769
2001-07-12,-0.8345
2001-07-13,1.8233000000000001
2001-07-16,-2.8375
2001-07-17,-2.4667
2001-07-18,0.2616
2001-07-19,1.1308
2001-07-20,2.1072
2001-07-23,0.9125
2001-07-24,-1.6416
2001-07-25,5.7992
2001-07-26,3.516
2001-07-27,1.2527
2001-07-30,-0.3827
2001-07-31,-1.9846
2001-08-01,-0.4572
2001-08-02,1.0499
2001-08-03,-1.6234
2001-08-06,-1.6106
2001-08-07,0.9661
2001-08-08,-0.1329
2001-08-09,1.4172
2001-08-10,1.9251
2001-08-13,-0.5175
2001-08-14,1.8986
2001-08-15,6.8785
2001-08-16,-1.1821
2001-08-17,-0.9062
2001-08-20,-2.0241
2001-08-21,1.033
2001-08-22,3.4737999999999998
2001-08-23,-0.8214
2001-08-24,-1.1163
2001-08-27,-0.6798
2001-08-28,-2.1022
2001-08-29,4.9313
2001-08-30,-3.4503
2001-08-31,-6.9624
2001-09-04,0.3974
2001-09-05,1.2929
2001-09-06,0.56
2001-09-07,-0.3367
2001-09-10,-0.4548
2001-09-17,0.9791
2001-09-18,-4.5895
2001-09-19,-3.6585
2001-09-20,-0.6329
2001-09-21,3.3970000000000002
2001-09-24,-4.2163
2001-09-25,-2.6010999999999997
2001-09-26,1.3940000000000001
2001-09-27,1.1577
2001-09-28,3.5193
2001-10-01,-0.9259
2001-10-02,2.6782
2001-10-03,-0.3125
2001-10-04,4.4154
2001-10-05,0.2349
2001-10-08,0.2865
2001-10-09,0.8829
2001-10-10,2.8829000000000002
2001-10-11,0.2627
2001-10-12,-0.262
2001-10-15,-1.0508
2001-10-16,1.3906
2001-10-17,1.3716
2001-10-18,-4.0221
2001-10-19,2.3965
2001-10-22,1.8523
2001-10-23,-0.7987
2001-10-24,0.2106
2001-10-25,2.5093
2001-10-26,-1.0008
2001-10-29,1.2667
2001-10-30,-3.44
2001-10-31,-0.9716
2001-11-01,0.4025
2001-11-02,-2.0296
2001-11-05,-1.0742
2001-11-06,-1.1375
2001-11-07,1.2095
2001-11-08,-0.3116
2001-11-09,1.9273
2001-11-12,-0.9838
2001-11-13,2.9032
2001-11-14,-5.3292
2001-11-15,-7.2848
2001-11-16,2.7143
2001-11-19,-0.1391
2001-11-20,2.2284
2001-11-21,-1.3624
2001-11-23,0.6077
2001-11-26,-0.7551
2001-11-27,0.6917
2001-11-28,-2.0058
2001-11-29,1.3739
2001-11-30,-0.5532
2001-12-03,3.7547
2001-12-04,2.493
2001-12-05,3.9623
2001-12-06,-2.8931
2001-12-07,1.7746
2001-12-10,-1.7691
2001-12-11,-0.1684
2001-12-12,-0.7138
2001-12-13,-0.6536
2001-12-14,2.3026
2001-12-17,-1.1576
2001-12-18,0.8979
2001-12-19,1.8313000000000001
2001-12-20,1.2918
2001-12-21,2.7757
2001-12-24,0.7299
2001-12-26,1.5459
2001-12-27,-0.9872
2001-12-28,1.4535
2001-12-31,-0.4973
2002-01-02,-2.5464
2002-01-03,-1.1844000000000001
2002-01-04,2.2489
2002-01-07,0.9426
2002-01-08,-0.9577
2002-01-09,-0.278
2002-01-10,-1.3697
2002-01-11,-3.0355
2002-01-14,-1.2928
2002-01-15,3.3513
2002-01-16,-2.4102
2002-01-17,0.8275
2002-01-18,-1.0985
2002-01-22,-0.8171
2002-01-23,2.8446
2002-01-24,1.2389999999999999
2002-01-25,1.0879
2002-01-28,-1.7854999999999999
2002-01-29,-0.6973
2002-01-30,1.3292
2002-01-31,-2.2398
2002-02-01,-0.1266
2002-02-04,-1.8378
2002-02-05,1.5752000000000002
2002-02-06,1.0042
2002-02-07,-0.8306
2002-02-08,1.3578999999999999
2002-02-11,0.8138
2002-02-12,-0.534
2002-02-13,0.4807
2002-02-14,1.3858
2002-02-15,-0.2216
2002-02-19,-0.0247
2002-02-20,-0.1358
2002-02-21,0.2596
2002-02-22,2.0219
2002-02-25,1.8731
2002-02-26,1.376
2002-02-27,0.5149
2002-02-28,0.326
2002-03-01,0.058
2002-03-04,0.3827
2002-03-05,-0.9127
2002-03-06,2.2619
2002-03-07,2.0978
2002-03-08,-2.7359
2002-03-11,0.1607
2002-03-12,0.9972
2002-03-13,-0.6469
2002-03-14,0.4569
2002-03-15,0.4776
2002-03-18,1.8787
2002-03-19,1.4441
2002-03-20,0.7446
2002-03-21,0.6413
2002-03-22,0.378
2002-03-25,-0.7962
2002-03-26,0.6616
2002-03-27,3.1354
2002-03-28,0.2925
2002-04-01,0.5937
2002-04-02,-0.321
2002-04-03,-3.262
2002-04-04,-0.1289
2002-04-05,-1.0108
2002-04-08,2.7917
2002-04-09,-1.9127
2002-04-10,-0.0215
2002-04-11,-0.7543
2002-04-12,-2.8447
2002-04-15,3.6879999999999997
2002-04-16,0.8623
2002-04-17,4.8301
2002-04-18,0.2039
2002-04-19,1.0478
2002-04-22,-1.4296
2002-04-23,1.2767
2002-04-24,-2.3598
2002-04-25,-0.1962
2002-04-26,-0.6313
2002-04-29,-0.4166
2002-04-30,-1.3282
2002-05-01,-1.2612999999999999
2002-05-02,0.9553
2002-05-03,0.8931
2002-05-06,-2.9244
2002-05-07,0.3161
2002-05-08,3.3576
2002-05-09,-0.8095
2002-05-10,0.0106
2002-05-13,1.2187000000000001
2002-05-14,0.1466
2002-05-15,-0.9514
2002-05-16,-1.4566
2002-05-17,-1.5638
2002-05-20,1.3166
2002-05-21,-0.6551
2002-05-22,0.0
2002-05-23,1.2432
2002-05-24,-0.1175
2002-05-28,-0.171
2002-05-29,0.2891
2002-05-30,-1.9541
2002-05-31,0.6752
2002-06-03,-2.1527
2002-06-04,-0.7739
2002-06-05,-1.0028
2002-06-06,-1.4294
2002-06-07,1.5985
2002-06-10,-1.3037
2002-06-11,-2.5621
2002-06-12,0.6895
2002-06-13,1.5436
2002-06-14,0.32
2002-06-17,1.071
2002-06-18,-0.1691
2002-06-19,-0.6323
2002-06-20,0.2159
2002-06-21,-1.3607
2002-06-24,-1.1955
2002-06-25,-1.5358
2002-06-26,-0.9807
2002-06-27,-1.9689999999999999
2002-06-28,0.426
2002-07-01,-1.9515
2002-07-02,-3.6346
2002-07-03,0.0513
2002-07-05,0.0769
2002-07-08,-1.1019
2002-07-09,-0.57
2002-07-10,-2.8013
2002-07-11,-4.9866
2002-07-12,-1.5237
2002-07-15,-1.1461000000000001
2002-07-16,3.6231999999999998
2002-07-17,2.9371
2002-07-18,-0.5299
2002-07-19,-3.087
2002-07-22,-5.4968
2002-07-23,-3.132
2002-07-24,3.0331
2002-07-25,-0.1793
2002-07-26,-0.8832
2002-07-29,7.8387
2002-07-30,-0.4062
2002-07-31,16.9315
2002-08-01,-5.7005
2002-08-02,-0.982
2002-08-05,-3.4003
2002-08-06,4.24
2002-08-07,1.9569999999999999
2002-08-08,1.1793
2002-08-09,2.9138
2002-08-12,1.5663
2002-08-13,-2.159
2002-08-14,1.2609
2002-08-15,2.1776
2002-08-16,2.1665
2002-08-19,-2.4202
2002-08-20,-1.5708
2002-08-21,1.6319
2002-08-22,3.0106
2002-08-23,-1.1576
2002-08-26,0.7653
2002-08-27,-0.9896
2002-08-28,-3.6843
2002-08-29,0.4585
2002-08-30,2.8829000000000002
2002-09-03,-3.4676
2002-09-04,1.2458
2002-09-05,-0.1075
2002-09-06,0.6458
2002-09-09,-0.0475
2002-09-10,3.3286
2002-09-11,0.5983
2002-09-12,-3.6482
2002-09-13,1.8159999999999998
2002-09-16,-0.0933
2002-09-17,-3.8506
2002-09-18,1.1893
2002-09-19,0.3358
2002-09-20,-0.0956
2002-09-23,-2.2493
2002-09-24,-2.6316
2002-09-25,3.6204
2002-09-26,3.2391
2002-09-27,-2.2914
2002-09-30,-1.2989
2002-10-01,3.168
2002-10-02,-1.6771
2002-10-03,-0.6366
2002-10-04,-1.6562000000000001
2002-10-07,-0.5409
2002-10-08,6.4393
2002-10-09,-4.0525
2002-10-10,4.5625
2002-10-11,-0.8681
2002-10-14,4.2849
2002-10-15,0.3135
2002-10-16,-2.4442
2002-10-17,3.9126
2002-10-18,1.8716
2002-10-21,-0.3566
2002-10-22,-1.6160999999999999
2002-10-23,0.5843
2002-10-24,-4.3731
2002-10-25,-0.298
2002-10-28,-0.3908
2002-10-29,-4.674
2002-10-30,3.5109
2002-10-31,-1.9532
2002-11-01,0.6799
2002-11-04,-1.7772999999999999
2002-11-05,0.1206
2002-11-06,0.3614
2002-11-07,0.0603
2002-11-08,-1.2658
2002-11-11,-2.2589
2002-11-12,-1.4365999999999999
2002-11-13,-3.2953
2002-11-14,3.3814
2002-11-15,-0.9001
2002-11-18,0.7804
2002-11-19,-0.0381
2002-11-20,4.1016
2002-11-21,-0.2684
2002-11-22,-0.3669
2002-11-25,9.3788
2002-11-26,-2.5814
2002-11-27,-0.5991
2002-11-29,-0.6259
2002-12-02,-0.4549
2002-12-03,1.9332
2002-12-04,-1.7816
2002-12-05,-0.1755
2002-12-06,0.5275
2002-12-09,-2.1108
2002-12-10,1.2389999999999999
2002-12-11,0.0235
2002-12-12,0.8235
2002-12-13,-3.8973
2002-12-16,2.1127
2002-12-17,-0.8918
2002-12-18,-0.06
2002-12-19,-0.7803
2002-12-20,1.3914
2002-12-23,1.5036
2002-12-24,-0.482
2002-12-26,0.4843
2002-12-27,-1.3285
2002-12-30,1.263
2002-12-31,0.8354
2003-01-02,2.8938
2003-01-03,-1.9506000000000001
2003-01-06,0.694
2003-01-07,-4.5486
2003-01-08,0.0241
2003-01-09,0.8422
2003-01-10,-1.9327
2003-01-13,-0.6569
2003-01-14,0.7837
2003-01-15,-0.2916
2003-01-16,0.2925
2003-01-17,-0.5832
2003-01-21,0.22
2003-01-22,0.6829
2003-01-23,-0.7267
2003-01-24,-2.5134
2003-01-27,-2.7785
2003-01-28,2.4459
2003-01-29,4.9259
2003-01-30,-0.0719
2003-01-31,1.1505
2003-02-03,-0.3555
2003-02-04,1.9024999999999999
2003-02-05,-0.5134
2003-02-06,2.6507
2003-02-07,-1.5996000000000001
2003-02-10,0.7431
2003-02-11,0.7146
2003-02-12,-3.5019
2003-02-13,1.6444
2003-02-14,0.1641
2003-02-18,0.3511
2003-02-19,-0.4432
2003-02-20,0.328
2003-02-21,-1.7282
2003-02-24,3.7785
2003-02-25,0.8015
2003-02-26,0.0682
2003-02-27,-2.4291
2003-02-28,0.1163
2003-03-03,0.0465
2003-03-04,-0.1161
2003-03-05,2.093
2003-03-06,1.3667
2003-03-07,0.382
2003-03-10,-0.8955
2003-03-11,-3.3883
2003-03-12,-2.5018000000000002
2003-03-13,0.2878
2003-03-14,-0.0717
2003-03-17,1.005
2003-03-18,1.5162
2003-03-19,1.0968
2003-03-20,2.1237
2003-03-21,-2.3056
2003-03-24,-0.0231
2003-03-25,1.8746
2003-03-26,0.2272
2003-03-27,1.5186
2003-03-28,1.0047
2003-03-31,-2.3652
2003-04-01,1.6074000000000002
2003-04-02,-0.6684
2003-04-03,-1.6375
2003-04-04,0.6157
2003-04-07,-1.8132000000000001
2003-04-08,-1.2004
2003-04-09,0.2804
2003-04-10,1.9104999999999999
2003-04-11,-0.7316
2003-04-14,0.8752
2003-04-15,-1.0959
2003-04-16,0.4617
2003-04-17,1.7463
2003-04-21,-0.1355
2003-04-22,0.0678
2003-04-23,-1.6949
2003-04-24,-0.4598
2003-04-25,-1.2702
2003-04-28,-0.7018
2003-04-29,-3.722
2003-04-30,1.9085
2003-05-01,3.0972
2003-05-02,2.9576000000000002
2003-05-05,-1.1536
2003-05-06,-0.5263
2003-05-07,0.5291
2003-05-08,0.2059
2003-05-09,2.9916
2003-05-12,1.5521
2003-05-13,2.1711
2003-05-14,1.7386
2003-05-15,0.7595
2003-05-16,0.4606
2003-05-19,-1.6257000000000001
2003-05-20,1.7585
2003-05-21,2.3527
2003-05-22,0.7526
2003-05-23,0.1413
2003-05-27,2.2782
2003-05-28,-1.4193
2003-05-29,-3.4993
2003-05-30,2.4451
2003-06-02,0.7282
2003-06-03,0.5823
2003-06-04,2.2359999999999998
2003-06-05,0.9373
2003-06-06,-1.3349
2003-06-09,0.1176
2003-06-10,2.6439
2003-06-11,1.6027
2003-06-12,0.169
2003-06-13,-0.7499
2003-06-16,0.4911
2003-06-17,-0.1128
2003-06-18,-1.2985
2003-06-19,0.4957
2003-06-20,-0.1897
2003-06-23,-0.1711
2003-06-24,-0.3618
2003-06-25,-0.0382
2003-06-26,-0.7456
2003-06-27,0.077
2003-06-30,1.2317
2003-07-01,-0.8365
2003-07-02,-1.2462
2003-07-03,-0.3106
2003-07-07,-0.8763
2003-07-08,0.2947
2003-07-09,-0.0979
2003-07-10,-0.4902
2003-07-11,0.532
2003-07-14,-1.078
2003-07-15,-1.5851
2003-07-16,-0.2416
2003-07-17,1.2513
2003-07-18,0.5581
2003-07-21,-0.6145
2003-07-22,-0.2792
2003-07-23,-0.46
2003-07-24,-1.0046
2003-07-25,-0.548
2003-07-28,-2.0408
2003-07-29,2.3542
2003-07-30,2.0354
2003-07-31,-1.4961
2003-08-01,-1.7416
2003-08-04,-1.2366
2003-08-05,-1.5442
2003-08-06,0.8478
2003-08-07,3.9092000000000002
2003-08-08,-0.1618
2003-08-11,3.5656
2003-08-12,0.2152
2003-08-13,1.4445000000000001
2003-08-14,1.0431
2003-08-15,1.2044
2003-08-18,-1.4356
2003-08-19,-0.2491
2003-08-20,0.6724
2003-08-21,1.0496
2003-08-22,1.6242
2003-08-25,0.0186
2003-08-26,-0.6689
2003-08-27,0.2993
2003-08-28,8.4483
2003-08-29,-0.7223
2003-09-02,-1.3165
2003-09-03,0.8074
2003-09-04,-0.5746
2003-09-05,0.613
2003-09-08,0.4178
2003-09-09,-0.676
2003-09-10,-1.4136
2003-09-11,1.6994
2003-09-12,-0.0348
2003-09-15,-1.1666
2003-09-16,1.4271
2003-09-17,-1.4591
2003-09-18,-1.0576
2003-09-19,0.8017
2003-09-22,1.0958
2003-09-23,0.507
2003-09-24,4.0703
2003-09-25,-1.3873
2003-09-26,-1.4746000000000001
2003-09-29,0.0172
2003-09-30,1.0492
2003-10-01,1.9574
2003-10-02,-0.2838
2003-10-03,1.6742
2003-10-06,0.1153
2003-10-07,1.8914
2003-10-08,-0.6295
2003-10-09,-2.5827999999999998
2003-10-10,1.1673
2003-10-13,0.1154
2003-10-14,-0.2963
2003-10-15,-1.2219
2003-10-16,1.2705
2003-10-17,-1.2215
2003-10-20,-0.2841
2003-10-21,0.8044
2003-10-22,-0.4323
2003-10-23,1.0185
2003-10-24,-0.0331
2003-10-27,-0.2149
2003-10-28,0.0
2003-10-29,0.1988
2003-10-30,-2.431
2003-10-31,-0.0339
2003-11-03,-0.6443
2003-11-04,-1.5358
2003-11-05,-0.312
2003-11-06,1.2517
2003-11-07,0.7727
2003-11-10,-0.3932
2003-11-11,-0.944
2003-11-12,1.6981000000000002
2003-11-13,2.8284000000000002
2003-11-14,0.5302
2003-11-17,-1.6318000000000001
2003-11-18,-0.7875
2003-11-19,0.7262
2003-11-20,-1.0563
2003-11-21,0.0678
2003-11-24,-0.2371
2003-11-25,-0.0679
2003-11-26,0.7474
2003-11-28,1.0454
2003-12-01,0.8343
2003-12-02,-0.4302
2003-12-03,-0.2992
2003-12-04,0.6834
2003-12-05,0.5795
2003-12-08,-0.1152
2003-12-09,0.3296
2003-12-10,0.3614
2003-12-11,0.6547
2003-12-12,2.9593
2003-12-15,-2.211
2003-12-16,2.5355
2003-12-17,1.0238
2003-12-18,2.0424
2003-12-19,0.6875
2003-12-22,0.1973
2003-12-23,0.3483
2003-12-24,1.4036
2003-12-26,0.5358
2003-12-29,1.0511
2003-12-30,-0.3516
2003-12-31,-3.9840999999999998
2004-01-02,-2.1283
2004-01-05,0.9856
2004-01-06,1.0844
2004-01-07,-0.046
2004-01-08,0.1533
2004-01-09,2.5566
2004-01-12,-1.4778
2004-01-13,-0.5
2004-01-14,-1.4923
2004-01-15,-2.3033
2004-01-16,-0.9494
2004-01-20,2.3962
2004-01-21,-1.0452
2004-01-22,0.1419
2004-01-23,1.3382
2004-01-26,-1.4292
2004-01-27,0.5043
2004-01-28,-2.3052
2004-01-29,-2.5682
2004-01-30,-0.2306
2004-02-02,-0.1486
2004-02-03,-0.2811
2004-02-04,-0.6302
2004-02-05,-3.0708
2004-02-06,3.6329000000000002
2004-02-09,2.2761
2004-02-10,0.0812
2004-02-11,-0.7953
2004-02-12,0.5253
2004-02-13,0.2613
2004-02-17,1.6287
2004-02-18,-1.2019
2004-02-19,0.1622
2004-02-20,0.0
2004-02-23,0.4858
2004-02-24,1.2570999999999999
2004-02-25,0.1114
2004-02-26,0.1272
2004-02-27,-0.397
2004-03-01,3.2361
2004-03-02,-0.6949
2004-03-03,0.4354
2004-03-04,0.3871
2004-03-05,-0.1696
2004-03-08,1.6221
2004-03-09,-0.2584
2004-03-10,-1.4784
2004-03-11,-2.4288
2004-03-12,0.9989
2004-03-15,0.2041
2004-03-16,-1.457
2004-03-17,0.6041
2004-03-18,0.2845
2004-03-19,-1.04
2004-03-22,-0.2389
2004-03-23,-0.9577
2004-03-24,-2.5463
2004-03-25,-0.6119
2004-03-26,1.4809
2004-03-29,1.3445
2004-03-30,2.0547
2004-03-31,-0.1744
2004-04-01,-0.667
2004-04-02,0.3677
2004-04-05,0.7964
2004-04-06,0.3793
2004-04-07,0.4093
2004-04-08,1.317
2004-04-12,0.3714
2004-04-13,-2.6519
2004-04-14,0.1901
2004-04-15,0.6955
2004-04-16,1.4443
2004-04-19,0.9749
2004-04-20,-3.249
2004-04-21,-0.3485
2004-04-22,2.6864
2004-04-23,-0.5882
2004-04-26,0.1557
2004-04-27,3.1095
2004-04-28,4.7949
2004-04-29,-4.3309
2004-04-30,3.023
2004-05-03,2.4818
2004-05-04,-2.4929
2004-05-05,2.2352
2004-05-06,-1.2003
2004-05-07,-3.3844
2004-05-10,-2.2455
2004-05-11,2.5653
2004-05-12,0.5092
2004-05-13,0.298
2004-05-14,-1.8868
2004-05-17,-0.2877
2004-05-18,-1.3516
2004-05-19,-1.1546
2004-05-20,0.4205
2004-05-21,-1.1011
2004-05-24,3.0265
2004-05-25,0.8371
