ticker,LEARQ US Equity
2000-05-19,-0.6944
2000-05-22,-3.0303
2000-05-23,-2.8846
2000-05-24,-3.4653
2000-05-25,2.0513
2000-05-26,-4.5226
2000-05-30,2.3684
2000-05-31,-3.599
2000-06-01,1.0667
2000-06-02,-1.0554
2000-06-05,2.1333
2000-06-06,-0.2611
2000-06-07,-2.0942
2000-06-08,-3.7433
2000-06-09,-2.2222
2000-06-12,3.6932
2000-06-13,-3.0137
2000-06-14,0.8475
2000-06-15,-0.8403
2000-06-16,-0.565
2000-06-19,-2.8409
2000-06-20,0.2924
2000-06-21,-0.2915
2000-06-22,-1.7544
2000-06-23,-2.0833
2000-06-26,2.1277
2000-06-27,-0.5952
2000-06-28,-0.2994
2000-06-29,3.003
2000-06-30,-6.7783999999999995
2000-07-03,3.5183999999999997
2000-07-05,0.3021
2000-07-06,1.506
2000-07-07,2.0772
2000-07-10,0.8721
2000-07-11,-2.5937
2000-07-12,2.9586
2000-07-13,0.5747
2000-07-14,-1.1429
2000-07-17,-2.0231
2000-07-18,0.295
2000-07-19,-0.8824
2000-07-20,2.9674
2000-07-21,6.3401
2000-07-24,1.355
2000-07-25,0.5348
2000-07-26,0.266
2000-07-27,0.2653
2000-07-28,0.2646
2000-07-31,-1.5831
2000-08-01,2.1448
2000-08-02,-1.8373
2000-08-03,-0.8021
2000-08-04,0.2695
2000-08-07,3.4946
2000-08-08,3.1169000000000002
2000-08-09,0.2519
2000-08-10,-2.0101
2000-08-11,3.5897
2000-08-14,3.4653
2000-08-15,-1.1962
2000-08-16,2.1792
2000-08-17,0.7109
2000-08-18,-3.7647
2000-08-21,-0.489
2000-08-22,-1.7199
2000-08-23,-1.75
2000-08-24,-1.0178
2000-08-25,-7.455
2000-08-28,1.1111
2000-08-29,-2.4725
2000-08-30,-1.1268
2000-08-31,-1.7094
2000-09-01,2.029
2000-09-05,0.8523
2000-09-06,1.6901000000000002
2000-09-07,1.9391
2000-09-08,-1.087
2000-09-11,-1.6484
2000-09-12,-1.3966
2000-09-13,-1.1331
2000-09-14,-0.5731
2000-09-15,-0.8646
2000-09-18,-1.7442
2000-09-19,0.0
2000-09-20,-1.1834
2000-09-21,-0.2994
2000-09-22,-0.3003
2000-09-25,-1.506
2000-09-26,-2.4465
2000-09-27,0.9404
2000-09-28,2.1739
2000-09-29,0.0
2000-10-02,-0.6079
2000-10-03,-0.3058
2000-10-04,11.3497
2000-10-05,-0.8264
2000-10-06,-3.3333
2000-10-09,4.023
2000-10-10,-3.8674
2000-10-11,-2.8736
2000-10-12,-1.4793
2000-10-13,4.5045
2000-10-16,4.3103
2000-10-17,-6.3361
2000-10-18,1.4706000000000001
2000-10-19,5.2174
2000-10-20,-6.8871
2000-10-23,1.4793
2000-10-24,10.7872
2000-10-25,-0.2632
2000-10-26,3.1662
2000-10-27,1.023
2000-10-30,3.5443
2000-10-31,6.6015
2000-11-01,-0.6881
2000-11-02,-3.6952
2000-11-03,-1.6787
2000-11-06,1.2195
2000-11-07,-0.7229
2000-11-08,-0.4854
2000-11-09,-2.1951
2000-11-10,-2.9925
2000-11-13,-0.5141
2000-11-14,-6.4599
2000-11-15,5.5249
2000-11-16,-4.1885
2000-11-17,-1.0929
2000-11-20,-0.5525
2000-11-21,-1.3889
2000-11-22,-0.8451
2000-11-24,2.8409
2000-11-27,-0.8287
2000-11-28,-3.0641
2000-11-29,0.0
2000-11-30,0.5747
2000-12-01,0.5714
2000-12-04,-1.1364
2000-12-05,0.8621
2000-12-06,-2.2792
2000-12-07,-4.9563
2000-12-08,5.2147
2000-12-11,0.5831
2000-12-12,-3.4783
2000-12-13,0.0
2000-12-14,0.0
2000-12-15,-3.003
2000-12-18,6.8111
2000-12-19,-4.3478
2000-12-20,6.6667
2000-12-21,-0.2841
2000-12-22,5.9829
2000-12-26,1.0753
2000-12-27,3.4574
2000-12-28,0.7712
2000-12-29,1.2755
2001-01-02,-1.2594
2001-01-03,6.1224
2001-01-04,12.0192
2001-01-05,-2.1459
2001-01-08,-1.9737
2001-01-09,-0.2237
2001-01-10,-1.3453
2001-01-11,5.2273
2001-01-12,-1.2959
2001-01-16,4.1575
2001-01-17,0.0
2001-01-18,-0.2101
2001-01-19,-4.6316
2001-01-22,1.3245
2001-01-23,0.8715
2001-01-24,-1.5119
2001-01-25,1.7544
2001-01-26,-0.6466
2001-01-29,2.7679
2001-01-30,-0.439
2001-01-31,-1.3229
2001-02-01,-1.6844000000000001
2001-02-02,1.6783000000000001
2001-02-05,2.6479
2001-02-06,3.5511
2001-02-07,0.0971
2001-02-08,-0.1293
2001-02-09,-3.4951
2001-02-12,2.6157
2001-02-13,1.1764999999999999
2001-02-14,3.8437
2001-02-15,2.1151
2001-02-16,-2.1931
2001-02-20,3.27
2001-02-21,0.8745
2001-02-22,-4.9626
2001-02-23,0.5977
2001-02-26,3.4709
2001-02-27,-1.5715
2001-02-28,-1.5659
2001-03-01,-1.4348
2001-03-02,8.0063
2001-03-05,-1.172
2001-03-06,0.2075
2001-03-07,0.4734
2001-03-08,1.5607
2001-03-09,0.6089
2001-03-12,-1.0086
2001-03-13,-1.3974
2001-03-14,-2.5686
2001-03-15,-6.8788
2001-03-16,-1.3667
2001-03-19,6.7634
2001-03-20,-0.958
2001-03-21,-2.0593
2001-03-22,-2.5804
2001-03-23,1.2426
2001-03-26,1.3243
2001-03-27,0.7969
2001-03-28,-2.0557
2001-03-29,-2.3894
2001-03-30,-3.0764
2001-04-02,1.6040999999999999
2001-04-03,-4.6019
2001-04-04,5.7394
2001-04-05,1.2987
2001-04-06,0.0657
2001-04-09,1.774
2001-04-10,4.5836
2001-04-11,-3.2099
2001-04-12,2.8061
2001-04-16,0.5273
2001-04-17,1.3885
2001-04-18,5.8734
2001-04-19,1.4947
2001-04-20,-0.5381
2001-04-23,-0.1993
2001-04-24,3.281
2001-04-25,-1.0221
2001-04-26,0.2512
2001-04-27,0.167
2001-04-30,0.0556
2001-05-01,-0.1944
2001-05-02,1.4473
2001-05-03,-0.1372
2001-05-04,5.7692
2001-05-07,-3.039
2001-05-08,-2.5717
2001-05-09,0.1925
2001-05-10,-1.1526
2001-05-11,-1.0272
2001-05-14,-0.4208
2001-05-15,1.4085
2001-05-16,1.5556
2001-05-17,2.0241
2001-05-18,0.8043
2001-05-21,1.0638
2001-05-22,-2.6316
2001-05-23,-2.3514
2001-05-24,-1.7713999999999999
2001-05-25,-0.4227
2001-05-29,0.9621
2001-05-30,-3.3913
2001-05-31,1.1894
2001-06-01,0.9174
2001-06-04,-1.0227
2001-06-05,1.3203
2001-06-06,0.5949
2001-06-07,-0.4787
2001-06-08,-0.1132
2001-06-11,-1.0198
2001-06-12,-4.5507
2001-06-13,0.6297
2001-06-14,-2.1156
2001-06-15,0.9132
2001-06-18,1.086
2001-06-19,-0.0298
2001-06-20,-0.0896
2001-06-21,3.7944
2001-06-22,-1.1226
2001-06-25,-2.2125
2001-06-26,-2.471
2001-06-27,1.9841
2001-06-28,2.9931
2001-06-29,1.424
2001-07-02,3.467
2001-07-03,1.8277
2001-07-05,0.7887
2001-07-06,-2.0237
2001-07-09,0.7987
2001-07-10,0.6831
2001-07-11,1.7639
2001-07-12,3.2
2001-07-13,2.584
2001-07-16,0.5793
2001-07-17,1.4275
2001-07-18,-1.358
2001-07-19,0.1252
2001-07-20,-0.5
2001-07-23,-1.2563
2001-07-24,-1.9083999999999999
2001-07-25,-0.5188
2001-07-26,1.9035
2001-07-27,0.8444
2001-07-30,1.7508
2001-07-31,-1.2469000000000001
2001-08-01,-0.9091
2001-08-02,1.9367999999999999
2001-08-03,0.5
2001-08-06,1.8657
2001-08-07,0.2198
2001-08-08,-0.6579
2001-08-09,-0.6623
2001-08-10,0.7654
2001-08-13,-0.3676
2001-08-14,0.8116
2001-08-15,1.9029
2001-08-16,0.8858
2001-08-17,-12.0788
2001-08-20,-7.4494
2001-08-21,-0.35
2001-08-22,4.3606
2001-08-23,-0.5328
2001-08-24,-0.1973
2001-08-27,0.0
2001-08-28,-0.339
2001-08-29,-0.1984
2001-08-30,-1.3064
2001-08-31,4.2878
2001-09-04,2.2903000000000002
2001-09-05,-1.079
2001-09-06,-1.1454
2001-09-07,-3.5862
2001-09-10,-3.1474
2001-09-17,-17.3117
2001-09-18,-5.109
2001-09-19,-5.3464
2001-09-20,-2.4662
2001-09-21,-0.4078
2001-09-24,6.4292
2001-09-25,0.4232
2001-09-26,-0.9579
2001-09-27,0.1547
2001-09-28,4.3646
2001-10-01,-1.8505
2001-10-02,0.1885
2001-10-03,5.6078
2001-10-04,0.4989
2001-10-05,1.3475
2001-10-08,-1.3296000000000001
2001-10-09,1.3121
2001-10-10,4.6552
2001-10-11,5.3177
2001-10-12,-0.7939
2001-10-15,0.3521
2001-10-16,-0.2552
2001-10-17,-4.8929
2001-10-18,-0.1345
2001-10-19,-0.5051
2001-10-22,-0.0677
2001-10-23,4.5716
2001-10-24,2.8174
2001-10-25,2.4252000000000002
2001-10-26,1.2915
2001-10-29,-3.4305
2001-10-30,-3.238
2001-10-31,-0.2599
2001-11-01,1.5960999999999999
2001-11-02,1.6031
2001-11-05,3.2502
2001-11-06,0.8863
2001-11-07,-0.4241
2001-11-08,0.0913
2001-11-09,-0.4559
2001-11-12,-1.4962
2001-11-13,1.6429
2001-11-14,2.4703
2001-11-15,4.5238
2001-11-16,0.9396
2001-11-19,-1.2976
2001-11-20,-0.4001
2001-11-21,-2.0086
2001-11-23,2.8697
2001-11-26,0.0
2001-11-27,-0.1993
2001-11-28,0.2567
2001-11-29,0.0853
2001-11-30,1.6202
2001-12-03,-1.2028
2001-12-04,3.0578
2001-12-05,1.8132000000000001
2001-12-06,2.6444
2001-12-07,0.4206
2001-12-10,-3.9791
2001-12-11,-0.0545
2001-12-12,-0.2728
2001-12-13,-2.2976
2001-12-14,1.5957
2001-12-17,1.3502
2001-12-18,0.3535
2001-12-19,1.5443
2001-12-20,-2.8015
2001-12-21,1.1529
2001-12-24,-0.2985
2001-12-26,1.1703999999999999
2001-12-27,1.6411
2001-12-28,0.9794
2001-12-31,-0.0262
2002-01-02,-1.3896
2002-01-03,3.1906
2002-01-04,2.9889
2002-01-07,-0.6755
2002-01-08,-1.7128
2002-01-09,-0.8713
2002-01-10,-0.2327
2002-01-11,-1.3475
2002-01-14,-1.865
2002-01-15,-2.9711
2002-01-16,-2.0138
2002-01-17,3.9977
2002-01-18,-0.379
2002-01-22,1.3859
2002-01-23,1.7154
2002-01-24,-0.3689
2002-01-25,3.3853
2002-01-28,-0.1023
2002-01-29,-1.9973999999999998
2002-01-30,2.2995
2002-01-31,2.5798
2002-02-01,-0.4233
2002-02-04,0.2751
2002-02-05,-0.2494
2002-02-06,-1.125
2002-02-07,-1.6688
2002-02-08,2.7256
2002-02-11,2.3279
2002-02-12,0.8317
2002-02-13,0.9219
2002-02-14,-6.3462
2002-02-15,0.231
2002-02-19,-0.0256
2002-02-20,3.4324
2002-02-21,1.1887
2002-02-22,1.909
2002-02-25,5.9078
2002-02-26,3.8548999999999998
2002-02-27,-1.5284
2002-02-28,-0.8869
2002-03-01,3.557
2002-03-04,5.2063
2002-03-05,-2.3614
2002-03-06,3.1546
2002-03-07,0.9378
2002-03-08,1.9996
2002-03-11,-0.9901
2002-03-12,0.0
2002-03-13,-1.3
2002-03-14,-1.1955
2002-03-15,1.0459
2002-03-18,-2.395
2002-03-19,0.9357
2002-03-20,-0.9065
2002-03-21,-2.2869
2002-03-22,0.234
2002-03-25,-4.8397
2002-03-26,2.4314
2002-03-27,3.9416
2002-03-28,-0.2724
2002-04-01,-0.9034
2002-04-02,0.7208
2002-04-03,-1.4944
2002-04-04,1.1752
2002-04-05,3.1257
2002-04-08,1.5769
2002-04-09,0.2823
2002-04-10,2.493
2002-04-11,-1.6869
2002-04-12,-0.2793
2002-04-15,-2.0608
2002-04-16,0.9193
2002-04-17,-0.6478
2002-04-18,-1.1614
2002-04-19,1.2162
2002-04-22,-2.0978
2002-04-23,3.1829
2002-04-24,1.8548
2002-04-25,0.8511
2002-04-26,0.1178
2002-04-29,-1.9212
2002-04-30,2.7583
2002-05-01,2.1008
2002-05-02,-0.6096
2002-05-03,0.3834
2002-05-06,-2.406
2002-05-07,-0.6065
2002-05-08,0.2559
2002-05-09,-1.7868
2002-05-10,-0.5398
2002-05-13,2.5528
2002-05-14,-0.0392
2002-05-15,1.0196
2002-05-16,-1.3975
2002-05-17,-0.3346
2002-05-20,-0.9481
2002-05-21,-1.0967
2002-05-22,0.3024
2002-05-23,1.6482
2002-05-24,-0.5339
2002-05-28,-1.1928
2002-05-29,-1.6097000000000001
2002-05-30,-5.7055
2002-05-31,0.2386
2002-06-03,-3.7862
2002-06-04,-2.1363
2002-06-05,2.2059
2002-06-06,-1.7986
2002-06-07,2.2665
2002-06-10,0.7835
2002-06-11,-1.888
2002-06-12,-1.4263
2002-06-13,-2.0441
2002-06-14,-0.891
2002-06-17,3.9981
2002-06-18,2.1383
2002-06-19,-1.3363
2002-06-20,-2.7765
2002-06-21,0.1625
2002-06-24,-0.2086
2002-06-25,-1.2544
2002-06-26,3.6227
2002-06-27,1.1351
2002-06-28,3.8159
2002-07-01,-1.4054
2002-07-02,-1.2061
2002-07-03,-0.444
2002-07-05,3.7904
2002-07-08,-2.7927
2002-07-09,-1.768
2002-07-10,-1.9123
2002-07-11,-0.8028
2002-07-12,3.2139
2002-07-15,-1.0529
2002-07-16,-5.8184000000000005
2002-07-17,-7.3317
2002-07-18,0.3891
2002-07-19,-1.8088
2002-07-22,-0.2105
2002-07-23,1.9251
2002-07-24,7.5809
2002-07-25,-1.8037999999999998
2002-07-26,0.3429
2002-07-29,5.8091
2002-07-30,0.2076
2002-07-31,-0.7827
2002-08-01,2.7842000000000002
2002-08-02,-7.4041
2002-08-05,-3.3398
2002-08-06,4.1614
2002-08-07,1.9855
2002-08-08,2.3266999999999998
2002-08-09,2.413
2002-08-12,-0.0906
2002-08-13,-1.8141
2002-08-14,1.3857
2002-08-15,4.9886
2002-08-16,-1.6923
2002-08-19,3.8402
2002-08-20,1.4665
2002-08-21,1.5501
2002-08-22,0.2475
2002-08-23,-1.8519
2002-08-26,2.914
2002-08-27,-1.0796000000000001
2002-08-28,-2.8624
2002-08-29,0.6996
2002-08-30,-1.8947
2002-09-03,-2.5107
2002-09-04,3.8301
2002-09-05,-1.2296
2002-09-06,2.683
2002-09-09,0.9615
2002-09-10,-0.1035
2002-09-11,-0.2694
2002-09-12,-0.9559
2002-09-13,-0.7554
2002-09-16,-1.3953
2002-09-17,-1.6509
2002-09-18,-3.0957
2002-09-19,-2.4747
2002-09-20,0.2999
2002-09-23,-4.0938
2002-09-24,-2.1583
2002-09-25,4.1667
2002-09-26,3.0588
2002-09-27,-4.0868
2002-09-30,-0.8569
2002-10-01,-0.6723
2002-10-02,-2.9732
2002-10-03,-1.8685
2002-10-04,-2.8434
2002-10-07,-3.1617
2002-10-08,-2.7523
2002-10-09,-6.2153
2002-10-10,3.9349
2002-10-11,4.156
2002-10-14,-2.6783
2002-10-15,4.6897
2002-10-16,-2.8165
2002-10-17,4.8855
2002-10-18,-1.8157999999999999
2002-10-21,5.4141
2002-10-22,-0.7628
2002-10-23,-1.1017
2002-10-24,-4.2746
2002-10-25,0.7307
2002-10-28,-1.3434
2002-10-29,-0.7353
2002-10-30,-0.823
2002-10-31,1.1065
2002-11-01,0.6019
2002-11-04,1.7134
2002-11-05,-0.4813
2002-11-06,5.8571
2002-11-07,-3.8071
2002-11-08,-1.6886999999999999
2002-11-11,-2.5765000000000002
2002-11-12,2.0386
2002-11-13,-0.9179
2002-11-14,1.4169
2002-11-15,2.0956
2002-11-18,-3.7105
2002-11-19,-1.3938
2002-11-20,-4.6563
2002-11-21,2.6163
2002-11-22,-0.3966
2002-11-25,3.6689
2002-11-26,-0.4115
2002-11-27,2.3416
2002-11-29,-1.2382
2002-12-02,2.1532
2002-12-03,-6.0832
2002-12-04,3.125
2002-12-05,0.1653
2002-12-06,-1.3201
2002-12-09,-4.1249
2002-12-10,1.2209
2002-12-11,-0.1723
2002-12-12,1.5823
2002-12-13,-2.1524
2002-12-16,1.4472
2002-12-17,-0.1712
2002-12-18,-2.0006
2002-12-19,-1.3415
2002-12-20,1.3893
2002-12-23,0.1749
2002-12-24,-0.9022
2002-12-26,1.2335
2002-12-27,-3.5103
2002-12-30,-0.3307
2002-12-31,0.3922
2003-01-02,7.8726
2003-01-03,3.3148
2003-01-06,1.2402
2003-01-07,-1.1185
2003-01-08,-2.0738
2003-01-09,2.3102
2003-01-10,1.4516
2003-01-13,2.2787
2003-01-14,1.3212
2003-01-15,0.3835
2003-01-16,-1.5028000000000001
2003-01-17,-1.2154
2003-01-21,-1.7016
2003-01-22,-1.6778
2003-01-23,4.5504
2003-01-24,-2.3575
2003-01-27,5.784
2003-01-28,2.3075
2003-01-29,2.1329
2003-01-30,-5.5449
2003-01-31,2.4142
2003-02-03,2.2333
2003-02-04,-1.6747999999999998
2003-02-05,-0.0247
2003-02-06,-1.8272
2003-02-07,-0.9809
2003-02-10,1.6256
2003-02-11,-0.3999
2003-02-12,-2.7603999999999997
2003-02-13,0.1806
2003-02-14,0.4637
2003-02-18,4.0256
2003-02-19,-1.6761
2003-02-20,-3.3592
2003-02-21,1.3748
2003-02-24,-1.433
2003-02-25,-0.7269
2003-02-26,-0.6276
2003-02-27,0.2105
2003-02-28,-0.2626
2003-03-03,-0.7109
2003-03-04,-6.2848
2003-03-05,-1.1885
2003-03-06,0.3723
2003-03-07,1.0556
2003-03-10,-1.2422
2003-03-11,-4.3453
2003-03-12,-1.1955
2003-03-13,5.2027
2003-03-14,-3.9965
2003-03-17,4.6421
2003-03-18,0.7441
2003-03-19,-0.4261
2003-03-20,2.1683
2003-03-21,4.0212
2003-03-24,-5.557
2003-03-25,2.3309
2003-03-26,0.3333
2003-03-27,-0.0554
2003-03-28,0.2216
2003-03-31,-2.2941
2003-04-01,2.2631
2003-04-02,4.5367
2003-04-03,-0.8203
2003-04-04,0.2401
2003-04-07,2.4754
2003-04-08,0.3636
2003-04-09,-0.3882
2003-04-10,-0.1039
2003-04-11,-0.3121
2003-04-14,4.0699
2003-04-15,-0.376
2003-04-16,-2.466
2003-04-17,-1.9607999999999999
2003-04-21,-1.4474
2003-04-22,4.2457
2003-04-23,2.7664
2003-04-24,-0.4237
2003-04-25,-1.5269
2003-04-28,1.881
2003-04-29,-0.8483
2003-04-30,0.0
2003-05-01,2.0886
2003-05-02,1.9965000000000002
2003-05-05,-0.5075
2003-05-06,1.2873
2003-05-07,0.4556
2003-05-08,-1.0026
2003-05-09,0.3376
2003-05-12,1.3939
2003-05-13,-0.1422
2003-05-14,1.0444
2003-05-15,0.3759
2003-05-16,-4.2827
2003-05-19,-1.4914
2003-05-20,-2.4074999999999998
2003-05-21,-0.6358
2003-05-22,1.1006
2003-05-23,-2.6835
2003-05-27,2.3413
2003-05-28,0.1779
2003-05-29,-1.6747
2003-05-30,2.6581
2003-06-02,3.6953
2003-06-03,0.2424
2003-06-04,0.7739
2003-06-05,2.0398
2003-06-06,0.4704
2003-06-09,-1.8961000000000001
2003-06-10,1.4555
2003-06-11,1.8815
2003-06-12,3.9012000000000002
2003-06-13,-3.3548
2003-06-16,3.1954
2003-06-17,5.9479
2003-06-18,-0.7569
2003-06-19,-1.6314
2003-06-20,0.2585
2003-06-23,-2.2342
2003-06-24,-0.4614
2003-06-25,-1.2141
2003-06-26,0.4693
2003-06-27,-0.1335
2003-06-30,2.4944
2003-07-01,0.3259
2003-07-02,2.6424
2003-07-03,-1.034
2003-07-07,1.1301
2003-07-08,2.9939
2003-07-09,-0.6346
2003-07-10,-1.3185
2003-07-11,0.8351
2003-07-14,2.1325
2003-07-15,-0.6081
2003-07-16,0.3467
2003-07-17,1.0163
2003-07-18,4.507
2003-07-21,0.1348
2003-07-22,0.7883
2003-07-23,0.8203
2003-07-24,-2.1003
2003-07-25,0.0193
2003-07-28,-0.1739
2003-07-29,0.7162
2003-07-30,-0.1345
2003-07-31,0.0385
2003-08-01,-1.1735
2003-08-04,2.7837
2003-08-05,-2.1591
2003-08-06,-0.2129
2003-08-07,-0.5626
2003-08-08,0.5853
2003-08-11,0.1164
2003-08-12,0.6587
2003-08-13,0.0962
2003-08-14,3.6916
2003-08-15,-0.7232
2003-08-18,2.1479
2003-08-19,0.8777
2003-08-20,0.6888
2003-08-21,1.6562000000000001
2003-08-22,-0.9208
2003-08-25,-0.7864
2003-08-26,-0.5585
2003-08-27,-0.6703
2003-08-28,-0.1277
2003-08-29,1.4426999999999999
2003-09-02,0.198
2003-09-03,-2.2997
2003-09-04,0.1103
2003-09-05,-0.3123
2003-09-08,0.0
2003-09-09,-1.4188
2003-09-10,-1.9626000000000001
2003-09-11,1.0867
2003-09-12,1.0939
2003-09-15,0.4851
2003-09-16,1.8010000000000002
2003-09-17,-0.2371
2003-09-18,1.7732999999999999
2003-09-19,-0.6287
2003-09-22,-2.4584
2003-09-23,1.3899
2003-09-24,-1.9192
2003-09-25,-0.0745
2003-09-26,-0.2611
2003-09-29,0.2244
2003-09-30,-1.791
2003-10-01,3.4764
2003-10-02,4.6631
2003-10-03,0.877
2003-10-06,0.2087
2003-10-07,0.7461
2003-10-08,0.2928
2003-10-09,1.2708
2003-10-10,1.9841
2003-10-13,1.6295
2003-10-14,1.5051999999999999
2003-10-15,0.6931
2003-10-16,1.0405
2003-10-17,-3.8657
2003-10-20,-2.8016
2003-10-21,-0.8308
2003-10-22,-1.5899999999999999
2003-10-23,0.8165
2003-10-24,-0.9133
2003-10-27,0.6783
2003-10-28,1.5547
2003-10-29,0.1871
2003-10-30,-0.1019
2003-10-31,-1.2746
2003-11-03,0.8435
2003-11-04,0.5292
2003-11-05,-0.6792
2003-11-06,0.3077
2003-11-07,0.1193
2003-11-10,-2.1791
2003-11-11,-0.4351
2003-11-12,1.3284
2003-11-13,1.311
2003-11-14,-0.7322
2003-11-17,-1.2178
2003-11-18,-2.0663
2003-11-19,-0.6915
2003-11-20,0.0893
2003-11-21,0.9276
2003-11-24,3.9236
2003-11-25,1.9558
2003-11-26,-2.0517
2003-11-28,0.7153
2003-12-01,1.8938000000000001
2003-12-02,-1.5598999999999998
2003-12-03,-0.0337
2003-12-04,-0.7083
2003-12-05,-1.07
2003-12-08,1.4249
2003-12-09,0.677
2003-12-10,-0.8911
2003-12-11,1.7471999999999999
2003-12-12,0.0167
2003-12-15,-1.154
2003-12-16,-0.4738
2003-12-17,0.8501
2003-12-18,1.1969
2003-12-19,1.2494
2003-12-22,1.3162
2003-12-23,-0.5521
2003-12-24,0.4082
2003-12-26,-0.1626
2003-12-29,1.1403
2003-12-30,-0.9341
2003-12-31,-0.2926
2004-01-02,0.0489
2004-01-05,2.8031
2004-01-06,0.1585
2004-01-07,0.3482
2004-01-08,-1.1041
2004-01-09,2.8388999999999998
2004-01-12,0.8065
2004-01-13,2.1231
2004-01-14,0.7984
2004-01-15,1.2554
2004-01-16,-0.369
2004-01-20,-1.7778
2004-01-21,1.5083
2004-01-22,1.0253
2004-01-23,1.309
2004-01-26,-2.439
2004-01-27,-0.744
2004-01-28,-1.6042
2004-01-29,-1.2951
2004-01-30,1.3584
2004-02-02,-2.2388
2004-02-03,-1.0282
2004-02-04,-1.8574000000000002
2004-02-05,2.919
2004-02-06,1.2779
2004-02-09,-0.7386
2004-02-10,0.6046
2004-02-11,1.3867
2004-02-12,-1.0486
2004-02-13,-1.029
2004-02-17,0.8406
2004-02-18,-0.9725
2004-02-19,0.2027
2004-02-20,-0.3889
2004-02-23,-2.2646
2004-02-24,-0.3516
2004-02-25,0.2245
2004-02-26,-0.992
2004-02-27,-0.404
2004-03-01,0.1623
2004-03-02,-0.4536
2004-03-03,-0.3255
2004-03-04,-0.1143
2004-03-05,1.1605
2004-03-08,-0.9048
2004-03-09,-0.7174
2004-03-10,-1.7572999999999999
2004-03-11,-1.5211999999999999
2004-03-12,1.5108000000000001
2004-03-15,-1.2542
2004-03-16,1.033
2004-03-17,2.4472
2004-03-18,-0.1145
2004-03-19,-1.6871
2004-03-22,-1.2829
2004-03-23,-0.6751
2004-03-24,-1.1895
2004-03-25,2.7515
2004-03-26,1.6234
2004-03-29,1.2516
2004-03-30,0.2765
2004-03-31,0.5028
2004-04-01,1.5171000000000001
2004-04-02,1.9872999999999998
2004-04-05,1.7927
2004-04-06,0.9188
2004-04-07,-3.3384
2004-04-08,-0.6279
2004-04-12,0.9005
2004-04-13,-2.2702
2004-04-14,-0.9292
2004-04-15,0.2587
2004-04-16,0.3871
2004-04-19,-0.4981
2004-04-20,-0.5329
2004-04-21,2.5974
2004-04-22,1.1076
2004-04-23,0.1565
2004-04-26,-2.4063
2004-04-27,1.601
2004-04-28,-1.8279
2004-04-29,-2.2472
2004-04-30,-0.4598
2004-05-03,0.0
2004-05-04,-0.1155
2004-05-05,-0.9083
2004-05-06,-2.8667
2004-05-07,-3.4832
2004-05-10,-0.8889
2004-05-11,1.3632
2004-05-12,-0.3539
2004-05-13,-0.2309
2004-05-14,-0.0534
2004-05-17,-2.2439999999999998
2004-05-18,1.1113
2004-05-19,-1.0811
2004-05-20,-0.5464
2004-05-21,0.6777
