ticker,HU US Equity
2000-05-22,2.5937
2000-05-23,0.8427
2000-05-24,3.5343
2000-05-25,0.8911
2000-05-26,2.1333
2000-05-30,2.6109999999999998
2000-05-31,-1.0178
2000-06-01,4.3702
2000-06-02,7.3892
2000-06-05,-3.211
2000-06-06,-2.8436
2000-06-07,0.0
2000-06-08,-1.7073
2000-06-09,-0.7444
2000-06-12,1.0
2000-06-13,0.7426
2000-06-14,2.2113
2000-06-15,-5.5288
2000-06-16,-5.0891
2000-06-19,2.1448
2000-06-20,-0.7874
2000-06-21,-4.2328
2000-06-22,-1.3812
2000-06-23,0.0
2000-06-26,1.1204
2000-06-27,1.385
2000-06-28,2.1858
2000-06-29,-1.6042999999999998
2000-06-30,-2.5136
2000-07-03,-0.2091
2000-07-05,4.4693
2000-07-06,3.7433
2000-07-07,1.5464
2000-07-10,0.5076
2000-07-11,-3.2828
2000-07-12,0.2611
2000-07-13,2.0833
2000-07-14,-0.2551
2000-07-17,-2.5575
2000-07-18,-3.1496
2000-07-19,-1.084
2000-07-20,4.1096
2000-07-21,-3.6842
2000-07-24,0.0
2000-07-25,0.5464
2000-07-26,0.8152
2000-07-27,0.2695
2000-07-28,-0.2688
2000-07-31,2.965
2000-08-01,3.6649000000000003
2000-08-02,-1.2626
2000-08-03,3.3247999999999998
2000-08-04,2.2277
2000-08-07,-1.6949
2000-08-08,0.2463
2000-08-09,-0.7371
2000-08-10,-0.2475
2000-08-11,0.2481
2000-08-14,0.495
2000-08-15,-1.4778
2000-08-16,-1.5
2000-08-17,0.2564
2000-08-18,0.5115
2000-08-21,-1.0178
2000-08-22,2.3136
2000-08-23,0.5025
2000-08-24,1.25
2000-08-25,-0.9877
2000-08-28,1.7456
2000-08-29,0.2451
2000-08-30,-1.467
2000-08-31,0.0
2000-09-01,-0.7444
2000-09-05,-0.25
2000-09-06,0.0
2000-09-07,0.5013
2000-09-08,3.2419000000000002
2000-09-11,1.4493
2000-09-12,0.2381
2000-09-13,2.6128
2000-09-14,-0.2315
2000-09-15,0.0
2000-09-18,-4.4084
2000-09-19,2.4272
2000-09-20,-1.1848
2000-09-21,-3.3573
2000-09-22,2.2333
2000-09-25,-0.9709
2000-09-26,2.2059
2000-09-27,0.9592
2000-09-28,4.038
2000-09-29,0.9132
2000-10-02,-5.6561
2000-10-03,-1.4388
2000-10-04,3.8929
2000-10-05,-20.8431
2000-10-06,0.0
2000-10-09,-0.8876
2000-10-10,-1.4925
2000-10-11,-2.1212
2000-10-12,-3.096
2000-10-13,0.639
2000-10-16,-2.2222
2000-10-17,0.0
2000-10-18,-1.2987
2000-10-19,5.9211
2000-10-20,-0.3106
2000-10-23,0.3115
2000-10-24,2.1739
2000-10-25,-0.9119
2000-10-26,-0.3067
2000-10-27,1.5385
2000-10-30,3.9394
2000-10-31,4.3732
2000-11-01,-3.6313
2000-11-02,1.7391
2000-11-03,-1.1396
2000-11-06,-1.4409
2000-11-07,0.2924
2000-11-08,-0.8746
2000-11-09,0.2941
2000-11-10,-3.8123
2000-11-13,-1.5244
2000-11-14,2.4768
2000-11-15,-1.5106000000000002
2000-11-16,-2.1471999999999998
2000-11-17,-0.3497
2000-11-20,-2.1053
2000-11-21,1.4337
2000-11-22,0.7067
2000-11-24,5.9649
2000-11-27,-4.6358
2000-11-28,-2.4306
2000-11-29,3.5587
2000-11-30,2.7491
2000-12-01,-0.3344
2000-12-04,-0.6711
2000-12-05,6.7568
2000-12-06,-3.7975
2000-12-07,4.6053
2000-12-08,0.9434
2000-12-11,0.6231
2000-12-12,-3.096
2000-12-13,1.278
2000-12-14,-6.6246
2000-12-15,-1.0135
2000-12-18,2.3891
2000-12-19,-1.6667
2000-12-20,-3.7288
2000-12-21,4.2254
2000-12-22,4.3919
2000-12-26,2.9126
2000-12-27,7.8616
2000-12-28,-1.1662
2000-12-29,-1.1799
2001-01-02,-1.791
2001-01-03,4.5593
2001-01-04,1.7442
2001-01-05,-6.2857
2001-01-08,-0.9146
2001-01-09,-1.2308
2001-01-10,4.0498
2001-01-11,0.8982
2001-01-12,-3.2641
2001-01-16,2.1471999999999998
2001-01-17,-0.6006
2001-01-18,-0.6042
2001-01-19,-2.7356
2001-01-22,0.3125
2001-01-23,0.0
2001-01-24,2.1807
2001-01-25,1.2195
2001-01-26,3.6145
2001-01-29,2.2791
2001-01-30,2.3192
2001-01-31,-2.7111
2001-02-01,2.7866999999999997
2001-02-02,-0.6222
2001-02-05,-0.0447
2001-02-06,-0.2237
2001-02-07,1.1659
2001-02-08,3.1028000000000002
2001-02-09,-2.4076
2001-02-12,0.837
2001-02-13,-1.2669000000000001
2001-02-14,1.3274
2001-02-15,0.8297
2001-02-16,-1.9056
2001-02-20,-2.5166
2001-02-21,-2.5815
2001-02-22,-1.7404
2001-02-23,5.5529
2001-02-26,3.1293
2001-02-27,-1.0114
2001-02-28,-0.3554
2001-03-01,2.7196
2001-03-02,1.6493
2001-03-05,-1.4944
2001-03-06,-0.6502
2001-03-07,0.3054
2001-03-08,-0.609
2001-03-09,-0.3939
2001-03-12,-0.4833
2001-03-13,1.9868000000000001
2001-03-14,-1.0823
2001-03-15,-2.5383
2001-03-16,-2.784
2001-03-19,3.7413
2001-03-20,-3.4728
2001-03-21,-1.6143999999999998
2001-03-22,-2.0159
2001-03-23,3.8278
2001-03-26,2.0276
2001-03-27,1.4002
2001-03-28,-1.3808
2001-03-29,-2.439
2001-03-30,5.0926
2001-04-02,-1.7621
2001-04-03,-3.5874
2001-04-04,0.0465
2001-04-05,5.3928
2001-04-06,-3.4407
2001-04-09,3.0151
2001-04-10,1.5078
2001-04-11,0.0437
2001-04-12,0.8734
2001-04-16,-2.1645
2001-04-17,2.2124
2001-04-18,-1.2987
2001-04-19,0.8333
2001-04-20,-0.609
2001-04-23,-1.2691
2001-04-24,1.2854999999999999
2001-04-25,0.9628
2001-04-26,0.5202
2001-04-27,-0.69
2001-04-30,3.1698
2001-05-01,1.0522
2001-05-02,-0.3748
2001-05-03,-2.0903
2001-05-04,2.0495
2001-05-07,-0.6276
2001-05-08,-0.3789
2001-05-09,-1.0989
2001-05-10,0.8974
2001-05-11,-2.0754
2001-05-14,-0.7785
2001-05-15,4.5772
2001-05-16,1.1672
2001-05-17,0.3331
2001-05-18,0.332
2001-05-21,0.0827
2001-05-22,0.8678
2001-05-23,-1.7206000000000001
2001-05-24,0.6669
2001-05-25,0.0414
2001-05-29,-0.2483
2001-05-30,-0.7884
2001-05-31,2.0075
2001-06-01,0.246
2001-06-04,0.6544
2001-06-05,2.5599
2001-06-06,-1.3471
2001-06-07,-0.4016
2001-06-08,-0.4032
2001-06-11,0.4858
2001-06-12,-0.0806
2001-06-13,0.7258
2001-06-14,-2.7222
2001-06-15,-1.2346
2001-06-18,2.4167
2001-06-19,0.6103
2001-06-20,1.577
2001-06-21,0.6369
2001-06-22,-0.712
2001-06-25,-1.3944
2001-06-26,2.2222
2001-06-27,1.7391
2001-06-28,1.7871000000000001
2001-06-29,-2.6718
2001-07-02,2.8627000000000002
2001-07-03,-0.4956
2001-07-05,-0.4981
2001-07-06,-0.077
2001-07-09,0.5395
2001-07-10,-1.8014999999999999
2001-07-11,-0.4684
2001-07-12,3.4118
2001-07-13,-0.8343
2001-07-16,0.1912
2001-07-17,1.1069
2001-07-18,0.4153
2001-07-19,-0.7519
2001-07-20,0.4545
2001-07-23,-0.8296
2001-07-24,1.0266
2001-07-25,-0.7904
2001-07-26,2.0106
2001-07-27,1.7107
2001-07-30,-0.5119
2001-07-31,0.9188
2001-08-01,-0.9468
2001-08-02,2.1691
2001-08-03,-0.5038
2001-08-06,-1.6275
2001-08-07,1.9853
2001-08-08,-1.2257
2001-08-09,2.3358
2001-08-10,-0.6063
2001-08-13,0.5023
2001-08-14,0.4641
2001-08-15,0.0355
2001-08-16,0.8602
2001-08-17,0.2132
2001-08-20,0.3191
2001-08-21,-0.4949
2001-08-22,2.3091
2001-08-23,-1.9792
2001-08-24,-2.1962
2001-08-27,-2.8975
2001-08-28,-0.9698
2001-08-29,0.4143
2001-08-30,0.4876
2001-08-31,0.5972
2001-09-04,0.2226
2001-09-05,1.0737
2001-09-06,-1.6117
2001-09-07,-1.936
2001-09-10,-0.3797
2001-09-17,-2.6296
2001-09-18,1.6047
2001-09-19,0.1926
2001-09-20,-2.3068
2001-09-21,-1.5742
2001-09-24,2.3590999999999998
2001-09-25,0.4687
2001-09-26,1.1275
2001-09-27,4.0754
2001-09-28,2.4751
2001-10-01,0.3965
2001-10-02,-0.5386
2001-10-03,4.4765
2001-10-04,-3.179
2001-10-05,-4.247
2001-10-08,-4.0253
2001-10-09,-1.3592
2001-10-10,0.7087
2001-10-11,1.4464000000000001
2001-10-12,-2.3507
2001-10-15,1.105
2001-10-16,0.4684
2001-10-17,-1.6705999999999999
2001-10-18,-1.1458
2001-10-19,2.3181
2001-10-22,1.3672
2001-10-23,-0.3854
2001-10-24,0.3482
2001-10-25,0.2313
2001-10-26,0.3846
2001-10-29,-1.3027
2001-10-30,0.1165
2001-10-31,0.7755
2001-11-01,2.0008
2001-11-02,-0.679
2001-11-05,3.4561
2001-11-06,0.0734
2001-11-07,-0.4402
2001-11-08,0.0
2001-11-09,0.7738
2001-11-12,-0.8044
2001-11-13,-0.4792
2001-11-14,0.0
2001-11-15,-1.1111
2001-11-16,0.6742
2001-11-19,0.4092
2001-11-20,0.5187
2001-11-21,-0.1861
2001-11-23,0.3356
2001-11-26,0.7804
2001-11-27,-0.6268
2001-11-28,-0.8905
2001-11-29,1.5350000000000001
2001-11-30,-2.2861000000000002
2001-12-03,0.6038
2001-12-04,1.3128
2001-12-05,0.8145
2001-12-06,0.8447
2001-12-07,-1.7116
2001-12-10,-0.704
2001-12-11,0.3358
2001-12-12,0.0372
2001-12-13,-1.8587
2001-12-14,2.5
2001-12-17,7.1323
2001-12-18,0.6209
2001-12-19,-2.2969
2001-12-20,-1.5789
2001-12-21,1.6042999999999998
2001-12-24,1.2631999999999999
2001-12-26,0.3812
2001-12-27,1.0356
2001-12-28,0.205
2001-12-31,-2.148
2002-01-02,0.1742
2002-01-03,1.7043
2002-01-04,1.8468
2002-01-07,0.4365
2002-01-08,-2.006
2002-01-09,0.2729
2002-01-10,3.2664
2002-01-11,-2.3064
2002-01-14,-2.6981
2002-01-15,2.3224
2002-01-16,1.2873
2002-01-17,0.4348
2002-01-18,-2.5308
2002-01-22,1.6399
2002-01-23,0.3361
2002-01-24,0.2345
2002-01-25,-0.7353
2002-01-28,0.5387
2002-01-29,-2.5452
2002-01-30,3.0928
2002-01-31,0.1333
2002-02-01,-0.466
2002-02-04,-1.5385
2002-02-05,-1.087
2002-02-06,-0.5495
2002-02-07,-0.6561
2002-02-08,2.8502
2002-02-11,1.8249
2002-02-12,2.0246
2002-02-13,0.7157
2002-02-14,-0.7492
2002-02-15,-0.2297
2002-02-19,-0.9539
2002-02-20,1.7269999999999999
2002-02-21,-2.0242
2002-02-22,0.3665
2002-02-25,1.0956
2002-02-26,0.4269
2002-02-27,0.0654
2002-02-28,0.3268
2002-03-01,0.9446
2002-03-04,0.3227
2002-03-05,-0.386
2002-03-06,1.453
2002-03-07,-1.7505
2002-03-08,-0.3563
2002-03-11,1.9506000000000001
2002-03-12,-1.0204
2002-03-13,-0.5799
2002-03-14,0.7777
2002-03-15,1.7363
2002-03-18,0.2528
2002-03-19,0.0946
2002-03-20,-2.1417
2002-03-21,0.5472
2002-03-22,-0.4481
2002-03-25,-0.9325
2002-03-26,2.0448
2002-03-27,1.3359
2002-03-28,-0.1569
2002-04-01,-1.6976
2002-04-02,0.0959
2002-04-03,-2.8754
2002-04-04,1.5461
2002-04-05,-0.0324
2002-04-08,0.9073
2002-04-09,0.7065
2002-04-10,1.2755
2002-04-11,-0.1574
2002-04-12,2.4598
2002-04-15,-1.5697
2002-04-16,0.0625
2002-04-17,-0.625
2002-04-18,0.566
2002-04-19,-0.5941
2002-04-22,-1.5413999999999999
2002-04-23,0.2556
2002-04-24,1.1472
2002-04-25,-0.063
2002-04-26,-0.0631
2002-04-29,0.1262
2002-04-30,0.0
2002-05-01,1.5753
2002-05-02,0.6514
2002-05-03,0.3698
2002-05-06,-2.2720000000000002
2002-05-07,0.1257
2002-05-08,0.9727
2002-05-09,-2.5792
2002-05-10,-0.1276
2002-05-13,2.2357
2002-05-14,2.3118
2002-05-15,1.1602999999999999
2002-05-16,-1.8265
2002-05-17,1.3333
2002-05-20,-0.8874
2002-05-21,-2.5625
2002-05-22,0.5703
2002-05-23,1.1657
2002-05-24,-1.2769
2002-05-28,-0.4732
2002-05-29,-0.7924
2002-05-30,-0.0958
2002-05-31,-1.5030000000000001
2002-06-03,-0.9091
2002-06-04,-0.2294
2002-06-05,-0.6897
2002-06-06,-2.4471
2002-06-07,2.5084999999999997
2002-06-10,-1.1574
2002-06-11,-0.5688
2002-06-12,0.0
2002-06-13,-2.5907999999999998
2002-06-14,1.8998
2002-06-17,3.7627
2002-06-18,0.0327
2002-06-19,-1.2737
2002-06-20,0.0662
2002-06-21,-0.3967
2002-06-24,-3.0534
2002-06-25,-2.773
2002-06-26,0.3521
2002-06-27,1.4737
2002-06-28,-1.2448
2002-07-01,2.9412000000000003
2002-07-02,0.0
2002-07-03,-1.4285999999999999
2002-07-05,3.4852
2002-07-08,-0.6002
2002-07-09,-0.8386
2002-07-10,-1.7591
2002-07-11,-0.1377
2002-07-12,-1.7241
2002-07-15,0.0
2002-07-16,-1.2281
2002-07-17,-0.8881
2002-07-18,-3.0466
2002-07-19,-0.4067
2002-07-22,-1.9673
2002-07-23,-4.6952
2002-07-24,4.3306000000000004
2002-07-25,0.8759
2002-07-26,1.9253
2002-07-29,4.8519
2002-07-30,0.5652
2002-07-31,-0.9484
2002-08-01,1.4184
2002-08-02,-2.2727
2002-08-05,-4.3649000000000004
2002-08-06,0.0748
2002-08-07,2.3925
2002-08-08,2.1541
2002-08-09,0.7863
2002-08-12,-1.2057
2002-08-13,-1.5434
2002-08-14,1.4947
2002-08-15,1.0417
2002-08-16,-0.3555
2002-08-19,1.7125
2002-08-20,-0.2455
2002-08-21,1.6878
2002-08-22,-0.6634
2002-08-23,-1.1951
2002-08-26,3.1661
2002-08-27,-1.3793
2002-08-28,-0.5245
2002-08-29,0.1406
2002-08-30,1.3689
2002-09-03,-1.9043999999999999
2002-09-04,1.659
2002-09-05,-1.25
2002-09-06,2.4613
2002-09-09,1.2354
2002-09-10,-2.8814
2002-09-11,-1.2216
2002-09-12,-2.6148
2002-09-13,1.4514
2002-09-16,-1.4306
2002-09-17,-0.8708
2002-09-18,-0.8785
2002-09-19,-2.8804
2002-09-20,0.5323
2002-09-23,-0.416
2002-09-24,-1.5192
2002-09-25,0.9641
2002-09-26,3.0558
2002-09-27,-3.0022
2002-09-30,1.6431
2002-10-01,4.1353
2002-10-02,-2.8159
2002-10-03,-3.7147
2002-10-04,-4.8997
2002-10-07,-2.6369
2002-10-08,3.4583
2002-10-09,-6.1619
2002-10-10,6.5665
2002-10-11,5.5175
2002-10-14,2.2901
2002-10-15,5.5597
2002-10-16,1.3079
2002-10-17,2.896
2002-10-18,1.3902999999999999
2002-10-21,0.3344
2002-10-22,-0.1667
2002-10-23,0.1669
2002-10-24,-1.3667
2002-10-25,2.9064
2002-10-28,-1.642
2002-10-29,0.1002
2002-10-30,1.4343
2002-10-31,0.1315
2002-11-01,3.4483
2002-11-04,-1.619
2002-11-05,-0.9358
2002-11-06,-1.8241
2002-11-07,-2.5879
2002-11-08,0.1362
2002-11-11,-1.3946
2002-11-12,3.001
2002-11-13,-0.067
2002-11-14,1.387
2002-11-15,-0.3003
2002-11-18,-0.6024
2002-11-19,0.0
2002-11-20,0.3367
2002-11-21,2.7517
2002-11-22,-0.8491
2002-11-25,0.9552
2002-11-26,-1.9576
2002-11-27,1.1314
2002-11-29,-1.2504
2002-12-02,1.5995
2002-12-03,-1.7383
2002-12-04,-2.2029
2002-12-05,-0.6143
2002-12-06,1.6484
2002-12-09,-2.2297
2002-12-10,2.4534000000000002
2002-12-11,1.1804000000000001
2002-12-12,0.6
2002-12-13,-0.2651
2002-12-16,1.495
2002-12-17,-0.2619
2002-12-18,-1.2143
2002-12-19,1.2625
2002-12-20,1.0171
2002-12-23,0.9419
2002-12-24,-0.0965
2002-12-26,0.6119
2002-12-27,-0.7042
2002-12-30,0.4191
2002-12-31,-0.1605
2003-01-02,3.537
2003-01-03,-0.5901
2003-01-06,0.9684
2003-01-07,-2.1349
2003-01-08,0.2529
2003-01-09,-0.9776
2003-01-10,0.2548
2003-01-13,0.6989
2003-01-14,0.4732
2003-01-15,-1.5385
2003-01-16,-0.1913
2003-01-17,-0.9585
2003-01-21,0.3226
2003-01-22,-0.6431
2003-01-23,-0.0324
2003-01-24,-1.5863
2003-01-27,0.1316
2003-01-28,-0.2957
2003-01-29,2.8007
2003-01-30,-1.0897000000000001
2003-01-31,1.7498
2003-02-03,-0.3503
2003-02-04,-0.799
2003-02-05,-0.6443
2003-02-06,-0.1297
2003-02-07,-1.1364
2003-02-10,1.4778
2003-02-11,-0.2589
2003-02-12,-0.0649
2003-02-13,0.6494
2003-02-14,1.871
2003-02-18,0.665
2003-02-19,0.1258
2003-02-20,-0.1585
2003-02-21,1.2698
2003-02-24,-2.884
2003-02-25,1.4203000000000001
2003-02-26,-1.2731
2003-02-27,3.1593
2003-02-28,-1.4375
2003-03-03,-0.6975
2003-03-04,-0.6386
2003-03-05,1.5103
2003-03-06,-1.0763
2003-03-07,1.248
2003-03-10,-2.7180999999999997
2003-03-11,-1.4295
2003-03-12,-1.7798
2003-03-13,1.3423
2003-03-14,-0.4967
2003-03-17,4.0266
2003-03-18,-1.7913999999999999
2003-03-19,1.1075
2003-03-20,0.0322
2003-03-21,0.5475
2003-03-24,-1.5053999999999998
2003-03-25,0.813
2003-03-26,-0.7097
2003-03-27,-0.7472
2003-03-28,1.2766
2003-03-31,-0.4525
2003-04-01,0.8442
2003-04-02,0.5473
2003-04-03,-1.2808
2003-04-04,1.0055
2003-04-07,-0.4175
2003-04-08,0.387
2003-04-09,-0.5782
2003-04-10,0.8078
2003-04-11,0.2564
2003-04-14,0.1598
2003-04-15,0.2873
2003-04-16,-1.3367
2003-04-17,1.7097
2003-04-21,0.7295
2003-04-22,2.9912
2003-04-23,1.2534
2003-04-24,-0.9662
2003-04-25,-0.7927
2003-04-28,1.0756000000000001
2003-04-29,0.9425
2003-04-30,0.4217
2003-05-01,-0.12
2003-05-02,1.7718
2003-05-05,-0.2066
2003-05-06,0.4435
2003-05-07,0.0589
2003-05-08,-0.7649
2003-05-09,0.4151
2003-05-12,1.5058
2003-05-13,0.2327
2003-05-14,-0.6094
2003-05-15,-0.1767
2003-05-16,0.6197
2003-05-19,-1.173
2003-05-20,0.8902
2003-05-21,-1.7647
2003-05-22,-0.9581
2003-05-23,1.2999
2003-05-27,2.7454
2003-05-28,1.278
2003-05-29,-1.9788000000000001
2003-05-30,3.4523
2003-06-02,-0.509
2003-06-03,-1.0802
2003-06-04,0.8046
2003-06-05,0.0
2003-06-06,-0.3136
2003-06-09,-1.3154
2003-06-10,0.1739
2003-06-11,0.6653
2003-06-12,0.6322
2003-06-13,-0.771
2003-06-16,0.9784
2003-06-17,-0.7694
2003-06-18,-0.2298
2003-06-19,-2.3316
2003-06-20,1.4441
2003-06-23,-0.9297
2003-06-24,0.0293
2003-06-25,-0.5863
2003-06-26,0.8552
2003-06-27,0.0292
2003-06-30,-0.1754
2003-07-01,-0.205
2003-07-02,0.3521
2003-07-03,-0.3509
2003-07-07,1.7311999999999999
2003-07-08,0.5192
2003-07-09,-0.1435
2003-07-10,-1.4368
2003-07-11,1.9825
2003-07-14,1.0006
2003-07-15,-1.4152
2003-07-16,0.5455
2003-07-17,-1.6276000000000002
2003-07-18,2.3222
2003-07-21,-0.7376
2003-07-22,0.3715
2003-07-23,0.5695
2003-07-24,0.0849
2003-07-25,1.5276
2003-07-28,-0.7244
2003-07-29,-0.0842
2003-07-30,1.9944
2003-07-31,0.6059
2003-08-01,-2.5732
2003-08-04,0.3934
2003-08-05,8.0045
2003-08-06,0.7515
2003-08-07,3.2407
2003-08-08,0.6228
2003-08-11,-1.0399
2003-08-12,-0.4253
2003-08-13,0.0
2003-08-14,-0.8861
2003-08-15,0.6386
2003-08-18,0.2538
2003-08-19,-0.0253
2003-08-20,-0.2279
2003-08-21,0.3807
2003-08-22,-0.1264
2003-08-25,-0.7342
2003-08-26,-0.5356
2003-08-27,-0.3846
2003-08-28,1.9048
2003-08-29,-0.2526
2003-09-02,-0.7344
2003-09-03,0.8418
2003-09-04,-1.3408
2003-09-05,-3.0769
2003-09-08,-4.0476
2003-09-09,-1.7094
2003-09-10,0.0
2003-09-11,0.1403
2003-09-12,-0.1401
2003-09-15,-1.2062
2003-09-16,1.732
2003-09-17,0.4466
2003-09-18,-0.0556
2003-09-19,-0.3336
2003-09-22,-2.0921
2003-09-23,2.3362
2003-09-24,-1.0301
2003-09-25,-1.0408
2003-09-26,-0.938
2003-09-29,1.3199
2003-09-30,-0.3965
2003-10-01,0.9099
2003-10-02,0.8453
2003-10-03,0.5868
2003-10-06,-1.3889
2003-10-07,0.5634
2003-10-08,-1.2325
2003-10-09,1.6733
2003-10-10,-0.5858
2003-10-13,1.0101
2003-10-14,-0.3333
2003-10-15,-0.223
2003-10-16,-2.2346
2003-10-17,-0.8571
2003-10-20,-1.268
2003-10-21,0.6713
2003-10-22,0.3769
2003-10-23,0.2311
2003-10-24,-1.268
2003-10-27,1.8681
2003-10-28,2.7794
2003-10-29,0.4182
2003-10-30,0.3331
2003-10-31,0.4151
2003-11-03,1.5431
2003-11-04,0.0271
2003-11-05,-2.6858
2003-11-06,0.3624
2003-11-07,0.6944
2003-11-10,-0.2759
2003-11-11,-0.1383
2003-11-12,1.5234999999999999
2003-11-13,-0.055
2003-11-14,0.4679
2003-11-17,-2.137
2003-11-18,0.308
2003-11-19,1.0885
2003-11-20,0.3037
2003-11-21,-0.7982
2003-11-24,1.5261
2003-11-25,1.1205
2003-11-26,-0.7297
2003-11-28,0.2995
2003-12-01,1.5744
2003-12-02,-0.3741
2003-12-03,-0.6974
2003-12-04,-0.4322
2003-12-05,-1.0309
2003-12-08,-0.6305
2003-12-09,-1.4897
2003-12-10,0.8401
2003-12-11,0.3888
2003-12-12,1.2448
2003-12-15,-1.2022
2003-12-16,0.0
2003-12-17,0.0277
2003-12-18,-0.8018
2003-12-19,1.0312
2003-12-22,0.469
2003-12-23,1.0708
2003-12-24,-0.8965
2003-12-26,1.1513
2003-12-29,0.0
2003-12-30,1.7886
2003-12-31,-1.6240999999999999
2004-01-02,0.9743
2004-01-05,-1.903
2004-01-06,-1.9945
2004-01-07,0.8642
2004-01-08,-2.3217
2004-01-09,0.283
2004-01-12,-1.6648
2004-01-13,-2.0086
2004-01-14,0.0878
2004-01-15,1.1995
2004-01-16,-1.3588
2004-01-20,1.6999
2004-01-21,1.0086
2004-01-22,-0.1427
2004-01-23,1.5714000000000001
2004-01-26,5.1477
2004-01-27,2.2739
2004-01-28,-2.825
2004-01-29,1.0498
2004-01-30,1.0655000000000001
2004-02-02,-0.2372
2004-02-03,1.4267
2004-02-04,0.2344
2004-02-05,-1.4553
2004-02-06,2.2943
2004-02-09,-1.0054
2004-02-10,1.6926999999999999
2004-02-11,-1.2036
2004-02-12,-0.8889
2004-02-13,0.0
2004-02-17,0.3693
2004-02-18,-0.2102
2004-02-19,0.079
2004-02-20,0.1842
2004-02-23,0.4465
2004-02-24,-0.0262
2004-02-25,0.2616
2004-02-26,0.0783
2004-02-27,1.7727
2004-03-01,1.46
2004-03-02,-1.7671999999999999
2004-03-03,0.0514
2004-03-04,-0.0257
2004-03-05,2.261
2004-03-08,0.0503
2004-03-09,-1.6825999999999999
2004-03-10,0.0
2004-03-11,-0.5109
2004-03-12,1.0013
2004-03-15,-2.6182
2004-03-16,-0.7831
2004-03-17,1.2628
2004-03-18,-0.6235
2004-03-19,-1.6209
2004-03-22,-0.9035
2004-03-23,0.8313
2004-03-24,-1.383
2004-03-25,0.8091
2004-03-26,0.6153
2004-03-29,0.2127
2004-03-30,0.0796
2004-03-31,0.8749
2004-04-01,0.657
2004-04-02,-0.5222
2004-04-05,-0.2625
2004-04-06,-0.0263
2004-04-07,0.079
2004-04-08,-0.9732
2004-04-12,1.3546
2004-04-13,-3.1709
2004-04-14,-3.1123
2004-04-15,-2.2346
2004-04-16,2.7714
2004-04-19,-0.6672
2004-04-20,-1.0355
2004-04-21,-0.0566
2004-04-22,1.0187
2004-04-23,2.2129
2004-04-26,-2.028
2004-04-27,0.6993
2004-04-28,-1.8056
2004-04-29,-0.6506
2004-04-30,1.7368999999999999
2004-05-03,-0.4478
2004-05-04,2.6146000000000003
2004-05-05,1.3699
2004-05-06,-0.8108
2004-05-07,-3.9237
2004-05-10,-0.0567
2004-05-11,0.7378
2004-05-12,0.0
2004-05-13,-0.0284
2004-05-14,0.3982
2004-05-17,-0.9915
2004-05-18,1.03
2004-05-19,-0.1416
2004-05-20,-0.1702
2004-05-21,0.3125
2004-05-24,1.501
2004-05-25,1.6183
2004-05-26,1.3454
2004-05-27,-0.569
2004-05-28,-0.1635
