ticker,AMD US Equity
2000-05-24,-3.7252
2000-05-25,-2.8375
2000-05-26,4.7788
2000-05-30,16.2162
2000-05-31,-4.9419
2000-06-01,2.7523
2000-06-02,7.2917
2000-06-05,1.1096
2000-06-06,-0.9602
2000-06-07,-3.6010999999999997
2000-06-08,0.1437
2000-06-09,1.8651
2000-06-12,-3.662
2000-06-13,2.924
2000-06-14,-4.8295
2000-06-15,-1.0448
2000-06-16,-0.4525
2000-06-19,11.2879
2000-06-20,-0.6127
2000-06-21,4.1096
2000-06-22,-3.9474
2000-06-23,-3.8356
2000-06-26,-0.5698
2000-06-27,-3.4384
2000-06-28,-4.2285
2000-06-29,-5.4996
2000-06-30,1.3115
2000-07-03,9.0615
2000-07-05,-10.6825
2000-07-06,2.99
2000-07-07,5.8065
2000-07-10,3.6585
2000-07-11,-1.7647
2000-07-12,0.9731
2000-07-13,1.4085
2000-07-14,5.2632
2000-07-17,1.3889
2000-07-18,-0.274
2000-07-19,-0.8242
2000-07-20,-4.5706
2000-07-21,-6.9666
2000-07-24,-2.6521
2000-07-25,0.9615
2000-07-26,-3.254
2000-07-27,-8.1214
2000-07-28,1.4285999999999999
2000-07-31,1.4085
2000-08-01,-5.9028
2000-08-02,-7.7491
2000-08-03,4.8
2000-08-04,-4.1985
2000-08-07,3.5857
2000-08-08,-5.7692
2000-08-09,0.8163
2000-08-10,-7.6923
2000-08-11,1.3158
2000-08-14,9.0909
2000-08-15,1.5873
2000-08-16,1.9531
2000-08-17,4.4061
2000-08-18,3.1193
2000-08-21,-2.9359
2000-08-22,1.0082
2000-08-23,0.9074
2000-08-24,0.5396
2000-08-25,-1.2522
2000-08-28,0.0
2000-08-29,0.7246
2000-08-30,0.7194
2000-08-31,7.1429
2000-09-01,0.0
2000-09-05,-7.3333
2000-09-06,-7.9137
2000-09-07,3.125
2000-09-08,-3.4091
2000-09-11,1.1764999999999999
2000-09-12,-5.4264
2000-09-13,-4.918
2000-09-14,-2.1552
2000-09-15,-2.2026
2000-09-18,-4.5045
2000-09-19,14.6226
2000-09-20,-2.2634
2000-09-21,-19.3684
2000-09-22,10.705
2000-09-25,-2.1226
2000-09-26,-4.0964
2000-09-27,-3.5176
2000-09-28,-1.5625
2000-09-29,1.5873
2000-10-02,-3.125
2000-10-03,1.8817
2000-10-04,3.1662
2000-10-05,-3.8363
2000-10-06,-6.383
2000-10-09,1.7045
2000-10-10,1.6760000000000002
2000-10-11,3.2967
2000-10-12,-3.9894
2000-10-13,-3.0471
2000-10-16,-6.8571
2000-10-17,-9.816
2000-10-18,-1.3605
2000-10-19,20.3448
2000-10-20,1.4327
2000-10-23,-1.1299
2000-10-24,-7.7143
2000-10-25,-4.9536
2000-10-26,5.8632
2000-10-27,0.6154
2000-10-30,-0.9174
2000-10-31,11.7284
2000-11-01,5.2486
2000-11-02,-0.2625
2000-11-03,0.0
2000-11-06,2.3684
2000-11-07,-7.1979
2000-11-08,-3.8781
2000-11-09,-3.17
2000-11-10,-4.4643
2000-11-13,6.2305
2000-11-14,2.0528
2000-11-15,0.8621
2000-11-16,-6.2678
2000-11-17,0.0
2000-11-20,-0.9119
2000-11-21,-2.1471999999999998
2000-11-22,-1.5674000000000001
2000-11-24,6.051
2000-11-27,-8.7087
2000-11-28,-6.5789
2000-11-29,-3.8731999999999998
2000-11-30,-10.6227
2000-12-01,1.2295
2000-12-04,-0.4049
2000-12-05,2.439
2000-12-06,-8.3333
2000-12-07,0.4329
2000-12-08,10.7759
2000-12-11,7.7821
2000-12-12,-0.361
2000-12-13,-2.8986
2000-12-14,-1.4925
2000-12-15,-1.8939
2000-12-18,-5.7915
2000-12-19,0.8197
2000-12-20,-5.2846
2000-12-21,-6.0086
2000-12-22,4.5662
2000-12-26,-1.31
2000-12-27,3.5398
2000-12-28,-2.1368
2000-12-29,-3.4934
2001-01-02,4.0724
2001-01-03,13.0435
2001-01-04,2.6923
2001-01-05,-4.1199
2001-01-08,1.1719
2001-01-09,3.4749
2001-01-10,2.2388
2001-01-11,6.2044
2001-01-12,-2.0619
2001-01-16,-3.8596
2001-01-17,8.0292
2001-01-18,22.6351
2001-01-19,-3.0303
2001-01-22,-2.5568
2001-01-23,4.0816
2001-01-24,1.6806999999999999
2001-01-25,-3.3058
2001-01-26,-2.5641
2001-01-29,7.6023
2001-01-30,4.4348
2001-01-31,2.4147
2001-02-01,4.5122
2001-02-02,-7.079
2001-02-05,0.4604
2001-02-06,0.2083
2001-02-07,-1.9958
2001-02-08,1.8244
2001-02-09,1.5417
2001-02-12,-1.5183
2001-02-13,0.0417
2001-02-14,3.915
2001-02-15,5.1303
2001-02-16,-5.7949
2001-02-20,-8.6605
2001-02-21,1.9052
2001-02-22,-8.6957
2001-02-23,5.2381
2001-02-26,3.3032
2001-02-27,-3.7232
2001-02-28,-2.1838
2001-03-01,-2.5581
2001-03-02,3.7709
2001-03-05,6.3937
2001-03-06,7.0039
2001-03-07,1.4141
2001-03-08,3.5857
2001-03-09,-10.3846
2001-03-12,-2.4464
2001-03-13,4.6194
2001-03-14,0.6728
2001-03-15,-1.5873
2001-03-16,-0.6791
2001-03-19,1.4102999999999999
2001-03-20,-5.4783
2001-03-21,3.8342
2001-03-22,13.5681
2001-03-23,11.3043
2001-03-26,-2.3777
2001-03-27,3.3055
2001-03-28,-6.7026
2001-03-29,2.1661
2001-03-30,-6.2191
2001-04-02,-3.9186
2001-04-03,-7.1373
2001-04-04,-12.4155
2001-04-05,10.9932
2001-04-06,-12.9018
2001-04-09,-1.7456
2001-04-10,8.2234
2001-04-11,10.272
2001-04-12,5.6997
2001-04-16,-5.4326
2001-04-17,-2.1277
2001-04-18,21.087
2001-04-19,4.1652000000000005
2001-04-20,-0.0345
2001-04-23,-4.8276
2001-04-24,-0.9058
2001-04-25,-1.6453
2001-04-26,2.2677
2001-04-27,9.0513
2001-04-30,3.3333
2001-05-01,2.7742
2001-05-02,3.4212
2001-05-03,-1.0319
2001-05-04,-4.9678
2001-05-07,-3.1623
2001-05-08,-0.8664
2001-05-09,-5.3782
2001-05-10,1.9538
2001-05-11,-3.5540000000000003
2001-05-14,-1.7341
2001-05-15,7.1324
2001-05-16,8.0988
2001-05-17,0.1587
2001-05-18,2.9794
2001-05-21,5.8787
2001-05-22,-1.1919
2001-05-23,-3.9129
2001-05-24,-2.1739
2001-05-25,-0.0313
2001-05-29,-7.8585
2001-05-30,-5.0289
2001-05-31,1.0733
2001-06-01,4.7788
2001-06-04,-6.723
2001-06-05,4.6722
2001-06-06,-1.8338999999999999
2001-06-07,6.7325
2001-06-08,2.7081
2001-06-11,-3.3762
2001-06-12,-1.2646
2001-06-13,-1.3145
2001-06-14,-6.2842
2001-06-15,0.4373
2001-06-18,-4.209
2001-06-19,-5.3408999999999995
2001-06-20,-4.1617
2001-06-21,2.2129
2001-06-22,0.7761
2001-06-25,2.5132
2001-06-26,3.4006
2001-06-27,1.3384
2001-06-28,3.5094
2001-06-29,5.3591
2001-07-02,2.9066
2001-07-03,0.0672
2001-07-05,-3.7634
2001-07-06,-27.3743
2001-07-09,1.9231
2001-07-10,-0.9434
2001-07-11,0.5714
2001-07-12,7.4811
2001-07-13,-7.1366
2001-07-16,-5.1233
2001-07-17,2.1
2001-07-18,-12.4878
2001-07-19,-1.8467
2001-07-20,-3.0787
2001-07-23,-0.7647
2001-07-24,-2.9046
2001-07-25,-0.4884
2001-07-26,7.362
2001-07-27,1.0286
2001-07-30,2.9977
2001-07-31,0.2746
2001-08-01,3.5049
2001-08-02,4.5503
2001-08-03,-2.581
2001-08-06,-8.4675
2001-08-07,-0.3973
2001-08-08,-4.8433
2001-08-09,-0.0599
2001-08-10,-2.876
2001-08-13,2.4676
2001-08-14,-6.6827
2001-08-15,-4.8387
2001-08-16,1.6949
2001-08-17,-4.0667
2001-08-20,0.4864
2001-08-21,2.0055
2001-08-22,-1.6271
2001-08-23,-1.4473
2001-08-24,4.8951
2001-08-27,2.0
2001-08-28,-2.8758
2001-08-29,-4.4415
2001-08-30,-6.4085
2001-08-31,1.9564
2001-09-04,-4.428
2001-09-05,-6.9498
2001-09-06,-5.3942
2001-09-07,0.8772
2001-09-10,3.0435
2001-09-17,-14.4304
2001-09-18,-6.3116
2001-09-19,-4.1053
2001-09-20,-1.3172
2001-09-21,3.4483
2001-09-24,5.4839
2001-09-25,-7.7472
2001-09-26,-7.7348
2001-09-27,-4.1916
2001-09-28,1.875
2001-10-01,-2.6994
2001-10-02,0.8827
2001-10-03,5.75
2001-10-04,6.383
2001-10-05,-4.4444
2001-10-08,2.093
2001-10-09,0.9112
2001-10-10,8.2393
2001-10-11,9.4891
2001-10-12,-0.9524
2001-10-15,-1.6346
2001-10-16,3.7146
2001-10-17,-8.4826
2001-10-18,-2.1627
2001-10-19,-3.2632
2001-10-22,4.2437
2001-10-23,0.8351
2001-10-24,3.0021
2001-10-25,3.1156
2001-10-26,0.7797
2001-10-29,-7.5435
2001-10-30,-1.3598
2001-10-31,4.3478
2001-11-01,16.8699
2001-11-02,6.5217
2001-11-05,6.449
2001-11-06,-0.3067
2001-11-07,4.0
2001-11-08,-8.284
2001-11-09,-0.0806
2001-11-12,3.3091
2001-11-13,6.6406
2001-11-14,2.5641
2001-11-15,-1.7856999999999998
2001-11-16,-0.7273
2001-11-19,0.0
2001-11-20,-3.37
2001-11-21,1.1372
2001-11-23,0.1499
2001-11-26,5.9132
2001-11-27,-2.4735
2001-11-28,-4.2754
2001-11-29,2.4224
2001-11-30,0.2217
2001-12-03,3.6136
2001-12-04,6.0498
2001-12-05,8.9933
2001-12-06,0.0616
2001-12-07,9.8462
2001-12-10,-1.9607999999999999
2001-12-11,2.0571
2001-12-12,2.5196
2001-12-13,-11.633
2001-12-14,7.9728
2001-12-17,1.889
2001-12-18,-1.236
2001-12-19,-3.5267
2001-12-20,-7.7241
2001-12-21,1.4058
2001-12-24,-1.9534
2001-12-26,0.3856
2001-12-27,3.201
2001-12-28,1.6129
2001-12-31,-3.1746
2002-01-02,3.3417
2002-01-03,18.1818
2002-01-04,3.2525
2002-01-07,-0.1
2002-01-08,-0.4004
2002-01-09,-4.0704
2002-01-10,-2.3573
2002-01-11,2.7361
2002-01-14,2.4021
2002-01-15,-2.3457
2002-01-16,-6.5274
2002-01-17,-3.4637000000000002
2002-01-18,-2.7199
2002-01-22,-3.0934
2002-01-23,2.5169
2002-01-24,-3.4132
2002-01-25,1.0539
2002-01-28,0.3681
2002-01-29,-2.8729
2002-01-30,-0.8181
2002-01-31,1.8401
2002-02-01,-1.5575999999999999
2002-02-04,-4.7468
2002-02-05,-3.1229
2002-02-06,-3.6351
2002-02-07,-3.9858000000000002
2002-02-08,13.0467
2002-02-11,-1.6393
2002-02-12,0.8
2002-02-13,2.5132
2002-02-14,-4.1935
2002-02-15,-2.2222
2002-02-19,-5.2342
2002-02-20,6.9767
2002-02-21,-10.7337
2002-02-22,-2.207
2002-02-25,5.6030999999999995
2002-02-26,0.958
2002-02-27,2.3358
2002-02-28,-3.709
2002-03-01,12.2222
2002-03-04,0.5941
2002-03-05,3.2808
2002-03-06,-1.7789000000000001
2002-03-07,-0.9702
2002-03-08,5.8785
2002-03-11,0.2468
2002-03-12,-3.0769
2002-03-13,-9.2063
2002-03-14,0.3497
2002-03-15,1.7422
2002-03-18,1.5068000000000001
2002-03-19,-0.2024
2002-03-20,-4.192
2002-03-21,2.2583
2002-03-22,1.8634
2002-03-25,-4.2683
2002-03-26,1.6277
2002-03-27,-1.532
2002-03-28,4.0311
2002-04-01,0.2719
2002-04-02,-3.9322
2002-04-03,-2.6112
2002-04-04,-0.2899
2002-04-05,-1.8895
2002-04-08,1.8519
2002-04-09,-2.8364000000000003
2002-04-10,1.0479
2002-04-11,-2.0
2002-04-12,-0.6047
2002-04-15,2.6616
2002-04-16,6.2963000000000005
2002-04-17,3.2753
2002-04-18,-14.979800000000001
2002-04-19,-3.4920999999999998
2002-04-22,-5.5921
2002-04-23,3.1359
2002-04-24,-1.2669000000000001
2002-04-25,-2.9085
2002-04-26,-1.3216
2002-04-29,-1.7856999999999998
2002-04-30,1.6364
2002-05-01,3.0411
2002-05-02,-1.5625
2002-05-03,-2.5573
2002-05-06,-3.9819
2002-05-07,0.2828
2002-05-08,8.1767
2002-05-09,-0.8688
2002-05-10,-3.2428
2002-05-13,4.1667
2002-05-14,7.8261
2002-05-15,0.8871
2002-05-16,-0.8793
2002-05-17,-1.6129
2002-05-20,-0.4918
2002-05-21,-3.2949
2002-05-22,0.3407
2002-05-23,1.8676
2002-05-24,-2.9167
2002-05-28,0.6867
2002-05-29,-1.1083
2002-05-30,-1.8965999999999998
2002-05-31,0.4394
2002-06-03,-5.8618
2002-06-04,2.1375
2002-06-05,-0.182
2002-06-06,-3.2817
2002-06-07,-7.5401
2002-06-10,0.8155
2002-06-11,-5.6623
2002-06-12,3.6442
2002-06-13,-2.8956
2002-06-14,2.2364
2002-06-17,12.5
2002-06-18,-4.6296
2002-06-19,-15.534
2002-06-20,-4.9425
2002-06-21,-2.7811
2002-06-24,8.209
2002-06-25,-3.6782
2002-06-26,7.0406
2002-06-27,0.8919
2002-06-28,7.4033
2002-07-01,-5.9671
2002-07-02,-3.7199
2002-07-03,-4.2045
2002-07-05,10.7948
2002-07-08,-3.1048999999999998
2002-07-09,-0.7735
2002-07-10,0.3341
2002-07-11,3.5516
2002-07-12,-2.4652
2002-07-15,1.6484
2002-07-16,1.6216
2002-07-17,-0.7447
2002-07-18,-6.538
2002-07-19,-2.6376
2002-07-22,-0.8245
2002-07-23,-3.2067
2002-07-24,3.8037
2002-07-25,-7.0922
2002-07-26,-0.5089
2002-07-29,4.2199
2002-07-30,3.681
2002-07-31,-4.9704
2002-08-01,-3.7359999999999998
2002-08-02,-5.4334
2002-08-05,3.5568
2002-08-06,9.9075
2002-08-07,3.3654
2002-08-08,3.9535
2002-08-09,-1.2304
2002-08-12,0.0
2002-08-13,-3.7373
2002-08-14,6.4706
2002-08-15,0.5525
2002-08-16,9.1209
2002-08-19,5.7402
2002-08-20,-2.9524
2002-08-21,5.0049
2002-08-22,-2.7103
2002-08-23,-7.1085
2002-08-26,0.5171
2002-08-27,-6.4815
2002-08-28,-4.2904
2002-08-29,0.6897
2002-08-30,1.0274
2002-09-03,-6.6667
2002-09-04,2.3002000000000002
2002-09-05,-5.4437999999999995
2002-09-06,0.6258
2002-09-09,-0.8706
2002-09-10,3.7641
2002-09-11,-0.3628
2002-09-12,-7.2816
2002-09-13,-5.6283
2002-09-16,-2.4965
2002-09-17,-2.8449999999999998
2002-09-18,-0.7321
2002-09-19,-7.5221
2002-09-20,2.0734
2002-09-23,-6.5625
2002-09-24,-3.8462
2002-09-25,3.1304
2002-09-26,2.3609
2002-09-27,-5.4366
2002-09-30,-6.9686
2002-10-01,-1.3109
2002-10-02,1.8975
2002-10-03,-32.4022
2002-10-04,-3.3058
2002-10-07,-8.8319
2002-10-08,10.9375
2002-10-09,0.2817
2002-10-10,1.9663
2002-10-11,3.5813
2002-10-14,4.5213
2002-10-15,6.8702
2002-10-16,-16.9048
2002-10-17,24.0688
2002-10-18,1.6166
2002-10-21,26.1364
2002-10-22,-4.1441
2002-10-23,9.9624
2002-10-24,1.1966
2002-10-25,2.8716
2002-10-28,0.3284
2002-10-29,-4.5827
2002-10-30,8.4048
2002-10-31,-2.8481
2002-11-01,6.0261
2002-11-04,3.3794
2002-11-05,1.0401
2002-11-06,6.3235
2002-11-07,-5.6708
2002-11-08,-10.5572
2002-11-11,-2.459
2002-11-12,7.0588
2002-11-13,-0.6279
2002-11-14,4.1074
2002-11-15,-1.6692
2002-11-18,0.6173
2002-11-19,-14.4172
2002-11-20,-0.5376
2002-11-21,10.6306
2002-11-22,11.7264
2002-11-25,15.8892
2002-11-26,0.1258
2002-11-27,7.4121
2002-11-29,5.2632
2002-12-02,-0.7778
2002-12-03,-9.0705
2002-12-04,-3.3251
2002-12-05,5.0955
2002-12-06,-1.697
2002-12-09,-9.8644
2002-12-10,8.7551
2002-12-11,-2.8931
2002-12-12,0.3886
2002-12-13,-5.5484
2002-12-16,2.0492
2002-12-17,-1.7403
2002-12-18,-9.1281
2002-12-19,-2.9985
2002-12-20,2.3184
2002-12-23,2.1148
2002-12-24,-2.8106999999999998
2002-12-26,-1.6743000000000001
2002-12-27,-1.7027999999999999
2002-12-30,0.0
2002-12-31,1.7323
2003-01-02,8.5139
2003-01-03,-0.9986
2003-01-06,3.17
2003-01-07,0.1397
2003-01-08,-6.6946
2003-01-09,3.2885
2003-01-10,7.2359
2003-01-13,0.5398
2003-01-14,-0.2685
2003-01-15,0.2692
2003-01-16,-3.3557
2003-01-17,-16.25
2003-01-21,-0.4975
2003-01-22,-4.6667
2003-01-23,-1.2238
2003-01-24,-3.8938
2003-01-27,-2.7624
2003-01-28,0.3788
2003-01-29,5.8491
2003-01-30,-7.8431
2003-01-31,1.354
2003-02-03,-3.626
2003-02-04,0.198
2003-02-05,-0.5929
2003-02-06,0.7952
2003-02-07,-0.5917
2003-02-10,2.5794
2003-02-11,-1.7408000000000001
2003-02-12,-2.7559
2003-02-13,1.2146
2003-02-14,2.0
2003-02-18,7.451
2003-02-19,1.8248
2003-02-20,-4.4803
2003-02-21,1.1257
2003-02-24,-1.4842
2003-02-25,-1.1299
2003-02-26,-1.9048
2003-02-27,1.5534
2003-02-28,4.9713
2003-03-03,-2.1858
2003-03-04,-2.0484
2003-03-05,3.0418
2003-03-06,-1.845
2003-03-07,-1.3158
2003-03-10,5.3333
2003-03-11,1.2658
2003-03-12,-1.4285999999999999
2003-03-13,4.8913
2003-03-14,-0.3454
2003-03-17,0.6932
2003-03-18,12.7367
2003-03-19,4.8855
2003-03-20,2.6201
2003-03-21,1.4184
2003-03-24,-7.8322
2003-03-25,1.5175
2003-03-26,-3.438
2003-03-27,-0.3096
2003-03-28,-3.4161
2003-03-31,-0.6431
2003-04-01,3.2362
2003-04-02,9.7179
2003-04-03,2.8571
2003-04-04,-1.3889
2003-04-07,0.7042
2003-04-08,-2.0979
2003-04-09,-1.1429
2003-04-10,0.8671
2003-04-11,2.4355
2003-04-14,3.4965
2003-04-15,2.7027
2003-04-16,3.9474
2003-04-17,1.6456
2003-04-21,3.6115
2003-04-22,1.4423
2003-04-23,-0.7109
2003-04-24,-6.9212
2003-04-25,-3.3333
2003-04-28,0.6631
2003-04-29,0.9223
2003-04-30,-2.8721
2003-05-01,-1.0753
2003-05-02,0.5435
2003-05-05,2.2973
2003-05-06,0.9247
2003-05-07,-1.9634
2003-05-08,-3.2043
2003-05-09,1.3793
2003-05-12,1.0884
2003-05-13,0.9421
2003-05-14,0.2667
2003-05-15,-0.6649
2003-05-16,1.7403
2003-05-19,-5.1316
2003-05-20,-2.9126
2003-05-21,0.7143
2003-05-22,0.0
2003-05-23,-1.9858
2003-05-27,4.1968
2003-05-28,1.6667
2003-05-29,1.3660999999999999
2003-05-30,-1.8868
2003-06-02,-5.6319
2003-06-03,1.0189
2003-06-04,1.0086
2003-06-05,0.1427
2003-06-06,-1.2821
2003-06-09,-5.4834
2003-06-10,1.9847000000000001
2003-06-11,-4.0419
2003-06-12,7.6443
2003-06-13,-5.5072
2003-06-16,1.3804
2003-06-17,-0.4539
2003-06-18,2.5836
2003-06-19,0.8889
2003-06-20,-0.2937
2003-06-23,-2.9455
2003-06-24,-4.2489
2003-06-25,0.6339
2003-06-26,3.1496
2003-06-27,-2.5954
2003-06-30,0.4702
2003-07-01,2.0281
2003-07-02,3.211
2003-07-03,-0.5926
2003-07-07,7.0045
2003-07-08,-1.1142
2003-07-09,0.2817
2003-07-10,-0.9831
2003-07-11,2.1277
2003-07-14,0.0
2003-07-15,1.1111
2003-07-16,0.5495
2003-07-17,-0.6831
2003-07-18,-2.0633
2003-07-21,-0.2809
2003-07-22,2.6761
2003-07-23,-1.3717
2003-07-24,-1.8081
2003-07-25,1.4163999999999999
2003-07-28,2.3743
2003-07-29,-0.2729
2003-07-30,-0.4104
2003-07-31,0.2747
2003-08-01,-1.5068000000000001
2003-08-04,0.4172
2003-08-05,0.6925
2003-08-06,-0.1376
2003-08-07,4.1322
2003-08-08,-3.9683
2003-08-11,1.7906
2003-08-12,0.1353
2003-08-13,2.2973
2003-08-14,3.3025
2003-08-15,-0.2558
2003-08-18,14.2308
2003-08-19,3.5915
2003-08-20,-1.1918
2003-08-21,3.6184
2003-08-22,4.8677
2003-08-25,1.8163
2003-08-26,0.0991
2003-08-27,1.3860999999999999
2003-08-28,6.6406
2003-08-29,3.3883
2003-09-02,-1.1515
2003-09-03,-1.3441
2003-09-04,6.267
2003-09-05,3.4188
2003-09-08,2.8926
2003-09-09,-1.3655
2003-09-10,-8.3062
2003-09-11,5.0622
2003-09-12,2.7895
2003-09-15,-2.1382
2003-09-16,2.8571
2003-09-17,2.1242
2003-09-18,2.32
2003-09-19,-0.86
2003-09-22,-2.0505
2003-09-23,-0.3221
2003-09-24,-6.7044
2003-09-25,-1.5584
2003-09-26,-4.3975
2003-09-29,3.0359
2003-09-30,-0.8036
2003-10-01,0.5401
2003-10-02,4.6553
2003-10-03,1.7109
2003-10-06,2.2708
2003-10-07,5.1809
2003-10-08,1.3292
2003-10-09,1.0031
2003-10-10,1.1459
2003-10-13,1.2085
2003-10-14,1.7164000000000001
2003-10-15,0.2201
2003-10-16,2.1962
2003-10-17,0.2149
2003-10-20,0.9292
2003-10-21,1.204
2003-10-22,-2.3093
2003-10-23,-2.2206
2003-10-24,-0.4396
2003-10-27,1.9132
2003-10-28,7.2202
2003-10-29,1.6162
2003-10-30,0.5964
2003-10-31,0.1318
2003-11-03,4.8026
2003-11-04,3.892
2003-11-05,2.7795
2003-11-06,0.1764
2003-11-07,-0.1761
2003-11-10,-1.117
2003-11-11,-1.1891
2003-11-12,8.7846
2003-11-13,1.1615
2003-11-14,-2.351
2003-11-17,-2.7996
2003-11-18,-0.1728
2003-11-19,1.558
2003-11-20,-6.25
2003-11-21,1.8182
2003-11-24,3.6310000000000002
2003-11-25,0.4595
2003-11-26,1.3721999999999999
2003-11-28,1.3536000000000001
2003-12-01,0.5565
2003-12-02,-0.9408
2003-12-03,-3.4078
2003-12-04,-3.6437
2003-12-05,-3.5414
2003-12-08,-2.0535
2003-12-09,-5.2097
2003-12-10,-1.6086
2003-12-11,3.4741
2003-12-12,0.5267
2003-12-15,-3.5362999999999998
2003-12-16,-2.5119
2003-12-17,-2.5766
2003-12-18,4.0743
2003-12-19,-2.0604
2003-12-22,-0.2104
2003-12-23,3.0921
2003-12-24,-1.0907
2003-12-26,1.3094000000000001
2003-12-29,3.9455999999999998
2003-12-30,-1.1126
2003-12-31,-1.3898
2004-01-02,-0.2685
2004-01-05,2.288
2004-01-06,2.6974
2004-01-07,0.3203
2004-01-08,1.7241
2004-01-09,-2.4482
2004-01-12,1.4801
2004-01-13,-3.6779
2004-01-14,0.0658
2004-01-15,4.6053
2004-01-16,5.4088
2004-01-20,3.6993
2004-01-21,-8.5155
2004-01-22,-2.956
2004-01-23,-0.7129
2004-01-26,1.8277
2004-01-27,-0.2564
2004-01-28,-1.671
2004-01-29,-4.0523
2004-01-30,1.2262
2004-02-02,-1.4805
2004-02-03,0.7514
2004-02-04,-4.2034
2004-02-05,0.2831
2004-02-06,5.434
2004-02-09,0.8032
2004-02-10,3.1873
2004-02-11,1.094
2004-02-12,-3.9465
2004-02-13,-0.994
2004-02-17,-0.0669
2004-02-18,2.4782
2004-02-19,-2.1569
2004-02-20,-2.1376
2004-02-23,-4.5051
2004-02-24,0.143
2004-02-25,3.6403
2004-02-26,3.6501
2004-02-27,-0.3322
2004-03-01,-0.7333
2004-03-02,0.2686
2004-03-03,-1.5405
2004-03-04,4.6939
2004-03-05,-0.1949
2004-03-08,-4.2969
2004-03-09,-1.1565
2004-03-10,-0.6882
2004-03-11,0.0693
2004-03-12,3.8781
2004-03-15,-2.6667
2004-03-16,2.1918
2004-03-17,2.882
2004-03-18,0.0
2004-03-19,-0.6515
2004-03-22,-3.0164
2004-03-23,0.4733
2004-03-24,4.576
2004-03-25,2.1236
2004-03-26,-2.2684
2004-03-29,1.4184
2004-03-30,1.9072
2004-03-31,1.2477
2004-04-01,3.4504
2004-04-02,3.9309
2004-04-05,-0.1146
2004-04-06,-1.8933
2004-04-07,-1.1696
2004-04-08,0.5917
2004-04-12,2.1765
2004-04-13,-1.209
2004-04-14,-0.2331
2004-04-15,-5.257
2004-04-16,-1.0481
2004-04-19,1.4953
2004-04-20,-3.0694
2004-04-21,3.1032
2004-04-22,1.1057
2004-04-23,-0.6075
2004-04-26,-2.2005
2004-04-27,-2.5625
2004-04-28,-2.694
2004-04-29,-3.7574
2004-04-30,-2.6027
2004-05-03,0.0
2004-05-04,1.6878
2004-05-05,-0.7607
2004-05-06,0.1394
2004-05-07,3.7578
2004-05-10,0.7378
2004-05-11,3.0626
2004-05-12,-2.1964
2004-05-13,-3.1044
2004-05-14,-5.4533
2004-05-17,0.0721
2004-05-18,0.5043
2004-05-19,3.871
2004-05-20,-2.0704
2004-05-21,0.3524
2004-05-24,0.8427
2004-05-25,3.8997
2004-05-26,1.3405
2004-05-27,0.5291
2004-05-28,2.3026
2004-06-01,-1.6077
