ticker,SHAW US Equity
2000-05-22,0.436
2000-05-23,-1.4472
2000-05-24,-4.1116
2000-05-25,-5.2067
2000-05-26,0.6462
2000-05-30,5.939
2000-05-31,5.7576
2000-06-01,2.149
2000-06-02,5.3296
2000-06-05,-0.2663
2000-06-06,-1.8692
2000-06-07,-1.2245
2000-06-08,3.168
2000-06-09,1.4686
2000-06-12,5.1316
2000-06-13,-2.378
2000-06-14,0.8974
2000-06-15,-10.5464
2000-06-16,-1.5625
2000-06-19,-3.0303
2000-06-20,-1.1905000000000001
2000-06-21,0.4518
2000-06-22,0.2999
2000-06-23,0.0
2000-06-26,-3.1390000000000002
2000-06-27,8.0247
2000-06-28,6.8571
2000-06-29,0.5348
2000-06-30,0.266
2000-07-03,-0.3979
2000-07-05,-4.6605
2000-07-06,0.2793
2000-07-07,10.1671
2000-07-10,0.6321
2000-07-11,0.6281
2000-07-12,-3.3708
2000-07-13,-5.4264
2000-07-14,2.0492
2000-07-17,-5.8902
2000-07-18,-3.5562
2000-07-19,-1.3274
2000-07-20,-1.0463
2000-07-21,-3.3233
2000-07-24,-5.625
2000-07-25,7.1192
2000-07-26,-0.7728
2000-07-27,8.7227
2000-07-28,-3.7249
2000-07-31,12.2024
2000-08-01,6.4987
2000-08-02,-0.9963
2000-08-03,-3.6478
2000-08-04,0.1305
2000-08-07,0.7823
2000-08-08,3.6223
2000-08-09,-2.9962999999999997
2000-08-10,-2.1879
2000-08-11,-0.3947
2000-08-14,-2.2457
2000-08-15,0.8108
2000-08-16,-2.5469
2000-08-17,-0.5502
2000-08-18,-0.9682
2000-08-21,0.1397
2000-08-22,-0.6974
2000-08-23,6.6011
2000-08-24,2.635
2000-08-25,1.1553
2000-08-28,10.6599
2000-08-29,0.0
2000-08-30,-0.2294
2000-08-31,2.4138
2000-09-01,4.3771
2000-09-05,-3.9785
2000-09-06,-2.0157
2000-09-07,0.6857
2000-09-08,0.7946
2000-09-11,6.3063
2000-09-12,4.0254
2000-09-13,5.9063
2000-09-14,3.1731
2000-09-15,-0.3378
2000-09-18,-8.5447
2000-09-19,-3.4765
2000-09-20,0.6356
2000-09-21,0.0
2000-09-22,1.7894999999999999
2000-09-25,2.2751
2000-09-26,0.5056
2000-09-27,1.8109
2000-09-28,8.6957
2000-09-29,2.5455
2000-10-02,-4.2553
2000-10-03,-2.1296
2000-10-04,-1.9868000000000001
2000-10-05,-0.8687
2000-10-06,9.0555
2000-10-09,0.3571
2000-10-10,3.3808
2000-10-11,2.926
2000-10-12,4.0134
2000-10-13,0.7235
2000-10-16,4.0702
2000-10-17,-7.2086
2000-10-18,-4.3802
2000-10-19,9.4209
2000-10-20,7.425
2000-10-23,8.2353
2000-10-24,-3.3967
2000-10-25,-8.0169
2000-10-26,-2.2171
2000-10-27,-3.6747
2000-10-30,-0.5682
2000-10-31,6.449
2000-11-01,0.1534
2000-11-02,-0.1531
2000-11-03,-2.7607
2000-11-06,3.3123
2000-11-07,0.5344
2000-11-08,-0.7593
2000-11-09,-2.6779
2000-11-10,-6.1321
2000-11-13,-4.6901
2000-11-14,8.1722
2000-11-15,5.4427
2000-11-16,-1.3867
2000-11-17,-1.25
2000-11-20,-1.9778
2000-11-21,-5.0847
2000-11-22,-4.932
2000-11-24,6.7979
2000-11-27,-3.8526
2000-11-28,-5.662
2000-11-29,-4.0628
2000-11-30,-5.1011
2000-12-01,8.6207
2000-12-04,0.4669
2000-12-05,11.71
2000-12-06,-0.9983
2000-12-07,-1.5126
2000-12-08,8.532399999999999
2000-12-11,5.3459
2000-12-12,-1.0448
2000-12-13,-1.2066
2000-12-14,-3.5115
2000-12-15,-0.1582
2000-12-18,5.8637
2000-12-19,1.4969999999999999
2000-12-20,-7.9646
2000-12-21,0.3205
2000-12-22,12.3003
2000-12-26,-0.4267
2000-12-27,13.1429
2000-12-28,1.1364
2000-12-29,-0.1248
2001-01-02,-4.375
2001-01-03,-10.1961
2001-01-04,-1.6012
2001-01-05,1.1834
2001-01-08,-1.6082
2001-01-09,3.7147
2001-01-10,3.8682
2001-01-11,3.5862
2001-01-12,-9.0546
2001-01-16,-2.7818
2001-01-17,2.259
2001-01-18,1.3255
2001-01-19,0.436
2001-01-22,-2.7496
2001-01-23,4.7619
2001-01-24,-3.6932
2001-01-25,4.1298
2001-01-26,1.8414000000000001
2001-01-29,-1.4409
2001-01-30,2.8675
2001-01-31,-0.5707
2001-02-01,-0.7064
2001-02-02,-3.5127
2001-02-05,-0.1843
2001-02-06,1.5928
2001-02-07,2.3404
2001-02-08,4.6847
2001-02-09,1.3574
2001-02-12,0.6487
2001-02-13,4.2620000000000005
2001-02-14,-0.1994
2001-02-15,4.5954
2001-02-16,-0.5922
2001-02-20,-0.6533
2001-02-21,-4.2553
2001-02-22,3.0303
2001-02-23,-1.3529
2001-02-26,9.1433
2001-02-27,-1.639
2001-02-28,-6.8506
2001-03-01,3.3592
2001-03-02,1.3462
2001-03-05,0.4744
2001-03-06,-3.5883000000000003
2001-03-07,4.7405
2001-03-08,0.4301
2001-03-09,-2.6071
2001-03-12,-3.9006
2001-03-13,-0.5969
2001-03-14,0.2202
2001-03-15,3.4552
2001-03-16,-0.5598
2001-03-19,-14.5797
2001-03-20,9.3636
2001-03-21,-6.7332
2001-03-22,2.2727
2001-03-23,1.0458
2001-03-26,3.1048
2001-03-27,-1.7147999999999999
2001-03-28,1.5957
2001-03-29,-3.4555
2001-03-30,1.3232
2001-04-02,0.3639
2001-04-03,-3.1997
2001-04-04,6.2142
2001-04-05,5.8091
2001-04-06,-1.6667
2001-04-09,6.8794
2001-04-10,2.0522
2001-04-11,-2.7422
2001-04-12,6.297
2001-04-16,3.9965
2001-04-17,0.5951
2001-04-18,-0.355
2001-04-19,3.4775
2001-04-20,-1.7048999999999999
2001-04-23,0.1001
2001-04-24,-0.05
2001-04-25,3.9673
2001-04-26,-6.4454
2001-04-27,-1.4567
2001-04-30,-0.8696
2001-05-01,1.7544
2001-05-02,-0.3448
2001-05-03,-0.8651
2001-05-04,-0.349
2001-05-07,-0.648
2001-05-08,-2.6265
2001-05-09,0.3802
2001-05-10,2.8133
2001-05-11,1.0174
2001-05-14,-4.4973
2001-05-15,-2.3091
2001-05-16,3.7595
2001-05-17,5.148
2001-05-18,2.0983
2001-05-21,4.1771
2001-05-22,-0.9623
2001-05-23,-2.834
2001-05-24,0.1667
2001-05-25,-2.8286
2001-05-29,-1.2842
2001-05-30,-0.3469
2001-05-31,2.3151
2001-06-01,-0.9187
2001-06-04,0.0343
2001-06-05,0.9269
2001-06-06,-6.4626
2001-06-07,-5.6364
2001-06-08,-1.2524
2001-06-11,-2.439
2001-06-12,-1.8
2001-06-13,2.0367
2001-06-14,-4.2116
2001-06-15,-2.2713
2001-06-18,-1.7058
2001-06-19,-8.8937
2001-06-20,-11.6667
2001-06-21,0.9434
2001-06-22,2.5366999999999997
2001-06-25,-0.2604
2001-06-26,-3.6554
2001-06-27,-0.271
2001-06-28,8.9674
2001-06-29,0.0
2001-07-02,-4.4888
2001-07-03,0.8094
2001-07-05,4.6361
2001-07-06,0.8911
2001-07-09,2.527
2001-07-10,4.1397
2001-07-11,-9.2371
2001-07-12,-2.2785
2001-07-13,0.8031
2001-07-16,-3.2382
2001-07-17,-7.0385
2001-07-18,4.2286
2001-07-19,-8.2511
2001-07-20,-1.8524
2001-07-23,-3.5008
2001-07-24,-6.4669
2001-07-25,13.828
2001-07-26,-1.4815
2001-07-27,5.3233
2001-07-30,-0.9709
2001-07-31,-6.286
2001-08-01,-2.3077
2001-08-02,3.3071
2001-08-03,0.4573
2001-08-06,-6.9803
2001-08-07,0.9135
2001-08-08,-6.2399000000000004
2001-08-09,-1.6897
2001-08-10,0.6664
2001-08-13,1.0453
2001-08-14,-6.8621
2001-08-15,-8.9596
2001-08-16,4.9207
2001-08-17,-1.2016
2001-08-20,3.6093
2001-08-21,3.3699
2001-08-22,0.0
2001-08-23,-2.1978
2001-08-24,1.4981
2001-08-27,0.9225
2001-08-28,1.0969
2001-08-29,1.1573
2001-08-30,-2.7887
2001-08-31,0.5885
2001-09-04,1.6088
2001-09-05,8.3843
2001-09-06,6.3413
2001-09-07,-2.2791
2001-09-10,-5.9105
2001-09-17,-2.1732
2001-09-18,-0.9719
2001-09-19,-4.136
2001-09-20,-6.0329
2001-09-21,1.1673
2001-09-24,13.0769
2001-09-25,1.1905000000000001
2001-09-26,-6.0504
2001-09-27,-3.0411
2001-09-28,3.9483
2001-10-01,0.8165
2001-10-02,8.9789
2001-10-03,5.2019
2001-10-04,-1.6585
2001-10-05,-0.3748
2001-10-08,6.1754999999999995
2001-10-09,4.8125
2001-10-10,-0.6479
2001-10-11,-5.869
2001-10-12,-1.5361
2001-10-15,5.078
2001-10-16,2.0087
2001-10-17,-3.4532
2001-10-18,-3.2811
2001-10-19,1.6503999999999999
2001-10-22,2.706
2001-10-23,-14.3443
2001-10-24,2.4949
2001-10-25,-9.3364
2001-10-26,2.0596
2001-10-29,2.018
2001-10-30,-4.7686
2001-10-31,2.003
2001-11-01,-2.5455
2001-11-02,-2.7239
2001-11-05,1.2658
2001-11-06,1.1742
2001-11-07,-0.0374
2001-11-08,-3.7453
2001-11-09,-0.7782
2001-11-12,2.902
2001-11-13,1.7530000000000001
2001-11-14,3.8202
2001-11-15,-0.7937
2001-11-16,4.1818
2001-11-19,0.3839
2001-11-20,3.6161
2001-11-21,-3.1879
2001-11-23,0.2426
2001-11-26,1.6252
2001-11-27,-2.7901
2001-11-28,-8.2954
2001-11-29,4.4275
2001-11-30,-1.7178
2001-12-03,-3.4957
2001-12-04,8.6705
2001-12-05,4.078
2001-12-06,-5.1107
2001-12-07,-1.2567
2001-12-10,-4.4727
2001-12-11,-5.7861
2001-12-12,-8.2424
2001-12-13,4.5354
2001-12-14,-3.8753
2001-12-17,-4.3383
2001-12-18,-1.0078
2001-12-19,2.4988
2001-12-20,-1.3544
2001-12-21,-5.0343
2001-12-24,-0.7229
2001-12-26,6.7961
2001-12-27,2.0
2001-12-28,5.3922
2001-12-31,-0.6342
2002-01-02,2.383
2002-01-03,0.9144
2002-01-04,-2.5535
2002-01-07,-2.7473
2002-01-08,-4.3894
2002-01-09,-0.0909
2002-01-10,1.4559
2002-01-11,0.4933
2002-01-14,-0.4909
2002-01-15,-0.8969
2002-01-16,-7.9186
2002-01-17,-1.0811
2002-01-18,-2.5335
2002-01-22,-4.1284
2002-01-23,3.1366
2002-01-24,6.9588
2002-01-25,-1.3976
2002-01-28,1.9062000000000001
2002-01-29,-0.8153
2002-01-30,-6.9149
2002-01-31,3.9481
2002-02-01,-2.5487
2002-02-04,-1.0256
2002-02-05,-2.0725
2002-02-06,-2.1164
2002-02-07,-3.2973
2002-02-08,0.2795
2002-02-11,7.1906
2002-02-12,6.6043
2002-02-13,0.0
2002-02-14,-1.6585
2002-02-15,-2.2817
2002-02-19,-0.5584
2002-02-20,1.3272
2002-02-21,0.8564
2002-02-22,3.6464
2002-02-25,2.0241
2002-02-26,6.9437999999999995
2002-02-27,5.1237
2002-02-28,2.0588
2002-03-01,-1.3586
2002-03-04,5.1753
2002-03-05,6.3095
2002-03-06,-0.2613
2002-03-07,1.5344
2002-03-08,-2.9488
2002-03-11,-0.2279
2002-03-12,-1.5988
2002-03-13,-1.3926
2002-03-14,-0.3138
2002-03-15,-0.8264
2002-03-18,3.5714
2002-03-19,2.7203
2002-03-20,-1.7904
2002-03-21,1.2153
2002-03-22,1.5009000000000001
2002-03-25,-0.9242
2002-03-26,2.2388
2002-03-27,2.8467000000000002
2002-03-28,-2.4131
2002-04-01,0.6545
2002-04-02,1.5173
2002-04-03,-3.5587
2002-04-04,-2.214
2002-04-05,0.3774
2002-04-08,1.2406
2002-04-09,-2.785
2002-04-10,3.1322
2002-04-11,-1.6296
2002-04-12,0.1506
2002-04-15,9.4361
2002-04-16,9.7561
2002-04-17,1.5023
2002-04-18,-1.7885
2002-04-19,-3.2967
2002-04-22,0.6494
2002-04-23,6.4193999999999996
2002-04-24,-1.455
2002-04-25,-0.3691
2002-04-26,-3.3961
2002-04-29,-5.4011
2002-04-30,3.1419
2002-05-01,0.6878
2002-05-02,4.9772
2002-05-03,-0.7747
2002-05-06,-1.9051
2002-05-07,-0.382
2002-05-08,1.4701
2002-05-09,4.3465
2002-05-10,0.3622
2002-05-13,0.3008
2002-05-14,2.8186
2002-05-15,2.508
2002-05-16,-2.9018
2002-05-17,1.5236
2002-05-20,0.7215
2002-05-21,-0.3152
2002-05-22,-4.1104
2002-05-23,4.5863
2002-05-24,1.0605
2002-05-28,-0.0284
2002-05-29,-2.4681
2002-05-30,-4.7993
2002-05-31,2.1998
2002-06-03,-5.0822
2002-06-04,-3.622
2002-06-05,2.2222
2002-06-06,-3.4527
2002-06-07,-1.6556
2002-06-10,-0.101
2002-06-11,-1.7189
2002-06-12,2.9492000000000003
2002-06-13,1.2658
2002-06-14,-0.4276
2002-06-17,4.7572
2002-06-18,2.0183
2002-06-19,-0.9274
2002-06-20,2.0281
2002-06-21,-0.1835
2002-06-24,-1.9607999999999999
2002-06-25,-5.3125
2002-06-26,-2.9703
2002-06-27,2.0408
2002-06-28,2.3333
2002-07-01,-7.2964
2002-07-02,-12.298
2002-07-03,-0.3205
2002-07-05,8.5209
2002-07-08,-1.0
2002-07-09,-3.4792
2002-07-10,-6.8992
2002-07-11,6.9109
2002-07-12,4.5561
2002-07-15,0.5587
2002-07-16,-1.8519
2002-07-17,-0.3396
2002-07-18,0.7194
2002-07-19,-6.203
2002-07-22,-3.7275
2002-07-23,-12.781
2002-07-24,-1.2411
2002-07-25,2.755
2002-07-26,7.0085
2002-07-29,4.7912
2002-07-30,1.3003
2002-07-31,-3.3954
2002-08-01,-1.7145000000000001
2002-08-02,-5.1025
2002-08-05,-26.1949
2002-08-06,5.5417
2002-08-07,0.177
2002-08-08,-9.3051
2002-08-09,6.039
2002-08-12,-2.0208
2002-08-13,-6.25
2002-08-14,-1.3333
2002-08-15,1.4865
2002-08-16,-0.1997
2002-08-19,8.2055
2002-08-20,-1.9112
2002-08-21,-1.0057
2002-08-22,10.1587
2002-08-23,-5.4755
2002-08-26,-1.5244
2002-08-27,0.3096
2002-08-28,-1.7284000000000002
2002-08-29,0.7538
2002-08-30,4.4264
2002-09-03,-9.2537
2002-09-04,2.1711
2002-09-05,-4.765
2002-09-06,2.096
2002-09-09,-2.1192
2002-09-10,0.1353
2002-09-11,3.3784
2002-09-12,-1.6993
2002-09-13,1.3963
2002-09-16,1.3115
2002-09-17,0.9061
2002-09-18,3.3996
2002-09-19,-1.3648
2002-09-20,-5.7233
2002-09-23,-2.4683
2002-09-24,-3.2832
2002-09-25,3.041
2002-09-26,1.5786
2002-09-27,-5.0676
2002-09-30,1.0676
2002-10-01,5.7042
2002-10-02,-5.996
2002-10-03,-2.5514
2002-10-04,-6.3273
2002-10-07,0.1553
2002-10-08,-2.7132
2002-10-09,-6.8526
2002-10-10,-3.3362
2002-10-11,-6.1947
2002-10-14,15.3774
2002-10-15,7.5225
2002-10-16,1.5209000000000001
2002-10-17,7.8652
2002-10-18,-3.8194
2002-10-21,0.361
2002-10-22,-3.3813
2002-10-23,2.3827
2002-10-24,-2.1818
2002-10-25,5.3532
2002-10-28,-1.1291
2002-10-29,-0.1428
2002-10-30,5.0751
2002-10-31,1.7687
2002-11-01,0.2674
2002-11-04,4.8
2002-11-05,0.5089
2002-11-06,1.8987
2002-11-07,-2.8571
2002-11-08,-3.6445
2002-11-11,-5.9058
2002-11-12,0.0705
2002-11-13,-1.339
2002-11-14,2.6429
2002-11-15,-0.8351
2002-11-18,4.2807
2002-11-19,2.8937
2002-11-20,2.2891
2002-11-21,9.9744
2002-11-22,5.0
2002-11-25,-1.6611
2002-11-26,-2.5901
2002-11-27,2.659
2002-11-29,-2.5901
2002-12-02,1.3873
2002-12-03,-3.1357
2002-12-04,0.6474
2002-12-05,-3.5088
2002-12-06,0.4848
2002-12-09,-2.5935
2002-12-10,0.0619
2002-12-11,-0.4332
2002-12-12,2.7968
2002-12-13,-2.1765
2002-12-16,1.9778
2002-12-17,-0.1818
2002-12-18,-4.3716
2002-12-19,-4.254
2002-12-20,2.9840999999999998
2002-12-23,1.6742
2002-12-24,2.0266
2002-12-26,2.6071
2002-12-27,-0.8469
2002-12-30,-0.9152
2002-12-31,1.2931
2003-01-02,5.4711
2003-01-03,-0.8646
2003-01-06,3.0814
2003-01-07,0.4512
2003-01-08,-2.3021
2003-01-09,2.1839
2003-01-10,4.8931000000000004
2003-01-13,-18.445
2003-01-14,-0.6575
2003-01-15,-3.9047
2003-01-16,5.4408
2003-01-17,-1.6982
2003-01-21,-6.6445
2003-01-22,-0.4982
2003-01-23,5.1502
2003-01-24,-5.1701
2003-01-27,-4.3042
2003-01-28,3.8231
2003-01-29,-0.361
2003-01-30,2.1739
2003-01-31,-3.5461
2003-02-03,-3.6765
2003-02-04,-1.0687
2003-02-05,-2.9321
2003-02-06,-1.2719
2003-02-07,1.7713
2003-02-10,-0.9494
2003-02-11,-2.5559
2003-02-12,-11.3934
2003-02-13,0.9251
2003-02-14,1.2832
2003-02-18,4.0724
2003-02-19,-4.5217
2003-02-20,-1.275
2003-02-21,-1.1993
2003-02-24,7.3763
2003-02-25,-2.4348
2003-02-26,-2.1390000000000002
2003-02-27,-9.2896
2003-02-28,-3.7149
2003-03-03,0.4171
2003-03-04,-7.6843
2003-03-05,0.8999
2003-03-06,-3.5674
2003-03-07,-0.8092
2003-03-10,1.5152
2003-03-11,3.4443
2003-03-12,0.9989
2003-03-13,2.1978
2003-03-14,-0.2151
2003-03-17,1.2931
2003-03-18,10.1064
2003-03-19,-2.3188
2003-03-20,0.0989
2003-03-21,0.6917
2003-03-24,-3.7291
2003-03-25,1.9367999999999999
2003-03-26,0.2
2003-03-27,-0.0998
2003-03-28,0.8991
2003-03-31,-0.495
2003-04-01,-0.597
2003-04-02,5.1051
2003-04-03,-1.9048
2003-04-04,-1.9417
2003-04-07,1.4851
2003-04-08,-4.878
2003-04-09,-0.5128
2003-04-10,0.0
2003-04-11,-1.4433
2003-04-14,5.8577
2003-04-15,0.3953
2003-04-16,4.4291
2003-04-17,7.4458
2003-04-21,3.7719
2003-04-22,2.0287
2003-04-23,3.2312
2003-04-24,-3.451
2003-04-25,-4.1563
2003-04-28,0.6071
2003-04-29,1.2069
2003-04-30,-0.7666
2003-05-01,-4.1202
2003-05-02,7.2516
2003-05-05,-4.6745
2003-05-06,-3.6778
2003-05-07,1.0909
2003-05-08,-1.0791
2003-05-09,1.6364
2003-05-12,0.805
2003-05-13,-2.3957
2003-05-14,0.0
2003-05-15,7.0909
2003-05-16,2.7165
2003-05-19,-5.3719
2003-05-20,-0.9607
2003-05-21,-0.7937
2003-05-22,1.3333
2003-05-23,0.8772
2003-05-27,1.7391
2003-05-28,2.6496
2003-05-29,-0.4163
2003-05-30,2.0067
2003-06-02,-2.459
2003-06-03,-2.0168
2003-06-04,2.6587
2003-06-05,-1.4202
2003-06-06,0.7627
2003-06-09,-3.6165000000000003
2003-06-10,0.5236
2003-06-11,-0.6944
2003-06-12,4.5455
2003-06-13,-6.9398
2003-06-16,3.1447
2003-06-17,-0.3484
2003-06-18,-1.6608
2003-06-19,4.6222
2003-06-20,7.2218
2003-06-23,-2.7734
2003-06-24,0.326
2003-06-25,-2.2746
2003-06-26,-1.9119000000000002
2003-06-27,2.4576000000000002
2003-06-30,-0.3309
2003-07-01,-1.4938
2003-07-02,5.139
2003-07-03,-1.7628
2003-07-07,2.3654
2003-07-08,-3.5060000000000002
2003-07-09,-0.0826
2003-07-10,-2.5620000000000003
2003-07-11,-8.821
2003-07-14,-9.2093
2003-07-15,-6.6598
2003-07-16,-2.7442
2003-07-17,-8.2393
2003-07-18,-3.444
2003-07-21,3.3121
2003-07-22,1.4797
2003-07-23,2.1871
2003-07-24,-0.2378
2003-07-25,0.2384
2003-07-28,2.2592
2003-07-29,-1.2791000000000001
2003-07-30,-1.0601
2003-07-31,1.3094999999999999
2003-08-01,-4.2303
2003-08-04,0.2454
2003-08-05,-12.1175
2003-08-06,-0.5571
2003-08-07,-1.5406
2003-08-08,-0.8535
2003-08-11,3.7302999999999997
2003-08-12,-1.1065
2003-08-13,0.2797
2003-08-14,1.5342
2003-08-15,13.461500000000001
2003-08-18,3.632
2003-08-19,1.6355
2003-08-20,0.8046
2003-08-21,8.0958
2003-08-22,-3.3755
2003-08-25,-1.2009
2003-08-26,-0.9945
2003-08-27,-1.8973
2003-08-28,0.1138
2003-08-29,0.6818
2003-09-02,-1.2415
2003-09-03,19.6571
2003-09-04,13.3715
2003-09-05,-1.1794
2003-09-08,-0.341
2003-09-09,0.3422
2003-09-10,-1.8755
2003-09-11,0.2606
2003-09-12,-4.6794
2003-09-15,3.9091
2003-09-16,0.6999
2003-09-17,-1.9114
2003-09-18,0.7972
2003-09-19,1.3181
2003-09-22,-2.3417
2003-09-23,4.5293
2003-09-24,-4.418
2003-09-25,-4.4444
2003-09-26,-2.5116
2003-09-29,2.8626
2003-09-30,-2.5046
2003-10-01,1.8077999999999999
2003-10-02,0.6542
2003-10-03,-0.8357
2003-10-06,1.03
2003-10-07,1.4828999999999999
2003-10-08,3.2877
2003-10-09,2.2989
2003-10-10,-3.1979
2003-10-13,3.6607
2003-10-14,-0.1723
2003-10-15,-3.2787
2003-10-16,-6.7797
2003-10-17,-4.4976
2003-10-20,2.4048
2003-10-21,-2.1526
2003-10-22,-2.0
2003-10-23,3.0612
2003-10-24,20.7921
2003-10-27,0.8197
2003-10-28,7.3171
2003-10-29,3.6364
2003-10-30,-2.193
2003-10-31,2.0179
2003-11-03,-1.0256
2003-11-04,0.3701
2003-11-05,-0.4425
2003-11-06,0.5185
2003-11-07,-0.5158
2003-11-10,0.8148
2003-11-11,-2.939
2003-11-12,2.1953
2003-11-13,-2.5185
2003-11-14,-0.7599
2003-11-17,-2.144
2003-11-18,-1.0955
2003-11-19,0.0
2003-11-20,-0.3956
2003-11-21,0.2383
2003-11-24,2.8526
2003-11-25,0.9245
2003-11-26,-0.6107
2003-11-28,0.0
2003-12-01,2.3810000000000002
2003-12-02,-2.6257
2003-12-03,-0.8475
2003-12-04,-1.1655
2003-12-05,0.4717
2003-12-08,0.939
2003-12-09,-2.2481
2003-12-10,-1.8239
2003-12-11,1.7771
2003-12-12,-0.2381
2003-12-15,-1.7502
2003-12-16,5.3441
2003-12-17,0.3843
2003-12-18,1.4548
2003-12-19,-0.3774
2003-12-22,2.3485
2003-12-23,1.0363
2003-12-24,-2.9304
2003-12-26,1.5093999999999999
2003-12-29,1.9331
2003-12-30,1.0212
2003-12-31,-1.6606
2004-01-02,-1.6886999999999999
2004-01-05,-3.3607
2004-01-06,0.3864
2004-01-07,-1.3857
2004-01-08,1.7955
2004-01-09,-1.5337
2004-01-12,-0.6231
2004-01-13,1.8809
2004-01-14,-5.3846
2004-01-15,-2.8455
2004-01-16,4.6025
2004-01-20,-1.3599999999999999
2004-01-21,-0.811
2004-01-22,-1.063
2004-01-23,0.8264
2004-01-26,0.0
2004-01-27,0.082
2004-01-28,-1.7199
2004-01-29,-0.9167
2004-01-30,-1.7662
2004-02-02,-1.1985999999999999
2004-02-03,2.253
2004-02-04,-2.4576000000000002
2004-02-05,0.0869
2004-02-06,1.4757
2004-02-09,-1.4542
2004-02-10,2.4306
2004-02-11,2.2881
2004-02-12,-3.0655
2004-02-13,-2.3077
2004-02-17,5.1619
2004-02-18,2.995
2004-02-19,-3.0695
2004-02-20,-4.5833
2004-02-23,0.262
2004-02-24,1.8293
2004-02-25,-0.2566
2004-02-26,2.2298
2004-02-27,1.0067
2004-03-01,-0.1661
2004-03-02,0.7488
2004-03-03,1.4038
2004-03-04,1.873
2004-03-05,-1.0392
2004-03-08,-2.9887
2004-03-09,-2.1649
2004-03-10,-0.1702
2004-03-11,-1.8755
2004-03-12,0.7819
2004-03-15,-3.6207000000000003
2004-03-16,-0.6261
2004-03-17,0.8101
2004-03-18,-1.7856999999999998
2004-03-19,-0.9091
2004-03-22,-3.211
2004-03-23,-0.2844
2004-03-24,-1.1407
2004-03-25,1.9231
2004-03-26,0.0943
2004-03-29,1.3195000000000001
2004-03-30,1.3023
2004-03-31,-0.4591
2004-04-01,2.0295
2004-04-02,0.9946
2004-04-05,-0.8953
2004-04-06,0.0
2004-04-07,0.813
2004-04-08,-1.3441
2004-04-12,-1.9982
2004-04-13,-0.7414
2004-04-14,5.9757
2004-04-15,4.5815
2004-04-16,9.2671
2004-04-19,-2.1588
2004-04-20,-1.1032
2004-04-21,1.1155
2004-04-22,0.0
2004-04-23,0.788
2004-04-26,-1.0946
2004-04-27,1.9763
2004-04-28,-0.0775
2004-04-29,-2.7929
2004-04-30,-4.2298
2004-05-03,1.1667
2004-05-04,0.0
2004-05-05,-0.9061
2004-05-06,-2.0781
2004-05-07,-3.6503
2004-05-10,-3.2599
2004-05-11,2.459
2004-05-12,-0.6222
2004-05-13,-0.0894
2004-05-14,-1.701
2004-05-17,-0.7286
2004-05-18,0.0
2004-05-19,1.8349
2004-05-20,0.0
2004-05-21,-1.4414
2004-05-24,0.5484
2004-05-25,4.0909
2004-05-26,-0.0873
2004-05-27,1.5734
