ticker,CY US Equity
2000-05-24,0.0
2000-05-25,1.2195
2000-05-26,-3.7651
2000-05-30,7.6682
2000-05-31,-1.7442
2000-06-01,8.5799
2000-06-02,9.4005
2000-06-05,5.7285
2000-06-06,-5.6537
2000-06-07,1.7478
2000-06-08,-1.227
2000-06-09,1.9876
2000-06-12,-6.4555
2000-06-13,0.0
2000-06-14,-7.8125
2000-06-15,3.1073
2000-06-16,3.0137
2000-06-19,8.5106
2000-06-20,-2.9412000000000003
2000-06-21,-0.8838
2000-06-22,-1.4013
2000-06-23,-1.0336
2000-06-26,-3.9164
2000-06-27,-6.5217
2000-06-28,-6.1047
2000-06-29,5.418
2000-06-30,-0.6975
2000-07-03,2.6248
2000-07-05,-10.6628
2000-07-06,4.1935
2000-07-07,6.0372
2000-07-10,-2.4818
2000-07-11,4.3413
2000-07-12,6.8867
2000-07-13,7.3826
2000-07-14,4.875
2000-07-17,5.8403
2000-07-18,-4.955
2000-07-19,-3.3175
2000-07-20,-6.8627
2000-07-21,-3.2895
2000-07-24,-2.3129
2000-07-25,1.9499
2000-07-26,-6.0109
2000-07-27,-15.1163
2000-07-28,3.4247
2000-07-31,-0.6623
2000-08-01,-4.6667
2000-08-02,0.6993
2000-08-03,-8.3333
2000-08-04,2.8409
2000-08-07,-3.8674
2000-08-08,-0.3831
2000-08-09,11.538499999999999
2000-08-10,10.3448
2000-08-11,-1.875
2000-08-14,3.6624
2000-08-15,5.6836
2000-08-16,6.686
2000-08-17,-1.9074
2000-08-18,3.8889
2000-08-21,-1.6042999999999998
2000-08-22,-2.9891
2000-08-23,5.3221
2000-08-24,3.1915
2000-08-25,-0.2577
2000-08-28,-1.1628
2000-08-29,2.7451
2000-08-30,-2.799
2000-08-31,2.7487
2000-09-01,-3.949
2000-09-05,-1.5915
2000-09-06,-9.1644
2000-09-07,8.0119
2000-09-08,-2.4725
2000-09-11,-4.7887
2000-09-12,-3.1065
2000-09-13,4.1221
2000-09-14,0.8798
2000-09-15,-3.4884
2000-09-18,-1.9578
2000-09-19,8.1413
2000-09-20,9.0909
2000-09-21,-14.3229
2000-09-22,5.4711
2000-09-25,-4.4669
2000-09-26,3.4691
2000-09-27,-3.4985
2000-09-28,6.1934
2000-09-29,-5.4054
2000-10-02,-6.1654
2000-10-03,-5.4487
2000-10-04,9.8305
2000-10-05,-9.1049
2000-10-06,-0.1698
2000-10-09,-3.4013999999999998
2000-10-10,-9.8592
2000-10-11,2.3438
2000-10-12,-2.6718
2000-10-13,21.1765
2000-10-16,-5.0162
2000-10-17,-6.1329
2000-10-18,0.726
2000-10-19,16.7568
2000-10-20,1.6975
2000-10-23,0.7587
2000-10-24,-9.7892
2000-10-25,-9.182
2000-10-26,5.5147
2000-10-27,-8.3624
2000-10-30,3.4221
2000-10-31,10.1103
2000-11-01,-4.3406
2000-11-02,6.1082
2000-11-03,-0.8224
2000-11-06,2.4876
2000-11-07,-12.2977
2000-11-08,-3.5055
2000-11-09,-2.8681
2000-11-10,-4.1339
2000-11-13,2.4641
2000-11-14,5.8116
2000-11-15,6.25
2000-11-16,-10.1604
2000-11-17,-1.7856999999999998
2000-11-20,-1.6162
2000-11-21,-5.9548
2000-11-22,-4.8035
2000-11-24,9.862400000000001
2000-11-27,-10.4384
2000-11-28,-9.324
2000-11-29,-0.7712
2000-11-30,-12.4352
2000-12-01,5.0296
2000-12-04,0.5634
2000-12-05,8.1232
2000-12-06,-4.6632
2000-12-07,-2.4457
2000-12-08,12.8134
2000-12-11,10.3704
2000-12-12,-11.1857
2000-12-13,-4.534
2000-12-14,-2.1108
2000-12-15,-1.3477000000000001
2000-12-18,-5.4645
2000-12-19,1.4451
2000-12-20,-12.5356
2000-12-21,-1.9544000000000001
2000-12-22,6.9767
2000-12-26,0.6211
2000-12-27,1.5432000000000001
2000-12-28,-0.9119
2000-12-29,-3.3742
2001-01-02,0.0
2001-01-03,14.9206
2001-01-04,6.9061
2001-01-05,-7.7519
2001-01-08,1.9607999999999999
2001-01-09,0.2747
2001-01-10,8.2192
2001-01-11,0.5063
2001-01-12,-0.7557
2001-01-16,-4.5685
2001-01-17,8.2447
2001-01-18,9.3366
2001-01-19,-0.2247
2001-01-22,-4.7297
2001-01-23,4.9645
2001-01-24,-6.3063
2001-01-25,-4.3269
2001-01-26,2.7638
2001-01-29,3.7066
2001-01-30,0.1132
2001-01-31,2.9766
2001-02-01,1.3538000000000001
2001-02-02,-9.0253
2001-02-05,-3.8491999999999997
2001-02-06,1.5270000000000001
2001-02-07,-4.0244
2001-02-08,-0.9318
2001-02-09,-2.0949
2001-02-12,3.7118
2001-02-13,-1.4316
2001-02-14,3.6309
2001-02-15,9.3157
2001-02-16,-7.2398
2001-02-20,-6.0163
2001-02-21,-1.3408
2001-02-22,-2.192
2001-02-23,-2.286
2001-02-26,1.1468
2001-02-27,-4.7619
2001-02-28,-6.7619
2001-03-01,-5.7712
2001-03-02,2.2222
2001-03-05,1.4316
2001-03-06,7.2138
2001-03-07,-3.3155
2001-03-08,-2.824
2001-03-09,-6.7462
2001-03-12,-3.7841
2001-03-13,4.1064
2001-03-14,0.1667
2001-03-15,-5.3245000000000005
2001-03-16,-1.9918
2001-03-19,6.9934
2001-03-20,-3.1844
2001-03-21,5.0202
2001-03-22,9.4505
2001-03-23,2.6606
2001-03-26,-3.6675
2001-03-27,-0.6599
2001-03-28,-5.723
2001-03-29,-3.7398
2001-03-30,-0.1689
2001-04-02,-8.9679
2001-04-03,-13.259
2001-04-04,-0.6429
2001-04-05,17.6851
2001-04-06,-3.7263
2001-04-09,-2.2843
2001-04-10,6.1039
2001-04-11,8.0783
2001-04-12,5.3794
2001-04-16,-5.1048
2001-04-17,-0.6229
2001-04-18,14.0171
2001-04-19,7.7461
2001-04-20,-0.1391
2001-04-23,-5.3414
2001-04-24,-1.0795
2001-04-25,2.4802
2001-04-26,2.8558
2001-04-27,3.4824
2001-04-30,2.774
2001-05-01,1.7699
2001-05-02,1.6522000000000001
2001-05-03,-5.9025
2001-05-04,3.0909
2001-05-07,1.2787
2001-05-08,0.3047
2001-05-09,-2.1701
2001-05-10,-1.9521
2001-05-11,-3.0317
2001-05-14,-2.9398
2001-05-15,0.5288
2001-05-16,2.0564
2001-05-17,1.9213
2001-05-18,1.0575
2001-05-21,7.0974
2001-05-22,5.5649999999999995
2001-05-23,-3.0584
2001-05-24,-2.4076
2001-05-25,2.1268
2001-05-29,-5.2478
2001-05-30,-7.7802
2001-05-31,0.8103
2001-06-01,2.1277
2001-06-04,1.25
2001-06-05,5.6241
2001-06-06,0.0866
2001-06-07,8.737
2001-06-08,-4.2562
2001-06-11,-2.5343
2001-06-12,1.5345
2001-06-13,0.0
2001-06-14,-5.5835
2001-06-15,0.0445
2001-06-18,-2.1778
2001-06-19,-1.1813
2001-06-20,-0.6897
2001-06-21,-1.4815
2001-06-22,-1.0808
2001-06-25,1.9002
2001-06-26,0.5594
2001-06-27,2.3644
2001-06-28,2.8533
2001-06-29,5.0198
2001-07-02,-1.8029
2001-07-03,0.9821
2001-07-05,-1.5645
2001-07-06,-6.4433
2001-07-09,-2.0202
2001-07-10,-5.3421
2001-07-11,3.2673
2001-07-12,13.0872
2001-07-13,-0.8054
2001-07-16,-5.3419
2001-07-17,3.1151
2001-07-18,-5.3853
2001-07-19,10.3656
2001-07-20,-3.1447
2001-07-23,-0.7792
2001-07-24,-3.8830999999999998
2001-07-25,2.542
2001-07-26,16.7773
2001-07-27,-0.834
2001-07-30,0.6881
2001-07-31,3.5686999999999998
2001-08-01,2.2727
2001-08-02,2.5448
2001-08-03,-4.7536000000000005
2001-08-06,-1.8349
2001-08-07,-4.1121
2001-08-08,-2.5341
2001-08-09,-2.56
2001-08-10,0.8621
2001-08-13,2.8897
2001-08-14,-1.9383
2001-08-15,-2.743
2001-08-16,-0.2489
2001-08-17,-4.4075
2001-08-20,1.6529
2001-08-21,-4.3218
2001-08-22,3.3095
2001-08-23,-1.3853
2001-08-24,4.9166
2001-08-27,0.9205
2001-08-28,-3.2338
2001-08-29,-5.6984
2001-08-30,-3.7256
2001-08-31,1.9821
2001-09-04,-2.9616
2001-09-05,-3.3858
2001-09-06,-2.616
2001-09-07,0.9123
2001-09-10,-3.0136
2001-09-17,-5.6965
2001-09-18,-6.0406
2001-09-19,-0.3507
2001-09-20,-4.1056
2001-09-21,-6.6055
2001-09-24,7.3346
2001-09-25,-0.3051
2001-09-26,-6.7931
2001-09-27,-5.2528
2001-09-28,2.9798999999999998
2001-10-01,-1.6824
2001-10-02,-2.3272
2001-10-03,7.2179
2001-10-04,5.3595
2001-10-05,-0.7444
2001-10-08,5.25
2001-10-09,-5.7007
2001-10-10,8.3753
2001-10-11,9.5293
2001-10-12,-1.3263
2001-10-15,-3.0645
2001-10-16,1.2202
2001-10-17,-4.0548
2001-10-18,0.0
2001-10-19,3.9406
2001-10-22,5.4945
2001-10-23,-1.1979
2001-10-24,5.4296
2001-10-25,1.75
2001-10-26,0.688
2001-10-29,-5.1733
2001-10-30,-4.5291
2001-10-31,6.469
2001-11-01,3.443
2001-11-02,1.0768
2001-11-05,7.7482
2001-11-06,-1.2584
2001-11-07,4.9613
2001-11-08,0.3903
2001-11-09,-1.2959
2001-11-12,2.2319
2001-11-13,3.8099
2001-11-14,0.5773
2001-11-15,-1.558
2001-11-16,-1.9159000000000002
2001-11-19,-0.5096
2001-11-20,-3.5425
2001-11-21,0.6637
2001-11-23,2.3297
2001-11-26,4.6392
2001-11-27,-0.9031
2001-11-28,-4.7225
2001-11-29,2.6957
2001-11-30,-2.5402
2001-12-03,-3.7793
2001-12-04,6.5914
2001-12-05,7.9627
2001-12-06,1.4908000000000001
2001-12-07,-7.2284
2001-12-10,-2.7083
2001-12-11,-1.7130999999999998
2001-12-12,-0.3486
2001-12-13,-8.3953
2001-12-14,0.9069
2001-12-17,4.5412
2001-12-18,-0.5882
2001-12-19,-5.7806
2001-12-20,-4.5894
2001-12-21,1.5190000000000001
2001-12-24,-1.995
2001-12-26,1.2214
2001-12-27,3.1673999999999998
2001-12-28,0.4873
2001-12-31,-3.3463
2002-01-02,2.1074
2002-01-03,8.1081
2002-01-04,-1.8182
2002-01-07,-1.6204
2002-01-08,3.2941
2002-01-09,-1.959
2002-01-10,-1.4405000000000001
2002-01-11,-1.5558999999999998
2002-01-14,-3.113
2002-01-15,-0.3955
2002-01-16,-1.6873
2002-01-17,2.2211
2002-01-18,-2.7654
2002-01-22,-7.4657
2002-01-23,2.4149
2002-01-24,7.0204
2002-01-25,2.1032
2002-01-28,4.1197
2002-01-29,-2.9675000000000002
2002-01-30,6.8932
2002-01-31,-1.1807
2002-02-01,-2.1599
2002-02-04,-2.2546
2002-02-05,-1.7299
2002-02-06,0.3912
2002-02-07,-3.9942
2002-02-08,2.2324
2002-02-11,4.2184
2002-02-12,-1.8094999999999999
2002-02-13,1.6004
2002-02-14,3.1026
2002-02-15,-0.5093
2002-02-19,-4.5137
2002-02-20,-0.5848
2002-02-21,-6.8627
2002-02-22,0.0
2002-02-25,6.2105
2002-02-26,1.2389000000000001
2002-02-27,-0.0979
2002-02-28,-2.7438000000000002
2002-03-01,10.2771
2002-03-04,5.8474
2002-03-05,3.2801
2002-03-06,1.1701
2002-03-07,0.6196
2002-03-08,2.7915
2002-03-11,-1.3978
2002-03-12,-3.4832
2002-03-13,-3.8186999999999998
2002-03-14,0.2618
2002-03-15,0.6963
2002-03-18,1.4261
2002-03-19,0.213
2002-03-20,-3.1888
2002-03-21,1.4054
2002-03-22,-0.6063
2002-03-25,-2.3965
2002-03-26,1.875
2002-03-27,-0.9202
2002-03-28,1.7248999999999999
2002-04-01,2.4783
2002-04-02,-3.4366
2002-04-03,-2.2847
2002-04-04,0.7194
2002-04-05,0.4464
2002-04-08,0.0
2002-04-09,-0.4889
2002-04-10,0.8486
2002-04-11,-1.8601
2002-04-12,1.6245
2002-04-15,1.5098
2002-04-16,2.4934
2002-04-17,-0.0854
2002-04-18,1.7086999999999999
2002-04-19,-0.546
2002-04-22,-2.027
2002-04-23,-1.4224
2002-04-24,-2.9295999999999998
2002-04-25,0.5405
2002-04-26,-3.9427
2002-04-29,0.6996
2002-04-30,3.1496
2002-05-01,-0.3143
2002-05-02,-3.7387
2002-05-03,-3.5564
2002-05-06,-2.2804
2002-05-07,-0.0497
2002-05-08,10.2832
2002-05-09,-3.9189
2002-05-10,-3.0474
2002-05-13,3.8201
2002-05-14,4.7974
2002-05-15,-0.6222
2002-05-16,-0.2236
2002-05-17,1.2999
2002-05-20,-1.9912
2002-05-21,-1.8058999999999998
2002-05-22,-1.2873999999999999
2002-05-23,-0.3726
2002-05-24,-2.805
2002-05-28,-0.5772
2002-05-29,-2.5157
2002-05-30,0.0496
2002-05-31,-1.1409
2002-06-03,-4.3151
2002-06-04,0.5768
2002-06-05,0.9385
2002-06-06,-4.8554
2002-06-07,-1.0858
2002-06-10,-1.7014
2002-06-11,-3.9084
2002-06-12,2.3823
2002-06-13,-2.0999
2002-06-14,-0.6377
2002-06-17,4.5508
2002-06-18,-3.1808
2002-06-19,-6.6282
2002-06-20,-4.2593
2002-06-21,-7.1567
2002-06-24,3.8194
2002-06-25,-5.4181
2002-06-26,-0.2122
2002-06-27,1.7008999999999999
2002-06-28,5.784
2002-07-01,-6.6535
2002-07-02,-6.2809
2002-07-03,2.5602
2002-07-05,8.2966
2002-07-08,-6.1017
2002-07-09,-4.6931
2002-07-10,0.1515
2002-07-11,4.3873
2002-07-12,1.4493
2002-07-15,3.5714
2002-07-16,0.9655
2002-07-17,-1.8443
2002-07-18,-1.183
2002-07-19,0.3521
2002-07-22,-3.5088
2002-07-23,-6.5455
2002-07-24,3.1128
2002-07-25,-13.2075
2002-07-26,-4.7826
2002-07-29,7.1233
2002-07-30,1.1935
2002-07-31,-3.2856
2002-08-01,-5.9233
2002-08-02,-3.5185
2002-08-05,-7.7735
2002-08-06,7.18
2002-08-07,1.9417
2002-08-08,5.3333
2002-08-09,-5.425
2002-08-12,-3.5373
2002-08-13,-5.3518
2002-08-14,10.4712
2002-08-15,14.6919
2002-08-16,3.1405
2002-08-19,4.0865
2002-08-20,-2.2325
2002-08-21,3.4646
2002-08-22,-0.8371
2002-08-23,-6.6769
2002-08-26,1.5625
2002-08-27,-7.8543
2002-08-28,-3.8664
2002-08-29,-3.3821
2002-08-30,-0.3784
2002-09-03,-4.8433
2002-09-04,2.5948
2002-09-05,-7.2957
2002-09-06,-7.1354
2002-09-09,2.0339
2002-09-10,2.99
2002-09-11,7.2043
2002-09-12,-5.2156
2002-09-13,-3.2804
2002-09-16,-5.0328
2002-09-17,-7.9493
2002-09-18,-0.1252
2002-09-19,-1.6291
2002-09-20,-4.0764
2002-09-23,-3.8513
2002-09-24,-0.1381
2002-09-25,6.9155999999999995
2002-09-26,-3.2342
2002-09-27,-8.0214
2002-09-30,-4.6512
2002-10-01,-1.8293
2002-10-02,-3.7267
2002-10-03,-16.9355
2002-10-04,-22.5243
2002-10-07,-4.5113
2002-10-08,4.1995000000000005
2002-10-09,-1.2594
2002-10-10,11.4796
2002-10-11,15.103
2002-10-14,-0.1988
2002-10-15,11.753
2002-10-16,-11.2299
2002-10-17,-1.6064
2002-10-18,-8.7755
2002-10-21,5.5928
2002-10-22,1.6949
2002-10-23,6.875
2002-10-24,4.2885
2002-10-25,2.8037
2002-10-28,7.2727
2002-10-29,-7.2881
2002-10-30,3.2907
2002-10-31,-0.531
2002-11-01,8.5409
2002-11-04,4.5902
2002-11-05,-0.4702
2002-11-06,5.8268
2002-11-07,-14.4345
2002-11-08,-2.7826
2002-11-11,-8.7657
2002-11-12,-0.9804
2002-11-13,1.9802
2002-11-14,6.2136
2002-11-15,-0.3656
2002-11-18,3.1193
2002-11-19,-3.0249
2002-11-20,9.3578
2002-11-21,26.1745
2002-11-22,1.3298
2002-11-25,4.5931999999999995
2002-11-26,-1.8820999999999999
2002-11-27,9.2072
2002-11-29,1.171
2002-12-02,1.2731
2002-12-03,-9.8286
2002-12-04,-10.8999
2002-12-05,1.7069999999999999
2002-12-06,-2.0979
2002-12-09,-9.2857
2002-12-10,1.2598
2002-12-11,-1.2442
2002-12-12,-2.3622
2002-12-13,-3.0645
2002-12-16,6.1564
2002-12-17,0.9404
2002-12-18,-9.937899999999999
2002-12-19,-2.2414
2002-12-20,-6.5256
2002-12-23,5.6604
2002-12-24,1.9643000000000002
2002-12-26,0.0
2002-12-27,-0.1751
2002-12-30,-3.3333
2002-12-31,3.8113
2003-01-02,5.0699
2003-01-03,-1.3311
2003-01-06,6.4081
2003-01-07,4.7544
2003-01-08,-9.0772
2003-01-09,4.1597
2003-01-10,3.9936
2003-01-13,-5.3763
2003-01-14,1.1364
2003-01-15,-2.2472
2003-01-16,-3.9409
2003-01-17,-7.0085
2003-01-21,2.0221
2003-01-22,9.3694
2003-01-23,-2.8007
2003-01-24,-1.3559
2003-01-27,-4.6392
2003-01-28,0.0
2003-01-29,0.1802
2003-01-30,-4.6763
2003-01-31,-0.9434
2003-02-03,-2.6667
2003-02-04,0.0
2003-02-05,6.0665
2003-02-06,-3.1365
2003-02-07,2.8571
2003-02-10,-0.5556
2003-02-11,0.0
2003-02-12,4.8417
2003-02-13,0.3552
2003-02-14,2.6549
2003-02-18,6.7241
2003-02-19,-1.9386
2003-02-20,3.1301
2003-02-21,-1.5974
2003-02-24,1.461
2003-02-25,0.0
2003-02-26,-0.96
2003-02-27,-1.2924
2003-02-28,4.91
2003-03-03,-4.0562
2003-03-04,0.0
2003-03-05,-2.7641999999999998
2003-03-06,0.1672
2003-03-07,0.1669
2003-03-10,-0.6667
2003-03-11,3.1879
2003-03-12,-1.3008
2003-03-13,11.8616
2003-03-14,-2.3564
2003-03-17,14.6305
2003-03-18,-1.5789
2003-03-19,-0.8021
2003-03-20,1.0782
2003-03-21,0.2667
2003-03-24,-4.3883
2003-03-25,4.0334
2003-03-26,2.9412000000000003
2003-03-27,-4.2857
2003-03-28,-0.4071
2003-03-31,-5.9946
2003-04-01,7.8261
2003-04-02,6.586
2003-04-03,1.2610000000000001
2003-04-04,-3.7359999999999998
2003-04-07,4.9159
2003-04-08,-5.3021
2003-04-09,-0.9115
2003-04-10,2.7595
2003-04-11,-3.3247999999999998
2003-04-14,3.5714
2003-04-15,2.0434
2003-04-16,2.7534
2003-04-17,3.4105
2003-04-21,2.4735
2003-04-22,1.1494
2003-04-23,6.25
2003-04-24,-7.1658
2003-04-25,-4.9539
2003-04-28,2.1818
2003-04-29,6.6429
2003-04-30,-3.0033
2003-05-01,8.7156
2003-05-02,11.8143
2003-05-05,2.8302
2003-05-06,-1.6514
2003-05-07,-2.5187
2003-05-08,-5.7416
2003-05-09,3.3503
2003-05-12,-0.2947
2003-05-13,-1.7734
2003-05-14,-1.7050999999999998
2003-05-15,0.0
2003-05-16,0.0
2003-05-19,-5.102
2003-05-20,0.0
2003-05-21,1.0753
2003-05-22,5.1064
2003-05-23,-2.834
2003-05-27,9.4792
2003-05-28,0.7612
2003-05-29,5.0992
2003-05-30,-0.7188
2003-06-02,8.9593
2003-06-03,-2.1595
2003-06-04,9.5076
2003-06-05,0.3876
2003-06-06,-0.695
2003-06-09,-7.3095
2003-06-10,0.0
2003-06-11,2.4329
2003-06-12,0.9828
2003-06-13,-3.4874
2003-06-16,1.2605
2003-06-17,-1.5768
2003-06-18,6.4081
2003-06-19,-1.4263
2003-06-20,-4.1801
2003-06-23,-5.2013
2003-06-24,-3.7168
2003-06-25,5.8824
2003-06-26,6.8576
2003-06-27,-2.5183
2003-06-30,0.0
2003-07-01,0.1667
2003-07-02,4.9917
2003-07-03,-0.5547
2003-07-07,5.8167
2003-07-08,3.012
2003-07-09,1.2427
2003-07-10,-2.0939
2003-07-11,2.0649
2003-07-14,5.0578
2003-07-15,-0.6878
2003-07-16,-0.3463
2003-07-17,-11.744299999999999
2003-07-18,-1.3386
2003-07-21,-1.2769
2003-07-22,6.3056
2003-07-23,0.9125
2003-07-24,-5.2751
2003-07-25,0.6364
2003-07-28,3.3992
2003-07-29,-0.0765
2003-07-30,5.5853
2003-07-31,1.3043
2003-08-01,2.289
2003-08-04,2.1678
2003-08-05,-3.9013999999999998
2003-08-06,-3.0627
2003-08-07,-2.8655
2003-08-08,-3.177
2003-08-11,4.9219
2003-08-12,3.9464
2003-08-13,1.4327
2003-08-14,1.9068
2003-08-15,-0.9009
2003-08-18,11.3287
2003-08-19,1.1307
2003-08-20,-0.3727
2003-08-21,5.4239
2003-08-22,1.4193
2003-08-25,-1.8075999999999999
2003-08-26,-0.5938
2003-08-27,8.3035
2003-08-28,0.0
2003-08-29,2.4269
2003-09-02,-0.7001
2003-09-03,-2.7115
2003-09-04,0.1115
2003-09-05,1.3363
2003-09-08,1.4835
2003-09-09,-2.4364
2003-09-10,-5.1054
2003-09-11,4.4444
2003-09-12,1.0638
2003-09-15,-0.9972
2003-09-16,2.5182
2003-09-17,1.4192
2003-09-18,-1.5070000000000001
2003-09-19,0.2732
2003-09-22,2.7793
2003-09-23,1.5375999999999999
2003-09-24,-2.3499
2003-09-25,-1.6042999999999998
2003-09-26,-2.7717
2003-09-29,0.5031
2003-09-30,-1.6684999999999999
2003-10-01,2.4887
2003-10-02,3.6424
2003-10-03,5.0586
2003-10-06,-0.8109
2003-10-07,0.1533
2003-10-08,-0.8163
2003-10-09,4.2695
2003-10-10,0.8387
2003-10-13,0.2446
2003-10-14,-0.5857
2003-10-15,-3.2892
2003-10-16,2.7919
2003-10-17,-2.6173
2003-10-20,0.355
2003-10-21,4.3456
2003-10-22,-2.276
2003-10-23,-2.8741
2003-10-24,0.2041
2003-10-27,1.9857
2003-10-28,5.0424
2003-10-29,3.6597
2003-10-30,-0.321
2003-10-31,-1.2879
2003-11-03,4.6132
2003-11-04,1.2918
2003-11-05,1.4072
2003-11-06,0.0
2003-11-07,-0.954
2003-11-10,-3.1961
2003-11-11,-0.5427
2003-11-12,2.3647
2003-11-13,-1.5993
2003-11-14,-3.07
2003-11-17,0.5589
2003-11-18,-0.1853
2003-11-19,1.7633
2003-11-20,-1.0488
2003-11-21,0.4608
2003-11-24,3.8073
2003-11-25,-0.4419
2003-11-26,-0.4882
2003-11-28,-0.1784
2003-12-01,2.9044
2003-12-02,-0.3474
2003-12-03,-3.5294
2003-12-04,-3.523
2003-12-05,-0.9831
2003-12-08,-2.0331
2003-12-09,-5.888
2003-12-10,-1.8462
2003-12-11,4.4932
2003-12-12,-0.05
2003-12-15,1.0505
2003-12-16,-2.9703
2003-12-17,0.7143
2003-12-18,5.3698
2003-12-19,0.5288
2003-12-22,0.6217
2003-12-23,1.3783
2003-12-24,-1.6409
2003-12-26,-0.143
2003-12-29,3.5322
2003-12-30,-1.0143
2003-12-31,-0.5123
2004-01-02,-0.2341
2004-01-05,2.7687
2004-01-06,0.2283
2004-01-07,0.9112
2004-01-08,2.5734
2004-01-09,-0.4842
2004-01-12,3.0517
2004-01-13,-1.8455
2004-01-14,-0.0437
2004-01-15,2.3185000000000002
2004-01-16,1.2398
2004-01-20,-1.1824
2004-01-21,-3.6752000000000002
2004-01-22,1.6415
2004-01-23,-2.2261
2004-01-26,0.2232
2004-01-27,-2.4053
2004-01-28,-1.5974
2004-01-29,-3.6642
2004-01-30,2.0703
2004-02-02,-1.6509
2004-02-03,-0.1918
2004-02-04,-3.0274
2004-02-05,1.8335
2004-02-06,4.6229
2004-02-09,0.1395
2004-02-10,1.7185000000000001
2004-02-11,1.6438000000000001
2004-02-12,-2.1563
2004-02-13,-0.2755
2004-02-17,0.0921
2004-02-18,1.9779
2004-02-19,-1.5335999999999999
2004-02-20,-1.4659
2004-02-23,-2.2315
2004-02-24,0.6182
2004-02-25,1.6541000000000001
2004-02-26,1.0228
2004-02-27,-0.6903
2004-03-01,3.3364
2004-03-02,-1.5247000000000002
2004-03-03,-0.2732
2004-03-04,2.2831
2004-03-05,-1.3393
2004-03-08,-3.2127
2004-03-09,-0.8415
2004-03-10,-1.6502
2004-03-11,-0.9108
2004-03-12,3.7252
2004-03-15,-3.2649
2004-03-16,-0.0482
2004-03-17,1.7849
2004-03-18,-1.8483
2004-03-19,-3.6696999999999997
2004-03-22,-1.203
2004-03-23,-1.0147
2004-03-24,1.4864
2004-03-25,2.9798
2004-03-26,0.0981
2004-03-29,0.6369
2004-03-30,-0.4382
2004-03-31,0.0978
2004-04-01,1.1724
2004-04-02,1.4003
2004-04-05,1.0476
2004-04-06,-1.3195000000000001
2004-04-07,-0.9551
2004-04-08,0.675
2004-04-12,2.0115
2004-04-13,-2.6761
2004-04-14,-1.8331
2004-04-15,-12.7764
2004-04-16,-6.4225
2004-04-19,0.7225
2004-04-20,-6.7543
2004-04-21,0.3205
2004-04-22,0.3195
2004-04-23,3.8217
2004-04-26,-3.0675
2004-04-27,-4.1139
2004-04-28,-1.8481999999999998
2004-04-29,-3.6315
2004-04-30,-2.5122
2004-05-03,-2.9349
2004-05-04,3.6136
2004-05-05,5.8363
2004-05-06,-0.1345
2004-05-07,-0.1347
2004-05-10,-1.6858
2004-05-11,4.0466
2004-05-12,-3.8233
2004-05-13,-2.1933
2004-05-14,-2.3826
2004-05-17,-4.8816
2004-05-18,4.3019
