ticker,LSS US Equity
2000-05-23,-1.6352
2000-05-24,1.2788
2000-05-25,-0.2525
2000-05-26,3.9241
2000-05-30,0.7308
2000-05-31,2.5393
2000-06-01,0.3538
2000-06-02,-13.5135
2000-06-05,-8.6957
2000-06-06,3.8689999999999998
2000-06-07,3.2951
2000-06-08,2.0804
2000-06-09,-1.3587
2000-06-12,-1.2397
2000-06-13,0.8368
2000-06-14,1.1065
2000-06-15,-0.9576
2000-06-16,1.5192999999999999
2000-06-19,0.8163
2000-06-20,-3.1039
2000-06-21,0.6964
2000-06-22,0.9682
2000-06-23,0.8219
2000-06-26,-1.9022000000000001
2000-06-27,-1.108
2000-06-28,4.2017
2000-06-29,1.0753
2000-06-30,-1.5957
2000-07-03,1.7568000000000001
2000-07-05,-3.5857
2000-07-06,-1.2397
2000-07-07,-0.1395
2000-07-10,-0.1397
2000-07-11,-0.6993
2000-07-12,-4.2254
2000-07-13,-1.0294
2000-07-14,6.5379000000000005
2000-07-17,0.4184
2000-07-18,-1.9444
2000-07-19,-0.5666
2000-07-20,-1.4245
2000-07-21,1.5896
2000-07-24,-5.4054
2000-07-25,-2.5564
2000-07-26,3.0864
2000-07-27,2.3952
2000-07-28,-6.1404
2000-07-31,1.5575999999999999
2000-08-01,3.5276
2000-08-02,-1.4815
2000-08-03,-10.0752
2000-08-04,14.0468
2000-08-07,-0.8431
2000-08-08,4.9908
2000-08-09,1.2676
2000-08-10,-0.6954
2000-08-11,0.4202
2000-08-14,3.0683
2000-08-15,-1.4885
2000-08-16,-0.2747
2000-08-17,7.438
2000-08-18,-0.1282
2000-08-21,0.8986
2000-08-22,-2.9262
2000-08-23,2.228
2000-08-24,2.3077
2000-08-25,0.1253
2000-08-28,-0.2503
2000-08-29,-1.2547
2000-08-30,2.1601
2000-08-31,0.0
2000-09-01,-0.8706
2000-09-05,1.2547
2000-09-06,2.3544
2000-09-07,-2.1792
2000-09-08,-3.3416
2000-09-11,4.0973
2000-09-12,-0.615
2000-09-13,-0.2475
2000-09-14,-0.7444
2000-09-15,-2.375
2000-09-18,-2.5608
2000-09-19,0.3942
2000-09-20,-3.1414
2000-09-21,-1.6216
2000-09-22,-0.5495
2000-09-25,-1.4144
2000-09-26,0.3138
2000-09-27,2.1229
2000-09-28,2.6258
2000-09-29,-1.5991
2000-10-02,2.8169
2000-10-03,-0.9905
2000-10-04,3.3418
2000-10-05,-5.0463
2000-10-06,0.2169
2000-10-09,0.6494
2000-10-10,0.8602
2000-10-11,12.4733
2000-10-12,0.1896
2000-10-13,-0.9272
2000-10-16,-10.0458
2000-10-17,2.7601
2000-10-18,-2.8926
2000-10-19,-1.4894
2000-10-20,-2.8078
2000-10-23,-1.5556
2000-10-24,-1.9186999999999999
2000-10-25,-7.3418
2000-10-26,2.7074
2000-10-27,-3.3857
2000-10-30,-0.1502
2000-10-31,0.6518
2000-11-01,-0.2242
2000-11-02,-3.2701000000000002
2000-11-03,-1.6774
2000-11-06,-2.5459
2000-11-07,-0.7272
2000-11-08,-0.0271
2000-11-09,-4.8847000000000005
2000-11-10,-1.9971
2000-11-13,-2.6492
2000-11-14,0.7177
2000-11-15,0.0594
2000-11-16,6.8248999999999995
2000-11-17,-2.7778
2000-11-20,-3.8857
2000-11-21,0.9215
2000-11-22,1.7968
2000-11-24,1.7072
2000-11-27,-0.1422
2000-11-28,-5.4131
2000-11-29,-5.2711
2000-11-30,-15.4213
2000-12-01,3.9474
2000-12-04,-1.2297
2000-12-05,-0.2197
2000-12-06,4.4037
2000-12-07,2.6362
2000-12-08,1.3699
2000-12-11,-2.0608
2000-12-12,-2.3456
2000-12-13,1.201
2000-12-14,-5.829
2000-12-15,-4.3736
2000-12-18,18.7984
2000-12-19,4.7308
2000-12-20,0.0312
2000-12-21,4.4846
2000-12-22,5.8122
2000-12-26,2.3662
2000-12-27,1.8162
2000-12-28,8.9189
2000-12-29,-4.4665
2001-01-02,-5.5844000000000005
2001-01-03,-3.7138999999999998
2001-01-04,-0.5714
2001-01-05,0.7184
2001-01-08,0.1427
2001-01-09,-3.1339
2001-01-10,0.8235
2001-01-11,-1.4002
2001-01-12,0.5917
2001-01-16,1.0294
2001-01-17,-2.4745
2001-01-18,-3.5821
2001-01-19,1.2074
2001-01-22,8.29
2001-01-23,4.096
2001-01-24,2.171
2001-01-25,2.2576
2001-01-26,-1.1688
2001-01-29,-0.7622
2001-01-30,-0.9534
2001-01-31,0.5348
2001-02-01,0.9309
2001-02-02,4.585
2001-02-05,-0.0756
2001-02-06,1.8659
2001-02-07,1.2624
2001-02-08,-0.7578
2001-02-09,-2.3645
2001-02-12,-1.6398000000000001
2001-02-13,-0.7181
2001-02-14,-0.2842
2001-02-15,2.0725
2001-02-16,1.2183
2001-02-20,-3.009
2001-02-21,-1.6287
2001-02-22,9.9869
2001-02-23,-2.1505
2001-02-26,1.3431
2001-02-27,3.7349
2001-02-28,3.3449
2001-03-01,-2.2252
2001-03-02,2.3908
2001-03-05,2.8289
2001-03-06,2.4017
2001-03-07,2.1535
2001-03-08,-0.2922
2001-03-09,-1.0885
2001-03-12,-0.1481
2001-03-13,2.9886
2001-03-14,-4.4865
2001-03-15,-3.4691
2001-03-16,-4.2411
2001-03-19,2.1445
2001-03-20,-2.2821
2001-03-21,-4.3671
2001-03-22,0.3663
2001-03-23,2.0681
2001-03-26,0.1192
2001-03-27,2.4286
2001-03-28,-2.5337
2001-03-29,-3.4581
2001-03-30,5.6077
2001-04-02,-3.0409
2001-04-03,-5.9107
2001-04-04,-1.359
2001-04-05,3.3273
2001-04-06,-1.1320999999999999
2001-04-09,4.8346
2001-04-10,3.0097
2001-04-11,-2.05
2001-04-12,0.4089
2001-04-16,2.4197
2001-04-17,12.4211
2001-04-18,0.9155
2001-04-19,-3.5052
2001-04-20,0.4915
2001-04-23,2.7855
2001-04-24,1.9859
2001-04-25,2.8398
2001-04-26,2.071
2001-04-27,0.5024
2001-04-30,1.3267
2001-05-01,-1.4231
2001-05-02,-5.1203
2001-05-03,-9.4137
2001-05-04,3.5834
2001-05-07,-2.4865
2001-05-08,-0.7761
2001-05-09,1.4525000000000001
2001-05-10,0.859
2001-05-11,-0.6115
2001-05-14,2.1753
2001-05-15,-0.2151
2001-05-16,3.556
2001-05-17,1.9771
2001-05-18,2.102
2001-05-21,-0.2598
2001-05-22,-2.6854
2001-05-23,-0.7208
2001-05-24,-3.8581
2001-05-25,0.6904
2001-05-29,-1.6713
2001-05-30,-3.029
2001-05-31,0.3371
2001-06-01,-1.1198
2001-06-04,2.8313
2001-06-05,0.1982
2001-06-06,-2.0884
2001-06-07,-1.5492
2001-06-08,-2.805
2001-06-11,-3.3318
2001-06-12,3.2767
2001-06-13,-0.7051
2001-06-14,-2.6036
2001-06-15,-0.7533
2001-06-18,-0.1224
2001-06-19,-0.4658
2001-06-20,-0.3695
2001-06-21,-4.6477
2001-06-22,-3.2409
2001-06-25,-6.0825
2001-06-26,-0.1427
2001-06-27,-2.5714
2001-06-28,1.2903
2001-06-29,4.806
2001-07-02,-5.9392
2001-07-03,0.8517
2001-07-05,1.0483
2001-07-06,-1.1527
2001-07-09,-3.4402
2001-07-10,-1.9022000000000001
2001-07-11,-6.3712
2001-07-12,-4.668
2001-07-13,0.0
2001-07-16,-13.7241
2001-07-17,-6.0751
2001-07-18,-0.6383
2001-07-19,0.2998
2001-07-20,-1.7933
2001-07-23,3.2609
2001-07-24,-4.8842
2001-07-25,2.9215999999999998
2001-07-26,0.0
2001-07-27,-1.0753
2001-07-30,-0.4348
2001-07-31,-1.7467000000000001
2001-08-01,-8.8889
2001-08-02,-2.439
2001-08-03,-3.25
2001-08-06,0.8269
2001-08-07,1.999
2001-08-08,-3.6683
2001-08-09,-0.8868
2001-08-10,2.8947000000000003
2001-08-13,2.4041
2001-08-14,0.8991
2001-08-15,9.0099
2001-08-16,-2.3615
2001-08-17,1.6279
2001-08-20,-0.9611
2001-08-21,-1.4325
2001-08-22,2.6723
2001-08-23,-1.7808000000000002
2001-08-24,3.3008
2001-08-27,2.8353
2001-08-28,-5.4267
2001-08-29,-1.342
2001-08-30,-1.8293
2001-08-31,1.2422
2001-09-04,4.5776
2001-09-05,-1.1733
2001-09-06,-3.242
2001-09-07,-0.2832
2001-09-10,-2.319
2001-09-17,-1.8411
2001-09-18,-5.9724
2001-09-19,-39.1076
2001-09-20,-3.1897
2001-09-21,9.0828
2001-09-24,-3.9184
2001-09-25,-4.418
2001-09-26,-3.5556
2001-09-27,8.3871
2001-09-28,5.4422
2001-10-01,-4.0323
2001-10-02,-1.2605
2001-10-03,5.1064
2001-10-04,6.8826
2001-10-05,0.0758
2001-10-08,-1.5897000000000001
2001-10-09,3.8462
2001-10-10,6.5926
2001-10-11,1.8068
2001-10-12,-2.3891
2001-10-15,1.3986
2001-10-16,9.6552
2001-10-17,0.3145
2001-10-18,-2.6959
2001-10-19,0.1933
2001-10-22,5.0161
2001-10-23,-0.1837
2001-10-24,-1.8405
2001-10-25,7.375
2001-10-26,6.2282
2001-10-29,-0.8767
2001-10-30,-7.0757
2001-10-31,-2.2011
2001-11-01,6.4477
2001-11-02,-4.0571
2001-11-05,3.2758
2001-11-06,-3.3449
2001-11-07,1.3723
2001-11-08,1.236
2001-11-09,3.7209
2001-11-12,0.0561
2001-11-13,6.4426
2001-11-14,-0.2105
2001-11-15,-14.557
2001-11-16,-0.6173
2001-11-19,1.2422
2001-11-20,3.9877000000000002
2001-11-21,-3.8348
2001-11-23,4.6012
2001-11-26,-3.0499
2001-11-27,-1.3914
2001-11-28,-3.681
2001-11-29,-1.5924
2001-11-30,-2.2006
2001-12-03,0.728
2001-12-04,0.5256
2001-12-05,4.183
2001-12-06,5.8971
2001-12-07,-1.3033000000000001
2001-12-10,-2.1609
2001-12-11,-1.5951
2001-12-12,0.0623
2001-12-13,0.9969
2001-12-14,0.7403
2001-12-17,-3.2456
2001-12-18,5.0633
2001-12-19,5.4217
2001-12-20,0.2857
2001-12-21,-3.5328
2001-12-24,0.4135
2001-12-26,2.6471
2001-12-27,2.4069
2001-12-28,0.7275
2001-12-31,-2.2222
2002-01-02,-4.2045
2002-01-03,-2.847
2002-01-04,3.5409
2002-01-07,0.4717
2002-01-08,-1.9952999999999999
2002-01-09,1.9162
2002-01-10,-2.7615
2002-01-11,-4.3505
2002-01-14,-1.8951
2002-01-15,1.7386
2002-01-16,-4.8101
2002-01-17,2.2606
2002-01-18,0.13
2002-01-22,-7.1429
2002-01-23,2.4476
2002-01-24,6.3481
2002-01-25,-0.5135
2002-01-28,-1.9355
2002-01-29,-1.7105000000000001
2002-01-30,-0.2677
2002-01-31,1.0067
2002-02-01,-0.3322
2002-02-04,-5.4667
2002-02-05,1.3399
2002-02-06,-0.4871
2002-02-07,-3.4266
2002-02-08,5.1411999999999995
2002-02-11,1.584
2002-02-12,-1.6949
2002-02-13,3.4483
2002-02-14,-2.6667
2002-02-15,2.7397
2002-02-19,0.4
2002-02-20,-0.0664
2002-02-21,3.3223
2002-02-22,6.1093
2002-02-25,0.0
2002-02-26,-2.9697
2002-02-27,0.2498
2002-02-28,1.3707
2002-03-01,3.2575
2002-03-04,1.5476
2002-03-05,1.9929999999999999
2002-03-06,4.5977
2002-03-07,2.1978
2002-03-08,-3.3333
2002-03-11,7.1746
2002-03-12,-1.1417
2002-03-13,-0.21
2002-03-14,-1.3677000000000001
2002-03-15,-0.5333
2002-03-18,7.7212
2002-03-19,-1.4933
2002-03-20,-0.758
2002-03-21,6.1609
2002-03-22,0.6715
2002-03-25,-0.3335
2002-03-26,2.2945
2002-03-27,0.6542
2002-03-28,5.896
2002-04-01,4.8224
2002-04-02,3.0949
2002-04-03,-0.7708
2002-04-04,-1.8397000000000001
2002-04-05,-4.6647
2002-04-08,10.3976
2002-04-09,-3.4428
2002-04-10,2.459
2002-04-11,-3.2
2002-04-12,0.6612
2002-04-15,-2.0936
2002-04-16,6.0797
2002-04-17,14.3083
2002-04-18,1.1065
2002-04-19,2.0178
2002-04-22,-7.6098
2002-04-23,-1.3425
2002-04-24,-5.8477
2002-04-25,0.7031
2002-04-26,-0.6982
2002-04-29,1.9141
2002-04-30,2.1464
2002-05-01,2.0638
2002-05-02,1.2868
2002-05-03,7.804
2002-05-06,-5.5219000000000005
2002-05-07,0.8909
2002-05-08,3.497
2002-05-09,-3.0717
2002-05-10,-6.0211
2002-05-13,2.2855
2002-05-14,-0.1099
2002-05-15,-4.2171
2002-05-16,-2.4119
2002-05-17,-3.4916
2002-05-20,1.4634
2002-05-21,-3.4455
2002-05-22,-0.6224
2002-05-23,1.4614
2002-05-24,-3.4979
2002-05-28,-1.0661
2002-05-29,-0.6466
2002-05-30,1.9523000000000001
2002-05-31,2.1277
2002-06-03,-8.0417
2002-06-04,-0.7703
2002-06-05,-3.653
2002-06-06,-3.3175
2002-06-07,7.8431
2002-06-10,-5.4545
2002-06-11,-3.125
2002-06-12,0.3474
2002-06-13,2.6212
2002-06-14,0.8193
2002-06-17,7.2658
2002-06-18,-0.0446
2002-06-19,-2.3629
2002-06-20,0.8219
2002-06-21,3.4873
2002-06-24,-1.8380999999999998
2002-06-25,1.4267
2002-06-26,-1.3626
2002-06-27,1.1586
2002-06-28,0.8811
2002-07-01,-2.3581
2002-07-02,-4.2934
2002-07-03,0.9346
2002-07-05,0.463
2002-07-08,-3.4562
2002-07-09,0.9547
2002-07-10,-2.6478
2002-07-11,-3.8368
2002-07-12,3.6364
2002-07-15,-6.4327
2002-07-16,-3.6458
2002-07-17,-0.0541
2002-07-18,-6.8145
2002-07-19,-3.076
2002-07-22,-9.0419
2002-07-23,-11.7182
2002-07-24,7.0097
2002-07-25,7.6655
2002-07-26,-1.9417
2002-07-29,2.9043
2002-07-30,2.3092
2002-07-31,-0.1881
2002-08-01,-7.098
2002-08-02,-5.3414
2002-08-05,-5.4286
2002-08-06,6.4955
2002-08-07,-3.9007
2002-08-08,3.0258
2002-08-09,7.8797
2002-08-12,-4.9801
2002-08-13,1.3277
2002-08-14,1.1724
2002-08-15,3.9536
2002-08-16,-1.6393
2002-08-19,1.5333
2002-08-20,-2.6921
2002-08-21,0.8097
2002-08-22,5.2878
2002-08-23,-0.7629
2002-08-26,6.9186
2002-08-27,-4.9131
2002-08-28,-1.7013
2002-08-29,-2.4359
2002-08-30,-0.3285
2002-09-03,-4.087
2002-09-04,2.543
2002-09-05,-1.8096999999999999
2002-09-06,1.7065000000000001
2002-09-09,5.9732
2002-09-10,5.7631
2002-09-11,-1.7365
2002-09-12,-4.3876
2002-09-13,0.7011
2002-09-16,-2.6582
2002-09-17,-1.4954
2002-09-18,-19.736
2002-09-19,-3.7829
2002-09-20,-0.1709
2002-09-23,-2.8253
2002-09-24,-4.6696
2002-09-25,6.1922
2002-09-26,4.3516
2002-09-27,-3.2527
2002-09-30,2.1552
2002-10-01,4.2194
2002-10-02,-6.0729
2002-10-03,1.7241
2002-10-04,-5.1695
2002-10-07,-3.2172
2002-10-08,-2.5854
2002-10-09,-5.2133
2002-10-10,3.9
2002-10-11,2.7911
2002-10-14,-3.0899
2002-10-15,13.6232
2002-10-16,-6.8878
2002-10-17,-5.4795
2002-10-18,2.6087
2002-10-21,-1.3183
2002-10-22,3.7214
2002-10-23,6.0718
2002-10-24,2.3417
2002-10-25,-2.2881
2002-10-28,-1.5611000000000002
2002-10-29,3.2599
2002-10-30,12.628
2002-10-31,-1.1364
2002-11-01,2.4521
2002-11-04,-0.4488
2002-11-05,-1.2021
2002-11-06,3.8783
2002-11-07,-0.4392
2002-11-08,-3.8235
2002-11-11,-1.4526
2002-11-12,-1.0085
2002-11-13,-1.0188
2002-11-14,0.4751
2002-11-15,1.3396
2002-11-18,1.8662999999999998
2002-11-19,-0.7634
2002-11-20,5.7692
2002-11-21,6.4727
2002-11-22,0.8197
2002-11-25,-0.0678
2002-11-26,-1.7627000000000002
2002-11-27,9.1097
2002-11-29,-2.277
2002-12-02,3.5599
2002-12-03,-6.125
2002-12-04,-3.1292
2002-12-05,1.0309
2002-12-06,2.517
2002-12-09,-6.1712
2002-12-10,0.8487
2002-12-11,2.7349
2002-12-12,8.532399999999999
2002-12-13,-1.4465
2002-12-16,-0.8934
2002-12-17,-5.4089
2002-12-18,-2.3145
2002-12-19,0.9756
2002-12-20,2.4845
2002-12-23,2.5589
2002-12-24,-2.1011
2002-12-26,-0.6707
2002-12-27,-5.9419
2002-12-30,4.3073
2002-12-31,2.4776
2003-01-02,2.552
2003-01-03,-3.4054
2003-01-06,-1.6949
2003-01-07,-6.6897
2003-01-08,-3.8433
2003-01-09,1.4604
2003-01-10,3.4091
2003-01-13,-2.5641
2003-01-14,-2.1805
2003-01-15,0.538
2003-01-16,4.7401
2003-01-17,-1.6787999999999998
2003-01-21,-3.415
2003-01-22,8.5319
2003-01-23,4.2493
2003-01-24,1.9701
2003-01-27,-3.9973
2003-01-28,-1.4573
2003-01-29,1.0563
2003-01-30,0.4181
2003-01-31,3.0534
2003-02-03,3.9057
2003-02-04,6.2865
2003-02-05,-1.8293
2003-02-06,0.7453
2003-02-07,-1.2947
2003-02-10,1.9988000000000001
2003-02-11,2.5107
2003-02-12,-1.374
2003-02-13,-3.089
2003-02-14,2.3125
2003-02-18,2.9322
2003-02-19,0.1187
2003-02-20,0.7706
2003-02-21,4.8235
2003-02-24,5.6678
2003-02-25,-2.2305
2003-02-26,2.9332000000000003
2003-02-27,-3.0079
2003-02-28,-0.3264
2003-03-03,0.0
2003-03-04,-1.7467000000000001
2003-03-05,-1.0556
2003-03-06,1.0668
2003-03-07,-0.0556
2003-03-10,-3.0017
2003-03-11,-2.9798999999999998
2003-03-12,0.3544
2003-03-13,1.8246
2003-03-14,-2.3121
2003-03-17,1.7751000000000001
2003-03-18,6.686
2003-03-19,-1.4714
2003-03-20,5.0885
2003-03-21,-0.1053
2003-03-24,-5.216
2003-03-25,0.4447
2003-03-26,2.933
2003-03-27,7.5269
2003-03-28,6.0
2003-03-31,-0.3774
2003-04-01,3.2197
2003-04-02,0.9174
2003-04-03,-1.5
2003-04-04,-0.7383
2003-04-07,-0.0465
2003-04-08,-1.5349
2003-04-09,3.2121
2003-04-10,-1.1442
2003-04-11,-1.0648
2003-04-14,0.2808
2003-04-15,-2.1465
2003-04-16,1.0968
2003-04-17,8.0189
2003-04-21,0.5677
2003-04-22,-0.3474
2003-04-23,0.0
2003-04-24,-2.3965
2003-04-25,-2.1875
2003-04-28,-0.2738
2003-04-29,-3.341
2003-04-30,0.5208
2003-05-01,-0.5652
2003-05-02,3.316
2003-05-05,-0.5044
2003-05-06,2.3041
2003-05-07,0.4955
2003-05-08,0.2689
2003-05-09,3.0398
2003-05-12,1.3449
2003-05-13,0.5565
2003-05-14,-0.2554
2003-05-15,1.1524
2003-05-16,-4.0084
2003-05-19,-1.5385
2003-05-20,-0.0446
2003-05-21,3.4837
2003-05-22,-1.9853
2003-05-23,0.7045
2003-05-27,7.1272
2003-05-28,-1.0204
2003-05-29,-2.7216
2003-05-30,5.0445
2003-06-02,-1.5737999999999999
2003-06-03,-0.574
2003-06-04,-0.2887
2003-06-05,1.1993
2003-06-06,-1.1443
2003-06-09,-1.4882
2003-06-10,2.2241
2003-06-11,2.7504
2003-06-12,-0.1199
2003-06-13,-3.4
2003-06-16,-6.7081
2003-06-17,0.9765
2003-06-18,-2.6374
2003-06-19,-0.0451
2003-06-20,-3.8392
2003-06-23,-3.4288
2003-06-24,0.6809
2003-06-25,2.5121
2003-06-26,-1.8378999999999999
2003-06-27,0.3841
2003-06-30,1.2912
2003-07-01,-2.8801
2003-07-02,0.3889
2003-07-03,1.1622
2003-07-07,-7.9943
2003-07-08,4.1103
2003-07-09,-11.5442
2003-07-10,-5.3672
2003-07-11,2.0896
2003-07-14,4.0936
2003-07-15,-6.1236
2003-07-16,0.2394
2003-07-17,1.4925
2003-07-18,6.6471
2003-07-21,-3.5852
2003-07-22,-2.5744
2003-07-23,0.7046
2003-07-24,-0.8746
2003-07-25,-0.4118
2003-07-28,1.4176
2003-07-29,-6.8725000000000005
2003-07-30,0.3752
2003-07-31,3.1776
2003-08-01,-1.9324
2003-08-04,-1.4778
2003-08-05,-2.625
2003-08-06,3.0809
2003-08-07,0.2491
2003-08-08,-0.6832
2003-08-11,0.5629
2003-08-12,1.2438
2003-08-13,-0.2457
2003-08-14,0.6158
2003-08-15,0.6732
2003-08-18,-0.3647
2003-08-19,4.6370000000000005
2003-08-20,3.207
2003-08-21,-1.4689
2003-08-22,-2.5229
2003-08-25,0.0
2003-08-26,-1.0588
2003-08-27,-1.0702
2003-08-28,1.6226
2003-08-29,-0.9462
2003-09-02,0.8955
2003-09-03,-1.9527
2003-09-04,-3.2589
2003-09-05,-0.9981
2003-09-08,0.5041
2003-09-09,-2.8213
2003-09-10,-5.871
2003-09-11,0.2742
2003-09-12,0.8202
2003-09-15,-0.339
2003-09-16,1.2245
2003-09-17,0.9409
2003-09-18,-2.6631
2003-09-19,-0.7524
2003-09-22,-1.7919
2003-09-23,-1.1228
2003-09-24,-0.071
2003-09-25,-4.1193
2003-09-26,-2.8889
2003-09-29,3.4325
2003-09-30,-0.5162
2003-10-01,3.4099
2003-10-02,1.4337
2003-10-03,6.0071
2003-10-06,0.2667
2003-10-07,-5.5186
2003-10-08,-0.0704
2003-10-09,-3.0282
2003-10-10,0.7988
2003-10-13,-0.5764
2003-10-14,3.3333
2003-10-15,-0.9116
2003-10-16,1.2031
2003-10-17,-0.4895
2003-10-20,-1.6162999999999998
2003-10-21,1.0714
2003-10-22,-6.2191
2003-10-23,0.4521
2003-10-24,-2.0255
2003-10-27,2.6034
2003-10-28,4.1791
2003-10-29,0.2149
2003-10-30,-0.2859
2003-10-31,-0.2151
2003-11-03,0.5029
2003-11-04,1.5726
2003-11-05,-0.0704
2003-11-06,0.0704
2003-11-07,-0.8445
2003-11-10,-2.7679
2003-11-11,0.5109
2003-11-12,1.3072
2003-11-13,1.0753
2003-11-14,-1.4184
2003-11-17,-2.1583
2003-11-18,-0.3676
2003-11-19,-0.4428
2003-11-20,-1.705
2003-11-21,0.3017
2003-11-24,-0.6767
2003-11-25,1.8168
2003-11-26,1.71
2003-11-28,1.2427
2003-12-01,6.6426
2003-12-02,5.281
2003-12-03,0.9646
2003-12-04,2.6752000000000002
2003-12-05,0.4963
2003-12-08,-0.4321
2003-12-09,-2.1079
2003-12-10,0.76
2003-12-11,-2.4513
2003-12-12,1.0954
2003-12-15,0.0637
2003-12-16,-1.4013
2003-12-17,0.3876
2003-12-18,6.0489
2003-12-19,-4.4296
2003-12-22,0.9524
2003-12-23,0.566
2003-12-24,-1.1257
2003-12-26,0.1898
2003-12-29,0.6944
2003-12-30,1.8182
2003-12-31,-1.601
2004-01-02,-1.1264
2004-01-05,-0.9494
2004-01-06,0.8946
2004-01-07,-1.2033
2004-01-08,1.0256
2004-01-09,-2.3477
2004-01-12,-1.2346
2004-01-13,1.0526
2004-01-14,-3.7109
2004-01-15,-3.6511
2004-01-16,-0.5614
2004-01-20,5.3634
2004-01-21,-2.8131
2004-01-22,2.0675
2004-01-23,6.8872
2004-01-26,2.4637000000000002
2004-01-27,3.2676
2004-01-28,-1.4925
2004-01-29,-0.2424
2004-01-30,-0.1215
2004-02-02,2.7981
2004-02-03,0.355
2004-02-04,-3.6557
2004-02-05,0.0
2004-02-06,0.612
2004-02-09,3.2237999999999998
2004-02-10,-0.7071
2004-02-11,-0.178
2004-02-12,1.1891
2004-02-13,0.47
2004-02-17,1.7544
2004-02-18,-1.7816
2004-02-19,-1.5798999999999999
2004-02-20,0.5351
2004-02-23,-2.3063000000000002
2004-02-24,0.908
2004-02-25,0.7798
2004-02-26,2.6786
2004-02-27,0.1739
2004-03-01,8.5648
2004-03-02,2.3454
2004-03-03,-0.7292
2004-03-04,0.8395
2004-03-05,1.7690000000000001
2004-03-08,0.5112
2004-03-09,-3.6623
2004-03-10,-3.3263
2004-03-11,-2.6215
2004-03-12,2.1873
2004-03-15,-2.36
2004-03-16,-2.0236
2004-03-17,3.2702
2004-03-18,1.3889
2004-03-19,-1.3151
2004-03-22,-3.5536
2004-03-23,-3.1664
2004-03-24,-3.151
2004-03-25,3.1308
2004-03-26,2.3214
2004-03-29,-0.1745
2004-03-30,4.7203
2004-03-31,-1.6694
2004-04-01,-0.7923
2004-04-02,1.5973000000000002
2004-04-05,2.8636
2004-04-06,-1.5284
2004-04-07,-0.9424
2004-04-08,0.8394
2004-04-12,2.8302
2004-04-13,-4.1015
2004-04-14,0.0563
2004-04-15,4.2745
2004-04-16,19.7411
2004-04-19,-2.0721
2004-04-20,-2.6219
2004-04-21,1.795
2004-04-22,6.3109
2004-04-23,-2.0952
2004-04-26,-0.2229
2004-04-27,0.9383
2004-04-28,-0.3984
2004-04-29,-6.9333
2004-04-30,-2.1012
2004-05-03,1.561
2004-05-04,2.9779
2004-05-05,-4.7575
2004-05-06,-1.763
2004-05-07,-4.4865
2004-05-10,-2.8706
2004-05-11,2.4181
2004-05-12,1.5215
2004-05-13,-0.4134
2004-05-14,-0.5708
2004-05-17,-2.7662
2004-05-18,0.9125
2004-05-19,-0.5851
2004-05-20,-2.6217
2004-05-21,2.033
2004-05-24,2.531
2004-05-25,6.1975
