ticker,MNA US Equity
2010-04-14,0.0387
2010-04-15,0.3438
2010-04-16,-0.305
2010-04-19,-0.3824
2010-04-20,0.0384
2010-04-21,0.7675
2010-04-22,-0.0571
2010-04-23,1.6194
2010-04-26,-0.6187
2010-04-27,-0.4344
2010-04-28,0.2657
2010-04-29,0.1512
2010-04-30,-0.3774
2010-05-03,0.1136
2010-05-04,-1.0216
2010-05-05,-0.1529
2010-05-06,-1.474
2010-05-07,-2.4752
2010-05-10,2.7173
2010-05-11,-0.1939
2010-05-12,0.3459
2010-05-13,0.5853
2010-05-14,-0.3085
2010-05-17,-0.9656
2010-05-18,-0.0834
2010-05-19,-0.7753
2010-05-20,-2.5172
2010-05-21,1.654
2010-05-24,-0.4764
2010-05-25,-0.1197
2010-05-26,0.0719
2010-05-27,0.2913
2010-05-28,0.7123
2010-06-01,-2.2126
2010-06-02,1.9798
2010-06-03,-0.1189
2010-06-04,-1.2297
2010-06-07,0.2008
2010-06-08,0.8417
2010-06-09,-0.159
2010-06-10,1.5127000000000002
2010-06-11,-0.2745
2010-06-14,0.059
2010-06-15,1.0808
2010-06-16,-0.1166
2010-06-17,0.0618
2010-06-18,-0.0229
2010-06-21,-0.3886
2010-06-22,-0.8865
2010-06-23,0.0466
2010-06-24,-0.4176
2010-06-25,0.5677
2010-06-28,-0.5087
2010-06-29,-2.1476
2010-06-30,1.8182
2010-07-01,-0.8678
2010-07-02,0.8754
2010-07-06,-0.9127
2010-07-07,1.4017
2010-07-08,0.0612
2010-07-09,0.7586
2010-07-12,0.0482
2010-07-13,-0.5677
2010-07-14,0.8855
2010-07-15,-0.909
2010-07-16,0.5475
2010-07-19,0.2899
2010-07-20,0.2734
2010-07-21,0.1948
2010-07-22,0.7387
2010-07-23,-0.1158
2010-07-26,-0.2318
2010-07-27,0.3098
2010-07-28,0.3089
2010-07-29,-0.4234
2010-07-30,0.1546
2010-08-02,0.3864
2010-08-03,0.1149
2010-08-04,-0.1536
2010-08-05,-0.4954
2010-08-06,-0.1205
2010-08-09,0.7353
2010-08-10,-0.7093
2010-08-11,-0.4851
2010-08-12,-0.0428
2010-08-13,-0.1906
2010-08-16,0.5254
2010-08-17,-0.0962
2010-08-18,-0.017
2010-08-19,-0.2676
2010-08-20,-0.3626
2010-08-23,0.1816
2010-08-24,-0.1949
2010-08-25,-0.0391
2010-08-26,-0.1954
2010-08-27,0.3132
2010-08-30,-0.4684
2010-08-31,0.2745
2010-09-01,0.2738
2010-09-02,0.3671
2010-09-03,-1.2595
2010-09-07,0.1579
2010-09-08,0.7068
2010-09-09,-0.0807
2010-09-10,0.1394
2010-09-13,-0.1365
2010-09-14,-0.2343
2010-09-15,0.3523
2010-09-16,-0.0234
2010-09-17,-0.1716
2010-09-20,0.5471
2010-09-21,0.3109
2010-09-22,-0.155
2010-09-23,-0.3274
2010-09-24,0.0949
2010-09-27,0.0
2010-09-28,0.4667
2010-09-29,-0.271
2010-09-30,0.1242
2010-10-01,0.0543
2010-10-04,0.248
2010-10-05,-0.1933
2010-10-06,-0.395
2010-10-07,-0.3811
2010-10-08,0.4489
2010-10-11,0.0583
2010-10-12,-0.0684
2010-10-13,0.2628
2010-10-14,-0.2713
2010-10-15,0.0
2010-10-18,-0.3848
2010-10-19,-0.16
2010-10-20,0.2345
2010-10-21,-0.2534
2010-10-22,0.0352
2010-10-25,0.2188
2010-10-26,0.2729
2010-10-27,0.6998
2010-10-28,-1.1197
2010-10-29,-0.3905
2010-11-01,0.7252
2010-11-02,-0.5507
2010-11-03,0.769
2010-11-04,-1.1068
2010-11-05,0.3338
2010-11-08,-0.0396
2010-11-09,-0.4694
2010-11-10,0.0
2010-11-11,-0.2754
2010-11-12,0.0
2010-11-15,-0.1183
2010-11-16,0.316
2010-11-17,-0.1575
2010-11-18,0.5126
2010-11-19,-0.7912
2010-11-22,0.1648
2010-11-23,0.5132
2010-11-24,-0.5499
2010-11-26,0.355
2010-11-29,0.0005
2010-11-30,0.3148
2010-12-01,-0.2359
2010-12-02,-0.057
2010-12-03,0.0575
2010-12-06,-0.6292
2010-12-07,0.1187
2010-12-08,-0.3948
2010-12-09,0.7733
2010-12-10,-0.8072
2010-12-13,-0.0397
2010-12-14,-0.0199
2010-12-15,0.496
2010-12-16,0.2502
2010-12-17,-0.0717
2010-12-20,-0.5721
2010-12-21,1.1106
2010-12-22,-1.33
2010-12-23,0.7059
2010-12-27,0.1596
2010-12-28,-1.5097
2010-12-29,-0.2109
2010-12-30,0.2033
2010-12-31,0.2028
2011-01-03,0.2024
2011-01-04,1.1717
2011-01-05,0.1597
2011-01-06,-0.5582
2011-01-07,0.6415
2011-01-10,0.0996
2011-01-11,0.0995
2011-01-12,-0.5169
2011-01-13,0.3157
2011-01-14,-0.3546
2011-01-18,0.5598
2011-01-19,-0.5765
2011-01-20,-0.22
2011-01-21,0.4409
2011-01-24,-0.4784
2011-01-25,0.3203
2011-01-26,0.1199
2011-01-27,0.1996
2011-01-28,-0.7171
2011-01-31,1.0032
2011-02-01,-0.1192
2011-02-02,0.5171
2011-02-03,-0.6173
2011-02-04,0.0438
2011-02-07,0.4179
2011-02-08,-0.4756
2011-02-09,-0.0398
2011-02-10,0.0598
2011-02-11,0.5375
2011-02-14,-0.198
2011-02-15,0.5159
2011-02-16,0.2764
2011-02-17,-0.3932
2011-02-18,-0.1191
2011-02-22,-0.1583
2011-02-23,-0.1149
2011-02-24,-0.3214
2011-02-25,0.7166
2011-02-28,-1.0158
2011-03-01,0.4113
2011-03-02,0.5727
2011-03-03,0.435
2011-03-04,-0.2367
2011-03-07,-0.3941
2011-03-08,-0.3566
2011-03-09,0.5964
2011-03-10,-0.917
2011-03-11,1.2046999999999999
2011-03-14,-0.136
2011-03-15,0.4914
2011-03-16,-0.1571
2011-03-17,-0.5507
2011-03-18,0.712
2011-03-21,-0.0005
2011-03-22,-0.5101
2011-03-23,0.2764
2011-03-24,0.0
2011-03-25,-0.3543
2011-03-28,0.1185
2011-03-29,0.0789
2011-03-30,0.9858
2011-03-31,-0.2348
2011-04-01,-0.1913
2011-04-04,0.5059
2011-04-05,-0.1951
2011-04-06,0.1564
2011-04-07,-0.3123
2011-04-08,-1.0572
2011-04-11,0.4749
2011-04-12,-0.355
2011-04-13,-0.4343
2011-04-14,0.5156
2011-04-15,0.3954
2011-04-19,0.3142
2011-04-20,0.0005
2011-04-21,-0.7451
2011-04-25,0.4346
2011-04-26,0.0991
2011-04-27,0.0975
2011-04-28,0.0
2011-04-29,-0.3534
2011-05-02,0.4728
2011-05-03,-0.3137
2011-05-04,-0.6289
2011-05-05,0.6329
2011-05-06,-0.4327
2011-05-09,-0.324
2011-05-10,0.7214
2011-05-11,-0.6297
2011-05-12,0.2369
2011-05-13,-0.2363
2011-05-16,-0.3438
2011-05-17,0.2921
2011-05-18,0.449
2011-05-19,-0.3945
2011-05-20,0.5149
2011-05-23,0.4728
2011-05-24,-1.0157
2011-05-25,0.9073
2011-05-26,-0.3637
2011-05-27,-0.3569
2011-05-31,0.2103
2011-06-01,-0.5525
2011-06-02,0.3571
2011-06-03,0.2372
2011-06-06,-0.355
2011-06-07,0.0
2011-06-08,0.435
2011-06-09,0.3158
2011-06-10,-1.0609
2011-06-13,0.2383
2011-06-14,0.6339
2011-06-15,-0.5118
2011-06-16,-0.1187
2011-06-17,0.2773
2011-06-20,0.4346
2011-06-21,0.236
2011-06-22,-0.4317
2011-06-23,-0.1971
2011-06-24,-0.237
2011-06-27,-0.3959
2011-06-28,1.2321
2011-06-29,-0.2748
2011-06-30,-0.8031
2011-07-01,0.2937
2011-07-05,-0.277
2011-07-06,0.1587
2011-07-07,0.7919
2011-07-08,-0.6678
2011-07-11,-0.8706
2011-07-12,0.3693
2011-07-13,0.9844
2011-07-14,-0.2993
2011-07-15,0.4977
2011-07-18,-0.5174
2011-07-19,0.1645
2011-07-20,0.7495
2011-07-21,-0.3524
2011-07-22,-0.0393
2011-07-25,-0.1572
2011-07-26,-0.1181
2011-07-27,-0.473
2011-07-28,-0.1738
2011-07-29,-0.302
2011-08-01,0.1651
2011-08-02,-0.5224
2011-08-03,-0.7188
2011-08-04,-3.4996
2011-08-05,0.917
2011-08-08,-4.2544
2011-08-09,2.7179
2011-08-10,0.714
2011-08-11,0.6672
2011-08-12,0.4971
2011-08-15,0.6595
2011-08-16,-1.3104
2011-08-17,0.9959
2011-08-18,-1.3558
2011-08-19,0.3449
2011-08-22,-0.0532
2011-08-23,0.1661
2011-08-24,-0.2902
2011-08-25,0.2084
2011-08-26,0.7049
2011-08-29,0.5768
2011-08-30,-0.5321
2011-08-31,1.5646
2011-09-01,-0.6488
2011-09-02,-0.898
2011-09-06,-0.0824
2011-09-07,0.7832
2011-09-08,-0.1636
2011-09-09,-0.6964
2011-09-12,0.2063
2011-09-13,-0.0823
2011-09-14,-0.206
2011-09-15,0.5367
2011-09-16,0.1643
2011-09-19,-1.0245
2011-09-20,1.2837
2011-09-21,-0.2045
2011-09-22,-1.2705
2011-09-23,0.2906
2011-09-26,0.0414
2011-09-27,0.3724
2011-09-28,-0.8656
2011-09-29,0.5954
2011-09-30,-0.6745
2011-10-03,-1.6641
2011-10-04,1.0574
2011-10-05,0.2094
2011-10-06,1.0447
2011-10-07,-0.3722
2011-10-10,0.9963
2011-10-11,-0.822
2011-10-12,0.9532
2011-10-13,-0.9031
2011-10-14,0.7042
2011-10-17,0.8638
2011-10-18,-1.3458
2011-10-19,0.0413
2011-10-20,0.8264
2011-10-21,-3.3197
2011-10-24,4.1543
2011-10-25,-0.8547
2011-10-26,1.3136
2011-10-27,-0.3241
2011-10-28,0.7724
2011-10-31,0.2017
2011-11-01,0.3623
2011-11-02,-0.9988
2011-11-03,1.0089
2011-11-04,-0.5215
2011-11-07,0.2011
2011-11-08,0.2822
2011-11-09,-0.4622
2011-11-10,-0.5032
2011-11-11,1.0535
2011-11-14,-0.8821
2011-11-15,0.7282
2011-11-16,-1.6064
2011-11-17,0.5306
2011-11-18,0.406
2011-11-21,-1.5765
2011-11-23,-0.247
2011-11-28,0.1647
2011-11-29,0.9457
2011-11-30,-0.5295
2011-12-01,0.5324
2011-12-02,0.0407
2011-12-05,-0.4072
2011-12-06,0.3679
2011-12-07,-0.4073
2011-12-08,-0.1636
2011-12-09,0.9832
2011-12-12,-0.5862
2011-12-13,-0.682
2011-12-14,0.3354
2011-12-15,0.7781
2011-12-16,-0.9346
2011-12-19,0.041
2011-12-20,0.287
2011-12-21,0.6541
2011-12-22,0.0406
2011-12-23,-0.4872
2011-12-27,0.2106
2011-12-29,0.0341
2011-12-30,0.0407
2012-01-03,1.3832
2012-01-04,-0.6421
2012-01-05,0.6058
2012-01-06,0.2007
2012-01-09,0.0801
2012-01-10,0.5604
2012-01-11,0.0
2012-01-12,-0.4732
2012-01-13,-0.2445
2012-01-17,-0.0401
2012-01-18,0.2808
2012-01-19,0.1
2012-01-20,0.295
2012-01-23,-0.5531
2012-01-24,0.2404
2012-01-25,0.04
2012-01-26,0.7591
2012-01-27,0.3663
2012-01-30,0.1486
2012-01-31,-0.1578
2012-02-01,0.5517
2012-02-02,0.5516
2012-02-03,-0.1563
2012-02-06,-0.8611
2012-02-07,0.4343
2012-02-08,-0.3538
2012-02-09,0.3156
2012-02-10,-0.0747
2012-02-13,0.3896
2012-02-14,0.1568
2012-02-15,0.0
2012-02-17,-0.2432
2012-02-21,-0.0314
2012-02-22,-0.6662
2012-02-23,-0.0005
2012-02-24,0.5531
2012-02-27,0.6523
2012-02-28,-0.0234
2012-02-29,-0.0278
2012-03-02,-0.3628
2012-03-05,-0.2014
2012-03-06,-0.5617
2012-03-07,1.5577999999999999
2012-03-08,0.1172
2012-03-09,-0.2331
2012-03-12,-0.351
2012-03-13,0.7034
2012-03-14,-0.8149
2012-03-15,0.3881
2012-03-19,0.198
2012-03-20,-0.5056
2012-03-21,0.0
2012-03-22,-0.5082
2012-03-23,0.8644
2012-03-26,0.3474
2012-03-27,-0.8509
2012-03-28,-0.2976
2012-03-29,0.563
2012-03-30,0.2446
2012-04-02,0.2727
2012-04-03,0.1088
2012-04-04,-0.3027
2012-04-05,0.0389
2012-04-09,0.2724
2012-04-10,-0.9701
2012-04-11,0.1959
2012-04-12,1.4861
2012-04-13,-0.3854
2012-04-16,-0.6538
2012-04-17,-0.1207
2012-04-18,0.2339
2012-04-19,0.6612
2012-04-20,0.3091
2012-04-23,-1.0401
2012-04-24,0.635
2012-04-25,0.0266
2012-04-26,-0.2011
2012-04-27,0.5115
2012-04-30,-0.1157
2012-05-01,-0.1544
2012-05-02,-0.143
2012-05-03,-0.4265
2012-05-04,0.1212
2012-05-07,-0.2097
2012-05-08,-0.3276
2012-05-09,-0.1003
2012-05-10,0.6248
2012-05-11,-0.5825
2012-05-14,0.4688
2012-05-15,-0.5443
2012-05-16,-0.7037
2012-05-17,-1.6457000000000002
2012-05-18,-0.4483
2012-05-21,1.1259000000000001
2012-05-22,-0.4374
2012-05-23,-0.0399
2012-05-24,-0.2397
2012-05-25,0.032
2012-05-29,0.8087
2012-05-30,-0.9214
2012-05-31,0.1684
2012-06-01,-0.4802
2012-06-04,-0.3008
2012-06-05,0.4227
2012-06-06,0.3614
2012-06-07,0.6002
2012-06-08,-1.1138
2012-06-11,0.5632
2012-06-12,0.28
2012-06-13,-0.6781
2012-06-14,-0.3208
2012-06-15,0.4422
2012-06-18,0.0251
2012-06-19,0.6667
2012-06-21,-1.2842
2012-06-22,-0.4843
2012-06-25,0.9327
2012-06-26,0.4419
2012-06-27,-0.7825
2012-06-28,-0.5417
2012-06-29,1.2586
2012-07-02,-0.5079
2012-07-03,-0.3699
2012-07-05,-0.1684
2012-07-06,0.3236
2012-07-09,0.4834
2012-07-10,-0.2001
2012-07-11,-0.4966
2012-07-12,-0.4708
2012-07-13,0.3248
2012-07-16,-0.1619
2012-07-17,0.2032
2012-07-18,0.6063
2012-07-19,-0.6031
2012-07-24,0.3532
2012-07-25,-0.5132
2012-07-26,-0.1142
2012-07-27,0.9256
2012-07-30,-0.01
2012-07-31,-0.2713
2012-08-01,0.0806
2012-08-02,1.329
2012-08-03,-1.1521
2012-08-06,-0.0407
2012-08-07,0.081
2012-08-08,0.8837
2012-08-09,-0.1195
2012-08-13,-0.2633
2012-08-14,-0.1432
2012-08-15,0.0979
2012-08-16,-0.0345
2012-08-17,-0.3362
2012-08-21,0.2924
2012-08-22,-0.1286
2012-08-23,-0.123
2012-08-27,0.0502
2012-08-28,0.311
2012-08-29,0.2
2012-08-31,0.6387
2012-09-04,-0.7933
2012-09-05,-0.2799
2012-09-06,0.842
2012-09-07,0.0
2012-09-10,0.0795
2012-09-12,0.0524
2012-09-13,-0.0524
2012-09-14,0.1256
2012-09-17,-0.4429
2012-09-18,-0.5181
2012-09-19,0.4803
2012-09-20,-0.1989
2012-09-21,-0.1598
2012-09-24,-0.3201
2012-09-25,-0.281
2012-09-26,0.2013
2012-09-27,0.2908
2012-09-28,-0.5303
2012-10-01,0.6041
2012-10-02,-0.4404
2012-10-03,0.5227
2012-10-04,0.52
2012-10-05,0.0796
2012-10-08,-0.3976
2012-10-09,-0.0399
2012-10-10,-0.1597
2012-10-11,0.04
2012-10-12,-0.3599
2012-10-15,-0.0025
2012-10-16,0.1891
2012-10-17,0.735
2012-10-18,-0.7555
2012-10-19,-1.1619
2012-10-22,-0.2805
2012-10-23,-0.4098
2012-10-24,0.3755
2012-10-25,-0.8145
2012-10-26,-0.7518
2012-10-31,1.3700999999999999
2012-11-01,-0.6927
2012-11-02,0.1231
2012-11-05,0.7377
2012-11-06,-0.4068
2012-11-07,-0.5719
2012-11-08,0.2876
2012-11-12,0.2868
2012-11-14,0.2451
2012-11-15,-0.6107
2012-11-16,0.4915
2012-11-19,0.2453
2012-11-20,-0.0005
2012-11-21,0.4884
2012-11-23,-0.405
2012-11-26,0.244
2012-11-27,0.4057
2012-11-28,-0.4444
2012-11-29,-0.1294
2012-11-30,0.1295
2012-12-03,-0.2841
2012-12-04,-0.4884
2012-12-05,-0.0818
2012-12-06,0.6549
2012-12-07,-1.0573
2012-12-10,2.0797
2012-12-11,-0.5879
2012-12-12,0.1215
2012-12-13,0.6877
2012-12-14,-0.0804
2012-12-17,-0.3619
2012-12-18,0.3233
2012-12-19,0.2811
2012-12-20,-0.4011
2012-12-21,0.2819
2012-12-24,-0.6421
2012-12-26,0.1276
2012-12-27,0.2763
2012-12-28,-0.086
2012-12-31,1.5704
2013-01-02,-0.5525
2013-01-03,-0.0799
2013-01-04,0.24
2013-01-07,-0.0798
2013-01-08,-0.3834
2013-01-09,0.2245
2013-01-10,0.8
2013-01-11,0.0
2013-01-14,-0.7937
2013-01-15,-0.72
2013-01-16,-0.5238
2013-01-17,1.1341
2013-01-18,-0.2002
2013-01-22,0.4815
2013-01-23,-0.1997
2013-01-24,0.1696
2013-01-25,0.0305
2013-01-28,0.2796
2013-01-29,-0.1001
2013-01-30,-0.0593
2013-01-31,0.1596
2013-02-01,0.1075
2013-02-04,-0.0676
2013-02-05,0.2787
2013-02-06,0.2382
2013-02-07,-0.5545
2013-02-08,0.5575
2013-02-11,-0.3564
2013-02-12,0.9141
2013-02-13,-0.3939
2013-02-14,0.1977
2013-02-15,0.6314
2013-02-19,0.1176
2013-02-20,-0.5484
2013-02-21,-0.4726
2013-02-25,-0.1979
2013-02-26,0.452
2013-02-27,0.1421
2013-02-28,-0.1419
2013-03-01,-0.371
2013-03-04,0.5547
2013-03-05,0.197
2013-03-06,-0.118
2013-03-07,-0.1181
2013-03-08,0.4336
2013-03-11,-0.0005
2013-03-12,-0.0388
2013-03-13,0.1963
2013-03-14,0.1567
2013-03-15,-0.4695
2013-03-18,0.0
2013-03-19,0.1965
2013-03-20,0.9494
2013-03-21,-1.0235
2013-03-22,0.3588
2013-03-25,-0.4695
2013-03-26,1.3365
2013-03-27,-0.2715
2013-03-28,-0.3501
2013-04-01,0.121
2013-04-02,0.0346
2013-04-03,-0.8569
2013-04-04,0.3066
2013-04-05,-0.2226
2013-04-08,0.3488
2013-04-09,0.3914
2013-04-10,0.3509
2013-04-11,-1.1507
2013-04-12,0.4173
2013-04-15,-0.6262
2013-04-16,0.8271
2013-04-17,-0.3906
2013-04-18,-0.1836
2013-04-19,0.9304
2013-04-22,-0.9342
2013-04-23,1.0688
2013-04-24,-0.6033
2013-04-25,0.0907
2013-04-26,-0.0931
2013-04-30,-0.4804
2013-05-01,0.6544
2013-05-02,0.5081
2013-05-03,0.272
2013-05-06,-0.3487
2013-05-07,-0.1162
2013-05-08,0.3498
2013-05-09,-0.4267
2013-05-10,-0.4207
2013-05-13,-0.1643
2013-05-14,0.1176
2013-05-15,-0.0391
2013-05-16,-0.1175
2013-05-17,0.0784
2013-05-20,-0.3134
2013-05-21,0.7073
2013-05-22,-0.1014
2013-05-23,0.414
2013-05-24,0.2334
2013-05-28,0.2716
2013-05-29,-0.3483
2013-05-30,0.8932
2013-05-31,-0.154
2013-06-03,0.0
2013-06-04,-0.2699
2013-06-05,-0.1933
2013-06-06,1.2006000000000001
2013-06-07,-0.6506
2013-06-10,0.0385
2013-06-11,0.231
2013-06-12,0.2305
2013-06-13,0.1916
2013-06-14,0.0765
2013-06-17,-0.0382
2013-06-18,-0.153
2013-06-19,0.191
2013-06-20,-0.4965
2013-06-21,0.461
2013-06-24,0.1147
2013-06-25,0.0
2013-06-26,-0.0764
2013-06-27,-0.0382
2013-06-28,-0.1147
2013-07-01,-0.0613
2013-07-02,0.0702
2013-07-03,0.1443
2013-07-05,-0.3058
2013-07-08,-0.1347
2013-07-09,0.3652
2013-07-10,-0.153
2013-07-11,0.4061
2013-07-12,0.0148
2013-07-15,-0.0415
2013-07-16,0.1565
2013-07-17,-0.1524
2013-07-18,0.5344
2013-07-19,0.0228
2013-07-22,-0.0228
2013-07-23,-0.7213
2013-07-24,0.0
2013-07-25,0.7648
2013-07-26,0.3036
2013-07-29,0.2649
2013-07-30,-0.0755
2013-07-31,0.0
2013-08-01,-0.4532
2013-08-02,0.569
2013-08-05,0.1509
2013-08-06,-0.791
2013-08-07,-0.1215
2013-08-08,1.376
2013-08-09,-1.0499
2013-08-12,-0.4888
2013-08-13,-0.08
2013-08-14,0.1653
2013-08-15,-1.0021
2013-08-16,-0.6149
2013-08-19,0.7966
2013-08-20,0.0921
2013-08-21,0.1916
2013-08-22,-0.153
2013-08-26,-0.1149
2013-08-27,0.3069
2013-08-28,-0.1912
2013-08-29,0.1916
2013-08-30,0.0765
2013-09-03,0.1165
2013-09-04,-0.0782
2013-09-05,0.4202
2013-09-06,0.1141
2013-09-09,-0.5699
2013-09-10,0.3821
2013-09-11,-0.4187
2013-09-12,0.3823
2013-09-13,0.2285
2013-09-16,0.1931
2013-09-17,0.5897
2013-09-18,0.6171
2013-09-19,-0.3742
2013-09-20,-0.6022
2013-09-23,0.4692
2013-09-24,-0.0904
2013-09-25,-0.1131
2013-09-26,0.2264
2013-09-27,0.4518
2013-09-30,-0.1499
2013-10-01,-0.1633
2013-10-02,0.1636
2013-10-03,0.4505
2013-10-04,0.071
2013-10-07,-0.6311
2013-10-08,-0.0376
2013-10-09,0.2256
2013-10-10,0.5251
2013-10-11,-0.0672
2013-10-14,-0.0075
2013-10-15,0.0434
2013-10-16,-0.6406
2013-10-17,0.2249
2013-10-18,0.3003
2013-10-21,-0.5979
2013-10-22,0.7519
2013-10-23,-0.709
2013-10-24,0.9733
2013-10-25,-0.1456
2013-10-28,-0.0368
2013-10-29,0.1119
2013-10-30,-0.2235
2013-10-31,-0.0971
2013-11-01,0.1345
2013-11-04,0.1866
2013-11-05,-0.7076
2013-11-06,0.1861
2013-11-07,0.0838
2013-11-08,-0.1071
2013-11-11,0.7738
2013-11-12,-0.2601
2013-11-13,0.5589
2013-11-14,-0.1853
2013-11-15,0.2227
2013-11-18,-0.2963
2013-11-19,-0.7399
2013-11-20,0.3263
2013-11-21,0.1264
2013-11-22,0.2911
2013-11-25,-0.0743
2013-11-26,0.5534
2013-11-27,0.0411
2013-11-29,-0.3321
2013-12-02,0.3703
2013-12-03,-0.5634
2013-12-04,-0.1022
2013-12-05,-0.0446
2013-12-06,0.0446
2013-12-09,0.0744
2013-12-10,-0.654
2013-12-11,0.0867
2013-12-12,0.0105
2013-12-13,0.0785
2013-12-16,0.4443
2013-12-17,0.0
2013-12-18,-0.3903
2013-12-19,-0.1843
2013-12-20,0.0164
2013-12-23,0.4112
2013-12-24,-0.2569
2013-12-26,0.4017
2013-12-27,-0.6504
2013-12-30,-0.1096
2013-12-31,0.4124
2014-01-02,-0.4898
2014-01-03,0.4974
2014-01-06,0.0796
2014-01-07,0.4042
2014-01-08,-0.6583
2014-01-09,-0.1295
2014-01-10,0.745
2014-01-13,-0.5894
2014-01-14,0.4906
2014-01-15,0.3755
2014-01-16,-0.5612
2014-01-17,0.5267
2014-01-21,0.1871
2014-01-22,-0.4478
2014-01-23,-0.2054
2014-01-24,0.3182
2014-01-27,0.2474
2014-01-28,0.3977
2014-01-29,-0.4185
2014-01-30,0.561
2014-01-31,-0.0446
2014-02-03,-0.4167
2014-02-04,0.7995
2014-02-05,-0.1112
2014-02-06,0.7045
2014-02-07,-0.5154
2014-02-10,0.3333
2014-02-11,0.2399
2014-02-12,0.0921
2014-02-13,0.2208
2014-02-14,0.257
2014-02-18,0.0366
2014-02-19,-0.6241
2014-02-20,0.628
2014-02-21,-0.1567
2014-02-24,0.157
2014-02-25,-0.183
2014-02-26,0.0
2014-02-27,0.2934
2014-02-28,0.3729
2014-03-03,-0.8815
2014-03-04,0.8816
2014-03-05,-0.7937
2014-03-06,-0.0441
2014-03-07,0.1102
2014-03-10,-0.0367
2014-03-11,-0.4112
2014-03-12,0.1961
2014-03-13,-0.0779
2014-03-14,0.6996
2014-03-17,0.4388
2014-03-18,-0.0364
2014-03-19,-0.1092
2014-03-20,0.1823
2014-03-21,-0.3289
2014-03-24,-0.4372
2014-03-25,0.2865
2014-03-26,-0.6143
2014-03-27,-0.0368
2014-03-28,-0.2944
2014-03-31,0.5906
2014-04-01,0.3156
2014-04-02,0.0512
2014-04-03,-0.1463
2014-04-04,-0.7323
2014-04-07,-0.5164
2014-04-08,0.8153
2014-04-09,0.3903
2014-04-10,-1.121
2014-04-11,-0.6181
2014-04-14,0.9008
2014-04-15,-0.1249
2014-04-16,0.2923
2014-04-17,-0.3693
2014-04-21,-0.74
2014-04-22,1.2682
2014-04-23,-0.8471
2014-04-24,0.8544
2014-04-25,-0.4052
2014-04-28,0.1109
2014-04-29,0.2951
2014-04-30,0.3688
2014-05-01,0.367
2014-05-02,-0.585
2014-05-05,0.7723
2014-05-06,-0.1825
2014-05-07,-0.3291
2014-05-08,-0.4549
2014-05-09,-0.2064
2014-05-12,0.6278
2014-05-13,-0.2716
2014-05-14,-0.5717
2014-05-15,-0.043
2014-05-16,0.7072
2014-05-19,-0.5515
2014-05-20,0.1848
2014-05-21,0.583
2014-05-22,0.288
2014-05-23,0.0128
2014-05-27,-0.0732
2014-05-28,-0.7687
2014-05-29,0.1475
2014-05-30,0.4659
2014-06-02,0.4161
2014-06-03,-0.5107
2014-06-04,0.2202
2014-06-05,-0.4765
2014-06-06,0.5519
