ticker,DLX US Equity
2000-05-24,0.4878
2000-05-25,-1.2136
2000-05-26,-1.7199
2000-05-30,0.75
2000-05-31,-1.9851
2000-06-01,3.5443
2000-06-02,-5.6235
2000-06-05,1.2953000000000001
2000-06-06,-1.023
2000-06-07,0.0
2000-06-08,3.876
2000-06-09,-1.99
2000-06-12,-0.5076
2000-06-13,1.5306
2000-06-14,1.005
2000-06-15,-0.4975
2000-06-16,0.75
2000-06-19,-0.4963
2000-06-20,-0.7481
2000-06-21,0.5025
2000-06-22,1.0
2000-06-23,0.495
2000-06-26,-1.4778
2000-06-27,-4.5
2000-06-28,-2.2741
2000-06-29,3.3985
2000-06-30,-2.3316
2000-07-03,1.8568
2000-07-05,-3.6458
2000-07-06,-0.8108
2000-07-07,-0.545
2000-07-10,-1.6438000000000001
2000-07-11,3.6212
2000-07-12,1.3441
2000-07-13,-1.5915
2000-07-14,0.5391
2000-07-17,-1.8767
2000-07-18,2.7321999999999997
2000-07-19,-1.3298
2000-07-20,-3.504
2000-07-21,1.1173
2000-07-24,-1.105
2000-07-25,0.0
2000-07-26,-3.9106
2000-07-27,0.5814
2000-07-28,-1.4451
2000-07-31,0.8798
2000-08-01,4.3605
2000-08-02,0.0
2000-08-03,-3.0641
2000-08-04,1.7241
2000-08-07,0.8475
2000-08-08,-1.9607999999999999
2000-08-09,0.8571
2000-08-10,-0.2833
2000-08-11,3.125
2000-08-14,0.2755
2000-08-15,1.6484
2000-08-16,1.6216
2000-08-17,-2.9468
2000-08-18,-0.8357
2000-08-21,1.1236
2000-08-22,-1.6667
2000-08-23,0.2825
2000-08-24,-1.6901000000000002
2000-08-25,0.5731
2000-08-28,0.8547
2000-08-29,-1.4123999999999999
2000-08-30,0.2865
2000-08-31,0.5714
2000-09-01,0.0
2000-09-05,-1.1364
2000-09-06,-2.0115
2000-09-07,0.0
2000-09-08,-0.2933
2000-09-11,0.5882
2000-09-12,0.0
2000-09-13,-0.2924
2000-09-14,-0.2933
2000-09-15,-0.2941
2000-09-18,-2.3599
2000-09-19,0.0
2000-09-20,-0.6042
2000-09-21,-1.5198
2000-09-22,1.2346
2000-09-25,-1.5244
2000-09-26,-0.9288
2000-09-27,0.625
2000-09-28,1.5528
2000-09-29,-0.6116
2000-10-02,-1.5385
2000-10-03,0.625
2000-10-04,1.5528
2000-10-05,-1.5291000000000001
2000-10-06,2.1739
2000-10-09,2.7356
2000-10-10,-0.5917
2000-10-11,-3.2738
2000-10-12,0.3077
2000-10-13,-0.6135
2000-10-16,-1.2346
2000-10-17,-0.625
2000-10-18,0.6289
2000-10-19,4.6875
2000-10-20,-0.597
2000-10-23,5.7057
2000-10-24,-0.5682
2000-10-25,-2.2857
2000-10-26,0.5848
2000-10-27,1.4535
2000-10-30,1.1461000000000001
2000-10-31,2.2663
2000-11-01,0.0
2000-11-02,0.554
2000-11-03,1.6529
2000-11-06,0.0
2000-11-07,-0.271
2000-11-08,0.2717
2000-11-09,-0.813
2000-11-10,-3.5519
2000-11-13,-0.5666
2000-11-14,0.8547
2000-11-15,-0.8475
2000-11-16,1.6865999999999999
2000-11-17,0.2849
2000-11-20,-0.2841
2000-11-21,7.1225
2000-11-22,-0.5319
2000-11-24,-2.9412000000000003
2000-11-27,-0.2755
2000-11-28,-1.3812
2000-11-29,0.2801
2000-11-30,4.1899
2000-12-01,0.5362
2000-12-04,-3.2747
2000-12-05,1.7644
2000-12-06,-0.6502
2000-12-07,1.9634
2000-12-08,3.1237
2000-12-11,-0.8299
2000-12-12,-3.5145999999999997
2000-12-13,-0.2168
2000-12-14,2.0426
2000-12-15,-3.7904999999999998
2000-12-18,2.1691
2000-12-19,-0.3899
2000-12-20,-1.7833999999999999
2000-12-21,1.9043
2000-12-22,2.9118
2000-12-26,0.7179
2000-12-27,0.6289
2000-12-28,4.7083
2000-12-29,0.5571
2001-01-02,-3.3361
2001-01-03,1.8433000000000002
2001-01-04,-0.553
2001-01-05,-1.6684
2001-01-08,-1.4396
2001-01-09,1.8779
2001-01-10,3.6353999999999997
2001-01-11,-0.6917
2001-01-12,-0.796
2001-01-16,0.2508
2001-01-17,4.4022
2001-01-18,-0.6229
2001-01-19,-0.1446
2001-01-22,0.2414
2001-01-23,1.7341
2001-01-24,-1.2311
2001-01-25,-1.7737
2001-01-26,-1.2201
2001-01-29,2.7668
2001-01-30,0.9615
2001-01-31,-0.0476
2001-02-01,2.6203
2001-02-02,-1.2535
2001-02-05,1.6455
2001-02-06,0.7401
2001-02-07,0.551
2001-02-08,2.7397
2001-02-09,1.8667
2001-02-12,3.5777
2001-02-13,0.2949
2001-02-14,-3.1919
2001-02-15,2.4729
2001-02-16,0.9892
2001-02-20,1.9165
2001-02-21,1.379
2001-02-22,-3.2976
2001-02-23,0.9378
2001-02-26,1.3091
2001-02-27,0.2918
2001-02-28,1.2053
2001-03-01,-2.4641
2001-03-02,1.3053
2001-03-05,1.2053
2001-03-06,-0.3285
2001-03-07,-1.4421
2001-03-08,1.2124
2001-03-09,-1.8174000000000001
2001-03-12,-1.3462
2001-03-13,0.1706
2001-03-14,-2.3414
2001-03-15,0.9154
2001-03-16,-0.216
2001-03-19,1.2554
2001-03-20,0.4703
2001-03-21,-2.6383
2001-03-22,-1.8357
2001-03-23,4.4969
2001-03-26,0.7243
2001-03-27,0.7191
2001-03-28,-0.546
2001-03-29,-2.9561
2001-03-30,3.0026
2001-04-02,-0.7182
2001-04-03,-3.234
2001-04-04,4.4415
2001-04-05,2.1053
2001-04-06,-0.4124
2001-04-09,1.8634
2001-04-10,1.9919
2001-04-11,-1.7537
2001-04-12,-0.0811
2001-04-16,0.7308
2001-04-17,1.1689
2001-04-18,0.6773
2001-04-19,-0.277
2001-04-20,0.0
2001-04-23,1.1508
2001-04-24,0.2746
2001-04-25,0.4695
2001-04-26,0.4283
2001-04-27,0.853
2001-04-30,-0.0769
2001-05-01,-0.5002
2001-05-02,0.0387
2001-05-03,-0.8504
2001-05-04,0.5458
2001-05-07,1.202
2001-05-08,1.2261
2001-05-09,2.0439
2001-05-10,2.8932
2001-05-11,-0.036
2001-05-14,-0.5409
2001-05-15,-0.2901
2001-05-16,2.4727
2001-05-17,-0.3549
2001-05-18,-0.5774
2001-05-21,1.0526
2001-05-22,0.0
2001-05-23,-0.7902
2001-05-24,-0.0362
2001-05-25,-0.7244
2001-05-29,1.058
2001-05-30,-0.1805
2001-05-31,0.217
2001-06-01,-0.4331
2001-06-04,1.0511
2001-06-05,0.1076
2001-06-06,0.2508
2001-06-07,1.0007
2001-06-08,-2.1939
2001-06-11,0.7959
2001-06-12,-3.6971
2001-06-13,-0.2982
2001-06-14,-0.5607
2001-06-15,5.2256
2001-06-18,-0.6074
2001-06-19,0.3954
2001-06-20,1.1099
2001-06-21,-0.4603
2001-06-22,-1.4586000000000001
2001-06-25,-0.5415
2001-06-26,2.7223
2001-06-27,-1.0601
2001-06-28,-0.4643
2001-06-29,3.6957
2001-07-02,1.2803
2001-07-03,-0.5808
2001-07-05,0.7904
2001-07-06,-1.7388
2001-07-09,-0.2776
2001-07-10,-0.5915
2001-07-11,-0.665
2001-07-12,2.3961
2001-07-13,0.7226
2001-07-16,0.8541
2001-07-17,0.7791
2001-07-18,1.1092
2001-07-19,0.6316
2001-07-20,-1.8831
2001-07-23,2.7946
2001-07-24,0.7534
2001-07-25,0.4226
2001-07-26,1.0359
2001-07-27,0.8331
2001-07-30,-0.4449
2001-07-31,0.6703
2001-08-01,0.8878
2001-08-02,1.8228
2001-08-03,-0.4321
2001-08-06,-0.806
2001-08-07,0.7187
2001-08-08,-1.0239
2001-08-09,0.5016
2001-08-10,0.8734
2001-08-13,1.2987
2001-08-14,0.5495
2001-08-15,0.6982
2001-08-16,0.9346
2001-08-17,-0.9967
2001-08-20,1.4033
2001-08-21,-0.1805
2001-08-22,0.5124
2001-08-23,1.9489999999999998
2001-08-24,0.0294
2001-08-27,-1.4408
2001-08-28,-1.2530000000000001
2001-08-29,0.6042
2001-08-30,-1.1411
2001-08-31,-0.3038
2001-09-04,1.3406
2001-09-05,-0.3608
2001-09-06,-0.8449
2001-09-07,-1.5215999999999998
2001-09-10,-0.958
2001-09-17,-2.1841
2001-09-18,0.7018
2001-09-19,-0.2534
2001-09-20,1.0162
2001-09-21,-1.509
2001-09-24,2.4896
2001-09-25,3.8929
2001-09-26,-3.3273
2001-09-27,4.3721
2001-09-28,2.6144
2001-10-01,-0.0579
2001-10-02,1.6802000000000001
2001-10-03,2.2222
2001-10-04,0.3066
2001-10-05,-1.1114
2001-10-08,-2.6131
2001-10-09,-0.8944
2001-10-10,1.8049
2001-10-11,1.6585999999999999
2001-10-12,-1.9409
2001-10-15,0.2295
2001-10-16,0.4007
2001-10-17,-2.6226000000000003
2001-10-18,-0.4684
2001-10-19,0.6176
2001-10-22,0.0585
2001-10-23,1.5776
2001-10-24,1.0641
2001-10-25,-0.7684
2001-10-26,0.889
2001-10-29,-0.2843
2001-10-30,-0.7412
2001-10-31,0.5169
2001-11-01,1.7429000000000001
2001-11-02,0.3931
2001-11-05,0.2797
2001-11-06,1.3668
2001-11-07,2.1739
2001-11-08,1.9122
2001-11-09,-1.5063
2001-11-12,0.5098
2001-11-13,2.0822
2001-11-14,1.0722
2001-11-15,0.0517
2001-11-16,-1.5666
2001-11-19,1.4324
2001-11-20,-0.2877
2001-11-21,1.0753
2001-11-23,0.2854
2001-11-26,1.3195000000000001
2001-11-27,-1.0725
2001-11-28,0.413
2001-11-29,1.2852999999999999
2001-11-30,0.3046
2001-12-03,0.7085
2001-12-04,0.6533
2001-12-05,2.5212
2001-12-06,-0.7305
2001-12-07,0.3189
2001-12-10,-2.6895
2001-12-11,2.0603
2001-12-12,0.0985
2001-12-13,-1.4511
2001-12-14,1.6721
2001-12-17,-0.2946
2001-12-18,1.9449
2001-12-19,-0.652
2001-12-20,0.1945
2001-12-21,0.655
2001-12-24,1.422
2001-12-26,0.2614
2001-12-27,0.0
2001-12-28,-0.5926
2001-12-31,-0.8584
2002-01-02,-1.0342
2002-01-03,1.4338
2002-01-04,0.6708
2002-01-07,-0.7139
2002-01-08,0.8869
2002-01-09,1.2591999999999999
2002-01-10,1.8067
2002-01-11,-0.3457
2002-01-14,-0.0231
2002-01-15,0.7402
2002-01-16,-0.8955
2002-01-17,1.3437999999999999
2002-01-18,1.0745
2002-01-22,1.0631
2002-01-23,0.5148
2002-01-24,1.6477
2002-01-25,-0.0219
2002-01-28,0.7669
2002-01-29,-1.4567999999999999
2002-01-30,-0.8164
2002-01-31,2.3582
2002-02-01,-1.4779
2002-02-04,-0.5295
2002-02-05,0.1552
2002-02-06,1.55
2002-02-07,0.3707
2002-02-08,1.2383
2002-02-11,0.7511
2002-02-12,0.1278
2002-02-13,-0.0213
2002-02-14,0.234
2002-02-15,-0.4065
2002-02-19,-0.3867
2002-02-20,1.3586
2002-02-21,-1.3191
2002-02-22,0.4097
2002-02-25,1.5675
2002-02-26,0.5285
2002-02-27,0.3785
2002-02-28,-0.6914
2002-03-01,0.4008
2002-03-04,1.1137
2002-03-05,0.0831
2002-03-06,-0.2492
2002-03-07,-1.7694
2002-03-08,2.5004999999999997
2002-03-11,-0.7236
2002-03-12,-0.7497
2002-03-13,-0.6085
2002-03-14,0.6333
2002-03-15,1.4475
2002-03-18,0.6617
2002-03-19,1.8077
2002-03-20,-0.6053
2002-03-21,0.2639
2002-03-22,-2.3487
2002-03-25,-1.7624
2002-03-26,-4.4956
2002-03-27,-2.4751
2002-03-28,4.8266
2002-04-01,-0.4323
2002-04-02,-1.1073
2002-04-03,-2.5467
2002-04-04,-1.667
2002-04-05,2.6804
2002-04-08,-0.4239
2002-04-09,1.3668
2002-04-10,-0.8621
2002-04-11,-1.9175
2002-04-12,1.7277
2002-04-15,-1.1173
2002-04-16,-2.0339
2002-04-17,-2.1453
2002-04-18,1.8622999999999998
2002-04-19,0.6249
2002-04-22,-0.322
2002-04-23,0.6461
2002-04-24,-0.3668
2002-04-25,-0.7133
2002-04-26,-0.139
2002-04-29,-0.9051
2002-04-30,2.7635
2002-05-01,1.2078
2002-05-02,1.5312000000000001
2002-05-03,-2.0404
2002-05-06,-0.6339
2002-05-07,0.9797
2002-05-08,1.5794000000000001
2002-05-09,0.5109
2002-05-10,-1.105
2002-05-13,1.1397
2002-05-14,0.2651
2002-05-15,1.5205
2002-05-16,0.3907
2002-05-17,0.3923
2002-05-20,-1.4763
2002-05-21,-0.7933
2002-05-22,-0.5553
2002-05-23,2.3006
2002-05-24,0.1092
2002-05-28,-0.7634
2002-05-29,0.7473
2002-05-30,-2.1161
2002-05-31,0.8246
2002-06-03,-0.2874
2002-06-04,-1.3079
2002-06-05,-0.2022
2002-06-06,-0.5402
2002-06-07,-0.9052
2002-06-10,0.1599
2002-06-11,-0.6612
2002-06-12,0.0
2002-06-13,-1.8820000000000001
2002-06-14,-0.7485
2002-06-17,2.404
2002-06-18,-2.4166
2002-06-19,-1.7689
2002-06-20,-3.0732
2002-06-21,-1.8578000000000001
2002-06-24,0.4796
2002-06-25,-3.6673999999999998
2002-06-26,1.4342
2002-06-27,-0.2057
2002-06-28,0.1803
2002-07-01,-2.3399
2002-07-02,-1.5271
2002-07-03,-3.6898
2002-07-05,4.5253
2002-07-08,-1.7264
2002-07-09,-1.3243
2002-07-10,-1.9995
2002-07-11,1.8726
2002-07-12,-0.4938
2002-07-15,-1.5164
2002-07-16,-1.1758
2002-07-17,1.0765
2002-07-18,-1.7936999999999999
2002-07-19,-2.9966
2002-07-22,-1.5593
2002-07-23,-0.269
2002-07-24,4.1355
2002-07-25,5.8417
2002-07-26,0.1631
2002-07-29,5.0489
2002-07-30,-0.3359
2002-07-31,0.8297
2002-08-01,-2.0571
2002-08-02,-2.4153000000000002
2002-08-05,3.6589
2002-08-06,4.9572
2002-08-07,1.3599999999999999
2002-08-08,4.4157
2002-08-09,2.0093
2002-08-12,0.5497
2002-08-13,0.5011
2002-08-14,2.9465
2002-08-15,2.1576
2002-08-16,-0.0217
2002-08-19,1.9774
2002-08-20,-1.9391
2002-08-21,0.1521
2002-08-22,2.0178
2002-08-23,-1.4887000000000001
2002-08-26,1.3169
2002-08-27,-2.1095
2002-08-28,-1.1101
2002-08-29,-0.3962
2002-08-30,0.4641
2002-09-03,-1.5617999999999999
2002-09-04,2.7709
2002-09-05,-0.5871
2002-09-06,0.8749
2002-09-09,1.0408
2002-09-10,0.7296
2002-09-11,0.0852
2002-09-12,-2.2563
2002-09-13,1.4591
2002-09-16,0.4507
2002-09-17,-1.4744
2002-09-18,-0.4771
2002-09-19,-2.092
2002-09-20,1.6693
2002-09-23,-1.7075
2002-09-24,-1.2918
2002-09-25,1.7374
2002-09-26,1.3085
2002-09-27,-2.2986
2002-09-30,0.9635
2002-10-01,3.6395999999999997
2002-10-02,-1.97
2002-10-03,1.4198
2002-10-04,-1.1415
2002-10-07,-0.6972
2002-10-08,2.2378
2002-10-09,-3.7339
2002-10-10,2.3183
2002-10-11,3.6818999999999997
2002-10-14,2.4165
2002-10-15,2.0722
2002-10-16,-2.9749
2002-10-17,-3.8533
2002-10-18,-0.2801
2002-10-21,4.516
2002-10-22,-2.1501
2002-10-23,-0.0845
2002-10-24,-1.8397000000000001
2002-10-25,1.8311
2002-10-28,-3.7868
2002-10-29,1.1434
2002-10-30,-0.5652
2002-10-31,1.0493999999999999
2002-11-01,1.2332
2002-11-04,-1.3678
2002-11-05,-0.6934
2002-11-06,0.8946
2002-11-07,-1.6219999999999999
2002-11-08,-0.4616
2002-11-11,-1.3913
2002-11-12,0.6047
2002-11-13,-0.3785
2002-11-14,0.6927
2002-11-15,0.2685
2002-11-18,-1.5845
2002-11-19,-0.907
2002-11-20,-2.7918
2002-11-21,2.1657
2002-11-22,0.8295
2002-11-25,-1.234
2002-11-26,-0.7867
2002-11-27,1.6791
2002-11-29,-0.4587
2002-12-02,-1.2903
2002-12-03,-3.3613
2002-12-04,2.4154999999999998
2002-12-05,0.3538
2002-12-06,2.9612
2002-12-09,-3.1043
2002-12-10,-0.5183
2002-12-11,-0.8762
2002-12-12,0.3106
2002-12-13,-2.3577
2002-12-16,-0.2683
2002-12-17,-0.0978
2002-12-18,-1.1016
2002-12-19,-0.7673
2002-12-20,4.016
2002-12-23,-0.2398
2002-12-24,-0.1683
2002-12-26,0.4334
2002-12-27,-0.8391
2002-12-30,-0.0484
2002-12-31,1.8384
2003-01-02,-0.095
2003-01-03,-0.5468
2003-01-06,0.502
2003-01-07,0.2854
2003-01-08,-1.2570999999999999
2003-01-09,0.6245
2003-01-10,-1.3846
2003-01-13,-0.8715
2003-01-14,-1.685
2003-01-15,-0.1242
2003-01-16,0.5471
2003-01-17,-1.5088
2003-01-21,-1.4817
2003-01-22,-1.9628
2003-01-23,2.6781
2003-01-24,0.0506
2003-01-27,-0.5568
2003-01-28,1.7816
2003-01-29,0.6502
2003-01-30,-3.354
2003-01-31,3.4447
2003-02-03,0.174
2003-02-04,-1.0915
2003-02-05,1.6052
2003-02-06,-0.864
2003-02-07,-1.3944
2003-02-10,1.5152
2003-02-11,-1.0199
2003-02-12,-1.7341
2003-02-13,-0.5882
2003-02-14,1.6364
2003-02-18,1.2522
2003-02-19,0.1262
2003-02-20,-0.1008
2003-02-21,1.3121
2003-02-24,-2.4657999999999998
2003-02-25,1.2257
2003-02-26,-0.8073
2003-02-27,1.6021999999999998
2003-02-28,0.8761
2003-03-03,-2.3077
2003-03-04,-2.2606
2003-03-05,1.1435
2003-03-06,-0.2569
2003-03-07,1.7517
2003-03-10,-2.4304
2003-03-11,-2.1277
2003-03-12,0.1591
2003-03-13,-1.4823
2003-03-14,1.1553
2003-03-17,3.1607
2003-03-18,-0.2832
2003-03-19,0.723
2003-03-20,-1.6919
2003-03-21,3.9635
2003-03-24,-1.4546999999999999
2003-03-25,1.2471
2003-03-26,-0.2011
2003-03-27,-0.2267
2003-03-28,1.0098
2003-03-31,0.2999
2003-04-01,0.8223
2003-04-02,0.6426
2003-04-03,0.2456
2003-04-04,0.9309
2003-04-07,0.4854
2003-04-08,1.2319
2003-04-09,-0.859
2003-04-10,1.7328999999999999
2003-04-11,0.2602
2003-04-14,2.5484
2003-04-15,-0.3221
2003-04-16,-1.3158
2003-04-17,0.4912
2003-04-21,-1.6294
2003-04-22,1.6091
2003-04-23,1.2576
2003-04-24,-0.299
2003-04-25,0.1384
2003-04-28,2.0502
2003-04-29,-0.0451
2003-04-30,-0.6098
2003-05-01,0.9316
2003-05-02,0.9005
2003-05-05,0.1116
2003-05-06,-1.3818
2003-05-07,0.678
2003-05-08,-0.9203
2003-05-09,0.7023
2003-05-12,0.6749
2003-05-13,-0.2905
2003-05-14,0.0448
2003-05-15,2.0385
2003-05-16,-0.3099
2003-05-19,-1.2655
2003-05-20,0.0899
2003-05-21,1.2806
2003-05-22,0.5768
2003-05-23,0.8161
2003-05-27,0.8095
2003-05-28,0.8898
2003-05-29,-0.9464
2003-05-30,1.9978
2003-06-02,1.3626
2003-06-03,-0.9872
2003-06-04,2.5667999999999997
2003-06-05,-0.7653
2003-06-06,-0.5836
2003-06-09,-1.9078
2003-06-10,0.7908
2003-06-11,-0.1272
2003-06-12,0.3609
2003-06-13,-1.1212
2003-06-16,0.813
2003-06-17,-0.9762
2003-06-18,-0.2357
2003-06-19,-1.3749
2003-06-20,-0.1089
2003-06-23,-0.9812
2003-06-24,0.3083
2003-06-25,-1.427
2003-06-26,-0.1336
2003-06-27,-1.0928
2003-06-30,1.0147
2003-07-01,1.1161
2003-07-02,0.574
2003-07-03,2.0413
2003-07-07,0.9034
2003-07-08,0.938
2003-07-09,-0.6125
2003-07-10,0.1275
2003-07-11,0.9762
2003-07-14,-0.2942
2003-07-15,0.6113
2003-07-16,0.7752
2003-07-17,-4.4283
2003-07-18,0.7179
2003-07-21,-2.311
2003-07-22,-0.0221
2003-07-23,0.1327
2003-07-24,-0.2429
2003-07-25,1.9925000000000002
2003-07-28,-0.1519
2003-07-29,-2.087
2003-07-30,0.0
2003-07-31,-1.421
2003-08-01,-1.5766
2003-08-04,-1.5332
2003-08-05,-1.3479
2003-08-06,2.0495
2003-08-07,-0.5771
2003-08-08,0.534
2003-08-11,-0.5774
2003-08-12,-0.7201
2003-08-13,0.0
2003-08-14,0.9827
2003-08-15,0.2571
2003-08-18,0.8625
2003-08-19,0.3929
2003-08-20,-0.1151
2003-08-21,0.4148
2003-08-22,-0.8033
2003-08-25,-0.9255
2003-08-26,-0.1635
2003-08-27,-0.6784
2003-08-28,0.1884
2003-08-29,0.3761
2003-09-02,2.2482
2003-09-03,-0.5726
2003-09-04,-0.3686
2003-09-05,-0.8555
2003-09-08,-0.3498
2003-09-09,-1.4042
2003-09-10,0.0
2003-09-11,0.0475
2003-09-12,0.0474
2003-09-15,-0.9485
2003-09-16,-0.4309
2003-09-17,0.0
2003-09-18,0.8415
2003-09-19,0.4769
2003-09-22,-1.0441
2003-09-23,-0.3118
2003-09-24,-1.708
2003-09-25,-0.7097
2003-09-26,-1.5036
2003-09-29,0.6507
2003-09-30,-0.1989
2003-10-01,1.0713
2003-10-02,1.1831
2003-10-03,1.0231
2003-10-06,0.627
2003-10-07,0.9346
2003-10-08,-1.1633
2003-10-09,-1.153
2003-10-10,0.1215
2003-10-13,0.1214
2003-10-14,-0.5333
2003-10-15,-0.0731
2003-10-16,-4.1707
2003-10-17,1.4762
2003-10-20,0.5016
2003-10-21,-0.549
2003-10-22,-0.0251
2003-10-23,0.0
2003-10-24,-0.0753
2003-10-27,-0.0502
2003-10-28,1.2566
2003-10-29,0.0
2003-10-30,0.7446
2003-10-31,-0.542
2003-11-03,0.9413
2003-11-04,-0.6135
2003-11-05,1.0864
2003-11-06,0.342
2003-11-07,1.1928
2003-11-10,-1.732
2003-11-11,-0.0979
2003-11-12,1.6907999999999999
2003-11-13,-0.7229
2003-11-14,-1.1021
2003-11-17,-2.8479
2003-11-18,-0.8412
2003-11-19,-0.7712
2003-11-20,1.0104
2003-11-21,1.744
2003-11-24,1.7646
2003-11-25,1.1395
2003-11-26,0.8817
2003-11-28,0.0243
2003-12-01,0.801
2003-12-02,-0.8428
2003-12-03,0.2428
2003-12-04,0.2907
2003-12-05,-1.5699999999999998
2003-12-08,-0.9816
2003-12-09,-0.8178
2003-12-10,-0.5247
2003-12-11,0.427
2003-12-12,0.025
2003-12-15,-0.5501
2003-12-16,0.1257
2003-12-17,-0.4269
2003-12-18,0.6305
2003-12-19,1.0526
2003-12-22,1.5873
2003-12-23,-0.6592
2003-12-24,0.0
2003-12-26,0.3195
2003-12-29,2.2538
2003-12-30,-0.7427
2003-12-31,-0.2414
2004-01-02,-1.3066
2004-01-05,0.9806
2004-01-06,2.6948
2004-01-07,-0.1655
2004-01-08,0.6867
2004-01-09,-1.1524
2004-01-12,-0.8803
2004-01-13,0.7921
2004-01-14,0.0476
2004-01-15,0.0714
2004-01-16,-0.0714
2004-01-20,-2.0233
2004-01-21,0.0243
2004-01-22,0.1214
2004-01-23,3.0325
2004-01-26,-0.4003
2004-01-27,-0.1655
2004-01-28,-2.6521
2004-01-29,-2.8947000000000003
2004-01-30,1.1774
2004-02-02,-1.3122
2004-02-03,-2.1576
2004-02-04,0.0769
2004-02-05,0.4356
2004-02-06,-0.051
2004-02-09,-0.5105
2004-02-10,1.3597000000000001
2004-02-11,1.4174
2004-02-12,-0.4243
2004-02-13,-0.9866
2004-02-17,1.2008
2004-02-18,0.3534
2004-02-19,-0.5031
2004-02-20,-1.1125
2004-02-23,-0.7926
2004-02-24,-0.0515
2004-02-25,0.5157
2004-02-26,0.0257
2004-02-27,1.0003
2004-03-01,0.8888
2004-03-02,-0.3272
2004-03-03,0.0758
2004-03-04,0.3028
2004-03-05,0.1509
2004-03-08,-0.1758
2004-03-09,-0.2265
2004-03-10,-1.0088
2004-03-11,-1.1465
2004-03-12,0.3351
2004-03-15,-0.6936
2004-03-16,0.6467
2004-03-17,1.0794
2004-03-18,0.5848
2004-03-19,0.2275
2004-03-22,-1.8916
2004-03-23,0.6684
2004-03-24,-0.5873
2004-03-25,0.5394
2004-03-26,0.6643
2004-03-29,2.3858
2004-03-30,-0.2479
2004-03-31,-0.3479
2004-04-01,0.2244
2004-04-02,1.5178
2004-04-05,-0.2696
2004-04-06,1.2534
2004-04-07,-0.6553
2004-04-08,-0.6352
2004-04-12,0.3688
2004-04-13,1.2739
2004-04-14,-0.1693
2004-04-15,0.3877
2004-04-16,0.8207
2004-04-19,-0.0958
2004-04-20,-0.9346
2004-04-21,0.4112
2004-04-22,1.7345000000000002
2004-04-23,-2.1075
2004-04-26,-0.4112
2004-04-27,0.2915
2004-04-28,-1.4531
2004-04-29,0.4915
2004-04-30,1.0271
2004-05-03,3.7037
2004-05-04,-1.1438
2004-05-05,0.0
2004-05-06,-0.9209
2004-05-07,-0.7626
2004-05-10,-1.0327
2004-05-11,-0.4368
2004-05-12,-0.5362
2004-05-13,0.098
2004-05-14,-0.4162
2004-05-17,4.3756
2004-05-18,-0.1649
2004-05-19,0.2123
2004-05-20,-0.9887
2004-05-21,0.5517
2004-05-24,-0.0477
2004-05-25,0.8353
2004-05-26,-0.568
2004-05-27,1.5949
2004-05-28,0.328
