ticker,LMS US Equity
2000-05-24,-1.5625
2000-05-25,0.7937
2000-05-26,-1.5748
2000-05-30,5.6
2000-05-31,-3.0303
2000-06-01,2.3438
2000-06-02,-0.7634
2000-06-05,3.0769
2000-06-06,-2.9851
2000-06-07,0.7692
2000-06-08,6.1068999999999996
2000-06-09,-3.5971
2000-06-12,-3.7313
2000-06-13,-0.7752
2000-06-14,1.5625
2000-06-15,7.6923
2000-06-16,7.1429
2000-06-19,14.6667
2000-06-20,4.6512
2000-06-21,1.1111
2000-06-22,-2.7473
2000-06-23,2.2599
2000-06-26,-0.5525
2000-06-27,2.2222
2000-06-28,9.2391
2000-06-29,2.4876
2000-06-30,18.932
2000-07-03,11.0204
2000-07-05,-5.8824
2000-07-06,0.3906
2000-07-07,1.9455
2000-07-10,6.8702
2000-07-11,-1.0714
2000-07-12,-1.444
2000-07-13,-0.3663
2000-07-14,1.8382
2000-07-17,6.4982
2000-07-18,0.339
2000-07-19,-3.0405
2000-07-20,-3.4843
2000-07-21,3.6101
2000-07-24,2.439
2000-07-25,0.3401
2000-07-26,-3.0508
2000-07-27,-3.1469
2000-07-28,2.5271
2000-07-31,-0.7042
2000-08-01,2.8369
2000-08-02,-0.6897
2000-08-03,-4.8611
2000-08-04,7.6642
2000-08-07,13.5593
2000-08-08,-2.6866
2000-08-09,1.5337
2000-08-10,-0.3021
2000-08-11,1.8182
2000-08-14,9.8958
2000-08-15,1.6926
2000-08-16,2.2636
2000-08-17,-0.5208
2000-08-18,0.5236
2000-08-21,0.0
2000-08-22,3.6458
2000-08-23,-5.5276
2000-08-24,-11.7021
2000-08-25,-12.0482
2000-08-28,7.1918
2000-08-29,2.8754
2000-08-30,3.1056
2000-08-31,-4.8193
2000-09-01,18.9873
2000-09-05,0.7979
2000-09-06,-4.7493
2000-09-07,-0.554
2000-09-08,0.0
2000-09-11,-0.5571
2000-09-12,-4.7619
2000-09-13,-1.1764999999999999
2000-09-14,-2.3810000000000002
2000-09-15,-2.439
2000-09-18,-5.3125
2000-09-19,-5.6106
2000-09-20,-0.6993
2000-09-21,-2.4648
2000-09-22,-8.3032
2000-09-25,-11.0236
2000-09-26,4.4248
2000-09-27,-3.3898
2000-09-28,-5.2632
2000-09-29,-12.963
2000-10-02,-12.234
2000-10-03,0.6061
2000-10-04,18.6747
2000-10-05,-5.5838
2000-10-06,-10.7527
2000-10-09,-2.4096
2000-10-10,-1.8519
2000-10-11,1.8868
2000-10-12,-3.0864
2000-10-13,10.1911
2000-10-16,-8.6705
2000-10-17,3.1646
2000-10-18,0.0
2000-10-19,-1.8405
2000-10-20,0.0
2000-10-23,-2.5
2000-10-24,5.7692
2000-10-25,-5.4545
2000-10-26,-3.8462
2000-10-27,-6.6667
2000-10-30,0.7143
2000-10-31,6.383
2000-11-01,-4.0
2000-11-02,9.0278
2000-11-03,-5.7325
2000-11-06,6.0811
2000-11-07,2.5478
2000-11-08,1.8634
2000-11-09,-8.5366
2000-11-10,-4.0
2000-11-13,-2.0833
2000-11-14,8.5106
2000-11-15,1.9607999999999999
2000-11-16,-5.7692
2000-11-17,1.3605
2000-11-20,-3.3557
2000-11-21,0.0
2000-11-22,2.7778
2000-11-24,-6.7568
2000-11-27,5.0725
2000-11-28,4.1379
2000-11-29,-3.3113
2000-11-30,-2.7397
2000-12-01,1.4085
2000-12-04,6.9444
2000-12-05,7.7922
2000-12-06,0.0
2000-12-07,-8.4337
2000-12-08,-2.6316
2000-12-11,5.4054
2000-12-12,9.6154
2000-12-13,0.5848
2000-12-14,0.0
2000-12-15,-1.7442
2000-12-18,1.7751000000000001
2000-12-19,0.0
2000-12-20,2.3256
2000-12-21,0.0
2000-12-22,-10.7955
2000-12-26,2.5478
2000-12-27,0.6211
2000-12-28,4.321
2000-12-29,-0.5917
2001-01-02,-1.7856999999999998
2001-01-03,2.4242
2001-01-04,-0.5917
2001-01-05,2.3810000000000002
2001-01-08,1.7442
2001-01-09,1.7143000000000002
2001-01-10,1.6854
2001-01-11,3.3149
2001-01-12,0.5348
2001-01-16,-3.1915
2001-01-17,-0.5495
2001-01-18,3.8674
2001-01-19,3.1915
2001-01-22,-1.5464
2001-01-23,-2.6178
2001-01-24,-1.6129
2001-01-25,0.0
2001-01-26,-4.3716
2001-01-29,-1.0743
2001-01-30,2.5878
2001-01-31,1.3514
2001-02-01,2.6667
2001-02-02,1.9912999999999998
2001-02-05,0.5093
2001-02-06,1.1824
2001-02-07,0.1669
2001-02-08,-0.5
2001-02-09,-0.67
2001-02-12,-2.0236
2001-02-13,-1.8933
2001-02-14,-1.9298
2001-02-15,-0.2683
2001-02-16,-3.5874
2001-02-20,-7.814
2001-02-21,-0.5045
2001-02-22,-3.144
2001-02-23,0.5236
2001-02-26,-2.1875
2001-02-27,-6.6028
2001-02-28,-4.2189
2001-03-01,-0.119
2001-03-02,0.1192
2001-03-05,4.1667
2001-03-06,1.8286
2001-03-07,0.7856
2001-03-08,-0.8909
2001-03-09,-1.573
2001-03-12,-6.3927
2001-03-13,-1.8293
2001-03-14,-1.8634
2001-03-15,0.0
2001-03-16,-6.8354
2001-03-19,5.9783
2001-03-20,-1.9231
2001-03-21,-3.1373
2001-03-22,-0.135
2001-03-23,2.027
2001-03-26,0.0
2001-03-27,-0.1325
2001-03-28,-0.5305
2001-03-29,-1.4667
2001-03-30,-0.9472
2001-04-02,-2.1858
2001-04-03,-2.2346
2001-04-04,-2.7143
2001-04-05,2.79
2001-04-06,-0.4286
2001-04-09,1.0043
2001-04-10,0.142
2001-04-11,-5.2482
2001-04-12,1.0479
2001-04-16,-1.6296
2001-04-17,2.4096
2001-04-18,5.5882
2001-04-19,1.2535
2001-04-20,-0.8253
2001-04-23,-2.6352
2001-04-24,-1.567
2001-04-25,15.6295
2001-04-26,6.383
2001-04-27,5.5294
2001-04-30,2.5641
2001-05-01,-4.3478
2001-05-02,1.3636
2001-05-03,0.0
2001-05-04,2.6906
2001-05-07,0.655
2001-05-08,0.8677
2001-05-09,-0.7527
2001-05-10,2.3835
2001-05-11,-2.328
2001-05-14,2.6002
2001-05-15,-1.5838999999999999
2001-05-16,8.9056
2001-05-17,4.532
2001-05-18,7.9171
2001-05-21,5.4148
2001-05-22,0.2486
2001-05-23,-0.8264
2001-05-24,0.0
2001-05-25,-0.3333
2001-05-29,0.2508
2001-05-30,-12.844
2001-05-31,0.2871
2001-06-01,-0.0954
2001-06-04,-4.489
2001-06-05,-2.5
2001-06-06,-6.1538
2001-06-07,8.1967
2001-06-08,-1.5152
2001-06-11,-2.5641
2001-06-12,0.0
2001-06-13,0.9474
2001-06-14,-4.2753
2001-06-15,-3.5948
2001-06-18,-10.7345
2001-06-19,0.1266
2001-06-20,-3.5398
2001-06-21,-0.3932
2001-06-22,-1.3158
2001-06-25,-1.4667
2001-06-26,-0.1353
2001-06-27,-5.2846
2001-06-28,-2.7182
2001-06-29,-1.4706000000000001
2001-07-02,6.5672
2001-07-03,3.6414999999999997
2001-07-05,3.3784
2001-07-06,-0.6536
2001-07-09,1.4474
2001-07-10,2.4643
2001-07-11,3.7975
2001-07-12,1.0976
2001-07-13,1.9300000000000002
2001-07-16,-1.8935
2001-07-17,-4.3426
2001-07-18,-1.6393
2001-07-19,0.1282
2001-07-20,0.8963
2001-07-23,-2.1574
2001-07-24,-4.2802
2001-07-25,-6.0976
2001-07-26,-0.8658
2001-07-27,3.2023
2001-07-30,0.141
2001-07-31,-3.9436999999999998
2001-08-01,0.0
2001-08-02,4.1056
2001-08-03,-1.4085
2001-08-06,-0.7143
2001-08-07,7.1942
2001-08-08,0.0
2001-08-09,0.4027
2001-08-10,-1.0695000000000001
2001-08-13,-4.7297
2001-08-14,4.2553
2001-08-15,-2.449
2001-08-16,1.1158
2001-08-17,-1.3793
2001-08-20,0.0
2001-08-21,0.0
2001-08-22,-0.6993
2001-08-23,-8.169
2001-08-24,1.5337
2001-08-27,0.4532
2001-08-28,1.3534
2001-08-29,0.8902
2001-08-30,-2.2059
2001-08-31,-8.2707
2001-09-04,-8.1967
2001-09-05,-0.8929
2001-09-06,5.2252
2001-09-07,-8.3904
2001-09-10,-2.4299
2001-09-17,-7.0881
2001-09-18,-2.8866
2001-09-19,1.0616
2001-09-20,-15.9664
2001-09-21,0.0
2001-09-24,12.5
2001-09-25,31.1111
2001-09-26,-21.8644
2001-09-27,-0.2169
2001-09-28,-13.0435
2001-10-01,14.5
2001-10-02,3.7118
2001-10-03,-6.3158
2001-10-04,-2.0225
2001-10-05,-0.9174
2001-10-08,-1.3889
2001-10-09,-1.4085
2001-10-10,5.4762
2001-10-11,-6.772
2001-10-12,0.4843
2001-10-15,-3.6145
2001-10-16,-0.25
2001-10-17,2.2556
2001-10-18,2.451
2001-10-19,-0.2392
2001-10-22,-2.6379
2001-10-23,-8.867
2001-10-24,-2.7027
2001-10-25,5.2778
2001-10-26,0.5277
2001-10-29,1.0499
2001-10-30,3.8961
2001-10-31,-1.25
2001-11-01,-7.5949
2001-11-02,5.2055
2001-11-05,-2.3438
2001-11-06,-1.3333
2001-11-07,11.6216
2001-11-08,1.6949
2001-11-09,2.3810000000000002
2001-11-12,1.3953
2001-11-13,-2.7523
2001-11-14,-4.0094
2001-11-15,-6.6339
2001-11-16,0.7895
2001-11-19,0.0
2001-11-20,-0.5222
2001-11-21,-5.2493
2001-11-23,5.2632
2001-11-26,0.0
2001-11-27,1.3158
2001-11-28,-7.7922
2001-11-29,-1.4085
2001-11-30,-2.2857
2001-12-03,2.0468
2001-12-04,0.0
2001-12-05,-5.1576
2001-12-06,13.2931
2001-12-07,13.3333
2001-12-10,3.7647
2001-12-11,-3.6281
2001-12-12,-1.8824
2001-12-13,-2.1583
2001-12-14,10.2941
2001-12-17,-2.2222
2001-12-18,9.0909
2001-12-19,-3.3333
2001-12-20,2.3707
2001-12-21,2.9474
2001-12-24,2.2495
2001-12-26,-0.4
2001-12-27,0.6024
2001-12-28,4.5908
2001-12-31,0.1908
2002-01-02,1.9048
2002-01-03,2.8037
2002-01-04,9.0909
2002-01-07,-12.5
2002-01-08,3.8095
2002-01-09,-0.9174
2002-01-10,-1.6667
2002-01-11,3.5782
2002-01-14,-4.0
2002-01-15,-2.4621
2002-01-16,1.9417
2002-01-17,4.0
2002-01-18,0.9158
2002-01-22,0.726
2002-01-23,0.9009
2002-01-24,-1.7856999999999998
2002-01-25,2.7273
2002-01-28,-4.0708
2002-01-29,1.2915
2002-01-30,0.0
2002-01-31,0.0
2002-02-01,-1.6393
2002-02-04,-8.3333
2002-02-05,-7.0707
2002-02-06,-2.3913
2002-02-07,-2.0045
2002-02-08,0.0
2002-02-11,2.2727
2002-02-12,2.2222
2002-02-13,-3.9130000000000003
2002-02-14,1.5836999999999999
2002-02-15,-0.8909
2002-02-19,-7.8652
2002-02-20,-2.439
2002-02-21,0.0
2002-02-22,8.75
2002-02-25,-5.7471
2002-02-26,8.7805
2002-02-27,-2.9148
2002-02-28,5.0808
2002-03-01,7.6923
2002-03-04,2.0408
2002-03-05,-1.6
2002-03-06,4.4715
2002-03-07,9.9222
2002-03-08,-2.6549
2002-03-11,3.0909
2002-03-12,-3.5273
2002-03-13,-1.2797
2002-03-14,-0.9259
2002-03-15,4.6729
2002-03-18,-1.7856999999999998
2002-03-19,-2.1818
2002-03-20,-1.1152
2002-03-21,1.5038
2002-03-22,2.4074
2002-03-25,-0.5425
2002-03-26,-0.9091
2002-03-27,-0.9174
2002-03-28,6.4815
2002-04-01,0.3478
2002-04-02,-4.6794
2002-04-03,0.9091
2002-04-04,-0.1802
2002-04-05,-0.722
2002-04-08,-2.5455
2002-04-09,0.1866
2002-04-10,-1.3035
2002-04-11,1.1320999999999999
2002-04-12,0.1866
2002-04-15,1.1173
2002-04-16,0.7366
2002-04-17,2.1938
2002-04-18,-3.3989
2002-04-19,2.037
2002-04-22,5.0817
2002-04-23,3.6269
2002-04-24,-9.5
2002-04-25,-6.0773
2002-04-26,2.549
2002-04-29,-1.5295999999999998
2002-04-30,-3.8834999999999997
2002-05-01,8.4848
2002-05-02,-3.1657
2002-05-03,1.9231
2002-05-06,1.8868
2002-05-07,-4.6296
2002-05-08,0.0
2002-05-09,-0.9709
2002-05-10,0.0
2002-05-13,-2.549
2002-05-14,-2.4145
2002-05-15,1.0309
2002-05-16,7.3469
2002-05-17,-4.943
2002-05-20,0.0
2002-05-21,-0.6
2002-05-22,-0.4024
2002-05-23,0.404
2002-05-24,-4.2254
2002-05-28,0.8403
2002-05-29,2.5
2002-05-30,-1.2195
2002-05-31,0.823
2002-06-03,-0.8163
2002-06-04,1.8519
2002-06-05,-0.8081
2002-06-06,0.2037
2002-06-07,0.0
2002-06-10,2.0325
2002-06-11,-5.3785
2002-06-12,1.0526
2002-06-13,-6.25
2002-06-14,-5.5556
2002-06-17,5.8824
2002-06-18,1.7778
2002-06-19,-2.1834
2002-06-20,0.4464
2002-06-21,-1.1111
2002-06-24,-8.5393
2002-06-25,-3.6855
2002-06-26,-1.7856999999999998
2002-06-27,4.4156
2002-06-28,-2.9851
2002-07-01,0.2564
2002-07-02,2.3018
2002-07-03,-2.5
2002-07-05,1.2821
2002-07-08,0.7595
2002-07-09,1.7588
2002-07-10,-1.2346
2002-07-11,-3.75
2002-07-12,-1.2987
2002-07-15,-1.5789
2002-07-16,-2.1390000000000002
2002-07-17,3.8251
2002-07-18,-5.2632
2002-07-19,-1.3889
2002-07-22,-1.4085
2002-07-23,-1.4285999999999999
2002-07-24,-6.6667
2002-07-25,-5.2795
2002-07-26,19.6721
2002-07-29,0.0
2002-07-30,-2.7397
2002-07-31,2.2535
2002-08-01,-2.7548
2002-08-02,-3.6827
2002-08-05,-13.2353
2002-08-06,-3.3898
2002-08-07,4.9123
2002-08-08,0.3344
2002-08-09,0.0
2002-08-12,0.6667
2002-08-13,6.9536
2002-08-14,1.2384
2002-08-15,-11.0092
2002-08-16,2.4055
2002-08-19,4.0268
2002-08-20,-3.2258
2002-08-21,3.3333
2002-08-22,-1.2903
2002-08-23,-0.3268
2002-08-26,0.3279
2002-08-27,-0.6536
2002-08-28,0.3289
2002-08-29,1.6393
2002-08-30,8.0645
2002-09-03,-7.4627
2002-09-04,0.0
2002-09-05,0.0
2002-09-06,13.871
2002-09-09,-2.2663
2002-09-10,-1.4493
2002-09-11,0.0
2002-09-12,-2.9412000000000003
2002-09-13,0.0
2002-09-16,-6.0606
2002-09-17,1.9355
2002-09-18,-6.6456
2002-09-19,-5.7627
2002-09-20,5.7554
2002-09-23,-6.4626
2002-09-24,0.0
2002-09-25,10.1818
2002-09-27,-9.2409
2002-09-30,25.4545
2002-10-01,-13.0435
2002-10-02,10.0
2002-10-03,1.5152
2002-10-04,-11.9403
2002-10-07,0.0
2002-10-08,-8.4746
2002-10-09,-1.1111
2002-10-10,1.1236
2002-10-11,3.7037
2002-10-14,-5.3571
2002-10-15,-1.8868
2002-10-16,-3.8462
2002-10-17,6.0
2002-10-18,11.3208
2002-10-21,3.7288
2002-10-22,4.5752
2002-10-23,-0.625
2002-10-24,4.717
2002-10-25,-8.1081
2002-10-28,1.9607999999999999
2002-10-29,-2.2436
2002-10-30,0.0
2002-10-31,18.0328
2002-11-01,-1.3889
2002-11-04,-4.2254
2002-11-05,2.3529
2002-11-06,-6.6091999999999995
2002-11-07,-0.3077
2002-11-08,1.8519
2002-11-11,0.0
2002-11-12,-4.5455
2002-11-13,3.1746
2002-11-14,1.5385
2002-11-15,3.0303
2002-11-18,-4.4118
2002-11-19,-4.6154
2002-11-20,-1.9355
2002-11-21,3.9474
2002-11-22,-1.8987
2002-11-25,3.2258
2002-11-26,-4.0625
2002-11-27,0.9772
2002-11-29,0.9677
2002-12-02,0.3195
2002-12-03,-0.9554
2002-12-04,-0.6431
2002-12-05,0.3236
2002-12-06,3.2258
2002-12-09,-1.5625
2002-12-10,-1.2698
2002-12-11,4.5016
2002-12-12,7.6923
2002-12-13,-1.4285999999999999
2002-12-16,0.2899
2002-12-17,0.289
2002-12-18,1.4409
2002-12-19,5.1136
2002-12-20,-4.0541
2002-12-23,1.6901000000000002
2002-12-24,-0.277
2002-12-26,0.0
2002-12-27,-5.5556
2002-12-30,-5.5882
2002-12-31,0.3115
2003-01-02,4.0373
2003-01-03,2.6866
2003-01-06,6.9767
2003-01-07,4.8913
2003-01-08,1.0363
2003-01-09,5.1282
2003-01-10,-9.2683
2003-01-13,4.8387
2003-01-14,2.0513
2003-01-15,2.0101
2003-01-16,-2.9557
2003-01-17,2.5381
2003-01-21,0.0
2003-01-22,-1.2376
2003-01-23,-0.7519
2003-01-24,-3.5354
2003-01-27,-1.8325
2003-01-28,0.2667
2003-01-29,-7.4468
2003-01-30,-0.2874
2003-01-31,-2.3055
2003-02-03,-4.1298
2003-02-04,-0.6154
2003-02-05,8.3591
2003-02-06,0.2857
2003-02-07,-4.2735
2003-02-10,2.0833
2003-02-12,-0.8746
2003-02-13,-4.4118
2003-02-14,1.5385
2003-02-18,-0.9091
2003-02-19,-0.6116
2003-02-20,-2.7692
2003-02-21,-0.6329
2003-02-24,4.1401
2003-02-25,-3.9755000000000003
2003-02-26,0.3185
2003-02-27,-0.6349
2003-02-28,-0.639
2003-03-03,1.2862
2003-03-04,0.3175
2003-03-05,2.8481
2003-03-06,-0.3077
2003-03-07,0.9259
2003-03-10,8.868500000000001
2003-03-11,0.2809
2003-03-12,0.8403
2003-03-13,0.8333
2003-03-14,3.8567
2003-03-17,0.7958
2003-03-18,5.7895
2003-03-19,0.0
2003-03-20,0.4975
2003-03-21,1.4851
2003-03-24,-2.6829
2003-03-25,-1.0025
2003-03-26,6.0759
2003-03-27,9.7852
2003-03-28,10.8696
2003-03-31,0.1961
2003-04-01,5.8708
2003-04-02,2.5878
2003-04-03,-3.6036
2003-04-04,4.6729
2003-04-07,-0.5357
2003-04-08,-14.7217
2003-04-09,0.0
2003-04-10,-1.0526
2003-04-11,-1.9149
2003-04-14,-4.9892
2003-04-15,2.5114
2003-04-16,3.5635
2003-04-17,1.2903
2003-04-21,-4.4586
2003-04-22,2.0
2003-04-23,1.5251000000000001
2003-04-24,-0.8584
2003-04-25,-2.3810000000000002
2003-04-28,1.7738
2003-04-29,-0.6536
2003-04-30,0.4386
2003-05-01,-3.4934
2003-05-02,-0.2262
2003-05-05,-9.2971
2003-05-06,5.0
2003-05-07,0.0
2003-05-08,0.9524
2003-05-09,-3.7736
2003-05-12,-0.2451
2003-05-13,1.9656
2003-05-14,-2.1687
2003-05-15,3.202
2003-05-16,2.864
2003-05-19,-0.232
2003-05-20,-1.1628
2003-05-21,2.3529
2003-05-22,-0.4598
2003-05-23,6.2356
2003-05-27,0.0
2003-05-28,-2.1739
2003-05-29,0.2222
2003-05-30,-0.2217
2003-06-02,3.7778
2003-06-03,-1.0707
2003-06-04,3.6797
2003-06-05,-0.4175
2003-06-06,3.3543
2003-06-09,2.4341
2003-06-10,0.396
2003-06-11,0.5917
2003-06-12,-1.5686
2003-06-13,0.0
2003-06-16,2.5896
2003-06-17,0.5825
2003-06-18,-10.2317
2003-06-19,2.3656
2003-06-20,-4.4118
2003-06-23,0.0
2003-06-24,0.0
2003-06-25,1.0989
2003-06-26,0.0
2003-06-27,0.0
2003-06-30,4.7826
2003-07-01,-1.4523
2003-07-02,-0.8421
2003-07-03,-1.2739
2003-07-07,3.6559
2003-07-08,1.0373
2003-07-09,0.0
2003-07-10,0.2053
2003-07-11,-0.6148
2003-07-14,0.4124
2003-07-15,2.0534
2003-07-16,0.0
2003-07-17,0.0
2003-07-18,1.6097000000000001
2003-07-21,0.9901
2003-07-22,0.9804
2003-07-23,0.9709
2003-07-24,-1.9231
2003-07-25,-1.5686
2003-07-28,1.7928
2003-07-29,0.7828
2003-07-30,-4.6602
2003-07-31,2.444
2003-08-01,0.1988
2003-08-04,-0.1984
2003-08-05,0.0
2003-08-06,-0.5964
2003-08-07,2.8
2003-08-08,0.9728
2003-08-11,0.1927
2003-08-12,-2.1154
2003-08-13,-0.1965
2003-08-14,-0.5906
2003-08-15,-0.198
2003-08-18,2.7778
2003-08-19,-2.1236
2003-08-20,1.5779
2003-08-21,-0.7767
2003-08-22,0.7828
2003-08-25,0.5825
2003-08-26,-1.3514
2003-08-27,-4.1096
2003-08-28,1.0204
2003-08-29,3.4343
2003-09-02,-0.7813
2003-09-03,2.3622
2003-09-04,3.4615
2003-09-05,-0.5576
2003-09-08,2.8037
2003-09-09,4.5455
2003-09-10,-0.8696
2003-09-11,0.8772
2003-09-12,-0.8696
2003-09-15,-1.7544
2003-09-16,-0.8929
2003-09-17,-0.3604
2003-09-18,2.17
2003-09-19,0.0
2003-09-22,2.4779
2003-09-23,-1.5544
2003-09-24,-1.7544
2003-09-25,1.9643000000000002
2003-09-26,-1.9264000000000001
2003-09-29,0.0
2003-09-30,-1.4285999999999999
2003-10-01,0.3623
2003-10-02,2.8881
2003-10-03,1.7544
2003-10-06,-1.8965999999999998
2003-10-07,2.6362
2003-10-08,0.1712
2003-10-09,-0.6838
2003-10-10,-0.5164
2003-10-13,-2.0761
2003-10-14,-0.1767
2003-10-15,1.2389000000000001
2003-10-16,1.7483
2003-10-17,1.3746
2003-10-20,-0.5085
2003-10-21,0.0
2003-10-22,1.1925
2003-10-23,-0.3367
2003-10-24,1.0135
2003-10-27,1.505
2003-10-28,-0.9885
2003-10-29,0.3328
2003-10-30,-1.4925
2003-10-31,1.8519
2003-11-03,-0.3306
2003-11-04,-2.8192
2003-11-05,-0.8532
2003-11-06,3.2702
2003-11-07,-0.3333
2003-11-10,0.8361
2003-11-11,0.4975
2003-11-12,-1.3201
2003-11-13,0.3344
2003-11-14,0.3333
2003-11-17,-1.3289
2003-11-18,-0.3367
2003-11-19,-0.3378
2003-11-20,-0.339
2003-11-21,-2.0408
2003-11-24,-0.1736
2003-11-25,-0.6957
2003-11-26,4.5534
2003-11-28,-3.0151
2003-12-01,1.3817
2003-12-02,0.0
2003-12-03,2.385
2003-12-04,-1.6639
2003-12-05,2.1997
2003-12-08,2.649
2003-12-09,-2.7419000000000002
2003-12-10,1.8242
2003-12-11,1.6287
2003-12-12,-0.9615
2003-12-15,0.1618
2003-12-16,0.1616
2003-12-17,0.8065
2003-12-18,0.0
2003-12-19,-2.88
2003-12-22,0.4942
2003-12-23,-0.8197
2003-12-24,0.6612
2003-12-26,0.821
2003-12-29,3.5831
2003-12-30,0.9434
2003-12-31,-10.1246
2004-01-02,-4.6794
2004-01-05,1.6364
2004-01-06,4.1145
2004-01-07,1.0309
2004-01-08,-2.8912
2004-01-09,0.7005
2004-01-12,-0.5217
2004-01-13,-0.3497
2004-01-14,1.2281
2004-01-15,0.8666
2004-01-16,1.0309
2004-01-20,0.1701
2004-01-21,0.5093
2004-01-22,-0.1689
2004-01-23,0.3384
2004-01-26,-0.8432
2004-01-27,0.0
2004-01-28,-0.5102
2004-01-29,0.0
2004-01-30,-1.1966
2004-02-02,-0.519
2004-02-03,-2.6087
2004-02-04,1.9643000000000002
2004-02-05,-1.0508
2004-02-06,-1.5929
2004-02-09,2.8777
2004-02-10,-0.3497
2004-02-11,1.9298
2004-02-12,-0.8606
2004-02-13,-1.0417
2004-02-17,-3.5088
2004-02-18,1.8182
2004-02-19,-1.25
2004-02-20,0.0
2004-02-23,-0.5425
2004-02-24,1.8182
2004-02-25,-5.7143
2004-02-26,0.0
2004-02-27,-3.4091
2004-03-01,-3.7255000000000003
2004-03-02,1.833
2004-03-03,4.0
2004-03-04,1.7308
2004-03-05,-2.0794
2004-03-08,2.1236
2004-03-09,-0.7561
2004-03-10,1.9048
2004-03-11,-2.4299
2004-03-12,0.7663
2004-03-15,-0.9506
2004-03-16,0.7678
2004-03-17,0.5714
2004-03-18,-0.1894
2004-03-19,-0.3795
2004-03-22,-0.9524
2004-03-23,0.9615
2004-03-24,0.0
2004-03-25,0.9524
2004-03-26,3.3962
2004-03-29,0.0
2004-03-30,2.9196999999999997
2004-03-31,0.1773
2004-04-01,-2.1239
2004-04-02,2.17
2004-04-05,5.3097
2004-04-06,3.5294
2004-04-07,1.6234
2004-04-08,-0.9585
2004-04-12,1.129
2004-04-13,-1.7544
2004-04-14,1.461
2004-04-15,2.24
2004-04-16,1.7214
2004-04-19,1.0769
2004-04-20,0.761
2004-04-21,0.4532
2004-04-22,-2.5564
2004-04-23,-1.8519
2004-04-26,4.0881
2004-04-27,0.0
2004-04-28,-1.2085
2004-04-29,-1.0703
2004-04-30,0.3091
2004-05-03,0.7704
2004-05-04,0.7645
2004-05-05,1.214
2004-05-06,0.1499
2004-05-07,0.8982
2004-05-10,-1.1869
2004-05-11,-0.9009
2004-05-12,2.5758
2004-05-13,3.5451
2004-05-14,-0.9986
2004-05-17,1.585
2004-05-18,1.5603
2004-05-19,4.7486
2004-05-20,-1.8667
2004-05-21,-1.6303999999999998
2004-05-24,0.5525
2004-05-25,-1.7856999999999998
2004-05-26,1.3986
2004-05-27,-0.6897
2004-05-28,4.8611
2004-06-01,2.649
2004-06-02,1.6774
2004-06-03,0.6345
2004-06-04,1.8916
2004-06-07,-1.6089
2004-06-08,3.2704
2004-06-09,-0.9744
2004-06-10,0.738
2004-06-14,-1.8315000000000001
2004-06-15,-1.2438
2004-06-16,0.0
