ticker,BHE US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-05-23,0.6957
2000-05-24,-4.4905
2000-05-25,3.4358
2000-05-26,-4.1958
2000-05-30,1.8248
2000-05-31,-2.509
2000-06-01,1.6543999999999999
2000-06-02,7.7758
2000-06-05,0.5034
2000-06-06,0.5008
2000-06-07,-1.1628
2000-06-08,2.1849
2000-06-09,0.0
2000-06-12,-4.7697
2000-06-13,-1.5544
2000-06-14,4.5614
2000-06-15,-2.0134
2000-06-16,0.0
2000-06-19,-1.7123
2000-06-20,-0.8711
2000-06-21,-1.5817
2000-06-22,0.5357
2000-06-23,-0.7105
2000-06-26,1.2522
2000-06-27,2.2968
2000-06-28,0.1727
2000-06-29,0.5172
2000-06-30,0.3859
2000-07-03,3.7164
2000-07-05,-1.1532
2000-07-06,-1.0
2000-07-07,0.0
2000-07-10,0.1684
2000-07-11,1.3445
2000-07-12,5.141
2000-07-13,13.5647
2000-07-14,15.8333
2000-07-17,-4.0767
2000-07-18,-7.5
2000-07-19,1.2162
2000-07-20,5.2069
2000-07-21,-0.1269
2000-07-24,-7.878
2000-07-25,-2.8966
2000-07-26,-3.4091
2000-07-27,-3.9706
2000-07-28,-2.144
2000-07-31,2.9734
2000-08-01,-0.9119
2000-08-02,-4.7546
2000-08-03,-4.6699
2000-08-04,5.4054
2000-08-07,-2.4038
2000-08-08,0.1642
2000-08-09,-0.6557
2000-08-10,4.2904
2000-08-11,10.1266
2000-08-14,0.431
2000-08-15,0.5722
2000-08-16,8.1081
2000-08-17,2.2368
2000-08-18,4.8906
2000-08-21,2.9448
2000-08-22,1.1919
2000-08-23,-0.1178
2000-08-24,1.8868
2000-08-25,0.6944
2000-08-28,-3.2184
2000-08-29,-7.9572
2000-08-30,6.0645
2000-08-31,-0.2433
2000-09-01,6.0976
2000-09-05,-0.1149
2000-09-06,7.1346
2000-09-07,5.6928
2000-09-08,0.4065
2000-09-11,-2.834
2000-09-12,0.5208
2000-09-13,-0.9326
2000-09-14,1.3598
2000-09-15,-2.6832000000000003
2000-09-18,-3.1813
2000-09-19,-2.6287000000000003
2000-09-20,-1.2373
2000-09-21,-3.6446
2000-09-22,-3.5461
2000-09-25,7.7206
2000-09-26,0.4551
2000-09-27,-0.3398
2000-09-28,-3.8636
2000-09-29,-1.6548
2000-10-02,-0.9615
2000-10-03,-2.0631
2000-10-04,0.8674
2000-10-05,-2.8256
2000-10-06,-6.3211
2000-10-09,0.6748
2000-10-10,-4.1555
2000-10-11,-11.6084
2000-10-12,4.4304
2000-10-13,10.303
2000-10-16,-1.0989
2000-10-17,-8.3333
2000-10-18,1.0606
2000-10-19,13.1934
2000-10-20,-1.7219
2000-10-23,-2.4259
2000-10-24,0.4144
2000-10-25,-9.0784
2000-10-26,-8.0182
2000-10-27,-1.6447
2000-10-30,-3.3445
2000-10-31,11.4187
2000-11-01,2.795
2000-11-02,5.7402
2000-11-03,-0.5714
2000-11-06,0.8621
2000-11-07,-4.5584
2000-11-08,-3.2836
2000-11-09,-5.0926
2000-11-10,-5.3659
2000-11-13,3.6082
2000-11-14,12.4378
2000-11-15,-1.4748999999999999
2000-11-16,-6.8862
2000-11-17,-12.5402
2000-11-20,2.3897
2000-11-21,-4.8474
