ticker,BEC US Equity
2000-05-24,3.0146
2000-05-25,-2.3209
2000-05-26,-1.0331
2000-05-30,3.1315
2000-05-31,-2.6316
2000-06-01,0.6237
2000-06-02,-0.8264
2000-06-05,3.0208
2000-06-06,-0.91
2000-06-07,-1.0204
2000-06-08,-1.2371
2000-06-09,0.1044
2000-06-12,-3.8582
2000-06-13,2.0607
2000-06-14,0.3188
2000-06-15,0.1059
2000-06-16,-1.5873
2000-06-19,0.5376
2000-06-20,1.7112
2000-06-21,1.6824
2000-06-22,-2.2751
2000-06-23,-0.6349
2000-06-26,2.6624
2000-06-27,-2.0747
2000-06-28,0.1059
2000-06-29,-0.9524
2000-06-30,-0.1469
2000-07-03,-0.9228
2000-07-05,0.324
2000-07-06,1.9376
2000-07-07,2.6399
2000-07-10,0.4115
2000-07-11,0.1025
2000-07-12,1.433
2000-07-13,-0.8073
2000-07-14,-1.119
2000-07-17,1.0288
2000-07-18,-0.3055
2000-07-19,-0.9193
2000-07-20,-3.9175
2000-07-21,3.6481
2000-07-24,2.4845
2000-07-25,-1.2121
2000-07-26,1.9426999999999999
2000-07-27,-0.1003
2000-07-28,1.4056
2000-07-31,5.5446
2000-08-01,1.0319
2000-08-02,-0.3714
2000-08-03,3.6347
2000-08-04,-0.7194
2000-08-07,0.2717
2000-08-08,0.813
2000-08-09,-0.0896
2000-08-10,-0.9865
2000-08-11,1.4493
2000-08-14,1.4285999999999999
2000-08-15,-1.9365999999999999
2000-08-16,-1.0269
2000-08-17,0.5455
2000-08-18,-1.8987
2000-08-21,5.6221
2000-08-22,-0.9599
2000-08-23,-0.0881
2000-08-24,0.4409
2000-08-25,1.2291
2000-08-28,4.2498
2000-08-29,0.5824
2000-08-30,2.5641
2000-08-31,-1.7742
2000-09-01,4.1872
2000-09-05,1.4971999999999999
2000-09-06,-0.1553
2000-09-07,1.2442
2000-09-08,0.384
2000-09-11,-2.3718
2000-09-12,0.7837
2000-09-13,-1.944
2000-09-14,-0.0793
2000-09-15,0.5556
2000-09-18,-0.5525
2000-09-19,-0.0794
2000-09-20,-3.4948
2000-09-21,-4.6914
2000-09-22,3.5406
2000-09-25,-0.3336
2000-09-26,1.0879
2000-09-27,0.2483
2000-09-28,1.569
2000-09-29,0.3252
2000-10-02,-1.1345
2000-10-03,-1.0656
2000-10-04,-0.4143
2000-10-05,1.9967000000000001
2000-10-06,-3.2626
2000-10-09,-1.4334
2000-10-10,3.4217
2000-10-11,-1.2407
2000-10-12,-1.4238
2000-10-13,0.4248
2000-10-16,4.4839
2000-10-17,-0.8097
2000-10-18,2.018
2000-10-19,-0.1604
2000-10-20,-6.0241
2000-10-23,-2.735
2000-10-24,0.7909
2000-10-25,-1.8309
2000-10-26,-0.3552
2000-10-27,-1.6042999999999998
2000-10-30,0.9058
2000-10-31,0.6284
2000-11-01,-2.4978
2000-11-02,-0.4575
2000-11-03,1.5625
2000-11-06,-1.81
2000-11-07,0.553
2000-11-08,1.0082
2000-11-09,0.1815
2000-11-10,-0.8152
2000-11-13,-0.1826
2000-11-14,5.764
2000-11-15,1.3841
2000-11-16,2.1330999999999998
2000-11-17,0.1671
2000-11-20,0.1668
2000-11-21,-1.9151
2000-11-22,0.9338
2000-11-24,-0.3364
2000-11-27,-0.0844
2000-11-28,-1.3514
2000-11-29,0.1712
2000-11-30,4.7863
2000-12-01,0.2447
2000-12-04,1.9527999999999999
2000-12-05,0.7183
2000-12-06,-1.9809999999999999
2000-12-07,1.8593
2000-12-08,3.4920999999999998
2000-12-11,0.3067
2000-12-12,-2.5994
2000-12-13,-0.6279
2000-12-14,-1.1058
2000-12-15,-0.1597
2000-12-18,3.2
2000-12-19,-0.6202
2000-12-20,-0.936
2000-12-21,0.0
2000-12-22,0.7874
2000-12-26,0.9375
2000-12-27,1.8576000000000001
2000-12-28,1.6717
2000-12-29,0.299
2001-01-02,-0.2981
2001-01-03,-3.8864
2001-01-04,-7.3095
2001-01-05,1.5101
2001-01-08,1.6529
2001-01-09,-3.4146
2001-01-10,1.1785
2001-01-11,1.6639
2001-01-12,-0.1637
2001-01-16,2.1311
2001-01-17,-1.2841
2001-01-18,-0.6504
2001-01-19,-0.491
2001-01-22,0.3289
2001-01-23,0.1639
2001-01-24,1.8003
2001-01-25,1.7685
2001-01-26,-3.4755
2001-01-29,-3.1358
2001-01-30,0.1081
2001-01-31,1.4313
2001-02-01,0.7987
2001-02-02,-2.1395
2001-02-05,2.1862
2001-02-06,1.9017
2001-02-07,-1.0109
2001-02-08,1.8853
2001-02-09,0.2827
2001-02-12,2.5884
2001-02-13,-0.7744
2001-02-14,0.1888
2001-02-15,-0.5037
2001-02-16,1.1643
2001-02-20,1.276
2001-02-21,-2.001
2001-02-22,-3.8064
2001-02-23,-0.3145
2001-02-26,4.8107
2001-02-27,0.5518
2001-02-28,0.898
2001-03-01,-1.2361
2001-03-02,-0.3254
2001-03-05,0.9794
2001-03-06,-1.7906
2001-03-07,0.2026
2001-03-08,-0.0253
2001-03-09,0.4803
2001-03-12,-1.4843
2001-03-13,-1.5066000000000002
2001-03-14,-0.9334
2001-03-15,0.759
2001-03-16,-2.8830999999999998
2001-03-19,-1.3639999999999999
2001-03-20,4.1215
2001-03-21,-3.0469
2001-03-22,-7.3328
2001-03-23,4.5797
2001-03-26,0.0554
2001-03-27,2.4931
2001-03-28,2.0811
2001-03-29,2.8594
2001-03-30,0.6178
2001-04-02,-2.328
2001-04-03,-2.4882
2001-04-04,-0.8058
2001-04-05,2.3287
2001-04-06,-0.1058
2001-04-09,-0.3974
2001-04-10,-0.5319
2001-04-11,-2.1390000000000002
2001-04-12,1.776
2001-04-16,-0.0537
2001-04-17,-3.3038
2001-04-18,3.8889
2001-04-19,1.3102
2001-04-20,0.5806
2001-04-23,-1.0234
2001-04-24,-1.193
2001-04-25,0.0805
2001-04-26,-0.1609
2001-04-27,1.9603000000000002
2001-04-30,-6.3735
2001-05-01,2.2785
2001-05-02,1.7602
2001-05-03,-0.027
2001-05-04,0.2974
2001-05-07,0.4582
2001-05-08,-1.0196
2001-05-09,-0.5286
2001-05-10,-0.4644
2001-05-11,-1.5642
2001-05-14,0.0
2001-05-15,-0.0558
2001-05-16,1.841
2001-05-17,1.3421
2001-05-18,-1.3784
2001-05-21,-0.1096
2001-05-22,0.631
2001-05-23,-1.6358000000000001
2001-05-24,1.4135
2001-05-25,-0.2733
2001-05-29,0.0548
2001-05-30,1.3969
2001-05-31,1.9719
2001-06-01,3.4436999999999998
2001-06-04,2.5608
2001-06-05,0.2747
2001-06-06,-0.3984
2001-06-07,-2.5
2001-06-08,1.2308
2001-06-11,-3.2168
2001-06-12,-1.8582
2001-06-13,6.6933
2001-06-14,-0.4999
2001-06-15,1.2308
2001-06-18,2.9032
2001-06-19,-0.7475
2001-06-20,0.3401
2001-06-21,0.2421
2001-06-22,-0.4348
2001-06-25,-1.0189
2001-06-26,0.0
2001-06-27,0.1716
2001-06-28,1.0521
2001-06-29,-1.2107
2001-07-02,1.25
2001-07-03,0.4599
2001-07-05,0.241
2001-07-06,0.2163
2001-07-09,-0.8635
2001-07-10,0.6291
2001-07-11,-0.7213
2001-07-12,2.2281
2001-07-13,4.7619
2001-07-16,1.7865
2001-07-17,-0.6887
2001-07-18,-0.0895
2001-07-19,0.2015
2001-07-20,-0.3352
2001-07-23,0.8969
2001-07-24,-3.2222
2001-07-25,1.9977
2001-07-26,1.3282
2001-07-27,1.2886
2001-07-30,1.1625
2001-07-31,-0.3469
2001-08-01,-1.1097
2001-08-02,-0.5941
2001-08-03,0.5976
2001-08-06,-0.154
2001-08-07,0.022
2001-08-08,-1.4981
2001-08-09,-0.4697
2001-08-10,0.1573
2001-08-13,5.1604
2001-08-14,-1.4722
2001-08-15,0.1841
2001-08-16,1.0611
2001-08-17,0.7285
2001-08-20,-2.191
2001-08-21,-0.7395
2001-08-22,0.1972
2001-08-23,2.0118
2001-08-24,0.5359
2001-08-27,-0.8529
2001-08-28,-1.3978
2001-08-29,0.2835
2001-08-30,-0.5655
2001-08-31,0.0
2001-09-04,1.2467
2001-09-05,-0.5185
2001-09-06,-1.7155
2001-09-07,-1.1047
2001-09-10,-2.0777
2001-09-17,-1.5971
2001-09-18,-1.5766
2001-09-19,-3.7691
2001-09-20,-2.8152
2001-09-21,0.7053
2001-09-24,0.5503
2001-09-25,3.9552
2001-09-26,-1.6989999999999998
2001-09-27,5.0876
2001-09-28,2.5017
2001-10-01,-0.0678
2001-10-02,0.0226
2001-10-03,-0.0678
2001-10-04,-0.2036
2001-10-05,0.3854
2001-10-08,1.8744
2001-10-09,-0.3104
2001-10-10,-1.0896
2001-10-11,0.2248
2001-10-12,0.2692
2001-10-15,0.9172
2001-10-16,0.2217
2001-10-17,-4.5897
2001-10-18,-0.2555
2001-10-19,1.6768
2001-10-22,-2.3133
2001-10-23,1.4771
2001-10-24,-2.6802
2001-10-25,4.9383
2001-10-26,-1.9005
2001-10-29,0.0923
2001-10-30,-1.7972000000000001
2001-10-31,-0.3519
2001-11-01,-1.9779
2001-11-02,-0.9128
2001-11-05,1.697
2001-11-06,-1.0489
2001-11-07,-0.9395
2001-11-08,-0.8025
2001-11-09,-0.3187
2001-11-12,0.6394
2001-11-13,-1.1241
2001-11-14,-0.519
2001-11-15,-0.2236
2001-11-16,-1.1454
2001-11-19,0.6801
2001-11-20,2.3266999999999998
2001-11-21,2.0049
2001-11-23,1.4382
2001-11-26,0.7089
2001-11-27,-0.2346
2001-11-28,-1.0818
2001-11-29,0.2853
2001-11-30,-0.6638
2001-12-03,-0.1193
2001-12-04,0.8124
2001-12-05,3.0102
2001-12-06,-0.069
2001-12-07,-1.796
2001-12-10,1.5006
2001-12-11,0.6006
2001-12-12,-0.8726
2001-12-13,1.1118999999999999
2001-12-14,0.5269
2001-12-17,0.5469
2001-12-18,0.8613
2001-12-19,-0.1573
2001-12-20,-0.6302
2001-12-21,2.1971
2001-12-24,0.2881
2001-12-26,-1.3702
2001-12-27,-0.3137
2001-12-28,-0.9216
2001-12-31,0.4991
2002-01-02,-1.693
2002-01-03,-1.3088
2002-01-04,-1.2331
2002-01-07,-0.636
2002-01-08,1.9915
2002-01-09,-0.186
2002-01-10,0.5356
2002-01-11,-1.0887
2002-01-14,1.5925
2002-01-15,0.2766
2002-01-16,0.023
2002-01-17,1.1262
2002-01-18,-0.2273
2002-01-22,1.7768000000000002
2002-01-23,1.0967
2002-01-24,-1.0184
2002-01-25,0.246
2002-01-28,3.2575
2002-01-29,-2.1824
2002-01-30,0.4418
2002-01-31,2.3971999999999998
2002-02-01,1.7397
2002-02-04,-0.1689
2002-02-05,0.1269
2002-02-06,0.528
2002-02-07,-2.9412000000000003
2002-02-08,2.8571
2002-02-11,0.7155
2002-02-12,-0.7522
2002-02-13,2.0
2002-02-14,-1.2384
2002-02-15,3.4065
2002-02-19,-3.6985
2002-02-20,2.6338
2002-02-21,-1.229
2002-02-22,-0.2903
2002-02-25,-0.8943
2002-02-26,0.9024
2002-02-27,0.8527
2002-02-28,-1.6911
2002-03-01,-0.5664
2002-03-04,-0.443
2002-03-05,-1.8012000000000001
2002-03-06,0.3453
2002-03-07,2.8172
2002-03-08,-0.4392
2002-03-11,-1.7437
2002-03-12,1.4753
2002-03-13,1.8331
2002-03-14,1.138
2002-03-15,0.757
2002-03-18,0.1015
2002-03-19,-0.3043
2002-03-20,0.3052
2002-03-21,-1.8256000000000001
2002-03-22,-0.2066
2002-03-25,3.2091
2002-03-26,-0.2407
2002-03-27,0.8446
2002-03-28,1.8345
2002-04-01,1.6252
2002-04-02,-2.0231
2002-04-03,1.3766
2002-04-04,1.6489
2002-04-05,-2.6336
2002-04-08,1.6072
2002-04-09,0.8681
2002-04-10,0.3442
2002-04-11,-2.4776
2002-04-12,-0.3322
2002-04-15,-1.5882
2002-04-16,-1.0759
2002-04-17,-0.423
2002-04-18,4.5712
2002-04-19,0.3868
2002-04-22,-1.7534
2002-04-23,-0.4903
2002-04-24,0.9854
2002-04-25,-1.1514
2002-04-26,0.3554
2002-04-29,-8.8137
2002-04-30,3.0636
2002-05-01,-0.2721
2002-05-02,0.5458
2002-05-03,-3.6743
2002-05-06,-1.5388
2002-05-07,-4.0942
2002-05-08,2.3984
2002-05-09,-0.6962
2002-05-10,1.2438
2002-05-13,-1.3849
2002-05-14,1.6535
2002-05-15,3.721
2002-05-16,2.1482
2002-05-17,2.082
2002-05-20,-0.3914
2002-05-21,-0.455
2002-05-22,-0.4363
2002-05-23,1.3982
2002-05-24,0.0
2002-05-28,0.5968
2002-05-29,4.2758
2002-05-30,0.7455
2002-05-31,-2.7264
2002-06-03,-1.4014
2002-06-04,-0.9746
2002-06-05,-0.1435
2002-06-06,-1.6838
2002-06-07,-0.5639
2002-06-10,-0.3361
2002-06-11,-0.843
2002-06-12,-1.4878
2002-06-13,3.9266
2002-06-14,1.7646
2002-06-17,0.4896
2002-06-18,-0.2436
2002-06-19,0.4681
2002-06-20,0.9723
2002-06-21,-0.5015
2002-06-24,-2.8629
2002-06-25,-2.7397
2002-06-26,1.067
2002-06-27,2.0059
2002-06-28,3.2912
2002-07-01,-3.3066
2002-07-02,-3.8548999999999998
2002-07-03,-0.9269
2002-07-05,2.9156
2002-07-08,-2.8118
2002-07-09,-2.8932
2002-07-10,-2.8226
2002-07-11,-0.3919
2002-07-12,3.1243
2002-07-15,-1.3016
2002-07-16,-2.2738
2002-07-17,0.5351
2002-07-18,-3.1474
2002-07-19,-4.8984
2002-07-22,-2.0603
2002-07-23,1.1544
2002-07-24,1.9021
2002-07-25,0.4978
2002-07-26,1.0401
2002-07-29,-1.5441
2002-07-30,-1.6928
2002-07-31,-0.7344
2002-08-01,-0.9184
2002-08-02,-0.4377
2002-08-05,-4.3703
2002-08-06,0.5679
2002-08-07,0.242
2002-08-08,0.9925
2002-08-09,3.5591
2002-08-12,0.1282
2002-08-13,-3.2531
2002-08-14,0.1059
2002-08-15,1.0339
2002-08-16,-0.0262
2002-08-19,3.2546
2002-08-20,0.6863
2002-08-21,3.2063
2002-08-22,2.1771
2002-08-23,-2.1547
2002-08-26,1.6638
2002-08-27,-3.1047
2002-08-28,-0.1242
2002-08-29,0.5969
2002-08-30,-1.1372
2002-09-03,-2.5256
2002-09-04,3.5403000000000002
2002-09-05,-1.4866
2002-09-06,1.4839
2002-09-09,1.71
2002-09-10,0.8041
2002-09-11,0.0483
2002-09-12,-2.4885
2002-09-13,0.4708
2002-09-16,-0.2219
2002-09-17,-2.4221
2002-09-18,0.2533
2002-09-19,-2.6023
2002-09-20,-1.1673
2002-09-23,-0.6299
2002-09-24,0.3434
2002-09-25,2.6586
2002-09-26,0.8205
2002-09-27,-1.6021999999999998
2002-09-30,0.0258
2002-10-01,0.2584
2002-10-02,0.3866
2002-10-03,1.9769
2002-10-04,-4.1037
2002-10-07,-0.3676
2002-10-08,2.4769
2002-10-09,-6.9169
2002-10-10,2.2099
2002-10-11,-0.8108
2002-10-14,1.1717
2002-10-15,-23.4581
2002-10-16,-8.9726
2002-10-17,4.1893
2002-10-18,1.0052
2002-10-21,2.1747
2002-10-22,-0.7937
2002-10-23,-0.0364
2002-10-24,4.438
2002-10-25,0.209
2002-10-28,-4.4143
2002-10-29,0.0
2002-10-30,0.3636
2002-10-31,0.9058
2002-11-01,0.5386
2002-11-04,3.6071
2002-11-05,0.6549
2002-11-06,1.1301
2002-11-07,0.0677
2002-11-08,0.8799
2002-11-11,-2.2811
2002-11-12,0.6866
2002-11-13,-0.6819
2002-11-14,-2.0941
2002-11-15,1.3324
2002-11-18,0.173
2002-11-19,-0.4836
2002-11-20,0.4859
2002-11-21,-0.0345
2002-11-22,0.933
2002-11-25,-0.3423
2002-11-26,0.1374
2002-11-27,1.3721999999999999
2002-11-29,0.0338
2002-12-02,-1.4208
2002-12-03,0.2059
2002-12-04,1.1301
2002-12-05,0.5418
2002-12-06,1.0441
2002-12-09,-0.1
2002-12-10,-0.0667
2002-12-11,1.3356
2002-12-12,2.0758
2002-12-13,-4.9387
2002-12-16,1.6978
2002-12-17,0.3673
2002-12-18,0.1331
2002-12-19,-0.9302
2002-12-20,0.6707
2002-12-23,0.6995
2002-12-24,0.43
2002-12-26,0.1318
2002-12-27,-0.8553
2002-12-30,-3.0856
2002-12-31,1.0613
2003-01-02,-1.1856
2003-01-03,-2.1255
2003-01-06,1.1559
2003-01-07,-1.1427
2003-01-08,-0.1751
2003-01-09,0.8421
2003-01-10,0.0348
2003-01-13,3.3043
2003-01-14,-1.7508
2003-01-15,-0.6169
2003-01-16,1.0345
2003-01-17,-0.4096
2003-01-21,7.0596
2003-01-22,-2.4328
2003-01-23,2.8543
2003-01-24,-3.0941
2003-01-27,0.4279
2003-01-28,1.8355000000000001
2003-01-29,-0.4184
2003-01-30,2.424
2003-01-31,1.6409
2003-02-03,0.0
2003-02-04,-0.9935
2003-02-05,-0.878
2003-02-06,-0.9174
2003-02-07,0.2235
2003-02-10,0.1274
2003-02-11,0.2545
2003-02-12,-1.1425
2003-02-13,0.1605
2003-02-14,1.4423
2003-02-18,2.7172
2003-02-19,-0.9843
2003-02-20,1.215
2003-02-21,0.9849
2003-02-24,-1.8287
2003-02-25,0.7451
2003-02-26,-1.0169
2003-02-27,2.3661
2003-02-28,0.6691
2003-03-03,-0.574
2003-03-04,-1.5497
2003-03-05,2.7778
2003-03-06,-0.1802
2003-03-07,0.3008
2003-03-10,-0.8998
2003-03-11,-3.6925
2003-03-12,0.0314
2003-03-13,1.6651
2003-03-14,-1.1434
2003-03-17,3.1572
2003-03-18,1.1818
2003-03-19,-1.9766
2003-03-20,-0.0917
2003-03-21,3.6696999999999997
2003-03-24,-2.5664
2003-03-25,-0.3936
2003-03-26,0.4863
2003-03-27,0.7864
2003-03-28,2.0408
2003-03-31,0.0882
2003-04-01,3.4675000000000002
2003-04-02,0.5112
2003-04-03,-0.3673
2003-04-04,-2.7226
2003-04-07,-1.2536
2003-04-08,1.3580999999999999
2003-04-09,0.2622
2003-04-10,0.4648
2003-04-11,-0.6362
2003-04-14,1.6589
2003-04-15,0.1718
2003-04-16,-2.5436
2003-04-17,-0.6745
2003-04-21,1.3877
2003-04-22,1.1357
2003-04-23,2.9081
2003-04-24,-1.371
2003-04-25,3.5461
2003-04-28,2.7945
2003-04-29,2.3188
2003-04-30,1.2503
2003-05-01,2.547
2003-05-02,0.3763
2003-05-05,-0.025
2003-05-06,-0.1
2003-05-07,-0.1251
2003-05-08,-0.1758
2003-05-09,0.6289
2003-05-12,2.275
2003-05-13,-1.2955
2003-05-14,0.842
2003-05-15,-3.2662
2003-05-16,0.2793
2003-05-19,-1.6456
2003-05-20,0.0772
2003-05-21,3.215
2003-05-22,-0.6977
2003-05-23,0.8783
2003-05-27,-0.4975
2003-05-28,0.4
2003-05-29,-0.5478
2003-05-30,1.7776999999999998
2003-06-02,1.7711999999999999
2003-06-03,0.0967
2003-06-04,1.0625
2003-06-05,-0.1434
2003-06-06,0.5743
2003-06-09,-1.4276
2003-06-10,0.7241
2003-06-11,-0.1677
2003-06-12,-0.096
2003-06-13,-1.9942
2003-06-16,2.1819
2003-06-17,0.8157
2003-06-18,-0.1666
2003-06-19,-1.2872
2003-06-20,-1.3523
2003-06-23,-0.9792
2003-06-24,-1.063
2003-06-25,0.4498
2003-06-26,1.3682
2003-06-27,0.0
2003-06-30,-0.2699
2003-07-01,-0.0984
2003-07-02,0.5172
2003-07-03,0.0
2003-07-07,2.2543
2003-07-08,-0.0959
2003-07-09,-1.0554
2003-07-10,-1.1879
2003-07-11,1.0304
2003-07-14,1.117
2003-07-15,0.5283
2003-07-16,-0.5017
2003-07-17,0.1681
2003-07-18,1.1026
2003-07-21,0.3793
2003-07-22,1.1101
2003-07-23,0.2336
2003-07-24,-0.3496
2003-07-25,0.0935
2003-07-28,0.3037
2003-07-29,-1.3044
2003-07-30,3.1390000000000002
2003-07-31,1.4645000000000001
2003-08-01,0.6315
2003-08-04,0.0672
2003-08-05,-1.3214000000000001
2003-08-06,-4.8116
2003-08-07,2.0029
2003-08-08,1.6129
2003-08-11,-0.9202
2003-08-12,0.8823
2003-08-13,1.0817
2003-08-14,0.0685
2003-08-15,0.4562
2003-08-18,0.6812
2003-08-19,-1.7591
2003-08-20,1.3545
2003-08-21,2.5141999999999998
2003-08-22,-1.9001000000000001
2003-08-25,0.4054
2003-08-26,0.1122
2003-08-27,-0.6498
2003-08-28,-0.0451
2003-08-29,0.0677
2003-09-02,2.5028
2003-09-03,0.132
2003-09-04,0.3954
2003-09-05,-1.116
2003-09-08,1.4605000000000001
2003-09-09,0.6543
2003-09-10,-0.5417
2003-09-11,-0.3704
2003-09-12,2.7334
2003-09-15,-0.4044
2003-09-16,0.2992
2003-09-17,-1.5554999999999999
2003-09-18,1.2338
2003-09-19,-0.0428
2003-09-22,0.0
2003-09-23,-2.1390000000000002
2003-09-24,2.0765
2003-09-25,-3.7473
2003-09-26,-0.7341
2003-09-29,1.1878
2003-09-30,0.8638
2003-10-01,3.2279
2003-10-02,0.7233
2003-10-03,-1.1616
2003-10-06,-0.406
2003-10-07,0.5578
2003-10-08,0.128
2003-10-09,-0.1065
2003-10-10,2.0904
2003-10-13,-0.3761
2003-10-14,0.9438
2003-10-15,-0.0833
2003-10-16,-0.1667
2003-10-17,-0.8142
2003-10-20,0.9261
2003-10-21,-0.4171
2003-10-22,-2.2827
2003-10-23,-0.6001
2003-10-24,1.3152
2003-10-27,-0.3405
2003-10-28,-0.2349
2003-10-29,-0.5351
2003-10-30,4.4975
2003-10-31,2.2446
2003-11-03,1.6918
2003-11-04,-0.2377
2003-11-05,0.7544
2003-11-06,1.0443
2003-11-07,-0.4485
2003-11-10,-2.2919
2003-11-11,-0.7217
2003-11-12,1.9992
2003-11-13,0.9701
2003-11-14,-0.2941
2003-11-17,-0.3933
2003-11-18,-1.5992
2003-11-19,0.5217
2003-11-20,-0.2595
2003-11-21,-0.1601
2003-11-24,1.8841
2003-11-25,0.5705
2003-11-26,-0.9977
2003-11-28,1.067
2003-12-01,0.1564
2003-12-02,-0.3318
2003-12-03,0.4896
2003-12-04,-1.2863
2003-12-05,-0.0987
2003-12-08,0.1976
2003-12-09,-1.4793
2003-12-10,-0.7007
2003-12-11,0.5242
2003-12-12,1.3237
2003-12-15,-0.4553
2003-12-16,-1.4317
2003-12-17,-0.5043
2003-12-18,-0.811
2003-12-19,-0.1022
2003-12-22,-0.7571
2003-12-23,1.9588
2003-12-24,0.0
2003-12-26,0.1011
2003-12-29,2.7273
2003-12-30,0.6883
2003-12-31,-0.7227
2004-01-02,-0.5509
2004-01-05,-0.1187
2004-01-06,0.0198
2004-01-07,0.3366
2004-01-08,-0.5329
2004-01-09,-0.3571
2004-01-12,-0.458
2004-01-13,0.3601
2004-01-14,1.6145
2004-01-15,0.2942
2004-01-16,0.841
2004-01-20,1.9395
2004-01-21,0.7991
2004-01-22,0.3398
2004-01-23,-0.2069
2004-01-26,2.6955999999999998
2004-01-27,-0.9912
2004-01-28,-0.3893
2004-01-29,2.4195
2004-01-30,-0.9449
2004-02-02,0.2201
2004-02-03,1.0068
2004-02-04,-0.743
2004-02-05,-0.8581
2004-02-06,1.1234
2004-02-09,-0.9106
2004-02-10,-0.9741
2004-02-11,1.5776
2004-02-12,0.1827
2004-02-13,-0.7842
2004-02-17,-0.1838
2004-02-18,-0.5157
2004-02-19,-0.7605
2004-02-20,-0.0187
2004-02-23,-0.9534
2004-02-24,-1.1891
2004-02-25,-0.2101
2004-02-26,0.0383
2004-02-27,0.6123
2004-03-01,1.9019
2004-03-02,-1.4558
2004-03-03,0.2841
2004-03-04,2.2096
2004-03-05,-1.238
2004-03-08,-0.2806
2004-03-09,-1.7635999999999998
2004-03-10,-1.9672
2004-03-11,-1.8702999999999999
2004-03-12,2.4618
2004-03-15,-2.0151
2004-03-16,-1.0283
2004-03-17,1.3786
2004-03-18,-0.4139
2004-03-19,-0.0594
2004-03-22,1.0495
2004-03-23,0.1568
2004-03-24,-0.4109
2004-03-25,0.5894
2004-03-26,0.7617
2004-03-29,3.741
2004-03-30,1.1584
2004-03-31,0.7388
2004-04-01,0.8434
2004-04-02,-0.1273
2004-04-05,0.6008
2004-04-06,-0.4162
2004-04-07,-0.3453
2004-04-08,-0.2735
2004-04-12,-0.2743
2004-04-13,0.33
2004-04-14,1.0051
2004-04-15,-0.2714
2004-04-16,1.8868
2004-04-19,0.6944
2004-04-20,-0.8665
2004-04-21,1.4984
2004-04-22,1.8453
2004-04-23,-1.3632
2004-04-26,-0.7173
2004-04-27,-1.1806
2004-04-28,-1.0342
2004-04-29,1.027
2004-04-30,-0.4102
2004-05-03,3.0265
2004-05-04,0.5562
2004-05-05,3.3189
2004-05-06,-2.6148
2004-05-07,-1.2909
2004-05-10,-0.9067
2004-05-11,0.739
2004-05-12,0.3493
2004-05-13,0.2089
2004-05-14,-0.0174
2004-05-17,-0.5212
2004-05-18,0.1921
2004-05-19,0.3486
2004-05-20,0.6601
2004-05-21,2.0362
2004-05-24,-0.1015
2004-05-25,0.9142
2004-05-26,0.5704
2004-05-27,1.0008
2004-05-28,-0.0826
2004-06-01,0.9917
2004-06-02,0.6219
2004-06-03,-1.6103
