ticker,EGN US Equity
2000-05-22,1.7793999999999999
2000-05-23,-0.6993
2000-05-24,7.0423
2000-05-25,-5.2632
2000-05-26,7.6389
2000-05-30,22.2581
2000-05-31,-6.5963
2000-06-01,0.565
2000-06-02,-3.3708
2000-06-05,-0.8721
2000-06-06,0.0
2000-06-07,0.5865
2000-06-08,-0.2915
2000-06-09,-0.5848
2000-06-12,1.7647
2000-06-13,-0.578
2000-06-14,-2.3256
2000-06-15,-2.0833
2000-06-16,0.9119
2000-06-19,0.9036
2000-06-20,-0.8955
2000-06-21,0.0
2000-06-22,-4.8193
2000-06-23,3.1646
2000-06-26,2.1471999999999998
2000-06-27,2.4024
2000-06-28,2.0528
2000-06-29,0.8621
2000-06-30,-0.4986
2000-07-03,0.2147
2000-07-05,-1.4285999999999999
2000-07-06,2.3188
2000-07-07,0.8499
2000-07-10,-1.1236
2000-07-11,0.5682
2000-07-12,0.0
2000-07-13,0.2825
2000-07-14,7.8873
2000-07-17,-3.1332
2000-07-18,-1.3477000000000001
2000-07-19,-0.5464
2000-07-20,-1.3736
2000-07-21,1.6713
2000-07-24,-4.1096
2000-07-25,0.5714
2000-07-26,1.7045
2000-07-27,-4.1899
2000-07-28,0.0
2000-07-31,3.7901
2000-08-01,-3.3708
2000-08-02,3.7791
2000-08-03,3.0812
2000-08-04,1.9022000000000001
2000-08-07,-0.5333
2000-08-08,-2.4129
2000-08-09,1.9231
2000-08-10,-3.504
2000-08-11,3.2737
2000-08-14,2.1798
2000-08-15,2.4
2000-08-16,-0.2604
2000-08-17,-0.2611
2000-08-18,-1.0471
2000-08-21,0.5291
2000-08-22,1.0526
2000-08-23,4.4271
2000-08-24,1.7456
2000-08-25,1.4706000000000001
2000-08-28,1.4493
2000-08-29,-0.7143
2000-08-30,-0.4796
2000-08-31,0.0
2000-09-01,-2.1687
2000-09-05,0.4926
2000-09-06,0.4902
2000-09-07,13.1707
2000-09-08,1.2931
2000-09-11,-1.0638
2000-09-12,-1.7204000000000002
2000-09-13,-1.3129
2000-09-14,4.2129
2000-09-15,-1.2766
2000-09-18,0.2155
2000-09-19,2.3656
2000-09-20,1.0111
2000-09-21,-3.0808
2000-09-22,-0.2146
2000-09-25,-4.9462
2000-09-26,-0.905
2000-09-27,-1.1416
2000-09-28,4.5469
2000-09-29,5.1497
2000-10-02,0.6303
2000-10-03,2.0877
2000-10-04,0.818
2000-10-05,-0.6085
2000-10-06,-3.2653
2000-10-09,1.6878
2000-10-10,1.4523
2000-10-11,4.2945
2000-10-12,1.5686
2000-10-13,0.3861
2000-10-16,0.3846
2000-10-17,-1.341
2000-10-18,-1.7476
2000-10-19,-0.5929
2000-10-20,1.1928
2000-10-23,-2.7504999999999997
2000-10-24,-3.4343
2000-10-25,-8.159
2000-10-26,2.9613
2000-10-27,0.885
2000-10-30,-0.8772
2000-10-31,1.3274
2000-11-01,1.31
2000-11-02,1.2931
2000-11-03,-0.8511
2000-11-06,-1.5021
2000-11-07,-0.2179
2000-11-08,-0.8734
2000-11-09,1.1013
2000-11-10,-1.5251000000000001
2000-11-13,6.354
2000-11-14,-0.6276
2000-11-15,0.6316
2000-11-16,1.6736
2000-11-17,2.0576
2000-11-20,-1.6129
2000-11-21,1.4344000000000001
2000-11-22,-0.202
2000-11-24,1.6194
2000-11-27,0.7968
2000-11-28,-3.1621
2000-11-29,-3.4694
2000-11-30,-3.3827
2000-12-01,5.2516
2000-12-04,2.2869
2000-12-05,0.2033
2000-12-06,-5.2738
2000-12-07,-1.0707
2000-12-08,0.0
2000-12-11,-3.2468
2000-12-12,2.0134
2000-12-13,-0.4386
2000-12-14,-1.9824000000000002
2000-12-15,-0.8989
2000-12-18,8.8435
2000-12-19,2.5
2000-12-20,0.2033
2000-12-21,-1.217
2000-12-22,-0.2053
2000-12-26,1.8519
2000-12-27,5.8586
2000-12-28,2.0992
2000-12-29,-3.7382999999999997
2001-01-02,-2.7184
2001-01-03,0.5988
2001-01-04,-8.5317
2001-01-05,3.0369
2001-01-08,1.4737
2001-01-09,0.4149
2001-01-10,-0.6198
2001-01-11,-0.8316
2001-01-12,-1.6771
2001-01-16,-1.7058
2001-01-17,-1.5184
2001-01-18,-1.7621
2001-01-19,-1.3453
2001-01-22,6.5908999999999995
2001-01-23,4.0512
2001-01-24,-1.4344000000000001
2001-01-25,-3.5343
2001-01-26,-0.2155
2001-01-29,1.6328
2001-01-30,2.8222
2001-01-31,-3.2738
2001-02-01,1.8803
2001-02-02,-1.443
2001-02-05,0.2724
2001-02-06,1.9355
2001-02-07,-0.3997
2001-02-08,3.6789
2001-02-09,1.129
2001-02-12,1.3716
2001-02-13,-0.0944
2001-02-14,0.0633
2001-02-15,-0.9494
2001-02-16,-2.524
2001-02-20,-2.3927
2001-02-21,-1.6118000000000001
2001-02-22,-0.1706
2001-02-23,-1.1966
2001-02-26,0.2422
2001-02-27,-4.729
2001-02-28,1.3406
2001-03-01,3.6825
2001-03-02,0.1724
2001-03-05,-2.7539
2001-03-06,0.885
2001-03-07,1.7544
2001-03-08,2.8276
2001-03-09,-2.5822000000000003
2001-03-12,-1.8933
2001-03-13,5.2632
2001-03-14,0.0
2001-03-15,3.3333
2001-03-16,-2.0968
2001-03-19,3.5255
2001-03-20,0.923
2001-03-21,4.0681
2001-03-22,-5.7576
2001-03-23,2.0579
2001-03-26,2.3945
2001-03-27,3.0769
2001-03-28,-1.3433
2001-03-29,-1.8154
2001-03-30,8.7827
2001-04-02,-2.9745
2001-04-03,-1.3139
2001-04-04,1.2722
2001-04-05,1.5191
2001-04-06,-4.1727
2001-04-09,4.2042
2001-04-10,2.7378
2001-04-11,0.0
2001-04-12,-0.5049
2001-04-16,1.0995
2001-04-17,0.4741
2001-04-18,3.2195
2001-04-19,-3.7376
2001-04-20,-1.9553
2001-04-23,3.2763999999999998
2001-04-24,0.9931
2001-04-25,0.9287
2001-04-26,0.1353
2001-04-27,0.0
2001-04-30,0.4054
2001-05-01,-0.4038
2001-05-02,-2.7027
2001-05-03,-2.6667
2001-05-04,3.1678
2001-05-07,-2.213
2001-05-08,0.7072
2001-05-09,2.5281000000000002
2001-05-10,0.0274
2001-05-11,1.6707999999999998
2001-05-14,2.0839
2001-05-15,3.473
2001-05-16,1.7422
2001-05-17,-3.2989
2001-05-18,-0.651
2001-05-21,0.1048
2001-05-22,-0.2357
2001-05-23,-0.5249
2001-05-24,-1.8734
2001-05-25,-3.4687
2001-05-29,-4.7354
2001-05-30,-5.0292
2001-05-31,1.601
2001-06-01,-3.0303
2001-06-04,7.9375
2001-06-05,-0.6948
2001-06-06,-2.7697000000000003
2001-06-07,-3.0585
2001-06-08,-1.0207
2001-06-11,-1.1562000000000001
2001-06-12,1.1698
2001-06-13,0.9375
2001-06-14,-2.0124
2001-06-15,-1.0111
2001-06-18,-0.8937
2001-06-19,0.6441
2001-06-20,3.04
2001-06-21,0.9317
2001-06-22,-7.8462
2001-06-25,-3.4391
2001-06-26,-1.2793999999999999
2001-06-27,-5.6042
2001-06-28,0.7421
2001-06-29,1.6575
2001-07-02,-1.8115999999999999
2001-07-03,2.0295
2001-07-05,-0.5425
2001-07-06,-0.3636
2001-07-09,-0.146
2001-07-10,-1.3523
2001-07-11,-1.8896
2001-07-12,0.5287
2001-07-13,-0.7513
2001-07-16,0.3028
2001-07-17,0.4906
2001-07-18,-3.7927
2001-07-19,0.5464
2001-07-20,2.4457
2001-07-23,-1.8947
2001-07-24,-4.7895
2001-07-25,5.3144
2001-07-26,1.1171
2001-07-27,0.3429
2001-07-30,-1.6705
2001-07-31,-1.5444
2001-08-01,-1.9607999999999999
2001-08-02,2.44
2001-08-03,-0.4295
2001-08-06,4.3529
2001-08-07,1.2401
2001-08-08,-2.3756
2001-08-09,2.0913
2001-08-10,-0.0745
2001-08-13,-2.2549
2001-08-14,0.499
2001-08-15,0.6494
2001-08-16,-0.8729
2001-08-17,-0.0766
2001-08-20,-1.7241
2001-08-21,2.3392
2001-08-22,-0.1524
2001-08-23,1.488
2001-08-24,0.6015
2001-08-27,0.5979
2001-08-28,-1.4859
2001-08-29,1.4329
2001-08-30,-0.3717
2001-08-31,-5.2239
2001-09-04,4.3307
2001-09-05,1.5093999999999999
2001-09-06,-0.7435
2001-09-07,1.3109
2001-09-10,-0.3697
2001-09-17,-1.4842
2001-09-18,-5.838
2001-09-19,-4.16
2001-09-20,-0.8765
2001-09-21,1.6842000000000001
2001-09-24,-1.5735000000000001
2001-09-25,-1.5566
2001-09-26,-5.0855
2001-09-27,2.6565
2001-09-28,-1.3158
2001-10-01,-2.2222
2001-10-02,0.2273
2001-10-03,4.6712
2001-10-04,5.7192
2001-10-05,-0.8197
2001-10-08,-0.6198
2001-10-09,-2.079
2001-10-10,7.0064
2001-10-11,-1.9841
2001-10-12,-0.4049
2001-10-15,0.0
2001-10-16,-0.6504
2001-10-17,0.2455
2001-10-18,-3.4694
2001-10-19,4.0169
2001-10-22,-2.6423
2001-10-23,-1.8789
2001-10-24,-3.7020999999999997
2001-10-25,4.9492
2001-10-26,-0.2105
2001-10-29,2.1097
2001-10-30,-2.1074
2001-10-31,3.4192
2001-11-01,-1.2245
2001-11-02,-2.4793
2001-11-05,-0.8051
2001-11-06,1.8795
2001-11-07,-2.3061
2001-11-08,0.1717
2001-11-09,-0.1714
2001-11-12,2.5751
2001-11-13,-0.9414
2001-11-14,-0.6383
2001-11-15,-5.7816
2001-11-16,4.6364
2001-11-19,0.1303
2001-11-20,4.1215
2001-11-21,0.2083
2001-11-23,1.0395
2001-11-26,0.4115
2001-11-27,0.4098
2001-11-28,-0.4898
2001-11-29,-1.7637
2001-11-30,-3.215
2001-12-03,-0.7334
2001-12-04,2.1295
2001-12-05,-1.234
2001-12-06,1.4218
2001-12-07,1.3169
2001-12-10,-3.5639
2001-12-11,-0.4348
2001-12-12,-0.524
2001-12-13,-0.7902
2001-12-14,1.2832
2001-12-17,2.228
2001-12-18,-2.5641
2001-12-19,4.386
2001-12-20,-1.4285999999999999
2001-12-21,1.8329
2001-12-24,-0.4186
2001-12-26,2.7743
2001-12-27,0.7362
2001-12-28,0.0406
2001-12-31,0.0406
2002-01-02,-1.217
2002-01-03,-1.8891
2002-01-04,0.4186
2002-01-07,-1.0004
2002-01-08,-0.5895
2002-01-09,-0.0424
2002-01-10,0.8475
2002-01-11,-0.084
2002-01-14,-1.2195
2002-01-15,0.2554
2002-01-16,-1.8683999999999998
2002-01-17,0.3894
2002-01-18,-2.931
2002-01-22,-1.5986
2002-01-23,3.2491
2002-01-24,-0.1311
2002-01-25,0.0438
2002-01-28,0.3937
2002-01-29,1.7429000000000001
2002-01-30,-0.8994
2002-01-31,-1.0372
2002-02-01,0.655
2002-02-04,1.0846
2002-02-05,-0.6438
2002-02-06,1.9005999999999998
2002-02-07,-0.8478
2002-02-08,-1.7101
2002-02-11,-0.1305
2002-02-12,-0.4355
2002-02-13,1.3342
2002-02-14,-0.8264
2002-02-15,0.2193
2002-02-19,-1.5755
2002-02-20,-2.1787
2002-02-21,-0.6364
2002-02-22,4.6203
2002-02-25,-2.0987999999999998
2002-02-26,0.4913
2002-02-27,-0.2222
2002-02-28,0.4009
2002-03-01,0.9317
2002-03-04,0.6154
2002-03-05,2.0096
2002-03-06,2.5696
2002-03-07,1.7119
2002-03-08,0.78
2002-03-11,0.1222
2002-03-12,-0.2848
2002-03-13,-3.1008
2002-03-14,1.6842000000000001
2002-03-15,1.4493
2002-03-18,1.2245
2002-03-19,-1.4113
2002-03-20,-0.3681
2002-03-21,0.5747
2002-03-22,-0.6122
2002-03-25,0.616
2002-03-26,0.449
2002-03-27,5.6481
2002-03-28,1.7308
2002-04-01,0.8318
2002-04-02,2.6247
2002-04-03,-0.4384
2002-04-04,-0.1835
2002-04-05,0.4779
2002-04-08,0.5854
2002-04-09,0.3638
2002-04-10,5.3643
2002-04-11,-5.5728
2002-04-12,2.7321999999999997
2002-04-15,-1.9149
2002-04-16,2.6029999999999998
2002-04-17,0.3876
2002-04-18,1.9656
2002-04-19,-0.4131
2002-04-22,-1.1407
2002-04-23,-0.5944
2002-04-24,-1.1607
2002-04-25,-1.1032
2002-04-26,-2.0511
2002-04-29,-1.3593
2002-04-30,4.8417
2002-05-01,-0.5329
2002-05-02,1.25
2002-05-03,0.8818
2002-05-06,0.9091
2002-05-07,-0.3465
2002-05-08,1.1822
2002-05-09,-2.9553000000000003
2002-05-10,-2.0538
2002-05-13,2.1511
2002-05-14,0.7479
2002-05-15,-0.4949
2002-05-16,-1.421
2002-05-17,-3.0991
2002-05-20,-2.1941
2002-05-21,5.3232
2002-05-22,1.0469
2002-05-23,0.0
2002-05-24,-0.0357
2002-05-28,0.6076
2002-05-29,-2.9130000000000003
2002-05-30,-0.8416
2002-05-31,0.4428
2002-06-03,-5.7678
2002-06-04,2.3392
2002-06-05,-2.5143
2002-06-06,-2.3056
2002-06-07,2.2
2002-06-10,-1.5264
2002-06-11,0.1987
2002-06-12,1.2692999999999999
2002-06-13,-1.2143
2002-06-14,0.5155
2002-06-17,4.2604
2002-06-18,-0.1513
2002-06-19,-1.5915
2002-06-20,0.8856
2002-06-21,3.0534
2002-06-24,-1.8519
2002-06-25,-0.1887
2002-06-26,-0.189
2002-06-27,3.9015
2002-06-28,0.2552
2002-07-01,-4.5455
2002-07-02,-0.8381
2002-07-03,-1.0757
2002-07-05,1.165
2002-07-08,0.8445
2002-07-09,-3.6924
2002-07-10,0.83
2002-07-11,-1.0584
2002-07-12,-1.7433
2002-07-15,0.8871
2002-07-16,-0.4796
2002-07-17,4.4177
2002-07-18,-0.3462
2002-07-19,-3.1262
2002-07-22,-4.5817
2002-07-23,-4.5929
2002-07-24,4.3326
2002-07-25,4.0268
2002-07-26,-0.4032
2002-07-29,0.2024
2002-07-30,-0.6061
2002-07-31,0.4065
2002-08-01,0.1619
2002-08-02,-0.9701
2002-08-05,-0.2041
2002-08-06,1.227
2002-08-07,-0.0808
2002-08-08,1.0514000000000001
2002-08-09,3.1612999999999998
2002-08-12,2.5601000000000003
2002-08-13,-3.8578
2002-08-14,4.3582
2002-08-15,1.2149
2002-08-16,0.7127
2002-08-19,-0.5587
2002-08-20,-1.6479
2002-08-21,1.2567
2002-08-22,-0.7146
2002-08-23,-2.2348
2002-08-26,1.666
2002-08-27,-0.9146
2002-08-28,-0.9231
2002-08-29,1.7081
2002-08-30,1.1832
2002-09-03,-3.3195
2002-09-04,0.4292
2002-09-05,-2.2145
2002-09-06,-0.6754
2002-09-09,3.4
2002-09-10,-1.9729
2002-09-11,-1.0655000000000001
2002-09-12,-2.6725
2002-09-13,2.1721
2002-09-16,-1.1231
2002-09-17,-2.2718
2002-09-18,1.0793
2002-09-19,-1.191
2002-09-20,0.6234
2002-09-23,-0.8261
2002-09-24,0.8746
2002-09-25,2.6424
2002-09-26,2.5744
2002-09-27,-2.0
2002-09-30,1.2805
2002-10-01,0.4346
2002-10-02,-1.4555
2002-10-03,0.1198
2002-10-04,-2.0335
2002-10-07,-1.3024
2002-10-08,-1.9794
2002-10-09,-4.7118
2002-10-10,6.3135
2002-10-11,-0.4983
2002-10-14,0.1669
2002-10-15,2.25
2002-10-16,-4.2379999999999995
2002-10-17,1.8723
2002-10-18,1.6291
2002-10-21,4.3979
2002-10-22,-1.9685000000000001
2002-10-23,1.2851
2002-10-24,-0.2776
2002-10-25,0.5964
2002-10-28,1.1858
2002-10-29,1.1328
2002-10-30,3.9397
2002-10-31,3.6789
2002-11-01,0.5376
2002-11-04,-0.1426
2002-11-05,-1.2852999999999999
2002-11-06,1.8083
2002-11-07,-0.8526
2002-11-08,-1.1107
2002-11-11,-1.8477999999999999
2002-11-12,-0.1477
2002-11-13,0.8503
2002-11-14,1.4022000000000001
2002-11-15,-1.0189
2002-11-18,-0.5515
2002-11-19,-0.3327
2002-11-20,-0.0742
2002-11-21,0.7795
2002-11-22,0.1473
2002-11-25,1.1401
2002-11-26,-2.1455
2002-11-27,1.5236
2002-11-29,-2.1962
2002-12-02,5.4641
2002-12-03,-1.171
2002-12-04,-0.5386
2002-12-05,0.0
2002-12-06,-0.3249
2002-12-09,-0.0724
2002-12-10,0.0362
2002-12-11,-0.3623
2002-12-12,2.2545
2002-12-13,1.7781
2002-12-16,4.123
2002-12-17,-0.8054
2002-12-18,-0.9811
2002-12-19,-0.9224
2002-12-20,0.2759
2002-12-23,-0.0344
2002-12-24,0.4128
2002-12-26,0.9935
2002-12-27,-2.137
2002-12-30,0.9359
2002-12-31,-0.0687
2003-01-02,0.3436
2003-01-03,-0.1712
2003-01-06,2.5385999999999997
2003-01-07,-1.7397
2003-01-08,-0.9193
2003-01-09,0.378
2003-01-10,1.3694
2003-01-13,-0.3715
2003-01-14,-0.5424
2003-01-15,1.1247
2003-01-16,-0.8763
2003-01-17,-0.714
2003-01-21,-0.137
2003-01-22,-0.0343
2003-01-23,0.1029
2003-01-24,-1.1995
2003-01-27,-2.0812
2003-01-28,2.7276
2003-01-29,2.4483
2003-01-30,0.6395
2003-01-31,1.5718999999999999
2003-02-03,-1.3829
2003-02-04,-0.8347
2003-02-05,-0.1684
2003-02-06,-0.4722
2003-02-07,-0.0339
2003-02-10,1.6271
2003-02-11,-1.3009
2003-02-12,-1.8925
2003-02-13,-0.2426
2003-02-14,0.9729
2003-02-18,-0.7571
2003-02-19,-0.9015
2003-02-20,2.4493
2003-02-21,1.8784
2003-02-24,-1.0727
2003-02-25,2.3721
2003-02-26,-1.9529999999999998
2003-02-27,2.2957
2003-02-28,0.396
2003-03-03,0.6246
2003-03-04,0.5227
2003-03-05,-0.6825
2003-03-06,-0.0654
2003-03-07,0.4257
2003-03-10,0.3913
2003-03-11,0.1949
2003-03-12,0.5511
2003-03-13,0.6125
2003-03-14,-0.1282
2003-03-17,0.7379
2003-03-18,-0.3185
2003-03-19,0.3834
2003-03-20,0.5729
2003-03-21,1.2025000000000001
2003-03-24,-1.5009000000000001
2003-03-25,-0.0317
2003-03-26,-0.5081
2003-03-27,1.1491
2003-03-28,0.6627
2003-03-31,0.5016
2003-04-01,-0.0312
2003-04-02,-0.156
2003-04-03,0.0
2003-04-04,1.25
2003-04-07,-1.2963
2003-04-08,-0.2814
2003-04-09,0.2822
2003-04-10,0.0
2003-04-11,-0.1251
2003-04-14,0.1879
2003-04-15,0.1875
2003-04-16,-0.4367
2003-04-17,0.8772
2003-04-21,0.9317
2003-04-22,0.6154
2003-04-23,0.2141
2003-04-24,-1.3732
2003-04-25,0.495
2003-04-28,0.0
2003-04-29,-0.8005
2003-04-30,1.8001
2003-05-01,-1.4634
2003-05-02,0.7735
2003-05-05,2.5484
2003-05-06,0.3293
2003-05-07,-0.0298
2003-05-08,-0.3881
2003-05-09,0.8091
2003-05-12,0.1189
2003-05-13,-0.7423
2003-05-14,-0.782
2003-05-15,0.3334
2003-05-16,-3.1722
2003-05-19,0.78
2003-05-20,0.9288
2003-05-21,0.3067
2003-05-22,1.5291000000000001
2003-05-23,0.9639
2003-05-27,-1.1635
2003-05-28,0.1509
2003-05-29,-0.4822
2003-05-30,-1.1811
2003-06-02,-0.2452
2003-06-03,1.6897
2003-06-04,0.2417
2003-06-05,-0.2411
2003-06-06,-0.3021
2003-06-09,0.0606
2003-06-10,0.848
2003-06-11,1.5015
2003-06-12,0.8284
2003-06-13,-0.088
2003-06-16,0.0587
2003-06-17,-0.2055
2003-06-18,-0.7647
2003-06-19,0.6224
2003-06-20,-0.8837
2003-06-23,-0.1486
2003-06-24,-0.2679
2003-06-25,-0.0597
2003-06-26,0.209
2003-06-27,-0.1192
2003-06-30,-0.6563
2003-07-01,0.2703
2003-07-02,0.7787
2003-07-03,-0.6241
2003-07-07,0.3289
2003-07-08,0.3875
2003-07-09,0.1485
2003-07-10,-2.0753
2003-07-11,1.2716
2003-07-14,0.0897
2003-07-15,-0.1195
2003-07-16,-3.4689
2003-07-17,-1.7968
2003-07-18,0.694
2003-07-21,-0.0627
2003-07-22,0.2194
2003-07-23,0.4066
2003-07-24,3.4268
2003-07-25,0.3012
2003-07-28,1.1712
2003-07-29,1.7809
2003-07-30,-0.6999
2003-07-31,1.909
2003-08-01,-2.0461
2003-08-04,-2.4125
2003-08-05,0.0
2003-08-06,0.814
2003-08-07,-0.1794
2003-08-08,0.9587
2003-08-11,1.3353
2003-08-12,0.8199
2003-08-13,0.3921
2003-08-14,0.2327
2003-08-15,0.9867
2003-08-18,1.6954
2003-08-19,-0.4521
2003-08-20,0.4542
2003-08-21,1.0737
2003-08-22,-2.6837999999999997
2003-08-25,1.6949
2003-08-26,0.339
2003-08-27,-0.5912
2003-08-28,1.2744
2003-08-29,-0.2237
2003-09-02,1.7377
2003-09-03,1.9008
2003-09-04,-1.5139
2003-09-05,-0.2196
2003-09-08,1.4304999999999999
2003-09-09,-1.546
2003-09-10,0.2755
2003-09-11,0.1374
2003-09-12,0.5487
2003-09-15,-0.5457
2003-09-16,-0.1372
2003-09-17,-0.8242
2003-09-18,0.7479
2003-09-19,0.9073
2003-09-22,-0.4087
2003-09-23,0.6293
2003-09-24,-1.0604
2003-09-25,-0.6595
2003-09-26,-1.3831
2003-09-29,0.0561
2003-09-30,1.4298
2003-10-01,2.6534
2003-10-02,0.4308
2003-10-03,2.4129
2003-10-06,-0.8115
2003-10-07,0.2903
2003-10-08,-0.8421
2003-10-09,0.7166
2003-10-10,0.0527
2003-10-13,0.9481
2003-10-14,0.9131
2003-10-15,-1.1117
2003-10-16,-1.6471
2003-10-17,-1.143
2003-10-20,1.1024
2003-10-21,-1.1968
2003-10-22,-0.8883
2003-10-23,0.4074
2003-10-24,-1.2172
2003-10-27,0.2738
2003-10-28,0.355
2003-10-29,-0.4082
2003-10-30,-1.2295
2003-10-31,1.9917
2003-11-03,2.5224
2003-11-04,-0.3968
2003-11-05,0.9827
2003-11-06,0.5786
2003-11-07,0.0
2003-11-10,0.1569
2003-11-11,-0.8094
2003-11-12,1.6452
2003-11-13,-0.3643
2003-11-14,-2.1938
2003-11-17,-0.534
2003-11-18,-1.396
2003-11-19,2.1236
2003-11-20,-0.0267
2003-11-21,1.0667
2003-11-24,0.7388
2003-11-25,0.7858
2003-11-26,0.5977
2003-11-28,0.5942
2003-12-01,0.8218
2003-12-02,-0.5094
2003-12-03,-1.1265
2003-12-04,1.1134
2003-12-05,-0.8451
2003-12-08,0.7748
2003-12-09,-0.1538
2003-12-10,0.462
2003-12-11,0.1533
2003-12-12,0.3827
2003-12-15,0.5083
2003-12-16,0.354
2003-12-17,0.0
2003-12-18,0.6299
2003-12-19,1.4021
2003-12-22,-0.1481
2003-12-23,0.3215
2003-12-24,0.1972
2003-12-26,1.6482
2003-12-29,0.9197
2003-12-30,0.6235
2003-12-31,-2.2164
2004-01-02,0.4874
2004-01-05,-0.3638
2004-01-06,-0.2921
2004-01-07,0.0977
2004-01-08,5.1951
2004-01-09,-0.2319
2004-01-12,0.0465
2004-01-13,1.8815
2004-01-14,0.3876
2004-01-15,-1.6352
2004-01-16,-0.7619
2004-01-20,-1.1168
2004-01-21,2.7058999999999997
2004-01-22,-0.4811
2004-01-23,2.9006
2004-01-26,-2.2819
2004-01-27,-1.0989
2004-01-28,-1.0417
2004-01-29,2.1754
2004-01-30,-1.5568
2004-02-02,0.0
2004-02-03,-0.0233
2004-02-04,-1.2793999999999999
2004-02-05,-0.8954
2004-02-06,1.6881
2004-02-09,-1.2392
2004-02-10,1.6808999999999998
2004-02-11,-0.2212
2004-02-12,-0.1875
2004-02-13,-0.0704
2004-02-17,0.7049
2004-02-18,-1.0499
2004-02-19,-1.3912
2004-02-20,-0.9326
2004-02-23,-0.2655
2004-02-24,0.1936
2004-02-25,0.0725
2004-02-26,0.0483
2004-02-27,0.1689
2004-03-01,0.9152
2004-03-02,1.4558
2004-03-03,0.7763
2004-03-04,-0.0934
2004-03-05,0.6075
2004-03-08,-1.4631
2004-03-09,0.1885
2004-03-10,-2.0466
2004-03-11,-1.7771
2004-03-12,2.1516
2004-03-15,-2.0823
2004-03-16,2.2488
2004-03-17,1.4104999999999999
2004-03-18,-1.3201
2004-03-19,-1.8155999999999999
2004-03-22,-0.2433
2004-03-23,-1.1463
2004-03-24,-1.0609
2004-03-25,-0.2743
2004-03-26,0.4251
2004-03-29,2.2659000000000002
2004-03-30,1.2661
2004-03-31,-0.8175
2004-04-01,0.9697
2004-04-02,-0.6723
2004-04-05,1.6195
2004-04-06,-0.0238
2004-04-07,0.4045
2004-04-08,-0.4502
2004-04-12,0.0952
2004-04-13,-2.0927
2004-04-14,-1.0687
2004-04-15,1.6695
2004-04-16,0.6037
2004-04-19,0.144
2004-04-20,-2.3011
2004-04-21,1.1286
2004-04-22,1.4799
2004-04-23,-1.267
2004-04-26,-0.1453
2004-04-27,0.8487
2004-04-28,1.2263
2004-04-29,-0.9501
2004-04-30,-0.8393
2004-05-03,0.1451
2004-05-04,-0.6762
2004-05-05,0.0973
2004-05-06,0.753
2004-05-07,-1.2536
2004-05-10,-1.6113
2004-05-11,0.3226
2004-05-12,2.2137000000000002
2004-05-13,1.7258
2004-05-14,1.7443
2004-05-17,0.1409
2004-05-18,-0.0704
2004-05-19,-0.0235
2004-05-20,0.2347
2004-05-21,0.3747
2004-05-24,1.0033
