ticker,UAWGQ US Equity
2000-05-19,-4.0284
2000-05-22,-0.2469
2000-05-23,4.2079
2000-05-24,86.2233
2000-05-25,-8.9286
2000-05-26,-2.3810000000000002
2000-05-30,0.1435
2000-05-31,-2.5788
2000-06-01,2.0588
2000-06-02,-2.3055
2000-06-05,-5.0147
2000-06-06,-0.3106
2000-06-07,0.6231
2000-06-08,1.7027999999999999
2000-06-09,1.5221
2000-06-12,2.099
2000-06-13,0.7342
2000-06-14,-0.8746
2000-06-15,-4.8529
2000-06-16,-0.6182
2000-06-19,-0.4666
2000-06-20,0.0
2000-06-21,0.0
2000-06-22,0.4688
2000-06-23,0.7776
2000-06-26,-1.0802
2000-06-27,0.78
2000-06-28,-1.0062
2000-06-29,0.0782
2000-06-30,-2.5
2000-07-03,0.3205
2000-07-05,1.278
2000-07-06,-0.4732
2000-07-07,0.0
2000-07-10,0.6339
2000-07-11,2.6772
2000-07-12,3.5276
2000-07-13,-0.4444
2000-07-14,-0.744
2000-07-17,-0.5997
2000-07-18,1.3575
2000-07-19,-2.5298
2000-07-20,-2.1374
2000-07-21,-0.312
2000-07-24,0.939
2000-07-25,-0.9302
2000-07-26,-1.7214
2000-07-27,-0.9554
2000-07-28,-2.2508
2000-07-31,3.2895
2000-08-01,1.5924
2000-08-02,0.0
2000-08-03,-1.2539
2000-08-04,-1.746
2000-08-07,-1.454
2000-08-08,-1.4754
2000-08-09,-0.8319
2000-08-10,-0.5034
2000-08-11,2.3609
2000-08-14,-1.8122
2000-08-15,0.3356
2000-08-16,-0.6689
2000-08-17,-1.6835
2000-08-18,-0.6849
2000-08-21,-2.069
2000-08-22,-3.5211
2000-08-23,-3.6496
2000-08-24,0.3788
2000-08-25,0.7547
2000-08-28,2.0599
2000-08-29,-0.5505
2000-08-30,0.9225
2000-08-31,-0.5484
2000-09-01,0.0
2000-09-05,3.8603
2000-09-06,-0.531
2000-09-07,0.1779
2000-09-08,-0.1776
2000-09-11,-0.1779
2000-09-12,-0.1783
2000-09-13,0.0
2000-09-14,-0.3571
2000-09-15,0.1792
2000-09-18,-3.3989
2000-09-19,1.8519
2000-09-20,0.0
2000-09-21,-5.2727
2000-09-22,-0.7678
2000-09-25,-2.1277
2000-09-26,1.1858
2000-09-27,-1.3672
2000-09-28,0.9901
2000-09-29,-4.5098
2000-10-02,-1.0267
2000-10-03,2.6971
2000-10-04,1.0101
2000-10-05,0.4
2000-10-06,0.1992
2000-10-09,0.0
2000-10-10,2.9821
2000-10-11,-3.0888
2000-10-12,1.3944
2000-10-13,1.3752
2000-10-16,1.7442
2000-10-17,-1.7143000000000002
2000-10-18,-3.4884
2000-10-19,7.4297
2000-10-20,-0.9346
2000-10-23,-0.7547
2000-10-24,0.0
2000-10-25,-0.1901
2000-10-26,2.8571
2000-10-27,-1.1111
2000-10-30,5.4307
2000-10-31,7.2824
2000-11-01,1.6556
2000-11-02,-0.9772
2000-11-03,-0.4934
2000-11-06,1.157
2000-11-07,-2.451
2000-11-08,-0.5025
2000-11-09,-1.8519
2000-11-10,-0.5146
2000-11-13,0.5172
2000-11-14,3.7736
2000-11-15,2.314
2000-11-16,-1.7771
2000-11-17,1.8092000000000001
2000-11-20,-1.454
2000-11-21,3.2787
2000-11-22,-2.2222
2000-11-24,1.2987
2000-11-27,-0.1603
2000-11-28,-3.0498
2000-11-29,0.0
2000-11-30,2.1523
2000-12-01,0.4862
2000-12-04,0.9677
2000-12-05,1.9169
2000-12-06,6.2696
2000-12-07,0.0
2000-12-08,2.6549
2000-12-11,1.5805
2000-12-12,0.4243
2000-12-13,0.7042
2000-12-14,-6.1538
2000-12-15,4.3219
2000-12-18,5.7143
2000-12-19,3.1081
2000-12-20,-18.3486
2000-12-21,1.7657
2000-12-22,2.9968
2000-12-26,0.1531
2000-12-27,0.0
2000-12-28,-0.3058
2000-12-29,-0.4601
2001-01-02,-0.3082
2001-01-03,-1.0819
2001-01-04,0.4688
2001-01-05,-1.7107
2001-01-08,11.3924
2001-01-09,-2.983
2001-01-10,3.9531
2001-01-11,-1.1268
2001-01-12,0.5698
2001-01-16,1.6997
2001-01-17,1.3928
2001-01-18,1.3736
2001-01-19,-2.5745
2001-01-22,0.0
2001-01-23,0.0
2001-01-24,-0.6954
2001-01-25,0.5602
2001-01-26,-0.8357
2001-01-29,0.7416
2001-01-30,0.3792
2001-01-31,-0.3333
2001-02-01,-3.0323
2001-02-02,0.023
2001-02-05,-0.1149
2001-02-06,-2.0023
2001-02-07,-3.1235
2001-02-08,-0.6788
2001-02-09,-1.4889000000000001
2001-02-12,0.3221
2001-02-13,1.5065
2001-02-14,-0.6813
2001-02-15,1.2984
2001-02-16,-2.0556
2001-02-20,-0.8642
2001-02-21,2.4907
2001-02-22,-0.9721
2001-02-23,0.8589
2001-02-26,2.5791
2001-02-27,-2.1584
2001-02-28,0.1212
2001-03-01,-2.5423999999999998
2001-03-02,2.7329
2001-03-05,0.5079
2001-03-06,-0.1684
2001-03-07,-4.7722
2001-03-08,-5.391
2001-03-09,-8.1059
2001-03-12,-3.0568
2001-03-13,-3.3033
2001-03-14,4.3478
2001-03-15,-0.2381
2001-03-16,1.1933
2001-03-19,0.3243
2001-03-20,2.4096
2001-03-21,-0.1435
2001-03-22,-1.5805
2001-03-23,2.0438
2001-03-26,1.5737
2001-03-27,-0.2817
2001-03-28,-0.8475
2001-03-29,0.057
2001-03-30,0.9396
2001-04-02,-1.8900000000000001
2001-04-03,-2.3864
2001-04-04,-0.8837
2001-04-05,0.7429
2001-04-06,0.2655
2001-04-09,0.7649
2001-04-10,1.0219
2001-04-11,1.4451
2001-04-12,0.4274
2001-04-16,-1.1348
2001-04-17,1.4346999999999999
2001-04-18,-4.5545
2001-04-19,-10.2549
2001-04-20,-2.4439
2001-04-23,-5.5856
2001-04-24,-0.3227
2001-04-25,0.0
2001-04-26,-0.2878
2001-04-27,2.0924
2001-04-30,-1.4134
2001-05-01,0.5376
2001-05-02,6.0606
2001-05-03,-1.5126
2001-05-04,1.3652
2001-05-07,1.9865
2001-05-08,-1.3866
2001-05-09,-1.9083
2001-05-10,-4.0614
2001-05-11,-3.9132
2001-05-14,0.0
2001-05-15,-1.7031
2001-05-16,-3.2015000000000002
2001-05-17,-0.5837
2001-05-18,1.2133
2001-05-21,-2.2815
2001-05-22,-0.277
2001-05-23,-0.5952
2001-05-24,-1.1976
2001-05-25,-1.899
2001-05-29,-0.2059
2001-05-30,-0.2064
2001-05-31,0.0
2001-06-01,-1.3648
2001-06-04,-3.3543
2001-06-05,5.2061
2001-06-06,-1.732
2001-06-07,0.5036
2001-06-08,0.6681
2001-06-11,-0.6221
2001-06-12,2.2538
2001-06-13,-1.8367
2001-06-14,0.4158
2001-06-15,0.6211
2001-06-18,-0.1235
2001-06-19,0.3296
2001-06-20,-0.2053
2001-06-21,-2.0576
2001-06-22,-0.4202
2001-06-25,-1.4768
2001-06-26,-1.4561
2001-06-27,0.4781
2001-06-28,2.3789
2001-06-29,2.6616
2001-07-02,-14.0329
2001-07-03,-11.919599999999999
2001-07-05,-2.1739
2001-07-06,-6.1111
2001-07-09,-2.3669000000000002
2001-07-10,-0.6061
2001-07-11,-0.3659
2001-07-12,4.1004
2001-07-13,2.5867
2001-07-16,-4.0115
2001-07-17,-0.1791
2001-07-18,5.323
2001-07-19,4.1454
2001-07-20,1.4177
2001-07-23,2.2580999999999998
2001-07-24,-5.205
2001-07-25,2.3295
2001-07-26,-1.626
2001-07-27,-4.9036
2001-07-30,-2.0278
2001-07-31,0.414
2001-08-01,0.9423
2001-08-02,-1.9837
2001-08-03,0.4762
2001-08-06,5.154
2001-08-07,1.4085
2001-08-08,0.5556
2001-08-09,0.9945
2001-08-10,-0.1641
2001-08-13,-1.3151
2001-08-14,-1.9989
2001-08-15,-4.1926
2001-08-16,-3.903
2001-08-17,-7.5692
2001-08-20,0.5992
2001-08-21,-2.9782
2001-08-22,-1.4325
2001-08-23,-2.8374
2001-08-24,1.4245
2001-08-27,-2.3876
2001-08-28,-2.8777
2001-08-29,-4.8889
2001-08-30,0.3894
2001-08-31,-1.474
2001-09-04,1.5748
2001-09-05,-2.1705
2001-09-06,-1.1886
2001-09-07,-4.571
2001-09-10,-2.3529
2001-09-17,-52.0654
2001-09-18,4.3088
2001-09-19,-2.7539
2001-09-20,-21.2389
2001-09-21,2.2472
2001-09-24,15.1648
2001-09-25,-4.9618
2001-09-26,-11.6466
2001-09-27,-6.8182
2001-09-28,13.4146
2001-10-01,-3.6559
2001-10-02,14.732099999999999
2001-10-03,4.4747
2001-10-04,-3.1657
2001-10-05,11.1538
2001-10-08,-5.5363
2001-10-09,-3.2967
2001-10-10,2.2727
2001-10-11,1.1111
2001-10-12,-2.3810000000000002
2001-10-15,2.6266
2001-10-16,-2.011
2001-10-17,-5.7836
2001-10-18,-8.3168
2001-10-19,4.5356
2001-10-22,1.4463
2001-10-23,0.611
2001-10-24,-0.8097
2001-10-25,0.8163
2001-10-26,-1.8218999999999999
2001-10-29,-3.7113
2001-10-30,-0.4283
2001-10-31,-0.8602
2001-11-01,5.423
2001-11-02,-0.6173
2001-11-05,4.3478
2001-11-06,-4.9603
2001-11-07,-6.263
2001-11-08,1.5590000000000002
2001-11-09,1.0965
2001-11-12,-4.9892
2001-11-13,5.0228
2001-11-14,8.4783
2001-11-15,14.2285
2001-11-16,22.2807
2001-11-19,23.3859
2001-11-20,-10.4651
2001-11-21,-0.6494
2001-11-23,4.4444
2001-11-26,5.2566
2001-11-27,-4.8751
2001-11-28,-19.75
2001-11-29,8.0997
2001-11-30,7.9251000000000005
2001-12-03,-3.3378
2001-12-04,0.1381
2001-12-05,-1.931
2001-12-06,-7.8762
2001-12-07,6.8702
2001-12-10,-3.0
2001-12-11,-5.891
2001-12-12,3.9124
2001-12-13,-5.1205
2001-12-14,-4.7619
2001-12-17,-2.5
2001-12-18,6.8376
2001-12-19,2.24
2001-12-20,-5.6338
2001-12-21,-0.3317
2001-12-24,-6.9884
2001-12-26,-4.2934
2001-12-27,-5.7943999999999996
2001-12-28,11.1111
2001-12-31,13.2143
2002-01-02,-0.6309
2002-01-03,5.3968
2002-01-04,5.2711
2002-01-07,-9.8712
2002-01-08,-2.3810000000000002
2002-01-09,-2.439
2002-01-10,-2.3333
2002-01-11,-5.6314
2002-01-14,-4.5208
2002-01-15,4.7348
2002-01-16,1.4466999999999999
2002-01-17,-7.3084
2002-01-18,0.0
2002-01-22,-3.4615
2002-01-23,1.5936
2002-01-24,1.9607999999999999
2002-01-25,-1.9231
2002-01-28,-0.9804
2002-01-29,-2.9703
2002-01-30,3.6734999999999998
2002-01-31,1.9685000000000001
2002-02-01,-5.2124
2002-02-04,-0.2037
2002-02-05,-13.2653
2002-02-06,-5.1765
2002-02-07,7.6923
2002-02-08,1.3825
2002-02-11,8.8636
2002-02-12,11.8998
2002-02-13,-3.7313
2002-02-14,0.7752
2002-02-15,-3.8462
2002-02-19,8.0
2002-02-20,-2.963
2002-02-21,-2.6718
2002-02-22,-1.3725
2002-02-25,6.3618
2002-02-26,-2.243
2002-02-27,2.2945
2002-02-28,-0.5607
2002-03-01,1.5038
2002-03-04,6.4815
2002-03-05,6.9565
2002-03-06,5.3659
2002-03-07,4.9383
2002-03-08,8.8235
2002-03-11,-6.7568
2002-03-12,0.7246
2002-03-13,-7.482
2002-03-14,-2.7994
2002-03-15,-2.88
2002-03-18,2.9654
2002-03-19,-3.2
2002-03-20,-5.4545
2002-03-21,4.8951
2002-03-22,4.8333
2002-03-25,1.7488000000000001
2002-03-26,2.1875
2002-03-27,-2.5994
2002-03-28,1.2559
2002-04-01,-5.4264
2002-04-02,-7.8689
2002-04-03,2.4911
2002-04-04,5.9028
2002-04-05,3.1148
2002-04-08,-2.2258
2002-04-09,1.4634
2002-04-10,1.9231
2002-04-11,-4.4025
2002-04-12,6.9079
2002-04-15,-3.8462
2002-04-16,2.08
2002-04-17,-2.8213
2002-04-18,-4.5161
2002-04-19,-2.3649
2002-04-22,-3.6332
2002-04-23,-1.2567
2002-04-24,0.9091
2002-04-25,0.5405
2002-04-26,-1.9713
2002-04-29,-0.3656
2002-04-30,-5.3211
2002-05-01,-2.1318
2002-05-02,1.9802
2002-05-03,0.3883
2002-05-06,-3.0948
2002-05-07,-4.1916
2002-05-08,6.6667
2002-05-09,-3.3203
2002-05-10,-27.2727
2002-05-13,-17.2222
2002-05-14,-4.3624
2002-05-15,2.4561
2002-05-16,6.1644
2002-05-17,4.5161
2002-05-20,1.8519
2002-05-21,-7.8788
2002-05-22,-1.3158
2002-05-23,6.3333
2002-05-24,2.8213
2002-05-28,-5.4878
2002-05-29,2.5806
2002-05-30,-1.8868
2002-05-31,-2.2436
2002-06-03,-8.1967
2002-06-04,16.0714
2002-06-05,1.2308
2002-06-06,-0.9119
2002-06-07,-3.681
2002-06-10,-1.2739
2002-06-11,8.7097
2002-06-12,6.8248999999999995
2002-06-13,8.8889
2002-06-14,-1.5306
2002-06-17,0.5181
2002-06-18,-3.3505
2002-06-19,1.6
2002-06-20,1.3123
2002-06-21,0.5181
2002-06-24,-5.9277999999999995
2002-06-25,-19.4521
2002-06-26,10.5442
2002-06-27,14.461500000000001
2002-06-28,-0.5376
2002-07-01,-19.4595
2002-07-02,3.6913
2002-07-03,1.6181
2002-07-05,3.8217
2002-07-08,0.9202
2002-07-09,6.9909
2002-07-10,3.125
2002-07-11,-0.8264
2002-07-12,1.3889
2002-07-15,-1.6438000000000001
2002-07-16,-0.2786
2002-07-17,-5.0279
2002-07-18,-8.8235
2002-07-19,-19.3548
2002-07-22,2.0
2002-07-23,-15.6863
2002-07-24,16.7442
2002-07-25,5.5777
2002-07-26,7.5472
2002-07-29,4.2105
2002-07-30,-2.3569
2002-07-31,-7.5862
2002-08-01,-5.9701
2002-08-02,-1.9841
2002-08-05,-6.8826
2002-08-06,4.3478
2002-08-07,-2.0833
2002-08-08,2.1277
2002-08-09,2.0833
2002-08-12,-73.4694
2002-08-14,-38.4615
2002-08-15,17.5
2002-08-16,51.0638
2002-08-19,18.3099
2002-08-20,-11.9048
2002-08-21,-8.1081
2002-08-22,0.0
2002-08-23,-4.4118
2002-08-26,6.1538
2002-08-27,0.0
2002-08-28,-4.3478
2002-08-29,-7.5758
2002-08-30,14.7541
2002-09-03,-4.2857
2002-09-04,8.9552
2002-09-05,0.0
2002-09-06,-4.1096
2002-09-09,0.0
2002-09-10,0.0
2002-09-11,1.4285999999999999
2002-09-12,-1.4085
2002-09-13,-5.7143
2002-09-16,-22.7273
2002-09-17,-3.9215999999999998
2002-09-18,6.1224
2002-09-19,5.7692
2002-09-20,7.2727
2002-09-23,-5.0847
2002-09-24,-8.9286
2002-09-25,-1.9607999999999999
2002-09-26,12.0
2002-09-27,4.4643
2002-09-30,-1.7094
2002-10-01,5.2174
2002-10-02,-2.4793
2002-10-03,-0.8475
2002-10-04,0.8547
2002-10-07,-0.8475
2002-10-08,-3.4188
2002-10-09,-1.7699
2002-10-10,-5.4054
2002-10-11,4.7619
2002-10-14,5.4545
2002-10-15,5.1724
2002-10-16,-2.459
2002-10-17,-2.521
2002-10-18,-1.7241
2002-10-21,0.0
2002-10-22,-1.7544
2002-10-23,-2.6786
2002-10-24,0.0
2002-10-25,-0.9174
2002-10-28,-0.9259
2002-10-29,0.0
2002-10-30,-2.8037
2002-10-31,-2.8846
2002-11-01,2.9703
2002-11-04,-0.9615
2002-11-05,1.9417
2002-11-06,3.8095
2002-11-07,11.0092
2002-11-08,1.6529
2002-11-11,0.813
2002-11-12,-4.8387
2002-11-13,-1.6949
2002-11-14,5.1724
2002-11-15,0.8197
2002-11-18,2.439
2002-11-19,4.7619
2002-11-20,-3.0303
2002-11-21,0.0
2002-11-22,-3.125
2002-11-25,-11.2903
2002-11-26,0.0
2002-11-27,1.8182
2002-11-29,4.4643
2002-12-02,1.7094
2002-12-03,-7.563
2002-12-04,-1.8182
2002-12-05,0.0
2002-12-06,3.7037
2002-12-09,-4.4643
2002-12-10,-6.5421
2002-12-11,4.0
2002-12-12,7.6923
2002-12-13,4.4643
2002-12-16,5.9829
2002-12-17,-2.4194
2002-12-18,-8.2645
2002-12-19,-9.9099
2002-12-20,-12.0
2002-12-23,-39.7727
2002-12-24,-15.0943
2002-12-26,-4.4444
2002-12-27,18.6047
2002-12-30,-3.9215999999999998
2002-12-31,0.0
2003-01-02,2.0408
2003-01-03,12.0
2003-01-06,-11.4286
2003-01-07,4.8387
2003-01-08,-5.7692
2003-01-09,-2.0408
2003-01-10,6.25
2003-01-13,9.8039
2003-01-14,0.0
2003-01-15,-10.7143
2003-01-16,4.0
2003-01-17,5.7692
2003-01-21,-5.4545
2003-01-22,-3.8462
2003-01-23,-6.0
2003-01-24,0.0
2003-01-27,-8.5106
2003-01-28,-13.0233
2003-01-29,-6.4171
2003-01-30,-2.2857
2003-01-31,4.0936
2003-02-03,-2.2472
2003-02-04,1.7241
2003-02-05,4.5198
2003-02-06,7.5676
2003-02-07,-6.0302
2003-02-10,-2.1390000000000002
2003-02-11,2.1858
2003-02-12,8.0214
2003-02-13,0.495
2003-02-14,0.0
2003-02-18,-5.4187
2003-02-19,-6.25
2003-02-20,-1.6667
2003-02-21,0.565
2003-02-24,-1.1236
2003-02-25,2.2727
2003-02-26,-3.8889
2003-02-27,1.7341
2003-02-28,-7.9545
2003-03-03,4.9383
2003-03-04,1.1764999999999999
2003-03-05,-1.7442
2003-03-06,-4.142
2003-03-07,-3.7037
2003-03-10,-17.3077
2003-03-11,5.4264
2003-03-12,-2.2059
2003-03-13,3.0075
2003-03-14,-13.1387
2003-03-17,-8.4034
2003-03-18,-6.422
2003-03-19,-2.9412000000000003
2003-03-20,12.1212
2003-03-21,12.6126
2003-03-24,-16.8
2003-03-25,11.538499999999999
2003-03-26,-6.8966
2003-03-27,-3.7037
2003-03-28,-38.4615
2003-03-31,28.125
