ticker,LQI US Equity
2000-05-30,-3.2258
2000-05-31,0.0
2000-06-01,3.3333
2000-06-02,0.0
2000-06-05,0.0
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,3.2258
2000-06-09,0.0
2000-06-12,-3.125
2000-06-13,3.2258
2000-06-14,0.0
2000-06-15,0.0
2000-06-16,0.0
2000-06-19,3.125
2000-06-20,-3.0303
2000-06-21,12.5
2000-06-22,0.0
2000-06-23,0.0
2000-06-26,5.5556
2000-06-27,21.0526
2000-06-28,15.2174
2000-06-29,7.5472
2000-06-30,5.2632
2000-07-03,-5.0
2000-07-05,-17.5439
2000-07-06,-2.1277
2000-07-07,8.6957
2000-07-10,-4.0
2000-07-11,0.0
2000-07-12,-4.1667
2000-07-13,0.0
2000-07-14,-2.1739
2000-07-17,6.6667
2000-07-18,0.0
2000-07-19,-2.0833
2000-07-20,2.1277
2000-07-21,-2.0833
2000-07-24,0.0
2000-07-25,2.1277
2000-07-26,-4.1667
2000-07-27,-2.1739
2000-07-28,-4.4444
2000-07-31,-6.9767
2000-08-01,-2.5
2000-08-02,0.0
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,0.0
2000-08-08,10.2564
2000-08-09,-6.9767
2000-08-10,-2.5
2000-08-11,-2.5641
2000-08-14,-2.6316
2000-08-15,0.0
2000-08-16,-8.1081
2000-08-17,5.8824
2000-08-18,-2.7778
2000-08-21,-2.8571
2000-08-22,-2.9412000000000003
2000-08-23,0.0
2000-08-24,6.0606
2000-08-25,2.8571
2000-08-28,16.6667
2000-08-29,-4.7619
2000-08-30,0.0
2000-08-31,-7.5
2000-09-01,8.1081
2000-09-05,32.5
2000-09-06,3.7736
2000-09-07,-3.6364
2000-09-08,1.8868
2000-09-11,-9.2593
2000-09-12,-2.0408
2000-09-13,8.3333
2000-09-14,-7.6923
2000-09-15,0.0
2000-09-18,-4.1667
2000-09-19,4.3478
2000-09-20,-2.0833
2000-09-21,-6.383
2000-09-22,0.0
2000-09-25,0.0
2000-09-26,2.2727
2000-09-27,-6.6667
2000-09-28,9.5238
2000-09-29,2.1739
2000-10-02,-8.5106
2000-10-03,2.3256
2000-10-04,2.2727
2000-10-05,0.0
2000-10-06,-2.2222
2000-10-09,-2.2727
2000-10-10,-4.6512
2000-10-11,-2.439
2000-10-12,-7.5
2000-10-13,10.8108
2000-10-16,4.878
2000-10-17,-6.9767
2000-10-18,-2.5
2000-10-19,2.5641
2000-10-20,5.0
2000-10-23,0.0
2000-10-24,-4.7619
2000-10-25,5.0
2000-10-26,0.0
2000-10-27,-4.7619
2000-10-30,-5.0
2000-10-31,15.7895
2000-11-01,-4.5455
2000-11-02,23.8095
2000-11-03,0.0
2000-11-06,0.0
2000-11-07,3.8462
2000-11-08,9.2593
2000-11-09,-18.6441
2000-11-10,2.0833
2000-11-13,-4.0816
2000-11-14,2.1277
2000-11-15,6.25
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,0.0
2000-11-21,-7.8431
2000-11-22,-4.2553
2000-11-24,4.4444
2000-11-27,-4.2553
2000-11-28,2.2222
2000-11-29,-2.1739
2000-11-30,-6.6667
2000-12-01,2.3810000000000002
2000-12-04,-2.3256
2000-12-05,4.7619
2000-12-06,-6.8182
2000-12-07,-2.439
2000-12-08,5.0
2000-12-11,-2.3810000000000002
2000-12-12,0.0
2000-12-13,-2.439
2000-12-14,0.0
2000-12-15,0.0
2000-12-18,0.0
2000-12-19,-2.5
2000-12-20,-2.5641
2000-12-21,2.6316
2000-12-22,0.0
2000-12-26,-2.5641
2000-12-27,0.0
2000-12-28,-2.6316
2000-12-29,10.8108
2001-01-02,-4.878
2001-01-03,12.8205
2001-01-04,-4.5455
2001-01-05,-2.3810000000000002
2001-01-08,12.1951
2001-01-09,2.1739
2001-01-10,10.6383
2001-01-11,1.9231
2001-01-12,3.7736
2001-01-16,-3.6364
2001-01-17,3.7736
2001-01-18,0.0
2001-01-19,0.0
2001-01-22,-1.8182
2001-01-23,7.4074
2001-01-24,-1.7241
2001-01-25,3.5088
2001-01-26,6.7797
2001-01-29,-2.7302
2001-01-30,-3.3943
2001-01-31,0.0
2001-02-01,1.0811
2001-02-02,-6.1497
2001-02-05,1.1396
2001-02-06,3.662
2001-02-07,-1.3587
2001-02-08,0.551
2001-02-09,-1.9178
2001-02-12,-0.838
2001-02-13,-4.7887
2001-02-14,-3.8462
2001-02-15,6.1538
2001-02-16,-6.6667
2001-02-20,-1.8634
2001-02-21,-1.2658
2001-02-22,-1.9231
2001-02-23,-3.5948
2001-02-26,13.5593
2001-02-27,4.1791
2001-02-28,4.5845
2001-03-01,-4.1096
2001-03-02,-2.8571
2001-03-05,-1.4706000000000001
2001-03-06,1.4925
2001-03-07,2.6471
2001-03-08,3.4384
2001-03-09,-5.2632
2001-03-12,-4.9708
2001-03-13,7.6923
2001-03-14,-4.5714
2001-03-15,0.8982
2001-03-16,-2.0772
2001-03-19,4.8485
2001-03-20,-4.3353
2001-03-21,-2.1148
2001-03-22,1.8519
2001-03-23,0.0
2001-03-26,3.0303
2001-03-27,16.1765
2001-03-28,-9.1139
2001-03-29,8.078
2001-03-30,5.1546
2001-04-02,8.3333
2001-04-03,-9.5023
2001-04-04,-1.0
2001-04-05,4.798
2001-04-06,0.0
2001-04-09,-6.747
2001-04-10,5.9432
2001-04-11,-2.439
2001-04-12,-3.5
2001-04-16,-1.5544
2001-04-17,8.4211
2001-04-18,0.0
2001-04-19,2.1845
2001-04-20,11.639
2001-04-23,-3.4043
2001-04-24,1.3216
2001-04-25,-0.2174
2001-04-26,2.3965
2001-04-27,0.4255
2001-04-30,-0.4237
2001-05-01,1.4894
2001-05-02,-0.4193
2001-05-03,-0.6316
2001-05-04,3.178
2001-05-07,-1.232
2001-05-08,4.9896
2001-05-09,0.9901
2001-05-10,-1.9607999999999999
2001-05-11,1.4
2001-05-14,0.789
2001-05-15,-0.3914
2001-05-16,0.1965
2001-05-17,2.7451
2001-05-18,4.9618
2001-05-21,4.0
2001-05-22,-0.6993
2001-05-23,-7.5704
2001-05-24,9.3333
2001-05-25,-0.3484
2001-05-29,-2.2727
2001-05-30,-5.3667
2001-05-31,5.6711
2001-06-01,0.1789
2001-06-04,4.4643
2001-06-05,2.5641
2001-06-06,0.1667
2001-06-07,0.6656
2001-06-08,-1.157
2001-06-11,0.1672
2001-06-12,-5.3422
2001-06-13,-4.0564
2001-06-14,1.6543999999999999
2001-06-15,-1.9891999999999999
2001-06-18,-4.059
2001-06-19,-4.8077
2001-06-20,3.0303
2001-06-21,-0.1961
2001-06-22,-2.7504999999999997
2001-06-25,-2.0202
2001-06-26,3.0928
2001-06-27,3.6
2001-06-28,-1.5444
2001-06-29,1.5686
2001-07-02,-3.0888
2001-07-03,0.3984
2001-07-05,-3.373
2001-07-06,-2.0534
2001-07-09,-8.805
2001-07-10,2.5286999999999997
2001-07-11,2.4664
2001-07-12,4.3764
2001-07-13,4.8218
2001-07-16,0.4
2001-07-17,-1.3944
2001-07-18,0.202
2001-07-19,2.4194
2001-07-20,4.9213000000000005
2001-07-23,-2.8143000000000002
2001-07-24,-3.4749
2001-07-25,2.0
2001-07-26,1.9607999999999999
2001-07-27,-3.4615
2001-07-30,-0.3984
2001-07-31,2.8
2001-08-01,-3.6965
2001-08-02,7.0707
2001-08-03,1.8868
2001-08-06,2.7778
2001-08-07,2.3423
2001-08-08,-2.2887
2001-08-09,3.4234
2001-08-10,0.0
2001-08-13,-5.0523
2001-08-14,1.2844
2001-08-15,6.7029
2001-08-16,1.0187
2001-08-17,-1.0084
2001-08-20,1.8676
2001-08-21,0.3333
2001-08-22,-2.6578
2001-08-23,-3.0717
2001-08-24,1.7606000000000002
2001-08-27,-0.519
2001-08-28,-4.3478
2001-08-29,0.3636
2001-08-30,-2.1739
2001-08-31,-4.6296
2001-09-04,0.7767
2001-09-05,-1.1561
2001-09-06,-6.6277
2001-09-07,-2.0877
2001-09-10,6.1834
2001-09-17,-15.6627
2001-09-18,0.9524
2001-09-19,-4.4811
2001-09-20,-2.4691
2001-09-21,3.7975
2001-09-24,-0.4878
2001-09-25,2.451
2001-09-26,0.4785
2001-09-27,2.3810000000000002
2001-09-28,2.3256
2001-10-01,-1.1364
2001-10-02,2.2989
2001-10-03,3.1461
2001-10-04,-3.7037
2001-10-05,-2.7149
2001-10-08,0.0
2001-10-09,-2.093
2001-10-10,5.4632
2001-10-11,9.9099
2001-10-12,1.0246
2001-10-15,-1.6227
2001-10-16,3.299
2001-10-17,-0.998
2001-10-18,-0.6048
2001-10-19,5.071
2001-10-22,-0.5792
2001-10-23,-0.9709
2001-10-24,0.9804
2001-10-25,0.5825
2001-10-26,0.0
2001-10-29,-0.5792
2001-10-30,-1.5534
2001-10-31,5.5227
2001-11-01,-2.0561
2001-11-02,-3.2443
2001-11-05,2.1696
2001-11-06,0.9653
2001-11-07,-3.4417
2001-11-08,0.396
2001-11-09,-0.3945
2001-11-12,0.7921
2001-11-13,5.1081
2001-11-14,0.5607
2001-11-15,2.0446
2001-11-16,-0.1821
2001-11-19,4.0146
2001-11-20,-1.7544
2001-11-21,3.9286
2001-11-23,0.5155
2001-11-26,-0.8547
2001-11-27,0.3448
2001-11-28,3.0928
2001-11-29,3.3333
2001-11-30,-1.4516
2001-12-03,0.6547
2001-12-04,4.065
2001-12-05,0.3125
2001-12-06,-1.0903
2001-12-07,-1.4173
2001-12-10,-8.6262
2001-12-11,6.1189
2001-12-12,-0.9885
2001-12-13,-0.1664
2001-12-14,2.3333
2001-12-17,-0.9772
2001-12-18,-0.8224
2001-12-19,-0.1658
2001-12-20,-1.9933999999999998
2001-12-21,5.0847
2001-12-24,-0.9677
2001-12-26,-3.5831
2001-12-27,-3.0405
2001-12-28,1.0453
2001-12-31,-1.0345
2002-01-02,-0.5226
2002-01-03,0.7005
2002-01-04,-0.3478
2002-01-07,-2.2688
2002-01-08,3.5714
2002-01-09,-1.7241
2002-01-10,2.6316
2002-01-11,0.5128
2002-01-14,4.5918
2002-01-15,1.1381999999999999
2002-01-16,2.09
2002-01-17,6.7717
2002-01-18,1.0324
2002-01-22,-2.9196999999999997
2002-01-23,5.4135
2002-01-24,-0.1427
2002-01-25,-3.5714
2002-01-28,4.2963000000000005
2002-01-29,-0.142
2002-01-30,0.9957
2002-01-31,1.4085
2002-02-01,-4.1667
2002-02-04,-1.0145
2002-02-05,-4.8316
2002-02-06,1.5385
2002-02-07,-1.5152
2002-02-08,5.6923
2002-02-11,0.7278
2002-02-12,-3.6127000000000002
2002-02-13,2.9985
2002-02-14,-4.6579
2002-02-15,-2.4427
2002-02-19,-3.4429
2002-02-20,8.59
2002-02-21,-2.8358
2002-02-22,3.6866
2002-02-25,-6.963
2002-02-26,0.7962
2002-02-27,5.6872
2002-02-28,-1.3453
2002-03-01,1.6667
2002-03-04,-0.4471
2002-03-05,4.491
2002-03-06,-1.8625
2002-03-07,-2.7737
2002-03-08,1.0511
2002-03-11,-1.3373
2002-03-12,-2.1084
2002-03-13,-0.4615
2002-03-14,2.0093
2002-03-15,3.9394
2002-03-18,0.2915
2002-03-19,2.0349
2002-03-20,-1.7094
2002-03-21,1.1594
2002-03-22,1.8625
2002-03-25,-1.4064999999999999
2002-03-26,1.7118
2002-03-27,3.7868
2002-03-28,-3.3784
2002-04-01,4.3357
2002-04-02,3.2172
2002-04-03,-1.5584
2002-04-04,-1.3193
2002-04-05,-0.6684
2002-04-08,4.7106
2002-04-09,1.671
2002-04-10,-0.1264
2002-04-11,-0.8861
2002-04-12,1.5326
2002-04-15,-1.2579
2002-04-16,1.6561
2002-04-17,-3.5088
2002-04-18,0.1299
2002-04-19,1.1673
2002-04-22,-0.7692
2002-04-23,-0.5168
2002-04-24,0.6494
2002-04-25,2.1935000000000002
2002-04-26,0.3788
2002-04-29,-1.2579
2002-04-30,1.6561
2002-05-01,-1.0025
2002-05-02,0.1266
2002-05-03,-0.3793
2002-05-06,-4.0609
2002-05-07,1.7196
2002-05-08,2.7308
2002-05-09,-7.5949
2002-05-10,-0.6849
2002-05-13,0.5517
2002-05-14,0.823
2002-05-15,3.4013999999999998
2002-05-16,-2.8947000000000003
2002-05-17,0.271
2002-05-20,-2.2973
2002-05-21,-1.7981
2002-05-22,-0.2817
2002-05-23,1.6949
2002-05-24,-2.7778
2002-05-28,1.2857
2002-05-29,1.6925
2002-05-30,2.3578
2002-05-31,1.7614999999999998
2002-06-03,-0.5326
2002-06-04,0.4016
2002-06-05,-1.3333
2002-06-06,-4.5946
2002-06-07,2.5496
2002-06-10,1.5192999999999999
2002-06-11,-2.0408
2002-06-12,-0.6944
2002-06-13,-4.1958
2002-06-14,1.4599
2002-06-17,3.3094
2002-06-18,-1.1142
2002-06-19,-2.3944
2002-06-20,1.0101
2002-06-21,-0.7143
2002-06-24,-1.295
2002-06-25,-0.1458
2002-06-26,-0.292
2002-06-27,2.489
2002-06-28,3.5714
2002-07-01,-6.2069
2002-07-02,-1.4706000000000001
2002-07-03,2.9851
2002-07-05,1.3043
2002-07-08,-3.4335
2002-07-09,0.2963
2002-07-10,-2.5111
2002-07-11,-2.2727
2002-07-12,-5.1163
2002-07-15,-4.5752
2002-07-16,2.7397
2002-07-17,-0.5
2002-07-18,-4.5226
2002-07-19,-3.8596
2002-07-22,-7.2993
2002-07-23,-3.5433
2002-07-24,5.102
2002-07-25,4.8544
2002-07-26,5.7407
2002-07-29,3.6778
2002-07-30,-0.5068
2002-07-31,-2.3769
2002-08-01,-8.1739
2002-08-02,-4.3561
2002-08-05,-0.9901
2002-08-06,7.0
2002-08-07,10.2804
2002-08-08,-3.3898
2002-08-09,-4.7368
2002-08-12,-3.3149
2002-08-13,-4.7619
2002-08-14,8.0
2002-08-15,-0.9259
2002-08-16,2.243
2002-08-19,-3.1079
2002-08-20,-4.717
2002-08-21,5.1485
2002-08-22,-2.0716
2002-08-23,0.0
2002-08-26,1.7308
2002-08-27,-5.104
2002-08-28,-2.988
2002-08-29,2.6694
2002-08-30,3.6
2002-09-03,-3.4749
2002-09-04,3.6
2002-09-05,0.0
2002-09-06,1.3514
2002-09-09,-1.1429
2002-09-10,-1.3487
2002-09-11,0.9766
2002-09-12,-2.3211
2002-09-13,3.5644
2002-09-16,-4.0153
2002-09-17,-1.3944
2002-09-18,0.0
2002-09-19,-4.6465
2002-09-20,0.2119
2002-09-23,-2.537
2002-09-24,0.8677
2002-09-25,4.3011
2002-09-26,1.0309
2002-09-27,-2.0408
2002-09-30,0.0
2002-10-01,-0.4167
2002-10-02,-3.7657
2002-10-03,-3.0435
2002-10-04,3.3632
2002-10-07,-0.8677
2002-10-08,-0.6565
2002-10-09,-5.7269
2002-10-10,0.9346
2002-10-11,8.7963
2002-10-14,-7.6596
2002-10-15,4.8387
2002-10-16,-1.5385
2002-10-17,-5.8036
2002-10-18,-2.8436
2002-10-21,0.2439
2002-10-22,0.2433
2002-10-23,3.1553
2002-10-24,0.0
2002-10-25,3.5294
2002-10-28,-4.5455
2002-10-29,4.7619
2002-10-30,0.6818
2002-10-31,-0.4515
2002-11-01,12.2449
2002-11-04,4.0404
2002-11-05,1.165
2002-11-06,-2.4952
2002-11-07,-7.0866
2002-11-08,0.2119
2002-11-11,-3.1712
2002-11-12,8.2969
2002-11-13,-3.2258
2002-11-14,-1.0417
2002-11-15,0.2105
2002-11-18,-2.9412000000000003
2002-11-19,3.8961
2002-11-20,-0.2083
2002-11-21,0.2088
2002-11-22,3.75
2002-11-25,1.004
2002-11-26,0.5964
2002-11-27,2.5692
2002-11-29,-6.1657
2002-12-02,0.616
2002-12-03,-2.0408
2002-12-04,-0.2083
2002-12-05,-0.4175
2002-12-06,0.6289
2002-12-09,0.0
2002-12-10,1.0417
2002-12-11,-1.0309
2002-12-12,1.4583
2002-12-13,-3.4908
2002-12-16,2.1277
2002-12-17,0.625
2002-12-18,0.207
2002-12-19,-1.8595000000000002
2002-12-20,1.0526
2002-12-23,-0.625
2002-12-24,-2.0964
2002-12-26,-2.3555
2002-12-27,-1.7544
2002-12-30,-1.1161
2002-12-31,-0.6772
2003-01-02,1.1364
2003-01-03,0.2247
2003-01-06,1.3453
2003-01-07,-4.2035
2003-01-08,-1.1547
2003-01-09,2.8037
2003-01-10,0.0
2003-01-13,-1.5909
2003-01-14,3.0023
2003-01-15,1.5695000000000001
2003-01-16,0.883
2003-01-17,-0.4376
2003-01-21,0.2198
2003-01-22,-2.193
2003-01-23,1.1211
2003-01-24,-1.1086
2003-01-27,-3.5874
2003-01-28,3.7209
2003-01-29,-1.3453
2003-01-30,-9.5455
2003-01-31,4.2714
2003-02-03,1.2048
2003-02-04,-0.9524
2003-02-05,-0.7212
2003-02-06,-2.1792
2003-02-07,-1.2376
2003-02-10,2.7569
2003-02-11,-2.439
2003-02-12,-1.25
2003-02-13,1.2658
2003-02-14,-1.0
2003-02-18,-1.5152
2003-02-19,-1.7949000000000002
2003-02-20,-3.9164
2003-02-21,2.9891
2003-02-24,0.2639
2003-02-25,-4.4737
2003-02-26,-2.4793
2003-02-27,-5.0847
2003-02-28,-2.0833
2003-03-03,-1.2158
2003-03-04,-2.4615
2003-03-05,0.6309
2003-03-06,0.3135
2003-03-07,-1.25
2003-03-10,-3.7975
2003-03-11,0.0
2003-03-12,1.3158
2003-03-13,4.5455
2003-03-14,-4.0373
2003-03-17,5.178
2003-03-18,-1.5385
2003-03-19,-3.125
2003-03-20,2.2580999999999998
2003-03-21,5.3628
2003-03-24,-3.8922
2003-03-25,1.8692
2003-03-26,-3.6696999999999997
2003-03-27,-2.5397
2003-03-28,-0.6515
2003-03-31,0.0
2003-04-01,-1.6393
2003-04-02,2.3333
2003-04-03,4.5603
2003-04-04,-2.8037
2003-04-07,2.5641
2003-04-08,-0.3125
2003-04-09,1.5674000000000001
2003-04-10,-0.3086
2003-04-11,0.0
2003-04-14,3.096
2003-04-15,-2.7027
2003-04-16,0.6173
2003-04-17,3.0675
2003-04-21,-1.1905000000000001
2003-04-22,1.506
2003-04-23,2.0772
2003-04-24,-4.0698
2003-04-25,-0.303
2003-04-28,3.3435
2003-04-29,-1.7647
2003-04-30,1.4969999999999999
2003-05-01,-4.4248
2003-05-02,0.9259
2003-05-05,2.1407
2003-05-06,2.9939999999999998
2003-05-07,3.1977
2003-05-08,3.3803
2003-05-09,3.5422000000000002
2003-05-12,0.7895
2003-05-13,5.7440999999999995
2003-05-14,2.716
2003-05-15,8.413499999999999
2003-05-16,-0.6652
2003-05-19,-5.1339
2003-05-20,1.1764999999999999
2003-05-21,-0.2326
2003-05-22,0.0
2003-05-23,-1.8648
2003-05-27,0.2375
2003-05-28,-0.4739
2003-05-29,-0.2381
2003-05-30,7.1599
2003-06-02,1.1136
2003-06-03,-1.7621
2003-06-04,-0.8969
2003-06-05,-2.2624
2003-06-06,2.3148
2003-06-09,-3.8462
2003-06-10,4.7059
2003-06-11,0.4494
2003-06-12,-0.4474
2003-06-13,-1.1236
2003-06-16,3.4091
2003-06-17,0.0
2003-06-18,-0.2198
2003-06-19,-0.8811
2003-06-20,0.4444
2003-06-23,-3.3186
2003-06-24,1.373
2003-06-25,0.2257
2003-06-26,1.8018
2003-06-27,-1.1062
2003-06-30,-3.5794
2003-07-01,2.7842000000000002
2003-07-02,8.3521
2003-07-03,0.0
2003-07-07,1.875
2003-07-08,-0.2045
2003-07-09,3.4836
2003-07-10,-3.7624
2003-07-11,0.823
2003-07-14,0.0
2003-07-15,-1.0204
2003-07-16,5.1546
2003-07-17,-1.5686
2003-07-18,0.0
2003-07-21,-1.1952
2003-07-22,3.4274
2003-07-23,-1.5594999999999999
2003-07-24,-0.7921
2003-07-25,0.5988
2003-07-28,-0.3968
2003-07-29,0.7968
2003-07-30,0.5929
2003-07-31,2.7504999999999997
2003-08-01,-0.3824
2003-08-04,-3.4549
2003-08-05,-0.1988
2003-08-06,0.5976
2003-08-07,-0.198
2003-08-08,0.3968
2003-08-11,1.9763
2003-08-12,0.7752
2003-08-13,0.0
2003-08-14,1.5385
2003-08-15,-1.8939
2003-08-18,2.1236
2003-08-19,4.9149
2003-08-20,-2.1622
2003-08-21,0.7366
2003-08-22,-1.2797
2003-08-25,0.1852
2003-08-26,1.6636
2003-08-27,0.0
2003-08-28,0.0
2003-08-29,-1.0909
2003-09-02,7.3529
2003-09-03,1.8836
2003-09-04,0.0
2003-09-05,-1.8487
2003-09-08,-0.6849
2003-09-09,2.4138
2003-09-10,-5.3872
2003-09-11,4.4484
2003-09-12,1.0221
2003-09-15,-3.8786
2003-09-16,1.5789
2003-09-17,0.1727
2003-09-18,1.3793
2003-09-19,0.1701
2003-09-22,-1.0187
2003-09-23,7.2041
2003-09-24,1.6
2003-09-25,0.0
2003-09-26,-1.7323
2003-09-29,1.6026
2003-09-30,-1.7349999999999999
2003-10-01,1.9262000000000001
2003-10-02,-0.4724
2003-10-03,2.057
2003-10-06,0.4651
2003-10-07,1.0802
2003-10-08,-1.374
2003-10-09,0.6192
2003-10-10,-1.6923
2003-10-13,-0.1565
2003-10-14,-0.627
2003-10-15,0.1577
2003-10-16,-1.1024
2003-10-17,-2.5478
2003-10-20,2.2876
2003-10-21,0.639
2003-10-22,-3.8095
2003-10-23,-0.33
2003-10-24,-1.1589
2003-10-27,1.5074999999999998
2003-10-28,1.3201
2003-10-29,-2.2801
2003-10-30,5.1667
2003-10-31,-2.2187
2003-11-03,4.2139
2003-11-04,1.8662999999999998
2003-11-05,-0.6107
2003-11-06,0.6144
2003-11-07,-1.0687
2003-11-10,-0.7716
2003-11-11,-4.3546
2003-11-12,5.5285
2003-11-13,-2.3112
2003-11-14,-3.4699999999999998
2003-11-17,-0.817
2003-11-18,-1.9769
2003-11-19,-0.3361
2003-11-20,-6.4081
2003-11-21,4.8649000000000004
2003-11-24,5.4983
2003-11-25,1.3029
2003-11-26,-0.4823
2003-11-28,0.8078
2003-12-01,0.1603
2003-12-02,0.0
2003-12-03,-1.92
2003-12-04,-0.6525
2003-12-05,-3.1199
2003-12-08,0.0
2003-12-09,-0.8475
2003-12-10,0.5128
2003-12-11,0.6803
2003-12-12,4.7297
2003-12-15,-0.8065
2003-12-16,0.813
2003-12-17,0.0
2003-12-18,2.4194
2003-12-19,0.0
2003-12-22,-0.1575
2003-12-23,0.9464
2003-12-24,-2.3438
2003-12-26,2.7199999999999998
2003-12-29,1.0903
2003-12-30,0.3082
2003-12-31,-1.5361
2004-01-02,0.156
2004-01-05,2.8037
2004-01-06,1.3636
2004-01-07,0.1495
2004-01-08,0.2985
2004-01-09,1.1905000000000001
2004-01-12,0.5882
2004-01-13,0.1462
2004-01-14,0.438
2004-01-15,0.436
2004-01-16,7.0912
2004-01-20,0.0
2004-01-21,0.4054
2004-01-22,-1.0767
2004-01-23,1.9048
2004-01-26,-1.2016
2004-01-27,-0.4054
2004-01-28,-4.3419
2004-01-29,3.6879
2004-01-30,3.0096
2004-02-02,0.0
2004-02-03,0.5312
2004-02-04,-5.1519
2004-02-05,0.9749
2004-02-06,4.5517
2004-02-09,1.3193
2004-02-10,1.1719
2004-02-11,0.3861
2004-02-12,-3.3333
2004-02-13,-3.4483
2004-02-17,0.6868
2004-02-18,0.6821
2004-02-19,-1.7614999999999998
2004-02-20,3.3103
2004-02-23,-0.1335
2004-02-24,-0.4011
2004-02-25,2.0134
2004-02-26,1.7105000000000001
2004-02-27,0.0
2004-03-01,1.0349
2004-03-02,-1.1524
2004-03-03,-0.5181
2004-03-04,1.6926999999999999
2004-03-05,0.128
2004-03-08,-0.7673
2004-03-09,-1.4175
2004-03-10,-2.7451
2004-03-11,-3.8978
2004-03-12,2.3776
2004-03-15,-3.0055
2004-03-16,0.4225
2004-03-17,2.9453
2004-03-18,-0.9537
2004-03-19,-2.3384
2004-03-22,-1.4085
2004-03-23,0.2857
2004-03-24,-0.8547
2004-03-25,3.8792999999999997
2004-03-26,0.8299
2004-03-29,0.1372
2004-03-30,1.3699
2004-03-31,1.8919000000000001
2004-04-01,0.7958
2004-04-02,0.7895
2004-04-05,1.0444
2004-04-06,-2.3256
2004-04-07,1.1905000000000001
2004-04-08,-0.5229
2004-04-12,-0.7884
2004-04-13,-0.6623
2004-04-14,-2.2667
2004-04-15,1.6371
2004-04-16,-0.4027
2004-04-19,0.5391
2004-04-20,-4.4236
2004-04-21,4.7686
2004-04-22,0.4016
2004-04-23,-0.2667
2004-04-26,-0.4011
2004-04-27,0.6711
2004-04-28,-2.0
2004-04-29,-3.9455999999999998
2004-04-30,1.8414000000000001
2004-05-03,1.3908
2004-05-04,1.2346
2004-05-05,-0.9485
2004-05-06,-0.1368
2004-05-07,0.6849
2004-05-10,-2.0408
2004-05-11,2.0833
2004-05-12,-0.1361
2004-05-13,-0.2725
2004-05-14,0.0
2004-05-17,-0.9563
2004-05-18,0.9655
2004-05-19,-0.9563
2004-05-20,0.2759
2004-05-21,0.4127
2004-05-24,0.137
2004-05-25,1.2312
2004-05-26,0.0
2004-05-27,0.6757
2004-05-28,0.5369
2004-06-01,0.8011
2004-06-02,0.3974
2004-06-03,-0.3958
2004-06-04,0.1325
2004-06-07,1.5873
2004-06-08,0.0
2004-06-09,-2.0833
2004-06-10,0.266
2004-06-14,-3.0504
2004-06-15,0.684
2004-06-16,3.5326
