ticker,WST US Equity
2000-05-23,-0.2717
2000-05-24,1.3624
2000-05-25,1.0753
2000-05-26,0.0
2000-05-30,-0.5319
2000-05-31,0.5348
2000-06-01,0.5319
2000-06-02,1.5873
2000-06-05,-1.0417
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,-0.2632
2000-06-09,0.5277
2000-06-12,-0.5249
2000-06-13,-0.5277
2000-06-14,-0.7958
2000-06-15,0.5348
2000-06-16,-0.266
2000-06-19,-0.2667
2000-06-20,-0.5348
2000-06-21,0.0
2000-06-22,-11.828
2000-06-23,-2.1341
2000-06-26,4.3614
2000-06-27,-0.597
2000-06-28,0.3003
2000-06-29,-0.8982
2000-06-30,4.5317
2000-07-03,-0.578
2000-07-05,-2.907
2000-07-06,-1.1976
2000-07-07,0.6061
2000-07-10,0.6024
2000-07-11,0.5988
2000-07-12,0.5952
2000-07-13,-1.7751000000000001
2000-07-14,1.506
2000-07-17,1.1039
2000-07-18,-0.8876
2000-07-19,-2.3881
2000-07-20,-2.7523
2000-07-21,2.5157
2000-07-24,-0.6135
2000-07-25,2.4691
2000-07-26,-1.506
2000-07-27,-0.6116
2000-07-28,-0.3077
2000-07-31,1.8519
2000-08-01,-0.6061
2000-08-02,2.439
2000-08-03,-0.2976
2000-08-04,-0.2985
2000-08-07,-0.2994
2000-08-08,0.0
2000-08-09,2.7027
2000-08-10,-2.924
2000-08-11,-0.6024
2000-08-14,-0.9091
2000-08-15,0.3058
2000-08-16,-0.3049
2000-08-17,0.9174
2000-08-18,-0.9091
2000-08-21,0.3058
2000-08-22,-1.5244
2000-08-23,0.6192
2000-08-24,-0.6154
2000-08-25,0.3096
2000-08-28,0.0
2000-08-29,0.0
2000-08-30,2.4691
2000-08-31,0.3012
2000-09-01,-1.2012
2000-09-05,3.0395
2000-09-06,3.8348
2000-09-07,2.5568
2000-09-08,0.277
2000-09-11,0.0
2000-09-12,-0.5525
2000-09-13,0.8333
2000-09-14,-0.2755
2000-09-15,-0.8287
2000-09-18,-3.6212
2000-09-19,1.4451
2000-09-20,-0.2849
2000-09-21,-2.8571
2000-09-22,-0.8824
2000-09-25,2.6706
2000-09-26,2.8902
2000-09-27,2.809
2000-09-28,3.8251
2000-09-29,-2.1053
2000-10-02,0.2688
2000-10-03,0.5362
2000-10-04,1.0667
2000-10-05,-1.3193
2000-10-06,-0.2674
2000-10-09,1.0724
2000-10-10,-1.061
2000-10-11,0.0
2000-10-12,-2.4129
2000-10-13,2.4725
2000-10-16,-0.8365
2000-10-17,-3.5422000000000002
2000-10-18,0.2825
2000-10-19,-0.2817
2000-10-20,-0.8475
2000-10-23,-1.4245
2000-10-24,1.1561
2000-10-25,-1.7143000000000002
2000-10-26,2.0349
2000-10-27,0.0
2000-10-30,-0.8547
2000-10-31,1.1494
2000-11-01,-0.5682
2000-11-02,0.2857
2000-11-03,-0.8547
2000-11-06,-1.1494
2000-11-07,0.5814
2000-11-08,-2.6012
2000-11-09,-1.4837
2000-11-10,1.2048
2000-11-13,3.5714
2000-11-14,4.023
2000-11-15,2.2099
2000-11-16,0.5405
2000-11-17,-1.0753
2000-11-20,0.5435
2000-11-21,0.0
2000-11-22,0.2703
2000-11-24,-0.5391
2000-11-27,0.0
2000-11-28,0.0
2000-11-29,0.0
2000-11-30,-1.355
2000-12-01,-0.2747
2000-12-04,-0.551
2000-12-05,3.3241
2000-12-06,-0.5362
2000-12-07,1.0782
2000-12-08,4.5333
2000-12-11,0.0
2000-12-12,-1.0204
2000-12-13,-0.5155
2000-12-14,0.0
2000-12-15,0.0
2000-12-18,1.2953000000000001
2000-12-19,0.0
2000-12-20,-2.8133
2000-12-21,-0.2632
2000-12-22,3.4301
2000-12-26,0.5102
2000-12-27,-0.7614
2000-12-28,2.3018
2000-12-29,-1.75
2001-01-02,-0.2545
2001-01-03,4.0816
2001-01-04,-0.2451
2001-01-05,-0.7371
2001-01-08,-0.9901
2001-01-09,0.5
2001-01-10,0.7463
2001-01-11,0.0
2001-01-12,-0.7407
2001-01-16,0.0
2001-01-17,0.0
2001-01-18,-0.4975
2001-01-19,-1.5
2001-01-22,1.7462
2001-01-23,1.005
2001-01-24,-1.7412999999999998
2001-01-25,-0.7595
2001-01-26,0.0
2001-01-29,0.6122
2001-01-30,-2.7992
2001-01-31,0.8765
2001-02-01,-0.4551
2001-02-02,-0.2494
2001-02-05,0.3333
2001-02-06,1.2043
2001-02-07,5.6627
2001-02-08,1.5922
2001-02-09,-3.708
2001-02-12,0.2382
2001-02-13,0.8317
2001-02-14,0.3535
2001-02-15,0.5871
2001-02-16,-0.5837
2001-02-20,-0.3523
2001-02-21,-1.5318
2001-02-22,-1.3562
2001-02-23,-0.3639
2001-02-26,3.4903
2001-02-27,-0.5882
2001-02-28,-0.9862
2001-03-01,-0.757
2001-03-02,0.7627
2001-03-05,-1.1952
2001-03-06,2.4194
2001-03-07,-0.5906
2001-03-08,-1.3860999999999999
2001-03-09,-0.9639
2001-03-12,-1.6625999999999999
2001-03-13,0.2062
2001-03-14,-0.4115
2001-03-15,-1.2397
2001-03-16,-0.4184
2001-03-19,3.3613
2001-03-20,-2.2763999999999998
2001-03-21,-2.6622
2001-03-22,-1.2821
2001-03-23,0.1299
2001-03-26,-0.9944
2001-03-27,0.786
2001-03-28,0.0867
2001-03-29,0.0
2001-03-30,1.0823
2001-04-02,-1.7130999999999998
2001-04-03,-0.2179
2001-04-04,0.131
2001-04-05,3.358
2001-04-06,-2.1097
2001-04-09,0.8621
2001-04-10,0.2137
2001-04-11,1.919
2001-04-12,3.5564999999999998
2001-04-16,0.1212
2001-04-17,1.626
2001-04-18,0.0
2001-04-19,3.24
2001-04-20,0.3487
2001-04-23,0.3861
2001-04-24,1.5385
2001-04-25,2.6515
2001-04-26,-0.738
2001-04-27,0.3717
2001-04-30,2.037
2001-05-01,-0.363
2001-05-02,-2.5501
2001-05-03,-1.6822
2001-05-04,2.2814
2001-05-07,-3.9032999999999998
2001-05-08,1.5474
2001-05-09,0.7619
2001-05-10,0.3781
2001-05-11,-0.113
2001-05-14,-0.0754
2001-05-15,0.3774
2001-05-16,1.5038
2001-05-17,0.0
2001-05-18,-1.1111
2001-05-21,0.0
2001-05-22,0.7491
2001-05-23,-1.487
2001-05-24,1.1320999999999999
2001-05-25,0.5597
2001-05-29,-0.0742
2001-05-30,-0.1485
2001-05-31,0.0744
2001-06-01,1.2635
2001-06-04,0.1835
2001-06-05,-0.1832
2001-06-06,-0.7339
2001-06-07,0.4067
2001-06-08,-1.1414
2001-06-11,-0.149
2001-06-12,1.6038999999999999
2001-06-13,-1.6153
2001-06-14,-1.0448
2001-06-15,-0.4525
2001-06-18,-0.5682
2001-06-19,-0.9524
2001-06-20,1.9231
2001-06-21,0.3396
2001-06-22,-1.6548
2001-06-25,-0.1912
2001-06-26,0.4215
2001-06-27,0.1526
2001-06-28,1.7143000000000002
2001-06-29,1.1236
2001-07-02,-0.3704
2001-07-03,-0.7435
2001-07-05,-1.4981
2001-07-06,-2.0913
2001-07-09,0.5825
2001-07-10,-0.7722
2001-07-11,-0.9728
2001-07-12,0.5894
2001-07-13,-1.9531
2001-07-16,0.8367
2001-07-17,0.8754
2001-07-18,4.0631
2001-07-19,4.928
2001-07-20,-0.1084
2001-07-23,-1.5190000000000001
2001-07-24,-0.3672
2001-07-25,0.0737
2001-07-26,0.3683
2001-07-27,-0.2569
2001-07-30,-0.7726
2001-07-31,-0.6303
2001-08-01,0.3731
2001-08-02,-0.2974
2001-08-03,-0.0746
2001-08-06,0.4851
2001-08-07,0.1857
2001-08-08,-0.4818
2001-08-09,0.1117
2001-08-10,0.2976
2001-08-13,-0.7047
2001-08-14,1.2327
2001-08-15,-1.9926
2001-08-16,0.2259
2001-08-17,-0.1878
2001-08-20,0.3011
2001-08-21,-0.2627
2001-08-22,-0.4891
2001-08-23,-0.9452
2001-08-24,-0.0763
2001-08-27,-1.2987
2001-08-28,0.6192
2001-08-29,-0.3846
2001-08-30,0.1158
2001-08-31,-0.887
2001-09-04,0.428
2001-09-05,0.3874
2001-09-06,-0.3088
2001-09-07,-0.7356
2001-09-10,0.195
2001-09-17,-7.3568999999999996
2001-09-18,-0.3361
2001-09-19,0.0843
2001-09-20,-1.3479
2001-09-21,-0.5124
2001-09-24,3.0043
2001-09-25,-0.0833
2001-09-26,-1.5847
2001-09-27,0.2119
2001-09-28,4.0169
2001-10-01,-1.2195
2001-10-02,-0.4527
2001-10-03,-0.8268
2001-10-04,0.4168
2001-10-05,-0.4566
2001-10-08,0.2919
2001-10-09,-0.3742
2001-10-10,1.7112
2001-10-11,-1.6824
2001-10-12,-0.0417
2001-10-15,-0.334
2001-10-16,-1.7595
2001-10-17,8.1023
2001-10-18,-5.3649000000000004
2001-10-19,-1.0004
2001-10-22,0.6737
2001-10-23,1.8128
2001-10-24,-0.0828
2001-10-25,0.2901
2001-10-26,1.1983
2001-10-29,-0.49
2001-10-30,0.0821
2001-10-31,0.041
2001-11-01,0.0
2001-11-02,-0.8197
2001-11-05,1.0331
2001-11-06,0.7771
2001-11-07,-1.9886
2001-11-08,0.9938
2001-11-09,-0.123
2001-11-12,0.4516
2001-11-13,-0.0409
2001-11-14,0.4088
2001-11-15,1.7101
2001-11-16,0.6005
2001-11-19,0.6367
2001-11-20,-0.5536
2001-11-21,0.0795
2001-11-23,0.1192
2001-11-26,1.7856999999999998
2001-11-27,1.2476
2001-11-28,0.154
2001-11-29,7.8431
2001-11-30,-3.0303
2001-12-03,-1.7279
2001-12-04,2.3569
2001-12-05,-0.5482
2001-12-06,-0.4043
2001-12-07,0.4428
2001-12-10,-0.9919
2001-12-11,-0.1484
2001-12-12,-0.0372
2001-12-13,-1.2639
2001-12-14,1.7319
2001-12-17,2.3316
2001-12-18,-0.5425
2001-12-19,-1.4545
2001-12-20,-0.0738
2001-12-21,-0.0739
2001-12-24,-0.037
2001-12-26,-0.1848
2001-12-27,-1.1111
2001-12-28,-0.2622
2001-12-31,-0.1127
2002-01-02,0.1128
2002-01-03,2.1404
2002-01-04,-1.6543999999999999
2002-01-07,0.0
2002-01-08,0.1121
2002-01-09,1.3443
2002-01-10,-1.1054
2002-01-11,-1.155
2002-01-14,-0.8669
2002-01-15,-0.5703
2002-01-16,-1.5295999999999998
2002-01-17,0.9709
2002-01-18,-0.7308
2002-01-22,0.039
2002-01-23,1.1315
2002-01-24,-2.0062
2002-01-25,-0.0787
2002-01-28,1.4578
2002-01-29,-0.5825
2002-01-30,0.3906
2002-01-31,0.1946
2002-02-01,-1.3592
2002-02-04,-0.7874
2002-02-05,-0.0397
2002-02-06,0.0397
2002-02-07,0.3968
2002-02-08,0.7905
2002-02-11,0.0
2002-02-12,0.0
2002-02-13,0.0
2002-02-14,3.3333
2002-02-15,5.7306
2002-02-19,-1.2563
2002-02-20,4.1439
2002-02-21,-0.4887
2002-02-22,1.1926
2002-02-25,1.0399
2002-02-26,-1.0292
2002-02-27,0.208
2002-02-28,0.1384
2002-03-01,0.1727
2002-03-04,0.0345
2002-03-05,-0.2068
2002-03-06,-0.3109
2002-03-07,-0.3812
2002-03-08,0.6957
2002-03-11,0.2763
2002-03-12,-0.6889
2002-03-13,-0.1041
2002-03-14,-0.4514
2002-03-15,0.1395
2002-03-18,0.3831
2002-03-19,0.4511
2002-03-20,-0.5181
2002-03-21,0.6944
2002-03-22,-0.6897
2002-03-25,1.7361
2002-03-26,2.3891
2002-03-27,0.8333
2002-03-28,0.3306
2002-04-01,-1.1532
2002-04-02,0.2
2002-04-03,-0.5323
2002-04-04,0.3344
2002-04-05,-0.4
2002-04-08,0.4016
2002-04-09,-1.6667
2002-04-10,1.8982999999999999
2002-04-11,-1.1976
2002-04-12,1.0438
2002-04-15,0.4332
2002-04-16,-0.1669
2002-04-17,0.0
2002-04-18,0.1672
2002-04-19,-1.3022
2002-04-22,-1.387
2002-04-23,-0.8576
2002-04-24,-1.7301
2002-04-25,-0.7042
2002-04-26,-1.0638
2002-04-29,0.3584
2002-04-30,0.0
2002-05-01,1.4285999999999999
2002-05-02,1.6901000000000002
2002-05-03,0.3809
2002-05-06,1.0693
2002-05-07,0.6826
2002-05-08,-0.3729
2002-05-09,-0.9867
2002-05-10,-0.378
2002-05-13,1.0693
2002-05-14,-0.6143
2002-05-15,1.2706
2002-05-16,-1.3225
2002-05-17,-0.3436
2002-05-20,-0.4828
2002-05-21,-0.104
2002-05-22,0.9365
2002-05-23,1.3746
2002-05-24,-1.0169
2002-05-28,0.8904
2002-05-29,-1.1541
2002-05-30,0.103
2002-05-31,-1.9554
2002-06-03,-1.0847
2002-06-04,0.9904
2002-06-05,-0.1751
2002-06-06,-0.5965
2002-06-07,0.2471
2002-06-10,1.4788999999999999
2002-06-11,-0.5899
2002-06-12,-0.2792
2002-06-13,-0.77
2002-06-14,0.5996
2002-06-17,0.4558
2002-06-18,1.2216
2002-06-19,0.7241
2002-06-20,0.8216
2002-06-21,0.5093
2002-06-24,-0.4054
2002-06-25,-0.2035
2002-06-26,0.3739
2002-06-27,2.4043
2002-06-28,6.1177
2002-07-01,-4.1758
2002-07-02,-1.8537
2002-07-03,0.6627
2002-07-05,0.6254
2002-07-08,-1.0468
2002-07-09,-1.9504000000000001
2002-07-10,-2.4612
2002-07-11,-1.4172
2002-07-12,-0.2454
2002-07-15,-0.703
2002-07-16,-1.2389000000000001
2002-07-17,2.6882
2002-07-18,-7.3647
2002-07-19,-4.107
2002-07-22,2.1218
2002-07-23,-3.5271
2002-07-24,1.8481
2002-07-25,-0.9862
2002-07-26,-0.7968
2002-07-29,2.6506
2002-07-30,2.0344
2002-07-31,0.1534
2002-08-01,-0.4977
2002-08-02,-0.9234
2002-08-05,-0.9709
2002-08-06,-0.3137
2002-08-07,0.3147
2002-08-08,0.1961
2002-08-09,0.3914
2002-08-12,0.1949
2002-08-13,-1.1673
2002-08-14,-0.4331
2002-08-15,-1.1467
2002-08-16,-0.2
2002-08-19,-1.002
2002-08-20,-0.3239
2002-08-21,0.6499
2002-08-22,-1.1299
2002-08-23,-0.8163
2002-08-26,0.823
2002-08-27,-0.8163
2002-08-28,-0.823
2002-08-29,-0.5394
2002-08-30,-0.1252
2002-09-03,0.1671
2002-09-04,-0.1251
2002-09-05,-1.2526
2002-09-06,-0.6342
2002-09-09,-1.234
2002-09-10,0.3016
2002-09-11,0.945
2002-09-12,-0.2128
2002-09-13,0.8102
2002-09-16,-0.1692
2002-09-17,-1.2711999999999999
2002-09-18,-3.0043
2002-09-19,-3.8938
2002-09-20,-0.3683
2002-09-23,0.2773
2002-09-24,-1.9355
2002-09-25,1.2688
2002-09-26,2.2274
2002-09-27,-1.9519
2002-09-30,-0.8333
2002-10-01,-1.0738
2002-10-02,-2.6898999999999997
2002-10-03,-0.4365
2002-10-04,-2.6303
2002-10-07,-6.6033
2002-10-08,-0.1071
2002-10-09,-0.9115
2002-10-10,-3.2468
2002-10-11,0.0559
2002-10-14,-2.2918
2002-10-15,2.9748
2002-10-16,-3.0556
2002-10-17,1.0315
2002-10-18,-3.46
2002-10-21,-0.5288
2002-10-22,-1.0759
2002-10-23,3.8066
2002-10-24,1.688
2002-10-25,5.8958
2002-10-28,-1.8919000000000001
2002-10-29,0.551
2002-10-30,1.0959
2002-10-31,3.9566
2002-11-01,4.2753
2002-11-04,0.25
2002-11-05,-0.1496
2002-11-06,-1.5984
2002-11-07,-0.7614
2002-11-08,2.5575
2002-11-11,-1.7456
2002-11-12,0.0
2002-11-13,0.2538
2002-11-14,1.0127
2002-11-15,1.7544
2002-11-18,2.4138
2002-11-19,-2.4531
2002-11-20,5.6706
2002-11-21,-0.5133
2002-11-22,0.3752
2002-11-25,0.0
2002-11-26,-3.7382999999999997
2002-11-27,0.8738
2002-11-29,-0.385
2002-12-02,3.6231999999999998
2002-12-03,-0.2331
2002-12-04,0.9346
2002-12-05,0.1389
2002-12-06,3.0975
2002-12-09,0.0
2002-12-10,-0.1345
2002-12-11,1.7063000000000001
2002-12-12,1.3687
2002-12-13,-1.3502
2002-12-16,2.2958
2002-12-17,-0.7337
2002-12-18,0.0
2002-12-19,0.0
2002-12-20,5.6522
2002-12-23,1.4815
2002-12-24,-0.1217
2002-12-26,-0.5684
2002-12-27,0.5308
2002-12-30,-2.8838
2002-12-31,2.0494
2003-01-02,1.0246
2003-01-03,-2.0284
2003-01-06,-0.8696
2003-01-07,1.8797000000000001
2003-01-08,-2.378
2003-01-09,-0.252
2003-01-10,-0.2105
2003-01-13,-1.4768
2003-01-14,0.7709
2003-01-15,0.6375
2003-01-16,-2.027
2003-01-17,-2.1552
2003-01-21,-1.7332999999999998
2003-01-22,-1.2664
2003-01-23,0.0916
2003-01-24,-3.2037
2003-01-27,-1.3712
2003-01-28,1.4861
2003-01-29,-5.385
2003-01-30,-8.1378
2003-01-31,3.1522
2003-02-03,-5.3741
2003-02-04,-5.3452
2003-02-05,5.0588
2003-02-06,1.2878
2003-02-07,-0.8845
2003-02-10,0.725
2003-02-11,-2.8792999999999997
2003-02-12,-0.3991
2003-02-13,1.7745
2003-02-14,1.2373
2003-02-18,4.2222
2003-02-19,-1.3326
2003-02-20,2.6471999999999998
2003-02-21,2.1053
2003-02-24,-0.8763
2003-02-25,0.884
2003-02-26,-1.0825
2003-02-27,1.0943
2003-02-28,-1.1856
2003-03-03,1.4606
2003-03-04,0.3599
2003-03-05,-0.0512
2003-03-06,-1.8452
2003-03-07,1.8277
2003-03-10,1.2821
2003-03-11,1.6202999999999999
2003-03-12,1.3951
2003-03-13,0.2457
2003-03-14,-0.7353
2003-03-17,1.7284000000000002
2003-03-18,0.0
2003-03-19,0.0
2003-03-20,2.0388
2003-03-21,2.2359999999999998
2003-03-24,-2.6059
2003-03-25,0.3344
2003-03-26,-2.4286
2003-03-27,-1.4153
2003-03-28,-0.495
2003-03-31,-2.4876
2003-04-01,2.9082
2003-04-02,0.6445
2003-04-03,0.9852
2003-04-04,-0.6829
2003-04-07,2.6523
2003-04-08,-1.2919
2003-04-09,-1.3572
2003-04-10,-0.4914
2003-04-11,-0.9877
2003-04-14,0.9975
2003-04-15,-0.642
2003-04-16,-0.5964
2003-04-17,4.95
2003-04-21,1.4769
2003-04-22,2.7488
2003-04-23,2.4908
2003-04-24,-0.315
2003-04-25,0.6772
2003-04-28,2.5561
2003-04-29,0.7871
2003-04-30,3.4707
2003-05-01,0.5451
2003-05-02,1.3344
2003-05-05,0.1235
2003-05-06,1.9318
2003-05-07,-0.5242
2003-05-08,0.8918
2003-05-09,2.6517
2003-05-12,0.3914
2003-05-13,1.1306
2003-05-14,0.0386
2003-05-15,-1.0405
2003-05-16,-3.0374
2003-05-19,-1.6064
2003-05-20,1.2245
2003-05-21,-0.5645
2003-05-22,0.1622
2003-05-23,0.3239
2003-05-27,0.8878
2003-05-28,0.0
2003-05-29,-0.28
2003-05-30,0.8424
2003-06-02,-2.3468999999999998
2003-06-03,-1.0183
2003-06-04,-0.4938
2003-06-05,1.4888
2003-06-06,0.2445
2003-06-09,1.2195
2003-06-10,0.6024
2003-06-11,-0.5988
2003-06-12,-1.6064
2003-06-13,0.6122
2003-06-16,-1.217
2003-06-17,-0.2053
2003-06-18,-0.1235
2003-06-19,-1.3185
2003-06-20,-1.3361
2003-06-23,-1.058
2003-06-24,-0.556
2003-06-25,-0.8172
2003-06-26,-0.0434
2003-06-27,2.7766
2003-06-30,3.4192
2003-07-01,3.2653
2003-07-02,2.5296
2003-07-03,-2.0817
2003-07-07,-4.1339
2003-07-08,4.1068
2003-07-09,-1.3807
2003-07-10,0.0
2003-07-11,2.68
2003-07-14,-0.3506
2003-07-15,-2.8929
2003-07-16,-2.1739
2003-07-17,2.4691
2003-07-18,0.5221
2003-07-21,-6.5122
2003-07-22,6.2931
2003-07-23,5.0284
2003-07-24,-2.1236
2003-07-25,-2.8797
2003-07-28,1.5434999999999999
2003-07-29,0.28
2003-07-30,1.436
2003-07-31,3.1459
2003-08-01,3.7362
2003-08-04,0.3308
2003-08-05,-2.6007
2003-08-06,1.053
2003-08-07,-1.6002999999999998
2003-08-08,-0.416
2003-08-11,-1.6331
2003-08-12,1.4672
2003-08-13,-0.3044
2003-08-14,2.2901
2003-08-15,-0.6716
2003-08-18,3.0804
2003-08-19,2.7697000000000003
2003-08-20,0.0
2003-08-21,0.3901
2003-08-22,-1.095
2003-08-25,1.0714
2003-08-26,1.0601
2003-08-27,-0.8741
2003-08-28,-1.5873
2003-08-29,3.9427
2003-09-02,3.9655
2003-09-03,-0.2653
2003-09-04,4.29
2003-09-05,-0.1594
2003-09-08,0.9262
2003-09-09,0.6329
2003-09-10,-1.1006
2003-09-11,1.3672
2003-09-12,1.0038
2003-09-15,0.9938
2003-09-16,3.0135
2003-09-17,0.2388
2003-09-18,0.8041
2003-09-19,-1.2112
2003-09-22,1.0766
2003-09-23,2.7811
2003-09-24,-1.2378
2003-09-25,-4.5468
2003-09-26,-2.3205999999999998
2003-09-29,-1.5941999999999998
2003-09-30,-0.54
2003-10-01,4.9186
2003-10-02,0.0
2003-10-03,1.0959
2003-10-06,-1.3851
2003-10-07,0.458
2003-10-08,-0.4559
2003-10-09,0.855
2003-10-10,-0.6963
2003-10-13,1.189
2003-10-14,-0.3314
2003-10-15,-0.1511
2003-10-16,-0.2422
2003-10-17,0.2124
2003-10-20,1.3325
2003-10-21,-3.5789
2003-10-22,-0.4991
2003-10-23,-0.6897
2003-10-24,-0.5682
2003-10-27,0.7619
2003-10-28,0.8822
2003-10-29,0.5621
2003-10-30,1.3043
2003-10-31,1.3182
2003-11-03,3.6611000000000002
2003-11-04,1.0508
2003-11-05,1.011
2003-11-06,-0.2002
2003-11-07,0.1433
2003-11-10,-7.2103
2003-11-11,1.2951
2003-11-12,0.4566
2003-11-13,0.5758
2003-11-14,-1.3256999999999999
2003-11-17,-0.1527
2003-11-18,-0.1223
2003-11-19,0.0612
2003-11-20,-0.7956
2003-11-21,0.7094
2003-11-24,3.5221999999999998
2003-11-25,0.5917
2003-11-26,1.7647
2003-11-28,-1.7341
2003-12-01,1.0588
2003-12-02,-0.1455
2003-12-03,-1.8944999999999999
2003-12-04,3.8324
2003-12-05,-2.9471
2003-12-08,3.2429
2003-12-09,-2.3415
2003-12-10,-1.2281
2003-12-11,2.7235
2003-12-12,2.5937
2003-12-15,-4.1011
2003-12-16,-0.703
2003-12-17,0.59
2003-12-18,3.2258
2003-12-19,-0.5398
2003-12-22,1.1997
2003-12-23,0.1976
2003-12-24,-1.4929999999999999
2003-12-26,-0.5719
2003-12-29,0.6615
2003-12-30,-2.2857
2003-12-31,-0.8772
2004-01-02,0.531
2004-01-05,-0.4108
2004-01-06,-1.1491
2004-01-07,0.3279
2004-01-08,0.0594
2004-01-09,-1.7518
2004-01-12,9.0964
2004-01-13,-1.6343
2004-01-14,1.3799000000000001
2004-01-15,0.0
2004-01-16,-1.0556
2004-01-20,1.6662
2004-01-21,-1.9444
2004-01-22,0.3399
2004-01-23,0.1412
2004-01-26,0.2819
2004-01-27,0.0281
2004-01-28,-0.3654
2004-01-29,-0.3103
2004-01-30,0.7357
2004-02-02,0.0
2004-02-03,0.7865
2004-02-04,-0.8082
2004-02-05,0.1967
2004-02-06,-0.028
2004-02-09,-0.1964
2004-02-10,4.9185
2004-02-11,-0.2143
2004-02-12,-0.9396
2004-02-13,-2.0325
2004-02-17,0.2766
2004-02-18,0.7172
2004-02-19,-0.2465
2004-02-20,-0.302
2004-02-23,0.5233
2004-02-24,0.274
2004-02-25,0.1366
2004-02-26,-0.0546
2004-02-27,0.6825
2004-03-01,-0.4881
2004-03-02,-0.4905
2004-03-03,0.9036
2004-03-04,1.1669
2004-03-05,1.6899
2004-03-08,-2.6642
2004-03-09,0.6775
2004-03-10,-1.1036
2004-03-11,-0.9254
2004-03-12,-0.0824
2004-03-15,-0.8798
2004-03-16,-4.1054
2004-03-17,3.8473
2004-03-18,-0.5292
2004-03-19,0.6441
2004-03-22,-0.5008
2004-03-23,1.0906
2004-03-24,-0.3873
2004-03-25,0.8053
2004-03-26,-0.4683
2004-03-29,1.9928
2004-03-30,1.9809999999999999
2004-03-31,-0.479
2004-04-01,0.1337
2004-04-02,2.0027
2004-04-05,0.1047
2004-04-06,-0.3138
2004-04-07,1.0493
2004-04-08,0.7269
2004-04-12,-0.2577
2004-04-13,0.9819
2004-04-14,-0.0512
2004-04-15,0.1024
2004-04-16,-0.2558
2004-04-19,0.5385
2004-04-20,0.5128
2004-04-21,0.5102
2004-04-22,-0.1269
2004-04-23,-0.5337
2004-04-26,0.0255
2004-04-27,0.2299
2004-04-28,-0.4842
2004-04-29,-0.7682
2004-04-30,0.129
2004-05-03,-0.1031
2004-05-04,0.2322
2004-05-05,-0.2574
2004-05-06,0.0774
2004-05-07,-0.722
2004-05-10,-1.7922
2004-05-11,-0.2645
2004-05-12,2.2275
2004-05-13,-1.4267
2004-05-14,-1.1842
2004-05-17,-0.9587
2004-05-18,-0.4033
2004-05-19,0.9719
2004-05-20,0.0
2004-05-21,0.4011
2004-05-24,-0.0799
2004-05-25,2.0789
2004-05-26,-0.4178
2004-05-27,-0.5506
2004-05-28,0.2109
2004-06-01,-0.5525
2004-06-02,0.5291
2004-06-03,-0.6316
